#name (cmd = mergePeaks -d given ./ENCODE_processed_files/GATA1_idr_cutoff.tsv ./ENCODE_processed_files/TAL1_idr_cutoff.tsv)	chr	start	end	strand	Stat	Parent files	Total subpeaks	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	./ENCODE_processed_files/TAL1_idr_cutoff.tsv
Merged-chr1-39799301-1	chr1	39799101	39799501	+	593.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32514
Merged-chr1-39845750-1	chr1	39845550	39845950	+	770.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32515
Merged-chr19-27793823-1	chr19	27793623	27794023	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19015
Merged-chr19-35907180-1	chr19	35906980	35907380	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19016
Merged-chr19-39348121-1	chr19	39347921	39348321	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19017
Merged-chr1-40669043-1	chr1	40668843	40669243	+	754.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32518
Merged-chr19-40267627-1	chr19	40267427	40267827	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19018
Merged-chr1-40847251-1	chr1	40847051	40847451	+	774.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32519
Merged-chr2-23690774-1	chr2	23690574	23690974	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19019
Merged-chr12-92144219-1	chr12	92144019	92144419	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20501
Merged-chr12-98503573-1	chr12	98503373	98503773	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20503
Merged-chr13-17144841-1	chr13	17144641	17145041	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20505
Merged-chr1-44628576-1	chr1	44628376	44628776	+	750.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32521
Merged-chr1-46223649-1	chr1	46223449	46223849	+	727.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32522
Merged-chr13-52678012-1	chr13	52677812	52678212	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20508
Merged-chr1-48191321-1	chr1	48191121	48191521	+	599.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32524
Merged-chr14-19916565-1	chr14	19916365	19916765	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20509
Merged-chr1-55211501-1	chr1	55211301	55211701	+	690.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32526
Merged-chr2-69794989-1	chr2	69794789	69795189	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19026
Merged-chr1-64966440-1	chr1	64966240	64966640	+	748.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32528
Merged-chr2-110681956-1	chr2	110681756	110682156	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19029
Merged-chr14-34140100-1	chr14	34139900	34140300	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20511
Merged-chr14-90469609-1	chr14	90469409	90469809	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20513
Merged-chr1-65215869-1	chr1	65215669	65216069	+	662.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32530
Merged-chr2-120006047-1	chr2	120005847	120006247	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19030
Merged-chr14-103329198-1	chr14	103328998	103329398	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20515
Merged-chr15-22838410-1	chr15	22838210	22838610	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20516
Merged-chr1-67685936-1	chr1	67685736	67686136	+	807.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32532
Merged-chr1-86774389-1	chr1	86774189	86774589	+	569.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32533
Merged-chr1-89732481-1	chr1	89732281	89732681	+	621.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32534
Merged-chr1-92785074-1	chr1	92784874	92785274	+	657.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32536
Merged-chr1-101130846-1	chr1	101130646	101131046	+	715.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32538
Merged-chr1-108842691-1	chr1	108842491	108842891	+	756.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32539
Merged-chr2-235659801-1	chr2	235659601	235660001	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19039
Merged-chr15-60422934-1	chr15	60422734	60423134	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20520
Merged-chr15-70463027-1	chr15	70462827	70463227	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20522
Merged-chr2-241303104-1	chr2	241302904	241303304	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19040
Merged-chr1-112466274-1	chr1	112466074	112466474	+	752.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32541
Merged-chr20-2814660-1	chr20	2814460	2814860	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19041
Merged-chr15-96180513-1	chr15	96180313	96180713	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20527
Merged-chr20-5491658-1	chr20	5491458	5491858	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19042
Merged-chr15-99448307-1	chr15	99448107	99448507	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20528
Merged-chr16-1946180-1	chr16	1945980	1946380	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20529
Merged-chr1-119438536-1	chr1	119438336	119438736	+	609.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32545
Merged-chr20-34513249-1	chr20	34513049	34513449	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19046
Merged-chr20-38889989-1	chr20	38889789	38890189	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19047
Merged-chr1-150629784-1	chr1	150629584	150629984	+	551.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32548
Merged-chr20-51379655-1	chr20	51379455	51379855	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19048
Merged-chr1-151973139-1	chr1	151972939	151973339	+	685.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32549
Merged-chr20-51492809-1	chr20	51492609	51493009	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19049
Merged-chr16-2268101-1	chr16	2267901	2268301	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20530
Merged-chr16-22297219-1	chr16	22297019	22297419	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20532
Merged-chr1-153568721-1	chr1	153568521	153568921	+	665.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32550
Merged-chr16-66882136-1	chr16	66881936	66882336	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20535
Merged-chr16-69215753-1	chr16	69215553	69215953	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20536
Merged-chr22-20157193-1	chr22	20156993	20157393	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19051
Merged-chr1-154418262-1	chr1	154418062	154418462	+	747.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32552
Merged-chr22-23174062-1	chr22	23173862	23174262	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19052
Merged-chr1-156003501-1	chr1	156003301	156003701	+	598.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32553
Merged-chr22-36153021-1	chr22	36152821	36153221	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19053
Merged-chr1-166704497-1	chr1	166704297	166704697	+	709.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32554
Merged-chr22-46762470-1	chr22	46762270	46762670	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19054
Merged-chr1-167604151-1	chr1	167603951	167604351	+	593.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32556
Merged-chr1-168097811-1	chr1	168097611	168098011	+	753.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32557
Merged-chr3-9749988-1	chr3	9749788	9750188	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19058
Merged-chr1-169762720-1	chr1	169762520	169762920	+	684.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32559
Merged-chr3-10248247-1	chr3	10248047	10248447	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19059
Merged-chr17-339120-1	chr17	338920	339320	+	880.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20541
Merged-chr17-603973-1	chr17	603773	604173	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20542
Merged-chr17-33901328-1	chr17	33901128	33901528	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20544
Merged-chr1-172637879-1	chr1	172637679	172638079	+	759.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32560
Merged-chr17-46124866-1	chr17	46124666	46125066	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20545
Merged-chr1-173465437-1	chr1	173465237	173465637	+	688.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32561
Merged-chr3-33799134-1	chr3	33798934	33799334	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19061
Merged-chr1-179026308-1	chr1	179026108	179026508	+	778.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32562
Merged-chr17-61465087-1	chr17	61464887	61465287	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20548
Merged-chr1-179955422-1	chr1	179955222	179955622	+	775.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32564
Merged-chr1-180154936-1	chr1	180154736	180155136	+	572.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32565
Merged-chr1-182260833-1	chr1	182260633	182261033	+	743.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32566
Merged-chr3-58236125-1	chr3	58235925	58236325	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19067
Merged-chr1-184032442-1	chr1	184032242	184032642	+	639.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32568
Merged-chr1-184843928-1	chr1	184843728	184844128	+	770.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32569
Merged-chr3-106349359-1	chr3	106349159	106349559	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19069
Merged-chr17-70524342-1	chr17	70524142	70524542	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20550
Merged-chr17-78411652-1	chr17	78411452	78411852	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20553
Merged-chr18-3482082-1	chr18	3481882	3482282	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20554
Merged-chr1-186066493-1	chr1	186066293	186066693	+	541.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32570
Merged-chr3-126699003-1	chr3	126698803	126699203	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19070
Merged-chr18-9094578-1	chr18	9094378	9094778	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20555
Merged-chr1-189314040-1	chr1	189313840	189314240	+	813.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32571
Merged-chr3-153051607-1	chr3	153051407	153051807	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19071
Merged-chr18-35290360-1	chr18	35290160	35290560	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20556
Merged-chr1-192796413-1	chr1	192796213	192796613	+	774.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32572
Merged-chr3-161069784-1	chr3	161069584	161069984	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19072
Merged-chr18-45980491-1	chr18	45980291	45980691	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20557
Merged-chr1-194859467-1	chr1	194859267	194859667	+	599.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32573
Merged-chr3-169930260-1	chr3	169930060	169930460	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19073
Merged-chr18-57664809-1	chr18	57664609	57665009	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20558
Merged-chr3-171556281-1	chr3	171556081	171556481	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19074
Merged-chr3-178703802-1	chr3	178703602	178704002	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19075
Merged-chr1-201516063-1	chr1	201515863	201516263	+	745.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32576
Merged-chr1-203323210-1	chr1	203323010	203323410	+	644.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32578
Merged-chr3-184128510-1	chr3	184128310	184128710	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19078
Merged-chr19-4372475-1	chr19	4372275	4372675	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20560
Merged-chr19-9115518-1	chr19	9115318	9115718	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20561
Merged-chr19-9598096-1	chr19	9597896	9598296	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20562
Merged-chr19-10809176-1	chr19	10808976	10809376	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20563
Merged-chr3-185498987-1	chr3	185498787	185499187	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19080
Merged-chr1-206419353-1	chr1	206419153	206419553	+	600.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32581
Merged-chr19-40435440-1	chr19	40435240	40435640	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20566
Merged-chr3-192830506-1	chr3	192830306	192830706	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19082
Merged-chr19-45873958-1	chr19	45873758	45874158	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20567
Merged-chr1-207428830-1	chr1	207428630	207429030	+	781.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32583
Merged-chr3-194136156-1	chr3	194135956	194136356	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19083
Merged-chr4-14831986-1	chr4	14831786	14832186	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19084
Merged-chr1-219953072-1	chr1	219952872	219953272	+	799.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32585
Merged-chr4-15681558-1	chr4	15681358	15681758	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19085
Merged-chr1-223707321-1	chr1	223707121	223707521	+	755.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32586
Merged-chr4-16160623-1	chr4	16160423	16160823	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19086
Merged-chr1-225444302-1	chr1	225444102	225444502	+	743.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32588
Merged-chr4-39458872-1	chr4	39458672	39459072	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19088
Merged-chr2-24928697-1	chr2	24928497	24928897	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20570
Merged-chr2-44361499-1	chr2	44361299	44361699	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20571
Merged-chr2-47334586-1	chr2	47334386	47334786	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20572
Merged-chr1-226212777-1	chr1	226212577	226212977	+	753.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32590
Merged-chr2-55122576-1	chr2	55122376	55122776	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20575
Merged-chr4-48527801-1	chr4	48527601	48528001	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19090
Merged-chr1-226822202-1	chr1	226822002	226822402	+	769.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32591
Merged-chr1-228084545-1	chr1	228084345	228084745	+	570.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32592
Merged-chr4-76293921-1	chr4	76293721	76294121	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19092
Merged-chr1-229935274-1	chr1	229935074	229935474	+	682.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32593
Merged-chr2-74028939-1	chr2	74028739	74029139	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20578
Merged-chr1-230156859-1	chr1	230156659	230157059	+	765.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32594
Merged-chr1-230282247-1	chr1	230282047	230282447	+	600.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32595
Merged-chr1-233113123-1	chr1	233112923	233113323	+	593.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32596
Merged-chr4-126750909-1	chr4	126750709	126751109	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19097
Merged-chr1-234610169-1	chr1	234609969	234610369	+	555.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_32598
Merged-chr4-145076253-1	chr4	145076053	145076453	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_19099
Merged-chr2-86674213-1	chr2	86674013	86674413	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20580
Merged-chr2-167544874-1	chr2	167544674	167545074	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20586
Merged-chr2-196133029-1	chr2	196132829	196133229	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20589
Merged-chr2-217098616-1	chr2	217098416	217098816	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20590
Merged-chr2-240583992-1	chr2	240583792	240584192	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20591
Merged-chr20-4114417-1	chr20	4114217	4114617	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20592
Merged-chr20-32512257-1	chr20	32512057	32512457	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20594
Merged-chr20-41696634-1	chr20	41696434	41696834	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20595
Merged-chr20-49284185-1	chr20	49283985	49284385	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20597
Merged-chr20-50433913-1	chr20	50433713	50434113	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_20599
Merged-chr20-63214698-1	chr20	63214498	63214898	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28600
Merged-chr20-63524421-1	chr20	63524221	63524621	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28601
Merged-chr21-33506017-1	chr21	33505817	33506217	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28603
Merged-chr21-34361834-1	chr21	34361634	34362034	+	992.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28604
Merged-chr21-42989724-1	chr21	42989524	42989924	+	999.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28608
Merged-chr21-43875407-1	chr21	43875207	43875607	+	902.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28609
Merged-chr10-6196671-1	chr10	6196471	6196871	+	708.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_27000
Merged-chr10-7173387-1	chr10	7173187	7173587	+	961.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_27001
Merged-chr10-19742375-1	chr10	19742175	19742575	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_27004
Merged-chr10-21988929-1	chr10	21988729	21989129	+	936.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_27006
Merged-chr10-32986203-1	chr10	32986003	32986403	+	890.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_27008
Merged-chr22-20236032-1	chr22	20235832	20236232	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28611
Merged-chr22-21785305-1	chr22	21785105	21785505	+	749.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28612
Merged-chr22-21831885-1	chr22	21831685	21832085	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28613
Merged-chr22-21951827-1	chr22	21951627	21952027	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28614
Merged-chr22-22206346-1	chr22	22206146	22206546	+	894.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28616
Merged-chr22-22616289-1	chr22	22616089	22616489	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28618
Merged-chr22-22806966-1	chr22	22806766	22807166	+	972.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28619
Merged-chr10-43385671-1	chr10	43385471	43385871	+	916.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_27010
Merged-chr10-46297823-1	chr10	46297623	46298023	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_27011
Merged-chr10-50310945-1	chr10	50310745	50311145	+	996.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_27012
Merged-chr10-73167975-1	chr10	73167775	73168175	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_27016
Merged-chr10-74826652-1	chr10	74826452	74826852	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_27017
Merged-chr10-92663053-1	chr10	92662853	92663253	+	999.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_27018
Merged-chr1-207885816-1	chr1	207885616	207886016	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_16602
Merged-chr1-221707062-1	chr1	221706862	221707262	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_16603
Merged-chr1-230066548-1	chr1	230066348	230066748	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_16604
Merged-chr22-23172005-1	chr22	23171805	23172205	+	581.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28620
Merged-chr1-241654193-1	chr1	241653993	241654393	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_16607
Merged-chr22-23265364-1	chr22	23265164	23265564	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28623
Merged-chr22-37014987-1	chr22	37014787	37015187	+	984.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28626
Merged-chr22-37569656-1	chr22	37569456	37569856	+	959.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28627
Merged-chr22-42553967-1	chr22	42553767	42554167	+	564.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28628
Merged-chr22-46455788-1	chr22	46455588	46455988	+	714.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_28629
Merged-chr7-26075093-1	chr7	26074893	26075293	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_15000
