#PeakID(python scan_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_10795	chr14	67532876	67533276	+	1000	41.0	[]	[]	[11.819135]	[96]	[]	[67533068]
503_10796	chr14	89954440	89954840	+	1000	41.0	[]	[]	[12.327155]	[65]	[]	[89954594]
503_10797	chr14	90256355	90256755	+	1000	41.0	[]	[]	[6.461904, 9.834179, 12.885004]	[78, 99, 133]	[]	[90256507, 90256528, 90256562]
503_108	chr1	6613371	6613771	+	1000	263.0	[]	[]	[6.7005134]	[148]	[]	[6613588]
503_10800	chr14	101360316	101360716	+	1000	41.0	[7.6661034]	[112]	[]	[]	[101360481]	[]
503_10802	chr15	45402162	45402562	+	1000	41.0	[]	[]	[11.455031]	[94]	[]	[45402341]
503_10807	chr16	2428368	2428768	+	1000	41.0	[]	[]	[6.7055626]	[153]	[]	[2428580]
503_10809	chr16	2485008	2485408	+	1000	41.0	[]	[]	[9.975595]	[112]	[]	[2485199]
503_10812	chr16	8963679	8964079	+	1000	41.0	[]	[]	[6.9994493]	[164]	[]	[8963907]
503_10814	chr16	30787045	30787445	+	1000	41.0	[10.310211]	[81]	[]	[]	[30787197]	[]
503_10816	chr16	66608520	66608920	+	1000	41.0	[7.081232]	[153]	[]	[]	[66608766]	[]
503_10818	chr16	84423641	84424041	+	1000	41.0	[]	[]	[9.005733]	[182]	[]	[84423858]
503_1082	chr2	156400595	156400995	+	1000	119.0	[7.915865]	[59]	[]	[]	[156400747]	[]
503_10829	chr17	36600460	36600860	+	1000	41.0	[]	[]	[7.259386]	[109]	[]	[36600612]
503_1083	chr20	38435160	38435560	+	1000	119.0	[9.326159]	[146]	[]	[]	[38435367]	[]
503_10832	chr17	43024668	43025068	+	1000	41.0	[9.005733]	[109]	[]	[]	[43024855]	[]
503_10833	chr17	43545575	43545975	+	1000	41.0	[]	[]	[7.896186]	[150]	[]	[43545795]
503_10834	chr17	43983778	43984178	+	1000	41.0	[6.486581]	[172]	[]	[]	[43984006]	[]
503_10835	chr17	44095556	44095956	+	1000	41.0	[8.123926, 8.261184]	[163, 185]	[]	[]	[44095763, 44095785]	[]
503_10840	chr17	74748271	74748671	+	1000	41.0	[]	[]	[9.005733]	[65]	[]	[74748430]
503_10847	chr19	1194489	1194889	+	1000	41.0	[11.433704]	[158]	[]	[]	[1194728]	[]
503_10853	chr19	8580736	8581136	+	1000	41.0	[9.834179]	[140]	[]	[]	[8580925]	[]
503_10862	chr19	39031637	39032037	+	1000	41.0	[]	[]	[9.276331]	[111]	[]	[39031842]
503_10867	chr19	44890399	44890799	+	1000	41.0	[]	[]	[14.901949]	[162]	[]	[44890643]
503_10870	chr19	48255770	48256170	+	1000	41.0	[]	[]	[14.901949]	[87]	[]	[48255953]
503_10874	chr19	52570291	52570691	+	1000	41.0	[11.580525]	[111]	[7.208534]	[121]	[52570473]	[52570483]
503_10877	chr2	3594799	3595199	+	1000	41.0	[10.897183]	[92]	[]	[]	[3594975]	[]
503_10878	chr2	9331673	9332073	+	1000	41.0	[8.445345]	[141]	[]	[]	[9331907]	[]
503_1088	chr6	36442718	36443118	+	1000	119.0	[]	[]	[8.395336]	[61]	[]	[36442873]
503_10886	chr2	85587574	85587974	+	1000	41.0	[9.276331]	[85]	[]	[]	[85587736]	[]
503_1089	chr6	36985947	36986347	+	1000	119.0	[]	[]	[11.405568]	[111]	[]	[36986151]
503_10892	chr2	170930229	170930629	+	1000	41.0	[]	[]	[8.830775, 9.80219]	[183, 202]	[]	[170930460, 170930479]
503_10894	chr2	207960131	207960531	+	1000	41.0	[7.57576, 7.57576]	[82, 129]	[]	[]	[207960298, 207960345]	[]
503_10899	chr2	241735218	241735618	+	1000	41.0	[9.975595]	[238]	[]	[]	[241735467]	[]
503_10901	chr20	645455	645855	+	1000	41.0	[]	[]	[12.885004]	[152]	[]	[645702]
503_10902	chr20	769807	770207	+	1000	41.0	[]	[]	[10.389162]	[160]	[]	[770055]
503_10903	chr20	32570406	32570806	+	1000	41.0	[]	[]	[8.830775]	[95]	[]	[32570601]
503_10904	chr20	35277497	35277897	+	1000	41.0	[8.830775]	[167]	[8.77996]	[141]	[35277720]	[35277694]
503_10905	chr20	35617557	35617957	+	1000	41.0	[]	[]	[6.6256638, 10.897183]	[150, 156]	[]	[35617790, 35617796]
503_10915	chr22	19753955	19754355	+	1000	41.0	[6.862329]	[178]	[]	[]	[19754154]	[]
503_10917	chr22	20316765	20317165	+	1000	41.0	[7.8463583]	[135]	[]	[]	[20316936]	[]
503_1093	chr7	44044393	44044793	+	1000	119.0	[]	[]	[11.343102, 8.880239, 12.963955]	[147, 153, 173]	[]	[44044614, 44044620, 44044640]
503_1094	chr8	43056059	43056459	+	1000	119.0	[12.327155]	[129]	[]	[]	[43056273]	[]
503_10940	chr22	29152625	29153025	+	1000	41.0	[6.615002]	[144]	[]	[]	[29152833]	[]
503_10943	chr22	37608445	37608845	+	1000	41.0	[6.6393065]	[134]	[9.276331]	[108]	[37608639]	[37608613]
503_10959	chr3	139120577	139120977	+	1000	41.0	[]	[]	[7.0677395, 8.77996]	[101, 134]	[]	[139120773, 139120806]
503_1096	chrX	108091490	108091890	+	1000	119.0	[]	[]	[6.4371176]	[117]	[]	[108091687]
503_10962	chr3	165918579	165918979	+	1000	41.0	[6.4371176]	[101]	[]	[]	[165918769]	[]
503_10964	chr3	171428231	171428631	+	1000	41.0	[]	[]	[8.880239]	[135]	[]	[171428452]
503_10967	chr3	194137571	194137971	+	1000	41.0	[]	[]	[10.897183]	[151]	[]	[194137758]
503_10969	chr4	2933948	2934348	+	1000	41.0	[8.372218]	[89]	[]	[]	[2934118]	[]
503_10973	chr4	139266638	139267038	+	1000	41.0	[]	[]	[7.716919]	[73]	[]	[139266810]
503_10977	chr5	43041921	43042321	+	1000	41.0	[6.486581]	[101]	[]	[]	[43042115]	[]
503_10987	chr5	173331940	173332340	+	1000	41.0	[]	[]	[6.612075]	[122]	[]	[173332091]
503_10991	chr6	14734712	14735112	+	1000	41.0	[]	[]	[6.4858923]	[197]	[]	[14734939]
503_10996	chr6	28566105	28566505	+	1000	41.0	[7.259386]	[71]	[]	[]	[28566272]	[]
503_110	chr11	86301947	86302347	+	1000	260.0	[9.467575]	[79]	[]	[]	[86302123]	[]
503_1100	chr1	161117819	161118219	+	1000	118.0	[]	[]	[10.947011]	[127]	[]	[161118043]
503_1101	chr1	163321627	163322027	+	1000	118.0	[]	[]	[10.310211]	[60]	[]	[163321784]
503_11011	chr7	2019566	2019966	+	1000	41.0	[9.92478]	[164]	[]	[]	[2019809]	[]
503_11012	chr7	5549260	5549660	+	1000	41.0	[12.327155]	[134]	[]	[]	[5549472]	[]
503_11013	chr7	5558864	5559264	+	1000	41.0	[11.941725]	[205]	[]	[]	[5559106]	[]
503_11014	chr7	6637082	6637482	+	1000	41.0	[14.901949]	[102]	[14.901949]	[154]	[6637266]	[6637318]
503_11015	chr7	26864639	26865039	+	1000	41.0	[]	[]	[7.915865]	[150]	[]	[26864872]
503_1102	chr11	16738306	16738706	+	1000	118.0	[]	[]	[7.4008026]	[157]	[]	[16738517]
503_11032	chr8	81732292	81732692	+	1000	41.0	[8.322755]	[101]	[10.698719]	[166]	[81732450]	[81732515]
503_11033	chr8	85220114	85220514	+	1000	41.0	[8.423885]	[161]	[]	[]	[85220304]	[]
503_11035	chr9	4662119	4662519	+	1000	41.0	[7.099728, 7.7851515]	[116, 122]	[]	[]	[4662296, 4662302]	[]
503_11038	chr9	34150066	34150466	+	1000	41.0	[7.896186]	[188]	[]	[]	[34150316]	[]
503_1104	chr11	64165979	64166379	+	1000	118.0	[7.659544]	[120]	[]	[]	[64166185]	[]
503_11041	chr9	38047642	38048042	+	1000	41.0	[]	[]	[10.897183]	[96]	[]	[38047816]
503_11047	chr9	127568177	127568577	+	1000	41.0	[7.57576]	[63]	[]	[]	[127568335]	[]
503_1105	chr12	49018571	49018971	+	1000	118.0	[]	[]	[13.371697]	[154]	[]	[49018804]
503_11055	chr9	130987714	130988114	+	1000	41.0	[8.880239]	[146]	[]	[]	[130987939]	[]
503_11060	chr9	131076477	131076877	+	1000	41.0	[10.796905]	[164]	[]	[]	[131076649]	[]
503_11061	chr9	131237241	131237641	+	1000	41.0	[]	[]	[9.276331]	[183]	[]	[131237479]
503_11062	chr9	132798928	132799328	+	1000	41.0	[]	[]	[6.993913]	[123]	[]	[132799121]
503_11064	chr9	136093966	136094366	+	1000	41.0	[8.631947]	[86]	[]	[]	[136094138]	[]
503_1107	chr14	77457537	77457937	+	1000	118.0	[]	[]	[8.76831]	[126]	[]	[77457753]
503_11072	chrX	3814939	3815339	+	1000	41.0	[7.896186]	[118]	[]	[]	[3815137]	[]
503_11074	chrX	13734663	13735063	+	1000	41.0	[7.208534]	[140]	[]	[]	[13734863]	[]
503_11076	chrX	103214941	103215341	+	1000	41.0	[]	[]	[6.993913]	[166]	[]	[103215171]
503_11077	chrX	123960019	123960419	+	1000	41.0	[8.404206]	[211]	[]	[]	[123960264]	[]
503_11078	chr1	1371982	1372382	+	1000	40.0	[]	[]	[8.880239]	[109]	[]	[1372175]
503_1108	chr15	34101798	34102198	+	1000	118.0	[9.834179, 9.834179]	[119, 130]	[6.406941]	[149]	[34102004, 34102015]	[34102034]
503_11081	chr1	1599502	1599902	+	1000	40.0	[7.2925353]	[53]	[]	[]	[1599655]	[]
503_11091	chr1	27607269	27607669	+	1000	40.0	[10.389162]	[58]	[]	[]	[27607426]	[]
503_11092	chr1	28449915	28450315	+	1000	40.0	[10.389162]	[63]	[]	[]	[28450074]	[]
503_11102	chr1	62688020	62688420	+	1000	40.0	[10.846732]	[153]	[]	[]	[62688214]	[]
503_11103	chr1	65309221	65309621	+	1000	40.0	[]	[]	[9.975595]	[134]	[]	[65309400]
503_11108	chr1	108830458	108830858	+	1000	40.0	[7.7460794]	[146]	[]	[]	[108830684]	[]
503_11113	chr1	116909661	116910061	+	1000	40.0	[7.659544]	[149]	[]	[]	[116909880]	[]
503_11117	chr1	150999132	150999532	+	1000	40.0	[8.322755]	[107]	[]	[]	[150999322]	[]
503_1112	chr19	45079032	45079432	+	1000	118.0	[9.834179]	[115]	[]	[]	[45079245]	[]
503_11125	chr1	182029823	182030223	+	1000	40.0	[]	[]	[9.875317]	[169]	[]	[182030011]
503_11126	chr1	204763769	204764169	+	1000	40.0	[10.310211]	[110]	[]	[]	[204763968]	[]
503_11134	chr1	235108227	235108627	+	1000	40.0	[]	[]	[9.366932]	[117]	[]	[235108427]
503_11135	chr1	244299327	244299727	+	1000	40.0	[10.897183]	[123]	[]	[]	[244299496]	[]
503_11136	chr10	6203318	6203718	+	1000	40.0	[9.467575]	[137]	[]	[]	[6203541]	[]
503_11137	chr10	12221839	12222239	+	1000	40.0	[]	[]	[6.4858923]	[58]	[]	[12221991]
503_1114	chr20	31675799	31676199	+	1000	118.0	[7.208534]	[106]	[]	[]	[31675998]	[]
503_11141	chr10	30818002	30818402	+	1000	40.0	[7.259386]	[91]	[]	[]	[30818173]	[]
503_11147	chr10	77971186	77971586	+	1000	40.0	[]	[]	[12.327155]	[110]	[]	[77971378]
503_11148	chr10	84291392	84291792	+	1000	40.0	[6.406941]	[89]	[]	[]	[84291569]	[]
503_11150	chr10	92591434	92591834	+	1000	40.0	[7.4201775]	[183]	[8.322755]	[100]	[92591672]	[92591589]
503_11153	chr10	101066120	101066520	+	1000	40.0	[6.612075]	[188]	[]	[]	[101066332]	[]
503_11158	chr10	133520156	133520556	+	1000	40.0	[]	[]	[11.405568]	[190]	[]	[133520406]
503_11161	chr11	1336339	1336739	+	1000	40.0	[9.975595]	[113]	[]	[]	[1336511]	[]
503_11163	chr11	6606859	6607259	+	1000	40.0	[12.327155]	[158]	[]	[]	[6607092]	[]
503_11166	chr11	46361301	46361701	+	1000	40.0	[9.276331]	[90]	[]	[]	[46361491]	[]
503_11173	chr11	64355049	64355449	+	1000	40.0	[7.896186]	[129]	[6.4858923]	[148]	[64355272]	[64355291]
503_11178	chr11	75143141	75143541	+	1000	40.0	[9.276331]	[106]	[8.880239]	[65]	[75143335]	[75143294]
503_11179	chr11	95068576	95068976	+	1000	40.0	[]	[]	[10.897183, 8.423885]	[66, 159]	[]	[95068728, 95068821]
503_11183	chr11	119108568	119108968	+	1000	40.0	[8.830775, 8.880239]	[93, 105]	[]	[]	[119108743, 119108755]	[]
503_11186	chr12	1690764	1691164	+	1000	40.0	[]	[]	[13.471976]	[71]	[]	[1690919]
503_11187	chr12	1804460	1804860	+	1000	40.0	[]	[]	[11.405568]	[156]	[]	[1804704]
503_11188	chr12	6961685	6962085	+	1000	40.0	[11.455031]	[123]	[]	[]	[6961885]	[]
503_11194	chr12	76031500	76031900	+	1000	40.0	[7.277131]	[99]	[]	[]	[76031659]	[]
503_11198	chr12	121659002	121659402	+	1000	40.0	[]	[]	[8.123926]	[148]	[]	[121659236]
503_11205	chr13	95274217	95274617	+	1000	40.0	[7.4008026]	[132]	[]	[]	[95274426]	[]
503_11206	chr13	95301249	95301649	+	1000	40.0	[]	[]	[9.975595]	[140]	[]	[95301456]
503_11208	chr14	23551613	23552013	+	1000	40.0	[6.406941]	[154]	[]	[]	[23551833]	[]
503_1121	chr6	35297584	35297984	+	1000	118.0	[8.403247]	[133]	[8.497711]	[123]	[35297808]	[35297798]
503_11212	chr14	70359540	70359940	+	1000	40.0	[]	[]	[9.913131]	[93]	[]	[70359733]
503_11214	chr14	88824456	88824856	+	1000	40.0	[6.993913]	[174]	[]	[]	[88824698]	[]
503_11228	chr15	89088284	89088684	+	1000	40.0	[]	[]	[6.486581]	[140]	[]	[89088468]
503_11231	chr16	726693	727093	+	1000	40.0	[]	[]	[7.4008026]	[102]	[]	[726874]
503_11232	chr16	1310002	1310402	+	1000	40.0	[]	[]	[6.4858923]	[127]	[]	[1310225]
503_11233	chr16	2027293	2027693	+	1000	40.0	[7.377296]	[186]	[]	[]	[2027520]	[]
503_1124	chr8	142403064	142403464	+	1000	118.0	[11.455031]	[133]	[]	[]	[142403289]	[]
503_11241	chr16	58859977	58860377	+	1000	40.0	[7.915865]	[90]	[6.9674606]	[132]	[58860149]	[58860191]
503_11242	chr16	69530630	69531030	+	1000	40.0	[9.305725]	[120]	[]	[]	[69530844]	[]
503_11245	chr16	85303284	85303684	+	1000	40.0	[8.880239]	[66]	[]	[]	[85303438]	[]
503_11247	chr16	85574288	85574688	+	1000	40.0	[12.327155]	[202]	[]	[]	[85574539]	[]
503_11249	chr16	89917854	89918254	+	1000	40.0	[11.343102]	[157]	[]	[]	[89918096]	[]
503_1125	chr9	133133756	133134156	+	1000	118.0	[7.4008026]	[125]	[10.796905]	[116]	[133133967]	[133133958]
503_11252	chr17	7843478	7843878	+	1000	40.0	[]	[]	[8.880239]	[82]	[]	[7843648]
503_11255	chr17	15236248	15236648	+	1000	40.0	[7.8463583]	[103]	[11.580525]	[141]	[15236404]	[15236442]
503_11256	chr17	16398607	16399007	+	1000	40.0	[]	[]	[10.796905]	[145]	[]	[16398851]
503_11258	chr17	19004656	19005056	+	1000	40.0	[11.455031]	[121]	[]	[]	[19004849]	[]
503_1126	chr1	1231826	1232226	+	1000	117.0	[8.404206]	[130]	[]	[]	[1232053]	[]
503_11266	chr17	45221655	45222055	+	1000	40.0	[]	[]	[8.880239, 7.259386]	[93, 141]	[]	[45221838, 45221886]
503_11267	chr17	46795454	46795854	+	1000	40.0	[]	[]	[6.612075]	[138]	[]	[46795666]
503_11268	chr17	48546943	48547343	+	1000	40.0	[9.80219]	[114]	[]	[]	[48547141]	[]
503_1127	chr1	109493864	109494264	+	1000	117.0	[7.3395963]	[164]	[6.406941]	[100]	[109494088]	[109494024]
503_11270	chr17	50661815	50662215	+	1000	40.0	[8.76831]	[91]	[]	[]	[50661985]	[]
503_11271	chr17	50866858	50867258	+	1000	40.0	[6.406941]	[134]	[7.099728]	[149]	[50867090]	[50867105]
503_11272	chr17	55264741	55265141	+	1000	40.0	[9.92478]	[152]	[]	[]	[55264989]	[]
503_11277	chr18	49486979	49487379	+	1000	40.0	[6.4167504]	[149]	[]	[]	[49487214]	[]
503_1128	chr1	155140370	155140770	+	1000	117.0	[9.875317, 11.580525]	[59, 73]	[6.924771]	[101]	[155140522, 155140536]	[155140564]
503_11280	chr19	1408297	1408697	+	1000	40.0	[]	[]	[8.503526]	[83]	[]	[1408473]
503_11287	chr19	4057903	4058303	+	1000	40.0	[]	[]	[6.615002]	[176]	[]	[4058143]
503_11288	chr19	5585870	5586270	+	1000	40.0	[8.423885]	[109]	[]	[]	[5586041]	[]
503_11290	chr19	6425454	6425854	+	1000	40.0	[8.681774, 8.372218]	[158, 166]	[10.150553]	[140]	[6425681, 6425689]	[6425663]
503_113	chr7	150992710	150993110	+	1000	258.0	[6.406941]	[82]	[]	[]	[150992887]	[]
503_1130	chr15	75335856	75336256	+	1000	117.0	[10.327956]	[106]	[]	[]	[75336050]	[]
503_11305	chr19	19105382	19105782	+	1000	40.0	[]	[]	[7.7103596]	[111]	[]	[19105565]
503_11307	chr19	35380506	35380906	+	1000	40.0	[]	[]	[6.862329]	[137]	[]	[35380729]
503_11309	chr19	38636882	38637282	+	1000	40.0	[]	[]	[7.896186, 7.259386]	[187, 215]	[]	[38637085, 38637113]
503_1131	chr16	2682207	2682607	+	1000	117.0	[11.455031, 9.933497]	[101, 134]	[9.834179]	[140]	[2682376, 2682409]	[2682415]
503_11314	chr19	45515146	45515546	+	1000	40.0	[]	[]	[12.327155, 7.3587046]	[158, 170]	[]	[45515350, 45515362]
503_11326	chr2	12434584	12434984	+	1000	40.0	[8.423885, 6.824492]	[73, 98]	[]	[]	[12434756, 12434781]	[]
503_11327	chr2	20579245	20579645	+	1000	40.0	[]	[]	[8.271939]	[149]	[]	[20579465]
503_11330	chr2	63841419	63841819	+	1000	40.0	[7.3005238]	[97]	[]	[]	[63841610]	[]
503_11335	chr2	86204444	86204844	+	1000	40.0	[]	[]	[8.620302]	[111]	[]	[86204642]
503_11339	chr2	174059367	174059767	+	1000	40.0	[6.655864]	[143]	[8.76831]	[134]	[174059594]	[174059585]
503_1134	chr19	12933540	12933940	+	1000	117.0	[8.503526, 8.503526]	[143, 149]	[]	[]	[12933754, 12933760]	[]
503_11340	chr2	178413595	178413995	+	1000	40.0	[]	[]	[7.0065327]	[99]	[]	[178413763]
503_11348	chr20	23350641	23351041	+	1000	40.0	[8.681774]	[103]	[]	[]	[23350840]	[]
503_1135	chr19	47484075	47484475	+	1000	117.0	[6.461904]	[109]	[]	[]	[47484276]	[]
503_11354	chr20	45857154	45857554	+	1000	40.0	[]	[]	[8.819032]	[136]	[]	[45857384]
503_11360	chr20	62623802	62624202	+	1000	40.0	[6.615002, 7.915865, 8.423885]	[79, 110, 130]	[]	[]	[62623959, 62623990, 62624010]	[]
503_11367	chr22	19727848	19728248	+	1000	40.0	[]	[]	[7.0677395]	[165]	[]	[19728060]
503_1137	chr2	168890234	168890634	+	1000	117.0	[]	[]	[6.7055626]	[163]	[]	[168890442]
503_11376	chr22	21602177	21602577	+	1000	40.0	[]	[]	[9.276331]	[139]	[]	[21602405]
503_11377	chr22	21669079	21669479	+	1000	40.0	[]	[]	[6.615002]	[135]	[]	[21669253]
503_11382	chr22	22207757	22208157	+	1000	40.0	[7.475481]	[79]	[]	[]	[22207924]	[]
503_11384	chr22	22996515	22996915	+	1000	40.0	[7.57576]	[142]	[]	[]	[22996750]	[]
503_11386	chr22	23068934	23069334	+	1000	40.0	[7.3383374]	[100]	[]	[]	[23069092]	[]
503_114	chr11	2400486	2400886	+	1000	255.0	[6.924771]	[110]	[]	[]	[2400686]	[]
503_1140	chr6	34757295	34757695	+	1000	117.0	[]	[]	[10.897548]	[121]	[]	[34757497]
503_11401	chr22	50251030	50251430	+	1000	40.0	[]	[]	[11.455031]	[181]	[]	[50251267]
503_11402	chr3	4531418	4531818	+	1000	40.0	[]	[]	[6.6215615]	[133]	[]	[4531650]
503_11408	chr3	49166089	49166489	+	1000	40.0	[12.885004]	[156]	[]	[]	[49166339]	[]
503_11410	chr3	122793562	122793962	+	1000	40.0	[7.750857, 8.631947]	[142, 157]	[]	[]	[122793761, 122793776]	[]
503_11414	chr3	130893735	130894135	+	1000	40.0	[11.851124]	[160]	[9.834179]	[108]	[130893974]	[130893922]
503_11415	chr4	15001899	15002299	+	1000	40.0	[8.631947]	[68]	[]	[]	[15002052]	[]
503_11416	chr4	24584348	24584748	+	1000	40.0	[6.486581]	[97]	[7.099728]	[155]	[24584519]	[24584577]
503_11417	chr4	26857359	26857759	+	1000	40.0	[11.455031]	[185]	[]	[]	[26857591]	[]
503_1142	chr6	136289608	136290008	+	1000	117.0	[]	[]	[9.208607]	[140]	[]	[136289836]
503_11420	chr4	44678207	44678607	+	1000	40.0	[]	[]	[7.750857, 10.150553]	[147, 157]	[]	[44678443, 44678453]
503_11421	chr4	74364934	74365334	+	1000	40.0	[]	[]	[7.915865]	[192]	[]	[74365156]
503_11422	chr4	123599999	123600399	+	1000	40.0	[]	[]	[7.3005238]	[76]	[]	[123600163]
503_11424	chr4	183659101	183659501	+	1000	40.0	[]	[]	[10.897183]	[159]	[]	[183659272]
503_11425	chr5	321391	321791	+	1000	40.0	[9.676489]	[99]	[7.499129]	[109]	[321564]	[321574]
503_11427	chr5	37672180	37672580	+	1000	40.0	[9.276331]	[78]	[]	[]	[37672342]	[]
503_11435	chr5	132295153	132295553	+	1000	40.0	[]	[]	[6.615002]	[102]	[]	[132295351]
503_1144	chr7	150994540	150994940	+	1000	117.0	[7.259386]	[105]	[]	[]	[150994741]	[]
503_1145	chr8	56074386	56074786	+	1000	117.0	[11.819135]	[93]	[8.445345]	[68]	[56074571]	[56074546]
503_11454	chr6	33815864	33816264	+	1000	40.0	[10.897183]	[114]	[]	[]	[33816063]	[]
503_11456	chr6	36441383	36441783	+	1000	40.0	[11.405568]	[99]	[]	[]	[36441559]	[]
503_11457	chr6	37050182	37050582	+	822	40.0	[8.123926]	[81]	[]	[]	[37050351]	[]
503_11462	chr6	135498280	135498680	+	1000	40.0	[]	[]	[11.819135]	[135]	[]	[135498492]
503_11463	chr6	143942110	143942510	+	1000	40.0	[]	[]	[9.366932, 7.7103596]	[91, 126]	[]	[143942273, 143942308]
503_11464	chr6	157763277	157763677	+	1000	40.0	[9.975595]	[135]	[]	[]	[157763508]	[]
503_11484	chr7	128361757	128362157	+	1000	40.0	[6.892782]	[181]	[]	[]	[128361969]	[]
503_11487	chr7	129091528	129091928	+	1000	40.0	[13.471976]	[120]	[]	[]	[129091747]	[]
503_1149	chr12	108838340	108838740	+	1000	116.0	[8.77996]	[118]	[9.366932]	[133]	[108838554]	[108838569]
503_11491	chr7	140517946	140518346	+	1000	40.0	[]	[]	[7.6661034]	[190]	[]	[140518138]
503_11492	chr7	149787425	149787825	+	1000	40.0	[6.615002]	[117]	[]	[]	[149787584]	[]
503_11503	chr8	105319423	105319823	+	1000	40.0	[]	[]	[7.1638846]	[134]	[]	[105319627]
503_11504	chr8	106060344	106060744	+	1000	40.0	[]	[]	[13.371697]	[83]	[]	[106060519]
503_11505	chr8	129992659	129993059	+	959	40.0	[]	[]	[7.4008026]	[159]	[]	[129992898]
503_11506	chr8	139705751	139706151	+	1000	40.0	[10.150553]	[88]	[]	[]	[139705932]	[]
503_1151	chr16	23453039	23453439	+	1000	116.0	[11.580525]	[78]	[7.5145535]	[75]	[23453208]	[23453205]
503_11511	chr9	83979371	83979771	+	1000	40.0	[11.819135]	[153]	[]	[]	[83979620]	[]
503_11513	chr9	98368329	98368729	+	1000	40.0	[7.259386]	[70]	[]	[]	[98368487]	[]
503_11514	chr9	99074175	99074575	+	1000	40.0	[]	[]	[6.6393065]	[105]	[]	[99074362]
503_11515	chr9	101840774	101841174	+	1000	40.0	[9.80219]	[195]	[]	[]	[101840976]	[]
503_11531	chr9	131072847	131073247	+	1000	40.0	[7.7460794]	[110]	[]	[]	[131072999]	[]
503_11533	chr9	131105954	131106354	+	1000	40.0	[]	[]	[7.259386]	[167]	[]	[131106175]
503_11538	chr9	131233789	131234189	+	1000	40.0	[7.8463583]	[224]	[]	[]	[131234022]	[]
503_11539	chr9	137411686	137412086	+	1000	40.0	[6.993913]	[76]	[7.8463583]	[122]	[137411838]	[137411884]
503_11541	chrX	46545230	46545630	+	1000	40.0	[]	[]	[11.343102]	[156]	[]	[46545453]
503_11542	chrX	48958059	48958459	+	1000	40.0	[7.753163]	[123]	[]	[]	[48958281]	[]
503_11543	chrX	54530248	54530648	+	1000	40.0	[10.835977]	[111]	[]	[]	[54530453]	[]
503_11544	chrX	70434291	70434691	+	1000	40.0	[]	[]	[14.393928]	[143]	[]	[70434530]
503_11545	chrX	79367401	79367801	+	1000	40.0	[8.631947]	[125]	[]	[]	[79367600]	[]
503_11546	chrX	104166371	104166771	+	1000	40.0	[8.404206]	[137]	[]	[]	[104166537]	[]
503_11548	chrX	120629761	120630161	+	1000	40.0	[8.123926]	[119]	[7.3383374]	[143]	[120629939]	[120629963]
503_11549	chrX	123732798	123733198	+	1000	40.0	[9.875317]	[198]	[]	[]	[123733046]	[]
503_1155	chr19	36573086	36573486	+	1000	116.0	[10.327956, 7.208534]	[112, 118]	[]	[]	[36573296, 36573302]	[]
503_11551	chrX	136497076	136497476	+	1000	40.0	[]	[]	[8.497711]	[187]	[]	[136497298]
503_11552	chrX	136909435	136909835	+	1000	40.0	[]	[]	[6.4167504]	[115]	[]	[136909604]
503_11553	chrX	154490385	154490785	+	1000	40.0	[6.406941]	[153]	[7.885317]	[94]	[154490635]	[154490576]
503_11559	chr1	12167471	12167871	+	1000	39.0	[]	[]	[8.638506]	[146]	[]	[12167625]
503_11562	chr1	14784014	14784414	+	1000	39.0	[]	[]	[7.108255]	[114]	[]	[14784192]
503_11565	chr1	30778328	30778728	+	1000	39.0	[]	[]	[6.993913]	[98]	[]	[30778498]
503_11567	chr1	33127134	33127534	+	1000	39.0	[]	[]	[10.835977, 7.891876]	[84, 104]	[]	[33127294, 33127314]
503_11570	chr1	112904003	112904403	+	1000	39.0	[]	[]	[8.830775]	[104]	[]	[112904206]
503_11573	chr1	145979296	145979696	+	1000	39.0	[12.327155]	[116]	[]	[]	[145979509]	[]
503_11576	chr1	165842657	165843057	+	1000	39.0	[]	[]	[10.897183, 8.423885]	[122, 178]	[]	[165842844, 165842900]
503_1158	chr19	49677355	49677755	+	1000	116.0	[]	[]	[9.92478, 11.455031]	[77, 134]	[]	[49677507, 49677564]
503_11584	chr1	221708019	221708419	+	1000	39.0	[12.327155]	[155]	[]	[]	[221708253]	[]
503_11591	chr10	24724370	24724770	+	1000	39.0	[6.882673]	[97]	[]	[]	[24724549]	[]
503_11596	chr10	50660029	50660429	+	1000	39.0	[]	[]	[12.885004, 10.897548]	[180, 201]	[]	[50660254, 50660275]
503_116	chr19	7535470	7535870	+	1000	254.0	[]	[]	[6.406941]	[65]	[]	[7535635]
503_11600	chr10	73908986	73909386	+	1000	39.0	[6.751365]	[152]	[]	[]	[73909152]	[]
503_11603	chr10	86078953	86079353	+	1000	39.0	[7.4008026]	[186]	[]	[]	[86079166]	[]
503_11605	chr10	87863429	87863829	+	1000	39.0	[6.8419666]	[73]	[]	[]	[87863586]	[]
503_1161	chr21	44854737	44855137	+	1000	116.0	[10.897183]	[73]	[6.406941]	[108]	[44854898]	[44854933]
503_11611	chr11	796280	796680	+	1000	39.0	[]	[]	[8.322755]	[176]	[]	[796516]
503_11618	chr11	61129745	61130145	+	1000	39.0	[]	[]	[9.366932]	[139]	[]	[61129967]
