#PeakID(python identify_motif.py ./ENCODE_processed_files/NFATC3_idr.fa NFATC3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
28_11515	chr5	160119394	160119794	+	885	36.0	[7.657809]	[136]	[]	[]	[160119566]	[]
28_11533	chr6	43773427	43773827	+	890	36.0	[]	[]	[10.276439]	[182]	[]	[43773665]
28_11535	chr6	68761236	68761636	+	1000	36.0	[7.657809]	[167]	[]	[]	[68761409]	[]
28_11537	chr6	104956655	104957055	+	1000	36.0	[7.0441737]	[181]	[]	[]	[104956895]	[]
28_11538	chr6	109690902	109691302	+	1000	36.0	[10.276439, 7.408826]	[117, 181]	[]	[]	[109691066, 109691130]	[]
28_11540	chr6	137926313	137926713	+	1000	36.0	[10.276439]	[128]	[7.657809, 10.276439, 7.408826]	[86, 98, 121]	[137926525]	[137926483, 137926495, 137926518]
28_11552	chr7	43034596	43034996	+	1000	36.0	[]	[]	[7.408826]	[153]	[]	[43034823]
28_11589	chr8	109540155	109540555	+	1000	36.0	[10.276439]	[135]	[]	[]	[109540331]	[]
28_11590	chr8	123072051	123072451	+	1000	36.0	[7.408826]	[159]	[]	[]	[123072277]	[]
28_11591	chr8	124450631	124451031	+	1000	36.0	[9.601446]	[160]	[]	[]	[124450821]	[]
28_11592	chr8	125091681	125092081	+	1000	36.0	[]	[]	[7.408826]	[130]	[]	[125091891]
28_11595	chr8	141022035	141022435	+	1000	36.0	[]	[]	[7.408826]	[128]	[]	[141022254]
28_11596	chr8	141264953	141265353	+	1000	36.0	[10.276439]	[77]	[]	[]	[141265126]	[]
28_1162	chr16	34584536	34584936	+	1000	69.0	[]	[]	[7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809]	[70, 86, 96, 114, 119, 145]	[]	[34584704, 34584720, 34584730, 34584748, 34584753, 34584779]
28_11627	chr1	28737766	28738166	+	1000	35.5	[7.408826]	[92]	[]	[]	[28737927]	[]
28_1163	chr19	4246716	4247116	+	1000	69.0	[7.657809]	[136]	[]	[]	[4246899]	[]
28_11631	chr1	32755943	32756343	+	1000	35.5	[]	[]	[7.408826]	[129]	[]	[32756172]
28_11642	chr1	54715756	54716156	+	1000	35.5	[7.0441737]	[148]	[7.0441737, 10.276439]	[90, 141]	[54715968]	[54715910, 54715961]
28_11644	chr1	64824143	64824543	+	1000	35.5	[]	[]	[7.408826, 10.276439]	[60, 85]	[]	[64824298, 64824323]
28_11649	chr1	116596062	116596462	+	991	35.5	[]	[]	[7.657809]	[132]	[]	[116596272]
28_11651	chr1	120415750	120416150	+	1000	35.5	[7.408826]	[193]	[]	[]	[120415966]	[]
28_11663	chr1	156295579	156295979	+	1000	35.5	[7.408826]	[160]	[7.408826]	[220]	[156295753]	[156295813]
28_11666	chr1	167401230	167401630	+	971	35.5	[7.408826]	[62]	[]	[]	[167401392]	[]
28_11672	chr1	183993068	183993468	+	1000	35.5	[]	[]	[10.276439]	[63]	[]	[183993222]
28_11689	chr1	244450112	244450512	+	1000	35.5	[7.408826]	[155]	[]	[]	[244450346]	[]
28_11693	chr1	246425092	246425492	+	1000	35.5	[7.0441737]	[87]	[]	[]	[246425276]	[]
28_11696	chr10	17003100	17003500	+	994	35.5	[7.657809]	[149]	[]	[]	[17003307]	[]
28_11706	chr10	50739560	50739960	+	1000	35.5	[]	[]	[7.0441737]	[211]	[]	[50739790]
28_1171	chr6	2857881	2858281	+	1000	69.0	[7.408826]	[120]	[]	[]	[2858064]	[]
28_11717	chr11	5224743	5225143	+	1000	35.5	[7.408826]	[229]	[]	[]	[5224982]	[]
28_11722	chr11	20364126	20364526	+	1000	35.5	[10.276439]	[176]	[7.408826]	[152]	[20364368]	[20364344]
28_11723	chr11	33892752	33893152	+	1000	35.5	[7.408826]	[129]	[7.657809]	[188]	[33892941]	[33893000]
28_11724	chr11	57424613	57425013	+	1000	35.5	[9.601446]	[139]	[9.601446]	[143]	[57424774]	[57424778]
28_1174	chr6	27831537	27831937	+	1000	69.0	[9.601446]	[92]	[]	[]	[27831713]	[]
28_11740	chr11	83156247	83156647	+	992	35.5	[7.408826]	[151]	[7.408826]	[110]	[83156456]	[83156415]
28_11752	chr12	47216110	47216510	+	1000	35.5	[7.657809]	[149]	[]	[]	[47216350]	[]
28_11774	chr12	118360747	118361147	+	1000	35.5	[7.0441737]	[99]	[7.408826]	[114]	[118360944]	[118360959]
28_11784	chr13	27251112	27251512	+	1000	35.5	[9.601446]	[213]	[]	[]	[27251345]	[]
28_11789	chr14	23056861	23057261	+	1000	35.5	[]	[]	[7.408826]	[119]	[]	[23057077]
28_1179	chr1	63523057	63523457	+	1000	68.5	[]	[]	[7.408826, 9.601446]	[52, 113]	[]	[63523209, 63523270]
28_11798	chr15	83011563	83011963	+	1000	35.5	[]	[]	[7.0441737]	[170]	[]	[83011769]
28_1181	chr1	173824924	173825324	+	1000	68.5	[10.276439]	[217]	[7.657809]	[192]	[173825157]	[173825132]
28_11817	chr16	68091479	68091879	+	1000	35.5	[]	[]	[7.408826]	[139]	[]	[68091689]
28_11820	chr16	72093605	72094005	+	1000	35.5	[7.0441737]	[218]	[]	[]	[72093840]	[]
28_11833	chr17	34979911	34980311	+	1000	35.5	[7.657809]	[209]	[]	[]	[34980127]	[]
28_11841	chr17	57367000	57367400	+	1000	35.5	[7.408826]	[108]	[]	[]	[57367172]	[]
28_1185	chr16	79869763	79870163	+	1000	68.5	[10.276439]	[199]	[10.276439]	[152]	[79869999]	[79869952]
28_11851	chr18	1464296	1464696	+	697	35.5	[]	[]	[10.276439]	[90]	[]	[1464469]
28_11859	chr19	4911775	4912175	+	974	35.5	[]	[]	[10.276439]	[200]	[]	[4911978]
28_11877	chr19	50870490	50870890	+	1000	35.5	[]	[]	[7.408826]	[147]	[]	[50870731]
28_11889	chr2	64049733	64050133	+	1000	35.5	[7.408826]	[227]	[]	[]	[64049962]	[]
28_11899	chr2	102138378	102138778	+	1000	35.5	[]	[]	[9.601446]	[165]	[]	[102138559]
28_11901	chr2	144370837	144371237	+	1000	35.5	[]	[]	[7.408826, 10.276439]	[80, 107]	[]	[144370990, 144371017]
28_11902	chr2	144553331	144553731	+	719	35.5	[7.408826]	[151]	[10.276439]	[194]	[144553518]	[144553561]
28_11907	chr2	168632591	168632991	+	1000	35.5	[]	[]	[7.657809]	[193]	[]	[168632805]
28_11912	chr20	25389382	25389782	+	1000	35.5	[]	[]	[7.408826]	[100]	[]	[25389581]
28_11920	chr20	57495157	57495557	+	1000	35.5	[9.601446]	[105]	[9.601446]	[148]	[57495340]	[57495383]
28_11921	chr20	63819645	63820045	+	872	35.5	[9.601446]	[157]	[]	[]	[63819876]	[]
28_11923	chr21	17818563	17818963	+	744	35.5	[]	[]	[7.408826]	[76]	[]	[17818720]
28_11942	chr22	21583070	21583470	+	1000	35.5	[7.408826]	[211]	[]	[]	[21583292]	[]
28_11958	chr3	9420553	9420953	+	985	35.5	[7.0441737, 10.276439]	[82, 144]	[]	[]	[9420721, 9420783]	[]
28_11960	chr3	23999062	23999462	+	1000	35.5	[]	[]	[7.408826, 7.408826]	[139, 151]	[]	[23999213, 23999225]
28_11961	chr3	24506010	24506410	+	1000	35.5	[]	[]	[10.276439]	[149]	[]	[24506178]
28_11968	chr3	88149724	88150124	+	895	35.5	[7.408826]	[79]	[7.657809]	[122]	[88149883]	[88149926]
28_11969	chr3	100289267	100289667	+	1000	35.5	[]	[]	[10.276439]	[154]	[]	[100289482]
28_11971	chr3	155352853	155353253	+	1000	35.5	[10.276439]	[128]	[]	[]	[155353058]	[]
28_11972	chr3	157107711	157108111	+	1000	35.5	[7.0441737]	[188]	[10.276439]	[100]	[157107951]	[157107863]
28_11976	chr3	186888475	186888875	+	1000	35.5	[]	[]	[7.0441737]	[138]	[]	[186888692]
28_11978	chr4	442859	443259	+	970	35.5	[10.276439]	[101]	[]	[]	[443058]	[]
28_11981	chr4	13545113	13545513	+	891	35.5	[7.657809]	[123]	[]	[]	[13545315]	[]
28_11997	chr5	41925678	41926078	+	1000	35.5	[7.657809]	[171]	[]	[]	[41925865]	[]
28_12000	chr5	61408441	61408841	+	1000	35.5	[]	[]	[7.408826]	[96]	[]	[61408626]
28_1201	chr9	129884153	129884553	+	1000	68.5	[]	[]	[10.276439, 10.276439]	[135, 216]	[]	[129884309, 129884390]
28_12010	chr5	134845290	134845690	+	929	35.5	[7.0441737, 7.408826]	[125, 134]	[7.657809]	[147]	[134845500, 134845509]	[134845522]
28_12016	chr5	157732775	157733175	+	1000	35.5	[]	[]	[9.601446]	[158]	[]	[157733013]
28_12018	chr5	179621379	179621779	+	1000	35.5	[10.276439]	[113]	[]	[]	[179621588]	[]
28_12019	chr6	2725981	2726381	+	1000	35.5	[]	[]	[10.276439]	[162]	[]	[2726179]
28_12045	chr6	104956071	104956471	+	1000	35.5	[]	[]	[10.276439]	[184]	[]	[104956312]
28_12048	chr6	109439746	109440146	+	1000	35.5	[10.276439]	[150]	[7.0441737]	[183]	[109439934]	[109439967]
28_12050	chr6	112043440	112043840	+	1000	35.5	[10.276439]	[165]	[]	[]	[112043634]	[]
28_12051	chr6	118892448	118892848	+	1000	35.5	[10.276439]	[69]	[]	[]	[118892606]	[]
28_12057	chr6	158231304	158231704	+	1000	35.5	[]	[]	[10.276439]	[112]	[]	[158231514]
28_1206	chr1	145996177	145996577	+	1000	68.0	[]	[]	[7.408826]	[144]	[]	[145996331]
28_12074	chr7	103524367	103524767	+	1000	35.5	[]	[]	[7.408826]	[157]	[]	[103524581]
28_12075	chr7	104884031	104884431	+	1000	35.5	[7.408826]	[223]	[]	[]	[104884271]	[]
28_12081	chr7	116588870	116589270	+	1000	35.5	[10.276439, 10.276439]	[95, 179]	[]	[]	[116589034, 116589118]	[]
28_12082	chr7	118185507	118185907	+	1000	35.5	[7.408826]	[154]	[7.657809]	[135]	[118185723]	[118185704]
28_12087	chr7	134986840	134987240	+	1000	35.5	[10.276439]	[130]	[7.657809]	[109]	[134987043]	[134987022]
28_12092	chr7	155296759	155297159	+	1000	35.5	[7.408826]	[234]	[]	[]	[155297001]	[]
28_12101	chr8	65717371	65717771	+	1000	35.5	[7.408826]	[145]	[]	[]	[65717616]	[]
28_12112	chr9	128150369	128150769	+	1000	35.5	[10.276439]	[79]	[]	[]	[128150532]	[]
28_12122	chrX	12946900	12947300	+	1000	35.5	[7.408826]	[101]	[]	[]	[12947057]	[]
28_1215	chr22	22100309	22100709	+	1000	68.0	[10.276439]	[189]	[]	[]	[22100539]	[]
28_12159	chr1	110060099	110060499	+	1000	35.0	[10.276439]	[128]	[]	[]	[110060323]	[]
28_12171	chr1	151774476	151774876	+	873	35.0	[]	[]	[10.276439, 7.408826]	[134, 180]	[]	[151774646, 151774692]
28_12188	chr1	222711580	222711980	+	794	35.0	[]	[]	[7.0441737, 7.408826]	[132, 179]	[]	[222711782, 222711829]
28_12193	chr1	233673982	233674382	+	1000	35.0	[7.657809]	[70]	[]	[]	[233674147]	[]
28_12199	chr10	12710934	12711334	+	985	35.0	[7.657809]	[144]	[]	[]	[12711135]	[]
28_12204	chr10	50604122	50604522	+	1000	35.0	[7.0441737]	[187]	[]	[]	[50604344]	[]
28_12211	chr10	68988540	68988940	+	1000	35.0	[7.657809]	[95]	[]	[]	[68988721]	[]
28_12218	chr10	72690022	72690422	+	1000	35.0	[]	[]	[10.276439, 10.276439, 10.276439]	[137, 180, 187]	[]	[72690190, 72690233, 72690240]
28_12221	chr10	75295343	75295743	+	700	35.0	[]	[]	[7.0441737, 10.276439]	[84, 143]	[]	[75295499, 75295558]
28_12223	chr10	110567040	110567440	+	1000	35.0	[7.657809, 7.657809]	[140, 158]	[]	[]	[110567268, 110567286]	[]
28_12227	chr11	36409215	36409615	+	674	35.0	[7.0441737]	[196]	[7.408826]	[184]	[36409443]	[36409431]
28_12239	chr11	86135952	86136352	+	1000	35.0	[9.601446]	[159]	[]	[]	[86136149]	[]
28_1225	chr9	37466198	37466598	+	1000	68.0	[10.276439]	[129]	[]	[]	[37466407]	[]
28_12257	chr12	108783408	108783808	+	995	35.0	[7.657809]	[194]	[]	[]	[108783652]	[]
28_12270	chr14	70359572	70359972	+	904	35.0	[9.601446]	[75]	[]	[]	[70359734]	[]
28_12280	chr15	51971359	51971759	+	1000	35.0	[]	[]	[7.408826]	[149]	[]	[51971583]
28_12288	chr16	14529074	14529474	+	1000	35.0	[]	[]	[10.276439]	[105]	[]	[14529271]
28_12290	chr16	29789967	29790367	+	1000	35.0	[10.276439]	[116]	[]	[]	[29790163]	[]
28_123	chr22	23223833	23224233	+	1000	164.0	[10.276439]	[120]	[]	[]	[23224040]	[]
28_12308	chr17	36602824	36603224	+	1000	35.0	[]	[]	[10.276439]	[203]	[]	[36603070]
28_12311	chr17	48618666	48619066	+	644	35.0	[]	[]	[7.408826]	[131]	[]	[48618890]
28_12314	chr17	58364288	58364688	+	1000	35.0	[]	[]	[7.408826]	[123]	[]	[58364490]
28_1232	chr11	8687993	8688393	+	1000	67.5	[]	[]	[10.276439]	[86]	[]	[8688175]
28_12323	chr18	1438359	1438759	+	1000	35.0	[]	[]	[7.0441737]	[190]	[]	[1438610]
28_12330	chr18	23540959	23541359	+	875	35.0	[7.0441737]	[146]	[]	[]	[23541159]	[]
28_1234	chr11	118338540	118338940	+	1000	67.5	[]	[]	[10.276439]	[121]	[]	[118338744]
28_12343	chr19	17617134	17617534	+	995	35.0	[7.0441737]	[204]	[]	[]	[17617384]	[]
28_12350	chr19	40006125	40006525	+	1000	35.0	[]	[]	[7.0441737]	[128]	[]	[40006284]
28_12361	chr19	49813410	49813810	+	981	35.0	[10.276439]	[153]	[]	[]	[49813573]	[]
28_12367	chr2	11688449	11688849	+	1000	35.0	[]	[]	[10.276439]	[171]	[]	[11688680]
28_12368	chr2	12514696	12515096	+	998	35.0	[]	[]	[7.408826]	[151]	[]	[12514908]
28_12372	chr2	27371251	27371651	+	922	35.0	[9.601446]	[199]	[]	[]	[27371497]	[]
28_12373	chr2	32627515	32627915	+	990	35.0	[7.0441737]	[106]	[]	[]	[32627666]	[]
28_12376	chr2	53767244	53767644	+	1000	35.0	[10.276439]	[136]	[]	[]	[53767403]	[]
28_12378	chr2	55175607	55176007	+	1000	35.0	[7.0441737]	[123]	[]	[]	[55175804]	[]
28_12391	chr2	127479168	127479568	+	937	35.0	[7.408826]	[113]	[]	[]	[127479345]	[]
28_12395	chr2	176554536	176554936	+	1000	35.0	[7.408826]	[166]	[]	[]	[176554714]	[]
28_12398	chr2	179787562	179787962	+	1000	35.0	[10.276439, 10.276439]	[100, 167]	[]	[]	[179787738, 179787805]	[]
28_12399	chr2	191866902	191867302	+	898	35.0	[]	[]	[10.276439]	[211]	[]	[191867135]
28_124	chr22	21982623	21983023	+	1000	163.5	[9.601446]	[70]	[]	[]	[21982793]	[]
28_12400	chr2	196400017	196400417	+	1000	35.0	[10.276439]	[141]	[]	[]	[196400232]	[]
28_12413	chr20	53608986	53609386	+	1000	35.0	[7.408826]	[117]	[]	[]	[53609202]	[]
28_1245	chr6	7198738	7199138	+	1000	67.5	[10.276439]	[137]	[]	[]	[7198909]	[]
28_12454	chr3	16290317	16290717	+	1000	35.0	[]	[]	[10.276439]	[190]	[]	[16290563]
28_12461	chr3	45659964	45660364	+	1000	35.0	[7.408826]	[182]	[7.0441737]	[109]	[45660190]	[45660117]
28_12464	chr3	113746508	113746908	+	927	35.0	[]	[]	[7.657809]	[142]	[]	[113746725]
28_12470	chr3	172750676	172751076	+	1000	35.0	[]	[]	[7.0441737]	[59]	[]	[172750830]
28_12471	chr3	177195665	177196065	+	1000	35.0	[7.408826]	[91]	[10.276439]	[64]	[177195846]	[177195819]
28_12473	chr3	183635058	183635458	+	999	35.0	[9.601446, 7.408826]	[68, 153]	[]	[]	[183635217, 183635302]	[]
28_12477	chr3	194138932	194139332	+	1000	35.0	[7.408826]	[186]	[]	[]	[194139128]	[]
28_12486	chr4	41280995	41281395	+	577	35.0	[]	[]	[7.408826]	[183]	[]	[41281236]
28_12488	chr4	51842208	51842608	+	918	35.0	[]	[]	[7.408826, 10.276439]	[116, 159]	[]	[51842402, 51842445]
28_12493	chr4	81808221	81808621	+	973	35.0	[]	[]	[7.408826]	[73]	[]	[81808389]
28_1250	chr9	91419107	91419507	+	1000	67.5	[10.276439, 7.657809]	[108, 113]	[]	[]	[91419310, 91419315]	[]
28_12506	chr4	189940635	189941035	+	1000	35.0	[]	[]	[7.0441737]	[110]	[]	[189940831]
28_1251	chr9	128558397	128558797	+	1000	67.5	[7.408826]	[194]	[7.0441737]	[132]	[128558627]	[128558565]
28_12514	chr5	77030123	77030523	+	1000	35.0	[9.601446]	[209]	[]	[]	[77030360]	[]
28_12517	chr5	115841127	115841527	+	1000	35.0	[]	[]	[9.601446]	[160]	[]	[115841371]
28_12520	chr5	131163416	131163816	+	1000	35.0	[7.408826]	[121]	[]	[]	[131163578]	[]
28_12521	chr5	138222769	138223169	+	1000	35.0	[]	[]	[7.0441737, 9.601446]	[121, 162]	[]	[138222965, 138223006]
28_12527	chr5	181191238	181191638	+	1000	35.0	[]	[]	[9.601446]	[97]	[]	[181191409]
28_12528	chr6	3410800	3411200	+	1000	35.0	[]	[]	[10.276439]	[182]	[]	[3411016]
28_12532	chr6	16047421	16047821	+	1000	35.0	[10.276439]	[78]	[]	[]	[16047577]	[]
28_12535	chr6	26032695	26033095	+	1000	35.0	[7.408826]	[57]	[]	[]	[26032852]	[]
28_12542	chr6	33280012	33280412	+	1000	35.0	[]	[]	[7.408826]	[153]	[]	[33280241]
28_12553	chr6	49607090	49607490	+	1000	35.0	[7.408826]	[79]	[]	[]	[49607252]	[]
28_12565	chr6	147156894	147157294	+	1000	35.0	[7.0441737]	[142]	[]	[]	[147157058]	[]
28_12575	chr7	26200309	26200709	+	1000	35.0	[7.408826]	[103]	[]	[]	[26200470]	[]
28_12576	chr7	26667533	26667933	+	1000	35.0	[10.276439]	[150]	[]	[]	[26667685]	[]
28_12588	chr7	116802763	116803163	+	707	35.0	[10.276439, 7.408826]	[103, 127]	[]	[]	[116802917, 116802941]	[]
28_12592	chr7	127708622	127709022	+	1000	35.0	[10.276439]	[99]	[]	[]	[127708774]	[]
28_12593	chr7	128532133	128532533	+	1000	35.0	[9.601446]	[159]	[]	[]	[128532307]	[]
28_12625	chr9	94867284	94867684	+	1000	35.0	[7.0441737]	[140]	[]	[]	[94867460]	[]
28_12648	chrX	50198428	50198828	+	988	35.0	[7.408826, 9.601446]	[98, 138]	[]	[]	[50198620, 50198660]	[]
28_12664	chr1	23779854	23780254	+	1000	34.5	[]	[]	[7.657809]	[164]	[]	[23780086]
28_12676	chr1	40532782	40533182	+	1000	34.5	[]	[]	[7.0441737]	[157]	[]	[40532974]
28_12695	chr1	108816249	108816649	+	1000	34.5	[7.408826, 7.408826]	[95, 130]	[7.657809]	[153]	[108816414, 108816449]	[108816472]
28_12713	chr1	162605581	162605981	+	1000	34.5	[10.276439, 7.657809]	[109, 143]	[7.408826]	[155]	[162605783, 162605817]	[162605829]
28_12720	chr1	182446082	182446482	+	1000	34.5	[]	[]	[10.276439, 7.408826]	[59, 135]	[]	[182446240, 182446316]
28_12729	chr1	206634552	206634952	+	997	34.5	[]	[]	[7.408826, 7.408826]	[130, 159]	[]	[206634739, 206634768]
28_12731	chr1	207241227	207241627	+	996	34.5	[7.0441737]	[151]	[7.408826]	[113]	[207241453]	[207241415]
28_12732	chr1	212288708	212289108	+	1000	34.5	[7.408826]	[130]	[10.276439]	[111]	[212288915]	[212288896]
28_12738	chr1	236103625	236104025	+	1000	34.5	[10.276439]	[102]	[]	[]	[236103802]	[]
28_12747	chr10	5284511	5284911	+	1000	34.5	[]	[]	[9.601446, 7.408826, 7.657809]	[124, 136, 148]	[]	[5284715, 5284727, 5284739]
28_12748	chr10	5449824	5450224	+	1000	34.5	[]	[]	[10.276439]	[154]	[]	[5450026]
28_12749	chr10	5478269	5478669	+	997	34.5	[7.408826]	[170]	[]	[]	[5478509]	[]
28_12762	chr10	50336061	50336461	+	1000	34.5	[]	[]	[7.408826, 7.408826]	[70, 75]	[]	[50336227, 50336232]
28_12766	chr10	63266587	63266987	+	1000	34.5	[7.408826]	[217]	[]	[]	[63266833]	[]
28_12773	chr10	73999768	74000168	+	1000	34.5	[7.657809]	[80]	[7.408826, 7.408826]	[107, 158]	[73999920]	[73999947, 73999998]
28_12781	chr11	9461624	9462024	+	1000	34.5	[10.276439]	[134]	[7.408826]	[161]	[9461822]	[9461849]
28_1279	chr6	26026349	26026749	+	1000	67.0	[7.0441737]	[138]	[]	[]	[26026568]	[]
28_12792	chr11	85628457	85628857	+	1000	34.5	[]	[]	[9.601446]	[183]	[]	[85628694]
28_12799	chr11	119205533	119205933	+	1000	34.5	[7.408826, 7.408826]	[67, 126]	[]	[]	[119205686, 119205745]	[]
28_12805	chr12	46384105	46384505	+	1000	34.5	[]	[]	[7.408826]	[176]	[]	[46384304]
28_12812	chr12	64669298	64669698	+	1000	34.5	[7.408826]	[115]	[]	[]	[64669489]	[]
28_12817	chr12	76113596	76113996	+	1000	34.5	[]	[]	[7.0441737]	[107]	[]	[76113791]
28_12827	chr12	126869526	126869926	+	951	34.5	[10.276439]	[91]	[]	[]	[126869688]	[]
28_1283	chr7	30134468	30134868	+	1000	67.0	[7.657809]	[109]	[]	[]	[30134652]	[]
28_12844	chr15	43492615	43493015	+	977	34.5	[7.408826]	[173]	[]	[]	[43492854]	[]
28_12846	chr15	58933942	58934342	+	1000	34.5	[7.0441737]	[117]	[]	[]	[58934103]	[]
28_12857	chr15	101641081	101641481	+	1000	34.5	[]	[]	[7.0441737]	[220]	[]	[101641311]
28_1287	chr8	10777239	10777639	+	1000	67.0	[7.408826]	[164]	[7.408826]	[86]	[10777482]	[10777404]
28_12880	chr17	31340154	31340554	+	601	34.5	[]	[]	[10.276439]	[126]	[]	[31340347]
28_12883	chr17	39529478	39529878	+	984	34.5	[]	[]	[10.276439]	[133]	[]	[39529695]
28_12885	chr17	40818331	40818731	+	986	34.5	[]	[]	[10.276439, 7.408826]	[149, 215]	[]	[40818495, 40818561]
28_12889	chr17	45218901	45219301	+	909	34.5	[7.408826]	[139]	[]	[]	[45219138]	[]
28_12900	chr17	61863152	61863552	+	1000	34.5	[]	[]	[7.408826, 7.408826]	[138, 143]	[]	[61863336, 61863341]
28_12902	chr17	68462990	68463390	+	932	34.5	[]	[]	[7.408826]	[159]	[]	[68463214]
28_1291	chr1	54273013	54273413	+	1000	66.5	[10.276439]	[104]	[]	[]	[54273214]	[]
28_12911	chr18	9950298	9950698	+	1000	34.5	[]	[]	[7.408826]	[137]	[]	[9950494]
28_12924	chr19	18590558	18590958	+	948	34.5	[7.408826]	[140]	[]	[]	[18590776]	[]
28_12932	chr19	47349431	47349831	+	871	34.5	[7.0441737]	[212]	[]	[]	[47349676]	[]
28_12948	chr2	55617835	55618235	+	1000	34.5	[]	[]	[7.408826]	[123]	[]	[55618048]
28_12949	chr2	58734387	58734787	+	1000	34.5	[]	[]	[7.408826]	[111]	[]	[58734565]
28_12966	chr2	112600054	112600454	+	1000	34.5	[]	[]	[10.276439]	[209]	[]	[112600301]
28_12974	chr2	166376884	166377284	+	931	34.5	[]	[]	[10.276439, 7.408826]	[153, 180]	[]	[166377063, 166377090]
28_1298	chr16	75578743	75579143	+	1000	66.5	[10.276439]	[115]	[]	[]	[75578951]	[]
28_12997	chr21	46286606	46287006	+	985	34.5	[7.0441737]	[123]	[]	[]	[46286770]	[]
28_13031	chr3	57755616	57756016	+	1000	34.5	[9.601446]	[129]	[]	[]	[57755767]	[]
28_13032	chr3	108104261	108104661	+	1000	34.5	[10.276439]	[140]	[]	[]	[108104473]	[]
28_13036	chr3	152200949	152201349	+	1000	34.5	[7.408826]	[131]	[]	[]	[152201123]	[]
28_13039	chr3	157532574	157532974	+	1000	34.5	[7.408826]	[144]	[]	[]	[157532743]	[]
28_13041	chr3	170154780	170155180	+	1000	34.5	[7.0441737]	[158]	[]	[]	[170154950]	[]
28_13062	chr4	127880749	127881149	+	641	34.5	[9.601446]	[189]	[]	[]	[127880986]	[]
28_1307	chr5	134648336	134648736	+	1000	66.5	[9.601446]	[127]	[]	[]	[134648558]	[]
28_13077	chr5	62305610	62306010	+	1000	34.5	[]	[]	[10.276439]	[139]	[]	[62305768]
28_13081	chr5	91379687	91380087	+	1000	34.5	[7.408826]	[204]	[]	[]	[91379926]	[]
28_13082	chr5	91384910	91385310	+	1000	34.5	[7.408826, 7.408826]	[149, 167]	[]	[]	[91385106, 91385124]	[]
28_13086	chr5	140549182	140549582	+	799	34.5	[7.0441737]	[126]	[]	[]	[140549389]	[]
28_13102	chr6	34792783	34793183	+	1000	34.5	[9.601446]	[219]	[]	[]	[34793028]	[]
28_13103	chr6	35297569	35297969	+	1000	34.5	[7.408826]	[149]	[]	[]	[35297799]	[]
28_13116	chr6	125889186	125889586	+	1000	34.5	[]	[]	[7.657809, 10.276439]	[109, 201]	[]	[125889338, 125889430]
28_13126	chr7	5425994	5426394	+	853	34.5	[]	[]	[7.408826]	[112]	[]	[5426202]
28_13127	chr7	5704404	5704804	+	1000	34.5	[7.408826]	[127]	[]	[]	[5704629]	[]
28_13133	chr7	47979385	47979785	+	1000	34.5	[]	[]	[9.601446]	[129]	[]	[47979592]
28_13142	chr7	75920385	75920785	+	1000	34.5	[7.408826]	[128]	[]	[]	[75920582]	[]
28_13152	chr7	101817791	101818191	+	650	34.5	[]	[]	[7.657809]	[155]	[]	[101817984]
28_13156	chr7	112451707	112452107	+	1000	34.5	[]	[]	[10.276439]	[165]	[]	[112451938]
28_13160	chr7	128742184	128742584	+	1000	34.5	[]	[]	[7.657809]	[145]	[]	[128742390]
28_13166	chr7	138001767	138002167	+	1000	34.5	[]	[]	[7.408826]	[208]	[]	[138002005]
28_13174	chr8	10814046	10814446	+	1000	34.5	[]	[]	[10.276439]	[172]	[]	[10814222]
28_13175	chr8	22441758	22442158	+	1000	34.5	[]	[]	[7.657809]	[128]	[]	[22441932]
28_13177	chr8	28419592	28419992	+	1000	34.5	[7.657809]	[103]	[10.276439]	[163]	[28419783]	[28419843]
28_1318	chr7	130010675	130011075	+	1000	66.5	[10.276439]	[140]	[]	[]	[130010893]	[]
28_13183	chr8	101204165	101204565	+	894	34.5	[]	[]	[7.408826]	[201]	[]	[101204411]
28_13187	chr8	140464408	140464808	+	1000	34.5	[]	[]	[10.276439]	[99]	[]	[140464576]
28_1320	chr8	90167946	90168346	+	1000	66.5	[]	[]	[7.408826]	[176]	[]	[90168144]
28_13201	chr9	129139990	129140390	+	1000	34.5	[7.408826]	[70]	[]	[]	[129140160]	[]
28_13212	chrX	48911807	48912207	+	1000	34.5	[9.601446]	[133]	[]	[]	[48912038]	[]
28_13214	chrX	130166087	130166487	+	1000	34.5	[7.408826]	[216]	[]	[]	[130166305]	[]
28_13216	chr1	7961977	7962377	+	589	34.0	[10.276439]	[214]	[]	[]	[7962207]	[]
28_13238	chr1	40692308	40692708	+	1000	34.0	[]	[]	[10.276439]	[112]	[]	[40692468]
28_13244	chr1	93345020	93345420	+	995	34.0	[10.276439, 10.276439, 7.408826]	[179, 190, 218]	[7.0441737]	[202]	[93345210, 93345221, 93345249]	[93345233]
28_13249	chr1	150256004	150256404	+	1000	34.0	[7.408826]	[100]	[]	[]	[150256180]	[]
28_13258	chr1	198465480	198465880	+	847	34.0	[7.408826, 7.0441737]	[66, 155]	[7.408826]	[104]	[198465635, 198465724]	[198465673]
