#PeakID(python scan_motif.py ./ENCODE_processed_files/PKNOX1_idr.fa PKNOX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
36_10344	chr22	21656795	21657195	+	1000	127.5	[7.7004805]	[87]	[8.354469]	[110]	[21656963]	[21656986]
36_10349	chr6	14517223	14517623	+	1000	127.5	[14.492824]	[103]	[]	[]	[14517422]	[]
36_1035	chr5	149357738	149358138	+	1000	687.0	[8.831873]	[91]	[]	[]	[149357924]	[]
36_10355	chr7	100879706	100880106	+	1000	127.5	[8.132104, 8.820263, 11.785644]	[68, 87, 123]	[]	[]	[100879860, 100879879, 100879915]	[]
36_10357	chr1	12052160	12052560	+	1000	127.0	[]	[]	[9.561028]	[153]	[]	[12052315]
36_10358	chr1	22997550	22997950	+	1000	127.0	[7.1362295]	[125]	[]	[]	[22997763]	[]
36_10359	chr1	23384428	23384828	+	1000	127.0	[]	[]	[9.955025]	[85]	[]	[23384604]
36_10362	chr1	180562631	180563031	+	1000	127.0	[10.479256, 12.799472]	[100, 114]	[]	[]	[180562825, 180562839]	[]
36_10366	chr11	62497069	62497469	+	1000	127.0	[7.8804946, 10.55093, 7.160374]	[84, 88, 151]	[]	[]	[62497253, 62497257, 62497320]	[]
36_10367	chr11	70206970	70207370	+	1000	127.0	[9.328332, 12.638885, 7.8184385]	[122, 126, 130]	[]	[]	[70207178, 70207182, 70207186]	[]
36_10368	chr11	118438608	118439008	+	1000	127.0	[9.883659]	[100]	[]	[]	[118438794]	[]
36_1037	chr9	130689924	130690324	+	1000	687.0	[9.236158]	[98]	[10.821276]	[115]	[130690117]	[130690134]
36_10370	chr12	53618325	53618725	+	1000	127.0	[]	[]	[7.472059]	[150]	[]	[53618568]
36_10371	chr12	76217102	76217502	+	1000	127.0	[]	[]	[12.430346]	[105]	[]	[76217303]
36_10375	chr17	37358878	37359278	+	1000	127.0	[10.956583]	[130]	[]	[]	[37359089]	[]
36_10376	chr17	43546249	43546649	+	1000	127.0	[]	[]	[9.150573]	[186]	[]	[43546471]
36_10378	chr19	18293058	18293458	+	1000	127.0	[9.256888]	[132]	[]	[]	[18293265]	[]
36_10379	chr19	49128049	49128449	+	1000	127.0	[9.796548]	[98]	[]	[]	[49128243]	[]
36_1038	chr2	88016804	88017204	+	1000	686.5	[12.830319]	[99]	[]	[]	[88017003]	[]
36_10380	chr2	72096162	72096562	+	1000	127.0	[14.492824]	[115]	[]	[]	[72096365]	[]
36_10381	chr2	121536361	121536761	+	1000	127.0	[14.959101]	[101]	[]	[]	[121536555]	[]
36_10382	chr22	22046317	22046717	+	1000	127.0	[]	[]	[12.91743]	[143]	[]	[22046530]
36_10383	chr3	38087291	38087691	+	834	127.0	[]	[]	[8.302331, 8.302331, 8.302331, 8.302331, 8.302331]	[67, 86, 107, 126, 145]	[]	[38087458, 38087477, 38087498, 38087517, 38087536]
36_10384	chr3	47282634	47283034	+	1000	127.0	[8.684296]	[113]	[]	[]	[47282800]	[]
36_10386	chr4	48729106	48729506	+	1000	127.0	[]	[]	[8.6082115, 7.1636424]	[238, 319]	[]	[48729276, 48729357]
36_10387	chr4	132124107	132124507	+	1000	127.0	[8.132104]	[137]	[8.195388]	[102]	[132124326]	[132124291]
36_10388	chr4	173168002	173168402	+	1000	127.0	[]	[]	[8.661665]	[76]	[]	[173168176]
36_10389	chr5	133806813	133807213	+	1000	127.0	[]	[]	[14.959101]	[99]	[]	[133807000]
36_1039	chr6	43631322	43631722	+	1000	686.0	[]	[]	[14.492824]	[96]	[]	[43631518]
36_10392	chr7	99831595	99831995	+	656	127.0	[10.202612]	[102]	[]	[]	[99831783]	[]
36_10394	chr8	61687404	61687804	+	1000	127.0	[8.702305]	[153]	[8.040911]	[202]	[61687600]	[61687649]
36_10395	chr8	61878720	61879120	+	1000	127.0	[7.1944876, 7.5706415]	[149, 163]	[10.569666]	[170]	[61878938, 61878952]	[61878959]
36_10396	chr9	94322347	94322747	+	1000	127.0	[]	[]	[10.301564]	[107]	[]	[94322531]
36_10399	chrX	121102109	121102509	+	1000	127.0	[14.492824]	[100]	[]	[]	[121102304]	[]
36_104	chr12	57455003	57455403	+	1000	901.5	[10.76784]	[100]	[]	[]	[57455201]	[]
36_10400	chr1	18992637	18993037	+	974	126.5	[]	[]	[7.9540124, 9.018479]	[92, 142]	[]	[18992824, 18992874]
36_10401	chr1	30727690	30728090	+	1000	126.5	[]	[]	[9.883659]	[190]	[]	[30727872]
36_10403	chr1	59315132	59315532	+	645	126.5	[]	[]	[10.831086, 10.695512]	[90, 121]	[]	[59315297, 59315328]
36_10404	chr1	65539248	65539648	+	1000	126.5	[]	[]	[7.118459, 7.601489]	[180, 195]	[]	[65539463, 65539478]
36_10405	chr1	77761925	77762325	+	1000	126.5	[]	[]	[7.0489435]	[138]	[]	[77762128]
36_10406	chr1	117020680	117021080	+	1000	126.5	[]	[]	[11.459053]	[157]	[]	[117020919]
36_10407	chr10	45983531	45983931	+	1000	126.5	[11.964068]	[146]	[]	[]	[45983759]	[]
36_10408	chr11	2740228	2740628	+	1000	126.5	[14.492824, 7.9540124]	[126, 130]	[]	[]	[2740433, 2740437]	[]
36_10409	chr11	112175295	112175695	+	1000	126.5	[9.256888]	[109]	[10.479597]	[98]	[112175499]	[112175488]
36_10410	chr11	120280573	120280973	+	1000	126.5	[]	[]	[14.610782]	[110]	[]	[120280750]
36_10412	chr12	47352060	47352460	+	1000	126.5	[14.959101]	[91]	[]	[]	[47352242]	[]
36_10413	chr12	110860737	110861137	+	1000	126.5	[7.348319]	[188]	[]	[]	[110860923]	[]
36_10414	chr15	58113244	58113644	+	974	126.5	[11.350836]	[136]	[]	[]	[58113471]	[]
36_10416	chr17	75335280	75335680	+	1000	126.5	[11.351634, 7.0728245]	[141, 152]	[11.382482]	[103]	[75335504, 75335515]	[75335466]
36_10417	chr18	8898979	8899379	+	1000	126.5	[]	[]	[8.302331]	[108]	[]	[8899162]
36_10418	chr18	59359120	59359520	+	1000	126.5	[13.296596]	[101]	[]	[]	[59359321]	[]
36_10419	chr2	69644070	69644470	+	987	126.5	[10.597214]	[106]	[]	[]	[69644274]	[]
36_1042	chr1	29181840	29182240	+	1000	684.0	[10.106595]	[117]	[]	[]	[29182042]	[]
36_10420	chr2	102056268	102056668	+	1000	126.5	[]	[]	[8.668286]	[101]	[]	[102056464]
36_10424	chr3	72744356	72744756	+	1000	126.5	[7.2950506]	[94]	[]	[]	[72744532]	[]
36_10425	chr3	102224140	102224540	+	546	126.5	[8.857578, 14.492824]	[77, 97]	[]	[]	[102224312, 102224332]	[]
36_10426	chr4	141332591	141332991	+	1000	126.5	[8.085421]	[177]	[]	[]	[141332833]	[]
36_10428	chr5	111512309	111512709	+	862	126.5	[]	[]	[7.968747]	[111]	[]	[111512507]
36_10433	chr6	135325984	135326384	+	1000	126.5	[]	[]	[12.172607]	[103]	[]	[135326158]
36_10434	chr6	145749732	145750132	+	1000	126.5	[13.296596]	[128]	[]	[]	[145749926]	[]
36_10435	chr7	44065778	44066178	+	961	126.5	[13.296596]	[95]	[]	[]	[44065972]	[]
36_10436	chr7	44257628	44258028	+	1000	126.5	[]	[]	[7.897518]	[116]	[]	[44257833]
36_10438	chr7	65770663	65771063	+	1000	126.5	[8.8627205]	[106]	[]	[]	[65770824]	[]
36_10439	chr7	96321016	96321416	+	1000	126.5	[7.9498467, 11.785644]	[115, 157]	[]	[]	[96321201, 96321243]	[]
36_1044	chr14	102594502	102594902	+	1000	683.5	[14.492824]	[95]	[]	[]	[102594696]	[]
36_10442	chr1	1064061	1064461	+	1000	126.0	[]	[]	[7.063966]	[85]	[]	[1064222]
36_10445	chr1	213070364	213070764	+	1000	126.0	[7.38059, 8.822081]	[113, 134]	[]	[]	[213070563, 213070584]	[]
36_10446	chr1	222589756	222590156	+	1000	126.0	[8.004651]	[102]	[8.6082115, 7.354904]	[116, 153]	[222589954]	[222589968, 222590005]
36_10447	chr1	248926828	248927228	+	1000	126.0	[]	[]	[7.7539153]	[100]	[]	[248927018]
36_10448	chr10	74029289	74029689	+	1000	126.0	[10.829789, 9.606707]	[171, 175]	[]	[]	[74029531, 74029535]	[]
36_1045	chr3	193794163	193794563	+	1000	683.0	[12.91743, 10.419522]	[106, 110]	[]	[]	[193794365, 193794369]	[]
36_10452	chr12	124884957	124885357	+	1000	126.0	[9.390787]	[128]	[]	[]	[124885170]	[]
36_10454	chr16	29790458	29790858	+	1000	126.0	[9.168581]	[220]	[]	[]	[29790683]	[]
36_10455	chr16	58418443	58418843	+	1000	126.0	[9.176121, 12.799472]	[108, 129]	[]	[]	[58418637, 58418658]	[]
36_10456	chr17	30323842	30324242	+	1000	126.0	[11.577011, 8.221154]	[108, 117]	[]	[]	[30324045, 30324054]	[]
36_10457	chr17	49579521	49579921	+	1000	126.0	[]	[]	[7.9442024, 8.152741]	[102, 144]	[]	[49579721, 49579763]
36_10459	chr18	3790696	3791096	+	1000	126.0	[]	[]	[9.018479]	[155]	[]	[3790925]
36_1046	chr6	33926413	33926813	+	1000	683.0	[]	[]	[12.799472]	[89]	[]	[33926589]
36_10460	chr19	4623017	4623417	+	1000	126.0	[8.668286]	[116]	[]	[]	[4623223]	[]
36_10461	chr19	4869926	4870326	+	1000	126.0	[11.747158]	[214]	[]	[]	[4870120]	[]
36_10464	chr2	74836374	74836774	+	1000	126.0	[]	[]	[10.337806, 9.136437]	[79, 117]	[]	[74836541, 74836579]
36_10465	chr2	86567286	86567686	+	1000	126.0	[]	[]	[7.302327, 14.959101]	[64, 116]	[]	[86567442, 86567494]
36_10467	chr21	29002720	29003120	+	1000	126.0	[8.913801]	[119]	[10.827915]	[116]	[29002930]	[29002927]
36_10468	chr21	37348562	37348962	+	1000	126.0	[]	[]	[12.91743]	[116]	[]	[37348768]
36_1047	chr11	44899944	44900344	+	1000	682.5	[]	[]	[9.761811, 12.799472]	[103, 107]	[]	[44900144, 44900148]
36_10470	chr3	48898634	48899034	+	1000	126.0	[]	[]	[7.9133544, 10.643184, 11.785644, 10.643184, 8.122609]	[82, 86, 90, 98, 102]	[]	[48898798, 48898802, 48898806, 48898814, 48898818]
36_10473	chr3	152317203	152317603	+	1000	126.0	[]	[]	[14.492824]	[94]	[]	[152317354]
36_10474	chr3	155276099	155276499	+	1000	126.0	[11.964068]	[92]	[]	[]	[155276278]	[]
36_10475	chr4	10335034	10335434	+	1000	126.0	[]	[]	[12.082027]	[113]	[]	[10335243]
36_10476	chr4	36900534	36900934	+	1000	126.0	[9.256888, 10.29932]	[159, 185]	[]	[]	[36900735, 36900761]	[]
36_1048	chr19	50203342	50203742	+	1000	682.0	[11.857753]	[78]	[]	[]	[50203520]	[]
36_10481	chr5	131796982	131797382	+	1000	126.0	[7.3782496]	[121]	[]	[]	[131797170]	[]
36_10482	chr6	82521409	82521809	+	1000	126.0	[9.3400135]	[82]	[10.301564]	[112]	[82521585]	[82521615]
36_10483	chr6	135291770	135292170	+	1000	126.0	[]	[]	[8.261673]	[136]	[]	[135291977]
36_10484	chr7	20744875	20745275	+	1000	126.0	[8.564343]	[81]	[]	[]	[20745045]	[]
36_10485	chr7	24290292	24290692	+	1000	126.0	[10.426273]	[103]	[7.0650244]	[115]	[24290476]	[24290488]
36_10486	chr7	105127970	105128370	+	1000	126.0	[]	[]	[10.419522, 14.959101]	[134, 138]	[]	[105128183, 105128187]
36_10489	chr8	33509487	33509887	+	1000	126.0	[7.8240004]	[97]	[]	[]	[33509656]	[]
36_1049	chr2	9422769	9423169	+	1000	682.0	[]	[]	[12.082027]	[103]	[]	[9422966]
36_10491	chr8	98894134	98894534	+	1000	126.0	[]	[]	[7.797315]	[59]	[]	[98894293]
36_10492	chr9	38038598	38038998	+	1000	126.0	[11.785644]	[122]	[]	[]	[38038814]	[]
36_10493	chr9	87551668	87552068	+	1000	126.0	[8.8627205, 10.110129]	[125, 142]	[]	[]	[87551857, 87551874]	[]
36_10494	chrX	53900635	53901035	+	1000	126.0	[]	[]	[12.430346]	[104]	[]	[53900833]
36_10496	chr1	19630704	19631104	+	1000	125.5	[]	[]	[14.959101]	[115]	[]	[19630916]
36_10498	chr1	83860376	83860776	+	1000	125.5	[]	[]	[11.785644]	[108]	[]	[83860569]
36_1050	chr11	64335029	64335429	+	1000	681.0	[11.785644]	[113]	[]	[]	[64335236]	[]
36_10503	chr10	22851798	22852198	+	1000	125.5	[9.611549, 7.082794]	[113, 121]	[]	[]	[22852003, 22852011]	[]
36_10505	chr11	805174	805574	+	1000	125.5	[]	[]	[9.29815]	[137]	[]	[805406]
36_10509	chr12	94204816	94205216	+	1000	125.5	[12.830319]	[120]	[]	[]	[94205022]	[]
36_10510	chr12	101793472	101793872	+	1000	125.5	[]	[]	[9.271838]	[114]	[]	[101793666]
36_10512	chr12	124027178	124027578	+	1000	125.5	[9.285928]	[71]	[8.470927]	[160]	[124027337]	[124027426]
36_10513	chr13	29456466	29456866	+	1000	125.5	[9.263993, 7.59214]	[93, 141]	[]	[]	[29456648, 29456696]	[]
36_10516	chr14	64997080	64997480	+	1000	125.5	[9.127924, 10.472958]	[82, 123]	[]	[]	[64997250, 64997291]	[]
36_10517	chr15	58292692	58293092	+	1000	125.5	[]	[]	[10.829789]	[144]	[]	[58292910]
36_10518	chr15	63327705	63328105	+	1000	125.5	[7.63498, 13.296596, 8.781398]	[90, 122, 140]	[]	[]	[63327890, 63327922, 63327940]	[]
36_10519	chr15	99249412	99249812	+	1000	125.5	[10.355815]	[94]	[]	[]	[99249603]	[]
36_1052	chr16	53460	53860	+	1000	680.0	[]	[]	[7.977814]	[76]	[]	[53627]
36_10520	chr16	1342822	1343222	+	1000	125.5	[]	[]	[9.145273]	[87]	[]	[1342991]
36_10522	chr18	80108605	80109005	+	1000	125.5	[]	[]	[10.55093]	[96]	[]	[80108777]
36_10525	chr2	96556862	96557262	+	1000	125.5	[10.482768, 7.8810873]	[91, 128]	[]	[]	[96557047, 96557084]	[]
36_10526	chr2	120291386	120291786	+	862	125.5	[12.948277]	[92]	[8.378211]	[64]	[120291577]	[120291549]
36_10527	chr2	157938035	157938435	+	1000	125.5	[7.24659]	[105]	[]	[]	[157938211]	[]
36_10528	chr2	178199353	178199753	+	1000	125.5	[12.017504]	[104]	[]	[]	[178199533]	[]
36_10529	chr21	39370856	39371256	+	829	125.5	[12.638885]	[99]	[]	[]	[39371048]	[]
36_10530	chr21	42195281	42195681	+	1000	125.5	[9.113638]	[97]	[14.610782]	[100]	[42195468]	[42195471]
36_10531	chr3	100076256	100076656	+	1000	125.5	[12.430346]	[101]	[]	[]	[100076449]	[]
36_10534	chr4	75497189	75497589	+	1000	125.5	[]	[]	[8.287209, 9.794609]	[80, 84]	[]	[75497345, 75497349]
36_10535	chr4	128512880	128513280	+	1000	125.5	[]	[]	[10.724771]	[111]	[]	[128513087]
36_10536	chr5	82969144	82969544	+	1000	125.5	[11.360628]	[144]	[9.031418]	[76]	[82969367]	[82969299]
36_10537	chr5	105391532	105391932	+	1000	125.5	[12.172607]	[112]	[]	[]	[105391732]	[]
36_10538	chr5	126875353	126875753	+	1000	125.5	[7.997879]	[122]	[]	[]	[126875563]	[]
36_1054	chr15	37101564	37101964	+	1000	679.5	[]	[]	[11.200042]	[93]	[]	[37101757]
36_10540	chr6	28863374	28863774	+	1000	125.5	[9.68468]	[252]	[]	[]	[28863624]	[]
36_10541	chr6	29760439	29760839	+	816	125.5	[]	[]	[12.082027]	[128]	[]	[29760648]
36_10542	chr6	43183460	43183860	+	804	125.5	[]	[]	[12.799472]	[154]	[]	[43183632]
36_10543	chr6	53359293	53359693	+	1000	125.5	[]	[]	[9.168581]	[217]	[]	[53359482]
36_10544	chr6	88367217	88367617	+	832	125.5	[]	[]	[14.610782]	[89]	[]	[88367406]
36_10545	chr6	151040743	151041143	+	1000	125.5	[]	[]	[8.614963]	[103]	[]	[151040904]
36_10548	chr7	83468236	83468636	+	1000	125.5	[10.520082]	[100]	[]	[]	[83468404]	[]
36_10549	chr7	150891194	150891594	+	1000	125.5	[14.959101]	[132]	[]	[]	[150891402]	[]
36_1055	chr19	41364027	41364427	+	1000	679.5	[9.68468]	[113]	[]	[]	[41364240]	[]
36_10551	chr8	73240834	73241234	+	1000	125.5	[]	[]	[12.638885]	[105]	[]	[73241031]
36_10552	chr8	103448227	103448627	+	891	125.5	[]	[]	[7.0500937, 10.516231]	[90, 111]	[]	[103448410, 103448431]
36_10554	chr9	125632603	125633003	+	1000	125.5	[]	[]	[7.4914546]	[133]	[]	[125632814]
36_10555	chr9	126723230	126723630	+	1000	125.5	[8.302331]	[131]	[]	[]	[126723449]	[]
36_10556	chrX	152027506	152027906	+	1000	125.5	[]	[]	[14.959101]	[88]	[]	[152027684]
36_10557	chr1	11671382	11671782	+	1000	125.0	[8.649353]	[104]	[]	[]	[11671564]	[]
36_10559	chr1	21963878	21964278	+	1000	125.0	[]	[]	[11.964068]	[99]	[]	[21964068]
36_1056	chr7	100586366	100586766	+	1000	679.5	[7.165457, 10.525226]	[89, 150]	[]	[]	[100586538, 100586599]	[]
36_10563	chr1	116099383	116099783	+	1000	125.0	[12.213435]	[97]	[]	[]	[116099576]	[]
36_10565	chr1	206847491	206847891	+	1000	125.0	[9.031418]	[108]	[]	[]	[206847699]	[]
36_10567	chr10	80772052	80772452	+	1000	125.0	[8.702305]	[93]	[8.301034]	[127]	[80772206]	[80772240]
36_10568	chr12	30320522	30320922	+	930	125.0	[8.726171, 7.8360543]	[103, 147]	[]	[]	[30320722, 30320766]	[]
36_10569	chr12	83156814	83157214	+	1000	125.0	[13.044986]	[109]	[]	[]	[83157014]	[]
36_1057	chr3	48555277	48555677	+	1000	679.0	[]	[]	[11.747158, 8.301034]	[102, 132]	[]	[48555478, 48555508]
36_10570	chr13	41004817	41005217	+	1000	125.0	[10.829789]	[108]	[]	[]	[41005023]	[]
36_10571	chr13	110471763	110472163	+	1000	125.0	[9.113638]	[134]	[]	[]	[110471951]	[]
36_10572	chr14	24146605	24147005	+	1000	125.0	[]	[]	[7.1120214]	[199]	[]	[24146849]
36_10573	chr14	25007095	25007495	+	580	125.0	[]	[]	[12.91743]	[80]	[]	[25007273]
36_10574	chr14	34059000	34059400	+	1000	125.0	[7.7900844, 10.736993]	[79, 100]	[7.981348]	[109]	[34059171, 34059192]	[34059201]
36_10575	chr14	34324392	34324792	+	1000	125.0	[]	[]	[11.350836]	[114]	[]	[34324595]
36_10576	chr15	75032396	75032796	+	1000	125.0	[7.2228217]	[103]	[]	[]	[75032592]	[]
36_10577	chr16	20303023	20303423	+	1000	125.0	[7.601489]	[110]	[]	[]	[20303231]	[]
36_10578	chr17	4660529	4660929	+	1000	125.0	[]	[]	[8.470927]	[79]	[]	[4660698]
36_1058	chr1	38783538	38783938	+	1000	678.5	[]	[]	[10.270717, 14.959101]	[76, 95]	[]	[38783714, 38783733]
36_10581	chr17	76787880	76788280	+	1000	125.0	[]	[]	[9.145273]	[93]	[]	[76788049]
36_10582	chr18	22102951	22103351	+	1000	125.0	[]	[]	[10.053806]	[111]	[]	[22103148]
36_10584	chr19	50743040	50743440	+	1000	125.0	[10.838625]	[163]	[]	[]	[50743218]	[]
36_10585	chr22	16639050	16639450	+	1000	125.0	[14.492824]	[107]	[]	[]	[16639247]	[]
36_10586	chr3	52006158	52006558	+	1000	125.0	[]	[]	[7.826244, 14.492824]	[64, 102]	[]	[52006319, 52006357]
36_10587	chr3	88034806	88035206	+	1000	125.0	[]	[]	[7.448997]	[96]	[]	[88034995]
36_10588	chr3	169619119	169619519	+	1000	125.0	[]	[]	[7.2228217]	[104]	[]	[169619311]
36_1059	chr1	46489550	46489950	+	1000	678.5	[13.296596]	[91]	[]	[]	[46489741]	[]
36_10590	chr5	57066944	57067344	+	1000	125.0	[]	[]	[7.2228217]	[84]	[]	[57067112]
36_10591	chr6	43807415	43807815	+	1000	125.0	[12.948277, 7.7032223]	[100, 123]	[]	[]	[43807605, 43807628]	[]
36_10593	chr7	44986491	44986891	+	1000	125.0	[9.158371]	[83]	[]	[]	[44986646]	[]
36_10594	chr7	65925112	65925512	+	1000	125.0	[]	[]	[9.815247, 8.876314, 12.91743]	[81, 85, 121]	[]	[65925286, 65925290, 65925326]
36_10595	chr7	107971549	107971949	+	1000	125.0	[10.388675]	[249]	[]	[]	[107971765]	[]
36_10596	chr7	127884203	127884603	+	1000	125.0	[12.91743]	[91]	[7.0489435]	[119]	[127884389]	[127884417]
36_10597	chr8	29559824	29560224	+	1000	125.0	[]	[]	[14.492824]	[101]	[]	[29560013]
36_10598	chr8	130032720	130033120	+	1000	125.0	[9.574439]	[100]	[]	[]	[130032912]	[]
36_10599	chr9	123835059	123835459	+	1000	125.0	[]	[]	[9.263993]	[109]	[]	[123835265]
36_106	chr1	23368189	23368589	+	1000	900.5	[]	[]	[10.821276, 13.296596]	[107, 140]	[]	[23368395, 23368428]
36_1060	chr1	219904926	219905326	+	1000	678.0	[14.492824]	[95]	[]	[]	[219905119]	[]
36_10600	chr1	16509076	16509476	+	1000	124.5	[7.220449, 9.336362]	[93, 97]	[]	[]	[16509265, 16509269]	[]
36_10601	chr1	39271950	39272350	+	669	124.5	[]	[]	[10.110129]	[131]	[]	[39272134]
36_10602	chr1	43044798	43045198	+	1000	124.5	[7.082794]	[125]	[]	[]	[43044999]	[]
36_10608	chr1	248851460	248851860	+	1000	124.5	[]	[]	[10.956583, 14.959101]	[79, 98]	[]	[248851633, 248851652]
36_10609	chr10	73517604	73518004	+	1000	124.5	[14.610782]	[128]	[]	[]	[73517784]	[]
36_1061	chr12	12717160	12717560	+	1000	678.0	[]	[]	[12.638885]	[96]	[]	[12717354]
36_10610	chr11	62099580	62099980	+	1000	124.5	[]	[]	[12.082027, 10.838625]	[93, 97]	[]	[62099766, 62099770]
36_10613	chr11	125355053	125355453	+	1000	124.5	[14.492824]	[95]	[]	[]	[125355241]	[]
36_10614	chr12	33644289	33644689	+	1000	124.5	[]	[]	[14.959101]	[96]	[]	[33644477]
36_10617	chr14	90006224	90006624	+	1000	124.5	[]	[]	[14.492824]	[92]	[]	[90006413]
36_10618	chr15	57706309	57706709	+	1000	124.5	[12.290566]	[92]	[]	[]	[57706478]	[]
36_1062	chr2	66435276	66435676	+	1000	677.5	[14.959101, 10.123138]	[98, 110]	[]	[]	[66435471, 66435483]	[]
36_10621	chr16	3983039	3983439	+	1000	124.5	[10.110129, 7.1120214]	[96, 108]	[]	[]	[3983233, 3983245]	[]
36_10625	chr19	14142438	14142838	+	1000	124.5	[]	[]	[7.522055]	[135]	[]	[14142621]
36_10626	chr19	50361331	50361731	+	591	124.5	[8.853726]	[101]	[]	[]	[50361520]	[]
36_10629	chr2	68440402	68440802	+	1000	124.5	[]	[]	[8.668286]	[126]	[]	[68440604]
36_10631	chr21	45360370	45360770	+	1000	124.5	[]	[]	[9.640319]	[109]	[]	[45360579]
36_10632	chr21	45371657	45372057	+	1000	124.5	[]	[]	[9.039978]	[116]	[]	[45371872]
36_10633	chr22	22095764	22096164	+	1000	124.5	[]	[]	[10.55093]	[90]	[]	[22095935]
36_10635	chr22	37563126	37563526	+	1000	124.5	[]	[]	[10.711831, 10.419522]	[75, 122]	[]	[37563282, 37563329]
36_10637	chr3	49930984	49931384	+	1000	124.5	[11.865117]	[106]	[]	[]	[49931168]	[]
36_10638	chr4	1757810	1758210	+	1000	124.5	[]	[]	[11.785644, 12.082027, 10.464759, 7.9360037, 10.991502]	[98, 110, 114, 122, 126]	[]	[1758006, 1758018, 1758022, 1758030, 1758034]
36_10639	chr4	13481566	13481966	+	1000	124.5	[]	[]	[8.489747, 8.786245]	[99, 131]	[]	[13481749, 13481781]
36_1064	chr10	100912699	100913099	+	1000	677.0	[]	[]	[10.821276]	[88]	[]	[100912884]
36_10640	chr4	39182235	39182635	+	1000	124.5	[9.399782]	[149]	[7.4148836]	[100]	[39182472]	[39182423]
36_10641	chr4	123096033	123096433	+	1000	124.5	[10.1103]	[144]	[]	[]	[123096244]	[]
36_10642	chr5	131528577	131528977	+	1000	124.5	[7.654458]	[79]	[]	[]	[131528750]	[]
36_10644	chr5	157494375	157494775	+	971	124.5	[9.389796, 10.774591]	[127, 141]	[]	[]	[157494554, 157494568]	[]
36_10646	chr6	150277982	150278382	+	1000	124.5	[]	[]	[14.492824]	[115]	[]	[150278184]
36_10648	chr7	22885954	22886354	+	1000	124.5	[7.8810873, 8.470927]	[76, 119]	[]	[]	[22886124, 22886167]	[]
36_10649	chr7	54961335	54961735	+	1000	124.5	[]	[]	[7.2228217]	[110]	[]	[54961540]
36_1065	chr12	56725201	56725601	+	1000	676.5	[7.165457, 9.113638]	[113, 117]	[]	[]	[56725409, 56725413]	[]
36_10650	chr7	105017669	105018069	+	1000	124.5	[7.1944876]	[133]	[]	[]	[105017893]	[]
36_10653	chr7	158696096	158696496	+	805	124.5	[]	[]	[10.643184]	[202]	[]	[158696346]
36_10655	chr8	69644529	69644929	+	1000	124.5	[14.492824]	[116]	[]	[]	[69644735]	[]
36_10656	chr9	37210020	37210420	+	1000	124.5	[9.136437, 8.605968]	[111, 153]	[]	[]	[37210228, 37210270]	[]
36_10658	chr9	99221822	99222222	+	945	124.5	[]	[]	[7.0707307]	[88]	[]	[99222005]
36_10659	chr1	28417338	28417738	+	1000	124.0	[8.838065]	[96]	[]	[]	[28417501]	[]
36_1066	chr17	49708068	49708468	+	1000	676.5	[10.388675]	[103]	[]	[]	[49708266]	[]
36_10660	chr1	40311652	40312052	+	1000	124.0	[14.959101]	[118]	[]	[]	[40311860]	[]
36_10666	chr10	106942302	106942702	+	1000	124.0	[]	[]	[10.270717]	[152]	[]	[106942523]
36_10668	chr11	44547962	44548362	+	866	124.0	[]	[]	[9.145273]	[94]	[]	[44548140]
36_10669	chr11	65521855	65522255	+	1000	124.0	[11.925329]	[92]	[]	[]	[65522046]	[]
36_1067	chr20	45322973	45323373	+	1000	676.5	[]	[]	[14.959101]	[112]	[]	[45323180]
36_10670	chr11	75181150	75181550	+	1000	124.0	[14.492824]	[99]	[]	[]	[75181347]	[]
36_10671	chr11	130300466	130300866	+	1000	124.0	[14.959101]	[95]	[]	[]	[130300661]	[]
36_10672	chr12	662882	663282	+	1000	124.0	[11.577011]	[88]	[]	[]	[663067]	[]
36_10673	chr12	7677506	7677906	+	1000	124.0	[]	[]	[10.838625]	[163]	[]	[7677750]
36_10674	chr12	56221237	56221637	+	813	124.0	[]	[]	[13.520257]	[107]	[]	[56221437]
36_10675	chr12	130832839	130833239	+	1000	124.0	[]	[]	[10.736993]	[104]	[]	[130833034]
36_10676	chr14	93010542	93010942	+	1000	124.0	[9.263231, 10.482768, 8.034783]	[63, 119, 152]	[8.668286]	[83]	[93010693, 93010749, 93010782]	[93010713]
36_10677	chr15	61038325	61038725	+	1000	124.0	[]	[]	[7.118459, 9.794609, 10.821276, 9.446291, 11.865117, 12.135462]	[67, 71, 98, 102, 114, 118]	[]	[61038484, 61038488, 61038515, 61038519, 61038531, 61038535]
36_10678	chr15	92804306	92804706	+	1000	124.0	[]	[]	[12.91743]	[149]	[]	[92804530]
36_1068	chr4	76058837	76059237	+	1000	676.5	[10.821276, 10.97638]	[100, 118]	[]	[]	[76059030, 76059048]	[]
36_10680	chr17	67818093	67818493	+	1000	124.0	[7.6003904, 7.2542233]	[76, 162]	[]	[]	[67818247, 67818333]	[]
36_10681	chr17	69254199	69254599	+	1000	124.0	[]	[]	[8.220192]	[150]	[]	[69254440]
36_10682	chr18	47999904	48000304	+	1000	124.0	[11.785644]	[96]	[]	[]	[48000098]	[]
36_10683	chr18	75226551	75226951	+	1000	124.0	[8.605968]	[93]	[]	[]	[75226729]	[]
