#PeakID(python identify_motif.py ./ENCODE_processed_files/SP1_idr.fa SP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
328_1155	chr6	110179919	110180319	+	1000	168.0	[11.436817]	[77]	[]	[]	[110180072]	[]
328_1156	chr16	31142236	31142636	+	1000	167.5	[15.34917, 14.811122]	[91, 135]	[]	[]	[31142415, 31142459]	[]
328_1157	chr17	3636173	3636573	+	1000	167.5	[8.190285]	[118]	[]	[]	[3636326]	[]
328_1158	chr17	63550228	63550628	+	1000	167.5	[]	[]	[8.462228]	[266]	[]	[63550442]
328_1159	chr19	47428091	47428491	+	1000	167.5	[]	[]	[19.485731, 6.6163816, 2.7102153, 19.485731]	[127, 163, 180, 199]	[]	[47428251, 47428287, 47428304, 47428323]
328_1160	chr1	223143079	223143479	+	1000	167.0	[4.587181, 15.49735, 12.706172, 20.7584]	[94, 129, 145, 163]	[]	[]	[223143251, 223143286, 223143302, 223143320]	[]
328_1161	chr11	119334279	119334679	+	1000	167.0	[4.2595763, 7.204752]	[123, 135]	[]	[]	[119334498, 119334510]	[]
328_1163	chr15	78299447	78299847	+	1000	167.0	[11.755479]	[144]	[13.738506]	[126]	[78299651]	[78299633]
328_1164	chr19	50909269	50909669	+	1000	167.0	[]	[]	[7.5229516, 3.2182627, 6.3315086, 17.164932]	[106, 125, 127, 146]	[]	[50909448, 50909467, 50909469, 50909488]
328_1166	chr7	127585421	127585821	+	1000	167.0	[14.538916]	[131]	[13.935009]	[156]	[127585640]	[127585665]
328_1167	chr8	11802463	11802863	+	1000	167.0	[2.827042, 6.2019205]	[69, 156]	[7.679162, 10.210681, 5.802361]	[123, 135, 140]	[11802624, 11802711]	[11802678, 11802690, 11802695]
328_1168	chr9	136482867	136483267	+	1000	167.0	[9.754101, 16.804495]	[188, 200]	[]	[]	[136483098, 136483110]	[]
328_1172	chr1	226407932	226408332	+	1000	166.0	[4.331612]	[79]	[10.731344, 13.761835]	[106, 145]	[226408106]	[226408133, 226408172]
328_1173	chr12	95217472	95217872	+	1000	166.0	[]	[]	[4.6539164]	[222]	[]	[95217714]
328_1174	chr16	2911617	2912017	+	1000	166.0	[8.429368, 9.624506, 3.914189]	[81, 105, 128]	[]	[]	[2911792, 2911816, 2911839]	[]
328_1176	chr19	888894	889294	+	1000	166.0	[15.629558, 15.629558, 15.629558]	[100, 132, 165]	[]	[]	[889064, 889096, 889129]	[]
328_1177	chr1	28088573	28088973	+	1000	165.5	[14.566105, 15.326119, 18.499043]	[68, 95, 107]	[]	[]	[28088738, 28088765, 28088777]	[]
328_1179	chr1	151540075	151540475	+	1000	165.5	[14.26342]	[81]	[14.368365, 3.92589]	[63, 109]	[151540255]	[151540237, 151540283]
328_1181	chr14	54396659	54397059	+	1000	165.5	[8.018539]	[104]	[]	[]	[54396815]	[]
328_1183	chr6	43013787	43014187	+	1000	165.5	[11.543353, 10.346245]	[93, 146]	[]	[]	[43013960, 43014013]	[]
328_1184	chr9	133030305	133030705	+	1000	165.5	[5.5237164]	[117]	[]	[]	[133030510]	[]
328_1186	chr1	27365463	27365863	+	1000	165.0	[4.2991605, 4.3263497]	[117, 128]	[]	[]	[27365640, 27365651]	[]
328_1187	chr19	2944932	2945332	+	1000	165.0	[17.300081]	[122]	[4.372999]	[73]	[2945139]	[2945090]
328_1188	chr19	52095585	52095985	+	1000	165.0	[]	[]	[19.063852, 3.4052186]	[145, 161]	[]	[52095804, 52095820]
328_1189	chr6	26596681	26597081	+	1000	165.0	[13.499411]	[139]	[]	[]	[26596892]	[]
328_1191	chr8	143368516	143368916	+	1000	165.0	[2.9697473]	[115]	[5.942334]	[95]	[143368712]	[143368692]
328_1192	chr9	19049183	19049583	+	1000	165.0	[]	[]	[7.0353947, 3.0264225]	[70, 117]	[]	[19049341, 19049388]
328_1193	chr1	16216140	16216540	+	1000	164.5	[]	[]	[19.125294]	[166]	[]	[16216354]
328_1194	chr1	163321708	163322108	+	1000	164.5	[]	[]	[3.5001361, 7.274799, 8.851274]	[117, 123, 138]	[]	[163321918, 163321924, 163321939]
328_1197	chr16	23557303	23557703	+	1000	164.5	[10.971804, 10.401307]	[81, 154]	[]	[]	[23557468, 23557541]	[]
328_1205	chr9	113221318	113221718	+	1000	164.5	[]	[]	[10.357129, 3.3708503]	[135, 192]	[]	[113221478, 113221535]
328_1207	chr13	21604000	21604400	+	1000	164.0	[7.5436544]	[136]	[3.6252787]	[68]	[21604233]	[21604165]
328_121	chr6	52420012	52420412	+	1000	404.0	[16.414818, 3.322064, 3.2605073]	[75, 88, 101]	[]	[]	[52420165, 52420178, 52420191]	[]
328_1213	chr1	42766954	42767354	+	1000	163.5	[10.707707]	[174]	[]	[]	[42767170]	[]
328_1217	chr2	197499817	197500217	+	1000	163.5	[13.604382]	[127]	[]	[]	[197499980]	[]
328_122	chr3	139389522	139389922	+	1000	402.5	[15.137045]	[149]	[4.969998]	[133]	[139389734]	[139389718]
328_1221	chr8	731102	731502	+	1000	163.5	[]	[]	[3.5103116]	[203]	[]	[731342]
328_1224	chr6	166382889	166383289	+	1000	163.0	[]	[]	[5.4058537, 14.811122]	[76, 152]	[]	[166383052, 166383128]
328_1225	chr9	83980465	83980865	+	1000	163.0	[]	[]	[7.0087113, 3.1658738, 6.0629306, 4.025808]	[77, 80, 146, 152]	[]	[83980636, 83980639, 83980705, 83980711]
328_1229	chr19	43463624	43464024	+	1000	162.5	[]	[]	[6.02696, 19.451479, 12.021833, 17.300081]	[83, 99, 116, 149]	[]	[43463784, 43463800, 43463817, 43463850]
328_1230	chr22	21657313	21657713	+	1000	162.5	[18.568264]	[141]	[]	[]	[21657550]	[]
328_1232	chr6	49463114	49463514	+	1000	162.5	[3.9459507]	[61]	[4.414103]	[124]	[49463266]	[49463329]
328_1233	chr6	169425479	169425879	+	1000	162.5	[]	[]	[2.7882855, 2.7882855, 2.7882855, 2.7882855, 2.7882855]	[95, 117, 139, 161, 183]	[]	[169425638, 169425660, 169425682, 169425704, 169425726]
328_1234	chr8	96261559	96261959	+	1000	162.5	[3.5538461]	[134]	[]	[]	[96261721]	[]
328_1235	chr9	127930656	127931056	+	1000	162.5	[17.300081, 8.52535]	[78, 168]	[]	[]	[127930813, 127930903]	[]
328_1237	chr11	57657352	57657752	+	1000	162.0	[9.211015, 5.0580225, 7.0359006]	[168, 181, 218]	[]	[]	[57657540, 57657553, 57657590]	[]
328_1238	chr16	4693387	4693787	+	1000	162.0	[]	[]	[10.774673]	[207]	[]	[4693633]
328_124	chr21	44338950	44339350	+	1000	402.0	[9.919571]	[206]	[]	[]	[44339104]	[]
328_1240	chr19	49151798	49152198	+	1000	162.0	[13.074541]	[159]	[]	[]	[49151985]	[]
328_1241	chr7	66075514	66075914	+	1000	162.0	[13.306828, 14.310172]	[69, 101]	[5.884033]	[150]	[66075680, 66075712]	[66075761]
328_1242	chr9	37422449	37422849	+	1000	162.0	[16.240623, 13.829447]	[100, 154]	[]	[]	[37422621, 37422675]	[]
328_1246	chr17	8383038	8383438	+	1000	161.5	[]	[]	[3.4656894, 7.1379294]	[137, 139]	[]	[8383263, 8383265]
328_1248	chr19	45792812	45793212	+	1000	161.5	[]	[]	[10.286185, 13.838599]	[100, 122]	[]	[45793000, 45793022]
328_1250	chr1	45686469	45686869	+	1000	161.0	[9.553157]	[145]	[]	[]	[45686624]	[]
328_1252	chr1	228059687	228060087	+	1000	161.0	[]	[]	[11.276735, 5.1477876, 10.707707]	[73, 103, 124]	[]	[228059850, 228059880, 228059901]
328_1256	chr17	7281410	7281810	+	1000	161.0	[4.137983, 5.368116]	[94, 95]	[20.7584]	[140]	[7281574, 7281575]	[7281620]
328_1257	chr17	45061050	45061450	+	1000	161.0	[]	[]	[3.6622798]	[165]	[]	[45061300]
328_1262	chr16	30065530	30065930	+	1000	160.5	[3.5212836]	[161]	[2.603181]	[106]	[30065769]	[30065714]
328_1263	chr4	173334321	173334721	+	1000	160.5	[13.218197, 7.243655, 3.5419664]	[100, 148, 157]	[]	[]	[173334484, 173334532, 173334541]	[]
328_1269	chr17	63773549	63773949	+	1000	160.0	[12.011457]	[85]	[]	[]	[63773726]	[]
328_1270	chr18	9136396	9136796	+	1000	160.0	[]	[]	[6.64007, 4.030653]	[72, 97]	[]	[9136562, 9136587]
328_1271	chr19	6476091	6476491	+	1000	160.0	[6.957147, 8.259729]	[111, 142]	[3.101338]	[83]	[6476281, 6476312]	[6476253]
328_1273	chr7	74254251	74254651	+	1000	160.0	[10.824665, 19.620882]	[74, 101]	[]	[]	[74254411, 74254438]	[]
328_1275	chr16	30407357	30407757	+	1000	159.5	[5.8023486, 9.184389, 6.3312545]	[97, 153, 164]	[14.0504875, 3.0839005]	[110, 177]	[30407509, 30407565, 30407576]	[30407522, 30407589]
328_1278	chr13	27450368	27450768	+	1000	159.0	[2.656553]	[154]	[19.648071]	[142]	[27450601]	[27450589]
328_128	chr15	67254538	67254938	+	1000	395.5	[15.470384]	[155]	[]	[]	[67254750]	[]
328_1281	chr2	86441045	86441445	+	1000	159.0	[14.853582, 5.9610367]	[136, 185]	[]	[]	[86441220, 86441269]	[]
328_1283	chr5	160418998	160419398	+	1000	159.0	[]	[]	[2.6211183]	[74]	[]	[160419165]
328_1287	chr15	40160822	40161222	+	1000	158.5	[7.115323]	[125]	[18.499043, 7.694803]	[118, 172]	[40161016]	[40161009, 40161063]
328_1288	chr19	7506502	7506902	+	1000	158.5	[2.6193743, 9.927748, 2.6193743]	[149, 167, 204]	[]	[]	[7506675, 7506693, 7506730]	[]
328_1290	chr7	73578505	73578905	+	1000	158.5	[]	[]	[4.0781507, 5.8292336, 14.538916, 10.610353, 5.8020444, 7.9725456]	[61, 66, 90, 120, 125, 151]	[]	[73578657, 73578662, 73578686, 73578716, 73578721, 73578747]
328_1291	chr1	221741950	221742350	+	1000	158.0	[]	[]	[3.2262452]	[100]	[]	[221742128]
328_1293	chr21	32278874	32279274	+	1000	158.0	[]	[]	[3.816423, 5.8911376]	[138, 190]	[]	[32279071, 32279123]
328_1294	chr3	47513297	47513697	+	1000	158.0	[12.77808]	[107]	[]	[]	[47513501]	[]
328_1296	chr11	61161470	61161870	+	1000	157.5	[4.451093, 15.4701605, 19.091042, 4.438589]	[101, 107, 126, 146]	[]	[]	[61161659, 61161665, 61161684, 61161704]	[]
328_1300	chr19	10334834	10335234	+	1000	157.5	[8.693261, 13.603134, 14.368365, 5.815772]	[81, 95, 117, 130]	[]	[]	[10334998, 10335012, 10335034, 10335047]	[]
328_1302	chr20	59032182	59032582	+	1000	157.5	[2.639366, 13.70639, 5.919813]	[98, 115, 127]	[9.346387]	[74]	[59032379, 59032396, 59032408]	[59032355]
328_1305	chr1	16217371	16217771	+	1000	157.0	[7.724916, 7.7339673, 14.395554]	[112, 156, 176]	[]	[]	[16217548, 16217592, 16217612]	[]
328_1308	chr16	3124170	3124570	+	1000	157.0	[9.387621]	[193]	[4.6905413]	[117]	[3124414]	[3124338]
328_1309	chr17	82037535	82037935	+	1000	157.0	[4.978579]	[68]	[9.78129, 2.7426057, 7.231364]	[117, 122, 127]	[82037691]	[82037740, 82037745, 82037750]
328_131	chr19	49363392	49363792	+	1000	393.0	[]	[]	[18.499043, 4.625732]	[153, 172]	[]	[49363555, 49363574]
328_1312	chr1	2391479	2391879	+	1000	156.5	[3.423363]	[228]	[]	[]	[2391722]	[]
328_1313	chr1	207644881	207645281	+	1000	156.5	[4.9821973, 20.78559]	[91, 104]	[]	[]	[207645070, 207645083]	[]
328_1314	chr10	43574429	43574829	+	1000	156.5	[15.755778]	[110]	[]	[]	[43574638]	[]
328_1317	chr11	62665049	62665449	+	1000	156.5	[5.547369]	[83]	[13.994999]	[121]	[62665226]	[62665264]
328_1318	chr11	106022138	106022538	+	1000	156.5	[3.146354]	[189]	[4.762481]	[199]	[106022375]	[106022385]
328_1319	chr16	24539247	24539647	+	1000	156.5	[5.7526956]	[157]	[5.131796, 9.412921]	[113, 127]	[24539481]	[24539437, 24539451]
328_132	chr1	11012394	11012794	+	1000	392.0	[]	[]	[9.077181]	[138]	[]	[11012623]
328_1321	chr16	67935600	67936000	+	1000	156.5	[11.515869]	[113]	[]	[]	[67935772]	[]
328_1322	chr17	49764144	49764544	+	1000	156.5	[8.067562, 8.940253, 7.465485]	[73, 79, 90]	[]	[]	[49764300, 49764306, 49764317]	[]
328_1326	chr8	144104101	144104501	+	1000	156.5	[9.677732]	[107]	[14.600357]	[91]	[144104304]	[144104288]
328_1327	chr11	568379	568779	+	1000	156.0	[5.607213, 15.79779]	[131, 136]	[5.2147536]	[165]	[568561, 568566]	[568595]
328_1328	chr2	26345785	26346185	+	1000	156.0	[2.8823814, 7.740936]	[137, 191]	[3.6781144, 7.692777]	[167, 207]	[26345951, 26346005]	[26345981, 26346021]
328_1329	chr20	63864951	63865351	+	1000	156.0	[]	[]	[3.1435866]	[202]	[]	[63865188]
328_133	chr19	18192772	18193172	+	1000	390.5	[]	[]	[7.397264]	[64]	[]	[18192936]
328_1332	chr8	11769430	11769830	+	1000	156.0	[3.5856767, 3.553287, 14.939935]	[82, 87, 108]	[5.1179876, 5.9862304]	[123, 152]	[11769592, 11769597, 11769618]	[11769633, 11769662]
328_1337	chr19	50383959	50384359	+	1000	155.5	[]	[]	[19.55166, 8.6058035, 13.872777]	[162, 193, 223]	[]	[50384134, 50384165, 50384195]
328_134	chr22	19432230	19432630	+	1000	390.5	[3.0278466]	[138]	[6.655119, 12.7226095, 6.1765366]	[104, 121, 173]	[19432435]	[19432401, 19432418, 19432470]
328_1341	chr5	43121241	43121641	+	1000	155.5	[3.4366395, 13.73358]	[100, 112]	[7.756245, 14.7419]	[131, 143]	[43121400, 43121412]	[43121431, 43121443]
328_1342	chr7	44123395	44123795	+	1000	155.5	[10.172005, 4.3263497]	[54, 94]	[]	[]	[44123547, 44123587]	[]
328_1343	chr7	111562362	111562762	+	1000	155.5	[10.357129, 15.095945]	[72, 111]	[]	[]	[111562523, 111562562]	[]
328_1346	chr19	10565868	10566268	+	1000	155.0	[4.181499, 16.027414]	[119, 161]	[10.731344]	[102]	[10566063, 10566105]	[10566046]
328_1347	chr19	48741464	48741864	+	1000	155.0	[20.7584, 11.501808, 10.449866, 15.029659, 3.7488818, 20.7584]	[79, 98, 118, 135, 149, 155]	[]	[]	[48741637, 48741656, 48741676, 48741693, 48741707, 48741713]	[]
328_1348	chr20	23350493	23350893	+	1000	155.0	[]	[]	[11.529666]	[126]	[]	[23350700]
328_1349	chr6	6686946	6687346	+	1000	155.0	[19.648071, 13.631571, 19.648071]	[78, 115, 151]	[]	[]	[6687105, 6687142, 6687178]	[]
328_1353	chr1	236281822	236282222	+	1000	154.5	[15.4701605, 17.16471]	[92, 121]	[6.9614944]	[134]	[236281998, 236282027]	[236282040]
328_1354	chr14	75278454	75278854	+	1000	154.5	[4.581805]	[180]	[]	[]	[75278649]	[]
328_1357	chr6	33391522	33391922	+	1000	154.5	[]	[]	[4.3927336, 11.501808]	[92, 97]	[]	[33391709, 33391714]
328_1359	chr11	64185716	64186116	+	1000	154.0	[]	[]	[12.136196]	[128]	[]	[64185880]
328_136	chr9	128250356	128250756	+	1000	388.5	[]	[]	[19.620882]	[170]	[]	[128250569]
328_1361	chr19	4247144	4247544	+	1000	154.0	[3.5527706]	[73]	[3.6771598, 5.836515, 8.161207, 5.402153]	[98, 99, 100, 134]	[4247315]	[4247340, 4247341, 4247342, 4247376]
328_1363	chr3	9750008	9750408	+	1000	154.0	[]	[]	[14.395554, 6.7837696, 13.018114, 14.492039]	[97, 112, 129, 169]	[]	[9750177, 9750192, 9750209, 9750249]
328_137	chr19	39445334	39445734	+	1000	387.5	[]	[]	[3.4215748]	[108]	[]	[39445534]
328_1370	chr17	42194329	42194729	+	1000	153.5	[]	[]	[2.6193743, 4.672163]	[125, 142]	[]	[42194536, 42194553]
328_1371	chr2	69829402	69829802	+	1000	153.5	[13.242919]	[171]	[]	[]	[69829609]	[]
328_1372	chr6	31827298	31827698	+	1000	153.5	[2.7569773, 7.3691497]	[132, 144]	[]	[]	[31827478, 31827490]	[]
328_1373	chr6	37819145	37819545	+	1000	153.5	[5.711115]	[82]	[4.6351805]	[143]	[37819312]	[37819373]
328_1374	chr8	60652177	60652577	+	1000	153.5	[4.439796]	[130]	[11.51787, 4.3348055]	[88, 155]	[60652371]	[60652329, 60652396]
328_1375	chr12	113185308	113185708	+	1000	153.0	[]	[]	[20.7584]	[77]	[]	[113185478]
328_138	chr19	7920084	7920484	+	1000	385.0	[21.31543, 12.863777]	[74, 134]	[]	[]	[7920253, 7920313]	[]
328_1383	chr1	186375236	186375636	+	1000	152.0	[2.8054526]	[175]	[]	[]	[186375447]	[]
328_1387	chr19	1062949	1063349	+	1000	152.0	[7.4863434, 14.084427, 8.99571, 2.9685142, 14.084427]	[116, 152, 174, 185, 191]	[]	[]	[1063102, 1063138, 1063160, 1063171, 1063177]	[]
328_1389	chr3	4868365	4868765	+	1000	152.0	[15.275013, 6.5891023]	[161, 177]	[]	[]	[4868582, 4868598]	[]
328_1390	chr3	142578665	142579065	+	1000	152.0	[5.3657618]	[100]	[15.006688]	[156]	[142578844]	[142578900]
328_1393	chr11	67420998	67421398	+	1000	151.5	[]	[]	[2.8068268, 11.545059, 5.553004, 11.288374, 3.4484568]	[62, 128, 135, 140, 145]	[]	[67421154, 67421220, 67421227, 67421232, 67421237]
328_1394	chr15	22775956	22776356	+	1000	151.5	[2.8566165]	[129]	[18.99463]	[112]	[22776181]	[22776164]
328_1397	chr2	9630942	9631342	+	1000	151.5	[]	[]	[7.6519732]	[154]	[]	[9631137]
328_1400	chr5	41903968	41904368	+	1000	151.5	[2.9695458]	[109]	[5.5696335]	[91]	[41904137]	[41904119]
328_1402	chr1	40862207	40862607	+	1000	151.0	[]	[]	[13.196668]	[111]	[]	[40862398]
328_1403	chr11	62805313	62805713	+	1000	151.0	[6.373502]	[133]	[9.021932]	[109]	[62805532]	[62805508]
328_1404	chr19	1690786	1691186	+	1000	151.0	[16.301752, 20.78559, 6.1291776, 21.342619, 10.144815]	[69, 86, 102, 121, 134]	[]	[]	[1690942, 1690959, 1690975, 1690994, 1691007]	[]
328_1405	chr6	32128132	32128532	+	1000	151.0	[]	[]	[7.5501404]	[215]	[]	[32128372]
328_1409	chr22	42079491	42079891	+	1000	150.5	[]	[]	[9.2823515]	[76]	[]	[42079645]
328_141	chr1	111755651	111756051	+	1000	383.5	[4.862053]	[137]	[]	[]	[111755877]	[]
328_1417	chr7	127651835	127652235	+	1000	150.0	[]	[]	[8.943937]	[144]	[]	[127652058]
328_1420	chr1	44739578	44739978	+	1000	149.5	[]	[]	[9.007927]	[111]	[]	[44739786]
328_1421	chr1	172532642	172533042	+	1000	149.5	[]	[]	[12.805269]	[187]	[]	[172532869]
328_1425	chr8	30082979	30083379	+	1000	149.5	[6.8223305]	[136]	[10.791176, 2.7426057, 18.595453]	[165, 170, 184]	[30083158]	[30083187, 30083192, 30083206]
328_1427	chr8	102864019	102864419	+	1000	149.5	[]	[]	[20.7584]	[92]	[]	[102864200]
328_1431	chr1	229508172	229508572	+	1000	149.0	[]	[]	[7.8502784, 2.8572524]	[180, 200]	[]	[229508403, 229508423]
328_1432	chr11	47176878	47177278	+	1000	149.0	[]	[]	[10.536196]	[100]	[]	[47177074]
328_1434	chr19	51002574	51002974	+	1000	149.0	[]	[]	[13.90782, 12.836588, 9.559491]	[67, 125, 157]	[]	[51002726, 51002784, 51002816]
328_1436	chr2	88627573	88627973	+	1000	149.0	[9.38894]	[132]	[]	[]	[88627753]	[]
328_144	chr5	133051723	133052123	+	1000	381.0	[]	[]	[19.063852]	[93]	[]	[133051903]
328_1440	chrX	15675261	15675661	+	1000	149.0	[]	[]	[8.781524, 14.957751, 4.12676]	[148, 167, 189]	[]	[15675426, 15675445, 15675467]
328_1441	chr11	44565121	44565521	+	1000	148.5	[]	[]	[4.5846953, 4.472761, 2.9392796]	[91, 149, 178]	[]	[44565272, 44565330, 44565359]
328_1445	chr16	74368125	74368525	+	1000	148.5	[13.604382, 12.588434]	[123, 163]	[4.7221165]	[141]	[74368312, 74368352]	[74368330]
328_1448	chr7	128739168	128739568	+	1000	148.5	[]	[]	[6.469078, 8.688816]	[157, 184]	[]	[128739323, 128739350]
328_145	chr1	2194848	2195248	+	1000	380.5	[6.553059]	[144]	[]	[]	[2195091]	[]
328_1450	chr8	103415083	103415483	+	1000	148.5	[6.3128414]	[128]	[]	[]	[103415250]	[]
328_1451	chr1	53889648	53890048	+	1000	148.0	[10.707707]	[101]	[8.253144]	[70]	[53889843]	[53889812]
328_1453	chr11	18588537	18588937	+	1000	148.0	[17.300081]	[127]	[]	[]	[18588760]	[]
328_1455	chr12	123365100	123365500	+	1000	148.0	[3.6825821, 3.130195]	[108, 196]	[]	[]	[123365258, 123365346]	[]
328_1457	chr15	90233898	90234298	+	1000	148.0	[10.809716]	[180]	[10.150678, 4.904107, 5.547369]	[127, 139, 159]	[90234147]	[90234094, 90234106, 90234126]
328_1458	chr2	43637028	43637428	+	1000	148.0	[]	[]	[3.6752603]	[153]	[]	[43637245]
328_1459	chr5	75717350	75717750	+	1000	148.0	[15.368152]	[171]	[13.775227, 13.477011]	[122, 202]	[75717561]	[75717512, 75717592]
328_146	chr16	84013991	84014391	+	1000	378.5	[13.424236, 14.909254, 12.0303545]	[104, 126, 158]	[]	[]	[84014155, 84014177, 84014209]	[]
328_1460	chr9	104968131	104968531	+	1000	148.0	[8.917334]	[79]	[3.8017836, 6.367019]	[94, 104]	[104968300]	[104968315, 104968325]
328_1461	chrX	135004045	135004445	+	1000	148.0	[4.107496, 19.02182, 13.666154]	[98, 170, 182]	[10.286185]	[145]	[135004209, 135004281, 135004293]	[135004256]
328_1462	chr1	26472963	26473363	+	1000	147.5	[5.6257415]	[143]	[]	[]	[26473182]	[]
328_1464	chr16	15888445	15888845	+	1000	147.5	[7.018417, 15.302202]	[102, 157]	[8.34237]	[122]	[15888629, 15888684]	[15888649]
328_1465	chr16	70800993	70801393	+	1000	147.5	[10.915214, 17.721739, 16.54813]	[117, 133, 166]	[]	[]	[70801193, 70801209, 70801242]	[]
328_1466	chr19	38374402	38374802	+	1000	147.5	[]	[]	[4.4190016, 3.351195]	[200, 230]	[]	[38374581, 38374611]
328_1467	chr19	49128039	49128439	+	1000	147.5	[]	[]	[2.5581558, 10.213767, 17.32727, 9.063398]	[72, 83, 103, 146]	[]	[49128200, 49128211, 49128231, 49128274]
328_1468	chr2	9423321	9423721	+	1000	147.5	[5.4551907]	[118]	[]	[]	[9423508]	[]
328_147	chr19	18636510	18636910	+	1000	376.0	[8.698418, 2.8225682]	[173, 198]	[]	[]	[18636706, 18636731]	[]
328_1470	chr1	236604354	236604754	+	1000	147.0	[6.84181]	[143]	[]	[]	[236604597]	[]
328_1475	chr1	235866884	235867284	+	1000	146.5	[14.960438]	[90]	[8.890144]	[169]	[235867047]	[235867126]
328_1477	chr20	46406436	46406836	+	1000	146.5	[2.7539747, 3.8017836, 8.738194]	[72, 81, 97]	[]	[]	[46406605, 46406614, 46406630]	[]
328_1478	chr21	31659387	31659787	+	1000	146.5	[18.568264]	[96]	[7.5560336, 6.8495727]	[146, 190]	[31659541]	[31659591, 31659635]
328_1479	chr9	130712766	130713166	+	1000	146.5	[]	[]	[15.49735, 15.34917, 9.395736]	[168, 180, 185]	[]	[130712995, 130713007, 130713012]
328_148	chr4	2843309	2843709	+	1000	372.0	[]	[]	[3.5338006, 2.980313, 3.2238247]	[66, 86, 111]	[]	[2843472, 2843492, 2843517]
328_1480	chr1	29230763	29231163	+	1000	146.0	[4.513325, 9.754101, 13.760505]	[72, 110, 134]	[]	[]	[29230933, 29230971, 29230995]	[]
328_1482	chr14	67674678	67675078	+	1000	146.0	[2.6531184]	[106]	[4.690192, 3.8049824]	[124, 150]	[67674876]	[67674894, 67674920]
328_1483	chr19	14450334	14450734	+	1000	146.0	[]	[]	[13.196668, 11.381695, 7.70034, 7.7032743]	[54, 72, 124, 141]	[]	[14450485, 14450503, 14450555, 14450572]
328_1484	chr16	88452623	88453023	+	1000	145.5	[]	[]	[6.84181, 5.093657]	[148, 167]	[]	[88452800, 88452819]
328_1485	chr17	47970722	47971122	+	1000	145.5	[]	[]	[19.648071]	[175]	[]	[47970970]
328_1489	chr7	2354500	2354900	+	1000	145.5	[]	[]	[2.9904978]	[208]	[]	[2354717]
328_149	chr19	17075284	17075684	+	1000	371.5	[10.401307]	[102]	[6.457806]	[148]	[17075469]	[17075515]
328_1490	chr10	72273607	72274007	+	1000	145.0	[4.8069587]	[195]	[]	[]	[72273828]	[]
328_1492	chr17	44324671	44325071	+	1000	145.0	[13.047352, 13.503932, 10.972413]	[87, 113, 160]	[]	[]	[44324838, 44324864, 44324911]	[]
328_1493	chr17	45161378	45161778	+	1000	145.0	[11.935774]	[111]	[]	[]	[45161565]	[]
328_1496	chr3	10248211	10248611	+	1000	145.0	[7.3186097, 17.300081]	[138, 187]	[]	[]	[10248397, 10248446]	[]
328_1497	chr7	100428607	100429007	+	1000	145.0	[]	[]	[6.641525]	[131]	[]	[100428767]
328_1499	chr8	123274613	123275013	+	1000	145.0	[7.6520643]	[113]	[]	[]	[123274774]	[]
328_15	chr9	120842814	120843214	+	1000	786.0	[]	[]	[3.2445939]	[157]	[]	[120843045]
328_1503	chr1	153633729	153634129	+	1000	144.5	[18.499043, 11.245756, 8.114702]	[100, 134, 153]	[9.485776]	[113]	[153633889, 153633923, 153633942]	[153633902]
328_1504	chr19	3557468	3557868	+	1000	144.5	[5.933848]	[157]	[15.400939]	[203]	[3557662]	[3557708]
328_1505	chr3	184335677	184336077	+	1000	144.5	[6.884616, 10.878938]	[104, 134]	[]	[]	[184335875, 184335905]	[]
328_1506	chr6	33571190	33571590	+	1000	144.5	[14.6072035]	[96]	[]	[]	[33571382]	[]
328_1507	chr7	87345342	87345742	+	1000	144.5	[]	[]	[3.7865334, 6.76158]	[117, 167]	[]	[87345540, 87345590]
328_1508	chr8	108443297	108443697	+	1000	144.5	[6.0384493, 10.750076, 3.3707635]	[69, 83, 104]	[]	[]	[108443464, 108443478, 108443499]	[]
328_151	chr19	39480579	39480979	+	1000	370.0	[7.0087113, 3.2375202]	[83, 112]	[15.49735]	[146]	[39480761, 39480790]	[39480824]
328_1510	chr1	212284978	212285378	+	1000	144.0	[3.5677848, 2.827042]	[158, 159]	[]	[]	[212285177, 212285178]	[]
328_1513	chr12	116737962	116738362	+	1000	144.0	[]	[]	[7.6368833]	[184]	[]	[116738206]
328_1516	chr20	38748222	38748622	+	1000	144.0	[]	[]	[13.591285, 14.26342]	[117, 157]	[]	[38748411, 38748451]
328_1519	chr19	3505958	3506358	+	1000	143.5	[]	[]	[12.552537, 2.6443923, 8.0687, 17.16471]	[154, 159, 176, 209]	[]	[3506150, 3506155, 3506172, 3506205]
328_1521	chr6	43059419	43059819	+	1000	143.5	[19.063852]	[215]	[]	[]	[43059579]	[]
328_1522	chr7	100429070	100429470	+	1000	143.5	[5.601428]	[116]	[11.51787]	[135]	[100429282]	[100429301]
328_1524	chr8	123072360	123072760	+	1000	143.5	[]	[]	[8.28183, 4.2363343]	[168, 182]	[]	[123072563, 123072577]
328_1525	chr14	39174824	39175224	+	1000	143.0	[4.2263713]	[100]	[]	[]	[39175014]	[]
