#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2C2_idr.fa NR2C2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
151_10855	chr14	73825475	73825875	+	1000	100.0	[9.443364]	[146]	[]	[]	[73825709]	[]
151_10857	chr14	103314426	103314826	+	1000	100.0	[9.164563]	[141]	[]	[]	[103314632]	[]
151_10858	chr15	40092531	40092931	+	1000	100.0	[9.164563]	[98]	[]	[]	[40092718]	[]
151_10861	chr15	63392301	63392701	+	1000	100.0	[9.443364]	[128]	[]	[]	[63392513]	[]
151_10865	chr16	11255794	11256194	+	1000	100.0	[9.164563]	[110]	[7.7064734]	[131]	[11255960]	[11255981]
151_10871	chr17	28860311	28860711	+	1000	100.0	[]	[]	[9.443364]	[80]	[]	[28860490]
151_10873	chr17	43309736	43310136	+	1000	100.0	[9.443364]	[89]	[]	[]	[43309902]	[]
151_10875	chr17	48488553	48488953	+	1000	100.0	[]	[]	[9.164563]	[125]	[]	[48488734]
151_10876	chr17	48548333	48548733	+	1000	100.0	[9.443364]	[172]	[]	[]	[48548553]	[]
151_10877	chr17	50427400	50427800	+	1000	100.0	[]	[]	[9.164563]	[75]	[]	[50427556]
151_1088	chr7	107318444	107318844	+	1000	489.0	[]	[]	[9.443364]	[127]	[]	[107318670]
151_10880	chr19	3670261	3670661	+	1000	100.0	[7.9852743]	[155]	[]	[]	[3670495]	[]
151_10881	chr19	6424137	6424537	+	1000	100.0	[]	[]	[9.164563, 7.7064734, 9.164563]	[97, 127, 151]	[]	[6424331, 6424361, 6424385]
151_10887	chr19	50369243	50369643	+	1000	100.0	[]	[]	[7.7064734]	[77]	[]	[50369400]
151_10888	chr19	50741172	50741572	+	1000	100.0	[9.443364]	[100]	[]	[]	[50741353]	[]
151_1089	chr10	78256193	78256593	+	1000	488.0	[9.443364]	[101]	[9.164563]	[85]	[78256386]	[78256370]
151_10892	chr2	10034270	10034670	+	1000	100.0	[]	[]	[9.443364]	[99]	[]	[10034455]
151_1090	chr19	14518559	14518959	+	1000	488.0	[9.164563, 7.9852743]	[77, 85]	[]	[]	[14518729, 14518737]	[]
151_10910	chr22	36481773	36482173	+	1000	100.0	[]	[]	[9.443364]	[96]	[]	[36481927]
151_10911	chr22	40042215	40042615	+	1000	100.0	[9.443364]	[118]	[]	[]	[40042401]	[]
151_10915	chr3	32056617	32057017	+	1000	100.0	[9.443364]	[168]	[]	[]	[32056860]	[]
151_10920	chr4	38082594	38082994	+	1000	100.0	[]	[]	[9.443364]	[155]	[]	[38082831]
151_10922	chr5	10485080	10485480	+	1000	100.0	[]	[]	[9.443364]	[138]	[]	[10485250]
151_10924	chr5	53118945	53119345	+	728	100.0	[9.443364]	[119]	[]	[]	[53119129]	[]
151_10927	chr5	111298940	111299340	+	1000	100.0	[]	[]	[7.9852743]	[138]	[]	[111299169]
151_10928	chr5	122113091	122113491	+	1000	100.0	[9.443364]	[107]	[]	[]	[122113257]	[]
151_10934	chr5	149320828	149321228	+	1000	100.0	[9.164563]	[129]	[]	[]	[149321056]	[]
151_1094	chr10	79084313	79084713	+	1000	487.0	[9.164563]	[69]	[]	[]	[79084467]	[]
151_10949	chr7	75798701	75799101	+	1000	100.0	[]	[]	[9.443364]	[188]	[]	[75798949]
151_10953	chr7	106870468	106870868	+	1000	100.0	[]	[]	[9.443364]	[111]	[]	[106870655]
151_10959	chr8	54106254	54106654	+	1000	100.0	[7.9852743]	[58]	[]	[]	[54106405]	[]
151_1096	chr22	22520583	22520983	+	1000	487.0	[9.164563]	[122]	[]	[]	[22520797]	[]
151_10964	chr8	101205048	101205448	+	1000	100.0	[]	[]	[7.7064734]	[173]	[]	[101205235]
151_10966	chr9	35026174	35026574	+	1000	100.0	[9.443364]	[68]	[]	[]	[35026341]	[]
151_10968	chr9	91500590	91500990	+	1000	100.0	[]	[]	[9.443364]	[126]	[]	[91500783]
151_10969	chr9	107569116	107569516	+	1000	100.0	[]	[]	[9.443364]	[132]	[]	[107569330]
151_10972	chr9	132878182	132878582	+	1000	100.0	[7.7064734]	[146]	[7.9852743]	[161]	[132878389]	[132878404]
151_10973	chr9	135441449	135441849	+	1000	100.0	[9.164563]	[81]	[]	[]	[135441629]	[]
151_10983	chr1	113948899	113949299	+	1000	99.0	[]	[]	[9.443364]	[74]	[]	[113949065]
151_10985	chr1	172826458	172826858	+	1000	99.0	[9.443364]	[123]	[]	[]	[172826665]	[]
151_10990	chr1	228275595	228275995	+	1000	99.0	[]	[]	[7.7064734, 9.164563]	[63, 132]	[]	[228275751, 228275820]
151_110	chr17	44503452	44503852	+	1000	1186.0	[9.443364]	[108]	[]	[]	[44503657]	[]
151_11004	chr12	27006834	27007234	+	1000	99.0	[]	[]	[9.443364, 9.443364]	[106, 113]	[]	[27007011, 27007018]
151_11006	chr12	51849072	51849472	+	1000	99.0	[7.7064734]	[115]	[]	[]	[51849272]	[]
151_11009	chr12	72031067	72031467	+	1000	99.0	[]	[]	[9.164563]	[152]	[]	[72031293]
151_11010	chr12	110074089	110074489	+	1000	99.0	[]	[]	[9.443364]	[91]	[]	[110074273]
151_11011	chr12	111766459	111766859	+	1000	99.0	[9.443364, 7.7064734, 9.164563]	[103, 109, 140]	[]	[]	[111766624, 111766630, 111766661]	[]
151_11013	chr12	131529669	131530069	+	1000	99.0	[]	[]	[9.164563]	[208]	[]	[131529918]
151_11020	chr14	75301773	75302173	+	1000	99.0	[]	[]	[9.443364]	[98]	[]	[75301952]
151_11033	chr16	69725481	69725881	+	1000	99.0	[9.443364]	[146]	[]	[]	[69725660]	[]
151_11034	chr16	78796220	78796620	+	1000	99.0	[9.443364, 9.443364]	[110, 131]	[]	[]	[78796387, 78796408]	[]
151_11036	chr17	4721603	4722003	+	1000	99.0	[]	[]	[9.443364]	[168]	[]	[4721844]
151_11045	chr18	49531717	49532117	+	1000	99.0	[9.443364, 7.7064734]	[149, 156]	[]	[]	[49531948, 49531955]	[]
151_11051	chr19	17555476	17555876	+	1000	99.0	[]	[]	[9.164563]	[73]	[]	[17555648]
151_11053	chr19	33521487	33521887	+	1000	99.0	[]	[]	[7.7064734]	[144]	[]	[33521650]
151_11059	chr2	64599356	64599756	+	1000	99.0	[9.443364]	[105]	[]	[]	[64599559]	[]
151_11065	chr21	15155447	15155847	+	1000	99.0	[9.443364]	[141]	[]	[]	[15155659]	[]
151_11067	chr21	33588651	33589051	+	1000	99.0	[]	[]	[9.164563]	[136]	[]	[33588857]
151_11068	chr21	35232531	35232931	+	1000	99.0	[]	[]	[9.164563, 9.164563]	[156, 162]	[]	[35232759, 35232765]
151_11070	chr22	19631207	19631607	+	1000	99.0	[]	[]	[9.443364]	[184]	[]	[19631421]
151_11073	chr22	36451628	36452028	+	1000	99.0	[9.164563]	[117]	[]	[]	[36451807]	[]
151_11074	chr3	4474762	4475162	+	1000	99.0	[]	[]	[9.164563]	[90]	[]	[4474943]
151_11076	chr3	44400810	44401210	+	1000	99.0	[9.443364, 9.443364, 7.9852743]	[108, 138, 158]	[]	[]	[44400967, 44400997, 44401017]	[]
151_11093	chr5	78667615	78668015	+	1000	99.0	[9.164563]	[155]	[]	[]	[78667845]	[]
151_11096	chr5	139149785	139150185	+	1000	99.0	[]	[]	[9.443364]	[167]	[]	[139150029]
151_11107	chr6	136499392	136499792	+	1000	99.0	[9.164563]	[110]	[]	[]	[136499588]	[]
151_11110	chr7	44082066	44082466	+	1000	99.0	[]	[]	[7.7064734]	[227]	[]	[44082317]
151_11111	chr7	100269685	100270085	+	1000	99.0	[9.164563]	[149]	[]	[]	[100269934]	[]
151_11115	chr8	16604107	16604507	+	1000	99.0	[]	[]	[9.443364]	[84]	[]	[16604276]
151_11133	chr1	10703732	10704132	+	1000	98.0	[9.164563]	[117]	[]	[]	[10703909]	[]
151_11136	chr1	21749875	21750275	+	1000	98.0	[]	[]	[9.164563]	[142]	[]	[21750085]
151_11149	chr1	154186972	154187372	+	1000	98.0	[9.164563]	[151]	[9.164563]	[135]	[154187180]	[154187164]
151_11156	chr1	224691094	224691494	+	1000	98.0	[9.443364]	[92]	[9.443364]	[130]	[224691269]	[224691307]
151_11157	chr1	236091586	236091986	+	1000	98.0	[]	[]	[9.164563]	[89]	[]	[236091767]
151_11160	chr10	110497400	110497800	+	1000	98.0	[9.164563]	[156]	[]	[]	[110497617]	[]
151_11166	chr11	64861557	64861957	+	1000	98.0	[]	[]	[9.443364]	[122]	[]	[64861773]
151_11169	chr11	67443344	67443744	+	1000	98.0	[9.443364]	[131]	[]	[]	[67443548]	[]
151_11171	chr12	6180158	6180558	+	1000	98.0	[]	[]	[9.164563]	[93]	[]	[6180344]
151_11177	chr12	102063070	102063470	+	1000	98.0	[9.443364]	[129]	[]	[]	[102063262]	[]
151_11182	chr14	53279130	53279530	+	1000	98.0	[9.443364]	[159]	[]	[]	[53279368]	[]
151_11184	chr14	103921324	103921724	+	1000	98.0	[9.443364]	[117]	[]	[]	[103921525]	[]
151_11189	chr15	83092236	83092636	+	1000	98.0	[9.443364]	[105]	[]	[]	[83092394]	[]
151_11194	chr16	11133286	11133686	+	1000	98.0	[9.164563]	[100]	[9.164563]	[112]	[11133437]	[11133449]
151_11197	chr16	67326531	67326931	+	1000	98.0	[7.7064734]	[156]	[9.164563]	[132]	[67326765]	[67326741]
151_11198	chr16	81482617	81483017	+	1000	98.0	[9.164563, 9.164563]	[158, 170]	[]	[]	[81482848, 81482860]	[]
151_11203	chr17	8288351	8288751	+	1000	98.0	[]	[]	[9.164563]	[169]	[]	[8288596]
151_11206	chr18	322588	322988	+	1000	98.0	[9.164563]	[123]	[]	[]	[322771]	[]
151_11209	chr19	3736289	3736689	+	1000	98.0	[9.443364]	[128]	[7.9852743, 9.443364]	[114, 134]	[3736509]	[3736495, 3736515]
151_11212	chr19	11377178	11377578	+	1000	98.0	[9.164563]	[205]	[]	[]	[11377411]	[]
151_11214	chr19	12956947	12957347	+	1000	98.0	[7.7064734]	[194]	[]	[]	[12957161]	[]
151_11217	chr19	41395340	41395740	+	1000	98.0	[]	[]	[9.164563, 9.443364, 9.164563]	[149, 191, 217]	[]	[41395510, 41395552, 41395578]
151_1122	chr20	57389809	57390209	+	1000	482.0	[9.443364, 9.443364]	[132, 139]	[]	[]	[57390040, 57390047]	[]
151_11224	chr2	170213318	170213718	+	1000	98.0	[9.443364, 9.164563, 9.443364]	[127, 134, 159]	[]	[]	[170213484, 170213491, 170213516]	[]
151_11227	chr20	58374207	58374607	+	1000	98.0	[]	[]	[9.164563]	[113]	[]	[58374410]
151_11228	chr21	31732144	31732544	+	1000	98.0	[]	[]	[9.164563]	[130]	[]	[31732355]
151_11230	chr22	11825982	11826382	+	1000	98.0	[9.164563, 9.164563, 9.164563, 9.164563, 9.164563, 9.164563]	[75, 89, 95, 115, 122, 128]	[]	[]	[11826156, 11826170, 11826176, 11826196, 11826203, 11826209]	[]
151_11233	chr22	40002258	40002658	+	1000	98.0	[]	[]	[9.443364]	[144]	[]	[40002487]
151_11237	chr3	4996175	4996575	+	1000	98.0	[9.443364]	[154]	[]	[]	[4996369]	[]
151_11246	chr3	118544465	118544865	+	1000	98.0	[]	[]	[9.164563]	[112]	[]	[118544675]
151_1125	chr11	64259486	64259886	+	1000	481.0	[]	[]	[9.443364]	[117]	[]	[64259698]
151_11251	chr3	169147357	169147757	+	1000	98.0	[9.443364, 7.9852743]	[92, 103]	[]	[]	[169147537, 169147548]	[]
151_11266	chr5	173864143	173864543	+	1000	98.0	[9.443364]	[189]	[]	[]	[173864341]	[]
151_11270	chr6	32210332	32210732	+	1000	98.0	[9.443364]	[115]	[]	[]	[32210529]	[]
151_11278	chr6	129936492	129936892	+	1000	98.0	[9.443364]	[89]	[]	[]	[129936671]	[]
151_11280	chr7	35015176	35015576	+	1000	98.0	[9.443364]	[112]	[]	[]	[35015373]	[]
151_11281	chr7	43779406	43779806	+	1000	98.0	[]	[]	[9.443364]	[126]	[]	[43779621]
151_11284	chr7	101085355	101085755	+	1000	98.0	[9.443364]	[150]	[]	[]	[101085549]	[]
151_11286	chr7	106796623	106797023	+	1000	98.0	[]	[]	[9.443364]	[117]	[]	[106796820]
151_11288	chr7	129845552	129845952	+	1000	98.0	[]	[]	[9.443364]	[150]	[]	[129845792]
151_11289	chr8	23346907	23347307	+	1000	98.0	[9.443364]	[149]	[]	[]	[23347104]	[]
151_11292	chr9	306912	307312	+	1000	98.0	[]	[]	[9.443364]	[101]	[]	[307103]
151_11298	chr9	135950248	135950648	+	1000	98.0	[]	[]	[9.443364]	[105]	[]	[135950415]
151_11300	chrX	156019702	156020102	+	1000	98.0	[9.164563, 9.164563, 9.164563, 9.164563, 9.164563, 9.164563, 9.164563, 9.164563, 9.164563, 9.164563, 9.164563, 9.164563, 9.164563, 9.164563]	[54, 61, 67, 73, 79, 86, 92, 99, 105, 117, 123, 129, 141, 147]	[]	[]	[156019856, 156019863, 156019869, 156019875, 156019881, 156019888, 156019894, 156019901, 156019907, 156019919, 156019925, 156019931, 156019943, 156019949]	[]
151_11304	chr1	19407700	19408100	+	1000	97.0	[]	[]	[9.164563]	[118]	[]	[19407897]
151_1131	chr12	1812855	1813255	+	1000	480.0	[9.164563]	[85]	[]	[]	[1813038]	[]
151_11310	chr1	59072027	59072427	+	1000	97.0	[]	[]	[9.164563]	[72]	[]	[59072187]
151_11315	chr1	151283104	151283504	+	1000	97.0	[9.443364]	[123]	[7.9852743]	[143]	[151283317]	[151283337]
151_11333	chr11	65903144	65903544	+	1000	97.0	[]	[]	[9.443364]	[147]	[]	[65903374]
151_11334	chr11	66013375	66013775	+	1000	97.0	[9.443364]	[140]	[]	[]	[66013589]	[]
151_1134	chr16	31253551	31253951	+	1000	478.0	[9.164563, 9.164563]	[81, 117]	[]	[]	[31253715, 31253751]	[]
151_11345	chr12	123991536	123991936	+	1000	97.0	[9.443364]	[117]	[]	[]	[123991735]	[]
151_11346	chr13	42174321	42174721	+	1000	97.0	[9.443364]	[123]	[]	[]	[42174538]	[]
151_11348	chr15	43370734	43371134	+	1000	97.0	[]	[]	[7.7064734, 9.164563]	[136, 142]	[]	[43370967, 43370973]
151_11351	chr15	83362668	83363068	+	1000	97.0	[9.443364]	[163]	[]	[]	[83362891]	[]
151_11352	chr15	99250909	99251309	+	1000	97.0	[9.443364]	[104]	[]	[]	[99251110]	[]
151_11353	chr16	15570883	15571283	+	1000	97.0	[]	[]	[9.443364, 7.9852743]	[98, 115]	[]	[15571044, 15571061]
151_11356	chr16	56885756	56886156	+	1000	97.0	[9.443364, 9.443364]	[71, 120]	[]	[]	[56885914, 56885963]	[]
151_11359	chr16	88508780	88509180	+	648	97.0	[]	[]	[9.164563]	[125]	[]	[88509002]
151_1136	chr3	14892820	14893220	+	1000	478.0	[]	[]	[9.164563]	[78]	[]	[14892994]
151_11360	chr16	88780175	88780575	+	1000	97.0	[9.443364]	[75]	[]	[]	[88780344]	[]
151_11362	chr17	30968592	30968992	+	1000	97.0	[9.443364]	[173]	[]	[]	[30968841]	[]
151_11365	chr17	48580025	48580425	+	1000	97.0	[9.164563]	[118]	[]	[]	[48580240]	[]
151_11374	chr18	79678050	79678450	+	1000	97.0	[]	[]	[9.443364]	[112]	[]	[79678258]
151_11377	chr19	35268160	35268560	+	1000	97.0	[]	[]	[7.7064734, 7.9852743]	[132, 202]	[]	[35268330, 35268400]
151_11380	chr2	10447815	10448215	+	1000	97.0	[7.9852743]	[159]	[]	[]	[10447980]	[]
151_11381	chr2	23359801	23360201	+	1000	97.0	[]	[]	[7.7064734]	[150]	[]	[23360019]
151_11382	chr2	26184739	26185139	+	1000	97.0	[]	[]	[7.7064734]	[118]	[]	[26184904]
151_11387	chr20	415829	416229	+	1000	97.0	[]	[]	[9.164563]	[68]	[]	[415989]
151_11391	chr22	19175689	19176089	+	1000	97.0	[9.164563, 9.164563]	[74, 109]	[]	[]	[19175854, 19175889]	[]
151_11395	chr22	23069722	23070122	+	1000	97.0	[9.443364]	[80]	[]	[]	[23069883]	[]
151_11399	chr3	71583672	71584072	+	1000	97.0	[]	[]	[7.7064734]	[160]	[]	[71583866]
151_11400	chr3	73073279	73073679	+	1000	97.0	[9.443364]	[149]	[]	[]	[73073523]	[]
151_11401	chr3	128153149	128153549	+	1000	97.0	[]	[]	[9.443364]	[95]	[]	[128153307]
151_11402	chr3	155863331	155863731	+	1000	97.0	[9.443364]	[198]	[]	[]	[155863572]	[]
151_11409	chr4	71406362	71406762	+	1000	97.0	[]	[]	[9.443364]	[87]	[]	[71406542]
151_11410	chr4	102780399	102780799	+	1000	97.0	[]	[]	[9.164563]	[101]	[]	[102780582]
151_11415	chr5	68333988	68334388	+	1000	97.0	[9.443364]	[173]	[]	[]	[68334235]	[]
151_11416	chr5	133936674	133937074	+	1000	97.0	[9.164563]	[196]	[]	[]	[133936916]	[]
151_11420	chr6	11095388	11095788	+	1000	97.0	[]	[]	[9.443364]	[114]	[]	[11095579]
151_11428	chr6	43709186	43709586	+	1000	97.0	[]	[]	[9.164563]	[221]	[]	[43709426]
151_11430	chr6	84087036	84087436	+	1000	97.0	[7.9852743]	[239]	[]	[]	[84087277]	[]
151_11431	chr6	125948431	125948831	+	1000	97.0	[9.443364]	[195]	[9.443364]	[188]	[125948663]	[125948656]
151_11437	chr7	32891329	32891729	+	1000	97.0	[7.9852743]	[97]	[]	[]	[32891487]	[]
151_11452	chr9	114617062	114617462	+	1000	97.0	[]	[]	[9.443364]	[153]	[]	[114617311]
151_11455	chr9	130447835	130448235	+	1000	97.0	[]	[]	[9.443364]	[103]	[]	[130448027]
151_11459	chr1	22662919	22663319	+	1000	96.0	[]	[]	[9.443364]	[165]	[]	[22663163]
151_11460	chr1	25708272	25708672	+	1000	96.0	[]	[]	[9.443364]	[125]	[]	[25708479]
151_11464	chr1	52365953	52366353	+	1000	96.0	[]	[]	[9.164563]	[168]	[]	[52366196]
151_11465	chr1	93330250	93330650	+	1000	96.0	[]	[]	[9.443364, 9.443364]	[106, 113]	[]	[93330428, 93330435]
151_11468	chr1	155224656	155225056	+	1000	96.0	[9.443364]	[119]	[]	[]	[155224854]	[]
151_1147	chr18	35377100	35377500	+	1000	473.0	[7.7064734]	[157]	[]	[]	[35377344]	[]
151_11473	chr1	206516105	206516505	+	1000	96.0	[9.443364]	[129]	[]	[]	[206516270]	[]
151_11484	chr10	79391504	79391904	+	1000	96.0	[]	[]	[9.443364]	[148]	[]	[79391730]
151_11487	chr11	1772365	1772765	+	1000	96.0	[9.443364, 9.164563]	[127, 146]	[]	[]	[1772577, 1772596]	[]
151_11490	chr11	77299564	77299964	+	1000	96.0	[9.443364]	[214]	[]	[]	[77299779]	[]
151_115	chr3	37176203	37176603	+	1000	1182.0	[]	[]	[7.7064734]	[57]	[]	[37176357]
151_11501	chr12	122895954	122896354	+	1000	96.0	[7.7064734]	[158]	[]	[]	[122896175]	[]
151_11509	chr15	98890049	98890449	+	1000	96.0	[9.443364, 9.443364]	[151, 168]	[]	[]	[98890268, 98890285]	[]
151_11516	chr17	27986943	27987343	+	1000	96.0	[9.164563]	[151]	[]	[]	[27987166]	[]
151_11517	chr17	29292731	29293131	+	1000	96.0	[9.164563]	[143]	[]	[]	[29292962]	[]
151_11518	chr17	48360733	48361133	+	1000	96.0	[]	[]	[7.9852743]	[152]	[]	[48360968]
151_11528	chr19	10286256	10286656	+	1000	96.0	[]	[]	[9.443364]	[135]	[]	[10286445]
151_1153	chr15	63093473	63093873	+	1000	472.0	[9.443364, 9.443364]	[92, 106]	[]	[]	[63093658, 63093672]	[]
151_1154	chr17	74868360	74868760	+	1000	471.0	[9.443364, 9.164563]	[79, 151]	[]	[]	[74868521, 74868593]	[]
151_11541	chr2	170605890	170606290	+	1000	96.0	[]	[]	[9.443364]	[110]	[]	[170606058]
151_11543	chr20	36873541	36873941	+	1000	96.0	[9.164563, 9.164563]	[100, 163]	[]	[]	[36873726, 36873789]	[]
151_11544	chr20	37401963	37402363	+	1000	96.0	[]	[]	[9.443364]	[189]	[]	[37402208]
151_11546	chr20	50146853	50147253	+	1000	96.0	[]	[]	[7.9852743]	[140]	[]	[50147047]
151_11549	chr20	56362905	56363305	+	1000	96.0	[9.443364]	[106]	[]	[]	[56363082]	[]
151_11553	chr22	37802202	37802602	+	1000	96.0	[7.7064734]	[81]	[]	[]	[37802377]	[]
151_11558	chr3	15033276	15033676	+	1000	96.0	[9.164563]	[148]	[]	[]	[15033431]	[]
151_11562	chr3	150331963	150332363	+	1000	96.0	[9.443364]	[118]	[]	[]	[150332172]	[]
151_11565	chr3	194058277	194058677	+	1000	96.0	[9.443364]	[129]	[]	[]	[194058497]	[]
151_11568	chr4	73104016	73104416	+	1000	96.0	[]	[]	[9.443364]	[188]	[]	[73104252]
151_11577	chr5	127080066	127080466	+	1000	96.0	[]	[]	[9.443364]	[108]	[]	[127080262]
151_11589	chr6	27142326	27142726	+	1000	96.0	[9.443364]	[134]	[9.443364]	[127]	[27142498]	[27142491]
151_1159	chr11	76605740	76606140	+	1000	469.0	[9.164563, 9.443364, 9.443364]	[116, 123, 130]	[]	[]	[76605940, 76605947, 76605954]	[]
151_11590	chr6	27188569	27188969	+	1000	96.0	[]	[]	[7.7064734]	[105]	[]	[27188769]
151_11592	chr6	31897527	31897927	+	1000	96.0	[9.164563]	[107]	[]	[]	[31897719]	[]
151_1160	chr18	3261618	3262018	+	1000	469.0	[9.164563]	[104]	[]	[]	[3261799]	[]
151_11603	chr7	36182704	36183104	+	1000	96.0	[]	[]	[9.443364, 9.164563]	[144, 151]	[]	[36182938, 36182945]
151_11608	chr7	105531938	105532338	+	1000	96.0	[]	[]	[7.9852743]	[94]	[]	[105532093]
151_1161	chr3	49939782	49940182	+	1000	469.0	[]	[]	[7.7064734]	[138]	[]	[49939995]
151_11612	chr8	28410545	28410945	+	1000	96.0	[9.164563]	[142]	[]	[]	[28410745]	[]
151_11615	chr8	98851181	98851581	+	1000	96.0	[9.443364]	[101]	[]	[]	[98851375]	[]
151_11620	chr9	83707897	83708297	+	1000	96.0	[9.443364]	[243]	[]	[]	[83708148]	[]
151_11622	chr9	98159786	98160186	+	1000	96.0	[]	[]	[9.164563, 9.443364, 9.164563]	[59, 113, 144]	[]	[98159941, 98159995, 98160026]
151_11627	chrX	119015330	119015730	+	1000	96.0	[]	[]	[9.164563]	[118]	[]	[119015533]
151_11631	chr1	14901580	14901980	+	1000	95.0	[9.443364]	[110]	[]	[]	[14901758]	[]
151_11650	chr1	212289364	212289764	+	1000	95.0	[9.164563]	[124]	[]	[]	[212289584]	[]
151_11653	chr10	50313027	50313427	+	1000	95.0	[7.7064734]	[103]	[]	[]	[50313221]	[]
151_11654	chr10	71874716	71875116	+	1000	95.0	[9.164563]	[131]	[]	[]	[71874920]	[]
151_11657	chr10	123109491	123109891	+	711	95.0	[]	[]	[9.443364]	[125]	[]	[123109713]
151_11658	chr10	131088636	131089036	+	1000	95.0	[9.164563]	[79]	[9.164563]	[147]	[131088800]	[131088868]
151_11660	chr11	2898647	2899047	+	1000	95.0	[]	[]	[9.164563]	[153]	[]	[2898893]
151_11669	chr12	89525921	89526321	+	1000	95.0	[9.164563]	[151]	[]	[]	[89526127]	[]
151_11670	chr12	108605338	108605738	+	1000	95.0	[9.164563]	[144]	[]	[]	[108605570]	[]
151_11677	chr14	100406517	100406917	+	1000	95.0	[9.443364]	[111]	[]	[]	[100406725]	[]
151_11688	chr16	22191294	22191694	+	1000	95.0	[]	[]	[7.7064734]	[116]	[]	[22191510]
151_1171	chr1	11797678	11798078	+	1000	464.0	[]	[]	[9.164563]	[81]	[]	[11797835]
151_11711	chr18	48801858	48802258	+	1000	95.0	[9.443364]	[100]	[]	[]	[48802052]	[]
151_11712	chr18	54946142	54946542	+	1000	95.0	[]	[]	[9.443364]	[114]	[]	[54946340]
151_11717	chr19	6802395	6802795	+	1000	95.0	[9.443364]	[123]	[]	[]	[6802581]	[]
151_11724	chr19	45515092	45515492	+	1000	95.0	[]	[]	[9.443364]	[195]	[]	[45515334]
151_11726	chr19	48943099	48943499	+	1000	95.0	[9.443364]	[160]	[]	[]	[48943347]	[]
151_11729	chr2	27071421	27071821	+	1000	95.0	[]	[]	[9.443364]	[94]	[]	[27071597]
151_11736	chr2	71880835	71881235	+	1000	95.0	[]	[]	[9.164563]	[76]	[]	[71880999]
151_11738	chr2	96412667	96413067	+	1000	95.0	[9.443364]	[164]	[]	[]	[96412887]	[]
151_11739	chr2	101152750	101153150	+	1000	95.0	[9.443364, 9.443364]	[119, 133]	[9.443364]	[164]	[101152933, 101152947]	[101152978]
151_11742	chr2	216217389	216217789	+	1000	95.0	[9.164563]	[138]	[]	[]	[216217586]	[]
151_11746	chr21	35014341	35014741	+	1000	95.0	[9.443364]	[129]	[]	[]	[35014547]	[]
151_1175	chr5	139518203	139518603	+	1000	464.0	[]	[]	[9.164563]	[125]	[]	[139518407]
151_11753	chr22	29195683	29196083	+	1000	95.0	[9.164563]	[137]	[]	[]	[29195908]	[]
151_11758	chr3	13418929	13419329	+	1000	95.0	[]	[]	[9.164563]	[131]	[]	[13419147]
151_11762	chr3	138946921	138947321	+	1000	95.0	[]	[]	[7.7064734]	[85]	[]	[138947072]
151_11766	chr4	6783282	6783682	+	1000	95.0	[9.164563]	[135]	[]	[]	[6783514]	[]
151_11767	chr4	6892409	6892809	+	1000	95.0	[9.164563]	[90]	[]	[]	[6892562]	[]
151_11774	chr5	79224311	79224711	+	723	95.0	[]	[]	[9.443364, 9.443364]	[88, 147]	[]	[79224476, 79224535]
151_1178	chr1	27607317	27607717	+	1000	462.0	[9.443364]	[102]	[]	[]	[27607516]	[]
151_11780	chr5	149134341	149134741	+	988	95.0	[9.443364]	[147]	[]	[]	[149134530]	[]
151_11798	chr6	56491869	56492269	+	1000	95.0	[9.443364]	[100]	[]	[]	[56492041]	[]
151_118	chr1	44355095	44355495	+	1000	1180.0	[]	[]	[9.164563, 7.7064734]	[79, 137]	[]	[44355272, 44355330]
151_11808	chr7	73526929	73527329	+	1000	95.0	[]	[]	[9.443364]	[64]	[]	[73527083]
151_11809	chr7	113742887	113743287	+	1000	95.0	[9.164563]	[137]	[]	[]	[113743111]	[]
151_1181	chr19	1874495	1874895	+	1000	462.0	[9.164563]	[119]	[]	[]	[1874701]	[]
151_11811	chr7	118217333	118217733	+	1000	95.0	[9.164563]	[141]	[]	[]	[118217574]	[]
151_11812	chr7	139852902	139853302	+	1000	95.0	[]	[]	[9.164563]	[133]	[]	[139853056]
151_11819	chr8	42716441	42716841	+	886	95.0	[9.443364]	[91]	[]	[]	[42716630]	[]
151_11820	chr8	55847670	55848070	+	1000	95.0	[]	[]	[9.443364]	[269]	[]	[55847906]
151_11821	chr8	63038792	63039192	+	1000	95.0	[]	[]	[7.7064734, 7.7064734]	[124, 130]	[]	[63039013, 63039019]
151_11823	chr9	84438465	84438865	+	1000	95.0	[]	[]	[9.164563, 9.164563]	[81, 89]	[]	[84438632, 84438640]
151_11828	chrX	261272	261672	+	1000	95.0	[]	[]	[9.443364]	[53]	[]	[261424]
151_1183	chr1	1658818	1659218	+	1000	461.0	[]	[]	[7.9852743]	[123]	[]	[1659038]
151_11830	chrX	49148619	49149019	+	1000	95.0	[7.7064734]	[132]	[]	[]	[49148772]	[]
151_11833	chr1	23651246	23651646	+	1000	94.0	[9.443364]	[230]	[]	[]	[23651481]	[]
151_11844	chr1	153342177	153342577	+	1000	94.0	[9.164563]	[136]	[7.9852743]	[143]	[153342387]	[153342394]
151_11845	chr1	165426784	165427184	+	1000	94.0	[9.443364]	[109]	[]	[]	[165426953]	[]
