#PeakID(python identify_motif.py ./ENCODE_processed_files/MEF2A_idr.fa MEF2A --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
9_10626	chr17	69170342	69170742	+	982	28.0	[]	[]	[10.738278]	[114]	[]	[69170555]
9_10627	chr17	73228728	73229128	+	807	28.0	[6.2986765]	[155]	[]	[]	[73228954]	[]
9_10633	chr18	9700309	9700709	+	1000	28.0	[]	[]	[9.222055]	[189]	[]	[9700553]
9_10638	chr18	23579270	23579670	+	927	28.0	[]	[]	[14.422394]	[114]	[]	[23579474]
9_10644	chr19	1203377	1203777	+	979	28.0	[7.465207]	[164]	[]	[]	[1203627]	[]
9_10646	chr19	2427744	2428144	+	815	28.0	[5.9635267]	[160]	[]	[]	[2427994]	[]
9_10648	chr19	3942767	3943167	+	950	28.0	[13.554542]	[79]	[]	[]	[3942928]	[]
9_1065	chr8	104585817	104586217	+	1000	91.0	[]	[]	[9.503056]	[120]	[]	[104586025]
9_10655	chr19	12946306	12946706	+	1000	28.0	[]	[]	[7.791581]	[141]	[]	[12946474]
9_10660	chr19	16562536	16562936	+	1000	28.0	[]	[]	[8.481095, 11.108269]	[76, 82]	[]	[16562712, 16562718]
9_10667	chr19	33101172	33101572	+	934	28.0	[]	[]	[11.56397]	[127]	[]	[33101395]
9_1067	chr1	121092595	121092995	+	1000	90.0	[6.158043]	[147]	[]	[]	[121092839]	[]
9_10670	chr19	38974478	38974878	+	988	28.0	[11.636929, 6.0023556]	[178, 199]	[]	[]	[38974663, 38974684]	[]
9_10672	chr19	39305074	39305474	+	772	28.0	[]	[]	[10.132373]	[101]	[]	[39305252]
9_10678	chr19	43668058	43668458	+	1000	28.0	[]	[]	[10.746974]	[105]	[]	[43668263]
9_1068	chr1	182575755	182576155	+	1000	90.0	[]	[]	[17.315159]	[74]	[]	[182575927]
9_10681	chr19	46629090	46629490	+	792	28.0	[6.874379]	[154]	[]	[]	[46629300]	[]
9_10686	chr19	51533173	51533573	+	790	28.0	[]	[]	[17.315159]	[161]	[]	[51533403]
9_1069	chr1	211627285	211627685	+	1000	90.0	[12.904769]	[108]	[7.5559874]	[108]	[211627484]	[211627484]
9_10692	chr19	57338695	57339095	+	768	28.0	[17.315159]	[127]	[13.554542]	[90]	[57338908]	[57338871]
9_10694	chr2	6887670	6888070	+	856	28.0	[]	[]	[7.28315]	[103]	[]	[6887856]
9_10697	chr2	11236276	11236676	+	935	28.0	[]	[]	[6.21491]	[91]	[]	[11236465]
9_10699	chr2	15637261	15637661	+	1000	28.0	[]	[]	[8.435963]	[173]	[]	[15637506]
9_107	chr22	23183190	23183590	+	1000	299.0	[]	[]	[16.258217]	[97]	[]	[23183387]
9_1070	chr10	5933913	5934313	+	1000	90.0	[14.422394]	[93]	[]	[]	[5934100]	[]
9_10701	chr2	24359100	24359500	+	919	28.0	[]	[]	[10.430422]	[183]	[]	[24359340]
9_10703	chr2	26355498	26355898	+	923	28.0	[7.9848037]	[79]	[]	[]	[26355670]	[]
9_10708	chr2	42464616	42465016	+	737	28.0	[]	[]	[5.587118]	[114]	[]	[42464813]
9_1071	chr10	50260729	50261129	+	1000	90.0	[17.315159]	[100]	[]	[]	[50260913]	[]
9_10713	chr2	58039044	58039444	+	1000	28.0	[7.465207]	[170]	[]	[]	[58039242]	[]
9_1073	chr10	60032827	60033227	+	1000	90.0	[10.430422]	[95]	[]	[]	[60033012]	[]
9_10730	chr2	150080152	150080552	+	903	28.0	[17.315159]	[154]	[]	[]	[150080383]	[]
9_10731	chr2	157193531	157193931	+	913	28.0	[]	[]	[6.4585648]	[213]	[]	[157193780]
9_10736	chr2	171513689	171514089	+	975	28.0	[5.587118]	[115]	[]	[]	[171513866]	[]
9_1074	chr11	47056279	47056679	+	1000	90.0	[10.356762]	[148]	[]	[]	[47056507]	[]
9_10742	chr2	189506575	189506975	+	770	28.0	[5.7604885]	[125]	[]	[]	[189506753]	[]
9_10743	chr2	190713463	190713863	+	647	28.0	[10.04188, 9.42313]	[102, 137]	[]	[]	[190713660, 190713695]	[]
9_10747	chr2	219642345	219642745	+	1000	28.0	[11.066004]	[109]	[]	[]	[219642524]	[]
9_10749	chr2	237966708	237967108	+	985	28.0	[6.712733]	[115]	[6.0057917]	[144]	[237966918]	[237966947]
9_1075	chr11	109939204	109939604	+	1000	90.0	[5.687546]	[133]	[11.671909]	[133]	[109939435]	[109939435]
9_10753	chr20	36236100	36236500	+	1000	28.0	[10.356762]	[161]	[]	[]	[36236337]	[]
9_10755	chr20	37095850	37096250	+	981	28.0	[7.2060337]	[139]	[]	[]	[37096076]	[]
9_10759	chr20	47487244	47487644	+	681	28.0	[]	[]	[11.15574]	[161]	[]	[47487483]
9_1076	chr12	7555768	7556168	+	1000	90.0	[14.422394]	[110]	[]	[]	[7555967]	[]
9_10760	chr20	50098329	50098729	+	614	28.0	[]	[]	[6.3305683]	[93]	[]	[50098517]
9_10768	chr20	64158861	64159261	+	991	28.0	[]	[]	[6.6379375]	[86]	[]	[64159037]
9_10769	chr21	20236608	20237008	+	963	28.0	[13.929092]	[142]	[8.580311]	[142]	[20236843]	[20236843]
9_1077	chr12	122725986	122726386	+	1000	90.0	[12.613945]	[60]	[]	[]	[122726141]	[]
9_10774	chr21	38755963	38756363	+	967	28.0	[]	[]	[5.844114, 10.218181]	[112, 149]	[]	[38756165, 38756202]
9_10775	chr21	43860197	43860597	+	858	28.0	[16.258217]	[113]	[]	[]	[43860397]	[]
9_10777	chr21	46460075	46460475	+	1000	28.0	[14.124345]	[65]	[]	[]	[46460228]	[]
9_1078	chr14	33652616	33653016	+	1000	90.0	[6.958328]	[101]	[9.154484]	[101]	[33652816]	[33652816]
9_10781	chr22	19461481	19461881	+	940	28.0	[]	[]	[17.315159]	[127]	[]	[19461673]
9_10784	chr22	19834108	19834508	+	798	28.0	[5.850267]	[131]	[10.994062]	[131]	[19834289]	[19834289]
9_10785	chr22	19848978	19849378	+	980	28.0	[17.315159]	[118]	[6.0023556]	[136]	[19849195]	[19849213]
9_1079	chr2	119240618	119241018	+	1000	90.0	[15.811725]	[105]	[8.015269]	[105]	[119240815]	[119240815]
9_108	chr19	47226035	47226435	+	1000	298.0	[15.811725]	[96]	[8.015269]	[96]	[47226226]	[47226226]
9_1080	chr2	157182135	157182535	+	1000	90.0	[7.8043694]	[65]	[9.234844, 8.600847]	[65, 147]	[157182295]	[157182295, 157182377]
9_10805	chr22	21890515	21890915	+	1000	28.0	[]	[]	[7.6777735]	[171]	[]	[21890706]
9_10807	chr22	22029545	22029945	+	631	28.0	[9.652307]	[160]	[8.856631]	[117]	[22029774]	[22029731]
9_1081	chr20	31812445	31812845	+	1000	90.0	[]	[]	[16.258217]	[96]	[]	[31812632]
9_10810	chr22	22120015	22120415	+	1000	28.0	[6.3821535, 6.8660583]	[58, 85]	[]	[]	[22120169, 22120196]	[]
9_10816	chr22	22608713	22609113	+	867	28.0	[]	[]	[7.791581]	[68]	[]	[22608880]
9_10820	chr22	22717605	22718005	+	1000	28.0	[]	[]	[5.674137]	[207]	[]	[22717837]
9_10821	chr22	22781610	22782010	+	1000	28.0	[6.9357142]	[84]	[]	[]	[22781780]	[]
9_10826	chr22	23015685	23016085	+	720	28.0	[]	[]	[8.7441635]	[133]	[]	[23015913]
9_10828	chr22	23166083	23166483	+	1000	28.0	[]	[]	[12.872151]	[95]	[]	[23166244]
9_10833	chr22	24510521	24510921	+	987	28.0	[8.015269]	[123]	[15.811725]	[123]	[24510739]	[24510739]
9_10835	chr22	35623184	35623584	+	1000	28.0	[]	[]	[14.001035]	[99]	[]	[35623364]
9_10840	chr3	8894715	8895115	+	953	28.0	[]	[]	[12.69387]	[133]	[]	[8894933]
9_10848	chr3	23763241	23763641	+	984	28.0	[]	[]	[15.057976]	[124]	[]	[23763439]
9_1085	chr22	38924351	38924751	+	1000	90.0	[]	[]	[7.722887]	[97]	[]	[38924537]
9_10850	chr3	31544580	31544980	+	1000	28.0	[10.175916, 7.3636165]	[162, 171]	[]	[]	[31544812, 31544821]	[]
9_10853	chr3	45551204	45551604	+	1000	28.0	[]	[]	[9.146556]	[116]	[]	[45551377]
9_10854	chr3	46841712	46842112	+	984	28.0	[8.580311]	[82]	[13.929092]	[82]	[46841891]	[46841891]
9_10855	chr3	47788999	47789399	+	1000	28.0	[7.196585]	[131]	[]	[]	[47789185]	[]
9_10857	chr3	50189236	50189636	+	1000	28.0	[]	[]	[11.85257]	[101]	[]	[50189437]
9_10858	chr3	64917867	64918267	+	1000	28.0	[12.69387]	[74]	[]	[]	[64918038]	[]
9_10859	chr3	101379624	101380024	+	888	28.0	[17.315159]	[93]	[6.7477956]	[125]	[101379781]	[101379813]
9_1086	chr3	196684871	196685271	+	1000	90.0	[15.057976]	[145]	[8.495496]	[113]	[196685104]	[196685072]
9_10860	chr3	108097279	108097679	+	890	28.0	[]	[]	[14.048844]	[147]	[]	[108097495]
9_10866	chr3	139344320	139344720	+	1000	28.0	[6.7806125]	[180]	[]	[]	[139344552]	[]
9_10869	chr3	150761379	150761779	+	870	28.0	[8.580311, 7.750675]	[93, 117]	[13.929092, 8.221446]	[93, 117]	[150761561, 150761585]	[150761561, 150761585]
9_1087	chr4	84681928	84682328	+	1000	90.0	[8.580311]	[112]	[13.929092]	[112]	[84682133]	[84682133]
9_10870	chr3	152321954	152322354	+	1000	28.0	[9.605837]	[89]	[]	[]	[152322138]	[]
9_1088	chr4	153341757	153342157	+	1000	90.0	[]	[]	[10.132373]	[95]	[]	[153341944]
9_10880	chr3	184811812	184812212	+	1000	28.0	[12.54541]	[183]	[]	[]	[184812055]	[]
9_10882	chr3	186239306	186239706	+	1000	28.0	[]	[]	[9.652645]	[82]	[]	[186239483]
9_10885	chr3	196143393	196143793	+	920	28.0	[]	[]	[13.110946]	[149]	[]	[196143631]
9_10898	chr4	144104766	144105166	+	1000	28.0	[]	[]	[6.3910203]	[85]	[]	[144104938]
9_109	chr7	22647411	22647811	+	1000	298.0	[]	[]	[16.258217]	[90]	[]	[22647601]
9_10904	chr4	190111174	190111574	+	1000	28.0	[6.415022]	[146]	[]	[]	[190111413]	[]
9_1091	chr6	26188900	26189300	+	1000	90.0	[6.7456894]	[152]	[]	[]	[26189136]	[]
9_10910	chr5	39117524	39117924	+	959	28.0	[8.319862]	[123]	[]	[]	[39117704]	[]
9_10917	chr5	81626520	81626920	+	1000	28.0	[9.969937]	[107]	[5.963669]	[147]	[81626727]	[81626767]
9_10918	chr5	88836378	88836778	+	916	28.0	[9.678914]	[157]	[]	[]	[88836539]	[]
9_1092	chr6	31734826	31735226	+	1000	90.0	[12.640175]	[111]	[]	[]	[31735028]	[]
9_10921	chr5	109691078	109691478	+	1000	28.0	[14.001035]	[201]	[10.288227]	[188]	[109691283]	[109691270]
9_10922	chr5	126746255	126746655	+	919	28.0	[]	[]	[9.572968]	[82]	[]	[126746410]
9_10928	chr5	148806014	148806414	+	1000	28.0	[16.258217]	[161]	[6.295346]	[191]	[148806219]	[148806249]
9_10929	chr5	149227102	149227502	+	737	28.0	[10.132373]	[115]	[]	[]	[149227303]	[]
9_1093	chr7	123609286	123609686	+	1000	90.0	[]	[]	[13.554542]	[97]	[]	[123609479]
9_1094	chr8	143454582	143454982	+	1000	90.0	[6.901627]	[149]	[8.65479]	[58]	[143454829]	[143454738]
9_10940	chr5	180293456	180293856	+	1000	28.0	[]	[]	[6.1340384]	[148]	[]	[180293701]
9_10942	chr6	4987181	4987581	+	675	28.0	[17.315159]	[121]	[]	[]	[4987400]	[]
9_10954	chr6	15246734	15247134	+	972	28.0	[]	[]	[7.4567714, 7.7548203]	[196, 199]	[]	[15246955, 15246958]
9_10957	chr6	18589602	18590002	+	1000	28.0	[16.258217]	[89]	[]	[]	[18589776]	[]
9_10959	chr6	20688673	20689073	+	997	28.0	[11.136741]	[94]	[]	[]	[20688854]	[]
9_1096	chr1	196517217	196517617	+	1000	89.0	[10.132373]	[123]	[]	[]	[196517436]	[]
9_10962	chr6	26333373	26333773	+	935	28.0	[]	[]	[10.661777, 7.770012]	[139, 153]	[]	[26333582, 26333596]
9_10963	chr6	27136009	27136409	+	1000	28.0	[6.343568]	[143]	[]	[]	[27136183]	[]
9_10964	chr6	27142751	27143151	+	794	28.0	[]	[]	[6.568025]	[174]	[]	[27142940]
9_10968	chr6	28939769	28940169	+	987	28.0	[]	[]	[6.8164287, 5.60273]	[179, 186]	[]	[28939960, 28939967]
9_10969	chr6	29656084	29656484	+	873	28.0	[]	[]	[16.258217]	[108]	[]	[29656278]
9_1097	chr1	241519782	241520182	+	1000	89.0	[]	[]	[9.29982]	[105]	[]	[241519980]
9_10975	chr6	31839317	31839717	+	991	28.0	[]	[]	[6.0590153]	[165]	[]	[31839532]
9_10977	chr6	34955543	34955943	+	863	28.0	[12.69387]	[120]	[7.471963]	[135]	[34955756]	[34955771]
9_10978	chr6	36115011	36115411	+	1000	28.0	[17.315159]	[151]	[7.3812714]	[111]	[36115229]	[36115189]
9_10979	chr6	36886463	36886863	+	1000	28.0	[6.7456894]	[233]	[]	[]	[36886700]	[]
9_1098	chr10	75034129	75034529	+	1000	89.0	[]	[]	[10.099138]	[87]	[]	[75034306]
9_10986	chr6	43015025	43015425	+	845	28.0	[]	[]	[10.056873, 12.54541]	[119, 142]	[]	[43015238, 43015261]
9_10987	chr6	43803174	43803574	+	973	28.0	[]	[]	[6.90216]	[121]	[]	[43803370]
9_10988	chr6	51107919	51108319	+	1000	28.0	[6.7034245]	[118]	[]	[]	[51108099]	[]
9_1099	chr10	117762661	117763061	+	1000	89.0	[]	[]	[16.258217]	[86]	[]	[117762846]
9_10991	chr6	73513918	73514318	+	1000	28.0	[]	[]	[7.4567714]	[188]	[]	[73514167]
9_11	chr9	120897089	120897489	+	1000	588.0	[15.057976]	[86]	[]	[]	[120897273]	[]
9_110	chrM	6945	7345	+	1000	298.0	[]	[]	[7.1289372]	[53]	[]	[7098]
9_11000	chr6	125301027	125301427	+	1000	28.0	[12.91896]	[132]	[5.7580857]	[132]	[125301203]	[125301203]
9_11001	chr6	126033668	126034068	+	1000	28.0	[7.6420155]	[195]	[8.943782]	[189]	[126033913]	[126033907]
9_11002	chr6	126054375	126054775	+	795	28.0	[6.3821535]	[136]	[]	[]	[126054583]	[]
9_11009	chr6	147201952	147202352	+	1000	28.0	[]	[]	[11.56397]	[176]	[]	[147202202]
9_1101	chr15	83086135	83086535	+	1000	89.0	[12.425659]	[144]	[12.425659]	[144]	[83086351]	[83086351]
9_11014	chr6	157826395	157826795	+	1000	28.0	[]	[]	[9.705145]	[90]	[]	[157826565]
9_11015	chr6	157830296	157830696	+	1000	28.0	[]	[]	[7.770012]	[127]	[]	[157830456]
9_11020	chr6	166850760	166851160	+	677	28.0	[14.001035]	[115]	[]	[]	[166850928]	[]
9_11022	chr6	170524161	170524561	+	1000	28.0	[12.299063]	[115]	[]	[]	[170524374]	[]
9_11026	chr7	18086599	18086999	+	938	28.0	[]	[]	[17.315159]	[126]	[]	[18086817]
9_11031	chr7	30240245	30240645	+	888	28.0	[13.067403]	[96]	[]	[]	[30240439]	[]
9_11032	chr7	30582800	30583200	+	589	28.0	[8.015269]	[125]	[15.811725]	[125]	[30583003]	[30583003]
9_11033	chr7	32501016	32501416	+	850	28.0	[]	[]	[7.451628]	[146]	[]	[32501253]
9_1104	chr19	5322218	5322618	+	1000	89.0	[]	[]	[11.156079, 13.323187]	[93, 107]	[]	[5322410, 5322424]
9_11043	chr7	99120449	99120849	+	724	28.0	[]	[]	[12.122945, 7.946314]	[69, 143]	[]	[99120609, 99120683]
9_11045	chr7	106584923	106585323	+	853	28.0	[6.1743393, 9.72488]	[173, 175]	[]	[]	[106585167, 106585169]	[]
9_1105	chr2	176020427	176020827	+	1000	89.0	[9.29982, 9.29982]	[56, 123]	[]	[]	[176020580, 176020647]	[]
9_11050	chr7	113421714	113422114	+	1000	28.0	[]	[]	[6.0719905]	[109]	[]	[113421898]
9_11051	chr7	117015923	117016323	+	1000	28.0	[]	[]	[6.87771]	[220]	[]	[117016152]
9_11056	chr7	130232338	130232738	+	734	28.0	[11.401335]	[163]	[11.401335]	[163]	[130232576]	[130232576]
9_11057	chr7	134432653	134433053	+	902	28.0	[7.343793]	[97]	[]	[]	[134432827]	[]
9_1106	chr22	19643861	19644261	+	1000	89.0	[9.721179]	[131]	[14.124345, 9.427555, 6.5340657]	[110, 126, 153]	[19644070]	[19644049, 19644065, 19644092]
9_11060	chr7	135801037	135801437	+	1000	28.0	[]	[]	[5.9615636]	[166]	[]	[135801269]
9_11066	chr7	140223769	140224169	+	939	28.0	[5.894586]	[135]	[]	[]	[140223992]	[]
9_11069	chr7	149148094	149148494	+	1000	28.0	[9.364033]	[75]	[]	[]	[149148260]	[]
9_1107	chr3	33900993	33901393	+	1000	89.0	[]	[]	[6.2870255]	[161]	[]	[33901231]
9_11077	chr8	17216779	17217179	+	948	28.0	[]	[]	[10.132373, 10.662778]	[84, 90]	[]	[17216942, 17216948]
9_11079	chr8	21966019	21966419	+	981	28.0	[]	[]	[6.4238367, 6.7696204]	[109, 128]	[]	[21966211, 21966230]
9_1108	chr3	39388652	39389052	+	1000	89.0	[]	[]	[9.72488]	[101]	[]	[39388813]
9_1109	chr4	158809820	158810220	+	1000	89.0	[14.124345]	[166]	[13.554542]	[131]	[158810061]	[158810026]
9_11096	chr8	127895684	127896084	+	910	28.0	[5.9617734]	[108]	[]	[]	[127895880]	[]
9_11097	chr8	140770175	140770575	+	1000	28.0	[]	[]	[9.605837]	[92]	[]	[140770365]
9_11099	chr8	141290241	141290641	+	1000	28.0	[]	[]	[10.577045]	[141]	[]	[141290472]
9_111	chr18	618055	618455	+	1000	297.0	[12.640175]	[114]	[]	[]	[618267]	[]
9_1110	chr5	96741914	96742314	+	1000	89.0	[]	[]	[11.867161]	[113]	[]	[96742126]
9_11107	chr9	19748734	19749134	+	1000	28.0	[5.5285134]	[65]	[]	[]	[19748896]	[]
9_1111	chr6	26204439	26204839	+	1000	89.0	[]	[]	[7.5823956]	[99]	[]	[26204622]
9_11110	chr9	68979650	68980050	+	637	28.0	[17.315159]	[103]	[]	[]	[68979850]	[]
9_11112	chr9	91100051	91100451	+	981	28.0	[]	[]	[8.444085]	[134]	[]	[91100227]
9_11114	chr9	99368278	99368678	+	1000	28.0	[10.140694, 14.422394, 9.254109]	[78, 96, 130]	[]	[]	[99368446, 99368464, 99368498]	[]
9_1112	chr7	106978530	106978930	+	1000	89.0	[]	[]	[5.5898185]	[90]	[]	[106978710]
9_11124	chr9	128187272	128187672	+	1000	28.0	[9.713955]	[161]	[]	[]	[128187500]	[]
9_1114	chr1	26287045	26287445	+	1000	88.0	[]	[]	[13.323187]	[107]	[]	[26287250]
9_11141	chr9	131156689	131157089	+	1000	28.0	[6.051017]	[152]	[]	[]	[131156867]	[]
9_11142	chr9	131158473	131158873	+	817	28.0	[]	[]	[8.021813]	[85]	[]	[131158647]
9_11149	chr9	137534822	137535222	+	1000	28.0	[]	[]	[7.8416157]	[107]	[]	[137535001]
9_1115	chr1	47424420	47424820	+	1000	88.0	[]	[]	[12.299063]	[117]	[]	[47424624]
9_11150	chrX	2159435	2159835	+	1000	28.0	[]	[]	[12.613945]	[165]	[]	[2159685]
9_11151	chrX	7132395	7132795	+	917	28.0	[6.36479]	[107]	[]	[]	[7132568]	[]
9_11152	chrX	37871887	37872287	+	927	28.0	[]	[]	[6.9278626, 5.7604885, 5.7159576]	[93, 113, 141]	[]	[37872068, 37872088, 37872116]
9_11155	chrX	51066218	51066618	+	1000	28.0	[17.315159]	[87]	[]	[]	[51066402]	[]
9_11162	chr1	8388950	8389350	+	728	27.0	[7.8419547, 7.310393]	[141, 142]	[]	[]	[8389154, 8389155]	[]
9_11163	chr1	8593054	8593454	+	950	27.0	[12.991903]	[105]	[]	[]	[8593234]	[]
9_11164	chr1	9759518	9759918	+	943	27.0	[14.048844]	[118]	[]	[]	[9759724]	[]
9_1117	chr10	17662565	17662965	+	1000	88.0	[10.356762, 9.713955]	[76, 82]	[]	[]	[17662727, 17662733]	[]
9_11175	chr1	17439293	17439693	+	931	27.0	[8.262975]	[124]	[6.0057917]	[104]	[17439474]	[17439454]
9_11176	chr1	19113254	19113654	+	1000	27.0	[8.898557]	[104]	[]	[]	[19113436]	[]
9_11177	chr1	21266139	21266539	+	915	27.0	[7.548953]	[135]	[]	[]	[21266358]	[]
9_11181	chr1	23979267	23979667	+	733	27.0	[7.1491137]	[148]	[11.488469]	[199]	[23979461]	[23979512]
9_11187	chr1	27518828	27519228	+	958	27.0	[6.587675]	[156]	[]	[]	[27519017]	[]
9_1119	chr11	71995556	71995956	+	1000	88.0	[]	[]	[8.290689, 7.1289372]	[74, 92]	[]	[71995726, 71995744]
9_112	chr1	164712279	164712679	+	1000	295.0	[6.2534513]	[94]	[15.057976]	[157]	[164712466]	[164712529]
9_1120	chr12	24909657	24910057	+	1000	88.0	[15.811725]	[94]	[8.015269]	[94]	[24909849]	[24909849]
9_11200	chr1	37689734	37690134	+	650	27.0	[7.471963]	[79]	[]	[]	[37689896]	[]
9_1121	chr15	63177248	63177648	+	1000	88.0	[9.979386]	[128]	[]	[]	[63177467]	[]
9_11214	chr1	65066594	65066994	+	888	27.0	[]	[]	[10.326717]	[174]	[]	[65066827]
9_11218	chr1	89721337	89721737	+	549	27.0	[]	[]	[6.5339804]	[85]	[]	[89721490]
9_1122	chr15	82805977	82806377	+	1000	88.0	[10.140694, 12.872151]	[90, 125]	[]	[]	[82806155, 82806190]	[]
9_11220	chr1	100130626	100131026	+	1000	27.0	[]	[]	[8.370614]	[74]	[]	[100130789]
9_11221	chr1	100785651	100786051	+	941	27.0	[10.577045]	[136]	[]	[]	[100785818]	[]
9_11227	chr1	109822377	109822777	+	1000	27.0	[14.001035]	[147]	[]	[]	[109822557]	[]
9_1123	chr16	20930026	20930426	+	1000	88.0	[8.015269]	[96]	[15.811725]	[96]	[20930216]	[20930216]
9_11232	chr1	116556255	116556655	+	982	27.0	[7.886566]	[126]	[]	[]	[116556462]	[]
9_11235	chr1	151281011	151281411	+	972	27.0	[6.0590153]	[156]	[]	[]	[151281168]	[]
9_11237	chr1	155135174	155135574	+	697	27.0	[]	[]	[11.098821]	[215]	[]	[155135391]
9_11239	chr1	156066235	156066635	+	965	27.0	[11.966377, 6.9325285]	[132, 151]	[9.5187025]	[132]	[156066421, 156066440]	[156066421]
9_1124	chr16	77696157	77696557	+	1000	88.0	[17.315159]	[119]	[]	[]	[77696361]	[]
9_11246	chr1	162497382	162497782	+	913	27.0	[]	[]	[8.951781]	[110]	[]	[162497565]
9_11249	chr1	172532402	172532802	+	690	27.0	[6.7036223]	[118]	[]	[]	[172532613]	[]
9_1125	chr16	79764415	79764815	+	1000	88.0	[]	[]	[8.621973]	[122]	[]	[79764628]
9_11250	chr1	173870192	173870592	+	867	27.0	[]	[]	[7.8381796]	[101]	[]	[173870390]
9_11251	chr1	174206380	174206780	+	714	27.0	[]	[]	[7.6420155, 12.69387, 8.316919]	[84, 137, 151]	[]	[174206538, 174206591, 174206605]
9_11252	chr1	179026843	179027243	+	905	27.0	[]	[]	[8.453715]	[71]	[]	[179027013]
9_11253	chr1	179953754	179954154	+	875	27.0	[]	[]	[5.6418214]	[137]	[]	[179953935]
9_11254	chr1	179969853	179970253	+	555	27.0	[10.73472]	[159]	[17.315159, 11.066004]	[97, 126]	[179970103]	[179970041, 179970070]
9_11258	chr1	186044072	186044472	+	960	27.0	[10.083745]	[104]	[10.083745]	[104]	[186044266]	[186044266]
9_11261	chr1	197938999	197939399	+	884	27.0	[7.2913938, 6.156816]	[71, 76]	[]	[]	[197939161, 197939166]	[]
9_11263	chr1	201841398	201841798	+	959	27.0	[11.671909]	[151]	[5.687546]	[151]	[201841590]	[201841590]
9_1127	chr18	35136264	35136664	+	1000	88.0	[9.306786]	[116]	[]	[]	[35136480]	[]
9_11270	chr1	209649180	209649580	+	645	27.0	[7.395123, 7.964926]	[166, 168]	[]	[]	[209649371, 209649373]	[]
9_11271	chr1	212182545	212182945	+	949	27.0	[17.315159]	[125]	[7.28315]	[119]	[212182755]	[212182749]
9_11272	chr1	212261745	212262145	+	977	27.0	[8.446115]	[213]	[]	[]	[212261971]	[]
9_11277	chr1	224356555	224356955	+	852	27.0	[6.5850744, 6.53479]	[111, 134]	[]	[]	[224356756, 224356779]	[]
9_11281	chr1	228198964	228199364	+	997	27.0	[]	[]	[5.7077427]	[75]	[]	[228199130]
9_11282	chr1	229271599	229271999	+	972	27.0	[8.50857]	[178]	[9.144152]	[178]	[229271850]	[229271850]
9_11286	chr1	236113355	236113755	+	804	27.0	[12.620911]	[132]	[]	[]	[236113586]	[]
9_1129	chr3	149233376	149233776	+	1000	88.0	[11.136741]	[139]	[]	[]	[149233611]	[]
9_11295	chr10	6980396	6980796	+	816	27.0	[]	[]	[17.315159]	[86]	[]	[6980581]
9_11297	chr10	21180573	21180973	+	917	27.0	[10.098799]	[86]	[]	[]	[21180725]	[]
9_113	chr15	75694171	75694571	+	1000	295.0	[10.614968]	[100]	[6.760707]	[65]	[75694371]	[75694336]
9_1130	chr3	185503010	185503410	+	1000	88.0	[]	[]	[16.258217]	[117]	[]	[185503216]
9_11306	chr10	48708146	48708546	+	687	27.0	[15.057976]	[110]	[]	[]	[48708351]	[]
9_1131	chr5	142104459	142104859	+	1000	88.0	[]	[]	[17.315159]	[66]	[]	[142104624]
9_11311	chr10	63241813	63242213	+	827	27.0	[]	[]	[7.44218]	[132]	[]	[63242040]
9_11313	chr10	71842858	71843258	+	663	27.0	[8.940452]	[134]	[]	[]	[71843083]	[]
9_11315	chr10	72888429	72888829	+	992	27.0	[10.04188]	[170]	[]	[]	[72888677]	[]
9_11316	chr10	73095356	73095756	+	927	27.0	[6.0057917]	[159]	[]	[]	[73095521]	[]
9_1132	chr7	102155749	102156149	+	1000	88.0	[17.315159]	[104]	[]	[]	[102155942]	[]
9_11324	chr10	95406876	95407276	+	912	27.0	[14.124345]	[103]	[]	[]	[95407034]	[]
9_11325	chr10	97664427	97664827	+	899	27.0	[]	[]	[6.39983]	[139]	[]	[97664599]
9_11326	chr10	100535660	100536060	+	969	27.0	[]	[]	[7.8416157]	[137]	[]	[100535894]
9_1133	chr9	72362725	72363125	+	1000	88.0	[]	[]	[12.620911]	[102]	[]	[72362911]
9_11334	chr11	5476464	5476864	+	699	27.0	[10.04188]	[118]	[]	[]	[5476658]	[]
9_11338	chr11	12114582	12114982	+	873	27.0	[10.73472]	[139]	[]	[]	[12114796]	[]
9_11340	chr11	18491069	18491469	+	993	27.0	[]	[]	[8.007222, 5.8403587]	[107, 150]	[]	[18491245, 18491288]
9_11341	chr11	27193519	27193919	+	905	27.0	[8.895121]	[134]	[]	[]	[27193739]	[]
9_1135	chr9	123299536	123299936	+	1000	88.0	[12.54541]	[148]	[]	[]	[123299782]	[]
9_11357	chr11	94769804	94770204	+	955	27.0	[11.401335, 6.492525]	[110, 169]	[11.401335]	[110]	[94769980, 94770039]	[94769980]
9_11358	chr11	95434542	95434942	+	897	27.0	[13.067403]	[137]	[]	[]	[95434778]	[]
9_11359	chr11	96341732	96342132	+	899	27.0	[]	[]	[6.713071]	[154]	[]	[96341971]
9_11363	chr11	113635004	113635404	+	957	27.0	[8.09485]	[126]	[]	[]	[113635215]	[]
9_11368	chr12	18690763	18691163	+	978	27.0	[5.868607]	[132]	[]	[]	[18690953]	[]
9_11369	chr12	28107876	28108276	+	1000	27.0	[17.315159]	[98]	[]	[]	[28108062]	[]
