#PeakID(python identify_motif.py ./ENCODE_processed_files/PBX2_idr.fa PBX2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
919_10943	chr13	90201721	90202121	+	897	26.0	[]	[]	[9.946344]	[157]	[]	[90201940]
919_10946	chr13	90414163	90414563	+	753	26.0	[7.287168]	[148]	[]	[]	[90414399]	[]
919_10951	chr13	90660649	90661049	+	772	26.0	[]	[]	[6.7925434]	[166]	[]	[90660867]
919_10955	chr13	90903349	90903749	+	789	26.0	[6.862472, 8.942274]	[203, 207]	[]	[]	[90903561, 90903565]	[]
919_10956	chr13	90996268	90996668	+	734	26.0	[]	[]	[8.70122]	[161]	[]	[90996437]
919_10957	chr13	91088040	91088440	+	809	26.0	[]	[]	[7.2086043]	[80]	[]	[91088205]
919_1096	chr6	32971778	32972178	+	1000	99.0	[13.096307]	[98]	[]	[]	[32971970]	[]
919_10966	chr13	91284470	91284870	+	569	26.0	[6.897348]	[173]	[]	[]	[91284690]	[]
919_10981	chr13	92421682	92422082	+	862	26.0	[]	[]	[7.1611385]	[153]	[]	[92421908]
919_10990	chr13	93295589	93295989	+	794	26.0	[]	[]	[6.951835]	[57]	[]	[93295743]
919_10992	chr13	93340464	93340864	+	771	26.0	[6.920084]	[119]	[]	[]	[93340678]	[]
919_10994	chr13	107854442	107854842	+	756	26.0	[8.123892]	[138]	[]	[]	[107854664]	[]
919_11004	chr15	42508160	42508560	+	776	26.0	[8.138656]	[201]	[]	[]	[42508407]	[]
919_11013	chr15	67098351	67098751	+	826	26.0	[]	[]	[11.2828665]	[110]	[]	[67098556]
919_11020	chr16	2333982	2334382	+	796	26.0	[7.636366]	[161]	[]	[]	[2334187]	[]
919_11021	chr16	2403977	2404377	+	722	26.0	[]	[]	[11.995326]	[141]	[]	[2404206]
919_11030	chr16	34576504	34576904	+	757	26.0	[]	[]	[9.703858]	[118]	[]	[34576719]
919_11035	chr16	79815996	79816396	+	589	26.0	[11.2828665]	[74]	[7.636366]	[152]	[79816151]	[79816229]
919_11036	chr16	83356237	83356637	+	677	26.0	[8.123892]	[150]	[]	[]	[83356484]	[]
919_1104	chr17	27529120	27529520	+	1000	98.0	[15.3284025]	[98]	[]	[]	[27529315]	[]
919_11044	chr16	89442685	89443085	+	738	26.0	[]	[]	[13.767965]	[107]	[]	[89442885]
919_11047	chr17	11908654	11909054	+	772	26.0	[]	[]	[8.270616]	[134]	[]	[11908864]
919_11052	chr17	38742641	38743041	+	890	26.0	[]	[]	[13.096307]	[105]	[]	[38742840]
919_11054	chr17	42980238	42980638	+	704	26.0	[10.222199]	[134]	[]	[]	[42980396]	[]
919_11056	chr17	45490580	45490980	+	720	26.0	[6.7459693]	[58]	[8.976292]	[138]	[45490734]	[45490814]
919_11058	chr17	47287666	47288066	+	801	26.0	[13.767965]	[119]	[]	[]	[47287884]	[]
919_11063	chr17	50448148	50448548	+	750	26.0	[]	[]	[7.0993586]	[107]	[]	[50448346]
919_11066	chr17	64217160	64217560	+	724	26.0	[13.096307, 7.279904]	[133, 176]	[]	[]	[64217359, 64217402]	[]
919_11078	chr18	48963781	48964181	+	797	26.0	[8.655526]	[101]	[]	[]	[48963974]	[]
919_11082	chr19	4145714	4146114	+	757	26.0	[8.661762]	[97]	[7.457406]	[61]	[4145909]	[4145873]
919_11087	chr19	11384119	11384519	+	755	26.0	[7.2810874]	[134]	[]	[]	[11384339]	[]
919_11098	chr19	37551173	37551573	+	750	26.0	[8.655526]	[124]	[]	[]	[37551377]	[]
919_11099	chr19	38402691	38403091	+	687	26.0	[8.655526]	[84]	[]	[]	[38402865]	[]
919_111	chr5	96808224	96808624	+	1000	277.0	[]	[]	[9.063183]	[105]	[]	[96808427]
919_1111	chr11	86202826	86203226	+	1000	97.0	[]	[]	[13.767965]	[106]	[]	[86203027]
919_11114	chr19	50573710	50574110	+	614	26.0	[6.798939, 11.315171]	[82, 152]	[]	[]	[50573877, 50573947]	[]
919_11115	chr19	52269276	52269676	+	820	26.0	[9.76323]	[109]	[]	[]	[52269429]	[]
919_11125	chr2	25991611	25992011	+	784	26.0	[]	[]	[6.8859935]	[72]	[]	[25991771]
919_11126	chr2	27010617	27011017	+	613	26.0	[]	[]	[9.370035]	[98]	[]	[27010805]
919_11129	chr2	68440395	68440795	+	792	26.0	[]	[]	[8.655526, 7.249742]	[121, 129]	[]	[68440605, 68440613]
919_11133	chr2	105851514	105851914	+	812	26.0	[7.597396, 7.597396]	[88, 135]	[8.7029915, 7.953706]	[82, 96]	[105851685, 105851732]	[105851679, 105851693]
919_11138	chr2	159595714	159596114	+	734	26.0	[]	[]	[8.129065, 8.441935]	[96, 112]	[]	[159595896, 159595912]
919_11144	chr2	200306406	200306806	+	819	26.0	[13.767965]	[106]	[]	[]	[200306603]	[]
919_11145	chr2	201233206	201233606	+	755	26.0	[7.94979]	[124]	[]	[]	[201233399]	[]
919_11147	chr2	216217453	216217853	+	790	26.0	[6.682185]	[103]	[9.549196, 6.9218564]	[84, 101]	[216217651]	[216217632, 216217649]
919_11148	chr2	241665691	241666091	+	655	26.0	[]	[]	[8.270616, 13.096307, 8.655526, 8.655526, 8.655526, 9.514142]	[93, 104, 121, 127, 140, 146]	[]	[241665872, 241665883, 241665900, 241665906, 241665919, 241665925]
919_1115	chr19	38315950	38316350	+	1000	97.0	[10.434889]	[101]	[]	[]	[38316151]	[]
919_11150	chr20	4767007	4767407	+	785	26.0	[11.995326]	[110]	[]	[]	[4767208]	[]
919_11152	chr20	34085482	34085882	+	637	26.0	[7.560086]	[137]	[]	[]	[34085702]	[]
919_11154	chr20	34153169	34153569	+	842	26.0	[]	[]	[8.685505, 7.9084163]	[82, 150]	[]	[34153336, 34153404]
919_11155	chr20	35757038	35757438	+	784	26.0	[]	[]	[15.3284025]	[104]	[]	[35757235]
919_11159	chr20	47321496	47321896	+	713	26.0	[]	[]	[8.698377]	[84]	[]	[47321665]
919_1116	chr21	32393436	32393836	+	1000	97.0	[]	[]	[11.2828665]	[96]	[]	[32393629]
919_11160	chr20	49868948	49869348	+	797	26.0	[11.98683, 8.661762]	[85, 105]	[6.671917]	[89]	[49869127, 49869147]	[49869131]
919_11161	chr20	49915687	49916087	+	844	26.0	[]	[]	[7.2810874]	[107]	[]	[49915885]
919_11162	chr20	50440821	50441221	+	751	26.0	[]	[]	[6.951835, 8.4530525]	[75, 150]	[]	[50440992, 50441067]
919_11163	chr20	50483485	50483885	+	564	26.0	[]	[]	[9.514142]	[142]	[]	[50483715]
919_11168	chr21	28839221	28839621	+	854	26.0	[]	[]	[10.436662]	[117]	[]	[28839430]
919_11175	chr21	36898826	36899226	+	553	26.0	[13.767965]	[123]	[]	[]	[36899035]	[]
919_11178	chr22	16747754	16748154	+	742	26.0	[15.3284025]	[83]	[]	[]	[16747913]	[]
919_11184	chr22	19073041	19073441	+	672	26.0	[13.767965]	[145]	[8.580075]	[162]	[19073238]	[19073255]
919_11188	chr22	19253821	19254221	+	820	26.0	[]	[]	[10.502711]	[125]	[]	[19254044]
919_11197	chr22	19614440	19614840	+	756	26.0	[]	[]	[8.4530525]	[118]	[]	[19614614]
919_112	chr9	137240974	137241374	+	1000	276.0	[11.019517]	[93]	[]	[]	[137241166]	[]
919_1120	chr4	38242677	38243077	+	1000	97.0	[]	[]	[7.471763, 10.930472]	[121, 125]	[]	[38242882, 38242886]
919_11208	chr22	19828702	19829102	+	846	26.0	[]	[]	[8.685505]	[79]	[]	[19828867]
919_11212	chr22	19994711	19995111	+	747	26.0	[8.810179, 8.810179]	[183, 195]	[]	[]	[19994930, 19994942]	[]
919_11218	chr22	20180708	20181108	+	793	26.0	[6.8908954]	[105]	[7.636366]	[103]	[20180888]	[20180886]
919_11223	chr22	20413425	20413825	+	801	26.0	[]	[]	[8.685505]	[102]	[]	[20413594]
919_11228	chr22	20661755	20662155	+	824	26.0	[]	[]	[7.2086043]	[134]	[]	[20661913]
919_11235	chr22	22358702	22359102	+	809	26.0	[]	[]	[9.133486]	[127]	[]	[22358920]
919_11236	chr22	22575550	22575950	+	720	26.0	[]	[]	[8.155379]	[109]	[]	[22575725]
919_11240	chr22	22970655	22971055	+	748	26.0	[]	[]	[7.335466]	[123]	[]	[22970857]
919_11243	chr22	23049871	23050271	+	879	26.0	[7.750059]	[153]	[]	[]	[23050111]	[]
919_11250	chr3	4337179	4337579	+	826	26.0	[]	[]	[12.034296]	[82]	[]	[4337336]
919_11256	chr3	9952368	9952768	+	634	26.0	[7.52839]	[118]	[]	[]	[9952520]	[]
919_11267	chr3	14988876	14989276	+	833	26.0	[7.5815454]	[173]	[11.295278]	[147]	[14989123]	[14989097]
919_11270	chr3	17386401	17386801	+	806	26.0	[]	[]	[11.995326]	[105]	[]	[17386555]
919_11278	chr3	107132703	107133103	+	743	26.0	[]	[]	[11.295278]	[130]	[]	[107132898]
919_11286	chr3	183544709	183545109	+	594	26.0	[]	[]	[7.597396]	[172]	[]	[183544909]
919_11289	chr3	197963044	197963444	+	775	26.0	[]	[]	[13.767965]	[101]	[]	[197963239]
919_1129	chr2	151782627	151783027	+	1000	96.0	[]	[]	[7.169635]	[101]	[]	[151782819]
919_1130	chr3	20041457	20041857	+	1000	96.0	[6.9043694]	[113]	[]	[]	[20041664]	[]
919_11301	chr4	118835020	118835420	+	722	26.0	[13.767965]	[114]	[]	[]	[118835196]	[]
919_11302	chr4	128287532	128287932	+	800	26.0	[]	[]	[7.94979]	[110]	[]	[128287742]
919_11309	chr5	39024871	39025271	+	781	26.0	[8.161369]	[102]	[]	[]	[39025041]	[]
919_1131	chr5	10485098	10485498	+	1000	96.0	[11.995326]	[97]	[]	[]	[10485294]	[]
919_11311	chr5	71230613	71231013	+	735	26.0	[6.6607985]	[138]	[7.5889]	[208]	[71230777]	[71230847]
919_11312	chr5	80885045	80885445	+	845	26.0	[13.767965]	[101]	[8.661762]	[72]	[80885245]	[80885216]
919_11313	chr5	122113091	122113491	+	775	26.0	[8.653753]	[139]	[]	[]	[122113278]	[]
919_11314	chr5	126754610	126755010	+	732	26.0	[]	[]	[13.767965]	[99]	[]	[126754802]
919_11317	chr5	135745855	135746255	+	839	26.0	[]	[]	[13.767965]	[112]	[]	[135746056]
919_1132	chr5	135025204	135025604	+	1000	96.0	[]	[]	[15.3284025]	[102]	[]	[135025395]
919_11323	chr5	179454397	179454797	+	667	26.0	[]	[]	[11.98683]	[95]	[]	[179454587]
919_11324	chr5	180494793	180495193	+	857	26.0	[11.019517]	[113]	[]	[]	[180494986]	[]
919_11328	chr6	302276	302676	+	647	26.0	[8.4530525]	[135]	[8.655526]	[139]	[302486]	[302490]
919_11329	chr6	2945836	2946236	+	716	26.0	[11.98683]	[79]	[]	[]	[2946008]	[]
919_1133	chr7	155198118	155198518	+	1000	96.0	[13.767965]	[98]	[]	[]	[155198316]	[]
919_11330	chr6	3195771	3196171	+	762	26.0	[9.946344]	[158]	[]	[]	[3195993]	[]
919_11337	chr6	7684038	7684438	+	809	26.0	[]	[]	[11.98683]	[95]	[]	[7684231]
919_11345	chr6	27894413	27894813	+	768	26.0	[]	[]	[7.068398]	[152]	[]	[27894629]
919_11350	chr6	30751789	30752189	+	702	26.0	[]	[]	[15.3284025, 6.6958528]	[102, 151]	[]	[30751987, 30752036]
919_11356	chr6	31807663	31808063	+	830	26.0	[]	[]	[8.183443]	[195]	[]	[31807870]
919_1136	chr1	44610196	44610596	+	1000	95.0	[7.279904]	[115]	[]	[]	[44610404]	[]
919_11363	chr6	37189666	37190066	+	657	26.0	[7.287168]	[152]	[]	[]	[37189902]	[]
919_11365	chr6	42017200	42017600	+	680	26.0	[8.661762]	[117]	[]	[]	[42017392]	[]
919_11370	chr6	43863852	43864252	+	814	26.0	[6.9388375]	[71]	[]	[]	[43864004]	[]
919_11371	chr6	43917816	43918216	+	733	26.0	[]	[]	[12.843303]	[123]	[]	[43918025]
919_11378	chr6	68653127	68653527	+	726	26.0	[]	[]	[8.4295225]	[76]	[]	[68653302]
919_11382	chr6	108230957	108231357	+	637	26.0	[]	[]	[13.767965]	[95]	[]	[108231140]
919_11385	chr6	110412213	110412613	+	749	26.0	[]	[]	[7.6864405, 7.757864]	[149, 164]	[]	[110412435, 110412450]
919_11389	chr6	137248657	137249057	+	779	26.0	[7.1611385]	[106]	[6.8908954]	[70]	[137248850]	[137248814]
919_1139	chr11	19116903	19117303	+	1000	95.0	[8.000483]	[96]	[]	[]	[19117098]	[]
919_11393	chr6	148972482	148972882	+	676	26.0	[]	[]	[7.990104]	[120]	[]	[148972681]
919_11400	chr6	157841544	157841944	+	653	26.0	[6.9043694]	[119]	[]	[]	[157841714]	[]
919_11402	chr6	161064878	161065278	+	871	26.0	[]	[]	[7.963974]	[132]	[]	[161065035]
919_11404	chr6	165830791	165831191	+	810	26.0	[]	[]	[11.995326]	[91]	[]	[165830979]
919_11405	chr6	166439596	166439996	+	758	26.0	[7.781394]	[133]	[13.096307, 7.636366]	[98, 102]	[166439821]	[166439786, 166439790]
919_11409	chr7	35800996	35801396	+	830	26.0	[]	[]	[7.4669967]	[154]	[]	[35801211]
919_11412	chr7	44893829	44894229	+	678	26.0	[]	[]	[9.905027]	[95]	[]	[44894018]
919_11417	chr7	74233865	74234265	+	623	26.0	[7.3688555, 11.295278]	[83, 127]	[]	[]	[74234022, 74234066]	[]
919_11419	chr7	75945321	75945721	+	649	26.0	[]	[]	[7.5889, 7.6186666]	[78, 163]	[]	[75945484, 75945569]
919_1142	chr18	74496042	74496442	+	1000	95.0	[11.98683]	[93]	[]	[]	[74496224]	[]
919_11423	chr7	97973284	97973684	+	790	26.0	[]	[]	[11.019517, 6.9043694]	[180, 194]	[]	[97973500, 97973514]
919_11438	chr7	111459452	111459852	+	764	26.0	[8.880494]	[138]	[]	[]	[111459681]	[]
919_11440	chr7	123798374	123798774	+	581	26.0	[]	[]	[15.3284025]	[121]	[]	[123798593]
919_11446	chr7	130228879	130229279	+	700	26.0	[6.9172416, 9.76323]	[133, 137]	[]	[]	[130229083, 130229087]	[]
919_11448	chr7	131188524	131188924	+	797	26.0	[7.249742]	[132]	[]	[]	[131188739]	[]
919_11449	chr7	135708046	135708446	+	740	26.0	[]	[]	[13.096307]	[127]	[]	[135708269]
919_11450	chr7	135853560	135853960	+	873	26.0	[]	[]	[7.94979]	[92]	[]	[135853746]
919_11457	chr7	151520055	151520455	+	801	26.0	[7.6864405]	[152]	[]	[]	[151520215]	[]
919_11458	chr7	156841432	156841832	+	801	26.0	[]	[]	[10.1405115]	[157]	[]	[156841631]
919_11461	chr8	8243837	8244237	+	628	26.0	[]	[]	[7.335466]	[180]	[]	[8244042]
919_11463	chr8	11877402	11877802	+	828	26.0	[13.767965]	[122]	[]	[]	[11877621]	[]
919_11466	chr8	30158246	30158646	+	841	26.0	[11.2828665]	[123]	[8.138656]	[94]	[30158467]	[30158438]
919_11468	chr8	37905814	37906214	+	811	26.0	[9.510227]	[97]	[]	[]	[37906005]	[]
919_11469	chr8	40756724	40757124	+	818	26.0	[]	[]	[13.767965, 13.767965, 13.767965]	[97, 117, 130]	[]	[40756912, 40756932, 40756945]
919_11471	chr8	53727713	53728113	+	695	26.0	[]	[]	[10.2141905, 8.661762, 8.129065]	[83, 95, 136]	[]	[53727895, 53727907, 53727948]
919_11472	chr8	54210921	54211321	+	631	26.0	[11.2828665]	[138]	[]	[]	[54211158]	[]
919_11476	chr8	92945029	92945429	+	665	26.0	[11.019517]	[117]	[]	[]	[92945238]	[]
919_11477	chr8	101158835	101159235	+	725	26.0	[6.928093]	[142]	[]	[]	[101159071]	[]
919_1148	chr7	107836296	107836696	+	1000	95.0	[]	[]	[9.946344]	[106]	[]	[107836488]
919_11480	chr8	125334017	125334417	+	773	26.0	[6.682185]	[152]	[]	[]	[125334266]	[]
919_11481	chr8	125942386	125942786	+	803	26.0	[6.809208]	[111]	[]	[]	[125942562]	[]
919_11482	chr8	127870033	127870433	+	821	26.0	[7.953706, 11.98683]	[100, 170]	[]	[]	[127870199, 127870269]	[]
919_11483	chr8	130015118	130015518	+	839	26.0	[9.76323]	[107]	[]	[]	[130015322]	[]
919_11488	chr9	272188	272588	+	850	26.0	[]	[]	[11.315171, 8.685505]	[124, 132]	[]	[272410, 272418]
919_11489	chr9	19113225	19113625	+	850	26.0	[9.370035]	[91]	[]	[]	[19113397]	[]
919_11490	chr9	35134927	35135327	+	814	26.0	[10.077273]	[163]	[7.983867]	[119]	[35135176]	[35135132]
919_11497	chr9	120850359	120850759	+	852	26.0	[8.580075]	[133]	[]	[]	[120850572]	[]
919_11504	chr9	127802590	127802990	+	852	26.0	[7.6864405]	[137]	[]	[]	[127802820]	[]
919_1152	chr1	143720744	143721144	+	1000	94.0	[]	[]	[10.434889, 7.249742]	[107, 162]	[]	[143720939, 143720994]
919_11526	chrX	12991585	12991985	+	704	26.0	[]	[]	[13.547267]	[153]	[]	[12991808]
919_11529	chrX	71996164	71996564	+	800	26.0	[]	[]	[9.76323]	[95]	[]	[71996345]
919_11536	chr1	1846353	1846753	+	681	25.0	[]	[]	[8.685505]	[153]	[]	[1846599]
919_11540	chr1	6530583	6530983	+	711	25.0	[]	[]	[7.3372383]	[103]	[]	[6530740]
919_11550	chr1	12168018	12168418	+	574	25.0	[11.295278]	[98]	[]	[]	[12168214]	[]
919_11551	chr1	12440396	12440796	+	685	25.0	[]	[]	[6.9172416]	[127]	[]	[12440557]
919_11553	chr1	13667657	13668057	+	735	25.0	[13.096307, 11.98683]	[99, 128]	[]	[]	[13667847, 13667876]	[]
919_11554	chr1	16249759	16250159	+	622	25.0	[10.01349]	[100]	[]	[]	[16249924]	[]
919_1156	chr12	89678173	89678573	+	1000	94.0	[13.767965]	[92]	[9.765003, 6.719383]	[86, 96]	[89678361]	[89678355, 89678365]
919_11562	chr1	24688466	24688866	+	733	25.0	[]	[]	[7.677944, 7.953706]	[150, 174]	[]	[24688659, 24688683]
919_11565	chr1	26006880	26007280	+	707	25.0	[]	[]	[8.833028]	[118]	[]	[26007085]
919_1157	chr12	117128285	117128685	+	1000	94.0	[6.682185]	[72]	[13.767965, 8.655526, 8.464807, 13.096307, 10.215962]	[93, 104, 110, 139, 157]	[117128445]	[117128466, 117128477, 117128483, 117128512, 117128530]
919_11570	chr1	28517483	28517883	+	683	25.0	[]	[]	[11.2828665]	[141]	[]	[28517695]
919_11573	chr1	32125369	32125769	+	565	25.0	[]	[]	[10.611208]	[178]	[]	[32125569]
919_11575	chr1	36212110	36212510	+	742	25.0	[]	[]	[11.995326]	[112]	[]	[36212307]
919_1159	chr20	32285705	32286105	+	1000	94.0	[]	[]	[6.798939]	[151]	[]	[32285944]
919_11591	chr1	45794158	45794558	+	708	25.0	[10.434889]	[101]	[]	[]	[45794356]	[]
919_1160	chr21	38121161	38121561	+	1000	94.0	[8.787421]	[100]	[]	[]	[38121355]	[]
919_11610	chr1	112390657	112391057	+	723	25.0	[]	[]	[6.8074355, 7.2781315]	[94, 141]	[]	[112390824, 112390871]
919_11613	chr1	116278191	116278591	+	793	25.0	[9.549196]	[131]	[]	[]	[116278401]	[]
919_11627	chr1	167863443	167863843	+	561	25.0	[9.946344, 7.677944]	[97, 179]	[]	[]	[167863602, 167863684]	[]
919_11630	chr1	181124216	181124616	+	768	25.0	[]	[]	[8.978065]	[126]	[]	[181124391]
919_11632	chr1	183990196	183990596	+	795	25.0	[6.8908954]	[157]	[12.034296]	[155]	[183990437]	[183990435]
919_11634	chr1	193105111	193105511	+	756	25.0	[]	[]	[7.365663]	[101]	[]	[193105307]
919_11636	chr1	201624969	201625369	+	649	25.0	[11.315171]	[128]	[]	[]	[201625143]	[]
919_11637	chr1	204445896	204446296	+	565	25.0	[7.4158554]	[125]	[]	[]	[204446090]	[]
919_1164	chr3	186997089	186997489	+	1000	94.0	[10.614163]	[98]	[13.767965]	[111]	[186997285]	[186997298]
919_11644	chr1	223846029	223846429	+	809	25.0	[8.70122]	[159]	[]	[]	[223846240]	[]
919_1165	chr6	11805179	11805579	+	1000	94.0	[10.434889]	[143]	[]	[]	[11805418]	[]
919_11653	chr1	234544846	234545246	+	647	25.0	[]	[]	[7.9622016]	[175]	[]	[234545073]
919_11654	chr1	235415281	235415681	+	714	25.0	[9.370035]	[105]	[]	[]	[235415478]	[]
919_11657	chr1	244324474	244324874	+	720	25.0	[]	[]	[10.434889]	[140]	[]	[244324683]
919_11658	chr1	244545497	244545897	+	699	25.0	[]	[]	[11.295278]	[107]	[]	[244545697]
919_1166	chr6	31739549	31739949	+	1000	94.0	[]	[]	[7.6864405]	[101]	[]	[31739750]
919_11661	chr1	247079384	247079784	+	558	25.0	[]	[]	[7.895588]	[110]	[]	[247079583]
919_11663	chr10	15426514	15426914	+	551	25.0	[]	[]	[15.3284025]	[121]	[]	[15426728]
919_11665	chr10	22454960	22455360	+	779	25.0	[]	[]	[13.767965]	[112]	[]	[22455152]
919_11666	chr10	35124665	35125065	+	667	25.0	[13.096307]	[145]	[]	[]	[35124884]	[]
919_11681	chr10	75110932	75111332	+	636	25.0	[]	[]	[6.809208]	[133]	[]	[75111162]
919_11685	chr10	79083986	79084386	+	580	25.0	[]	[]	[6.671917]	[222]	[]	[79084210]
919_11686	chr10	80498720	80499120	+	629	25.0	[6.719383]	[159]	[7.895588]	[92]	[80498938]	[80498871]
919_11688	chr10	92662884	92663284	+	682	25.0	[]	[]	[9.946344]	[110]	[]	[92663068]
919_1169	chr9	123304731	123305131	+	1000	94.0	[9.370035]	[112]	[]	[]	[123304937]	[]
919_11692	chr11	18641695	18642095	+	814	25.0	[6.951835]	[120]	[]	[]	[18641913]	[]
919_11693	chr11	34654743	34655143	+	717	25.0	[]	[]	[8.653753]	[132]	[]	[34654956]
919_11694	chr11	36104952	36105352	+	671	25.0	[10.215962]	[132]	[]	[]	[36105170]	[]
919_11695	chr11	43948832	43949232	+	668	25.0	[11.295278]	[111]	[]	[]	[43949039]	[]
919_1170	chr1	1000009	1000409	+	1000	93.0	[]	[]	[13.096307]	[109]	[]	[1000218]
919_11700	chr11	64271392	64271792	+	770	25.0	[]	[]	[9.45908]	[180]	[]	[64271633]
919_11702	chr11	64704499	64704899	+	718	25.0	[]	[]	[6.9234715]	[126]	[]	[64704673]
919_11706	chr11	65493796	65494196	+	610	25.0	[]	[]	[11.995326]	[134]	[]	[65494011]
919_11708	chr11	65741205	65741605	+	742	25.0	[]	[]	[15.3284025, 8.942274]	[96, 106]	[]	[65741374, 65741384]
919_11709	chr11	67485922	67486322	+	716	25.0	[]	[]	[7.983867]	[96]	[]	[67486093]
919_1171	chr1	46489535	46489935	+	1000	93.0	[11.995326]	[109]	[]	[]	[46489741]	[]
919_11710	chr11	68297534	68297934	+	606	25.0	[]	[]	[7.94979]	[156]	[]	[68297773]
919_11711	chr11	70206989	70207389	+	756	25.0	[15.3284025]	[110]	[]	[]	[70207182]	[]
919_11713	chr11	75031270	75031670	+	594	25.0	[7.560086, 8.4530525]	[91, 160]	[]	[]	[75031433, 75031502]	[]
919_11721	chr11	118286526	118286926	+	786	25.0	[7.287168]	[158]	[]	[]	[118286773]	[]
919_11723	chr11	119374764	119375164	+	613	25.0	[6.9218564]	[112]	[]	[]	[119374970]	[]
919_11724	chr12	10214817	10215217	+	644	25.0	[]	[]	[13.767965]	[85]	[]	[10214997]
919_11727	chr12	47775237	47775637	+	661	25.0	[6.809208]	[155]	[]	[]	[47775446]	[]
919_11728	chr12	48556561	48556961	+	715	25.0	[7.335466, 6.8908954]	[100, 141]	[7.72541]	[139]	[48556730, 48556771]	[48556769]
919_11737	chr12	89268245	89268645	+	759	25.0	[15.3284025]	[119]	[]	[]	[89268461]	[]
919_11739	chr12	94152251	94152651	+	689	25.0	[]	[]	[7.1035852, 13.767965]	[77, 146]	[]	[94152411, 94152480]
919_11742	chr12	105617145	105617545	+	674	25.0	[7.990104]	[86]	[9.133486]	[104]	[105617324]	[105617342]
919_11746	chr12	120381849	120382249	+	783	25.0	[]	[]	[8.70122]	[91]	[]	[120382035]
919_11747	chr12	122054277	122054677	+	766	25.0	[9.689502]	[104]	[]	[]	[122054457]	[]
919_11753	chr13	47121339	47121739	+	715	25.0	[7.5991683]	[82]	[]	[]	[47121516]	[]
919_11754	chr13	50469266	50469666	+	551	25.0	[]	[]	[15.3284025]	[107]	[]	[50469464]
919_11755	chr13	80556306	80556706	+	731	25.0	[9.141982]	[153]	[]	[]	[80556480]	[]
919_11761	chr13	80782387	80782787	+	732	25.0	[]	[]	[7.093001]	[139]	[]	[80782607]
919_11776	chr13	90628185	90628585	+	733	25.0	[7.1035852]	[149]	[]	[]	[90628376]	[]
919_11784	chr13	91034790	91035190	+	696	25.0	[7.171407]	[89]	[]	[]	[91034969]	[]
919_11786	chr13	91154437	91154837	+	672	25.0	[8.129065]	[64]	[]	[]	[91154599]	[]
919_11788	chr13	91265981	91266381	+	634	25.0	[]	[]	[7.2239294]	[139]	[]	[91266217]
919_11795	chr13	91520312	91520712	+	645	25.0	[]	[]	[9.133486]	[152]	[]	[91520510]
919_11796	chr13	91526665	91527065	+	764	25.0	[10.393465]	[128]	[]	[]	[91526880]	[]
919_11798	chr13	91542297	91542697	+	552	25.0	[]	[]	[7.983867]	[163]	[]	[91542463]
919_11808	chr13	92360712	92361112	+	809	25.0	[8.069627]	[226]	[]	[]	[92360957]	[]
919_11809	chr13	92381203	92381603	+	718	25.0	[7.335466]	[150]	[7.335466]	[193]	[92381385]	[92381428]
919_11812	chr13	92527256	92527656	+	771	25.0	[]	[]	[15.3284025]	[135]	[]	[92527427]
919_11822	chr13	107989491	107989891	+	677	25.0	[7.483721]	[82]	[]	[]	[107989672]	[]
919_11824	chr13	108000404	108000804	+	686	25.0	[9.133486]	[92]	[]	[]	[108000567]	[]
919_11828	chr14	81303247	81303647	+	580	25.0	[]	[]	[9.850762]	[105]	[]	[81303438]
919_11829	chr14	91142343	91142743	+	774	25.0	[]	[]	[9.734841]	[99]	[]	[91142529]
919_11834	chr14_GL000225v1_random	66087	66487	+	709	25.0	[6.897348]	[125]	[]	[]	[66310]	[]
919_11837	chr15	51144212	51144612	+	787	25.0	[8.013846]	[121]	[7.0062857]	[76]	[51144432]	[51144387]
919_11838	chr15	60021497	60021897	+	702	25.0	[]	[]	[7.2086043]	[120]	[]	[60021707]
919_11844	chr15	90660011	90660411	+	825	25.0	[]	[]	[6.880627]	[123]	[]	[90660177]
919_11850	chr16	2269264	2269664	+	617	25.0	[8.534417]	[212]	[7.6186666]	[176]	[2269504]	[2269468]
919_11854	chr16	9092572	9092972	+	731	25.0	[11.019517]	[216]	[]	[]	[9092822]	[]
919_1186	chr11	17979788	17980188	+	1000	92.0	[]	[]	[6.6958528, 13.767965]	[83, 113]	[]	[17979964, 17979994]
919_11863	chr16	30573348	30573748	+	779	25.0	[]	[]	[10.25316]	[197]	[]	[30573586]
919_11867	chr16	66552727	66553127	+	722	25.0	[7.750059]	[165]	[]	[]	[66552906]	[]
919_11873	chr16	74565301	74565701	+	726	25.0	[]	[]	[7.6864405]	[152]	[]	[74565517]
919_1188	chr12	57936044	57936444	+	1000	92.0	[]	[]	[9.76323]	[94]	[]	[57936234]
919_11881	chr17	1413262	1413662	+	717	25.0	[7.9707575]	[124]	[11.995326]	[98]	[1413485]	[1413459]
919_11883	chr17	14557468	14557868	+	793	25.0	[8.441935]	[118]	[]	[]	[14557672]	[]
919_11890	chr17	38868757	38869157	+	644	25.0	[]	[]	[9.734841]	[222]	[]	[38869000]
919_11896	chr17	45332803	45333203	+	701	25.0	[6.909887]	[104]	[]	[]	[45332962]	[]
