#PeakID(python identify_motif.py ./ENCODE_processed_files/RREB1_idr.fa RREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
874_11498	chr11	125592795	125593195	+	1000	36.0	[]	[]	[3.4310167]	[106]	[]	[125592970]
874_11503	chr12	53949529	53949929	+	1000	36.0	[]	[]	[4.741901, 8.906991]	[165, 166]	[]	[53949768, 53949769]
874_11508	chr12	93377430	93377830	+	872	36.0	[]	[]	[5.2216024, 1.815446]	[116, 194]	[]	[93377601, 93377679]
874_11537	chr14	103333637	103334037	+	956	36.0	[3.6315672]	[199]	[]	[]	[103333888]	[]
874_11553	chr16	1378701	1379101	+	995	36.0	[9.424367]	[110]	[]	[]	[1378903]	[]
874_11554	chr16	3158317	3158717	+	988	36.0	[8.350733]	[185]	[]	[]	[3158514]	[]
874_11559	chr16	30184150	30184550	+	842	36.0	[]	[]	[8.215388]	[88]	[]	[30184315]
874_11571	chr16	87461504	87461904	+	972	36.0	[]	[]	[3.5136182]	[176]	[]	[87461703]
874_11573	chr16	89700995	89701395	+	850	36.0	[1.8486391, 5.169741]	[109, 111]	[11.367604]	[204]	[89701150, 89701152]	[89701245]
874_11581	chr17	45227139	45227539	+	850	36.0	[]	[]	[2.0991576, 6.0702443, 2.1661785, 3.346751, 10.508456, 6.09218, 7.9290524]	[126, 128, 129, 130, 132, 133, 134]	[]	[45227330, 45227332, 45227333, 45227334, 45227336, 45227337, 45227338]
874_11585	chr17	48580484	48580884	+	627	36.0	[]	[]	[8.552014, 2.0701647, 6.4283156]	[220, 221, 223]	[]	[48580728, 48580729, 48580731]
874_11586	chr17	68457169	68457569	+	864	36.0	[6.5217886]	[113]	[]	[]	[68457374]	[]
874_11607	chr19	11558864	11559264	+	925	36.0	[]	[]	[4.1180477, 4.3727665]	[85, 86]	[]	[11559038, 11559039]
874_11609	chr19	14776371	14776771	+	983	36.0	[2.9969518, 3.6834283]	[84, 87]	[5.623826, 9.277542]	[69, 71]	[14776549, 14776552]	[14776534, 14776536]
874_11613	chr19	33176598	33176998	+	981	36.0	[]	[]	[3.4012365]	[82]	[]	[33176761]
874_11619	chr19	48746743	48747143	+	786	36.0	[4.1584377]	[154]	[]	[]	[48746925]	[]
874_11625	chr19	55384885	55385285	+	947	36.0	[]	[]	[2.9252255, 2.754726]	[170, 173]	[]	[55385099, 55385102]
874_11632	chr2	72862522	72862922	+	992	36.0	[]	[]	[2.6393502, 3.332696]	[113, 156]	[]	[72862710, 72862753]
874_11648	chr2	205925716	205926116	+	617	36.0	[]	[]	[4.623952, 5.5001035]	[159, 162]	[]	[205925922, 205925925]
874_11656	chr21	43864278	43864678	+	922	36.0	[6.5462646, 6.2282557, 6.9547944]	[94, 95, 96]	[]	[]	[43864470, 43864471, 43864472]	[]
874_11668	chr22	19869804	19870204	+	977	36.0	[]	[]	[6.192908, 2.1324441]	[125, 127]	[]	[19870026, 19870028]
874_11677	chr22	20573418	20573818	+	970	36.0	[]	[]	[5.8040547]	[107]	[]	[20573616]
874_11679	chr22	20729784	20730184	+	1000	36.0	[]	[]	[10.236002]	[116]	[]	[20729950]
874_11692	chr22	22170735	22171135	+	1000	36.0	[]	[]	[2.5516715]	[183]	[]	[22170981]
874_11699	chr3	4495306	4495706	+	999	36.0	[]	[]	[4.8014417]	[129]	[]	[4495524]
874_11701	chr3	10370366	10370766	+	994	36.0	[]	[]	[2.3725443]	[197]	[]	[10370584]
874_1173	chr9	130857784	130858184	+	1000	67.0	[]	[]	[5.182207]	[183]	[]	[130858017]
874_11733	chr4	138241592	138241992	+	796	36.0	[2.8589828, 2.1334553, 3.5171247, 7.564266]	[131, 134, 135, 189]	[]	[]	[138241749, 138241752, 138241753, 138241807]	[]
874_11738	chr5	31532212	31532612	+	886	36.0	[2.1210928]	[171]	[4.7813997, 2.6877475, 7.357018]	[183, 185, 187]	[31532433]	[31532445, 31532447, 31532449]
874_11739	chr5	34866872	34867272	+	986	36.0	[]	[]	[2.8389406]	[129]	[]	[34867096]
874_11754	chr6	15036874	15037274	+	595	36.0	[2.7386823]	[160]	[]	[]	[15037050]	[]
874_11761	chr6	30615303	30615703	+	991	36.0	[]	[]	[4.371988, 3.3591135]	[100, 102]	[]	[30615462, 30615464]
874_11781	chr7	55707959	55708359	+	621	36.0	[11.809524]	[56]	[]	[]	[55708111]	[]
874_11788	chr7	102464998	102465398	+	1000	36.0	[3.3468022]	[153]	[]	[]	[102465225]	[]
874_11811	chr8	79765252	79765652	+	1000	36.0	[]	[]	[2.626527, 3.5038803]	[134, 171]	[]	[79765463, 79765500]
874_11813	chr8	98944411	98944811	+	855	36.0	[4.5299993]	[129]	[]	[]	[98944592]	[]
874_11852	chr1	24416825	24417225	+	983	35.5	[]	[]	[3.828309]	[202]	[]	[24417068]
874_11859	chr1	42681806	42682206	+	938	35.5	[3.0127492]	[157]	[]	[]	[42682023]	[]
874_11861	chr1	43969977	43970377	+	965	35.5	[1.828597, 8.71787]	[117, 120]	[]	[]	[43970148, 43970151]	[]
874_11867	chr1	59290167	59290567	+	761	35.5	[]	[]	[3.6957395]	[119]	[]	[59290386]
874_11869	chr1	109910018	109910418	+	956	35.5	[]	[]	[4.7198515]	[229]	[]	[109910262]
874_11891	chr1	169794464	169794864	+	750	35.5	[]	[]	[3.6834283]	[153]	[]	[169794638]
874_11896	chr1	206685739	206686139	+	973	35.5	[]	[]	[2.3365843, 9.126551, 6.8177075, 11.808641]	[93, 96, 97, 101]	[]	[206685931, 206685934, 206685935, 206685939]
874_11899	chr1	223820504	223820904	+	989	35.5	[4.8964057, 1.9982615]	[189, 190]	[]	[]	[223820704, 223820705]	[]
874_1194	chr22	23077858	23078258	+	1000	66.5	[2.9285345]	[81]	[6.4463787, 2.406791]	[137, 143]	[23078039]	[23078095, 23078101]
874_11947	chr11	72080706	72081106	+	908	35.5	[]	[]	[5.169896]	[170]	[]	[72080882]
874_11960	chr12	95181002	95181402	+	912	35.5	[2.1210928]	[128]	[]	[]	[95181209]	[]
874_11966	chr12	122500134	122500534	+	993	35.5	[3.0929654]	[100]	[]	[]	[122500296]	[]
874_11982	chr14	20454975	20455375	+	805	35.5	[2.1705267]	[99]	[]	[]	[20455136]	[]
874_11988	chr15	43791786	43792186	+	987	35.5	[1.7521555, 4.3616123]	[115, 116]	[]	[]	[43791991, 43791992]	[]
874_1199	chr6	28080916	28081316	+	1000	66.5	[]	[]	[2.3730567]	[167]	[]	[28081152]
874_12	chrM	2166	2566	+	1000	827.5	[2.5560398]	[134]	[]	[]	[2389]	[]
874_12000	chr16	15642704	15643104	+	949	35.5	[2.702865, 7.980913, 6.2475667, 1.7409183, 8.907095]	[109, 112, 119, 120, 123]	[]	[]	[15642890, 15642893, 15642900, 15642901, 15642904]	[]
874_12005	chr16	57628384	57628784	+	883	35.5	[7.60915, 3.8007324, 7.827096, 16.968914, 6.6843596]	[204, 205, 206, 208, 209]	[]	[]	[57628596, 57628597, 57628598, 57628600, 57628601]	[]
874_12016	chr17	40307125	40307525	+	942	35.5	[]	[]	[2.0991576, 5.5001035, 3.2175443]	[116, 121, 122]	[]	[40307319, 40307324, 40307325]
874_12017	chr17	40345077	40345477	+	947	35.5	[2.693127]	[113]	[]	[]	[40345275]	[]
874_12022	chr17	44204450	44204850	+	863	35.5	[2.3549297]	[147]	[]	[]	[44204673]	[]
874_12026	chr17	58335498	58335898	+	970	35.5	[]	[]	[5.3534336]	[134]	[]	[58335693]
874_12029	chr17	81239286	81239686	+	966	35.5	[4.1698666]	[196]	[3.9712095, 2.0384915]	[158, 162]	[81239536]	[81239498, 81239502]
874_12032	chr17	81936628	81937028	+	965	35.5	[4.4623404]	[113]	[]	[]	[81936833]	[]
874_12033	chr17	82022427	82022827	+	934	35.5	[4.6453238]	[158]	[]	[]	[82022628]	[]
874_12035	chr17	82216317	82216717	+	757	35.5	[8.370775, 1.9445491, 8.5582, 1.7609605, 2.8072252]	[121, 124, 125, 127, 129]	[]	[]	[82216483, 82216486, 82216487, 82216489, 82216491]	[]
874_12045	chr19	4373592	4373992	+	980	35.5	[]	[]	[3.9512932]	[170]	[]	[4373833]
874_12050	chr19	11346485	11346885	+	833	35.5	[]	[]	[2.1852653]	[80]	[]	[11346638]
874_12052	chr19	13155804	13156204	+	985	35.5	[5.656222, 4.864001, 3.0719993]	[73, 75, 110]	[]	[]	[13155968, 13155970, 13156005]	[]
874_12053	chr19	14031961	14032361	+	981	35.5	[]	[]	[7.1692266, 8.846325]	[173, 174]	[]	[14032159, 14032160]
874_12054	chr19	14363549	14363949	+	983	35.5	[2.8409595, 2.9450905]	[73, 93]	[]	[]	[14363717, 14363737]	[]
874_12055	chr19	14496321	14496721	+	810	35.5	[]	[]	[8.623918, 9.361076, 2.2294688]	[72, 75, 77]	[]	[14496491, 14496494, 14496496]
874_12056	chr19	15125441	15125841	+	828	35.5	[2.8409595]	[103]	[]	[]	[15125628]	[]
874_12059	chr19	18590622	18591022	+	897	35.5	[]	[]	[8.064397]	[80]	[]	[18590800]
874_12063	chr19	36014405	36014805	+	814	35.5	[9.211953]	[151]	[]	[]	[36014637]	[]
874_12068	chr19	47447854	47448254	+	679	35.5	[2.2845972]	[151]	[]	[]	[47448050]	[]
874_12081	chr2	46698514	46698914	+	931	35.5	[2.1666484, 1.7619972, 4.6259093]	[130, 134, 137]	[]	[]	[46698737, 46698741, 46698744]	[]
874_12083	chr2	55048832	55049232	+	965	35.5	[3.208075, 7.6109495]	[149, 151]	[]	[]	[55049035, 55049037]	[]
874_12089	chr2	85888459	85888859	+	870	35.5	[2.0501225]	[156]	[]	[]	[85888646]	[]
874_12099	chr2	175180840	175181240	+	984	35.5	[10.743864]	[140]	[]	[]	[175181043]	[]
874_121	chr16	88491535	88491935	+	1000	186.5	[]	[]	[1.6793702, 2.735373]	[160, 163]	[]	[88491777, 88491780]
874_12120	chr21	10429559	10429959	+	961	35.5	[2.2689257]	[127]	[]	[]	[10429783]	[]
874_12123	chr21	34722765	34723165	+	987	35.5	[1.816328]	[153]	[]	[]	[34722987]	[]
874_1213	chr1	235327640	235328040	+	1000	66.0	[7.5258174, 4.4437366, 9.717745, 2.2053075]	[108, 110, 111, 113]	[6.8188224]	[132]	[235327822, 235327824, 235327825, 235327827]	[235327846]
874_12132	chr22	19184916	19185316	+	944	35.5	[]	[]	[7.97998]	[155]	[]	[19185156]
874_12139	chr22	19625897	19626297	+	927	35.5	[1.8823735]	[80]	[]	[]	[19626076]	[]
874_12152	chr22	20709950	20710350	+	930	35.5	[2.3355253]	[129]	[]	[]	[20710170]	[]
874_12158	chr22	21699596	21699996	+	817	35.5	[1.6978248]	[131]	[]	[]	[21699819]	[]
874_12163	chr22	22403651	22404051	+	766	35.5	[]	[]	[7.6602798]	[184]	[]	[22403856]
874_12167	chr22	22973339	22973739	+	975	35.5	[]	[]	[6.9547944, 5.687999, 2.2179976]	[106, 108, 109]	[]	[22973497, 22973499, 22973500]
874_1217	chr10	72260302	72260702	+	1000	66.0	[1.8409815, 4.3598228]	[158, 163]	[]	[]	[72260541, 72260546]	[]
874_12172	chr22	37561645	37562045	+	916	35.5	[1.815446]	[178]	[]	[]	[37561889]	[]
874_12177	chr3	12393887	12394287	+	976	35.5	[]	[]	[3.8511264]	[145]	[]	[12394118]
874_12193	chr3	184299298	184299698	+	955	35.5	[10.004859, 10.946027, 4.577665, 1.8157738]	[129, 130, 131, 134]	[4.2436633]	[157]	[184299477, 184299478, 184299479, 184299482]	[184299505]
874_1220	chr12	51424613	51425013	+	1000	66.0	[]	[]	[1.9982615]	[175]	[]	[51424853]
874_12200	chr4	40515731	40516131	+	979	35.5	[]	[]	[5.4139957]	[157]	[]	[40515980]
874_12204	chr4	112145362	112145762	+	993	35.5	[]	[]	[3.0444226]	[197]	[]	[112145566]
874_12207	chr4	145618911	145619311	+	838	35.5	[1.6250395]	[208]	[]	[]	[145619148]	[]
874_1221	chr12	110468298	110468698	+	1000	66.0	[]	[]	[2.8070993]	[161]	[]	[110468526]
874_12212	chr5	10703096	10703496	+	1000	35.5	[]	[]	[10.3416395]	[140]	[]	[10703329]
874_12229	chr6	3355202	3355602	+	960	35.5	[6.164187]	[109]	[]	[]	[3355411]	[]
874_12244	chr6	35241070	35241470	+	939	35.5	[]	[]	[1.6802522]	[149]	[]	[35241311]
874_12250	chr6	44134302	44134702	+	894	35.5	[7.6629043, 5.402197]	[138, 140]	[]	[]	[44134484, 44134486]	[]
874_12252	chr6	75243518	75243918	+	972	35.5	[4.7093925, 9.634412, 4.7813997]	[134, 144, 147]	[]	[]	[75243750, 75243760, 75243763]	[]
874_12253	chr6	89081682	89082082	+	549	35.5	[]	[]	[3.0507283]	[148]	[]	[89081839]
874_12257	chr6	133952257	133952657	+	648	35.5	[3.767643]	[97]	[]	[]	[133952444]	[]
874_12270	chr7	23469149	23469549	+	918	35.5	[2.1343372, 6.482196, 1.914778]	[141, 151, 154]	[]	[]	[23469310, 23469320, 23469323]	[]
874_12290	chr7	151123935	151124335	+	922	35.5	[]	[]	[2.5402424]	[172]	[]	[151124173]
874_123	chr22	20858772	20859172	+	1000	185.5	[2.6193814]	[74]	[]	[]	[20858936]	[]
874_12303	chr9	32550824	32551224	+	968	35.5	[1.6259215, 5.807415, 5.876969, 7.0488505, 5.3188643, 12.596728]	[190, 193, 196, 212, 214, 217]	[]	[]	[32551024, 32551027, 32551030, 32551046, 32551048, 32551051]	[]
874_12320	chr9	130043481	130043881	+	815	35.5	[]	[]	[5.4684396, 5.402197, 4.475753]	[124, 127, 129]	[]	[130043654, 130043657, 130043659]
874_12325	chrX	54044176	54044576	+	884	35.5	[3.2612066]	[238]	[]	[]	[54044424]	[]
874_12342	chr1	10555901	10556301	+	921	35.0	[]	[]	[4.253569]	[234]	[]	[10556146]
874_12343	chr1	11670777	11671177	+	860	35.0	[]	[]	[2.6789427, 7.1164055, 3.6199138, 1.667941]	[180, 185, 193, 196]	[]	[11670986, 11670991, 11670999, 11671002]
874_12353	chr1	27099168	27099568	+	768	35.0	[]	[]	[5.1478057]	[171]	[]	[27099411]
874_12358	chr1	40385758	40386158	+	771	35.0	[]	[]	[3.630556, 6.2275243, 10.52938, 3.228802]	[125, 132, 133, 139]	[]	[40385941, 40385948, 40385949, 40385955]
874_12361	chr1	51617055	51617455	+	939	35.0	[]	[]	[8.17957, 5.0152364, 6.5462646, 7.0584745]	[117, 118, 119, 146]	[]	[51617270, 51617271, 51617272, 51617299]
874_12371	chr1	101283389	101283789	+	910	35.0	[3.2950447]	[101]	[]	[]	[101283576]	[]
874_12374	chr1	119713140	119713540	+	877	35.0	[]	[]	[3.9230297]	[137]	[]	[119713291]
874_12383	chr1	160367906	160368306	+	807	35.0	[]	[]	[4.408956, 7.55376, 7.473178, 6.511863, 16.706318, 7.293728]	[146, 148, 150, 151, 153, 154]	[]	[160368101, 160368103, 160368105, 160368106, 160368108, 160368109]
874_12390	chr1	202184763	202185163	+	883	35.0	[3.3233995, 6.820238, 5.7952495]	[130, 132, 136]	[3.2625363]	[115]	[202184961, 202184963, 202184967]	[202184946]
874_12391	chr1	203291250	203291650	+	926	35.0	[]	[]	[6.028111]	[136]	[]	[203291403]
874_12410	chr10	71216255	71216655	+	934	35.0	[12.399986, 4.1498246]	[160, 161]	[]	[]	[71216461, 71216462]	[]
874_1242	chr6	44257185	44257585	+	1000	66.0	[]	[]	[1.827203, 6.272929]	[153, 156]	[]	[44257421, 44257424]
874_12439	chr11	119584347	119584747	+	934	35.0	[1.7249256]	[139]	[5.870705, 5.2374]	[82, 83]	[119584557]	[119584500, 119584501]
874_12448	chr12	65655104	65655504	+	960	35.0	[]	[]	[5.000077, 2.3215652, 8.370775, 10.950956]	[69, 72, 80, 83]	[]	[65655266, 65655269, 65655277, 65655280]
874_1246	chr9	130887756	130888156	+	1000	66.0	[5.3195953]	[164]	[1.828597]	[150]	[130887965]	[130887951]
874_12461	chr12	123973706	123974106	+	914	35.0	[]	[]	[10.910722]	[84]	[]	[123973864]
874_12464	chr13	24512258	24512658	+	859	35.0	[10.946027, 5.5712285]	[192, 194]	[]	[]	[24512453, 24512455]	[]
874_12470	chr13	90671637	90672037	+	925	35.0	[3.6329832, 4.161062]	[120, 124]	[]	[]	[90671829, 90671833]	[]
874_12487	chr14	22956781	22957181	+	926	35.0	[1.7101781, 2.250196, 2.6898177, 3.5680525, 5.149699]	[177, 179, 180, 182, 184]	[]	[]	[22956991, 22956993, 22956994, 22956996, 22956998]	[]
874_12490	chr14	72742087	72742487	+	933	35.0	[5.806482, 2.2487798]	[192, 193]	[]	[]	[72742311, 72742312]	[]
874_12505	chr16	3189200	3189600	+	913	35.0	[6.331936]	[120]	[]	[]	[3189370]	[]
874_12506	chr16	3305369	3305769	+	807	35.0	[]	[]	[3.6971426]	[113]	[]	[3305578]
874_12526	chr17	44906087	44906487	+	939	35.0	[6.192908]	[151]	[]	[]	[44906319]	[]
874_12527	chr17	45132984	45133384	+	603	35.0	[1.8823735]	[148]	[]	[]	[45133154]	[]
874_1253	chr1	111507758	111508158	+	1000	65.5	[]	[]	[2.3234112]	[95]	[]	[111507948]
874_12534	chr17	58083439	58083839	+	966	35.0	[]	[]	[5.656222, 8.942809, 4.677728]	[216, 219, 220]	[]	[58083684, 58083687, 58083688]
874_12535	chr17	60135433	60135833	+	958	35.0	[5.623826]	[168]	[]	[]	[60135636]	[]
874_12539	chr17	78187284	78187684	+	882	35.0	[]	[]	[1.64863]	[110]	[]	[78187460]
874_12543	chr17	81223224	81223624	+	761	35.0	[7.493094, 2.1210928]	[98, 100]	[]	[]	[81223399, 81223401]	[]
874_1255	chr1	173867669	173868069	+	1000	65.5	[2.7773926]	[77]	[]	[]	[173867824]	[]
874_12550	chr18	35137501	35137901	+	847	35.0	[4.345338]	[223]	[]	[]	[35137733]	[]
874_12555	chr19	2270369	2270769	+	695	35.0	[]	[]	[4.4941816, 9.063109]	[243, 246]	[]	[2270616, 2270619]
874_12560	chr19	36573045	36573445	+	963	35.0	[5.665181]	[234]	[]	[]	[36573287]	[]
874_12570	chr2	27250237	27250637	+	933	35.0	[]	[]	[3.3468022, 3.4302855]	[181, 184]	[]	[27250429, 27250432]
874_12571	chr2	32628117	32628517	+	696	35.0	[]	[]	[2.1666484, 4.2850184]	[139, 148]	[]	[32628277, 32628286]
874_12578	chr2	96874155	96874555	+	756	35.0	[]	[]	[7.474967, 6.924012]	[112, 113]	[]	[96874359, 96874360]
874_12581	chr2	113173544	113173944	+	934	35.0	[]	[]	[4.1251507, 2.1115198, 3.1237056, 5.3533297]	[177, 179, 181, 182]	[]	[113173763, 113173765, 113173767, 113173768]
874_12584	chr2	148020355	148020755	+	958	35.0	[5.4894056]	[160]	[]	[]	[148020594]	[]
874_12587	chr2	161160513	161160913	+	887	35.0	[]	[]	[4.3371563, 7.9290524]	[154, 159]	[]	[161160691, 161160696]
874_12592	chr2	229921996	229922396	+	940	35.0	[1.7125633]	[78]	[]	[]	[229922153]	[]
874_12596	chr20	4192366	4192766	+	808	35.0	[]	[]	[3.918785]	[189]	[]	[4192573]
874_12601	chr20	35664659	35665059	+	695	35.0	[3.7234905, 4.086534]	[137, 141]	[]	[]	[35664861, 35664865]	[]
874_12603	chr20	38805626	38806026	+	784	35.0	[]	[]	[2.3751688, 2.2294688]	[182, 187]	[]	[38805854, 38805859]
874_12617	chr21	44817332	44817732	+	907	35.0	[7.1778398]	[167]	[]	[]	[44817543]	[]
874_12622	chr22	16616215	16616615	+	954	35.0	[]	[]	[5.402197, 6.8177075]	[153, 155]	[]	[16616398, 16616400]
874_1263	chr21	25607314	25607714	+	1000	65.5	[1.7249256]	[97]	[]	[]	[25607511]	[]
874_12630	chr22	19517039	19517439	+	811	35.0	[7.2066646]	[171]	[9.194209, 4.9280696, 2.9769318]	[118, 122, 123]	[19517273]	[19517220, 19517224, 19517225]
874_12631	chr22	19612945	19613345	+	888	35.0	[]	[]	[2.2487798, 6.3785157, 6.5462646]	[198, 199, 200]	[]	[19613192, 19613193, 19613194]
874_12633	chr22	19704440	19704840	+	923	35.0	[]	[]	[6.225631]	[223]	[]	[19704684]
874_12635	chr22	19811331	19811731	+	766	35.0	[7.306194]	[156]	[]	[]	[19811499]	[]
874_12638	chr22	20168868	20169268	+	949	35.0	[]	[]	[4.9482665]	[245]	[]	[20169116]
874_12649	chr22	22406700	22407100	+	922	35.0	[6.0123134]	[143]	[]	[]	[22406908]	[]
874_12689	chr4	168480082	168480482	+	914	35.0	[1.7250293]	[106]	[]	[]	[168480262]	[]
874_12695	chr5	55712386	55712786	+	819	35.0	[]	[]	[1.9542768]	[94]	[]	[55712569]
874_12703	chr5	142446296	142446696	+	931	35.0	[4.0249863]	[130]	[]	[]	[142446518]	[]
874_12710	chr6	2970295	2970695	+	908	35.0	[1.8804803]	[162]	[]	[]	[2970543]	[]
874_12713	chr6	7169317	7169717	+	948	35.0	[]	[]	[3.5038803]	[124]	[]	[7169487]
874_12716	chr6	13710728	13711128	+	967	35.0	[5.4684396]	[167]	[]	[]	[13710902]	[]
874_12729	chr6	32197202	32197602	+	612	35.0	[]	[]	[3.039491, 8.560627, 1.6583169]	[137, 138, 143]	[]	[32197360, 32197361, 32197366]
874_12743	chr6	156719741	156720141	+	874	35.0	[1.8252877, 10.33957]	[203, 205]	[]	[]	[156719986, 156719988]	[]
874_12763	chr7	100200232	100200632	+	821	35.0	[]	[]	[3.0532694, 2.2845972]	[137, 140]	[]	[100200385, 100200388]
874_12764	chr7	100691774	100692174	+	947	35.0	[1.7767869, 2.113539]	[181, 184]	[]	[]	[100691992, 100691995]	[]
874_12765	chr7	100803156	100803556	+	744	35.0	[5.0442805]	[134]	[]	[]	[100803336]	[]
874_12771	chr7	106947184	106947584	+	552	35.0	[8.656473]	[146]	[]	[]	[106947415]	[]
874_1278	chr1	42924363	42924763	+	1000	65.0	[1.7830505]	[66]	[4.912181]	[83]	[42924526]	[42924543]
874_12783	chr8	22137172	22137572	+	951	35.0	[]	[]	[1.8610015]	[63]	[]	[22137330]
874_12794	chr8	129571697	129572097	+	923	35.0	[2.0701647]	[153]	[4.9482155]	[96]	[129571921]	[129571864]
874_12797	chr9	38227134	38227534	+	873	35.0	[2.1324441]	[132]	[]	[]	[38227363]	[]
874_12805	chr9	122375888	122376288	+	780	35.0	[]	[]	[4.845581]	[157]	[]	[122376130]
874_12808	chr9	127943761	127944161	+	943	35.0	[]	[]	[3.167254]	[137]	[]	[127943945]
874_12820	chrX	132023304	132023704	+	927	35.0	[2.3046393, 4.4976883]	[210, 211]	[]	[]	[132023533, 132023534]	[]
874_12823	chr1	1185371	1185771	+	809	34.5	[]	[]	[1.6793702]	[201]	[]	[1185578]
874_12833	chr1	18858041	18858441	+	757	34.5	[3.6834283, 2.4690702, 3.9705424, 9.769606, 2.1308308]	[99, 107, 108, 111, 129]	[]	[]	[18858222, 18858230, 18858231, 18858234, 18858252]	[]
874_12842	chr1	32471260	32471660	+	792	34.5	[]	[]	[3.8713233]	[103]	[]	[32471423]
874_12843	chr1	32772904	32773304	+	921	34.5	[]	[]	[3.2630997]	[209]	[]	[32773147]
874_12845	chr1	36703683	36704083	+	909	34.5	[]	[]	[3.039491, 2.998867]	[96, 97]	[]	[36703873, 36703874]
874_1286	chr11	789922	790322	+	1000	65.0	[]	[]	[1.7312315]	[124]	[]	[790137]
874_12870	chr1	201535956	201536356	+	922	34.5	[3.3791556]	[201]	[]	[]	[201536191]	[]
874_12885	chr1	232950486	232950886	+	683	34.5	[2.2845972, 3.1149008, 4.9316597]	[106, 107, 113]	[]	[]	[232950689, 232950690, 232950696]	[]
874_12888	chr1	234965003	234965403	+	923	34.5	[2.9424663]	[53]	[]	[]	[234965155]	[]
874_12889	chr1	236396149	236396549	+	926	34.5	[]	[]	[2.288842]	[191]	[]	[236396376]
874_129	chr6	136550350	136550750	+	1000	180.0	[]	[]	[1.914778]	[69]	[]	[136550514]
874_12924	chr11	63813070	63813470	+	909	34.5	[]	[]	[2.406791, 7.257686, 4.8964057]	[65, 66, 68]	[]	[63813230, 63813231, 63813233]
874_12925	chr11	64241685	64242085	+	886	34.5	[]	[]	[3.325827, 4.772683, 11.745352, 5.106278]	[147, 149, 150, 158]	[]	[64241907, 64241909, 64241910, 64241918]
874_1293	chr2	177552598	177552998	+	1000	65.0	[2.2487798]	[118]	[]	[]	[177552756]	[]
874_12935	chr11	113314579	113314979	+	922	34.5	[]	[]	[1.6802522]	[183]	[]	[113314791]
874_12937	chr11	119056692	119057092	+	891	34.5	[3.43291]	[151]	[]	[]	[119056941]	[]
874_12938	chr11	123062899	123063299	+	561	34.5	[3.7192457]	[195]	[]	[]	[123063120]	[]
874_12941	chr12	47885100	47885500	+	830	34.5	[6.9846783, 3.346751]	[149, 151]	[]	[]	[47885262, 47885264]	[]
874_1295	chr20	50292602	50293002	+	1000	65.0	[3.7192457, 4.054757, 4.2436633, 2.1976278]	[136, 143, 147, 148]	[9.351338]	[121]	[50292800, 50292807, 50292811, 50292812]	[50292785]
874_12950	chr12	54368686	54369086	+	668	34.5	[]	[]	[2.6905024]	[137]	[]	[54368845]
874_12967	chr13	46181837	46182237	+	917	34.5	[4.0318756, 1.6757346, 2.8198028, 5.959441, 2.0271504]	[137, 180, 181, 182, 183]	[]	[]	[46182036, 46182079, 46182080, 46182081, 46182082]	[]
874_12979	chr13	93347975	93348375	+	798	34.5	[]	[]	[2.9549322]	[195]	[]	[93348217]
874_12987	chr14	104805287	104805687	+	754	34.5	[3.1149008, 4.3727665, 11.959784, 11.606323]	[101, 106, 107, 109]	[]	[]	[104805449, 104805454, 104805455, 104805457]	[]
874_12999	chr15	83108496	83108896	+	890	34.5	[]	[]	[5.5087166, 4.2725525, 1.9522158]	[101, 105, 108]	[]	[83108653, 83108657, 83108660]
874_13004	chr15	90903203	90903603	+	917	34.5	[]	[]	[1.7249256, 6.5462646]	[173, 176]	[]	[90903449, 90903452]
874_13005	chr15	90935311	90935711	+	670	34.5	[4.815697]	[125]	[]	[]	[90935501]	[]
874_13023	chr16	67164704	67165104	+	815	34.5	[]	[]	[1.6802522, 2.368863]	[108, 109]	[]	[67164885, 67164886]
874_13024	chr16	81632745	81633145	+	855	34.5	[]	[]	[2.5684023, 2.9743073, 3.0584998]	[121, 122, 124]	[]	[81632959, 81632960, 81632962]
874_13032	chr17	28896103	28896503	+	866	34.5	[2.2150455]	[175]	[]	[]	[28896313]	[]
874_1304	chr3	46406746	46407146	+	1000	65.0	[]	[]	[3.7994199]	[135]	[]	[46406938]
874_13052	chr18	22194170	22194570	+	909	34.5	[]	[]	[1.9964719, 8.084439]	[141, 145]	[]	[22194324, 22194328]
874_13063	chr19	36035413	36035813	+	846	34.5	[]	[]	[2.1662822, 5.456077]	[122, 151]	[]	[36035577, 36035606]
874_13072	chr19	49677235	49677635	+	812	34.5	[]	[]	[6.246788]	[123]	[]	[49677399]
874_13090	chr2	84926777	84927177	+	929	34.5	[5.138119]	[129]	[]	[]	[84926931]	[]
874_13093	chr2	106193901	106194301	+	928	34.5	[11.473908]	[120]	[]	[]	[106194068]	[]
874_13101	chr2	238426856	238427256	+	806	34.5	[]	[]	[1.6250395]	[128]	[]	[238427036]
874_13103	chr20	5911488	5911888	+	890	34.5	[]	[]	[10.07545]	[127]	[]	[5911679]
874_1311	chr7	78019653	78020053	+	1000	65.0	[]	[]	[2.5869768, 1.8803124]	[144, 157]	[]	[78019845, 78019858]
874_13116	chr21	14757595	14757995	+	942	34.5	[]	[]	[2.2571685, 1.678359]	[194, 198]	[]	[14757818, 14757822]
