#PeakID(python identify_motif.py ./ENCODE_processed_files/MEF2A_idr.fa MEF2A --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
9_10987	chr6	43803174	43803574	+	973	28.0	[]	[]	[6.90216]	[121]	[]	[43803370]
9_10988	chr6	51107919	51108319	+	1000	28.0	[6.7034245]	[118]	[]	[]	[51108099]	[]
9_1099	chr10	117762661	117763061	+	1000	89.0	[]	[]	[16.258217]	[86]	[]	[117762846]
9_10991	chr6	73513918	73514318	+	1000	28.0	[]	[]	[7.4567714]	[188]	[]	[73514167]
9_11	chr9	120897089	120897489	+	1000	588.0	[15.057976]	[86]	[]	[]	[120897273]	[]
9_11009	chr6	147201952	147202352	+	1000	28.0	[]	[]	[11.56397]	[176]	[]	[147202202]
9_1101	chr15	83086135	83086535	+	1000	89.0	[12.425659]	[144]	[12.425659]	[144]	[83086351]	[83086351]
9_11014	chr6	157826395	157826795	+	1000	28.0	[]	[]	[9.705145]	[90]	[]	[157826565]
9_11015	chr6	157830296	157830696	+	1000	28.0	[]	[]	[7.770012]	[127]	[]	[157830456]
9_11020	chr6	166850760	166851160	+	677	28.0	[14.001035]	[115]	[]	[]	[166850928]	[]
9_11026	chr7	18086599	18086999	+	938	28.0	[]	[]	[17.315159]	[126]	[]	[18086817]
9_11032	chr7	30582800	30583200	+	589	28.0	[8.015269]	[125]	[15.811725]	[125]	[30583003]	[30583003]
9_1104	chr19	5322218	5322618	+	1000	89.0	[]	[]	[11.156079, 13.323187]	[93, 107]	[]	[5322410, 5322424]
9_11050	chr7	113421714	113422114	+	1000	28.0	[]	[]	[6.0719905]	[109]	[]	[113421898]
9_11056	chr7	130232338	130232738	+	734	28.0	[11.401335]	[163]	[11.401335]	[163]	[130232576]	[130232576]
9_11057	chr7	134432653	134433053	+	902	28.0	[7.343793]	[97]	[]	[]	[134432827]	[]
9_1106	chr22	19643861	19644261	+	1000	89.0	[9.721179]	[131]	[14.124345, 9.427555, 6.5340657]	[110, 126, 153]	[19644070]	[19644049, 19644065, 19644092]
9_1108	chr3	39388652	39389052	+	1000	89.0	[]	[]	[9.72488]	[101]	[]	[39388813]
9_11096	chr8	127895684	127896084	+	910	28.0	[5.9617734]	[108]	[]	[]	[127895880]	[]
9_11107	chr9	19748734	19749134	+	1000	28.0	[5.5285134]	[65]	[]	[]	[19748896]	[]
9_11112	chr9	91100051	91100451	+	981	28.0	[]	[]	[8.444085]	[134]	[]	[91100227]
9_11114	chr9	99368278	99368678	+	1000	28.0	[10.140694, 14.422394, 9.254109]	[78, 96, 130]	[]	[]	[99368446, 99368464, 99368498]	[]
9_1112	chr7	106978530	106978930	+	1000	89.0	[]	[]	[5.5898185]	[90]	[]	[106978710]
9_11124	chr9	128187272	128187672	+	1000	28.0	[9.713955]	[161]	[]	[]	[128187500]	[]
9_1114	chr1	26287045	26287445	+	1000	88.0	[]	[]	[13.323187]	[107]	[]	[26287250]
9_11141	chr9	131156689	131157089	+	1000	28.0	[6.051017]	[152]	[]	[]	[131156867]	[]
9_11142	chr9	131158473	131158873	+	817	28.0	[]	[]	[8.021813]	[85]	[]	[131158647]
9_11149	chr9	137534822	137535222	+	1000	28.0	[]	[]	[7.8416157]	[107]	[]	[137535001]
9_11150	chrX	2159435	2159835	+	1000	28.0	[]	[]	[12.613945]	[165]	[]	[2159685]
9_11152	chrX	37871887	37872287	+	927	28.0	[]	[]	[6.9278626, 5.7604885, 5.7159576]	[93, 113, 141]	[]	[37872068, 37872088, 37872116]
9_11155	chrX	51066218	51066618	+	1000	28.0	[17.315159]	[87]	[]	[]	[51066402]	[]
9_11163	chr1	8593054	8593454	+	950	27.0	[12.991903]	[105]	[]	[]	[8593234]	[]
9_11164	chr1	9759518	9759918	+	943	27.0	[14.048844]	[118]	[]	[]	[9759724]	[]
9_1117	chr10	17662565	17662965	+	1000	88.0	[10.356762, 9.713955]	[76, 82]	[]	[]	[17662727, 17662733]	[]
9_11175	chr1	17439293	17439693	+	931	27.0	[8.262975]	[124]	[6.0057917]	[104]	[17439474]	[17439454]
9_11177	chr1	21266139	21266539	+	915	27.0	[7.548953]	[135]	[]	[]	[21266358]	[]
9_11187	chr1	27518828	27519228	+	958	27.0	[6.587675]	[156]	[]	[]	[27519017]	[]
9_1120	chr12	24909657	24910057	+	1000	88.0	[15.811725]	[94]	[8.015269]	[94]	[24909849]	[24909849]
9_11200	chr1	37689734	37690134	+	650	27.0	[7.471963]	[79]	[]	[]	[37689896]	[]
9_1121	chr15	63177248	63177648	+	1000	88.0	[9.979386]	[128]	[]	[]	[63177467]	[]
9_11214	chr1	65066594	65066994	+	888	27.0	[]	[]	[10.326717]	[174]	[]	[65066827]
9_1122	chr15	82805977	82806377	+	1000	88.0	[10.140694, 12.872151]	[90, 125]	[]	[]	[82806155, 82806190]	[]
9_11220	chr1	100130626	100131026	+	1000	27.0	[]	[]	[8.370614]	[74]	[]	[100130789]
9_11221	chr1	100785651	100786051	+	941	27.0	[10.577045]	[136]	[]	[]	[100785818]	[]
9_1123	chr16	20930026	20930426	+	1000	88.0	[8.015269]	[96]	[15.811725]	[96]	[20930216]	[20930216]
9_11232	chr1	116556255	116556655	+	982	27.0	[7.886566]	[126]	[]	[]	[116556462]	[]
9_11235	chr1	151281011	151281411	+	972	27.0	[6.0590153]	[156]	[]	[]	[151281168]	[]
9_11239	chr1	156066235	156066635	+	965	27.0	[11.966377, 6.9325285]	[132, 151]	[9.5187025]	[132]	[156066421, 156066440]	[156066421]
9_1124	chr16	77696157	77696557	+	1000	88.0	[17.315159]	[119]	[]	[]	[77696361]	[]
9_11246	chr1	162497382	162497782	+	913	27.0	[]	[]	[8.951781]	[110]	[]	[162497565]
9_11253	chr1	179953754	179954154	+	875	27.0	[]	[]	[5.6418214]	[137]	[]	[179953935]
9_11258	chr1	186044072	186044472	+	960	27.0	[10.083745]	[104]	[10.083745]	[104]	[186044266]	[186044266]
9_11261	chr1	197938999	197939399	+	884	27.0	[7.2913938, 6.156816]	[71, 76]	[]	[]	[197939161, 197939166]	[]
9_11263	chr1	201841398	201841798	+	959	27.0	[11.671909]	[151]	[5.687546]	[151]	[201841590]	[201841590]
9_1127	chr18	35136264	35136664	+	1000	88.0	[9.306786]	[116]	[]	[]	[35136480]	[]
9_11271	chr1	212182545	212182945	+	949	27.0	[17.315159]	[125]	[7.28315]	[119]	[212182755]	[212182749]
9_11277	chr1	224356555	224356955	+	852	27.0	[6.5850744, 6.53479]	[111, 134]	[]	[]	[224356756, 224356779]	[]
9_11281	chr1	228198964	228199364	+	997	27.0	[]	[]	[5.7077427]	[75]	[]	[228199130]
9_11282	chr1	229271599	229271999	+	972	27.0	[8.50857]	[178]	[9.144152]	[178]	[229271850]	[229271850]
9_11286	chr1	236113355	236113755	+	804	27.0	[12.620911]	[132]	[]	[]	[236113586]	[]
9_1129	chr3	149233376	149233776	+	1000	88.0	[11.136741]	[139]	[]	[]	[149233611]	[]
9_1131	chr5	142104459	142104859	+	1000	88.0	[]	[]	[17.315159]	[66]	[]	[142104624]
9_11311	chr10	63241813	63242213	+	827	27.0	[]	[]	[7.44218]	[132]	[]	[63242040]
9_11313	chr10	71842858	71843258	+	663	27.0	[8.940452]	[134]	[]	[]	[71843083]	[]
9_11315	chr10	72888429	72888829	+	992	27.0	[10.04188]	[170]	[]	[]	[72888677]	[]
9_11316	chr10	73095356	73095756	+	927	27.0	[6.0057917]	[159]	[]	[]	[73095521]	[]
9_1132	chr7	102155749	102156149	+	1000	88.0	[17.315159]	[104]	[]	[]	[102155942]	[]
9_11324	chr10	95406876	95407276	+	912	27.0	[14.124345]	[103]	[]	[]	[95407034]	[]
9_11326	chr10	100535660	100536060	+	969	27.0	[]	[]	[7.8416157]	[137]	[]	[100535894]
9_11334	chr11	5476464	5476864	+	699	27.0	[10.04188]	[118]	[]	[]	[5476658]	[]
9_11340	chr11	18491069	18491469	+	993	27.0	[]	[]	[8.007222, 5.8403587]	[107, 150]	[]	[18491245, 18491288]
9_11341	chr11	27193519	27193919	+	905	27.0	[8.895121]	[134]	[]	[]	[27193739]	[]
9_11358	chr11	95434542	95434942	+	897	27.0	[13.067403]	[137]	[]	[]	[95434778]	[]
9_11368	chr12	18690763	18691163	+	978	27.0	[5.868607]	[132]	[]	[]	[18690953]	[]
9_11369	chr12	28107876	28108276	+	1000	27.0	[17.315159]	[98]	[]	[]	[28108062]	[]
9_1138	chr1	112946667	112947067	+	1000	87.0	[]	[]	[11.557004, 8.229785]	[89, 130]	[]	[112946854, 112946895]
9_11380	chr12	57939052	57939452	+	885	27.0	[17.315159]	[84]	[]	[]	[57939220]	[]
9_11381	chr12	60077991	60078391	+	557	27.0	[]	[]	[17.315159]	[139]	[]	[60078202]
9_11389	chr12	93746721	93747121	+	899	27.0	[15.811725]	[134]	[8.015269]	[134]	[93746935]	[93746935]
9_11399	chr12	113966390	113966790	+	1000	27.0	[]	[]	[11.867161, 6.697879]	[169, 175]	[]	[113966592, 113966598]
9_114	chr2	156342332	156342732	+	1000	294.0	[13.554542]	[102]	[]	[]	[156342526]	[]
9_1140	chr15	101295777	101296177	+	1000	87.0	[15.811725]	[91]	[8.015269, 7.8416157]	[91, 118]	[101295959]	[101295959, 101295986]
9_11408	chr13	90506766	90507166	+	970	27.0	[]	[]	[13.110946]	[334]	[]	[90507015]
9_11409	chr13	91292776	91293176	+	788	27.0	[7.28315]	[123]	[]	[]	[91292974]	[]
9_11416	chr13	107929845	107930245	+	977	27.0	[9.073612]	[131]	[7.2615194]	[131]	[107930071]	[107930071]
9_11417	chr13	107948056	107948456	+	990	27.0	[5.674137]	[151]	[]	[]	[107948286]	[]
9_1142	chr17	62172740	62173140	+	1000	87.0	[]	[]	[11.557004]	[118]	[]	[62172939]
9_11422	chr14	23294978	23295378	+	835	27.0	[7.8416157]	[71]	[]	[]	[23295142]	[]
9_11423	chr14	29650583	29650983	+	922	27.0	[]	[]	[7.2498093]	[140]	[]	[29650796]
9_11427	chr14	90396782	90397182	+	922	27.0	[6.7474284]	[137]	[]	[]	[90396994]	[]
9_1143	chr17	80856404	80856804	+	1000	87.0	[10.140694]	[93]	[]	[]	[80856596]	[]
9_11430	chr15	40430316	40430716	+	676	27.0	[]	[]	[9.406297]	[109]	[]	[40430524]
9_11435	chr15	45201009	45201409	+	981	27.0	[]	[]	[10.662778]	[148]	[]	[45201250]
9_11436	chr15	51702660	51703060	+	725	27.0	[]	[]	[5.7609663, 9.306786]	[65, 115]	[]	[51702816, 51702866]
9_11439	chr15	58957345	58957745	+	980	27.0	[]	[]	[7.902863]	[73]	[]	[58957512]
9_1144	chr18	11806669	11807069	+	1000	87.0	[15.057976]	[107]	[]	[]	[11806867]	[]
9_11450	chr15	81944927	81945327	+	979	27.0	[6.3976064]	[78]	[]	[]	[81945083]	[]
9_11461	chr16	3191303	3191703	+	668	27.0	[6.008752]	[81]	[]	[]	[3191476]	[]
9_11463	chr16	10357228	10357628	+	902	27.0	[]	[]	[6.1848693]	[123]	[]	[10357424]
9_11464	chr16	10358817	10359217	+	992	27.0	[]	[]	[10.795629]	[100]	[]	[10359015]
9_11465	chr16	11172214	11172614	+	821	27.0	[11.488469]	[99]	[]	[]	[11172405]	[]
9_11468	chr16	24537535	24537935	+	787	27.0	[7.0126824]	[118]	[]	[]	[24537709]	[]
9_1147	chr5	143249156	143249556	+	1000	87.0	[]	[]	[5.6314893]	[93]	[]	[143249333]
9_11470	chr16	29710314	29710714	+	892	27.0	[]	[]	[7.28315]	[100]	[]	[29710507]
9_11481	chr16	81319643	81320043	+	1000	27.0	[]	[]	[13.067403]	[184]	[]	[81319892]
9_1149	chr6	145808189	145808589	+	1000	87.0	[]	[]	[7.310393, 10.73472]	[134, 135]	[]	[145808405, 145808406]
9_11492	chr17	8119037	8119437	+	825	27.0	[13.067403]	[205]	[]	[]	[8119271]	[]
9_11507	chr17	38751493	38751893	+	992	27.0	[8.22071]	[91]	[]	[]	[38751654]	[]
9_11510	chr17	39301724	39302124	+	963	27.0	[10.203497]	[125]	[]	[]	[39301936]	[]
9_11518	chr17	46078562	46078962	+	1000	27.0	[]	[]	[7.9313207]	[119]	[]	[46078763]
9_11519	chr17	47109683	47110083	+	800	27.0	[8.768598]	[91]	[8.018149, 10.203497]	[139, 150]	[47109845]	[47109893, 47109904]
9_11536	chr18	9575455	9575855	+	913	27.0	[12.54541]	[82]	[]	[]	[9575627]	[]
9_11537	chr18	30679567	30679967	+	1000	27.0	[6.9339843]	[163]	[]	[]	[30679809]	[]
9_11538	chr18	54946112	54946512	+	981	27.0	[8.370614]	[107]	[]	[]	[54946297]	[]
9_11541	chr19	4815765	4816165	+	910	27.0	[6.8164287, 13.323187]	[132, 180]	[]	[]	[4815951, 4815999]	[]
9_11542	chr19	7649423	7649823	+	664	27.0	[8.170938]	[166]	[]	[]	[7649637]	[]
9_11559	chr19	38362582	38362982	+	1000	27.0	[]	[]	[10.77321]	[154]	[]	[38362824]
9_11561	chr19	39336015	39336415	+	639	27.0	[12.620911]	[193]	[]	[]	[39336265]	[]
9_11569	chr19	49641583	49641983	+	953	27.0	[10.083745]	[80]	[10.083745]	[80]	[49641749]	[49641749]
9_11576	chr2	10393011	10393411	+	1000	27.0	[]	[]	[6.3910203]	[108]	[]	[10393175]
9_11577	chr2	20015498	20015898	+	950	27.0	[11.098821]	[263]	[]	[]	[20015697]	[]
9_11594	chr2	73981410	73981810	+	995	27.0	[]	[]	[5.8072977]	[127]	[]	[73981629]
9_116	chr12	52036830	52037230	+	1000	292.0	[]	[]	[17.315159]	[110]	[]	[52037040]
9_11608	chr2	170206764	170207164	+	1000	27.0	[6.1815386, 6.21977]	[94, 96]	[5.6132436]	[67]	[170206956, 170206958]	[170206929]
9_11609	chr2	170743088	170743488	+	970	27.0	[8.015269]	[100]	[15.811725]	[100]	[170743265]	[170743265]
9_11615	chr2	178301657	178302057	+	642	27.0	[15.057976]	[164]	[]	[]	[178301884]	[]
9_11616	chr2	183016007	183016407	+	798	27.0	[9.326051]	[201]	[]	[]	[183016228]	[]
9_1162	chr3	21531877	21532277	+	1000	86.0	[15.057976]	[87]	[]	[]	[21532051]	[]
9_11620	chr2	195659143	195659543	+	932	27.0	[]	[]	[7.2060337]	[130]	[]	[195659363]
9_11623	chr2	208609018	208609418	+	980	27.0	[]	[]	[14.001035]	[106]	[]	[208609218]
9_11632	chr20	47392153	47392553	+	973	27.0	[6.949879]	[92]	[]	[]	[47392344]	[]
9_11640	chr21	35839395	35839795	+	941	27.0	[16.258217]	[102]	[]	[]	[35839589]	[]
9_11642	chr21	38756731	38757131	+	720	27.0	[17.315159]	[172]	[]	[]	[38756971]	[]
9_11654	chr22	19481808	19482208	+	887	27.0	[6.36479]	[166]	[7.94265]	[114]	[19482024]	[19481972]
9_11655	chr22	19482476	19482876	+	879	27.0	[7.0349073]	[173]	[]	[]	[19482651]	[]
9_11665	chr22	20925328	20925728	+	871	27.0	[]	[]	[8.600847]	[199]	[]	[20925545]
9_11666	chr22	20937849	20938249	+	955	27.0	[6.1184783, 7.5559874]	[90, 96]	[12.904769]	[96]	[20938032, 20938038]	[20938038]
9_11673	chr22	21898044	21898444	+	893	27.0	[6.5339804]	[111]	[]	[]	[21898208]	[]
9_11677	chr22	21950863	21951263	+	705	27.0	[5.9207196]	[85]	[5.7077427]	[96]	[21951015]	[21951026]
9_11684	chr22	22759774	22760174	+	1000	27.0	[]	[]	[6.8324847]	[170]	[]	[22759947]
9_11685	chr22	22779406	22779806	+	983	27.0	[6.0590153]	[113]	[5.582208]	[119]	[22779597]	[22779603]
9_11686	chr22	22783158	22783558	+	824	27.0	[10.363728, 9.801105]	[141, 210]	[7.6777735]	[216]	[22783309, 22783378]	[22783384]
9_1169	chr8	125333975	125334375	+	1000	86.0	[]	[]	[6.817431]	[146]	[]	[125334191]
9_11692	chr22	23020545	23020945	+	965	27.0	[12.497601, 12.41287]	[111, 147]	[]	[]	[23020744, 23020780]	[]
9_11693	chr22	23023838	23024238	+	984	27.0	[7.6777735]	[139]	[6.116989, 5.8419495]	[145, 160]	[23024067]	[23024073, 23024088]
9_11694	chr22	23133012	23133412	+	994	27.0	[]	[]	[11.557004]	[77]	[]	[23133164]
9_11699	chr22	23208629	23209029	+	990	27.0	[8.405594, 10.098799]	[221, 232]	[]	[]	[23208852, 23208863]	[]
9_117	chr3	47762303	47762703	+	1000	292.0	[12.299063]	[101]	[]	[]	[47762500]	[]
9_11709	chr3	4742327	4742727	+	947	27.0	[8.015269]	[175]	[15.811725]	[175]	[4742549]	[4742549]
9_1171	chr9	123843712	123844112	+	1000	86.0	[16.258217]	[115]	[]	[]	[123843917]	[]
9_11735	chr3	60269305	60269705	+	1000	27.0	[]	[]	[6.9619446]	[119]	[]	[60269524]
9_11737	chr3	69791869	69792269	+	971	27.0	[]	[]	[6.713071]	[125]	[]	[69792092]
9_11742	chr3	136595755	136596155	+	951	27.0	[]	[]	[5.9829335]	[122]	[]	[136595938]
9_11746	chr3	152126256	152126656	+	706	27.0	[5.673355]	[158]	[13.469811]	[158]	[152126488]	[152126488]
9_11749	chr3	156825465	156825865	+	944	27.0	[11.607512]	[136]	[]	[]	[156825692]	[]
9_1175	chr12	89393663	89394063	+	1000	85.0	[9.275898]	[175]	[5.8574743]	[175]	[89393910]	[89393910]
9_11750	chr3	158370262	158370662	+	598	27.0	[]	[]	[8.621973, 17.315159]	[69, 121]	[]	[158370422, 158370474]
9_11752	chr3	182766095	182766495	+	956	27.0	[6.3910203, 11.85257]	[101, 112]	[]	[]	[182766261, 182766272]	[]
9_11758	chr3	195102461	195102861	+	869	27.0	[]	[]	[6.385992]	[84]	[]	[195102631]
9_1176	chr12	93021207	93021607	+	1000	85.0	[]	[]	[12.620911, 11.098821]	[109, 151]	[]	[93021411, 93021453]
9_11760	chr3	195177939	195178339	+	763	27.0	[]	[]	[6.0057917, 5.6322427]	[202, 203]	[]	[195178151, 195178152]
9_11762	chr3	196620091	196620491	+	987	27.0	[8.018149]	[174]	[]	[]	[196620315]	[]
9_11770	chr4	48668294	48668694	+	626	27.0	[7.2718515]	[105]	[7.52337]	[105]	[48668492]	[48668492]
9_11773	chr4	55362967	55363367	+	939	27.0	[]	[]	[7.8894258]	[97]	[]	[55363158]
9_11774	chr4	56701571	56701971	+	825	27.0	[10.132373]	[154]	[]	[]	[56701795]	[]
9_11776	chr4	76194227	76194627	+	950	27.0	[]	[]	[14.124345]	[91]	[]	[76194413]
9_1178	chr2	28584206	28584606	+	1000	85.0	[]	[]	[6.0023556]	[105]	[]	[28584408]
9_11784	chr4	98027839	98028239	+	716	27.0	[]	[]	[16.258217]	[98]	[]	[98028028]
9_11788	chr4	122775001	122775401	+	787	27.0	[8.461761]	[163]	[]	[]	[122775238]	[]
9_1179	chr2	121534649	121535049	+	1000	85.0	[7.465207]	[153]	[]	[]	[121534870]	[]
9_11796	chr4	169625889	169626289	+	868	27.0	[6.8973002]	[115]	[7.908006]	[79]	[169626099]	[169626063]
9_11799	chr4	185119965	185120365	+	703	27.0	[8.856631]	[163]	[]	[]	[185120144]	[]
9_118	chr1	150486984	150487384	+	1000	291.0	[]	[]	[16.258217]	[96]	[]	[150487177]
9_11800	chr5	10357900	10358300	+	970	27.0	[11.036327]	[115]	[6.3231277]	[115]	[10358058]	[10358058]
9_11803	chr5	40486861	40487261	+	897	27.0	[6.7900605]	[80]	[12.640175]	[145]	[40487022]	[40487087]
9_11804	chr5	41908351	41908751	+	960	27.0	[6.958328, 10.779332]	[82, 132]	[9.154484]	[82]	[41908525, 41908575]	[41908525]
9_1181	chr2	177709869	177710269	+	1000	85.0	[11.401335]	[100]	[11.401335]	[100]	[177710068]	[177710068]
9_11811	chr5	77748170	77748570	+	962	27.0	[]	[]	[8.648204]	[89]	[]	[77748348]
9_11813	chr5	90604851	90605251	+	655	27.0	[10.614968, 5.968529]	[76, 80]	[]	[]	[90605007, 90605011]	[]
9_11814	chr5	95394178	95394578	+	995	27.0	[5.9364805, 5.522735, 16.258217]	[96, 123, 164]	[]	[]	[95394351, 95394378, 95394419]	[]
9_11820	chr5	119451864	119452264	+	846	27.0	[]	[]	[12.299063]	[101]	[]	[119452042]
9_11825	chr5	134982327	134982727	+	942	27.0	[6.53479]	[128]	[]	[]	[134982547]	[]
9_11828	chr5	139710747	139711147	+	990	27.0	[13.554542, 5.7077427]	[125, 131]	[]	[]	[139710934, 139710940]	[]
9_11836	chr5	176481693	176482093	+	933	27.0	[]	[]	[6.2928486, 8.3082]	[90, 130]	[]	[176481867, 176481907]
9_1184	chr22	36468001	36468401	+	1000	85.0	[6.3821535]	[116]	[]	[]	[36468207]	[]
9_1185	chr3	124878832	124879232	+	1000	85.0	[12.69387]	[111]	[]	[]	[124879018]	[]
9_11862	chr6	26475261	26475661	+	1000	27.0	[]	[]	[6.4585648]	[137]	[]	[26475429]
9_11866	chr6	27544353	27544753	+	910	27.0	[6.6802025]	[144]	[]	[]	[27544594]	[]
9_11867	chr6	28897044	28897444	+	950	27.0	[6.0597363]	[109]	[]	[]	[28897236]	[]
9_1187	chr4	185318550	185318950	+	1000	85.0	[]	[]	[17.315159]	[66]	[]	[185318710]
9_11872	chr6	34671765	34672165	+	838	27.0	[6.415022]	[118]	[]	[]	[34671935]	[]
9_11873	chr6	34745327	34745727	+	950	27.0	[6.454526]	[172]	[]	[]	[34745565]	[]
9_11886	chr6	47436095	47436495	+	906	27.0	[7.5439057]	[159]	[5.750039]	[230]	[47436267]	[47436338]
9_11889	chr6	95577093	95577493	+	972	27.0	[8.648204]	[119]	[]	[]	[95577305]	[]
9_11895	chr6	118724262	118724662	+	872	27.0	[]	[]	[11.200965]	[114]	[]	[118724474]
9_11897	chr6	125101648	125102048	+	654	27.0	[]	[]	[6.21977]	[83]	[]	[125101829]
9_119	chr17	50950620	50951020	+	1000	291.0	[11.401335]	[94]	[11.189314, 11.401335]	[88, 94]	[50950814]	[50950808, 50950814]
9_11903	chr6	137913272	137913672	+	812	27.0	[]	[]	[8.951781]	[193]	[]	[137913522]
9_11906	chr6	147132964	147133364	+	924	27.0	[5.629383]	[111]	[]	[]	[147133135]	[]
9_1191	chr7	7977807	7978207	+	1000	85.0	[13.929092]	[105]	[8.580311]	[105]	[7978004]	[7978004]
9_11913	chr6	154822569	154822969	+	654	27.0	[]	[]	[15.057976]	[150]	[]	[154822747]
9_1192	chr7	72730793	72731193	+	1000	85.0	[10.662778]	[109]	[]	[]	[72731002]	[]
9_11926	chr7	43004133	43004533	+	632	27.0	[]	[]	[8.290689]	[211]	[]	[43004373]
9_11934	chr7	66933303	66933703	+	958	27.0	[]	[]	[6.052726]	[205]	[]	[66933546]
9_11944	chr7	101813740	101814140	+	962	27.0	[5.860183]	[135]	[6.0057917, 5.6322427]	[221, 222]	[101813895]	[101813981, 101813982]
9_11948	chr7	107032749	107033149	+	994	27.0	[7.467103]	[211]	[6.568025]	[166]	[107032974]	[107032929]
9_11951	chr7	107147540	107147940	+	961	27.0	[8.937386]	[165]	[6.7900605]	[183]	[107147742]	[107147760]
9_11952	chr7	107582758	107583158	+	818	27.0	[]	[]	[5.8758316]	[219]	[]	[107582990]
9_11955	chr7	116298052	116298452	+	991	27.0	[17.315159]	[100]	[]	[]	[116298203]	[]
9_11956	chr7	116505358	116505758	+	1000	27.0	[]	[]	[6.4165115]	[125]	[]	[116505522]
9_11957	chr7	116511803	116512203	+	907	27.0	[16.258217]	[142]	[]	[]	[116512026]	[]
9_11959	chr7	116953458	116953858	+	969	27.0	[]	[]	[8.621973]	[160]	[]	[116953634]
9_1196	chr8	55853217	55853617	+	1000	85.0	[]	[]	[5.5809965]	[103]	[]	[55853413]
9_11960	chr7	119943779	119944179	+	894	27.0	[]	[]	[9.604835]	[189]	[]	[119943987]
9_11962	chr7	127447388	127447788	+	905	27.0	[6.655813]	[170]	[]	[]	[127447619]	[]
9_11967	chr7	129862714	129863114	+	907	27.0	[12.991903]	[89]	[]	[]	[129862881]	[]
9_1198	chr9	133502050	133502450	+	1000	85.0	[17.315159]	[120]	[]	[]	[133502263]	[]
9_11982	chr7	140475665	140476065	+	969	27.0	[6.7453504]	[191]	[]	[]	[140475914]	[]
9_11986	chr7	148561616	148562016	+	832	27.0	[8.580311]	[132]	[13.929092]	[132]	[148561843]	[148561843]
9_11989	chr7	158779020	158779420	+	994	27.0	[7.251259, 8.015269]	[81, 101]	[15.811725]	[101]	[158779183, 158779203]	[158779203]
9_11993	chr8	6428675	6429075	+	972	27.0	[]	[]	[6.866074]	[145]	[]	[6428910]
9_11994	chr8	10698496	10698896	+	1000	27.0	[9.697532]	[106]	[7.724445]	[106]	[10698686]	[10698686]
9_120	chr3	98875540	98875940	+	1000	290.0	[13.323187]	[101]	[]	[]	[98875734]	[]
9_12000	chr8	66752510	66752910	+	647	27.0	[6.670806]	[68]	[]	[]	[66752674]	[]
9_12001	chr8	81839161	81839561	+	980	27.0	[11.401335]	[162]	[11.401335]	[162]	[81839394]	[81839394]
9_12005	chr8	98271390	98271790	+	739	27.0	[9.227879]	[167]	[5.852184]	[167]	[98271612]	[98271612]
9_12008	chr8	101211138	101211538	+	1000	27.0	[17.315159]	[81]	[]	[]	[101211303]	[]
9_12014	chr8	124476105	124476505	+	898	27.0	[9.70553]	[109]	[]	[]	[124476263]	[]
9_12027	chr9	109143847	109144247	+	878	27.0	[]	[]	[5.8758316]	[127]	[]	[109144037]
9_1203	chr1	181905877	181906277	+	1000	84.0	[]	[]	[7.5439057]	[144]	[]	[181906095]
9_12034	chr9	129737557	129737957	+	919	27.0	[9.605836]	[91]	[]	[]	[129737728]	[]
9_12045	chr9	131037635	131038035	+	955	27.0	[5.8359895]	[158]	[]	[]	[131037808]	[]
9_12048	chr9	131118745	131119145	+	1000	27.0	[6.802972]	[122]	[]	[]	[131118907]	[]
9_12054	chr9	131231834	131232234	+	1000	27.0	[8.78769, 5.7025995]	[99, 121]	[]	[]	[131232032, 131232054]	[]
9_1206	chr10	74153104	74153504	+	1000	84.0	[]	[]	[11.636929]	[95]	[]	[74153288]
9_12065	chrX	123169101	123169501	+	919	27.0	[12.620911]	[88]	[5.96853]	[86]	[123169287]	[123169285]
9_12076	chr1	11690074	11690474	+	929	26.0	[]	[]	[10.5505705]	[167]	[]	[11690273]
9_12078	chr1	12537201	12537601	+	953	26.0	[7.9241214]	[168]	[]	[]	[12537414]	[]
9_12082	chr1	15890343	15890743	+	958	26.0	[]	[]	[12.69387, 6.0057917, 5.6322427]	[158, 195, 196]	[]	[15890536, 15890573, 15890574]
9_12092	chr1	19509140	19509540	+	953	26.0	[10.577045]	[193]	[]	[]	[19509343]	[]
9_12096	chr1	23102180	23102580	+	672	26.0	[7.1641073]	[104]	[]	[]	[23102370]	[]
9_121	chr9	77827318	77827718	+	1000	290.0	[10.083745]	[94]	[6.116989, 11.108269, 10.083745]	[60, 66, 94]	[77827504]	[77827470, 77827476, 77827504]
9_1210	chr11	118241042	118241442	+	1000	84.0	[]	[]	[8.370614]	[78]	[]	[118241211]
9_12101	chr1	26269144	26269544	+	810	26.0	[6.077695, 11.036327]	[93, 117]	[6.3231277]	[117]	[26269331, 26269355]	[26269355]
9_12105	chr1	26820976	26821376	+	862	26.0	[15.811725]	[150]	[8.015269]	[150]	[26821192]	[26821192]
9_12107	chr1	27013103	27013503	+	976	26.0	[]	[]	[11.830152]	[120]	[]	[27013264]
9_1211	chr13	80339718	80340118	+	1000	84.0	[14.001035]	[123]	[]	[]	[80339926]	[]
9_12119	chr1	40276655	40277055	+	813	26.0	[11.200965]	[139]	[]	[]	[40276876]	[]
