#PeakID(python scan_motif.py ./ENCODE_processed_files/TEAD2_idr.fa TEAD2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
965_1065	chr7	116954225	116954625	+	1000	64.5	[]	[]	[9.390524]	[78]	[]	[116954397]
965_10655	chr7	90346279	90346679	+	605	27.0	[8.518976]	[72]	[]	[]	[90346440]	[]
965_10659	chr7	106022169	106022569	+	629	27.0	[8.311733]	[218]	[]	[]	[106022408]	[]
965_10660	chr7	107026215	107026615	+	564	27.0	[10.269137, 7.5994935]	[129, 139]	[]	[]	[107026400, 107026410]	[]
965_10661	chr7	113014967	113015367	+	577	27.0	[7.9547687, 12.834519]	[131, 151]	[8.731906]	[116]	[113015168, 113015188]	[113015153]
965_10668	chr7	128826994	128827394	+	576	27.0	[]	[]	[8.731906]	[119]	[]	[128827202]
965_1067	chr9	40939219	40939619	+	1000	64.5	[9.390524]	[97]	[]	[]	[40939395]	[]
965_10674	chr7	142323607	142324007	+	607	27.0	[]	[]	[12.834519]	[118]	[]	[142323810]
965_10675	chr7	149321897	149322297	+	571	27.0	[]	[]	[7.7999115]	[171]	[]	[149322079]
965_1068	chr9	98851941	98852341	+	1000	64.5	[]	[]	[10.269137]	[104]	[]	[98852115]
965_10680	chr8	22109715	22110115	+	626	27.0	[8.311733]	[70]	[]	[]	[22109869]	[]
965_10684	chr8	90195640	90196040	+	606	27.0	[12.834519, 9.390524, 8.518976]	[114, 148, 153]	[]	[]	[90195814, 90195848, 90195853]	[]
965_10685	chr8	93975168	93975568	+	621	27.0	[]	[]	[10.269137]	[120]	[]	[93975386]
965_10687	chr8	104365844	104366244	+	600	27.0	[]	[]	[12.834519]	[111]	[]	[104366032]
965_10688	chr8	124636498	124636898	+	569	27.0	[]	[]	[8.731906]	[92]	[]	[124636656]
965_1069	chr1	15835817	15836217	+	1000	64.0	[12.834519]	[110]	[]	[]	[15835988]	[]
965_10690	chr8	143454562	143454962	+	600	27.0	[8.311733]	[181]	[]	[]	[143454799]	[]
965_10693	chr9	113410670	113411070	+	616	27.0	[]	[]	[8.196857, 8.518976]	[147, 218]	[]	[113410845, 113410916]
965_10695	chr9	125240477	125240877	+	585	27.0	[8.311733]	[160]	[]	[]	[125240716]	[]
965_10699	chr9	137491341	137491741	+	569	27.0	[7.5994935, 7.5994935]	[87, 155]	[]	[]	[137491501, 137491569]	[]
965_10700	chrUn_KI270742v1	107024	107424	+	607	27.0	[7.5994935]	[105]	[]	[]	[107226]	[]
965_10704	chr1	10211459	10211859	+	564	26.5	[12.834519]	[162]	[]	[]	[10211659]	[]
965_10709	chr1	23020553	23020953	+	588	26.5	[]	[]	[8.311733]	[132]	[]	[23020745]
965_1071	chr15	66803220	66803620	+	1000	64.0	[]	[]	[10.269137]	[95]	[]	[66803403]
965_10715	chr1	28525021	28525421	+	568	26.5	[]	[]	[8.196857]	[132]	[]	[28525214]
965_10719	chr1	40976914	40977314	+	567	26.5	[8.366211, 8.366211]	[112, 124]	[]	[]	[40977111, 40977123]	[]
965_10723	chr1	93879224	93879624	+	599	26.5	[7.6749144]	[214]	[]	[]	[93879443]	[]
965_10724	chr1	100347300	100347700	+	591	26.5	[]	[]	[8.366211]	[124]	[]	[100347503]
965_10727	chr1	109131813	109132213	+	572	26.5	[]	[]	[8.366211]	[56]	[]	[109131965]
965_10729	chr1	112880967	112881367	+	570	26.5	[7.7999115]	[107]	[8.311733]	[135]	[112881141]	[112881169]
965_1073	chr19	10388875	10389275	+	1000	64.0	[10.269137]	[129]	[]	[]	[10389086]	[]
965_10733	chr1	148263396	148263796	+	542	26.5	[9.390524]	[102]	[]	[]	[148263577]	[]
965_10735	chr1	154999735	155000135	+	574	26.5	[8.311733, 8.311733]	[107, 162]	[]	[]	[154999916, 154999971]	[]
965_10736	chr1	157377098	157377498	+	554	26.5	[7.6554527]	[126]	[]	[]	[157377318]	[]
965_10739	chr1	172441775	172442175	+	544	26.5	[7.6749144]	[128]	[]	[]	[172441954]	[]
965_10741	chr1	202184703	202185103	+	611	26.5	[]	[]	[8.518976]	[88]	[]	[202184882]
965_10752	chr1	234616335	234616735	+	592	26.5	[]	[]	[7.6554527]	[87]	[]	[234616494]
965_10758	chr10	16891768	16892168	+	576	26.5	[8.311733]	[243]	[8.311733]	[225]	[16892013]	[16891995]
965_1076	chr20	1475204	1475604	+	1000	64.0	[12.834519]	[123]	[]	[]	[1475411]	[]
965_10760	chr10	41861684	41862084	+	585	26.5	[]	[]	[12.834519, 8.518976, 10.269137, 10.269137, 8.518976, 8.518976, 8.518976, 8.518976]	[100, 130, 135, 145, 155, 160, 165, 170]	[]	[41861838, 41861868, 41861873, 41861883, 41861893, 41861898, 41861903, 41861908]
965_10764	chr11	10858101	10858501	+	588	26.5	[8.196857]	[144]	[]	[]	[10858342]	[]
965_10765	chr11	36747005	36747405	+	569	26.5	[]	[]	[12.834519]	[108]	[]	[36747209]
965_10766	chr11	64888929	64889329	+	578	26.5	[]	[]	[8.311733]	[150]	[]	[64889165]
965_10767	chr11	65859856	65860256	+	607	26.5	[12.834519]	[114]	[]	[]	[65860019]	[]
965_1077	chr6	36884541	36884941	+	1000	64.0	[]	[]	[9.390524]	[65]	[]	[36884698]
965_10770	chr11	82791827	82792227	+	581	26.5	[8.176826]	[116]	[]	[]	[82792028]	[]
965_10775	chr12	6612957	6613357	+	603	26.5	[12.834519]	[83]	[]	[]	[6613131]	[]
965_10776	chr12	6938047	6938447	+	592	26.5	[10.269137]	[164]	[]	[]	[6938259]	[]
965_10778	chr12	54596431	54596831	+	585	26.5	[12.834519]	[70]	[8.518976]	[88]	[54596600]	[54596618]
965_10779	chr12	93785202	93785602	+	600	26.5	[]	[]	[8.176826]	[105]	[]	[93785398]
965_10782	chr12	103809195	103809595	+	568	26.5	[12.834519]	[123]	[]	[]	[103809357]	[]
965_10783	chr12	116373282	116373682	+	548	26.5	[8.518976, 8.518976]	[162, 167]	[]	[]	[116373519, 116373524]	[]
965_10788	chr13	90886979	90887379	+	587	26.5	[]	[]	[8.518976]	[187]	[]	[90887191]
965_10789	chr13	91128680	91129080	+	576	26.5	[]	[]	[7.7999115]	[154]	[]	[91128874]
965_1079	chr9	131011924	131012324	+	1000	64.0	[7.7329817]	[88]	[]	[]	[131012089]	[]
965_10791	chr13	91276163	91276563	+	561	26.5	[7.6554527]	[120]	[8.366211]	[158]	[91276350]	[91276388]
965_10798	chr13	92424660	92425060	+	580	26.5	[7.9547687]	[179]	[]	[]	[92424868]	[]
965_10799	chr13	92537468	92537868	+	591	26.5	[7.5994935]	[78]	[]	[]	[92537626]	[]
965_108	chr7	105012573	105012973	+	1000	210.0	[]	[]	[10.269137]	[89]	[]	[105012758]
965_10802	chr13	93237642	93238042	+	575	26.5	[7.6554527]	[99]	[]	[]	[93237825]	[]
965_10804	chr13	107953052	107953452	+	575	26.5	[8.366211]	[63]	[]	[]	[107953208]	[]
965_10805	chr14	20302052	20302452	+	591	26.5	[8.176826]	[107]	[]	[]	[20302257]	[]
965_1081	chrX	154371334	154371734	+	1000	64.0	[]	[]	[10.269137]	[84]	[]	[154371485]
965_10810	chr15	49646024	49646424	+	606	26.5	[]	[]	[12.834519]	[137]	[]	[49646252]
965_10814	chr16	30839024	30839424	+	580	26.5	[]	[]	[8.366211]	[123]	[]	[30839246]
965_1082	chr1	21368491	21368891	+	1000	63.5	[]	[]	[12.834519, 8.518976]	[128, 154]	[]	[21368698, 21368724]
965_10826	chr17	48907979	48908379	+	600	26.5	[]	[]	[8.311733]	[108]	[]	[48908157]
965_10828	chr17	64649067	64649467	+	575	26.5	[8.176826]	[98]	[]	[]	[64649265]	[]
965_10829	chr17	68457705	68458105	+	615	26.5	[]	[]	[10.269137]	[103]	[]	[68457902]
965_10831	chr17_GL000205v2_random	150173	150573	+	591	26.5	[8.731906]	[55]	[]	[]	[150324]	[]
965_10832	chr18	596880	597280	+	547	26.5	[]	[]	[8.311733]	[141]	[]	[597120]
965_10835	chr19	11434875	11435275	+	602	26.5	[7.6554527]	[198]	[]	[]	[11435122]	[]
965_1084	chr1	125177194	125177594	+	1000	63.5	[8.518976, 8.196857]	[99, 132]	[]	[]	[125177391, 125177424]	[]
965_10841	chr19	29662293	29662693	+	569	26.5	[]	[]	[8.311733]	[105]	[]	[29662457]
965_10842	chr19	35145064	35145464	+	550	26.5	[12.834519]	[146]	[]	[]	[35145286]	[]
965_10844	chr19	40776981	40777381	+	560	26.5	[]	[]	[8.176826]	[125]	[]	[40777177]
965_10845	chr19	42449932	42450332	+	569	26.5	[]	[]	[8.176826]	[130]	[]	[42450121]
965_10846	chr19	45507247	45507647	+	563	26.5	[]	[]	[9.390524, 8.731906]	[105, 118]	[]	[45507446, 45507459]
965_10851	chr19	55702262	55702662	+	577	26.5	[]	[]	[12.834519]	[134]	[]	[55702444]
965_10852	chr19	56368091	56368491	+	555	26.5	[10.269137]	[88]	[]	[]	[56368251]	[]
965_10859	chr2	69307224	69307624	+	557	26.5	[]	[]	[8.731906]	[120]	[]	[69307439]
965_1086	chr1	173603268	173603668	+	1000	63.5	[12.834519]	[90]	[]	[]	[173603455]	[]
965_10862	chr2	113582567	113582967	+	570	26.5	[8.366211]	[89]	[]	[]	[113582752]	[]
965_10863	chr2	126648432	126648832	+	562	26.5	[]	[]	[12.834519]	[97]	[]	[126648603]
965_10870	chr2	217105893	217106293	+	541	26.5	[10.269137]	[139]	[]	[]	[217106075]	[]
965_10873	chr20	44532902	44533302	+	588	26.5	[8.311733]	[126]	[]	[]	[44533115]	[]
965_10875	chr20	49766069	49766469	+	552	26.5	[8.366211]	[99]	[7.7999115, 7.6554527]	[112, 167]	[49766244]	[49766257, 49766312]
965_10883	chr21	46225231	46225631	+	545	26.5	[]	[]	[8.196857]	[152]	[]	[46225449]
965_10884	chr22	16587005	16587405	+	569	26.5	[8.311733]	[227]	[]	[]	[16587243]	[]
965_10890	chr22	19544402	19544802	+	588	26.5	[]	[]	[12.834519]	[138]	[]	[19544636]
965_10894	chr22	20780743	20781143	+	598	26.5	[]	[]	[7.9547687]	[182]	[]	[20780968]
965_10897	chr22	20929784	20930184	+	592	26.5	[]	[]	[9.390524]	[169]	[]	[20930010]
965_10898	chr22	20935263	20935663	+	577	26.5	[]	[]	[8.311733]	[62]	[]	[20935418]
965_10899	chr22	21006663	21007063	+	599	26.5	[9.390524]	[156]	[]	[]	[21006873]	[]
965_10903	chr22	23073792	23074192	+	543	26.5	[7.7329817]	[171]	[]	[]	[23074024]	[]
965_10904	chr22	28855613	28856013	+	559	26.5	[8.366211, 9.390524]	[108, 122]	[]	[]	[28855821, 28855835]	[]
965_10907	chr3	9848862	9849262	+	590	26.5	[7.9547687]	[108]	[]	[]	[9849036]	[]
965_10910	chr3	31506756	31507156	+	604	26.5	[]	[]	[12.834519, 8.518976]	[57, 78]	[]	[31506911, 31506932]
965_1092	chr19	28528520	28528920	+	1000	63.5	[10.269137]	[108]	[]	[]	[28528727]	[]
965_10922	chr4	40531318	40531718	+	563	26.5	[9.390524]	[117]	[]	[]	[40531502]	[]
965_10926	chr4	99562923	99563323	+	565	26.5	[]	[]	[10.269137]	[130]	[]	[99563122]
965_10927	chr4	109811026	109811426	+	578	26.5	[]	[]	[8.366211, 12.834519]	[70, 127]	[]	[109811193, 109811250]
965_10930	chr5	37774862	37775262	+	566	26.5	[8.176826]	[105]	[]	[]	[37775066]	[]
965_10934	chr5	90613266	90613666	+	573	26.5	[12.834519]	[195]	[]	[]	[90613483]	[]
965_10935	chr5	91314198	91314598	+	588	26.5	[]	[]	[7.7329817]	[192]	[]	[91314391]
965_10937	chr5	127564263	127564663	+	592	26.5	[8.366211]	[76]	[]	[]	[127564419]	[]
965_1094	chr22	21984694	21985094	+	1000	63.5	[8.176826]	[128]	[]	[]	[21984903]	[]
965_10942	chr5	176185114	176185514	+	566	26.5	[]	[]	[8.366211]	[86]	[]	[176185272]
965_10948	chr6	10886573	10886973	+	561	26.5	[]	[]	[9.390524, 7.8428354]	[162, 178]	[]	[10886783, 10886799]
965_10953	chr6	26570243	26570643	+	551	26.5	[]	[]	[9.390524, 7.5994935]	[101, 178]	[]	[26570415, 26570492]
965_10954	chr6	27694136	27694536	+	578	26.5	[8.366211, 7.7999115]	[83, 104]	[]	[]	[27694288, 27694309]	[]
965_10955	chr6	31771281	31771681	+	586	26.5	[12.834519]	[121]	[]	[]	[31771455]	[]
965_10956	chr6	32184148	32184548	+	596	26.5	[]	[]	[10.269137]	[113]	[]	[32184337]
965_1096	chr3	194575469	194575869	+	1000	63.5	[]	[]	[8.311733]	[127]	[]	[194575685]
965_10965	chr6	109056684	109057084	+	589	26.5	[7.7999115]	[149]	[]	[]	[109056895]	[]
965_10968	chr6	139369435	139369835	+	578	26.5	[9.390524]	[154]	[]	[]	[139369657]	[]
965_1097	chr4	55729831	55730231	+	1000	63.5	[10.269137]	[92]	[]	[]	[55730009]	[]
965_10977	chr7	98218269	98218669	+	576	26.5	[]	[]	[7.6554527]	[183]	[]	[98218517]
965_1098	chr6	28687640	28688040	+	1000	63.5	[]	[]	[8.518976, 12.834519]	[147, 152]	[]	[28687874, 28687879]
965_10985	chr7	108113988	108114388	+	606	26.5	[]	[]	[7.6554527]	[57]	[]	[108114141]
965_10986	chr7	121003805	121004205	+	578	26.5	[8.366211]	[115]	[12.834519, 8.176826]	[94, 180]	[121003983]	[121003962, 121004048]
965_10987	chr7	129435349	129435749	+	605	26.5	[7.5994935]	[202]	[]	[]	[129435598]	[]
965_10988	chr8	10814221	10814621	+	541	26.5	[]	[]	[10.269137]	[128]	[]	[10814434]
965_1099	chr6	91053117	91053517	+	1000	63.5	[12.834519, 8.366211]	[87, 126]	[]	[]	[91053294, 91053333]	[]
965_10990	chr8	89796778	89797178	+	578	26.5	[12.834519]	[112]	[]	[]	[89796946]	[]
965_10991	chr8	109334585	109334985	+	593	26.5	[7.9547687]	[199]	[]	[]	[109334826]	[]
965_10994	chr9	36559241	36559641	+	556	26.5	[]	[]	[7.8428354]	[154]	[]	[36559482]
965_10995	chr9	127628839	127629239	+	592	26.5	[]	[]	[12.834519]	[97]	[]	[127629020]
965_1100	chr7	129720364	129720764	+	1000	63.5	[]	[]	[7.7999115]	[123]	[]	[129720585]
965_11000	chr9	131208136	131208536	+	615	26.5	[12.834519]	[151]	[]	[]	[131208370]	[]
965_11001	chr9	136780591	136780991	+	592	26.5	[12.834519, 8.518976]	[87, 92]	[8.366211]	[59]	[136780778, 136780783]	[136780750]
965_11002	chr9	137491987	137492387	+	586	26.5	[9.390524]	[148]	[]	[]	[137492207]	[]
965_11003	chrUn_GL000216v2	72489	72889	+	571	26.5	[10.269137, 12.834519, 9.390524, 8.518976, 8.518976, 8.518976, 8.518976]	[138, 153, 183, 188, 203, 213, 228]	[]	[]	[72646, 72661, 72691, 72696, 72711, 72721, 72736]	[]
965_11004	chrUn_GL000224v1	28273	28673	+	563	26.5	[]	[]	[8.176826]	[114]	[]	[28450]
965_11005	chr1	1505143	1505543	+	567	26.0	[]	[]	[7.8428354]	[221]	[]	[1505377]
965_11008	chr1	21781767	21782167	+	550	26.0	[8.518976]	[177]	[12.834519]	[200]	[21781993]	[21782016]
965_1101	chr9	126984904	126985304	+	1000	63.5	[]	[]	[12.834519]	[117]	[]	[126985115]
965_11010	chr1	25978922	25979322	+	559	26.0	[]	[]	[7.7999115]	[166]	[]	[25979138]
965_11012	chr1	37845212	37845612	+	559	26.0	[7.6554527]	[171]	[]	[]	[37845400]	[]
965_11014	chr1	43763457	43763857	+	540	26.0	[]	[]	[8.311733]	[131]	[]	[43763667]
965_11026	chr1	165869351	165869751	+	559	26.0	[12.834519]	[119]	[]	[]	[165869531]	[]
965_1103	chr1	99599619	99600019	+	1000	63.0	[]	[]	[8.311733, 8.518976]	[133, 161]	[]	[99599832, 99599860]
965_11031	chr1	207052658	207053058	+	542	26.0	[7.8428354]	[118]	[8.311733]	[160]	[207052862]	[207052904]
965_11034	chr1	231240764	231241164	+	543	26.0	[7.8428354]	[138]	[]	[]	[231240974]	[]
965_11038	chr10	32361560	32361960	+	549	26.0	[10.269137]	[149]	[]	[]	[32361809]	[]
965_1104	chr1	223771875	223772275	+	1000	63.0	[9.390524]	[132]	[]	[]	[223772041]	[]
965_11040	chr10	48383403	48383803	+	560	26.0	[8.731906]	[95]	[10.269137]	[63]	[48383592]	[48383560]
965_11041	chr10	69639233	69639633	+	542	26.0	[]	[]	[9.390524]	[93]	[]	[69639420]
965_11044	chr10	77641885	77642285	+	543	26.0	[9.390524]	[110]	[]	[]	[77642085]	[]
965_11046	chr11	9452056	9452456	+	545	26.0	[7.7329817]	[120]	[10.269137]	[156]	[9452216]	[9452252]
965_11049	chr11	68974673	68975073	+	551	26.0	[]	[]	[10.269137]	[112]	[]	[68974867]
965_1105	chr10	63629463	63629863	+	1000	63.0	[12.834519]	[120]	[]	[]	[63629659]	[]
965_11053	chr12	89756523	89756923	+	572	26.0	[]	[]	[8.311733]	[100]	[]	[89756698]
965_11055	chr12	116434232	116434632	+	564	26.0	[8.311733]	[170]	[]	[]	[116434407]	[]
965_11057	chr13	89926414	89926814	+	577	26.0	[8.311733]	[99]	[8.731906]	[112]	[89926601]	[89926614]
965_11059	chr13	90361667	90362067	+	556	26.0	[7.7999115]	[154]	[]	[]	[90361888]	[]
965_11067	chr13	93238708	93239108	+	564	26.0	[10.269137]	[149]	[]	[]	[93238922]	[]
965_11069	chr14	34653072	34653472	+	570	26.0	[7.5994935]	[93]	[]	[]	[34653263]	[]
965_1107	chr17	40168296	40168696	+	1000	63.0	[8.366211]	[75]	[12.834519, 9.390524]	[94, 121]	[40168452]	[40168471, 40168498]
965_11070	chr15	42275539	42275939	+	562	26.0	[9.390524]	[162]	[]	[]	[42275761]	[]
965_11075	chr16	71722760	71723160	+	552	26.0	[10.269137]	[71]	[]	[]	[71722920]	[]
965_11078	chr17	29710756	29711156	+	550	26.0	[12.834519]	[161]	[]	[]	[29710926]	[]
965_1108	chr17_GL000205v2_random	156115	156515	+	1000	63.0	[]	[]	[12.834519]	[184]	[]	[156357]
965_11081	chr17	58379283	58379683	+	584	26.0	[7.5994935]	[161]	[]	[]	[58379530]	[]
965_11084	chr17	76727365	76727765	+	547	26.0	[8.366211]	[135]	[7.6554527]	[127]	[76727538]	[76727530]
965_11089	chr19	4005347	4005747	+	559	26.0	[10.269137]	[129]	[]	[]	[4005573]	[]
965_11091	chr19	13526534	13526934	+	556	26.0	[]	[]	[12.834519]	[85]	[]	[13526715]
965_11092	chr19	13583079	13583479	+	577	26.0	[12.834519]	[163]	[]	[]	[13583321]	[]
965_11094	chr19	55069470	55069870	+	569	26.0	[10.269137]	[66]	[]	[]	[55069626]	[]
965_11095	chr2	26785434	26785834	+	553	26.0	[8.366211]	[90]	[]	[]	[26785600]	[]
965_11097	chr2	38665653	38666053	+	555	26.0	[8.518976]	[165]	[]	[]	[38665884]	[]
965_1110	chr19	48634523	48634923	+	1000	63.0	[]	[]	[12.834519]	[93]	[]	[48634707]
965_11102	chr2	208929535	208929935	+	555	26.0	[]	[]	[8.518976]	[93]	[]	[208929701]
965_11103	chr20	31063479	31063879	+	562	26.0	[]	[]	[8.518976, 12.834519, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976]	[144, 164, 179, 184, 189, 194, 199, 204, 214, 234]	[]	[31063634, 31063654, 31063669, 31063674, 31063679, 31063684, 31063689, 31063694, 31063704, 31063724]
965_11107	chr21	8994977	8995377	+	547	26.0	[8.731906]	[154]	[]	[]	[8995144]	[]
965_11111	chr21	44835139	44835539	+	564	26.0	[7.7329817]	[91]	[]	[]	[44835290]	[]
965_11112	chr21	46320626	46321026	+	563	26.0	[]	[]	[12.834519]	[122]	[]	[46320836]
965_1112	chr20	48139496	48139896	+	1000	63.0	[7.7329817]	[87]	[10.269137]	[96]	[48139681]	[48139690]
965_11122	chr22	20583127	20583527	+	542	26.0	[8.366211]	[206]	[]	[]	[20583369]	[]
965_11127	chr22	22205445	22205845	+	551	26.0	[12.834519]	[123]	[7.6554527]	[139]	[22205659]	[22205675]
965_11128	chr22	22212283	22212683	+	563	26.0	[8.311733]	[136]	[]	[]	[22212434]	[]
965_11129	chr22	22561817	22562217	+	555	26.0	[]	[]	[7.5994935]	[124]	[]	[22561971]
965_1113	chr20	50818148	50818548	+	1000	63.0	[]	[]	[8.518976]	[159]	[]	[50818387]
965_11134	chr3	139388899	139389299	+	577	26.0	[9.390524]	[93]	[]	[]	[139389072]	[]
965_11137	chr4	71406541	71406941	+	542	26.0	[12.834519]	[108]	[]	[]	[71406733]	[]
965_1114	chr22	19854906	19855306	+	1000	63.0	[8.518976]	[124]	[]	[]	[19855073]	[]
965_11140	chr5	65481895	65482295	+	550	26.0	[8.311733]	[178]	[]	[]	[65482114]	[]
965_11141	chr5	76337930	76338330	+	553	26.0	[8.366211]	[140]	[]	[]	[76338146]	[]
965_11142	chr5	81301127	81301527	+	566	26.0	[]	[]	[12.834519]	[84]	[]	[81301300]
965_11143	chr5	81755288	81755688	+	567	26.0	[]	[]	[12.834519]	[165]	[]	[81755511]
965_11144	chr5	91379734	91380134	+	556	26.0	[9.390524]	[111]	[]	[]	[91379944]	[]
965_11146	chr5	132497148	132497548	+	560	26.0	[]	[]	[8.311733]	[96]	[]	[132497304]
965_11149	chr5	145681647	145682047	+	559	26.0	[]	[]	[8.731906]	[168]	[]	[145681869]
965_11152	chr6	4620575	4620975	+	546	26.0	[]	[]	[8.196857]	[109]	[]	[4620783]
965_11155	chr6	28795695	28796095	+	571	26.0	[]	[]	[7.9547687]	[143]	[]	[28795913]
965_11157	chr6	31204032	31204432	+	579	26.0	[8.366211]	[132]	[]	[]	[31204203]	[]
965_11160	chr6	43094005	43094405	+	562	26.0	[]	[]	[7.6554527]	[173]	[]	[43094209]
965_11161	chr6	43174203	43174603	+	558	26.0	[10.269137]	[156]	[]	[]	[43174376]	[]
965_11166	chr6	125949072	125949472	+	575	26.0	[12.834519]	[129]	[]	[]	[125949275]	[]
965_11168	chr6	136401735	136402135	+	568	26.0	[8.311733]	[107]	[]	[]	[136401891]	[]
965_11174	chr7	74026723	74027123	+	542	26.0	[7.7329817]	[106]	[7.8428354]	[179]	[74026876]	[74026949]
965_11177	chr7	105664762	105665162	+	550	26.0	[8.311733, 9.390524]	[89, 106]	[]	[]	[105664935, 105664952]	[]
965_11178	chr7	106721873	106722273	+	554	26.0	[]	[]	[8.311733]	[172]	[]	[106722084]
965_1118	chr22	23141408	23141808	+	1000	63.0	[]	[]	[8.196857]	[199]	[]	[23141651]
965_11187	chr7	143385870	143386270	+	543	26.0	[]	[]	[8.176826, 8.176826, 8.176826]	[125, 148, 156]	[]	[143386064, 143386087, 143386095]
965_11188	chr7	148856260	148856660	+	547	26.0	[]	[]	[8.176826]	[74]	[]	[148856424]
965_11189	chr7	148885154	148885554	+	551	26.0	[7.7999115]	[206]	[]	[]	[148885378]	[]
965_11192	chr8	9001769	9002169	+	555	26.0	[]	[]	[8.311733]	[110]	[]	[9001922]
965_11194	chr8	54405423	54405823	+	558	26.0	[]	[]	[12.834519]	[169]	[]	[54405656]
965_11195	chr8	58801433	58801833	+	546	26.0	[8.731906]	[158]	[]	[]	[58801644]	[]
965_11197	chr8	124017555	124017955	+	548	26.0	[]	[]	[8.176826]	[124]	[]	[124017718]
965_112	chr18	3247331	3247731	+	1000	207.5	[]	[]	[12.834519]	[74]	[]	[3247500]
965_1120	chr6	781276	781676	+	1000	63.0	[12.834519]	[132]	[]	[]	[781492]	[]
965_1121	chr6	34865102	34865502	+	1000	63.0	[12.834519]	[73]	[]	[]	[34865261]	[]
965_11218	chr12	53538369	53538769	+	542	25.5	[7.6554527]	[133]	[]	[]	[53538522]	[]
965_11219	chr12	116202960	116203360	+	545	25.5	[]	[]	[12.834519]	[146]	[]	[116203193]
965_1122	chr7	108586156	108586556	+	1000	63.0	[7.6554527]	[161]	[7.7999115]	[100]	[108586404]	[108586343]
965_11222	chr17	48547177	48547577	+	542	25.5	[]	[]	[8.196857]	[137]	[]	[48547338]
965_11223	chr17	68034137	68034537	+	552	25.5	[8.366211]	[141]	[]	[]	[68034364]	[]
965_11227	chr2	43985386	43985786	+	543	25.5	[]	[]	[8.366211]	[73]	[]	[43985557]
965_11228	chr21	32546130	32546530	+	541	25.5	[7.9547687]	[156]	[]	[]	[32546367]	[]
965_11229	chr3	66394857	66395257	+	553	25.5	[12.834519]	[114]	[]	[]	[66395043]	[]
965_11239	chr9	123335594	123335994	+	551	25.5	[]	[]	[8.196857, 9.390524]	[110, 128]	[]	[123335794, 123335812]
965_1126	chr9	131331213	131331613	+	1000	63.0	[]	[]	[12.834519]	[130]	[]	[131331420]
965_1127	chr1	155224633	155225033	+	1000	62.5	[9.390524]	[119]	[]	[]	[155224829]	[]
965_1129	chr1	234723822	234724222	+	1000	62.5	[7.7999115]	[186]	[]	[]	[234724037]	[]
965_1133	chr17	2399629	2400029	+	1000	62.5	[12.834519, 12.834519]	[102, 143]	[]	[]	[2399803, 2399844]	[]
965_1134	chr19	8033499	8033899	+	1000	62.5	[8.311733]	[93]	[]	[]	[8033692]	[]
965_1138	chr3	33911835	33912235	+	1000	62.5	[8.731906]	[121]	[]	[]	[33912055]	[]
965_1139	chr5	71385183	71385583	+	1000	62.5	[]	[]	[8.366211]	[77]	[]	[71385352]
965_1140	chr5	112973844	112974244	+	1000	62.5	[10.269137]	[96]	[8.311733]	[131]	[112974034]	[112974069]
965_1141	chr5	170151089	170151489	+	1000	62.5	[12.834519]	[86]	[]	[]	[170151274]	[]
965_1143	chr7	106153821	106154221	+	1000	62.5	[12.834519]	[61]	[12.834519]	[130]	[106153974]	[106154043]
965_1145	chr9	95434119	95434519	+	1000	62.5	[8.311733]	[99]	[]	[]	[95434318]	[]
965_1146	chr1	40863464	40863864	+	1000	62.0	[8.366211]	[66]	[]	[]	[40863617]	[]
965_1147	chr1	41496195	41496595	+	1000	62.0	[]	[]	[10.269137]	[117]	[]	[41496402]
965_1149	chr10	38529107	38529507	+	1000	62.0	[]	[]	[8.366211, 8.518976, 8.518976, 8.518976, 7.7329817]	[151, 171, 186, 201, 206]	[]	[38529272, 38529292, 38529307, 38529322, 38529327]
965_115	chr7	100867112	100867512	+	1000	204.5	[]	[]	[12.834519]	[108]	[]	[100867318]
965_1152	chr12	4320696	4321096	+	1000	62.0	[10.269137]	[92]	[]	[]	[4320887]	[]
965_1153	chr13	96057881	96058281	+	1000	62.0	[12.834519]	[84]	[]	[]	[96058058]	[]
965_1154	chr15	36428281	36428681	+	1000	62.0	[7.5994935]	[99]	[]	[]	[36428456]	[]
965_1155	chr15	56203342	56203742	+	1000	62.0	[10.269137]	[120]	[]	[]	[56203540]	[]
965_1156	chr16	27470625	27471025	+	1000	62.0	[12.834519]	[135]	[]	[]	[27470844]	[]
965_1159	chr20	5634884	5635284	+	1000	62.0	[10.269137]	[127]	[]	[]	[5635073]	[]
965_1160	chr22	21587966	21588366	+	1000	62.0	[]	[]	[7.7329817]	[150]	[]	[21588145]
965_1163	chr4	74096462	74096862	+	1000	62.0	[]	[]	[10.269137]	[102]	[]	[74096637]
965_1164	chr7	106166700	106167100	+	1000	62.0	[9.390524]	[83]	[]	[]	[106166879]	[]
965_1165	chr7	124992798	124993198	+	1000	62.0	[12.834519]	[88]	[]	[]	[124992985]	[]
965_1166	chr7	151028533	151028933	+	1000	62.0	[7.7329817]	[215]	[12.834519]	[173]	[151028782]	[151028740]
965_1171	chr1	220300472	220300872	+	1000	61.5	[]	[]	[10.269137]	[81]	[]	[220300650]
