#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIC_idr.fa NFIC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
366_10374	chr19	56125836	56126236	+	1000	199.5	[7.275311, 7.275311]	[107, 141]	[]	[]	[56126032, 56126066]	[]
366_10378	chr21	29232785	29233185	+	1000	199.5	[]	[]	[7.275311]	[123]	[]	[29233005]
366_10379	chr21	32727671	32728071	+	1000	199.5	[7.275311]	[261]	[]	[]	[32727907]	[]
366_1038	chr1	194081439	194081839	+	1000	1009.5	[7.275311]	[105]	[7.275311]	[114]	[194081643]	[194081652]
366_10382	chr22	22836337	22836737	+	1000	199.5	[]	[]	[7.275311]	[242]	[]	[22836568]
366_10383	chr22	27239004	27239404	+	1000	199.5	[7.275311]	[107]	[]	[]	[27239211]	[]
366_10387	chr3	155037902	155038302	+	1000	199.5	[]	[]	[7.275311]	[140]	[]	[155038101]
366_10389	chr4	100070881	100071281	+	1000	199.5	[7.275311]	[95]	[7.275311, 7.275311, 7.275311]	[68, 104, 140]	[100071075]	[100071048, 100071084, 100071120]
366_10391	chr5	10577413	10577813	+	1000	199.5	[]	[]	[7.275311]	[95]	[]	[10577588]
366_10392	chr5	43140394	43140794	+	1000	199.5	[7.275311]	[102]	[7.275311]	[111]	[43140590]	[43140599]
366_10397	chr6	146582962	146583362	+	1000	199.5	[7.275311]	[141]	[7.275311, 7.275311]	[174, 231]	[146583118]	[146583151, 146583208]
366_10398	chr7	44955702	44956102	+	1000	199.5	[7.275311]	[139]	[]	[]	[44955924]	[]
366_10401	chr1	156869492	156869892	+	1000	199.0	[7.275311, 7.275311]	[78, 115]	[]	[]	[156869652, 156869689]	[]
366_10402	chr11	4607676	4608076	+	1000	199.0	[7.275311, 7.275311]	[173, 178]	[]	[]	[4607922, 4607927]	[]
366_10404	chr12	50257617	50258017	+	1000	199.0	[7.275311]	[129]	[7.275311]	[138]	[50257813]	[50257822]
366_10407	chr12	126900434	126900834	+	1000	199.0	[7.275311, 7.275311]	[103, 139]	[]	[]	[126900637, 126900673]	[]
366_10409	chr14	76257121	76257521	+	1000	199.0	[]	[]	[7.275311]	[219]	[]	[76257313]
366_10410	chr15	45198512	45198912	+	1000	199.0	[7.275311, 7.275311]	[138, 196]	[]	[]	[45198702, 45198760]	[]
366_10415	chr18	9825528	9825928	+	1000	199.0	[7.275311]	[103]	[]	[]	[9825694]	[]
366_10417	chr20	38945679	38946079	+	1000	199.0	[7.275311]	[103]	[]	[]	[38945879]	[]
366_10418	chr20	63656912	63657312	+	1000	199.0	[7.275311]	[162]	[7.275311, 7.275311, 7.275311]	[92, 103, 130]	[63657153]	[63657083, 63657094, 63657121]
366_10419	chr21	43833371	43833771	+	1000	199.0	[7.275311]	[107]	[7.275311, 7.275311, 7.275311]	[96, 109, 116]	[43833573]	[43833562, 43833575, 43833582]
366_1042	chr3	46509181	46509581	+	1000	1009.5	[7.275311]	[141]	[7.275311]	[143]	[46509398]	[46509400]
366_10422	chr3	107458855	107459255	+	1000	199.0	[7.275311, 7.275311, 7.275311]	[97, 121, 151]	[7.275311]	[130]	[107459040, 107459064, 107459094]	[107459073]
366_10424	chr4	6953724	6954124	+	1000	199.0	[7.275311, 7.275311]	[70, 136]	[]	[]	[6953880, 6953946]	[]
366_10425	chr4	88603029	88603429	+	1000	199.0	[7.275311, 7.275311]	[223, 234]	[7.275311]	[227]	[88603265, 88603276]	[88603269]
366_10426	chr5	108549015	108549415	+	1000	199.0	[7.275311]	[158]	[7.275311]	[160]	[108549232]	[108549234]
366_10428	chr6	28807752	28808152	+	1000	199.0	[]	[]	[7.275311, 7.275311]	[136, 184]	[]	[28807904, 28807952]
366_10432	chr8	37867131	37867531	+	1000	199.0	[7.275311, 7.275311]	[188, 194]	[]	[]	[37867349, 37867355]	[]
366_10433	chr9	1009097	1009497	+	1000	199.0	[7.275311, 7.275311, 7.275311]	[80, 117, 138]	[7.275311, 7.275311, 7.275311]	[75, 84, 140]	[1009271, 1009308, 1009329]	[1009266, 1009275, 1009331]
366_10434	chr9	109019410	109019810	+	1000	199.0	[7.275311]	[106]	[]	[]	[109019606]	[]
366_10438	chr1	201954842	201955242	+	1000	198.5	[]	[]	[7.275311]	[199]	[]	[201955076]
366_1044	chr13	36814454	36814854	+	1000	1008.5	[7.275311]	[137]	[7.275311]	[75]	[36814680]	[36814618]
366_10441	chr11	278021	278421	+	1000	198.5	[7.275311]	[114]	[7.275311, 7.275311]	[123, 127]	[278227]	[278236, 278240]
366_10442	chr11	79937921	79938321	+	815	198.5	[7.275311, 7.275311]	[116, 123]	[7.275311]	[125]	[79938137, 79938144]	[79938146]
366_10444	chr12	93021118	93021518	+	1000	198.5	[7.275311]	[261]	[]	[]	[93021294]	[]
366_10446	chr17	58121932	58122332	+	1000	198.5	[7.275311, 7.275311]	[104, 115]	[7.275311, 7.275311]	[109, 124]	[58122135, 58122146]	[58122140, 58122155]
366_10451	chr2	50273019	50273419	+	1000	198.5	[7.275311]	[102]	[]	[]	[50273214]	[]
366_10452	chr2	167940927	167941327	+	1000	198.5	[7.275311, 7.275311]	[136, 176]	[]	[]	[167941118, 167941158]	[]
366_10453	chr2	169840069	169840469	+	1000	198.5	[7.275311, 7.275311]	[52, 132]	[]	[]	[169840220, 169840300]	[]
366_10455	chr2	233513935	233514335	+	1000	198.5	[7.275311]	[93]	[7.275311]	[102]	[233514127]	[233514136]
366_10457	chr3	43770602	43771002	+	1000	198.5	[7.275311]	[130]	[]	[]	[43770808]	[]
366_10458	chr6	27293795	27294195	+	1000	198.5	[7.275311]	[184]	[]	[]	[27293967]	[]
366_10461	chr6	32129928	32130328	+	1000	198.5	[7.275311]	[223]	[7.275311, 7.275311]	[155, 190]	[32130170]	[32130102, 32130137]
366_10462	chr6	36982688	36983088	+	1000	198.5	[7.275311]	[91]	[7.275311, 7.275311]	[100, 132]	[36982850]	[36982859, 36982891]
366_10463	chr6	37048656	37049056	+	1000	198.5	[]	[]	[7.275311, 7.275311]	[88, 124]	[]	[37048828, 37048864]
366_10465	chr7	107890819	107891219	+	1000	198.5	[7.275311]	[87]	[]	[]	[107891000]	[]
366_10466	chr8	67174436	67174836	+	1000	198.5	[7.275311]	[153]	[]	[]	[67174678]	[]
366_10467	chr9	78038943	78039343	+	1000	198.5	[7.275311]	[67]	[]	[]	[78039103]	[]
366_10471	chr1	41429247	41429647	+	1000	198.0	[7.275311]	[102]	[]	[]	[41429448]	[]
366_10473	chr1	201643702	201644102	+	1000	198.0	[7.275311]	[122]	[]	[]	[201643908]	[]
366_10474	chr1	213605699	213606099	+	1000	198.0	[]	[]	[7.275311, 7.275311]	[90, 118]	[]	[213605853, 213605881]
366_10475	chr10	28496448	28496848	+	1000	198.0	[]	[]	[7.275311]	[167]	[]	[28496692]
366_10479	chr15	76265763	76266163	+	1000	198.0	[7.275311, 7.275311, 7.275311]	[80, 100, 133]	[7.275311, 7.275311]	[109, 135]	[76265916, 76265936, 76265969]	[76265945, 76265971]
366_10480	chr16	15032487	15032887	+	1000	198.0	[7.275311]	[121]	[]	[]	[15032698]	[]
366_10481	chr18	1488962	1489362	+	1000	198.0	[7.275311, 7.275311]	[68, 87]	[7.275311]	[96]	[1489129, 1489148]	[1489157]
366_10482	chr19	6874039	6874439	+	1000	198.0	[7.275311]	[97]	[]	[]	[6874233]	[]
366_10483	chr22	21869832	21870232	+	1000	198.0	[7.275311, 7.275311]	[136, 208]	[]	[]	[21869992, 21870064]	[]
366_10485	chr3	142952763	142953163	+	1000	198.0	[7.275311, 7.275311]	[110, 164]	[]	[]	[142952954, 142953008]	[]
366_10486	chr4	71833059	71833459	+	1000	198.0	[7.275311]	[145]	[7.275311]	[135]	[71833293]	[71833283]
366_10488	chr5	56288893	56289293	+	1000	198.0	[7.275311, 7.275311]	[103, 131]	[7.275311]	[126]	[56289076, 56289104]	[56289099]
366_10489	chr5	96808178	96808578	+	1000	198.0	[]	[]	[7.275311]	[99]	[]	[96808363]
366_1049	chr2	169716141	169716541	+	1000	1002.0	[7.275311, 7.275311]	[71, 95]	[7.275311, 7.275311]	[100, 107]	[169716306, 169716330]	[169716335, 169716342]
366_10490	chr5	99034369	99034769	+	1000	198.0	[7.275311, 7.275311]	[111, 135]	[7.275311]	[113]	[99034568, 99034592]	[99034570]
366_10496	chr1	40799477	40799877	+	1000	197.5	[7.275311, 7.275311]	[176, 233]	[]	[]	[40799665, 40799722]	[]
366_10497	chr1	66758219	66758619	+	1000	197.5	[]	[]	[7.275311]	[114]	[]	[66758417]
366_105	chr7	5773666	5774066	+	1000	2094.5	[7.275311, 7.275311]	[101, 142]	[7.275311]	[110]	[5773860, 5773901]	[5773869]
366_1050	chr16	84800130	84800530	+	1000	1001.5	[7.275311]	[103]	[7.275311]	[112]	[84800328]	[84800337]
366_10502	chr10	63822489	63822889	+	1000	197.5	[7.275311]	[108]	[7.275311]	[117]	[63822693]	[63822702]
366_10503	chr11	59755734	59756134	+	1000	197.5	[7.275311]	[178]	[]	[]	[59755967]	[]
366_10504	chr11	61335273	61335673	+	1000	197.5	[7.275311]	[71]	[7.275311, 7.275311]	[109, 157]	[61335431]	[61335469, 61335517]
366_10506	chr16	70527646	70528046	+	1000	197.5	[7.275311]	[108]	[7.275311]	[117]	[70527844]	[70527853]
366_10507	chr19	1099348	1099748	+	1000	197.5	[]	[]	[7.275311]	[203]	[]	[1099537]
366_1051	chr11	69843531	69843931	+	1000	1001.0	[7.275311]	[89]	[7.275311]	[98]	[69843719]	[69843728]
366_10510	chr19	45423690	45424090	+	1000	197.5	[7.275311, 7.275311]	[107, 139]	[7.275311, 7.275311]	[91, 100]	[45423894, 45423926]	[45423878, 45423887]
366_10512	chr20	46913647	46914047	+	1000	197.5	[7.275311]	[107]	[7.275311]	[116]	[46913848]	[46913857]
366_10514	chr21	31748623	31749023	+	1000	197.5	[7.275311, 7.275311]	[103, 141]	[7.275311, 7.275311]	[61, 112]	[31748823, 31748861]	[31748781, 31748832]
366_10515	chr21	35284247	35284647	+	1000	197.5	[7.275311]	[88]	[7.275311, 7.275311, 7.275311]	[77, 97, 127]	[35284432]	[35284421, 35284441, 35284471]
366_10520	chr4	68281900	68282300	+	1000	197.5	[7.275311]	[202]	[7.275311]	[157]	[68282098]	[68282053]
366_10521	chr5	124499830	124500230	+	1000	197.5	[7.275311]	[104]	[7.275311]	[113]	[124500025]	[124500034]
366_10523	chr6	21939060	21939460	+	1000	197.5	[7.275311, 7.275311]	[107, 122]	[]	[]	[21939257, 21939272]	[]
366_10524	chr7	150927804	150928204	+	1000	197.5	[7.275311]	[119]	[]	[]	[150928019]	[]
366_10528	chr1	23595581	23595981	+	1000	197.0	[7.275311, 7.275311]	[150, 215]	[]	[]	[23595764, 23595829]	[]
366_10529	chr1	61139819	61140219	+	1000	197.0	[]	[]	[7.275311]	[364]	[]	[61140066]
366_10531	chr1	225655717	225656117	+	1000	197.0	[7.275311, 7.275311]	[92, 160]	[7.275311]	[101]	[225655876, 225655944]	[225655885]
366_10534	chr11	3466297	3466697	+	1000	197.0	[7.275311]	[95]	[7.275311]	[97]	[3466479]	[3466481]
366_10537	chr12	71671792	71672192	+	1000	197.0	[7.275311]	[147]	[]	[]	[71671999]	[]
366_10538	chr12	93043825	93044225	+	1000	197.0	[]	[]	[7.275311, 7.275311]	[92, 125]	[]	[93043998, 93044031]
366_10539	chr13	50473048	50473448	+	1000	197.0	[7.275311]	[151]	[7.275311]	[112]	[50473291]	[50473252]
366_10540	chr14	34174967	34175367	+	1000	197.0	[7.275311]	[113]	[7.275311]	[122]	[34175169]	[34175178]
366_10542	chr17	42302676	42303076	+	1000	197.0	[7.275311]	[136]	[7.275311, 7.275311]	[145, 156]	[42302892]	[42302901, 42302912]
366_10543	chr17	75027895	75028295	+	1000	197.0	[7.275311]	[127]	[7.275311, 7.275311]	[59, 75]	[75028119]	[75028051, 75028067]
366_10545	chr2	88680274	88680674	+	1000	197.0	[7.275311]	[104]	[]	[]	[88680474]	[]
366_10546	chr2	219208101	219208501	+	1000	197.0	[7.275311]	[146]	[7.275311]	[124]	[219208285]	[219208263]
366_10548	chr22	20702470	20702870	+	1000	197.0	[]	[]	[7.275311]	[135]	[]	[20702693]
366_1055	chr6	14968241	14968641	+	1000	1000.5	[7.275311]	[97]	[7.275311, 7.275311, 7.275311]	[106, 122, 138]	[14968433]	[14968442, 14968458, 14968474]
366_10550	chr5	95773593	95773993	+	1000	197.0	[7.275311]	[127]	[]	[]	[95773759]	[]
366_10552	chr6	43053758	43054158	+	1000	197.0	[7.275311]	[200]	[7.275311]	[193]	[43053927]	[43053920]
366_10557	chrX	38806065	38806465	+	1000	197.0	[7.275311]	[60]	[7.275311, 7.275311]	[69, 88]	[38806222]	[38806231, 38806250]
366_10559	chr10	103194184	103194584	+	1000	196.5	[7.275311]	[118]	[]	[]	[103194373]	[]
366_1056	chr14	69716097	69716497	+	1000	1000.0	[7.275311]	[102]	[7.275311, 7.275311, 7.275311]	[83, 111, 133]	[69716294]	[69716275, 69716303, 69716325]
366_10564	chr12	53643985	53644385	+	1000	196.5	[7.275311, 7.275311]	[94, 136]	[7.275311]	[103]	[53644178, 53644220]	[53644187]
366_10566	chr12	123719564	123719964	+	1000	196.5	[]	[]	[7.275311]	[118]	[]	[123719746]
366_10568	chr17	40013752	40014152	+	1000	196.5	[7.275311, 7.275311]	[108, 159]	[]	[]	[40013929, 40013980]	[]
366_1057	chr16	25771784	25772184	+	1000	1000.0	[7.275311, 7.275311]	[100, 106]	[]	[]	[25771981, 25771987]	[]
366_10571	chr18	9737775	9738175	+	1000	196.5	[7.275311, 7.275311]	[116, 161]	[7.275311]	[125]	[9737972, 9738017]	[9737981]
366_10572	chr19	39204764	39205164	+	1000	196.5	[7.275311]	[90]	[]	[]	[39204934]	[]
366_10573	chr19	39435647	39436047	+	1000	196.5	[7.275311, 7.275311, 7.275311]	[121, 158, 213]	[]	[]	[39435803, 39435840, 39435895]	[]
366_10575	chr2	69984583	69984983	+	1000	196.5	[7.275311]	[97]	[]	[]	[69984769]	[]
366_10576	chr2	112041483	112041883	+	1000	196.5	[7.275311]	[75]	[7.275311]	[146]	[112041639]	[112041710]
366_10577	chr2	161208504	161208904	+	1000	196.5	[7.275311]	[149]	[]	[]	[161208718]	[]
366_1058	chr5	113480251	113480651	+	1000	999.0	[7.275311]	[97]	[7.275311]	[106]	[113480443]	[113480452]
366_10582	chr6	41767162	41767562	+	1000	196.5	[7.275311, 7.275311]	[88, 115]	[7.275311]	[154]	[41767329, 41767356]	[41767395]
366_10585	chr7	6970198	6970598	+	1000	196.5	[7.275311]	[102]	[7.275311]	[63]	[6970395]	[6970356]
366_10586	chr7	38196844	38197244	+	1000	196.5	[]	[]	[7.275311]	[208]	[]	[38197087]
366_10587	chr7	68441601	68442001	+	1000	196.5	[7.275311]	[107]	[]	[]	[68441805]	[]
366_10589	chr8	140693485	140693885	+	1000	196.5	[]	[]	[7.275311]	[68]	[]	[140693639]
366_10590	chr9	131618036	131618436	+	1000	196.5	[]	[]	[7.275311, 7.275311]	[90, 116]	[]	[131618225, 131618251]
366_10591	chr1	2195057	2195457	+	1000	196.0	[7.275311]	[139]	[7.275311]	[166]	[2195257]	[2195284]
366_10592	chr1	8542145	8542545	+	1000	196.0	[7.275311]	[90]	[]	[]	[8542322]	[]
366_10595	chr11	18667090	18667490	+	1000	196.0	[7.275311]	[86]	[]	[]	[18667262]	[]
366_10597	chr12	51905554	51905954	+	1000	196.0	[7.275311, 7.275311]	[180, 232]	[]	[]	[51905736, 51905788]	[]
366_1060	chr13	78802905	78803305	+	1000	998.0	[7.275311]	[100]	[7.275311, 7.275311]	[109, 123]	[78803098]	[78803107, 78803121]
366_10601	chr19	3725099	3725499	+	1000	196.0	[]	[]	[7.275311, 7.275311]	[148, 168]	[]	[3725305, 3725325]
366_10604	chr19	51807023	51807423	+	1000	196.0	[7.275311]	[124]	[]	[]	[51807232]	[]
366_10605	chr19	55676350	55676750	+	1000	196.0	[]	[]	[7.275311, 7.275311]	[113, 152]	[]	[55676534, 55676573]
366_10606	chr2	158953835	158954235	+	1000	196.0	[]	[]	[7.275311, 7.275311]	[88, 110]	[]	[158954005, 158954027]
366_10608	chr3	171409889	171410289	+	1000	196.0	[7.275311]	[102]	[7.275311]	[111]	[171410083]	[171410092]
366_1061	chr5	111757304	111757704	+	1000	998.0	[7.275311]	[103]	[7.275311, 7.275311, 7.275311]	[112, 132, 154]	[111757497]	[111757506, 111757526, 111757548]
366_10611	chr6	31806850	31807250	+	1000	196.0	[7.275311, 7.275311]	[68, 124]	[7.275311]	[114]	[31807015, 31807071]	[31807061]
366_10612	chr7	72805663	72806063	+	1000	196.0	[7.275311]	[156]	[7.275311]	[158]	[72805897]	[72805899]
366_10617	chr1	26695173	26695573	+	1000	195.5	[7.275311]	[132]	[7.275311, 7.275311, 7.275311]	[67, 87, 134]	[26695403]	[26695338, 26695358, 26695405]
366_10620	chr11	6576963	6577363	+	1000	195.5	[]	[]	[7.275311]	[143]	[]	[6577157]
366_10621	chr11	119180025	119180425	+	1000	195.5	[7.275311]	[96]	[7.275311]	[105]	[119180216]	[119180225]
366_10622	chr11	126011230	126011630	+	1000	195.5	[]	[]	[7.275311]	[96]	[]	[126011421]
366_10623	chr13	50613328	50613728	+	1000	195.5	[7.275311]	[157]	[]	[]	[50613568]	[]
366_10627	chr2	12965800	12966200	+	1000	195.5	[7.275311, 7.275311]	[127, 189]	[7.275311]	[172]	[12965980, 12966042]	[12966025]
366_10630	chr22	26763553	26763953	+	1000	195.5	[7.275311]	[101]	[7.275311]	[110]	[26763745]	[26763754]
366_10631	chr3	19889167	19889567	+	1000	195.5	[7.275311]	[144]	[7.275311]	[117]	[19889378]	[19889351]
366_10633	chr4	2842914	2843314	+	1000	195.5	[]	[]	[7.275311]	[294]	[]	[2843127]
366_10636	chr6	30875548	30875948	+	1000	195.5	[7.275311, 7.275311, 7.275311]	[188, 198, 229]	[]	[]	[30875757, 30875767, 30875798]	[]
366_10638	chr8	55853169	55853569	+	1000	195.5	[7.275311, 7.275311]	[144, 177]	[7.275311]	[179]	[55853370, 55853403]	[55853405]
366_10639	chr8	63200025	63200425	+	1000	195.5	[7.275311]	[104]	[7.275311, 7.275311]	[113, 141]	[63200195]	[63200204, 63200232]
366_1064	chr16	14324539	14324939	+	1000	997.0	[7.275311, 7.275311]	[104, 111]	[7.275311, 7.275311]	[52, 113]	[14324742, 14324749]	[14324690, 14324751]
366_10640	chr9	5870696	5871096	+	1000	195.5	[7.275311]	[102]	[7.275311, 7.275311]	[111, 144]	[5870895]	[5870904, 5870937]
366_10641	chr1	14065061	14065461	+	1000	195.0	[7.275311]	[170]	[]	[]	[14065298]	[]
366_10642	chr1	28902721	28903121	+	1000	195.0	[7.275311]	[201]	[]	[]	[28902969]	[]
366_10644	chr1	51275571	51275971	+	1000	195.0	[7.275311]	[89]	[]	[]	[51275752]	[]
366_10646	chr11	19558213	19558613	+	1000	195.0	[7.275311, 7.275311]	[81, 126]	[7.275311]	[135]	[19558375, 19558420]	[19558429]
366_10649	chr12	120292949	120293349	+	1000	195.0	[]	[]	[7.275311]	[143]	[]	[120293121]
366_10650	chr15	69462405	69462805	+	1000	195.0	[7.275311]	[204]	[7.275311]	[193]	[69462614]	[69462603]
366_10651	chr16	24309295	24309695	+	1000	195.0	[7.275311]	[97]	[7.275311, 7.275311]	[60, 106]	[24309488]	[24309451, 24309497]
366_10652	chr16	57904897	57905297	+	1000	195.0	[]	[]	[7.275311]	[151]	[]	[57905103]
366_10654	chr18	45528699	45529099	+	1000	195.0	[7.275311, 7.275311]	[57, 102]	[7.275311]	[111]	[45528851, 45528896]	[45528905]
366_1066	chr1	32391014	32391414	+	1000	996.5	[7.275311]	[136]	[]	[]	[32391243]	[]
366_10661	chr5	131637471	131637871	+	1000	195.0	[7.275311]	[224]	[]	[]	[131637644]	[]
366_10662	chr6	5206105	5206505	+	1000	195.0	[7.275311, 7.275311, 7.275311]	[78, 92, 135]	[7.275311, 7.275311, 7.275311]	[97, 101, 146]	[5206281, 5206295, 5206338]	[5206300, 5206304, 5206349]
366_10664	chr8	103416197	103416597	+	1000	195.0	[7.275311]	[91]	[7.275311]	[134]	[103416385]	[103416428]
366_10666	chrX	46034854	46035254	+	1000	195.0	[7.275311]	[100]	[7.275311]	[109]	[46035050]	[46035059]
366_10667	chrX	49292363	49292763	+	1000	195.0	[7.275311]	[113]	[7.275311, 7.275311, 7.275311, 7.275311]	[89, 104, 115, 122]	[49292567]	[49292543, 49292558, 49292569, 49292576]
366_10668	chrX	147342204	147342604	+	1000	195.0	[7.275311]	[89]	[7.275311]	[98]	[147342391]	[147342400]
366_1067	chr3	71185996	71186396	+	1000	996.0	[7.275311]	[95]	[7.275311, 7.275311]	[104, 110]	[71186185]	[71186194, 71186200]
366_10672	chr1	47918468	47918868	+	1000	194.5	[7.275311]	[103]	[7.275311, 7.275311]	[105, 112]	[47918670]	[47918672, 47918679]
366_10673	chr1	54787790	54788190	+	1000	194.5	[7.275311]	[93]	[7.275311, 7.275311, 7.275311]	[71, 102, 107]	[54787977]	[54787955, 54787986, 54787991]
366_10674	chr1	116439929	116440329	+	1000	194.5	[]	[]	[7.275311]	[199]	[]	[116440164]
366_10679	chr11	46588967	46589367	+	1000	194.5	[7.275311]	[105]	[7.275311]	[114]	[46589169]	[46589178]
366_1068	chr6	35259395	35259795	+	1000	996.0	[7.275311]	[118]	[]	[]	[35259597]	[]
366_10685	chr17	59514123	59514523	+	1000	194.5	[]	[]	[7.275311]	[186]	[]	[59514363]
366_10686	chr18	9889547	9889947	+	1000	194.5	[7.275311, 7.275311, 7.275311]	[125, 129, 196]	[7.275311]	[144]	[9889727, 9889731, 9889798]	[9889746]
366_10687	chr18	11154342	11154742	+	1000	194.5	[7.275311]	[151]	[7.275311]	[142]	[11154588]	[11154579]
366_10690	chr21	35120850	35121250	+	1000	194.5	[7.275311]	[189]	[]	[]	[35121097]	[]
366_10692	chr3	8857936	8858336	+	1000	194.5	[]	[]	[7.275311]	[133]	[]	[8858119]
366_10693	chr3	149085685	149086085	+	1000	194.5	[7.275311]	[127]	[]	[]	[149085886]	[]
366_10697	chr6	42929153	42929553	+	1000	194.5	[7.275311, 7.275311]	[73, 135]	[7.275311]	[75]	[42929311, 42929373]	[42929313]
366_10701	chr7	29647053	29647453	+	1000	194.5	[]	[]	[7.275311, 7.275311]	[94, 139]	[]	[29647235, 29647280]
366_10703	chr7	158829805	158830205	+	1000	194.5	[7.275311, 7.275311]	[56, 97]	[7.275311]	[144]	[158829957, 158829998]	[158830045]
366_10705	chr1	10402168	10402568	+	1000	194.0	[7.275311]	[132]	[7.275311, 7.275311]	[86, 134]	[10402400]	[10402354, 10402402]
366_10707	chr1	161721953	161722353	+	1000	194.0	[7.275311]	[93]	[7.275311]	[150]	[161722134]	[161722191]
366_10708	chr11	76782808	76783208	+	1000	194.0	[]	[]	[7.275311]	[178]	[]	[76783035]
366_10709	chr12	50982923	50983323	+	1000	194.0	[7.275311]	[87]	[7.275311, 7.275311, 7.275311, 7.275311]	[71, 96, 120, 168]	[50983091]	[50983075, 50983100, 50983124, 50983172]
366_10711	chr12	123034050	123034450	+	1000	194.0	[]	[]	[7.275311]	[187]	[]	[123034233]
366_10712	chr13	26482305	26482705	+	1000	194.0	[]	[]	[7.275311]	[129]	[]	[26482523]
366_10714	chr14	36260994	36261394	+	1000	194.0	[]	[]	[7.275311]	[106]	[]	[36261197]
366_10715	chr15	50210969	50211369	+	1000	194.0	[7.275311]	[99]	[7.275311]	[108]	[50211163]	[50211172]
366_10717	chr16	83888467	83888867	+	1000	194.0	[]	[]	[7.275311]	[156]	[]	[83888695]
366_1072	chr15	51647176	51647576	+	1000	994.5	[7.275311, 7.275311, 7.275311]	[83, 118, 153]	[7.275311]	[146]	[51647351, 51647386, 51647421]	[51647414]
366_10720	chr19	14785302	14785702	+	1000	194.0	[7.275311, 7.275311]	[183, 235]	[]	[]	[14785485, 14785537]	[]
366_10721	chr19	35995244	35995644	+	1000	194.0	[]	[]	[7.275311, 7.275311, 7.275311, 7.275311]	[122, 146, 151, 157]	[]	[35995450, 35995474, 35995479, 35995485]
366_10722	chr2	199495174	199495574	+	1000	194.0	[7.275311]	[77]	[7.275311, 7.275311, 7.275311, 7.275311, 7.275311]	[66, 79, 86, 110, 115]	[199495345]	[199495334, 199495347, 199495354, 199495378, 199495383]
366_10724	chr20	43479394	43479794	+	1000	194.0	[]	[]	[7.275311]	[100]	[]	[43479582]
366_10727	chr3	51581554	51581954	+	1000	194.0	[7.275311, 7.275311]	[111, 116]	[]	[]	[51581756, 51581761]	[]
366_10729	chr4	26725995	26726395	+	1000	194.0	[7.275311]	[121]	[7.275311]	[152]	[26726192]	[26726223]
366_10730	chr5	68333898	68334298	+	1000	194.0	[7.275311]	[102]	[]	[]	[68334071]	[]
366_10734	chr7	100243481	100243881	+	1000	194.0	[7.275311]	[136]	[7.275311]	[138]	[100243706]	[100243708]
366_10736	chr8	123485266	123485666	+	1000	194.0	[7.275311]	[106]	[]	[]	[123485469]	[]
366_10737	chr8	143294910	143295310	+	1000	194.0	[7.275311]	[140]	[7.275311]	[204]	[143295076]	[143295140]
366_10739	chrX	44735433	44735833	+	1000	194.0	[]	[]	[7.275311, 7.275311]	[116, 134]	[]	[44735630, 44735648]
366_1074	chr7	144086719	144087119	+	1000	993.0	[7.275311]	[100]	[7.275311]	[109]	[144086915]	[144086924]
366_10740	chrX	134537817	134538217	+	1000	194.0	[7.275311]	[150]	[]	[]	[134538048]	[]
366_10741	chr1	27037504	27037904	+	1000	193.5	[]	[]	[7.275311, 7.275311]	[86, 109]	[]	[27037682, 27037705]
366_10742	chr1	40993683	40994083	+	1000	193.5	[7.275311, 7.275311]	[65, 76]	[7.275311]	[85]	[40993836, 40993847]	[40993856]
366_10743	chr1	53220366	53220766	+	1000	193.5	[7.275311]	[158]	[7.275311]	[86]	[53220598]	[53220526]
366_10745	chr1	99768471	99768871	+	1000	193.5	[]	[]	[7.275311]	[221]	[]	[99768670]
366_10746	chr1	108161999	108162399	+	1000	193.5	[7.275311]	[124]	[7.275311, 7.275311]	[85, 159]	[108162205]	[108162166, 108162240]
