#PeakID(python identify_motif.py ./ENCODE_processed_files/BHLHE40_idr.fa BHLHE40 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
890_11063	chr17	17354915	17355315	+	1000	83.0	[7.14623]	[115]	[8.05161]	[115]	[17355124]	[17355124]
890_11065	chr17	42553351	42553751	+	1000	83.0	[]	[]	[6.858047]	[96]	[]	[42553509]
890_11072	chr18	75209426	75209826	+	1000	83.0	[7.7966723]	[90]	[7.3707657]	[90]	[75209604]	[75209604]
890_11074	chr19	17873780	17874180	+	1000	83.0	[7.3707657, 9.912252]	[85, 131]	[7.7966723, 8.548939]	[85, 131]	[17873960, 17874006]	[17873960, 17874006]
890_11079	chr2	27489563	27489963	+	1000	83.0	[6.99811]	[165]	[7.101077]	[165]	[27489811]	[27489811]
890_1108	chr6	90160019	90160419	+	1000	331.0	[13.169274]	[89]	[13.318897]	[89]	[90160208]	[90160208]
890_11090	chr2	190863966	190864366	+	1000	83.0	[13.009925]	[125]	[13.009925]	[125]	[190864190]	[190864190]
890_11095	chr20	37526563	37526963	+	1000	83.0	[7.956022]	[97]	[7.6797376]	[97]	[37526756]	[37526756]
890_11098	chr20	62010865	62011265	+	1000	83.0	[8.548939]	[122]	[9.912252]	[122]	[62011073]	[62011073]
890_111	chr19	40421135	40421535	+	1000	611.0	[7.7966723]	[98]	[7.3707657]	[98]	[40421330]	[40421330]
890_11106	chr22	22929485	22929885	+	1000	83.0	[11.406425]	[138]	[10.185503]	[138]	[22929707]	[22929707]
890_11108	chr22	41091381	41091781	+	1000	83.0	[7.956022]	[113]	[7.6797376]	[113]	[41091593]	[41091593]
890_11113	chr3	71584772	71585172	+	1000	83.0	[13.318897]	[108]	[13.169274]	[108]	[71584974]	[71584974]
890_11115	chr3	139237108	139237508	+	1000	83.0	[6.9167833]	[98]	[7.363437]	[98]	[139237288]	[139237288]
890_11119	chr3	193794127	193794527	+	1000	83.0	[7.2062225]	[82]	[6.900726]	[82]	[193794303]	[193794303]
890_11120	chr4	3324099	3324499	+	1000	83.0	[13.318897]	[96]	[13.169274]	[96]	[3324293]	[3324293]
890_11122	chr4	6987291	6987691	+	1000	83.0	[10.185503]	[121]	[11.406425]	[121]	[6987500]	[6987500]
890_11126	chr4	126916572	126916972	+	1000	83.0	[7.101077]	[119]	[6.99811]	[119]	[126916777]	[126916777]
890_11133	chr5	163283792	163284192	+	1000	83.0	[7.2062225]	[65]	[6.900726]	[65]	[163283953]	[163283953]
890_11136	chr5	177496442	177496842	+	1000	83.0	[7.2114162]	[97]	[7.4877]	[97]	[177496624]	[177496624]
890_11137	chr6	4135105	4135505	+	1000	83.0	[7.30558]	[170]	[8.360582]	[170]	[4135340]	[4135340]
890_1114	chr16	70800942	70801342	+	1000	330.0	[8.157613, 7.5227866]	[91, 119]	[7.607124, 7.225755]	[91, 119]	[70801129, 70801157]	[70801129, 70801157]
890_11144	chr6	53019998	53020398	+	1000	83.0	[7.5227866]	[67]	[7.225755]	[67]	[53020161]	[53020161]
890_11151	chr6	156933082	156933482	+	1000	83.0	[9.876531]	[97]	[11.247076]	[97]	[156933278]	[156933278]
890_11152	chr7	4883449	4883849	+	1000	83.0	[7.14623]	[150]	[8.05161]	[150]	[4883673]	[4883673]
890_11154	chr7	7176420	7176820	+	1000	83.0	[11.406425]	[72]	[10.185503]	[72]	[7176588]	[7176588]
890_1116	chr22	17788494	17788894	+	1000	330.0	[13.478247]	[74]	[13.478247]	[74]	[17788668]	[17788668]
890_11173	chr9	35798689	35799089	+	1000	83.0	[6.9167833]	[141]	[7.363437]	[141]	[35798913]	[35798913]
890_11176	chr9	87581493	87581893	+	1000	83.0	[7.5227866]	[105]	[7.225755]	[105]	[87581691]	[87581691]
890_11178	chr9	129334063	129334463	+	1000	83.0	[7.2062225]	[125]	[6.900726]	[125]	[129334263]	[129334263]
890_11179	chr9	130919631	130920031	+	1000	83.0	[10.185503]	[140]	[11.406425]	[140]	[130919857]	[130919857]
890_1118	chr4	39977704	39978104	+	1000	330.0	[8.519932, 8.210959]	[86, 105]	[7.614552, 7.4552026]	[86, 105]	[39977887, 39977906]	[39977887, 39977906]
890_11183	chrX	44872323	44872723	+	1000	83.0	[7.3707657]	[112]	[7.7966723]	[112]	[44872529]	[44872529]
890_11187	chrX	101348495	101348895	+	1000	83.0	[10.185503]	[113]	[11.406425]	[113]	[101348708]	[101348708]
890_11189	chrX	110114356	110114756	+	1000	83.0	[13.318897]	[121]	[13.169274]	[121]	[110114564]	[110114564]
890_1119	chr5	150847002	150847402	+	1000	330.0	[9.876531]	[93]	[11.247076]	[93]	[150847195]	[150847195]
890_11191	chrX	150547674	150548074	+	1000	83.0	[13.318897]	[119]	[13.169274]	[119]	[150547871]	[150547871]
890_11192	chrX	152647937	152648337	+	1000	83.0	[11.247076, 8.05161]	[107, 113]	[9.876531, 7.14623]	[107, 113]	[152648131, 152648137]	[152648131, 152648137]
890_11216	chr1	165630675	165631075	+	1000	82.0	[8.05161, 7.4877]	[105, 120]	[7.14623, 7.2114162]	[105, 120]	[165630848, 165630863]	[165630848, 165630863]
890_11217	chr1	166166901	166167301	+	1000	82.0	[8.548939]	[100]	[9.912252]	[100]	[166167098]	[166167098]
890_11224	chr1	203291312	203291712	+	1000	82.0	[7.2138147]	[138]	[7.066406]	[138]	[203291532]	[203291532]
890_11226	chr1	229508286	229508686	+	1000	82.0	[]	[]	[6.858047]	[174]	[]	[229508507]
890_11238	chr10	75409152	75409552	+	1000	82.0	[13.009925]	[95]	[13.009925]	[95]	[75409326]	[75409326]
890_1124	chr11	18634702	18635102	+	1000	329.0	[8.05161]	[129]	[7.14623]	[129]	[18634929]	[18634929]
890_11243	chr11	59810474	59810874	+	1000	82.0	[7.520388]	[100]	[7.6470494]	[100]	[59810661]	[59810661]
890_11244	chr11	65488526	65488926	+	1000	82.0	[7.066406]	[93]	[7.2138147]	[93]	[65488707]	[65488707]
890_11245	chr11	66868749	66869149	+	1000	82.0	[10.071603]	[142]	[8.857911]	[142]	[66868977]	[66868977]
890_11255	chr14	31084375	31084775	+	1000	82.0	[13.318897]	[122]	[13.169274]	[122]	[31084596]	[31084596]
890_11259	chr16	4943174	4943574	+	1000	82.0	[11.247076]	[109]	[9.876531]	[109]	[4943377]	[4943377]
890_11263	chr17	30709162	30709562	+	1000	82.0	[11.247076]	[111]	[9.876531]	[111]	[30709368]	[30709368]
890_11267	chr17	42964230	42964630	+	1000	82.0	[8.05161]	[148]	[7.14623]	[148]	[42964463]	[42964463]
890_11273	chr19	1104376	1104776	+	1000	82.0	[8.360582]	[110]	[7.30558]	[110]	[1104584]	[1104584]
890_1129	chr8	105520425	105520825	+	1000	329.0	[13.009925]	[93]	[13.009925]	[93]	[105520613]	[105520613]
890_11291	chr2	189762374	189762774	+	1000	82.0	[10.071603]	[91]	[8.857911]	[91]	[189762563]	[189762563]
890_11296	chr20	63499478	63499878	+	1000	82.0	[13.318897]	[97]	[13.169274]	[97]	[63499670]	[63499670]
890_11298	chr21	35053370	35053770	+	1000	82.0	[9.876531]	[103]	[11.247076]	[103]	[35053566]	[35053566]
890_11301	chr22	20263912	20264312	+	1000	82.0	[13.169274]	[89]	[13.318897]	[89]	[20264098]	[20264098]
890_11302	chr22	20590455	20590855	+	1000	82.0	[13.009925]	[139]	[13.009925]	[139]	[20590670]	[20590670]
890_11314	chr3	108091048	108091448	+	1000	82.0	[8.05161, 6.858047]	[85, 105]	[7.14623]	[85]	[108091229, 108091249]	[108091229]
890_11317	chr4	2009126	2009526	+	1000	82.0	[7.9982634]	[73]	[7.298152]	[73]	[2009281]	[2009281]
890_11321	chr4	163332442	163332842	+	1000	82.0	[13.478247]	[120]	[13.478247]	[120]	[163332650]	[163332650]
890_11326	chr5	72308109	72308509	+	1000	82.0	[7.2138147]	[137]	[7.066406]	[137]	[72308319]	[72308319]
890_11332	chr6	14712899	14713299	+	1000	82.0	[]	[]	[7.0544653]	[111]	[]	[14713088]
890_1134	chr16	75433034	75433434	+	1000	328.0	[13.478247]	[110]	[13.478247]	[110]	[75433233]	[75433233]
890_11346	chr7	1648112	1648512	+	1000	82.0	[]	[]	[6.858047]	[109]	[]	[1648309]
890_11348	chr7	16657931	16658331	+	1000	82.0	[7.0544653]	[154]	[]	[]	[16658167]	[]
890_1135	chr16	89566047	89566447	+	1000	328.0	[13.318897]	[92]	[13.169274]	[92]	[89566236]	[89566236]
890_11350	chr7	36084360	36084760	+	1000	82.0	[9.912252]	[86]	[8.548939]	[86]	[36084543]	[36084543]
890_11359	chr7	149497566	149497966	+	1000	82.0	[7.6470494]	[118]	[7.520388]	[118]	[149497775]	[149497775]
890_1136	chr19	5903702	5904102	+	1000	328.0	[8.05161, 13.009925]	[92, 127]	[7.14623, 13.009925]	[92, 127]	[5903881, 5903916]	[5903881, 5903916]
890_11367	chr8	133570234	133570634	+	1000	82.0	[9.876531]	[144]	[11.247076]	[144]	[133570450]	[133570450]
890_11368	chr8	141401624	141402024	+	1000	82.0	[8.548939]	[85]	[9.912252]	[85]	[141401802]	[141401802]
890_1137	chr2	38377503	38377903	+	1000	328.0	[13.169274]	[92]	[13.318897]	[92]	[38377694]	[38377694]
890_11374	chr9	133144363	133144763	+	1000	82.0	[7.3707657]	[140]	[7.7966723]	[140]	[133144579]	[133144579]
890_11377	chrX	73851046	73851446	+	1000	82.0	[10.071603]	[105]	[8.857911]	[105]	[73851243]	[73851243]
890_11379	chr1	4634973	4635373	+	1000	81.0	[13.318897]	[118]	[13.169274]	[118]	[4635185]	[4635185]
890_1138	chr22	22666508	22666908	+	1000	328.0	[8.548939]	[81]	[9.912252]	[81]	[22666688]	[22666688]
890_11381	chr1	16090993	16091393	+	1000	81.0	[13.169274]	[136]	[13.318897]	[136]	[16091216]	[16091216]
890_11387	chr1	45685975	45686375	+	1000	81.0	[7.4552026]	[123]	[8.210959]	[123]	[45686189]	[45686189]
890_1140	chr3	196108396	196108796	+	1000	328.0	[7.0544653, 13.009925]	[98, 122]	[13.009925]	[122]	[196108589, 196108613]	[196108613]
890_11404	chr10	119270992	119271392	+	1000	81.0	[8.113682]	[112]	[8.113682]	[112]	[119271195]	[119271195]
890_1141	chr8	23528556	23528956	+	1000	328.0	[7.3707657]	[105]	[7.7966723]	[105]	[23528757]	[23528757]
890_11410	chr11	66638114	66638514	+	1000	81.0	[8.548939]	[100]	[9.912252]	[100]	[66638306]	[66638306]
890_11415	chr12	642588	642988	+	1000	81.0	[10.071603]	[107]	[8.857911]	[107]	[642784]	[642784]
890_11419	chr12	48971184	48971584	+	1000	81.0	[11.247076]	[110]	[9.876531]	[110]	[48971391]	[48971391]
890_1144	chr11	57515611	57516011	+	1000	327.0	[8.360582, 13.169274]	[100, 106]	[7.30558, 13.318897]	[100, 106]	[57515802, 57515808]	[57515802, 57515808]
890_11448	chr17	57067152	57067552	+	1000	81.0	[13.169274]	[109]	[13.318897]	[109]	[57067357]	[57067357]
890_11449	chr17	57085989	57086389	+	1000	81.0	[10.185503]	[114]	[11.406425]	[114]	[57086197]	[57086197]
890_1145	chr16	324410	324810	+	1000	327.0	[7.2138147]	[117]	[7.066406]	[117]	[324626]	[324626]
890_11458	chr19	40687440	40687840	+	1000	81.0	[7.0544653]	[92]	[]	[]	[40687631]	[]
890_11471	chr2	66567093	66567493	+	1000	81.0	[13.169274]	[106]	[13.318897]	[106]	[66567297]	[66567297]
890_11480	chr20	23050963	23051363	+	1000	81.0	[9.912252]	[104]	[8.548939]	[104]	[23051142]	[23051142]
890_11485	chr21	29018936	29019336	+	1000	81.0	[7.101077]	[95]	[6.99811]	[95]	[29019124]	[29019124]
890_11487	chr21	34889121	34889521	+	1000	81.0	[7.14623]	[138]	[8.05161]	[138]	[34889334]	[34889334]
890_11489	chr21	39373646	39374046	+	1000	81.0	[6.9167833]	[115]	[7.363437]	[115]	[39373858]	[39373858]
890_1149	chr5	124629055	124629455	+	1000	327.0	[7.956022]	[93]	[7.6797376]	[93]	[124629243]	[124629243]
890_11492	chr22	19753331	19753731	+	1000	81.0	[8.548939, 9.876531]	[79, 173]	[9.912252, 11.247076]	[79, 173]	[19753484, 19753578]	[19753484, 19753578]
890_11498	chr22	24607337	24607737	+	1000	81.0	[8.857911]	[112]	[10.071603]	[112]	[24607544]	[24607544]
890_1150	chr8	140511882	140512282	+	1000	327.0	[6.858047, 7.4552026]	[94, 106]	[8.210959]	[106]	[140512076, 140512088]	[140512088]
890_11516	chr4	138406157	138406557	+	1000	81.0	[7.066406]	[89]	[7.2138147]	[89]	[138406337]	[138406337]
890_11517	chr4	158827697	158828097	+	1000	81.0	[7.2138147]	[106]	[7.066406]	[106]	[158827877]	[158827877]
890_11519	chr5	540793	541193	+	1000	81.0	[11.406425]	[123]	[10.185503]	[123]	[541004]	[541004]
890_1152	chr10	75235762	75236162	+	1000	326.0	[13.478247]	[107]	[13.478247]	[107]	[75235964]	[75235964]
890_11527	chr6	604486	604886	+	1000	81.0	[8.360582]	[123]	[7.30558]	[123]	[604704]	[604704]
890_11537	chr6	52416417	52416817	+	1000	81.0	[13.318897]	[128]	[13.169274]	[128]	[52416626]	[52416626]
890_11539	chr6	161141048	161141448	+	1000	81.0	[7.614552]	[122]	[8.519932]	[122]	[161141253]	[161141253]
890_1154	chr2	176002154	176002554	+	1000	326.0	[13.478247]	[102]	[13.478247]	[102]	[176002352]	[176002352]
890_11540	chr7	522232	522632	+	1000	81.0	[7.363437]	[102]	[6.9167833]	[102]	[522432]	[522432]
890_11542	chr7	30504935	30505335	+	1000	81.0	[7.30558]	[94]	[8.360582]	[94]	[30505120]	[30505120]
890_11544	chr7	44606848	44607248	+	1000	81.0	[8.857911]	[94]	[10.071603]	[94]	[44607037]	[44607037]
890_1156	chr4	75514211	75514611	+	1000	326.0	[13.169274]	[109]	[13.318897]	[109]	[75514413]	[75514413]
890_11560	chr8	1373057	1373457	+	1000	81.0	[7.14623]	[124]	[8.05161]	[124]	[1373268]	[1373268]
890_11562	chr8	22314162	22314562	+	1000	81.0	[10.071603]	[107]	[8.857911]	[107]	[22314364]	[22314364]
890_11566	chr8	141391479	141391879	+	1000	81.0	[7.3707657]	[93]	[7.7966723]	[93]	[141391666]	[141391666]
890_11568	chr8	143616371	143616771	+	1000	81.0	[13.478247]	[96]	[13.478247]	[96]	[143616563]	[143616563]
890_11569	chr9	36143186	36143586	+	1000	81.0	[13.009925]	[121]	[13.009925]	[121]	[36143401]	[36143401]
890_11575	chrX	103628737	103629137	+	1000	81.0	[13.478247]	[92]	[13.478247]	[92]	[103628918]	[103628918]
890_11576	chrX	130165232	130165632	+	1000	81.0	[13.478247]	[113]	[13.478247]	[113]	[130165434]	[130165434]
890_1158	chr1	111346391	111346791	+	1000	325.0	[7.6797376]	[104]	[7.956022]	[104]	[111346589]	[111346589]
890_11585	chr1	25875523	25875923	+	1000	80.0	[8.05161]	[98]	[7.14623]	[98]	[25875703]	[25875703]
890_11586	chr1	38773505	38773905	+	1000	80.0	[8.548939]	[133]	[9.912252]	[133]	[38773719]	[38773719]
890_11588	chr1	45011911	45012311	+	1000	80.0	[7.225755]	[141]	[7.5227866]	[141]	[45012142]	[45012142]
890_11589	chr1	50969959	50970359	+	1000	80.0	[10.185503]	[121]	[11.406425]	[121]	[50970175]	[50970175]
890_1159	chr13	112704319	112704719	+	1000	325.0	[13.169274]	[139]	[13.318897]	[139]	[112704551]	[112704551]
890_116	chr19	14419374	14419774	+	1000	607.0	[7.607124]	[102]	[8.157613]	[102]	[14419572]	[14419572]
890_11603	chr10	63628721	63629121	+	1000	80.0	[7.363437]	[62]	[6.9167833]	[62]	[63628877]	[63628877]
890_11608	chr11	68780840	68781240	+	1000	80.0	[7.2138147]	[132]	[7.066406]	[132]	[68781039]	[68781039]
890_11614	chr12	49954309	49954709	+	1000	80.0	[8.857911]	[118]	[10.071603]	[118]	[49954523]	[49954523]
890_1162	chr6	151452018	151452418	+	1000	325.0	[10.071603, 10.071603]	[86, 102]	[8.857911, 8.857911]	[86, 102]	[151452204, 151452220]	[151452204, 151452220]
890_11639	chr16	74296833	74297233	+	1000	80.0	[7.520388]	[104]	[7.6470494]	[104]	[74297036]	[74297036]
890_1164	chr10	21078702	21079102	+	1000	324.0	[13.009925]	[143]	[13.009925]	[143]	[21078937]	[21078937]
890_11649	chr17	45123723	45124123	+	1000	80.0	[13.009925]	[106]	[13.009925]	[106]	[45123928]	[45123928]
890_1165	chr22	20084925	20085325	+	1000	324.0	[9.912252]	[110]	[8.548939]	[110]	[20085133]	[20085133]
890_11657	chr19	1479023	1479423	+	1000	80.0	[11.406425]	[145]	[10.185503]	[145]	[1479241]	[1479241]
890_11666	chr19	42054224	42054624	+	1000	80.0	[9.912252]	[122]	[8.548939]	[122]	[42054436]	[42054436]
890_1167	chr7	151078056	151078456	+	1000	324.0	[7.9982634, 13.169274]	[98, 107]	[7.298152, 13.318897]	[98, 107]	[151078245, 151078254]	[151078245, 151078254]
890_11674	chr2	127415794	127416194	+	1000	80.0	[8.548939]	[93]	[9.912252]	[93]	[127415959]	[127415959]
890_11677	chr2	176097288	176097688	+	1000	80.0	[7.614552]	[111]	[8.519932]	[111]	[176097496]	[176097496]
890_11678	chr2	207330852	207331252	+	1000	80.0	[7.298152]	[128]	[7.9982634]	[128]	[207331069]	[207331069]
890_1169	chr8	29230453	29230853	+	1000	324.0	[13.169274]	[102]	[13.318897]	[102]	[29230651]	[29230651]
890_11691	chr3	4303244	4303644	+	1000	80.0	[7.4552026]	[132]	[8.210959]	[132]	[4303459]	[4303459]
890_11697	chr3	124730274	124730674	+	1000	80.0	[7.1388025]	[111]	[7.6892915]	[111]	[124730481]	[124730481]
890_11698	chr3	139120771	139121171	+	1000	80.0	[11.406425]	[91]	[10.185503]	[91]	[139120959]	[139120959]
890_11699	chr3	152298601	152299001	+	1000	80.0	[10.185503]	[119]	[11.406425]	[119]	[152298802]	[152298802]
890_11705	chr3	196323711	196324111	+	1000	80.0	[11.247076]	[123]	[9.876531]	[123]	[196323924]	[196323924]
890_1171	chr1	229270821	229271221	+	1000	323.0	[13.009925, 8.360582, 8.05161]	[95, 124, 153]	[13.009925, 7.30558, 7.14623]	[95, 124, 153]	[229271008, 229271037, 229271066]	[229271008, 229271037, 229271066]
890_11728	chr6	43427304	43427704	+	1000	80.0	[7.0544653]	[130]	[]	[]	[43427522]	[]
890_11731	chr6	108592649	108593049	+	1000	80.0	[8.548939]	[123]	[9.912252]	[123]	[108592852]	[108592852]
890_11733	chr6	169810445	169810845	+	1000	80.0	[13.009925]	[104]	[13.009925]	[104]	[169810642]	[169810642]
890_11736	chr7	50303767	50304167	+	1000	80.0	[7.7966723]	[97]	[7.3707657]	[97]	[50303963]	[50303963]
890_1174	chr2	96208136	96208536	+	1000	323.0	[8.05161, 7.6470494]	[94, 104]	[7.14623, 7.520388]	[94, 104]	[96208329, 96208339]	[96208329, 96208339]
890_11756	chr9	96777993	96778393	+	1000	80.0	[7.363437]	[83]	[6.9167833]	[83]	[96778174]	[96778174]
890_11757	chr9	127749370	127749770	+	1000	80.0	[13.169274]	[113]	[13.318897]	[113]	[127749582]	[127749582]
890_11767	chr9	137129531	137129931	+	1000	80.0	[8.05161]	[142]	[7.14623]	[142]	[137129748]	[137129748]
890_11769	chrX	134406464	134406864	+	1000	80.0	[7.4664316]	[95]	[7.569399]	[95]	[134406657]	[134406657]
890_1177	chr14	101948131	101948531	+	1000	322.0	[7.2138147]	[81]	[7.066406]	[81]	[101948305]	[101948305]
890_11771	chr1	9687975	9688375	+	1000	79.0	[13.318897]	[129]	[13.169274]	[129]	[9688187]	[9688187]
890_11790	chr1	228490446	228490846	+	1000	79.0	[7.046873]	[132]	[]	[]	[228490669]	[]
890_11795	chr1	244834609	244835009	+	1000	79.0	[7.569399]	[93]	[7.4664316]	[93]	[244834776]	[244834776]
890_11797	chr10	2315183	2315583	+	1000	79.0	[13.478247]	[107]	[13.478247]	[107]	[2315380]	[2315380]
890_118	chr12	122752433	122752833	+	1000	606.0	[7.4100494]	[85]	[6.8972507, 7.1574593]	[59, 85]	[122752615]	[122752589, 122752615]
890_1180	chr6	32128155	32128555	+	1000	322.0	[13.169274]	[92]	[13.318897]	[92]	[32128342]	[32128342]
890_11801	chr10	68328259	68328659	+	1000	79.0	[10.185503]	[103]	[11.406425]	[103]	[68328459]	[68328459]
890_11802	chr10	70677603	70678003	+	1000	79.0	[7.956022]	[108]	[7.6797376]	[108]	[70677809]	[70677809]
890_11805	chr10	97407380	97407780	+	1000	79.0	[7.046873]	[90]	[]	[]	[97407569]	[]
890_11808	chr10	124420777	124421177	+	1000	79.0	[7.2138147]	[79]	[7.046873, 7.066406]	[60, 79]	[124420952]	[124420933, 124420952]
890_1181	chr8	47659768	47660168	+	1000	322.0	[6.924827, 7.0544653]	[71, 112]	[7.03964]	[71]	[47659931, 47659972]	[47659931]
890_11817	chr11	117384046	117384446	+	1000	79.0	[13.169274]	[137]	[13.318897]	[137]	[117384268]	[117384268]
890_11828	chr12	113966117	113966517	+	1000	79.0	[8.857911]	[134]	[10.071603]	[134]	[113966335]	[113966335]
890_11831	chr13	20106763	20107163	+	1000	79.0	[13.478247]	[113]	[13.478247]	[113]	[20106971]	[20106971]
890_11836	chr15	40549898	40550298	+	1000	79.0	[9.876531]	[106]	[11.247076]	[106]	[40550096]	[40550096]
890_1184	chr12	76559678	76560078	+	1000	321.0	[7.520388, 13.478247]	[68, 97]	[7.6470494, 13.478247]	[68, 97]	[76559839, 76559868]	[76559839, 76559868]
890_11840	chr15	76932493	76932893	+	1000	79.0	[13.478247]	[150]	[13.478247]	[150]	[76932725]	[76932725]
890_11847	chr16	9090398	9090798	+	1000	79.0	[8.548939]	[107]	[9.912252]	[107]	[9090603]	[9090603]
890_1185	chr16	74368068	74368468	+	1000	321.0	[7.30558]	[104]	[8.360582]	[104]	[74368267]	[74368267]
890_11850	chr16	29178183	29178583	+	1000	79.0	[6.858047, 11.406425]	[151, 180]	[10.185503]	[180]	[29178403, 29178432]	[29178432]
890_11857	chr17	28317127	28317527	+	1000	79.0	[9.876531]	[115]	[11.247076]	[115]	[28317334]	[28317334]
890_1186	chr4	87422471	87422871	+	1000	321.0	[13.318897]	[96]	[13.169274]	[96]	[87422666]	[87422666]
890_11866	chr17	48544936	48545336	+	1000	79.0	[7.6797376]	[118]	[7.956022]	[118]	[48545151]	[48545151]
890_11870	chr17	76725796	76726196	+	1000	79.0	[7.14623]	[109]	[8.05161]	[109]	[76725995]	[76725995]
890_11874	chr18	76708668	76709068	+	1000	79.0	[8.857911, 13.478247, 13.478247]	[65, 88, 110]	[10.071603, 13.478247, 13.478247]	[65, 88, 110]	[76708828, 76708851, 76708873]	[76708828, 76708851, 76708873]
890_11879	chr19	13841164	13841564	+	1000	79.0	[]	[]	[7.0544653]	[129]	[]	[13841384]
890_11882	chr19	40613196	40613596	+	1000	79.0	[7.956022]	[75]	[7.6797376]	[75]	[40613369]	[40613369]
890_11885	chr19	45691717	45692117	+	1000	79.0	[7.5227866]	[68]	[7.225755]	[68]	[45691883]	[45691883]
890_11887	chr2	264568	264968	+	1000	79.0	[]	[]	[7.046873, 7.046873]	[63, 88]	[]	[264719, 264744]
890_11888	chr2	8324412	8324812	+	1000	79.0	[13.318897]	[107]	[13.169274]	[107]	[8324607]	[8324607]
890_1189	chr7	10940243	10940643	+	1000	321.0	[7.2114162]	[104]	[7.4877]	[104]	[10940445]	[10940445]
890_1190	chr1	203306146	203306546	+	1000	320.0	[7.298152]	[97]	[7.9982634]	[97]	[203306334]	[203306334]
890_11914	chr22	37610819	37611219	+	1000	79.0	[10.185503]	[96]	[11.406425]	[96]	[37611014]	[37611014]
890_11925	chr4	139606536	139606936	+	1000	79.0	[9.876531]	[144]	[11.247076]	[144]	[139606764]	[139606764]
890_11927	chr5	1385665	1386065	+	1000	79.0	[7.848641]	[107]	[7.4477744]	[107]	[1385861]	[1385861]
890_11928	chr5	6712597	6712997	+	1000	79.0	[8.548939]	[118]	[9.912252]	[118]	[6712806]	[6712806]
890_1193	chr15	67521460	67521860	+	1000	320.0	[13.169274]	[107]	[13.318897]	[107]	[67521661]	[67521661]
890_11932	chr5	136251527	136251927	+	1000	79.0	[13.009925]	[103]	[13.009925]	[103]	[136251706]	[136251706]
890_11933	chr5	154482468	154482868	+	1000	79.0	[7.956022]	[101]	[7.6797376]	[101]	[154482656]	[154482656]
890_11952	chr7	47266867	47267267	+	1000	79.0	[13.478247]	[102]	[13.478247]	[102]	[47267067]	[47267067]
890_11958	chr7	99128018	99128418	+	1000	79.0	[7.363437]	[81]	[6.9167833]	[81]	[99128191]	[99128191]
890_11964	chr7	143240731	143241131	+	1000	79.0	[13.318897]	[130]	[13.169274]	[130]	[143240947]	[143240947]
890_11967	chr8	22443635	22444035	+	1000	79.0	[10.185503]	[111]	[11.406425]	[111]	[22443835]	[22443835]
890_11968	chr8	38939281	38939681	+	1000	79.0	[11.247076, 7.363437]	[106, 118]	[9.876531, 6.9167833]	[106, 118]	[38939482, 38939494]	[38939482, 38939494]
890_11975	chr9	33722029	33722429	+	1000	79.0	[7.4877]	[103]	[7.2114162]	[103]	[33722195]	[33722195]
890_11982	chr9	123929240	123929640	+	1000	79.0	[8.519932]	[119]	[7.614552]	[119]	[123929443]	[123929443]
890_11988	chr9	131091861	131092261	+	1000	79.0	[7.0544653, 11.406425, 8.113682]	[86, 127, 160]	[10.185503, 8.113682]	[127, 160]	[131092020, 131092061, 131092094]	[131092061, 131092094]
890_11989	chr9	135504638	135505038	+	1000	79.0	[7.298152]	[123]	[7.9982634]	[123]	[135504855]	[135504855]
890_1199	chr9	128947439	128947839	+	1000	320.0	[13.478247, 8.857911]	[90, 137]	[13.478247, 10.071603]	[90, 137]	[128947621, 128947668]	[128947621, 128947668]
