#PeakID(python identify_motif.py ./ENCODE_processed_files/ATF1_idr.fa ATF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
755_3245	chr2	216372149	216372549	+	1000	54.0	[9.08557]	[149]	[9.08557]	[129]	[216372393]	[216372373]
755_325	chr20	56468405	56468805	+	1000	206.0	[]	[]	[9.08557]	[95]	[]	[56468599]
755_3250	chr20	23637207	23637607	+	1000	54.0	[10.880985]	[119]	[]	[]	[23637409]	[]
755_3252	chr20	44475696	44476096	+	1000	54.0	[]	[]	[8.028987]	[97]	[]	[44475872]
755_3253	chr22	19722258	19722658	+	1000	54.0	[9.08557]	[148]	[]	[]	[19722482]	[]
755_3272	chr4	122803761	122804161	+	1000	54.0	[10.880985]	[84]	[10.880985]	[86]	[122803935]	[122803937]
755_3273	chr4	151099247	151099647	+	1000	54.0	[]	[]	[10.880985]	[87]	[]	[151099402]
755_3274	chr5	75511578	75511978	+	1000	54.0	[8.028987]	[171]	[]	[]	[75511775]	[]
755_3276	chr6	17600148	17600548	+	1000	54.0	[9.08557]	[71]	[]	[]	[17600304]	[]
755_3280	chr6	166999043	166999443	+	1000	54.0	[]	[]	[9.08557]	[137]	[]	[166999239]
755_3289	chr9	114505385	114505785	+	1000	54.0	[10.880985]	[100]	[]	[]	[114505573]	[]
755_3299	chr9	131107863	131108263	+	1000	54.0	[]	[]	[9.08557]	[79]	[]	[131108015]
755_3304	chr1	12658973	12659373	+	1000	53.0	[8.028987]	[104]	[]	[]	[12659175]	[]
755_3310	chr1	63322306	63322706	+	1000	53.0	[10.880985]	[91]	[10.880985]	[93]	[63322495]	[63322497]
755_3313	chr1	151346701	151347101	+	1000	53.0	[]	[]	[10.880985]	[97]	[]	[151346898]
755_3316	chr1	162561356	162561756	+	1000	53.0	[10.880985]	[96]	[]	[]	[162561548]	[]
755_3318	chr1	182841406	182841806	+	1000	53.0	[10.880985]	[108]	[8.745255]	[75]	[182841608]	[182841575]
755_3324	chr11	68121252	68121652	+	1000	53.0	[]	[]	[9.08557]	[81]	[]	[68121416]
755_3325	chr11	73761139	73761539	+	1000	53.0	[8.745255]	[85]	[10.880985]	[87]	[73761320]	[73761322]
755_333	chr9	68779774	68780174	+	1000	205.0	[6.94984]	[108]	[]	[]	[68779978]	[]
755_3333	chr13	99501559	99501959	+	1000	53.0	[8.028987]	[137]	[]	[]	[99501790]	[]
755_3344	chr17	50478804	50479204	+	1000	53.0	[8.745255]	[109]	[]	[]	[50479010]	[]
755_3347	chr18	711611	712011	+	1000	53.0	[9.08557]	[118]	[]	[]	[711824]	[]
755_3352	chr19	17985421	17985821	+	1000	53.0	[10.880985]	[105]	[10.880985]	[107]	[17985622]	[17985624]
755_3356	chr19	50147795	50148195	+	1000	53.0	[]	[]	[9.08557]	[149]	[]	[50148038]
755_3369	chr22	20979427	20979827	+	1000	53.0	[]	[]	[10.880985]	[139]	[]	[20979648]
755_3383	chr22	23092845	23093245	+	1000	53.0	[]	[]	[8.028987]	[109]	[]	[23093035]
755_339	chr7	30594589	30594989	+	1000	202.0	[6.94984]	[148]	[9.08557]	[103]	[30594834]	[30594789]
755_3393	chr3	15378118	15378518	+	1000	53.0	[]	[]	[8.028987]	[96]	[]	[15378311]
755_3395	chr3	128012053	128012453	+	1000	53.0	[10.880985, 10.880985]	[86, 103]	[10.880985, 10.880985]	[88, 105]	[128012233, 128012250]	[128012235, 128012252]
755_3399	chr5	66144132	66144532	+	1000	53.0	[9.08557]	[107]	[]	[]	[66144326]	[]
755_3412	chr7	73701470	73701870	+	1000	53.0	[]	[]	[10.880985]	[160]	[]	[73701698]
755_3418	chr9	37415204	37415604	+	1000	53.0	[8.028987]	[123]	[]	[]	[37415414]	[]
755_3434	chrX	103254969	103255369	+	1000	53.0	[]	[]	[9.08557]	[126]	[]	[103255193]
755_3437	chr1	37807989	37808389	+	1000	52.0	[9.08557]	[131]	[]	[]	[37808208]	[]
755_344	chr8	100150422	100150822	+	1000	201.0	[]	[]	[9.08557]	[99]	[]	[100150618]
755_3446	chr10	48306457	48306857	+	1000	52.0	[10.880985]	[85]	[]	[]	[48306638]	[]
755_3447	chr11	17207783	17208183	+	1000	52.0	[]	[]	[10.880985]	[101]	[]	[17207982]
755_345	chrX	19343705	19344105	+	1000	201.0	[10.880985]	[96]	[]	[]	[19343899]	[]
755_3458	chr16	88999864	89000264	+	1000	52.0	[]	[]	[6.94984]	[89]	[]	[89000029]
755_346	chr12	45990456	45990856	+	1000	200.0	[8.028987]	[117]	[]	[]	[45990667]	[]
755_3461	chr17	77140503	77140903	+	1000	52.0	[9.08557]	[97]	[]	[]	[77140687]	[]
755_3463	chr19	1260741	1261141	+	1000	52.0	[10.880985]	[108]	[10.880985]	[110]	[1260902]	[1260904]
755_3465	chr19	1325147	1325547	+	1000	52.0	[9.08557]	[98]	[]	[]	[1325329]	[]
755_3467	chr19	41363652	41364052	+	1000	52.0	[]	[]	[9.08557]	[97]	[]	[41363843]
755_3472	chr2	32946675	32947075	+	1000	52.0	[10.880985]	[101]	[10.880985]	[103]	[32946859]	[32946861]
755_3473	chr2	45650906	45651306	+	1000	52.0	[10.880985]	[102]	[]	[]	[45651097]	[]
755_348	chr7	44885423	44885823	+	1000	200.0	[10.880985]	[104]	[10.880985]	[106]	[44885626]	[44885628]
755_3502	chr5	98928805	98929205	+	1000	52.0	[]	[]	[8.745255]	[83]	[]	[98928963]
755_3505	chr6	26156400	26156800	+	1000	52.0	[10.880985]	[107]	[]	[]	[26156603]	[]
755_3506	chr6	29627850	29628250	+	1000	52.0	[10.880985]	[122]	[10.880985]	[124]	[29628071]	[29628073]
755_3508	chr6	90296706	90297106	+	1000	52.0	[10.880985]	[114]	[10.880985]	[116]	[90296918]	[90296920]
755_351	chr1	202927053	202927453	+	1000	199.0	[9.08557]	[116]	[]	[]	[202927259]	[]
755_3512	chr7	76358854	76359254	+	1000	52.0	[8.028987]	[100]	[]	[]	[76359046]	[]
755_3533	chr9	131120485	131120885	+	1000	52.0	[8.028987]	[177]	[]	[]	[131120708]	[]
755_3537	chr9	131191836	131192236	+	1000	52.0	[10.880985]	[186]	[]	[]	[131192068]	[]
755_3544	chr1	16895489	16895889	+	1000	51.0	[]	[]	[10.880985]	[63]	[]	[16895650]
755_3546	chr1	27542458	27542858	+	1000	51.0	[10.880985]	[88]	[]	[]	[27542620]	[]
755_3548	chr1	39799242	39799642	+	1000	51.0	[]	[]	[9.08557]	[128]	[]	[39799463]
755_3550	chr1	67700817	67701217	+	1000	51.0	[8.745255]	[96]	[10.880985]	[98]	[67701003]	[67701005]
755_3554	chr1	161389672	161390072	+	1000	51.0	[]	[]	[8.028987]	[126]	[]	[161389857]
755_3560	chr1	233668854	233669254	+	1000	51.0	[]	[]	[10.880985]	[97]	[]	[233669046]
755_3574	chr12	47377442	47377842	+	1000	51.0	[10.880985]	[141]	[10.880985]	[143]	[47377664]	[47377666]
755_358	chr12	56468294	56468694	+	1000	198.0	[]	[]	[10.880985]	[92]	[]	[56468482]
755_3581	chr14	39432246	39432646	+	1000	51.0	[10.880985]	[113]	[]	[]	[39432446]	[]
755_3588	chr16	53503256	53503656	+	1000	51.0	[8.745255]	[115]	[8.745255]	[117]	[53503468]	[53503470]
755_3589	chr16	57186147	57186547	+	1000	51.0	[]	[]	[6.94984]	[95]	[]	[57186335]
755_3591	chr17	2399548	2399948	+	1000	51.0	[]	[]	[10.880985]	[126]	[]	[2399755]
755_3599	chr18	12377066	12377466	+	1000	51.0	[10.880985]	[106]	[]	[]	[12377267]	[]
755_3604	chr19	42396773	42397173	+	1000	51.0	[10.880985]	[109]	[10.880985]	[111]	[42396976]	[42396978]
755_3650	chr22	49970711	49971111	+	1000	51.0	[10.880985]	[105]	[]	[]	[49970894]	[]
755_3653	chr3	32684848	32685248	+	1000	51.0	[]	[]	[9.08557]	[113]	[]	[32685043]
755_3656	chr3	52287820	52288220	+	1000	51.0	[6.94984, 10.880985]	[73, 115]	[10.880985]	[117]	[52287983, 52288025]	[52288027]
755_3659	chr3	156604661	156605061	+	1000	51.0	[9.08557]	[99]	[]	[]	[156604840]	[]
755_3661	chr4	15002197	15002597	+	1000	51.0	[9.08557]	[152]	[]	[]	[15002433]	[]
755_3664	chr5	55390435	55390835	+	1000	51.0	[]	[]	[10.880985, 9.08557]	[105, 131]	[]	[55390638, 55390664]
755_3666	chr5	109409928	109410328	+	1000	51.0	[]	[]	[10.880985]	[127]	[]	[109410147]
755_3671	chr6	12011149	12011549	+	1000	51.0	[10.880985]	[96]	[10.880985]	[98]	[12011337]	[12011339]
755_3681	chr6	170553081	170553481	+	1000	51.0	[6.94984]	[128]	[]	[]	[170553309]	[]
755_3683	chr7	39949508	39949908	+	1000	51.0	[8.028987]	[189]	[]	[]	[39949745]	[]
755_3686	chr7	101269680	101270080	+	1000	51.0	[10.880985, 10.880985]	[81, 98]	[10.880985]	[83]	[101269859, 101269876]	[101269861]
755_3688	chr7	133252801	133253201	+	1000	51.0	[6.94984]	[249]	[]	[]	[133253052]	[]
755_369	chr2	10689773	10690173	+	1000	196.0	[9.08557]	[106]	[]	[]	[10689978]	[]
755_37	chr4	118591514	118591914	+	1000	436.0	[10.880985, 10.880985, 10.880985]	[57, 73, 98]	[10.880985, 10.880985, 9.08557]	[75, 100, 150]	[118591669, 118591685, 118591710]	[118591687, 118591712, 118591762]
755_370	chr9	96417271	96417671	+	1000	196.0	[10.880985]	[104]	[10.880985]	[106]	[96417475]	[96417477]
755_3706	chr9	137578801	137579201	+	1000	51.0	[]	[]	[9.08557]	[156]	[]	[137579038]
755_3720	chr1	143720782	143721182	+	1000	50.0	[10.880985]	[111]	[]	[]	[143720983]	[]
755_3725	chr10	71209025	71209425	+	1000	50.0	[]	[]	[6.94984]	[98]	[]	[71209220]
755_3726	chr10	77711402	77711802	+	1000	50.0	[9.08557]	[127]	[]	[]	[77711622]	[]
755_3727	chr11	44760850	44761250	+	1000	50.0	[10.880985]	[132]	[]	[]	[44761074]	[]
755_3732	chr12	25386089	25386489	+	1000	50.0	[]	[]	[9.08557, 6.94984]	[87, 119]	[]	[25386262, 25386294]
755_3738	chr13	99436891	99437291	+	1000	50.0	[9.08557]	[112]	[]	[]	[99437101]	[]
755_3742	chr15	45198526	45198926	+	1000	50.0	[]	[]	[9.08557]	[138]	[]	[45198749]
755_3744	chr16	29785045	29785445	+	1000	50.0	[]	[]	[8.028987]	[145]	[]	[29785286]
755_3746	chr17	45151978	45152378	+	1000	50.0	[10.880985]	[75]	[10.880985]	[77]	[45152130]	[45152132]
755_3747	chr17	48254882	48255282	+	1000	50.0	[]	[]	[10.880985]	[97]	[]	[48255071]
755_3752	chr19	944063	944463	+	1000	50.0	[10.880985]	[114]	[]	[]	[944229]	[]
755_3757	chr19	38831673	38832073	+	1000	50.0	[9.08557]	[120]	[]	[]	[38831889]	[]
755_376	chr6	10694664	10695064	+	1000	194.0	[10.880985]	[104]	[]	[]	[10694863]	[]
755_3773	chr20	50071186	50071586	+	1000	50.0	[9.08557]	[116]	[]	[]	[50071395]	[]
755_3776	chr21	37366527	37366927	+	1000	50.0	[]	[]	[10.880985, 10.880985]	[102, 110]	[]	[37366722, 37366730]
755_380	chr19	12696450	12696850	+	1000	192.0	[10.880985]	[108]	[]	[]	[12696656]	[]
755_3810	chr3	46488619	46489019	+	1000	50.0	[10.880985]	[112]	[]	[]	[46488788]	[]
755_3814	chr4	158182644	158183044	+	1000	50.0	[9.08557]	[74]	[9.08557]	[89]	[158182818]	[158182833]
755_3819	chr5	138465190	138465590	+	1000	50.0	[]	[]	[10.880985, 10.880985]	[84, 153]	[]	[138465343, 138465412]
755_382	chr19	44500581	44500981	+	1000	191.0	[10.880985]	[112]	[10.880985]	[114]	[44500790]	[44500792]
755_383	chr9	2844098	2844498	+	1000	191.0	[10.880985]	[106]	[10.880985]	[108]	[2844304]	[2844306]
755_3835	chr9	98570695	98571095	+	1000	50.0	[10.880985]	[99]	[]	[]	[98570893]	[]
755_384	chr12	31728895	31729295	+	1000	190.0	[10.880985]	[117]	[10.880985]	[119]	[31729110]	[31729112]
755_3857	chrX	30652998	30653398	+	1000	50.0	[10.880985]	[124]	[]	[]	[30653218]	[]
755_3861	chr1	5917671	5918071	+	1000	49.0	[10.880985]	[89]	[]	[]	[5917852]	[]
755_3887	chr12	56221768	56222168	+	1000	49.0	[]	[]	[8.028987]	[117]	[]	[56221968]
755_3893	chr12	121712559	121712959	+	1000	49.0	[10.880985]	[92]	[10.880985]	[94]	[121712745]	[121712747]
755_3895	chr12	122078498	122078898	+	1000	49.0	[10.880985]	[104]	[10.880985]	[106]	[122078699]	[122078701]
755_3910	chr16	85420761	85421161	+	1000	49.0	[9.08557]	[134]	[]	[]	[85420992]	[]
755_3911	chr16	87383874	87384274	+	1000	49.0	[9.08557]	[114]	[]	[]	[87384066]	[]
755_3914	chr17	18856113	18856513	+	1000	49.0	[9.08557]	[106]	[]	[]	[18856312]	[]
755_3915	chr17	21126726	21127126	+	1000	49.0	[]	[]	[10.880985]	[109]	[]	[21126934]
755_3917	chr17	30378644	30379044	+	1000	49.0	[9.08557]	[112]	[]	[]	[30378837]	[]
755_3919	chr17	42981089	42981489	+	1000	49.0	[10.880985]	[137]	[]	[]	[42981312]	[]
755_392	chr21	29024497	29024897	+	1000	188.0	[]	[]	[8.028987]	[116]	[]	[29024697]
755_3974	chr4	102868691	102869091	+	1000	49.0	[]	[]	[10.880985]	[120]	[]	[102868902]
755_3979	chr5	126778259	126778659	+	1000	49.0	[10.880985]	[100]	[]	[]	[126778457]	[]
755_398	chr8	37736390	37736790	+	1000	187.0	[]	[]	[9.08557]	[88]	[]	[37736574]
755_3990	chr7	14003045	14003445	+	1000	49.0	[]	[]	[9.08557]	[83]	[]	[14003226]
755_3999	chr7	152633056	152633456	+	590	49.0	[10.880985]	[136]	[10.880985]	[138]	[152633276]	[152633278]
755_4000	chr9	112379653	112380053	+	1000	49.0	[9.08557]	[78]	[]	[]	[112379826]	[]
755_4002	chr9	129488588	129488988	+	1000	49.0	[10.880985]	[74]	[10.880985]	[76]	[129488756]	[129488758]
755_401	chr16	85011358	85011758	+	1000	186.0	[10.880985]	[106]	[10.880985]	[108]	[85011553]	[85011555]
755_4018	chrUn_GL000214v1	125190	125590	+	1000	49.0	[]	[]	[8.745255]	[109]	[]	[125398]
755_4021	chrX	101408023	101408423	+	1000	49.0	[10.880985, 8.745255]	[98, 126]	[]	[]	[101408200, 101408228]	[]
755_404	chr7	5513618	5514018	+	1000	186.0	[]	[]	[8.028987]	[85]	[]	[5513799]
755_4043	chr11	18698527	18698927	+	1000	48.0	[10.880985]	[102]	[10.880985]	[104]	[18698728]	[18698730]
755_4048	chr11	111602227	111602627	+	1000	48.0	[10.880985]	[66]	[10.880985]	[78]	[111602390]	[111602402]
755_4052	chr12	112555831	112556231	+	1000	48.0	[10.880985]	[127]	[10.880985]	[129]	[112556046]	[112556048]
755_4055	chr14	30622089	30622489	+	1000	48.0	[]	[]	[10.880985]	[99]	[]	[30622286]
755_4056	chr14	31207963	31208363	+	1000	48.0	[]	[]	[6.94984]	[130]	[]	[31208192]
755_4057	chr15	40694948	40695348	+	1000	48.0	[8.745255]	[101]	[]	[]	[40695130]	[]
755_4066	chr16	21519986	21520386	+	1000	48.0	[]	[]	[9.08557]	[74]	[]	[21520152]
755_408	chr16	67562159	67562559	+	1000	185.0	[8.028987, 9.08557]	[82, 109]	[]	[]	[67562334, 67562361]	[]
755_4087	chr19	10960493	10960893	+	1000	48.0	[]	[]	[8.028987, 9.08557]	[115, 175]	[]	[10960663, 10960723]
755_4088	chr19	11597130	11597530	+	1000	48.0	[]	[]	[10.880985]	[148]	[]	[11597349]
755_4092	chr19	44753307	44753707	+	1000	48.0	[]	[]	[10.880985]	[103]	[]	[44753501]
755_4093	chr19	48810830	48811230	+	1000	48.0	[]	[]	[6.94984]	[95]	[]	[48811020]
755_4095	chr19	50835941	50836341	+	1000	48.0	[10.880985]	[103]	[]	[]	[50836135]	[]
755_41	chr16	88706273	88706673	+	1000	424.0	[]	[]	[10.880985]	[96]	[]	[88706468]
755_4104	chr2	121736930	121737330	+	1000	48.0	[8.028987]	[133]	[]	[]	[121737163]	[]
755_4105	chr2	202265518	202265918	+	1000	48.0	[10.880985]	[95]	[]	[]	[202265712]	[]
755_4107	chr2	241315645	241316045	+	1000	48.0	[9.08557, 9.08557]	[118, 126]	[]	[]	[241315852, 241315860]	[]
755_4111	chr20	62822754	62823154	+	1000	48.0	[]	[]	[9.08557]	[95]	[]	[62822941]
755_412	chr6	34696760	34697160	+	1000	185.0	[10.880985]	[100]	[8.028987]	[86]	[34696952]	[34696938]
755_413	chr16	67893048	67893448	+	1000	184.0	[9.08557]	[104]	[9.08557]	[84]	[67893250]	[67893230]
755_4131	chr22	21855633	21856033	+	1000	48.0	[8.028987]	[211]	[]	[]	[21855879]	[]
755_4143	chr22	22680691	22681091	+	1000	48.0	[10.880985]	[175]	[]	[]	[22680919]	[]
755_415	chr21	42010170	42010570	+	1000	184.0	[10.880985]	[92]	[10.880985, 8.028987]	[94, 135]	[42010354]	[42010356, 42010397]
755_4166	chr4	84582632	84583032	+	1000	48.0	[10.880985]	[99]	[10.880985]	[101]	[84582830]	[84582832]
755_417	chr2	177212500	177212900	+	1000	183.0	[8.028987]	[131]	[9.08557]	[123]	[177212727]	[177212719]
755_4174	chr6	43427210	43427610	+	1000	48.0	[10.880985]	[110]	[]	[]	[43427398]	[]
755_4179	chr6	150151170	150151570	+	1000	48.0	[8.745255]	[104]	[]	[]	[150151348]	[]
755_4181	chr6	163671368	163671768	+	1000	48.0	[10.880985]	[108]	[10.880985]	[110]	[163671553]	[163671555]
755_4186	chr7	133805416	133805816	+	1000	48.0	[]	[]	[8.745255]	[108]	[]	[133805600]
755_4190	chr8	116553522	116553922	+	1000	48.0	[6.94984]	[85]	[9.08557]	[107]	[116553707]	[116553729]
755_4206	chr1	8789240	8789640	+	1000	47.0	[]	[]	[10.880985]	[142]	[]	[8789469]
755_4207	chr1	15834220	15834620	+	1000	47.0	[]	[]	[10.880985]	[116]	[]	[15834436]
755_4212	chr1	37946089	37946489	+	1000	47.0	[9.08557]	[73]	[]	[]	[37946254]	[]
755_4213	chr1	43044765	43045165	+	935	47.0	[10.880985]	[112]	[10.880985]	[114]	[43044969]	[43044971]
755_4224	chr1	161399168	161399568	+	1000	47.0	[8.028987]	[118]	[]	[]	[161399355]	[]
755_4228	chr1	185317091	185317491	+	1000	47.0	[]	[]	[10.880985]	[117]	[]	[185317284]
755_4231	chr10	15196009	15196409	+	1000	47.0	[10.880985]	[103]	[10.880985]	[105]	[15196200]	[15196202]
755_4241	chr11	47767162	47767562	+	1000	47.0	[]	[]	[6.94984]	[136]	[]	[47767375]
755_4244	chr11	86069012	86069412	+	1000	47.0	[8.745255]	[165]	[]	[]	[86069242]	[]
755_4245	chr11	119084670	119085070	+	1000	47.0	[9.08557]	[121]	[]	[]	[119084884]	[]
755_4258	chr15	70099397	70099797	+	1000	47.0	[8.745255]	[105]	[10.880985]	[107]	[70099596]	[70099598]
755_4264	chr17	8435627	8436027	+	1000	47.0	[]	[]	[9.08557]	[205]	[]	[8435854]
755_4266	chr17	27345413	27345813	+	1000	47.0	[10.880985]	[123]	[]	[]	[27345611]	[]
755_4275	chr19	3568735	3569135	+	1000	47.0	[9.08557]	[120]	[]	[]	[3568945]	[]
755_4278	chr19	13846477	13846877	+	1000	47.0	[]	[]	[10.880985]	[118]	[]	[13846685]
755_4279	chr19	16076176	16076576	+	1000	47.0	[10.880985]	[108]	[10.880985]	[83]	[16076378]	[16076353]
755_4283	chr19	50135883	50136283	+	1000	47.0	[]	[]	[6.94984]	[172]	[]	[50136098]
755_4289	chr2	68252587	68252987	+	1000	47.0	[10.880985]	[103]	[]	[]	[68252775]	[]
755_429	chr9	120793221	120793621	+	1000	180.0	[]	[]	[9.08557]	[101]	[]	[120793417]
755_4295	chr2	200889150	200889550	+	1000	47.0	[9.08557]	[123]	[]	[]	[200889367]	[]
755_4303	chr22	19178624	19179024	+	1000	47.0	[]	[]	[9.08557]	[126]	[]	[19178787]
755_431	chr11	66843227	66843627	+	1000	179.0	[10.880985]	[71]	[10.880985, 9.08557]	[73, 98]	[66843396]	[66843398, 66843423]
755_4315	chr22	21707936	21708336	+	1000	47.0	[]	[]	[8.028987]	[233]	[]	[21708176]
755_4318	chr22	21986463	21986863	+	1000	47.0	[]	[]	[10.880985]	[138]	[]	[21986688]
755_4341	chr22	23245847	23246247	+	1000	47.0	[8.745255]	[107]	[]	[]	[23246002]	[]
755_4350	chr3	72052772	72053172	+	1000	47.0	[10.880985]	[104]	[10.880985]	[106]	[72052975]	[72052977]
755_4357	chr5	140711055	140711455	+	1000	47.0	[10.880985]	[109]	[]	[]	[140711223]	[]
755_4358	chr6	2999758	3000158	+	1000	47.0	[]	[]	[9.08557]	[128]	[]	[2999969]
755_4360	chr6	28212882	28213282	+	1000	47.0	[8.028987]	[71]	[]	[]	[28213036]	[]
755_4364	chr6	44237912	44238312	+	1000	47.0	[]	[]	[9.08557]	[94]	[]	[44238103]
755_4367	chr6	150271976	150272376	+	1000	47.0	[10.880985]	[104]	[10.880985]	[106]	[150272178]	[150272180]
755_4370	chr7	1568992	1569392	+	1000	47.0	[10.880985]	[117]	[10.880985]	[119]	[1569168]	[1569170]
755_4371	chr7	6612841	6613241	+	1000	47.0	[10.880985, 10.880985]	[75, 93]	[10.880985]	[95]	[6613004, 6613022]	[6613024]
755_4373	chr7	91940655	91941055	+	1000	47.0	[8.745255]	[117]	[]	[]	[91940866]	[]
755_438	chr14	31561190	31561590	+	1000	178.0	[10.880985]	[86]	[10.880985, 9.08557]	[88, 146]	[31561375]	[31561377, 31561435]
755_4383	chr8	26291308	26291708	+	1000	47.0	[10.880985]	[89]	[10.880985]	[91]	[26291494]	[26291496]
755_4385	chr8	66667003	66667403	+	1000	47.0	[]	[]	[8.745255]	[64]	[]	[66667166]
755_440	chr19	8389771	8390171	+	1000	178.0	[10.880985]	[104]	[10.880985]	[106]	[8389974]	[8389976]
755_441	chr19	58573377	58573777	+	1000	178.0	[10.880985]	[114]	[]	[]	[58573587]	[]
755_4414	chr1	29156777	29157177	+	1000	46.0	[]	[]	[9.08557, 8.745255]	[120, 129]	[]	[29156975, 29156984]
755_4418	chr1	70221137	70221537	+	1000	46.0	[9.08557]	[120]	[]	[]	[70221335]	[]
755_443	chr11	506684	507084	+	1000	177.0	[10.880985]	[95]	[]	[]	[506876]	[]
755_4431	chr11	17351771	17352171	+	1000	46.0	[10.880985]	[102]	[]	[]	[17351971]	[]
755_4438	chr11	73376076	73376476	+	1000	46.0	[10.880985]	[193]	[]	[]	[73376323]	[]
755_4442	chr12	19439322	19439722	+	1000	46.0	[9.08557]	[151]	[]	[]	[19439559]	[]
755_4448	chr15	38453890	38454290	+	1000	46.0	[9.08557]	[123]	[]	[]	[38454105]	[]
755_4457	chr17	7835431	7835831	+	1000	46.0	[10.880985]	[86]	[10.880985]	[88]	[7835612]	[7835614]
755_4463	chr18	2996207	2996607	+	1000	46.0	[10.880985]	[113]	[]	[]	[2996418]	[]
755_447	chr2	110204831	110205231	+	1000	177.0	[9.08557]	[110]	[]	[]	[110205033]	[]
755_4471	chr19	38335533	38335933	+	1000	46.0	[]	[]	[9.08557]	[132]	[]	[38335726]
755_4481	chr20	50166024	50166424	+	1000	46.0	[]	[]	[10.880985]	[133]	[]	[50166242]
755_4495	chr22	20745556	20745956	+	1000	46.0	[]	[]	[8.745255]	[180]	[]	[20745802]
755_4537	chr22	23121393	23121793	+	1000	46.0	[]	[]	[9.08557]	[131]	[]	[23121599]
755_4539	chr22	42649170	42649570	+	1000	46.0	[]	[]	[9.08557]	[116]	[]	[42649383]
755_4540	chr22	46456085	46456485	+	1000	46.0	[]	[]	[9.08557]	[144]	[]	[46456319]
755_4554	chr6	16322687	16323087	+	1000	46.0	[]	[]	[9.08557]	[136]	[]	[16322884]
755_4578	chr7	155297484	155297884	+	1000	46.0	[]	[]	[10.880985]	[106]	[]	[155297683]
755_4580	chr8	22188626	22189026	+	1000	46.0	[10.880985]	[94]	[10.880985]	[96]	[22188818]	[22188820]
755_4588	chr9	98056498	98056898	+	1000	46.0	[10.880985]	[100]	[]	[]	[98056691]	[]
755_4603	chrX	153971702	153972102	+	1000	46.0	[10.880985]	[100]	[10.880985]	[102]	[153971883]	[153971885]
755_4605	chr1	3900045	3900445	+	1000	45.0	[]	[]	[10.880985]	[152]	[]	[3900284]
755_4606	chr1	5348741	5349141	+	1000	45.0	[10.880985, 10.880985]	[81, 118]	[10.880985, 9.08557, 10.880985]	[83, 109, 120]	[5348921, 5348958]	[5348923, 5348949, 5348960]
755_4607	chr1	9145203	9145603	+	1000	45.0	[10.880985]	[114]	[10.880985]	[116]	[9145407]	[9145409]
755_4617	chr1	154973540	154973940	+	1000	45.0	[8.028987]	[73]	[]	[]	[154973702]	[]
755_4624	chr10	931628	932028	+	1000	45.0	[]	[]	[10.880985]	[108]	[]	[931821]
755_4628	chr10	37857495	37857895	+	1000	45.0	[]	[]	[10.880985]	[94]	[]	[37857685]
755_463	chr2	74554250	74554650	+	1000	173.0	[10.880985, 10.880985]	[97, 116]	[10.880985, 10.880985]	[99, 118]	[74554433, 74554452]	[74554435, 74554454]
755_4633	chr10	96090056	96090456	+	1000	45.0	[9.08557]	[98]	[]	[]	[96090245]	[]
755_4637	chr11	6926103	6926503	+	1000	45.0	[9.08557]	[125]	[]	[]	[6926318]	[]
755_464	chr2	95402490	95402890	+	1000	173.0	[10.880985]	[105]	[10.880985]	[107]	[95402687]	[95402689]
755_4644	chr11	134565362	134565762	+	1000	45.0	[8.028987]	[104]	[]	[]	[134565563]	[]
755_4646	chr12	11348415	11348815	+	1000	45.0	[10.880985, 10.880985, 10.880985, 10.880985, 10.880985, 10.880985, 10.880985, 10.880985]	[95, 100, 105, 110, 115, 120, 125, 130]	[]	[]	[11348604, 11348609, 11348614, 11348619, 11348624, 11348629, 11348634, 11348639]	[]
755_4652	chr12	120495769	120496169	+	1000	45.0	[]	[]	[9.08557]	[187]	[]	[120496017]
755_4655	chr14_GL000225v1_random	133542	133942	+	1000	45.0	[10.880985]	[105]	[]	[]	[133747]	[]
755_4659	chr16	22298117	22298517	+	1000	45.0	[9.08557, 8.745255]	[97, 147]	[9.08557]	[133]	[22298313, 22298363]	[22298349]
755_4662	chr16	56540163	56540563	+	1000	45.0	[10.880985]	[111]	[6.94984, 10.880985]	[93, 113]	[56540371]	[56540353, 56540373]
755_467	chr12	57771930	57772330	+	1000	172.0	[9.08557]	[117]	[]	[]	[57772147]	[]
755_4673	chr19	1075502	1075902	+	1000	45.0	[9.08557]	[96]	[]	[]	[1075671]	[]
755_4687	chr2	10043859	10044259	+	1000	45.0	[10.880985]	[97]	[10.880985]	[99]	[10044045]	[10044047]
755_4693	chr2	127526356	127526756	+	1000	45.0	[9.08557]	[138]	[]	[]	[127526566]	[]
755_4694	chr2	128027151	128027551	+	1000	45.0	[]	[]	[9.08557]	[100]	[]	[128027348]
755_470	chr16	48610088	48610488	+	1000	172.0	[10.880985]	[113]	[10.880985]	[115]	[48610297]	[48610299]
755_4719	chr22	20852011	20852411	+	1000	45.0	[10.880985]	[123]	[10.880985]	[125]	[20852189]	[20852191]
755_4735	chr22	22414755	22415155	+	1000	45.0	[]	[]	[10.880985]	[167]	[]	[22414986]
755_4753	chr22	23017986	23018386	+	1000	45.0	[]	[]	[6.94984]	[181]	[]	[23018182]
