#PeakID(python identify_motif.py ./ENCODE_processed_files/JUNB_idr.fa JUNB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
771_11822	chr17	40909301	40909701	+	918	29.0	[8.646172]	[179]	[11.066511]	[179]	[40909535]	[40909535]
771_11836	chr17	58534801	58535201	+	819	29.0	[10.861151]	[183]	[13.712336]	[183]	[58535040]	[58535040]
771_11841	chr17	73309770	73310170	+	701	29.0	[]	[]	[7.483108]	[76]	[]	[73309940]
771_11844	chr17	76737101	76737501	+	913	29.0	[]	[]	[6.8016787]	[144]	[]	[76737319]
771_1186	chr10	103908249	103908649	+	1000	77.0	[10.641206, 8.426227]	[99, 142]	[13.191141, 10.545317]	[99, 142]	[103908438, 103908481]	[103908438, 103908481]
771_11870	chr19	4007273	4007673	+	723	29.0	[]	[]	[7.3685164]	[139]	[]	[4007506]
771_1188	chr11	69449688	69450088	+	1000	77.0	[13.506975]	[97]	[15.927315]	[97]	[69449866]	[69449866]
771_11887	chr19	19489363	19489763	+	642	29.0	[7.9716325]	[125]	[10.33729]	[125]	[19489545]	[19489545]
771_1190	chr11	117072554	117072954	+	1000	77.0	[10.097851, 8.124977]	[112, 122]	[6.8162637, 10.846566]	[112, 122]	[117072744, 117072754]	[117072744, 117072754]
771_11908	chr19	49408779	49409179	+	548	29.0	[7.9050317]	[145]	[10.325372, 7.383095]	[145, 170]	[49409003]	[49409003, 49409028]
771_11912	chr19	50658780	50659180	+	840	29.0	[7.8418097]	[90]	[]	[]	[50658947]	[]
771_11919	chr2	12675339	12675739	+	922	29.0	[9.462089]	[154]	[12.31283]	[154]	[12675562]	[12675562]
771_11920	chr2	20525292	20525692	+	865	29.0	[9.89249]	[138]	[11.882428]	[138]	[20525482]	[20525482]
771_11935	chr2	85595282	85595682	+	891	29.0	[6.6684]	[175]	[6.337772]	[175]	[85595524]	[85595524]
771_1194	chr14	36773069	36773469	+	1000	77.0	[10.641206]	[103]	[7.473444, 13.191141]	[96, 103]	[36773264]	[36773257, 36773264]
771_11954	chr2	173027429	173027829	+	776	29.0	[11.136225]	[94]	[7.771173]	[94]	[173027620]	[173027620]
771_11955	chr2	176020460	176020860	+	905	29.0	[15.927315]	[155]	[13.506975]	[155]	[176020698]	[176020698]
771_11961	chr2	217108649	217109049	+	772	29.0	[8.921245]	[147]	[]	[]	[217108894]	[]
771_1197	chr18	3624820	3625220	+	1000	77.0	[13.712336]	[116]	[7.293798, 10.861151]	[109, 116]	[3625032]	[3625025, 3625032]
771_11973	chr20	35884054	35884454	+	873	29.0	[]	[]	[7.452026]	[284]	[]	[35884241]
771_11999	chr21	42414993	42415393	+	734	29.0	[11.066511]	[142]	[8.646172]	[142]	[42415209]	[42415209]
771_1202	chr2	237201941	237202341	+	1000	77.0	[8.646172]	[157]	[11.066511]	[157]	[237202161]	[237202161]
771_12032	chr22	21602063	21602463	+	791	29.0	[7.6843505]	[193]	[9.78519]	[193]	[21602307]	[21602307]
771_12044	chr22	21968583	21968983	+	879	29.0	[7.109026]	[187]	[7.399148]	[187]	[21968805]	[21968805]
771_12046	chr22	22170176	22170576	+	933	29.0	[6.9445543, 6.347085]	[133, 145]	[6.9009995]	[133]	[22170346, 22170358]	[22170346]
771_12056	chr22	22811219	22811619	+	755	29.0	[7.9050317]	[75]	[10.325372]	[75]	[22811381]	[22811381]
771_12076	chr22	39820307	39820707	+	796	29.0	[9.968816, 8.426227]	[69, 80]	[7.2397733, 10.545317]	[69, 80]	[39820470, 39820481]	[39820470, 39820481]
771_12086	chr3	11643742	11644142	+	898	29.0	[10.104691]	[83]	[7.36485]	[83]	[11643923]	[11643923]
771_12091	chr3	24156450	24156850	+	613	29.0	[9.75485]	[140]	[9.614127]	[140]	[24156643]	[24156643]
771_12093	chr3	37996809	37997209	+	844	29.0	[8.921245]	[103]	[]	[]	[37997000]	[]
771_121	chr8	630855	631255	+	1000	211.0	[10.545317, 13.191141, 10.545317]	[100, 146, 185]	[8.426227, 10.641206, 8.426227]	[100, 146, 185]	[631017, 631063, 631102]	[631017, 631063, 631102]
771_1210	chr3	36969942	36970342	+	1000	77.0	[6.725914]	[169]	[9.447061]	[169]	[36970171]	[36970171]
771_12112	chr3	141243264	141243664	+	929	29.0	[13.28149]	[87]	[11.291996]	[87]	[141243449]	[141243449]
771_12113	chr3	141739060	141739460	+	662	29.0	[10.770802]	[184]	[13.061545]	[184]	[141739296]	[141739296]
771_12119	chr3	183447303	183447703	+	838	29.0	[6.435412]	[218]	[]	[]	[183447550]	[]
771_1212	chr6	30717497	30717897	+	1000	77.0	[13.191141]	[129]	[10.641206]	[129]	[30717686]	[30717686]
771_12121	chr3	194005256	194005656	+	647	29.0	[7.473444, 6.6572723]	[166, 235]	[6.3488994]	[235]	[194005429, 194005498]	[194005498]
771_12127	chr4	3106625	3107025	+	927	29.0	[11.066511]	[156]	[8.646172]	[156]	[3106864]	[3106864]
771_1213	chr6	51050033	51050433	+	1000	77.0	[8.426227]	[83]	[10.545317]	[83]	[51050210]	[51050210]
771_12138	chr4	56800107	56800507	+	779	29.0	[6.9500747]	[69]	[6.723277]	[69]	[56800270]	[56800270]
771_12144	chr4	80161564	80161964	+	799	29.0	[7.232081]	[175]	[]	[]	[80161787]	[]
771_1215	chr7	142809235	142809635	+	1000	77.0	[10.861151]	[112]	[13.712336]	[112]	[142809438]	[142809438]
771_12152	chr4	139815923	139816323	+	768	29.0	[7.5484767]	[156]	[9.660112]	[156]	[139816160]	[139816160]
771_12153	chr4	150321038	150321438	+	838	29.0	[]	[]	[7.0216236]	[151]	[]	[150321288]
771_12156	chr4	189940589	189940989	+	783	29.0	[]	[]	[7.1910195]	[215]	[]	[189940838]
771_12173	chr5	115262230	115262630	+	859	29.0	[]	[]	[6.406234]	[91]	[]	[115262413]
771_12177	chr5	132258172	132258572	+	892	29.0	[8.426227]	[76]	[10.545317]	[76]	[132258325]	[132258325]
771_12183	chr5	140303023	140303423	+	866	29.0	[6.4833126]	[183]	[]	[]	[140303215]	[]
771_1219	chr10	3782869	3783269	+	1000	76.0	[13.506975]	[113]	[15.927315]	[113]	[3783073]	[3783073]
771_122	chr16	46400668	46401068	+	1000	210.0	[]	[]	[6.3611712]	[136]	[]	[46400904]
771_12240	chr6	36196159	36196559	+	838	29.0	[]	[]	[7.4738283]	[131]	[]	[36196321]
771_12262	chr6	87700645	87701045	+	716	29.0	[9.440167, 6.6615605]	[133, 162]	[7.027282]	[133]	[87700862, 87700891]	[87700862]
771_12270	chr6	119347383	119347783	+	732	29.0	[13.191141]	[145]	[10.641206]	[145]	[119347606]	[119347606]
771_12297	chr7	66281727	66282127	+	795	29.0	[]	[]	[7.3535123]	[62]	[]	[66281884]
771_1231	chr17	32882689	32883089	+	1000	76.0	[8.646172, 10.33729]	[104, 131]	[11.066511, 7.9716325]	[104, 131]	[32882887, 32882914]	[32882887, 32882914]
771_12314	chr7	107982833	107983233	+	872	29.0	[7.4109645]	[149]	[6.4479933]	[126]	[107983076]	[107983053]
771_12320	chr7	120996803	120997203	+	840	29.0	[]	[]	[7.091337]	[94]	[]	[120996994]
771_12323	chr7	130070825	130071225	+	881	29.0	[7.4553385]	[212]	[]	[]	[130071063]	[]
771_1234	chr17	59829148	59829548	+	1000	76.0	[10.641206]	[95]	[13.191141]	[95]	[59829312]	[59829312]
771_12351	chr7	158508317	158508717	+	855	29.0	[10.846566]	[103]	[8.124977]	[103]	[158508487]	[158508487]
771_12354	chr8	17247420	17247820	+	673	29.0	[8.40005]	[122]	[]	[]	[17247611]	[]
771_1236	chr19	3434996	3435396	+	1000	76.0	[8.124977]	[163]	[10.846566]	[163]	[3435245]	[3435245]
771_12367	chr8	101126460	101126860	+	859	29.0	[8.646172]	[113]	[11.066511]	[113]	[101126672]	[101126672]
771_12378	chr9	4769339	4769739	+	553	29.0	[8.426227]	[108]	[10.545317]	[108]	[4769542]	[4769542]
771_12382	chr9	94110846	94111246	+	820	29.0	[6.725914]	[92]	[9.447061]	[92]	[94111035]	[94111035]
771_1241	chr2	189506565	189506965	+	1000	76.0	[13.28149]	[146]	[11.291996]	[146]	[189506800]	[189506800]
771_1242	chr2	218422426	218422826	+	1000	76.0	[9.968816]	[168]	[7.2397733]	[168]	[218422655]	[218422655]
771_12424	chr1	1573734	1574134	+	726	28.0	[]	[]	[6.577028, 7.995023]	[110, 128]	[]	[1573885, 1573903]
771_12426	chr1	3604586	3604986	+	822	28.0	[9.447061]	[95]	[6.725914]	[95]	[3604737]	[3604737]
771_12431	chr1	6701513	6701913	+	662	28.0	[]	[]	[6.3526053]	[200]	[]	[6701749]
771_1244	chr3	25604204	25604604	+	1000	76.0	[13.28149, 9.885598]	[69, 128]	[11.291996, 12.183796]	[69, 128]	[25604362, 25604421]	[25604362, 25604421]
771_1245	chr3	141331740	141332140	+	1000	76.0	[10.861151]	[96]	[13.712336]	[96]	[141331914]	[141331914]
771_12453	chr1	22704465	22704865	+	800	28.0	[8.124977]	[180]	[10.846566]	[180]	[22704688]	[22704688]
771_1249	chr6	3023766	3024166	+	1000	76.0	[10.846566]	[140]	[8.124977]	[140]	[3023973]	[3023973]
771_12492	chr1	108560872	108561272	+	810	28.0	[7.812632]	[124]	[8.562418]	[87]	[108561076]	[108561039]
771_12498	chr1	112878243	112878643	+	853	28.0	[]	[]	[7.561598]	[152]	[]	[112878485]
771_125	chr16	46398718	46399118	+	1000	208.0	[]	[]	[6.3611712]	[88]	[]	[46398906]
771_12501	chr1	117029720	117030120	+	852	28.0	[7.232081]	[102]	[]	[]	[117029905]	[]
771_12503	chr1	117659905	117660305	+	869	28.0	[]	[]	[7.746147]	[159]	[]	[117660128]
771_12515	chr1	156691580	156691980	+	609	28.0	[7.2397733]	[93]	[9.968816]	[93]	[156691760]	[156691760]
771_12518	chr1	159881942	159882342	+	805	28.0	[8.646172]	[114]	[11.066511]	[114]	[159882144]	[159882144]
771_1252	chr6	112956659	112957059	+	1000	76.0	[10.861151]	[64]	[13.712336]	[64]	[112956819]	[112956819]
771_1253	chr6	161229084	161229484	+	1000	76.0	[13.712336]	[124]	[10.861151]	[124]	[161229295]	[161229295]
771_12539	chr1	183982201	183982601	+	691	28.0	[13.712336]	[75]	[10.861151]	[75]	[183982376]	[183982376]
771_1254	chr7	831673	832073	+	1000	76.0	[13.506975]	[120]	[15.927315]	[120]	[831881]	[831881]
771_12544	chr1	200226174	200226574	+	857	28.0	[9.625255]	[145]	[9.743723]	[145]	[200226393]	[200226393]
771_1255	chr7	13981033	13981433	+	1000	76.0	[13.506975]	[104]	[15.927315, 7.4553385]	[104, 128]	[13981228]	[13981228, 13981252]
771_1256	chr7	73822548	73822948	+	1000	76.0	[8.124977, 13.191141]	[72, 148]	[10.846566, 10.641206]	[72, 148]	[73822718, 73822794]	[73822718, 73822794]
771_12561	chr1	209673243	209673643	+	723	28.0	[10.545317]	[198]	[8.426227]	[198]	[209673485]	[209673485]
771_12564	chr1	221100478	221100878	+	821	28.0	[13.061545]	[170]	[10.770802]	[170]	[221100701]	[221100701]
771_1257	chr7	100015408	100015808	+	1000	76.0	[13.712336]	[88]	[10.861151]	[88]	[100015596]	[100015596]
771_12570	chr1	224357356	224357756	+	837	28.0	[12.305938]	[120]	[9.763456]	[120]	[224357560]	[224357560]
771_12577	chr1	227563208	227563608	+	839	28.0	[7.9042892]	[137]	[]	[]	[227563434]	[]
771_12594	chr1	243407542	243407942	+	801	28.0	[13.712336, 10.33729]	[114, 134]	[10.861151, 7.9716325]	[114, 134]	[243407737, 243407757]	[243407737, 243407757]
771_12599	chr10	4941502	4941902	+	625	28.0	[8.426227]	[103]	[10.545317]	[103]	[4941693]	[4941693]
771_12600	chr10	5404653	5405053	+	727	28.0	[7.3535123, 6.3611712]	[97, 142]	[]	[]	[5404827, 5404872]	[]
771_12602	chr10	13371887	13372287	+	826	28.0	[7.9050317]	[105]	[10.325372]	[105]	[13372090]	[13372090]
771_12604	chr10	15344825	15345225	+	692	28.0	[]	[]	[6.683848]	[115]	[]	[15345014]
771_12608	chr10	29254472	29254872	+	872	28.0	[8.43501]	[156]	[8.87654]	[156]	[29254704]	[29254704]
771_12623	chr10	71613396	71613796	+	560	28.0	[10.846566]	[107]	[8.124977]	[107]	[71613600]	[71613600]
771_1263	chr10	11684756	11685156	+	1000	75.0	[7.739228, 13.506975]	[136, 143]	[6.435412, 10.397492, 15.927315]	[95, 136, 143]	[11684971, 11684978]	[11684930, 11684971, 11684978]
771_12634	chr11	1153923	1154323	+	858	28.0	[10.846566, 10.846566]	[129, 170]	[8.124977, 8.124977]	[129, 170]	[1154108, 1154149]	[1154108, 1154149]
771_12649	chr11	32379630	32380030	+	777	28.0	[10.545317]	[159]	[8.426227]	[159]	[32379859]	[32379859]
771_12654	chr11	35029907	35030307	+	696	28.0	[13.712336]	[128]	[10.861151]	[128]	[35030111]	[35030111]
771_12668	chr11	66344893	66345293	+	885	28.0	[]	[]	[7.7815423]	[197]	[]	[66345116]
771_12677	chr11	86196052	86196452	+	754	28.0	[13.28149]	[98]	[11.291996]	[98]	[86196240]	[86196240]
771_12694	chr12	53500173	53500573	+	838	28.0	[10.0394945]	[128]	[7.789663]	[128]	[53500371]	[53500371]
771_12699	chr12	56635915	56636315	+	818	28.0	[7.9050317]	[116]	[10.325372]	[116]	[56636117]	[56636117]
771_12700	chr12	56985688	56986088	+	739	28.0	[8.646172, 11.066511]	[67, 107]	[11.066511, 8.646172]	[67, 107]	[56985843, 56985883]	[56985843, 56985883]
771_12705	chr12	67661474	67661874	+	789	28.0	[15.927315]	[124]	[13.506975]	[124]	[67661677]	[67661677]
771_12706	chr12	69623926	69624326	+	856	28.0	[7.483108, 9.236603]	[133, 168]	[7.677511]	[168]	[69624132, 69624167]	[69624167]
771_1271	chr17	59786448	59786848	+	1000	75.0	[8.646172]	[171]	[11.066511]	[171]	[59786672]	[59786672]
771_12724	chr12	123055966	123056366	+	598	28.0	[10.861151]	[108]	[13.712336]	[108]	[123056170]	[123056170]
771_1273	chr2	43041822	43042222	+	1000	75.0	[10.325372, 10.325372]	[90, 125]	[7.9050317, 7.9050317]	[90, 125]	[43042007, 43042042]	[43042007, 43042042]
771_12737	chr14	23056301	23056701	+	842	28.0	[7.5734572, 10.325372]	[117, 133]	[7.9050317]	[133]	[23056503, 23056519]	[23056519]
771_12738	chr14	24188668	24189068	+	829	28.0	[6.532526]	[229]	[]	[]	[24188907]	[]
771_12745	chr14	93207924	93208324	+	826	28.0	[11.066511]	[140]	[8.646172]	[140]	[93208153]	[93208153]
771_12746	chr14	95507179	95507579	+	840	28.0	[9.667006]	[187]	[7.2471085]	[187]	[95507429]	[95507429]
771_12756	chr15	66387355	66387755	+	664	28.0	[7.232081, 10.325372]	[196, 219]	[7.9050317]	[219]	[66387574, 66387597]	[66387597]
771_12758	chr15	73564350	73564750	+	671	28.0	[15.927315]	[60]	[13.506975]	[60]	[73564508]	[73564508]
771_12760	chr15	80160613	80161013	+	850	28.0	[8.426227]	[118]	[10.545317]	[118]	[80160777]	[80160777]
771_1277	chr22	21652126	21652526	+	1000	75.0	[8.426227]	[141]	[10.545317]	[141]	[21652332]	[21652332]
771_12777	chr16	24076319	24076719	+	648	28.0	[13.28149]	[156]	[11.291996]	[156]	[24076561]	[24076561]
771_12790	chr16	66977550	66977950	+	671	28.0	[7.1737247]	[167]	[]	[]	[66977735]	[]
771_1280	chr22	42615281	42615681	+	1000	75.0	[6.8016787]	[189]	[]	[]	[42615492]	[]
771_12803	chr16	87950795	87951195	+	838	28.0	[]	[]	[7.325743]	[125]	[]	[87950957]
771_1281	chr3	11289050	11289450	+	1000	75.0	[8.921245, 13.28149]	[120, 143]	[11.291996]	[143]	[11289259, 11289282]	[11289282]
771_1282	chr3	177359868	177360268	+	1000	75.0	[]	[]	[7.3535123]	[88]	[]	[177360049]
771_12831	chr17	67246623	67247023	+	786	28.0	[11.291996, 8.124977]	[131, 179]	[13.28149, 10.846566]	[131, 179]	[67246806, 67246854]	[67246806, 67246854]
771_12856	chr19	7507923	7508323	+	749	28.0	[13.191141]	[100]	[10.641206]	[100]	[7508114]	[7508114]
771_12875	chr19	29893617	29894017	+	784	28.0	[6.955682]	[140]	[6.889872]	[140]	[29893782]	[29893782]
771_1288	chr6	42971120	42971520	+	1000	75.0	[10.770802, 13.28149]	[96, 112]	[13.061545, 11.291996]	[96, 112]	[42971307, 42971323]	[42971307, 42971323]
771_12884	chr19	40750250	40750650	+	847	28.0	[]	[]	[7.3685164]	[183]	[]	[40750447]
771_129	chr12	26274705	26275105	+	1000	205.0	[13.506975, 7.9050317]	[66, 155]	[15.927315, 10.325372]	[66, 155]	[26274865, 26274954]	[26274865, 26274954]
771_12901	chr19	51507555	51507955	+	619	28.0	[]	[]	[7.3442326]	[110]	[]	[51507746]
771_12913	chr2	47354531	47354931	+	831	28.0	[10.641206]	[126]	[13.191141]	[126]	[47354754]	[47354754]
771_12943	chr2	159118528	159118928	+	763	28.0	[6.8779535]	[136]	[6.889081]	[136]	[159118744]	[159118744]
771_12945	chr2	161160335	161160735	+	824	28.0	[]	[]	[6.500429]	[119]	[]	[161160487]
771_1295	chr9	137218861	137219261	+	1000	75.0	[8.426227]	[115]	[10.545317]	[115]	[137219019]	[137219019]
771_12953	chr2	176491168	176491568	+	862	28.0	[12.183796]	[208]	[9.885598]	[208]	[176491414]	[176491414]
771_12964	chr20	8722303	8722703	+	564	28.0	[7.4553385]	[107]	[]	[]	[8722480]	[]
771_12968	chr20	31699123	31699523	+	775	28.0	[6.889081]	[154]	[6.8779535]	[154]	[31699347]	[31699347]
771_12989	chr21	34548976	34549376	+	816	28.0	[13.191141]	[194]	[10.641206]	[194]	[34549204]	[34549204]
771_12992	chr21	36150185	36150585	+	809	28.0	[]	[]	[7.3206153]	[175]	[]	[36150375]
771_130	chr11	83071579	83071979	+	1000	204.0	[10.861151]	[68]	[13.712336]	[68]	[83071744]	[83071744]
771_13005	chr22	19174589	19174989	+	848	28.0	[10.210002]	[90]	[7.6191545]	[90]	[19174748]	[19174748]
771_1301	chr1	154312984	154313384	+	1000	74.0	[13.712336]	[87]	[10.861151]	[87]	[154313171]	[154313171]
771_1302	chr10	72097761	72098161	+	865	74.0	[10.545317, 7.4102755]	[88, 99]	[8.426227, 7.0978985]	[88, 99]	[72097937, 72097948]	[72097937, 72097948]
771_1304	chr11	45880159	45880559	+	1000	74.0	[13.506975]	[114]	[15.927315]	[114]	[45880358]	[45880358]
771_1306	chr11	70420078	70420478	+	1000	74.0	[10.264917]	[202]	[9.8452]	[202]	[70420302]	[70420302]
771_13062	chr22	22020478	22020878	+	721	28.0	[6.6093717]	[113]	[]	[]	[22020629]	[]
771_13089	chr22	22992343	22992743	+	824	28.0	[]	[]	[7.8418097]	[198]	[]	[22992581]
771_1313	chr2	20593478	20593878	+	1000	74.0	[10.861151]	[77]	[13.712336]	[77]	[20593652]	[20593652]
771_13131	chr3	43769886	43770286	+	649	28.0	[7.1273255]	[140]	[]	[]	[43770103]	[]
771_13141	chr3	99895846	99896246	+	868	28.0	[13.506975, 7.091337]	[96, 118]	[15.927315]	[96]	[99896042, 99896064]	[99896042]
771_13143	chr3	118772655	118773055	+	888	28.0	[13.506975]	[125]	[15.927315]	[125]	[118772878]	[118772878]
771_13151	chr3	171967119	171967519	+	622	28.0	[7.771173]	[167]	[11.136225]	[167]	[171967345]	[171967345]
771_1316	chr2	195487046	195487446	+	1000	74.0	[13.506975]	[84]	[15.927315]	[84]	[195487226]	[195487226]
771_13161	chr3	197712209	197712609	+	817	28.0	[9.834072]	[102]	[10.276045]	[102]	[197712408]	[197712408]
771_13165	chr4	23333876	23334276	+	570	28.0	[15.927315]	[101]	[13.506975]	[101]	[23334063]	[23334063]
771_1318	chr22	19576754	19577154	+	1000	74.0	[11.291996]	[105]	[13.28149]	[105]	[19576951]	[19576951]
771_1320	chr3	4741630	4742030	+	1000	74.0	[10.861151]	[136]	[13.712336]	[136]	[4741857]	[4741857]
771_13200	chr5	54389959	54390359	+	606	28.0	[7.1563168]	[130]	[9.016658]	[130]	[54390180]	[54390180]
771_13210	chr5	109191241	109191641	+	762	28.0	[10.770802]	[147]	[13.061545]	[147]	[109191464]	[109191464]
771_13215	chr5	134451879	134452279	+	713	28.0	[11.291996]	[82]	[13.28149]	[82]	[134452061]	[134452061]
771_13217	chr5	138654491	138654891	+	672	28.0	[8.646172]	[169]	[11.066511]	[169]	[138654734]	[138654734]
771_13231	chr6	781680	782080	+	825	28.0	[13.061545]	[133]	[10.770802]	[133]	[781843]	[781843]
771_13232	chr6	2246201	2246601	+	684	28.0	[10.846566]	[107]	[8.124977]	[107]	[2246385]	[2246385]
771_1324	chr7	137992116	137992516	+	1000	74.0	[]	[]	[7.9042892]	[198]	[]	[137992329]
771_13245	chr6	11392868	11393268	+	820	28.0	[]	[]	[8.270454]	[113]	[]	[11393039]
771_13255	chr6	29813836	29814236	+	853	28.0	[10.861151]	[110]	[13.712336]	[110]	[29814033]	[29814033]
771_13264	chr6	32609851	32610251	+	635	28.0	[15.927315]	[117]	[13.506975]	[117]	[32610068]	[32610068]
771_1327	chr8	125664380	125664780	+	1000	74.0	[8.124977]	[141]	[10.846566, 8.270454]	[141, 150]	[125664583]	[125664583, 125664592]
771_13277	chr6	44012026	44012426	+	626	28.0	[13.061545, 6.5213985]	[118, 126]	[10.770802]	[118]	[44012244, 44012252]	[44012244]
771_13287	chr6	126112060	126112460	+	674	28.0	[7.6302204]	[127]	[7.619093]	[127]	[126112233]	[126112233]
771_13289	chr6	140486075	140486475	+	815	28.0	[9.89249]	[139]	[6.9308314, 11.882428]	[109, 139]	[140486292]	[140486262, 140486292]
771_13293	chr6	149840560	149840960	+	837	28.0	[]	[]	[7.4109645]	[147]	[]	[149840782]
771_13299	chr6	154932680	154933080	+	788	28.0	[15.927315]	[145]	[13.506975]	[145]	[154932890]	[154932890]
771_13306	chr6	161226988	161227388	+	721	28.0	[15.927315]	[222]	[13.506975]	[222]	[161227234]	[161227234]
771_1331	chr1	204623262	204623662	+	1000	73.0	[15.927315]	[146]	[13.506975]	[146]	[204623471]	[204623471]
771_13310	chr7	1555278	1555678	+	790	28.0	[11.882428]	[102]	[7.325743, 9.89249]	[95, 102]	[1555476]	[1555469, 1555476]
771_13319	chr7	38349727	38350127	+	834	28.0	[8.124977]	[128]	[10.846566]	[128]	[38349955]	[38349955]
771_1335	chr10	32139279	32139679	+	1000	73.0	[10.770802]	[149]	[13.061545]	[149]	[32139513]	[32139513]
771_13351	chr7	120987165	120987565	+	776	28.0	[7.253499]	[109]	[]	[]	[120987373]	[]
771_13356	chr7	130960362	130960762	+	874	28.0	[]	[]	[7.232081]	[156]	[]	[130960565]
771_13358	chr7	135169089	135169489	+	863	28.0	[10.325372]	[122]	[7.9050317]	[122]	[135169309]	[135169309]
771_13361	chr7	136412882	136413282	+	832	28.0	[6.725914]	[190]	[9.447061]	[190]	[136413124]	[136413124]
771_1337	chr11	12167039	12167439	+	1000	73.0	[15.927315]	[101]	[13.506975]	[101]	[12167217]	[12167217]
771_13391	chr8	53885927	53886327	+	776	28.0	[7.9050317]	[114]	[10.325372]	[114]	[53886125]	[53886125]
771_13394	chr8	72107326	72107726	+	663	28.0	[13.061545]	[108]	[10.770802]	[108]	[72107533]	[72107533]
771_134	chr11	9565984	9566384	+	1000	198.0	[9.660112, 10.770802]	[71, 82]	[7.5484767, 13.061545]	[71, 82]	[9566153, 9566164]	[9566153, 9566164]
771_1340	chr12	104604090	104604490	+	1000	73.0	[10.861151]	[139]	[13.712336]	[139]	[104604303]	[104604303]
771_13403	chr8	102808490	102808890	+	685	28.0	[]	[]	[8.921245]	[110]	[]	[102808693]
771_1342	chr15	78212596	78212996	+	1000	73.0	[15.927315]	[110]	[13.506975]	[110]	[78212802]	[78212802]
771_1343	chr17	40854199	40854599	+	1000	73.0	[11.291996, 13.28149]	[106, 147]	[13.28149, 11.291996]	[106, 147]	[40854383, 40854424]	[40854383, 40854424]
771_13451	chr9	132210622	132211022	+	759	28.0	[]	[]	[7.1273255]	[106]	[]	[132210812]
771_13457	chrX	9746117	9746517	+	735	28.0	[11.291996]	[111]	[13.28149]	[111]	[9746293]	[9746293]
771_13458	chrX	13398467	13398867	+	852	28.0	[13.061545, 13.506975]	[64, 119]	[10.770802, 15.927315]	[64, 119]	[13398623, 13398678]	[13398623, 13398678]
771_1346	chr2	47198963	47199363	+	1000	73.0	[13.712336]	[91]	[10.861151]	[91]	[47199127]	[47199127]
771_1347	chr20	48853925	48854325	+	1000	73.0	[8.124977]	[123]	[10.846566]	[123]	[48854118]	[48854118]
771_13477	chr1	10696989	10697389	+	681	27.0	[10.641206]	[126]	[13.191141, 8.270454]	[126, 138]	[10697199]	[10697199, 10697211]
771_13482	chr1	12063067	12063467	+	802	27.0	[10.770802]	[181]	[13.061545]	[181]	[12063303]	[12063303]
771_13485	chr1	15849124	15849524	+	723	27.0	[10.861151]	[104]	[13.712336]	[104]	[15849308]	[15849308]
771_13505	chr1	26721691	26722091	+	578	27.0	[8.747505, 10.210002]	[164, 172]	[8.85852, 7.6191545]	[164, 172]	[26721914, 26721922]	[26721914, 26721922]
771_13510	chr1	31182290	31182690	+	573	27.0	[6.500429]	[154]	[]	[]	[31182521]	[]
771_13518	chr1	35031084	35031484	+	810	27.0	[8.646172]	[110]	[11.066511]	[110]	[35031254]	[35031254]
771_1353	chr3	46935427	46935827	+	1000	73.0	[13.506975]	[124]	[15.927315]	[124]	[46935642]	[46935642]
771_13557	chr1	114716605	114717005	+	841	27.0	[7.739228]	[207]	[10.397492]	[207]	[114716841]	[114716841]
