#PeakID(python identify_motif.py ./ENCODE_processed_files/NFE2_idr.fa NFE2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
314_10363	chr9	137405548	137405948	+	1000	92.0	[3.825743]	[97]	[]	[]	[137405745]	[]
314_10366	chrX	30659394	30659794	+	1000	92.0	[8.68418]	[143]	[10.318143]	[143]	[30659624]	[30659624]
314_10367	chrX	47664738	47665138	+	1000	92.0	[3.825743, 6.7177763]	[103, 111]	[6.01237]	[111]	[47664931, 47664939]	[47664939]
314_10369	chrX	48800528	48800928	+	1000	92.0	[]	[]	[3.7824428]	[137]	[]	[48800765]
314_1037	chr17	55090222	55090622	+	1000	321.0	[8.735081]	[105]	[10.383591]	[105]	[55090424]	[55090424]
314_10372	chr1	14800013	14800413	+	1000	91.0	[10.383591]	[97]	[8.735081]	[97]	[14800209]	[14800209]
314_10373	chr1	16173125	16173525	+	1000	91.0	[5.076393]	[117]	[7.6537538]	[117]	[16173335]	[16173335]
314_10375	chr1	26387382	26387782	+	1000	91.0	[12.570218, 7.587974]	[76, 100]	[13.2684965, 5.0257483]	[76, 100]	[26387556, 26387580]	[26387556, 26387580]
314_10380	chr1	156804571	156804971	+	1000	91.0	[3.7968774]	[74]	[]	[]	[156804740]	[]
314_10382	chr1	202063113	202063513	+	1000	91.0	[6.01237]	[103]	[3.7885947, 6.7177763]	[77, 103]	[202063309]	[202063283, 202063309]
314_10384	chr1	210568607	210569007	+	1000	91.0	[4.399592]	[113]	[4.261176]	[113]	[210568808]	[210568808]
314_10386	chr1	232904573	232904973	+	1000	91.0	[8.735081]	[96]	[10.383591]	[96]	[232904761]	[232904761]
314_10387	chr1	243923253	243923653	+	1000	91.0	[4.392465]	[118]	[4.268303]	[118]	[243923463]	[243923463]
314_10389	chr10	103197168	103197568	+	1000	91.0	[6.01237]	[117]	[6.7177763]	[117]	[103197378]	[103197378]
314_10390	chr11	10322917	10323317	+	1000	91.0	[3.825743]	[96]	[]	[]	[10323112]	[]
314_10394	chr11	70203795	70204195	+	1000	91.0	[8.742208]	[140]	[10.376464]	[140]	[70204011]	[70204011]
314_10395	chr11	75031224	75031624	+	1000	91.0	[6.7177763, 3.92216]	[109, 125]	[6.01237]	[109]	[75031416, 75031432]	[75031416]
314_10397	chr11	86236075	86236475	+	1000	91.0	[8.735081, 4.348947]	[106, 134]	[10.383591, 4.195397]	[106, 134]	[86236278, 86236306]	[86236278, 86236306]
314_10398	chr11	86874640	86875040	+	1000	91.0	[8.735081]	[106]	[10.383591]	[106]	[86874843]	[86874843]
314_10399	chr11	112162203	112162603	+	1000	91.0	[7.587974]	[111]	[5.1457915]	[111]	[112162411]	[112162411]
314_104	chr8	128065532	128065932	+	1000	495.0	[8.735081]	[100]	[10.383591]	[100]	[128065731]	[128065731]
314_1040	chr3	143307654	143308054	+	1000	321.0	[6.7177763]	[102]	[6.01237]	[102]	[143307856]	[143307856]
314_10400	chr11	129828440	129828840	+	1000	91.0	[]	[]	[3.825743]	[103]	[]	[129828632]
314_10401	chr11	129960216	129960616	+	1000	91.0	[3.9296186, 10.376464]	[130, 150]	[8.742208]	[150]	[129960428, 129960448]	[129960448]
314_10402	chr12	6069365	6069765	+	1000	91.0	[8.735081]	[101]	[10.383591]	[101]	[6069566]	[6069566]
314_10405	chr12	49945458	49945858	+	1000	91.0	[6.7177763]	[97]	[6.01237]	[97]	[49945650]	[49945650]
314_10408	chr12	57751706	57752106	+	1000	91.0	[10.310684]	[97]	[8.706215]	[97]	[57751897]	[57751897]
314_10410	chr12	68537560	68537960	+	1000	91.0	[7.6537538]	[114]	[5.076393]	[114]	[68537770]	[68537770]
314_10411	chr12	90965190	90965590	+	1000	91.0	[8.735081]	[99]	[10.383591]	[99]	[90965388]	[90965388]
314_10412	chr12	120959875	120960275	+	1000	91.0	[15.292928]	[109]	[16.93431]	[109]	[120960072]	[120960072]
314_10413	chr13	20174793	20175193	+	1000	91.0	[10.376464, 8.735081]	[69, 97]	[8.742208, 10.383591]	[69, 97]	[20174954, 20174982]	[20174954, 20174982]
314_10415	chr14	31902025	31902425	+	1000	91.0	[8.735081, 8.742208]	[75, 104]	[10.383591, 10.376464]	[75, 104]	[31902196, 31902225]	[31902196, 31902225]
314_10416	chr14	54189717	54190117	+	1000	91.0	[6.01237]	[90]	[6.7177763]	[90]	[54189906]	[54189906]
314_10417	chr14	76259352	76259752	+	1000	91.0	[11.627113]	[97]	[14.211601]	[97]	[76259548]	[76259548]
314_10420	chr15	45084112	45084512	+	1000	91.0	[3.7968774]	[99]	[]	[]	[45084309]	[]
314_10422	chr15	62119322	62119722	+	1000	91.0	[4.268303, 3.92216]	[129, 156]	[4.392465]	[129]	[62119526, 62119553]	[62119526]
314_10424	chr15	75694257	75694657	+	1000	91.0	[7.153209]	[101]	[8.227603]	[101]	[75694440]	[75694440]
314_10425	chr15	83516927	83517327	+	1000	91.0	[3.8107421, 8.698907, 10.310684]	[64, 101, 130]	[10.310684, 8.698907]	[101, 130]	[83517087, 83517124, 83517153]	[83517124, 83517153]
314_10427	chr16	119860	120260	+	1000	91.0	[3.8611343, 3.7897503]	[82, 145]	[]	[]	[120022, 120085]	[]
314_10429	chr16	67268211	67268611	+	1000	91.0	[14.211601]	[87]	[11.627113]	[87]	[67268394]	[67268394]
314_1043	chr10	72659632	72660032	+	1000	320.0	[6.7177763]	[95]	[6.01237]	[95]	[72659827]	[72659827]
314_10430	chr16	78563952	78564352	+	1000	91.0	[10.376464]	[105]	[8.742208]	[105]	[78564156]	[78564156]
314_10431	chr16	80527313	80527713	+	1000	91.0	[]	[]	[3.825743]	[116]	[]	[80527521]
314_10432	chr16	87875146	87875546	+	1000	91.0	[10.383591]	[112]	[8.735081]	[112]	[87875347]	[87875347]
314_10434	chr17	42183100	42183500	+	1000	91.0	[16.93431]	[117]	[15.292928]	[117]	[42183317]	[42183317]
314_10435	chr17	43395846	43396246	+	1000	91.0	[4.275395]	[63]	[4.348947]	[63]	[43396004]	[43396004]
314_1044	chr11	66835722	66836122	+	1000	320.0	[8.735081]	[102]	[10.383591]	[102]	[66835922]	[66835922]
314_10440	chr19	48325928	48326328	+	1000	91.0	[12.570218, 14.211601]	[95, 107]	[13.2684965, 11.627113]	[95, 107]	[48326122, 48326134]	[48326122, 48326134]
314_10441	chr2	8009014	8009414	+	1000	91.0	[]	[]	[3.825743]	[98]	[]	[8009203]
314_10443	chr2	12176963	12177363	+	1000	91.0	[5.983505, 11.627113]	[95, 109]	[6.659749, 14.211601]	[95, 109]	[12177152, 12177166]	[12177152, 12177166]
314_10445	chr2	37713277	37713677	+	1000	91.0	[4.268303]	[115]	[4.392465]	[115]	[37713478]	[37713478]
314_10446	chr2	45932267	45932667	+	1000	91.0	[8.735081]	[93]	[10.383591]	[93]	[45932440]	[45932440]
314_10449	chr2	64252612	64253012	+	1000	91.0	[3.825743]	[96]	[]	[]	[64252807]	[]
314_10450	chr2	134683455	134683855	+	1000	91.0	[8.669301]	[74]	[10.332946]	[74]	[134683617]	[134683617]
314_10455	chr2	218731593	218731993	+	1000	91.0	[4.430499, 12.570218]	[78, 110]	[4.561788, 13.2684965]	[78, 110]	[218731765, 218731797]	[218731765, 218731797]
314_10456	chr20	1061069	1061469	+	1000	91.0	[15.292928]	[97]	[16.93431]	[97]	[1061266]	[1061266]
314_10458	chr20	37850669	37851069	+	1000	91.0	[8.735081]	[89]	[10.383591]	[89]	[37850826]	[37850826]
314_1046	chr19	1099448	1099848	+	1000	320.0	[5.96147, 10.383591]	[86, 98]	[6.6817837, 8.735081]	[86, 98]	[1099631, 1099643]	[1099631, 1099643]
314_10463	chr22	30990672	30991072	+	1000	91.0	[]	[]	[3.7824428]	[94]	[]	[30990866]
314_10465	chr3	136343784	136344184	+	1000	91.0	[4.392465]	[85]	[4.268303]	[85]	[136343957]	[136343957]
314_10467	chr3	187736351	187736751	+	1000	91.0	[14.211601]	[124]	[11.627113]	[124]	[187736571]	[187736571]
314_1047	chr1	234984395	234984795	+	1000	319.0	[10.376464]	[106]	[8.742208]	[106]	[234984600]	[234984600]
314_10471	chr4	40316776	40317176	+	1000	91.0	[3.8039694, 11.627113]	[99, 114]	[14.211601]	[114]	[40316966, 40316981]	[40316981]
314_10472	chr4	82352420	82352820	+	1000	91.0	[8.742208]	[91]	[10.376464]	[91]	[82352608]	[82352608]
314_10474	chr4	173218688	173219088	+	1000	91.0	[15.292928]	[117]	[16.93431]	[117]	[173218901]	[173218901]
314_10475	chr4	174364961	174365361	+	1000	91.0	[5.018366]	[93]	[7.5954328]	[93]	[174365150]	[174365150]
314_10476	chr5	10532405	10532805	+	1000	91.0	[6.7177763]	[108]	[6.01237]	[108]	[10532610]	[10532610]
314_10478	chr5	113531768	113532168	+	1000	91.0	[10.383591]	[100]	[8.735081]	[100]	[113531948]	[113531948]
314_10479	chr5	118990585	118990985	+	1000	91.0	[6.7177763]	[94]	[6.01237]	[94]	[118990773]	[118990773]
314_1048	chr12	93624944	93625344	+	1000	319.0	[4.392465, 13.2684965]	[87, 150]	[4.268303, 12.570218]	[87, 150]	[93625129, 93625192]	[93625129, 93625192]
314_10480	chr5	122267265	122267665	+	1000	91.0	[6.7177763]	[109]	[6.01237]	[109]	[122267460]	[122267460]
314_10481	chr5	178872325	178872725	+	1000	91.0	[8.735081]	[97]	[10.383591]	[97]	[178872516]	[178872516]
314_10482	chr6	3022192	3022592	+	1000	91.0	[8.811605]	[76]	[10.310684]	[76]	[3022364]	[3022364]
314_10485	chr6	34425985	34426385	+	1000	91.0	[3.92216]	[133]	[]	[]	[34426205]	[]
314_10486	chr6	45185411	45185811	+	1000	91.0	[3.92216]	[75]	[]	[]	[45185574]	[]
314_10487	chr6	49980898	49981298	+	1000	91.0	[10.376464]	[107]	[8.742208]	[107]	[49981090]	[49981090]
314_10488	chr6	80280670	80281070	+	1000	91.0	[7.6537538]	[103]	[5.076393]	[103]	[80280873]	[80280873]
314_1049	chr17	74931436	74931836	+	1000	319.0	[6.7177763, 3.92216]	[109, 152]	[6.01237]	[109]	[74931641, 74931684]	[74931641]
314_10490	chr6	112620871	112621271	+	1000	91.0	[15.292928]	[98]	[16.93431]	[98]	[112621060]	[112621060]
314_10491	chr6	135600299	135600699	+	1000	91.0	[8.735081]	[93]	[10.383591]	[93]	[135600492]	[135600492]
314_10492	chr6	158323256	158323656	+	1000	91.0	[6.7177763, 16.93431]	[97, 111]	[6.01237, 15.292928]	[97, 111]	[158323447, 158323461]	[158323447, 158323461]
314_10493	chr7	1458745	1459145	+	1000	91.0	[6.01237, 3.825743]	[101, 112]	[6.7177763]	[101]	[1458944, 1458955]	[1458944]
314_10495	chr7	12947466	12947866	+	1000	91.0	[4.326686]	[85]	[4.195397]	[85]	[12947639]	[12947639]
314_10498	chr7	128404047	128404447	+	1000	91.0	[6.01237]	[96]	[6.7177763]	[96]	[128404234]	[128404234]
314_10499	chr7	134365631	134366031	+	1000	91.0	[12.570218, 4.261176]	[59, 154]	[13.2684965, 4.399592]	[59, 154]	[134365786, 134365881]	[134365786, 134365881]
314_105	chr4	1043642	1044042	+	1000	494.0	[5.0621037, 7.6537538]	[89, 129]	[7.646591, 5.076393]	[89, 129]	[1043826, 1043866]	[1043826, 1043866]
314_1050	chr3	170727074	170727474	+	1000	319.0	[5.983505]	[72]	[6.64487]	[72]	[170727242]	[170727242]
314_10504	chr8	94991236	94991636	+	1000	91.0	[6.7177763]	[130]	[6.01237]	[130]	[94991461]	[94991461]
314_10507	chr9	37451641	37452041	+	1000	91.0	[]	[]	[3.825743]	[94]	[]	[37451825]
314_10508	chr9	91245895	91246295	+	1000	91.0	[4.392465]	[104]	[4.268303]	[104]	[91246089]	[91246089]
314_10510	chr9	109117872	109118272	+	1000	91.0	[15.292928]	[102]	[16.93431]	[102]	[109118049]	[109118049]
314_10515	chrX	150482797	150483197	+	1000	91.0	[14.211601, 3.9807768]	[76, 124]	[11.627113]	[76]	[150482973, 150483021]	[150482973]
314_10516	chr1	1975580	1975980	+	1000	90.0	[4.195397]	[79]	[4.4207644]	[79]	[1975755]	[1975755]
314_10523	chr1	26862766	26863166	+	1000	90.0	[8.096313]	[121]	[7.284498]	[121]	[26862978]	[26862978]
314_10524	chr1	28065915	28066315	+	1000	90.0	[10.819023, 3.9022686]	[144, 151]	[3.937039, 10.950313]	[94, 144]	[28066144, 28066151]	[28066094, 28066144]
314_10525	chr1	41496192	41496592	+	1000	90.0	[8.742208]	[100]	[10.376464]	[100]	[41496387]	[41496387]
314_10527	chr1	51569750	51570150	+	1000	90.0	[8.735081, 8.904404]	[100, 115]	[10.383591, 10.545787]	[100, 115]	[51569941, 51569956]	[51569941, 51569956]
314_10528	chr1	52562816	52563216	+	1000	90.0	[8.735081]	[119]	[10.383591]	[119]	[52563021]	[52563021]
314_10529	chr1	91804637	91805037	+	1000	90.0	[]	[]	[3.92216]	[165]	[]	[91804879]
314_1053	chr7	123538116	123538516	+	1000	319.0	[3.8293622, 14.211601, 10.376464]	[77, 99, 132]	[11.627113, 8.742208]	[99, 132]	[123538284, 123538306, 123538339]	[123538306, 123538339]
314_10530	chr1	93615576	93615976	+	1000	90.0	[16.93431]	[101]	[15.292928, 3.8293622]	[101, 135]	[93615773]	[93615773, 93615807]
314_10531	chr1	100265562	100265962	+	1000	90.0	[]	[]	[3.92216]	[67]	[]	[100265727]
314_10533	chr1	148363404	148363804	+	1000	90.0	[8.735081]	[88]	[10.383591]	[88]	[148363588]	[148363588]
314_10535	chr1	202029141	202029541	+	1000	90.0	[10.819023]	[104]	[10.950313]	[104]	[202029322]	[202029322]
314_10536	chr1	204972026	204972426	+	1000	90.0	[8.735081]	[100]	[10.383591, 3.7822251]	[100, 136]	[204972225]	[204972225, 204972261]
314_10537	chr1	205346998	205347398	+	1000	90.0	[8.735081]	[99]	[10.383591]	[99]	[205347196]	[205347196]
314_1054	chr8	23518749	23519149	+	1000	319.0	[8.735081, 8.669301]	[97, 104]	[10.383591, 10.332946]	[97, 104]	[23518944, 23518951]	[23518944, 23518951]
314_10542	chr10	87705241	87705641	+	1000	90.0	[8.735081]	[138]	[10.383591]	[138]	[87705461]	[87705461]
314_10543	chr10	96415905	96416305	+	1000	90.0	[3.7968774]	[105]	[]	[]	[96416109]	[]
314_10545	chr10	133343539	133343939	+	1000	90.0	[6.01237]	[106]	[6.7177763]	[106]	[133343739]	[133343739]
314_10546	chr11	18322014	18322414	+	1000	90.0	[6.005208]	[162]	[6.703487]	[162]	[18322256]	[18322256]
314_10548	chr11	34794692	34795092	+	1000	90.0	[6.7177763]	[104]	[6.01237]	[104]	[34794894]	[34794894]
314_10549	chr11	36398407	36398807	+	1000	90.0	[8.742208]	[80]	[10.376464]	[80]	[36398583]	[36398583]
314_1055	chr9	122827081	122827481	+	1000	319.0	[6.01237]	[94]	[3.8039694, 6.7177763]	[72, 94]	[122827269]	[122827247, 122827269]
314_10550	chr11	60003755	60004155	+	1000	90.0	[10.383591]	[87]	[8.735081]	[87]	[60003942]	[60003942]
314_10551	chr11	61287278	61287678	+	1000	90.0	[]	[]	[3.7968774]	[97]	[]	[61287462]
314_10552	chr11	82989188	82989588	+	1000	90.0	[4.399592]	[95]	[4.261176]	[95]	[82989381]	[82989381]
314_10553	chr11	94636381	94636781	+	1000	90.0	[3.825743]	[101]	[]	[]	[94636581]	[]
314_10554	chr11	96393750	96394150	+	1000	90.0	[4.3415647]	[78]	[4.2028556]	[78]	[96393917]	[96393917]
314_10556	chr11	120773514	120773914	+	1000	90.0	[10.376464]	[102]	[8.742208]	[102]	[120773714]	[120773714]
314_10557	chr12	6323276	6323676	+	1000	90.0	[14.211601]	[137]	[11.627113]	[137]	[6323500]	[6323500]
314_10558	chr12	10213250	10213650	+	1000	90.0	[6.7177763]	[129]	[6.01237]	[129]	[10213473]	[10213473]
314_10559	chr12	27966836	27967236	+	1000	90.0	[14.211601, 10.383591]	[95, 125]	[11.627113, 8.735081]	[95, 125]	[27967016, 27967046]	[27967016, 27967046]
314_10560	chr12	57119691	57120091	+	1000	90.0	[6.01237]	[112]	[6.7177763]	[112]	[57119893]	[57119893]
314_10563	chr13	27425851	27426251	+	1000	90.0	[16.93431]	[103]	[15.292928]	[103]	[27426051]	[27426051]
314_10566	chr13	67493847	67494247	+	1000	90.0	[3.825743]	[102]	[]	[]	[67494047]	[]
314_1057	chr2	26462488	26462888	+	1000	318.0	[10.376464]	[109]	[8.742208]	[109]	[26462697]	[26462697]
314_10570	chr15	64893785	64894185	+	1000	90.0	[8.735081]	[118]	[10.383591]	[118]	[64893997]	[64893997]
314_10571	chr15	71237610	71238010	+	1000	90.0	[8.706215]	[130]	[10.310684]	[130]	[71237815]	[71237815]
314_10572	chr15	78276031	78276431	+	1000	90.0	[4.261176, 5.9688525]	[95, 137]	[4.399592, 6.64487]	[95, 137]	[78276221, 78276263]	[78276221, 78276263]
314_10574	chr17	4945179	4945579	+	1000	90.0	[10.383591, 10.310684]	[85, 117]	[8.735081, 8.706215]	[85, 117]	[4945355, 4945387]	[4945355, 4945387]
314_10576	chr17	64846949	64847349	+	1000	90.0	[8.735081]	[100]	[10.383591]	[100]	[64847142]	[64847142]
314_10577	chr17	74766413	74766813	+	1000	90.0	[8.735081]	[98]	[10.383591]	[98]	[74766611]	[74766611]
314_10579	chr18	13597102	13597502	+	1000	90.0	[15.292928]	[119]	[16.93431]	[119]	[13597315]	[13597315]
314_1058	chr2	168490011	168490411	+	1000	318.0	[4.261176]	[113]	[4.399592]	[113]	[168490220]	[168490220]
314_10580	chr18	58117998	58118398	+	1000	90.0	[10.383591]	[61]	[8.735081]	[61]	[58118158]	[58118158]
314_10583	chr19	45736943	45737343	+	1000	90.0	[4.430499, 5.076393]	[72, 116]	[4.561788, 7.6537538]	[72, 116]	[45737105, 45737149]	[45737105, 45737149]
314_10586	chr2	27855473	27855873	+	1000	90.0	[10.383591]	[98]	[8.735081]	[98]	[27855668]	[27855668]
314_10587	chr2	46645701	46646101	+	1000	90.0	[]	[]	[3.7968774]	[100]	[]	[46645901]
314_1059	chr3	39287227	39287627	+	1000	318.0	[8.735081]	[104]	[10.383591]	[104]	[39287428]	[39287428]
314_10590	chr2	121701853	121702253	+	1000	90.0	[3.825743]	[102]	[]	[]	[121702051]	[]
314_10591	chr2	174630900	174631300	+	1000	90.0	[4.268303]	[100]	[4.392465]	[100]	[174631095]	[174631095]
314_10594	chr20	19096852	19097252	+	1000	90.0	[6.7177763, 4.2323103]	[94, 144]	[6.01237, 4.3415647]	[94, 144]	[19097045, 19097095]	[19097045, 19097095]
314_10596	chr20	47351527	47351927	+	1000	90.0	[3.832835]	[161]	[3.7968774]	[103]	[47351778]	[47351720]
314_10598	chr21	38852247	38852647	+	1000	90.0	[6.01237]	[112]	[6.7177763]	[112]	[38852447]	[38852447]
314_106	chr4	6732593	6732993	+	1000	494.0	[6.7177763]	[95]	[6.01237]	[95]	[6732787]	[6732787]
314_1060	chr3	135513699	135514099	+	1000	318.0	[10.383591, 3.92216]	[115, 136]	[8.735081]	[115]	[135513909, 135513930]	[135513909]
314_10600	chr22	30615674	30616074	+	1000	90.0	[]	[]	[3.825743]	[107]	[]	[30615880]
314_10602	chr3	14424630	14425030	+	1000	90.0	[7.6537538]	[98]	[5.076393]	[98]	[14424821]	[14424821]
314_10603	chr3	49244850	49245250	+	1000	90.0	[5.076393]	[92]	[7.6537538]	[92]	[49245032]	[49245032]
314_10605	chr3	149660446	149660846	+	1000	90.0	[6.01237]	[123]	[6.7177763]	[123]	[149660666]	[149660666]
314_10606	chr3	183564007	183564407	+	1000	90.0	[10.383591]	[108]	[8.735081]	[108]	[183564208]	[183564208]
314_10607	chr3	195824104	195824504	+	1000	90.0	[10.376464]	[113]	[8.742208]	[113]	[195824313]	[195824313]
314_10608	chr4	138900012	138900412	+	1000	90.0	[6.7177763]	[90]	[6.01237]	[90]	[138900199]	[138900199]
314_10609	chr5	10595769	10596169	+	1000	90.0	[10.376464]	[118]	[8.742208]	[118]	[10595979]	[10595979]
314_1061	chr5	181133607	181134007	+	1000	318.0	[10.376464]	[101]	[8.742208]	[101]	[181133807]	[181133807]
314_10610	chr5	33556346	33556746	+	1000	90.0	[6.7177763]	[93]	[6.01237]	[93]	[33556534]	[33556534]
314_10613	chr5	69045160	69045560	+	1000	90.0	[]	[]	[3.825743]	[134]	[]	[69045366]
314_10615	chr5	89273351	89273751	+	1000	90.0	[7.5954328]	[88]	[5.018366]	[88]	[89273536]	[89273536]
314_10617	chr6	34611074	34611474	+	1000	90.0	[14.211601]	[104]	[11.627113]	[104]	[34611261]	[34611261]
314_10618	chr6	38968567	38968967	+	1000	90.0	[10.383591]	[96]	[8.735081]	[96]	[38968758]	[38968758]
314_10619	chr6	46352854	46353254	+	1000	90.0	[8.735081, 5.9761972]	[100, 155]	[10.383591, 6.64487]	[100, 155]	[46353046, 46353101]	[46353046, 46353101]
314_1062	chr6	42971110	42971510	+	1000	318.0	[8.735081, 14.211601]	[97, 113]	[10.383591, 11.627113]	[97, 113]	[42971307, 42971323]	[42971307, 42971323]
314_10621	chr6	88763206	88763606	+	1000	90.0	[6.01237]	[108]	[6.7177763]	[108]	[88763411]	[88763411]
314_10623	chr6	147156863	147157263	+	1000	90.0	[12.570218]	[83]	[13.2684965]	[83]	[147157028]	[147157028]
314_10624	chr6	149288535	149288935	+	1000	90.0	[6.01237]	[96]	[6.7177763]	[96]	[149288724]	[149288724]
314_1063	chr8	105403611	105404011	+	1000	318.0	[10.383591]	[96]	[8.735081]	[96]	[105403804]	[105403804]
314_10630	chr7	97460472	97460872	+	1000	90.0	[3.825743]	[103]	[]	[]	[97460674]	[]
314_10633	chr7	110945314	110945714	+	1000	90.0	[7.6679726, 10.383591]	[76, 107]	[5.0257483, 8.735081]	[76, 107]	[110945485, 110945516]	[110945485, 110945516]
314_10634	chr7	135486330	135486730	+	1000	90.0	[3.9022686]	[112]	[]	[]	[135486529]	[]
314_10636	chr7	157088988	157089388	+	1000	90.0	[6.01237]	[95]	[6.7177763]	[95]	[157089180]	[157089180]
314_10637	chr7	158551078	158551478	+	1000	90.0	[3.7824428]	[88]	[]	[]	[158551266]	[]
314_10639	chr8	101989487	101989887	+	1000	90.0	[7.6537538, 6.6671314]	[98, 152]	[5.076393, 5.946591]	[98, 152]	[101989683, 101989737]	[101989683, 101989737]
314_10641	chr8	115774650	115775050	+	1000	90.0	[8.735081]	[112]	[10.383591]	[112]	[115774857]	[115774857]
314_10642	chr9	12784444	12784844	+	1000	90.0	[]	[]	[3.825743]	[97]	[]	[12784628]
314_10644	chr9	89008805	89009205	+	1000	90.0	[10.383591]	[95]	[8.735081]	[95]	[89008988]	[89008988]
314_10645	chr9	123710310	123710710	+	1000	90.0	[3.92216, 8.735081, 3.7819347]	[69, 114, 128]	[10.383591]	[114]	[123710464, 123710509, 123710523]	[123710509]
314_10647	chr9	126704542	126704942	+	1000	90.0	[8.742208]	[116]	[10.376464]	[116]	[126704750]	[126704750]
314_10648	chr9	136927621	136928021	+	1000	90.0	[3.8185804]	[105]	[]	[]	[136927820]	[]
314_10649	chrX	11535185	11535585	+	1000	90.0	[8.742208]	[101]	[10.376464]	[101]	[11535377]	[11535377]
314_10650	chrX	46863067	46863467	+	1000	90.0	[10.383591]	[106]	[8.735081]	[106]	[46863269]	[46863269]
314_10653	chr1	9386161	9386561	+	1000	89.0	[10.383591]	[100]	[8.735081]	[100]	[9386356]	[9386356]
314_10657	chr1	40868308	40868708	+	1000	89.0	[13.2684965]	[123]	[12.570218]	[123]	[40868525]	[40868525]
314_1066	chrX	155334559	155334959	+	1000	318.0	[8.742208]	[105]	[10.376464]	[105]	[155334754]	[155334754]
314_10661	chr1	89994554	89994954	+	1000	89.0	[8.68418]	[128]	[10.318143]	[128]	[89994762]	[89994762]
314_10666	chr1	147851194	147851594	+	1000	89.0	[8.735081, 8.735081]	[67, 112]	[10.383591, 10.383591]	[67, 112]	[147851355, 147851400]	[147851355, 147851400]
314_10667	chr1	154635174	154635574	+	1000	89.0	[3.7824428, 10.383591]	[71, 103]	[8.735081]	[103]	[154635330, 154635362]	[154635362]
314_1067	chr1	244341633	244342033	+	1000	317.0	[6.01237]	[102]	[6.7177763]	[102]	[244341830]	[244341830]
314_10670	chr1	168623126	168623526	+	1000	89.0	[15.292928]	[85]	[16.93431]	[85]	[168623308]	[168623308]
314_10671	chr1	176379944	176380344	+	1000	89.0	[15.292928]	[86]	[16.93431]	[86]	[176380122]	[176380122]
314_10673	chr1	226008821	226009221	+	1000	89.0	[4.195397]	[63]	[4.4207644]	[63]	[226008980]	[226008980]
314_10674	chr1	227885714	227886114	+	1000	89.0	[8.742208]	[103]	[10.376464]	[103]	[227885914]	[227885914]
314_10676	chr1	244322979	244323379	+	1000	89.0	[10.383591, 3.825743]	[86, 97]	[8.735081]	[86]	[244323159, 244323170]	[244323159]
314_10677	chr10	45550915	45551315	+	1000	89.0	[10.383591]	[110]	[8.735081]	[110]	[45551118]	[45551118]
314_1068	chr11	35579656	35580056	+	1000	317.0	[10.383591, 3.8293622]	[97, 111]	[8.735081, 3.825743]	[97, 145]	[35579852, 35579866]	[35579852, 35579900]
314_10680	chr11	46597636	46598036	+	1000	89.0	[11.627113]	[119]	[14.211601]	[119]	[46597850]	[46597850]
314_10681	chr11	73271999	73272399	+	1000	89.0	[8.742208]	[110]	[10.376464]	[110]	[73272198]	[73272198]
314_10682	chr11	74543989	74544389	+	1000	89.0	[10.383591]	[96]	[8.735081]	[96]	[74544183]	[74544183]
314_10685	chr11	116800612	116801012	+	1000	89.0	[10.376464]	[88]	[8.742208]	[88]	[116800799]	[116800799]
314_10686	chr11	124096346	124096746	+	1000	89.0	[4.002158, 6.01237]	[76, 112]	[6.7177763]	[112]	[124096505, 124096541]	[124096541]
