#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXJ2_idr.fa FOXJ2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
303_11569	chr6	159805418	159805818	+	1000	44.0	[]	[]	[12.285931]	[103]	[]	[159805601]
303_11574	chr7	10973678	10974078	+	1000	44.0	[]	[]	[8.325381]	[119]	[]	[10973865]
303_11576	chr7	13981094	13981494	+	1000	44.0	[8.10693]	[179]	[]	[]	[13981322]	[]
303_11578	chr7	18176137	18176537	+	1000	44.0	[]	[]	[8.10693]	[112]	[]	[18176339]
303_1159	chr10	75115187	75115587	+	1000	117.0	[8.325381]	[145]	[12.285931]	[158]	[75115419]	[75115432]
303_11590	chr7	106865577	106865977	+	1000	44.0	[]	[]	[8.325381]	[183]	[]	[106865794]
303_116	chr19	13847211	13847611	+	1000	302.0	[12.285931]	[121]	[]	[]	[13847424]	[]
303_1162	chr12	67647801	67648201	+	1000	117.0	[]	[]	[12.067478]	[98]	[]	[67647990]
303_11620	chr9	70568986	70569386	+	1000	44.0	[]	[]	[12.067478, 8.10693]	[125, 140]	[]	[70569196, 70569211]
303_11643	chr1	1782911	1783311	+	1000	43.0	[]	[]	[8.1802225]	[125]	[]	[1783128]
303_11644	chr1	8567139	8567539	+	1000	43.0	[7.1202607]	[140]	[12.285931]	[126]	[8567378]	[8567364]
303_1165	chr17	42929120	42929520	+	1000	117.0	[]	[]	[12.067478]	[103]	[]	[42929322]
303_11653	chr1	29032864	29033264	+	1000	43.0	[10.381243]	[136]	[]	[]	[29033034]	[]
303_11673	chr1	64686748	64687148	+	1000	43.0	[7.961771]	[181]	[]	[]	[64686998]	[]
303_11677	chr1	92791707	92792107	+	1000	43.0	[10.162791]	[140]	[]	[]	[92791892]	[]
303_11681	chr1	111747252	111747652	+	1000	43.0	[]	[]	[7.3291993]	[157]	[]	[111747442]
303_1169	chr3	37768382	37768782	+	1000	117.0	[]	[]	[12.285931]	[143]	[]	[37768589]
303_117	chr7	107168418	107168818	+	1000	302.0	[]	[]	[12.285931]	[102]	[]	[107168619]
303_11709	chr1	212532450	212532850	+	1000	43.0	[]	[]	[7.5476513]	[105]	[]	[212532640]
303_11710	chr1	219661092	219661492	+	1000	43.0	[10.162791]	[134]	[]	[]	[219661303]	[]
303_11711	chr1	221716814	221717214	+	1000	43.0	[12.067478]	[176]	[]	[]	[221717035]	[]
303_11716	chr1	235068334	235068734	+	1000	43.0	[]	[]	[6.2755356, 12.285931]	[92, 147]	[]	[235068504, 235068559]
303_11721	chr10	3534373	3534773	+	1000	43.0	[12.285931, 6.4206944]	[98, 147]	[]	[]	[3534569, 3534618]	[]
303_11724	chr10	38010523	38010923	+	1000	43.0	[]	[]	[8.10693]	[98]	[]	[38010692]
303_11731	chr10	61612392	61612792	+	1000	43.0	[]	[]	[12.067478]	[125]	[]	[61612586]
303_11737	chr10	77836186	77836586	+	1000	43.0	[6.4206944]	[115]	[12.285931]	[149]	[77836352]	[77836386]
303_1176	chr8	400697	401097	+	1000	117.0	[7.5476513]	[132]	[]	[]	[400924]	[]
303_11763	chr11	118252145	118252545	+	1000	43.0	[]	[]	[12.285931]	[96]	[]	[118252325]
303_11769	chr12	53180471	53180871	+	1000	43.0	[]	[]	[7.3291993]	[193]	[]	[53180717]
303_11775	chr12	108689839	108690239	+	1000	43.0	[]	[]	[7.961771]	[108]	[]	[108690027]
303_1179	chr1	108816251	108816651	+	1000	116.0	[]	[]	[8.325381, 8.10693]	[63, 85]	[]	[108816411, 108816433]
303_11790	chr13	95271170	95271570	+	1000	43.0	[12.285931]	[149]	[]	[]	[95271346]	[]
303_11791	chr13	97295240	97295640	+	1000	43.0	[]	[]	[7.3291993]	[160]	[]	[97295488]
303_11805	chr15	39133258	39133658	+	571	43.0	[6.5088143]	[85]	[]	[]	[39133439]	[]
303_11813	chr15	56052422	56052822	+	1000	43.0	[]	[]	[7.3291993]	[137]	[]	[56052651]
303_1182	chr11	72793527	72793927	+	1000	116.0	[]	[]	[12.285931]	[116]	[]	[72793722]
303_1183	chr12	8063353	8063753	+	1000	116.0	[]	[]	[12.285931]	[118]	[]	[8063530]
303_11830	chr16	18926470	18926870	+	1000	43.0	[12.285931]	[181]	[]	[]	[18926711]	[]
303_11833	chr16	23901229	23901629	+	1000	43.0	[]	[]	[8.10693]	[132]	[]	[23901450]
303_11863	chr17	64025673	64026073	+	1000	43.0	[]	[]	[12.285931]	[102]	[]	[64025834]
303_11864	chr17	66715746	66716146	+	1000	43.0	[7.3291993]	[111]	[]	[]	[66715948]	[]
303_1188	chr17	14077994	14078394	+	1000	116.0	[8.325381]	[68]	[]	[]	[14078146]	[]
303_119	chr1	117114829	117115229	+	1000	301.0	[]	[]	[7.3291993, 7.3291993, 12.067478]	[96, 137, 141]	[]	[117115021, 117115062, 117115066]
303_11901	chr2	24493791	24494191	+	1000	43.0	[12.285931]	[192]	[7.1202607]	[136]	[24494031]	[24493975]
303_11902	chr2	26785537	26785937	+	1000	43.0	[7.3291993]	[104]	[]	[]	[26785705]	[]
303_11903	chr2	28753279	28753679	+	1000	43.0	[]	[]	[8.1802225]	[141]	[]	[28753500]
303_11905	chr2	47336878	47337278	+	1000	43.0	[6.5088143]	[91]	[]	[]	[47337043]	[]
303_11915	chr2	121627436	121627836	+	1000	43.0	[]	[]	[12.285931]	[130]	[]	[121627642]
303_11928	chr2	190459490	190459890	+	1000	43.0	[12.067478]	[97]	[]	[]	[190459670]	[]
303_1193	chr3	198076695	198077095	+	1000	116.0	[]	[]	[12.285931]	[117]	[]	[198076906]
303_11931	chr2	215833739	215834139	+	1000	43.0	[10.381243]	[161]	[]	[]	[215833988]	[]
303_11932	chr2	222982030	222982430	+	1000	43.0	[7.3291993]	[158]	[]	[]	[222982254]	[]
303_11934	chr2	239401322	239401722	+	1000	43.0	[12.285931]	[116]	[]	[]	[239401478]	[]
303_11946	chr21	37339032	37339432	+	1000	43.0	[12.067478]	[152]	[]	[]	[37339248]	[]
303_11949	chr22	19571368	19571768	+	1000	43.0	[]	[]	[10.162791]	[157]	[]	[19571607]
303_11955	chr22	21726695	21727095	+	1000	43.0	[12.285931]	[226]	[]	[]	[21726935]	[]
303_11974	chr3	5426358	5426758	+	1000	43.0	[8.10693]	[161]	[10.381243]	[109]	[5426602]	[5426550]
303_1201	chr6	157323339	157323739	+	1000	116.0	[]	[]	[6.5088143]	[72]	[]	[157323499]
303_12012	chr4	74451289	74451689	+	1000	43.0	[]	[]	[10.381243]	[114]	[]	[74451493]
303_12018	chr4	109913110	109913510	+	1000	43.0	[]	[]	[8.325381]	[109]	[]	[109913302]
303_12025	chr4	143849712	143850112	+	1000	43.0	[]	[]	[12.285931, 8.325381]	[114, 127]	[]	[143849912, 143849925]
303_12032	chr5	54785687	54786087	+	1000	43.0	[12.285931]	[61]	[]	[]	[54785838]	[]
303_1204	chr1	164774806	164775206	+	1000	115.0	[]	[]	[12.067478]	[114]	[]	[164775015]
303_12046	chr5	154197248	154197648	+	1000	43.0	[6.5088143]	[89]	[7.961771]	[124]	[154197418]	[154197453]
303_1205	chr1	167548326	167548726	+	1000	115.0	[8.10693]	[80]	[]	[]	[167548497]	[]
303_12053	chr5	175517876	175518276	+	1000	43.0	[8.10693]	[110]	[]	[]	[175518068]	[]
303_12059	chr6	7138926	7139326	+	1000	43.0	[7.5476513]	[130]	[7.3291993, 7.3291993]	[120, 145]	[7139149]	[7139139, 7139164]
303_1206	chr10	48470173	48470573	+	1000	115.0	[12.285931]	[105]	[]	[]	[48470370]	[]
303_12066	chr6	16002283	16002683	+	1000	43.0	[]	[]	[7.3387127]	[203]	[]	[16002509]
303_12076	chr6	31541106	31541506	+	1000	43.0	[8.10693]	[100]	[]	[]	[31541304]	[]
303_12079	chr6	33909720	33910120	+	1000	43.0	[]	[]	[7.5476513, 12.285931]	[66, 97]	[]	[33909882, 33909913]
303_1208	chr14_GL000009v2_random	124721	125121	+	1000	115.0	[12.285931]	[103]	[]	[]	[124892]	[]
303_12086	chr6	44920865	44921265	+	1000	43.0	[]	[]	[7.961771]	[111]	[]	[44921058]
303_12098	chr6	125924023	125924423	+	1000	43.0	[]	[]	[8.1802225]	[186]	[]	[125924218]
303_121	chr6	52420109	52420509	+	1000	300.0	[]	[]	[6.5088143]	[101]	[]	[52420303]
303_12106	chr6	163579894	163580294	+	1000	43.0	[10.381243]	[113]	[]	[]	[163580099]	[]
303_12108	chr6	166381671	166382071	+	1000	43.0	[8.10693]	[116]	[]	[]	[166381825]	[]
303_1211	chr18	13660443	13660843	+	1000	115.0	[]	[]	[10.162791]	[103]	[]	[13660642]
303_12111	chr7	10789219	10789619	+	1000	43.0	[12.067478]	[113]	[]	[]	[10789416]	[]
303_12116	chr7	33044266	33044666	+	1000	43.0	[]	[]	[8.1802225]	[151]	[]	[33044514]
303_12122	chr7	92043755	92044155	+	1000	43.0	[]	[]	[6.5088143]	[130]	[]	[92043972]
303_12132	chr7	107078457	107078857	+	1000	43.0	[]	[]	[12.285931]	[140]	[]	[107078670]
303_12134	chr7	112484636	112485036	+	1000	43.0	[]	[]	[8.325381]	[84]	[]	[112484799]
303_12139	chr7	129343038	129343438	+	1000	43.0	[]	[]	[12.067478]	[147]	[]	[129343218]
303_1214	chr4	74116993	74117393	+	1000	115.0	[6.4206944]	[83]	[]	[]	[74117165]	[]
303_12163	chr8	47369395	47369795	+	1000	43.0	[]	[]	[8.10693]	[65]	[]	[47369547]
303_12169	chr8	90644853	90645253	+	1000	43.0	[8.10693]	[152]	[7.961771]	[106]	[90645067]	[90645021]
303_12183	chr9	102054776	102055176	+	1000	43.0	[]	[]	[8.1802225, 7.3387127]	[132, 151]	[]	[102054998, 102055017]
303_1219	chrX	134803858	134804258	+	1000	115.0	[]	[]	[7.3291993]	[123]	[]	[134804078]
303_12190	chr9	129175850	129176250	+	1000	43.0	[]	[]	[6.5088143]	[68]	[]	[129176007]
303_122	chr14	91060807	91061207	+	1000	298.0	[12.285931]	[95]	[]	[]	[91060999]	[]
303_12201	chr9	137223448	137223848	+	1000	43.0	[]	[]	[7.5476513]	[122]	[]	[137223628]
303_12248	chr1	89125955	89126355	+	1000	42.0	[]	[]	[10.381243]	[112]	[]	[89126163]
303_12259	chr1	145927378	145927778	+	1000	42.0	[8.10693]	[175]	[]	[]	[145927558]	[]
303_12260	chr1	151006653	151007053	+	1000	42.0	[8.10693]	[118]	[]	[]	[151006836]	[]
303_12306	chr10	30583810	30584210	+	1000	42.0	[]	[]	[12.285931]	[150]	[]	[30584051]
303_12331	chr11	31509541	31509941	+	1000	42.0	[]	[]	[7.5476513]	[159]	[]	[31509737]
303_12336	chr11	60854159	60854559	+	1000	42.0	[12.067478]	[77]	[]	[]	[60854319]	[]
303_12355	chr12	64457009	64457409	+	1000	42.0	[12.067478]	[176]	[6.2755356]	[168]	[64457243]	[64457235]
303_1236	chr3	15269431	15269831	+	1000	114.0	[]	[]	[8.325381]	[81]	[]	[15269606]
303_12363	chr13	21140174	21140574	+	1000	42.0	[8.10693]	[73]	[]	[]	[21140341]	[]
303_12364	chr13	21825200	21825600	+	1000	42.0	[6.5088143]	[81]	[]	[]	[21825374]	[]
303_1237	chr3	15601448	15601848	+	1000	114.0	[12.285931]	[116]	[]	[]	[15601656]	[]
303_12376	chr14	23120724	23121124	+	1000	42.0	[]	[]	[10.381243]	[124]	[]	[23120931]
303_12383	chr14	59333735	59334135	+	1000	42.0	[]	[]	[6.5088143]	[133]	[]	[59333946]
303_12385	chr14	68155987	68156387	+	1000	42.0	[]	[]	[12.067478, 7.3291993]	[82, 90]	[]	[68156168, 68156176]
303_12388	chr14	73785817	73786217	+	1000	42.0	[12.067478]	[87]	[]	[]	[73786004]	[]
303_12389	chr14	90642405	90642805	+	1000	42.0	[]	[]	[12.285931]	[84]	[]	[90642580]
303_12390	chr15	39127786	39128186	+	1000	42.0	[8.10693]	[97]	[]	[]	[39127964]	[]
303_12395	chr15	51185195	51185595	+	1000	42.0	[]	[]	[8.325381]	[71]	[]	[51185352]
303_12396	chr15	55403571	55403971	+	1000	42.0	[7.3291993]	[132]	[]	[]	[55403789]	[]
303_12397	chr15	60526246	60526646	+	1000	42.0	[6.5088143, 7.3291993]	[143, 147]	[]	[]	[60526477, 60526481]	[]
303_12398	chr15	63487225	63487625	+	1000	42.0	[]	[]	[10.381243]	[103]	[]	[63487417]
303_12400	chr15	64246796	64247196	+	1000	42.0	[]	[]	[6.4206944]	[90]	[]	[64246986]
303_12443	chr17	47275499	47275899	+	692	42.0	[]	[]	[12.067478]	[138]	[]	[47275682]
303_12452	chr17	69013274	69013674	+	1000	42.0	[]	[]	[10.162791]	[212]	[]	[69013509]
303_12454	chr17	81343031	81343431	+	1000	42.0	[]	[]	[6.4206944]	[138]	[]	[81343248]
303_12457	chr18	5294286	5294686	+	1000	42.0	[6.4206944]	[63]	[]	[]	[5294446]	[]
303_12462	chr18	25195111	25195511	+	1000	42.0	[8.10693]	[128]	[6.5088143]	[122]	[25195308]	[25195302]
303_12508	chr2	165953225	165953625	+	1000	42.0	[12.285931, 12.285931]	[100, 117]	[]	[]	[165953401, 165953418]	[]
303_12509	chr2	173027542	173027942	+	1000	42.0	[7.3291993, 7.961771, 6.5088143]	[184, 214, 226]	[]	[]	[173027740, 173027770, 173027782]	[]
303_12510	chr2	174325803	174326203	+	1000	42.0	[]	[]	[12.285931]	[96]	[]	[174325997]
303_12514	chr2	196211268	196211668	+	1000	42.0	[]	[]	[7.961771]	[132]	[]	[196211482]
303_12529	chr21	29657499	29657899	+	1000	42.0	[8.10693, 10.381243]	[124, 150]	[]	[]	[29657682, 29657708]	[]
303_1253	chr1	228166420	228166820	+	1000	113.0	[]	[]	[12.285931]	[130]	[]	[228166639]
303_12532	chr21	35257404	35257804	+	1000	42.0	[12.067478]	[111]	[]	[]	[35257610]	[]
303_1254	chr10	3852342	3852742	+	1000	113.0	[6.4206944]	[139]	[]	[]	[3852552]	[]
303_12548	chr22	38181660	38182060	+	1000	42.0	[7.5476513]	[109]	[]	[]	[38181821]	[]
303_12553	chr3	10224844	10225244	+	1000	42.0	[]	[]	[12.067478]	[94]	[]	[10224995]
303_12562	chr3	53891878	53892278	+	1000	42.0	[]	[]	[8.325381]	[159]	[]	[53892121]
303_12571	chr3	155179520	155179920	+	1000	42.0	[]	[]	[8.10693]	[134]	[]	[155179731]
303_12576	chr3	169453188	169453588	+	1000	42.0	[]	[]	[8.10693]	[103]	[]	[169453349]
303_12582	chr4	15001513	15001913	+	1000	42.0	[8.10693]	[147]	[]	[]	[15001728]	[]
303_12590	chr4	81786026	81786426	+	1000	42.0	[]	[]	[7.3291993]	[154]	[]	[81786262]
303_12599	chr5	14326432	14326832	+	1000	42.0	[]	[]	[8.10693]	[71]	[]	[14326599]
303_1260	chr12	5268288	5268688	+	1000	113.0	[]	[]	[8.10693]	[139]	[]	[5268511]
303_12600	chr5	16492350	16492750	+	1000	42.0	[7.3291993, 7.961771]	[93, 121]	[]	[]	[16492517, 16492545]	[]
303_12601	chr5	36239204	36239604	+	1000	42.0	[6.4206944]	[166]	[]	[]	[36239417]	[]
303_12603	chr5	43772644	43773044	+	1000	42.0	[]	[]	[8.10693]	[81]	[]	[43772821]
303_12607	chr5	72187331	72187731	+	1000	42.0	[]	[]	[12.067478]	[75]	[]	[72187487]
303_12609	chr5	91384770	91385170	+	1000	42.0	[8.10693]	[125]	[]	[]	[91384969]	[]
303_12610	chr5	96017932	96018332	+	1000	42.0	[12.285931]	[128]	[7.5476513]	[144]	[96018153]	[96018169]
303_12629	chr6	7899580	7899980	+	1000	42.0	[7.3291993]	[160]	[]	[]	[7899824]	[]
303_12641	chr6	28165553	28165953	+	1000	42.0	[]	[]	[12.067478]	[117]	[]	[28165757]
303_12642	chr6	28709858	28710258	+	1000	42.0	[]	[]	[8.325381]	[146]	[]	[28710024]
303_12659	chr6	52284866	52285266	+	1000	42.0	[]	[]	[8.10693]	[146]	[]	[52285097]
303_12665	chr6	108589239	108589639	+	1000	42.0	[7.3291993]	[119]	[]	[]	[108589446]	[]
303_1267	chr2	190947163	190947563	+	1000	113.0	[]	[]	[6.4206944]	[119]	[]	[190947359]
303_12681	chr7	23685792	23686192	+	1000	42.0	[]	[]	[8.1802225]	[100]	[]	[23685990]
303_12682	chr7	32586905	32587305	+	1000	42.0	[]	[]	[8.10693]	[140]	[]	[32587136]
303_12714	chr8	11808833	11809233	+	1000	42.0	[]	[]	[12.285931]	[109]	[]	[11809033]
303_1272	chr4	86942163	86942563	+	1000	113.0	[12.067478]	[148]	[7.961771]	[157]	[86942398]	[86942407]
303_12727	chr8	93445252	93445652	+	1000	42.0	[]	[]	[7.5476513]	[75]	[]	[93445414]
303_12734	chr8	125664399	125664799	+	1000	42.0	[]	[]	[8.1802225, 7.3291993]	[137, 147]	[]	[125664612, 125664622]
303_12743	chr9	87595627	87596027	+	1000	42.0	[]	[]	[12.067478]	[115]	[]	[87595826]
303_12750	chr9	129111014	129111414	+	1000	42.0	[8.10693]	[97]	[]	[]	[129111204]	[]
303_12757	chr9	137218839	137219239	+	1000	42.0	[7.5476513]	[80]	[]	[]	[137219001]	[]
303_12766	chr1	904579	904979	+	1000	41.0	[7.5476513]	[179]	[]	[]	[904811]	[]
303_1278	chr7	151028544	151028944	+	1000	113.0	[]	[]	[7.961771]	[140]	[]	[151028771]
303_12782	chr1	28928164	28928564	+	1000	41.0	[10.162791]	[172]	[]	[]	[28928386]	[]
303_12790	chr1	43975253	43975653	+	1000	41.0	[12.285931]	[137]	[]	[]	[43975485]	[]
303_12795	chr1	61058545	61058945	+	790	41.0	[]	[]	[12.285931]	[104]	[]	[61058705]
303_12810	chr1	113042629	113043029	+	1000	41.0	[7.961771]	[110]	[]	[]	[113042828]	[]
303_12816	chr1	153977566	153977966	+	1000	41.0	[]	[]	[7.3291993]	[181]	[]	[153977812]
303_12829	chr1	201917426	201917826	+	1000	41.0	[12.067478]	[149]	[]	[]	[201917640]	[]
303_12843	chr1	221887168	221887568	+	1000	41.0	[]	[]	[10.162791]	[182]	[]	[221887413]
303_12847	chr1	227563450	227563850	+	1000	41.0	[]	[]	[7.961771]	[67]	[]	[227563601]
303_12859	chr10	22029374	22029774	+	1000	41.0	[6.5088143]	[168]	[]	[]	[22029572]	[]
303_12873	chr10	72955125	72955525	+	1000	41.0	[]	[]	[8.1802225]	[152]	[]	[72955369]
303_12875	chr10	74433282	74433682	+	1000	41.0	[]	[]	[10.381243]	[68]	[]	[74433442]
303_12876	chr10	78938055	78938455	+	863	41.0	[]	[]	[12.285931]	[127]	[]	[78938279]
303_12879	chr10	99430607	99431007	+	1000	41.0	[8.325381]	[123]	[]	[]	[99430789]	[]
303_1288	chr16	30052908	30053308	+	1000	112.0	[7.3291993]	[81]	[]	[]	[30053088]	[]
303_12887	chr11	27392733	27393133	+	1000	41.0	[]	[]	[12.067478]	[121]	[]	[27392885]
303_1289	chr17	8154058	8154458	+	1000	112.0	[]	[]	[6.4206944]	[106]	[]	[8154255]
303_12903	chr11	111983057	111983457	+	1000	41.0	[12.285931]	[132]	[7.961771]	[119]	[111983241]	[111983228]
303_12904	chr11	129853841	129854241	+	1000	41.0	[]	[]	[12.285931]	[81]	[]	[129854014]
303_12908	chr12	56688112	56688512	+	1000	41.0	[]	[]	[8.10693]	[226]	[]	[56688348]
303_12916	chr13	50081885	50082285	+	1000	41.0	[6.2755356]	[139]	[]	[]	[50082082]	[]
303_12918	chr13	91352058	91352458	+	1000	41.0	[]	[]	[8.10693]	[225]	[]	[91352297]
303_1293	chr22	22520123	22520523	+	1000	112.0	[]	[]	[6.4206944]	[149]	[]	[22520371]
303_12938	chr15	34648224	34648624	+	1000	41.0	[7.5476513]	[154]	[12.285931]	[113]	[34648473]	[34648432]
303_1294	chr3	10553610	10554010	+	1000	112.0	[8.1802225, 10.162791]	[86, 92]	[]	[]	[10553792, 10553798]	[]
303_12940	chr15	41568375	41568775	+	1000	41.0	[8.1802225]	[118]	[]	[]	[41568568]	[]
303_12946	chr15	65217939	65218339	+	573	41.0	[]	[]	[8.325381]	[122]	[]	[65218156]
303_12959	chr15	99175001	99175401	+	1000	41.0	[]	[]	[12.285931]	[114]	[]	[99175183]
303_1297	chr5	56494309	56494709	+	1000	112.0	[12.067478]	[132]	[7.5476513]	[170]	[56494506]	[56494544]
303_1299	chr6	11938519	11938919	+	1000	112.0	[6.4206944]	[127]	[]	[]	[11938723]	[]
303_12992	chr17	28897049	28897449	+	1000	41.0	[12.067478]	[197]	[]	[]	[28897291]	[]
303_13014	chr19	10289123	10289523	+	1000	41.0	[8.1802225]	[195]	[]	[]	[10289319]	[]
303_1302	chr6	159789483	159789883	+	1000	112.0	[6.4206944]	[118]	[]	[]	[159789681]	[]
303_13022	chr19	32405484	32405884	+	1000	41.0	[]	[]	[10.381243]	[180]	[]	[32405671]
303_13045	chr2	28269054	28269454	+	1000	41.0	[8.1802225]	[71]	[8.10693]	[103]	[28269224]	[28269256]
303_13047	chr2	28557505	28557905	+	1000	41.0	[]	[]	[12.067478, 6.5088143]	[109, 155]	[]	[28557687, 28557733]
303_1306	chrX	123960137	123960537	+	1000	112.0	[]	[]	[12.285931]	[87]	[]	[123960315]
303_13065	chr2	149562340	149562740	+	1000	41.0	[12.067478]	[132]	[12.285931]	[164]	[149562517]	[149562549]
303_13072	chr2	177738568	177738968	+	1000	41.0	[6.4206944]	[151]	[]	[]	[177738773]	[]
303_13100	chr21	37018256	37018656	+	1000	41.0	[10.381243]	[104]	[]	[]	[37018453]	[]
303_13102	chr21	42893182	42893582	+	1000	41.0	[]	[]	[7.5476513]	[113]	[]	[42893346]
303_13104	chr22	19275734	19276134	+	1000	41.0	[12.285931]	[178]	[]	[]	[19275942]	[]
303_13108	chr22	21773897	21774297	+	1000	41.0	[8.325381]	[95]	[]	[]	[21774054]	[]
303_13115	chr22	23188149	23188549	+	1000	41.0	[]	[]	[10.162791]	[96]	[]	[23188328]
303_13116	chr22	25567142	25567542	+	1000	41.0	[]	[]	[8.1802225]	[82]	[]	[25567320]
303_13119	chr22	39946510	39946910	+	1000	41.0	[]	[]	[12.285931]	[111]	[]	[39946705]
303_13125	chr3	9204283	9204683	+	1000	41.0	[7.3291993]	[123]	[]	[]	[9204475]	[]
303_13126	chr3	10292680	10293080	+	1000	41.0	[12.285931]	[136]	[10.162791]	[108]	[10292906]	[10292878]
303_13127	chr3	10460137	10460537	+	1000	41.0	[6.4206944]	[139]	[]	[]	[10460375]	[]
303_13131	chr3	40327642	40328042	+	1000	41.0	[]	[]	[6.2755356]	[95]	[]	[40327812]
303_13133	chr3	44915592	44915992	+	1000	41.0	[7.5476513]	[115]	[]	[]	[44915803]	[]
303_13139	chr3	124620559	124620959	+	1000	41.0	[]	[]	[8.325381]	[130]	[]	[124620736]
303_13146	chr3	142817874	142818274	+	1000	41.0	[7.961771]	[121]	[]	[]	[142818047]	[]
303_1315	chr18	6683008	6683408	+	1000	111.0	[6.5088143]	[136]	[]	[]	[6683239]	[]
303_1316	chr19	37172623	37173023	+	1000	111.0	[10.381243]	[79]	[12.067478]	[157]	[37172793]	[37172871]
303_13172	chr4	98686807	98687207	+	1000	41.0	[]	[]	[7.5476513]	[56]	[]	[98686963]
303_13185	chr4	185566900	185567300	+	1000	41.0	[]	[]	[8.325381]	[126]	[]	[185567124]
303_13188	chr5	14264536	14264936	+	1000	41.0	[7.3291993]	[79]	[]	[]	[14264713]	[]
303_13189	chr5	21474070	21474470	+	1000	41.0	[12.067478]	[128]	[]	[]	[21474293]	[]
303_1319	chr2	64144375	64144775	+	1000	111.0	[]	[]	[6.4206944]	[111]	[]	[64144570]
303_13203	chr5	131672148	131672548	+	1000	41.0	[7.5476513]	[163]	[10.381243]	[106]	[131672395]	[131672338]
303_1321	chr20	41116347	41116747	+	1000	111.0	[12.067478]	[156]	[]	[]	[41116552]	[]
303_13220	chr6	22025474	22025874	+	1000	41.0	[]	[]	[8.10693]	[160]	[]	[22025650]
303_1324	chr5	134370932	134371332	+	1000	111.0	[]	[]	[10.381243]	[116]	[]	[134371104]
303_13242	chr6	47414402	47414802	+	1000	41.0	[6.5088143]	[64]	[]	[]	[47414557]	[]
303_13243	chr6	49636617	49637017	+	1000	41.0	[]	[]	[7.3291993, 10.162791]	[139, 189]	[]	[49636812, 49636862]
303_13246	chr6	83065590	83065990	+	955	41.0	[10.381243]	[96]	[]	[]	[83065771]	[]
303_13248	chr6	106102954	106103354	+	1000	41.0	[]	[]	[12.067478]	[154]	[]	[106103169]
303_13262	chr6	155311077	155311477	+	1000	41.0	[12.285931]	[116]	[]	[]	[155311293]	[]
303_13275	chr7	44147375	44147775	+	1000	41.0	[8.10693]	[98]	[6.5088143]	[93]	[44147554]	[44147549]
303_13291	chr7	128827198	128827598	+	1000	41.0	[12.067478]	[126]	[]	[]	[128827405]	[]
303_13305	chr8	13093447	13093847	+	1000	41.0	[6.5088143]	[116]	[]	[]	[13093641]	[]
303_13308	chr8	41792410	41792810	+	1000	41.0	[7.961771]	[171]	[]	[]	[41792647]	[]
303_13336	chr9	120684373	120684773	+	1000	41.0	[12.067478]	[132]	[]	[]	[120684563]	[]
303_1334	chr8	123541109	123541509	+	1000	111.0	[]	[]	[12.067478, 8.325381]	[116, 133]	[]	[123541318, 123541335]
303_13341	chr9	130833583	130833983	+	1000	41.0	[7.1202607]	[80]	[8.10693]	[123]	[130833738]	[130833781]
303_1335	chr9	83921270	83921670	+	1000	111.0	[]	[]	[6.4206944]	[95]	[]	[83921459]
303_13363	chrX	123962987	123963387	+	1000	41.0	[]	[]	[7.3291993]	[186]	[]	[123963208]
303_13405	chr1	103525780	103526180	+	1000	40.0	[]	[]	[10.162791]	[180]	[]	[103526006]
303_13407	chr1	109620767	109621167	+	1000	40.0	[6.4206944]	[165]	[]	[]	[109621008]	[]
303_13428	chr1	182200407	182200807	+	1000	40.0	[]	[]	[10.381243]	[65]	[]	[182200570]
303_13432	chr1	201990386	201990786	+	1000	40.0	[6.4206944]	[115]	[]	[]	[201990595]	[]
303_13436	chr1	205249159	205249559	+	1000	40.0	[7.961771]	[92]	[12.285931]	[107]	[205249320]	[205249335]
303_13439	chr1	221712212	221712612	+	859	40.0	[]	[]	[7.961771]	[100]	[]	[221712364]
303_13445	chr1	233673995	233674395	+	1000	40.0	[]	[]	[10.162791]	[112]	[]	[233674202]
303_13453	chr10	21078721	21079121	+	1000	40.0	[]	[]	[10.162791]	[121]	[]	[21078874]
303_13473	chr10	75294786	75295186	+	1000	40.0	[]	[]	[7.1202607]	[57]	[]	[75294941]
303_13498	chr11	61797225	61797625	+	1000	40.0	[]	[]	[12.067478]	[152]	[]	[61797441]
303_1350	chr17	76659901	76660301	+	1000	110.0	[8.10693]	[154]	[7.5476513]	[108]	[76660144]	[76660098]
303_13509	chr11	95450842	95451242	+	1000	40.0	[]	[]	[7.961771]	[124]	[]	[95451059]
303_13524	chr12	31323839	31324239	+	1000	40.0	[8.1802225]	[121]	[]	[]	[31324038]	[]
303_13549	chr13	107909603	107910003	+	1000	40.0	[]	[]	[7.961771]	[133]	[]	[107909781]
303_1356	chr5	37665338	37665738	+	1000	110.0	[7.5476513]	[121]	[]	[]	[37665546]	[]
303_13575	chr15	52139889	52140289	+	1000	40.0	[12.285931]	[87]	[]	[]	[52140073]	[]
303_136	chr11	9565972	9566372	+	1000	286.0	[6.5088143]	[124]	[]	[]	[9566189]	[]
303_1360	chr8	102590905	102591305	+	1000	110.0	[]	[]	[8.10693]	[73]	[]	[102591066]
