#PeakID(python identify_motif.py ./ENCODE_processed_files/BHLHE40_idr.fa BHLHE40 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
890_10680	chr16	11255040	11255440	+	1000	85.0	[7.1388025, 7.30558]	[78, 145]	[7.6892915, 8.360582]	[78, 145]	[11255205, 11255272]	[11255205, 11255272]
890_10688	chr17	3918362	3918762	+	1000	85.0	[11.406425]	[106]	[10.185503]	[106]	[3918559]	[3918559]
890_10689	chr17	27883143	27883543	+	1000	85.0	[13.169274]	[105]	[13.318897]	[105]	[27883345]	[27883345]
890_1069	chr1	145823806	145824206	+	1000	336.0	[13.478247]	[98]	[13.478247]	[98]	[145824003]	[145824003]
890_10690	chr17	28904799	28905199	+	1000	85.0	[7.5227866]	[92]	[7.225755]	[92]	[28904983]	[28904983]
890_10696	chr17	76845550	76845950	+	1000	85.0	[6.9763474]	[109]	[]	[]	[76845756]	[]
890_10697	chr17	79827070	79827470	+	1000	85.0	[11.247076, 8.113682, 11.247076]	[87, 99, 111]	[9.876531, 8.113682, 9.876531]	[87, 99, 111]	[79827237, 79827249, 79827261]	[79827237, 79827249, 79827261]
890_10698	chr17	80441069	80441469	+	1000	85.0	[7.3707657]	[88]	[7.7966723]	[88]	[80441252]	[80441252]
890_10699	chr17	80501430	80501830	+	1000	85.0	[6.900726]	[122]	[7.2062225]	[122]	[80501651]	[80501651]
890_1070	chr14	81220905	81221305	+	1000	336.0	[8.360582]	[81]	[7.30558]	[81]	[81221083]	[81221083]
890_10709	chr19	35175770	35176170	+	1000	85.0	[13.478247]	[111]	[13.478247]	[111]	[35175976]	[35175976]
890_10712	chr19	40444234	40444634	+	1000	85.0	[7.4877]	[115]	[7.2114162]	[115]	[40444437]	[40444437]
890_10713	chr19	46262979	46263379	+	1000	85.0	[8.857911]	[145]	[10.071603]	[145]	[46263215]	[46263215]
890_10719	chr2	85412679	85413079	+	1000	85.0	[11.247076]	[118]	[9.876531]	[118]	[85412875]	[85412875]
890_1072	chr5	177006653	177007053	+	1000	336.0	[7.6470494]	[112]	[7.520388]	[112]	[177006864]	[177006864]
890_10727	chr20	34825585	34825985	+	1000	85.0	[10.071603]	[66]	[8.857911]	[66]	[34825744]	[34825744]
890_10728	chr20	37406478	37406878	+	1000	85.0	[9.912252]	[89]	[8.548939]	[89]	[37406664]	[37406664]
890_10729	chr20	47573574	47573974	+	1000	85.0	[13.169274]	[107]	[13.318897]	[107]	[47573766]	[47573766]
890_10738	chr22	20473175	20473575	+	1000	85.0	[7.956022]	[114]	[7.6797376]	[114]	[20473380]	[20473380]
890_10739	chr22	29388353	29388753	+	1000	85.0	[7.046873]	[101]	[]	[]	[29388547]	[]
890_10742	chr22	43110336	43110736	+	1000	85.0	[7.4877, 7.3707657]	[66, 96]	[7.2114162, 7.7966723]	[66, 96]	[43110496, 43110526]	[43110496, 43110526]
890_10745	chr3	33787290	33787690	+	1000	85.0	[7.30558, 7.6892915]	[102, 148]	[8.360582, 7.1388025]	[102, 148]	[33787454, 33787500]	[33787454, 33787500]
890_10749	chr3	53196507	53196907	+	1000	85.0	[13.169274]	[135]	[13.318897]	[135]	[53196740]	[53196740]
890_10751	chr4	1248478	1248878	+	1000	85.0	[7.046873, 7.2114162]	[84, 90]	[7.4877]	[90]	[1248657, 1248663]	[1248663]
890_10752	chr4	6986369	6986769	+	1000	85.0	[7.6797376]	[131]	[7.956022]	[131]	[6986581]	[6986581]
890_10758	chr4	154293396	154293796	+	1000	85.0	[11.406425]	[94]	[10.185503]	[94]	[154293586]	[154293586]
890_10760	chr5	5605149	5605549	+	1000	85.0	[10.071603]	[158]	[8.857911]	[158]	[5605391]	[5605391]
890_10761	chr5	32174304	32174704	+	1000	85.0	[7.956022]	[112]	[7.6797376]	[112]	[32174503]	[32174503]
890_10767	chr5	159705940	159706340	+	1000	85.0	[7.225755]	[84]	[7.5227866]	[84]	[159706110]	[159706110]
890_10768	chr5	168579472	168579872	+	1000	85.0	[10.071603]	[63]	[8.857911]	[63]	[168579631]	[168579631]
890_10770	chr5	176402703	176403103	+	1000	85.0	[9.876531, 8.857911]	[105, 118]	[11.247076, 10.071603]	[105, 118]	[176402895, 176402908]	[176402895, 176402908]
890_10782	chr6	119308222	119308622	+	1000	85.0	[7.5227866]	[118]	[7.225755]	[118]	[119308430]	[119308430]
890_10783	chr6	132511160	132511560	+	1000	85.0	[10.071603, 7.363437]	[77, 113]	[8.857911, 6.9167833]	[77, 113]	[132511335, 132511371]	[132511335, 132511371]
890_10786	chr7	130334186	130334586	+	1000	85.0	[13.009925]	[111]	[13.009925]	[111]	[130334397]	[130334397]
890_10789	chr8	11092391	11092791	+	1000	85.0	[7.4100494]	[99]	[7.1574593]	[99]	[11092590]	[11092590]
890_1079	chr1	150926027	150926427	+	1000	334.0	[10.185503]	[93]	[11.406425]	[93]	[150926214]	[150926214]
890_10790	chr8	11949462	11949862	+	1000	85.0	[7.363437]	[85]	[6.9167833]	[85]	[11949641]	[11949641]
890_10792	chr8	106630385	106630785	+	1000	85.0	[13.009925]	[96]	[13.009925]	[96]	[106630575]	[106630575]
890_10794	chr8	142453011	142453411	+	1000	85.0	[13.009925, 9.876531]	[102, 132]	[13.009925, 11.247076]	[102, 132]	[142453201, 142453231]	[142453201, 142453231]
890_10798	chr9	121218356	121218756	+	1000	85.0	[8.157613, 6.876215]	[100, 109]	[7.607124, 7.135697]	[100, 109]	[121218539, 121218548]	[121218539, 121218548]
890_10799	chr9	129258391	129258791	+	1000	85.0	[8.113682]	[133]	[8.113682]	[133]	[129258608]	[129258608]
890_108	chr15	52018919	52019319	+	1000	613.0	[7.520388, 7.14623]	[85, 106]	[7.6470494, 8.05161]	[85, 106]	[52019103, 52019124]	[52019103, 52019124]
890_10800	chr9	130977892	130978292	+	1000	85.0	[7.848641]	[107]	[7.4477744]	[107]	[130978090]	[130978090]
890_10803	chrX	140141471	140141871	+	1000	85.0	[13.009925]	[109]	[13.009925]	[109]	[140141676]	[140141676]
890_10805	chr1	6080556	6080956	+	1000	84.0	[9.912252]	[96]	[8.548939]	[96]	[6080734]	[6080734]
890_10807	chr1	6204957	6205357	+	1000	84.0	[13.318897]	[199]	[13.169274]	[199]	[6205177]	[6205177]
890_10814	chr1	44730395	44730795	+	1000	84.0	[6.876215]	[87]	[7.135697]	[87]	[44730566]	[44730566]
890_1082	chr11	117098376	117098776	+	1000	334.0	[13.318897]	[94]	[13.169274]	[94]	[117098562]	[117098562]
890_10822	chr1	207202442	207202842	+	1000	84.0	[11.406425]	[103]	[10.185503]	[103]	[207202633]	[207202633]
890_10825	chr1	244451934	244452334	+	1000	84.0	[7.7966723]	[155]	[7.3707657]	[155]	[244452129]	[244452129]
890_10827	chr10	7895692	7896092	+	1000	84.0	[13.478247, 6.9763474]	[107, 121]	[13.478247]	[107]	[7895898, 7895912]	[7895898]
890_10836	chr10	73991860	73992260	+	1000	84.0	[8.857911]	[94]	[10.071603]	[94]	[73992051]	[73992051]
890_1084	chr17	32486301	32486701	+	1000	334.0	[9.876531]	[107]	[11.247076]	[107]	[32486505]	[32486505]
890_10840	chr11	353901	354301	+	1000	84.0	[7.225755]	[112]	[7.5227866]	[112]	[354107]	[354107]
890_10843	chr11	65354582	65354982	+	1000	84.0	[7.3707657]	[109]	[7.7966723]	[109]	[65354783]	[65354783]
890_10846	chr12	98502854	98503254	+	1000	84.0	[7.848641]	[114]	[7.4477744]	[114]	[98503064]	[98503064]
890_10847	chr12	102437968	102438368	+	1000	84.0	[11.406425]	[102]	[10.185503]	[102]	[102438167]	[102438167]
890_1085	chr5	140190508	140190908	+	1000	334.0	[7.956022]	[123]	[7.6797376]	[123]	[140190721]	[140190721]
890_10859	chr15	63530244	63530644	+	1000	84.0	[13.009925]	[123]	[13.009925]	[123]	[63530456]	[63530456]
890_1086	chr7	139340389	139340789	+	1000	334.0	[8.857911]	[105]	[10.071603]	[105]	[139340585]	[139340585]
890_10863	chr15	101006947	101007347	+	1000	84.0	[7.046873]	[136]	[]	[]	[101007171]	[]
890_10864	chr16	2143543	2143943	+	1000	84.0	[9.912252]	[93]	[8.548939]	[93]	[2143735]	[2143735]
890_10866	chr16	10485699	10486099	+	1000	84.0	[7.046873]	[147]	[]	[]	[10485934]	[]
890_1087	chr1	32964038	32964438	+	1000	333.0	[7.6892915]	[131]	[7.1388025]	[131]	[32964260]	[32964260]
890_10871	chr16	81424724	81425124	+	1000	84.0	[11.406425]	[103]	[10.185503]	[103]	[81424916]	[81424916]
890_10876	chr17	4949692	4950092	+	1000	84.0	[8.548939]	[115]	[9.912252]	[115]	[4949890]	[4949890]
890_10877	chr17	5438866	5439266	+	1000	84.0	[11.247076]	[128]	[9.876531]	[128]	[5439091]	[5439091]
890_10880	chr17	35244478	35244878	+	1000	84.0	[13.478247, 6.876215]	[162, 180]	[13.478247, 7.135697]	[162, 180]	[35244704, 35244722]	[35244704, 35244722]
890_10882	chr17	42402112	42402512	+	1000	84.0	[13.169274]	[131]	[13.318897]	[131]	[42402336]	[42402336]
890_10885	chr17	82230886	82231286	+	1000	84.0	[6.858047]	[138]	[]	[]	[82231120]	[]
890_10891	chr19	7679322	7679722	+	1000	84.0	[7.2114162]	[160]	[7.4877]	[160]	[7679558]	[7679558]
890_10897	chr19	45607194	45607594	+	1000	84.0	[8.857911]	[78]	[10.071603]	[78]	[45607358]	[45607358]
890_10902	chr2	80170169	80170569	+	1000	84.0	[7.2062225]	[137]	[6.900726]	[137]	[80170393]	[80170393]
890_10905	chr2	100202558	100202958	+	1000	84.0	[10.185503]	[84]	[11.406425, 7.0544653]	[84, 103]	[100202738]	[100202738, 100202757]
890_10910	chr2	201233259	201233659	+	1000	84.0	[7.066406]	[95]	[7.2138147]	[95]	[201233439]	[201233439]
890_10911	chr2	239360322	239360722	+	1000	84.0	[7.066406]	[87]	[7.2138147]	[87]	[239360504]	[239360504]
890_10913	chr20	29883825	29884225	+	1000	84.0	[11.406425]	[91]	[10.185503]	[91]	[29884012]	[29884012]
890_10914	chr20	34256001	34256401	+	1000	84.0	[11.406425]	[104]	[10.185503]	[104]	[34256198]	[34256198]
890_10916	chr21	42833445	42833845	+	1000	84.0	[8.05161]	[144]	[7.0544653, 7.14623]	[105, 144]	[42833688]	[42833649, 42833688]
890_1092	chr17	7475759	7476159	+	1000	333.0	[13.318897]	[100]	[13.169274]	[100]	[7475948]	[7475948]
890_10933	chr4	2792663	2793063	+	1000	84.0	[9.912252]	[151]	[8.548939]	[151]	[2792895]	[2792895]
890_10934	chr4	6893620	6894020	+	1000	84.0	[9.912252]	[103]	[8.548939]	[103]	[6893812]	[6893812]
890_10938	chr4	85577303	85577703	+	1000	84.0	[7.5227866]	[132]	[7.225755]	[132]	[85577508]	[85577508]
890_10944	chr5	135034360	135034760	+	1000	84.0	[7.1388025]	[115]	[7.6892915]	[115]	[135034557]	[135034557]
890_10947	chr5	154743843	154744243	+	1000	84.0	[7.5227866]	[138]	[7.225755]	[138]	[154744060]	[154744060]
890_10949	chr6	15017808	15018208	+	1000	84.0	[13.478247]	[83]	[13.478247]	[83]	[15017982]	[15017982]
890_1095	chr12	122975122	122975522	+	1000	332.0	[13.009925]	[119]	[13.009925]	[119]	[122975335]	[122975335]
890_10953	chr6	27650783	27651183	+	1000	84.0	[7.1574593]	[108]	[7.4100494]	[108]	[27650972]	[27650972]
890_10954	chr6	28753984	28754384	+	1000	84.0	[13.478247]	[122]	[13.478247]	[122]	[28754201]	[28754201]
890_10967	chr6	167565862	167566262	+	1000	84.0	[6.9167833]	[106]	[7.363437]	[106]	[167566067]	[167566067]
890_10968	chr7	611025	611425	+	1000	84.0	[]	[]	[7.0544653]	[131]	[]	[611238]
890_10969	chr7	699115	699515	+	1000	84.0	[9.912252]	[126]	[8.548939]	[126]	[699324]	[699324]
890_1097	chr17	27570176	27570576	+	1000	332.0	[]	[]	[7.0544653]	[105]	[]	[27570376]
890_10970	chr7	5561948	5562348	+	1000	84.0	[8.360582]	[132]	[7.30558]	[132]	[5562177]	[5562177]
890_10972	chr7	38909011	38909411	+	1000	84.0	[7.2062225]	[92]	[6.900726]	[92]	[38909190]	[38909190]
890_1098	chr17	44070483	44070883	+	1000	332.0	[9.912252]	[81]	[8.548939]	[81]	[44070661]	[44070661]
890_10982	chr8	8893446	8893846	+	1000	84.0	[10.071603]	[116]	[8.857911]	[116]	[8893654]	[8893654]
890_10985	chr8	38475940	38476340	+	1000	84.0	[6.9167833, 6.9167833]	[122, 130]	[7.363437, 7.363437]	[122, 130]	[38476154, 38476162]	[38476154, 38476162]
890_10987	chr8	142943595	142943995	+	1000	84.0	[9.912252]	[140]	[8.548939]	[140]	[142943831]	[142943831]
890_10994	chr9	125406530	125406930	+	1000	84.0	[7.5227866, 7.017397]	[110, 159]	[7.225755, 6.876215]	[110, 159]	[125406732, 125406781]	[125406732, 125406781]
890_10996	chr9	131066699	131067099	+	1000	84.0	[11.247076]	[157]	[9.876531]	[157]	[131066937]	[131066937]
890_10998	chr9	137491597	137491997	+	1000	84.0	[]	[]	[7.046873]	[132]	[]	[137491825]
890_10999	chrX	39582073	39582473	+	1000	84.0	[10.185503]	[104]	[11.406425]	[104]	[39582270]	[39582270]
890_11	chr3	47475799	47476199	+	1000	746.0	[13.009925]	[97]	[13.009925]	[97]	[47475993]	[47475993]
890_11000	chrX	40148523	40148923	+	1000	84.0	[7.066406]	[90]	[7.2138147]	[90]	[40148707]	[40148707]
890_11001	chrX	136896140	136896540	+	1000	84.0	[13.009925]	[113]	[13.009925]	[113]	[136896345]	[136896345]
890_11004	chr1	3531458	3531858	+	1000	83.0	[10.185503]	[122]	[11.406425]	[122]	[3531668]	[3531668]
890_11009	chr1	44031399	44031799	+	1000	83.0	[7.7966723]	[113]	[7.3707657]	[113]	[44031601]	[44031601]
890_1101	chr21	38121145	38121545	+	1000	332.0	[7.6470494]	[107]	[7.520388]	[107]	[38121350]	[38121350]
890_11013	chr1	151611273	151611673	+	1000	83.0	[7.2138147]	[120]	[7.066406]	[120]	[151611489]	[151611489]
890_11025	chr11	8709761	8710161	+	1000	83.0	[13.009925, 13.009925]	[102, 123]	[13.009925, 13.009925]	[102, 123]	[8709959, 8709980]	[8709959, 8709980]
890_1103	chr7	47211515	47211915	+	1000	332.0	[13.478247]	[117]	[13.478247]	[117]	[47211727]	[47211727]
890_11032	chr11	126283306	126283706	+	1000	83.0	[7.4100494]	[92]	[7.1574593]	[92]	[126283486]	[126283486]
890_11033	chr11	130006903	130007303	+	1000	83.0	[7.2062225]	[66]	[6.900726]	[66]	[130007068]	[130007068]
890_11034	chr12	6138860	6139260	+	1000	83.0	[7.4100494]	[140]	[7.1574593]	[140]	[6139083]	[6139083]
890_11036	chr12	6961232	6961632	+	1000	83.0	[7.614552, 8.548939]	[107, 160]	[8.519932, 9.912252]	[107, 160]	[6961405, 6961458]	[6961405, 6961458]
890_11041	chr12	94101372	94101772	+	1000	83.0	[8.05161]	[142]	[7.14623]	[142]	[94101594]	[94101594]
890_1105	chr1	9267033	9267433	+	1000	331.0	[11.406425]	[100]	[10.185503]	[100]	[9267222]	[9267222]
890_11058	chr16	3716874	3717274	+	1000	83.0	[13.009925]	[125]	[13.009925]	[125]	[3717098]	[3717098]
890_11060	chr16	70435987	70436387	+	1000	83.0	[7.2062225]	[161]	[6.900726]	[161]	[70436206]	[70436206]
890_1107	chr2	10030243	10030643	+	1000	331.0	[13.478247]	[98]	[13.478247]	[98]	[10030441]	[10030441]
890_11071	chr18	3402959	3403359	+	1000	83.0	[7.225755]	[125]	[7.5227866]	[125]	[3403179]	[3403179]
890_11073	chr19	8269268	8269668	+	1000	83.0	[13.478247]	[137]	[13.478247]	[137]	[8269485]	[8269485]
890_11075	chr19	18303473	18303873	+	1000	83.0	[7.3707657]	[125]	[7.7966723]	[125]	[18303678]	[18303678]
890_11077	chr19	40566959	40567359	+	1000	83.0	[13.009925]	[118]	[13.009925]	[118]	[40567161]	[40567161]
890_11087	chr2	170862569	170862969	+	1000	83.0	[7.4664316]	[126]	[7.569399]	[126]	[170862793]	[170862793]
890_1109	chr7	74298733	74299133	+	1000	331.0	[13.009925]	[88]	[13.009925]	[88]	[74298916]	[74298916]
890_11091	chr2	201158065	201158465	+	1000	83.0	[7.225755]	[104]	[7.5227866]	[104]	[201158261]	[201158261]
890_11093	chr20	23155111	23155511	+	1000	83.0	[13.318897]	[120]	[13.169274]	[120]	[23155319]	[23155319]
890_11096	chr20	50349321	50349721	+	1000	83.0	[7.4100494]	[92]	[7.1574593]	[92]	[50349501]	[50349501]
890_1110	chr7	151003462	151003862	+	1000	331.0	[13.478247]	[76]	[13.478247]	[76]	[151003637]	[151003637]
890_11100	chr22	16603716	16604116	+	1000	83.0	[8.05161]	[144]	[7.14623]	[144]	[16603958]	[16603958]
890_11111	chr3	14124139	14124539	+	1000	83.0	[7.7966723]	[142]	[7.3707657]	[142]	[14124361]	[14124361]
890_11112	chr3	14497294	14497694	+	1000	83.0	[13.009925]	[100]	[13.009925]	[100]	[14497487]	[14497487]
890_11116	chr3	168096106	168096506	+	1000	83.0	[8.548939]	[102]	[9.912252]	[102]	[168096301]	[168096301]
890_11118	chr3	183533795	183534195	+	1000	83.0	[]	[]	[7.046873]	[99]	[]	[183533985]
890_1112	chr9	137240314	137240714	+	1000	331.0	[9.912252, 8.519932]	[90, 103]	[8.548939, 7.614552]	[90, 103]	[137240501, 137240514]	[137240501, 137240514]
890_11124	chr4	88593039	88593439	+	1000	83.0	[8.113682]	[113]	[8.113682]	[113]	[88593247]	[88593247]
890_11129	chr5	65925699	65926099	+	1000	83.0	[7.298152]	[172]	[7.9982634]	[172]	[65925947]	[65925947]
890_11130	chr5	141669483	141669883	+	1000	83.0	[8.548939]	[82]	[9.912252]	[82]	[141669654]	[141669654]
890_11134	chr5	171477142	171477542	+	1000	83.0	[7.2138147]	[162]	[7.066406]	[162]	[171477393]	[171477393]
890_11135	chr5	173973690	173974090	+	1000	83.0	[6.900726, 7.101077]	[111, 155]	[7.2062225, 6.99811]	[111, 155]	[173973887, 173973931]	[173973887, 173973931]
890_11138	chr6	11975480	11975880	+	1000	83.0	[8.548939]	[87]	[9.912252]	[87]	[11975664]	[11975664]
890_11139	chr6	20158692	20159092	+	1000	83.0	[10.185503]	[112]	[11.406425]	[112]	[20158875]	[20158875]
890_11141	chr6	32130191	32130591	+	1000	83.0	[7.1574593]	[93]	[7.4100494]	[93]	[32130372]	[32130372]
890_11142	chr6	33312682	33313082	+	1000	83.0	[7.2062225]	[101]	[6.900726]	[101]	[33312880]	[33312880]
890_11147	chr6	109045385	109045785	+	1000	83.0	[7.0544653]	[79]	[]	[]	[109045562]	[]
890_11148	chr6	135286979	135287379	+	1000	83.0	[13.009925]	[104]	[13.009925]	[104]	[135287182]	[135287182]
890_11149	chr6	139531165	139531565	+	1000	83.0	[6.900726]	[110]	[7.2062225]	[110]	[139531360]	[139531360]
890_1115	chr21	46228521	46228921	+	1000	330.0	[13.318897]	[108]	[13.169274]	[108]	[46228728]	[46228728]
890_11150	chr6	147126733	147127133	+	1000	83.0	[6.9167833]	[113]	[7.363437]	[113]	[147126931]	[147126931]
890_11164	chr8	8754340	8754740	+	1000	83.0	[13.009925]	[111]	[13.009925]	[111]	[8754549]	[8754549]
890_11165	chr8	30133807	30134207	+	1000	83.0	[7.046873]	[107]	[]	[]	[30134010]	[]
890_11167	chr8	93109905	93110305	+	1000	83.0	[7.2138147]	[68]	[7.066406]	[68]	[93110071]	[93110071]
890_11180	chr9	130983948	130984348	+	1000	83.0	[8.548939]	[114]	[9.912252]	[114]	[130984154]	[130984154]
890_11182	chrX	15493276	15493676	+	1000	83.0	[7.4477744]	[107]	[7.848641]	[107]	[15493457]	[15493457]
890_11184	chrX	47650388	47650788	+	1000	83.0	[8.857911]	[114]	[10.071603]	[114]	[47650590]	[47650590]
890_11186	chrX	71365751	71366151	+	1000	83.0	[10.071603]	[118]	[8.857911]	[118]	[71365959]	[71365959]
890_11190	chrX	131609416	131609816	+	1000	83.0	[13.318897]	[83]	[13.169274]	[83]	[131609585]	[131609585]
890_11194	chr1	2555545	2555945	+	1000	82.0	[6.858047, 8.857911]	[58, 101]	[10.071603]	[101]	[2555701, 2555744]	[2555744]
890_11195	chr1	5893186	5893586	+	1000	82.0	[10.185503]	[138]	[11.406425]	[138]	[5893411]	[5893411]
890_112	chr8	37736415	37736815	+	1000	611.0	[7.4552026]	[98]	[8.210959]	[98]	[37736604]	[37736604]
890_1120	chr6	44223603	44224003	+	1000	330.0	[8.548939, 7.2114162]	[101, 112]	[9.912252, 7.4877]	[101, 112]	[44223801, 44223812]	[44223801, 44223812]
890_11203	chr1	30713183	30713583	+	1000	82.0	[13.009925]	[107]	[13.009925]	[107]	[30713371]	[30713371]
890_11215	chr1	162564643	162565043	+	1000	82.0	[11.247076]	[94]	[9.876531]	[94]	[162564835]	[162564835]
890_11219	chr1	180535616	180536016	+	1000	82.0	[13.478247]	[72]	[13.478247]	[72]	[180535785]	[180535785]
890_11221	chr1	200885990	200886390	+	1000	82.0	[13.478247]	[107]	[13.478247]	[107]	[200886195]	[200886195]
890_11229	chr10	1746781	1747181	+	1000	82.0	[7.5227866, 7.2062225, 7.5227866, 7.614552, 7.5227866]	[80, 89, 111, 120, 142]	[7.225755, 6.900726, 7.225755, 8.519932, 7.225755]	[80, 89, 111, 120, 142]	[1746946, 1746955, 1746977, 1746986, 1747008]	[1746946, 1746955, 1746977, 1746986, 1747008]
890_1123	chr10	48306215	48306615	+	1000	329.0	[9.912252]	[102]	[8.548939]	[102]	[48306411]	[48306411]
890_11230	chr10	3074341	3074741	+	1000	82.0	[8.548939]	[129]	[9.912252]	[129]	[3074562]	[3074562]
890_11233	chr10	27240923	27241323	+	1000	82.0	[8.210959]	[116]	[7.4552026]	[116]	[27241124]	[27241124]
890_11241	chr11	942806	943206	+	1000	82.0	[6.99811]	[97]	[7.101077]	[97]	[942999]	[942999]
890_11249	chr12	51885826	51886226	+	1000	82.0	[7.5227866]	[90]	[7.225755]	[90]	[51886013]	[51886013]
890_1125	chr16	4847245	4847645	+	1000	329.0	[13.169274]	[87]	[13.318897]	[87]	[4847430]	[4847430]
890_11252	chr12	108694886	108695286	+	1000	82.0	[8.157613, 7.2062225]	[87, 116]	[7.607124, 6.900726]	[87, 116]	[108695064, 108695093]	[108695064, 108695093]
890_11254	chr13	108003580	108003980	+	1000	82.0	[7.066406]	[87]	[7.2138147]	[87]	[108003761]	[108003761]
890_11256	chr15	40764618	40765018	+	1000	82.0	[7.4100494]	[125]	[7.1574593]	[125]	[40764820]	[40764820]
890_11257	chr15	68348120	68348520	+	1000	82.0	[7.046873]	[98]	[7.0544653]	[158]	[68348299]	[68348359]
890_11258	chr16	1679256	1679656	+	1000	82.0	[13.478247]	[127]	[13.478247]	[127]	[1679474]	[1679474]
890_1126	chr16	87492916	87493316	+	1000	329.0	[7.6470494]	[95]	[7.520388]	[95]	[87493109]	[87493109]
890_11261	chr16	81638248	81638648	+	1000	82.0	[7.3707657]	[109]	[7.7966723]	[109]	[81638445]	[81638445]
890_11265	chr17	38559815	38560215	+	1000	82.0	[13.318897]	[160]	[13.169274]	[160]	[38560050]	[38560050]
890_11266	chr17	42824099	42824499	+	1000	82.0	[]	[]	[6.858047]	[114]	[]	[42824303]
890_11274	chr19	3451387	3451787	+	1000	82.0	[7.2062225]	[63]	[6.900726]	[63]	[3451544]	[3451544]
890_11275	chr19	13261033	13261433	+	1000	82.0	[7.5227866]	[74]	[7.225755]	[74]	[13261202]	[13261202]
890_11278	chr19	33263522	33263922	+	1000	82.0	[13.318897, 8.113682]	[118, 126]	[13.169274, 8.113682]	[118, 126]	[33263740, 33263748]	[33263740, 33263748]
890_11281	chr19	42071214	42071614	+	1000	82.0	[7.298152, 13.318897]	[76, 106]	[7.9982634, 13.169274]	[76, 106]	[42071373, 42071403]	[42071373, 42071403]
890_11282	chr19	45460936	45461336	+	1000	82.0	[13.009925, 6.99811]	[122, 138]	[13.009925, 7.101077]	[122, 138]	[45461144, 45461160]	[45461144, 45461160]
890_11284	chr19	51294143	51294543	+	1000	82.0	[7.225755]	[82]	[7.5227866]	[82]	[51294305]	[51294305]
890_11285	chr19	54551863	54552263	+	1000	82.0	[13.169274]	[128]	[13.318897]	[128]	[54552078]	[54552078]
890_11287	chr2	12277574	12277974	+	1000	82.0	[6.9167833]	[139]	[7.363437]	[139]	[12277769]	[12277769]
890_11289	chr2	101308419	101308819	+	1000	82.0	[8.360582]	[122]	[7.30558]	[122]	[101308624]	[101308624]
890_11293	chr2	224400179	224400579	+	1000	82.0	[13.009925, 6.876215]	[110, 156]	[13.009925, 7.135697]	[110, 156]	[224400373, 224400419]	[224400373, 224400419]
890_113	chr19	10653921	10654321	+	1000	609.0	[7.5227866, 13.478247, 9.912252]	[66, 113, 148]	[7.225755, 13.478247, 8.548939]	[66, 113, 148]	[10654079, 10654126, 10654161]	[10654079, 10654126, 10654161]
890_11305	chr22	29732229	29732629	+	1000	82.0	[11.247076]	[119]	[9.876531]	[119]	[29732443]	[29732443]
890_11308	chr22	39012791	39013191	+	1000	82.0	[13.478247]	[107]	[13.478247]	[107]	[39012989]	[39012989]
890_1131	chr1	21937580	21937980	+	1000	328.0	[11.247076]	[99]	[9.876531]	[99]	[21937774]	[21937774]
890_11315	chr3	128723503	128723903	+	1000	82.0	[13.169274]	[119]	[13.318897]	[119]	[128723714]	[128723714]
890_11318	chr4	48219483	48219883	+	1000	82.0	[13.478247]	[111]	[13.478247]	[111]	[48219689]	[48219689]
890_11319	chr4	70779050	70779450	+	1000	82.0	[7.066406]	[127]	[7.2138147]	[127]	[70779258]	[70779258]
