#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF12_idr.fa TCF12 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
368_1095	chr17	20010141	20010541	+	1000	444.0	[7.7957826]	[92]	[]	[]	[20010328]	[]
368_10955	chr2	216789076	216789476	+	1000	71.5	[]	[]	[8.779576]	[207]	[]	[216789319]
368_10956	chr2	224546164	224546564	+	839	71.5	[8.779576]	[143]	[]	[]	[224546386]	[]
368_10957	chr20	3652232	3652632	+	1000	71.5	[]	[]	[8.320784, 8.779576, 8.891774]	[97, 119, 125]	[]	[3652419, 3652441, 3652447]
368_10958	chr22	22586551	22586951	+	1000	71.5	[]	[]	[8.320784]	[219]	[]	[22586756]
368_10959	chr22	23173832	23174232	+	1000	71.5	[12.567606]	[115]	[8.779576]	[65]	[23174034]	[23173984]
368_10977	chr8	144694466	144694866	+	1000	71.5	[12.567606]	[147]	[7.7957826]	[171]	[144694642]	[144694666]
368_10978	chr9	107161319	107161719	+	1000	71.5	[]	[]	[8.001244]	[116]	[]	[107161480]
368_10982	chr1	58896546	58896946	+	1000	71.0	[8.090539, 8.090539]	[130, 147]	[]	[]	[58896742, 58896759]	[]
368_10984	chr1	118185548	118185948	+	1000	71.0	[]	[]	[8.527855]	[120]	[]	[118185747]
368_10988	chr10	46441894	46442294	+	802	71.0	[8.527855]	[119]	[8.069409]	[126]	[46442113]	[46442120]
368_1099	chr1	23777833	23778233	+	1000	442.5	[]	[]	[8.090539]	[115]	[]	[23778027]
368_10993	chr11	68634613	68635013	+	1000	71.0	[8.090539]	[113]	[]	[]	[68634806]	[]
368_11	chr22	19419630	19420030	+	1000	856.5	[]	[]	[12.567606]	[221]	[]	[19419855]
368_1100	chr11	12989484	12989884	+	1000	442.5	[8.182954]	[88]	[]	[]	[12989646]	[]
368_11000	chr14	55963350	55963750	+	873	71.0	[8.001244]	[106]	[]	[]	[55963555]	[]
368_11001	chr16	1944236	1944636	+	804	71.0	[8.968127]	[224]	[]	[]	[1944469]	[]
368_11004	chr19	55270346	55270746	+	1000	71.0	[8.968127]	[129]	[8.228404, 7.549868]	[106, 183]	[55270537]	[55270514, 55270591]
368_1101	chr7	72805672	72806072	+	1000	442.5	[]	[]	[8.320784]	[126]	[]	[72805892]
368_11014	chr22	23178278	23178678	+	790	71.0	[8.090539]	[240]	[]	[]	[23178524]	[]
368_11026	chr6	4864972	4865372	+	1000	71.0	[12.567606, 12.567606, 12.567606]	[141, 170, 199]	[]	[]	[4865125, 4865154, 4865183]	[]
368_11028	chr6	30047198	30047598	+	975	71.0	[8.182954]	[155]	[]	[]	[30047445]	[]
368_1103	chr10	14181182	14181582	+	1000	441.0	[8.891774]	[81]	[]	[]	[14181353]	[]
368_11034	chr6	161226274	161226674	+	1000	71.0	[]	[]	[8.228404]	[70]	[]	[161226436]
368_11036	chr7	84837339	84837739	+	1000	71.0	[7.7957826]	[82]	[]	[]	[84837503]	[]
368_11046	chrX	150941594	150941994	+	954	71.0	[]	[]	[8.182954]	[124]	[]	[150941776]
368_11047	chr1	61873482	61873882	+	906	70.5	[]	[]	[8.069409]	[84]	[]	[61873665]
368_11061	chr13	30654439	30654839	+	999	70.5	[8.090539]	[146]	[8.527855, 8.02331]	[107, 113]	[30654679]	[30654640, 30654646]
368_11064	chr14	23441003	23441403	+	753	70.5	[]	[]	[12.567606]	[66]	[]	[23441159]
368_11072	chr17	47213503	47213903	+	633	70.5	[]	[]	[8.182954]	[139]	[]	[47213689]
368_11075	chr19	35906949	35907349	+	1000	70.5	[]	[]	[8.069409]	[138]	[]	[35907178]
368_11076	chr2	6835426	6835826	+	1000	70.5	[]	[]	[8.320784]	[138]	[]	[6835636]
368_11077	chr2	47695348	47695748	+	886	70.5	[8.779576]	[81]	[]	[]	[47695504]	[]
368_11081	chr2	235680713	235681113	+	833	70.5	[8.891774]	[134]	[]	[]	[235680923]	[]
368_11085	chr21	34865180	34865580	+	1000	70.5	[8.069409]	[126]	[]	[]	[34865387]	[]
368_11092	chr4	153954664	153955064	+	1000	70.5	[]	[]	[8.001244]	[89]	[]	[153954849]
368_11099	chr5	180085157	180085557	+	1000	70.5	[8.02331]	[85]	[]	[]	[180085317]	[]
368_11111	chr8	11942099	11942499	+	999	70.5	[8.494345]	[211]	[7.549868]	[194]	[11942319]	[11942302]
368_11121	chr1	56516421	56516821	+	1000	70.0	[8.001244]	[83]	[]	[]	[56516595]	[]
368_11127	chr10	101367573	101367973	+	1000	70.0	[]	[]	[8.182954]	[126]	[]	[101367773]
368_1113	chr5	126514821	126515221	+	1000	439.0	[7.7957826]	[98]	[8.069409, 8.779576]	[64, 145]	[126515014]	[126514980, 126515061]
368_11132	chr12	65205042	65205442	+	729	70.0	[8.182954]	[101]	[]	[]	[65205205]	[]
368_11134	chr13	32468759	32469159	+	1000	70.0	[]	[]	[8.891774, 8.069409]	[96, 115]	[]	[32468922, 32468941]
368_11142	chr15	90895695	90896095	+	1000	70.0	[]	[]	[8.891774]	[127]	[]	[90895899]
368_11144	chr16	58243708	58244108	+	973	70.0	[]	[]	[8.069409]	[87]	[]	[58243868]
368_11151	chr18	9320992	9321392	+	963	70.0	[8.891774]	[80]	[8.891774]	[79]	[9321167]	[9321166]
368_11155	chr2	26442674	26443074	+	1000	70.0	[9.473919, 8.320784]	[116, 147]	[]	[]	[26442871, 26442902]	[]
368_11156	chr2	70243910	70244310	+	1000	70.0	[7.549868]	[309]	[]	[]	[70244130]	[]
368_11157	chr2	134160594	134160994	+	945	70.0	[8.001244]	[196]	[]	[]	[134160784]	[]
368_11161	chr20	47201324	47201724	+	1000	70.0	[]	[]	[8.320784]	[127]	[]	[47201530]
368_11164	chr22	27633011	27633411	+	955	70.0	[12.567606]	[107]	[]	[]	[27633217]	[]
368_11169	chr3	129599561	129599961	+	983	70.0	[]	[]	[8.001244]	[67]	[]	[129599714]
368_1117	chr3	141805171	141805571	+	1000	438.5	[]	[]	[8.320784]	[110]	[]	[141805371]
368_11176	chr6	146815812	146816212	+	853	70.0	[]	[]	[9.473919]	[78]	[]	[146815989]
368_11185	chrX	71229811	71230211	+	1000	70.0	[]	[]	[8.320784]	[98]	[]	[71230003]
368_11188	chr1	33055225	33055625	+	1000	69.5	[8.891774]	[119]	[]	[]	[33055436]	[]
368_1119	chr5	173855579	173855979	+	1000	438.5	[]	[]	[8.891774]	[143]	[]	[173855815]
368_11204	chr12	93341362	93341762	+	1000	69.5	[]	[]	[8.001244]	[72]	[]	[93341528]
368_11205	chr12	123860360	123860760	+	1000	69.5	[]	[]	[8.891774]	[128]	[]	[123860575]
368_11212	chr16	53094254	53094654	+	909	69.5	[]	[]	[8.320784]	[135]	[]	[53094475]
368_11221	chr1_KI270711v1_random	8069	8469	+	615	69.5	[]	[]	[8.320784]	[71]	[]	[8234]
368_11226	chr22	21056515	21056915	+	959	69.5	[8.320784, 8.182954]	[188, 222]	[]	[]	[21056710, 21056744]	[]
368_11233	chr5	77748106	77748506	+	904	69.5	[8.527855]	[169]	[]	[]	[77748332]	[]
368_11235	chr6	658268	658668	+	1000	69.5	[7.7957826]	[83]	[]	[]	[658419]	[]
368_11236	chr6	5541976	5542376	+	669	69.5	[8.228404, 8.182954]	[130, 172]	[7.549868]	[194]	[5542158, 5542200]	[5542222]
368_11237	chr6	7561221	7561621	+	890	69.5	[8.228404]	[94]	[]	[]	[7561409]	[]
368_11241	chr6	51121760	51122160	+	1000	69.5	[]	[]	[8.891774]	[76]	[]	[51121915]
368_11245	chr6	154504122	154504522	+	1000	69.5	[]	[]	[8.779576]	[133]	[]	[154504328]
368_11248	chr7	99224418	99224818	+	1000	69.5	[12.567606, 8.001244, 8.968127, 9.473919]	[174, 199, 208, 212]	[]	[]	[99224631, 99224656, 99224665, 99224669]	[]
368_11249	chr7	130234111	130234511	+	949	69.5	[]	[]	[8.320784, 8.320784]	[138, 155]	[]	[130234340, 130234357]
368_11253	chr8	104582880	104583280	+	949	69.5	[8.320784]	[142]	[]	[]	[104583089]	[]
368_11254	chr9	127129356	127129756	+	917	69.5	[]	[]	[8.891774]	[106]	[]	[127129547]
368_11268	chr11	19243129	19243529	+	973	69.0	[]	[]	[8.001244]	[133]	[]	[19243327]
368_11276	chr15	35580593	35580993	+	641	69.0	[]	[]	[8.001244]	[129]	[]	[35580799]
368_11278	chr16	20904459	20904859	+	978	69.0	[]	[]	[8.090539]	[89]	[]	[20904614]
368_1128	chr2	58688828	58689228	+	1000	437.0	[8.320784]	[106]	[]	[]	[58689033]	[]
368_11285	chr18	58087992	58088392	+	947	69.0	[]	[]	[8.891774]	[76]	[]	[58088146]
368_11287	chr19	5093375	5093775	+	1000	69.0	[]	[]	[8.001244]	[138]	[]	[5093610]
368_11288	chr19	7801186	7801586	+	840	69.0	[]	[]	[8.891774, 7.7957826]	[141, 144]	[]	[7801365, 7801368]
368_11289	chr19	10862708	10863108	+	1000	69.0	[]	[]	[12.567606]	[95]	[]	[10862895]
368_1129	chr20	43690897	43691297	+	1000	437.0	[]	[]	[8.182954]	[114]	[]	[43691103]
368_11291	chr2	58561272	58561672	+	998	69.0	[8.891774]	[115]	[]	[]	[58561454]	[]
368_11292	chr2	70975269	70975669	+	568	69.0	[8.891774]	[104]	[]	[]	[70975455]	[]
368_11297	chr2	215388358	215388758	+	1000	69.0	[8.779576]	[80]	[]	[]	[215388532]	[]
368_11298	chr2	237723647	237724047	+	1000	69.0	[7.7957826]	[119]	[8.891774]	[147]	[237723844]	[237723872]
368_11301	chr20	47707195	47707595	+	1000	69.0	[8.805163]	[146]	[]	[]	[47707416]	[]
368_11311	chr4	40289510	40289910	+	674	69.0	[]	[]	[7.7957826, 8.182954]	[132, 144]	[]	[40289690, 40289702]
368_11316	chr5	172113832	172114232	+	805	69.0	[8.001244]	[105]	[]	[]	[172113993]	[]
368_11325	chr7	73665119	73665519	+	687	69.0	[]	[]	[8.069409]	[103]	[]	[73665302]
368_1133	chr16	81495710	81496110	+	1000	436.0	[]	[]	[8.069409]	[152]	[]	[81495959]
368_11333	chr9	98833183	98833583	+	1000	69.0	[]	[]	[8.069409]	[84]	[]	[98833361]
368_11335	chr9	121284018	121284418	+	803	69.0	[]	[]	[8.069409]	[80]	[]	[121284177]
368_11336	chr9	124322730	124323130	+	1000	69.0	[12.567606]	[91]	[]	[]	[124322892]	[]
368_11342	chr1	3793399	3793799	+	1000	68.5	[8.069409]	[130]	[]	[]	[3793619]	[]
368_11347	chr1	84690525	84690925	+	1000	68.5	[8.891774, 8.779576]	[156, 171]	[8.891774]	[155]	[84690735, 84690750]	[84690734]
368_11349	chr1	116502965	116503365	+	1000	68.5	[]	[]	[8.891774]	[143]	[]	[116503207]
368_1135	chr20	32682470	32682870	+	1000	435.5	[8.069409]	[128]	[]	[]	[32682676]	[]
368_11350	chr1	160515964	160516364	+	1000	68.5	[8.090539]	[96]	[]	[]	[160516136]	[]
368_11351	chr1	173303223	173303623	+	1000	68.5	[8.182954]	[72]	[]	[]	[173303395]	[]
368_1136	chr7	121076281	121076681	+	1000	435.5	[]	[]	[8.090539]	[130]	[]	[121076503]
368_11369	chr16	56307197	56307597	+	997	68.5	[8.001244, 8.069409]	[103, 119]	[8.182954]	[93]	[56307361, 56307377]	[56307351]
368_11374	chr17	75453350	75453750	+	958	68.5	[8.02331]	[204]	[]	[]	[75453528]	[]
368_11375	chr19	3133288	3133688	+	993	68.5	[12.567606]	[104]	[8.001244]	[96]	[3133468]	[3133460]
368_11381	chr2	54496893	54497293	+	1000	68.5	[8.320784]	[163]	[]	[]	[54497136]	[]
368_11384	chr20	44476182	44476582	+	879	68.5	[7.7957826]	[93]	[8.320784]	[162]	[44476338]	[44476407]
368_11388	chr22	21819409	21819809	+	1000	68.5	[]	[]	[8.779576]	[192]	[]	[21819589]
368_11398	chr4	6887938	6888338	+	1000	68.5	[]	[]	[8.228404]	[139]	[]	[6888145]
368_114	chr9	120897124	120897524	+	1000	731.0	[12.567606]	[155]	[8.001244]	[105]	[120897369]	[120897319]
368_11400	chr4	83238329	83238729	+	1000	68.5	[]	[]	[9.473919]	[194]	[]	[83238573]
368_11405	chr5	174532500	174532900	+	959	68.5	[8.891774]	[96]	[]	[]	[174532686]	[]
368_11410	chr6	157335844	157336244	+	1000	68.5	[8.891774]	[211]	[]	[]	[157336072]	[]
368_11418	chrX	70969914	70970314	+	1000	68.5	[]	[]	[8.320784]	[209]	[]	[70970156]
368_11424	chr1	155301526	155301926	+	1000	68.0	[]	[]	[8.228404]	[105]	[]	[155301717]
368_11425	chr1	180881828	180882228	+	952	68.0	[]	[]	[8.228404]	[156]	[]	[180881980]
368_11433	chr12	52660921	52661321	+	997	68.0	[8.891774]	[118]	[8.891774]	[117]	[52661132]	[52661131]
368_11434	chr12	54183961	54184361	+	978	68.0	[8.320784]	[198]	[]	[]	[54184181]	[]
368_11438	chr13	110471852	110472252	+	1000	68.0	[8.891774]	[138]	[8.001244]	[158]	[110472064]	[110472084]
368_11440	chr15	38627818	38628218	+	627	68.0	[]	[]	[8.090539]	[149]	[]	[38628062]
368_11442	chr16	11201830	11202230	+	754	68.0	[8.779576]	[119]	[8.320784]	[96]	[11202009]	[11201986]
368_11449	chr18	9701598	9701998	+	961	68.0	[8.001244]	[152]	[8.779576]	[92]	[9701824]	[9701764]
368_11456	chr2	20107851	20108251	+	880	68.0	[]	[]	[8.228404]	[158]	[]	[20108098]
368_11460	chr20	22403779	22404179	+	1000	68.0	[]	[]	[8.069409]	[139]	[]	[22403978]
368_11471	chr6	26125987	26126387	+	870	68.0	[]	[]	[8.069409]	[194]	[]	[26126221]
368_11476	chr7	135923630	135924030	+	900	68.0	[8.891774]	[108]	[]	[]	[135923821]	[]
368_11478	chr7	158748279	158748679	+	994	68.0	[]	[]	[8.02331]	[80]	[]	[158748441]
368_11480	chr8	141108191	141108591	+	899	68.0	[]	[]	[8.069409]	[82]	[]	[141108358]
368_11488	chr1	234870903	234871303	+	554	67.5	[8.090539]	[113]	[]	[]	[234871074]	[]
368_1149	chr20	54065654	54066054	+	1000	433.5	[]	[]	[7.7957826, 8.891774]	[146, 157]	[]	[54065886, 54065897]
368_11494	chr14	75329367	75329767	+	749	67.5	[]	[]	[8.320784]	[86]	[]	[75329551]
368_11495	chr14	106455072	106455472	+	1000	67.5	[8.182954]	[140]	[]	[]	[106455296]	[]
368_11496	chr15	68284601	68285001	+	1000	67.5	[]	[]	[7.549868]	[166]	[]	[68284807]
368_11497	chr15	79853442	79853842	+	860	67.5	[8.182954]	[152]	[]	[]	[79853689]	[]
368_11499	chr16	27229000	27229400	+	962	67.5	[12.567606]	[89]	[]	[]	[27229168]	[]
368_1150	chr8	27363669	27364069	+	1000	433.5	[8.805163]	[118]	[]	[]	[27363868]	[]
368_11500	chr17	1793286	1793686	+	815	67.5	[8.320784]	[107]	[]	[]	[1793453]	[]
368_11502	chr17	27245282	27245682	+	909	67.5	[8.069409]	[100]	[8.891774]	[133]	[27245463]	[27245496]
368_11506	chr19	16070408	16070808	+	663	67.5	[9.473919]	[103]	[8.779576]	[178]	[16070578]	[16070653]
368_11509	chr2	152200510	152200910	+	995	67.5	[8.891774]	[73]	[7.7957826]	[146]	[152200677]	[152200750]
368_11510	chr2	171211996	171212396	+	938	67.5	[8.001244]	[101]	[8.891774]	[131]	[171212197]	[171212227]
368_11511	chr2	200032858	200033258	+	1000	67.5	[]	[]	[8.182954, 8.779576]	[78, 107]	[]	[200033011, 200033040]
368_11528	chr6	37222520	37222920	+	954	67.5	[8.891774]	[281]	[8.891774, 8.182954]	[280, 331]	[37222697]	[37222696, 37222747]
368_11529	chr6	39171444	39171844	+	1000	67.5	[8.069409]	[76]	[]	[]	[39171609]	[]
368_11539	chr9	38036425	38036825	+	830	67.5	[]	[]	[8.069409]	[141]	[]	[38036628]
368_11540	chr9	135441180	135441580	+	994	67.5	[]	[]	[8.069409]	[215]	[]	[135441337]
368_11547	chr10	72316946	72317346	+	1000	67.0	[8.805163, 12.567606]	[140, 155]	[8.069409]	[89]	[72317166, 72317181]	[72317115]
368_11549	chr10	85992336	85992736	+	661	67.0	[]	[]	[8.182954]	[109]	[]	[85992533]
368_11551	chr11	71748922	71749322	+	801	67.0	[8.320784]	[94]	[]	[]	[71749082]	[]
368_11552	chr11	73684050	73684450	+	789	67.0	[8.069409]	[162]	[]	[]	[73684276]	[]
368_11554	chr12	5220811	5221211	+	977	67.0	[9.473919]	[119]	[]	[]	[5221020]	[]
368_11565	chr18	3481875	3482275	+	1000	67.0	[8.891774]	[117]	[8.891774]	[104]	[3482076]	[3482063]
368_11574	chr2	172513874	172514274	+	706	67.0	[8.182954]	[154]	[]	[]	[172514107]	[]
368_11575	chr2	215684362	215684762	+	1000	67.0	[]	[]	[8.320784]	[85]	[]	[215684518]
368_11577	chr20	5171801	5172201	+	1000	67.0	[8.001244]	[107]	[]	[]	[5172005]	[]
368_1158	chr1	111161844	111162244	+	1000	431.5	[]	[]	[8.069409]	[140]	[]	[111162075]
368_11585	chr4	54482671	54483071	+	921	67.0	[8.891774]	[132]	[8.891774, 7.7957826]	[131, 196]	[54482848]	[54482847, 54482912]
368_11590	chr5	150109910	150110310	+	1000	67.0	[12.567606, 12.567606, 8.779576]	[77, 96, 125]	[]	[]	[150110085, 150110104, 150110133]	[]
368_11591	chr5	160233098	160233498	+	934	67.0	[]	[]	[8.779576]	[61]	[]	[160233254]
368_11601	chr7	6705852	6706252	+	1000	67.0	[12.567606]	[145]	[]	[]	[6706021]	[]
368_11602	chr7	44934560	44934960	+	931	67.0	[8.805163]	[137]	[8.805163]	[136]	[44934759]	[44934758]
368_11607	chr8	97880269	97880669	+	1000	67.0	[8.891774]	[122]	[8.891774]	[121]	[97880469]	[97880468]
368_11611	chr1	7572636	7573036	+	942	66.5	[8.779576]	[166]	[]	[]	[7572885]	[]
368_11615	chr1	198193873	198194273	+	950	66.5	[]	[]	[8.001244]	[119]	[]	[198194038]
368_11634	chr17	38654966	38655366	+	833	66.5	[8.069409]	[208]	[]	[]	[38655213]	[]
368_11635	chr17	39321202	39321602	+	728	66.5	[]	[]	[8.069409]	[146]	[]	[39321356]
368_11638	chr19	610787	611187	+	724	66.5	[8.001244]	[164]	[]	[]	[611014]	[]
368_11641	chr19	50373095	50373495	+	907	66.5	[12.567606]	[95]	[]	[]	[50373257]	[]
368_11642	chr19	55520731	55521131	+	1000	66.5	[9.473919]	[147]	[]	[]	[55520977]	[]
368_11646	chr2	168664073	168664473	+	868	66.5	[]	[]	[8.069409]	[91]	[]	[168664259]
368_1165	chr1	230127057	230127457	+	1000	430.0	[8.182954]	[80]	[7.7957826, 7.7957826]	[57, 135]	[230127235]	[230127212, 230127290]
368_11653	chr22	23226147	23226547	+	1000	66.5	[8.891774]	[176]	[]	[]	[23226370]	[]
368_11659	chr3	160373614	160374014	+	1000	66.5	[]	[]	[8.182954]	[120]	[]	[160373811]
368_11663	chr5	154642415	154642815	+	728	66.5	[]	[]	[7.7957826]	[171]	[]	[154642647]
368_11669	chr7	111249786	111250186	+	672	66.5	[]	[]	[8.001244]	[108]	[]	[111249976]
368_11672	chr8	60708275	60708675	+	996	66.5	[8.069409]	[81]	[]	[]	[60708432]	[]
368_11673	chr8	107147985	107148385	+	1000	66.5	[8.090539]	[112]	[]	[]	[107148158]	[]
368_11682	chr1	86435331	86435731	+	932	66.0	[8.891774]	[111]	[8.891774]	[152]	[86435519]	[86435560]
368_11686	chr10	70598794	70599194	+	1000	66.0	[]	[]	[12.567606]	[139]	[]	[70598995]
368_11687	chr10	74738879	74739279	+	972	66.0	[8.069409]	[88]	[8.069409, 8.069409]	[93, 100]	[74739062]	[74739067, 74739074]
368_11690	chr11	35073888	35074288	+	990	66.0	[8.182954, 8.320784]	[102, 128]	[]	[]	[35074089, 35074115]	[]
368_11696	chr12	105256012	105256412	+	755	66.0	[8.182954, 8.069409]	[138, 141]	[]	[]	[105256206, 105256209]	[]
368_11705	chr17	1549009	1549409	+	735	66.0	[8.228404]	[187]	[]	[]	[1549258]	[]
368_11707	chr19	38862589	38862989	+	1000	66.0	[]	[]	[12.567606]	[108]	[]	[38862793]
368_11708	chr19	39253375	39253775	+	773	66.0	[]	[]	[8.320784]	[140]	[]	[39253593]
368_11709	chr19	45727214	45727614	+	862	66.0	[]	[]	[8.069409]	[175]	[]	[45727449]
368_1171	chr19	43774453	43774853	+	1000	429.5	[8.891774, 9.473919]	[74, 143]	[7.549868, 7.549868]	[112, 123]	[43774617, 43774686]	[43774655, 43774666]
368_11713	chr2	63827702	63828102	+	1000	66.0	[]	[]	[8.02331]	[129]	[]	[63827919]
368_1172	chr4	8336447	8336847	+	1000	429.5	[8.182954]	[74]	[]	[]	[8336605]	[]
368_11722	chr22	21865904	21866304	+	912	66.0	[7.7957826]	[67]	[]	[]	[21866058]	[]
368_11727	chr5	56157237	56157637	+	783	66.0	[7.7957826]	[75]	[]	[]	[56157399]	[]
368_1173	chr6	155080027	155080427	+	1000	429.5	[]	[]	[7.7957826]	[132]	[]	[155080257]
368_11739	chr8	53018996	53019396	+	1000	66.0	[8.228404]	[206]	[]	[]	[53019216]	[]
368_1174	chr8	31034696	31035096	+	1000	429.5	[]	[]	[12.567606]	[133]	[]	[31034926]
368_11748	chr1	11908325	11908725	+	991	65.5	[9.473919]	[158]	[]	[]	[11908564]	[]
368_1175	chr8	122828122	122828522	+	1000	429.5	[]	[]	[8.090539]	[127]	[]	[122828326]
368_11760	chr10	32059477	32059877	+	1000	65.5	[8.891774]	[147]	[]	[]	[32059711]	[]
368_11766	chr11	69957929	69958329	+	835	65.5	[7.7957826]	[91]	[]	[]	[69958099]	[]
368_11768	chr12	12492586	12492986	+	783	65.5	[7.7957826]	[124]	[]	[]	[12492768]	[]
368_11771	chr12	118409793	118410193	+	1000	65.5	[]	[]	[8.069409]	[119]	[]	[118409955]
368_11772	chr14	65329899	65330299	+	584	65.5	[8.891774]	[141]	[]	[]	[65330137]	[]
368_11776	chr17	80254530	80254930	+	626	65.5	[8.228404, 8.228404]	[110, 201]	[]	[]	[80254689, 80254780]	[]
368_11777	chr17	83118968	83119368	+	932	65.5	[8.494345]	[281]	[]	[]	[83119198]	[]
368_11781	chr2	10497855	10498255	+	815	65.5	[8.891774]	[178]	[8.891774]	[177]	[10498098]	[10498097]
368_1179	chr8	48466577	48466977	+	1000	429.0	[]	[]	[8.001244]	[119]	[]	[48466768]
368_11794	chr3	155204855	155205255	+	1000	65.5	[8.182954]	[146]	[]	[]	[155205064]	[]
368_11795	chr3	171814128	171814528	+	1000	65.5	[8.228404]	[200]	[8.090539]	[160]	[171814370]	[171814330]
368_11807	chr6	134605102	134605502	+	1000	65.5	[]	[]	[8.779576]	[68]	[]	[134605260]
368_11808	chr6	154558951	154559351	+	616	65.5	[8.069409]	[152]	[]	[]	[154559179]	[]
368_11813	chr8	40593672	40594072	+	898	65.5	[8.228404]	[107]	[7.549868]	[134]	[40593869]	[40593896]
368_11819	chrX	120224391	120224791	+	825	65.5	[8.891774]	[106]	[8.891774]	[105]	[120224565]	[120224564]
368_1182	chr9	87803949	87804349	+	1000	428.5	[8.001244]	[83]	[]	[]	[87804117]	[]
368_11822	chr1	91556220	91556620	+	841	65.0	[8.069409]	[120]	[]	[]	[91556424]	[]
368_11823	chr1	93442234	93442634	+	763	65.0	[8.805163]	[138]	[]	[]	[93442456]	[]
368_1183	chr21	44593979	44594379	+	1000	428.0	[]	[]	[8.001244]	[75]	[]	[44594151]
368_11830	chr10	32548196	32548596	+	863	65.0	[]	[]	[12.567606, 12.567606, 12.567606]	[80, 108, 137]	[]	[32548361, 32548389, 32548418]
368_11837	chr15	75043483	75043883	+	1000	65.0	[]	[]	[8.069409]	[139]	[]	[75043709]
368_11838	chr15	78247856	78248256	+	713	65.0	[8.891774]	[119]	[]	[]	[78248029]	[]
368_11844	chr17	78135917	78136317	+	681	65.0	[8.527855]	[147]	[]	[]	[78136083]	[]
368_11845	chr18	54871290	54871690	+	850	65.0	[8.001244]	[104]	[]	[]	[54871485]	[]
368_11851	chr2	126308112	126308512	+	966	65.0	[]	[]	[7.549868]	[144]	[]	[126308315]
368_11858	chr3	60260549	60260949	+	637	65.0	[]	[]	[8.001244]	[133]	[]	[60260778]
368_11861	chr3	153032879	153033279	+	804	65.0	[8.090539]	[72]	[]	[]	[153033047]	[]
368_11865	chr4	159063881	159064281	+	1000	65.0	[]	[]	[8.069409]	[190]	[]	[159064115]
368_11871	chr6	36908701	36909101	+	969	65.0	[8.001244]	[116]	[]	[]	[36908911]	[]
368_11875	chr7	100430865	100431265	+	853	65.0	[8.001244, 8.891774]	[91, 133]	[]	[]	[100431016, 100431058]	[]
368_11877	chr7	108535359	108535759	+	913	65.0	[8.182954]	[108]	[]	[]	[108535547]	[]
368_11884	chr9	121281854	121282254	+	1000	65.0	[]	[]	[8.779576]	[175]	[]	[121282100]
368_11885	chr9	126957706	126958106	+	963	65.0	[]	[]	[8.182954]	[141]	[]	[126957898]
368_11887	chr9	131065258	131065658	+	729	65.0	[]	[]	[8.001244]	[236]	[]	[131065499]
368_11896	chr1	197184214	197184614	+	784	64.5	[8.891774]	[102]	[]	[]	[197184400]	[]
368_11897	chr1	197745916	197746316	+	786	64.5	[]	[]	[8.001244]	[200]	[]	[197746161]
368_11899	chr1	247548090	247548490	+	889	64.5	[8.069409]	[114]	[]	[]	[247548269]	[]
368_11901	chr11	10406930	10407330	+	896	64.5	[8.090539]	[99]	[8.182954]	[137]	[10407099]	[10407137]
368_11902	chr11	118792700	118793100	+	1000	64.5	[8.228404]	[172]	[]	[]	[118792880]	[]
368_11910	chr16	28994399	28994799	+	947	64.5	[8.891774]	[93]	[]	[]	[28994587]	[]
368_11914	chr17	67064793	67065193	+	986	64.5	[8.891774]	[173]	[]	[]	[67065024]	[]
368_11915	chr17	78592394	78592794	+	984	64.5	[8.069409]	[62]	[]	[]	[78592546]	[]
368_11917	chr2	8347035	8347435	+	630	64.5	[]	[]	[8.090539]	[92]	[]	[8347218]
368_11924	chr21	14401238	14401638	+	1000	64.5	[7.549868, 8.090539]	[138, 148]	[8.779576, 8.320784]	[73, 95]	[14401461, 14401471]	[14401396, 14401418]
368_11931	chr5	76477541	76477941	+	919	64.5	[]	[]	[8.182954]	[179]	[]	[76477778]
368_11939	chr7	149564322	149564722	+	976	64.5	[8.779576]	[136]	[]	[]	[149564536]	[]
368_11940	chr8	55851573	55851973	+	563	64.5	[8.069409]	[126]	[7.7957826]	[77]	[55851774]	[55851725]
368_11943	chr8	95064538	95064938	+	716	64.5	[12.567606]	[77]	[]	[]	[95064699]	[]
368_11949	chr9	98432166	98432566	+	1000	64.5	[]	[]	[8.001244]	[108]	[]	[98432353]
368_11952	chrX	69113770	69114170	+	791	64.5	[8.182954, 8.891774]	[115, 122]	[]	[]	[69113947, 69113954]	[]
368_11957	chr1	67706378	67706778	+	871	64.0	[]	[]	[8.891774, 8.779576]	[111, 159]	[]	[67706539, 67706587]
368_11961	chr10	22217056	22217456	+	835	64.0	[8.069409]	[140]	[]	[]	[22217233]	[]
368_11964	chr11	75366803	75367203	+	992	64.0	[8.891774]	[75]	[]	[]	[75366967]	[]
368_11968	chr14	74660244	74660644	+	889	64.0	[8.069409]	[99]	[]	[]	[74660397]	[]
368_11971	chr15	87608612	87609012	+	684	64.0	[]	[]	[8.090539]	[75]	[]	[87608764]
368_1198	chr19	51546700	51547100	+	1000	425.0	[]	[]	[7.7957826]	[100]	[]	[51546892]
368_11980	chr22	17155913	17156313	+	627	64.0	[]	[]	[8.001244]	[157]	[]	[17156159]
