#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXJ2_idr.fa FOXJ2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
303_11022	chr6	15368874	15369274	+	1000	45.0	[]	[]	[6.4206944]	[151]	[]	[15369078]
303_11029	chr6	27693608	27694008	+	1000	45.0	[]	[]	[7.1202607]	[165]	[]	[27693859]
303_11030	chr6	28953054	28953454	+	1000	45.0	[]	[]	[7.3387127]	[73]	[]	[28953213]
303_11033	chr6	42229687	42230087	+	1000	45.0	[]	[]	[8.10693, 12.067478, 10.162791]	[122, 162, 173]	[]	[42229857, 42229897, 42229908]
303_11034	chr6	70904321	70904721	+	1000	45.0	[8.1802225]	[63]	[]	[]	[70904472]	[]
303_11038	chr6	119037884	119038284	+	1000	45.0	[]	[]	[8.325381]	[136]	[]	[119038115]
303_11039	chr6	119241097	119241497	+	1000	45.0	[12.285931]	[99]	[]	[]	[119241286]	[]
303_1104	chr16	85047126	85047526	+	1000	120.0	[]	[]	[8.325381]	[141]	[]	[85047332]
303_11040	chr6	125946246	125946646	+	1000	45.0	[]	[]	[12.067478]	[126]	[]	[125946451]
303_11041	chr6	129507844	129508244	+	1000	45.0	[10.162791]	[93]	[10.162791]	[138]	[129508033]	[129508078]
303_11045	chr6	160138270	160138670	+	1000	45.0	[]	[]	[10.381243]	[113]	[]	[160138430]
303_11046	chr6	164107483	164107883	+	1000	45.0	[]	[]	[7.3291993]	[171]	[]	[164107717]
303_11047	chr6	167855798	167856198	+	1000	45.0	[12.067478]	[90]	[]	[]	[167855978]	[]
303_11048	chr7	12951502	12951902	+	1000	45.0	[6.5088143, 7.3291993]	[118, 122]	[]	[]	[12951700, 12951704]	[]
303_11064	chr7	106676478	106676878	+	1000	45.0	[]	[]	[12.285931, 12.067478]	[104, 123]	[]	[106676670, 106676689]
303_11066	chr7	106817124	106817524	+	1000	45.0	[]	[]	[10.162791]	[137]	[]	[106817336]
303_1107	chr2	186919239	186919639	+	1000	120.0	[]	[]	[12.067478]	[101]	[]	[186919440]
303_11073	chr7	134946977	134947377	+	1000	45.0	[]	[]	[10.162791]	[134]	[]	[134947209]
303_11075	chr7	135659420	135659820	+	1000	45.0	[8.325381, 7.961771]	[62, 119]	[]	[]	[135659582, 135659639]	[]
303_11076	chr7	135663970	135664370	+	1000	45.0	[12.285931]	[97]	[]	[]	[135664161]	[]
303_1108	chr21	29647327	29647727	+	1000	120.0	[]	[]	[12.285931]	[90]	[]	[29647499]
303_11084	chr7	149127596	149127996	+	1000	45.0	[]	[]	[7.3387127]	[157]	[]	[149127793]
303_1109	chr22	23147576	23147976	+	1000	120.0	[12.285931, 6.5088143]	[93, 119]	[]	[]	[23147743, 23147769]	[]
303_11099	chr8	85944620	85945020	+	1000	45.0	[8.10693, 7.961771, 12.285931]	[63, 74, 150]	[]	[]	[85944779, 85944790, 85944866]	[]
303_11104	chr8	123327707	123328107	+	1000	45.0	[7.5476513]	[121]	[]	[]	[123327921]	[]
303_11106	chr8	125700386	125700786	+	1000	45.0	[]	[]	[6.5088143]	[299]	[]	[125700600]
303_11107	chr8	128002458	128002858	+	1000	45.0	[]	[]	[7.3291993]	[106]	[]	[128002664]
303_11109	chr8	132792488	132792888	+	1000	45.0	[7.5476513, 12.285931]	[76, 140]	[]	[]	[132792641, 132792705]	[]
303_1111	chr5	76181046	76181446	+	1000	120.0	[]	[]	[12.285931, 6.4206944]	[102, 110]	[]	[76181246, 76181254]
303_11111	chr8	144003432	144003832	+	1000	45.0	[8.325381, 6.5088143]	[122, 190]	[]	[]	[144003600, 144003668]	[]
303_11115	chr9	77987025	77987425	+	1000	45.0	[6.2755356]	[136]	[]	[]	[77987235]	[]
303_11120	chr9	109010634	109011034	+	1000	45.0	[]	[]	[12.285931]	[119]	[]	[109010824]
303_11121	chr9	121287001	121287401	+	1000	45.0	[]	[]	[8.10693]	[70]	[]	[121287168]
303_11124	chr9	130759210	130759610	+	1000	45.0	[]	[]	[10.162791]	[136]	[]	[130759409]
303_11125	chr9	130800387	130800787	+	1000	45.0	[7.3291993]	[103]	[]	[]	[130800563]	[]
303_11136	chrX	38805771	38806171	+	1000	45.0	[]	[]	[7.5476513]	[139]	[]	[38805987]
303_11137	chrX	40014818	40015218	+	1000	45.0	[10.381243]	[102]	[]	[]	[40014982]	[]
303_11149	chr1	28248565	28248965	+	1000	44.0	[7.1202607]	[167]	[]	[]	[28248811]	[]
303_11153	chr1	46096660	46097060	+	1000	44.0	[6.2755356]	[200]	[]	[]	[46096876]	[]
303_11160	chr1	70156540	70156940	+	1000	44.0	[7.1202607]	[69]	[]	[]	[70156709]	[]
303_11164	chr1	101071576	101071976	+	1000	44.0	[12.285931]	[134]	[]	[]	[101071797]	[]
303_11167	chr1	112319053	112319453	+	1000	44.0	[]	[]	[6.4206944]	[135]	[]	[112319245]
303_11170	chr1	125179986	125180386	+	1000	44.0	[]	[]	[10.162791]	[128]	[]	[125180209]
303_11179	chr1	161566215	161566615	+	1000	44.0	[7.5476513]	[68]	[]	[]	[161566374]	[]
303_11189	chr1	206847510	206847910	+	1000	44.0	[7.5476513]	[170]	[]	[]	[206847759]	[]
303_1119	chr1	157279541	157279941	+	1000	119.0	[12.285931]	[132]	[]	[]	[157279772]	[]
303_11191	chr1	207825905	207826305	+	1000	44.0	[6.4206944]	[184]	[]	[]	[207826138]	[]
303_11195	chr1	227234905	227235305	+	1000	44.0	[]	[]	[8.1802225]	[97]	[]	[227235066]
303_11199	chr1	246305995	246306395	+	1000	44.0	[6.4206944]	[97]	[]	[]	[246306149]	[]
303_11202	chr10	15703989	15704389	+	1000	44.0	[10.381243]	[120]	[]	[]	[15704200]	[]
303_11207	chr10	39986301	39986701	+	1000	44.0	[]	[]	[8.10693]	[100]	[]	[39986501]
303_11208	chr10	45407496	45407896	+	1000	44.0	[12.067478]	[131]	[]	[]	[45407671]	[]
303_11211	chr10	50592844	50593244	+	1000	44.0	[]	[]	[8.325381]	[128]	[]	[50593065]
303_11214	chr10	67855637	67856037	+	1000	44.0	[]	[]	[12.285931, 8.10693]	[139, 177]	[]	[67855832, 67855870]
303_11222	chr10	103525824	103526224	+	1000	44.0	[]	[]	[10.162791, 12.067478, 6.2755356]	[108, 126, 130]	[]	[103526027, 103526045, 103526049]
303_11225	chr11	9611136	9611536	+	1000	44.0	[]	[]	[7.1202607, 6.4206944]	[178, 194]	[]	[9611371, 9611387]
303_11226	chr11	10659702	10660102	+	1000	44.0	[]	[]	[7.3291993]	[68]	[]	[10659861]
303_11231	chr11	27296432	27296832	+	1000	44.0	[12.285931]	[103]	[]	[]	[27296633]	[]
303_11245	chr11	67583374	67583774	+	1000	44.0	[]	[]	[12.285931]	[105]	[]	[67583566]
303_1125	chr5	136133951	136134351	+	1000	119.0	[]	[]	[12.285931]	[78]	[]	[136134121]
303_11250	chr11	74739835	74740235	+	1000	44.0	[12.285931]	[107]	[]	[]	[74740040]	[]
303_11253	chr11	86438640	86439040	+	1000	44.0	[]	[]	[10.162791]	[136]	[]	[86438859]
303_11261	chr12	389208	389608	+	1000	44.0	[]	[]	[7.3291993]	[155]	[]	[389425]
303_11265	chr12	47717624	47718024	+	1000	44.0	[8.325381, 7.3291993]	[62, 66]	[8.10693]	[143]	[47717776, 47717780]	[47717857]
303_11268	chr12	93881512	93881912	+	1000	44.0	[10.381243, 7.961771]	[92, 143]	[]	[]	[93881686, 93881737]	[]
303_11272	chr12	124916297	124916697	+	1000	44.0	[]	[]	[6.5088143]	[129]	[]	[124916515]
303_11273	chr13	18824631	18825031	+	1000	44.0	[]	[]	[12.285931]	[126]	[]	[18824829]
303_11275	chr13	28138016	28138416	+	1000	44.0	[12.067478]	[127]	[]	[]	[28138232]	[]
303_11278	chr13	91085194	91085594	+	1000	44.0	[]	[]	[6.5088143]	[128]	[]	[91085411]
303_113	chr6	79269916	79270316	+	1000	307.0	[8.10693]	[129]	[]	[]	[79270145]	[]
303_11306	chr16	3880547	3880947	+	1000	44.0	[]	[]	[10.162791]	[96]	[]	[3880698]
303_11317	chr16	71961396	71961796	+	1000	44.0	[]	[]	[10.381243]	[104]	[]	[71961577]
303_11319	chr16	75559676	75560076	+	1000	44.0	[]	[]	[12.285931]	[195]	[]	[75559884]
303_11334	chr17	76248008	76248408	+	1000	44.0	[]	[]	[8.10693]	[97]	[]	[76248182]
303_11340	chr18	12741284	12741684	+	1000	44.0	[]	[]	[10.381243]	[92]	[]	[12741472]
303_11344	chr18	54252074	54252474	+	1000	44.0	[]	[]	[6.5088143, 12.285931]	[84, 133]	[]	[54252231, 54252280]
303_11345	chr18	55981692	55982092	+	1000	44.0	[12.285931]	[61]	[]	[]	[55981843]	[]
303_11348	chr19	789608	790008	+	1000	44.0	[]	[]	[12.067478]	[161]	[]	[789841]
303_1135	chr11	62841346	62841746	+	1000	118.0	[8.10693, 6.5088143]	[119, 193]	[]	[]	[62841517, 62841591]	[]
303_11352	chr19	3194294	3194694	+	1000	44.0	[]	[]	[8.10693, 10.162791]	[98, 104]	[]	[3194465, 3194471]
303_1137	chr12	7918543	7918943	+	1000	118.0	[]	[]	[8.325381]	[174]	[]	[7918739]
303_11375	chr19	50878799	50879199	+	1000	44.0	[12.285931]	[118]	[]	[]	[50879015]	[]
303_11380	chr2	24362319	24362719	+	1000	44.0	[7.5476513]	[107]	[]	[]	[24362509]	[]
303_11388	chr2	54077312	54077712	+	1000	44.0	[10.162791]	[132]	[]	[]	[54077533]	[]
303_1139	chr2	42063667	42064067	+	1000	118.0	[]	[]	[12.067478]	[70]	[]	[42063834]
303_11391	chr2	64730480	64730880	+	1000	44.0	[]	[]	[12.285931]	[107]	[]	[64730680]
303_11405	chr2	177758890	177759290	+	1000	44.0	[]	[]	[8.325381]	[67]	[]	[177759050]
303_1141	chr3	71208415	71208815	+	1000	118.0	[6.5088143, 7.5476513, 12.285931]	[92, 130, 177]	[6.5088143]	[147]	[71208567, 71208605, 71208652]	[71208622]
303_11410	chr2	217218768	217219168	+	1000	44.0	[]	[]	[10.381243]	[146]	[]	[217218992]
303_11417	chr20	348230	348630	+	1000	44.0	[]	[]	[7.961771]	[92]	[]	[348418]
303_11418	chr20	1122520	1122920	+	1000	44.0	[]	[]	[12.285931]	[156]	[]	[1122758]
303_11420	chr20	22833924	22834324	+	1000	44.0	[10.381243]	[85]	[]	[]	[22834108]	[]
303_11422	chr20	31666673	31667073	+	1000	44.0	[10.162791]	[79]	[]	[]	[31666836]	[]
303_11426	chr20	32731456	32731856	+	1000	44.0	[7.3291993]	[181]	[]	[]	[32731653]	[]
303_1143	chr4	84231544	84231944	+	1000	118.0	[12.285931]	[100]	[]	[]	[84231735]	[]
303_11431	chr20	46363842	46364242	+	1000	44.0	[]	[]	[7.5476513, 12.285931]	[103, 115]	[]	[46364029, 46364041]
303_11448	chr3	5767268	5767668	+	1000	44.0	[8.325381]	[142]	[]	[]	[5767503]	[]
303_1145	chr6	24755271	24755671	+	1000	118.0	[6.4206944]	[155]	[]	[]	[24755494]	[]
303_11452	chr3	32699337	32699737	+	1000	44.0	[]	[]	[8.1802225, 12.067478]	[78, 161]	[]	[32699493, 32699576]
303_11454	chr3	40336743	40337143	+	1000	44.0	[7.5476513]	[94]	[]	[]	[40336934]	[]
303_11464	chr3	75502742	75503142	+	1000	44.0	[]	[]	[8.325381]	[99]	[]	[75502936]
303_11465	chr3	80733696	80734096	+	1000	44.0	[]	[]	[8.10693]	[123]	[]	[80733891]
303_1147	chr6	33199939	33200339	+	1000	118.0	[7.3291993]	[103]	[12.285931]	[98]	[33200132]	[33200127]
303_11471	chr3	138082516	138082916	+	1000	44.0	[]	[]	[12.285931]	[148]	[]	[138082759]
303_11472	chr3	138429678	138430078	+	1000	44.0	[7.1202607, 7.961771]	[81, 136]	[]	[]	[138429858, 138429913]	[]
303_11473	chr3	139121504	139121904	+	1000	44.0	[12.067478]	[151]	[7.5476513]	[97]	[139121752]	[139121698]
303_11476	chr3	152321715	152322115	+	1000	44.0	[]	[]	[7.961771, 8.10693]	[60, 107]	[]	[152321874, 152321921]
303_11479	chr3	170727652	170728052	+	1000	44.0	[10.381243]	[101]	[]	[]	[170727834]	[]
303_1148	chr6	37244796	37245196	+	1000	118.0	[]	[]	[8.10693]	[65]	[]	[37244959]
303_11483	chr3	173938181	173938581	+	1000	44.0	[]	[]	[12.067478, 10.162791]	[94, 113]	[]	[173938346, 173938365]
303_1149	chr6	110819875	110820275	+	1000	118.0	[]	[]	[12.067478]	[107]	[]	[110820081]
303_11492	chr4	68391444	68391844	+	1000	44.0	[]	[]	[12.285931]	[137]	[]	[68391660]
303_115	chr12	7853566	7853966	+	1000	303.0	[]	[]	[6.5088143]	[159]	[]	[7853815]
303_11502	chr4	190112175	190112575	+	1000	44.0	[]	[]	[8.1802225]	[166]	[]	[190112378]
303_11521	chr5	139651077	139651477	+	1000	44.0	[]	[]	[10.381243]	[145]	[]	[139651308]
303_11526	chr5	178476988	178477388	+	1000	44.0	[8.325381]	[163]	[10.381243, 8.1802225, 8.325381]	[89, 120, 137]	[178477234]	[178477160, 178477191, 178477208]
303_11528	chr5	180555237	180555637	+	1000	44.0	[]	[]	[12.067478]	[118]	[]	[180555454]
303_11539	chr6	26956106	26956506	+	1000	44.0	[]	[]	[12.285931]	[109]	[]	[26956299]
303_11549	chr6	43916524	43916924	+	1000	44.0	[]	[]	[6.5088143]	[153]	[]	[43916773]
303_1155	chr1	43460923	43461323	+	1000	117.0	[7.3291993]	[118]	[7.3291993]	[85]	[43461112]	[43461079]
303_11552	chr6	50030949	50031349	+	1000	44.0	[]	[]	[6.4206944]	[100]	[]	[50031134]
303_11555	chr6	72552842	72553242	+	1000	44.0	[7.3387127]	[155]	[7.3387127]	[154]	[72553089]	[72553088]
303_11556	chr6	83467529	83467929	+	1000	44.0	[8.10693]	[128]	[]	[]	[83467751]	[]
303_1156	chr10	3556168	3556568	+	1000	117.0	[]	[]	[7.5476513, 7.5476513]	[80, 151]	[]	[3556334, 3556405]
303_11567	chr6	157520913	157521313	+	1000	44.0	[]	[]	[12.067478]	[143]	[]	[157521104]
303_11571	chr7	4739146	4739546	+	1000	44.0	[6.5088143]	[82]	[]	[]	[4739319]	[]
303_11572	chr7	5336873	5337273	+	1000	44.0	[12.067478, 12.067478, 10.162791, 12.067478]	[61, 77, 83, 131]	[]	[]	[5337034, 5337050, 5337056, 5337104]	[]
303_11579	chr7	24904836	24905236	+	1000	44.0	[7.5476513]	[140]	[]	[]	[24905075]	[]
303_11582	chr7	66016043	66016443	+	1000	44.0	[10.162791]	[93]	[]	[]	[66016230]	[]
303_11585	chr7	99471365	99471765	+	1000	44.0	[8.10693, 7.3291993]	[188, 192]	[7.3291993, 6.5088143]	[159, 173]	[99471595, 99471599]	[99471566, 99471580]
303_11586	chr7	99990824	99991224	+	1000	44.0	[6.5088143]	[109]	[]	[]	[99990980]	[]
303_11589	chr7	106166744	106167144	+	1000	44.0	[]	[]	[6.5088143]	[149]	[]	[106166941]
303_11596	chr7	150355308	150355708	+	1000	44.0	[]	[]	[12.285931]	[141]	[]	[150355526]
303_1160	chr11	62553089	62553489	+	1000	117.0	[8.325381, 12.285931]	[75, 123]	[]	[]	[62553247, 62553295]	[]
303_11604	chr8	38081045	38081445	+	1000	44.0	[7.961771]	[138]	[]	[]	[38081214]	[]
303_11606	chr8	53884524	53884924	+	1000	44.0	[7.961771]	[170]	[12.285931]	[130]	[53884734]	[53884694]
303_11607	chr8	56972855	56973255	+	1000	44.0	[6.4206944]	[169]	[]	[]	[56973085]	[]
303_11614	chr8	126302359	126302759	+	1000	44.0	[]	[]	[12.285931]	[120]	[]	[126302574]
303_11619	chr9	31827193	31827593	+	1000	44.0	[10.162791]	[159]	[7.3291993]	[104]	[31827428]	[31827373]
303_11626	chr9	131102133	131102533	+	1000	44.0	[]	[]	[7.1202607]	[73]	[]	[131102296]
303_11627	chr9	131137777	131138177	+	1000	44.0	[]	[]	[8.10693, 8.10693]	[144, 163]	[]	[131138005, 131138024]
303_11631	chrUn_KI270744v1	111840	112240	+	1000	44.0	[]	[]	[7.3291993, 7.3291993]	[119, 155]	[]	[112001, 112037]
303_11633	chrX	11397731	11398131	+	1000	44.0	[8.325381, 8.325381, 8.10693]	[88, 100, 106]	[]	[]	[11397895, 11397907, 11397913]	[]
303_11634	chrX	11407337	11407737	+	1000	44.0	[]	[]	[8.10693]	[159]	[]	[11407572]
303_11640	chrX	154493627	154494027	+	1000	44.0	[7.3291993, 10.162791]	[83, 123]	[]	[]	[154493797, 154493837]	[]
303_11646	chr1	15515300	15515700	+	1000	43.0	[8.325381]	[113]	[]	[]	[15515506]	[]
303_11648	chr1	25433745	25434145	+	1000	43.0	[12.285931]	[81]	[]	[]	[25433925]	[]
303_11655	chr1	30854149	30854549	+	1000	43.0	[8.10693]	[151]	[]	[]	[30854395]	[]
303_11659	chr1	39606124	39606524	+	1000	43.0	[]	[]	[7.961771]	[156]	[]	[39606321]
303_11667	chr1	52033806	52034206	+	1000	43.0	[]	[]	[7.961771]	[113]	[]	[52033970]
303_11669	chr1	53356988	53357388	+	1000	43.0	[8.325381]	[196]	[]	[]	[53357237]	[]
303_11670	chr1	55418698	55419098	+	1000	43.0	[7.3291993]	[145]	[]	[]	[55418927]	[]
303_11671	chr1	56516498	56516898	+	1000	43.0	[]	[]	[7.1202607]	[159]	[]	[56516727]
303_11672	chr1	61708980	61709380	+	1000	43.0	[8.10693, 7.3291993]	[127, 131]	[]	[]	[61709173, 61709177]	[]
303_11674	chr1	78114275	78114675	+	1000	43.0	[12.067478, 7.3291993]	[98, 139]	[8.10693]	[87]	[78114461, 78114502]	[78114450]
303_11675	chr1	88731548	88731948	+	1000	43.0	[12.285931]	[164]	[]	[]	[88731777]	[]
303_1168	chr2	113012819	113013219	+	1000	117.0	[]	[]	[10.381243]	[141]	[]	[113013038]
303_11684	chr1	115811184	115811584	+	1000	43.0	[7.5476513]	[80]	[]	[]	[115811353]	[]
303_11690	chr1	151051714	151052114	+	1000	43.0	[7.5476513]	[142]	[]	[]	[151051943]	[]
303_11695	chr1	159228527	159228927	+	1000	43.0	[]	[]	[7.961771, 8.1802225]	[113, 117]	[]	[159228692, 159228696]
303_1170	chr3	129052634	129053034	+	1000	117.0	[]	[]	[12.285931]	[128]	[]	[129052843]
303_11702	chr1	173474975	173475375	+	1000	43.0	[]	[]	[8.325381]	[130]	[]	[173475154]
303_11707	chr1	210597760	210598160	+	1000	43.0	[]	[]	[10.162791]	[189]	[]	[210598002]
303_1171	chr4	68361213	68361613	+	1000	117.0	[12.285931]	[95]	[]	[]	[68361406]	[]
303_11714	chr1	223776028	223776428	+	1000	43.0	[8.325381]	[60]	[]	[]	[223776180]	[]
303_11715	chr1	228194397	228194797	+	1000	43.0	[7.5476513]	[141]	[]	[]	[228194624]	[]
303_11718	chr1	244272873	244273273	+	1000	43.0	[]	[]	[8.10693]	[123]	[]	[244273080]
303_11719	chr1	244963457	244963857	+	1000	43.0	[8.10693, 8.10693]	[72, 78]	[]	[]	[244963610, 244963616]	[]
303_1172	chr5	85452960	85453360	+	1000	117.0	[]	[]	[7.3387127]	[122]	[]	[85453179]
303_11720	chr1	246350788	246351188	+	1000	43.0	[12.285931]	[119]	[]	[]	[246350986]	[]
303_11722	chr10	35332139	35332539	+	1000	43.0	[]	[]	[8.325381]	[134]	[]	[35332322]
303_11729	chr10	60654858	60655258	+	1000	43.0	[12.285931]	[90]	[7.3291993]	[71]	[60655047]	[60655028]
303_1173	chr6	13395235	13395635	+	1000	117.0	[]	[]	[8.10693]	[151]	[]	[13395434]
303_11746	chr11	10323017	10323417	+	1000	43.0	[]	[]	[7.1202607]	[152]	[]	[10323255]
303_1175	chr7	117017051	117017451	+	1000	117.0	[]	[]	[7.3291993]	[93]	[]	[117017243]
303_11752	chr11	65371201	65371601	+	1000	43.0	[6.4206944]	[110]	[7.5476513]	[143]	[65371371]	[65371404]
303_11754	chr11	65506547	65506947	+	1000	43.0	[]	[]	[8.10693]	[200]	[]	[65506788]
303_11761	chr11	94737948	94738348	+	1000	43.0	[8.1802225, 12.067478]	[115, 119]	[]	[]	[94738157, 94738161]	[]
303_1177	chr1	15409293	15409693	+	1000	116.0	[]	[]	[6.5088143]	[84]	[]	[15409459]
303_11771	chr12	68279360	68279760	+	1000	43.0	[6.4206944]	[135]	[]	[]	[68279556]	[]
303_11772	chr12	98503564	98503964	+	1000	43.0	[]	[]	[7.5476513]	[189]	[]	[98503762]
303_11780	chr12	132422394	132422794	+	1000	43.0	[8.325381, 6.5088143]	[102, 125]	[]	[]	[132422574, 132422597]	[]
303_11781	chr12	132445992	132446392	+	1000	43.0	[]	[]	[7.1202607]	[84]	[]	[132446156]
303_11783	chr13	50124465	50124865	+	1000	43.0	[10.381243]	[133]	[]	[]	[50124663]	[]
303_11784	chr13	50460332	50460732	+	1000	43.0	[]	[]	[10.381243]	[163]	[]	[50460563]
303_11787	chr13	80707972	80708372	+	1000	43.0	[]	[]	[12.285931]	[96]	[]	[80708152]
303_11797	chr14	69101422	69101822	+	1000	43.0	[12.285931]	[209]	[]	[]	[69101672]	[]
303_11798	chr14	75232609	75233009	+	1000	43.0	[]	[]	[6.4206944]	[76]	[]	[75232780]
303_118	chr8	37881783	37882183	+	1000	302.0	[8.1802225]	[121]	[6.5088143]	[109]	[37881990]	[37881978]
303_1180	chr1	241610127	241610527	+	1000	116.0	[12.285931, 7.3291993, 6.5088143]	[72, 76, 104]	[]	[]	[241610289, 241610293, 241610321]	[]
303_11802	chr15	22777529	22777929	+	1000	43.0	[]	[]	[7.3291993, 7.3291993, 7.3291993, 7.3291993, 7.3291993, 8.10693]	[86, 90, 94, 98, 102, 106]	[]	[22777713, 22777717, 22777721, 22777725, 22777729, 22777733]
303_11821	chr15	84131342	84131742	+	1000	43.0	[]	[]	[10.162791]	[111]	[]	[84131517]
303_11829	chr16	12453781	12454181	+	1000	43.0	[]	[]	[8.10693]	[88]	[]	[12453963]
303_11832	chr16	23729686	23730086	+	1000	43.0	[]	[]	[12.285931]	[106]	[]	[23729887]
303_11836	chr16	31696913	31697313	+	1000	43.0	[]	[]	[8.325381]	[118]	[]	[31697129]
303_11847	chr16	85561201	85561601	+	1000	43.0	[7.961771]	[143]	[10.381243]	[152]	[85561358]	[85561367]
303_11852	chr17	14337066	14337466	+	1000	43.0	[]	[]	[6.5088143]	[140]	[]	[14337298]
303_11855	chr17	27602655	27603055	+	1000	43.0	[]	[]	[10.381243]	[138]	[]	[27602885]
303_11859	chr17	44159441	44159841	+	1000	43.0	[7.3387127]	[77]	[7.961771, 7.3387127]	[69, 76]	[44159600]	[44159592, 44159599]
303_11862	chr17	54848304	54848704	+	1000	43.0	[]	[]	[7.1202607]	[153]	[]	[54848532]
303_11866	chr17	81018047	81018447	+	1000	43.0	[]	[]	[12.285931]	[147]	[]	[81018265]
303_1187	chr15	56039371	56039771	+	1000	116.0	[12.285931]	[117]	[]	[]	[56039574]	[]
303_11875	chr18	12068902	12069302	+	1000	43.0	[7.1202607]	[199]	[7.5476513]	[174]	[12069152]	[12069127]
303_11878	chr19	3986250	3986650	+	1000	43.0	[]	[]	[6.5088143]	[139]	[]	[3986474]
303_11883	chr19	15449978	15450378	+	1000	43.0	[6.4206944]	[173]	[]	[]	[15450186]	[]
303_11886	chr19	34837318	34837718	+	1000	43.0	[]	[]	[10.162791]	[77]	[]	[34837473]
303_11894	chr19	55027982	55028382	+	1000	43.0	[8.1802225]	[198]	[]	[]	[55028226]	[]
303_11904	chr2	32124659	32125059	+	1000	43.0	[8.1802225]	[132]	[]	[]	[32124855]	[]
303_11906	chr2	68272623	68273023	+	1000	43.0	[]	[]	[7.3291993, 12.285931]	[80, 84]	[]	[68272803, 68272807]
303_11913	chr2	112751808	112752208	+	1000	43.0	[]	[]	[7.3291993]	[121]	[]	[112752014]
303_11918	chr2	144510421	144510821	+	1000	43.0	[7.3291993, 7.3291993]	[139, 149]	[]	[]	[144510638, 144510648]	[]
303_11920	chr2	168920467	168920867	+	1000	43.0	[6.5088143]	[112]	[]	[]	[168920654]	[]
303_11921	chr2	169670131	169670531	+	1000	43.0	[]	[]	[6.5088143]	[186]	[]	[169670382]
303_11923	chr2	170998102	170998502	+	1000	43.0	[]	[]	[7.3291993]	[140]	[]	[170998320]
303_11924	chr2	171141388	171141788	+	1000	43.0	[8.10693]	[98]	[]	[]	[171141548]	[]
303_11925	chr2	177767134	177767534	+	1000	43.0	[12.285931]	[115]	[]	[]	[177767343]	[]
303_11933	chr2	233426607	233427007	+	1000	43.0	[7.1202607]	[72]	[8.325381]	[87]	[233426779]	[233426794]
303_11940	chr20	46690251	46690651	+	869	43.0	[6.5088143]	[80]	[]	[]	[46690421]	[]
303_11945	chr21	35014319	35014719	+	1000	43.0	[12.067478]	[97]	[]	[]	[35014505]	[]
303_1195	chr4	185202365	185202765	+	1000	116.0	[8.10693, 7.3291993, 7.3291993]	[88, 92, 96]	[]	[]	[185202549, 185202553, 185202557]	[]
303_11952	chr22	20337813	20338213	+	1000	43.0	[]	[]	[12.067478]	[101]	[]	[20338002]
303_11953	chr22	20544641	20545041	+	1000	43.0	[8.1802225]	[144]	[]	[]	[20544869]	[]
303_11954	chr22	21659815	21660215	+	1000	43.0	[8.10693, 7.3291993, 6.4206944]	[122, 126, 177]	[]	[]	[21659993, 21659997, 21660048]	[]
303_11957	chr22	22533450	22533850	+	1000	43.0	[7.5476513]	[137]	[]	[]	[22533655]	[]
303_11958	chr22	22607380	22607780	+	1000	43.0	[6.5088143]	[237]	[]	[]	[22607625]	[]
303_1196	chr4	189838748	189839148	+	1000	116.0	[]	[]	[8.325381]	[94]	[]	[189838931]
303_11965	chr22	23235332	23235732	+	1000	43.0	[]	[]	[7.1202607, 12.067478]	[93, 181]	[]	[23235488, 23235576]
303_11968	chr22	31130811	31131211	+	1000	43.0	[]	[]	[8.10693]	[158]	[]	[31131053]
303_11970	chr22	47645387	47645787	+	1000	43.0	[6.4206944]	[120]	[]	[]	[47645585]	[]
303_11972	chr3	4340497	4340897	+	1000	43.0	[8.10693]	[95]	[]	[]	[4340656]	[]
303_11976	chr3	16034206	16034606	+	1000	43.0	[6.5088143]	[196]	[6.4206944]	[132]	[16034425]	[16034361]
303_11979	chr3	39011364	39011764	+	1000	43.0	[8.10693]	[89]	[]	[]	[39011546]	[]
303_11980	chr3	39288180	39288580	+	1000	43.0	[]	[]	[7.3291993]	[117]	[]	[39288340]
303_11981	chr3	42635044	42635444	+	1000	43.0	[]	[]	[8.10693, 8.10693]	[75, 81]	[]	[42635204, 42635210]
303_11982	chr3	43646944	43647344	+	1000	43.0	[]	[]	[7.1202607]	[165]	[]	[43647146]
303_11983	chr3	46416630	46417030	+	1000	43.0	[10.381243]	[139]	[8.325381]	[69]	[46416863]	[46416793]
303_11992	chr3	142652815	142653215	+	1000	43.0	[]	[]	[6.4206944]	[120]	[]	[142652967]
303_11993	chr3	152108917	152109317	+	1000	43.0	[8.10693, 8.10693, 8.10693]	[149, 156, 162]	[]	[]	[152109071, 152109078, 152109084]	[]
303_11994	chr3	153052103	153052503	+	1000	43.0	[12.067478]	[69]	[]	[]	[153052263]	[]
303_1200	chr6	124981495	124981895	+	1000	116.0	[10.162791]	[113]	[6.5088143]	[124]	[124981702]	[124981713]
303_12001	chr3	198030104	198030504	+	1000	43.0	[7.961771]	[120]	[12.285931]	[136]	[198030321]	[198030337]
303_12007	chr4	46073752	46074152	+	1000	43.0	[12.067478]	[146]	[10.381243]	[85]	[46073971]	[46073910]
