#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIX_idr.fa NFIX --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
642_1221	chr6	17656148	17656548	+	1000	84.5	[7.4974093, 7.4974093]	[64, 118]	[8.844542, 8.844542]	[108, 115]	[17656312, 17656366]	[17656356, 17656363]
642_1222	chr6	133768871	133769271	+	1000	84.5	[8.844542]	[105]	[7.4974093, 7.4974093]	[95, 102]	[133769076]	[133769066, 133769073]
642_1223	chr7	101679801	101680201	+	1000	84.5	[8.844542, 8.844542]	[107, 176]	[7.4974093, 7.4974093]	[97, 129]	[101679980, 101680049]	[101679970, 101680002]
642_1225	chr22	21982622	21983022	+	1000	84.0	[7.4974093]	[112]	[7.4974093]	[90]	[21982834]	[21982812]
642_1226	chr4	130165375	130165775	+	1000	84.0	[8.844542]	[113]	[]	[]	[130165582]	[]
642_1227	chr5	78888768	78889168	+	1000	84.0	[8.844542]	[122]	[7.4974093]	[112]	[78888978]	[78888968]
642_1228	chr6	127585121	127585521	+	1000	84.0	[8.844542]	[132]	[]	[]	[127585334]	[]
642_1229	chr9	93453135	93453535	+	1000	84.0	[7.4974093]	[99]	[8.844542, 7.4974093]	[70, 89]	[93453318]	[93453289, 93453308]
642_1230	chr9	123246564	123246964	+	1000	84.0	[8.844542, 8.844542]	[116, 158]	[8.844542]	[106]	[123246772, 123246814]	[123246762]
642_1231	chr9	127858723	127859123	+	1000	84.0	[8.844542]	[72]	[7.4974093]	[62]	[127858894]	[127858884]
642_1232	chr1	18534104	18534504	+	1000	83.5	[8.844542]	[143]	[7.4974093]	[133]	[18534345]	[18534335]
642_1233	chr1	224204756	224205156	+	1000	83.5	[7.4974093]	[127]	[7.4974093]	[117]	[224204971]	[224204961]
642_1234	chr2	75547986	75548386	+	1000	83.5	[7.4974093]	[138]	[8.844542]	[128]	[75548210]	[75548200]
642_1235	chr20	36556470	36556870	+	1000	83.5	[]	[]	[7.4974093]	[96]	[]	[36556643]
642_1236	chr22	24000377	24000777	+	1000	83.5	[]	[]	[8.844542]	[166]	[]	[24000626]
642_1237	chr6	14687611	14688011	+	1000	83.5	[7.4974093]	[99]	[8.844542]	[89]	[14687793]	[14687783]
642_1238	chr7	37915329	37915729	+	1000	83.5	[8.844542]	[167]	[8.844542]	[157]	[37915567]	[37915557]
642_124	chr22	36369837	36370237	+	1000	282.0	[7.4974093]	[112]	[7.4974093]	[102]	[36370043]	[36370033]
642_1240	chr1	48442919	48443319	+	1000	83.0	[8.844542]	[113]	[8.844542]	[103]	[48443132]	[48443122]
642_1242	chr10	74792721	74793121	+	1000	83.0	[]	[]	[8.844542]	[102]	[]	[74792909]
642_1243	chr11	7487360	7487760	+	1000	83.0	[8.844542]	[123]	[8.844542]	[113]	[7487570]	[7487560]
642_1245	chr17	62426192	62426592	+	1000	83.0	[8.844542]	[139]	[8.844542, 7.4974093]	[104, 129]	[62426413]	[62426378, 62426403]
642_1246	chr2	132761422	132761822	+	1000	83.0	[7.4974093]	[114]	[8.844542]	[104]	[132761629]	[132761619]
642_1247	chr2	172914619	172915019	+	1000	83.0	[8.844542]	[111]	[]	[]	[172914808]	[]
642_1248	chr2	218864209	218864609	+	1000	83.0	[7.4974093]	[119]	[7.4974093]	[109]	[218864417]	[218864407]
642_1249	chr3	36842217	36842617	+	1000	83.0	[8.844542]	[95]	[7.4974093, 8.844542]	[85, 92]	[36842409]	[36842399, 36842406]
642_125	chr7	103307802	103308202	+	1000	282.0	[8.844542]	[113]	[8.844542]	[103]	[103308013]	[103308003]
642_1250	chr5	159341830	159342230	+	1000	83.0	[7.4974093]	[127]	[]	[]	[159342045]	[]
642_1251	chr6	30781855	30782255	+	1000	83.0	[7.4974093]	[103]	[]	[]	[30782058]	[]
642_1252	chr8	133834229	133834629	+	1000	83.0	[7.4974093]	[134]	[8.844542]	[124]	[133834454]	[133834444]
642_1253	chrX	13043141	13043541	+	1000	83.0	[8.844542]	[120]	[8.844542]	[110]	[13043349]	[13043339]
642_1254	chr1	24562666	24563066	+	1000	82.5	[7.4974093, 8.844542]	[113, 126]	[8.844542]	[103]	[24562871, 24562884]	[24562861]
642_1256	chr1	58905632	58906032	+	1000	82.5	[7.4974093, 8.844542]	[94, 133]	[7.4974093]	[123]	[58905807, 58905846]	[58905836]
642_1257	chr1	63849144	63849544	+	1000	82.5	[8.844542]	[119]	[8.844542, 8.844542]	[104, 109]	[63849351]	[63849336, 63849341]
642_1258	chr1	110780883	110781283	+	1000	82.5	[]	[]	[8.844542]	[123]	[]	[110781093]
642_1259	chr11	447843	448243	+	1000	82.5	[7.4974093]	[115]	[8.844542]	[105]	[448044]	[448034]
642_126	chr1	206455782	206456182	+	1000	281.0	[7.4974093, 7.4974093]	[72, 97]	[7.4974093]	[87]	[206455954, 206455979]	[206455969]
642_1260	chr11	113167597	113167997	+	1000	82.5	[7.4974093]	[98]	[7.4974093, 8.844542]	[88, 104]	[113167784]	[113167774, 113167790]
642_1261	chr15	38116992	38117392	+	1000	82.5	[8.844542]	[143]	[7.4974093]	[133]	[38117213]	[38117203]
642_1262	chr2	98037931	98038331	+	1000	82.5	[7.4974093, 7.4974093, 7.4974093]	[66, 85, 124]	[8.844542]	[114]	[98038083, 98038102, 98038141]	[98038131]
642_1263	chr3	72052750	72053150	+	1000	82.5	[8.844542]	[107]	[8.844542]	[97]	[72052949]	[72052939]
642_1264	chr5	68221460	68221860	+	1000	82.5	[8.844542]	[147]	[8.844542]	[137]	[68221689]	[68221679]
642_1265	chr9	131125175	131125575	+	1000	82.5	[]	[]	[7.4974093]	[164]	[]	[131125402]
642_1266	chr12	110699527	110699927	+	1000	82.0	[7.4974093]	[131]	[7.4974093]	[121]	[110699717]	[110699707]
642_1267	chr13	39577851	39578251	+	1000	82.0	[7.4974093]	[89]	[7.4974093]	[79]	[39578037]	[39578027]
642_1268	chr2	32516563	32516963	+	1000	82.0	[8.844542]	[99]	[8.844542]	[89]	[32516759]	[32516749]
642_1269	chr2	170355152	170355552	+	1000	82.0	[7.4974093]	[110]	[7.4974093, 8.844542]	[61, 100]	[170355352]	[170355303, 170355342]
642_127	chr8	129682036	129682436	+	1000	279.5	[8.844542]	[118]	[8.844542]	[108]	[129682245]	[129682235]
642_1270	chr3	57919987	57920387	+	1000	82.0	[7.4974093]	[119]	[8.844542]	[109]	[57920193]	[57920183]
642_1273	chr11	7208407	7208807	+	1000	81.5	[]	[]	[8.844542]	[100]	[]	[7208582]
642_1274	chr15	44506649	44507049	+	1000	81.5	[7.4974093]	[116]	[8.844542]	[106]	[44506844]	[44506834]
642_1276	chr3	123273551	123273951	+	1000	81.5	[8.844542, 8.844542]	[115, 145]	[8.844542, 7.4974093]	[105, 142]	[123273755, 123273785]	[123273745, 123273782]
642_1277	chr4	68491005	68491405	+	1000	81.5	[]	[]	[8.844542]	[152]	[]	[68491249]
642_1278	chr7	106929649	106930049	+	1000	81.5	[8.844542]	[138]	[]	[]	[106929857]	[]
642_128	chr2	178484660	178485060	+	1000	278.5	[8.844542, 8.844542]	[65, 107]	[8.844542]	[97]	[178484821, 178484863]	[178484853]
642_1280	chrX	147342162	147342562	+	1000	81.5	[8.844542]	[163]	[7.4974093]	[153]	[147342400]	[147342390]
642_1281	chr1	109901657	109902057	+	1000	81.0	[7.4974093]	[134]	[]	[]	[109901865]	[]
642_1282	chr12	34350683	34351083	+	1000	81.0	[7.4974093, 8.844542]	[127, 134]	[8.844542]	[124]	[34350869, 34350876]	[34350866]
642_1283	chr15	20346987	20347387	+	1000	81.0	[7.4974093]	[111]	[8.844542]	[101]	[20347194]	[20347184]
642_1284	chr15	50794076	50794476	+	1000	81.0	[8.844542]	[142]	[8.844542]	[132]	[50794305]	[50794295]
642_1286	chr18	67776924	67777324	+	1000	81.0	[7.4974093, 8.844542]	[103, 107]	[8.844542]	[97]	[67777126, 67777130]	[67777120]
642_1288	chr3	159825455	159825855	+	1000	81.0	[7.4974093]	[114]	[7.4974093]	[104]	[159825663]	[159825653]
642_129	chr18	45755992	45756392	+	1000	278.0	[7.4974093]	[110]	[8.844542, 7.4974093]	[100, 120]	[45756199]	[45756189, 45756209]
642_1292	chrX	121028435	121028835	+	1000	81.0	[8.844542]	[89]	[8.844542]	[79]	[121028615]	[121028605]
642_1293	chr1	15630726	15631126	+	1000	80.5	[7.4974093]	[100]	[8.844542]	[90]	[15630921]	[15630911]
642_1294	chr1	201490639	201491039	+	1000	80.5	[8.844542]	[124]	[8.844542]	[114]	[201490825]	[201490815]
642_1295	chr10	72308273	72308673	+	1000	80.5	[7.4974093, 7.4974093]	[150, 168]	[7.4974093, 8.844542]	[96, 102]	[72308502, 72308520]	[72308448, 72308454]
642_1296	chr15	70258356	70258756	+	1000	80.5	[7.4974093, 7.4974093]	[80, 114]	[8.844542]	[104]	[70258524, 70258558]	[70258548]
642_1297	chr17	48820936	48821336	+	1000	80.5	[8.844542]	[109]	[8.844542]	[99]	[48821138]	[48821128]
642_1300	chr2	50273013	50273413	+	1000	80.5	[]	[]	[8.844542]	[107]	[]	[50273213]
642_1301	chr2	121135442	121135842	+	1000	80.5	[7.4974093, 7.4974093]	[67, 111]	[8.844542]	[101]	[121135602, 121135646]	[121135636]
642_1302	chr2	186380788	186381188	+	1000	80.5	[]	[]	[8.844542]	[118]	[]	[186381003]
642_1303	chr20	9141075	9141475	+	1000	80.5	[7.4974093, 8.844542]	[91, 114]	[8.844542]	[104]	[9141254, 9141277]	[9141267]
642_1304	chr3	29426675	29427075	+	1000	80.5	[7.4974093]	[117]	[8.844542]	[107]	[29426872]	[29426862]
642_1305	chr5	142698471	142698871	+	1000	80.5	[8.844542]	[87]	[7.4974093]	[77]	[142698654]	[142698644]
642_1306	chr6	36088229	36088629	+	1000	80.5	[7.4974093]	[115]	[8.844542]	[105]	[36088442]	[36088432]
642_1308	chr10	17427199	17427599	+	1000	80.0	[8.844542, 8.844542]	[60, 98]	[7.4974093, 8.844542]	[70, 88]	[17427355, 17427393]	[17427365, 17427383]
642_1309	chr11	75388602	75389002	+	1000	80.0	[7.4974093]	[110]	[8.844542]	[100]	[75388794]	[75388784]
642_1310	chr11	110857256	110857656	+	1000	80.0	[8.844542]	[111]	[8.844542]	[101]	[110857464]	[110857454]
642_1311	chr17	45009887	45010287	+	1000	80.0	[7.4974093]	[107]	[8.844542]	[97]	[45010080]	[45010070]
642_1312	chr19	14343283	14343683	+	1000	80.0	[8.844542]	[108]	[7.4974093]	[98]	[14343489]	[14343479]
642_1313	chr2	216773022	216773422	+	1000	80.0	[7.4974093]	[122]	[8.844542]	[112]	[216773232]	[216773222]
642_1316	chr5	85621628	85622028	+	1000	80.0	[8.844542]	[166]	[8.844542]	[139]	[85621870]	[85621843]
642_1318	chr9	98906773	98907173	+	1000	80.0	[8.844542]	[123]	[7.4974093]	[113]	[98906972]	[98906962]
642_1319	chr1	226562988	226563388	+	1000	79.5	[8.844542]	[109]	[8.844542]	[99]	[226563179]	[226563169]
642_132	chr1	75720321	75720721	+	1000	275.5	[8.844542]	[107]	[7.4974093, 8.844542]	[70, 97]	[75720523]	[75720486, 75720513]
642_1321	chr13	67224200	67224600	+	1000	79.5	[7.4974093]	[121]	[8.844542, 7.4974093]	[111, 118]	[67224403]	[67224393, 67224400]
642_1322	chr16	30426369	30426769	+	1000	79.5	[7.4974093]	[96]	[8.844542]	[86]	[30426549]	[30426539]
642_1323	chr16	79969479	79969879	+	1000	79.5	[7.4974093]	[116]	[7.4974093]	[106]	[79969687]	[79969677]
642_1324	chr18	688318	688718	+	1000	79.5	[7.4974093, 8.844542]	[97, 132]	[8.844542]	[87]	[688503, 688538]	[688493]
642_1325	chr20	35539734	35540134	+	1000	79.5	[8.844542, 8.844542, 8.844542]	[81, 116, 152]	[8.844542]	[106]	[35539896, 35539931, 35539967]	[35539921]
642_1328	chr8	143598090	143598490	+	1000	79.5	[8.844542, 7.4974093]	[85, 137]	[7.4974093, 7.4974093, 7.4974093]	[82, 127, 158]	[143598258, 143598310]	[143598255, 143598300, 143598331]
642_1329	chr9	113215102	113215502	+	1000	79.5	[8.844542]	[134]	[8.844542]	[124]	[113215326]	[113215316]
642_133	chr10	55474253	55474653	+	1000	273.5	[8.844542]	[100]	[8.844542]	[90]	[55474452]	[55474442]
642_1330	chrX	140360318	140360718	+	1000	79.5	[8.844542]	[110]	[8.844542]	[100]	[140360497]	[140360487]
642_1331	chr1	24247350	24247750	+	1000	79.0	[8.844542]	[116]	[8.844542]	[106]	[24247548]	[24247538]
642_1332	chr10	24383572	24383972	+	1000	79.0	[7.4974093]	[97]	[7.4974093]	[87]	[24383763]	[24383753]
642_1337	chr6	35451525	35451925	+	1000	79.0	[8.844542]	[74]	[7.4974093]	[128]	[35451685]	[35451739]
642_1339	chr9	130797567	130797967	+	1000	79.0	[8.844542]	[154]	[]	[]	[130797803]	[]
642_134	chr2	170218499	170218899	+	1000	272.5	[8.844542]	[110]	[8.844542]	[100]	[170218702]	[170218692]
642_1340	chr9	132798987	132799387	+	1000	79.0	[7.4974093]	[133]	[8.844542]	[151]	[132799195]	[132799213]
642_1341	chrX	114338858	114339258	+	1000	79.0	[8.844542]	[142]	[7.4974093]	[132]	[114339082]	[114339072]
642_1342	chr1	30631678	30632078	+	1000	78.5	[8.844542, 7.4974093, 7.4974093]	[107, 141, 148]	[8.844542]	[138]	[30631862, 30631896, 30631903]	[30631893]
642_1343	chr12	56299791	56300191	+	1000	78.5	[7.4974093, 7.4974093, 8.844542]	[120, 171, 175]	[7.4974093]	[165]	[56299977, 56300028, 56300032]	[56300022]
642_1344	chr12	108641002	108641402	+	1000	78.5	[7.4974093]	[154]	[7.4974093]	[144]	[108641245]	[108641235]
642_1345	chr14	44370714	44371114	+	1000	78.5	[8.844542]	[129]	[8.844542]	[119]	[44370934]	[44370924]
642_1346	chr18	12539146	12539546	+	1000	78.5	[7.4974093]	[116]	[8.844542]	[106]	[12539353]	[12539343]
642_1347	chr19	55460318	55460718	+	1000	78.5	[8.844542]	[131]	[8.844542]	[121]	[55460533]	[55460523]
642_1348	chr2	17319139	17319539	+	1000	78.5	[7.4974093, 7.4974093]	[92, 104]	[8.844542]	[82]	[17319328, 17319340]	[17319318]
642_1349	chr6	35181878	35182278	+	1000	78.5	[7.4974093]	[102]	[7.4974093]	[92]	[35182061]	[35182051]
642_135	chr7	123351881	123352281	+	1000	272.5	[8.844542]	[119]	[8.844542]	[109]	[123352096]	[123352086]
642_1350	chr6	119283961	119284361	+	1000	78.5	[7.4974093]	[72]	[8.844542]	[138]	[119284113]	[119284179]
642_1351	chr7	99376001	99376401	+	1000	78.5	[8.844542, 7.4974093, 7.4974093]	[54, 93, 147]	[8.844542]	[82]	[99376155, 99376194, 99376248]	[99376183]
642_1352	chr8	32422534	32422934	+	1000	78.5	[8.844542, 8.844542]	[84, 119]	[8.844542]	[109]	[32422704, 32422739]	[32422729]
642_1353	chr9	37678955	37679355	+	1000	78.5	[7.4974093]	[104]	[8.844542]	[94]	[37679156]	[37679146]
642_1355	chr1	93591722	93592122	+	1000	78.0	[8.844542]	[106]	[7.4974093, 7.4974093]	[96, 103]	[93591925]	[93591915, 93591922]
642_1356	chr10	21318788	21319188	+	1000	78.0	[8.844542]	[96]	[7.4974093, 7.4974093, 7.4974093]	[86, 107, 126]	[21318970]	[21318960, 21318981, 21319000]
642_1357	chr11	7454848	7455248	+	1000	78.0	[8.844542]	[127]	[]	[]	[7455073]	[]
642_1358	chr11	35359508	35359908	+	1000	78.0	[7.4974093]	[93]	[8.844542, 7.4974093]	[83, 101]	[35359696]	[35359686, 35359704]
642_136	chr17	73474291	73474691	+	1000	272.0	[8.844542]	[109]	[7.4974093, 7.4974093, 7.4974093]	[99, 121, 149]	[73474493]	[73474483, 73474505, 73474533]
642_1360	chr19	47283435	47283835	+	1000	78.0	[8.844542]	[112]	[8.844542]	[102]	[47283639]	[47283629]
642_1361	chr2	62933493	62933893	+	1000	78.0	[]	[]	[8.844542]	[132]	[]	[62933714]
642_1363	chr3	123244107	123244507	+	1000	78.0	[7.4974093]	[151]	[8.844542]	[141]	[123244341]	[123244331]
642_1364	chr4	7859372	7859772	+	1000	78.0	[7.4974093]	[101]	[]	[]	[7859563]	[]
642_1365	chr5	25553081	25553481	+	1000	78.0	[8.844542, 8.844542]	[67, 110]	[7.4974093]	[100]	[25553238, 25553281]	[25553271]
642_1366	chr8	10798435	10798835	+	1000	78.0	[7.4974093]	[107]	[8.844542]	[97]	[10798633]	[10798623]
642_1367	chr9	120515485	120515885	+	1000	78.0	[7.4974093, 8.844542]	[94, 101]	[8.844542, 8.844542]	[62, 91]	[120515675, 120515682]	[120515643, 120515672]
642_1368	chrUn_KI270742v1	9494	9894	+	1000	78.0	[]	[]	[8.844542]	[85]	[]	[9678]
642_1369	chr1	30722118	30722518	+	1000	77.5	[8.844542]	[159]	[7.4974093, 7.4974093]	[136, 149]	[30722350]	[30722327, 30722340]
642_137	chr2	180953539	180953939	+	1000	271.5	[8.844542]	[108]	[8.844542]	[98]	[180953743]	[180953733]
642_1371	chr10	92839091	92839491	+	1000	77.5	[7.4974093]	[106]	[7.4974093]	[96]	[92839294]	[92839284]
642_1372	chr2	70369070	70369470	+	1000	77.5	[7.4974093]	[130]	[8.844542, 8.844542]	[120, 158]	[70369285]	[70369275, 70369313]
642_1374	chr3	10353163	10353563	+	1000	77.5	[8.844542, 7.4974093]	[124, 154]	[7.4974093]	[144]	[10353360, 10353390]	[10353380]
642_1375	chr7	74414589	74414989	+	1000	77.5	[8.844542]	[118]	[8.844542]	[108]	[74414802]	[74414792]
642_1377	chr17	17603814	17604214	+	1000	77.0	[8.844542]	[132]	[7.4974093]	[122]	[17604034]	[17604024]
642_1378	chr17	76486013	76486413	+	1000	77.0	[8.844542]	[108]	[8.844542]	[98]	[76486186]	[76486176]
642_138	chr8	99802119	99802519	+	1000	271.5	[8.844542]	[111]	[8.844542, 8.844542]	[101, 135]	[99802329]	[99802319, 99802353]
642_1380	chr18	12375444	12375844	+	1000	77.0	[7.4974093]	[111]	[8.844542]	[101]	[12375623]	[12375613]
642_1381	chr2	82027904	82028304	+	1000	77.0	[8.844542]	[123]	[8.844542]	[113]	[82028121]	[82028111]
642_1382	chr2	172628067	172628467	+	1000	77.0	[8.844542]	[118]	[8.844542]	[108]	[172628284]	[172628274]
642_1383	chr4	42446810	42447210	+	1000	77.0	[8.844542]	[130]	[8.844542]	[120]	[42447034]	[42447024]
642_1384	chr6	109450766	109451166	+	1000	77.0	[]	[]	[8.844542, 7.4974093]	[157, 175]	[]	[109450997, 109451015]
642_1385	chr7	156763941	156764341	+	1000	77.0	[8.844542]	[105]	[]	[]	[156764145]	[]
642_1386	chr1	51284490	51284890	+	1000	76.5	[8.844542]	[137]	[7.4974093]	[106]	[51284692]	[51284661]
642_1387	chr1	191875996	191876396	+	1000	76.5	[8.844542]	[99]	[]	[]	[191876181]	[]
642_1388	chr1	227736792	227737192	+	1000	76.5	[8.844542]	[104]	[8.844542]	[94]	[227736980]	[227736970]
642_1389	chr10	79977023	79977423	+	1000	76.5	[8.844542]	[97]	[7.4974093]	[87]	[79977199]	[79977189]
642_1390	chr10	132210125	132210525	+	1000	76.5	[8.844542]	[142]	[8.844542]	[132]	[132210334]	[132210324]
642_1391	chr11	102221098	102221498	+	1000	76.5	[8.844542]	[111]	[8.844542, 8.844542]	[101, 108]	[102221283]	[102221273, 102221280]
642_1393	chr15	95148150	95148550	+	1000	76.5	[7.4974093]	[154]	[]	[]	[95148389]	[]
642_1394	chr18	25298765	25299165	+	1000	76.5	[8.844542, 7.4974093]	[84, 92]	[8.844542]	[74]	[25298946, 25298954]	[25298936]
642_1395	chr19	1362003	1362403	+	1000	76.5	[7.4974093]	[156]	[8.844542]	[146]	[1362253]	[1362243]
642_1396	chr20	9368894	9369294	+	1000	76.5	[8.844542, 8.844542]	[112, 123]	[8.844542, 7.4974093]	[102, 109]	[9369093, 9369104]	[9369083, 9369090]
642_1398	chr5	36439055	36439455	+	1000	76.5	[]	[]	[8.844542, 8.844542]	[72, 89]	[]	[36439220, 36439237]
642_1399	chr6	163438936	163439336	+	1000	76.5	[7.4974093]	[88]	[8.844542]	[78]	[163439122]	[163439112]
642_140	chr13	91491968	91492368	+	1000	270.5	[8.844542]	[111]	[7.4974093]	[101]	[91492174]	[91492164]
642_1400	chr7	10657823	10658223	+	1000	76.5	[7.4974093]	[123]	[8.844542]	[113]	[10658042]	[10658032]
642_1401	chr9	128072425	128072825	+	1000	76.5	[7.4974093, 7.4974093]	[115, 119]	[8.844542]	[109]	[128072640, 128072644]	[128072634]
642_1402	chrX	114962183	114962583	+	1000	76.5	[8.844542]	[120]	[8.844542]	[110]	[114962401]	[114962391]
642_1403	chr1	22470991	22471391	+	1000	76.0	[7.4974093, 7.4974093]	[102, 106]	[7.4974093, 7.4974093]	[96, 111]	[22471188, 22471192]	[22471182, 22471197]
642_1404	chr1	30778237	30778637	+	1000	76.0	[]	[]	[7.4974093, 7.4974093]	[156, 197]	[]	[30778440, 30778481]
642_1405	chr1	34898422	34898822	+	1000	76.0	[8.844542]	[136]	[7.4974093]	[126]	[34898643]	[34898633]
642_1406	chr1	113138786	113139186	+	1000	76.0	[8.844542]	[111]	[8.844542]	[101]	[113138987]	[113138977]
642_1407	chr10	16016703	16017103	+	1000	76.0	[8.844542]	[94]	[7.4974093]	[84]	[16016896]	[16016886]
642_1408	chr10	40440951	40441351	+	1000	76.0	[8.844542]	[130]	[]	[]	[40441178]	[]
642_1409	chr15	99132901	99133301	+	1000	76.0	[8.844542]	[111]	[8.844542]	[101]	[99133102]	[99133092]
642_141	chr21	26140302	26140702	+	1000	267.0	[8.844542]	[119]	[8.844542, 7.4974093]	[109, 151]	[26140512]	[26140502, 26140544]
642_1410	chr19	18460325	18460725	+	1000	76.0	[7.4974093, 7.4974093]	[113, 153]	[7.4974093]	[103]	[18460536, 18460576]	[18460526]
642_1411	chr2	57965208	57965608	+	1000	76.0	[7.4974093]	[115]	[8.844542]	[105]	[57965421]	[57965411]
642_1412	chr2	144528987	144529387	+	1000	76.0	[7.4974093]	[118]	[8.844542]	[108]	[144529193]	[144529183]
642_1413	chr2	153808671	153809071	+	1000	76.0	[8.844542]	[116]	[7.4974093]	[106]	[153808883]	[153808873]
642_1415	chr2	207394919	207395319	+	1000	76.0	[8.844542]	[141]	[]	[]	[207395145]	[]
642_1416	chr20	50304004	50304404	+	1000	76.0	[8.844542, 7.4974093]	[105, 133]	[7.4974093, 7.4974093]	[95, 114]	[50304194, 50304222]	[50304184, 50304203]
642_1417	chr22	22720229	22720629	+	1000	76.0	[]	[]	[8.844542]	[83]	[]	[22720410]
642_142	chr5	154223318	154223718	+	1000	266.5	[7.4974093]	[117]	[8.844542]	[107]	[154223533]	[154223523]
642_1420	chr3	171650618	171651018	+	1000	76.0	[8.844542]	[148]	[8.844542]	[138]	[171650845]	[171650835]
642_1421	chr5	102797482	102797882	+	1000	76.0	[]	[]	[8.844542]	[91]	[]	[102797673]
642_1422	chr6	16108978	16109378	+	1000	76.0	[]	[]	[8.844542, 8.844542]	[152, 159]	[]	[16109207, 16109214]
642_1423	chr6	127008437	127008837	+	1000	76.0	[8.844542]	[103]	[8.844542, 7.4974093, 8.844542]	[93, 97, 122]	[127008639]	[127008629, 127008633, 127008658]
642_1424	chr1	211630698	211631098	+	1000	75.5	[7.4974093]	[170]	[7.4974093]	[160]	[211630935]	[211630925]
642_1426	chr19	29671771	29672171	+	1000	75.5	[8.844542]	[142]	[8.844542]	[174]	[29671987]	[29672019]
642_1427	chr2	149855831	149856231	+	1000	75.5	[8.844542]	[135]	[]	[]	[149856059]	[]
642_1428	chr20	13910463	13910863	+	1000	75.5	[7.4974093, 8.844542]	[94, 146]	[8.844542]	[136]	[13910637, 13910689]	[13910679]
642_1429	chr21	42540095	42540495	+	1000	75.5	[7.4974093]	[132]	[8.844542]	[122]	[42540288]	[42540278]
642_1430	chr3	4980239	4980639	+	1000	75.5	[]	[]	[7.4974093]	[98]	[]	[4980421]
642_1431	chr3	58463059	58463459	+	1000	75.5	[7.4974093]	[111]	[8.844542]	[101]	[58463248]	[58463238]
642_1432	chr3	112856550	112856950	+	1000	75.5	[]	[]	[8.844542, 7.4974093]	[114, 149]	[]	[112856756, 112856791]
642_1433	chr5	61886251	61886651	+	1000	75.5	[8.844542]	[93]	[7.4974093]	[83]	[61886421]	[61886411]
642_1434	chr7	40702144	40702544	+	1000	75.5	[]	[]	[8.844542]	[114]	[]	[40702345]
642_1435	chr7	95398513	95398913	+	1000	75.5	[8.844542]	[150]	[8.844542]	[140]	[95398719]	[95398709]
642_1436	chr9	130840056	130840456	+	1000	75.5	[]	[]	[8.844542]	[137]	[]	[130840269]
642_1437	chr1	1097936	1098336	+	1000	75.0	[7.4974093]	[113]	[8.844542]	[103]	[1098146]	[1098136]
642_1439	chr10	59240561	59240961	+	1000	75.0	[8.844542]	[95]	[]	[]	[59240752]	[]
642_144	chr22	20084583	20084983	+	1000	265.5	[7.4974093]	[103]	[8.844542, 7.4974093]	[93, 131]	[20084786]	[20084776, 20084814]
642_1440	chr11	16133845	16134245	+	1000	75.0	[7.4974093]	[151]	[8.844542]	[141]	[16134078]	[16134068]
642_1441	chr12	34311362	34311762	+	1000	75.0	[8.844542, 7.4974093]	[109, 166]	[7.4974093]	[99]	[34311549, 34311606]	[34311539]
642_1442	chr12	53426349	53426749	+	1000	75.0	[8.844542]	[147]	[7.4974093]	[137]	[53426571]	[53426561]
642_1443	chr14	103140717	103141117	+	1000	75.0	[8.844542]	[105]	[8.844542]	[95]	[103140917]	[103140907]
642_1444	chr16	69173970	69174370	+	1000	75.0	[7.4974093]	[58]	[7.4974093]	[140]	[69174125]	[69174207]
642_1445	chr17	81395105	81395505	+	1000	75.0	[7.4974093]	[122]	[8.844542, 7.4974093]	[101, 112]	[81395317]	[81395296, 81395307]
642_1446	chr2	62287891	62288291	+	1000	75.0	[7.4974093, 7.4974093]	[99, 161]	[7.4974093]	[135]	[62288058, 62288120]	[62288094]
642_1447	chr2	168604236	168604636	+	1000	75.0	[7.4974093]	[134]	[7.4974093]	[124]	[168604459]	[168604449]
642_1449	chr5	158320270	158320670	+	1000	75.0	[7.4974093]	[121]	[8.844542]	[111]	[158320486]	[158320476]
642_145	chr4	24076810	24077210	+	1000	265.5	[8.844542, 8.844542]	[109, 127]	[8.844542]	[99]	[24077019, 24077037]	[24077009]
642_1450	chr6	56649033	56649433	+	1000	75.0	[8.844542]	[112]	[]	[]	[56649241]	[]
