#PeakID(python identify_motif.py ./ENCODE_processed_files/ELK1_idr.fa ELK1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
120_1422	chr2	96305342	96305742	+	1000	52.0	[5.819759, 6.097445]	[86, 157]	[7.070727, 9.8508215]	[136, 142]	[96305520, 96305591]	[96305570, 96305576]
120_1425	chr3	15427354	15427754	+	1000	52.0	[12.6155815, 14.663861]	[95, 115]	[11.900691]	[81]	[15427544, 15427564]	[15427530]
120_1428	chr4	75673429	75673829	+	1000	52.0	[9.66722]	[88]	[]	[]	[75673601]	[]
120_1430	chr5	138543213	138543613	+	1000	52.0	[]	[]	[9.63774]	[154]	[]	[138543435]
120_1431	chr6	17600096	17600496	+	1000	52.0	[]	[]	[9.135932, 11.899101]	[139, 145]	[]	[17600279, 17600285]
120_1432	chr6	26188823	26189223	+	1000	52.0	[]	[]	[6.367689]	[156]	[]	[26189013]
120_1434	chr6	75243597	75243997	+	1000	52.0	[7.8849635, 12.43198]	[105, 111]	[]	[]	[75243793, 75243799]	[]
120_1436	chr7	104945007	104945407	+	1000	52.0	[11.697124]	[114]	[]	[]	[104945204]	[]
120_1438	chr7	130051188	130051588	+	1000	52.0	[9.536335]	[131]	[9.914867]	[137]	[130051408]	[130051414]
120_1439	chr8	76999948	77000348	+	1000	52.0	[14.663861]	[84]	[10.785713]	[64]	[77000122]	[77000102]
120_1441	chr8	144792225	144792625	+	1000	52.0	[]	[]	[7.5894604, 7.785617]	[109, 139]	[]	[144792418, 144792448]
120_1448	chr1	28088432	28088832	+	1000	51.0	[5.7344956, 16.446117]	[114, 135]	[]	[]	[28088618, 28088639]	[]
120_1449	chr1	32222170	32222570	+	1000	51.0	[13.550472]	[124]	[12.6155815, 7.7027783]	[92, 145]	[32222374]	[32222342, 32222395]
120_145	chr7	123748920	123749320	+	1000	137.0	[8.181883]	[99]	[]	[]	[123749116]	[]
120_1450	chr1	32650313	32650713	+	1000	51.0	[]	[]	[10.118435]	[142]	[]	[32650551]
120_1452	chr1	167628040	167628440	+	1000	51.0	[]	[]	[10.118435]	[149]	[]	[167628275]
120_1454	chr1	246931744	246932144	+	1000	51.0	[7.785617]	[127]	[]	[]	[246931962]	[]
120_1457	chr10	68955931	68956331	+	1000	51.0	[12.6155815, 10.087307]	[86, 103]	[6.155368]	[73]	[68956109, 68956126]	[68956096]
120_146	chr3	10026175	10026575	+	1000	136.0	[8.070155]	[113]	[14.663861]	[105]	[10026375]	[10026367]
120_1460	chr11	63974361	63974761	+	1000	51.0	[]	[]	[8.070155, 14.663861]	[109, 148]	[]	[63974562, 63974601]
120_1461	chr15	55196763	55197163	+	1000	51.0	[6.1569576, 16.446117, 7.7027783]	[85, 108, 138]	[]	[]	[55196933, 55196956, 55196986]	[]
120_1462	chr16	720934	721334	+	1000	51.0	[]	[]	[16.446117, 5.54794]	[112, 132]	[]	[721146, 721166]
120_1463	chr16	2868053	2868453	+	1000	51.0	[]	[]	[14.663861]	[109]	[]	[2868246]
120_1467	chr19	9827680	9828080	+	1000	51.0	[]	[]	[11.899101, 11.900691, 13.681358]	[94, 114, 120]	[]	[9827873, 9827893, 9827899]
120_1469	chr19	29606067	29606467	+	1000	51.0	[11.899101]	[139]	[]	[]	[29606301]	[]
120_1472	chr2	3558176	3558576	+	1000	51.0	[]	[]	[9.914867]	[71]	[]	[3558336]
120_1474	chr20	5112952	5113352	+	1000	51.0	[8.69865, 10.785713, 6.080818]	[57, 72, 140]	[]	[]	[5113108, 5113123, 5113191]	[]
120_1477	chr3	38137208	38137608	+	1000	51.0	[16.446117]	[101]	[]	[]	[38137391]	[]
120_1478	chr3	196568432	196568832	+	1000	51.0	[]	[]	[8.499255]	[105]	[]	[196568619]
120_1479	chr4	94207650	94208050	+	1000	51.0	[]	[]	[5.87242, 12.6155815]	[67, 125]	[]	[94207813, 94207871]
120_1482	chr5	177351477	177351877	+	1000	51.0	[11.899101]	[143]	[10.118435, 10.118435, 7.785617, 5.5428443]	[92, 106, 113, 136]	[177351717]	[177351666, 177351680, 177351687, 177351710]
120_1483	chr6	2841739	2842139	+	1000	51.0	[7.353675]	[108]	[]	[]	[2841897]	[]
120_149	chr1	28328803	28329203	+	1000	135.0	[5.7260623, 16.446117]	[78, 115]	[5.933891]	[108]	[28328981, 28329018]	[28329011]
120_1490	chr7	155003833	155004233	+	1000	51.0	[16.446117]	[110]	[]	[]	[155004037]	[]
120_1495	chr1	114780456	114780856	+	1000	50.0	[]	[]	[8.898363]	[180]	[]	[114780695]
120_1496	chr1	153990523	153990923	+	1000	50.0	[]	[]	[6.9851656, 8.183473, 6.116678]	[141, 174, 190]	[]	[153990714, 153990747, 153990763]
120_1498	chr10	13586700	13587100	+	1000	50.0	[11.899101]	[164]	[7.353675]	[158]	[13586946]	[13586940]
120_15	chr19	49665669	49666069	+	1000	566.0	[]	[]	[8.181883]	[102]	[]	[49665870]
120_1502	chr11	47848190	47848590	+	1000	50.0	[]	[]	[12.6155815]	[124]	[]	[47848377]
120_1503	chr11	57514641	57515041	+	1000	50.0	[8.920127]	[142]	[]	[]	[57514862]	[]
120_1505	chr11	118252154	118252554	+	1000	50.0	[16.446117]	[165]	[7.3301964]	[141]	[118252357]	[118252333]
120_1506	chr12	56041656	56042056	+	1000	50.0	[7.7027783]	[112]	[]	[]	[56041844]	[]
120_1509	chr14	75002506	75002906	+	1000	50.0	[]	[]	[11.697124, 7.7161474]	[104, 139]	[]	[75002688, 75002723]
120_1511	chr15	57706471	57706871	+	1000	50.0	[7.6939425]	[129]	[7.0684943, 7.5894604]	[126, 174]	[57706671]	[57706668, 57706716]
120_1514	chr16	74296614	74297014	+	1000	50.0	[6.8745704, 11.419997]	[72, 105]	[7.710297]	[153]	[74296778, 74296811]	[74296859]
120_1515	chr16	81077040	81077440	+	1000	50.0	[5.717571, 10.118435]	[74, 124]	[]	[]	[81077209, 81077259]	[]
120_1517	chr17	6640498	6640898	+	1000	50.0	[]	[]	[11.899101]	[106]	[]	[6640698]
120_1519	chr17	79826251	79826651	+	1000	50.0	[]	[]	[11.900691]	[140]	[]	[79826473]
120_152	chr22	19432282	19432682	+	1000	135.0	[5.819759, 9.8508215]	[79, 161]	[]	[]	[19432451, 19432533]	[]
120_1520	chr17	80454558	80454958	+	1000	50.0	[11.899101, 11.899101]	[67, 107]	[]	[]	[80454710, 80454750]	[]
120_1521	chr18	36129655	36130055	+	1000	50.0	[10.118435]	[141]	[7.8865533]	[127]	[36129888]	[36129874]
120_1529	chr2	127701315	127701715	+	1000	50.0	[14.663861]	[96]	[]	[]	[127701481]	[]
120_1534	chr3	11272233	11272633	+	1000	50.0	[14.663861]	[95]	[]	[]	[11272413]	[]
120_1536	chr3	47781743	47782143	+	1000	50.0	[]	[]	[9.63774]	[86]	[]	[47781923]
120_1540	chr5	112861027	112861427	+	1000	50.0	[5.623602]	[91]	[14.663861]	[146]	[112861215]	[112861270]
120_1541	chr6	27502538	27502938	+	1000	50.0	[]	[]	[5.97259, 12.6155815]	[65, 111]	[]	[27502701, 27502747]
120_1542	chr6	109382630	109383030	+	1000	50.0	[10.118435]	[159]	[6.259324, 8.720509]	[121, 136]	[109382870]	[109382832, 109382847]
120_1543	chr6	154520303	154520703	+	1000	50.0	[]	[]	[7.405859]	[120]	[]	[154520501]
120_1545	chr7	104983694	104984094	+	1000	50.0	[6.401216]	[116]	[]	[]	[104983896]	[]
120_1546	chr7	151083283	151083683	+	1000	50.0	[7.23561]	[141]	[12.6155815]	[109]	[151083503]	[151083471]
120_1553	chr1	212791654	212792054	+	1000	49.0	[]	[]	[7.7827754, 5.819759]	[83, 119]	[]	[212791833, 212791869]
120_1554	chr1	226186530	226186930	+	1000	49.0	[12.43198]	[164]	[8.920127, 5.544434, 11.900691]	[130, 148, 170]	[226186759]	[226186725, 226186743, 226186765]
120_1559	chr12	48105866	48106266	+	1000	49.0	[9.66722, 9.66722]	[69, 139]	[8.181883]	[95]	[48106031, 48106101]	[48106057]
120_156	chr6	41787410	41787810	+	1000	134.0	[9.434147, 5.450635, 14.663861, 10.089861]	[72, 111, 121, 135]	[8.524351, 8.6928]	[69, 104]	[41787564, 41787603, 41787613, 41787627]	[41787561, 41787596]
120_1560	chr12	50025502	50025902	+	1000	49.0	[13.550472]	[93]	[7.806739]	[137]	[50025690]	[50025734]
120_1562	chr13	113449118	113449518	+	1000	49.0	[7.785617, 7.785617, 7.785617]	[85, 119, 153]	[]	[]	[113449295, 113449329, 113449363]	[]
120_1565	chr15	84715983	84716383	+	1000	49.0	[]	[]	[11.900691, 9.8508215]	[114, 120]	[]	[84716186, 84716192]
120_1566	chr16	58515274	58515674	+	1000	49.0	[14.663861]	[117]	[7.8849635]	[88]	[58515485]	[58515456]
120_157	chr9	124940913	124941313	+	1000	134.0	[5.8366838, 14.663861]	[70, 95]	[]	[]	[124941075, 124941100]	[]
120_1573	chr2	38602739	38603139	+	1000	49.0	[]	[]	[13.681358]	[120]	[]	[38602944]
120_1574	chr2	130342657	130343057	+	1000	49.0	[10.118435]	[111]	[]	[]	[130342859]	[]
120_1575	chr2	197434849	197435249	+	1000	49.0	[5.900729]	[90]	[11.900691]	[112]	[197435020]	[197435042]
120_1576	chr20	2664042	2664442	+	1000	49.0	[8.920127, 5.453353]	[75, 99]	[14.663861]	[128]	[2664196, 2664220]	[2664249]
120_1580	chr20	36605457	36605857	+	1000	49.0	[]	[]	[6.401216]	[82]	[]	[36605634]
120_1584	chr22	20859512	20859912	+	1000	49.0	[]	[]	[6.9851656, 8.720509]	[158, 196]	[]	[20859706, 20859744]
120_1588	chr3	180601887	180602287	+	1000	49.0	[]	[]	[12.6155815]	[142]	[]	[180602114]
120_1589	chr3	197736745	197737145	+	1000	49.0	[]	[]	[14.663861]	[85]	[]	[197736909]
120_159	chr19	19515999	19516399	+	1000	133.0	[16.446117]	[117]	[7.353675, 10.118435]	[67, 104]	[19516214]	[19516164, 19516201]
120_1591	chr5	10353393	10353793	+	1000	49.0	[14.663861]	[133]	[]	[]	[10353616]	[]
120_1592	chr5	95962117	95962517	+	1000	49.0	[6.2402864]	[154]	[]	[]	[95962335]	[]
120_1595	chr6	26204320	26204720	+	1000	49.0	[]	[]	[6.0731683]	[165]	[]	[26204531]
120_1598	chr6	33289304	33289704	+	1000	49.0	[]	[]	[14.663861]	[176]	[]	[33289553]
120_1601	chr7	92448332	92448732	+	1000	49.0	[]	[]	[16.446117]	[137]	[]	[92448569]
120_1603	chr8	42843210	42843610	+	1000	49.0	[]	[]	[8.181883]	[131]	[]	[42843425]
120_1604	chr9	26892629	26893029	+	1000	49.0	[]	[]	[14.663861]	[109]	[]	[26892823]
120_1606	chr9	131189614	131190014	+	1000	49.0	[]	[]	[8.920127]	[175]	[]	[131189835]
120_1608	chr1	7954091	7954491	+	1000	48.0	[14.663861]	[106]	[8.181883]	[144]	[7954290]	[7954328]
120_1612	chr1	52033609	52034009	+	1000	48.0	[14.663861]	[134]	[12.6155815, 5.676263]	[104, 152]	[52033830]	[52033800, 52033848]
120_1617	chr1	183471836	183472236	+	1000	48.0	[]	[]	[9.96414]	[119]	[]	[183472016]
120_162	chr7	127651783	127652183	+	1000	132.0	[12.6155815]	[91]	[]	[]	[127651972]	[]
120_1622	chr11	46936480	46936880	+	1000	48.0	[8.601443]	[77]	[]	[]	[46936635]	[]
120_1625	chr11	65570240	65570640	+	1000	48.0	[]	[]	[10.702384]	[141]	[]	[65570459]
120_1626	chr12	53180436	53180836	+	1000	48.0	[12.6155815]	[110]	[]	[]	[53180638]	[]
120_1627	chr12	110048386	110048786	+	1000	48.0	[]	[]	[7.8865533]	[176]	[]	[110048632]
120_1628	chr12	122752562	122752962	+	1000	48.0	[6.0425715]	[137]	[9.63774, 6.0021086]	[103, 120]	[122752797]	[122752763, 122752780]
120_1629	chr15	43824518	43824918	+	1000	48.0	[12.7289]	[108]	[9.415397]	[87]	[43824721]	[43824700]
120_1633	chr17	4731197	4731597	+	1000	48.0	[]	[]	[13.550472]	[150]	[]	[4731428]
120_1637	chr19	3505838	3506238	+	1000	48.0	[]	[]	[9.63774, 7.9376245]	[96, 136]	[]	[3506031, 3506071]
120_1638	chr19	12933602	12934002	+	1000	48.0	[9.66722, 9.66722]	[53, 59]	[]	[]	[12933754, 12933760]	[]
120_164	chr5	68434235	68434635	+	1000	131.0	[5.87242]	[81]	[]	[]	[68434415]	[]
120_1640	chr19	32405414	32405814	+	1000	48.0	[11.900691]	[85]	[9.833897]	[103]	[32405594]	[32405612]
120_1641	chr19	57769428	57769828	+	1000	48.0	[]	[]	[14.663861]	[137]	[]	[57769643]
120_1647	chr2	200811601	200812001	+	1000	48.0	[7.353675]	[132]	[]	[]	[200811808]	[]
120_1651	chr22	21568690	21569090	+	1000	48.0	[5.4413013]	[192]	[]	[]	[21568932]	[]
120_1654	chr5	110738744	110739144	+	1000	48.0	[9.63774]	[99]	[12.6155815, 16.446117]	[131, 151]	[110738942]	[110738974, 110738994]
120_1656	chr5	140664576	140664976	+	1000	48.0	[7.353675]	[163]	[14.663861]	[142]	[140664820]	[140664799]
120_1659	chr6	27145917	27146317	+	1000	48.0	[10.702384, 11.697124]	[76, 100]	[]	[]	[27146077, 27146101]	[]
120_167	chr3	14651519	14651919	+	1000	130.0	[]	[]	[16.446117]	[148]	[]	[14651752]
120_1670	chr8	116766220	116766620	+	1000	48.0	[7.5894604]	[196]	[6.1042967]	[107]	[116766465]	[116766376]
120_1672	chr9	33264785	33265185	+	1000	48.0	[14.663861]	[130]	[8.932364]	[157]	[33264999]	[33265026]
120_1674	chr9	120876445	120876845	+	1000	48.0	[6.155368]	[122]	[]	[]	[120876603]	[]
120_1675	chr9	128771773	128772173	+	1000	48.0	[]	[]	[12.6155815, 5.8366838]	[69, 149]	[]	[128771938, 128772018]
120_1679	chr1	9717547	9717947	+	1000	47.0	[10.702384]	[148]	[]	[]	[9717784]	[]
120_1684	chr1	193059216	193059616	+	1000	47.0	[]	[]	[7.191661]	[69]	[]	[193059384]
120_1685	chr1	207751837	207752237	+	1000	47.0	[]	[]	[10.118435]	[127]	[]	[207752039]
120_1686	chr10	125719500	125719900	+	1000	47.0	[16.446117]	[122]	[]	[]	[125719698]	[]
120_1687	chr11	57668003	57668403	+	1000	47.0	[16.446117]	[139]	[]	[]	[57668218]	[]
120_1688	chr11	83157675	83158075	+	1000	47.0	[]	[]	[11.900691]	[78]	[]	[83157843]
120_1689	chr12	6970546	6970946	+	1000	47.0	[5.97259, 8.801478]	[126, 155]	[]	[]	[6970719, 6970748]	[]
120_169	chrX	13734521	13734921	+	1000	130.0	[13.550472]	[113]	[7.0684943]	[110]	[13734733]	[13734730]
120_1690	chr12	121794193	121794593	+	1000	47.0	[]	[]	[9.833897]	[131]	[]	[121794412]
120_1691	chr14	69766878	69767278	+	1000	47.0	[12.6155815]	[107]	[9.914867]	[56]	[69767084]	[69767033]
120_1693	chr15	55318923	55319323	+	1000	47.0	[]	[]	[12.6155815]	[172]	[]	[55319144]
120_1694	chr15	72375901	72376301	+	1000	47.0	[]	[]	[14.663861]	[117]	[]	[72376118]
120_1695	chr15	72685971	72686371	+	1000	47.0	[]	[]	[11.900691, 14.663861]	[100, 134]	[]	[72686161, 72686195]
120_1699	chr16	69385747	69386147	+	1000	47.0	[11.899101]	[94]	[]	[]	[69385933]	[]
120_1701	chr17	7251800	7252200	+	1000	47.0	[6.080818]	[185]	[5.676263, 16.446117]	[119, 157]	[7252047]	[7251981, 7252019]
120_1706	chr18	46173790	46174190	+	1000	47.0	[10.118435]	[141]	[6.133603]	[134]	[46174028]	[46174021]
120_1707	chr19	6737118	6737518	+	1000	47.0	[6.133603]	[109]	[]	[]	[6737322]	[]
120_1709	chr19	13747693	13748093	+	1000	47.0	[]	[]	[12.6155815]	[128]	[]	[13747913]
120_171	chr15	92809117	92809517	+	1000	129.0	[14.663861]	[116]	[]	[]	[92809315]	[]
120_1711	chr19	35545286	35545686	+	1000	47.0	[14.663861, 5.92804]	[144, 171]	[7.104724]	[97]	[35545491, 35545518]	[35545444]
120_1712	chr19	44025122	44025522	+	1000	47.0	[]	[]	[16.446117]	[110]	[]	[44025320]
120_1714	chr19	49487225	49487625	+	1000	47.0	[11.419997]	[118]	[]	[]	[49487430]	[]
120_1715	chr2	120222999	120223399	+	1000	47.0	[11.899101]	[85]	[]	[]	[120223176]	[]
120_172	chr2	105398878	105399278	+	1000	129.0	[]	[]	[5.92804]	[63]	[]	[105399038]
120_1725	chr22	46035839	46036239	+	1000	47.0	[]	[]	[12.6155815]	[136]	[]	[46036075]
120_1727	chr3	37994136	37994536	+	1000	47.0	[6.2402864]	[182]	[]	[]	[37994332]	[]
120_1728	chr3	101676961	101677361	+	1000	47.0	[16.446117]	[95]	[]	[]	[101677153]	[]
120_1733	chr5	178130769	178131169	+	1000	47.0	[]	[]	[13.681358]	[166]	[]	[178130999]
120_1734	chr6	30326660	30327060	+	1000	47.0	[]	[]	[9.135932, 11.899101]	[126, 132]	[]	[30326875, 30326881]
120_1735	chr6	33200629	33201029	+	1000	47.0	[7.682986]	[127]	[10.702384]	[133]	[33200856]	[33200862]
120_1736	chr6	42979032	42979432	+	1000	47.0	[]	[]	[10.785713, 9.135932, 7.1501074]	[107, 151, 157]	[]	[42979188, 42979232, 42979238]
120_174	chr17	16285960	16286360	+	1000	128.0	[]	[]	[9.833897]	[104]	[]	[16286140]
120_1744	chr1	26890043	26890443	+	1000	46.0	[]	[]	[13.550472]	[147]	[]	[26890290]
120_1746	chr1	120176365	120176765	+	1000	46.0	[8.181883]	[84]	[9.997651]	[109]	[120176522]	[120176547]
120_1748	chr1	143272925	143273325	+	1000	46.0	[5.840594]	[84]	[]	[]	[143273108]	[]
120_175	chr19	44890449	44890849	+	1000	128.0	[]	[]	[16.446117]	[106]	[]	[44890643]
120_1753	chr10	61765569	61765969	+	1000	46.0	[5.87242]	[153]	[]	[]	[61765817]	[]
120_1754	chr10	73110278	73110678	+	1000	46.0	[8.932364]	[128]	[]	[]	[73110480]	[]
120_1757	chr11	57657550	57657950	+	1000	46.0	[5.49511]	[117]	[8.181883]	[140]	[57657739]	[57657762]
120_1758	chr11	65858039	65858439	+	1000	46.0	[6.3700876]	[166]	[6.8671594, 11.899101]	[99, 140]	[65858264]	[65858197, 65858238]
120_1759	chr11	67428220	67428620	+	1000	46.0	[7.1501074]	[52]	[]	[]	[67428371]	[]
120_176	chr19	50376165	50376565	+	1000	128.0	[16.446117]	[152]	[16.446117, 7.866587]	[94, 112]	[50376414]	[50376356, 50376374]
120_1760	chr11	95923882	95924282	+	1000	46.0	[13.681358]	[100]	[]	[]	[95924078]	[]
120_1761	chr12	6723863	6724263	+	1000	46.0	[11.899101, 8.307604]	[65, 139]	[]	[]	[6724023, 6724097]	[]
120_1762	chr12	6752924	6753324	+	1000	46.0	[10.118435]	[124]	[]	[]	[6753133]	[]
120_1764	chr12	66130547	66130947	+	1000	46.0	[16.446117]	[108]	[9.914867, 7.5894604]	[123, 130]	[66130741]	[66130756, 66130763]
120_1765	chr12	123601851	123602251	+	1000	46.0	[9.536335, 5.54029, 11.900691]	[79, 127, 133]	[]	[]	[123602023, 123602071, 123602077]	[]
120_1768	chr14	77707854	77708254	+	1000	46.0	[10.785713, 9.833254]	[83, 112]	[]	[]	[77708026, 77708055]	[]
120_1770	chr15	42273187	42273587	+	1000	46.0	[7.23561, 7.1745977]	[93, 140]	[11.419997]	[158]	[42273373, 42273420]	[42273438]
120_1771	chr15	82540306	82540706	+	1000	46.0	[]	[]	[7.353675]	[132]	[]	[82540501]
120_1772	chr16	527431	527831	+	1000	46.0	[]	[]	[8.312699, 7.353675]	[144, 178]	[]	[527639, 527673]
120_1774	chr16	4288340	4288740	+	1000	46.0	[]	[]	[16.446117, 6.111302]	[68, 153]	[]	[4288500, 4288585]
120_1777	chr16	83807756	83808156	+	1000	46.0	[]	[]	[11.616154]	[65]	[]	[83807920]
120_1778	chr17	13017978	13018378	+	1000	46.0	[10.785713]	[172]	[7.405859]	[145]	[13018214]	[13018187]
120_178	chr6	149648500	149648900	+	1000	127.0	[]	[]	[16.446117]	[97]	[]	[149648682]
120_1781	chr17	41689144	41689544	+	1000	46.0	[]	[]	[5.909324]	[149]	[]	[41689367]
120_1782	chr17	42577568	42577968	+	1000	46.0	[]	[]	[9.833897, 8.720509]	[105, 155]	[]	[42577746, 42577796]
120_1783	chr17	81295138	81295538	+	1000	46.0	[12.6155815]	[94]	[10.118435]	[68]	[81295328]	[81295302]
120_1786	chr18	11851167	11851567	+	1000	46.0	[10.702384]	[135]	[]	[]	[11851399]	[]
120_1787	chr19	4246756	4247156	+	1000	46.0	[]	[]	[8.204471]	[125]	[]	[4246968]
120_1788	chr19	35748218	35748618	+	1000	46.0	[10.785713]	[111]	[7.0684943]	[108]	[35748427]	[35748424]
120_1789	chr19	55485020	55485420	+	1000	46.0	[]	[]	[10.118435]	[103]	[]	[55485188]
120_179	chr9	133336047	133336447	+	1000	127.0	[8.181883, 11.899101]	[53, 136]	[]	[]	[133336198, 133336281]	[]
120_1790	chr19	57746549	57746949	+	1000	46.0	[]	[]	[14.663861]	[155]	[]	[57746796]
120_1791	chr2	3379454	3379854	+	1000	46.0	[9.96414]	[110]	[10.946643]	[126]	[3379658]	[3379674]
120_1792	chr2	3518846	3519246	+	1000	46.0	[11.899101]	[101]	[]	[]	[3519028]	[]
120_1793	chr2	23926909	23927309	+	1000	46.0	[]	[]	[11.899101]	[138]	[]	[23927127]
120_1794	chr2	102050789	102051189	+	1000	46.0	[]	[]	[16.446117]	[119]	[]	[102051005]
120_1795	chr2	161308247	161308647	+	1000	46.0	[12.6155815]	[111]	[]	[]	[161308420]	[]
120_1796	chr2	171687297	171687697	+	1000	46.0	[10.118435]	[153]	[]	[]	[171687499]	[]
120_1797	chr2	176269184	176269584	+	1000	46.0	[7.353675, 14.663861]	[157, 189]	[]	[]	[176269403, 176269435]	[]
120_180	chr14	39174889	39175289	+	1000	126.0	[]	[]	[11.616154]	[150]	[]	[39175136]
120_1800	chr22	18077669	18078069	+	1000	46.0	[]	[]	[9.8508215]	[112]	[]	[18077865]
120_1801	chr22	19988869	19989269	+	1000	46.0	[]	[]	[12.43198]	[73]	[]	[19989031]
120_1804	chr22	39532655	39533055	+	1000	46.0	[10.118435, 6.8745704]	[107, 158]	[]	[]	[39532844, 39532895]	[]
120_1806	chr3	155854346	155854746	+	1000	46.0	[7.8849635]	[129]	[]	[]	[155854568]	[]
120_1807	chr3	156674401	156674801	+	1000	46.0	[13.681358]	[70]	[]	[]	[156674571]	[]
120_1812	chr5	160008913	160009313	+	1000	46.0	[9.914867, 11.900691]	[123, 143]	[]	[]	[160009116, 160009136]	[]
120_1815	chr6	108261006	108261406	+	1000	46.0	[]	[]	[7.8849635]	[142]	[]	[108261246]
120_1816	chr6	157184202	157184602	+	1000	46.0	[14.663861]	[83]	[]	[]	[157184374]	[]
120_1817	chr7	129224408	129224808	+	1000	46.0	[12.6155815]	[167]	[5.5418797]	[132]	[129224609]	[129224574]
120_1819	chr8	143829180	143829580	+	1000	46.0	[]	[]	[7.070727, 9.8508215]	[99, 167]	[]	[143829347, 143829415]
120_182	chr21	36319961	36320361	+	1000	126.0	[10.118435, 12.6155815]	[69, 107]	[]	[]	[36320129, 36320167]	[]
120_1820	chr8	144852898	144853298	+	1000	46.0	[]	[]	[12.6155815]	[71]	[]	[144853061]
120_1822	chr9	127451207	127451607	+	1000	46.0	[10.946643]	[114]	[]	[]	[127451406]	[]
120_1825	chr1	67430219	67430619	+	1000	45.0	[]	[]	[9.63774, 8.499255]	[108, 126]	[]	[67430416, 67430434]
120_1829	chr1	145927380	145927780	+	1000	45.0	[16.446117]	[119]	[]	[]	[145927597]	[]
120_183	chr9	128218682	128219082	+	1000	126.0	[]	[]	[14.663861]	[113]	[]	[128218882]
120_1832	chr1	161153966	161154366	+	1000	45.0	[]	[]	[13.681358]	[163]	[]	[161154206]
120_1834	chr1	184754687	184755087	+	1000	45.0	[]	[]	[7.898935, 12.6155815]	[111, 152]	[]	[184754870, 184754911]
120_1837	chr10	133393973	133394373	+	1000	45.0	[5.5428443, 7.8849635]	[80, 96]	[6.133603]	[150]	[133394130, 133394146]	[133394200]
120_1839	chr11	75562551	75562951	+	1000	45.0	[]	[]	[11.697124]	[112]	[]	[75562760]
120_184	chr1	235128665	235129065	+	1000	125.0	[]	[]	[16.446117]	[90]	[]	[235128852]
120_1840	chr11	112086555	112086955	+	1000	45.0	[]	[]	[16.446117]	[189]	[]	[112086795]
120_1841	chr12	49018615	49019015	+	1000	45.0	[]	[]	[12.329792, 10.118435]	[138, 158]	[]	[49018804, 49018824]
120_1842	chr12	93677112	93677512	+	1000	45.0	[]	[]	[10.702384, 10.702384]	[129, 166]	[]	[93677318, 93677355]
120_1844	chr13	45341052	45341452	+	590	45.0	[10.785713]	[106]	[]	[]	[45341250]	[]
120_1845	chr14	69398195	69398595	+	1000	45.0	[]	[]	[14.663861]	[115]	[]	[69398390]
120_1847	chr15	64356060	64356460	+	1000	45.0	[]	[]	[12.6155815]	[106]	[]	[64356266]
120_185	chr11	8688826	8689226	+	1000	125.0	[11.419997]	[115]	[13.550472, 14.663861]	[82, 153]	[8689027]	[8688994, 8689065]
120_1850	chr16	370381	370781	+	1000	45.0	[]	[]	[7.1501074]	[136]	[]	[370609]
120_1851	chr16	4307557	4307957	+	1000	45.0	[]	[]	[11.900691]	[187]	[]	[4307747]
120_1852	chr16	8797472	8797872	+	1000	45.0	[14.663861, 5.8366838]	[101, 124]	[6.0263987]	[189]	[8797631, 8797654]	[8797719]
120_1855	chr17	2041807	2042207	+	1000	45.0	[]	[]	[9.135932, 13.681358, 7.1501074]	[104, 125, 134]	[]	[2041992, 2042013, 2042022]
120_1858	chr19	44113240	44113640	+	1000	45.0	[]	[]	[11.900691]	[82]	[]	[44113415]
120_1859	chr19	48445751	48446151	+	1000	45.0	[12.6155815, 5.97863]	[129, 147]	[]	[]	[48445958, 48445976]	[]
120_1860	chr19	48965173	48965573	+	1000	45.0	[]	[]	[6.259324]	[169]	[]	[48965421]
120_1861	chr19	58559446	58559846	+	1000	45.0	[7.682986]	[161]	[5.4489355, 14.663861]	[169, 183]	[58559671]	[58559679, 58559693]
120_1862	chr2	27356566	27356966	+	1000	45.0	[13.550472]	[93]	[8.720509]	[90]	[27356754]	[27356751]
120_1863	chr2	88627441	88627841	+	1000	45.0	[]	[]	[8.524351]	[98]	[]	[88627637]
120_1864	chr20	1118349	1118749	+	1000	45.0	[]	[]	[14.663861]	[180]	[]	[1118596]
120_1865	chr20	32109451	32109851	+	1000	45.0	[]	[]	[11.900691]	[182]	[]	[32109702]
120_1866	chr22	11974003	11974403	+	1000	45.0	[]	[]	[13.550472]	[126]	[]	[11974200]
120_1875	chr5	115841415	115841815	+	1000	45.0	[11.900691]	[75]	[]	[]	[115841573]	[]
120_1879	chr6	87589792	87590192	+	1000	45.0	[8.801478, 8.181883]	[80, 148]	[10.649723]	[104]	[87589967, 87590035]	[87589991]
120_188	chr7	135170569	135170969	+	1000	125.0	[]	[]	[5.54794, 16.446117, 8.312699]	[88, 105, 122]	[]	[135170752, 135170769, 135170786]
120_1882	chr7	101244898	101245298	+	1000	45.0	[]	[]	[14.663861, 6.111302]	[139, 146]	[]	[101245083, 101245090]
120_1883	chr7	104207922	104208322	+	1000	45.0	[7.8849635]	[112]	[]	[]	[104208100]	[]
120_1884	chr8	22668950	22669350	+	1000	45.0	[6.8718476, 7.5894604]	[105, 134]	[13.550472]	[84]	[22669131, 22669160]	[22669110]
