#PeakID(python identify_motif.py ./ENCODE_processed_files/CUX1_idr.fa CUX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
152_12595	chr15	101641202	101641602	+	1000	34.0	[10.203943]	[145]	[6.0151424]	[145]	[101641447]	[101641447]
152_12608	chr16	54927143	54927543	+	965	34.0	[10.203943]	[141]	[6.0151424]	[141]	[54927317]	[54927317]
152_12612	chr16	58126887	58127287	+	770	34.0	[10.935475]	[95]	[10.935475]	[95]	[58127076]	[58127076]
152_12617	chr16	77190471	77190871	+	1000	34.0	[5.975493]	[148]	[]	[]	[77190670]	[]
152_12620	chr16	79914674	79915074	+	1000	34.0	[6.0151424]	[173]	[10.203943]	[173]	[79914886]	[79914886]
152_12627	chr16	88766929	88767329	+	1000	34.0	[10.935475, 6.0151424, 6.0151424]	[73, 90, 94]	[10.935475, 10.203943, 10.203943]	[73, 90, 94]	[88767088, 88767105, 88767109]	[88767088, 88767105, 88767109]
152_12642	chr17	43170942	43171342	+	1000	34.0	[10.203943]	[133]	[6.0151424]	[133]	[43171112]	[43171112]
152_12644	chr17	43720004	43720404	+	1000	34.0	[6.0151424, 6.0151424]	[67, 111]	[10.203943, 10.203943]	[67, 111]	[43720166, 43720210]	[43720166, 43720210]
152_12647	chr17	48991933	48992333	+	935	34.0	[10.203943]	[145]	[6.0151424]	[145]	[48992149]	[48992149]
152_12648	chr17	48993933	48994333	+	970	34.0	[10.203943]	[146]	[6.0151424]	[146]	[48994142]	[48994142]
152_1265	chr16	25014225	25014625	+	1000	82.0	[10.203943]	[126]	[6.0151424]	[126]	[25014442]	[25014442]
152_12657	chr17	76223875	76224275	+	1000	34.0	[10.203943, 10.203943]	[132, 164]	[6.0151424, 6.0151424]	[132, 164]	[76224083, 76224115]	[76224083, 76224115]
152_12660	chr17	82351812	82352212	+	1000	34.0	[6.0151424]	[152]	[10.203943]	[152]	[82352053]	[82352053]
152_12674	chr18	22466188	22466588	+	741	34.0	[5.975493]	[172]	[]	[]	[22466391]	[]
152_1269	chr18	35682500	35682900	+	1000	82.0	[6.0151424]	[150]	[10.203943]	[150]	[35682716]	[35682716]
152_127	chr6	87700844	87701244	+	1000	201.0	[10.935475]	[100]	[10.935475]	[100]	[87701040]	[87701040]
152_1270	chr19	55418127	55418527	+	1000	82.0	[10.203943]	[84]	[6.0151424]	[84]	[55418309]	[55418309]
152_12707	chr19	50657407	50657807	+	1000	34.0	[5.975493]	[196]	[]	[]	[50657643]	[]
152_12715	chr2	9033443	9033843	+	777	34.0	[10.203943]	[174]	[6.0151424]	[174]	[9033650]	[9033650]
152_12717	chr2	11411940	11412340	+	1000	34.0	[5.975493]	[86]	[]	[]	[11412114]	[]
152_1273	chr2	144582817	144583217	+	1000	82.0	[6.0151424]	[66]	[10.203943]	[66]	[144582972]	[144582972]
152_12738	chr2	83971612	83972012	+	884	34.0	[5.975493, 10.203943]	[89, 142]	[6.0151424]	[142]	[83971789, 83971842]	[83971842]
152_1275	chr21	45076350	45076750	+	1000	82.0	[10.935475, 6.0151424]	[106, 125]	[10.935475, 10.203943]	[106, 125]	[45076548, 45076567]	[45076548, 45076567]
152_12756	chr2	174158030	174158430	+	1000	34.0	[]	[]	[5.975493]	[104]	[]	[174158215]
152_12758	chr2	177983209	177983609	+	1000	34.0	[]	[]	[5.975493]	[124]	[]	[177983369]
152_12761	chr2	200367553	200367953	+	1000	34.0	[6.0151424]	[139]	[10.203943]	[139]	[200367768]	[200367768]
152_12765	chr2	224417309	224417709	+	1000	34.0	[10.203943]	[126]	[6.0151424]	[126]	[224417521]	[224417521]
152_12767	chr2	237697815	237698215	+	837	34.0	[10.203943]	[171]	[6.0151424]	[171]	[237698065]	[237698065]
152_12779	chr20	41034367	41034767	+	1000	34.0	[6.0151424]	[138]	[10.203943]	[138]	[41034569]	[41034569]
152_12788	chr20	50958401	50958801	+	1000	34.0	[6.0151424]	[131]	[10.203943]	[131]	[50958625]	[50958625]
152_12798	chr21	33488468	33488868	+	1000	34.0	[5.975493, 5.975493, 10.935475, 10.203943]	[63, 79, 86, 122]	[10.935475, 6.0151424]	[86, 122]	[33488624, 33488640, 33488647, 33488683]	[33488647, 33488683]
152_128	chr1	220966872	220967272	+	1000	198.0	[6.0151424]	[105]	[10.203943]	[105]	[220967076]	[220967076]
152_12812	chr22	18001498	18001898	+	1000	34.0	[5.975493]	[209]	[]	[]	[18001747]	[]
152_12817	chr22	19400149	19400549	+	1000	34.0	[5.975493]	[193]	[]	[]	[19400387]	[]
152_1282	chr4	74038604	74039004	+	1000	82.0	[10.935475]	[82]	[10.935475]	[82]	[74038779]	[74038779]
152_12826	chr22	20550085	20550485	+	1000	34.0	[6.0151424]	[129]	[10.203943]	[129]	[20550249]	[20550249]
152_12835	chr22	21710436	21710836	+	954	34.0	[10.203943]	[83]	[6.0151424]	[83]	[21710601]	[21710601]
152_12869	chr22	38705063	38705463	+	1000	34.0	[10.935475]	[154]	[10.935475]	[154]	[38705295]	[38705295]
152_1287	chr6	33589872	33590272	+	1000	82.0	[6.0151424]	[151]	[10.203943]	[151]	[33590099]	[33590099]
152_12875	chr3	5136610	5137010	+	610	34.0	[6.0151424]	[81]	[10.203943]	[81]	[5136787]	[5136787]
152_1288	chr6	35393292	35393692	+	1000	82.0	[10.203943]	[81]	[6.0151424]	[81]	[35393473]	[35393473]
152_12884	chr3	20076709	20077109	+	1000	34.0	[6.0151424]	[144]	[10.203943]	[144]	[20076953]	[20076953]
152_12885	chr3	24546007	24546407	+	1000	34.0	[10.935475, 10.203943]	[94, 126]	[10.935475, 6.0151424]	[94, 126]	[24546189, 24546221]	[24546189, 24546221]
152_12895	chr3	45218786	45219186	+	968	34.0	[10.935475]	[103]	[10.935475]	[103]	[45218971]	[45218971]
152_129	chr6	149718407	149718807	+	1000	197.0	[6.0151424]	[92]	[10.203943]	[92]	[149718594]	[149718594]
152_12903	chr3	88003096	88003496	+	612	34.0	[10.203943]	[87]	[6.0151424]	[87]	[88003275]	[88003275]
152_12915	chr3	152234710	152235110	+	831	34.0	[6.0151424, 6.0151424]	[66, 132]	[10.203943, 10.203943]	[66, 132]	[152234875, 152234941]	[152234875, 152234941]
152_1292	chr1	39892653	39893053	+	1000	81.0	[10.203943]	[99]	[6.0151424]	[99]	[39892835]	[39892835]
152_1293	chr1	71081175	71081575	+	1000	81.0	[10.203943]	[122]	[6.0151424]	[122]	[71081384]	[71081384]
152_12936	chr3	197440985	197441385	+	1000	34.0	[6.0151424]	[140]	[10.203943]	[140]	[197441184]	[197441184]
152_1294	chr1	78004241	78004641	+	1000	81.0	[6.0151424]	[114]	[10.203943]	[114]	[78004436]	[78004436]
152_12951	chr4	80070131	80070531	+	1000	34.0	[10.203943]	[149]	[6.0151424]	[149]	[80070356]	[80070356]
152_12973	chr5	55995361	55995761	+	878	34.0	[6.0151424]	[157]	[10.203943]	[157]	[55995609]	[55995609]
152_12974	chr5	56819077	56819477	+	1000	34.0	[6.0151424]	[164]	[10.203943]	[164]	[56819304]	[56819304]
152_12984	chr5	72227080	72227480	+	682	34.0	[10.203943]	[147]	[6.0151424]	[147]	[72227302]	[72227302]
152_12993	chr5	105033973	105034373	+	1000	34.0	[6.0151424]	[134]	[10.203943]	[134]	[105034189]	[105034189]
152_12995	chr5	113038501	113038901	+	974	34.0	[10.935475]	[90]	[10.935475]	[90]	[113038691]	[113038691]
152_13000	chr5	119452763	119453163	+	1000	34.0	[10.935475]	[86]	[10.935475]	[86]	[119452947]	[119452947]
152_1301	chr10	16996201	16996601	+	1000	81.0	[6.0151424]	[111]	[10.203943]	[111]	[16996410]	[16996410]
152_13032	chr6	17599859	17600259	+	1000	34.0	[5.975493]	[163]	[]	[]	[17600056]	[]
152_1305	chr11	112255253	112255653	+	1000	81.0	[6.0151424]	[107]	[10.203943]	[107]	[112255455]	[112255455]
152_13059	chr6	35664793	35665193	+	1000	34.0	[10.203943]	[87]	[6.0151424]	[87]	[35664977]	[35664977]
152_1306	chr15	30903615	30904015	+	1000	81.0	[10.935475]	[81]	[10.935475]	[81]	[30903796]	[30903796]
152_13068	chr6	41921125	41921525	+	861	34.0	[5.975493]	[110]	[]	[]	[41921292]	[]
152_13082	chr6	85673518	85673918	+	653	34.0	[10.203943]	[135]	[6.0151424]	[135]	[85673719]	[85673719]
152_13086	chr6	105035215	105035615	+	987	34.0	[6.0151424]	[149]	[10.203943]	[149]	[105035409]	[105035409]
152_13106	chr6	159728470	159728870	+	1000	34.0	[]	[]	[5.975493]	[158]	[]	[159728684]
152_13110	chr6	163584445	163584845	+	822	34.0	[]	[]	[5.975493, 5.975493]	[232, 239]	[]	[163584680, 163584687]
152_13118	chr7	22234223	22234623	+	1000	34.0	[6.0151424]	[89]	[10.203943]	[89]	[22234376]	[22234376]
152_13121	chr7	32501566	32501966	+	1000	34.0	[6.0151424]	[133]	[10.203943]	[133]	[32501793]	[32501793]
152_13123	chr7	35008930	35009330	+	857	34.0	[6.0151424]	[111]	[10.203943]	[111]	[35009124]	[35009124]
152_13138	chr7	87141621	87142021	+	672	34.0	[10.203943]	[138]	[6.0151424]	[138]	[87141831]	[87141831]
152_13147	chr7	103573546	103573946	+	958	34.0	[10.203943]	[152]	[6.0151424]	[152]	[103573733]	[103573733]
152_13150	chr7	106535299	106535699	+	1000	34.0	[5.975493]	[118]	[]	[]	[106535476]	[]
152_13157	chr7	112449397	112449797	+	1000	34.0	[6.0151424]	[178]	[10.203943]	[178]	[112449644]	[112449644]
152_13160	chr7	121547490	121547890	+	1000	34.0	[10.203943]	[139]	[6.0151424]	[139]	[121547719]	[121547719]
152_13168	chr7	132839758	132840158	+	1000	34.0	[10.203943, 10.935475]	[66, 97]	[6.0151424, 10.935475]	[66, 97]	[132839914, 132839945]	[132839914, 132839945]
152_13171	chr7	135489971	135490371	+	584	34.0	[10.203943]	[253]	[6.0151424]	[253]	[135490169]	[135490169]
152_1320	chr3	195460200	195460600	+	1000	81.0	[10.203943]	[133]	[6.0151424]	[133]	[195460414]	[195460414]
152_13222	chr8	105614837	105615237	+	1000	34.0	[10.203943]	[143]	[6.0151424]	[143]	[105615079]	[105615079]
152_13223	chr8	116873140	116873540	+	1000	34.0	[10.203943]	[157]	[6.0151424]	[157]	[116873364]	[116873364]
152_1323	chr5	170248557	170248957	+	1000	81.0	[10.203943]	[144]	[6.0151424]	[144]	[170248757]	[170248757]
152_13231	chr9	4663064	4663464	+	1000	34.0	[6.0151424]	[115]	[10.203943]	[115]	[4663273]	[4663273]
152_13233	chr9	19028821	19029221	+	1000	34.0	[6.0151424]	[106]	[10.203943]	[106]	[19029020]	[19029020]
152_13238	chr9	73137343	73137743	+	1000	34.0	[6.0151424]	[148]	[10.203943]	[148]	[73137582]	[73137582]
152_13276	chrX	23939674	23940074	+	943	34.0	[]	[]	[5.975493]	[92]	[]	[23939866]
152_13277	chrX	47144665	47145065	+	1000	34.0	[6.0151424]	[231]	[10.203943]	[231]	[47144903]	[47144903]
152_13285	chr1	8439337	8439737	+	1000	33.0	[10.203943]	[114]	[6.0151424]	[114]	[8439503]	[8439503]
152_13286	chr1	8704647	8705047	+	946	33.0	[10.203943]	[134]	[6.0151424]	[134]	[8704846]	[8704846]
152_13289	chr1	11800654	11801054	+	1000	33.0	[10.935475]	[153]	[10.935475]	[153]	[11800870]	[11800870]
152_13325	chr1	32496095	32496495	+	1000	33.0	[6.0151424]	[140]	[10.203943]	[140]	[32496250]	[32496250]
152_13329	chr1	35857797	35858197	+	1000	33.0	[6.0151424]	[74]	[10.203943]	[74]	[35857954]	[35857954]
152_13331	chr1	38790039	38790439	+	800	33.0	[6.0151424]	[116]	[10.203943]	[116]	[38790230]	[38790230]
152_13355	chr1	59477260	59477660	+	887	33.0	[6.0151424]	[145]	[10.203943]	[145]	[59477467]	[59477467]
152_1336	chr1	44638019	44638419	+	1000	80.0	[6.0151424]	[101]	[10.203943]	[101]	[44638218]	[44638218]
152_13360	chr1	84110406	84110806	+	999	33.0	[10.203943]	[145]	[6.0151424]	[145]	[84110609]	[84110609]
152_1339	chr1	144551339	144551739	+	1000	80.0	[10.203943]	[97]	[6.0151424]	[97]	[144551528]	[144551528]
152_13413	chr1	167927275	167927675	+	1000	33.0	[10.203943, 10.203943]	[63, 109]	[6.0151424, 6.0151424]	[63, 109]	[167927432, 167927478]	[167927432, 167927478]
152_13418	chr1	173478243	173478643	+	996	33.0	[6.0151424]	[123]	[10.203943, 5.975493]	[123, 161]	[173478448]	[173478448, 173478486]
152_13436	chr1	193183010	193183410	+	1000	33.0	[6.0151424]	[77]	[10.203943]	[77]	[193183168]	[193183168]
152_13441	chr1	200176867	200177267	+	1000	33.0	[10.203943]	[191]	[6.0151424]	[191]	[200177105]	[200177105]
152_13455	chr1	212288614	212289014	+	1000	33.0	[5.975493]	[128]	[]	[]	[212288824]	[]
152_13459	chr1	224432528	224432928	+	649	33.0	[5.975493]	[73]	[]	[]	[224432688]	[]
152_13473	chr1	246213926	246214326	+	986	33.0	[6.0151424]	[149]	[10.203943]	[149]	[246214119]	[246214119]
152_13474	chr1	246725004	246725404	+	1000	33.0	[6.0151424]	[155]	[10.203943]	[155]	[246725237]	[246725237]
152_13487	chr10	21919236	21919636	+	993	33.0	[6.0151424, 10.203943]	[72, 132]	[10.203943, 6.0151424]	[72, 132]	[21919394, 21919454]	[21919394, 21919454]
152_13504	chr10	63977321	63977721	+	969	33.0	[]	[]	[5.975493]	[122]	[]	[63977538]
152_13516	chr10	73809018	73809418	+	787	33.0	[10.203943]	[101]	[6.0151424]	[101]	[73809218]	[73809218]
152_1352	chr1_KI270709v1_random	14366	14766	+	1000	80.0	[6.0151424]	[84]	[10.203943]	[84]	[14549]	[14549]
152_13523	chr10	84264709	84265109	+	1000	33.0	[6.0151424]	[73]	[10.203943]	[73]	[84264878]	[84264878]
152_1353	chr2	46748956	46749356	+	1000	80.0	[10.203943]	[197]	[6.0151424]	[197]	[46749199]	[46749199]
152_13530	chr10	110501382	110501782	+	937	33.0	[]	[]	[5.975493]	[180]	[]	[110501624]
152_13535	chr11	748385	748785	+	1000	33.0	[]	[]	[5.975493]	[103]	[]	[748537]
152_1359	chr21	37435217	37435617	+	1000	80.0	[6.0151424]	[99]	[10.203943]	[99]	[37435397]	[37435397]
152_13590	chr12	27984126	27984526	+	953	33.0	[6.0151424]	[140]	[10.203943]	[140]	[27984308]	[27984308]
152_13592	chr12	32644516	32644916	+	899	33.0	[5.975493]	[167]	[]	[]	[32644758]	[]
152_13595	chr12	45762397	45762797	+	1000	33.0	[10.203943]	[131]	[6.0151424]	[131]	[45762602]	[45762602]
152_13599	chr12	49980597	49980997	+	933	33.0	[10.935475]	[86]	[10.935475]	[86]	[49980750]	[49980750]
152_13611	chr12	69241636	69242036	+	908	33.0	[10.203943, 6.0151424, 6.0151424]	[127, 134, 138]	[6.0151424, 10.203943, 10.203943]	[127, 134, 138]	[69241860, 69241867, 69241871]	[69241860, 69241867, 69241871]
152_13632	chr12	128317134	128317534	+	720	33.0	[10.203943]	[132]	[6.0151424]	[132]	[128317358]	[128317358]
152_1365	chr5	109410324	109410724	+	1000	80.0	[10.935475]	[91]	[10.935475]	[91]	[109410502]	[109410502]
152_13654	chr13	90581695	90582095	+	938	33.0	[5.975493]	[179]	[5.975493]	[144]	[90581885]	[90581850]
152_13661	chr13	91431735	91432135	+	877	33.0	[10.935475]	[111]	[10.935475]	[111]	[91431928]	[91431928]
152_13663	chr13	93225855	93226255	+	989	33.0	[6.0151424]	[164]	[10.203943]	[164]	[93226082]	[93226082]
152_1367	chr5	169803052	169803452	+	1000	80.0	[6.0151424]	[155]	[10.203943, 5.975493]	[155, 165]	[169803274]	[169803274, 169803284]
152_1368	chr6	11938168	11938568	+	1000	80.0	[10.203943]	[100]	[6.0151424]	[100]	[11938365]	[11938365]
152_13688	chr15	36951798	36952198	+	744	33.0	[10.203943]	[167]	[6.0151424]	[167]	[36952017]	[36952017]
152_137	chr7	12433968	12434368	+	1000	194.0	[6.0151424, 6.0151424, 5.975493]	[88, 101, 147]	[10.203943, 10.203943]	[88, 101]	[12434152, 12434165, 12434211]	[12434152, 12434165]
152_1370	chr6	16338536	16338936	+	1000	80.0	[10.203943, 10.203943]	[132, 154]	[6.0151424, 6.0151424]	[132, 154]	[16338746, 16338768]	[16338746, 16338768]
152_13700	chr15	67550203	67550603	+	950	33.0	[6.0151424, 5.975493]	[109, 127]	[10.203943]	[109]	[67550404, 67550422]	[67550404]
152_13709	chr15	94845173	94845573	+	1000	33.0	[5.975493, 10.935475]	[96, 100]	[10.935475]	[100]	[94845367, 94845371]	[94845371]
152_1371	chr6	37667505	37667905	+	1000	80.0	[10.935475]	[108]	[10.935475]	[108]	[37667686]	[37667686]
152_13717	chr16	15996624	15997024	+	760	33.0	[10.203943]	[154]	[6.0151424]	[154]	[15996858]	[15996858]
152_13722	chr16	21554791	21555191	+	993	33.0	[]	[]	[5.975493]	[95]	[]	[21554977]
152_13734	chr16	81446129	81446529	+	925	33.0	[6.0151424]	[143]	[10.203943]	[143]	[81446353]	[81446353]
152_13742	chr17	32351032	32351432	+	1000	33.0	[6.0151424, 6.0151424, 6.0151424]	[79, 101, 110]	[10.203943, 10.203943, 10.203943]	[79, 101, 110]	[32351198, 32351220, 32351229]	[32351198, 32351220, 32351229]
152_13745	chr17	38672246	38672646	+	1000	33.0	[5.975493, 6.0151424]	[100, 151]	[10.203943]	[151]	[38672412, 38672463]	[38672463]
152_1375	chr6	104957651	104958051	+	1000	80.0	[10.935475]	[160]	[10.935475]	[160]	[104957881]	[104957881]
152_13751	chr17	46178443	46178843	+	988	33.0	[10.203943]	[150]	[6.0151424]	[150]	[46178629]	[46178629]
152_1376	chr6	149646619	149647019	+	1000	80.0	[10.935475]	[82]	[10.935475]	[82]	[149646798]	[149646798]
152_13766	chr17	64507740	64508140	+	1000	33.0	[6.0151424]	[156]	[10.203943]	[156]	[64507970]	[64507970]
152_1378	chr6	158031538	158031938	+	1000	80.0	[6.0151424]	[93]	[10.203943]	[93]	[158031727]	[158031727]
152_13818	chr19	45528172	45528572	+	799	33.0	[10.935475]	[116]	[10.935475, 5.975493]	[116, 161]	[45528373]	[45528373, 45528418]
152_13823	chr19	48661101	48661501	+	737	33.0	[6.0151424]	[179]	[10.203943]	[179]	[48661336]	[48661336]
152_13825	chr19	48740770	48741170	+	931	33.0	[10.935475]	[145]	[10.935475]	[145]	[48741001]	[48741001]
152_13849	chr2	90391327	90391727	+	661	33.0	[10.203943]	[140]	[6.0151424]	[140]	[90391565]	[90391565]
152_13854	chr2	121429552	121429952	+	594	33.0	[10.203943]	[115]	[6.0151424]	[115]	[121429758]	[121429758]
152_13878	chr2	189206524	189206924	+	668	33.0	[10.203943]	[97]	[6.0151424]	[97]	[189206719]	[189206719]
152_13882	chr2	206083308	206083708	+	626	33.0	[10.203943, 5.975493]	[73, 123]	[6.0151424]	[73]	[206083478, 206083528]	[206083478]
152_139	chr3	69724802	69725202	+	1000	191.0	[6.0151424]	[132]	[10.203943]	[132]	[69725015]	[69725015]
152_13910	chr21	33309051	33309451	+	1000	33.0	[]	[]	[5.975493, 5.975493]	[99, 103]	[]	[33309212, 33309216]
152_13918	chr21	39346527	39346927	+	1000	33.0	[10.935475]	[120]	[10.935475]	[120]	[39346704]	[39346704]
152_13920	chr21	46636206	46636606	+	973	33.0	[6.0151424]	[128]	[10.203943]	[128]	[46636428]	[46636428]
152_13955	chr22	21016689	21017089	+	994	33.0	[10.203943]	[153]	[6.0151424]	[153]	[21016921]	[21016921]
152_13981	chr22	22598914	22599314	+	987	33.0	[5.975493]	[111]	[]	[]	[22599122]	[]
152_140	chr6	32167757	32168157	+	1000	191.0	[10.935475]	[98]	[10.935475]	[98]	[32167949]	[32167949]
152_14068	chr4	73923310	73923710	+	976	33.0	[]	[]	[5.975493]	[111]	[]	[73923521]
152_14069	chr4	74311744	74312144	+	569	33.0	[10.203943]	[119]	[6.0151424]	[119]	[74311961]	[74311961]
152_14075	chr4	122602751	122603151	+	997	33.0	[5.975493]	[106]	[]	[]	[122602920]	[]
152_14080	chr4	138960349	138960749	+	1000	33.0	[10.203943, 10.203943]	[109, 125]	[6.0151424, 6.0151424]	[109, 125]	[138960537, 138960553]	[138960537, 138960553]
152_14089	chr4	185425942	185426342	+	992	33.0	[]	[]	[5.975493]	[176]	[]	[185426191]
152_1411	chr20	41116347	41116747	+	1000	79.0	[10.203943]	[121]	[6.0151424]	[121]	[41116563]	[41116563]
152_14121	chr5	139268448	139268848	+	1000	33.0	[6.0151424]	[133]	[10.203943]	[133]	[139268648]	[139268648]
152_14125	chr5	149404678	149405078	+	945	33.0	[10.935475]	[124]	[10.935475]	[124]	[149404898]	[149404898]
152_14131	chr5	163443791	163444191	+	963	33.0	[6.0151424, 10.203943]	[62, 85]	[10.203943, 6.0151424]	[62, 85]	[163443952, 163443975]	[163443952, 163443975]
152_14162	chr6	28580471	28580871	+	873	33.0	[10.203943]	[130]	[6.0151424]	[130]	[28580690]	[28580690]
152_1417	chr3	171935254	171935654	+	1000	79.0	[10.203943]	[135]	[6.0151424]	[135]	[171935475]	[171935475]
152_14174	chr6	31707230	31707630	+	969	33.0	[6.0151424]	[88]	[10.203943]	[88]	[31707411]	[31707411]
152_14180	chr6	34680961	34681361	+	1000	33.0	[10.203943]	[83]	[6.0151424]	[83]	[34681137]	[34681137]
152_14197	chr6	51051247	51051647	+	597	33.0	[6.0151424]	[73]	[10.203943]	[73]	[51051412]	[51051412]
152_14198	chr6	52547666	52548066	+	1000	33.0	[5.975493]	[124]	[]	[]	[52547870]	[]
152_142	chr1	180611284	180611684	+	1000	189.0	[10.935475]	[87]	[10.935475]	[87]	[180611469]	[180611469]
152_1423	chr6	159989744	159990144	+	1000	79.0	[6.0151424]	[90]	[10.203943]	[90]	[159989920]	[159989920]
152_14241	chr7	22872433	22872833	+	983	33.0	[6.0151424]	[156]	[10.203943]	[156]	[22872672]	[22872672]
152_14242	chr7	27693858	27694258	+	1000	33.0	[6.0151424]	[136]	[10.203943]	[136]	[27694088]	[27694088]
152_14245	chr7	45000625	45001025	+	1000	33.0	[6.0151424, 6.0151424]	[118, 122]	[10.203943, 10.203943]	[118, 122]	[45000826, 45000830]	[45000826, 45000830]
152_14246	chr7	50276603	50277003	+	784	33.0	[6.0151424]	[132]	[10.203943]	[132]	[50276826]	[50276826]
152_1425	chr7	128099189	128099589	+	1000	79.0	[]	[]	[5.975493]	[104]	[]	[128099370]
152_1426	chr8	41508437	41508837	+	1000	79.0	[10.203943]	[160]	[6.0151424]	[160]	[41508684]	[41508684]
152_14262	chr7	99699462	99699862	+	752	33.0	[6.0151424]	[121]	[10.203943]	[121]	[99699677]	[99699677]
152_14270	chr7	106282519	106282919	+	805	33.0	[10.203943]	[153]	[6.0151424]	[153]	[106282739]	[106282739]
152_14287	chr7	121090056	121090456	+	1000	33.0	[6.0151424]	[134]	[10.203943]	[134]	[121090264]	[121090264]
152_14291	chr7	128692877	128693277	+	947	33.0	[10.935475]	[133]	[10.935475]	[133]	[128693104]	[128693104]
152_14292	chr7	128742410	128742810	+	836	33.0	[]	[]	[5.975493]	[135]	[]	[128742607]
152_14294	chr7	129225906	129226306	+	1000	33.0	[6.0151424]	[169]	[10.203943]	[169]	[129226140]	[129226140]
152_14296	chr7	129853512	129853912	+	987	33.0	[10.203943]	[123]	[6.0151424]	[123]	[129853732]	[129853732]
152_14300	chr7	133018272	133018672	+	813	33.0	[10.203943, 10.203943]	[141, 154]	[6.0151424, 6.0151424]	[141, 154]	[133018481, 133018494]	[133018481, 133018494]
152_1431	chr1	67646431	67646831	+	1000	78.0	[10.935475]	[121]	[10.935475]	[121]	[67646649]	[67646649]
152_14313	chr8	1755520	1755920	+	1000	33.0	[5.975493, 5.975493]	[123, 132]	[]	[]	[1755681, 1755690]	[]
152_14339	chr8	85246011	85246411	+	973	33.0	[10.203943]	[102]	[6.0151424]	[102]	[85246184]	[85246184]
152_14353	chr8	123270890	123271290	+	1000	33.0	[6.0151424]	[127]	[10.203943]	[127]	[123271115]	[123271115]
152_14357	chr8	129032572	129032972	+	996	33.0	[10.203943]	[92]	[6.0151424]	[92]	[129032753]	[129032753]
152_1439	chr12	118372879	118373279	+	1000	78.0	[6.0151424]	[95]	[10.203943]	[95]	[118373074]	[118373074]
152_144	chr15	83565532	83565932	+	1000	189.0	[6.0151424]	[106]	[10.203943]	[106]	[83565726]	[83565726]
152_14408	chrX	44874803	44875203	+	989	33.0	[5.975493]	[88]	[]	[]	[44874988]	[]
152_14414	chrX	109485756	109486156	+	672	33.0	[10.203943]	[161]	[6.0151424]	[161]	[109486006]	[109486006]
152_14445	chr1	24149946	24150346	+	937	32.0	[6.0151424, 10.203943]	[124, 155]	[10.203943, 6.0151424]	[124, 155]	[24150156, 24150187]	[24150156, 24150187]
152_14447	chr1	25624399	25624799	+	930	32.0	[6.0151424, 10.203943]	[141, 168]	[10.203943, 6.0151424]	[141, 168]	[25624594, 25624621]	[25624594, 25624621]
152_14461	chr1	30810589	30810989	+	952	32.0	[6.0151424]	[137]	[10.203943]	[137]	[30810819]	[30810819]
152_1447	chr2	46656929	46657329	+	1000	78.0	[6.0151424]	[104]	[10.203943]	[104]	[46657132]	[46657132]
152_14474	chr1	38859924	38860324	+	964	32.0	[6.0151424, 6.0151424]	[95, 140]	[10.203943, 10.203943]	[95, 140]	[38860083, 38860128]	[38860083, 38860128]
152_1449	chr2	90387962	90388362	+	1000	78.0	[10.203943]	[59]	[6.0151424]	[59]	[90388116]	[90388116]
