#PeakID(python identify_motif.py ./ENCODE_processed_files/JUN_idr.fa JUN --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
92_11052	chr3	151837027	151837427	+	1000	45.0	[9.055257]	[177]	[]	[]	[151837272]	[]
92_11053	chr3	158570912	158571312	+	1000	45.0	[11.210287]	[101]	[11.210287]	[101]	[158571110]	[158571110]
92_11054	chr3	170614622	170615022	+	1000	45.0	[6.258268]	[119]	[6.297026]	[119]	[170614840]	[170614840]
92_11055	chr3	177293422	177293822	+	1000	45.0	[6.410585]	[160]	[6.0159903]	[130]	[177293657]	[177293627]
92_11058	chr3	185688761	185689161	+	1000	45.0	[8.510532]	[128]	[]	[]	[185688965]	[]
92_11059	chr3	186860775	186861175	+	1000	45.0	[12.347575]	[126]	[]	[]	[186860996]	[]
92_11071	chr4	122764834	122765234	+	1000	45.0	[6.443733]	[146]	[8.06698, 5.57746, 6.3459873]	[110, 124, 149]	[122765080]	[122765044, 122765058, 122765083]
92_11072	chr4	122820010	122820410	+	1000	45.0	[10.10063]	[130]	[5.7313886]	[150]	[122820234]	[122820254]
92_11074	chr4	141220685	141221085	+	1000	45.0	[11.62836]	[120]	[11.20141]	[120]	[141220873]	[141220873]
92_11075	chr4	158201318	158201718	+	1000	45.0	[9.1438265]	[130]	[5.026435, 6.6871166]	[118, 130]	[158201543]	[158201531, 158201543]
92_11084	chr5	49602565	49602965	+	1000	45.0	[]	[]	[8.440658]	[76]	[]	[49602740]
92_11089	chr5	95843115	95843515	+	1000	45.0	[5.643669]	[126]	[]	[]	[95843322]	[]
92_11091	chr5	123423347	123423747	+	1000	45.0	[]	[]	[12.632176]	[74]	[]	[123423504]
92_11093	chr5	132830485	132830885	+	1000	45.0	[]	[]	[11.005662]	[69]	[]	[132830640]
92_11098	chr5	146192673	146193073	+	1000	45.0	[14.052155, 7.5478415]	[87, 119]	[]	[]	[146192825, 146192857]	[]
92_11100	chr5	157571557	157571957	+	1000	45.0	[5.012173]	[124]	[13.059919]	[124]	[157571760]	[157571760]
92_11103	chr6	658266	658666	+	1000	45.0	[12.48218]	[129]	[]	[]	[658478]	[]
92_11121	chr6	37109804	37110204	+	1000	45.0	[]	[]	[6.443733]	[187]	[]	[37110034]
92_11122	chr6	41818600	41819000	+	1000	45.0	[8.407081]	[118]	[5.3844943]	[118]	[41818797]	[41818797]
92_11124	chr6	44010775	44011175	+	1000	45.0	[6.9208927]	[114]	[7.3478417]	[114]	[44010985]	[44010985]
92_11130	chr6	144886664	144887064	+	1000	45.0	[5.3484163]	[93]	[]	[]	[144886837]	[]
92_11136	chr7	21366263	21366663	+	1000	45.0	[6.5485716]	[135]	[12.000681]	[135]	[21366482]	[21366482]
92_11137	chr7	22725541	22725941	+	1000	45.0	[8.650464]	[127]	[13.636866]	[127]	[22725747]	[22725747]
92_11138	chr7	38178012	38178412	+	1000	45.0	[9.147153]	[135]	[9.535344]	[135]	[38178243]	[38178243]
92_11166	chr7	155665850	155666250	+	1000	45.0	[6.9124446]	[71]	[]	[]	[155666021]	[]
92_11167	chr7	158821061	158821461	+	1000	45.0	[]	[]	[6.474206]	[161]	[]	[158821301]
92_1118	chr10	71266378	71266778	+	1000	126.0	[]	[]	[6.166804, 9.204991]	[120, 144]	[]	[71266591, 71266615]
92_11180	chr8	118111684	118112084	+	1000	45.0	[6.5485716]	[113]	[12.000681]	[113]	[118111877]	[118111877]
92_11192	chr9	131256210	131256610	+	1000	45.0	[5.9575515]	[129]	[]	[]	[131256435]	[]
92_112	chr6	37791319	37791719	+	1000	236.0	[10.56479]	[118]	[]	[]	[37791527]	[]
92_11203	chr1	8941826	8942226	+	1000	44.0	[9.022785]	[107]	[8.984027]	[107]	[8942012]	[8942012]
92_1122	chr19	958878	959278	+	1000	126.0	[6.332916]	[124]	[]	[]	[959101]	[]
92_11220	chr1	36188168	36188568	+	1000	44.0	[7.213237]	[114]	[]	[]	[36188354]	[]
92_11221	chr1	38786079	38786479	+	1000	44.0	[]	[]	[13.486869]	[136]	[]	[38786268]
92_11229	chr1	51236043	51236443	+	1000	44.0	[5.5354342]	[152]	[]	[]	[51236266]	[]
92_1123	chr19	996360	996760	+	1000	126.0	[13.2645445]	[98]	[13.303303]	[98]	[996550]	[996550]
92_11232	chr1	75785878	75786278	+	1000	44.0	[7.718803]	[136]	[]	[]	[75786089]	[]
92_1124	chr19	17681489	17681889	+	1000	126.0	[13.303303]	[104]	[13.2645445]	[104]	[17681687]	[17681687]
92_11240	chr1	112322013	112322413	+	1000	44.0	[8.434809]	[137]	[]	[]	[112322242]	[]
92_11259	chr1	207903745	207904145	+	1000	44.0	[15.161812]	[90]	[6.648359, 5.346618]	[90, 103]	[207903925]	[207903925, 207903938]
92_11265	chr1	227526530	227526930	+	1000	44.0	[]	[]	[14.052155, 12.064107]	[53, 140]	[]	[227526681, 227526768]
92_11271	chr10	15244738	15245138	+	1000	44.0	[]	[]	[6.8355894]	[103]	[]	[15244941]
92_11275	chr10	25068259	25068659	+	1000	44.0	[8.741374]	[190]	[17.21607]	[190]	[25068505]	[25068505]
92_11278	chr10	43354246	43354646	+	1000	44.0	[8.506867]	[151]	[8.545626]	[151]	[43354491]	[43354491]
92_1128	chr22	37905063	37905463	+	1000	126.0	[]	[]	[13.068796]	[110]	[]	[37905267]
92_11282	chr10	50317295	50317695	+	1000	44.0	[13.675624]	[105]	[8.611706]	[105]	[50317464]	[50317464]
92_11283	chr10	70232422	70232822	+	1000	44.0	[11.20141]	[75]	[11.62836]	[75]	[70232596]	[70232596]
92_11287	chr10	72069086	72069486	+	1000	44.0	[10.704721]	[100]	[15.729881]	[100]	[72069276]	[72069276]
92_11293	chr11	18313954	18314354	+	1000	44.0	[5.3129845]	[91]	[]	[]	[18314132]	[]
92_11295	chr11	33772273	33772673	+	1000	44.0	[10.508973]	[65]	[7.02068, 5.170224]	[65, 82]	[33772437]	[33772437, 33772454]
92_11301	chr11	74678807	74679207	+	1000	44.0	[9.0798, 10.470215]	[123, 186]	[7.0594378]	[186]	[74678991, 74679054]	[74679054]
92_1131	chr8	90230884	90231284	+	1000	126.0	[10.139388]	[94]	[8.200302]	[126]	[90231070]	[90231102]
92_11318	chr12	93302572	93302972	+	1000	44.0	[8.611706]	[108]	[13.675624]	[108]	[93302771]	[93302771]
92_11323	chr12	104785870	104786270	+	1000	44.0	[9.022785]	[126]	[8.984027]	[126]	[104786088]	[104786088]
92_11325	chr12	113214901	113215301	+	1000	44.0	[12.347575]	[113]	[]	[]	[113215110]	[]
92_11327	chr12	122197549	122197949	+	1000	44.0	[5.3844943]	[105]	[8.407081]	[105]	[122197750]	[122197750]
92_11330	chr12	130870896	130871296	+	1000	44.0	[]	[]	[12.347575]	[120]	[]	[130871114]
92_11341	chr14	71320123	71320523	+	1000	44.0	[8.415957]	[129]	[4.966422]	[129]	[71320349]	[71320349]
92_11343	chr14	74620555	74620955	+	1000	44.0	[]	[]	[6.7141137]	[114]	[]	[74620760]
92_11344	chr14	88554885	88555285	+	1000	44.0	[]	[]	[9.519474]	[72]	[]	[88555056]
92_11345	chr15	22838431	22838831	+	1000	44.0	[]	[]	[8.464445]	[111]	[]	[22838636]
92_11353	chr15	65796525	65796925	+	1000	44.0	[]	[]	[4.9575453]	[165]	[]	[65796774]
92_11357	chr15	74311697	74312097	+	1000	44.0	[]	[]	[6.4017763]	[122]	[]	[74311892]
92_11360	chr15	90648431	90648831	+	1000	44.0	[7.3939433, 6.759865]	[73, 117]	[]	[]	[90648582, 90648626]	[]
92_11366	chr16	17273114	17273514	+	1000	44.0	[]	[]	[16.21138]	[64]	[]	[17273265]
92_11367	chr16	20930030	20930430	+	1000	44.0	[13.059919]	[87]	[5.012173]	[87]	[20930198]	[20930198]
92_1137	chr1	202927080	202927480	+	1000	125.0	[12.1936455, 6.410653]	[83, 145]	[]	[]	[202927258, 202927320]	[]
92_1138	chr1	231049340	231049740	+	1000	125.0	[]	[]	[14.052155]	[115]	[]	[231049551]
92_11383	chr17	21042913	21043313	+	977	44.0	[7.3017154]	[111]	[12.259855]	[111]	[21043115]	[21043115]
92_11385	chr17	30345706	30346106	+	1000	44.0	[7.5866]	[150]	[]	[]	[30345939]	[]
92_11387	chr17	32723533	32723933	+	1000	44.0	[8.984027]	[102]	[9.022785]	[102]	[32723734]	[32723734]
92_11390	chr17	40525270	40525670	+	1000	44.0	[14.052155]	[118]	[]	[]	[40525486]	[]
92_11418	chr19	8688919	8689319	+	1000	44.0	[9.038966]	[113]	[10.057873]	[113]	[8689131]	[8689131]
92_11425	chr19	17465986	17466386	+	1000	44.0	[8.741374]	[90]	[17.21607]	[90]	[17466161]	[17466161]
92_11431	chr19	33124650	33125050	+	1000	44.0	[]	[]	[7.3063]	[132]	[]	[33124867]
92_11434	chr19	40463466	40463866	+	1000	44.0	[11.959139]	[103]	[]	[]	[40463667]	[]
92_11438	chr19	45995973	45996373	+	1000	44.0	[8.741374]	[116]	[17.21607]	[116]	[45996167]	[45996167]
92_1144	chr12	116551943	116552343	+	1000	125.0	[12.347575]	[134]	[]	[]	[116552163]	[]
92_11444	chr2	11931900	11932300	+	1000	44.0	[]	[]	[5.671539]	[182]	[]	[11932138]
92_11446	chr2	15243829	15244229	+	1000	44.0	[17.21607]	[98]	[8.741374, 6.6940527]	[98, 101]	[15244019]	[15244019, 15244022]
92_11451	chr2	65367460	65367860	+	1000	44.0	[]	[]	[5.679303]	[80]	[]	[65367640]
92_11454	chr2	86671588	86671988	+	1000	44.0	[8.611706]	[89]	[13.675624]	[89]	[86671776]	[86671776]
92_11455	chr2	90384259	90384659	+	1000	44.0	[]	[]	[8.440658, 6.582149, 10.599883]	[55, 78, 104]	[]	[90384410, 90384433, 90384459]
92_11462	chr2	223576867	223577267	+	1000	44.0	[]	[]	[6.46752]	[90]	[]	[223577048]
92_11465	chr20	36079919	36080319	+	1000	44.0	[]	[]	[8.506867]	[121]	[]	[36080112]
92_11472	chr20	50729322	50729722	+	1000	44.0	[11.259249, 8.741374]	[113, 116]	[17.21607]	[116]	[50729524, 50729527]	[50729527]
92_11475	chr20	58219304	58219704	+	1000	44.0	[12.1936455]	[101]	[]	[]	[58219498]	[]
92_1148	chr17	63460775	63461175	+	1000	125.0	[6.564379]	[58]	[]	[]	[63460926]	[]
92_11482	chr21	46304984	46305384	+	624	44.0	[5.601644]	[93]	[]	[]	[46305175]	[]
92_1149	chr17	69047314	69047714	+	1000	125.0	[6.736078]	[94]	[]	[]	[69047507]	[]
92_11490	chr22	23147644	23148044	+	1000	44.0	[10.511709]	[71]	[]	[]	[23147808]	[]
92_11492	chr22	32693096	32693496	+	1000	44.0	[]	[]	[6.410653]	[69]	[]	[32693256]
92_11498	chr3	14452074	14452474	+	1000	44.0	[6.5574484]	[112]	[11.582608]	[112]	[14452260]	[14452260]
92_11507	chr3	49462296	49462696	+	1000	44.0	[13.675624, 7.5866]	[107, 123]	[8.611706]	[107]	[49462488, 49462504]	[49462488]
92_11521	chr4	8266486	8266886	+	1000	44.0	[10.704721]	[159]	[15.729881]	[159]	[8266732]	[8266732]
92_11525	chr4	74217353	74217753	+	1000	44.0	[5.5793138]	[87]	[]	[]	[74217537]	[]
92_11528	chr4	83357220	83357620	+	1000	44.0	[]	[]	[5.381711]	[140]	[]	[83357455]
92_1153	chr3	58049204	58049604	+	1000	125.0	[8.650464]	[118]	[13.636866]	[118]	[58049400]	[58049400]
92_11534	chr4	119103270	119103670	+	1000	44.0	[5.403951, 9.700032]	[89, 152]	[9.728294]	[152]	[119103437, 119103500]	[119103500]
92_11542	chr5	69516392	69516792	+	1000	44.0	[6.3459873, 5.1732635]	[120, 136]	[]	[]	[69516600, 69516616]	[]
92_11546	chr5	132447968	132448368	+	1000	44.0	[12.5632305]	[121]	[9.113695]	[121]	[132448165]	[132448165]
92_1155	chr5	5598570	5598970	+	1000	125.0	[14.052155]	[131]	[]	[]	[5598798]	[]
92_11553	chr5	142279966	142280366	+	1000	44.0	[9.182585]	[96]	[6.648359]	[96]	[142280157]	[142280157]
92_11554	chr5	145681629	145682029	+	1000	44.0	[]	[]	[14.052155]	[120]	[]	[145681849]
92_11556	chr5	151221551	151221951	+	1000	44.0	[6.9208927]	[147]	[7.3478417]	[147]	[151221789]	[151221789]
92_11557	chr5	159337561	159337961	+	1000	44.0	[10.599883]	[130]	[]	[]	[159337763]	[]
92_11559	chr5	173851578	173851978	+	1000	44.0	[10.557858, 15.729881]	[68, 86]	[10.704721]	[86]	[173851745, 173851763]	[173851763]
92_1156	chr5	157464445	157464845	+	1000	125.0	[6.525358]	[130]	[]	[]	[157464672]	[]
92_11563	chr6	3046296	3046696	+	1000	44.0	[]	[]	[5.339686]	[71]	[]	[3046459]
92_1157	chr6	28896169	28896569	+	1000	125.0	[11.62836]	[151]	[11.20141]	[151]	[28896413]	[28896413]
92_11588	chr6	125013263	125013663	+	1000	44.0	[10.322954]	[111]	[]	[]	[125013453]	[]
92_11599	chr7	6221228	6221628	+	1000	44.0	[5.7478423]	[168]	[]	[]	[6221468]	[]
92_11601	chr7	22680442	22680842	+	1000	44.0	[]	[]	[6.0159903]	[137]	[]	[22680637]
92_11603	chr7	29839316	29839716	+	1000	44.0	[10.704721]	[161]	[9.071671, 15.729881]	[83, 161]	[29839558]	[29839480, 29839558]
92_11604	chr7	34852377	34852777	+	1000	44.0	[5.643669]	[113]	[]	[]	[34852570]	[]
92_11607	chr7	35800678	35801078	+	1000	44.0	[6.9755206, 11.236842]	[132, 208]	[11.573731, 8.741374]	[132, 208]	[35800853, 35800929]	[35800853, 35800929]
92_11614	chr7	101903471	101903871	+	1000	44.0	[]	[]	[6.7021823]	[128]	[]	[101903688]
92_11627	chr7	144862524	144862924	+	1000	44.0	[6.274044, 5.2662997]	[108, 132]	[14.052155]	[127]	[144862725, 144862749]	[144862744]
92_11629	chr8	10649816	10650216	+	1000	44.0	[5.252043]	[152]	[]	[]	[10650029]	[]
92_11630	chr8	11004972	11005372	+	1000	44.0	[8.464445]	[131]	[12.347575]	[141]	[11005201]	[11005211]
92_11635	chr8	41844878	41845278	+	1000	44.0	[8.51173]	[104]	[]	[]	[41845075]	[]
92_11638	chr8	58647369	58647769	+	1000	44.0	[7.0594378]	[121]	[9.399316]	[67]	[58647585]	[58647531]
92_11645	chr8	132120325	132120725	+	1000	44.0	[]	[]	[5.9078236]	[99]	[]	[132120512]
92_11647	chr9	37422299	37422699	+	1000	44.0	[6.9124446]	[102]	[]	[]	[37422450]	[]
92_11649	chr9	92670033	92670433	+	1000	44.0	[]	[]	[5.0391703]	[113]	[]	[92670207]
92_1165	chr1	155224655	155225055	+	1000	124.0	[7.0255423]	[101]	[]	[]	[155224851]	[]
92_11652	chr9	104775259	104775659	+	1000	44.0	[8.32603]	[163]	[]	[]	[104775477]	[]
92_11655	chr9	113299867	113300267	+	1000	44.0	[8.741374]	[153]	[17.21607]	[153]	[113300091]	[113300091]
92_11662	chr9	131109983	131110383	+	1000	44.0	[]	[]	[11.959139]	[114]	[]	[131110164]
92_11665	chrX	2901715	2902115	+	1000	44.0	[6.401708, 15.729881]	[124, 142]	[7.0255423, 10.704721]	[96, 142]	[2901915, 2901933]	[2901887, 2901933]
92_1167	chr10	24909042	24909442	+	1000	124.0	[]	[]	[5.57746]	[97]	[]	[24909233]
92_11678	chr1	11279626	11280026	+	1000	43.0	[13.636866]	[128]	[8.650464]	[128]	[11279848]	[11279848]
92_11683	chr1	18926615	18927015	+	1000	43.0	[5.026435]	[96]	[]	[]	[18926811]	[]
92_11684	chr1	19526167	19526567	+	1000	43.0	[]	[]	[5.689431]	[165]	[]	[19526404]
92_11687	chr1	23168685	23169085	+	1000	43.0	[9.535344]	[100]	[9.147153]	[100]	[23168878]	[23168878]
92_11692	chr1	30708088	30708488	+	1000	43.0	[8.398701]	[97]	[]	[]	[30708281]	[]
92_11694	chr1	39326800	39327200	+	1000	43.0	[15.729881]	[91]	[10.704721, 11.916382]	[91, 131]	[39326989]	[39326989, 39327029]
92_11700	chr1	52659371	52659771	+	1000	43.0	[6.828657]	[91]	[]	[]	[52659537]	[]
92_11725	chr1	155991058	155991458	+	1000	43.0	[]	[]	[9.519474, 9.519474]	[131, 160]	[]	[155991273, 155991302]
92_11727	chr1	160375916	160376316	+	1000	43.0	[9.113695]	[93]	[12.5632305]	[93]	[160376108]	[160376108]
92_11728	chr1	161242314	161242714	+	1000	43.0	[5.8362265]	[135]	[]	[]	[161242536]	[]
92_11730	chr1	161642669	161643069	+	1000	43.0	[12.632176]	[120]	[8.80713]	[104]	[161642882]	[161642866]
92_11736	chr1	181087594	181087994	+	1000	43.0	[7.3506765, 8.741374]	[153, 156]	[17.21607]	[156]	[181087785, 181087788]	[181087788]
92_11737	chr1	182338852	182339252	+	1000	43.0	[]	[]	[10.293317]	[130]	[]	[182339043]
92_11741	chr1	207811819	207812219	+	1000	43.0	[]	[]	[8.06698]	[105]	[]	[207812016]
92_11750	chr1	234624707	234625107	+	1000	43.0	[]	[]	[5.466913]	[95]	[]	[234624878]
92_11753	chr1	243213037	243213437	+	1000	43.0	[14.052155]	[98]	[12.347575]	[124]	[243213228]	[243213254]
92_11754	chr10	4947675	4948075	+	1000	43.0	[7.4670854]	[89]	[]	[]	[4947860]	[]
92_11771	chr10	100373811	100374211	+	1000	43.0	[5.9832387]	[212]	[]	[]	[100374059]	[]
92_11772	chr10	118002650	118003050	+	1000	43.0	[8.052576]	[60]	[10.000973]	[81]	[118002804]	[118002825]
92_11776	chr11	14852520	14852920	+	1000	43.0	[]	[]	[9.9048815]	[149]	[]	[14852752]
92_11778	chr11	27509923	27510323	+	1000	43.0	[]	[]	[6.540124, 4.9325266, 11.997897]	[103, 170, 189]	[]	[27510087, 27510154, 27510173]
92_11779	chr11	33690359	33690759	+	1000	43.0	[]	[]	[11.866076]	[123]	[]	[33690575]
92_11794	chr11	124608118	124608518	+	1000	43.0	[]	[]	[8.471775]	[126]	[]	[124608333]
92_11797	chr12	6430477	6430877	+	1000	43.0	[8.768372]	[79]	[]	[]	[6430633]	[]
92_11798	chr12	7907050	7907450	+	1000	43.0	[5.914794]	[114]	[]	[]	[7907260]	[]
92_11800	chr12	27619299	27619699	+	1000	43.0	[]	[]	[6.0289807]	[87]	[]	[27619464]
92_11801	chr12	27906131	27906531	+	888	43.0	[6.5840034, 11.582608]	[121, 171]	[9.113695, 5.2078648, 6.5574484]	[121, 143, 171]	[27906332, 27906382]	[27906332, 27906354, 27906382]
92_11804	chr12	51993132	51993532	+	1000	43.0	[]	[]	[11.997897]	[111]	[]	[51993334]
92_11809	chr12	56300556	56300956	+	1000	43.0	[6.648359]	[153]	[5.915885, 6.9846015, 15.161812]	[78, 133, 153]	[56300806]	[56300731, 56300786, 56300806]
92_1181	chr6	135523199	135523599	+	1000	124.0	[14.052155]	[79]	[10.232153]	[87]	[135523378]	[135523386]
92_11812	chr12	64679441	64679841	+	1000	43.0	[10.205598]	[110]	[5.2086997]	[110]	[64679649]	[64679649]
92_1182	chr7	117124630	117125030	+	1000	124.0	[15.729881, 4.988018]	[78, 133]	[10.704721]	[78]	[117124790, 117124845]	[117124790]
92_11820	chr12	131869982	131870382	+	1000	43.0	[8.5036, 15.161812]	[130, 180]	[6.648359]	[180]	[131870180, 131870230]	[131870230]
92_11826	chr14	51236266	51236666	+	1000	43.0	[]	[]	[7.3940115]	[112]	[]	[51236465]
92_11827	chr14	68137716	68138116	+	1000	43.0	[6.6871166]	[123]	[15.123054]	[123]	[68137923]	[68137923]
92_11831	chr14	80930793	80931193	+	1000	43.0	[12.347575]	[108]	[]	[]	[80930973]	[]
92_1184	chr7	151349789	151350189	+	1000	124.0	[7.0255423]	[119]	[]	[]	[151350008]	[]
92_1185	chr8	101098501	101098901	+	1000	124.0	[]	[]	[5.493584]	[147]	[]	[101098747]
92_11850	chr15	58492958	58493358	+	1000	43.0	[]	[]	[7.3978443]	[87]	[]	[58493126]
92_11851	chr15	58515777	58516177	+	1000	43.0	[]	[]	[10.232153]	[70]	[]	[58515933]
92_11869	chr16	46883809	46884209	+	1000	43.0	[10.293317]	[83]	[]	[]	[46883960]	[]
92_11872	chr16	57736738	57737138	+	1000	43.0	[13.303303]	[125]	[13.2645445]	[125]	[57736950]	[57736950]
92_11875	chr16	67890437	67890837	+	1000	43.0	[]	[]	[16.21138]	[89]	[]	[67890605]
92_11882	chr16	87871470	87871870	+	1000	43.0	[]	[]	[10.56479]	[106]	[]	[87871640]
92_1189	chr1	1858610	1859010	+	1000	123.0	[13.303303]	[110]	[13.2645445]	[110]	[1858814]	[1858814]
92_11892	chr17	29123998	29124398	+	1000	43.0	[6.648359]	[78]	[15.161812]	[78]	[29124174]	[29124174]
92_11906	chr17	77332951	77333351	+	1000	43.0	[6.410653, 5.9131484]	[82, 131]	[6.3864]	[126]	[77333125, 77333174]	[77333169]
92_11909	chr17	78308902	78309302	+	1000	43.0	[]	[]	[9.553237]	[107]	[]	[78309075]
92_11913	chr18	323292	323692	+	1000	43.0	[5.3129845]	[160]	[]	[]	[323530]	[]
92_11920	chr18	46422540	46422940	+	1000	43.0	[]	[]	[8.752467]	[71]	[]	[46422705]
92_11922	chr19	2739049	2739449	+	1000	43.0	[9.896005]	[148]	[]	[]	[2739276]	[]
92_11926	chr19	10755098	10755498	+	1000	43.0	[]	[]	[11.959139, 5.25817]	[112, 147]	[]	[10755285, 10755320]
92_11927	chr19	11532711	11533111	+	1000	43.0	[]	[]	[5.3187795]	[125]	[]	[11532934]
92_11930	chr19	15300643	15301043	+	1000	43.0	[11.997897]	[117]	[]	[]	[15300843]	[]
92_11933	chr19	32421900	32422300	+	1000	43.0	[]	[]	[5.3922653]	[117]	[]	[32422096]
92_11936	chr19	38317107	38317507	+	1000	43.0	[6.828657]	[139]	[]	[]	[38317304]	[]
92_11939	chr19	43674588	43674988	+	1000	43.0	[8.650464]	[127]	[13.636866]	[127]	[43674814]	[43674814]
92_1194	chr10	22369474	22369874	+	1000	123.0	[11.298007, 5.57746]	[144, 147]	[10.000973]	[119]	[22369708, 22369711]	[22369683]
92_11947	chr2	2613373	2613773	+	1000	43.0	[]	[]	[7.3761187]	[120]	[]	[2613590]
92_11949	chr2	11940153	11940553	+	1000	43.0	[7.373037]	[97]	[8.51173]	[168]	[11940327]	[11940398]
92_11953	chr2	39467815	39468215	+	1000	43.0	[]	[]	[6.0536427]	[156]	[]	[39468050]
92_1196	chr11	32386759	32387159	+	1000	123.0	[8.2299385]	[154]	[]	[]	[32386998]	[]
92_11960	chr2	74185897	74186297	+	1000	43.0	[]	[]	[6.8287253]	[98]	[]	[74186083]
92_11961	chr2	74626158	74626558	+	1000	43.0	[11.959139]	[81]	[]	[]	[74626319]	[]
92_11962	chr2	85707293	85707693	+	1000	43.0	[8.506867]	[138]	[5.689363]	[141]	[85707503]	[85707506]
92_11964	chr2	86189382	86189782	+	903	43.0	[5.2800217]	[57]	[]	[]	[86189535]	[]
92_11969	chr2	112674149	112674549	+	1000	43.0	[11.582608]	[110]	[6.5574484]	[110]	[112674341]	[112674341]
92_11973	chr2	151306616	151307016	+	1000	43.0	[11.214482]	[101]	[7.736685]	[101]	[151306803]	[151306803]
92_11976	chr2	170115753	170116153	+	1000	43.0	[12.1936455, 6.443733]	[94, 123]	[6.8706822]	[123]	[170115938, 170115967]	[170115967]
92_11988	chr20	18585049	18585449	+	1000	43.0	[5.8320975]	[166]	[12.347575]	[161]	[18585294]	[18585289]
92_11993	chr20	38242832	38243232	+	1000	43.0	[]	[]	[8.503669]	[117]	[]	[38243048]
92_12	chr22	20777749	20778149	+	1000	561.0	[]	[]	[11.393853]	[132]	[]	[20777976]
92_12001	chr20	62501773	62502173	+	1000	43.0	[5.170224, 9.113695]	[93, 96]	[12.5632305]	[96]	[62501956, 62501959]	[62501959]
92_12004	chr21	34583284	34583684	+	1000	43.0	[5.9077554, 15.729881]	[74, 93]	[10.704721]	[93]	[34583449, 34583468]	[34583468]
92_1201	chr16	88706234	88706634	+	1000	123.0	[11.20141]	[86]	[11.62836, 4.970148]	[86, 144]	[88706407]	[88706407, 88706465]
92_12011	chr22	20239025	20239425	+	1000	43.0	[8.984027]	[64]	[9.022785]	[64]	[20239188]	[20239188]
92_12014	chr22	22727831	22728231	+	1000	43.0	[]	[]	[14.052155]	[92]	[]	[22727997]
92_12015	chr22	23142647	23143047	+	1000	43.0	[]	[]	[6.9124446]	[208]	[]	[23142888]
92_12017	chr22	23700662	23701062	+	1000	43.0	[10.599883]	[158]	[6.244636]	[178]	[23700884]	[23700904]
92_12019	chr22	38032802	38033202	+	1000	43.0	[7.736685, 7.736685, 8.046372]	[68, 98, 125]	[11.214482, 11.214482, 6.9786544]	[68, 98, 110]	[38032968, 38032998, 38033025]	[38032968, 38032998, 38033010]
92_1202	chr17	48505820	48506220	+	1000	123.0	[7.024345]	[66]	[]	[]	[48505978]	[]
92_12022	chr3	13025124	13025524	+	1000	43.0	[9.182585]	[133]	[6.648359]	[133]	[13025327]	[13025327]
92_12024	chr3	17478604	17479004	+	1000	43.0	[]	[]	[11.393853]	[112]	[]	[17478774]
92_12027	chr3	47788996	47789396	+	1000	43.0	[]	[]	[6.8367867]	[183]	[]	[47789231]
92_12028	chr3	125595432	125595832	+	1000	43.0	[6.9297695]	[77]	[6.9297695]	[77]	[125595608]	[125595608]
92_12030	chr3	146506522	146506922	+	1000	43.0	[6.9297695]	[82]	[6.9297695]	[82]	[146506685]	[146506685]
92_12036	chr3	170132289	170132689	+	1000	43.0	[15.729881]	[131]	[10.704721]	[131]	[170132495]	[170132495]
92_12039	chr3	185423167	185423567	+	1000	43.0	[]	[]	[6.443733]	[144]	[]	[185423385]
92_12040	chr3	195416767	195417167	+	1000	43.0	[5.689431]	[101]	[]	[]	[195416959]	[]
92_12041	chr4	498977	499377	+	1000	43.0	[9.051063]	[162]	[]	[]	[499202]	[]
92_12049	chr4	80005883	80006283	+	1000	43.0	[5.350599]	[115]	[]	[]	[80006093]	[]
92_1205	chr3	39260898	39261298	+	1000	123.0	[5.3970866, 5.4140253, 6.344375]	[115, 120, 142]	[]	[]	[39261100, 39261105, 39261127]	[]
92_12051	chr4	98643155	98643555	+	1000	43.0	[12.347575]	[105]	[]	[]	[98643350]	[]
92_12061	chr5	14272562	14272962	+	1000	43.0	[11.077043]	[127]	[5.493584, 11.077043]	[69, 127]	[14272772]	[14272714, 14272772]
92_12065	chr5	54279316	54279716	+	1000	43.0	[10.704721]	[130]	[15.729881]	[130]	[54279529]	[54279529]
92_12089	chr6	15266584	15266984	+	1000	43.0	[5.3970866]	[180]	[]	[]	[15266832]	[]
92_12092	chr6	16858196	16858596	+	1000	43.0	[6.582149]	[77]	[10.557926, 7.5866]	[77, 162]	[16858357]	[16858357, 16858442]
92_12095	chr6	25173868	25174268	+	1000	43.0	[5.0754547]	[113]	[10.072353]	[113]	[25174078]	[25174078]
92_12105	chr6	33740148	33740548	+	1000	43.0	[8.177896]	[109]	[11.997897]	[92]	[33740350]	[33740333]
92_12106	chr6	36320370	36320770	+	1000	43.0	[]	[]	[5.342469]	[141]	[]	[36320602]
92_12109	chr6	40399850	40400250	+	1000	43.0	[8.611706, 6.5485716]	[109, 147]	[13.675624, 12.000681]	[109, 147]	[40400044, 40400082]	[40400044, 40400082]
92_12113	chr6	52435316	52435716	+	1000	43.0	[7.0594378]	[108]	[10.470215]	[108]	[52435510]	[52435510]
92_12118	chr6	90397835	90398235	+	1000	43.0	[]	[]	[5.493584]	[108]	[]	[90398038]
