#PeakID(python identify_motif.py ./ENCODE_processed_files/SREBF2_idr.fa SREBF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
99_4543	chr1	7954057	7954457	+	1000	54.0	[10.491005]	[76]	[6.2246447]	[76]	[7954225]	[7954225]
99_4547	chr1	16143565	16143965	+	1000	54.0	[6.413446]	[128]	[6.216803]	[128]	[16143748]	[16143748]
99_4597	chr10	58267988	58268388	+	1000	54.0	[]	[]	[6.044142]	[115]	[]	[58268189]
99_4611	chr11	47552353	47552753	+	1000	54.0	[10.430638]	[153]	[9.567649]	[153]	[47552573]	[47552573]
99_4623	chr11	134224139	134224539	+	1000	54.0	[7.286196]	[105]	[7.6442943]	[105]	[134224297]	[134224297]
99_4656	chr16	425145	425545	+	1000	54.0	[9.934966]	[217]	[10.012176]	[217]	[425382]	[425382]
99_4661	chr16	29815904	29816304	+	1000	54.0	[]	[]	[5.968407]	[150]	[]	[29816110]
99_4674	chr17	31489728	31490128	+	1000	54.0	[]	[]	[5.3542013]	[120]	[]	[31489931]
99_471	chr1	32817159	32817559	+	1000	91.0	[8.413996]	[74]	[9.272772]	[74]	[32817328]	[32817328]
99_4712	chr2	27582710	27583110	+	1000	54.0	[17.547552]	[209]	[15.936364]	[209]	[27582946]	[27582946]
99_4726	chr20	45890944	45891344	+	1000	54.0	[7.71893]	[215]	[6.339766]	[215]	[45891174]	[45891174]
99_4732	chr22	19036716	19037116	+	1000	54.0	[4.9917645]	[150]	[]	[]	[19036903]	[]
99_4803	chr4	993283	993683	+	1000	54.0	[5.997173]	[205]	[6.044202, 5.124028]	[205, 213]	[993505]	[993505, 993513]
99_482	chr7	105012641	105013041	+	1000	91.0	[5.6541166]	[191]	[7.852982]	[191]	[105012857]	[105012857]
99_4832	chr6	29977165	29977565	+	1000	54.0	[]	[]	[4.9491253]	[110]	[]	[29977374]
99_4847	chr6	125780676	125781076	+	1000	54.0	[]	[]	[5.0340805]	[160]	[]	[125780879]
99_4866	chr7	77797997	77798397	+	1000	54.0	[6.985234]	[197]	[6.328761]	[197]	[77798199]	[77798199]
99_4878	chr7	129948797	129949197	+	1000	54.0	[]	[]	[5.7233167]	[69]	[]	[129948962]
99_4879	chr7	130667916	130668316	+	1000	54.0	[5.627596]	[87]	[]	[]	[130668101]	[]
99_491	chr1	36464217	36464617	+	1000	90.0	[4.9119596]	[148]	[6.1070476]	[148]	[36464428]	[36464428]
99_4980	chr1	234528094	234528494	+	1000	53.0	[14.372988]	[72]	[12.241914]	[72]	[234528254]	[234528254]
99_5007	chr11	118930139	118930539	+	1000	53.0	[]	[]	[5.3542013]	[177]	[]	[118930345]
99_5019	chr12	56299721	56300121	+	1000	53.0	[5.739731]	[136]	[5.330423]	[136]	[56299921]	[56299921]
99_5022	chr12	108689329	108689729	+	1000	53.0	[7.746115]	[176]	[6.7914]	[176]	[108689572]	[108689572]
99_5043	chr16	65631	66031	+	1000	53.0	[7.9888544]	[180]	[6.9175787]	[180]	[65846]	[65846]
99_5044	chr16	681697	682097	+	1000	53.0	[7.5412455]	[106]	[7.84528]	[106]	[681876]	[681876]
99_506	chr6	87155343	87155743	+	1000	90.0	[10.012176, 17.547552]	[99, 132]	[9.796326, 15.936364]	[99, 132]	[87155516, 87155549]	[87155516, 87155549]
99_5060	chr17	38752660	38753060	+	1000	53.0	[]	[]	[4.7653837]	[147]	[]	[38752885]
99_5061	chr17	39200411	39200811	+	1000	53.0	[6.5328536]	[83]	[]	[]	[39200582]	[]
99_5068	chr17	49191854	49192254	+	1000	53.0	[6.4578857]	[69]	[6.163102]	[69]	[49192015]	[49192015]
99_5072	chr17	75289089	75289489	+	1000	53.0	[]	[]	[4.9384675]	[111]	[]	[75289248]
99_5073	chr17	75667281	75667681	+	1000	53.0	[]	[]	[5.4941278]	[188]	[]	[75667510]
99_5089	chr19	6060862	6061262	+	1000	53.0	[8.290065]	[111]	[8.290065]	[111]	[6061073]	[6061073]
99_5092	chr19	9827523	9827923	+	1000	53.0	[4.9043765]	[142]	[]	[]	[9827756]	[]
99_5096	chr19	18007005	18007405	+	1000	53.0	[]	[]	[4.999786]	[181]	[]	[18007255]
99_5120	chr2	69975922	69976322	+	1000	53.0	[6.652468, 5.760652]	[130, 199]	[5.5208254, 7.3718405]	[130, 199]	[69976103, 69976172]	[69976103, 69976172]
99_5134	chr20	49979112	49979512	+	1000	53.0	[6.549278]	[101]	[4.996092]	[101]	[49979313]	[49979313]
99_5187	chr22	22849662	22850062	+	1000	53.0	[]	[]	[5.5897145]	[162]	[]	[22849881]
99_5190	chr22	22896288	22896688	+	1000	53.0	[]	[]	[4.7653837]	[212]	[]	[22896502]
99_5192	chr22	22958075	22958475	+	1000	53.0	[5.10322]	[129]	[]	[]	[22958279]	[]
99_5209	chr3	128879257	128879657	+	1000	53.0	[5.6781764]	[160]	[5.2342973]	[128]	[128879493]	[128879461]
99_5212	chr3	184812018	184812418	+	1000	53.0	[6.6088166]	[122]	[9.830373]	[122]	[184812181]	[184812181]
99_5217	chr4	6916474	6916874	+	1000	53.0	[4.9119596]	[115]	[6.1070476]	[115]	[6916626]	[6916626]
99_5219	chr4	73258950	73259350	+	1000	53.0	[]	[]	[5.528985]	[166]	[]	[73259184]
99_5224	chr4	186500693	186501093	+	1000	53.0	[]	[]	[5.2188683]	[118]	[]	[186500877]
99_523	chr19	6425417	6425817	+	1000	89.0	[]	[]	[5.2537107]	[114]	[]	[6425628]
99_5241	chr5	179819392	179819792	+	1000	53.0	[5.954486]	[81]	[5.954486]	[81]	[179819558]	[179819558]
99_5244	chr6	291524	291924	+	1000	53.0	[]	[]	[5.0340805]	[87]	[]	[291705]
99_5253	chr6	28383248	28383648	+	1000	53.0	[5.4623265]	[75]	[4.8824773]	[75]	[28383413]	[28383413]
99_5270	chr6	44469785	44470185	+	1000	53.0	[5.51126, 7.6992993]	[98, 106]	[8.73989]	[106]	[44469972, 44469980]	[44469980]
99_529	chr22	21607594	21607994	+	1000	89.0	[9.356526]	[161]	[9.109005]	[161]	[21607809]	[21607809]
99_5316	chr7	150983945	150984345	+	1000	53.0	[4.8142886]	[187]	[]	[]	[150984134]	[]
99_5339	chr9	130884395	130884795	+	1000	53.0	[7.9888544]	[174]	[6.9175787]	[174]	[130884608]	[130884608]
99_534	chr3	10026162	10026562	+	1000	89.0	[9.741133]	[155]	[11.42953]	[155]	[10026388]	[10026388]
99_5342	chr9	137085743	137086143	+	1000	53.0	[5.0598764]	[171]	[5.796432]	[171]	[137085929]	[137085929]
99_5391	chr1	172442334	172442734	+	1000	52.0	[4.999786]	[168]	[]	[]	[172442580]	[]
99_5407	chr10	49225300	49225700	+	1000	52.0	[8.039114]	[150]	[5.878639]	[150]	[49225538]	[49225538]
99_5438	chr11	125592743	125593143	+	1000	52.0	[]	[]	[5.3542013]	[74]	[]	[125592914]
99_5439	chr12	6724027	6724427	+	1000	52.0	[10.3032675]	[148]	[13.004938]	[148]	[6724272]	[6724272]
99_5451	chr12	95217738	95218138	+	1000	52.0	[7.4312534]	[167]	[8.722757]	[167]	[95217977]	[95217977]
99_5480	chr16	67109432	67109832	+	1000	52.0	[]	[]	[4.9491253]	[146]	[]	[67109659]
99_550	chr16	31033021	31033421	+	1000	88.0	[12.901568]	[123]	[11.518695]	[123]	[31033238]	[31033238]
99_5505	chr17	75240615	75241015	+	1000	52.0	[]	[]	[7.641859]	[76]	[]	[75240775]
99_5513	chr19	2426758	2427158	+	1000	52.0	[5.326991]	[90]	[8.069822]	[90]	[2426947]	[2426947]
99_5516	chr19	10292063	10292463	+	1000	52.0	[5.066255]	[179]	[]	[]	[10292305]	[]
99_5517	chr19	10315758	10316158	+	1000	52.0	[17.547552]	[171]	[15.936364]	[171]	[10316004]	[10316004]
99_5535	chr19	55385776	55386176	+	1000	52.0	[]	[]	[5.288735]	[144]	[]	[55385982]
99_5589	chr22	21438005	21438405	+	1000	52.0	[5.6653547]	[77]	[5.39588]	[77]	[21438182]	[21438182]
99_5617	chr3	39414373	39414773	+	1000	52.0	[6.2508497]	[150]	[]	[]	[39414604]	[]
99_5620	chr3	45841737	45842137	+	1000	52.0	[4.906482]	[125]	[5.360952]	[125]	[45841893]	[45841893]
99_5629	chr4	1720155	1720555	+	1000	52.0	[10.012176]	[114]	[9.796326]	[114]	[1720366]	[1720366]
99_5646	chr5	69234846	69235246	+	1000	52.0	[]	[]	[6.375795]	[97]	[]	[69235037]
99_5649	chr5	140647244	140647644	+	1000	52.0	[10.987299]	[167]	[7.2258306]	[167]	[140647478]	[140647478]
99_5681	chr6	36196102	36196502	+	1000	52.0	[5.3923516]	[99]	[]	[]	[36196277]	[]
99_5703	chr6	153002790	153003190	+	1000	52.0	[5.206837]	[110]	[8.123691]	[110]	[153002989]	[153002989]
99_5815	chr1	109191379	109191779	+	1000	51.0	[7.253585]	[81]	[5.367403]	[81]	[109191543]	[109191543]
99_5920	chr15	75335829	75336229	+	1000	51.0	[15.936364, 5.9712152]	[137, 153]	[17.547552]	[137]	[75336016, 75336032]	[75336016]
99_5924	chr16	1772256	1772656	+	1000	51.0	[6.6241918]	[154]	[7.929857]	[154]	[1772474]	[1772474]
99_5936	chr16	85114842	85115242	+	1000	51.0	[6.5026107]	[149]	[9.515881]	[149]	[85115047]	[85115047]
99_5938	chr16	87721594	87721994	+	1000	51.0	[7.9399495]	[108]	[5.374046]	[108]	[87721801]	[87721801]
99_5939	chr16	88686031	88686431	+	1000	51.0	[]	[]	[4.9043765]	[123]	[]	[88686231]
99_594	chr11	65711832	65712232	+	1000	86.0	[8.56757, 16.1302]	[116, 146]	[6.3889966, 16.1302]	[116, 146]	[65711985, 65712015]	[65711985, 65712015]
99_5941	chr16	89167067	89167467	+	1000	51.0	[5.4686193]	[169]	[5.3542013, 7.0990143]	[157, 169]	[89167302]	[89167290, 89167302]
99_5943	chr17	7012173	7012573	+	1000	51.0	[16.1302, 10.012176, 16.1302]	[94, 99, 116]	[16.1302, 9.934966, 16.1302]	[94, 99, 116]	[7012343, 7012348, 7012365]	[7012343, 7012348, 7012365]
99_5945	chr17	28644303	28644703	+	1000	51.0	[]	[]	[4.895257]	[138]	[]	[28644507]
99_603	chr22	20010246	20010646	+	1000	86.0	[6.375795]	[125]	[]	[]	[20010450]	[]
99_6035	chr21	37221153	37221553	+	1000	51.0	[16.1302]	[130]	[16.1302]	[130]	[37221350]	[37221350]
99_6114	chr3	136250943	136251343	+	1000	51.0	[5.4006715]	[108]	[6.5676956]	[108]	[136251135]	[136251135]
99_6127	chr4	173168156	173168556	+	1000	51.0	[4.805952]	[153]	[5.39445]	[153]	[173168330]	[173168330]
99_6145	chr6	17715184	17715584	+	1000	51.0	[6.3482513]	[138]	[6.2204676]	[138]	[17715380]	[17715380]
99_6168	chr6	110875939	110876339	+	1000	51.0	[8.413996]	[98]	[9.272772]	[98]	[110876119]	[110876119]
99_6176	chr6	158231517	158231917	+	1000	51.0	[]	[]	[5.028307]	[134]	[]	[158231682]
99_6178	chr6	170306846	170307246	+	1000	51.0	[]	[]	[4.8358445]	[72]	[]	[170307006]
99_6184	chr7	75738562	75738962	+	1000	51.0	[7.0990143]	[175]	[5.4686193]	[175]	[75738796]	[75738796]
99_6191	chr7	103347563	103347963	+	1000	51.0	[]	[]	[6.2572427]	[137]	[]	[103347782]
99_6226	chr8	53843113	53843513	+	1000	51.0	[15.936364, 10.012176]	[158, 172]	[17.547552, 9.796326]	[158, 172]	[53843284, 53843298]	[53843284, 53843298]
99_6236	chr9	100352808	100353208	+	1000	51.0	[14.179153]	[153]	[13.659268]	[153]	[100352965]	[100352965]
99_6270	chr1	27662760	27663160	+	1000	50.0	[]	[]	[5.219686]	[146]	[]	[27662949]
99_6275	chr1	39653498	39653898	+	1000	50.0	[10.959755]	[148]	[9.449098]	[148]	[39653665]	[39653665]
99_6296	chr1	70411099	70411499	+	1000	50.0	[5.693249]	[147]	[4.815266]	[147]	[70411318]	[70411318]
99_6299	chr1	109493485	109493885	+	1000	50.0	[6.413446]	[158]	[6.355444]	[158]	[109493707]	[109493707]
99_6337	chr10	5446444	5446844	+	1000	50.0	[]	[]	[5.2537107]	[119]	[]	[5446642]
99_635	chr19	49876398	49876798	+	1000	85.0	[8.039114]	[198]	[6.123891]	[198]	[49876598]	[49876598]
99_6363	chr11	67640013	67640413	+	1000	50.0	[4.8824773]	[130]	[5.4623265]	[130]	[67640219]	[67640219]
99_6366	chr11	77191852	77192252	+	1000	50.0	[6.6158714]	[167]	[5.602598]	[167]	[77192076]	[77192076]
99_6397	chr13	93364962	93365362	+	1000	50.0	[7.798918]	[160]	[]	[]	[93365195]	[]
99_6411	chr15	76311250	76311650	+	1000	50.0	[6.063409]	[131]	[5.977966]	[131]	[76311460]	[76311460]
99_6440	chr16	85000788	85001188	+	1000	50.0	[11.298452]	[121]	[9.938496]	[121]	[85001002]	[85001002]
99_647	chr22	23253777	23254177	+	1000	85.0	[]	[]	[5.3542013]	[157]	[]	[23254013]
99_6476	chr19	12841129	12841529	+	1000	50.0	[]	[]	[5.300137]	[145]	[]	[12841360]
99_6480	chr19	35628842	35629242	+	1000	50.0	[5.0404634]	[123]	[5.0404634]	[123]	[35629011]	[35629011]
99_649	chr6	31541656	31542056	+	1000	85.0	[]	[]	[4.8323154]	[172]	[]	[31541888]
99_6500	chr2	24971927	24972327	+	1000	50.0	[5.886531]	[157]	[6.901102]	[157]	[24972099]	[24972099]
99_6538	chr22	16783754	16784154	+	1000	50.0	[6.4954095]	[218]	[5.1162457]	[218]	[16784003]	[16784003]
99_6545	chr22	19233995	19234395	+	1000	50.0	[6.223306]	[124]	[5.233354]	[124]	[19234172]	[19234172]
99_6556	chr22	19754538	19754938	+	1000	50.0	[4.797541]	[139]	[5.0250344]	[139]	[19754747]	[19754747]
99_6590	chr22	22450503	22450903	+	1000	50.0	[5.106749]	[131]	[5.106749]	[131]	[22450716]	[22450716]
99_660	chr9	130893675	130894075	+	1000	85.0	[5.51126]	[141]	[]	[]	[130893875]	[]
99_6692	chr6	31658357	31658757	+	1000	50.0	[8.421795]	[122]	[6.1157203, 6.128274]	[122, 150]	[31658525]	[31658525, 31658553]
99_6695	chr6	32152926	32153326	+	1000	50.0	[]	[]	[5.415371]	[149]	[]	[32153120]
99_670	chr17	28576925	28577325	+	1000	84.0	[6.671065]	[127]	[]	[]	[28577128]	[]
99_672	chr19	55503681	55504081	+	1000	84.0	[6.783023]	[142]	[4.757032]	[142]	[55503909]	[55503909]
99_6722	chr7	32957784	32958184	+	1000	50.0	[8.039114]	[99]	[6.123891]	[99]	[32957974]	[32957974]
99_6749	chr7	140478570	140478970	+	1000	50.0	[7.88572]	[163]	[5.6541166]	[163]	[140478754]	[140478754]
99_6762	chr8	42052103	42052503	+	1000	50.0	[5.739731]	[126]	[5.330423]	[126]	[42052315]	[42052315]
99_677	chr22	22168375	22168775	+	1000	84.0	[9.425415]	[83]	[6.7045374]	[83]	[22168531]	[22168531]
99_6794	chr1	8004681	8005081	+	1000	49.0	[5.3869996, 9.10813]	[71, 132]	[7.607519]	[132]	[8004848, 8004909]	[8004909]
99_6812	chr1	26723246	26723646	+	1000	49.0	[9.881098]	[133]	[10.132329]	[133]	[26723474]	[26723474]
99_6860	chr1	202348399	202348799	+	1000	49.0	[9.416359]	[148]	[10.959755]	[148]	[202348638]	[202348638]
99_6878	chr10	49161341	49161741	+	1000	49.0	[6.2204676]	[218]	[6.3482513]	[218]	[49161573]	[49161573]
99_6915	chr11	69442582	69442982	+	1000	49.0	[]	[]	[4.7484283]	[176]	[]	[69442800]
99_6924	chr11	102346827	102347227	+	1000	49.0	[6.484933]	[167]	[]	[]	[102347037]	[]
99_693	chr9	130913236	130913636	+	1000	84.0	[]	[]	[4.911971]	[171]	[]	[130913444]
99_6944	chr12	107912343	107912743	+	1000	49.0	[]	[]	[4.8152113]	[140]	[]	[107912564]
99_6986	chr16	68244759	68245159	+	1000	49.0	[8.856226]	[114]	[9.356904]	[114]	[68244913]	[68244913]
99_6989	chr16	80540698	80541098	+	1000	49.0	[5.4686193]	[67]	[7.0990143]	[67]	[80540850]	[80540850]
99_7000	chr17	17206627	17207027	+	1000	49.0	[6.671065]	[122]	[]	[]	[17206838]	[]
99_7042	chr19	13152035	13152435	+	1000	49.0	[6.7822456]	[104]	[8.685825]	[104]	[13152223]	[13152223]
99_7061	chr19	51468229	51468629	+	1000	49.0	[8.410511]	[175]	[5.984417]	[175]	[51468414]	[51468414]
99_7079	chr2	157261284	157261684	+	1000	49.0	[5.062416]	[148]	[]	[]	[157261529]	[]
99_7098	chr21	29641944	29642344	+	1000	49.0	[]	[]	[5.0675783]	[123]	[]	[29642166]
99_7101	chr21	39445828	39446228	+	1000	49.0	[5.774573, 4.7653837]	[114, 130]	[6.329314]	[114]	[39446032, 39446048]	[39446032]
99_7104	chr22	17785234	17785634	+	1000	49.0	[5.2967796]	[192]	[7.355334]	[192]	[17785437]	[17785437]
99_7150	chr22	22029277	22029677	+	1000	49.0	[4.7653837]	[206]	[]	[]	[22029484]	[]
99_7204	chr4	2963155	2963555	+	1000	49.0	[6.5676956]	[179]	[5.4006715]	[179]	[2963384]	[2963384]
99_7209	chr4	101347678	101348078	+	1000	49.0	[]	[]	[5.627596]	[83]	[]	[101347831]
99_7228	chr5	139697049	139697449	+	1000	49.0	[5.9904227]	[121]	[6.113464]	[121]	[139697252]	[139697252]
99_7229	chr5	140302795	140303195	+	1000	49.0	[7.591356]	[119]	[7.172001]	[119]	[140302965]	[140302965]
99_724	chr1	28509842	28510242	+	1000	82.0	[7.5412455]	[132]	[7.983921]	[132]	[28510001]	[28510001]
99_7257	chr6	30877671	30878071	+	1000	49.0	[]	[]	[6.128274]	[138]	[]	[30877872]
99_7260	chr6	32118616	32119016	+	1000	49.0	[10.987299]	[148]	[7.2258306]	[148]	[32118770]	[32118770]
99_7288	chr6	157764482	157764882	+	1000	49.0	[11.914455]	[170]	[11.393749]	[170]	[157764671]	[157764671]
99_7317	chr7	106552812	106553212	+	1000	49.0	[5.6541166]	[142]	[7.88572]	[142]	[106553030]	[106553030]
99_7318	chr7	106679430	106679830	+	1000	49.0	[]	[]	[5.917151]	[118]	[]	[106679622]
99_7345	chr7	149625610	149626010	+	1000	49.0	[6.4586344]	[89]	[6.9381795]	[89]	[149625774]	[149625774]
99_7354	chr7	155767907	155768307	+	1000	49.0	[6.216803]	[204]	[6.413446]	[204]	[155768125]	[155768125]
99_7387	chr1	1273161	1273561	+	1000	48.0	[7.659148]	[97]	[7.0714707]	[97]	[1273355]	[1273355]
99_7411	chr1	32334852	32335252	+	1000	48.0	[6.163102]	[136]	[6.4578857]	[136]	[32335081]	[32335081]
99_7423	chr1	64864065	64864465	+	1000	48.0	[7.691886]	[180]	[7.0714707]	[180]	[64864280]	[64864280]
99_7429	chr1	113874637	113875037	+	1000	48.0	[7.939172]	[159]	[9.302839]	[159]	[113874810]	[113874810]
99_7440	chr1	156090755	156091155	+	925	48.0	[]	[]	[5.627596]	[178]	[]	[156090994]
99_7442	chr1	157163795	157164195	+	1000	48.0	[8.069822]	[171]	[5.326991]	[171]	[157164032]	[157164032]
99_7458	chr1	207322134	207322534	+	1000	48.0	[6.1199374]	[132]	[6.4487815]	[132]	[207322337]	[207322337]
99_7470	chr1	234961009	234961409	+	1000	48.0	[]	[]	[5.730965]	[160]	[]	[234961224]
99_7471	chr10	1056745	1057145	+	1000	48.0	[]	[]	[6.375795]	[180]	[]	[1056964]
99_7501	chr11	28107988	28108388	+	1000	48.0	[9.078938]	[139]	[9.831349]	[139]	[28108208]	[28108208]
99_7563	chr14	23320819	23321219	+	1000	48.0	[9.881098]	[54]	[10.132329]	[54]	[23320970]	[23320970]
99_7566	chr14	77825835	77826235	+	1000	48.0	[11.518695]	[125]	[12.901568]	[125]	[77826015]	[77826015]
99_7567	chr14	101948150	101948550	+	1000	48.0	[6.652468, 4.7808824]	[104, 127]	[5.5208254, 6.304411]	[104, 127]	[101948324, 101948347]	[101948324, 101948347]
99_7575	chr15	95929241	95929641	+	808	48.0	[7.0597506, 5.954486]	[68, 104]	[6.784757, 5.954486]	[68, 104]	[95929408, 95929444]	[95929408, 95929444]
99_7592	chr16	70428594	70428994	+	1000	48.0	[5.954486]	[129]	[5.954486]	[129]	[70428801]	[70428801]
99_7615	chr17	48024924	48025324	+	1000	48.0	[]	[]	[6.044142]	[178]	[]	[48025106]
99_7616	chr17	62065760	62066160	+	1000	48.0	[6.6088166]	[214]	[9.830373]	[214]	[62065993]	[62065993]
99_7619	chr17	75114295	75114695	+	1000	48.0	[5.777381]	[176]	[5.2574964]	[176]	[75114514]	[75114514]
99_7623	chr17	78862122	78862522	+	1000	48.0	[6.4954095]	[216]	[5.1162457]	[216]	[78862371]	[78862371]
99_7626	chr17	81553645	81554045	+	1000	48.0	[6.784757]	[110]	[7.0597506]	[110]	[81553801]	[81553801]
99_7661	chr19	32671804	32672204	+	1000	48.0	[4.8922]	[154]	[7.198275]	[154]	[32672039]	[32672039]
99_7677	chr19	49877970	49878370	+	1000	48.0	[]	[]	[5.730965]	[107]	[]	[49878138]
99_7679	chr19	50870397	50870797	+	1000	48.0	[5.0404634]	[126]	[5.0404634]	[126]	[50870585]	[50870585]
99_7700	chr2	88691801	88692201	+	1000	48.0	[9.116653]	[107]	[8.546056]	[107]	[88691973]	[88691973]
99_776	chr22	22631220	22631620	+	1000	81.0	[5.9724593]	[109]	[6.6796536]	[109]	[22631381]	[22631381]
99_7779	chr22	22376844	22377244	+	1000	48.0	[5.374046]	[141]	[7.9399495]	[141]	[22377071]	[22377071]
99_7809	chr3	185586335	185586735	+	1000	48.0	[]	[]	[6.375795]	[105]	[]	[185586510]
99_781	chr4	151099443	151099843	+	1000	81.0	[5.4448533]	[122]	[]	[]	[151099607]	[]
99_7838	chr5	137889556	137889956	+	1000	48.0	[8.133006]	[144]	[7.885485, 5.7144823]	[144, 151]	[137889759]	[137889759, 137889766]
99_7846	chr5	154754855	154755255	+	906	48.0	[]	[]	[5.095657]	[175]	[]	[154755098]
99_7850	chr6	6885570	6885970	+	1000	48.0	[5.0675783]	[137]	[]	[]	[6885775]	[]
99_7859	chr6	15691252	15691652	+	1000	48.0	[7.772798]	[113]	[6.219612]	[113]	[15691451]	[15691451]
99_7907	chr6	137811389	137811789	+	1000	48.0	[11.114115]	[115]	[12.74451, 6.8869147]	[115, 150]	[137811559]	[137811559, 137811594]
99_7908	chr6	145735468	145735868	+	1000	48.0	[8.086536]	[88]	[6.293534]	[88]	[145735651]	[145735651]
99_7934	chr7	104943776	104944176	+	1000	48.0	[6.549278]	[167]	[4.996092]	[167]	[104943978]	[104943978]
99_7947	chr7	128748562	128748962	+	1000	48.0	[9.145781]	[120]	[7.534592]	[120]	[128748768]	[128748768]
99_7981	chr9	123353949	123354349	+	1000	48.0	[6.6088166]	[127]	[9.830373]	[127]	[123354149]	[123354149]
99_8063	chr1	150268596	150268996	+	1000	47.0	[]	[]	[6.444684]	[131]	[]	[150268816]
99_8074	chr1	156766484	156766884	+	1000	47.0	[7.691886]	[169]	[7.0714707]	[169]	[156766723]	[156766723]
99_809	chr12	124914350	124914750	+	1000	80.0	[6.5176706]	[157]	[]	[]	[124914585]	[]
99_8104	chr1	247210561	247210961	+	1000	47.0	[7.746115]	[126]	[6.7914]	[126]	[247210732]	[247210732]
99_8108	chr10	25174451	25174851	+	999	47.0	[]	[]	[5.317862]	[124]	[]	[25174649]
99_8128	chr10	84256956	84257356	+	1000	47.0	[]	[]	[4.8692756]	[71]	[]	[84257112]
99_813	chr2	112584083	112584483	+	1000	80.0	[4.780242]	[194]	[6.626487]	[194]	[112584296]	[112584296]
99_8158	chr11	83193632	83194032	+	1000	47.0	[]	[]	[5.317426]	[220]	[]	[83193868]
99_8206	chr15	58332203	58332603	+	1000	47.0	[7.7284265]	[96]	[7.7284265]	[96]	[58332386]	[58332386]
99_8236	chr16	84924683	84925083	+	1000	47.0	[5.602598]	[150]	[6.477231]	[150]	[84924869]	[84924869]
99_8247	chr17	27491888	27492288	+	1000	47.0	[12.550676]	[156]	[12.531469]	[156]	[27492053]	[27492053]
99_8268	chr17	75633944	75634344	+	1000	47.0	[7.04495]	[146]	[]	[]	[75634186]	[]
99_8360	chr2	68466861	68467261	+	1000	47.0	[6.4143014]	[116]	[4.9308968]	[116]	[68467074]	[68467074]
99_8407	chr22	19231948	19232348	+	1000	47.0	[4.805952]	[176]	[5.39445]	[176]	[19232179]	[19232179]
99_8456	chr22	22821915	22822315	+	1000	47.0	[6.216803]	[153]	[6.413446]	[153]	[22822116]	[22822116]
99_8480	chr3	38149786	38150186	+	1000	47.0	[4.942262]	[154]	[]	[]	[38149953]	[]
99_8489	chr3	46946356	46946756	+	1000	47.0	[10.793465]	[111]	[8.643185]	[111]	[46946552]	[46946552]
99_8495	chr3	50525967	50526367	+	1000	47.0	[7.2684712]	[122]	[6.9760795]	[122]	[50526169]	[50526169]
99_8504	chr3	172750854	172751254	+	1000	47.0	[6.1819606]	[150]	[5.414555]	[150]	[172751086]	[172751086]
99_8602	chr6	107458817	107459217	+	1000	47.0	[5.3542013]	[101]	[]	[]	[107458985]	[]
99_8618	chr7	5598679	5599079	+	1000	47.0	[]	[]	[5.0077453]	[75]	[]	[5598845]
99_8745	chr1	25458890	25459290	+	707	46.0	[4.895257]	[300]	[]	[]	[25459114]	[]
99_8775	chr1	51520596	51520996	+	1000	46.0	[]	[]	[5.441064]	[190]	[]	[51520844]
99_8820	chr1	206106373	206106773	+	1000	46.0	[5.754647]	[131]	[7.7851896]	[131]	[206106530]	[206106530]
99_8840	chr1	243421795	243422195	+	1000	46.0	[5.300137]	[118]	[]	[]	[243421980]	[]
99_887	chr7	134316874	134317274	+	1000	79.0	[5.251019]	[131]	[]	[]	[134317100]	[]
99_8907	chr12	53046497	53046897	+	1000	46.0	[8.216677]	[89]	[7.401771]	[89]	[53046674]	[53046674]
99_8925	chr12	125183100	125183500	+	1000	46.0	[5.8475146]	[138]	[5.69254]	[138]	[125183325]	[125183325]
99_8948	chr14	81221179	81221579	+	1000	46.0	[10.497101]	[205]	[11.587584]	[205]	[81221392]	[81221392]
99_8950	chr15	41661781	41662181	+	1000	46.0	[5.969268]	[117]	[7.87524]	[117]	[41661969]	[41661969]
99_8952	chr15	57706347	57706747	+	1000	46.0	[5.7233167]	[114]	[]	[]	[57706541]	[]
99_8960	chr15	75758317	75758717	+	1000	46.0	[15.936364]	[165]	[17.547552]	[165]	[75758537]	[75758537]
99_9005	chr17	29568815	29569215	+	1000	46.0	[5.93444]	[106]	[5.662076]	[106]	[29569013]	[29569013]
99_906	chr1	44807569	44807969	+	1000	78.0	[7.929857]	[233]	[6.6241918]	[233]	[44807819]	[44807819]
99_9235	chr3	57555797	57556197	+	1000	46.0	[14.318923]	[130]	[4.9043765, 11.324861]	[100, 130]	[57556022]	[57555992, 57556022]
99_9237	chr3	185825779	185826179	+	1000	46.0	[]	[]	[5.3115067]	[120]	[]	[185825985]
99_93	chr9	37119911	37120311	+	1000	180.0	[5.954486]	[146]	[5.954486]	[146]	[37120149]	[37120149]
99_9306	chr6	32837731	32838131	+	1000	46.0	[7.5412455]	[152]	[7.84528]	[152]	[32837967]	[32837967]
99_9350	chr6	161227290	161227690	+	1000	46.0	[11.549684]	[217]	[9.687264]	[217]	[161227513]	[161227513]
99_9402	chr7	129951482	129951882	+	867	46.0	[]	[]	[5.1003165]	[129]	[]	[129951668]
99_9431	chr8	27325470	27325870	+	1000	46.0	[5.3542013]	[114]	[]	[]	[27325632]	[]
