#PeakID(python identify_motif.py ./ENCODE_processed_files/SREBF2_idr.fa SREBF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
99_12998	chr22	19545835	19546235	+	1000	42.0	[4.996092]	[143]	[6.549278]	[143]	[19546044]	[19546044]
99_13000	chr22	19589778	19590178	+	1000	42.0	[5.2695937]	[166]	[6.9037]	[166]	[19589992]	[19589992]
99_13026	chr22	20677018	20677418	+	1000	42.0	[7.691886]	[103]	[7.0714707]	[103]	[20677198]	[20677198]
99_13030	chr22	21064547	21064947	+	983	42.0	[6.174386]	[63]	[6.589189]	[63]	[21064708]	[21064708]
99_13039	chr22	22536214	22536614	+	1000	42.0	[9.796326]	[104]	[10.012176]	[104]	[22536384]	[22536384]
99_13052	chr3	13896389	13896789	+	1000	42.0	[5.6653547]	[86]	[5.39588]	[86]	[13896562]	[13896562]
99_13066	chr3	41268199	41268599	+	1000	42.0	[5.1328235]	[173]	[6.3238363]	[173]	[41268418]	[41268418]
99_1307	chr9	131114996	131115396	+	1000	73.0	[10.27358]	[139]	[9.16307]	[139]	[131115227]	[131115227]
99_13079	chr3	157173264	157173664	+	948	42.0	[5.8035364, 10.27358]	[84, 155]	[9.16307]	[155]	[157173442, 157173513]	[157173513]
99_13089	chr4	1130548	1130948	+	1000	42.0	[]	[]	[5.627596]	[121]	[]	[1130720]
99_13119	chr5	79611696	79612096	+	997	42.0	[6.589189]	[183]	[6.174386]	[183]	[79611914]	[79611914]
99_13125	chr5	119320843	119321243	+	1000	42.0	[5.374046]	[100]	[7.9399495]	[100]	[119321002]	[119321002]
99_13126	chr5	119321426	119321826	+	1000	42.0	[5.3542013]	[181]	[]	[]	[119321623]	[]
99_13141	chr5	181168433	181168833	+	1000	42.0	[8.373735]	[138]	[7.8063507]	[138]	[181168620]	[181168620]
99_13146	chr6	2973576	2973976	+	1000	42.0	[]	[]	[5.300137]	[129]	[]	[2973759]
99_13149	chr6	3069590	3069990	+	1000	42.0	[10.27358]	[163]	[9.16307]	[163]	[3069788]	[3069788]
99_13152	chr6	4371355	4371755	+	1000	42.0	[5.1003165]	[146]	[]	[]	[4371582]	[]
99_13158	chr6	11935328	11935728	+	1000	42.0	[7.7311254, 7.7311254, 7.7311254]	[160, 182, 204]	[4.8048553, 4.8048553, 4.8048553]	[160, 182, 204]	[11935533, 11935555, 11935577]	[11935533, 11935555, 11935577]
99_13159	chr6	13989511	13989911	+	1000	42.0	[6.063409]	[155]	[5.9436717]	[155]	[13989731]	[13989731]
99_1316	chr1	28518745	28519145	+	1000	72.0	[]	[]	[5.317426]	[183]	[]	[28518995]
99_13168	chr6	27552445	27552845	+	1000	42.0	[7.9399495, 6.589189]	[180, 188]	[5.374046, 6.174386]	[180, 188]	[27552670, 27552678]	[27552670, 27552678]
99_13184	chr6	34556414	34556814	+	1000	42.0	[5.2574964]	[94]	[5.777381]	[94]	[34556606]	[34556606]
99_13189	chr6	37202500	37202900	+	1000	42.0	[8.113033]	[119]	[7.957238]	[119]	[37202699]	[37202699]
99_13196	chr6	42744041	42744441	+	1000	42.0	[7.691886]	[163]	[7.0714707]	[163]	[42744236]	[42744236]
99_13206	chr6	44221170	44221570	+	1000	42.0	[5.146488]	[209]	[]	[]	[44221385]	[]
99_13208	chr6	47243444	47243844	+	1000	42.0	[5.115098]	[188]	[5.830057]	[188]	[47243649]	[47243649]
99_13220	chr6	143162687	143163087	+	1000	42.0	[4.805952]	[179]	[5.39445]	[179]	[143162927]	[143162927]
99_13231	chr6	150274714	150275114	+	1000	42.0	[7.607519, 6.168754]	[167, 182]	[9.10813, 5.6044965]	[167, 182]	[150274900, 150274915]	[150274900, 150274915]
99_13238	chr6	159984152	159984552	+	1000	42.0	[5.326991]	[99]	[8.069822]	[99]	[159984330]	[159984330]
99_13243	chr7	150016	150416	+	1000	42.0	[]	[]	[5.300137]	[172]	[]	[150265]
99_13258	chr7	76382741	76383141	+	1000	42.0	[]	[]	[4.7920666]	[95]	[]	[76382929]
99_1327	chr1	225777411	225777811	+	1000	72.0	[4.999786]	[177]	[]	[]	[225777625]	[]
99_13272	chr7	101234340	101234740	+	1000	42.0	[5.115098]	[113]	[5.830057]	[113]	[101234523]	[101234523]
99_13284	chr7	107025333	107025733	+	1000	42.0	[7.0714707]	[162]	[7.691886]	[162]	[107025565]	[107025565]
99_13330	chr7	148703536	148703936	+	1000	42.0	[6.589189]	[153]	[6.174386]	[153]	[148703762]	[148703762]
99_13335	chr7	151014766	151015166	+	1000	42.0	[4.999786]	[210]	[]	[]	[151015005]	[]
99_13351	chr8	11765485	11765885	+	1000	42.0	[]	[]	[4.7484283]	[213]	[]	[11765731]
99_13359	chr8	67028429	67028829	+	1000	42.0	[7.4977193]	[121]	[5.2899137]	[121]	[67028614]	[67028614]
99_13379	chr8	144755573	144755973	+	1000	42.0	[5.8576007]	[115]	[]	[]	[144755783]	[]
99_13389	chr9	98240394	98240794	+	854	42.0	[6.244045]	[100]	[8.123887]	[100]	[98240555]	[98240555]
99_13391	chr9	105558169	105558569	+	763	42.0	[6.6204057, 7.401771]	[180, 233]	[8.983185, 8.216677]	[180, 233]	[105558354, 105558407]	[105558354, 105558407]
99_13405	chr9	128156180	128156580	+	1000	42.0	[7.0714707]	[137]	[7.691886]	[137]	[128156389]	[128156389]
99_13410	chr9	128273665	128274065	+	1000	42.0	[5.4686193]	[126]	[7.0990143]	[126]	[128273853]	[128273853]
99_13411	chr9	128281585	128281985	+	1000	42.0	[6.0138993]	[162]	[8.916592]	[162]	[128281759]	[128281759]
99_13438	chr1	11792588	11792988	+	1000	41.0	[5.942088]	[196]	[4.8516054]	[196]	[11792810]	[11792810]
99_13443	chr1	15974646	15975046	+	1000	41.0	[7.691886]	[97]	[7.0714707]	[97]	[15974807]	[15974807]
99_13445	chr1	17487626	17488026	+	918	41.0	[9.16307]	[231]	[10.27358]	[231]	[17487865]	[17487865]
99_13460	chr1	24743972	24744372	+	1000	41.0	[]	[]	[6.375795]	[229]	[]	[24744220]
99_13461	chr1	25037332	25037732	+	1000	41.0	[6.813235]	[70]	[5.4715204]	[70]	[25037487]	[25037487]
99_13464	chr1	25783130	25783530	+	971	41.0	[6.123891]	[127]	[8.039114]	[127]	[25783318]	[25783318]
99_1348	chr21	46635661	46636061	+	1000	72.0	[]	[]	[5.3542013]	[104]	[]	[46635818]
99_13485	chr1	30919113	30919513	+	1000	41.0	[9.71445]	[152]	[12.001318]	[152]	[30919326]	[30919326]
99_13497	chr1	38744739	38745139	+	1000	41.0	[9.515881]	[118]	[6.5026107]	[118]	[38744939]	[38744939]
99_13498	chr1	39044582	39044982	+	550	41.0	[8.008061]	[105]	[6.8983717]	[105]	[39044742]	[39044742]
99_13503	chr1	40803207	40803607	+	1000	41.0	[5.5678797]	[75]	[6.522595]	[75]	[40803377]	[40803377]
99_13504	chr1	42824716	42825116	+	1000	41.0	[6.413446]	[179]	[6.355444]	[179]	[42824899]	[42824899]
99_13519	chr1	91733091	91733491	+	1000	41.0	[]	[]	[7.8316555]	[144]	[]	[91733301]
99_13539	chr1	145991587	145991987	+	1000	41.0	[7.0714707]	[175]	[7.691886]	[175]	[145991818]	[145991818]
99_13551	chr1	153433019	153433419	+	1000	41.0	[4.996092]	[168]	[6.410637]	[168]	[153433205]	[153433205]
99_13556	chr1	156193484	156193884	+	1000	41.0	[6.586282]	[160]	[9.0321665]	[160]	[156193693]	[156193693]
99_13569	chr1	173670710	173671110	+	1000	41.0	[]	[]	[5.4941278, 5.441064]	[131, 138]	[]	[173670939, 173670946]
99_1357	chr22	20776494	20776894	+	1000	72.0	[6.328761]	[188]	[6.985234]	[188]	[20776742]	[20776742]
99_13583	chr1	202118440	202118840	+	943	41.0	[6.589189]	[94]	[6.174386]	[94]	[202118619]	[202118619]
99_13604	chr1	225480937	225481337	+	1000	41.0	[6.0037622]	[147]	[7.850007]	[147]	[225481170]	[225481170]
99_1362	chr22	21739729	21740129	+	1000	72.0	[7.6916513]	[87]	[9.550361]	[87]	[21739905]	[21739905]
99_13623	chr1	246930163	246930563	+	759	41.0	[8.097008]	[136]	[5.7786255]	[136]	[246930360]	[246930360]
99_13640	chr10	67835352	67835752	+	923	41.0	[5.830057]	[182]	[5.115098]	[182]	[67835602]	[67835602]
99_13641	chr10	68899931	68900331	+	897	41.0	[5.233354]	[153]	[6.223306]	[153]	[68900147]	[68900147]
99_13642	chr10	69122467	69122867	+	1000	41.0	[7.691886]	[137]	[7.0714707]	[137]	[69122698]	[69122698]
99_13659	chr10	130110169	130110569	+	1000	41.0	[]	[]	[5.1818814]	[79]	[]	[130110338]
99_13686	chr11	62857176	62857576	+	1000	41.0	[9.356904]	[85]	[8.856226]	[85]	[62857356]	[62857356]
99_1369	chr22	23260109	23260509	+	1000	72.0	[]	[]	[6.224505]	[169]	[]	[23260343]
99_13713	chr11	113876360	113876760	+	1000	41.0	[9.16307]	[115]	[10.27358]	[115]	[113876516]	[113876516]
99_13726	chr12	32005523	32005923	+	1000	41.0	[]	[]	[4.964579]	[113]	[]	[32005686]
99_13767	chr12	113772861	113773261	+	1000	41.0	[5.830057]	[160]	[5.115098]	[160]	[113773050]	[113773050]
99_13771	chr12	120229284	120229684	+	1000	41.0	[]	[]	[4.8142886]	[199]	[]	[120229497]
99_13782	chr13	80618322	80618722	+	1000	41.0	[6.562003]	[86]	[5.722752]	[86]	[80618489]	[80618489]
99_13796	chr13	92338436	92338836	+	1000	41.0	[6.562003]	[158]	[5.722752]	[158]	[92338650]	[92338650]
99_13797	chr13	92498362	92498762	+	1000	41.0	[12.74451]	[235]	[11.114115]	[235]	[92498607]	[92498607]
99_13805	chr13	107926157	107926557	+	1000	41.0	[5.4987063]	[122]	[7.2648687]	[122]	[107926374]	[107926374]
99_1384	chr7	66920849	66921249	+	1000	72.0	[5.3869996]	[99]	[]	[]	[66921029]	[]
99_13849	chr15	75809926	75810326	+	1000	41.0	[10.793465]	[187]	[8.643185]	[187]	[75810149]	[75810149]
99_13876	chr16	11231314	11231714	+	1000	41.0	[]	[]	[5.2537107]	[211]	[]	[11231558]
99_13878	chr16	23899767	23900167	+	1000	41.0	[7.691886]	[51]	[7.0714707]	[51]	[23899918]	[23899918]
99_13884	chr16	58284456	58284856	+	1000	41.0	[9.687264]	[238]	[11.549684]	[238]	[58284705]	[58284705]
99_13902	chr16	85322676	85323076	+	734	41.0	[7.691886]	[90]	[7.0714707]	[90]	[85322847]	[85322847]
99_13905	chr16	89640765	89641165	+	1000	41.0	[8.413996, 11.518695]	[124, 133]	[9.272772, 12.901568]	[124, 133]	[89640971, 89640980]	[89640971, 89640980]
99_13917	chr17	32346273	32346673	+	1000	41.0	[5.115098]	[191]	[5.830057]	[191]	[32346483]	[32346483]
99_13960	chr18	9782147	9782547	+	934	41.0	[7.721765]	[183]	[]	[]	[9782384]	[]
99_13966	chr19	983802	984202	+	998	41.0	[]	[]	[5.1003165]	[212]	[]	[984041]
99_1400	chr9	130801262	130801662	+	1000	72.0	[6.589189]	[124]	[6.174386]	[124]	[130801457]	[130801457]
99_14029	chr19	48900785	48901185	+	1000	41.0	[]	[]	[5.300137]	[78]	[]	[48900957]
99_14033	chr19	51407800	51408200	+	1000	41.0	[5.9904227]	[217]	[6.2521048]	[217]	[51408046]	[51408046]
99_14042	chr2	10301361	10301761	+	1000	41.0	[]	[]	[4.9491253]	[66]	[]	[10301525]
99_1405	chr9	131084163	131084563	+	1000	72.0	[6.019999]	[104]	[8.826752]	[104]	[131084329]	[131084329]
99_14064	chr2	85414714	85415114	+	1000	41.0	[]	[]	[6.2572427]	[143]	[]	[85414921]
99_14070	chr2	97112518	97112918	+	932	41.0	[4.961886]	[86]	[]	[]	[97112685]	[]
99_14127	chr21	32300204	32300604	+	961	41.0	[9.10813]	[119]	[7.607519]	[119]	[32300409]	[32300409]
99_14130	chr21	39332262	39332662	+	829	41.0	[5.7794027]	[61]	[6.4514346]	[144]	[39332415]	[39332498]
99_14133	chr21	43857603	43858003	+	897	41.0	[5.830057]	[123]	[5.115098]	[123]	[43857808]	[43857808]
99_14145	chr22	19235901	19236301	+	1000	41.0	[9.16307]	[122]	[10.27358]	[122]	[19236056]	[19236056]
99_14146	chr22	19252463	19252863	+	1000	41.0	[6.309554]	[148]	[7.004441]	[148]	[19252695]	[19252695]
99_14151	chr22	19340883	19341283	+	1000	41.0	[7.0714707]	[145]	[7.691886]	[145]	[19341093]	[19341093]
99_14153	chr22	19372571	19372971	+	721	41.0	[9.16307]	[204]	[10.27358]	[204]	[19372803]	[19372803]
99_14171	chr22	20377143	20377543	+	1000	41.0	[10.27358]	[190]	[9.16307]	[190]	[20377368]	[20377368]
99_14177	chr22	20619128	20619528	+	1000	41.0	[5.777381]	[129]	[5.2574964]	[129]	[20619318]	[20619318]
99_14178	chr22	20655976	20656376	+	885	41.0	[9.16307]	[179]	[10.27358]	[179]	[20656193]	[20656193]
99_14181	chr22	20837689	20838089	+	1000	41.0	[5.317426]	[116]	[]	[]	[20837843]	[]
99_14185	chr22	22122034	22122434	+	1000	41.0	[5.115098]	[105]	[5.830057]	[105]	[22122235]	[22122235]
99_14202	chr22	38266074	38266474	+	1000	41.0	[9.881098]	[166]	[10.132329]	[166]	[38266288]	[38266288]
99_14231	chr3	44235223	44235623	+	1000	41.0	[7.691886]	[222]	[7.0714707]	[222]	[44235447]	[44235447]
99_14234	chr3	45546536	45546936	+	1000	41.0	[5.760652]	[83]	[7.3718405]	[83]	[45546691]	[45546691]
99_14239	chr3	49724105	49724505	+	1000	41.0	[4.805952]	[63]	[5.39445]	[63]	[49724263]	[49724263]
99_14243	chr3	128725833	128726233	+	1000	41.0	[5.6894603]	[131]	[4.7979307]	[131]	[128726035]	[128726035]
99_14263	chr3	195716414	195716814	+	1000	41.0	[10.27358]	[169]	[9.16307]	[169]	[195716587]	[195716587]
99_14268	chr3	196339882	196340282	+	935	41.0	[7.691886]	[191]	[7.0714707]	[191]	[196340132]	[196340132]
99_14271	chr3	196867459	196867859	+	910	41.0	[]	[]	[4.8323154]	[70]	[]	[196867612]
99_14280	chr4	10173306	10173706	+	951	41.0	[5.6541166]	[124]	[7.88572]	[124]	[10173489]	[10173489]
99_14286	chr4	38661762	38662162	+	662	41.0	[7.691886]	[145]	[7.0714707]	[145]	[38661967]	[38661967]
99_14305	chr4	128601002	128601402	+	953	41.0	[12.550676]	[78]	[12.531469]	[78]	[128601155]	[128601155]
99_14322	chr5	54738432	54738832	+	1000	41.0	[7.6047554]	[107]	[6.0037622]	[107]	[54738634]	[54738634]
99_14352	chr5	173886469	173886869	+	821	41.0	[]	[]	[7.04495]	[162]	[]	[173886668]
99_14358	chr6	3158245	3158645	+	1000	41.0	[7.534592, 7.4504604]	[83, 117]	[9.145781, 8.70355]	[83, 117]	[3158398, 3158432]	[3158398, 3158432]
99_14386	chr6	19999669	20000069	+	1000	41.0	[5.144649]	[62]	[5.916586]	[62]	[19999826]	[19999826]
99_14395	chr6	27129947	27130347	+	976	41.0	[7.9399495, 7.691886]	[136, 146]	[5.374046, 7.0714707]	[136, 146]	[27130177, 27130187]	[27130177, 27130187]
99_14422	chr6	36872546	36872946	+	1000	41.0	[7.691886]	[71]	[7.0714707]	[71]	[36872704]	[36872704]
99_14427	chr6	37161473	37161873	+	884	41.0	[6.174386]	[128]	[6.589189]	[128]	[37161652]	[37161652]
99_14463	chr6	143804012	143804412	+	1000	41.0	[8.643185]	[96]	[10.793465]	[96]	[143804165]	[143804165]
99_14484	chr6	166383801	166384201	+	1000	41.0	[10.27358]	[120]	[9.16307]	[120]	[166383981]	[166383981]
99_14490	chr7	5555351	5555751	+	1000	41.0	[4.8104844]	[154]	[]	[]	[5555581]	[]
99_14491	chr7	5595478	5595878	+	1000	41.0	[4.999786]	[235]	[]	[]	[5595727]	[]
99_14501	chr7	43925810	43926210	+	1000	41.0	[13.659268]	[122]	[14.179153]	[122]	[43925996]	[43925996]
99_14507	chr7	64999074	64999474	+	1000	41.0	[4.9308968]	[173]	[6.3815637]	[173]	[64999254]	[64999254]
99_14509	chr7	73556718	73557118	+	1000	41.0	[4.7653837]	[101]	[]	[]	[73556896]	[]
99_1451	chr22	21056000	21056400	+	1000	71.0	[4.909386]	[112]	[5.2378263]	[112]	[21056206]	[21056206]
99_14514	chr7	77834851	77835251	+	1000	41.0	[10.27358]	[161]	[9.16307]	[161]	[77835050]	[77835050]
99_14531	chr7	105033728	105034128	+	1000	41.0	[]	[]	[4.8104844]	[146]	[]	[105033888]
99_14532	chr7	105353385	105353785	+	1000	41.0	[]	[]	[5.224309]	[157]	[]	[105353563]
99_14540	chr7	106812663	106813063	+	1000	41.0	[5.441064]	[220]	[]	[]	[106812912]	[]
99_14544	chr7	107171448	107171848	+	1000	41.0	[10.27358]	[145]	[9.16307]	[145]	[107171641]	[107171641]
99_1455	chr22	21810812	21811212	+	1000	71.0	[7.9399495]	[70]	[5.374046]	[70]	[21810972]	[21810972]
99_14551	chr7	120986686	120987086	+	1000	41.0	[5.7233167]	[110]	[]	[]	[120986867]	[]
99_14559	chr7	128263354	128263754	+	1000	41.0	[6.9381795]	[213]	[6.4586344]	[213]	[128263603]	[128263603]
99_14568	chr7	134201969	134202369	+	578	41.0	[5.2378263]	[110]	[4.7707453]	[110]	[134202161]	[134202161]
99_1457	chr22	22531074	22531474	+	1000	71.0	[6.174386, 5.374046]	[116, 124]	[6.589189, 7.9399495]	[116, 124]	[22531238, 22531246]	[22531238, 22531246]
99_14589	chr7	148901175	148901575	+	1000	41.0	[]	[]	[6.224505, 5.0184474]	[160, 165]	[]	[148901353, 148901358]
99_14590	chr7	148951914	148952314	+	1000	41.0	[]	[]	[4.942262]	[190]	[]	[148952147]
99_14592	chr7	149029564	149029964	+	1000	41.0	[4.7707453]	[174]	[4.9925747]	[174]	[149029759]	[149029759]
99_14607	chr7	152431279	152431679	+	1000	41.0	[5.830057]	[201]	[5.115098]	[201]	[152431518]	[152431518]
99_14642	chr8	140512846	140513246	+	1000	41.0	[9.16307]	[190]	[10.27358]	[190]	[140513049]	[140513049]
99_14656	chr9	97934741	97935141	+	869	41.0	[4.805952]	[129]	[5.427188]	[129]	[97934960]	[97934960]
99_14662	chr9	120823204	120823604	+	810	41.0	[7.691886]	[141]	[7.0714707]	[141]	[120823440]	[120823440]
99_14665	chr9	120871595	120871995	+	1000	41.0	[5.7786255]	[190]	[8.097008]	[190]	[120871825]	[120871825]
99_14666	chr9	120881182	120881582	+	1000	41.0	[7.9399495, 6.589189]	[89, 97]	[5.374046, 6.174386]	[89, 97]	[120881370, 120881378]	[120881370, 120881378]
99_14668	chr9	122212784	122213184	+	1000	41.0	[]	[]	[6.2572427]	[93]	[]	[122212977]
99_14676	chr9	128221073	128221473	+	1000	41.0	[12.337635]	[194]	[13.96803]	[194]	[128221321]	[128221321]
99_14689	chr9	133160901	133161301	+	992	41.0	[5.326991]	[101]	[8.069822]	[101]	[133161052]	[133161052]
99_14727	chr1	11798259	11798659	+	878	40.0	[7.674597]	[233]	[]	[]	[11798501]	[]
99_14768	chr1	28148612	28149012	+	856	40.0	[9.16307]	[186]	[10.27358]	[186]	[28148818]	[28148818]
99_14769	chr1	28260971	28261371	+	1000	40.0	[]	[]	[6.671065]	[178]	[]	[28261165]
99_14781	chr1	32815723	32816123	+	1000	40.0	[6.174386, 5.374046]	[111, 119]	[6.589189, 7.9399495]	[111, 119]	[32815887, 32815895]	[32815887, 32815895]
99_14795	chr1	44779267	44779667	+	946	40.0	[6.13548]	[115]	[7.330568]	[115]	[44779419]	[44779419]
99_1480	chr6	31680695	31681095	+	1000	71.0	[]	[]	[5.076537]	[121]	[]	[31680881]
99_14802	chr1	45748426	45748826	+	1000	40.0	[5.730965]	[73]	[]	[]	[45748584]	[]
99_14804	chr1	46308530	46308930	+	1000	40.0	[7.0714707]	[174]	[7.691886]	[174]	[46308753]	[46308753]
99_14812	chr1	58905028	58905428	+	1000	40.0	[6.5176706]	[229]	[]	[]	[58905265]	[]
99_14814	chr1	65480873	65481273	+	1000	40.0	[8.546056]	[155]	[9.116653]	[155]	[65481116]	[65481116]
99_14860	chr1	156052331	156052731	+	933	40.0	[8.097008, 9.16307]	[162, 172]	[5.7786255, 10.27358]	[162, 172]	[156052545, 156052555]	[156052545, 156052555]
99_14900	chr1	205449612	205450012	+	1000	40.0	[5.3542013]	[201]	[]	[]	[205449863]	[]
99_14904	chr1	206687903	206688303	+	1000	40.0	[4.7920666]	[118]	[]	[]	[206688120]	[]
99_14908	chr1	207811866	207812266	+	1000	40.0	[5.916586]	[179]	[5.144649]	[179]	[207812113]	[207812113]
99_14937	chr1	234898151	234898551	+	1000	40.0	[12.531469]	[120]	[12.550676]	[120]	[234898311]	[234898311]
99_14947	chr1	246579365	246579765	+	1000	40.0	[7.0714707]	[96]	[7.691886]	[96]	[246579546]	[246579546]
99_14970	chr10	68962238	68962638	+	1000	40.0	[]	[]	[6.671065]	[180]	[]	[68962472]
99_14975	chr10	70684838	70685238	+	1000	40.0	[7.966632]	[118]	[4.8022575]	[118]	[70684997]	[70684997]
99_14980	chr10	72612375	72612775	+	1000	40.0	[7.0714707]	[184]	[7.691886]	[184]	[72612574]	[72612574]
99_15012	chr11	44555212	44555612	+	987	40.0	[9.881098]	[147]	[10.132329]	[147]	[44555419]	[44555419]
99_15037	chr11	74990289	74990689	+	1000	40.0	[5.115098]	[142]	[5.830057]	[142]	[74990453]	[74990453]
99_15038	chr11	75031216	75031616	+	1000	40.0	[5.180429]	[116]	[]	[]	[75031427]	[]
99_15065	chr12	32024907	32025307	+	1000	40.0	[10.132329]	[124]	[9.881098]	[124]	[32025067]	[32025067]
99_15079	chr12	53055055	53055455	+	1000	40.0	[8.043841]	[78]	[]	[]	[53055211]	[]
99_1509	chr9	131152045	131152445	+	1000	71.0	[7.62565]	[68]	[7.172001]	[68]	[131152210]	[131152210]
99_15102	chr12	104481059	104481459	+	1000	40.0	[5.3923516]	[172]	[]	[]	[104481301]	[]
99_15117	chr13	80579319	80579719	+	821	40.0	[5.9305873]	[145]	[5.014568]	[145]	[80579536]	[80579536]
99_15123	chr13	90725851	90726251	+	1000	40.0	[5.8593454]	[98]	[6.449468]	[98]	[90726047]	[90726047]
99_15124	chr13	90818946	90819346	+	1000	40.0	[4.768052]	[160]	[]	[]	[90819175]	[]
99_15129	chr13	91472971	91473371	+	1000	40.0	[]	[]	[5.2188683]	[211]	[]	[91473220]
99_15180	chr16	396678	397078	+	1000	40.0	[10.351234]	[142]	[8.559052]	[142]	[396906]	[396906]
99_15185	chr16	2537272	2537672	+	829	40.0	[7.691886]	[83]	[7.0714707, 4.865053]	[83, 147]	[2537449]	[2537449, 2537513]
99_15187	chr16	3163181	3163581	+	1000	40.0	[9.16307]	[100]	[10.27358]	[100]	[3163346]	[3163346]
99_15196	chr16	20741010	20741410	+	1000	40.0	[7.524402]	[87]	[]	[]	[20741197]	[]
99_15200	chr16	22218100	22218500	+	1000	40.0	[5.662076]	[75]	[5.93444]	[75]	[22218267]	[22218267]
99_15215	chr16	69424115	69424515	+	888	40.0	[4.9043765]	[218]	[]	[]	[69424348]	[]
99_15219	chr16	70403727	70404127	+	1000	40.0	[7.0714707]	[160]	[7.691886]	[160]	[70403907]	[70403907]
99_15222	chr16	75012128	75012528	+	705	40.0	[5.558383]	[153]	[5.1339345]	[153]	[75012292]	[75012292]
99_15242	chr17	7916171	7916571	+	1000	40.0	[]	[]	[4.8104844]	[153]	[]	[7916381]
99_15255	chr17	40218933	40219333	+	994	40.0	[6.377666]	[81]	[8.528767]	[81]	[40219107]	[40219107]
99_15261	chr17	42775232	42775632	+	1000	40.0	[5.6653547]	[92]	[5.39588]	[92]	[42775422]	[42775422]
99_15264	chr17	45582638	45583038	+	844	40.0	[7.0714707]	[157]	[7.691886]	[157]	[45582881]	[45582881]
99_15285	chr17	76567841	76568241	+	1000	40.0	[14.161864, 4.841732]	[169, 203]	[10.92028]	[169]	[76568015, 76568049]	[76568015]
99_15295	chr17	81967797	81968197	+	787	40.0	[5.338483]	[173]	[]	[]	[81968014]	[]
99_15298	chr17	82289392	82289792	+	1000	40.0	[10.27358]	[102]	[9.16307]	[102]	[82289581]	[82289581]
99_15304	chr18	3013737	3014137	+	1000	40.0	[7.0714707]	[188]	[7.691886]	[188]	[3013947]	[3013947]
99_15322	chr19	2095731	2096131	+	1000	40.0	[9.16307]	[163]	[10.27358]	[163]	[2095975]	[2095975]
99_15331	chr19	7505780	7506180	+	1000	40.0	[5.2537107, 9.881098]	[160, 187]	[10.132329]	[187]	[7505992, 7506019]	[7506019]
99_15335	chr19	10415564	10415964	+	903	40.0	[7.691886]	[146]	[7.0714707]	[146]	[10415729]	[10415729]
99_15340	chr19	11539280	11539680	+	916	40.0	[6.522595]	[146]	[5.5678797]	[146]	[11539459]	[11539459]
99_15359	chr19	19138917	19139317	+	1000	40.0	[8.123887]	[159]	[6.244045]	[159]	[19139160]	[19139160]
99_15363	chr19	34731454	34731854	+	1000	40.0	[]	[]	[5.4316607]	[156]	[]	[34731697]
99_15368	chr19	38317094	38317494	+	1000	40.0	[4.942262]	[182]	[]	[]	[38317312]	[]
99_15370	chr19	38670247	38670647	+	1000	40.0	[5.722752, 4.996092]	[175, 187]	[6.562003, 6.549278]	[175, 187]	[38670475, 38670487]	[38670475, 38670487]
99_1538	chr19	13817587	13817987	+	1000	70.0	[5.095657]	[116]	[]	[]	[13817755]	[]
99_15385	chr19	45927717	45928117	+	1000	40.0	[6.197596]	[106]	[6.432653]	[106]	[45927893]	[45927893]
99_1540	chr2	42810363	42810763	+	1000	70.0	[6.36822]	[74]	[5.1718345]	[74]	[42810514]	[42810514]
99_15435	chr2	70304056	70304456	+	871	40.0	[10.27358]	[111]	[9.16307]	[111]	[70304211]	[70304211]
99_15454	chr2	168805723	168806123	+	1000	40.0	[10.497101]	[71]	[11.587584]	[71]	[168805892]	[168805892]
99_15480	chr20	32574819	32575219	+	1000	40.0	[4.7920666]	[143]	[]	[]	[32575040]	[]
99_15492	chr20	50468041	50468441	+	1000	40.0	[5.338483]	[66]	[]	[]	[50468203]	[]
99_15505	chr21	42932287	42932687	+	1000	40.0	[4.8022575]	[121]	[7.966632]	[121]	[42932454]	[42932454]
99_15525	chr22	19158399	19158799	+	753	40.0	[7.903174, 9.16307]	[61, 71]	[7.1959796, 10.27358]	[61, 71]	[19158559, 19158569]	[19158559, 19158569]
99_15526	chr22	19249959	19250359	+	906	40.0	[5.830057]	[138]	[5.115098]	[138]	[19250166]	[19250166]
99_15529	chr22	19420907	19421307	+	979	40.0	[10.27358]	[148]	[9.16307]	[148]	[19421075]	[19421075]
99_15530	chr22	19556962	19557362	+	897	40.0	[4.8022575]	[198]	[7.8279915]	[198]	[19557193]	[19557193]
99_15537	chr22	19794591	19794991	+	1000	40.0	[6.174386]	[142]	[6.589189]	[142]	[19794760]	[19794760]
99_1554	chr22	21747510	21747910	+	1000	70.0	[6.174386, 5.374046]	[173, 181]	[6.589189, 7.9399495]	[173, 181]	[21747687, 21747695]	[21747687, 21747695]
