#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF3_idr.fa TCF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
203_12025	chr16	81558768	81559168	+	1000	112.0	[]	[]	[8.801346]	[85]	[]	[81558941]
203_1203	chr1	109134417	109134817	+	1000	486.0	[12.754859]	[122]	[]	[]	[109134631]	[]
203_1204	chr12	64720838	64721238	+	1000	486.0	[]	[]	[12.754859]	[129]	[]	[64721063]
203_12045	chr22	38965851	38966251	+	1000	112.0	[]	[]	[12.754859]	[92]	[]	[38966036]
203_12049	chr3	44355651	44356051	+	1000	112.0	[]	[]	[8.643063]	[121]	[]	[44355857]
203_12053	chr3	153166210	153166610	+	1000	112.0	[8.52607]	[140]	[]	[]	[153166446]	[]
203_12058	chr4	38662035	38662435	+	1000	112.0	[8.801346]	[69]	[]	[]	[38662192]	[]
203_12059	chr4	39366194	39366594	+	1000	112.0	[8.801346]	[150]	[8.332749, 8.272243]	[140, 157]	[39366433]	[39366423, 39366440]
203_12067	chr5	154818431	154818831	+	1000	112.0	[7.5073967]	[113]	[]	[]	[154818642]	[]
203_12074	chr6	42030853	42031253	+	1000	112.0	[8.643063, 8.332749]	[103, 145]	[]	[]	[42031038, 42031080]	[]
203_12076	chr6	156617466	156617866	+	1000	112.0	[9.166563]	[93]	[]	[]	[156617652]	[]
203_12081	chr7	105664885	105665285	+	1000	112.0	[]	[]	[8.643063]	[53]	[]	[105665038]
203_1209	chr2	238422242	238422642	+	1000	486.0	[8.643063]	[111]	[8.643063]	[110]	[238422453]	[238422452]
203_12105	chr1	40450530	40450930	+	1000	111.0	[8.643063]	[80]	[]	[]	[40450695]	[]
203_12110	chr1	149885208	149885608	+	1000	111.0	[8.643063]	[73]	[]	[]	[149885381]	[]
203_12123	chr10	70541651	70542051	+	1000	111.0	[7.5855]	[115]	[]	[]	[70541857]	[]
203_12125	chr11	10297695	10298095	+	1000	111.0	[8.643063]	[78]	[]	[]	[10297866]	[]
203_12135	chr13	51957514	51957914	+	1000	111.0	[]	[]	[12.754859]	[131]	[]	[51957741]
203_12136	chr13	75947430	75947830	+	1000	111.0	[7.5073967]	[137]	[]	[]	[75947663]	[]
203_1214	chr9	125477184	125477584	+	1000	486.0	[7.8923073]	[99]	[]	[]	[125477372]	[]
203_12145	chr15	66765740	66766140	+	1000	111.0	[7.5073967]	[103]	[]	[]	[66765940]	[]
203_12150	chr16	5117323	5117723	+	1000	111.0	[]	[]	[8.235647]	[103]	[]	[5117505]
203_12154	chr17	82021690	82022090	+	1000	111.0	[8.801346]	[120]	[]	[]	[82021902]	[]
203_12156	chr18	267889	268289	+	1000	111.0	[8.801346]	[70]	[]	[]	[268055]	[]
203_12159	chr19	40623812	40624212	+	1000	111.0	[7.8880606]	[103]	[]	[]	[40624012]	[]
203_12178	chr3	46484982	46485382	+	1000	111.0	[]	[]	[12.754859, 12.754859]	[54, 65]	[]	[46485133, 46485144]
203_12181	chr3	130462048	130462448	+	1000	111.0	[9.540733]	[63]	[]	[]	[130462206]	[]
203_12188	chr3	196633872	196634272	+	1000	111.0	[8.272243]	[105]	[]	[]	[196634069]	[]
203_12202	chr5	179821349	179821749	+	1000	111.0	[]	[]	[8.272243]	[103]	[]	[179821547]
203_12209	chr7	5591495	5591895	+	1000	111.0	[]	[]	[8.498569]	[139]	[]	[5591728]
203_12255	chr11	5234367	5234767	+	1000	110.0	[]	[]	[7.5073967]	[82]	[]	[5234543]
203_12256	chr11	5504260	5504660	+	1000	110.0	[8.52607]	[96]	[]	[]	[5504449]	[]
203_12259	chr11	86193489	86193889	+	1000	110.0	[]	[]	[7.5073967]	[149]	[]	[86193723]
203_12263	chr11	119277661	119278061	+	1000	110.0	[]	[]	[8.272243]	[80]	[]	[119277841]
203_12271	chr14	34043815	34044215	+	1000	110.0	[8.52607]	[83]	[]	[]	[34043968]	[]
203_12289	chr18	8912376	8912776	+	1000	110.0	[8.52607, 8.643063]	[82, 106]	[]	[]	[8912549, 8912573]	[]
203_1229	chr5	150481928	150482328	+	1000	484.0	[8.52607]	[90]	[]	[]	[150482117]	[]
203_12295	chr19	48332514	48332914	+	1000	110.0	[]	[]	[8.643063]	[149]	[]	[48332740]
203_1230	chr7	30897090	30897490	+	1000	484.0	[]	[]	[8.272243]	[87]	[]	[30897271]
203_12306	chr20	34004206	34004606	+	1000	110.0	[]	[]	[8.52607]	[144]	[]	[34004443]
203_12312	chr22	19727416	19727816	+	1000	110.0	[]	[]	[8.235647]	[143]	[]	[19727643]
203_1232	chr11	12193114	12193514	+	1000	483.0	[8.643063]	[115]	[]	[]	[12193327]	[]
203_12326	chr4	79273878	79274278	+	1000	110.0	[]	[]	[8.272243]	[114]	[]	[79274079]
203_12338	chr6	30687302	30687702	+	1000	110.0	[]	[]	[8.272243]	[84]	[]	[30687484]
203_12340	chr6	34247693	34248093	+	1000	110.0	[]	[]	[8.272243]	[108]	[]	[34247898]
203_12344	chr6	157763317	157763717	+	1000	110.0	[]	[]	[8.272243]	[77]	[]	[157763480]
203_12347	chr7	38335619	38336019	+	1000	110.0	[]	[]	[8.235647]	[161]	[]	[38335858]
203_12376	chr1	205236463	205236863	+	1000	109.0	[]	[]	[12.754859]	[75]	[]	[205236626]
203_12398	chr14	103343490	103343890	+	1000	109.0	[8.235647]	[121]	[]	[]	[103343702]	[]
203_12402	chr16	181340	181740	+	1000	109.0	[12.754859]	[69]	[7.5073967]	[123]	[181504]	[181558]
203_1241	chr15	95929325	95929725	+	1000	482.0	[8.643063]	[127]	[]	[]	[95929549]	[]
203_12414	chr19	14356237	14356637	+	1000	109.0	[8.643063]	[101]	[]	[]	[14356428]	[]
203_12449	chr4	150336726	150337126	+	1000	109.0	[8.332749]	[129]	[]	[]	[150336952]	[]
203_12452	chr5	34923941	34924341	+	1000	109.0	[]	[]	[8.332749]	[138]	[]	[34924150]
203_12467	chr6	158042290	158042690	+	1000	109.0	[8.801346]	[165]	[]	[]	[158042537]	[]
203_12493	chr1	3775894	3776294	+	1000	108.0	[8.272243]	[144]	[8.272243]	[101]	[3776121]	[3776078]
203_12494	chr1	11805739	11806139	+	1000	108.0	[]	[]	[12.754859]	[141]	[]	[11805978]
203_12514	chr11	27414609	27415009	+	1000	108.0	[8.235647]	[122]	[8.801346]	[71]	[27414818]	[27414767]
203_12523	chr12	113208110	113208510	+	1000	108.0	[]	[]	[8.386223, 8.643063]	[76, 88]	[]	[113208275, 113208287]
203_12532	chr16	2143352	2143752	+	1000	108.0	[8.52607]	[150]	[]	[]	[2143601]	[]
203_12551	chr19	2783364	2783764	+	1000	108.0	[8.272243, 8.643063]	[162, 183]	[]	[]	[2783593, 2783614]	[]
203_12557	chr2	55843242	55843642	+	1000	108.0	[8.801346]	[72]	[]	[]	[55843411]	[]
203_12560	chr2	144454933	144455333	+	1000	108.0	[7.5073967]	[127]	[7.8923073]	[145]	[144455145]	[144455163]
203_12563	chr2	177712423	177712823	+	1000	108.0	[]	[]	[7.5073967]	[116]	[]	[177712633]
203_12575	chr22	38705238	38705638	+	1000	108.0	[]	[]	[7.8923073]	[95]	[]	[38705415]
203_12644	chr1	248906090	248906490	+	1000	107.0	[]	[]	[8.801346, 7.8880606]	[87, 158]	[]	[248906268, 248906339]
203_12650	chr10	94239733	94240133	+	1000	107.0	[8.643063]	[123]	[]	[]	[94239945]	[]
203_1266	chrX	41084399	41084799	+	1000	479.0	[7.5855]	[72]	[12.754859]	[95]	[41084568]	[41084591]
203_12667	chr12	23556658	23557058	+	1000	107.0	[]	[]	[8.498569]	[90]	[]	[23556834]
203_12670	chr12	53675994	53676394	+	1000	107.0	[8.801346, 8.272243]	[115, 153]	[]	[]	[53676201, 53676239]	[]
203_12680	chr14	23006068	23006468	+	1000	107.0	[8.52607]	[74]	[]	[]	[23006230]	[]
203_12683	chr14	58138363	58138763	+	1000	107.0	[8.235647]	[132]	[]	[]	[58138579]	[]
203_12698	chr17	19248179	19248579	+	1000	107.0	[7.5073967]	[85]	[7.5073967]	[115]	[19248354]	[19248384]
203_12700	chr17	57375760	57376160	+	1000	107.0	[8.643063]	[120]	[8.643063]	[119]	[57375970]	[57375969]
203_12703	chr19	46784675	46785075	+	1000	107.0	[]	[]	[7.8923073]	[140]	[]	[46784846]
203_12710	chr2	135790399	135790799	+	1000	107.0	[]	[]	[8.235647, 7.5855]	[109, 128]	[]	[135790603, 135790622]
203_12713	chr2	218731562	218731962	+	1000	107.0	[]	[]	[8.498569]	[113]	[]	[218731761]
203_12719	chr22	20010485	20010885	+	1000	107.0	[]	[]	[8.386223]	[127]	[]	[20010699]
203_12725	chr3	14352399	14352799	+	1000	107.0	[7.8880606]	[157]	[8.235647]	[132]	[14352640]	[14352615]
203_12732	chr3	185069089	185069489	+	1000	107.0	[8.643063]	[138]	[]	[]	[185069324]	[]
203_12741	chr6	5282315	5282715	+	1000	107.0	[]	[]	[8.679044, 8.643063]	[61, 155]	[]	[5282467, 5282561]
203_12750	chr6	139374406	139374806	+	1000	107.0	[8.643063]	[153]	[8.643063]	[152]	[139374628]	[139374627]
203_12755	chr7	50534729	50535129	+	1000	107.0	[8.52607]	[161]	[8.643063]	[100]	[50534950]	[50534889]
203_12764	chr8	78881697	78882097	+	1000	107.0	[7.8923073]	[123]	[]	[]	[78881919]	[]
203_12776	chr1	26336703	26337103	+	1000	106.0	[8.332749]	[114]	[]	[]	[26336915]	[]
203_12781	chr1	51648147	51648547	+	1000	106.0	[]	[]	[8.643063]	[77]	[]	[51648310]
203_12783	chr1	89904136	89904536	+	1000	106.0	[8.643063]	[159]	[]	[]	[89904383]	[]
203_12784	chr1	93079041	93079441	+	1000	106.0	[8.679044]	[161]	[]	[]	[93079276]	[]
203_1279	chr12	49092190	49092590	+	1000	477.0	[8.272243]	[96]	[]	[]	[49092386]	[]
203_12790	chr1	151311538	151311938	+	1000	106.0	[7.8923073]	[103]	[]	[]	[151311727]	[]
203_12802	chr12	904094	904494	+	1000	106.0	[8.332749]	[163]	[]	[]	[904344]	[]
203_12821	chr17	45902752	45903152	+	1000	106.0	[8.643063]	[83]	[]	[]	[45902926]	[]
203_12824	chr17	65130824	65131224	+	1000	106.0	[]	[]	[8.498569]	[107]	[]	[65131021]
203_12836	chr2	216619419	216619819	+	1000	106.0	[8.272243]	[101]	[]	[]	[216619595]	[]
203_12842	chr22	20285738	20286138	+	1000	106.0	[7.8880606]	[124]	[7.8923073]	[129]	[20285945]	[20285950]
203_12843	chr22	23192141	23192541	+	1000	106.0	[]	[]	[8.332749]	[135]	[]	[23192363]
203_1285	chrX	40172673	40173073	+	1000	477.0	[8.332749]	[138]	[]	[]	[40172905]	[]
203_12868	chr6	137213392	137213792	+	1000	106.0	[]	[]	[12.754859]	[161]	[]	[137213625]
203_12869	chr6	143450050	143450450	+	1000	106.0	[9.540733]	[165]	[9.540733]	[164]	[143450290]	[143450289]
203_12873	chr7	142770560	142770960	+	1000	106.0	[8.52607]	[164]	[]	[]	[142770798]	[]
203_12876	chr8	96327877	96328277	+	1000	106.0	[8.52607, 8.643063]	[83, 130]	[8.643063]	[129]	[96328058, 96328105]	[96328104]
203_12890	chr1	23342010	23342410	+	1000	105.0	[]	[]	[8.272243]	[139]	[]	[23342228]
203_12891	chr1	24847957	24848357	+	1000	105.0	[8.643063]	[109]	[]	[]	[24848147]	[]
203_12893	chr1	27099144	27099544	+	1000	105.0	[]	[]	[12.754859]	[61]	[]	[27099295]
203_1290	chr5	10734031	10734431	+	1000	476.0	[]	[]	[8.679044]	[95]	[]	[10734224]
203_12900	chr1	87786857	87787257	+	1000	105.0	[8.235647]	[91]	[]	[]	[87787048]	[]
203_12907	chr1	207620216	207620616	+	1000	105.0	[7.5855]	[75]	[]	[]	[207620375]	[]
203_12915	chr11	66834947	66835347	+	1000	105.0	[]	[]	[8.272243]	[76]	[]	[66835118]
203_12932	chr15	43514198	43514598	+	1000	105.0	[8.643063]	[106]	[8.643063, 8.643063]	[105, 166]	[43514382]	[43514381, 43514442]
203_12937	chr16	11051956	11052356	+	1000	105.0	[8.643063]	[89]	[7.8880606]	[132]	[11052139]	[11052182]
203_12947	chr19	17717390	17717790	+	1000	105.0	[]	[]	[9.540733]	[111]	[]	[17717589]
203_1295	chr11	10899529	10899929	+	1000	475.0	[]	[]	[8.235647, 8.235647]	[70, 97]	[]	[10899698, 10899725]
203_12950	chr2	36536752	36537152	+	1000	105.0	[7.5073967]	[98]	[]	[]	[36536944]	[]
203_12954	chr2	111185593	111185993	+	1000	105.0	[9.166563]	[66]	[]	[]	[111185745]	[]
203_12967	chr22	23248570	23248970	+	1000	105.0	[7.5855]	[124]	[]	[]	[23248766]	[]
203_12970	chr22	46239682	46240082	+	1000	105.0	[8.235647]	[125]	[]	[]	[46239890]	[]
203_12971	chr3	71542651	71543051	+	1000	105.0	[]	[]	[8.801346]	[157]	[]	[71542900]
203_12989	chr5	128196711	128197111	+	1000	105.0	[]	[]	[8.498569]	[136]	[]	[128196929]
203_13001	chr6	87155333	87155733	+	1000	105.0	[]	[]	[9.540733, 8.272243]	[105, 147]	[]	[87155517, 87155559]
203_13013	chr7	118855318	118855718	+	1000	105.0	[]	[]	[8.235647]	[147]	[]	[118855562]
203_13014	chr7	128476575	128476975	+	1000	105.0	[12.754859]	[123]	[7.5855]	[116]	[128476791]	[128476784]
203_13021	chr8	70184847	70185247	+	1000	105.0	[7.8923073]	[62]	[]	[]	[70185004]	[]
203_13023	chr8	100900406	100900806	+	1000	105.0	[]	[]	[8.235647]	[95]	[]	[100900592]
203_13026	chr9	37800521	37800921	+	1000	105.0	[]	[]	[8.679044]	[150]	[]	[37800761]
203_13031	chr9	128192899	128193299	+	1000	105.0	[]	[]	[8.235647]	[104]	[]	[128193089]
203_13036	chr1	26201184	26201584	+	1000	104.0	[]	[]	[8.332749]	[96]	[]	[26201363]
203_13045	chr1	181112457	181112857	+	1000	104.0	[]	[]	[8.52607]	[162]	[]	[181112702]
203_13046	chr1	183989047	183989447	+	1000	104.0	[]	[]	[8.643063]	[142]	[]	[183989272]
203_13070	chr11	69448476	69448876	+	1000	104.0	[]	[]	[8.272243]	[139]	[]	[69448705]
203_13079	chr12	92224788	92225188	+	1000	104.0	[]	[]	[8.498569]	[118]	[]	[92224997]
203_13081	chr12	122975100	122975500	+	1000	104.0	[8.801346, 9.540733]	[92, 138]	[9.540733]	[137]	[122975290, 122975336]	[122975335]
203_13084	chr14	56603634	56604034	+	1000	104.0	[8.235647]	[110]	[]	[]	[56603826]	[]
203_13087	chr15	85582681	85583081	+	1000	104.0	[8.643063]	[108]	[8.643063]	[107]	[85582889]	[85582888]
203_13088	chr16	21188254	21188654	+	1000	104.0	[9.540733]	[105]	[]	[]	[21188457]	[]
203_13095	chr18	3245985	3246385	+	1000	104.0	[]	[]	[8.332749]	[142]	[]	[3246215]
203_13107	chr2	47198884	47199284	+	1000	104.0	[]	[]	[8.235647]	[138]	[]	[47199113]
203_13111	chr20	3084966	3085366	+	1000	104.0	[]	[]	[8.272243]	[88]	[]	[3085145]
203_13118	chr22	20206877	20207277	+	1000	104.0	[]	[]	[8.272243]	[111]	[]	[20207069]
203_13122	chr22	49203576	49203976	+	1000	104.0	[7.5073967]	[121]	[8.643063]	[147]	[49203793]	[49203819]
203_13135	chr4	189881190	189881590	+	1000	104.0	[8.235647, 8.235647]	[91, 134]	[]	[]	[189881370, 189881413]	[]
203_13140	chr5	89271393	89271793	+	1000	104.0	[7.8923073]	[61]	[]	[]	[89271546]	[]
203_13152	chr6	27977357	27977757	+	1000	104.0	[8.332749]	[112]	[]	[]	[27977558]	[]
203_13167	chr8	85903083	85903483	+	1000	104.0	[]	[]	[12.754859]	[133]	[]	[85903302]
203_13171	chr8	125279037	125279437	+	1000	104.0	[8.272243]	[66]	[]	[]	[125279203]	[]
203_13178	chr9	121125558	121125958	+	1000	104.0	[]	[]	[7.5855]	[100]	[]	[121125754]
203_13179	chr9	123835143	123835543	+	1000	104.0	[]	[]	[8.643063]	[129]	[]	[123835357]
203_13182	chrX	9462973	9463373	+	1000	104.0	[]	[]	[8.801346]	[140]	[]	[9463205]
203_13183	chrX	19392698	19393098	+	1000	104.0	[]	[]	[7.8923073]	[65]	[]	[19392852]
203_1319	chr1	101128408	101128808	+	1000	473.0	[]	[]	[8.643063]	[78]	[]	[101128585]
203_13190	chr1	58893250	58893650	+	1000	103.0	[]	[]	[8.332749, 7.5073967]	[63, 70]	[]	[58893408, 58893415]
203_13198	chr1	228139909	228140309	+	1000	103.0	[]	[]	[12.754859]	[172]	[]	[228140128]
203_13203	chr11	57741176	57741576	+	1000	103.0	[7.5855]	[115]	[]	[]	[57741376]	[]
203_13213	chr12	92398477	92398877	+	1000	103.0	[8.643063]	[96]	[]	[]	[92398661]	[]
203_13214	chr12	108856801	108857201	+	1000	103.0	[8.235647]	[122]	[]	[]	[108857014]	[]
203_13217	chr14	68421091	68421491	+	1000	103.0	[]	[]	[7.8923073]	[86]	[]	[68421251]
203_13229	chr19	5978123	5978523	+	1000	103.0	[12.754859]	[76]	[]	[]	[5978290]	[]
203_13239	chr2	168798358	168798758	+	1000	103.0	[8.498569]	[142]	[7.5073967]	[104]	[168798575]	[168798537]
203_13246	chr22	42615260	42615660	+	1000	103.0	[]	[]	[8.386223]	[150]	[]	[42615456]
203_13257	chr3	151631054	151631454	+	1000	103.0	[]	[]	[8.235647]	[121]	[]	[151631262]
203_13266	chr5	39177564	39177964	+	1000	103.0	[]	[]	[8.498569]	[107]	[]	[39177751]
203_1327	chr1	28926856	28927256	+	1000	472.0	[]	[]	[8.235647]	[108]	[]	[28927062]
203_13270	chr5	149708932	149709332	+	1000	103.0	[]	[]	[8.52607]	[160]	[]	[149709158]
203_13278	chr6	26331777	26332177	+	1000	103.0	[]	[]	[7.8923073, 7.5073967]	[73, 119]	[]	[26331939, 26331985]
203_13280	chr6	28383447	28383847	+	1000	103.0	[8.643063]	[137]	[]	[]	[28383608]	[]
203_13284	chr6	111259127	111259527	+	1000	103.0	[8.801346, 12.754859]	[106, 144]	[]	[]	[111259327, 111259365]	[]
203_13302	chr8	127917499	127917899	+	1000	103.0	[]	[]	[8.332749]	[102]	[]	[127917686]
203_13303	chr8	143291212	143291612	+	1000	103.0	[8.643063]	[126]	[9.166563]	[114]	[143291432]	[143291420]
203_13304	chr8	143553481	143553881	+	1000	103.0	[8.52607]	[152]	[]	[]	[143553726]	[]
203_13311	chr1	26431944	26432344	+	1000	102.0	[9.166563]	[154]	[9.540733]	[99]	[26432171]	[26432116]
203_13312	chr1	26771655	26772055	+	1000	102.0	[]	[]	[7.5855]	[111]	[]	[26771861]
203_13319	chr1	109282892	109283292	+	1000	102.0	[8.332749]	[75]	[]	[]	[109283060]	[]
203_1334	chr10	73648992	73649392	+	1000	471.0	[12.754859]	[112]	[]	[]	[73649194]	[]
203_13356	chr15	67081030	67081430	+	1000	102.0	[]	[]	[8.498569]	[78]	[]	[67081201]
203_13357	chr15	77620265	77620665	+	1000	102.0	[8.679044]	[107]	[]	[]	[77620456]	[]
203_13362	chr16	85176684	85177084	+	1000	102.0	[8.272243]	[153]	[]	[]	[85176932]	[]
203_13363	chr16	88737335	88737735	+	1000	102.0	[8.679044]	[74]	[]	[]	[88737501]	[]
203_13370	chr17	59387989	59388389	+	1000	102.0	[8.235647]	[96]	[]	[]	[59388179]	[]
203_13371	chr17	75845276	75845676	+	1000	102.0	[8.643063]	[140]	[]	[]	[75845500]	[]
203_13378	chr19	12919151	12919551	+	1000	102.0	[8.643063]	[82]	[]	[]	[12919318]	[]
203_13382	chr2	86190040	86190440	+	1000	102.0	[]	[]	[9.540733]	[82]	[]	[86190212]
203_13389	chr2	216880645	216881045	+	1000	102.0	[8.235647]	[104]	[]	[]	[216880804]	[]
203_13392	chr20	37162061	37162461	+	1000	102.0	[8.235647]	[83]	[]	[]	[37162235]	[]
203_13394	chr20	64068388	64068788	+	1000	102.0	[]	[]	[8.498569, 9.540733, 8.643063]	[81, 87, 134]	[]	[64068553, 64068559, 64068606]
203_1340	chr22	39946570	39946970	+	1000	471.0	[8.643063]	[113]	[]	[]	[39946775]	[]
203_13412	chr4	6917611	6918011	+	1000	102.0	[]	[]	[8.386223]	[165]	[]	[6917841]
203_13416	chr4	105058154	105058554	+	1000	102.0	[8.235647]	[127]	[]	[]	[105058367]	[]
203_13421	chr5	142323813	142324213	+	1000	102.0	[7.5855]	[121]	[]	[]	[142324021]	[]
203_13426	chr6	27472529	27472929	+	1000	102.0	[8.52607]	[105]	[7.5855]	[130]	[27472726]	[27472751]
203_13434	chr7	986405	986805	+	1000	102.0	[8.801346]	[71]	[]	[]	[986560]	[]
203_13439	chr7	108569592	108569992	+	1000	102.0	[9.540733]	[122]	[]	[]	[108569801]	[]
203_13445	chr8	79818484	79818884	+	1000	102.0	[]	[]	[8.386223]	[100]	[]	[79818679]
203_1346	chr15	82802491	82802891	+	1000	470.0	[]	[]	[7.8923073]	[107]	[]	[82802698]
203_13463	chr1	52552547	52552947	+	1000	101.0	[8.332749]	[93]	[]	[]	[52552716]	[]
203_1347	chr22	24091757	24092157	+	1000	470.0	[7.5073967]	[100]	[8.498569]	[67]	[24091943]	[24091910]
203_13477	chr1	209747654	209748054	+	1000	101.0	[12.754859]	[123]	[]	[]	[209747873]	[]
203_13487	chr11	68347373	68347773	+	1000	101.0	[]	[]	[8.52607]	[143]	[]	[68347604]
203_13489	chr11	118002179	118002579	+	1000	101.0	[7.8923073]	[143]	[]	[]	[118002417]	[]
203_13497	chr13	78816484	78816884	+	1000	101.0	[]	[]	[7.8923073]	[105]	[]	[78816688]
203_13499	chr14	81432188	81432588	+	1000	101.0	[]	[]	[8.386223]	[122]	[]	[81432396]
203_13510	chr16	85436722	85437122	+	1000	101.0	[8.235647]	[117]	[]	[]	[85436934]	[]
203_13521	chr2	20693297	20693697	+	1000	101.0	[]	[]	[8.52607]	[107]	[]	[20693500]
203_13523	chr2	42125779	42126179	+	1000	101.0	[]	[]	[8.643063]	[89]	[]	[42125961]
203_13534	chr22	22710777	22711177	+	1000	101.0	[8.272243, 8.498569]	[64, 104]	[]	[]	[22710934, 22710974]	[]
203_1354	chr18	36200350	36200750	+	1000	469.0	[]	[]	[8.52607]	[58]	[]	[36200505]
203_13547	chr5	74332644	74333044	+	1000	101.0	[]	[]	[8.235647]	[144]	[]	[74332868]
203_13558	chr6	43910583	43910983	+	1000	101.0	[8.235647]	[106]	[8.498569]	[111]	[43910741]	[43910746]
203_13576	chr7	130205104	130205504	+	1000	101.0	[]	[]	[8.801346]	[103]	[]	[130205302]
203_13582	chr9	37362439	37362839	+	1000	101.0	[12.754859]	[72]	[]	[]	[37362592]	[]
203_13591	chrX	24005878	24006278	+	1000	101.0	[7.5073967]	[146]	[]	[]	[24006119]	[]
203_1360	chr17	64024188	64024588	+	1000	468.0	[7.8923073]	[91]	[]	[]	[64024375]	[]
203_13606	chr1	157371940	157372340	+	1000	100.0	[8.52607]	[118]	[]	[]	[157372157]	[]
203_13607	chr1	203674061	203674461	+	1000	100.0	[]	[]	[7.5855]	[176]	[]	[203674248]
203_13608	chr1	208226461	208226861	+	1000	100.0	[7.8923073]	[99]	[]	[]	[208226636]	[]
203_13616	chr11	2400188	2400588	+	1000	100.0	[]	[]	[12.754859]	[152]	[]	[2400410]
203_13627	chr12	42385361	42385761	+	1000	100.0	[8.643063]	[96]	[]	[]	[42385557]	[]
203_13635	chr14	20697246	20697646	+	1000	100.0	[8.643063]	[113]	[]	[]	[20697452]	[]
203_13642	chr15	74869957	74870357	+	1000	100.0	[8.643063]	[113]	[]	[]	[74870161]	[]
203_13647	chr16	80027077	80027477	+	1000	100.0	[12.754859]	[82]	[]	[]	[80027259]	[]
203_13667	chr2	15591458	15591858	+	1000	100.0	[8.235647]	[82]	[]	[]	[15591633]	[]
203_13669	chr2	39620062	39620462	+	1000	100.0	[8.801346]	[65]	[8.679044]	[103]	[39620222]	[39620260]
203_13672	chr2	151853300	151853700	+	1000	100.0	[8.643063]	[82]	[]	[]	[151853471]	[]
203_13674	chr2	170928953	170929353	+	1000	100.0	[]	[]	[12.754859]	[105]	[]	[170929147]
203_13679	chr20	1466714	1467114	+	1000	100.0	[]	[]	[8.643063]	[121]	[]	[1466931]
203_13684	chr20	56418949	56419349	+	1000	100.0	[]	[]	[7.5855]	[154]	[]	[56419192]
203_1369	chr11	18693389	18693789	+	1000	467.0	[12.754859, 8.52607]	[58, 65]	[]	[]	[18693545, 18693552]	[]
203_13694	chr3	157174712	157175112	+	1000	100.0	[]	[]	[7.5073967]	[102]	[]	[157174897]
203_13702	chr6	14452662	14453062	+	1000	100.0	[8.272243]	[157]	[]	[]	[14452893]	[]
203_13704	chr6	14727884	14728284	+	1000	100.0	[]	[]	[7.8923073]	[74]	[]	[14728038]
203_1371	chr4	76301474	76301874	+	1000	467.0	[]	[]	[8.52607]	[102]	[]	[76301675]
203_13722	chr7	66075623	66076023	+	1000	100.0	[]	[]	[8.332749]	[138]	[]	[66075853]
203_13731	chr8	38153801	38154201	+	1000	100.0	[]	[]	[8.235647, 8.332749]	[103, 168]	[]	[38153985, 38154050]
203_13745	chr1	25247183	25247583	+	1000	99.0	[8.332749]	[151]	[]	[]	[25247430]	[]
203_13746	chr1	26122350	26122750	+	1000	99.0	[]	[]	[8.643063]	[135]	[]	[26122561]
203_13755	chr1	84506468	84506868	+	1000	99.0	[9.166563]	[69]	[]	[]	[84506630]	[]
203_13761	chr1	180815227	180815627	+	1000	99.0	[]	[]	[9.166563]	[117]	[]	[180815444]
203_13767	chr1	223143860	223144260	+	1000	99.0	[12.754859]	[83]	[8.801346, 8.643063]	[62, 111]	[223144038]	[223144017, 223144066]
203_13768	chr1	228490423	228490823	+	1000	99.0	[12.754859]	[152]	[]	[]	[228490670]	[]
203_13771	chr10	22003655	22004055	+	1000	99.0	[7.8880606]	[156]	[8.643063]	[149]	[22003898]	[22003891]
203_13774	chr10	79158635	79159035	+	1000	99.0	[8.235647]	[82]	[]	[]	[79158805]	[]
203_13787	chr12	52975242	52975642	+	1000	99.0	[8.643063]	[110]	[]	[]	[52975404]	[]
203_13803	chr17	44260272	44260672	+	1000	99.0	[]	[]	[7.8923073]	[152]	[]	[44260519]
203_13822	chr2	195562269	195562669	+	1000	99.0	[7.5855, 8.801346]	[101, 135]	[]	[]	[195562456, 195562490]	[]
203_13847	chr5	54312514	54312914	+	1000	99.0	[]	[]	[12.754859]	[157]	[]	[54312765]
203_13855	chr6	10402593	10402993	+	1000	99.0	[]	[]	[7.5073967]	[148]	[]	[10402840]
203_13856	chr6	27809930	27810330	+	1000	99.0	[8.679044, 8.679044]	[85, 148]	[8.643063]	[109]	[27810106, 27810169]	[27810130]
203_13857	chr6	31660516	31660916	+	1000	99.0	[8.643063]	[150]	[8.643063]	[149]	[31660763]	[31660762]
203_13862	chr6	52725771	52726171	+	1000	99.0	[8.643063]	[61]	[7.5855]	[80]	[52725929]	[52725948]
203_13866	chr6	169751456	169751856	+	1000	99.0	[8.801346]	[139]	[8.801346, 9.166563]	[134, 193]	[169751615]	[169751610, 169751669]
203_13874	chr7	133081044	133081444	+	1000	99.0	[]	[]	[7.8923073]	[124]	[]	[133081245]
203_13895	chr1	150001337	150001737	+	1000	98.0	[7.5855]	[92]	[]	[]	[150001524]	[]
203_13898	chr1	181142452	181142852	+	1000	98.0	[]	[]	[8.801346]	[128]	[]	[181142665]
203_139	chr6	16270289	16270689	+	1000	739.0	[8.643063]	[111]	[]	[]	[16270494]	[]
