#PeakID(python identify_motif.py ./ENCODE_processed_files/MEF2A_idr.fa MEF2A --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
9_11902	chr6	135191418	135191818	+	986	27.0	[7.923]	[151]	[]	[]	[135191621]	[]
9_11912	chr6	154554724	154555124	+	1000	27.0	[]	[]	[17.315159]	[115]	[]	[154554936]
9_11914	chr6	157187106	157187506	+	1000	27.0	[7.5559874]	[152]	[12.904769]	[152]	[157187339]	[157187339]
9_11946	chr7	105268014	105268414	+	961	27.0	[10.218181]	[93]	[]	[]	[105268181]	[]
9_11950	chr7	107113847	107114247	+	570	27.0	[13.554542]	[123]	[5.877837]	[138]	[107114043]	[107114058]
9_11974	chr7	136061493	136061893	+	561	27.0	[7.3439665]	[126]	[8.879558]	[157]	[136061678]	[136061709]
9_12010	chr8	105336967	105337367	+	947	27.0	[]	[]	[11.189314]	[86]	[]	[105337139]
9_12013	chr8	109392668	109393068	+	778	27.0	[8.13502]	[94]	[]	[]	[109392844]	[]
9_12016	chr8	129420485	129420885	+	876	27.0	[]	[]	[8.13502]	[115]	[]	[129420686]
9_12018	chr8	129819960	129820360	+	933	27.0	[13.365452]	[142]	[]	[]	[129820181]	[]
9_12020	chr9	14522648	14523048	+	960	27.0	[11.113814]	[71]	[]	[]	[14522805]	[]
9_12023	chr9	35109195	35109595	+	976	27.0	[5.587118]	[138]	[]	[]	[35109398]	[]
9_1204	chr1	212596262	212596662	+	1000	84.0	[7.604814]	[90]	[]	[]	[212596444]	[]
9_1205	chr1	231106246	231106646	+	1000	84.0	[15.811725]	[109]	[8.015269]	[109]	[231106441]	[231106441]
9_12053	chr9	131225471	131225871	+	961	27.0	[]	[]	[5.9772263]	[150]	[]	[131225690]
9_12060	chrX	12975078	12975478	+	854	27.0	[]	[]	[5.723671]	[152]	[]	[12975292]
9_1207	chr10	98460766	98461166	+	1000	84.0	[6.670806, 6.6379375]	[79, 97]	[6.670806]	[150]	[98460939, 98460957]	[98461010]
9_12070	chr1	8844440	8844840	+	922	26.0	[14.754784]	[127]	[]	[]	[8844653]	[]
9_1208	chr11	63918075	63918475	+	1000	84.0	[10.083745]	[85]	[10.083745]	[85]	[63918256]	[63918256]
9_12080	chr1	15152301	15152701	+	738	26.0	[]	[]	[7.5823956]	[74]	[]	[15152458]
9_1209	chr11	113681206	113681606	+	1000	84.0	[]	[]	[11.066004]	[120]	[]	[113681415]
9_12093	chr1	20522261	20522661	+	768	26.0	[]	[]	[6.0366282]	[151]	[]	[20522493]
9_12117	chr1	39258640	39259040	+	987	26.0	[7.886566]	[135]	[]	[]	[39258844]	[]
9_1212	chr15	67080965	67081365	+	1000	84.0	[12.91896]	[106]	[5.7580857]	[106]	[67081147]	[67081147]
9_12132	chr1	53485424	53485824	+	916	26.0	[]	[]	[12.497601]	[82]	[]	[53485592]
9_12134	chr1	60957827	60958227	+	762	26.0	[6.404572]	[158]	[]	[]	[60957991]	[]
9_12137	chr1	65064894	65065294	+	883	26.0	[]	[]	[13.356004]	[169]	[]	[65065133]
9_1214	chr18	63192881	63193281	+	1000	84.0	[]	[]	[17.315159]	[64]	[]	[63193036]
9_12146	chr1	91502750	91503150	+	857	26.0	[]	[]	[6.9515276]	[152]	[]	[91502932]
9_12152	chr1	108118501	108118901	+	817	26.0	[]	[]	[9.354596]	[109]	[]	[108118673]
9_12156	chr1	113859224	113859624	+	909	26.0	[]	[]	[6.9357142]	[227]	[]	[113859384]
9_12159	chr1	116846072	116846472	+	900	26.0	[]	[]	[8.405594]	[217]	[]	[116846321]
9_12184	chr1	182200419	182200819	+	662	26.0	[]	[]	[8.898557]	[181]	[]	[182200666]
9_12198	chr1	211928228	211928628	+	564	26.0	[6.78736]	[76]	[]	[]	[211928387]	[]
9_1220	chr3	136820196	136820596	+	1000	84.0	[16.258217]	[119]	[]	[]	[136820387]	[]
9_12202	chr1	224448389	224448789	+	919	26.0	[8.580311, 5.6418214]	[107, 159]	[13.929092]	[107]	[224448586, 224448638]	[224448586]
9_12210	chr1	235074447	235074847	+	858	26.0	[5.7732773]	[177]	[6.8164287, 6.940651, 8.775563, 6.996926]	[144, 177, 202, 206]	[235074635]	[235074602, 235074635, 235074660, 235074664]
9_12228	chr10	15603358	15603758	+	809	26.0	[]	[]	[10.218181]	[86]	[]	[15603521]
9_12237	chr10	60148234	60148634	+	920	26.0	[5.850267]	[92]	[10.994062]	[92]	[60148411]	[60148411]
9_1224	chr4	184423287	184423687	+	1000	84.0	[]	[]	[13.067403]	[94]	[]	[184423480]
9_12240	chr10	61808514	61808914	+	761	26.0	[6.385992]	[171]	[]	[]	[61808702]	[]
9_12242	chr10	63265785	63266185	+	929	26.0	[6.3231277]	[107]	[11.036327]	[107]	[63265992]	[63265992]
9_1225	chr6	16345369	16345769	+	1000	84.0	[10.577045]	[90]	[]	[]	[16345551]	[]
9_12250	chr10	72802815	72803215	+	869	26.0	[10.77321]	[135]	[]	[]	[72803017]	[]
9_12252	chr10	73653805	73654205	+	660	26.0	[8.648204]	[121]	[]	[]	[73654020]	[]
9_1226	chr6	90285518	90285918	+	1000	84.0	[11.830152]	[112]	[]	[]	[90285702]	[]
9_12266	chr11	5241809	5242209	+	961	26.0	[]	[]	[14.124345]	[104]	[]	[5241980]
9_1227	chr6	127268130	127268530	+	1000	84.0	[8.580311]	[88]	[13.929092]	[88]	[127268317]	[127268317]
9_12270	chr11	16357090	16357490	+	929	26.0	[16.258217]	[85]	[]	[]	[16357254]	[]
9_12271	chr11	16417326	16417726	+	784	26.0	[17.315159]	[107]	[]	[]	[16417524]	[]
9_12272	chr11	16738017	16738417	+	902	26.0	[]	[]	[9.600976]	[185]	[]	[16738234]
9_12285	chr11	62598939	62599339	+	907	26.0	[12.904769]	[118]	[7.5559874]	[118]	[62599109]	[62599109]
9_12289	chr11	64977297	64977697	+	770	26.0	[]	[]	[10.382992]	[82]	[]	[64977459]
9_1229	chr7	30146309	30146709	+	1000	84.0	[]	[]	[12.122945]	[128]	[]	[30146514]
9_12292	chr11	66938608	66939008	+	877	26.0	[]	[]	[14.422394]	[96]	[]	[66938793]
9_12307	chr12	11171337	11171737	+	844	26.0	[]	[]	[7.231281]	[156]	[]	[11171556]
9_1232	chr8	97798671	97799071	+	1000	84.0	[17.315159]	[110]	[]	[]	[97798869]	[]
9_1233	chr9	73131906	73132306	+	1000	84.0	[11.108269]	[96]	[]	[]	[73132102]	[]
9_12343	chr13	44243153	44243553	+	903	26.0	[8.538445]	[126]	[]	[]	[44243326]	[]
9_12344	chr13	79314635	79315035	+	966	26.0	[9.5187025]	[109]	[11.966377]	[109]	[79314842]	[79314842]
9_1235	chr1	52402164	52402564	+	1000	83.0	[]	[]	[5.674137]	[121]	[]	[52402381]
9_12350	chr13	93279761	93280161	+	940	26.0	[6.39983]	[138]	[]	[]	[93279930]	[]
9_12376	chr15	48963811	48964211	+	913	26.0	[10.133494, 6.5340657]	[94, 96]	[]	[]	[48964005, 48964007]	[]
9_12378	chr15	55239645	55240045	+	816	26.0	[8.206055]	[181]	[]	[]	[55239835]	[]
9_12382	chr15	64232495	64232895	+	700	26.0	[]	[]	[5.5475535, 7.310393, 7.8419547]	[100, 112, 113]	[]	[64232679, 64232691, 64232692]
9_12394	chr15	91478626	91479026	+	583	26.0	[]	[]	[6.0057917]	[127]	[]	[91478851]
9_124	chr5	81506929	81507329	+	1000	286.0	[17.315159, 8.22071]	[72, 87]	[]	[]	[81507097, 81507112]	[]
9_1241	chr17	32536746	32537146	+	1000	83.0	[]	[]	[16.258217]	[100]	[]	[32536944]
9_12439	chr17	27068083	27068483	+	879	26.0	[12.613945]	[115]	[]	[]	[27068268]	[]
9_12447	chr17	40075496	40075896	+	911	26.0	[]	[]	[7.8443017]	[108]	[]	[40075703]
9_12448	chr17	42315423	42315823	+	905	26.0	[6.829625, 6.0057917]	[111, 134]	[]	[]	[42315597, 42315620]	[]
9_1245	chr3	116314516	116314916	+	1000	83.0	[]	[]	[17.315159, 6.266579]	[132, 154]	[]	[116314745, 116314767]
9_12454	chr17	55420830	55421230	+	924	26.0	[16.258217]	[125]	[]	[]	[55421042]	[]
9_12463	chr17	64498725	64499125	+	905	26.0	[6.435527]	[142]	[8.319862]	[110]	[64498937]	[64498905]
9_12464	chr17	75393799	75394199	+	914	26.0	[]	[]	[5.729208]	[93]	[]	[75393989]
9_12473	chr18	12288107	12288507	+	567	26.0	[7.2384796]	[115]	[]	[]	[12288292]	[]
9_12479	chr18	62664054	62664454	+	618	26.0	[5.922209]	[90]	[]	[]	[62664242]	[]
9_12484	chr19	4198699	4199099	+	674	26.0	[]	[]	[12.299063, 11.636929]	[98, 180]	[]	[4198853, 4198935]
9_125	chr2	178498163	178498563	+	1000	285.0	[12.872151]	[122]	[]	[]	[178498377]	[]
9_1250	chr6	109300223	109300623	+	1000	83.0	[14.048844]	[154]	[]	[]	[109300472]	[]
9_12540	chr2	67993356	67993756	+	823	26.0	[]	[]	[9.503056]	[162]	[]	[67993600]
9_12550	chr2	102634921	102635321	+	751	26.0	[]	[]	[10.099138]	[167]	[]	[102635121]
9_12551	chr2	108593561	108593961	+	954	26.0	[11.066004]	[98]	[]	[]	[108593756]	[]
9_12553	chr2	119377580	119377980	+	755	26.0	[10.356762, 10.04188, 6.2534513, 5.629383]	[84, 96, 97, 133]	[]	[]	[119377753, 119377765, 119377766, 119377802]	[]
9_12560	chr2	169513983	169514383	+	966	26.0	[11.036327, 6.1184783]	[106, 180]	[6.3231277]	[106]	[169514152, 169514226]	[169514152]
9_12563	chr2	171161709	171162109	+	920	26.0	[6.0414886]	[171]	[]	[]	[171161934]	[]
9_12565	chr2	172046029	172046429	+	939	26.0	[]	[]	[10.739767]	[148]	[]	[172046248]
9_1257	chr10	61899938	61900338	+	1000	82.0	[14.422394]	[86]	[6.0747843]	[119]	[61900096]	[61900129]
9_1258	chr11	32386782	32387182	+	1000	82.0	[9.709194]	[121]	[6.6259375]	[121]	[32386986]	[32386986]
9_12601	chr21	33282875	33283275	+	946	26.0	[]	[]	[10.81022]	[116]	[]	[33283072]
9_12605	chr21	38679637	38680037	+	590	26.0	[]	[]	[14.422394]	[166]	[]	[38679840]
9_12606	chr21	39180679	39181079	+	926	26.0	[12.69387]	[113]	[5.987794]	[175]	[39180863]	[39180925]
9_12607	chr21	45592236	45592636	+	932	26.0	[8.018886]	[73]	[11.212628]	[90]	[45592405]	[45592422]
9_12610	chr22	17639178	17639578	+	873	26.0	[]	[]	[6.5339804]	[172]	[]	[17639384]
9_12615	chr22	19527479	19527879	+	898	26.0	[10.083745]	[122]	[10.083745]	[122]	[19527679]	[19527679]
9_12676	chr3	6508399	6508799	+	828	26.0	[9.406297]	[98]	[7.465207]	[72]	[6508594]	[6508568]
9_127	chr20	57432908	57433308	+	1000	283.0	[8.580311]	[99]	[13.929092]	[99]	[57433100]	[57433100]
9_12703	chr3	108104320	108104720	+	923	26.0	[6.53479]	[178]	[6.415038]	[173]	[108104564]	[108104559]
9_1271	chr3	134211765	134212165	+	1000	82.0	[14.754784]	[93]	[]	[]	[134211957]	[]
9_12715	chr3	186871383	186871783	+	909	26.0	[5.7604885]	[159]	[]	[]	[186871613]	[]
9_12728	chr4	40057530	40057930	+	594	26.0	[9.37386]	[206]	[]	[]	[40057764]	[]
9_12729	chr4	40238884	40239284	+	792	26.0	[7.52337]	[99]	[7.2718515]	[99]	[40239058]	[40239058]
9_12748	chr4	143980839	143981239	+	807	26.0	[11.966377]	[93]	[8.775563, 9.5187025]	[78, 93]	[143981008]	[143980993, 143981008]
9_12766	chr5	75512353	75512753	+	916	26.0	[7.28315]	[75]	[13.067403]	[131]	[75512528]	[75512584]
9_1277	chr6	157020354	157020754	+	1000	82.0	[15.811725]	[126]	[8.015269]	[126]	[157020563]	[157020563]
9_12773	chr5	95892765	95893165	+	722	26.0	[5.987794]	[129]	[]	[]	[95892982]	[]
9_12778	chr5	134436458	134436858	+	654	26.0	[8.015269]	[114]	[15.811725]	[114]	[134436667]	[134436667]
9_1278	chr7	10789223	10789623	+	1000	82.0	[]	[]	[9.652645]	[133]	[]	[10789438]
9_12782	chr5	138213199	138213599	+	798	26.0	[11.636929, 5.733634]	[153, 198]	[8.173239]	[211]	[138213372, 138213417]	[138213430]
9_12818	chr6	34664526	34664926	+	922	26.0	[]	[]	[7.588517]	[210]	[]	[34664749]
9_12835	chr6	88698661	88699061	+	959	26.0	[8.087211]	[150]	[9.3476305]	[77]	[88698907]	[88698834]
9_12845	chr6	135306789	135307189	+	917	26.0	[6.21977]	[201]	[5.6466813]	[133]	[135307031]	[135306963]
9_12846	chr6	137213238	137213638	+	898	26.0	[]	[]	[14.048844, 5.582208]	[92, 138]	[]	[137213401, 137213447]
9_1285	chr1	66758163	66758563	+	1000	81.0	[7.391603]	[92]	[]	[]	[66758335]	[]
9_12857	chr6	156988172	156988572	+	914	26.0	[]	[]	[7.3964634]	[101]	[]	[156988323]
9_12858	chr6	157395996	157396396	+	784	26.0	[13.323187]	[142]	[]	[]	[157396222]	[]
9_12871	chr7	10644859	10645259	+	922	26.0	[6.892931]	[115]	[]	[]	[10645055]	[]
9_12877	chr7	22725486	22725886	+	945	26.0	[8.400734]	[83]	[]	[]	[22725639]	[]
9_1289	chr1	205813015	205813415	+	1000	81.0	[13.365452]	[116]	[]	[]	[205813221]	[]
9_12890	chr7	92602338	92602738	+	784	26.0	[]	[]	[6.8627553, 9.572968]	[119, 156]	[]	[92602520, 92602557]
9_12896	chr7	101538795	101539195	+	853	26.0	[]	[]	[13.323187]	[93]	[]	[101538966]
9_12900	chr7	107118457	107118857	+	577	26.0	[9.477839]	[152]	[]	[]	[107118680]	[]
9_12906	chr7	112942910	112943310	+	931	26.0	[]	[]	[8.898896]	[215]	[]	[112943061]
9_12916	chr7	129739452	129739852	+	916	26.0	[]	[]	[14.124345]	[86]	[]	[129739628]
9_12922	chr7	131109044	131109444	+	796	26.0	[]	[]	[13.323187]	[124]	[]	[131109256]
9_12923	chr7	133253497	133253897	+	897	26.0	[5.9364805]	[157]	[]	[]	[133253676]	[]
9_12925	chr7	135962806	135963206	+	954	26.0	[5.9557414]	[138]	[]	[]	[135963026]	[]
9_12927	chr7	140732374	140732774	+	811	26.0	[]	[]	[7.3107314]	[115]	[]	[140732526]
9_12928	chr7	141593056	141593456	+	886	26.0	[]	[]	[8.316198]	[162]	[]	[141593294]
9_1293	chr11	108501394	108501794	+	1000	81.0	[]	[]	[9.406297]	[101]	[]	[108501591]
9_1294	chr11	119378954	119379354	+	1000	81.0	[9.234844]	[91]	[7.8043694]	[91]	[119379138]	[119379138]
9_12947	chr8	30324482	30324882	+	882	26.0	[14.001035]	[102]	[10.098799]	[156]	[30324634]	[30324688]
9_12953	chr8	42215215	42215615	+	916	26.0	[]	[]	[6.81743]	[97]	[]	[42215374]
9_1296	chr12	102483364	102483764	+	1000	81.0	[9.108248]	[72]	[]	[]	[102483526]	[]
9_12966	chr8	100721784	100722184	+	920	26.0	[7.7548203]	[195]	[6.534451, 7.8416157]	[169, 180]	[100722015]	[100721989, 100722000]
9_1297	chr12	113649358	113649758	+	1000	81.0	[]	[]	[7.908006]	[120]	[]	[113649573]
9_1300	chr16	57112319	57112719	+	1000	81.0	[12.299063]	[143]	[]	[]	[57112557]	[]
9_1302	chr16	68760799	68761199	+	1000	81.0	[]	[]	[8.667939]	[94]	[]	[68760991]
9_1303	chr17	42775563	42775963	+	1000	81.0	[]	[]	[9.690033]	[78]	[]	[42775734]
9_1304	chr17	78413077	78413477	+	1000	81.0	[]	[]	[12.991903]	[114]	[]	[78413280]
9_13041	chrX	40877806	40878206	+	846	26.0	[14.048844]	[155]	[]	[]	[40877996]	[]
9_13046	chrX	154371112	154371512	+	801	26.0	[6.4428797]	[97]	[6.4428797]	[99]	[154371301]	[154371303]
9_1305	chr19	39833653	39834053	+	1000	81.0	[11.110511]	[114]	[]	[]	[39833867]	[]
9_13059	chr1	12472923	12473323	+	674	25.0	[]	[]	[7.1513557]	[111]	[]	[12473111]
9_13062	chr1	16626484	16626884	+	845	25.0	[11.583234]	[132]	[]	[]	[16626704]	[]
9_13071	chr1	24149880	24150280	+	855	25.0	[5.844114, 5.9635267]	[80, 105]	[]	[]	[24150047, 24150072]	[]
9_13073	chr1	25905044	25905444	+	844	25.0	[]	[]	[5.9399843]	[202]	[]	[25905288]
9_13078	chr1	27430950	27431350	+	614	25.0	[7.078079]	[171]	[9.72239]	[201]	[27431142]	[27431172]
9_1308	chr2	66489428	66489828	+	1000	81.0	[5.673355]	[125]	[13.469811]	[125]	[66489627]	[66489627]
9_1309	chr20	59014590	59014990	+	1000	81.0	[]	[]	[10.132373]	[105]	[]	[59014793]
9_13090	chr1	35202106	35202506	+	794	25.0	[]	[]	[7.55616]	[163]	[]	[35202354]
9_13094	chr1	36285230	36285630	+	889	25.0	[]	[]	[7.4385543]	[104]	[]	[36285396]
9_13097	chr1	37860153	37860553	+	904	25.0	[6.7477956]	[147]	[]	[]	[37860350]	[]
9_1310	chr3	37054472	37054872	+	1000	81.0	[5.7580857]	[100]	[12.91896]	[100]	[37054669]	[37054669]
9_13103	chr1	43529159	43529559	+	885	25.0	[6.415022]	[154]	[]	[]	[43529339]	[]
9_13122	chr1	110312624	110313024	+	723	25.0	[5.705428]	[202]	[]	[]	[110312849]	[]
9_13131	chr1	145892735	145893135	+	824	25.0	[9.600976]	[150]	[]	[]	[145892962]	[]
9_13138	chr1	156501335	156501735	+	883	25.0	[]	[]	[5.98293, 5.98293]	[134, 217]	[]	[156501486, 156501569]
9_13152	chr1	183993171	183993571	+	751	25.0	[5.9399843]	[112]	[]	[]	[183993371]	[]
9_13166	chr1	203269066	203269466	+	779	25.0	[]	[]	[5.749637]	[159]	[]	[203269229]
9_1317	chr7	74012896	74013296	+	1000	81.0	[10.04188]	[104]	[]	[]	[74013092]	[]
9_1318	chr8	57931056	57931456	+	1000	81.0	[12.54541]	[88]	[]	[]	[57931231]	[]
9_13190	chr1	224431482	224431882	+	753	25.0	[]	[]	[9.265598]	[76]	[]	[224431638]
9_13196	chr1	231528263	231528663	+	828	25.0	[]	[]	[6.4585648]	[135]	[]	[231528474]
9_13197	chr1	233689441	233689841	+	621	25.0	[8.015269]	[141]	[15.811725]	[141]	[233689674]	[233689674]
9_13204	chr1	245673939	245674339	+	892	25.0	[8.959805]	[90]	[]	[]	[245674097]	[]
9_13228	chr10	58266858	58267258	+	878	25.0	[6.32433]	[126]	[]	[]	[58267050]	[]
9_13233	chr10	64519783	64520183	+	563	25.0	[]	[]	[6.892931]	[102]	[]	[64519955]
9_13238	chr10	72098721	72099121	+	872	25.0	[]	[]	[6.617891]	[160]	[]	[72098947]
9_13241	chr10	73874898	73875298	+	916	25.0	[6.499046]	[121]	[6.2475276]	[121]	[73875104]	[73875104]
9_13252	chr10	101353685	101354085	+	579	25.0	[]	[]	[6.0917735]	[103]	[]	[101353884]
9_13271	chr11	30364157	30364557	+	881	25.0	[]	[]	[9.72239]	[105]	[]	[30364319]
9_13275	chr11	45983304	45983704	+	621	25.0	[11.036327]	[186]	[6.3231277]	[186]	[45983550]	[45983550]
9_1329	chr17	8532086	8532486	+	1000	80.0	[14.754784]	[128]	[6.4238367]	[69]	[8532298]	[8532239]
9_13307	chr12	14384935	14385335	+	661	25.0	[]	[]	[5.7159576]	[143]	[]	[14385174]
9_1331	chr21	45109776	45110176	+	1000	80.0	[]	[]	[12.640175]	[133]	[]	[45110002]
9_13311	chr12	32155851	32156251	+	894	25.0	[11.113814]	[79]	[]	[]	[32156028]	[]
9_13323	chr12	65566186	65566586	+	711	25.0	[]	[]	[11.200965]	[143]	[]	[65566415]
9_13345	chr12	121190601	121191001	+	618	25.0	[7.1491137]	[101]	[10.577045]	[154]	[121190793]	[121190846]
9_13348	chr12	122471623	122472023	+	840	25.0	[]	[]	[9.937121]	[82]	[]	[122471789]
9_13349	chr12	124856302	124856702	+	595	25.0	[17.315159]	[134]	[]	[]	[124856483]	[]
9_13356	chr13	91185277	91185677	+	644	25.0	[11.487363]	[59]	[6.575119, 7.8419547]	[53, 139]	[91185435]	[91185429, 91185515]
9_13358	chr13	93217627	93218027	+	849	25.0	[6.5339804]	[122]	[8.853328]	[143]	[93217801]	[93217822]
9_13360	chr13	93290836	93291236	+	891	25.0	[10.577045]	[219]	[]	[]	[93291069]	[]
9_13363	chr13	113220120	113220520	+	769	25.0	[6.1225047]	[172]	[]	[]	[113220319]	[]
9_13370	chr14	73787587	73787987	+	887	25.0	[]	[]	[6.4388304]	[122]	[]	[73787805]
9_13374	chr15	27127570	27127970	+	793	25.0	[7.395462, 13.067403]	[131, 158]	[6.53479]	[128]	[27127775, 27127802]	[27127772]
9_13381	chr15	48580367	48580767	+	877	25.0	[]	[]	[6.4165115]	[137]	[]	[48580604]
9_13382	chr15	51162839	51163239	+	831	25.0	[]	[]	[7.196585]	[149]	[]	[51163087]
9_13387	chr15	65531911	65532311	+	838	25.0	[5.968529, 12.54541]	[101, 151]	[]	[]	[65532068, 65532118]	[]
9_1339	chr7	119963608	119964008	+	1000	80.0	[5.673355]	[80]	[13.469811]	[80]	[119963788]	[119963788]
9_13391	chr15	67064203	67064603	+	898	25.0	[]	[]	[6.0057917]	[136]	[]	[67064416]
9_1340	chr8	65955782	65956182	+	1000	80.0	[]	[]	[12.054005]	[157]	[]	[65956024]
9_1341	chr8	67339421	67339821	+	1000	80.0	[17.315159]	[56]	[14.422394]	[102]	[67339575]	[67339621]
9_1344	chr1	154863629	154864029	+	1000	79.0	[12.91896]	[178]	[5.7580857]	[178]	[154863872]	[154863872]
9_13465	chr17	50934823	50935223	+	871	25.0	[]	[]	[9.920132, 8.522148]	[113, 119]	[]	[50934999, 50935005]
9_1348	chr10	6927459	6927859	+	1000	79.0	[]	[]	[14.124345]	[111]	[]	[6927647]
9_13481	chr18	864600	865000	+	893	25.0	[]	[]	[6.670806]	[106]	[]	[864771]
9_1350	chr11	68271977	68272377	+	1000	79.0	[]	[]	[13.356004]	[95]	[]	[68272164]
9_13507	chr19	11090861	11091261	+	832	25.0	[7.3107314]	[188]	[]	[]	[11091100]	[]
9_13519	chr19	18204385	18204785	+	906	25.0	[8.206055]	[103]	[]	[]	[18204587]	[]
9_13524	chr19	32671765	32672165	+	823	25.0	[6.7806125]	[93]	[5.85266]	[102]	[32671944]	[32671953]
9_1353	chr2	96264679	96265079	+	1000	79.0	[12.991903]	[144]	[]	[]	[96264902]	[]
9_13555	chr2	24461618	24462018	+	867	25.0	[9.510656]	[56]	[8.102402]	[112]	[24461773]	[24461829]
9_13567	chr2	69816897	69817297	+	824	25.0	[6.047686]	[166]	[]	[]	[69817109]	[]
9_13573	chr2	80326212	80326612	+	890	25.0	[5.852184]	[138]	[11.189314, 9.227879]	[132, 138]	[80326439]	[80326433, 80326439]
9_13600	chr2	171488257	171488657	+	834	25.0	[]	[]	[5.970019]	[145]	[]	[171488483]
9_13614	chr2	233566581	233566981	+	865	25.0	[]	[]	[5.8403587]	[107]	[]	[233566782]
9_13615	chr2	238169368	238169768	+	907	25.0	[]	[]	[6.1313896]	[100]	[]	[238169551]
9_13616	chr2	241892568	241892968	+	849	25.0	[5.721983]	[67]	[]	[]	[241892724]	[]
9_13630	chr20	34472661	34473061	+	627	25.0	[]	[]	[10.278996]	[128]	[]	[34472880]
9_13648	chr21	29196401	29196801	+	822	25.0	[]	[]	[7.7277474]	[136]	[]	[29196598]
9_13660	chr21	38082977	38083377	+	836	25.0	[]	[]	[11.189314, 16.258217]	[124, 130]	[]	[38083192, 38083198]
9_13664	chr22	16807470	16807870	+	932	25.0	[]	[]	[6.288147, 6.0414886, 12.620911]	[164, 182, 196]	[]	[16807648, 16807666, 16807680]
9_13676	chr22	20536429	20536829	+	818	25.0	[6.754627]	[62]	[]	[]	[20536588]	[]
9_1372	chr9	7055555	7055955	+	1000	79.0	[17.315159]	[105]	[]	[]	[7055758]	[]
9_13727	chr3	4981768	4982168	+	758	25.0	[6.0944147]	[118]	[]	[]	[4981979]	[]
9_1373	chr9	111483691	111484091	+	1000	79.0	[5.687546]	[100]	[11.671909]	[100]	[111483886]	[111483886]
9_13738	chr3	24145872	24146272	+	806	25.0	[12.69387]	[152]	[]	[]	[24146104]	[]
9_13743	chr3	33658968	33659368	+	830	25.0	[8.206055]	[132]	[]	[]	[33659162]	[]
9_13747	chr3	37171147	37171547	+	666	25.0	[13.356004]	[140]	[]	[]	[37171361]	[]
9_13755	chr3	47016996	47017396	+	753	25.0	[]	[]	[5.960562]	[178]	[]	[47017232]
9_13760	chr3	49349630	49350030	+	631	25.0	[7.711656]	[58]	[6.104348]	[79]	[49349784]	[49349805]
9_13766	chr3	65604852	65605252	+	828	25.0	[7.5130177]	[104]	[]	[]	[65605039]	[]
9_13774	chr3	152235852	152236252	+	884	25.0	[]	[]	[8.932131]	[215]	[]	[152236089]
9_13781	chr3	172096948	172097348	+	847	25.0	[11.15574]	[141]	[]	[]	[172097188]	[]
9_13782	chr3	177597710	177598110	+	877	25.0	[6.0057917]	[119]	[]	[]	[177597876]	[]
9_13798	chr4	14867787	14868187	+	712	25.0	[9.5187025]	[82]	[11.966377]	[82]	[14867956]	[14867956]
9_13806	chr4	67746701	67747101	+	840	25.0	[]	[]	[10.278996]	[162]	[]	[67746951]
9_13833	chr4	186820492	186820892	+	668	25.0	[8.006821]	[142]	[]	[]	[186820673]	[]
9_1384	chr19	46661335	46661735	+	1000	78.0	[15.811725]	[114]	[8.015269]	[114]	[46661541]	[46661541]
9_13841	chr5	38297693	38298093	+	857	25.0	[]	[]	[13.323187]	[76]	[]	[38297846]
9_13849	chr5	62403731	62404131	+	886	25.0	[7.163769]	[159]	[]	[]	[62403941]	[]
9_1385	chr2	33122749	33123149	+	1000	78.0	[]	[]	[9.705145]	[100]	[]	[33122947]
9_13856	chr5	88884486	88884886	+	807	25.0	[8.648204]	[177]	[]	[]	[88884731]	[]
9_13860	chr5	119385192	119385592	+	696	25.0	[]	[]	[14.001035]	[132]	[]	[119385401]
9_13863	chr5	131514836	131515236	+	838	25.0	[6.94268, 8.481095]	[87, 89]	[]	[]	[131514995, 131514997]	[]
9_13874	chr5	143585988	143586388	+	901	25.0	[8.101297]	[81]	[]	[]	[143586139]	[]
9_139	chr11	64181486	64181886	+	1000	274.0	[6.8660583]	[105]	[]	[]	[64181686]	[]
9_13900	chr6	10401721	10402121	+	872	25.0	[6.802972]	[233]	[8.481095]	[198]	[10401966]	[10401931]
9_13904	chr6	13642837	13643237	+	742	25.0	[8.898896]	[69]	[]	[]	[13643001]	[]
9_13909	chr6	20180869	20181269	+	756	25.0	[14.422394]	[117]	[]	[]	[20181055]	[]
9_13916	chr6	27845991	27846391	+	859	25.0	[]	[]	[10.175916]	[115]	[]	[27846192]
9_13958	chr6	125529354	125529754	+	885	25.0	[9.231286]	[107]	[15.057976]	[141]	[125529531]	[125529565]
9_13971	chr6	147195019	147195419	+	903	25.0	[]	[]	[9.026804, 10.662779]	[99, 136]	[]	[147195218, 147195255]
9_13974	chr6	154500818	154501218	+	625	25.0	[]	[]	[6.454865]	[119]	[]	[154501035]
9_1398	chr6	106141550	106141950	+	1000	78.0	[17.315159, 17.315159]	[125, 155]	[]	[]	[106141742, 106141772]	[]
9_13985	chr6	163417580	163417980	+	761	25.0	[]	[]	[10.779332, 8.482584]	[69, 75]	[]	[163417739, 163417745]
9_13997	chr7	16661969	16662369	+	856	25.0	[10.083745, 7.2384796]	[133, 161]	[10.083745]	[133]	[16662151, 16662179]	[16662151]
