#PeakID(python scan_motif.py ./ENCODE_processed_files/ATF1_idr.fa ATF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
755_11005	chr1	246565692	246566092	+	905	29.0	[8.745255]	[129]	[8.745255]	[131]	[246565913]	[246565915]
755_11007	chr10	5940900	5941300	+	943	29.0	[10.880985]	[110]	[]	[]	[5941099]	[]
755_11009	chr10	22340118	22340518	+	836	29.0	[10.880985]	[124]	[10.880985]	[126]	[22340331]	[22340333]
755_11011	chr10	30359909	30360309	+	980	29.0	[]	[]	[9.08557]	[83]	[]	[30360089]
755_1102	chr22	19397047	19397447	+	1000	100.0	[10.880985]	[103]	[]	[]	[19397243]	[]
755_11023	chr10	79178155	79178555	+	863	29.0	[9.08557]	[152]	[]	[]	[79178379]	[]
755_11025	chr10	84156801	84157201	+	911	29.0	[]	[]	[9.08557]	[75]	[]	[84156960]
755_11026	chr10	92574274	92574674	+	780	29.0	[]	[]	[8.745255]	[145]	[]	[92574482]
755_11027	chr10	99430501	99430901	+	845	29.0	[8.028987]	[212]	[]	[]	[99430743]	[]
755_11028	chr10	99994215	99994615	+	973	29.0	[8.028987]	[126]	[]	[]	[99994403]	[]
755_1103	chr3	129161248	129161648	+	1000	100.0	[]	[]	[9.08557]	[106]	[]	[129161452]
755_11032	chr11	2778742	2779142	+	914	29.0	[]	[]	[9.08557]	[112]	[]	[2778943]
755_11033	chr11	3841328	3841728	+	673	29.0	[]	[]	[8.028987]	[146]	[]	[3841536]
755_11037	chr11	44565486	44565886	+	831	29.0	[9.08557]	[124]	[]	[]	[44565694]	[]
755_11040	chr11	64181507	64181907	+	713	29.0	[]	[]	[10.880985]	[108]	[]	[64181715]
755_11045	chr11	65818196	65818596	+	969	29.0	[]	[]	[10.880985]	[161]	[]	[65818434]
755_11046	chr11	68038167	68038567	+	835	29.0	[9.08557]	[82]	[]	[]	[68038347]	[]
755_11049	chr11	86244479	86244879	+	942	29.0	[10.880985]	[162]	[]	[]	[86244704]	[]
755_1105	chr5	41925058	41925458	+	1000	100.0	[9.08557]	[104]	[9.08557]	[129]	[41925260]	[41925285]
755_11055	chr11	118791060	118791460	+	965	29.0	[]	[]	[9.08557]	[140]	[]	[118791300]
755_11056	chr11	118997633	118998033	+	846	29.0	[]	[]	[8.745255]	[187]	[]	[118997821]
755_11057	chr12	22082231	22082631	+	808	29.0	[]	[]	[9.08557]	[117]	[]	[22082437]
755_1106	chr6	36594063	36594463	+	1000	100.0	[]	[]	[10.880985]	[117]	[]	[36594268]
755_11065	chr12	93356209	93356609	+	707	29.0	[]	[]	[9.08557]	[98]	[]	[93356400]
755_1107	chr7	1418439	1418839	+	1000	100.0	[10.880985, 10.880985]	[96, 157]	[10.880985, 10.880985]	[98, 159]	[1418615, 1418676]	[1418617, 1418678]
755_1108	chr9	37465245	37465645	+	1000	100.0	[10.880985]	[103]	[8.745255]	[105]	[37465447]	[37465449]
755_11088	chr13	90175765	90176165	+	975	29.0	[]	[]	[6.94984]	[163]	[]	[90176009]
755_1109	chr9	130860725	130861125	+	1000	100.0	[]	[]	[10.880985]	[159]	[]	[130860937]
755_1110	chr1	212035540	212035940	+	1000	99.0	[10.880985]	[100]	[10.880985]	[102]	[212035731]	[212035733]
755_1111	chr10	63133034	63133434	+	1000	99.0	[10.880985]	[113]	[10.880985]	[115]	[63133240]	[63133242]
755_1112	chr10	70403895	70404295	+	1000	99.0	[]	[]	[10.880985]	[96]	[]	[70404090]
755_11129	chr13	93204076	93204476	+	712	29.0	[10.880985]	[99]	[10.880985]	[101]	[93204272]	[93204274]
755_11130	chr13	93268312	93268712	+	867	29.0	[]	[]	[8.745255]	[186]	[]	[93268559]
755_1114	chr11	125592387	125592787	+	1000	99.0	[]	[]	[10.880985]	[89]	[]	[125592572]
755_11145	chr14	59483752	59484152	+	902	29.0	[9.08557]	[122]	[]	[]	[59483917]	[]
755_11147	chr14	96741383	96741783	+	615	29.0	[]	[]	[9.08557]	[126]	[]	[96741608]
755_1115	chr13	102845557	102845957	+	1000	99.0	[]	[]	[10.880985]	[144]	[]	[102845777]
755_11153	chr15	49064888	49065288	+	819	29.0	[10.880985]	[95]	[10.880985]	[97]	[49065082]	[49065084]
755_1116	chr15	29269624	29270024	+	1000	99.0	[]	[]	[9.08557, 9.08557]	[120, 141]	[]	[29269830, 29269851]
755_11169	chr16	57810232	57810632	+	973	29.0	[9.08557]	[156]	[]	[]	[57810432]	[]
755_11173	chr16	84970587	84970987	+	991	29.0	[10.880985]	[163]	[]	[]	[84970819]	[]
755_11178	chr17	4833128	4833528	+	969	29.0	[]	[]	[9.08557]	[103]	[]	[4833313]
755_11179	chr17	7242909	7243309	+	891	29.0	[]	[]	[9.08557]	[137]	[]	[7243060]
755_11180	chr17	39003143	39003543	+	812	29.0	[]	[]	[10.880985]	[90]	[]	[39003326]
755_11188	chr17	58338078	58338478	+	981	29.0	[]	[]	[9.08557]	[116]	[]	[58338285]
755_1119	chr16	75623093	75623493	+	1000	99.0	[10.880985]	[106]	[10.880985]	[108]	[75623292]	[75623294]
755_11193	chr17	75753639	75754039	+	562	29.0	[]	[]	[9.08557]	[80]	[]	[75753816]
755_112	chr19	10416558	10416958	+	1000	315.0	[10.880985]	[120]	[9.08557, 10.880985, 9.08557, 10.880985]	[59, 89, 108, 122]	[10416770]	[10416709, 10416739, 10416758, 10416772]
755_11200	chr17_GL000205v2_random	87903	88303	+	706	29.0	[9.08557]	[119]	[]	[]	[88122]	[]
755_11202	chr18	596798	597198	+	627	29.0	[]	[]	[9.08557]	[97]	[]	[596993]
755_11203	chr18	3771291	3771691	+	828	29.0	[]	[]	[9.08557]	[101]	[]	[3771484]
755_11204	chr18	9101675	9102075	+	824	29.0	[10.880985]	[128]	[8.745255]	[130]	[9101891]	[9101893]
755_11205	chr18	9685145	9685545	+	976	29.0	[10.880985]	[114]	[]	[]	[9685329]	[]
755_1121	chr22	41621047	41621447	+	1000	99.0	[9.08557, 10.880985]	[90, 118]	[]	[]	[41621224, 41621252]	[]
755_11213	chr19	2302237	2302637	+	868	29.0	[10.880985]	[155]	[10.880985, 10.880985]	[121, 157]	[2302472]	[2302438, 2302474]
755_1122	chr4	41990290	41990690	+	1000	99.0	[8.745255, 10.880985]	[76, 116]	[10.880985]	[78]	[41990465, 41990505]	[41990467]
755_11220	chr19	11694886	11695286	+	818	29.0	[8.028987]	[83]	[]	[]	[11695056]	[]
755_11227	chr19	17680047	17680447	+	807	29.0	[]	[]	[8.028987]	[127]	[]	[17680267]
755_1123	chr4	83012893	83013293	+	1000	99.0	[9.08557]	[120]	[9.08557]	[78]	[83013108]	[83013066]
755_1124	chr6	27753070	27753470	+	1000	99.0	[9.08557]	[89]	[]	[]	[27753252]	[]
755_11245	chr19	50312261	50312661	+	753	29.0	[]	[]	[9.08557]	[106]	[]	[50312451]
755_11246	chr19	50851591	50851991	+	901	29.0	[10.880985]	[107]	[10.880985]	[109]	[50851795]	[50851797]
755_11247	chr19	55175071	55175471	+	896	29.0	[]	[]	[9.08557]	[113]	[]	[55175263]
755_11248	chr19	57849638	57850038	+	899	29.0	[]	[]	[8.745255, 8.745255]	[90, 95]	[]	[57849826, 57849831]
755_1125	chr6	27838145	27838545	+	1000	99.0	[10.880985, 10.880985]	[96, 132]	[8.745255, 8.745255]	[98, 134]	[27838339, 27838375]	[27838341, 27838377]
755_11253	chr2	37196407	37196807	+	875	29.0	[]	[]	[8.028987]	[152]	[]	[37196609]
755_11255	chr2	42917414	42917814	+	574	29.0	[]	[]	[10.880985]	[106]	[]	[42917618]
755_11256	chr2	46940635	46941035	+	924	29.0	[10.880985]	[196]	[]	[]	[46940873]	[]
755_1126	chr6	32853841	32854241	+	1000	99.0	[]	[]	[8.028987]	[110]	[]	[32854047]
755_11267	chr2	158321191	158321591	+	770	29.0	[6.94984]	[119]	[]	[]	[158321408]	[]
755_11269	chr2	170235857	170236257	+	837	29.0	[9.08557, 10.880985]	[73, 85]	[]	[]	[170236026, 170236038]	[]
755_1127	chr9	83708032	83708432	+	1000	99.0	[10.880985]	[107]	[10.880985]	[109]	[83708232]	[83708234]
755_11271	chr2	172085684	172086084	+	942	29.0	[]	[]	[10.880985]	[200]	[]	[172085889]
755_11276	chr2	200963292	200963692	+	995	29.0	[]	[]	[9.08557]	[137]	[]	[200963521]
755_11278	chr2	242088400	242088800	+	660	29.0	[]	[]	[9.08557]	[94]	[]	[242088583]
755_11280	chr20	23350159	23350559	+	957	29.0	[10.880985]	[179]	[]	[]	[23350384]	[]
755_11287	chr20	43459058	43459458	+	971	29.0	[8.028987]	[157]	[]	[]	[43459279]	[]
755_11288	chr21	32516750	32517150	+	723	29.0	[]	[]	[10.880985]	[89]	[]	[32516925]
755_11297	chr22	18057633	18058033	+	750	29.0	[10.880985]	[111]	[10.880985]	[113]	[18057831]	[18057833]
755_113	chr17	17476773	17477173	+	1000	313.0	[10.880985]	[110]	[]	[]	[17476980]	[]
755_1130	chr10	27155107	27155507	+	1000	98.0	[8.028987, 10.880985]	[87, 114]	[10.880985]	[116]	[27155289, 27155316]	[27155318]
755_1132	chr17	28662005	28662405	+	1000	98.0	[10.880985, 9.08557]	[97, 110]	[]	[]	[28662194, 28662207]	[]
755_1135	chr19	5791074	5791474	+	1000	98.0	[9.08557, 9.08557]	[89, 108]	[]	[]	[5791246, 5791265]	[]
755_11360	chr22	22217297	22217697	+	743	29.0	[]	[]	[6.94984]	[110]	[]	[22217461]
755_1137	chr21	46634956	46635356	+	1000	98.0	[]	[]	[10.880985]	[99]	[]	[46635148]
755_11374	chr3	12867908	12868308	+	927	29.0	[6.94984]	[122]	[]	[]	[12868104]	[]
755_11375	chr3	14389200	14389600	+	901	29.0	[10.880985]	[130]	[10.880985]	[132]	[14389410]	[14389412]
755_11383	chr3	126269384	126269784	+	664	29.0	[10.880985]	[105]	[10.880985]	[107]	[126269581]	[126269583]
755_1139	chr22	20496361	20496761	+	1000	98.0	[]	[]	[8.028987]	[107]	[]	[20496557]
755_11394	chr4	993659	994059	+	940	29.0	[]	[]	[6.94984]	[185]	[]	[993885]
755_114	chr19	29606081	29606481	+	1000	313.0	[]	[]	[9.08557]	[107]	[]	[29606286]
755_1140	chr4	82429322	82429722	+	1000	98.0	[10.880985]	[85]	[]	[]	[82429507]	[]
755_11402	chr4	122732466	122732866	+	968	29.0	[10.880985]	[109]	[]	[]	[122732647]	[]
755_11404	chr4	165476638	165477038	+	686	29.0	[]	[]	[10.880985]	[101]	[]	[165476838]
755_11405	chr4	172155880	172156280	+	906	29.0	[]	[]	[9.08557, 9.08557]	[127, 133]	[]	[172156104, 172156110]
755_11406	chr5	472796	473196	+	968	29.0	[]	[]	[9.08557]	[71]	[]	[472961]
755_11417	chr5	94094772	94095172	+	934	29.0	[10.880985]	[107]	[10.880985, 10.880985]	[109, 120]	[94094978]	[94094980, 94094991]
755_1142	chr5	172771136	172771536	+	1000	98.0	[10.880985]	[90]	[10.880985, 10.880985]	[92, 139]	[172771313]	[172771315, 172771362]
755_11424	chr5	171534095	171534495	+	910	29.0	[]	[]	[9.08557]	[161]	[]	[171534345]
755_1143	chr6	30327008	30327408	+	1000	98.0	[9.08557]	[192]	[10.880985]	[114]	[30327238]	[30327160]
755_11432	chr6	4358636	4359036	+	978	29.0	[9.08557]	[121]	[]	[]	[4358854]	[]
755_11433	chr6	4647579	4647979	+	923	29.0	[9.08557]	[99]	[]	[]	[4647764]	[]
755_11435	chr6	7140866	7141266	+	1000	29.0	[]	[]	[9.08557]	[184]	[]	[7141102]
755_11436	chr6	10886605	10887005	+	942	29.0	[10.880985]	[190]	[]	[]	[10886811]	[]
755_11439	chr6	27250888	27251288	+	914	29.0	[10.880985]	[146]	[8.745255]	[148]	[27251116]	[27251118]
755_1144	chr6	43702703	43703103	+	1000	98.0	[]	[]	[9.08557]	[113]	[]	[43702915]
755_11443	chr6	31366954	31367354	+	832	29.0	[]	[]	[9.08557]	[169]	[]	[31367169]
755_1145	chr7	100673538	100673938	+	1000	98.0	[]	[]	[9.08557]	[103]	[]	[100673735]
755_11462	chr6	137805572	137805972	+	860	29.0	[10.880985]	[108]	[10.880985]	[110]	[137805767]	[137805769]
755_11466	chr6	150813230	150813630	+	902	29.0	[10.880985]	[108]	[10.880985]	[110]	[150813409]	[150813411]
755_11481	chr7	8261974	8262374	+	983	29.0	[]	[]	[10.880985, 9.08557]	[92, 98]	[]	[8262160, 8262166]
755_11484	chr7	42426224	42426624	+	973	29.0	[10.880985, 8.745255]	[94, 137]	[10.880985]	[96]	[42426417, 42426460]	[42426419]
755_11485	chr7	73979081	73979481	+	842	29.0	[]	[]	[9.08557]	[116]	[]	[73979292]
755_11488	chr7	96302972	96303372	+	966	29.0	[]	[]	[10.880985]	[85]	[]	[96303157]
755_11498	chr7	121038642	121039042	+	777	29.0	[10.880985]	[92]	[]	[]	[121038825]	[]
755_115	chr22	26483656	26484056	+	1000	311.0	[10.880985, 10.880985]	[96, 123]	[10.880985]	[125]	[26483849, 26483876]	[26483878]
755_1150	chr10	14837865	14838265	+	1000	97.0	[9.08557]	[108]	[]	[]	[14838064]	[]
755_11506	chr7	139680743	139681143	+	908	29.0	[]	[]	[8.028987]	[163]	[]	[139680978]
755_11510	chr7	149318343	149318743	+	984	29.0	[]	[]	[10.880985]	[225]	[]	[149318589]
755_11514	chr7	155214287	155214687	+	701	29.0	[9.08557]	[104]	[]	[]	[155214479]	[]
755_11519	chr7	158861404	158861804	+	959	29.0	[10.880985, 10.880985]	[139, 150]	[]	[]	[158861618, 158861629]	[]
755_1152	chr11	62621994	62622394	+	1000	97.0	[10.880985]	[113]	[10.880985]	[115]	[62622205]	[62622207]
755_11520	chr8	11862534	11862934	+	857	29.0	[]	[]	[10.880985]	[155]	[]	[11862768]
755_11523	chr8	30213215	30213615	+	730	29.0	[10.880985]	[122]	[10.880985]	[124]	[30213423]	[30213425]
755_1153	chr12	133080680	133081080	+	1000	97.0	[10.880985]	[80]	[]	[]	[133080850]	[]
755_11534	chr8	127794307	127794707	+	949	29.0	[10.880985]	[107]	[10.880985]	[109]	[127794500]	[127794502]
755_11535	chr8	141001267	141001667	+	784	29.0	[]	[]	[6.94984]	[83]	[]	[141001450]
755_1154	chr14	49862697	49863097	+	1000	97.0	[8.745255]	[100]	[10.880985]	[102]	[49862892]	[49862894]
755_11541	chr9	35829014	35829414	+	734	29.0	[]	[]	[9.08557, 10.880985]	[111, 122]	[]	[35829223, 35829234]
755_11544	chr9	95411671	95412071	+	691	29.0	[]	[]	[10.880985]	[86]	[]	[95411831]
755_11551	chr9	120894667	120895067	+	926	29.0	[]	[]	[9.08557]	[143]	[]	[120894902]
755_11559	chr9	129482986	129483386	+	913	29.0	[]	[]	[8.028987]	[207]	[]	[129483237]
755_1156	chr19	39390533	39390933	+	1000	97.0	[10.880985, 10.880985]	[96, 124]	[8.028987, 10.880985]	[75, 98]	[39390722, 39390750]	[39390701, 39390724]
755_11567	chr9	137128914	137129314	+	801	29.0	[]	[]	[9.08557]	[169]	[]	[137129150]
755_1157	chr19	45178072	45178472	+	1000	97.0	[]	[]	[9.08557]	[128]	[]	[45178296]
755_11575	chrX	16883197	16883597	+	956	29.0	[10.880985]	[137]	[8.028987]	[78]	[16883432]	[16883373]
755_1158	chr19	45632521	45632921	+	1000	97.0	[10.880985]	[110]	[10.880985]	[112]	[45632729]	[45632731]
755_11582	chr1	1201308	1201708	+	675	28.0	[10.880985]	[123]	[9.08557]	[99]	[1201531]	[1201507]
755_11593	chr1	9529158	9529558	+	815	28.0	[9.08557]	[97]	[]	[]	[9529351]	[]
755_116	chr12	111841778	111842178	+	1000	310.0	[10.880985]	[94]	[10.880985]	[96]	[111841971]	[111841973]
755_1161	chr6	27472713	27473113	+	1000	97.0	[10.880985]	[122]	[10.880985]	[124]	[27472930]	[27472932]
755_11610	chr1	25875508	25875908	+	658	28.0	[]	[]	[9.08557]	[160]	[]	[25875758]
755_1162	chr7	39733161	39733561	+	1000	97.0	[10.880985]	[113]	[10.880985]	[115]	[39733370]	[39733372]
755_1163	chr7	66654256	66654656	+	1000	97.0	[10.880985]	[119]	[]	[]	[66654469]	[]
755_11639	chr1	112466006	112466406	+	794	28.0	[9.08557]	[171]	[]	[]	[112466220]	[]
755_1164	chr7	99500108	99500508	+	1000	97.0	[]	[]	[9.08557]	[90]	[]	[99500298]
755_1165	chr8	37747860	37748260	+	1000	97.0	[10.880985]	[108]	[10.880985]	[110]	[37748059]	[37748061]
755_11654	chr1	160101003	160101403	+	736	28.0	[]	[]	[10.880985]	[172]	[]	[160101253]
755_11656	chr1	162790332	162790732	+	886	28.0	[]	[]	[9.08557]	[144]	[]	[162790574]
755_1167	chr1	8817545	8817945	+	1000	96.0	[9.08557]	[135]	[]	[]	[8817771]	[]
755_11671	chr1	225444780	225445180	+	891	28.0	[8.028987]	[93]	[]	[]	[225444941]	[]
755_11675	chr1	236451975	236452375	+	885	28.0	[9.08557]	[119]	[]	[]	[236452191]	[]
755_11678	chr10	683378	683778	+	868	28.0	[]	[]	[10.880985]	[71]	[]	[683544]
755_11679	chr10	4849543	4849943	+	804	28.0	[]	[]	[10.880985]	[101]	[]	[4849725]
755_1168	chr1	109090478	109090878	+	1000	96.0	[]	[]	[8.745255]	[89]	[]	[109090666]
755_11680	chr10	6678157	6678557	+	929	28.0	[]	[]	[8.028987]	[123]	[]	[6678359]
755_11683	chr10	31133635	31134035	+	792	28.0	[]	[]	[10.880985]	[104]	[]	[31133838]
755_1169	chr1	143245630	143246030	+	1000	96.0	[8.028987]	[66]	[]	[]	[143245796]	[]
755_11693	chr10	72097666	72098066	+	892	28.0	[10.880985]	[130]	[8.745255]	[132]	[72097867]	[72097869]
755_1170	chr12	57459108	57459508	+	1000	96.0	[10.880985]	[106]	[]	[]	[57459309]	[]
755_11700	chr10	79347246	79347646	+	853	28.0	[]	[]	[10.880985]	[183]	[]	[79347492]
755_11702	chr10	92829038	92829438	+	827	28.0	[]	[]	[10.880985]	[124]	[]	[92829244]
755_11703	chr10	99732044	99732444	+	743	28.0	[9.08557]	[191]	[]	[]	[99732267]	[]
755_11706	chr11	615513	615913	+	854	28.0	[]	[]	[10.880985]	[55]	[]	[615668]
755_1171	chr15	43492949	43493349	+	1000	96.0	[]	[]	[10.880985]	[133]	[]	[43493170]
755_11715	chr11	33159481	33159881	+	856	28.0	[]	[]	[9.08557]	[155]	[]	[33159728]
755_11717	chr11	47269951	47270351	+	853	28.0	[9.08557]	[140]	[]	[]	[47270187]	[]
755_11727	chr11	70111581	70111981	+	864	28.0	[]	[]	[9.08557]	[146]	[]	[70111793]
755_11728	chr11	71452923	71453323	+	799	28.0	[9.08557]	[124]	[]	[]	[71453140]	[]
755_1173	chr16	89217445	89217845	+	1000	96.0	[9.08557]	[115]	[]	[]	[89217653]	[]
755_11736	chr12	752124	752524	+	910	28.0	[9.08557]	[125]	[]	[]	[752313]	[]
755_11739	chr12	50589835	50590235	+	870	28.0	[9.08557]	[147]	[]	[]	[50590053]	[]
755_1174	chr17	42964307	42964707	+	1000	96.0	[]	[]	[10.880985]	[114]	[]	[42964510]
755_11740	chr12	52023650	52024050	+	876	28.0	[]	[]	[8.028987]	[156]	[]	[52023898]
755_11741	chr12	52051192	52051592	+	798	28.0	[]	[]	[9.08557, 9.08557]	[89, 118]	[]	[52051371, 52051400]
755_1175	chr18	26226148	26226548	+	1000	96.0	[10.880985]	[99]	[10.880985]	[101]	[26226342]	[26226344]
755_11752	chr12	122399844	122400244	+	757	28.0	[8.745255]	[113]	[8.745255]	[115]	[122400035]	[122400037]
755_11755	chr12	127146060	127146460	+	543	28.0	[8.028987]	[130]	[]	[]	[127146242]	[]
755_1176	chr19	14006138	14006538	+	1000	96.0	[8.745255]	[103]	[10.880985]	[105]	[14006338]	[14006340]
755_11761	chr13	41458179	41458579	+	796	28.0	[9.08557]	[61]	[]	[]	[41458340]	[]
755_1177	chr2	2573922	2574322	+	1000	96.0	[10.880985, 10.880985, 10.880985]	[119, 168, 203]	[]	[]	[2574088, 2574137, 2574172]	[]
755_1178	chr2	20051836	20052236	+	1000	96.0	[]	[]	[9.08557]	[108]	[]	[20052034]
755_118	chr1	26169637	26170037	+	1000	309.0	[10.880985, 10.880985]	[73, 118]	[10.880985]	[120]	[26169801, 26169846]	[26169848]
755_1180	chr20	17968654	17969054	+	1000	96.0	[10.880985]	[103]	[10.880985]	[105]	[17968856]	[17968858]
755_11805	chr13	93279837	93280237	+	552	28.0	[8.028987]	[102]	[]	[]	[93279989]	[]
755_11823	chr14	55191601	55192001	+	780	28.0	[]	[]	[10.880985]	[143]	[]	[55191796]
755_1183	chr6	44246801	44247201	+	1000	96.0	[10.880985]	[72]	[10.880985]	[74]	[44246970]	[44246972]
755_11835	chr15	73346729	73347129	+	886	28.0	[10.880985]	[70]	[]	[]	[73346898]	[]
755_11837	chr15	74906377	74906777	+	823	28.0	[]	[]	[9.08557]	[141]	[]	[74906614]
755_11839	chr15	78872093	78872493	+	721	28.0	[]	[]	[10.880985]	[88]	[]	[78872279]
755_1184	chr7	5452992	5453392	+	1000	96.0	[10.880985]	[106]	[10.880985]	[108]	[5453194]	[5453196]
755_11852	chr16	22680624	22681024	+	785	28.0	[9.08557]	[89]	[]	[]	[22680804]	[]
755_11854	chr16	30499388	30499788	+	917	28.0	[]	[]	[10.880985]	[81]	[]	[30499569]
755_1186	chr1	27772835	27773235	+	1000	95.0	[10.880985]	[102]	[10.880985]	[104]	[27773025]	[27773027]
755_11861	chr16	69396084	69396484	+	817	28.0	[10.880985]	[117]	[10.880985]	[119]	[69396239]	[69396241]
755_11868	chr16	81740118	81740518	+	796	28.0	[10.880985]	[117]	[]	[]	[81740322]	[]
755_11872	chr16	87203195	87203595	+	749	28.0	[8.028987]	[129]	[]	[]	[87203408]	[]
755_11876	chr17	17281126	17281526	+	739	28.0	[]	[]	[10.880985]	[73]	[]	[17281293]
755_11877	chr17	20320931	20321331	+	915	28.0	[10.880985]	[69]	[10.880985]	[71]	[20321098]	[20321100]
755_11879	chr17	28734780	28735180	+	877	28.0	[]	[]	[8.028987]	[90]	[]	[28734943]
755_1188	chr1	114581544	114581944	+	1000	95.0	[10.880985, 10.880985]	[113, 201]	[8.745255]	[203]	[114581695, 114581783]	[114581785]
755_11882	chr17	28912327	28912727	+	865	28.0	[8.028987]	[98]	[]	[]	[28912483]	[]
755_11889	chr17	44041395	44041795	+	887	28.0	[]	[]	[10.880985]	[108]	[]	[44041599]
755_1189	chr10	18651437	18651837	+	1000	95.0	[8.745255]	[102]	[10.880985]	[104]	[18651637]	[18651639]
755_11893	chr17	49926944	49927344	+	642	28.0	[10.880985]	[104]	[]	[]	[49927109]	[]
755_119	chr17	59565382	59565782	+	1000	309.0	[]	[]	[10.880985]	[121]	[]	[59565589]
755_1190	chr10	131900755	131901155	+	1000	95.0	[10.880985]	[106]	[10.880985]	[108]	[131900957]	[131900959]
755_11917	chr18	58118088	58118488	+	823	28.0	[8.745255, 10.880985]	[62, 134]	[]	[]	[58118239, 58118311]	[]
755_1192	chr17	27293839	27294239	+	1000	95.0	[10.880985]	[114]	[10.880985]	[116]	[27294050]	[27294052]
755_11922	chr19	681231	681631	+	807	28.0	[]	[]	[10.880985]	[158]	[]	[681471]
755_11927	chr19	2977178	2977578	+	572	28.0	[]	[]	[6.94984]	[103]	[]	[2977362]
755_1193	chr17	30116600	30117000	+	1000	95.0	[8.745255, 8.028987]	[86, 91]	[9.08557, 9.08557]	[102, 108]	[30116778, 30116783]	[30116794, 30116800]
755_11939	chr19	39403777	39404177	+	882	28.0	[]	[]	[8.028987]	[104]	[]	[39403941]
755_1194	chr18	21600556	21600956	+	1000	95.0	[]	[]	[8.028987]	[126]	[]	[21600770]
755_11941	chr19	39539999	39540399	+	870	28.0	[]	[]	[6.94984]	[104]	[]	[39540199]
755_11942	chr19	39839665	39840065	+	799	28.0	[9.08557]	[106]	[]	[]	[39839871]	[]
755_1196	chr2	73926618	73927018	+	1000	95.0	[8.028987, 8.745255]	[102, 113]	[10.880985]	[115]	[73926808, 73926819]	[73926821]
755_11967	chr2	45611043	45611443	+	885	28.0	[]	[]	[10.880985]	[151]	[]	[45611232]
755_11969	chr2	60808413	60808813	+	661	28.0	[8.745255]	[123]	[]	[]	[60808633]	[]
755_11970	chr2	66481136	66481536	+	903	28.0	[10.880985]	[171]	[]	[]	[66481370]	[]
755_11972	chr2	68467329	68467729	+	900	28.0	[]	[]	[9.08557]	[124]	[]	[68467527]
755_11978	chr2	84926903	84927303	+	689	28.0	[8.028987]	[102]	[]	[]	[84927071]	[]
755_1198	chr4	82900798	82901198	+	1000	95.0	[9.08557, 10.880985]	[101, 111]	[]	[]	[82900990, 82901000]	[]
755_11981	chr2	99554209	99554609	+	841	28.0	[10.880985, 8.028987]	[74, 116]	[]	[]	[99554383, 99554425]	[]
755_11984	chr2	130340053	130340453	+	655	28.0	[9.08557]	[93]	[]	[]	[130340238]	[]
755_1199	chr4	99563859	99564259	+	1000	95.0	[6.94984, 8.745255]	[77, 107]	[10.880985]	[109]	[99564031, 99564061]	[99564063]
755_11990	chr2	168802320	168802720	+	902	28.0	[10.880985]	[132]	[]	[]	[168802534]	[]
755_11993	chr2	232502976	232503376	+	854	28.0	[10.880985, 10.880985]	[84, 104]	[10.880985, 10.880985]	[86, 106]	[232503141, 232503161]	[232503143, 232503163]
755_120	chr12	122895979	122896379	+	1000	308.0	[9.08557, 10.880985, 10.880985]	[88, 107, 137]	[10.880985, 8.745255]	[109, 139]	[122896162, 122896181, 122896211]	[122896183, 122896213]
755_12003	chr20	49790325	49790725	+	913	28.0	[]	[]	[10.880985]	[131]	[]	[49790546]
755_12006	chr21	9767518	9767918	+	900	28.0	[9.08557]	[149]	[]	[]	[9767754]	[]
755_12007	chr21	29953678	29954078	+	880	28.0	[]	[]	[9.08557]	[123]	[]	[29953898]
755_1201	chr7	100081678	100082078	+	1000	95.0	[9.08557]	[135]	[]	[]	[100081892]	[]
755_12011	chr21	42546899	42547299	+	870	28.0	[]	[]	[10.880985]	[168]	[]	[42547112]
755_12016	chr21	45452212	45452612	+	929	28.0	[10.880985]	[188]	[]	[]	[45452402]	[]
755_1202	chrX	103554781	103555181	+	1000	95.0	[10.880985]	[113]	[8.028987, 10.880985]	[86, 115]	[103554980]	[103554953, 103554982]
755_12033	chr22	19616675	19617075	+	601	28.0	[]	[]	[8.028987]	[111]	[]	[19616830]
755_1204	chr1	23539646	23540046	+	1000	94.0	[10.880985, 10.880985]	[104, 118]	[]	[]	[23539836, 23539850]	[]
755_1206	chr16	20900285	20900685	+	1000	94.0	[]	[]	[9.08557]	[116]	[]	[20900496]
755_1207	chr17	63849003	63849403	+	1000	94.0	[]	[]	[9.08557]	[139]	[]	[63849223]
755_12082	chr22	28800457	28800857	+	811	28.0	[9.08557]	[91]	[]	[]	[28800633]	[]
755_12085	chr22	36455010	36455410	+	675	28.0	[8.028987]	[97]	[]	[]	[36455206]	[]
755_12086	chr22	38032811	38033211	+	890	28.0	[9.08557]	[120]	[]	[]	[38033026]	[]
755_12088	chr3	5565032	5565432	+	749	28.0	[9.08557]	[78]	[]	[]	[5565206]	[]
755_1209	chr2	88691406	88691806	+	1000	94.0	[]	[]	[6.94984]	[124]	[]	[88691630]
755_12091	chr3	10005990	10006390	+	913	28.0	[10.880985]	[168]	[10.880985]	[170]	[10006232]	[10006234]
755_12094	chr3	13420004	13420404	+	918	28.0	[]	[]	[9.08557, 9.08557]	[108, 154]	[]	[13420190, 13420236]
