#PeakID(python identify_motif.py ./ENCODE_processed_files/JUN_idr.fa JUN --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
92_11513	chr3	133821802	133822202	+	1000	44.0	[15.729881]	[94]	[10.704721]	[94]	[133821986]	[133821986]
92_11516	chr3	171182287	171182687	+	1000	44.0	[7.132186]	[60]	[]	[]	[171182445]	[]
92_11518	chr3	193794151	193794551	+	1000	44.0	[12.05523]	[102]	[]	[]	[193794338]	[]
92_11523	chr4	17544222	17544622	+	1000	44.0	[]	[]	[13.068796, 5.342469]	[109, 144]	[]	[17544401, 17544436]
92_11532	chr4	99563819	99564219	+	1000	44.0	[5.199823]	[149]	[10.623671]	[149]	[99564060]	[99564060]
92_11539	chr5	44808659	44809059	+	1000	44.0	[10.139388]	[86]	[]	[]	[44808824]	[]
92_1154	chr4	10181046	10181446	+	1000	125.0	[6.6871166]	[117]	[9.1438265]	[117]	[10181263]	[10181263]
92_11549	chr5	134503307	134503707	+	1000	44.0	[]	[]	[5.381711]	[126]	[]	[134503493]
92_11551	chr5	134926864	134927264	+	1000	44.0	[5.823968]	[103]	[]	[]	[134927067]	[]
92_11569	chr6	17714166	17714566	+	1000	44.0	[13.675624]	[118]	[8.611706]	[118]	[17714383]	[17714383]
92_11573	chr6	31676898	31677298	+	1000	44.0	[11.62836]	[112]	[11.20141]	[112]	[31677102]	[31677102]
92_11582	chr6	105522634	105523034	+	1000	44.0	[6.694121, 5.57746, 9.03403]	[90, 114, 128]	[]	[]	[105522815, 105522839, 105522853]	[]
92_11598	chr6	169452012	169452412	+	1000	44.0	[]	[]	[8.80713]	[88]	[]	[169452197]
92_116	chr7	134083935	134084335	+	1000	235.0	[7.460153]	[96]	[]	[]	[134084119]	[]
92_11606	chr7	35753685	35754085	+	1000	44.0	[11.327643]	[119]	[]	[]	[35753892]	[]
92_11608	chr7	45768881	45769281	+	1000	44.0	[11.210287]	[103]	[11.210287]	[103]	[45769055]	[45769055]
92_11642	chr8	91069854	91070254	+	1000	44.0	[5.103732]	[102]	[5.6404705]	[102]	[91070026]	[91070026]
92_11670	chrX	136847837	136848237	+	1000	44.0	[8.984027]	[111]	[9.022785]	[111]	[136848031]	[136848031]
92_11672	chr1	842850	843250	+	1000	43.0	[9.113695]	[104]	[12.5632305, 6.920574]	[104, 112]	[843043]	[843043, 843051]
92_1169	chr14	67414161	67414561	+	1000	124.0	[13.352264]	[139]	[7.058332]	[142]	[67414394]	[67414397]
92_11705	chr1	61318169	61318569	+	1000	43.0	[5.999093]	[177]	[5.543882]	[177]	[61318405]	[61318405]
92_11706	chr1	65811947	65812347	+	1000	43.0	[]	[]	[5.9497805, 7.8445306]	[96, 108]	[]	[65812132, 65812144]
92_11709	chr1	89975587	89975987	+	1000	43.0	[]	[]	[10.861387]	[131]	[]	[89975815]
92_11710	chr1	91763205	91763605	+	1000	43.0	[8.072927, 11.236842]	[118, 126]	[8.741374]	[126]	[91763394, 91763402]	[91763402]
92_1173	chr20	23152365	23152765	+	1000	124.0	[13.059919]	[58]	[5.012173]	[58]	[23152520]	[23152520]
92_1174	chr22	22959164	22959564	+	1000	124.0	[]	[]	[5.170224]	[74]	[]	[22959328]
92_11752	chr1	241934160	241934560	+	666	43.0	[6.305685, 15.729881]	[91, 118]	[10.704721]	[118]	[241934344, 241934371]	[241934371]
92_11765	chr10	73591889	73592289	+	1000	43.0	[]	[]	[12.064107]	[80]	[]	[73592069]
92_11770	chr10	97401112	97401512	+	766	43.0	[]	[]	[7.3761187]	[149]	[]	[97401339]
92_11773	chr10	119161599	119161999	+	1000	43.0	[7.1418567]	[67]	[6.7436547]	[80]	[119161764]	[119161777]
92_1178	chr5	78530357	78530757	+	1000	124.0	[13.636866]	[88]	[8.650464]	[88]	[78530535]	[78530535]
92_11783	chr11	63506212	63506612	+	1000	43.0	[6.4187145]	[145]	[]	[]	[63506456]	[]
92_11796	chr12	4276940	4277340	+	1000	43.0	[6.6871166]	[141]	[9.1438265]	[141]	[4277181]	[4277181]
92_118	chr6	26285430	26285830	+	1000	234.0	[13.303303]	[148]	[13.2645445]	[148]	[26285657]	[26285657]
92_11805	chr12	52280213	52280613	+	1000	43.0	[]	[]	[16.21138]	[101]	[]	[52280412]
92_11821	chr13	91017336	91017736	+	1000	43.0	[8.545496]	[138]	[9.071738]	[138]	[91017555]	[91017555]
92_11841	chr15	40755068	40755468	+	1000	43.0	[9.535344]	[110]	[9.147153]	[110]	[40755253]	[40755253]
92_11842	chr15	40953084	40953484	+	1000	43.0	[]	[]	[9.9048815]	[85]	[]	[40953261]
92_11845	chr15	48928830	48929230	+	1000	43.0	[6.5663886]	[84]	[]	[]	[48929013]	[]
92_11855	chr15	67414050	67414450	+	1000	43.0	[]	[]	[5.6820865]	[141]	[]	[67414288]
92_11873	chr16	66327082	66327482	+	1000	43.0	[8.611706]	[87]	[13.675624]	[87]	[66327267]	[66327267]
92_1188	chrX	39693278	39693678	+	1000	124.0	[15.35756]	[91]	[15.35756]	[91]	[39693467]	[39693467]
92_11887	chr17	3639872	3640272	+	1000	43.0	[6.6594515, 9.519474]	[79, 92]	[]	[]	[3640048, 3640061]	[]
92_11888	chr17	8631184	8631584	+	1000	43.0	[9.147153]	[125]	[9.535344]	[125]	[8631375]	[8631375]
92_11908	chr17	77886324	77886724	+	1000	43.0	[11.959139]	[90]	[]	[]	[77886514]	[]
92_1191	chr1	108816340	108816740	+	1000	123.0	[9.907665]	[107]	[]	[]	[108816542]	[]
92_11910	chr17	79916082	79916482	+	1000	43.0	[]	[]	[8.398701]	[140]	[]	[79916317]
92_11917	chr18	21742356	21742756	+	1000	43.0	[11.393853]	[84]	[]	[]	[21742524]	[]
92_1193	chr1	150629467	150629867	+	1000	123.0	[12.298614]	[113]	[7.2629576]	[113]	[150629668]	[150629668]
92_11937	chr19	38418087	38418487	+	1000	43.0	[11.210287]	[102]	[11.210287]	[102]	[38418287]	[38418287]
92_1195	chr11	12724333	12724733	+	1000	123.0	[]	[]	[6.8706822]	[132]	[]	[12724560]
92_11955	chr2	48420664	48421064	+	1000	43.0	[6.7525315]	[138]	[]	[]	[48420901]	[]
92_11956	chr2	60818219	60818619	+	1000	43.0	[6.5574484]	[94]	[11.582608]	[94]	[60818403]	[60818403]
92_11971	chr2	127864855	127865255	+	1000	43.0	[17.21607]	[83]	[8.741374]	[83]	[127865037]	[127865037]
92_11981	chr2	191677922	191678322	+	1000	43.0	[]	[]	[7.0895696]	[86]	[]	[191678077]
92_12008	chr21	42199453	42199853	+	1000	43.0	[6.564379]	[77]	[5.405148, 14.052155]	[72, 102]	[42199618]	[42199613, 42199643]
92_12031	chr3	153284273	153284673	+	1000	43.0	[]	[]	[8.2299385]	[103]	[]	[153284473]
92_1204	chr21	33761644	33762044	+	1000	123.0	[15.729881]	[83]	[10.704721]	[83]	[33761823]	[33761823]
92_12042	chr4	2801131	2801531	+	1000	43.0	[6.0438595]	[76]	[]	[]	[2801302]	[]
92_12047	chr4	75673391	75673791	+	1000	43.0	[6.984709]	[174]	[7.964857]	[174]	[75673640]	[75673640]
92_12052	chr4	112636727	112637127	+	1000	43.0	[13.2645445]	[82]	[13.303303]	[82]	[112636899]	[112636899]
92_12056	chr4	185580708	185581108	+	1000	43.0	[9.196115, 8.741374, 4.9575453]	[124, 127, 142]	[17.21607, 8.834029]	[127, 142]	[185580921, 185580924, 185580939]	[185580924, 185580939]
92_12066	chr5	60685741	60686141	+	1000	43.0	[6.1371675]	[132]	[]	[]	[60685965]	[]
92_1207	chr6	158849860	158850260	+	1000	123.0	[8.139137]	[95]	[]	[]	[158850052]	[]
92_12075	chr5	127031880	127032280	+	1000	43.0	[13.675624]	[127]	[10.322954, 8.611706]	[91, 127]	[127032101]	[127032065, 127032101]
92_12077	chr5	138654505	138654905	+	1000	43.0	[]	[]	[13.068796]	[117]	[]	[138654700]
92_1209	chrX	13059685	13060085	+	1000	123.0	[5.342469]	[118]	[]	[]	[13059901]	[]
92_12108	chr6	37820274	37820674	+	1000	43.0	[]	[]	[10.322954]	[102]	[]	[37820476]
92_12116	chr6	83271364	83271764	+	1000	43.0	[]	[]	[5.397019]	[94]	[]	[83271538]
92_12117	chr6	89999196	89999596	+	1000	43.0	[9.077618, 8.5036]	[59, 136]	[]	[]	[89999351, 89999428]	[]
92_12119	chr6	90587128	90587528	+	1000	43.0	[10.196721]	[87]	[5.626772]	[87]	[90587304]	[90587304]
92_12125	chr6	140486097	140486497	+	1000	43.0	[5.3048286]	[61]	[]	[]	[140486257]	[]
92_12136	chr6	169921301	169921701	+	1000	43.0	[11.259249]	[165]	[]	[]	[169921546]	[]
92_12142	chr7	56051388	56051788	+	1000	43.0	[6.1940675]	[163]	[]	[]	[56051623]	[]
92_12145	chr7	76294589	76294989	+	1000	43.0	[]	[]	[9.469134]	[129]	[]	[76294792]
92_12146	chr7	84847780	84848180	+	1000	43.0	[10.704721, 7.718803]	[126, 142]	[15.729881]	[126]	[84847982, 84847998]	[84847982]
92_12151	chr7	102396132	102396532	+	1000	43.0	[6.6132655]	[148]	[9.439498]	[148]	[102396355]	[102396355]
92_12154	chr7	111113626	111114026	+	1000	43.0	[6.6940527, 8.741374]	[111, 114]	[17.21607]	[114]	[111113821, 111113824]	[111113824]
92_1217	chr11	67354519	67354919	+	1000	122.0	[]	[]	[7.5300474]	[96]	[]	[67354706]
92_12189	chr9	95462500	95462900	+	1000	43.0	[]	[]	[5.973965]	[113]	[]	[95462673]
92_12190	chr9	95852568	95852968	+	1000	43.0	[]	[]	[5.25817]	[147]	[]	[95852796]
92_12195	chr9	128306034	128306434	+	1000	43.0	[4.9575453]	[105]	[8.834029]	[105]	[128306223]	[128306223]
92_122	chr14	22536903	22537303	+	1000	231.0	[6.0438595]	[52]	[]	[]	[22537054]	[]
92_1220	chr13	44143207	44143607	+	1000	122.0	[]	[]	[5.3009276]	[132]	[]	[44143435]
92_12209	chrX	119402575	119402975	+	1000	43.0	[8.741374]	[132]	[17.21607]	[132]	[119402798]	[119402798]
92_12210	chrX	130173313	130173713	+	1000	43.0	[6.1371675, 6.1371675]	[143, 152]	[]	[]	[130173476, 130173485]	[]
92_12225	chr1	27391529	27391929	+	1000	42.0	[11.210287]	[128]	[11.210287]	[128]	[27391736]	[27391736]
92_12239	chr1	45303922	45304322	+	1000	42.0	[6.6064014]	[137]	[11.144077]	[137]	[45304131]	[45304131]
92_12244	chr1	91731327	91731727	+	1000	42.0	[6.2085476]	[111]	[]	[]	[91731532]	[]
92_12245	chr1	91781321	91781721	+	1000	42.0	[]	[]	[6.8635597]	[108]	[]	[91781514]
92_12253	chr1	143245627	143246027	+	1000	42.0	[8.440658, 8.440658]	[120, 146]	[]	[]	[143245847, 143245873]	[]
92_12255	chr1	150065452	150065852	+	1000	42.0	[]	[]	[5.7313886]	[136]	[]	[150065676]
92_12258	chr1	154406022	154406422	+	1000	42.0	[]	[]	[11.393853]	[127]	[]	[154406236]
92_1226	chr17	51121763	51122163	+	1000	122.0	[]	[]	[5.1589794]	[145]	[]	[51121991]
92_12272	chr1	205238123	205238523	+	1000	42.0	[]	[]	[6.3714294]	[109]	[]	[205238326]
92_12275	chr1	207869014	207869414	+	1000	42.0	[5.254826]	[53]	[]	[]	[207869165]	[]
92_12278	chr1	212532391	212532791	+	1000	42.0	[5.026435]	[108]	[]	[]	[212532557]	[]
92_12279	chr1	212565042	212565442	+	1000	42.0	[6.1659145, 8.741374]	[77, 145]	[17.21607]	[145]	[212565215, 212565283]	[212565283]
92_12284	chr1	244970637	244971037	+	1000	42.0	[]	[]	[6.540124]	[126]	[]	[244970857]
92_12291	chr10	11898503	11898903	+	1000	42.0	[]	[]	[15.056844]	[127]	[]	[11898725]
92_12295	chr10	32963086	32963486	+	1000	42.0	[13.059919]	[123]	[5.012173]	[123]	[32963297]	[32963297]
92_12296	chr10	42093224	42093624	+	1000	42.0	[]	[]	[6.3476424]	[97]	[]	[42093383]
92_12298	chr10	50550144	50550544	+	1000	42.0	[6.0186706]	[120]	[12.632176]	[85]	[50550359]	[50550324]
92_1230	chr2	28359203	28359603	+	1000	122.0	[15.35756, 9.425505]	[95, 103]	[15.35756]	[95]	[28359393, 28359401]	[28359393]
92_12307	chr10	73469574	73469974	+	1000	42.0	[10.704721]	[103]	[5.824036, 15.729881]	[78, 103]	[73469774]	[73469749, 73469774]
92_12310	chr10	89086769	89087169	+	1000	42.0	[14.052155, 8.136875, 10.322954]	[79, 142, 155]	[10.565988]	[74]	[89086941, 89087004, 89087017]	[89086936]
92_12315	chr10	124588804	124589204	+	1000	42.0	[12.5632305]	[139]	[9.113695]	[139]	[124589039]	[124589039]
92_12317	chr10	133394006	133394406	+	680	42.0	[5.342469]	[110]	[]	[]	[133394180]	[]
92_12338	chr11	118002125	118002525	+	1000	42.0	[]	[]	[6.7437506]	[127]	[]	[118002321]
92_12345	chr12	32115678	32116078	+	1000	42.0	[]	[]	[7.024345, 7.7027893]	[107, 172]	[]	[32115862, 32115927]
92_12354	chr12	56010152	56010552	+	1000	42.0	[9.896005]	[161]	[]	[]	[56010382]	[]
92_12355	chr12	56126690	56127090	+	1000	42.0	[8.191424]	[150]	[]	[]	[56126917]	[]
92_12366	chr12	108730290	108730690	+	1000	42.0	[6.5485716]	[157]	[12.000681]	[157]	[108730521]	[108730521]
92_1237	chr5	68456659	68457059	+	1000	122.0	[6.6940527, 8.741374]	[101, 104]	[17.21607]	[104]	[68456848, 68456851]	[68456851]
92_12388	chr14	104800203	104800603	+	1000	42.0	[]	[]	[9.519474]	[153]	[]	[104800439]
92_1239	chr6	125307404	125307804	+	1000	122.0	[7.4602213]	[126]	[]	[]	[125307630]	[]
92_1240	chr6	136325970	136326370	+	1000	122.0	[15.35756, 7.3593593]	[105, 127]	[15.35756]	[105]	[136326174, 136326196]	[136326174]
92_1241	chr8	141228440	141228840	+	1000	122.0	[5.346618, 9.204991, 9.03403]	[81, 105, 116]	[]	[]	[141228608, 141228632, 141228643]	[]
92_12418	chr16	48393871	48394271	+	1000	42.0	[]	[]	[9.896005]	[105]	[]	[48394056]
92_12423	chr16	81940768	81941168	+	1000	42.0	[9.113695, 7.0174127]	[84, 113]	[12.5632305]	[84]	[81940951, 81940980]	[81940951]
92_12424	chr16	83954417	83954817	+	1000	42.0	[8.611706]	[157]	[13.675624]	[157]	[83954661]	[83954661]
92_12429	chr17	17028040	17028440	+	678	42.0	[6.46752]	[132]	[]	[]	[17028266]	[]
92_12449	chr17	68036128	68036528	+	1000	42.0	[13.059919]	[124]	[5.012173, 6.6940527]	[124, 127]	[68036335]	[68036335, 68036338]
92_12451	chr17	78753795	78754195	+	1000	42.0	[8.741374, 6.7436547]	[95, 131]	[17.21607]	[95]	[78753973, 78754009]	[78753973]
92_12474	chr19	35745251	35745651	+	1000	42.0	[]	[]	[8.530655]	[86]	[]	[35745422]
92_12502	chr2	72825893	72826293	+	1000	42.0	[]	[]	[6.3714294]	[78]	[]	[72826059]
92_12504	chr2	90390492	90390892	+	1000	42.0	[]	[]	[6.3864, 8.440658]	[120, 143]	[]	[90390709, 90390732]
92_12514	chr2	216792152	216792552	+	1000	42.0	[]	[]	[12.48218]	[156]	[]	[216792400]
92_1252	chr17	63773611	63774011	+	1000	121.0	[6.984709]	[105]	[7.964857]	[105]	[63773792]	[63773792]
92_12525	chr20	49676685	49677085	+	1000	42.0	[]	[]	[6.736078]	[166]	[]	[49676933]
92_12543	chr22	32539677	32540077	+	1000	42.0	[10.599883]	[104]	[10.599883]	[104]	[32539861]	[32539861]
92_12546	chr22	37803159	37803559	+	1000	42.0	[8.434809]	[60]	[5.2582383]	[80]	[37803318]	[37803338]
92_12547	chr22	39174736	39175136	+	1000	42.0	[]	[]	[7.3206015]	[135]	[]	[39174969]
92_12578	chr3	151976231	151976631	+	1000	42.0	[6.344375]	[68]	[]	[]	[151976390]	[]
92_12579	chr3	153070155	153070555	+	1000	42.0	[5.235255]	[131]	[5.3009276, 7.736685]	[97, 131]	[153070373]	[153070339, 153070373]
92_12583	chr3	179604518	179604918	+	1000	42.0	[]	[]	[6.919377, 6.5663886]	[124, 141]	[]	[179604726, 179604743]
92_12590	chr3	195203634	195204034	+	912	42.0	[11.573731]	[104]	[6.9755206]	[104]	[195203810]	[195203810]
92_12593	chr4	20700199	20700599	+	1000	42.0	[11.20141]	[118]	[11.62836]	[118]	[20700405]	[20700405]
92_12596	chr4	79678463	79678863	+	1000	42.0	[5.57746]	[217]	[6.736078]	[225]	[79678688]	[79678696]
92_12605	chr4	183988025	183988425	+	1000	42.0	[]	[]	[7.0895696]	[150]	[]	[183988259]
92_12609	chr5	43483727	43484127	+	1000	42.0	[]	[]	[7.360249]	[96]	[]	[43483911]
92_12615	chr5	87300736	87301136	+	1000	42.0	[5.9077554]	[83]	[]	[]	[87300914]	[]
92_12629	chr5	181160396	181160796	+	1000	42.0	[4.966422]	[157]	[8.415957]	[157]	[181160634]	[181160634]
92_12630	chr5	181260957	181261357	+	1000	42.0	[6.6450915]	[96]	[6.6063333]	[96]	[181261149]	[181261149]
92_12633	chr6	7996503	7996903	+	1000	42.0	[]	[]	[14.725192]	[136]	[]	[7996719]
92_12656	chr6	158917652	158918052	+	1000	42.0	[14.157123]	[106]	[]	[]	[158917845]	[]
92_12663	chr7	904879	905279	+	1000	42.0	[]	[]	[7.3978443]	[95]	[]	[905055]
92_12670	chr7	23474522	23474922	+	779	42.0	[]	[]	[5.3425374]	[169]	[]	[23474723]
92_12671	chr7	26186684	26187084	+	1000	42.0	[8.650464]	[148]	[13.636866]	[148]	[26186911]	[26186911]
92_12684	chr7	117792176	117792576	+	1000	42.0	[]	[]	[5.561699]	[130]	[]	[117792403]
92_12686	chr7	129423677	129424077	+	1000	42.0	[7.1682744]	[175]	[]	[]	[129423924]	[]
92_12689	chr8	9555608	9556008	+	1000	42.0	[]	[]	[5.238619]	[144]	[]	[9555835]
92_127	chr15	35557464	35557864	+	1000	230.0	[]	[]	[5.412828]	[125]	[]	[35557679]
92_12710	chr9	73131915	73132315	+	1000	42.0	[6.9124446, 10.599883]	[83, 100]	[10.599883]	[100]	[73132071, 73132088]	[73132088]
92_12725	chrX	11386015	11386415	+	1000	42.0	[8.530655, 5.9078236]	[147, 165]	[]	[]	[11386240, 11386258]	[]
92_12728	chrX	65601524	65601924	+	1000	42.0	[17.21607]	[102]	[8.741374]	[102]	[65601717]	[65601717]
92_12736	chr1	10415349	10415749	+	1000	41.0	[]	[]	[7.266279]	[132]	[]	[10415548]
92_1275	chr10	113087324	113087724	+	1000	120.0	[]	[]	[6.95447]	[124]	[]	[113087533]
92_12760	chr1	61120935	61121335	+	1000	41.0	[14.052155]	[141]	[]	[]	[61121139]	[]
92_12768	chr1	111747259	111747659	+	1000	41.0	[6.3513074, 7.764554]	[111, 152]	[]	[]	[111747462, 111747503]	[]
92_12776	chr1	156571405	156571805	+	1000	41.0	[8.741374]	[123]	[17.21607]	[123]	[156571599]	[156571599]
92_12779	chr1	173149847	173150247	+	1000	41.0	[11.20141]	[86]	[11.62836]	[86]	[173150020]	[173150020]
92_12782	chr1	179550785	179551185	+	1000	41.0	[]	[]	[16.21138]	[143]	[]	[179551001]
92_12786	chr1	202349230	202349630	+	1000	41.0	[8.471775]	[112]	[]	[]	[202349389]	[]
92_12790	chr1	206579896	206580296	+	1000	41.0	[9.907665]	[79]	[6.3714294]	[138]	[206580058]	[206580117]
92_12796	chr1	228459167	228459567	+	971	41.0	[9.414506, 6.417517]	[99, 111]	[]	[]	[228459362, 228459374]	[]
92_12802	chr1	246608880	246609280	+	1000	41.0	[11.214482]	[148]	[7.736685, 7.3506765, 5.125458]	[148, 151, 159]	[246609109]	[246609109, 246609112, 246609120]
92_1282	chr17	35063531	35063931	+	1000	120.0	[]	[]	[5.30786]	[122]	[]	[35063746]
92_12826	chr10	77836218	77836618	+	1000	41.0	[7.1418567]	[156]	[]	[]	[77836463]	[]
92_12829	chr10	92756304	92756704	+	1000	41.0	[]	[]	[9.892786]	[72]	[]	[92756455]
92_12830	chr10	97319015	97319415	+	1000	41.0	[11.210287]	[134]	[11.210287]	[134]	[97319225]	[97319225]
92_12831	chr10	97687270	97687670	+	1000	41.0	[5.3097653]	[118]	[5.901723]	[118]	[97687475]	[97687475]
92_12832	chr10	99141098	99141498	+	1000	41.0	[]	[]	[5.7478423]	[136]	[]	[99141328]
92_12839	chr11	12842964	12843364	+	1000	41.0	[]	[]	[5.9497805]	[84]	[]	[12843132]
92_1284	chr19	14006719	14007119	+	1000	120.0	[5.671539, 13.303303]	[72, 107]	[13.2645445]	[107]	[14006871, 14006906]	[14006906]
92_12848	chr11	57324938	57325338	+	1000	41.0	[8.037496]	[173]	[]	[]	[57325157]	[]
92_1286	chr2	157786771	157787171	+	1000	120.0	[]	[]	[16.21138]	[95]	[]	[157786951]
92_12860	chr11	74418430	74418830	+	1000	41.0	[11.214482]	[128]	[7.736685]	[128]	[74418658]	[74418658]
92_12871	chr12	6689449	6689849	+	1000	41.0	[5.0162954]	[145]	[]	[]	[6689678]	[]
92_12884	chr12	96907014	96907414	+	1000	41.0	[11.210287]	[78]	[11.210287]	[78]	[96907190]	[96907190]
92_12886	chr12	108562321	108562721	+	1000	41.0	[9.535344]	[105]	[9.147153]	[105]	[108562525]	[108562525]
92_12887	chr12	110039068	110039468	+	1000	41.0	[]	[]	[5.820112]	[85]	[]	[110039232]
92_12896	chr12	126869601	126870001	+	1000	41.0	[6.648359]	[128]	[9.182585]	[128]	[126869820]	[126869820]
92_12911	chr14	73785487	73785887	+	1000	41.0	[11.20141]	[149]	[11.62836]	[149]	[73785715]	[73785715]
92_12917	chr15	31365799	31366199	+	610	41.0	[12.565967]	[86]	[]	[]	[31365983]	[]
92_12925	chr15	63476192	63476592	+	1000	41.0	[6.6063333, 12.000681]	[66, 134]	[6.6450915, 6.0438595, 6.5485716]	[66, 76, 134]	[63476353, 63476421]	[63476353, 63476363, 63476421]
92_12935	chr15	91268532	91268932	+	1000	41.0	[6.4017763, 11.10532]	[96, 130]	[11.298007, 6.6451597]	[99, 130]	[91268721, 91268755]	[91268724, 91268755]
92_12949	chr16	46573522	46573922	+	1000	41.0	[8.845548]	[119]	[]	[]	[46573721]	[]
92_12951	chr16	66619779	66620179	+	1000	41.0	[]	[]	[5.026435, 6.8355894]	[54, 79]	[]	[66619932, 66619957]
92_12971	chr17	46940808	46941208	+	1000	41.0	[6.166804]	[164]	[]	[]	[46941036]	[]
92_12973	chr17	48483454	48483854	+	1000	41.0	[8.741374]	[183]	[11.236842]	[183]	[48483697]	[48483697]
92_12978	chr17	75011030	75011430	+	1000	41.0	[17.21607]	[133]	[8.741374]	[133]	[75011236]	[75011236]
92_12983	chr17	82204987	82205387	+	1000	41.0	[7.840858]	[82]	[]	[]	[82205162]	[]
92_12991	chr18	45050918	45051318	+	1000	41.0	[]	[]	[5.905087]	[80]	[]	[45051088]
92_130	chr10	84293658	84294058	+	1000	228.0	[]	[]	[8.723605]	[77]	[]	[84293835]
92_1301	chr11	62881479	62881879	+	1000	119.0	[6.076003]	[140]	[]	[]	[62881714]	[]
92_13017	chr19	57435070	57435470	+	1000	41.0	[7.0174127]	[146]	[]	[]	[57435300]	[]
92_13034	chr2	74530544	74530944	+	1000	41.0	[6.9124446]	[173]	[]	[]	[74530757]	[]
92_13035	chr2	95165479	95165879	+	790	41.0	[]	[]	[4.970148]	[126]	[]	[95165691]
92_13037	chr2	98560222	98560622	+	1000	41.0	[]	[]	[8.018096]	[160]	[]	[98560469]
92_1304	chr17	64024160	64024560	+	1000	119.0	[9.355973]	[97]	[14.352871]	[97]	[64024353]	[64024353]
92_13044	chr2	144517465	144517865	+	1000	41.0	[8.408928]	[144]	[9.553168]	[108]	[144517690]	[144517654]
92_13055	chr2	237677903	237678303	+	1000	41.0	[]	[]	[6.564379]	[89]	[]	[237678088]
92_13067	chr20	50187466	50187866	+	1000	41.0	[5.199823]	[112]	[10.623671]	[112]	[50187667]	[50187667]
92_13085	chr22	21865145	21865545	+	1000	41.0	[6.9135623]	[196]	[]	[]	[21865392]	[]
92_13099	chr3	44729396	44729796	+	1000	41.0	[9.147153]	[115]	[9.535344]	[115]	[44729601]	[44729601]
92_13111	chr3	153138663	153139063	+	1000	41.0	[12.632176]	[153]	[]	[]	[153138892]	[]
92_13142	chr5	1344945	1345345	+	1000	41.0	[5.121263]	[152]	[]	[]	[1345176]	[]
92_13154	chr5	81506888	81507288	+	1000	41.0	[5.999093]	[114]	[5.543564, 5.543882]	[90, 114]	[81507067]	[81507043, 81507067]
92_13155	chr5	91162715	91163115	+	1000	41.0	[6.8409157]	[159]	[9.078603]	[159]	[91162956]	[91162956]
92_13165	chr5	132495757	132496157	+	1000	41.0	[]	[]	[6.247855]	[139]	[]	[132495978]
92_13184	chr6	3052430	3052830	+	1000	41.0	[10.704721]	[71]	[15.729881]	[71]	[3052601]	[3052601]
92_13187	chr6	15443083	15443483	+	1000	41.0	[5.3922653]	[94]	[]	[]	[15443274]	[]
92_13191	chr6	27250943	27251343	+	1000	41.0	[10.623671]	[150]	[5.199823]	[150]	[27251115]	[27251115]
92_13198	chr6	32984801	32985201	+	1000	41.0	[]	[]	[5.9077554]	[108]	[]	[32985009]
92_13201	chr6	35919068	35919468	+	1000	41.0	[11.582608]	[145]	[6.5574484]	[145]	[35919276]	[35919276]
92_13203	chr6	36660772	36661172	+	1000	41.0	[9.519474]	[95]	[]	[]	[36660966]	[]
92_13211	chr6	89352744	89353144	+	1000	41.0	[]	[]	[6.3714294]	[65]	[]	[89352905]
92_13213	chr6	110815639	110816039	+	1000	41.0	[6.0438595]	[185]	[5.439044]	[129]	[110815851]	[110815795]
92_13228	chr7	1138196	1138596	+	1000	41.0	[9.042185]	[116]	[4.9702163]	[116]	[1138401]	[1138401]
92_1323	chr7	131513488	131513888	+	1000	119.0	[6.648359, 6.177953]	[80, 98]	[15.161812]	[80]	[131513659, 131513677]	[131513659]
92_13231	chr7	7148838	7149238	+	1000	41.0	[10.232153]	[182]	[6.410585]	[103]	[7149084]	[7149005]
92_13259	chr7	155296829	155297229	+	1000	41.0	[6.344375]	[57]	[]	[]	[155296981]	[]
92_1326	chrX	119690774	119691174	+	1000	119.0	[9.535344]	[111]	[9.147153]	[111]	[119690973]	[119690973]
92_13260	chr7	157932480	157932880	+	1000	41.0	[]	[]	[5.25817]	[147]	[]	[157932671]
92_13267	chr8	79760858	79761258	+	1000	41.0	[8.398633]	[166]	[]	[]	[79761067]	[]
92_13282	chr9	87592480	87592880	+	1000	41.0	[9.907665]	[132]	[]	[]	[87592698]	[]
92_1329	chr1	59361763	59362163	+	1000	118.0	[8.741374]	[120]	[11.005662, 11.236842]	[108, 120]	[59361976]	[59361964, 59361976]
92_13295	chr9	137575382	137575782	+	1000	41.0	[]	[]	[8.818677]	[115]	[]	[137575585]
92_13301	chrX	101622930	101623330	+	1000	41.0	[5.6404023]	[84]	[]	[]	[101623113]	[]
92_1331	chr1	201713394	201713794	+	1000	118.0	[11.077043, 6.8287253]	[133, 141]	[11.077043]	[133]	[201713616, 201713624]	[201713616]
92_13318	chr1	27099146	27099546	+	1000	40.0	[11.005662]	[133]	[]	[]	[27099360]	[]
92_13326	chr1	46449522	46449922	+	1000	40.0	[11.582608]	[136]	[6.5574484]	[136]	[46449745]	[46449745]
92_1333	chr1	234612587	234612987	+	1000	118.0	[10.472951]	[103]	[5.689363]	[154]	[234612771]	[234612822]
92_13330	chr1	61058474	61058874	+	1000	40.0	[12.064107]	[152]	[8.050568]	[112]	[61058713]	[61058673]
