#PeakID(python identify_motif.py ./ENCODE_processed_files/CUX1_idr.fa CUX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
152_10864	chr19	5983481	5983881	+	1000	36.0	[10.203943]	[81]	[6.0151424]	[81]	[5983661]	[5983661]
152_1087	chr4	159046753	159047153	+	1000	87.0	[10.935475, 5.975493]	[105, 109]	[10.935475]	[105]	[159046953, 159046957]	[159046953]
152_10870	chr19	17450193	17450593	+	687	36.0	[5.975493, 6.0151424]	[180, 184]	[10.203943]	[184]	[17450417, 17450421]	[17450421]
152_10877	chr19	45739370	45739770	+	1000	36.0	[6.0151424]	[148]	[10.203943]	[148]	[45739550]	[45739550]
152_1088	chr5	43320886	43321286	+	1000	87.0	[6.0151424, 6.0151424]	[101, 105]	[10.203943, 10.203943]	[101, 105]	[43321086, 43321090]	[43321086, 43321090]
152_10883	chr19	58489119	58489519	+	1000	36.0	[5.975493]	[135]	[5.975493]	[112]	[58489325]	[58489302]
152_10886	chr2	9661937	9662337	+	1000	36.0	[6.0151424, 6.0151424]	[114, 121]	[10.203943, 10.203943]	[114, 121]	[9662142, 9662149]	[9662142, 9662149]
152_10893	chr2	54546612	54547012	+	1000	36.0	[10.203943]	[111]	[6.0151424]	[111]	[54546797]	[54546797]
152_10895	chr2	61910505	61910905	+	1000	36.0	[10.203943]	[129]	[6.0151424]	[129]	[61910707]	[61910707]
152_10902	chr2	74935940	74936340	+	761	36.0	[5.975493, 6.0151424]	[118, 189]	[10.203943]	[189]	[74936116, 74936187]	[74936187]
152_10906	chr2	100508074	100508474	+	989	36.0	[10.203943, 10.203943, 10.203943, 10.203943]	[68, 116, 120, 163]	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[68, 116, 120, 163]	[100508230, 100508278, 100508282, 100508325]	[100508230, 100508278, 100508282, 100508325]
152_10907	chr2	105464268	105464668	+	1000	36.0	[10.203943]	[109]	[6.0151424]	[109]	[105464449]	[105464449]
152_10908	chr2	105812081	105812481	+	1000	36.0	[6.0151424]	[116]	[10.203943]	[116]	[105812296]	[105812296]
152_1091	chr6	139448078	139448478	+	1000	87.0	[10.203943]	[101]	[6.0151424]	[101]	[139448269]	[139448269]
152_10911	chr2	151804680	151805080	+	1000	36.0	[10.203943]	[95]	[6.0151424]	[95]	[151804852]	[151804852]
152_10913	chr2	157875212	157875612	+	872	36.0	[10.935475]	[140]	[10.935475]	[140]	[157875446]	[157875446]
152_10919	chr2	181753191	181753591	+	1000	36.0	[10.203943, 10.203943]	[122, 132]	[6.0151424, 6.0151424]	[122, 132]	[181753405, 181753415]	[181753405, 181753415]
152_1092	chr7	98218301	98218701	+	1000	87.0	[10.203943]	[137]	[6.0151424]	[137]	[98218537]	[98218537]
152_10921	chr2	187552433	187552833	+	1000	36.0	[5.975493]	[182]	[]	[]	[187552616]	[]
152_10923	chr2	191758902	191759302	+	1000	36.0	[10.203943]	[169]	[6.0151424]	[169]	[191759130]	[191759130]
152_10931	chr20	49583571	49583971	+	1000	36.0	[6.0151424]	[155]	[10.203943]	[155]	[49583790]	[49583790]
152_10933	chr20	53735902	53736302	+	1000	36.0	[6.0151424]	[142]	[10.203943]	[142]	[53736120]	[53736120]
152_10943	chr21	36726295	36726695	+	849	36.0	[6.0151424]	[144]	[10.203943]	[144]	[36726521]	[36726521]
152_10945	chr21	42285580	42285980	+	861	36.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[129, 141, 153, 157]	[10.203943, 10.203943, 10.203943, 10.203943]	[129, 141, 153, 157]	[42285780, 42285792, 42285804, 42285808]	[42285780, 42285792, 42285804, 42285808]
152_10951	chr22	19247053	19247453	+	802	36.0	[10.203943]	[160]	[6.0151424]	[160]	[19247292]	[19247292]
152_10957	chr22	19642639	19643039	+	1000	36.0	[]	[]	[5.975493]	[103]	[]	[19642834]
152_10958	chr22	19863356	19863756	+	1000	36.0	[6.0151424]	[196]	[10.203943]	[196]	[19863553]	[19863553]
152_10991	chr22	22892957	22893357	+	990	36.0	[6.0151424]	[113]	[5.975493, 5.975493, 10.203943]	[82, 94, 113]	[22893160]	[22893129, 22893141, 22893160]
152_11014	chr3	5032862	5033262	+	1000	36.0	[6.0151424]	[99]	[10.203943]	[99]	[5033040]	[5033040]
152_11016	chr3	9782787	9783187	+	1000	36.0	[10.203943]	[101]	[6.0151424, 5.975493, 5.975493]	[101, 117, 157]	[9782971]	[9782971, 9782987, 9783027]
152_11020	chr3	15956084	15956484	+	732	36.0	[5.975493, 6.0151424]	[104, 113]	[5.975493, 10.203943]	[100, 113]	[15956279, 15956288]	[15956275, 15956288]
152_11030	chr3	72523056	72523456	+	1000	36.0	[10.203943]	[123]	[6.0151424]	[123]	[72523271]	[72523271]
152_11032	chr3	124079342	124079742	+	1000	36.0	[6.0151424, 6.0151424]	[158, 172]	[10.203943, 10.203943]	[158, 172]	[124079568, 124079582]	[124079568, 124079582]
152_11037	chr3	142930944	142931344	+	1000	36.0	[6.0151424]	[107]	[10.203943]	[107]	[142931143]	[142931143]
152_1104	chr1	161115356	161115756	+	1000	86.0	[10.203943]	[129]	[6.0151424]	[129]	[161115571]	[161115571]
152_11041	chr3	170884480	170884880	+	1000	36.0	[6.0151424]	[124]	[10.203943]	[124]	[170884691]	[170884691]
152_11049	chr3	194133475	194133875	+	922	36.0	[10.203943]	[220]	[6.0151424]	[220]	[194133720]	[194133720]
152_11052	chr3	198088311	198088711	+	1000	36.0	[6.0151424, 6.0151424]	[64, 76]	[10.203943, 10.203943]	[64, 76]	[198088473, 198088485]	[198088473, 198088485]
152_11053	chr4	10239262	10239662	+	1000	36.0	[10.203943]	[88]	[6.0151424]	[88]	[10239436]	[10239436]
152_11054	chr4	14967880	14968280	+	1000	36.0	[6.0151424]	[173]	[10.203943]	[173]	[14968117]	[14968117]
152_11062	chr4	121881280	121881680	+	1000	36.0	[6.0151424, 10.935475]	[140, 176]	[10.203943, 10.935475]	[140, 176]	[121881481, 121881517]	[121881481, 121881517]
152_11065	chr4	153773697	153774097	+	658	36.0	[6.0151424]	[109]	[10.203943]	[109]	[153773866]	[153773866]
152_11076	chr5	54489404	54489804	+	765	36.0	[6.0151424]	[169]	[10.203943]	[169]	[54489633]	[54489633]
152_1109	chr13	90868331	90868731	+	1000	86.0	[10.203943, 10.203943]	[112, 124]	[6.0151424, 6.0151424]	[112, 124]	[90868532, 90868544]	[90868532, 90868544]
152_11091	chr5	181186659	181187059	+	1000	36.0	[10.203943, 6.0151424]	[84, 129]	[6.0151424, 10.203943]	[84, 129]	[181186824, 181186869]	[181186824, 181186869]
152_11096	chr6	3392254	3392654	+	1000	36.0	[10.935475]	[123]	[10.935475]	[123]	[3392433]	[3392433]
152_11100	chr6	6712427	6712827	+	1000	36.0	[10.203943]	[161]	[6.0151424]	[161]	[6712613]	[6712613]
152_11103	chr6	10643288	10643688	+	1000	36.0	[5.975493]	[195]	[]	[]	[10643501]	[]
152_1112	chr16	69812616	69813016	+	1000	86.0	[6.0151424]	[91]	[10.203943]	[91]	[69812801]	[69812801]
152_11128	chr6	31761053	31761453	+	1000	36.0	[6.0151424]	[106]	[10.203943]	[106]	[31761233]	[31761233]
152_11130	chr6	32991870	32992270	+	1000	36.0	[6.0151424]	[98]	[10.203943]	[98]	[32992024]	[32992024]
152_11139	chr6	35918539	35918939	+	704	36.0	[5.975493, 5.975493]	[63, 103]	[]	[]	[35918696, 35918736]	[]
152_11146	chr6	42786876	42787276	+	1000	36.0	[10.935475]	[106]	[10.935475]	[106]	[42787070]	[42787070]
152_1115	chr18	9681342	9681742	+	1000	86.0	[]	[]	[5.975493]	[101]	[]	[9681528]
152_11153	chr6	106637647	106638047	+	1000	36.0	[6.0151424]	[166]	[10.203943]	[166]	[106637886]	[106637886]
152_11157	chr6	110491620	110492020	+	1000	36.0	[10.203943]	[102]	[6.0151424]	[102]	[110491787]	[110491787]
152_1116	chr2	177693860	177694260	+	1000	86.0	[10.203943]	[74]	[6.0151424]	[74]	[177694016]	[177694016]
152_11161	chr6	119037328	119037728	+	1000	36.0	[10.203943]	[110]	[6.0151424]	[110]	[119037536]	[119037536]
152_11163	chr6	119325604	119326004	+	1000	36.0	[6.0151424, 10.203943]	[156, 160]	[10.203943, 6.0151424]	[156, 160]	[119325810, 119325814]	[119325810, 119325814]
152_11176	chr6	143694200	143694600	+	904	36.0	[6.0151424]	[85]	[10.203943]	[85]	[143694366]	[143694366]
152_11177	chr6	143794769	143795169	+	1000	36.0	[10.203943]	[97]	[6.0151424]	[97]	[143794956]	[143794956]
152_1118	chr21	14565163	14565563	+	1000	86.0	[6.0151424]	[116]	[10.203943]	[116]	[14565376]	[14565376]
152_11183	chr6	154772472	154772872	+	924	36.0	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[124, 128, 132, 136, 140]	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[124, 128, 132, 136, 140]	[154772690, 154772694, 154772698, 154772702, 154772706]	[154772690, 154772694, 154772698, 154772702, 154772706]
152_11186	chr6	157667054	157667454	+	1000	36.0	[10.203943]	[181]	[6.0151424]	[181]	[157667259]	[157667259]
152_11188	chr6	158660202	158660602	+	780	36.0	[]	[]	[5.975493]	[75]	[]	[158660356]
152_11198	chr7	12401978	12402378	+	1000	36.0	[6.0151424]	[145]	[10.203943]	[145]	[12402201]	[12402201]
152_11204	chr7	44337198	44337598	+	1000	36.0	[10.203943]	[90]	[6.0151424]	[90]	[44337381]	[44337381]
152_11208	chr7	99087529	99087929	+	1000	36.0	[10.203943, 5.975493]	[84, 88]	[6.0151424]	[84]	[99087713, 99087717]	[99087713]
152_11221	chr7	106766659	106767059	+	1000	36.0	[5.975493]	[73]	[]	[]	[106766831]	[]
152_11224	chr7	108038710	108039110	+	1000	36.0	[6.0151424, 10.203943]	[140, 164]	[10.203943, 6.0151424]	[140, 164]	[108038925, 108038949]	[108038925, 108038949]
152_11226	chr7	112592640	112593040	+	1000	36.0	[10.203943]	[117]	[6.0151424]	[117]	[112592842]	[112592842]
152_1123	chr22	31764691	31765091	+	1000	86.0	[10.203943]	[111]	[6.0151424, 5.975493]	[111, 157]	[31764874]	[31764874, 31764920]
152_11230	chr7	118195826	118196226	+	1000	36.0	[10.935475]	[212]	[10.935475]	[212]	[118196052]	[118196052]
152_11232	chr7	121022450	121022850	+	1000	36.0	[6.0151424]	[123]	[10.203943]	[123]	[121022642]	[121022642]
152_11233	chr7	128322030	128322430	+	1000	36.0	[10.203943]	[169]	[6.0151424]	[169]	[128322250]	[128322250]
152_11236	chr7	134943767	134944167	+	1000	36.0	[5.975493]	[165]	[]	[]	[134944001]	[]
152_11238	chr7	135661278	135661678	+	1000	36.0	[]	[]	[5.975493]	[243]	[]	[135661522]
152_11239	chr7	135935967	135936367	+	930	36.0	[10.203943, 6.0151424]	[127, 141]	[6.0151424, 10.203943]	[127, 141]	[135936180, 135936194]	[135936180, 135936194]
152_11240	chr7	139461170	139461570	+	1000	36.0	[10.935475]	[137]	[10.935475]	[137]	[139461403]	[139461403]
152_11241	chr7	141754858	141755258	+	852	36.0	[10.203943]	[139]	[6.0151424]	[139]	[141755067]	[141755067]
152_11252	chr7	158827117	158827517	+	1000	36.0	[10.203943]	[103]	[6.0151424, 5.975493]	[103, 120]	[158827312]	[158827312, 158827329]
152_11259	chr8	54431727	54432127	+	1000	36.0	[6.0151424]	[115]	[10.203943]	[115]	[54431930]	[54431930]
152_11263	chr8	90803808	90804208	+	1000	36.0	[6.0151424]	[115]	[10.203943]	[115]	[90804003]	[90804003]
152_11268	chr8	102559234	102559634	+	1000	36.0	[6.0151424]	[185]	[10.203943]	[185]	[102559484]	[102559484]
152_11269	chr8	102589425	102589825	+	1000	36.0	[6.0151424]	[133]	[10.203943]	[133]	[102589630]	[102589630]
152_11271	chr8	124644083	124644483	+	1000	36.0	[10.203943]	[151]	[6.0151424]	[151]	[124644333]	[124644333]
152_11272	chr8	124695302	124695702	+	1000	36.0	[5.975493]	[163]	[]	[]	[124695523]	[]
152_11281	chr9	95431293	95431693	+	1000	36.0	[10.203943, 10.203943, 10.203943]	[69, 102, 127]	[6.0151424, 6.0151424, 6.0151424]	[69, 102, 127]	[95431453, 95431486, 95431511]	[95431453, 95431486, 95431511]
152_11287	chr9	120531683	120532083	+	1000	36.0	[10.203943]	[155]	[6.0151424]	[155]	[120531920]	[120531920]
152_11292	chr9	127987115	127987515	+	803	36.0	[6.0151424]	[95]	[10.203943]	[95]	[127987300]	[127987300]
152_1131	chr1	42922909	42923309	+	1000	85.0	[]	[]	[5.975493]	[167]	[]	[42923141]
152_11312	chrUn_KI270744v1	106973	107373	+	974	36.0	[6.0151424]	[94]	[10.203943]	[94]	[107165]	[107165]
152_11314	chrX	24671132	24671532	+	1000	36.0	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[130, 134, 138, 142, 146]	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[130, 134, 138, 142, 146]	[24671343, 24671347, 24671351, 24671355, 24671359]	[24671343, 24671347, 24671351, 24671355, 24671359]
152_11315	chrX	38654237	38654637	+	976	36.0	[]	[]	[5.975493]	[111]	[]	[38654404]
152_11320	chrX	155841282	155841682	+	880	36.0	[10.203943]	[93]	[6.0151424]	[93]	[155841459]	[155841459]
152_11331	chr1	16640330	16640730	+	1000	35.0	[6.0151424]	[143]	[10.203943]	[143]	[16640573]	[16640573]
152_11337	chr1	24587171	24587571	+	1000	35.0	[6.0151424]	[198]	[10.203943]	[198]	[24587419]	[24587419]
152_11338	chr1	25410086	25410486	+	1000	35.0	[10.203943]	[97]	[6.0151424]	[97]	[25410275]	[25410275]
152_11346	chr1	28265928	28266328	+	1000	35.0	[10.203943]	[155]	[6.0151424]	[155]	[28266163]	[28266163]
152_1135	chr10	79445828	79446228	+	1000	85.0	[10.203943]	[111]	[6.0151424]	[111]	[79446016]	[79446016]
152_11350	chr1	32761419	32761819	+	1000	35.0	[10.203943]	[153]	[6.0151424]	[153]	[32761632]	[32761632]
152_11352	chr1	42685913	42686313	+	1000	35.0	[6.0151424, 5.975493]	[100, 104]	[10.203943]	[100]	[42686108, 42686112]	[42686108]
152_11355	chr1	45391842	45392242	+	1000	35.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[143, 147, 151, 155]	[10.203943, 10.203943, 10.203943, 10.203943]	[143, 147, 151, 155]	[45392079, 45392083, 45392087, 45392091]	[45392079, 45392083, 45392087, 45392091]
152_11357	chr1	46304663	46305063	+	1000	35.0	[10.203943]	[102]	[6.0151424]	[102]	[46304864]	[46304864]
152_11359	chr1	51222133	51222533	+	1000	35.0	[]	[]	[5.975493]	[207]	[]	[51222377]
152_11363	chr1	58752636	58753036	+	1000	35.0	[10.203943]	[137]	[6.0151424]	[137]	[58752867]	[58752867]
152_11366	chr1	65687524	65687924	+	1000	35.0	[10.203943]	[232]	[6.0151424]	[232]	[65687766]	[65687766]
152_11367	chr1	67207053	67207453	+	1000	35.0	[6.0151424]	[157]	[10.203943]	[157]	[67207290]	[67207290]
152_11377	chr1	93847378	93847778	+	964	35.0	[]	[]	[5.975493]	[112]	[]	[93847587]
152_11379	chr1	108553821	108554221	+	964	35.0	[10.935475]	[85]	[10.935475]	[85]	[108553982]	[108553982]
152_11381	chr1	109383876	109384276	+	1000	35.0	[10.203943]	[97]	[6.0151424]	[97]	[109384051]	[109384051]
152_1139	chr14	20653021	20653421	+	1000	85.0	[6.0151424]	[95]	[10.203943]	[95]	[20653216]	[20653216]
152_11390	chr1	113869942	113870342	+	925	35.0	[6.0151424]	[320]	[10.203943]	[320]	[113870178]	[113870178]
152_11391	chr1	114458277	114458677	+	998	35.0	[5.975493]	[101]	[]	[]	[114458433]	[]
152_11392	chr1	114507336	114507736	+	869	35.0	[10.203943]	[133]	[6.0151424]	[133]	[114507535]	[114507535]
152_1140	chr15	83462757	83463157	+	1000	85.0	[10.203943]	[117]	[6.0151424]	[117]	[83462969]	[83462969]
152_11412	chr1	171610426	171610826	+	1000	35.0	[6.0151424, 5.975493]	[127, 131]	[10.203943]	[127]	[171610649, 171610653]	[171610649]
152_11418	chr1	181034050	181034450	+	1000	35.0	[]	[]	[5.975493]	[92]	[]	[181034218]
152_11424	chr1	198191658	198192058	+	1000	35.0	[6.0151424, 6.0151424, 6.0151424]	[127, 141, 166]	[10.203943, 10.203943, 10.203943]	[127, 141, 166]	[198191837, 198191851, 198191876]	[198191837, 198191851, 198191876]
152_11426	chr1	200255158	200255558	+	1000	35.0	[10.203943]	[168]	[6.0151424, 5.975493]	[168, 176]	[200255387]	[200255387, 200255395]
152_11443	chr1	223837558	223837958	+	732	35.0	[10.203943]	[112]	[6.0151424]	[112]	[223837760]	[223837760]
152_11445	chr1	224113625	224114025	+	1000	35.0	[5.975493]	[118]	[]	[]	[224113819]	[]
152_11451	chr1	228198980	228199380	+	863	35.0	[5.975493]	[80]	[]	[]	[228199156]	[]
152_11459	chr1	234984015	234984415	+	1000	35.0	[6.0151424]	[71]	[10.203943]	[71]	[234984168]	[234984168]
152_11463	chr1	244324381	244324781	+	1000	35.0	[6.0151424, 5.975493]	[138, 142]	[10.203943]	[138]	[244324600, 244324604]	[244324600]
152_11483	chr10	49527092	49527492	+	1000	35.0	[10.203943]	[109]	[6.0151424]	[109]	[49527301]	[49527301]
152_11498	chr10	73280625	73281025	+	1000	35.0	[6.0151424, 6.0151424]	[116, 149]	[10.203943, 10.203943]	[116, 149]	[73280831, 73280864]	[73280831, 73280864]
152_11501	chr10	80444753	80445153	+	1000	35.0	[5.975493]	[226]	[]	[]	[80444997]	[]
152_11505	chr11	739133	739533	+	594	35.0	[10.935475, 6.0151424, 10.935475, 10.203943]	[100, 112, 116, 163]	[10.935475, 10.203943, 10.935475, 6.0151424]	[100, 112, 116, 163]	[739297, 739309, 739313, 739360]	[739297, 739309, 739313, 739360]
152_11513	chr11	13152760	13153160	+	774	35.0	[5.975493]	[67]	[]	[]	[13152923]	[]
152_11519	chr11	48042688	48043088	+	1000	35.0	[6.0151424]	[72]	[10.203943]	[72]	[48042853]	[48042853]
152_1152	chr4	49120824	49121224	+	1000	85.0	[5.975493]	[58]	[]	[]	[49120977]	[]
152_11532	chr11	75479700	75480100	+	1000	35.0	[5.975493, 5.975493, 6.0151424]	[101, 181, 185]	[5.975493, 5.975493, 10.203943]	[115, 159, 185]	[75479860, 75479940, 75479944]	[75479874, 75479918, 75479944]
152_11537	chr11	94762097	94762497	+	950	35.0	[10.203943, 10.203943]	[111, 156]	[6.0151424, 6.0151424]	[111, 156]	[94762259, 94762304]	[94762259, 94762304]
152_11549	chr12	2070477	2070877	+	1000	35.0	[10.203943]	[96]	[6.0151424]	[96]	[2070658]	[2070658]
152_11557	chr12	50277351	50277751	+	954	35.0	[10.203943]	[145]	[6.0151424]	[145]	[50277556]	[50277556]
152_1157	chr6	26365108	26365508	+	1000	85.0	[6.0151424]	[109]	[10.203943]	[109]	[26365297]	[26365297]
152_11573	chr13	36997984	36998384	+	959	35.0	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[163, 167, 171, 175, 179]	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[163, 167, 171, 175, 179]	[36998205, 36998209, 36998213, 36998217, 36998221]	[36998205, 36998209, 36998213, 36998217, 36998221]
152_11576	chr13	80564633	80565033	+	877	35.0	[5.975493]	[147]	[]	[]	[80564806]	[]
152_1158	chr6	30781791	30782191	+	1000	85.0	[10.935475]	[128]	[10.935475]	[128]	[30781989]	[30781989]
152_11586	chr13	92309269	92309669	+	1000	35.0	[6.0151424]	[123]	[10.203943]	[123]	[92309486]	[92309486]
152_11591	chr13	93213405	93213805	+	831	35.0	[10.203943]	[158]	[6.0151424]	[158]	[93213633]	[93213633]
152_11598	chr13	93359147	93359547	+	1000	35.0	[6.0151424]	[120]	[10.203943]	[120]	[93359304]	[93359304]
152_1160	chr7	135281375	135281775	+	1000	85.0	[10.203943, 10.203943]	[77, 84]	[6.0151424, 6.0151424]	[77, 84]	[135281551, 135281558]	[135281551, 135281558]
152_11601	chr13	95239424	95239824	+	1000	35.0	[5.975493]	[140]	[]	[]	[95239649]	[]
152_11602	chr13	95267674	95268074	+	888	35.0	[10.203943]	[154]	[6.0151424]	[154]	[95267893]	[95267893]
152_11612	chr14	49692114	49692514	+	1000	35.0	[10.203943]	[130]	[6.0151424]	[130]	[49692309]	[49692309]
152_11615	chr14	55089559	55089959	+	1000	35.0	[]	[]	[5.975493]	[157]	[]	[55089799]
152_1162	chr9	97504607	97505007	+	1000	85.0	[10.935475]	[98]	[10.935475]	[98]	[97504766]	[97504766]
152_11620	chr15	28999554	28999954	+	1000	35.0	[10.935475, 10.203943, 10.935475, 6.0151424, 6.0151424]	[106, 110, 114, 118, 130]	[10.935475, 6.0151424, 10.935475, 10.203943, 10.203943]	[106, 110, 114, 118, 130]	[28999759, 28999763, 28999767, 28999771, 28999783]	[28999759, 28999763, 28999767, 28999771, 28999783]
152_1163	chr9	97923439	97923839	+	1000	85.0	[6.0151424]	[107]	[10.203943]	[107]	[97923615]	[97923615]
152_1164	chr9	128296629	128297029	+	1000	85.0	[6.0151424]	[98]	[10.203943]	[98]	[128296822]	[128296822]
152_11644	chr15	75199730	75200130	+	1000	35.0	[6.0151424]	[114]	[10.203943]	[114]	[75199932]	[75199932]
152_11654	chr15	101456123	101456523	+	1000	35.0	[10.203943]	[120]	[6.0151424]	[120]	[101456332]	[101456332]
152_11656	chr16	3163573	3163973	+	1000	35.0	[10.203943]	[172]	[6.0151424]	[172]	[3163810]	[3163810]
152_11657	chr16	11149041	11149441	+	1000	35.0	[]	[]	[5.975493]	[115]	[]	[11149254]
152_1166	chr1	12441555	12441955	+	1000	84.0	[10.203943]	[87]	[6.0151424]	[87]	[12441737]	[12441737]
152_11663	chr16	17949709	17950109	+	1000	35.0	[10.203943]	[89]	[6.0151424]	[89]	[17949891]	[17949891]
152_1167	chr1	154307790	154308190	+	1000	84.0	[10.935475]	[115]	[5.975493, 10.935475]	[92, 115]	[154308003]	[154307980, 154308003]
152_11678	chr16	84044059	84044459	+	1000	35.0	[10.203943]	[175]	[6.0151424]	[175]	[84044309]	[84044309]
152_11685	chr17	1499681	1500081	+	892	35.0	[10.203943, 10.203943, 10.203943, 10.203943, 6.0151424, 10.935475]	[79, 83, 87, 91, 131, 135]	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 10.203943, 10.935475]	[79, 83, 87, 91, 131, 135]	[1499850, 1499854, 1499858, 1499862, 1499902, 1499906]	[1499850, 1499854, 1499858, 1499862, 1499902, 1499906]
152_11687	chr17	16214106	16214506	+	1000	35.0	[6.0151424]	[123]	[10.203943]	[123]	[16214319]	[16214319]
152_11693	chr17	45313530	45313930	+	725	35.0	[10.203943, 10.203943, 6.0151424]	[118, 124, 135]	[6.0151424, 6.0151424, 10.203943]	[118, 124, 135]	[45313718, 45313724, 45313735]	[45313718, 45313724, 45313735]
152_11707	chr17	75734861	75735261	+	1000	35.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[126, 130, 134, 138, 142]	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[126, 130, 134, 138, 142]	[75735080, 75735084, 75735088, 75735092, 75735096]	[75735080, 75735084, 75735088, 75735092, 75735096]
152_11708	chr17	81412630	81413030	+	1000	35.0	[6.0151424]	[54]	[10.203943]	[54]	[81412781]	[81412781]
152_11711	chr18	1006953	1007353	+	1000	35.0	[10.203943]	[130]	[6.0151424]	[130]	[1007174]	[1007174]
152_11718	chr18	9386831	9387231	+	1000	35.0	[10.203943]	[75]	[6.0151424]	[75]	[9386998]	[9386998]
152_11719	chr18	9395367	9395767	+	1000	35.0	[6.0151424, 5.975493, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[81, 111, 121, 125, 129, 133]	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[81, 121, 125, 129, 133]	[9395536, 9395566, 9395576, 9395580, 9395584, 9395588]	[9395536, 9395576, 9395580, 9395584, 9395588]
152_11724	chr18	35289932	35290332	+	1000	35.0	[]	[]	[5.975493]	[126]	[]	[35290113]
152_11725	chr18	35497089	35497489	+	1000	35.0	[10.203943, 5.975493]	[123, 142]	[6.0151424]	[123]	[35497298, 35497317]	[35497298]
152_11729	chr19	522562	522962	+	1000	35.0	[10.203943, 10.203943]	[101, 117]	[6.0151424, 6.0151424]	[101, 117]	[522747, 522763]	[522747, 522763]
152_11743	chr19	11663085	11663485	+	1000	35.0	[6.0151424]	[112]	[10.203943]	[112]	[11663285]	[11663285]
152_11747	chr19	38862579	38862979	+	1000	35.0	[10.203943]	[166]	[6.0151424]	[166]	[38862814]	[38862814]
152_11755	chr19	50374361	50374761	+	1000	35.0	[]	[]	[5.975493]	[114]	[]	[50374523]
152_11756	chr19	51466797	51467197	+	967	35.0	[6.0151424]	[144]	[10.203943]	[144]	[51467040]	[51467040]
152_11758	chr19	52048172	52048572	+	969	35.0	[10.935475]	[116]	[10.935475]	[116]	[52048384]	[52048384]
152_11771	chr2	62737200	62737600	+	703	35.0	[10.203943]	[148]	[6.0151424]	[148]	[62737428]	[62737428]
152_11772	chr2	68100119	68100519	+	1000	35.0	[]	[]	[5.975493]	[97]	[]	[68100285]
152_11778	chr2	85988056	85988456	+	729	35.0	[10.935475]	[98]	[10.935475]	[98]	[85988242]	[85988242]
