#PeakID(python identify_motif.py ./ENCODE_processed_files/GABPA_idr.fa GABPA --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
0_10329	chr7	130903510	130903910	+	1000	77.0	[]	[]	[11.807504]	[106]	[]	[130903715]
0_10332	chr7	150433306	150433706	+	1000	77.0	[]	[]	[11.089114, 9.669839]	[107, 122]	[]	[150433498, 150433513]
0_10333	chr8	16565611	16566011	+	1000	77.0	[]	[]	[6.7012587]	[79]	[]	[16565784]
0_10334	chr8	61760124	61760524	+	1000	77.0	[9.188457, 14.504025]	[93, 131]	[]	[]	[61760307, 61760345]	[]
0_10335	chr8	73520680	73521080	+	1000	77.0	[10.073393, 14.455669]	[75, 86]	[]	[]	[73520853, 73520864]	[]
0_10336	chr9	35834646	35835046	+	1000	77.0	[10.539888]	[69]	[]	[]	[35834803]	[]
0_10337	chr9	113548656	113549056	+	1000	77.0	[8.814277, 8.303906]	[92, 144]	[9.59458]	[130]	[113548834, 113548886]	[113548872]
0_10338	chr9	129885048	129885448	+	1000	77.0	[]	[]	[8.677165]	[100]	[]	[129885235]
0_1034	chr5	88268669	88269069	+	1000	627.0	[]	[]	[9.275414, 14.455669]	[86, 109]	[]	[88268846, 88268869]
0_10340	chrX	35798524	35798924	+	1000	77.0	[]	[]	[11.617513, 7.0523133]	[120, 159]	[]	[35798735, 35798774]
0_10341	chrX	49167249	49167649	+	1000	77.0	[10.302213]	[83]	[]	[]	[49167427]	[]
0_10342	chrX	139211534	139211934	+	1000	77.0	[6.8000736]	[130]	[]	[]	[139211744]	[]
0_10344	chr1	2578245	2578645	+	1000	76.0	[]	[]	[9.296775]	[116]	[]	[2578447]
0_10346	chr1	9074962	9075362	+	1000	76.0	[]	[]	[8.569641]	[117]	[]	[9075178]
0_10348	chr1	20188368	20188768	+	1000	76.0	[]	[]	[15.100268, 15.100268]	[116, 137]	[]	[20188582, 20188603]
0_10349	chr1	20696668	20697068	+	1000	76.0	[]	[]	[13.28716]	[199]	[]	[20696898]
0_1035	chr5	157731237	157731637	+	1000	627.0	[11.02127, 7.1398635]	[67, 92]	[]	[]	[157731395, 157731420]	[]
0_10353	chr1	26094705	26095105	+	1000	76.0	[7.5453005, 6.8708754]	[102, 167]	[6.511657, 6.7861285, 8.785288]	[75, 107, 156]	[26094888, 26094953]	[26094861, 26094893, 26094942]
0_10354	chr1	75625828	75626228	+	1000	76.0	[]	[]	[9.053414, 10.381482]	[79, 115]	[]	[75625997, 75626033]
0_10355	chr1	85303703	85304103	+	1000	76.0	[7.1677146]	[123]	[9.670894, 10.374664, 7.0884447]	[58, 68, 94]	[85303926]	[85303861, 85303871, 85303897]
0_10356	chr1	94737343	94737743	+	1000	76.0	[6.597271, 11.196773]	[109, 143]	[]	[]	[94737547, 94737581]	[]
0_10357	chr1	109763096	109763496	+	1000	76.0	[15.100268]	[109]	[13.885272]	[141]	[109763304]	[109763336]
0_10358	chr1	119645812	119646212	+	1000	76.0	[]	[]	[10.951742]	[157]	[]	[119646031]
0_10359	chr1	145465461	145465861	+	1000	76.0	[6.8194566]	[173]	[]	[]	[145465700]	[]
0_1036	chr7	108526003	108526403	+	1000	627.0	[]	[]	[10.402516]	[86]	[]	[108526186]
0_10360	chr1	201895925	201896325	+	1000	76.0	[]	[]	[8.191545]	[174]	[]	[201896169]
0_10362	chr1	205267331	205267731	+	1000	76.0	[12.1667385]	[104]	[]	[]	[205267520]	[]
0_10366	chr10	23051939	23052339	+	1000	76.0	[]	[]	[8.883991]	[91]	[]	[23052096]
0_10367	chr10	28984387	28984787	+	1000	76.0	[]	[]	[13.885272, 8.176619]	[100, 108]	[]	[28984576, 28984584]
0_10369	chr10	75294941	75295341	+	1000	76.0	[13.28716]	[111]	[]	[]	[75295141]	[]
0_1037	chr8	33484971	33485371	+	1000	627.0	[]	[]	[10.972914]	[109]	[]	[33485176]
0_10370	chr10	77582696	77583096	+	1000	76.0	[13.885272]	[105]	[]	[]	[77582900]	[]
0_10372	chr10	127971939	127972339	+	1000	76.0	[9.155027]	[168]	[]	[]	[127972180]	[]
0_10373	chr10	133259199	133259599	+	1000	76.0	[]	[]	[8.835999, 15.100268]	[158, 171]	[]	[133259412, 133259425]
0_10376	chr11	66727306	66727706	+	1000	76.0	[8.903031]	[172]	[]	[]	[66727550]	[]
0_10377	chr11	94493794	94494194	+	1000	76.0	[]	[]	[11.02127]	[109]	[]	[94493994]
0_10378	chr12	6368065	6368465	+	1000	76.0	[]	[]	[10.464252, 8.04451]	[159, 186]	[]	[6368278, 6368305]
0_10379	chr12	69738661	69739061	+	1000	76.0	[8.358616]	[98]	[]	[]	[69738850]	[]
0_1038	chr10	27241987	27242387	+	1000	626.0	[7.280992, 9.915027]	[78, 120]	[]	[]	[27242158, 27242200]	[]
0_10380	chr12	123742961	123743361	+	1000	76.0	[11.617513, 8.375894]	[154, 183]	[]	[]	[123743178, 123743207]	[]
0_10381	chr14	22471560	22471960	+	1000	76.0	[7.7140174]	[110]	[]	[]	[22471762]	[]
0_10382	chr14	31937686	31938086	+	1000	76.0	[16.797768]	[135]	[]	[]	[31937896]	[]
0_10383	chr14	77028598	77028998	+	1000	76.0	[13.885272]	[99]	[]	[]	[77028791]	[]
0_10384	chr14	94392466	94392866	+	1000	76.0	[16.797768, 6.76152]	[115, 153]	[]	[]	[94392667, 94392705]	[]
0_10385	chr15	40906896	40907296	+	1000	76.0	[9.8456745, 10.370024]	[104, 117]	[16.797768, 7.551757]	[141, 152]	[40907085, 40907098]	[40907122, 40907133]
0_10386	chr15	65339902	65340302	+	1000	76.0	[10.186114]	[142]	[6.973034, 11.230427]	[113, 130]	[65340136]	[65340107, 65340124]
0_10388	chr15	82231742	82232142	+	1000	76.0	[7.596274, 7.349283]	[110, 153]	[]	[]	[82231937, 82231980]	[]
0_10389	chr16	20904480	20904880	+	1000	76.0	[]	[]	[11.807504]	[94]	[]	[20904672]
0_1039	chr11	111879012	111879412	+	1000	626.0	[11.8865]	[71]	[]	[]	[111879182]	[]
0_10391	chr16	23826552	23826952	+	1000	76.0	[14.741034, 10.137757]	[80, 92]	[8.025445]	[153]	[23826721, 23826733]	[23826794]
0_10392	chr16	31142315	31142715	+	1000	76.0	[7.3535852, 8.17051]	[163, 172]	[]	[]	[31142493, 31142502]	[]
0_10393	chr16	46972414	46972814	+	1000	76.0	[10.381482]	[89]	[14.337926]	[105]	[46972603]	[46972619]
0_10398	chr17	37134111	37134511	+	1000	76.0	[11.527266]	[117]	[]	[]	[37134310]	[]
0_10399	chr17	50867574	50867974	+	1000	76.0	[]	[]	[8.466779]	[140]	[]	[50867781]
0_104	chr12	131710834	131711234	+	1000	781.0	[]	[]	[8.683983]	[114]	[]	[131711048]
0_10401	chr17	82367829	82368229	+	1000	76.0	[9.240441]	[119]	[]	[]	[82368039]	[]
0_10405	chr19	6516006	6516406	+	1000	76.0	[]	[]	[9.155027, 6.5600133]	[93, 124]	[]	[6516181, 6516212]
0_10407	chr19	14356257	14356657	+	1000	76.0	[10.735237]	[144]	[]	[]	[14356492]	[]
0_10412	chr19	45251017	45251417	+	1000	76.0	[8.677165]	[149]	[]	[]	[45251265]	[]
0_10413	chr19	53196950	53197350	+	1000	76.0	[]	[]	[7.7623734]	[99]	[]	[53197104]
0_10417	chr2	71748202	71748602	+	1000	76.0	[]	[]	[6.837227, 12.1667385]	[99, 117]	[]	[71748380, 71748398]
0_10419	chr2	159497222	159497622	+	1000	76.0	[8.166533, 11.562802]	[87, 124]	[]	[]	[159497390, 159497427]	[]
0_1042	chr8	123768242	123768642	+	1000	626.0	[8.683983]	[104]	[8.705017]	[79]	[123768444]	[123768419]
0_10420	chr2	183196036	183196436	+	1000	76.0	[]	[]	[14.741034]	[104]	[]	[183196232]
0_10421	chr2	200868723	200869123	+	1000	76.0	[7.8970804]	[110]	[]	[]	[200868927]	[]
0_10422	chr2	201151429	201151829	+	1000	76.0	[16.797768]	[117]	[]	[]	[201151616]	[]
0_10423	chr2	231545467	231545867	+	1000	76.0	[9.155027, 13.397782]	[137, 161]	[]	[]	[231545654, 231545678]	[]
0_10427	chr20	46089642	46090042	+	1000	76.0	[6.5148845]	[139]	[]	[]	[46089800]	[]
0_10428	chr20	50455825	50456225	+	1000	76.0	[]	[]	[7.7476707, 11.8865]	[90, 94]	[]	[50456001, 50456005]
0_1043	chr9	33076486	33076886	+	1000	626.0	[6.783325, 10.402516]	[92, 115]	[]	[]	[33076674, 33076697]	[]
0_10432	chr21	42464062	42464462	+	1000	76.0	[]	[]	[12.187773, 13.043534]	[130, 163]	[]	[42464262, 42464295]
0_10433	chr21	46031468	46031868	+	1000	76.0	[11.617513]	[95]	[]	[]	[46031648]	[]
0_10436	chr22	24146190	24146590	+	1000	76.0	[10.783594]	[84]	[]	[]	[24146367]	[]
0_10437	chr22	30223259	30223659	+	1000	76.0	[]	[]	[7.7476707, 9.893018, 9.254243]	[89, 105, 136]	[]	[30223439, 30223455, 30223486]
0_10438	chr22	42680648	42681048	+	1000	76.0	[10.381482]	[110]	[]	[]	[42680826]	[]
0_1044	chr9	124868919	124869319	+	1000	626.0	[7.280992]	[95]	[11.617513, 7.3535852]	[115, 157]	[124869106]	[124869126, 124869168]
0_10440	chr3	58161742	58162142	+	1000	76.0	[13.864238]	[118]	[]	[]	[58161957]	[]
0_10442	chr3	72550161	72550561	+	1000	76.0	[7.7140174]	[135]	[]	[]	[72550377]	[]
0_10443	chr3	98901877	98902277	+	1000	76.0	[8.561428, 6.792098]	[88, 113]	[]	[]	[98902040, 98902065]	[]
0_10444	chr3	171806477	171806877	+	1000	76.0	[8.659988]	[162]	[11.52214]	[119]	[171806726]	[171806683]
0_10445	chr3	172750352	172750752	+	1000	76.0	[9.669839, 7.300838]	[100, 111]	[]	[]	[172750541, 172750552]	[]
0_10446	chr3	197444146	197444546	+	1000	76.0	[]	[]	[12.187773]	[140]	[]	[197444360]
0_10447	chr4	74038816	74039216	+	1000	76.0	[]	[]	[10.353631]	[189]	[]	[74039061]
0_10448	chr4	75512643	75513043	+	1000	76.0	[8.46734]	[121]	[]	[]	[75512861]	[]
0_10449	chr4	80006847	80007247	+	1000	76.0	[]	[]	[8.263244, 6.565744, 9.8184395]	[72, 99, 127]	[]	[80007003, 80007030, 80007058]
0_1045	chr1	153990520	153990920	+	1000	625.0	[13.864238]	[95]	[]	[]	[153990713]	[]
0_10450	chr4	81408253	81408653	+	1000	76.0	[]	[]	[9.254243, 13.397782, 13.397782]	[102, 123, 146]	[]	[81408422, 81408443, 81408466]
0_10452	chr5	3827665	3828065	+	1000	76.0	[11.482137]	[100]	[]	[]	[3827859]	[]
0_10453	chr5	76738953	76739353	+	1000	76.0	[]	[]	[6.6101136]	[139]	[]	[76739188]
0_10454	chr5	91178524	91178924	+	1000	76.0	[16.797768]	[129]	[]	[]	[91178747]	[]
0_10455	chr5	133963063	133963463	+	1000	76.0	[9.829299]	[124]	[]	[]	[133963274]	[]
0_10458	chr5	150763296	150763696	+	1000	76.0	[]	[]	[10.827319]	[147]	[]	[150763477]
0_10459	chr5	173324213	173324613	+	1000	76.0	[]	[]	[8.561428]	[106]	[]	[173324403]
0_1046	chr13	113208539	113208939	+	1000	625.0	[11.617513]	[61]	[]	[]	[113208693]	[]
0_10460	chr6	194009	194409	+	1000	76.0	[]	[]	[8.324748]	[123]	[]	[194215]
0_10464	chr6	34235381	34235781	+	1000	76.0	[7.1111274]	[88]	[]	[]	[34235539]	[]
0_10467	chr6	41936165	41936565	+	1000	76.0	[6.725526]	[166]	[]	[]	[41936389]	[]
0_10469	chr6	95519163	95519563	+	1000	76.0	[]	[]	[13.885272]	[195]	[]	[95519408]
0_1047	chr20	2840488	2840888	+	1000	625.0	[]	[]	[10.402516]	[122]	[]	[2840700]
0_10470	chr6	111793730	111794130	+	1000	76.0	[7.842371]	[126]	[16.797768]	[153]	[111793930]	[111793957]
0_10471	chr6	136499426	136499826	+	1000	76.0	[]	[]	[11.807504]	[94]	[]	[136499619]
0_10475	chr7	67454000	67454400	+	1000	76.0	[]	[]	[12.187773]	[127]	[]	[67454201]
0_10476	chr7	100226594	100226994	+	1000	76.0	[]	[]	[7.1436195]	[93]	[]	[100226775]
0_10477	chr7	106501961	106502361	+	1000	76.0	[7.225262]	[137]	[]	[]	[106502184]	[]
0_1048	chr22	50244849	50245249	+	1000	625.0	[]	[]	[6.627249]	[102]	[]	[50245045]
0_10480	chr7	134432406	134432806	+	1000	76.0	[7.0071845]	[145]	[]	[]	[134432588]	[]
0_10481	chr7	135929786	135930186	+	1000	76.0	[]	[]	[7.441135]	[194]	[]	[135930022]
0_10482	chr7	143901775	143902175	+	1000	76.0	[6.831237]	[214]	[]	[]	[143902020]	[]
0_10485	chr7	151350061	151350461	+	1000	76.0	[]	[]	[6.5671253]	[147]	[]	[151350297]
0_10487	chr8	30658036	30658436	+	1000	76.0	[9.292399]	[84]	[]	[]	[30658207]	[]
0_10488	chr8	123060853	123061253	+	1000	76.0	[]	[]	[10.993419]	[85]	[]	[123061016]
0_10489	chr8	141002090	141002490	+	1000	76.0	[]	[]	[15.100268]	[135]	[]	[141002254]
0_1049	chr4	1346876	1347276	+	1000	625.0	[]	[]	[6.8708754]	[77]	[]	[1347041]
0_10490	chr9	35914304	35914704	+	1000	76.0	[9.204437]	[134]	[6.755474, 10.266081]	[82, 155]	[35914525]	[35914473, 35914546]
0_10491	chr9	90842927	90843327	+	1000	76.0	[]	[]	[7.8741784, 14.504025]	[89, 106]	[]	[90843101, 90843118]
0_10492	chr9	96566793	96567193	+	1000	76.0	[]	[]	[8.561428]	[112]	[]	[96566988]
0_10497	chrX	48936986	48937386	+	1000	76.0	[7.5501113, 6.959488]	[114, 130]	[7.569826, 6.941172]	[66, 119]	[48937187, 48937203]	[48937139, 48937192]
0_10498	chr1	1200837	1201237	+	1000	75.0	[]	[]	[8.358616]	[54]	[]	[1200988]
0_105	chr3	150546494	150546894	+	1000	781.0	[]	[]	[13.315012]	[83]	[]	[150546668]
0_1050	chr8	124538890	124539290	+	1000	625.0	[8.106905]	[122]	[7.1436195, 10.402516]	[90, 96]	[124539102]	[124539070, 124539076]
0_10500	chr1	21279897	21280297	+	1000	75.0	[6.540387]	[143]	[13.28716, 13.885272]	[98, 118]	[21280113]	[21280068, 21280088]
0_10501	chr1	24415386	24415786	+	1000	75.0	[11.341048]	[84]	[]	[]	[24415559]	[]
0_10503	chr1	39167798	39168198	+	1000	75.0	[9.513762]	[132]	[]	[]	[39168018]	[]
0_10504	chr1	42765920	42766320	+	1000	75.0	[10.302213]	[90]	[8.766753, 9.804404]	[122, 148]	[42766073]	[42766105, 42766131]
0_10509	chr1	121080436	121080836	+	1000	75.0	[9.67735, 7.32774]	[124, 149]	[]	[]	[121080625, 121080650]	[]
0_1051	chr11	8964272	8964672	+	1000	624.0	[8.403745]	[76]	[]	[]	[8964432]	[]
0_10510	chr1	154496963	154497363	+	1000	75.0	[7.8937893]	[153]	[11.841372]	[136]	[154497178]	[154497161]
0_10511	chr1	172637459	172637859	+	1000	75.0	[8.853755]	[128]	[]	[]	[172637662]	[]
0_10512	chr1	172907125	172907525	+	1000	75.0	[11.807504]	[164]	[]	[]	[172907368]	[]
0_10514	chr1	200738855	200739255	+	1000	75.0	[]	[]	[12.479856]	[113]	[]	[200739027]
0_10515	chr1	205832434	205832834	+	1000	75.0	[8.561428]	[118]	[]	[]	[205832614]	[]
0_10517	chr1	214427948	214428348	+	1000	75.0	[]	[]	[7.4689865]	[101]	[]	[214428141]
0_10518	chr1	229199851	229200251	+	1000	75.0	[]	[]	[14.741034, 6.7124143, 12.028045]	[107, 122, 160]	[]	[229200043, 229200058, 229200096]
0_10519	chr1	234862989	234863389	+	1000	75.0	[7.252482]	[152]	[8.517438, 6.651009]	[119, 123]	[234863218]	[234863185, 234863189]
0_1052	chr12	6493179	6493579	+	1000	624.0	[6.8594165, 7.9993815]	[73, 88]	[9.275414]	[104]	[6493343, 6493358]	[6493374]
0_10520	chr1	246571358	246571758	+	1000	75.0	[14.337926]	[100]	[]	[]	[246571544]	[]
0_10522	chr10	21406798	21407198	+	1000	75.0	[14.741034]	[117]	[]	[]	[21407013]	[]
0_10527	chr10	73586666	73587066	+	1000	75.0	[8.747017]	[93]	[]	[]	[73586847]	[]
0_10528	chr11	2116719	2117119	+	1000	75.0	[7.117465]	[126]	[]	[]	[2116934]	[]
0_1053	chr5	126600725	126601125	+	1000	624.0	[]	[]	[11.617513]	[86]	[]	[126600910]
0_10530	chr11	58776937	58777337	+	1000	75.0	[9.784637, 8.725622]	[159, 175]	[]	[]	[58777169, 58777185]	[]
0_10531	chr11	64745063	64745463	+	1000	75.0	[6.761118, 9.240441]	[133, 191]	[]	[]	[64745252, 64745310]	[]
0_10532	chr11	117511932	117512332	+	1000	75.0	[9.721299, 13.315012]	[95, 114]	[]	[]	[117512119, 117512138]	[]
0_10533	chr11	118791148	118791548	+	1000	75.0	[7.116778, 8.533577, 8.42165]	[91, 95, 135]	[11.42543]	[115]	[118791304, 118791308, 118791348]	[118791328]
0_10534	chr11	119684333	119684733	+	1000	75.0	[]	[]	[10.186114, 10.617495]	[84, 104]	[]	[119684509, 119684529]
0_10535	chr11	134483313	134483713	+	1000	75.0	[]	[]	[9.275414]	[95]	[]	[134483503]
0_10537	chr12	42426738	42427138	+	1000	75.0	[]	[]	[11.8865]	[71]	[]	[42426902]
0_10538	chr12	75641041	75641441	+	1000	75.0	[8.705017]	[116]	[]	[]	[75641251]	[]
0_1054	chr8	144950669	144951069	+	1000	624.0	[]	[]	[8.561428]	[106]	[]	[144950867]
0_10540	chr12	109573119	109573519	+	1000	75.0	[6.8594165]	[133]	[]	[]	[109573326]	[]
0_10542	chr12	120225853	120226253	+	1000	75.0	[11.07903]	[101]	[6.9403663, 6.4939]	[120, 129]	[120226042]	[120226061, 120226070]
0_10544	chr13	98981637	98982037	+	1000	75.0	[7.1347384]	[112]	[10.951742, 14.741034]	[135, 158]	[98981831]	[98981854, 98981877]
0_10547	chr14	56117842	56118242	+	1000	75.0	[]	[]	[11.8865]	[154]	[]	[56118074]
0_10548	chr14	71246528	71246928	+	1000	75.0	[]	[]	[11.196773, 15.100268]	[99, 125]	[]	[71246718, 71246744]
0_10549	chr14	103122072	103122472	+	1000	75.0	[]	[]	[11.543174]	[103]	[]	[103122264]
0_1055	chr1	153727796	153728196	+	1000	623.0	[11.617513]	[109]	[]	[]	[153728003]	[]
0_10551	chr15	77187837	77188237	+	1000	75.0	[]	[]	[13.885272, 9.643549]	[125, 146]	[]	[77188028, 77188049]
0_10552	chr16	31880444	31880844	+	1000	75.0	[8.087072]	[111]	[6.819938]	[121]	[31880624]	[31880634]
0_10554	chr17	7710326	7710726	+	1000	75.0	[]	[]	[10.782356, 12.18114, 14.741034, 16.797768]	[69, 75, 97, 118]	[]	[7710484, 7710490, 7710512, 7710533]
0_10555	chr17	29589580	29589980	+	1000	75.0	[]	[]	[7.865262, 6.755474]	[105, 124]	[]	[29589732, 29589751]
0_10556	chr17	57379370	57379770	+	1000	75.0	[10.143806]	[97]	[11.680546]	[136]	[57379546]	[57379585]
0_10558	chr17	73401919	73402319	+	1000	75.0	[6.7089868, 13.397782]	[88, 94]	[]	[]	[73402106, 73402112]	[]
0_10559	chr17	76643574	76643974	+	1000	75.0	[]	[]	[14.504025]	[54]	[]	[76643727]
0_1056	chr11	103091998	103092398	+	1000	623.0	[]	[]	[11.02127]	[100]	[]	[103092198]
0_10560	chr17	77863729	77864129	+	1000	75.0	[]	[]	[10.622659]	[120]	[]	[77863919]
0_10562	chr19	1491068	1491468	+	1000	75.0	[14.504025]	[218]	[]	[]	[1491297]	[]
0_10563	chr19	2944763	2945163	+	1000	75.0	[]	[]	[9.292399]	[156]	[]	[2945001]
0_10565	chr19	11091792	11092192	+	1000	75.0	[7.606359]	[146]	[]	[]	[11092018]	[]
0_1057	chr19	16197667	16198067	+	1000	623.0	[]	[]	[13.315012]	[154]	[]	[16197908]
0_10570	chr19	45171294	45171694	+	1000	75.0	[7.7262726]	[168]	[7.1398635, 11.230427]	[85, 140]	[45171542]	[45171459, 45171514]
0_10571	chr19	45300696	45301096	+	1000	75.0	[]	[]	[7.717047]	[78]	[]	[45300873]
0_10574	chr19	55494485	55494885	+	1000	75.0	[7.3535852]	[199]	[]	[]	[55494733]	[]
0_10575	chr2	21123522	21123922	+	1000	75.0	[8.108106]	[68]	[]	[]	[21123684]	[]
0_10576	chr2	38552241	38552641	+	1000	75.0	[9.544402]	[77]	[]	[]	[38552398]	[]
0_10578	chr2	55140574	55140974	+	1000	75.0	[7.710163]	[144]	[]	[]	[55140752]	[]
0_1058	chr12	57078796	57079196	+	1000	622.0	[]	[]	[11.055684]	[90]	[]	[57078984]
0_10581	chr2	96601742	96602142	+	1000	75.0	[]	[]	[8.548608]	[103]	[]	[96601932]
0_10582	chr2	105796164	105796564	+	1000	75.0	[14.741034]	[90]	[]	[]	[105796353]	[]
0_10583	chr2	121596340	121596740	+	1000	75.0	[6.8660955]	[120]	[10.650471]	[80]	[121596546]	[121596506]
0_10584	chr2	168936032	168936432	+	1000	75.0	[7.9251723, 8.441496]	[172, 183]	[]	[]	[168936268, 168936279]	[]
0_10586	chr2	170503954	170504354	+	1000	75.0	[10.381482]	[169]	[15.100268]	[133]	[170504191]	[170504155]
0_10588	chr2	174597620	174598020	+	1000	75.0	[13.538871, 6.6204314]	[106, 139]	[]	[]	[174597812, 174597845]	[]
0_10589	chr2	237434903	237435303	+	1000	75.0	[]	[]	[15.100268]	[148]	[]	[237435137]
0_1059	chr13	28658898	28659298	+	1000	622.0	[11.617513]	[88]	[10.101244]	[121]	[28659084]	[28659117]
0_10590	chr2	240646167	240646567	+	1000	75.0	[10.937941, 10.937941, 10.937941, 10.937941]	[91, 107, 123, 139]	[]	[]	[240646356, 240646372, 240646388, 240646404]	[]
0_10591	chr2	241804869	241805269	+	1000	75.0	[]	[]	[8.3116, 11.700283]	[110, 155]	[]	[241805072, 241805117]
0_10593	chr20	57389061	57389461	+	1000	75.0	[7.5106626]	[116]	[6.93056]	[125]	[57389273]	[57389282]
0_10595	chr21	29966577	29966977	+	1000	75.0	[8.830417, 15.100268, 10.808876]	[69, 88, 118]	[]	[]	[29966731, 29966750, 29966780]	[]
0_10596	chr21	36005102	36005502	+	1000	75.0	[16.797768, 7.6060066]	[74, 99]	[]	[]	[36005266, 36005291]	[]
0_10598	chr3	5187432	5187832	+	1000	75.0	[8.12938]	[159]	[]	[]	[5187676]	[]
0_10599	chr3	12716486	12716886	+	1000	75.0	[]	[]	[10.972914]	[64]	[]	[12716638]
0_106	chr1	183471872	183472272	+	1000	780.0	[]	[]	[10.184014]	[76]	[]	[183472047]
0_10600	chr3	14950225	14950625	+	1000	75.0	[11.07903, 11.196773]	[83, 150]	[]	[]	[14950392, 14950459]	[]
0_10602	chr3	47117759	47118159	+	1000	75.0	[]	[]	[8.548608]	[129]	[]	[47117978]
0_10604	chr3	60333692	60334092	+	1000	75.0	[11.482137, 9.58887]	[138, 176]	[]	[]	[60333904, 60333942]	[]
0_10606	chr3	146469448	146469848	+	1000	75.0	[]	[]	[8.561428]	[84]	[]	[146469599]
0_10608	chr3	194070938	194071338	+	1000	75.0	[]	[]	[6.827925]	[152]	[]	[194071161]
0_10609	chr4	80253463	80253863	+	1000	75.0	[]	[]	[14.504025]	[101]	[]	[80253655]
0_10611	chr4	83630080	83630480	+	1000	75.0	[8.569641]	[123]	[]	[]	[83630257]	[]
0_10612	chr4	108270458	108270858	+	1000	75.0	[]	[]	[9.59458]	[90]	[]	[108270647]
0_10613	chr4	169622157	169622557	+	1000	75.0	[13.864238]	[142]	[]	[]	[169622368]	[]
0_10615	chr5	3025357	3025757	+	1000	75.0	[]	[]	[8.060418, 9.157671]	[121, 152]	[]	[3025526, 3025557]
0_10616	chr5	38807538	38807938	+	1000	75.0	[11.341048, 13.864238]	[64, 86]	[]	[]	[38807690, 38807712]	[]
0_10617	chr5	62403568	62403968	+	1000	75.0	[]	[]	[7.0323954]	[150]	[]	[62403777]
0_10618	chr5	65032280	65032680	+	1000	75.0	[8.952971]	[148]	[]	[]	[65032502]	[]
0_10619	chr5	90657752	90658152	+	1000	75.0	[]	[]	[11.379836]	[125]	[]	[90657966]
0_1062	chr2	152175777	152176177	+	1000	622.0	[]	[]	[9.560779]	[119]	[]	[152175996]
0_10624	chr5	174532483	174532883	+	1000	75.0	[9.499273]	[143]	[]	[]	[174532718]	[]
0_10625	chr5	180291840	180292240	+	1000	75.0	[9.804404]	[100]	[]	[]	[180292030]	[]
0_10626	chr6	10449815	10450215	+	1000	75.0	[10.144581]	[78]	[]	[]	[10449984]	[]
0_10628	chr6	16947551	16947951	+	1000	75.0	[9.032381]	[89]	[]	[]	[16947730]	[]
0_10629	chr6	27297996	27298396	+	1000	75.0	[8.569641, 7.197509]	[114, 150]	[]	[]	[27298170, 27298206]	[]
0_1063	chr20	543626	544026	+	1000	622.0	[]	[]	[8.358616]	[77]	[]	[543803]
0_10631	chr6	36547158	36547558	+	1000	75.0	[]	[]	[13.538871]	[190]	[]	[36547368]
0_10632	chr6	41051979	41052379	+	1000	75.0	[16.797768, 13.864238]	[112, 125]	[]	[]	[41052191, 41052204]	[]
0_10633	chr6	108179275	108179675	+	1000	75.0	[16.797768]	[115]	[]	[]	[108179486]	[]
0_10636	chr6	157184198	157184598	+	1000	75.0	[6.736309]	[133]	[9.157671]	[80]	[157184427]	[157184374]
0_10637	chr6	167218452	167218852	+	1000	75.0	[9.275414]	[83]	[]	[]	[167218623]	[]
0_10638	chr7	16035811	16036211	+	1000	75.0	[13.397782]	[121]	[11.680546]	[76]	[16036017]	[16035972]
0_1064	chr15	59657323	59657723	+	1000	621.0	[]	[]	[11.02127, 9.887399]	[106, 125]	[]	[59657526, 59657545]
0_10640	chr7	28597981	28598381	+	1000	75.0	[8.296897]	[98]	[]	[]	[28598160]	[]
0_10641	chr7	37448711	37449111	+	1000	75.0	[13.885272, 8.486515, 6.6204314]	[120, 126, 130]	[]	[]	[37448904, 37448910, 37448914]	[]
0_10642	chr7	40551649	40552049	+	1000	75.0	[]	[]	[11.196773]	[98]	[]	[40551807]
0_10645	chr7	149239400	149239800	+	1000	75.0	[]	[]	[7.710163]	[104]	[]	[149239601]
0_10646	chr7	149865417	149865817	+	1000	75.0	[]	[]	[12.1667385]	[180]	[]	[149865664]
0_10647	chr8	53945116	53945516	+	1000	75.0	[]	[]	[8.309912]	[95]	[]	[53945282]
0_1065	chr17	74203479	74203879	+	1000	621.0	[]	[]	[7.6414027]	[87]	[]	[74203663]
0_10653	chr9	132372775	132373175	+	1000	75.0	[]	[]	[9.032381, 13.864238, 14.022644]	[98, 109, 123]	[]	[132372929, 132372940, 132372954]
0_10654	chr9	137605659	137606059	+	1000	75.0	[]	[]	[7.7623734]	[148]	[]	[137605891]
0_10655	chrX	69165333	69165733	+	1000	75.0	[]	[]	[8.705017]	[93]	[]	[69165507]
0_10657	chr1	8211926	8212326	+	1000	74.0	[13.584]	[143]	[]	[]	[8212160]	[]
0_1066	chr19	49496170	49496570	+	1000	621.0	[13.885272]	[108]	[]	[]	[49496376]	[]
0_10660	chr1	43330250	43330650	+	1000	74.0	[9.706897]	[77]	[]	[]	[43330405]	[]
0_10663	chr1	100400359	100400759	+	1000	74.0	[11.52214, 7.5685887, 8.016659]	[108, 121, 125]	[]	[]	[100400546, 100400559, 100400563]	[]
0_10664	chr1	112819074	112819474	+	1000	74.0	[12.187773]	[131]	[]	[]	[112819289]	[]
