#PeakID(python identify_motif.py ./ENCODE_processed_files/RUNX1_idr.fa RUNX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
39_11312	chr6	36986557	36986957	+	1000	38.0	[8.260495]	[108]	[7.748347]	[75]	[36986762]	[36986729]
39_11313	chr6	37240168	37240568	+	1000	38.0	[]	[]	[10.370103]	[161]	[]	[37240375]
39_11316	chr6	41006145	41006545	+	1000	38.0	[10.586677]	[97]	[]	[]	[41006341]	[]
39_1132	chr6	144886656	144887056	+	1000	73.0	[7.2151175, 10.586677]	[87, 126]	[]	[]	[144886827, 144886866]	[]
39_11321	chr6	43856122	43856522	+	1000	38.0	[]	[]	[8.502309]	[97]	[]	[43856308]
39_11323	chr6	44201750	44202150	+	1000	38.0	[12.064187]	[122]	[]	[]	[44201931]	[]
39_11330	chr6	108361454	108361854	+	1000	38.0	[12.064187]	[153]	[8.892592]	[95]	[108361693]	[108361635]
39_11338	chr6	139497323	139497723	+	1000	38.0	[]	[]	[7.748347, 8.892592]	[124, 142]	[]	[139497504, 139497522]
39_11342	chr6	154612973	154613373	+	1000	38.0	[8.892592]	[110]	[]	[]	[154613128]	[]
39_11351	chr6	167860541	167860941	+	1000	38.0	[8.044104]	[113]	[]	[]	[167860745]	[]
39_11355	chr7	2301011	2301411	+	1000	38.0	[]	[]	[8.892592]	[156]	[]	[2301255]
39_11366	chr7	76389044	76389444	+	1000	38.0	[]	[]	[7.2151175]	[230]	[]	[76389294]
39_1138	chr7	132489755	132490155	+	1000	73.0	[10.586677, 10.586677]	[76, 106]	[]	[]	[132489913, 132489943]	[]
39_11381	chr7	116953388	116953788	+	1000	38.0	[12.064187]	[138]	[]	[]	[116953617]	[]
39_11382	chr7	120791985	120792385	+	1000	38.0	[7.7944894]	[132]	[]	[]	[120792213]	[]
39_11383	chr7	121049316	121049716	+	1000	38.0	[]	[]	[9.738007]	[156]	[]	[121049521]
39_11397	chr7	149872709	149873109	+	1000	38.0	[8.892592]	[132]	[]	[]	[149872941]	[]
39_11405	chr8	1764372	1764772	+	1000	38.0	[8.892592]	[67]	[]	[]	[1764523]	[]
39_11414	chr8	85378086	85378486	+	1000	38.0	[8.329008, 7.397283]	[73, 129]	[]	[]	[85378251, 85378307]	[]
39_1142	chr8	27363682	27364082	+	1000	73.0	[8.260495]	[74]	[]	[]	[27363847]	[]
39_11429	chr9	93064456	93064856	+	789	38.0	[]	[]	[8.044104]	[94]	[]	[93064627]
39_11434	chr9	101893993	101894393	+	1000	38.0	[]	[]	[8.329008]	[106]	[]	[101894195]
39_11437	chr9	120794226	120794626	+	1000	38.0	[]	[]	[10.586677]	[214]	[]	[120794474]
39_11446	chr9	130762324	130762724	+	1000	38.0	[8.260495]	[114]	[]	[]	[130762538]	[]
39_11456	chr9	134339242	134339642	+	1000	38.0	[9.738007, 9.738007]	[91, 138]	[]	[]	[134339425, 134339472]	[]
39_11464	chrUn_KI270754v1	35971	36371	+	1000	38.0	[7.7944894]	[178]	[]	[]	[36166]	[]
39_11467	chrX	47650105	47650505	+	1000	38.0	[]	[]	[7.2151175, 10.370103]	[142, 210]	[]	[47650275, 47650343]
39_11472	chrX	120334551	120334951	+	1000	38.0	[]	[]	[12.064187]	[69]	[]	[120334709]
39_11478	chr1	1858606	1859006	+	1000	37.0	[]	[]	[10.370103]	[90]	[]	[1858758]
39_11479	chr1	2198756	2199156	+	1000	37.0	[]	[]	[8.260495]	[153]	[]	[2198979]
39_1148	chr1	35499698	35500098	+	1000	72.0	[10.370103]	[106]	[8.260495]	[113]	[35499889]	[35499896]
39_11493	chr1	11881968	11882368	+	1000	37.0	[]	[]	[8.892592]	[107]	[]	[11882143]
39_11497	chr1	12601909	12602309	+	1000	37.0	[]	[]	[10.370103]	[114]	[]	[12602075]
39_11503	chr1	19344303	19344703	+	1000	37.0	[8.892592]	[156]	[]	[]	[19344525]	[]
39_11504	chr1	19651118	19651518	+	1000	37.0	[]	[]	[8.044104]	[169]	[]	[19651365]
39_11508	chr1	25569186	25569586	+	1000	37.0	[12.064187]	[196]	[]	[]	[25569383]	[]
39_11509	chr1	27332856	27333256	+	1000	37.0	[8.044104]	[141]	[]	[]	[27333044]	[]
39_11517	chr1	36128115	36128515	+	1000	37.0	[8.892592]	[131]	[7.7944894]	[70]	[36128337]	[36128276]
39_11518	chr1	36516405	36516805	+	1000	37.0	[8.892592]	[192]	[]	[]	[36516651]	[]
39_11522	chr1	41417066	41417466	+	1000	37.0	[]	[]	[7.2151175]	[130]	[]	[41417291]
39_11527	chr1	46180153	46180553	+	1000	37.0	[7.397283]	[212]	[]	[]	[46180403]	[]
39_11528	chr1	46247086	46247486	+	1000	37.0	[]	[]	[10.586677]	[97]	[]	[46247247]
39_1153	chr1	145932500	145932900	+	1000	72.0	[]	[]	[7.397283, 7.397283]	[95, 129]	[]	[145932684, 145932718]
39_11531	chr1	47710383	47710783	+	1000	37.0	[]	[]	[7.7944894]	[137]	[]	[47710552]
39_11532	chr1	51649846	51650246	+	1000	37.0	[]	[]	[8.329008]	[149]	[]	[51650027]
39_11536	chr1	54408259	54408659	+	1000	37.0	[]	[]	[8.260495]	[135]	[]	[54408490]
39_11537	chr1	61057582	61057982	+	1000	37.0	[9.738007]	[184]	[]	[]	[61057816]	[]
39_11554	chr1	150321372	150321772	+	1000	37.0	[]	[]	[8.260495]	[217]	[]	[150321610]
39_11561	chr1	157311663	157312063	+	1000	37.0	[8.892592]	[144]	[10.586677]	[90]	[157311891]	[157311837]
39_11567	chr1	161721963	161722363	+	1000	37.0	[7.2151175]	[115]	[]	[]	[161722132]	[]
39_11571	chr1	167637671	167638071	+	1000	37.0	[]	[]	[12.064187]	[222]	[]	[167637919]
39_11578	chr1	182236920	182237320	+	1000	37.0	[]	[]	[8.017088, 8.329008]	[134, 157]	[]	[182237107, 182237130]
39_11579	chr1	182299124	182299524	+	1000	37.0	[8.892592]	[192]	[]	[]	[182299363]	[]
39_1158	chr12	49090297	49090697	+	1000	72.0	[]	[]	[12.064187]	[106]	[]	[49090496]
39_11581	chr1	185317910	185318310	+	1000	37.0	[]	[]	[8.017088]	[147]	[]	[185318086]
39_11584	chr1	201309432	201309832	+	1000	37.0	[10.370103]	[125]	[]	[]	[201309635]	[]
39_1159	chr15	51647195	51647595	+	1000	72.0	[12.064187, 10.370103]	[91, 130]	[]	[]	[51647380, 51647419]	[]
39_11591	chr1	203338484	203338884	+	1000	37.0	[7.7944894]	[148]	[]	[]	[203338661]	[]
39_11596	chr1	209808079	209808479	+	1000	37.0	[8.892592]	[87]	[7.397283]	[76]	[209808262]	[209808251]
39_11597	chr1	211722530	211722930	+	1000	37.0	[]	[]	[8.329008]	[134]	[]	[211722745]
39_11601	chr1	224204749	224205149	+	1000	37.0	[]	[]	[10.370103]	[163]	[]	[224204974]
39_11618	chr10	13404316	13404716	+	1000	37.0	[8.329008]	[90]	[]	[]	[13404484]	[]
39_11626	chr10	59895628	59896028	+	1000	37.0	[8.909202]	[167]	[]	[]	[59895857]	[]
39_11635	chr10	75187877	75188277	+	1000	37.0	[7.3683157]	[73]	[7.2151175]	[117]	[75188034]	[75188078]
39_11637	chr10	77971196	77971596	+	1000	37.0	[8.892592]	[120]	[]	[]	[77971384]	[]
39_11638	chr10	78925886	78926286	+	888	37.0	[8.044104]	[129]	[]	[]	[78926071]	[]
39_11639	chr10	80664064	80664464	+	1000	37.0	[10.370103]	[130]	[]	[]	[80664293]	[]
39_1164	chr17	49361282	49361682	+	1000	72.0	[]	[]	[8.502309]	[131]	[]	[49361490]
39_11643	chr10	110192533	110192933	+	1000	37.0	[10.586677]	[85]	[12.064187]	[98]	[110192709]	[110192722]
39_11645	chr11	726219	726619	+	1000	37.0	[]	[]	[10.370103]	[77]	[]	[726370]
39_11648	chr11	6389995	6390395	+	1000	37.0	[]	[]	[10.586677]	[125]	[]	[6390196]
39_11655	chr11	16606219	16606619	+	1000	37.0	[8.260495]	[104]	[]	[]	[16606387]	[]
39_11659	chr11	38538843	38539243	+	1000	37.0	[7.151105]	[98]	[]	[]	[38539039]	[]
39_1166	chr19	1438120	1438520	+	1000	72.0	[8.017088]	[55]	[]	[]	[1438271]	[]
39_11669	chr11	65371098	65371498	+	1000	37.0	[8.329008, 10.586677]	[106, 172]	[10.370103]	[118]	[65371271, 65371337]	[65371283]
39_11670	chr11	65436377	65436777	+	1000	37.0	[]	[]	[8.329008]	[168]	[]	[65436615]
39_11682	chr11	75384390	75384790	+	1000	37.0	[]	[]	[12.064187]	[195]	[]	[75384616]
39_11687	chr11	96255543	96255943	+	1000	37.0	[]	[]	[10.370103]	[109]	[]	[96255725]
39_11690	chr11	117985813	117986213	+	1000	37.0	[]	[]	[8.892592]	[142]	[]	[117986003]
39_11695	chr12	2812722	2813122	+	1000	37.0	[10.370103]	[171]	[]	[]	[2812963]	[]
39_11696	chr12	6546059	6546459	+	1000	37.0	[7.3683157, 9.738007]	[81, 100]	[]	[]	[6546240, 6546259]	[]
39_11699	chr12	26937663	26938063	+	1000	37.0	[]	[]	[10.586677, 7.2151175]	[120, 189]	[]	[26937837, 26937906]
39_117	chr15	50260527	50260927	+	1000	164.0	[10.586677]	[119]	[8.892592]	[108]	[50260743]	[50260732]
39_11703	chr12	33588277	33588677	+	1000	37.0	[]	[]	[10.370103]	[176]	[]	[33588517]
39_11721	chr12	93314530	93314930	+	1000	37.0	[]	[]	[8.260495]	[102]	[]	[93314716]
39_11725	chr12	102119928	102120328	+	1000	37.0	[10.370103]	[148]	[]	[]	[102120112]	[]
39_11735	chr12	121933205	121933605	+	1000	37.0	[10.370103]	[102]	[]	[]	[121933382]	[]
39_11738	chr12	122975887	122976287	+	1000	37.0	[]	[]	[7.151105]	[122]	[]	[122976106]
39_11741	chr12	132828744	132829144	+	1000	37.0	[]	[]	[8.260495]	[200]	[]	[132828993]
39_11745	chr13	91368926	91369326	+	1000	37.0	[10.370103]	[89]	[]	[]	[91369097]	[]
39_11752	chr14	23020758	23021158	+	1000	37.0	[]	[]	[8.909202]	[102]	[]	[23020938]
39_11757	chr14	71751201	71751601	+	1000	37.0	[10.586677]	[145]	[]	[]	[71751444]	[]
39_1178	chr3	20022886	20023286	+	1000	72.0	[]	[]	[9.738007]	[150]	[]	[20023126]
39_11782	chr15	90319982	90320382	+	1000	37.0	[10.370103]	[109]	[8.329008]	[137]	[90320165]	[90320193]
39_11785	chr15	100596764	100597164	+	1000	37.0	[]	[]	[12.064187]	[115]	[]	[100596934]
39_11802	chr16	30075660	30076060	+	1000	37.0	[]	[]	[8.260495]	[95]	[]	[30075837]
39_11805	chr16	50253905	50254305	+	1000	37.0	[]	[]	[10.586677]	[131]	[]	[50254072]
39_1181	chr6	26351451	26351851	+	1000	72.0	[]	[]	[12.064187]	[152]	[]	[26351678]
39_11817	chr16	71484418	71484818	+	1000	37.0	[]	[]	[7.7944894]	[79]	[]	[71484574]
39_11819	chr16	81526969	81527369	+	1000	37.0	[8.044104]	[226]	[]	[]	[81527205]	[]
39_11836	chr17	30728473	30728873	+	1000	37.0	[10.370103]	[196]	[]	[]	[30728694]	[]
39_11847	chr17	43232285	43232685	+	1000	37.0	[8.260495]	[104]	[]	[]	[43232486]	[]
39_11848	chr17	44168365	44168765	+	1000	37.0	[12.064187]	[175]	[]	[]	[44168590]	[]
39_11854	chr17	47719422	47719822	+	1000	37.0	[10.586677]	[116]	[8.502309]	[100]	[47719614]	[47719598]
39_1186	chr6	43969436	43969836	+	1000	72.0	[]	[]	[8.329008]	[127]	[]	[43969662]
39_11865	chr17	61175276	61175676	+	1000	37.0	[10.586677]	[98]	[]	[]	[61175458]	[]
39_11870	chr17	74163515	74163915	+	1000	37.0	[]	[]	[8.892592, 12.064187]	[88, 146]	[]	[74163700, 74163758]
39_11872	chr17	74957912	74958312	+	1000	37.0	[8.892592]	[80]	[]	[]	[74958085]	[]
39_11873	chr17	75368220	75368620	+	1000	37.0	[7.7944894]	[130]	[]	[]	[75368414]	[]
39_11891	chr19	633455	633855	+	1000	37.0	[]	[]	[7.7944894]	[72]	[]	[633616]
39_11898	chr19	1897483	1897883	+	1000	37.0	[8.329008]	[183]	[]	[]	[1897706]	[]
39_11903	chr19	3361707	3362107	+	1000	37.0	[]	[]	[12.064187]	[136]	[]	[3361908]
39_11908	chr19	8033429	8033829	+	1000	37.0	[7.7944894]	[174]	[]	[]	[8033657]	[]
39_11911	chr19	10269418	10269818	+	1000	37.0	[10.370103]	[92]	[]	[]	[10269588]	[]
39_11915	chr19	10863375	10863775	+	1000	37.0	[10.586677]	[205]	[]	[]	[10863600]	[]
39_11922	chr19	14136300	14136700	+	1000	37.0	[10.370103]	[145]	[]	[]	[14136493]	[]
39_11927	chr19	18322753	18323153	+	1000	37.0	[]	[]	[8.260495]	[119]	[]	[18322937]
39_11932	chr19	28615425	28615825	+	1000	37.0	[8.329008]	[205]	[7.7944894]	[167]	[28615675]	[28615637]
39_11937	chr19	38675520	38675920	+	1000	37.0	[]	[]	[8.909202]	[165]	[]	[38675709]
39_11948	chr19	46413563	46413963	+	1000	37.0	[8.892592]	[63]	[]	[]	[46413719]	[]
39_11951	chr19	47079316	47079716	+	1000	37.0	[]	[]	[7.151105]	[57]	[]	[47079467]
39_11954	chr19	47315239	47315639	+	1000	37.0	[]	[]	[7.748347]	[79]	[]	[47315394]
39_11957	chr19	48646518	48646918	+	1000	37.0	[]	[]	[9.738007]	[181]	[]	[48646765]
39_11959	chr19	49176992	49177392	+	1000	37.0	[12.064187]	[120]	[]	[]	[49177180]	[]
39_11967	chr19	56125833	56126233	+	1000	37.0	[8.892592]	[110]	[]	[]	[56126030]	[]
39_11969	chr1_KI270712v1_random	58120	58520	+	1000	37.0	[10.370103]	[180]	[]	[]	[58317]	[]
39_11976	chr2	36966364	36966764	+	1000	37.0	[]	[]	[8.260495]	[114]	[]	[36966557]
39_1198	chrX	153925533	153925933	+	1000	72.0	[7.7944894]	[73]	[]	[]	[153925705]	[]
39_11984	chr2	68403192	68403592	+	1000	37.0	[]	[]	[8.260495]	[153]	[]	[68403423]
39_11987	chr2	70108812	70109212	+	1000	37.0	[]	[]	[8.892592]	[188]	[]	[70109051]
39_11992	chr2	86204453	86204853	+	1000	37.0	[]	[]	[10.586677]	[126]	[]	[86204649]
39_12001	chr2	112259428	112259828	+	1000	37.0	[7.2151175]	[148]	[]	[]	[112259643]	[]
39_12013	chr2	161278500	161278900	+	1000	37.0	[]	[]	[7.7944894]	[117]	[]	[161278710]
39_12024	chr2	207417319	207417719	+	1000	37.0	[]	[]	[10.586677]	[86]	[]	[207417494]
39_12037	chr20	43583892	43584292	+	1000	37.0	[10.586677]	[84]	[]	[]	[43584052]	[]
39_12048	chr21	33976326	33976726	+	1000	37.0	[]	[]	[8.260495]	[112]	[]	[33976507]
39_12050	chr21	44017561	44017961	+	1000	37.0	[7.3683157]	[150]	[]	[]	[44017733]	[]
39_12056	chr22	19220001	19220401	+	1000	37.0	[]	[]	[7.2151175]	[229]	[]	[19220237]
39_12060	chr22	19436823	19437223	+	1000	37.0	[8.017088, 7.7944894, 8.892592]	[72, 84, 147]	[]	[]	[19436976, 19436988, 19437051]	[]
39_12062	chr22	19472285	19472685	+	1000	37.0	[8.260495]	[157]	[]	[]	[19472504]	[]
39_12069	chr22	19859042	19859442	+	1000	37.0	[]	[]	[8.909202]	[107]	[]	[19859244]
39_12074	chr22	20321584	20321984	+	1000	37.0	[]	[]	[12.064187]	[92]	[]	[20321765]
39_12075	chr22	20378591	20378991	+	1000	37.0	[]	[]	[10.370103, 7.151105]	[91, 133]	[]	[20378775, 20378817]
39_12083	chr22	20648166	20648566	+	1000	37.0	[]	[]	[8.892592]	[88]	[]	[20648342]
39_12085	chr22	20841694	20842094	+	1000	37.0	[8.260495]	[155]	[]	[]	[20841894]	[]
39_12088	chr22	20924719	20925119	+	1000	37.0	[8.329008]	[145]	[]	[]	[20924915]	[]
39_12090	chr22	20944737	20945137	+	1000	37.0	[7.7944894]	[127]	[]	[]	[20944905]	[]
39_1210	chr1	234866261	234866661	+	1000	71.0	[]	[]	[7.2151175]	[90]	[]	[234866444]
39_12113	chr22	22465122	22465522	+	1000	37.0	[10.370103, 8.329008]	[63, 102]	[]	[]	[22465283, 22465322]	[]
39_12114	chr22	22480756	22481156	+	1000	37.0	[]	[]	[7.7944894]	[81]	[]	[22480925]
39_12116	chr22	22571369	22571769	+	1000	37.0	[7.2151175]	[146]	[]	[]	[22571594]	[]
39_12117	chr22	22606088	22606488	+	1000	37.0	[8.044104]	[148]	[]	[]	[22606285]	[]
39_12119	chr22	22708319	22708719	+	1000	37.0	[10.370103]	[158]	[]	[]	[22708562]	[]
39_12121	chr22	22889479	22889879	+	1000	37.0	[]	[]	[8.892592]	[87]	[]	[22889651]
39_12123	chr22	22957506	22957906	+	1000	37.0	[]	[]	[7.2151175]	[159]	[]	[22957732]
39_12131	chr3	4759896	4760296	+	1000	37.0	[10.370103]	[136]	[7.2151175]	[144]	[4760125]	[4760133]
39_12138	chr3	12837801	12838201	+	1000	37.0	[8.329008, 10.586677]	[85, 101]	[]	[]	[12837958, 12837974]	[]
39_12140	chr3	13013065	13013465	+	1000	37.0	[]	[]	[12.064187, 10.586677]	[109, 120]	[]	[13013236, 13013247]
39_1215	chr11	108223425	108223825	+	1000	71.0	[8.892592, 8.329008]	[99, 148]	[]	[]	[108223597, 108223646]	[]
39_12151	chr3	42811431	42811831	+	1000	37.0	[8.502309]	[153]	[]	[]	[42811654]	[]
39_12152	chr3	42831303	42831703	+	1000	37.0	[7.397283]	[136]	[]	[]	[42831475]	[]
39_12156	chr3	47379083	47379483	+	630	37.0	[9.738007]	[306]	[9.738007]	[340]	[47379296]	[47379330]
39_1216	chr12	123719555	123719955	+	1000	71.0	[]	[]	[8.017088]	[137]	[]	[123719786]
39_12162	chr3	52287693	52288093	+	1000	37.0	[8.260495]	[129]	[]	[]	[52287868]	[]
39_12163	chr3	52670817	52671217	+	1000	37.0	[8.909202]	[114]	[8.909202]	[154]	[52671018]	[52671058]
39_1217	chr14	91202348	91202748	+	1000	71.0	[9.738007, 8.329008, 8.502309]	[99, 105, 119]	[]	[]	[91202523, 91202529, 91202543]	[]
39_12175	chr3	195700440	195700840	+	1000	37.0	[8.329008]	[112]	[]	[]	[195700607]	[]
39_12177	chr3	196122988	196123388	+	1000	37.0	[]	[]	[8.502309]	[112]	[]	[196123158]
39_12179	chr3	196181877	196182277	+	1000	37.0	[8.892592]	[114]	[]	[]	[196182064]	[]
39_12180	chr3	197960481	197960881	+	1000	37.0	[7.151105, 7.397283]	[145, 169]	[]	[]	[197960655, 197960679]	[]
39_12191	chr4	121790947	121791347	+	1000	37.0	[]	[]	[7.151105, 7.748347]	[119, 135]	[]	[121791166, 121791182]
39_12202	chr5	37576073	37576473	+	1000	37.0	[]	[]	[10.370103]	[107]	[]	[37576261]
39_12205	chr5	68423189	68423589	+	1000	37.0	[]	[]	[10.370103]	[133]	[]	[68423375]
39_12207	chr5	79811125	79811525	+	1000	37.0	[10.370103]	[125]	[]	[]	[79811338]	[]
39_12214	chr5	111512906	111513306	+	1000	37.0	[9.738007, 9.738007, 9.738007]	[134, 140, 150]	[]	[]	[111513129, 111513135, 111513145]	[]
39_1222	chr17	78665877	78666277	+	1000	71.0	[12.064187]	[108]	[]	[]	[78666073]	[]
39_12220	chr5	138488511	138488911	+	1000	37.0	[8.260495, 10.586677]	[61, 75]	[7.151105]	[158]	[138488663, 138488677]	[138488760]
39_12223	chr5	150350504	150350904	+	1000	37.0	[7.3683157]	[97]	[]	[]	[150350684]	[]
39_12234	chr6	6694291	6694691	+	1000	37.0	[10.370103]	[226]	[]	[]	[6694523]	[]
39_12240	chr6	13989715	13990115	+	1000	37.0	[8.329008]	[172]	[]	[]	[13989959]	[]
39_12244	chr6	15730432	15730832	+	1000	37.0	[8.260495]	[147]	[]	[]	[15730677]	[]
39_12250	chr6	26577381	26577781	+	1000	37.0	[]	[]	[12.064187]	[132]	[]	[26577606]
39_12251	chr6	27532090	27532490	+	1000	37.0	[7.7944894]	[66]	[]	[]	[27532251]	[]
39_12252	chr6	27672152	27672552	+	1000	37.0	[]	[]	[10.370103]	[188]	[]	[27672353]
39_12253	chr6	28682541	28682941	+	1000	37.0	[]	[]	[9.738007]	[180]	[]	[28682790]
39_12261	chr6	33313104	33313504	+	1000	37.0	[10.586677]	[89]	[]	[]	[33313261]	[]
39_12270	chr6	37538115	37538515	+	1000	37.0	[10.586677]	[110]	[]	[]	[37538308]	[]
39_12275	chr6	43391447	43391847	+	1000	37.0	[]	[]	[10.370103, 7.748347]	[89, 163]	[]	[43391617, 43391691]
39_12284	chr6	109236350	109236750	+	1000	37.0	[]	[]	[7.7944894]	[62]	[]	[109236501]
39_12291	chr6	129671898	129672298	+	1000	37.0	[]	[]	[9.738007]	[108]	[]	[129672081]
39_123	chr17	41678537	41678937	+	1000	162.0	[]	[]	[7.2151175]	[52]	[]	[41678688]
39_1230	chr22	19815139	19815539	+	1000	71.0	[7.7944894]	[172]	[]	[]	[19815324]	[]
39_12311	chr7	5563543	5563943	+	1000	37.0	[7.7944894]	[90]	[]	[]	[5563730]	[]
39_1232	chr22	20656591	20656991	+	1000	71.0	[8.260495]	[66]	[8.044104, 7.2151175]	[118, 141]	[20656748]	[20656800, 20656823]
39_12329	chr7	98733023	98733423	+	1000	37.0	[]	[]	[10.370103]	[125]	[]	[98733244]
39_12338	chr7	106074241	106074641	+	1000	37.0	[]	[]	[10.370103]	[133]	[]	[106074456]
39_1234	chr22	21861435	21861835	+	1000	71.0	[12.064187]	[86]	[]	[]	[21861615]	[]
39_12342	chr7	108211370	108211770	+	1000	37.0	[7.3683157]	[111]	[]	[]	[108211569]	[]
39_12343	chr7	108568100	108568500	+	1000	37.0	[8.329008]	[81]	[]	[]	[108568253]	[]
39_12357	chr7	135281481	135281881	+	1000	37.0	[9.738007]	[123]	[8.909202]	[68]	[135281704]	[135281649]
39_1236	chr22	36467964	36468364	+	1000	71.0	[7.397283]	[120]	[12.064187]	[95]	[36468180]	[36468155]
39_12361	chr7	140317554	140317954	+	1000	37.0	[]	[]	[9.738007]	[116]	[]	[140317754]
39_12365	chr7	148851368	148851768	+	1000	37.0	[7.397283]	[200]	[8.329008, 8.017088]	[149, 176]	[148851596]	[148851545, 148851572]
39_12366	chr7	148983618	148984018	+	1000	37.0	[12.064187]	[199]	[]	[]	[148983859]	[]
39_12369	chr7	150407064	150407464	+	1000	37.0	[]	[]	[10.370103]	[223]	[]	[150407289]
39_12381	chr7	157525459	157525859	+	1000	37.0	[7.2151175]	[102]	[]	[]	[157525629]	[]
39_12384	chr8	11943560	11943960	+	1000	37.0	[]	[]	[8.909202]	[109]	[]	[11943756]
39_12395	chr8	66752542	66752942	+	1000	37.0	[7.397283]	[83]	[]	[]	[66752722]	[]
39_12396	chr8	95226410	95226810	+	1000	37.0	[]	[]	[10.370103]	[191]	[]	[95226613]
39_12401	chr8	129999920	130000320	+	1000	37.0	[]	[]	[10.370103]	[157]	[]	[130000141]
39_1241	chr4	55729785	55730185	+	1000	71.0	[12.064187]	[101]	[]	[]	[55729983]	[]
39_12411	chr9	99266445	99266845	+	1000	37.0	[]	[]	[8.329008]	[147]	[]	[99266623]
39_12419	chr9	124852756	124853156	+	1000	37.0	[]	[]	[8.044104]	[107]	[]	[124852954]
39_12422	chr9	128082174	128082574	+	1000	37.0	[10.370103]	[77]	[]	[]	[128082337]	[]
39_12429	chr9	129490168	129490568	+	1000	37.0	[]	[]	[10.586677]	[144]	[]	[129490390]
39_12436	chr9	131247532	131247932	+	1000	37.0	[7.7944894]	[196]	[]	[]	[131247780]	[]
39_12448	chr1	1890928	1891328	+	1000	36.0	[]	[]	[7.7944894]	[95]	[]	[1891104]
39_12458	chr1	10511610	10512010	+	1000	36.0	[10.586677]	[117]	[]	[]	[10511785]	[]
39_12459	chr1	11060224	11060624	+	1000	36.0	[7.397283]	[177]	[]	[]	[11060470]	[]
39_12466	chr1	17502286	17502686	+	1000	36.0	[12.064187]	[150]	[]	[]	[17502525]	[]
39_12468	chr1	19582227	19582627	+	1000	36.0	[8.260495]	[99]	[]	[]	[19582416]	[]
39_12470	chr1	21651333	21651733	+	1000	36.0	[7.151105]	[98]	[8.017088]	[111]	[21651495]	[21651508]
39_12473	chr1	22976324	22976724	+	1000	36.0	[]	[]	[7.397283, 9.738007]	[121, 212]	[]	[22976479, 22976570]
39_12480	chr1	27563212	27563612	+	1000	36.0	[]	[]	[8.329008]	[153]	[]	[27563420]
39_12484	chr1	32123364	32123764	+	1000	36.0	[8.909202]	[197]	[]	[]	[32123600]	[]
39_12487	chr1	32761319	32761719	+	1000	36.0	[8.329008]	[161]	[]	[]	[32761555]	[]
39_12488	chr1	32939767	32940167	+	867	36.0	[]	[]	[7.748347]	[103]	[]	[32939962]
39_12492	chr1	37434171	37434571	+	1000	36.0	[]	[]	[7.2151175]	[131]	[]	[37434369]
39_125	chr22	20858676	20859076	+	1000	162.0	[8.502309]	[161]	[]	[]	[20858912]	[]
39_12501	chr1	46616533	46616933	+	1000	36.0	[]	[]	[10.370103]	[123]	[]	[46616743]
39_12503	chr1	51875529	51875929	+	1000	36.0	[]	[]	[8.329008]	[130]	[]	[51875709]
39_12505	chr1	52913590	52913990	+	1000	36.0	[7.7944894, 9.738007]	[161, 189]	[]	[]	[52913793, 52913821]	[]
39_12506	chr1	53183261	53183661	+	1000	36.0	[10.370103]	[122]	[]	[]	[53183434]	[]
39_12516	chr1	108327644	108328044	+	1000	36.0	[8.909202]	[101]	[]	[]	[108327833]	[]
39_12522	chr1	115641403	115641803	+	1000	36.0	[8.017088]	[156]	[]	[]	[115641625]	[]
39_12524	chr1	116758067	116758467	+	1000	36.0	[]	[]	[7.7944894]	[162]	[]	[116758306]
39_12525	chr1	117605097	117605497	+	1000	36.0	[7.2151175]	[135]	[7.397283]	[61]	[117605327]	[117605253]
39_12533	chr1	155745400	155745800	+	1000	36.0	[]	[]	[12.064187]	[179]	[]	[155745631]
39_1254	chr8	143899428	143899828	+	1000	71.0	[7.7944894]	[140]	[]	[]	[143899665]	[]
39_12546	chr1	181087312	181087712	+	1000	36.0	[10.370103]	[77]	[]	[]	[181087476]	[]
39_12549	chr1	201016127	201016527	+	1000	36.0	[]	[]	[7.2151175]	[151]	[]	[201016294]
39_12551	chr1	204984379	204984779	+	1000	36.0	[]	[]	[10.370103]	[199]	[]	[204984623]
39_12555	chr1	206798091	206798491	+	1000	36.0	[]	[]	[8.260495]	[130]	[]	[206798310]
39_12560	chr1	220271587	220271987	+	1000	36.0	[7.2151175]	[141]	[8.892592]	[78]	[220271809]	[220271746]
39_12565	chr1	223715269	223715669	+	1000	36.0	[8.260495]	[131]	[]	[]	[223715491]	[]
39_12567	chr1	224542822	224543222	+	1000	36.0	[9.738007]	[107]	[]	[]	[224543018]	[]
39_12570	chr1	227563789	227564189	+	1000	36.0	[7.151105]	[79]	[]	[]	[227563949]	[]
39_1258	chr9	131164012	131164412	+	1000	71.0	[8.329008]	[85]	[]	[]	[131164186]	[]
39_12581	chr1	236420945	236421345	+	1000	36.0	[]	[]	[8.017088]	[73]	[]	[236421112]
39_12596	chr10	27154199	27154599	+	1000	36.0	[]	[]	[8.260495]	[170]	[]	[27154440]
39_12599	chr10	43293237	43293637	+	1000	36.0	[7.397283]	[171]	[]	[]	[43293467]	[]
39_1260	chrUn_GL000224v1	4219	4619	+	1000	71.0	[8.260495]	[129]	[]	[]	[4408]	[]
