#PeakID(python identify_motif.py ./ENCODE_processed_files/ATF3_idr.fa ATF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
886_11793	chr11	72143861	72144261	+	1000	174.5	[4.673748]	[180]	[4.670253]	[180]	[72144041]	[72144041]
886_11800	chr17	49760943	49761343	+	1000	174.5	[7.163356]	[96]	[6.8545146]	[96]	[49761135]	[49761135]
886_11810	chr4	8305740	8306140	+	1000	174.5	[12.332103]	[221]	[11.8935375]	[221]	[8305988]	[8305988]
886_11825	chr10	45062047	45062447	+	1000	174.0	[17.939297]	[94]	[17.939297]	[94]	[45062240]	[45062240]
886_11827	chr10	104333276	104333676	+	1000	174.0	[11.260322, 8.061547]	[81, 112]	[11.688987, 8.266545]	[81, 112]	[104333449, 104333480]	[104333449, 104333480]
886_11833	chr13	91802959	91803359	+	1000	174.0	[8.439688]	[103]	[8.130846]	[103]	[91803151]	[91803151]
886_1184	chr8	125273858	125274258	+	1000	701.5	[12.536653]	[105]	[12.965319]	[105]	[125274055]	[125274055]
886_11840	chr2	38702424	38702824	+	1000	174.0	[8.899761]	[104]	[8.704662]	[104]	[38702604]	[38702604]
886_11858	chr1	220487484	220487884	+	1000	173.5	[17.29618]	[101]	[17.30608]	[101]	[220487677]	[220487677]
886_11869	chr17	2064948	2065348	+	1000	173.5	[6.3307967]	[89]	[5.902131]	[89]	[2065135]	[2065135]
886_1187	chr14	67414168	67414568	+	1000	700.5	[5.902131, 4.493954]	[135, 138]	[6.3307967, 4.179032]	[135, 138]	[67414394, 67414397]	[67414394, 67414397]
886_119	chr19	50358786	50359186	+	1000	1313.0	[10.028443, 17.29618, 11.304774, 13.53349]	[59, 95, 106, 136]	[10.028443, 17.30608, 11.304774, 13.413666]	[59, 95, 106, 136]	[50358938, 50358974, 50358985, 50359015]	[50358938, 50358974, 50358985, 50359015]
886_11910	chr14	37399503	37399903	+	1000	173.0	[5.0544653]	[81]	[4.625799]	[81]	[37399676]	[37399676]
886_11915	chr17	38853666	38854066	+	1000	173.0	[9.007859]	[121]	[9.007859, 4.037037]	[121, 137]	[38853841]	[38853841, 38853857]
886_11937	chr9	91948353	91948753	+	1000	173.0	[9.7015]	[105]	[9.348108]	[105]	[91948533]	[91948533]
886_11975	chr4	166165859	166166259	+	1000	172.5	[12.536653]	[113]	[12.965319]	[113]	[166166060]	[166166060]
886_11978	chr7	108461914	108462314	+	1000	172.5	[11.304774]	[117]	[11.304774]	[117]	[108462122]	[108462122]
886_11995	chr15	58111149	58111549	+	1000	172.0	[4.670253]	[110]	[4.670253]	[110]	[58111303]	[58111303]
886_12020	chr6	161922775	161923175	+	1000	172.0	[7.4727845]	[110]	[7.2392173]	[110]	[161922969]	[161922969]
886_12027	chr9	133123139	133123539	+	1000	172.0	[4.670253]	[162]	[4.670253]	[162]	[133123364]	[133123364]
886_12052	chr2	144553274	144553674	+	1000	171.5	[7.4727845]	[115]	[7.2392173]	[115]	[144553474]	[144553474]
886_12056	chr20	36104260	36104660	+	1000	171.5	[4.670253]	[122]	[4.670253]	[122]	[36104476]	[36104476]
886_12062	chr3	24368603	24369003	+	1000	171.5	[12.536653]	[125]	[12.965319]	[125]	[24368817]	[24368817]
886_12075	chr8	116766261	116766661	+	1000	171.5	[7.5985394]	[117]	[7.482553]	[117]	[116766443]	[116766443]
886_12092	chr12	57452172	57452572	+	1000	171.0	[5.635942]	[132]	[5.516118]	[132]	[57452372]	[57452372]
886_12093	chr12	89117729	89118129	+	1000	171.0	[17.30608]	[99]	[17.29618]	[99]	[89117925]	[89117925]
886_12108	chr20	58585450	58585850	+	1000	171.0	[17.30608]	[100]	[17.29618]	[100]	[58585642]	[58585642]
886_1212	chr1	176879710	176880110	+	1000	695.0	[4.037037]	[152]	[]	[]	[176879953]	[]
886_12136	chr11	112286006	112286406	+	1000	170.5	[6.8989677]	[121]	[6.779144]	[121]	[112286187]	[112286187]
886_12146	chr18	328908	329308	+	1000	170.5	[17.30608]	[97]	[17.29618]	[97]	[329104]	[329104]
886_12159	chr3	127961939	127962339	+	1000	170.5	[11.304774]	[119]	[11.304774]	[119]	[127962146]	[127962146]
886_1217	chr11	10490542	10490942	+	1000	694.5	[7.4727845]	[133]	[7.2392173]	[133]	[10490773]	[10490773]
886_12172	chr1	6624621	6625021	+	1000	170.0	[13.240523]	[86]	[13.4641905]	[86]	[6624796]	[6624796]
886_1218	chr11	103091999	103092399	+	1000	694.5	[6.265752]	[107]	[6.136028]	[107]	[103092205]	[103092205]
886_12181	chr11	31512117	31512517	+	1000	170.0	[17.30608]	[125]	[17.29618]	[125]	[31512329]	[31512329]
886_12193	chr17	38509363	38509763	+	1000	170.0	[4.625799]	[114]	[5.0544653]	[114]	[38509561]	[38509561]
886_122	chr21	17611499	17611899	+	1000	1305.5	[17.30608]	[96]	[17.29618]	[96]	[17611694]	[17611694]
886_12206	chr4	128604798	128605198	+	1000	170.0	[11.304774]	[135]	[11.304774]	[135]	[128605027]	[128605027]
886_12215	chrX	136847845	136848245	+	1000	170.0	[4.037037]	[118]	[]	[]	[136848031]	[]
886_12226	chr10	47340614	47341014	+	1000	169.5	[5.067771, 11.903437]	[113, 127]	[4.6391053, 12.322203]	[113, 127]	[47340812, 47340826]	[47340812, 47340826]
886_1223	chr12	104604107	104604507	+	1000	693.5	[4.673748]	[125]	[4.670253]	[125]	[104604324]	[104604324]
886_12244	chr4	4659987	4660387	+	1000	169.5	[5.259015]	[73]	[5.697581]	[73]	[4660154]	[4660154]
886_12246	chr4	159145937	159146337	+	1000	169.5	[11.304774]	[228]	[11.304774]	[228]	[159146143]	[159146143]
886_12247	chr5	65127252	65127652	+	1000	169.5	[8.899761]	[91]	[8.704662]	[91]	[65127429]	[65127429]
886_1225	chr1	220119030	220119430	+	1000	693.0	[8.704662]	[71]	[8.899761]	[71]	[220119185]	[220119185]
886_1226	chr12	120528988	120529388	+	1000	693.0	[5.502812]	[93]	[5.6226363]	[93]	[120529180]	[120529180]
886_12264	chr1	15329089	15329489	+	1000	169.0	[6.6060014, 5.259015]	[116, 159]	[6.8296685, 5.697581]	[116, 159]	[15329283, 15329326]	[15329283, 15329326]
886_12274	chr16	46573563	46573963	+	1000	169.0	[5.259015]	[69]	[5.697581]	[69]	[46573721]	[46573721]
886_12276	chr17	35788701	35789101	+	1000	169.0	[12.536653]	[120]	[12.965319]	[120]	[35788907]	[35788907]
886_12278	chr17	76716021	76716421	+	1000	169.0	[5.902131]	[113]	[6.3307967]	[113]	[76716220]	[76716220]
886_12284	chr2	113010091	113010491	+	1000	169.0	[4.037037, 5.697581]	[103, 140]	[5.259015]	[140]	[113010279, 113010316]	[113010316]
886_12292	chr4	174658288	174658688	+	755	169.0	[4.037037]	[72]	[]	[]	[174658454]	[]
886_12293	chr5	10913825	10914225	+	1000	169.0	[4.9423013]	[138]	[5.1758685]	[138]	[10914060]	[10914060]
886_12296	chr5	82447859	82448259	+	1000	169.0	[11.304774]	[126]	[11.304774]	[126]	[82448059]	[82448059]
886_12308	chr8	89901597	89901997	+	1000	169.0	[]	[]	[4.037037]	[58]	[]	[89901754]
886_12315	chr1	18922260	18922660	+	1000	168.5	[12.137334]	[101]	[12.257158]	[101]	[18922454]	[18922454]
886_12327	chr12	27523997	27524397	+	1000	168.5	[7.837879]	[89]	[8.490212]	[89]	[27524175]	[27524175]
886_12342	chr2	30421972	30422372	+	689	168.5	[7.4877305, 5.902131]	[146, 156]	[7.806472, 6.3307967]	[146, 156]	[30422210, 30422220]	[30422210, 30422220]
886_12356	chr3	171328423	171328823	+	1000	168.5	[6.8989677]	[98]	[6.779144]	[98]	[171328620]	[171328620]
886_12367	chr7	62272390	62272790	+	916	168.5	[6.779144, 6.3307967]	[122, 158]	[6.8989677, 5.902131]	[122, 158]	[62272602, 62272638]	[62272602, 62272638]
886_12375	chr8	89757526	89757926	+	1000	168.5	[9.058384]	[98]	[8.714892]	[98]	[89757716]	[89757716]
886_12381	chr1	87854036	87854436	+	1000	168.0	[6.8989677]	[112]	[6.779144]	[112]	[87854244]	[87854244]
886_12383	chr1	153633816	153634216	+	1000	168.0	[9.7015]	[168]	[9.348108]	[168]	[153634016]	[153634016]
886_12384	chr1	186375533	186375933	+	1000	168.0	[7.482553]	[141]	[7.5985394]	[141]	[186375754]	[186375754]
886_12390	chr11	18616003	18616403	+	1000	168.0	[4.673748]	[146]	[4.670253]	[146]	[18616212]	[18616212]
886_12406	chr2	219206555	219206955	+	1000	168.0	[13.873739]	[140]	[14.1073065]	[140]	[219206777]	[219206777]
886_12414	chr4	105708537	105708937	+	1000	168.0	[10.028443]	[190]	[10.028443]	[190]	[105708779]	[105708779]
886_1242	chrX	49037882	49038282	+	1000	691.0	[5.902131, 12.965319]	[107, 119]	[6.3307967, 12.536653]	[107, 119]	[49038089, 49038101]	[49038089, 49038101]
886_1243	chr3	150371801	150372201	+	1000	690.5	[11.260322, 6.255852]	[90, 116]	[11.688987, 6.145928]	[90, 116]	[150371988, 150372014]	[150371988, 150372014]
886_12441	chr10	28872794	28873194	+	1000	167.5	[6.919559]	[130]	[6.929459]	[130]	[28873006]	[28873006]
886_12444	chr13	37923186	37923586	+	1000	167.5	[6.3307967]	[111]	[5.902131]	[111]	[37923352]	[37923352]
886_1247	chr10	97319020	97319420	+	1000	689.5	[16.662966]	[114]	[16.662966]	[114]	[97319225]	[97319225]
886_1248	chr12	57771662	57772062	+	1000	689.5	[13.4641905]	[90]	[13.240523]	[90]	[57771851]	[57771851]
886_12481	chr10	71974472	71974872	+	1000	167.0	[12.322203]	[112]	[11.903437]	[112]	[71974667]	[71974667]
886_12483	chr10	92756343	92756743	+	1000	167.0	[]	[]	[4.037037]	[245]	[]	[92756520]
886_12484	chr11	113447962	113448362	+	1000	167.0	[4.670253]	[154]	[4.673748]	[154]	[113448197]	[113448197]
886_1249	chr16	46398720	46399120	+	1000	689.5	[4.670253, 6.3307967]	[86, 135]	[4.670253, 5.902131]	[86, 135]	[46398905, 46398954]	[46398905, 46398954]
886_12499	chr21	43319296	43319696	+	1000	167.0	[11.304774]	[123]	[11.304774]	[123]	[43319508]	[43319508]
886_125	chr1	173867841	173868241	+	1000	1301.5	[17.29618]	[100]	[17.30608]	[100]	[173868031]	[173868031]
886_1250	chr19	56314452	56314852	+	1000	689.5	[16.662966]	[89]	[16.662966]	[89]	[56314639]	[56314639]
886_12501	chr3	45716968	45717368	+	1000	167.0	[8.704662]	[130]	[8.899761]	[130]	[45717186]	[45717186]
886_12509	chr7	92642182	92642582	+	1000	167.0	[6.6060014]	[132]	[4.037037, 6.8296685]	[88, 132]	[92642410]	[92642366, 92642410]
886_1251	chr6	90479217	90479617	+	1000	689.0	[5.0544653]	[76]	[4.625799]	[76]	[90479392]	[90479392]
886_12519	chr1	58898981	58899381	+	1000	166.5	[4.037037]	[285]	[]	[]	[58899219]	[]
886_12546	chr5	140295338	140295738	+	1000	166.5	[6.6060014]	[120]	[6.8296685]	[120]	[140295515]	[140295515]
886_12556	chr8	96006235	96006635	+	1000	166.5	[5.502812]	[98]	[5.6226363]	[98]	[96006427]	[96006427]
886_12572	chr18	57660977	57661377	+	1000	166.0	[5.373662]	[116]	[5.3698244]	[116]	[57661185]	[57661185]
886_12581	chr4	170007064	170007464	+	1000	166.0	[6.136028]	[124]	[6.265752]	[124]	[170007241]	[170007241]
886_12596	chr6	150008515	150008915	+	1000	166.0	[5.697581]	[92]	[5.259015]	[92]	[150008699]	[150008699]
886_1260	chr22	38700866	38701266	+	1000	687.5	[10.028443, 5.635942, 14.1073065]	[81, 93, 104]	[10.028443, 5.516118, 13.873739]	[81, 93, 104]	[38701044, 38701056, 38701067]	[38701044, 38701056, 38701067]
886_1262	chr1	114581601	114582001	+	1000	686.5	[12.257158, 4.037037]	[83, 88]	[12.137334]	[83]	[114581782, 114581787]	[114581782]
886_12626	chr15	48671306	48671706	+	1000	165.5	[5.268915]	[95]	[5.687681]	[95]	[48671499]	[48671499]
886_1263	chr11	124079664	124080064	+	1000	686.5	[5.697581]	[89]	[5.259015]	[89]	[124079850]	[124079850]
886_12638	chr20	57260218	57260618	+	1000	165.5	[17.30608]	[90]	[17.29618]	[90]	[57260406]	[57260406]
886_1264	chr2	205902392	205902792	+	1000	686.0	[12.536653, 6.3307967]	[100, 103]	[12.965319, 5.902131]	[100, 103]	[205902592, 205902595]	[205902592, 205902595]
886_12642	chr3	197467052	197467452	+	1000	165.5	[6.3307967]	[82]	[5.902131]	[82]	[197467206]	[197467206]
886_12644	chr4	110193741	110194141	+	1000	165.5	[10.661659]	[144]	[10.671558]	[144]	[110193900]	[110193900]
886_12648	chr5	53276842	53277242	+	1000	165.5	[6.255852, 6.255852]	[91, 142]	[6.145928, 6.145928]	[91, 142]	[53277021, 53277072]	[53277021, 53277072]
886_12649	chr5	56183452	56183852	+	1000	165.5	[]	[]	[4.037037]	[170]	[]	[56183701]
886_12664	chrX	109975382	109975782	+	1000	165.5	[4.037037]	[166]	[]	[]	[109975540]	[]
886_12670	chr10	21052039	21052439	+	1000	165.0	[4.037037]	[141]	[]	[]	[21052253]	[]
886_12676	chr19	10828967	10829367	+	1000	165.0	[4.040532, 8.266545]	[78, 132]	[8.061547]	[132]	[10829133, 10829187]	[10829187]
886_1268	chr3	171192201	171192601	+	1000	685.0	[6.3307967]	[80]	[5.902131]	[80]	[171192369]	[171192369]
886_12680	chr2	127864851	127865251	+	1000	165.0	[12.536653]	[86]	[12.965319]	[86]	[127865037]	[127865037]
886_12686	chr3	13277939	13278339	+	1000	165.0	[5.687681]	[160]	[5.268915]	[160]	[13278189]	[13278189]
886_12695	chr4	173891051	173891451	+	1000	165.0	[13.413666]	[126]	[13.53349]	[126]	[173891264]	[173891264]
886_12702	chr7	451892	452292	+	1000	165.0	[16.662966]	[103]	[16.662966]	[103]	[452094]	[452094]
886_12707	chr9	70413811	70414211	+	1000	165.0	[10.661659]	[72]	[10.671558]	[72]	[70413975]	[70413975]
886_12712	chr1	212565061	212565461	+	1000	164.5	[12.965319]	[127]	[12.536653]	[127]	[212565283]	[212565283]
886_12722	chr15	65832769	65833169	+	1000	164.5	[4.670253]	[160]	[4.670253]	[160]	[65832921]	[65832921]
886_12728	chr17	59754554	59754954	+	1000	164.5	[4.670253]	[71]	[4.670253]	[71]	[59754720]	[59754720]
886_12731	chr2	236762658	236763058	+	1000	164.5	[17.29618]	[122]	[17.30608, 4.037037]	[122, 150]	[236762873]	[236762873, 236762901]
886_12746	chr6	108002848	108003248	+	1000	164.5	[6.3910904]	[109]	[5.968487]	[109]	[108003048]	[108003048]
886_12747	chr6	168962865	168963265	+	1000	164.5	[16.662966, 10.028443]	[93, 149]	[16.662966, 10.028443]	[93, 149]	[168963057, 168963113]	[168963057, 168963113]
886_12750	chr7	106679387	106679787	+	1000	164.5	[4.670253, 4.6391053]	[238, 253]	[4.670253, 5.067771]	[238, 253]	[106679602, 106679617]	[106679602, 106679617]
886_12752	chr8	117520519	117520919	+	1000	164.5	[4.670253, 12.137334]	[85, 102]	[4.670253, 12.257158]	[85, 102]	[117520698, 117520715]	[117520698, 117520715]
886_12755	chr1	15429759	15430159	+	1000	164.0	[10.661659]	[149]	[10.671558]	[149]	[15429992]	[15429992]
886_12760	chr1	154936885	154937285	+	1000	164.0	[6.6060014]	[141]	[6.8296685]	[141]	[154937061]	[154937061]
886_12773	chr2	200156462	200156862	+	942	164.0	[11.8935375]	[121]	[12.332103]	[121]	[200156682]	[200156682]
886_12776	chr3	11757385	11757785	+	1000	164.0	[11.8935375]	[131]	[12.332103]	[131]	[11757596]	[11757596]
886_12779	chr3	179259920	179260320	+	812	164.0	[5.0544653]	[78]	[4.625799, 4.037037]	[78, 103]	[179260097]	[179260097, 179260122]
886_12780	chr4	173318533	173318933	+	1000	164.0	[]	[]	[4.037037]	[148]	[]	[173318776]
886_12799	chr1	221316502	221316902	+	1000	163.5	[7.2392173]	[143]	[7.4727845]	[143]	[221316729]	[221316729]
886_128	chr9	33001447	33001847	+	1000	1295.5	[13.873739, 16.662966]	[97, 128]	[14.1073065, 16.662966]	[97, 128]	[33001634, 33001665]	[33001634, 33001665]
886_12805	chr12	53378695	53379095	+	1000	163.5	[11.304774]	[90]	[11.304774]	[90]	[53378852]	[53378852]
886_12807	chr14	100788986	100789386	+	1000	163.5	[7.163356]	[125]	[6.8545146]	[125]	[100789194]	[100789194]
886_1281	chr17	82267529	82267929	+	1000	683.0	[]	[]	[4.084406]	[138]	[]	[82267756]
886_12811	chr17	28336242	28336642	+	1000	163.5	[12.008184]	[98]	[12.004346]	[98]	[28336439]	[28336439]
886_12868	chr2	186591158	186591558	+	1000	163.0	[9.133328]	[118]	[8.471095]	[118]	[186591366]	[186591366]
886_12870	chr20	38091366	38091766	+	1000	163.0	[11.688987]	[121]	[11.260322]	[121]	[38091570]	[38091570]
886_12871	chr20	43667384	43667784	+	1000	163.0	[12.536653]	[108]	[12.965319]	[108]	[43667580]	[43667580]
886_12878	chr3	198079873	198080273	+	1000	163.0	[]	[]	[4.037037]	[161]	[]	[198080082]
886_1288	chr17	82885819	82886219	+	1000	682.0	[10.028443]	[103]	[10.028443]	[103]	[82886016]	[82886016]
886_12882	chr4	174592938	174593338	+	1000	163.0	[]	[]	[4.037037]	[159]	[]	[174593173]
886_12883	chr4	186726575	186726975	+	1000	163.0	[13.240523]	[134]	[13.4641905]	[134]	[186726744]	[186726744]
886_129	chr1	36464245	36464645	+	1000	1295.0	[6.255852]	[102]	[6.145928]	[102]	[36464442]	[36464442]
886_12903	chr1	45913352	45913752	+	1000	162.5	[8.471095]	[144]	[9.133328]	[144]	[45913559]	[45913559]
886_12905	chr10	3534435	3534835	+	1000	162.5	[5.687681, 11.903437, 6.3307967]	[94, 116, 119]	[5.268915, 12.322203, 5.902131]	[94, 116, 119]	[3534616, 3534638, 3534641]	[3534616, 3534638, 3534641]
886_12915	chr16	32842854	32843254	+	1000	162.5	[6.3307967]	[103]	[5.902131]	[103]	[32843052]	[32843052]
886_12931	chr3	65151671	65152071	+	1000	162.5	[13.873739]	[105]	[14.1073065]	[105]	[65151868]	[65151868]
886_1295	chr19	2524789	2525189	+	1000	679.0	[4.625799]	[142]	[5.0544653]	[142]	[2525014]	[2525014]
886_12958	chr17	59707407	59707807	+	1000	162.0	[6.6060014]	[172]	[6.8296685]	[172]	[59707643]	[59707643]
886_12977	chr6	89819595	89819995	+	1000	162.0	[12.008184]	[97]	[12.004346]	[97]	[89819784]	[89819784]
886_13013	chr6	166942819	166943219	+	1000	161.5	[9.348108, 4.670253]	[180, 196]	[9.7015, 4.670253]	[180, 196]	[166943049, 166943065]	[166943049, 166943065]
886_13017	chr7	116954155	116954555	+	1000	161.5	[]	[]	[4.037037]	[93]	[]	[116954338]
886_1302	chrX	13647661	13648061	+	1000	677.5	[]	[]	[4.037037]	[113]	[]	[13647867]
886_13028	chr1	153001384	153001784	+	540	161.0	[11.688987]	[133]	[11.260322]	[133]	[153001593]	[153001593]
886_13045	chr19	7858066	7858466	+	1000	161.0	[6.779144]	[102]	[6.8989677]	[102]	[7858225]	[7858225]
886_13051	chr2	12006855	12007255	+	1000	161.0	[13.53349]	[130]	[13.413666]	[130]	[12007070]	[12007070]
886_13054	chr2	127508598	127508998	+	1000	161.0	[6.255852]	[128]	[6.145928]	[128]	[127508784]	[127508784]
886_13093	chr19	10315813	10316213	+	1000	160.5	[]	[]	[4.037037]	[102]	[]	[10316004]
886_13117	chr10	91923552	91923952	+	1000	160.0	[8.93856]	[92]	[8.834717]	[92]	[91923741]	[91923741]
886_13121	chr11	95254238	95254638	+	1000	160.0	[8.471095]	[118]	[9.133328]	[118]	[95254442]	[95254442]
886_13139	chr5	145946526	145946926	+	1000	160.0	[4.6076975]	[104]	[4.0652885]	[104]	[145946713]	[145946713]
886_13144	chr7	23531859	23532259	+	1000	160.0	[16.662966]	[104]	[16.662966]	[104]	[23532048]	[23532048]
886_13147	chr8	73371740	73372140	+	910	160.0	[6.929459]	[187]	[6.919559]	[187]	[73371941]	[73371941]
886_13151	chr9	132213964	132214364	+	1000	160.0	[12.322203]	[96]	[11.903437]	[96]	[132214157]	[132214157]
886_13182	chr6	2111109	2111509	+	1000	159.5	[12.536653, 6.3307967]	[95, 98]	[12.965319, 5.902131]	[95, 98]	[2111299, 2111302]	[2111299, 2111302]
886_13186	chr7	50502275	50502675	+	1000	159.5	[4.3741302]	[109]	[4.298856]	[109]	[50502443]	[50502443]
886_13188	chr8	105520380	105520780	+	1000	159.5	[8.559512]	[156]	[8.011022]	[156]	[105520564]	[105520564]
886_13220	chr19	14476646	14477046	+	1000	159.0	[6.136028]	[125]	[6.265752]	[125]	[14476833]	[14476833]
886_1323	chr6	34248291	34248691	+	1000	674.0	[11.8935375]	[89]	[12.332103]	[89]	[34248478]	[34248478]
886_13235	chr4	70903126	70903526	+	1000	159.0	[5.373662]	[132]	[5.3698244]	[132]	[70903324]	[70903324]
886_13272	chr14	22556267	22556667	+	1000	158.5	[17.939297]	[105]	[17.939297]	[105]	[22556454]	[22556454]
886_13289	chr3	42061775	42062175	+	1000	158.5	[7.4727845]	[84]	[7.2392173]	[84]	[42061956]	[42061956]
886_13292	chr4	118278506	118278906	+	1000	158.5	[4.670253]	[167]	[4.670253]	[167]	[118278712]	[118278712]
886_1330	chr1	15106498	15106898	+	1000	672.0	[17.939297]	[106]	[17.939297]	[106]	[15106701]	[15106701]
886_13311	chr1	115829276	115829676	+	1000	158.0	[8.471095]	[124]	[9.133328]	[124]	[115829499]	[115829499]
886_13325	chr13	107970805	107971205	+	1000	158.0	[11.8935375, 4.037037]	[112, 125]	[12.332103]	[112]	[107971005, 107971018]	[107971005]
886_13330	chr17	38825186	38825586	+	1000	158.0	[4.673748]	[58]	[4.670253]	[58]	[38825338]	[38825338]
886_13333	chr18	55287926	55288326	+	1000	158.0	[17.939297, 5.268915]	[119, 130]	[17.939297, 5.687681]	[119, 130]	[55288131, 55288142]	[55288131, 55288142]
886_1334	chr1	11796107	11796507	+	1000	671.5	[]	[]	[4.037037]	[57]	[]	[11796259]
886_13349	chr4	185395767	185396167	+	1000	158.0	[10.041749, 4.037037]	[89, 114]	[10.041749]	[89]	[185395936, 185395961]	[185395936]
886_13366	chr11	7571685	7572085	+	1000	157.5	[7.2392173]	[112]	[7.4727845]	[112]	[7571894]	[7571894]
886_13380	chr17	79796878	79797278	+	1000	157.5	[10.041749]	[113]	[10.041749]	[113]	[79797082]	[79797082]
886_13381	chr18	3392086	3392486	+	1000	157.5	[17.939297]	[91]	[17.939297]	[91]	[3392274]	[3392274]
886_13415	chrX	130176438	130176838	+	899	157.5	[12.965319]	[87]	[12.536653]	[87]	[130176597]	[130176597]
886_13418	chr1	156728685	156729085	+	929	157.0	[6.6060014]	[172]	[6.8296685]	[172]	[156728909]	[156728909]
886_13431	chr16	56797870	56798270	+	1000	157.0	[12.536653]	[93]	[12.965319]	[93]	[56798060]	[56798060]
886_13434	chr18	13884999	13885399	+	1000	157.0	[12.536653]	[109]	[12.965319]	[109]	[13885202]	[13885202]
886_13438	chr19	18764057	18764457	+	1000	157.0	[6.8296685]	[161]	[6.6060014]	[161]	[18764308]	[18764308]
886_13444	chr21	5065531	5065931	+	961	157.0	[6.8296685]	[107]	[6.6060014]	[107]	[5065715]	[5065715]
886_13487	chr16	67516257	67516657	+	1000	156.5	[11.8935375]	[94]	[12.332103]	[94]	[67516422]	[67516422]
886_13490	chr17	27293850	27294250	+	954	156.5	[16.662966]	[105]	[4.040532, 16.662966]	[67, 105]	[27294049]	[27294011, 27294049]
886_13494	chr19	38155400	38155800	+	1000	156.5	[13.240523]	[122]	[13.4641905]	[122]	[38155615]	[38155615]
886_13515	chr6	157885415	157885815	+	1000	156.5	[12.965319]	[150]	[12.536653]	[150]	[157885642]	[157885642]
886_13516	chr7	67114475	67114875	+	1000	156.5	[4.0652885]	[108]	[4.6076975]	[108]	[67114658]	[67114658]
886_13518	chr8	63168186	63168586	+	1000	156.5	[6.8296685]	[100]	[6.6060014]	[100]	[63168351]	[63168351]
886_13519	chr9	96619714	96620114	+	1000	156.5	[16.662966, 10.671558]	[97, 139]	[16.662966, 10.661659]	[97, 139]	[96619907, 96619949]	[96619907, 96619949]
886_13527	chr1	94901816	94902216	+	1000	156.0	[4.6391053]	[84]	[5.067771]	[84]	[94901971]	[94901971]
886_1353	chr3	155854541	155854941	+	1000	667.5	[7.49763]	[104]	[7.7965717]	[104]	[155854741]	[155854741]
886_13532	chr1	226662952	226663352	+	1000	156.0	[4.037037]	[125]	[]	[]	[226663138]	[]
886_13541	chr16	2032530	2032930	+	1000	156.0	[6.6060014]	[162]	[6.8296685]	[162]	[2032772]	[2032772]
886_13546	chr2	68878695	68879095	+	982	156.0	[12.536653]	[135]	[12.965319]	[135]	[68878907]	[68878907]
886_1355	chr20	31699170	31699570	+	1000	667.0	[11.8935375]	[98]	[12.332103]	[98]	[31699360]	[31699360]
