#PeakID(python identify_motif.py ./ENCODE_processed_files/FOSL1_idr.fa FOSL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
46_10235	chr1	160739016	160739416	+	1000	83.0	[7.7856965, 7.1889668]	[77, 145]	[8.896188]	[145]	[160739175, 160739243]	[160739243]
46_10238	chr1	200468650	200469050	+	1000	83.0	[9.507747, 7.2474165, 6.220145]	[91, 101, 163]	[9.373464, 10.376787, 6.1547832]	[91, 101, 163]	[200468826, 200468836, 200468898]	[200468826, 200468836, 200468898]
46_1024	chr2	144659698	144660098	+	1000	265.0	[14.247998]	[144]	[11.536771]	[144]	[144659939]	[144659939]
46_10240	chr1	208201216	208201616	+	1000	83.0	[10.376787]	[125]	[7.2474165]	[125]	[208201403]	[208201403]
46_10241	chr1	220813066	220813466	+	1000	83.0	[14.247998]	[105]	[11.536771]	[105]	[220813262]	[220813262]
46_10242	chr1	231194946	231195346	+	1000	83.0	[9.98434]	[126]	[10.435919]	[126]	[231195151]	[231195151]
46_10244	chr10	21093048	21093448	+	1000	83.0	[11.806913]	[107]	[9.245538]	[107]	[21093235]	[21093235]
46_10245	chr10	22737524	22737924	+	1000	83.0	[9.531697]	[173]	[11.520754]	[173]	[22737739]	[22737739]
46_10246	chr10	22851899	22852299	+	1000	83.0	[11.972782]	[83]	[13.811987]	[83]	[22852068]	[22852068]
46_10249	chr10	71920694	71921094	+	1000	83.0	[8.619093]	[151]	[10.894309]	[151]	[71920933]	[71920933]
46_1025	chr5	40689438	40689838	+	1000	265.0	[10.894309, 10.435919, 13.351411]	[82, 117, 131]	[8.619093, 9.98434, 15.626627]	[82, 117, 131]	[40689611, 40689646, 40689660]	[40689611, 40689646, 40689660]
46_10250	chr10	77505933	77506333	+	1000	83.0	[8.605711, 8.562147]	[135, 150]	[8.621279]	[135]	[77506139, 77506154]	[77506139]
46_10251	chr11	269480	269880	+	1000	83.0	[9.940776]	[131]	[7.6834273]	[131]	[269704]	[269704]
46_10253	chr11	43790370	43790770	+	1000	83.0	[6.825211]	[124]	[]	[]	[43790575]	[]
46_10254	chr11	43937427	43937827	+	1000	83.0	[13.335394]	[94]	[6.947411, 10.910327]	[82, 94]	[43937602]	[43937590, 43937602]
46_10255	chr11	44607311	44607711	+	1000	83.0	[13.185543]	[118]	[11.060178]	[118]	[44607513]	[44607513]
46_10256	chr11	61334535	61334935	+	1000	83.0	[11.972782]	[102]	[13.811987]	[102]	[61334732]	[61334732]
46_10257	chr11	64094392	64094792	+	1000	83.0	[11.060178]	[68]	[13.185543]	[68]	[64094560]	[64094560]
46_10259	chr11	68282134	68282534	+	1000	83.0	[10.158142]	[113]	[12.433358]	[113]	[68282345]	[68282345]
46_1026	chr5	80076463	80076863	+	1000	265.0	[13.811987]	[100]	[11.972782]	[100]	[80076643]	[80076643]
46_10260	chr11	70020864	70021264	+	1000	83.0	[15.626627]	[126]	[13.351411]	[126]	[70021068]	[70021068]
46_10261	chr12	28023519	28023919	+	1000	83.0	[10.158142]	[100]	[12.433358]	[100]	[28023695]	[28023695]
46_10262	chr12	30725792	30726192	+	1000	83.0	[15.626627, 11.060178]	[94, 132]	[13.351411, 13.185543]	[94, 132]	[30725955, 30725993]	[30725955, 30725993]
46_10263	chr12	100576727	100577127	+	1000	83.0	[7.376905, 14.247998]	[98, 128]	[9.637747, 11.536771]	[98, 128]	[100576902, 100576932]	[100576902, 100576932]
46_10264	chr12	101459864	101460264	+	1000	83.0	[8.397368]	[132]	[8.262972]	[132]	[101460076]	[101460076]
46_10265	chr12	101705899	101706299	+	1000	83.0	[14.247998]	[103]	[11.536771]	[103]	[101706081]	[101706081]
46_10267	chr12	112199176	112199576	+	1000	83.0	[13.335394]	[66]	[10.910327]	[66]	[112199328]	[112199328]
46_10268	chr12	113230383	113230783	+	1000	83.0	[]	[]	[7.935703]	[174]	[]	[113230605]
46_10269	chr13	44244177	44244577	+	1000	83.0	[11.972782]	[148]	[13.811987]	[148]	[44244402]	[44244402]
46_1027	chr5	140711023	140711423	+	1000	265.0	[11.060178, 10.410377]	[66, 92]	[13.185543, 8.4212055]	[66, 92]	[140711182, 140711208]	[140711182, 140711208]
46_10270	chr13	47175379	47175779	+	1000	83.0	[11.972782]	[167]	[13.811987]	[167]	[47175605]	[47175605]
46_10271	chr14	21026893	21027293	+	1000	83.0	[13.185543]	[83]	[11.060178]	[83]	[21027055]	[21027055]
46_10272	chr14	34650939	34651339	+	1000	83.0	[14.247998]	[73]	[11.536771]	[73]	[34651097]	[34651097]
46_10273	chr14	49879585	49879985	+	1000	83.0	[12.433358]	[115]	[10.158142]	[115]	[49879790]	[49879790]
46_10274	chr14	65483646	65484046	+	1000	83.0	[10.894309]	[97]	[8.619093]	[97]	[65483843]	[65483843]
46_10276	chr14	80930824	80931224	+	1000	83.0	[13.351411]	[114]	[15.626627]	[114]	[80931021]	[80931021]
46_10277	chr14	102931241	102931641	+	1000	83.0	[11.536771]	[112]	[14.247998]	[112]	[102931447]	[102931447]
46_10278	chr14	103109725	103110125	+	1000	83.0	[14.247998]	[140]	[11.536771]	[140]	[103109930]	[103109930]
46_10279	chr15	35168350	35168750	+	1000	83.0	[15.626627]	[132]	[13.351411]	[132]	[35168580]	[35168580]
46_1028	chr5	141658039	141658439	+	1000	265.0	[8.4212055, 13.351411]	[85, 127]	[10.410377, 15.626627, 8.588233]	[85, 127, 138]	[141658204, 141658246]	[141658204, 141658246, 141658257]
46_10280	chr15	35173472	35173872	+	1000	83.0	[15.626627, 7.3608875]	[80, 145]	[13.351411]	[80]	[35173623, 35173688]	[35173623]
46_10281	chr15	51673477	51673877	+	1000	83.0	[11.060178]	[129]	[13.185543]	[129]	[51673683]	[51673683]
46_10282	chr15	52250465	52250865	+	1000	83.0	[11.520754]	[113]	[8.259117, 9.531697]	[88, 113]	[52250654]	[52250629, 52250654]
46_10283	chr15	90038214	90038614	+	1000	83.0	[6.25051, 11.060178]	[59, 120]	[13.185543]	[120]	[90038366, 90038427]	[90038427]
46_10284	chr16	535475	535875	+	1000	83.0	[11.536771]	[146]	[14.247998]	[146]	[535705]	[535705]
46_10287	chr16	12598580	12598980	+	1000	83.0	[11.536771]	[100]	[14.247998]	[100]	[12598778]	[12598778]
46_10289	chr16	71338188	71338588	+	1000	83.0	[11.536771, 9.704563]	[115, 125]	[14.247998, 7.2525406]	[115, 125]	[71338394, 71338404]	[71338394, 71338404]
46_10290	chr16	84504714	84505114	+	1000	83.0	[13.185543]	[98]	[11.060178]	[98]	[84504907]	[84504907]
46_10291	chr17	28599458	28599858	+	1000	83.0	[8.619093]	[174]	[10.894309]	[174]	[28599705]	[28599705]
46_10294	chr17	42342586	42342986	+	1000	83.0	[11.755416]	[128]	[9.062057]	[128]	[42342792]	[42342792]
46_10298	chr18	48720356	48720756	+	1000	83.0	[10.910327]	[147]	[13.335394]	[147]	[48720589]	[48720589]
46_10299	chr18	49095182	49095582	+	1000	83.0	[13.811987]	[109]	[11.972782]	[109]	[49095381]	[49095381]
46_103	chr13	110870163	110870563	+	1000	440.0	[11.972782, 10.894309]	[81, 137]	[13.811987, 8.619093]	[81, 137]	[110870343, 110870399]	[110870343, 110870399]
46_1030	chr6	15509586	15509986	+	1000	265.0	[8.13516, 7.7131166]	[118, 163]	[10.696422]	[118]	[15509786, 15509831]	[15509786]
46_10300	chr19	1857220	1857620	+	1000	83.0	[10.894309]	[192]	[8.619093]	[192]	[1857459]	[1857459]
46_10301	chr19	8187606	8188006	+	1000	83.0	[13.351411, 6.3779263]	[101, 151]	[15.626627]	[101]	[8187791, 8187841]	[8187791]
46_10304	chr19	40190489	40190889	+	1000	83.0	[13.351411]	[139]	[15.626627]	[139]	[40190666]	[40190666]
46_10305	chr19	44734876	44735276	+	1000	83.0	[15.626627]	[140]	[13.351411]	[140]	[44735103]	[44735103]
46_10308	chr2	27628721	27629121	+	1000	83.0	[12.225017]	[76]	[9.799835]	[76]	[27628890]	[27628890]
46_1031	chr6	150302219	150302619	+	1000	265.0	[13.351411, 13.351411]	[80, 102]	[15.626627, 15.626627]	[80, 102]	[150302387, 150302409]	[150302387, 150302409]
46_10310	chr2	28544568	28544968	+	1000	83.0	[]	[]	[7.7492566]	[164]	[]	[28544800]
46_10311	chr2	37189848	37190248	+	1000	83.0	[13.811987]	[79]	[11.972782]	[79]	[37190016]	[37190016]
46_10312	chr2	47359558	47359958	+	1000	83.0	[8.619093]	[145]	[10.894309]	[145]	[47359785]	[47359785]
46_10313	chr2	48221986	48222386	+	1000	83.0	[13.811987, 14.247998]	[88, 148]	[11.972782, 11.536771]	[88, 148]	[48222161, 48222221]	[48222161, 48222221]
46_10314	chr2	65554692	65555092	+	1000	83.0	[14.247998]	[106]	[6.302952, 11.536771]	[95, 106]	[65554879]	[65554868, 65554879]
46_10315	chr2	109554713	109555113	+	1000	83.0	[11.060178]	[91]	[13.185543]	[91]	[109554898]	[109554898]
46_10316	chr2	111494854	111495254	+	1000	83.0	[15.626627]	[151]	[13.351411]	[151]	[111495104]	[111495104]
46_10317	chr2	112627402	112627802	+	1000	83.0	[10.158142]	[105]	[12.433358]	[105]	[112627597]	[112627597]
46_10318	chr2	120454963	120455363	+	1000	83.0	[8.605711, 6.286931]	[109, 129]	[8.621279, 8.144003]	[109, 129]	[120455159, 120455179]	[120455159, 120455179]
46_1032	chr1	43522792	43523192	+	1000	264.0	[6.386645]	[153]	[7.7582264]	[153]	[43523036]	[43523036]
46_10320	chr2	191665249	191665649	+	1000	83.0	[9.675097, 9.98434]	[71, 95]	[7.1132793, 10.435919]	[71, 95]	[191665407, 191665431]	[191665407, 191665431]
46_10321	chr2	208013830	208014230	+	1000	83.0	[12.433358]	[107]	[10.158142]	[107]	[208014034]	[208014034]
46_10322	chr2	219452909	219453309	+	1000	83.0	[10.894309]	[104]	[8.619093]	[104]	[219453093]	[219453093]
46_10323	chr2	235501318	235501718	+	1000	83.0	[14.247998]	[104]	[11.536771]	[104]	[235501513]	[235501513]
46_10324	chr2	237702950	237703350	+	1000	83.0	[12.075051]	[117]	[9.9498005]	[117]	[237703167]	[237703167]
46_10325	chr2	238439410	238439810	+	1000	83.0	[6.865104]	[169]	[7.783064]	[169]	[238439612]	[238439612]
46_10327	chr20	2890806	2891206	+	1000	83.0	[13.335394]	[151]	[10.910327]	[151]	[2891008]	[2891008]
46_10328	chr21	24225471	24225871	+	1000	83.0	[11.79898, 11.806913]	[67, 79]	[11.8145485, 9.245538]	[67, 79]	[24225632, 24225644]	[24225632, 24225644]
46_10329	chr21	31509670	31510070	+	1000	83.0	[10.910327]	[97]	[13.335394]	[97]	[31509858]	[31509858]
46_1033	chr1	168408821	168409221	+	1000	264.0	[11.536771, 14.247998]	[104, 121]	[14.247998, 11.536771]	[104, 121]	[168409018, 168409035]	[168409018, 168409035]
46_10331	chr21	38796391	38796791	+	1000	83.0	[14.247998]	[116]	[11.536771]	[116]	[38796586]	[38796586]
46_10332	chr21	43827215	43827615	+	1000	83.0	[14.247998]	[103]	[11.536771]	[103]	[43827408]	[43827408]
46_10336	chr22	36049129	36049529	+	1000	83.0	[9.527757, 9.314332]	[92, 99]	[7.4293466, 6.770823]	[92, 99]	[36049302, 36049309]	[36049302, 36049309]
46_10337	chr3	43389694	43390094	+	1000	83.0	[7.5087156]	[150]	[9.783817]	[150]	[43389938]	[43389938]
46_10338	chr3	44942536	44942936	+	1000	83.0	[12.433358, 9.958643]	[75, 85]	[10.158142, 7.6655602]	[75, 85]	[44942698, 44942708]	[44942698, 44942708]
46_10339	chr3	67362630	67363030	+	1000	83.0	[7.281633, 14.247998]	[59, 127]	[11.536771]	[127]	[67362781, 67362849]	[67362849]
46_10341	chr3	119322992	119323392	+	1000	83.0	[6.195226, 9.245538]	[67, 137]	[11.806913]	[137]	[119323149, 119323219]	[119323219]
46_10342	chr3	122974701	122975101	+	1000	83.0	[13.811987]	[104]	[11.972782]	[104]	[122974899]	[122974899]
46_10343	chr3	129535851	129536251	+	1000	83.0	[12.433358]	[121]	[10.158142, 7.3465133]	[121, 138]	[129536070]	[129536070, 129536087]
46_10345	chr3	177293421	177293821	+	1000	83.0	[11.79898, 9.597704]	[96, 169]	[11.8145485, 8.243733]	[96, 169]	[177293587, 177293660]	[177293587, 177293660]
46_10346	chr3	177443366	177443766	+	1000	83.0	[11.755416]	[117]	[9.062057]	[117]	[177443574]	[177443574]
46_10347	chr3	196620187	196620587	+	1000	83.0	[8.259117]	[71]	[]	[]	[196620348]	[]
46_10348	chr4	6768450	6768850	+	1000	83.0	[13.351411]	[134]	[15.626627]	[134]	[6768665]	[6768665]
46_1035	chr12	52949744	52950144	+	1000	264.0	[11.060178]	[103]	[13.185543]	[103]	[52949934]	[52949934]
46_10350	chr4	80125175	80125575	+	1000	83.0	[12.075051]	[113]	[9.9498005]	[113]	[80125360]	[80125360]
46_10351	chr4	94349177	94349577	+	1000	83.0	[15.626627]	[88]	[13.351411]	[88]	[94349361]	[94349361]
46_10352	chr4	123488948	123489348	+	1000	83.0	[11.060178]	[159]	[13.185543]	[159]	[123489168]	[123489168]
46_10353	chr4	183360208	183360608	+	1000	83.0	[11.972782]	[101]	[13.811987]	[101]	[183360387]	[183360387]
46_10354	chr5	78678195	78678595	+	1000	83.0	[9.522633, 7.9277687]	[99, 145]	[8.101571, 7.525193]	[99, 145]	[78678372, 78678418]	[78678372, 78678418]
46_10356	chr5	127206243	127206643	+	1000	83.0	[10.5189495]	[125]	[7.322488]	[125]	[127206467]	[127206467]
46_10358	chr5	141919086	141919486	+	1000	83.0	[13.185543]	[100]	[11.060178]	[100]	[141919282]	[141919282]
46_1036	chr12	95516808	95517208	+	1000	264.0	[12.433358]	[154]	[10.158142]	[154]	[95517046]	[95517046]
46_10360	chr5	177494205	177494605	+	1000	83.0	[6.854523, 9.531697]	[153, 173]	[11.520754]	[173]	[177494420, 177494440]	[177494440]
46_10361	chr6	3166015	3166415	+	1000	83.0	[11.060178]	[112]	[13.185543]	[112]	[3166177]	[3166177]
46_10362	chr6	4607352	4607752	+	1000	83.0	[11.972782]	[122]	[13.811987]	[122]	[4607557]	[4607557]
46_10364	chr6	14001571	14001971	+	1000	83.0	[13.811987, 7.3608875, 13.185543]	[79, 141, 164]	[11.972782, 11.060178]	[79, 164]	[14001733, 14001795, 14001818]	[14001733, 14001818]
46_10369	chr6	32128145	32128545	+	1000	83.0	[6.8687744]	[108]	[6.598297]	[108]	[32128346]	[32128346]
46_1037	chr15	32870446	32870846	+	1000	264.0	[8.619093, 6.6913023]	[85, 153]	[10.894309]	[85]	[32870619, 32870687]	[32870619]
46_10370	chr6	34239168	34239568	+	1000	83.0	[11.536771, 6.139215]	[132, 153]	[14.247998, 6.235713]	[132, 153]	[34239389, 34239410]	[34239389, 34239410]
46_10371	chr6	34681014	34681414	+	1000	83.0	[9.98434]	[124]	[10.435919]	[124]	[34681181]	[34681181]
46_10373	chr6	53615654	53616054	+	1000	83.0	[6.6477385]	[136]	[]	[]	[53615827]	[]
46_10375	chr6	111843518	111843918	+	1000	83.0	[]	[]	[7.6756287]	[139]	[]	[111843722]
46_10376	chr6	131400487	131400887	+	1000	83.0	[15.626627, 10.894309]	[110, 128]	[13.351411, 8.619093]	[110, 128]	[131400696, 131400714]	[131400696, 131400714]
46_10377	chr6	149247363	149247763	+	1000	83.0	[9.046039]	[98]	[7.0391154]	[98]	[149247561]	[149247561]
46_1038	chr15	97993285	97993685	+	1000	264.0	[11.536771]	[98]	[14.247998]	[98]	[97993464]	[97993464]
46_10380	chr6	162099644	162100044	+	1000	83.0	[11.520754]	[141]	[9.531697]	[141]	[162099878]	[162099878]
46_10381	chr7	7829641	7830041	+	1000	83.0	[6.4444776, 13.335394]	[137, 141]	[10.910327]	[141]	[7829853, 7829857]	[7829857]
46_10382	chr7	26429166	26429566	+	1000	83.0	[13.351411]	[108]	[15.626627]	[108]	[26429371]	[26429371]
46_10383	chr7	36396115	36396515	+	1000	83.0	[15.626627]	[161]	[13.351411]	[161]	[36396347]	[36396347]
46_10385	chr7	139457103	139457503	+	1000	83.0	[9.531697]	[89]	[11.520754]	[89]	[139457279]	[139457279]
46_10388	chr8	8680257	8680657	+	1000	83.0	[9.062057]	[131]	[11.755416, 7.0866723]	[131, 168]	[8680467]	[8680467, 8680504]
46_10389	chr8	37144656	37145056	+	1000	83.0	[13.335394]	[149]	[10.910327]	[149]	[37144869]	[37144869]
46_1039	chr16	65975106	65975506	+	1000	264.0	[13.185543, 13.185543, 13.185543]	[76, 96, 116]	[11.060178, 11.060178, 11.060178]	[76, 96, 116]	[65975267, 65975287, 65975307]	[65975267, 65975287, 65975307]
46_10390	chr8	41685379	41685779	+	1000	83.0	[13.351411]	[137]	[15.626627]	[137]	[41685585]	[41685585]
46_10391	chr8	101026208	101026608	+	1000	83.0	[13.185543]	[169]	[11.060178]	[169]	[101026444]	[101026444]
46_10392	chr8	101292864	101293264	+	1000	83.0	[13.351411]	[107]	[15.626627]	[107]	[101293056]	[101293056]
46_10393	chr8	102012454	102012854	+	1000	83.0	[11.79898]	[133]	[11.8145485]	[133]	[102012653]	[102012653]
46_10394	chr8	124626748	124627148	+	1000	83.0	[9.531697]	[96]	[11.520754]	[96]	[124626935]	[124626935]
46_10395	chr8	125070101	125070501	+	1000	83.0	[12.433358]	[112]	[10.158142]	[112]	[125070296]	[125070296]
46_10396	chr8	128197568	128197968	+	1000	83.0	[13.351411]	[123]	[15.626627]	[123]	[128197779]	[128197779]
46_10397	chr9	3954995	3955395	+	1000	83.0	[10.910327]	[113]	[13.335394, 8.20384]	[113, 133]	[3955204]	[3955204, 3955224]
46_10398	chr9	68775308	68775708	+	1000	83.0	[10.376787, 11.8145485]	[108, 158]	[7.2474165, 11.79898]	[108, 158]	[68775505, 68775555]	[68775505, 68775555]
46_10399	chr9	91515202	91515602	+	1000	83.0	[9.999908]	[120]	[10.420351]	[120]	[91515407]	[91515407]
46_104	chr7	106774684	106775084	+	1000	440.0	[11.8145485]	[65]	[11.79898, 8.149128]	[65, 72]	[106774844]	[106774844, 106774851]
46_1040	chr19	58183555	58183955	+	1000	264.0	[13.811987]	[140]	[11.972782]	[140]	[58183782]	[58183782]
46_10400	chr9	100426466	100426866	+	1000	83.0	[10.910327]	[109]	[13.335394]	[109]	[100426674]	[100426674]
46_10401	chr9	113512149	113512549	+	1000	83.0	[12.433358]	[159]	[10.158142]	[159]	[113512398]	[113512398]
46_10402	chr9	128371232	128371632	+	1000	83.0	[10.158142]	[88]	[12.433358]	[88]	[128371416]	[128371416]
46_10404	chrX	107710963	107711363	+	1000	83.0	[7.935703]	[107]	[]	[]	[107711140]	[]
46_10407	chr1	1597236	1597636	+	1000	82.0	[11.536771]	[107]	[14.247998]	[107]	[1597429]	[1597429]
46_10408	chr1	11798399	11798799	+	1000	82.0	[7.383864]	[132]	[]	[]	[11798600]	[]
46_1041	chr20	31836186	31836586	+	1000	264.0	[11.536771]	[95]	[14.247998]	[95]	[31836379]	[31836379]
46_10410	chr1	15200593	15200993	+	1000	82.0	[13.811987]	[155]	[11.972782]	[155]	[15200800]	[15200800]
46_10411	chr1	18534407	18534807	+	1000	82.0	[]	[]	[7.0866723]	[130]	[]	[18534620]
46_10412	chr1	26743989	26744389	+	1000	82.0	[]	[]	[7.935703]	[140]	[]	[26744195]
46_10413	chr1	38744557	38744957	+	1000	82.0	[7.0230985]	[140]	[]	[]	[38744779]	[]
46_10414	chr1	39814232	39814632	+	1000	82.0	[12.433358]	[104]	[10.158142]	[104]	[39814431]	[39814431]
46_10415	chr1	44039299	44039699	+	1000	82.0	[9.98434]	[122]	[10.435919]	[122]	[44039457]	[44039457]
46_10416	chr1	50931389	50931789	+	1000	82.0	[12.433358]	[116]	[10.158142]	[116]	[50931597]	[50931597]
46_10417	chr1	55474100	55474500	+	1000	82.0	[9.523314]	[130]	[9.357896]	[130]	[55474321]	[55474321]
46_10418	chr1	56517704	56518104	+	1000	82.0	[13.335394]	[167]	[10.910327]	[167]	[56517926]	[56517926]
46_10419	chr1	62622019	62622419	+	1000	82.0	[11.060178]	[69]	[13.185543]	[69]	[62622187]	[62622187]
46_1042	chr3	4994978	4995378	+	1000	264.0	[10.910327]	[80]	[13.335394]	[80]	[4995148]	[4995148]
46_10423	chr1	112818977	112819377	+	1000	82.0	[9.704563]	[101]	[7.2525406]	[101]	[112819140]	[112819140]
46_10424	chr1	145892055	145892455	+	1000	82.0	[9.98434]	[136]	[10.435919]	[136]	[145892288]	[145892288]
46_10425	chr1	162397024	162397424	+	1000	82.0	[9.958643]	[142]	[7.5586495, 7.6655602]	[122, 142]	[162397238]	[162397218, 162397238]
46_10427	chr1	171828733	171829133	+	1000	82.0	[11.972782, 7.1173387]	[110, 131]	[13.811987]	[110]	[171828941, 171828962]	[171828941]
46_10428	chr1	201625130	201625530	+	1000	82.0	[13.335394]	[113]	[10.910327]	[113]	[201625315]	[201625315]
46_10429	chr1	207318017	207318417	+	1000	82.0	[11.806913]	[135]	[9.245538]	[135]	[207318243]	[207318243]
46_1043	chr6	2799925	2800325	+	1000	264.0	[9.245538]	[100]	[11.806913]	[100]	[2800122]	[2800122]
46_10431	chr1	235067567	235067967	+	1000	82.0	[10.158142]	[88]	[12.433358]	[88]	[235067754]	[235067754]
46_10432	chr10	22427130	22427530	+	1000	82.0	[8.619093, 9.783932]	[98, 136]	[10.894309, 7.508601]	[98, 136]	[22427303, 22427341]	[22427303, 22427341]
46_10433	chr10	29714395	29714795	+	1000	82.0	[11.79898, 7.0391154]	[82, 96]	[11.8145485, 9.046039]	[82, 96]	[29714549, 29714563]	[29714549, 29714563]
46_10434	chr10	47421312	47421712	+	1000	82.0	[9.799835, 9.245538]	[81, 95]	[12.225017, 11.806913]	[81, 95]	[47421490, 47421504]	[47421490, 47421504]
46_10435	chr10	50418307	50418707	+	1000	82.0	[10.910327]	[77]	[13.335394]	[77]	[50418478]	[50418478]
46_10436	chr10	71956506	71956906	+	1000	82.0	[12.433358, 13.811987]	[69, 100]	[10.158142, 11.972782]	[69, 100]	[71956670, 71956701]	[71956670, 71956701]
46_10437	chr10	97887332	97887732	+	1000	82.0	[10.158142]	[99]	[12.433358]	[99]	[97887524]	[97887524]
46_10439	chr11	12213960	12214360	+	1000	82.0	[14.247998]	[78]	[11.536771, 8.608078]	[78, 136]	[12214120]	[12214120, 12214178]
46_1044	chr7	106018682	106019082	+	1000	264.0	[8.619093]	[101]	[10.894309]	[101]	[106018879]	[106018879]
46_10444	chr11	67374274	67374674	+	1000	82.0	[11.806913]	[210]	[9.245538]	[210]	[67374521]	[67374521]
46_10445	chr11	75014100	75014500	+	1000	82.0	[9.245538]	[130]	[11.806913]	[130]	[75014321]	[75014321]
46_10446	chr11	94120920	94121320	+	1000	82.0	[6.770823, 7.9948344]	[102, 134]	[9.314332, 7.693106]	[102, 134]	[94121116, 94121148]	[94121116, 94121148]
46_10447	chr11	96156079	96156479	+	1000	82.0	[9.571196, 7.2474165]	[79, 153]	[7.0980735, 10.376787]	[79, 153]	[96156244, 96156318]	[96156244, 96156318]
46_10448	chr11	109892396	109892796	+	1000	82.0	[11.972782]	[119]	[13.811987]	[119]	[109892613]	[109892613]
46_1045	chr7	142964433	142964833	+	1000	264.0	[11.972782]	[116]	[13.811987]	[116]	[142964635]	[142964635]
46_10450	chr11	134355135	134355535	+	1000	82.0	[13.351411]	[137]	[15.626627]	[137]	[134355361]	[134355361]
46_10451	chr12	14896795	14897195	+	1000	82.0	[11.520754]	[91]	[9.531697]	[91]	[14896979]	[14896979]
46_10452	chr12	45336979	45337379	+	1000	82.0	[11.520754]	[158]	[9.531697]	[158]	[45337197]	[45337197]
46_10453	chr12	64452092	64452492	+	1000	82.0	[8.619093]	[126]	[10.894309]	[126]	[64452297]	[64452297]
46_10454	chr12	64633866	64634266	+	1000	82.0	[11.536771]	[150]	[14.247998]	[150]	[64634086]	[64634086]
46_10455	chr12	108694771	108695171	+	1000	82.0	[9.522633]	[153]	[8.101571]	[153]	[108694993]	[108694993]
46_10456	chr12	119613238	119613638	+	1000	82.0	[6.7934384, 8.619093]	[100, 139]	[10.894309]	[139]	[119613438, 119613477]	[119613477]
46_10457	chr12	123373897	123374297	+	1000	82.0	[13.811987]	[147]	[11.972782]	[147]	[123374123]	[123374123]
46_10458	chr12	124923754	124924154	+	1000	82.0	[10.158142]	[109]	[12.433358]	[109]	[124923945]	[124923945]
46_10459	chr13	28538905	28539305	+	1000	82.0	[15.626627]	[151]	[13.351411]	[151]	[28539133]	[28539133]
46_1046	chr8	41508388	41508788	+	1000	264.0	[15.626627]	[121]	[6.6477385, 13.351411]	[114, 121]	[41508602]	[41508595, 41508602]
46_10460	chr13	38602282	38602682	+	1000	82.0	[15.626627]	[123]	[13.351411]	[123]	[38602498]	[38602498]
46_10461	chr13	99432567	99432967	+	1000	82.0	[11.8145485]	[129]	[11.79898]	[129]	[99432790]	[99432790]
46_10462	chr14	21107449	21107849	+	1000	82.0	[9.245538]	[92]	[11.806913]	[92]	[21107612]	[21107612]
46_10464	chr14	35356005	35356405	+	1000	82.0	[11.060178]	[98]	[13.185543]	[98]	[35356190]	[35356190]
46_10465	chr14	91858478	91858878	+	1000	82.0	[13.351411]	[112]	[15.626627]	[112]	[91858670]	[91858670]
46_10466	chr15	38671848	38672248	+	1000	82.0	[9.245538]	[138]	[11.806913]	[138]	[38672068]	[38672068]
46_10467	chr15	42194481	42194881	+	1000	82.0	[11.972782]	[107]	[13.811987]	[107]	[42194675]	[42194675]
