#PeakID(python identify_motif.py ./ENCODE_processed_files/SP1_idr.fa SP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
328_1220	chr4	183504415	183504815	+	1000	163.5	[2.785451]	[92]	[9.629548, 4.1519933]	[73, 147]	[183504587]	[183504568, 183504642]
328_1223	chr11	85664982	85665382	+	1000	163.0	[9.768608]	[89]	[]	[]	[85665144]	[]
328_1227	chr12	64759307	64759707	+	1000	162.5	[]	[]	[16.054379]	[90]	[]	[64759482]
328_1228	chr19	14405934	14406334	+	1000	162.5	[10.44919]	[172]	[2.9944255, 2.7436168, 7.604177]	[127, 128, 212]	[14406132]	[14406087, 14406088, 14406172]
328_123	chr19	9834909	9835309	+	1000	402.0	[3.4424195]	[155]	[18.595453, 11.51787, 5.2602987]	[101, 128, 150]	[9835156]	[9835102, 9835129, 9835151]
328_1231	chr3	133573270	133573670	+	1000	162.5	[4.2132583, 6.84181]	[135, 206]	[]	[]	[133573436, 133573507]	[]
328_1239	chr19	14136768	14137168	+	1000	162.0	[2.8055751]	[138]	[3.414282]	[191]	[14136952]	[14137005]
328_1245	chr16	4253809	4254209	+	1000	161.5	[5.5237164, 14.891217]	[137, 150]	[]	[]	[4254033, 4254046]	[]
328_1247	chr19	1507662	1508062	+	1000	161.5	[]	[]	[3.2424653, 8.8463125]	[104, 149]	[]	[1507843, 1507888]
328_1249	chr8	140464229	140464629	+	1000	161.5	[9.232097, 15.460244]	[112, 127]	[]	[]	[140464409, 140464424]	[]
328_125	chr12	48957338	48957738	+	1000	401.0	[7.825466]	[62]	[]	[]	[48957492]	[]
328_1253	chr12	103835830	103836230	+	1000	161.0	[7.9281807]	[144]	[]	[]	[103836055]	[]
328_1254	chr14	74493473	74493873	+	1000	161.0	[2.9964077]	[153]	[19.063852]	[135]	[74493686]	[74493668]
328_1255	chr16	21502022	21502422	+	1000	161.0	[3.9814425]	[216]	[]	[]	[21502259]	[]
328_1258	chr19	46697433	46697833	+	1000	161.0	[14.464849, 8.873502, 6.3844385, 2.9015307, 10.979573, 14.492039]	[66, 83, 99, 115, 121, 135]	[]	[]	[46697586, 46697603, 46697619, 46697635, 46697641, 46697655]	[]
328_1259	chr3	15378145	15378545	+	1000	161.0	[]	[]	[10.129628]	[134]	[]	[15378377]
328_1260	chr1	16904720	16905120	+	1000	160.5	[]	[]	[3.3874214]	[116]	[]	[16904905]
328_1261	chr12	110501958	110502358	+	1000	160.5	[6.4762063]	[64]	[]	[]	[110502113]	[]
328_1264	chr7	101517375	101517775	+	1000	160.5	[3.5296872, 3.3843412]	[121, 154]	[]	[]	[101517584, 101517617]	[]
328_1266	chr16	1408121	1408521	+	1000	160.0	[]	[]	[19.620882, 6.3797965]	[76, 129]	[]	[1408293, 1408346]
328_127	chr7	25862359	25862759	+	1000	396.0	[9.049992, 6.4885764]	[77, 89]	[13.922843, 4.809185]	[140, 145]	[25862512, 25862524]	[25862575, 25862580]
328_1272	chr3	15205957	15206357	+	1000	160.0	[5.559375, 3.4484568, 15.49735]	[104, 105, 110]	[3.5189755]	[103]	[15206128, 15206129, 15206134]	[15206127]
328_1274	chr1	23168671	23169071	+	1000	159.5	[]	[]	[16.804495, 9.354616, 12.956499]	[128, 162, 180]	[]	[23168861, 23168895, 23168913]
328_1279	chr19	5791076	5791476	+	1000	159.0	[]	[]	[12.588434, 7.727529]	[111, 128]	[]	[5791274, 5791291]
328_1284	chr7	47979448	47979848	+	1000	159.0	[11.766853]	[133]	[9.390044]	[148]	[47979662]	[47979677]
328_1286	chr12	113335043	113335443	+	1000	158.5	[15.689548, 13.511243]	[57, 77]	[]	[]	[113335194, 113335214]	[]
328_1295	chr10	132537382	132537782	+	1000	157.5	[14.325035, 14.403408, 21.31543, 14.580015]	[109, 126, 161, 177]	[]	[]	[132537549, 132537566, 132537601, 132537617]	[]
328_1297	chr16	30747976	30748376	+	1000	157.5	[11.381264]	[108]	[]	[]	[30748180]	[]
328_1298	chr17	75046941	75047341	+	1000	157.5	[6.833779]	[140]	[]	[]	[75047152]	[]
328_1299	chr18	12377144	12377544	+	1000	157.5	[]	[]	[4.0725617, 9.184389, 3.9256563, 7.213098, 10.809716]	[163, 176, 188, 215, 227]	[]	[12377330, 12377343, 12377355, 12377382, 12377394]
328_13	chr7	6503589	6503989	+	1000	797.5	[]	[]	[3.0051446, 14.325035, 8.772574]	[80, 102, 121]	[]	[6503765, 6503787, 6503806]
328_1301	chr20	45934476	45934876	+	1000	157.5	[]	[]	[4.17659]	[61]	[]	[45934630]
328_1304	chr6	3195615	3196015	+	1000	157.5	[]	[]	[7.4816785]	[77]	[]	[3195786]
328_1310	chr19	55063075	55063475	+	1000	157.0	[]	[]	[20.84703, 19.063852]	[134, 151]	[]	[55063287, 55063304]
328_1311	chr7	20798116	20798516	+	1000	157.0	[2.6266975, 6.1039824, 3.0899618]	[148, 153, 203]	[6.7765346]	[143]	[20798278, 20798283, 20798333]	[20798273]
328_1315	chr10	75111228	75111628	+	1000	156.5	[14.811122, 7.4574456, 10.150678]	[175, 196, 217]	[]	[]	[75111433, 75111454, 75111475]	[]
328_1316	chr11	3797591	3797991	+	1000	156.5	[7.3186097]	[140]	[3.2317045, 5.772391]	[131, 169]	[3797767]	[3797758, 3797796]
328_1320	chr16	53503223	53503623	+	1000	156.5	[3.005868]	[208]	[4.2691226]	[142]	[53503456]	[53503390]
328_1323	chr6	2989555	2989955	+	1000	156.5	[]	[]	[7.114659]	[178]	[]	[2989752]
328_1324	chr6	16265552	16265952	+	1000	156.5	[]	[]	[18.595453]	[97]	[]	[16265745]
328_1325	chr6	35452109	35452509	+	1000	156.5	[7.1678863, 14.538916, 6.1142297]	[119, 163, 175]	[]	[]	[35452267, 35452311, 35452323]	[]
328_1331	chr6	166627336	166627736	+	1000	156.0	[16.02719, 4.6866417, 4.315667, 15.49735]	[163, 179, 185, 191]	[]	[]	[166627556, 166627572, 166627578, 166627584]	[]
328_1333	chr11	33700780	33701180	+	1000	155.5	[4.059154, 21.31543, 5.919082, 9.638303]	[96, 117, 139, 159]	[]	[]	[33700942, 33700963, 33700985, 33701005]	[]
328_1334	chr11	61281472	61281872	+	1000	155.5	[]	[]	[15.49735, 3.950454, 10.369745, 14.007057, 3.8710046, 8.661249, 6.0421886, 13.196803]	[83, 89, 99, 120, 141, 151, 156, 172]	[]	[61281628, 61281634, 61281644, 61281665, 61281686, 61281696, 61281701, 61281717]
328_1336	chr18	23503207	23503607	+	1000	155.5	[]	[]	[7.6069484, 5.471864, 14.746916]	[106, 125, 130]	[]	[23503359, 23503378, 23503383]
328_1338	chr21	39312303	39312703	+	1000	155.5	[12.390344]	[161]	[]	[]	[39312544]	[]
328_1339	chr3	170908579	170908979	+	1000	155.5	[8.873753, 9.827289]	[64, 106]	[]	[]	[170908738, 170908780]	[]
328_1345	chr1	150876595	150876995	+	1000	155.0	[11.332717]	[132]	[8.075963, 7.1083374]	[148, 214]	[150876754]	[150876770, 150876836]
328_135	chr6	36986027	36986427	+	1000	389.0	[4.5656147, 16.50567]	[78, 101]	[5.940583, 15.4701605, 4.89385]	[71, 126, 132]	[36986188, 36986211]	[36986181, 36986236, 36986242]
328_1350	chr8	37736401	37736801	+	1000	155.0	[3.3290615]	[111]	[]	[]	[37736583]	[]
328_1356	chr6	31547339	31547739	+	1000	154.5	[2.6397505]	[144]	[]	[]	[31547526]	[]
328_1360	chr16	21952869	21953269	+	1000	154.0	[]	[]	[3.991836]	[149]	[]	[21953093]
328_1364	chr3	129699235	129699635	+	1000	154.0	[]	[]	[3.1121356]	[139]	[]	[129699420]
328_1365	chr4	2242115	2242515	+	1000	154.0	[]	[]	[6.806243, 11.305528, 7.2441573, 5.948752, 17.300081, 2.6751266]	[80, 102, 123, 129, 146, 151]	[]	[2242294, 2242316, 2242337, 2242343, 2242360, 2242365]
328_1366	chr6	150005129	150005529	+	1000	154.0	[]	[]	[7.122019]	[104]	[]	[150005302]
328_1367	chr7	152463822	152464222	+	1000	154.0	[]	[]	[9.924946]	[189]	[]	[152464053]
328_1369	chr15	52019067	52019467	+	1000	153.5	[]	[]	[6.428346]	[160]	[]	[52019237]
328_1376	chr16	2969009	2969409	+	1000	153.0	[15.428128]	[156]	[9.707921, 9.800099]	[115, 137]	[2969210]	[2969169, 2969191]
328_1378	chr10	73997758	73998158	+	1000	152.5	[2.584186, 8.417202]	[147, 152]	[7.0087113, 16.523, 6.4935036]	[171, 176, 203]	[73997926, 73997931]	[73997950, 73997955, 73997982]
328_1380	chr16	30923123	30923523	+	1000	152.5	[10.163262]	[116]	[]	[]	[30923329]	[]
328_1382	chr1	15524542	15524942	+	1000	152.0	[3.1762774]	[195]	[]	[]	[15524762]	[]
328_1386	chr17	82367847	82368247	+	1000	152.0	[3.1260457]	[233]	[]	[]	[82368088]	[]
328_1388	chr19	16111471	16111871	+	1000	152.0	[4.635123]	[112]	[]	[]	[16111630]	[]
328_139	chr19	15419017	15419417	+	1000	384.5	[]	[]	[2.5278614, 11.502254]	[137, 162]	[]	[15419216, 15419241]
328_1395	chr16	67160827	67161227	+	1000	151.5	[15.033877]	[109]	[2.7941227]	[73]	[67161028]	[67160992]
328_1396	chr19	19134562	19134962	+	1000	151.5	[9.670113]	[124]	[6.0057235, 10.776929, 10.629334]	[88, 108, 140]	[19134753]	[19134717, 19134737, 19134769]
328_1398	chr20	56358536	56358936	+	1000	151.5	[16.054379]	[163]	[14.26342, 6.8574266]	[119, 143]	[56358780]	[56358736, 56358760]
328_1399	chr20	62861881	62862281	+	1000	151.5	[15.957969, 7.2576947]	[135, 154]	[]	[]	[62862048, 62862067]	[]
328_14	chr2	17518313	17518713	+	1000	796.0	[12.213271, 5.075962, 5.1930656, 2.778491]	[81, 92, 135, 146]	[]	[]	[17518489, 17518500, 17518543, 17518554]	[]
328_1406	chr19	4867554	4867954	+	1000	150.5	[7.8785515, 7.2481413, 17.300081]	[199, 219, 235]	[]	[]	[4867767, 4867787, 4867803]	[]
328_1407	chr19	18223888	18224288	+	1000	150.5	[5.311926]	[186]	[]	[]	[18224089]	[]
328_1411	chr4	25312456	25312856	+	1000	150.5	[8.382182]	[154]	[13.245386, 16.019585]	[112, 131]	[25312691]	[25312649, 25312668]
328_1413	chr17	78214021	78214421	+	1000	150.0	[5.7526956]	[82]	[4.433829]	[129]	[78214180]	[78214227]
328_1414	chr19	1940674	1941074	+	1000	150.0	[11.472243]	[118]	[]	[]	[1940882]	[]
328_142	chr17	81119648	81120048	+	1000	382.5	[7.241459, 14.403408, 7.864904]	[79, 135, 163]	[]	[]	[81119804, 81119860, 81119888]	[]
328_1422	chr1	225777500	225777900	+	1000	149.5	[5.3639884, 10.3133745]	[166, 180]	[]	[]	[225777719, 225777733]	[]
328_1423	chr19	52527292	52527692	+	1000	149.5	[8.596293, 5.552889, 10.731344, 5.552889, 11.755479]	[131, 136, 142, 147, 153]	[]	[]	[52527510, 52527515, 52527521, 52527526, 52527532]	[]
328_1428	chr8	144373773	144374173	+	1000	149.5	[11.358892]	[102]	[16.019585, 10.629334]	[88, 121]	[144373963]	[144373949, 144373982]
328_1435	chr19	55280026	55280426	+	1000	149.0	[13.70639, 5.272131, 10.150678]	[192, 197, 212]	[]	[]	[55280236, 55280241, 55280256]	[]
328_1439	chr8	67028412	67028812	+	1000	149.0	[6.4006333]	[96]	[]	[]	[67028596]	[]
328_1442	chr11	65890304	65890704	+	1000	148.5	[17.300081]	[142]	[6.0554514]	[123]	[65890543]	[65890524]
328_1443	chr14	99604195	99604595	+	1000	148.5	[5.469707]	[117]	[]	[]	[99604407]	[]
328_1444	chr16	14071105	14071505	+	1000	148.5	[]	[]	[5.4164953]	[96]	[]	[14071289]
328_1446	chr4	9691622	9692022	+	1000	148.5	[10.435502, 8.649502, 4.456964, 5.740864]	[57, 88, 101, 138]	[]	[]	[9691777, 9691808, 9691821, 9691858]	[]
328_1447	chr5	10249870	10250270	+	1000	148.5	[3.2731133]	[202]	[]	[]	[10250119]	[]
328_1452	chr1	156193722	156194122	+	1000	148.0	[]	[]	[12.444716]	[127]	[]	[156193920]
328_1454	chr11	47642458	47642858	+	1000	148.0	[13.218197]	[63]	[14.882065]	[124]	[47642612]	[47642673]
328_1463	chr12	57771943	57772343	+	1000	147.5	[5.168656]	[156]	[]	[]	[57772172]	[]
328_1472	chr3	50235841	50236241	+	1000	147.0	[8.3479, 7.0353947]	[99, 151]	[]	[]	[50236001, 50236053]	[]
328_1473	chr7	140479373	140479773	+	1000	147.0	[5.160191]	[109]	[13.242919]	[160]	[140479541]	[140479592]
328_1481	chr1	171741895	171742295	+	1000	146.0	[]	[]	[13.499411]	[116]	[]	[171742103]
328_1486	chr20	63894745	63895145	+	1000	145.5	[14.043327, 9.651694]	[96, 115]	[12.802335]	[130]	[63894921, 63894940]	[63894955]
328_1488	chr6	111873318	111873718	+	1000	145.5	[]	[]	[11.51787, 6.4558506]	[91, 177]	[]	[111873482, 111873568]
328_150	chr22	20702953	20703353	+	1000	370.5	[]	[]	[5.6198792, 8.873444, 7.3530207, 16.240623]	[104, 121, 127, 143]	[]	[20703153, 20703170, 20703176, 20703192]
328_1500	chr9	129802907	129803307	+	1000	145.0	[8.378164, 2.81264]	[59, 92]	[10.985526]	[109]	[129803058, 129803091]	[129803108]
328_1501	chrX	49043421	49043821	+	1000	145.0	[10.031455, 5.1754622, 15.709608]	[149, 183, 215]	[]	[]	[49043606, 49043640, 49043672]	[]
328_1509	chr1	154558756	154559156	+	1000	144.0	[4.8251176]	[124]	[]	[]	[154558955]	[]
328_1512	chr12	31728850	31729250	+	1000	144.0	[7.1372776]	[170]	[]	[]	[31729076]	[]
328_152	chr15	44288468	44288868	+	1000	368.5	[4.0777273, 3.028365, 4.5005903]	[102, 103, 159]	[13.520647]	[120]	[44288658, 44288659, 44288715]	[44288676]
328_1520	chr6	5260684	5261084	+	1000	143.5	[]	[]	[6.880084, 5.958374]	[171, 242]	[]	[5260857, 5260928]
328_1523	chr8	41458363	41458763	+	1000	143.5	[2.7246544]	[98]	[3.3542178]	[73]	[41458539]	[41458514]
328_1528	chr2	239401197	239401597	+	1000	143.0	[]	[]	[6.981113]	[103]	[]	[239401387]
328_153	chr10	63132919	63133319	+	1000	367.0	[2.8744206]	[166]	[]	[]	[63133169]	[]
328_1531	chr6	107957995	107958395	+	1000	143.0	[5.4977727]	[76]	[]	[]	[107958152]	[]
328_1534	chr16	29595207	29595607	+	1000	142.5	[]	[]	[7.7118363, 7.570785, 5.606015, 10.731344]	[107, 140, 153, 158]	[]	[29595404, 29595437, 29595450, 29595455]
328_154	chr16	90022431	90022831	+	1000	366.5	[]	[]	[9.238895]	[128]	[]	[90022655]
328_1543	chr11	117907226	117907626	+	1000	142.0	[6.59388]	[177]	[]	[]	[117907458]	[]
328_1545	chr17	75979140	75979540	+	1000	142.0	[]	[]	[3.7985227]	[175]	[]	[75979292]
328_1562	chr2	10812663	10813063	+	1000	141.0	[]	[]	[5.792041]	[85]	[]	[10812824]
328_1568	chr12	56300317	56300717	+	1000	140.5	[]	[]	[7.619637]	[170]	[]	[56300557]
328_1569	chr15	64989703	64990103	+	1000	140.5	[]	[]	[14.853582, 7.788003]	[139, 163]	[]	[64989930, 64989954]
328_157	chr1	28505669	28506069	+	1000	365.5	[]	[]	[8.529575]	[128]	[]	[28505892]
328_1578	chr7	130668536	130668936	+	1000	140.5	[5.1315727]	[120]	[]	[]	[130668751]	[]
328_1581	chr1	25430043	25430443	+	1000	140.0	[6.2064075]	[86]	[10.731344]	[109]	[25430218]	[25430241]
328_1584	chr12	52023591	52023991	+	1000	140.0	[]	[]	[12.231229, 20.7584]	[207, 224]	[]	[52023813, 52023830]
328_1585	chr12	121626217	121626617	+	1000	140.0	[4.5830355, 9.939401]	[110, 122]	[11.276735, 5.6994047]	[141, 156]	[121626394, 121626406]	[121626425, 121626440]
328_1591	chr5	32312816	32313216	+	1000	140.0	[2.5833712, 10.563385, 13.074541]	[67, 88, 107]	[5.5866785]	[123]	[32312982, 32313003, 32313022]	[32313038]
328_1594	chr9	129824021	129824421	+	1000	140.0	[5.6198792]	[190]	[]	[]	[129824269]	[]
328_1598	chr10	27155087	27155487	+	1000	139.5	[4.1210084]	[106]	[4.6217356, 7.8031883, 2.7426057, 7.342819]	[93, 148, 153, 161]	[27155251]	[27155238, 27155293, 27155298, 27155306]
328_1602	chr1	155002012	155002412	+	1000	139.0	[]	[]	[3.0444894]	[155]	[]	[155002242]
328_1603	chr1	155834597	155834997	+	1000	139.0	[6.75894, 6.929212]	[116, 147]	[]	[]	[155834782, 155834813]	[]
328_1608	chr17	42154876	42155276	+	1000	139.0	[]	[]	[3.1433406]	[180]	[]	[42155117]
328_1609	chr19	3022784	3023184	+	1000	139.0	[]	[]	[4.663678]	[96]	[]	[3022968]
328_1611	chr19	55516968	55517368	+	1000	139.0	[]	[]	[10.413139, 10.972413]	[88, 109]	[]	[55517149, 55517170]
328_1613	chr9	128067877	128068277	+	1000	139.0	[12.775146, 3.2940297]	[172, 177]	[3.4256368]	[149]	[128068080, 128068085]	[128068057]
328_1619	chr19	17293984	17294384	+	1000	138.5	[20.78559, 17.721739, 13.62364, 12.269024, 18.99463]	[73, 90, 111, 130, 148]	[]	[]	[17294145, 17294162, 17294183, 17294202, 17294220]	[]
328_1624	chr16	21994940	21995340	+	1000	138.0	[7.4816785]	[155]	[]	[]	[21995186]	[]
328_1628	chr1	46719057	46719457	+	1000	137.5	[3.5338006, 18.568264]	[125, 169]	[4.271581]	[107]	[46719230, 46719274]	[46719212]
328_163	chr1	26111556	26111956	+	1000	361.5	[]	[]	[15.4701605, 7.02105]	[173, 195]	[]	[26111759, 26111781]
328_1636	chr5	160421569	160421969	+	1000	137.5	[18.95589, 4.315667, 10.809716]	[137, 143, 149]	[]	[]	[160421767, 160421773, 160421779]	[]
328_1637	chr6	4678508	4678908	+	1000	137.5	[]	[]	[5.2512145, 6.185471]	[57, 59]	[]	[4678660, 4678662]
328_1638	chr7	30284154	30284554	+	1000	137.5	[]	[]	[5.641519]	[149]	[]	[30284321]
328_1641	chr1	228103144	228103544	+	1000	137.0	[3.018301, 2.6263812, 9.475606]	[90, 91, 96]	[]	[]	[228103313, 228103314, 228103319]	[]
328_1643	chr15	80059322	80059722	+	1000	137.0	[10.809939, 4.768914, 9.91024]	[103, 113, 135]	[]	[]	[80059517, 80059527, 80059549]	[]
328_1649	chr11	65040678	65041078	+	1000	136.5	[11.288374, 7.4380927, 3.0326285]	[110, 115, 120]	[12.383275]	[97]	[65040879, 65040884, 65040889]	[65040866]
328_1651	chr16	18926343	18926743	+	1000	136.5	[12.176909]	[199]	[7.570785, 5.606015, 6.2064075, 7.7118363]	[145, 158, 163, 178]	[18926558]	[18926504, 18926517, 18926522, 18926537]
328_1653	chr19	49084988	49085388	+	1000	136.5	[]	[]	[9.213571, 3.6614618]	[86, 148]	[]	[49085172, 49085234]
328_1654	chr2	241355924	241356324	+	1000	136.5	[4.293701]	[167]	[]	[]	[241356117]	[]
328_1655	chr22	46035756	46036156	+	1000	136.5	[18.568264, 19.063852]	[115, 196]	[]	[]	[46035912, 46035993]	[]
328_166	chr5	134371176	134371576	+	1000	358.0	[5.232099]	[94]	[]	[]	[134371367]	[]
328_1660	chr15	41416867	41417267	+	1000	136.0	[]	[]	[11.908585, 2.7960477, 18.568264, 7.6519732]	[123, 133, 177, 191]	[]	[41417028, 41417038, 41417082, 41417096]
328_1663	chr19	16153634	16154034	+	1000	136.0	[5.485159]	[117]	[15.710784, 15.529466]	[171, 202]	[16153785]	[16153839, 16153870]
328_1665	chr2	8681747	8682147	+	1000	136.0	[9.13193, 9.794562, 9.146695, 4.576841]	[95, 101, 106, 114]	[]	[]	[8681903, 8681909, 8681914, 8681922]	[]
328_1666	chr20	62937751	62938151	+	1000	136.0	[12.176909]	[182]	[]	[]	[62937986]	[]
328_167	chr11	5505517	5505917	+	1000	356.5	[9.477222, 7.6370716]	[135, 169]	[]	[]	[5505732, 5505766]	[]
328_1671	chr15	70099484	70099884	+	1000	135.5	[11.170155]	[132]	[]	[]	[70099670]	[]
328_1686	chr1	19311960	19312360	+	1000	134.5	[13.074541]	[113]	[12.7226095]	[151]	[19312154]	[19312192]
328_1687	chr1	222712495	222712895	+	1000	134.5	[6.942604]	[244]	[]	[]	[222712735]	[]
328_1689	chr16	88570192	88570592	+	1000	134.5	[]	[]	[15.275013]	[65]	[]	[88570346]
328_1692	chr5	141636732	141637132	+	1000	134.5	[10.809716, 20.7584, 9.079445]	[99, 122, 139]	[2.6844132]	[89]	[141636910, 141636933, 141636950]	[141636900]
328_1698	chr11	116772807	116773207	+	1000	134.0	[]	[]	[3.9813893, 10.114765]	[65, 139]	[]	[116772968, 116773042]
328_170	chr12	55973702	55974102	+	1000	356.0	[6.5841303]	[159]	[]	[]	[55973890]	[]
328_1703	chr6	3068755	3069155	+	1000	134.0	[]	[]	[2.866333, 15.49735]	[131, 165]	[]	[3068938, 3068972]
328_1705	chr7	156893137	156893537	+	1000	134.0	[10.3133745]	[145]	[19.063852, 10.629334]	[117, 138]	[156893363]	[156893335, 156893356]
328_1706	chr1	27012823	27013223	+	1000	133.5	[12.609762, 3.9783823, 8.193903]	[104, 109, 115]	[]	[]	[27013014, 27013019, 27013025]	[]
328_171	chr4	3074263	3074663	+	1000	356.0	[10.896634, 9.194005, 6.980476]	[132, 137, 158]	[]	[]	[3074438, 3074443, 3074464]	[]
328_1710	chr11	134037208	134037608	+	1000	133.5	[]	[]	[6.580248]	[103]	[]	[134037406]
328_1714	chr16	30334971	30335371	+	1000	133.5	[]	[]	[5.066985]	[158]	[]	[30335171]
328_1716	chr19	33080976	33081376	+	1000	133.5	[]	[]	[14.811122]	[115]	[]	[33081170]
328_1717	chr19	54162268	54162668	+	1000	133.5	[]	[]	[10.119154, 10.280317]	[91, 104]	[]	[54162429, 54162442]
328_1721	chr9	120714424	120714824	+	1000	133.5	[]	[]	[2.9103148]	[164]	[]	[120714655]
328_1732	chr1	11273145	11273545	+	1000	132.5	[3.7976909]	[168]	[7.082859]	[193]	[11273309]	[11273334]
328_1734	chr19	40623934	40624334	+	1000	132.5	[3.480874, 13.450027, 16.274563]	[159, 165, 181]	[]	[]	[40624154, 40624160, 40624176]	[]
328_1743	chr1	44775283	44775683	+	1000	132.0	[]	[]	[10.144815]	[156]	[]	[44775526]
328_175	chr16	2905709	2906109	+	1000	351.5	[]	[]	[3.9018242, 10.114765, 5.6746945, 5.807075, 14.290609]	[112, 117, 130, 155, 168]	[]	[2905886, 2905891, 2905904, 2905929, 2905942]
328_1757	chr16	15055954	15056354	+	1000	131.5	[]	[]	[4.334299]	[75]	[]	[15056123]
328_1760	chr17	63842858	63843258	+	1000	131.5	[10.299298, 6.571934, 10.293345]	[107, 123, 150]	[]	[]	[63843064, 63843080, 63843107]	[]
328_1761	chr19	19170162	19170562	+	1000	131.5	[7.2054267]	[150]	[6.7912965, 12.049023]	[131, 143]	[19170390]	[19170371, 19170383]
328_1763	chr3	33440436	33440836	+	1000	131.5	[]	[]	[5.668633]	[134]	[]	[33440600]
328_1766	chr1	28247119	28247519	+	1000	131.0	[9.856542]	[131]	[]	[]	[28247280]	[]
328_1771	chr19	10416640	10417040	+	1000	131.0	[4.137557]	[197]	[12.660889]	[119]	[10416885]	[10416807]
328_1772	chr19	40489672	40490072	+	1000	131.0	[]	[]	[3.6427364]	[195]	[]	[40489871]
328_1777	chr1	16620893	16621293	+	1000	130.5	[3.9427779, 6.336816]	[140, 145]	[]	[]	[16621120, 16621125]	[]
328_1779	chr10	97334626	97335026	+	1000	130.5	[]	[]	[5.063352]	[112]	[]	[97334792]
328_1780	chr11	65919202	65919602	+	1000	130.5	[]	[]	[7.6519732]	[85]	[]	[65919380]
328_1781	chr17	12020551	12020951	+	1000	130.5	[]	[]	[8.534281, 7.4354124, 2.5723758, 4.0637884, 13.90782]	[100, 112, 118, 123, 134]	[]	[12020747, 12020759, 12020765, 12020770, 12020781]
328_1787	chr1	212558786	212559186	+	1000	130.0	[10.986323]	[219]	[3.518918, 5.672216, 7.017754]	[165, 181, 195]	[212559035]	[212558981, 212558997, 212559011]
328_1788	chr11	11841710	11842110	+	1000	130.0	[]	[]	[4.6093583, 10.301963]	[84, 163]	[]	[11841878, 11841957]
328_1790	chr12	132828709	132829109	+	1000	130.0	[]	[]	[13.511243]	[80]	[]	[132828868]
328_1792	chr16	84617944	84618344	+	1000	130.0	[12.176909]	[94]	[11.245665]	[163]	[84618115]	[84618184]
328_1793	chr22	29267896	29268296	+	1000	130.0	[3.7025816]	[90]	[]	[]	[29268076]	[]
328_1796	chr7	1418533	1418933	+	1000	130.0	[4.23931, 3.1986797, 2.9420903]	[160, 161, 162]	[]	[]	[1418726, 1418727, 1418728]	[]
328_1802	chr4	82284913	82285313	+	1000	129.5	[4.6189623, 4.23764, 2.7697217]	[193, 198, 199]	[]	[]	[82285140, 82285145, 82285146]	[]
328_1804	chr6	35259445	35259845	+	1000	129.5	[]	[]	[10.842799]	[135]	[]	[35259616]
328_1805	chr8	26382798	26383198	+	1000	129.5	[]	[]	[7.9673557]	[96]	[]	[26382992]
328_1807	chr1	9129369	9129769	+	1000	129.0	[7.032882, 15.368152, 12.107688]	[141, 213, 224]	[]	[]	[9129526, 9129598, 9129609]	[]
328_181	chr19	18204065	18204465	+	1000	349.0	[3.1869004]	[99]	[10.150678]	[135]	[18204229]	[18204265]
328_1817	chr6	158644570	158644970	+	1000	129.0	[14.325035, 11.839364, 5.476517]	[121, 137, 162]	[]	[]	[158644768, 158644784, 158644809]	[]
328_182	chr5	178153825	178154225	+	1000	348.5	[]	[]	[10.945448, 5.709301]	[98, 118]	[]	[178153997, 178154017]
328_1821	chr15	76931449	76931849	+	1000	128.5	[6.8755627]	[183]	[4.3253493]	[205]	[76931658]	[76931680]
328_1822	chr18	57435038	57435438	+	1000	128.5	[15.4701605, 8.575569]	[90, 130]	[]	[]	[57435223, 57435263]	[]
328_1823	chr19	45340493	45340893	+	1000	128.5	[10.144815]	[152]	[17.191898, 17.0627]	[112, 135]	[45340715]	[45340675, 45340698]
328_1833	chr17	28743709	28744109	+	1000	128.0	[3.1267402]	[96]	[5.0731206, 15.49735]	[66, 113]	[28743894]	[28743864, 28743911]
328_1839	chr12	105107483	105107883	+	1000	127.5	[]	[]	[10.809716, 8.84614]	[134, 140]	[]	[105107694, 105107700]
328_184	chr19	18522109	18522509	+	1000	348.0	[3.9534917, 12.144051]	[74, 114]	[4.2872524]	[134]	[18522281, 18522321]	[18522341]
328_1840	chr12	120495841	120496241	+	1000	127.5	[]	[]	[4.0139627, 13.70639, 10.610353]	[81, 115, 135]	[]	[120496010, 120496044, 120496064]
328_1843	chr8	95133433	95133833	+	1000	127.5	[9.536026, 17.300081]	[67, 111]	[15.710784, 13.511243]	[91, 146]	[95133589, 95133633]	[95133613, 95133668]
328_1848	chr11	77066660	77067060	+	1000	127.0	[6.358962, 14.763846]	[92, 109]	[6.6169896, 7.4380927, 6.2064075]	[151, 156, 161]	[77066837, 77066854]	[77066896, 77066901, 77066906]
