#PeakID(python identify_motif.py ./ENCODE_processed_files/GATA2_idr.fa GATA2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
946_10461	chr8	73520588	73520988	+	1000	76.0	[7.7934723]	[142]	[]	[]	[73520829]	[]
946_10462	chr8	80020469	80020869	+	1000	76.0	[7.5779095]	[154]	[]	[]	[80020694]	[]
946_10463	chr8	95090359	95090759	+	1000	76.0	[]	[]	[9.93833]	[94]	[]	[95090543]
946_10464	chr8	101245399	101245799	+	1000	76.0	[8.065871]	[89]	[]	[]	[101245586]	[]
946_10465	chr8	105821686	105822086	+	1000	76.0	[]	[]	[7.242745]	[160]	[]	[105821932]
946_1047	chr1	234867233	234867633	+	1000	239.0	[8.065871]	[95]	[]	[]	[234867418]	[]
946_10471	chr9	105681732	105682132	+	1000	76.0	[8.567237]	[117]	[8.567237, 7.6269035]	[98, 103]	[105681947]	[105681928, 105681933]
946_10475	chr9	136944825	136945225	+	1000	76.0	[]	[]	[12.699877, 9.722767]	[83, 113]	[]	[136944999, 136945029]
946_10477	chrX	11381398	11381798	+	1000	76.0	[8.174054]	[87]	[]	[]	[11381585]	[]
946_10478	chrX	44915264	44915664	+	1000	76.0	[8.065871]	[164]	[12.699877]	[108]	[44915498]	[44915442]
946_10479	chrX	47048020	47048420	+	1000	76.0	[10.555019]	[139]	[]	[]	[47048248]	[]
946_1048	chr12	51368652	51369052	+	1000	239.0	[7.083552, 12.699877]	[71, 93]	[]	[]	[51368817, 51368839]	[]
946_10481	chr1	15456498	15456898	+	1000	75.0	[8.567237]	[134]	[10.555019]	[107]	[15456713]	[15456686]
946_10485	chr1	20187842	20188242	+	1000	75.0	[12.699877]	[126]	[]	[]	[20188048]	[]
946_10486	chr1	23103261	23103661	+	1000	75.0	[9.722767]	[140]	[]	[]	[23103501]	[]
946_10489	chr1	32308656	32309056	+	1000	75.0	[]	[]	[7.6269035]	[103]	[]	[32308832]
946_1049	chr12	93315880	93316280	+	1000	239.0	[12.699877]	[146]	[9.722767]	[87]	[93316123]	[93316064]
946_10490	chr1	35136781	35137181	+	1000	75.0	[]	[]	[7.373495, 12.699877, 7.373495, 12.699877]	[82, 103, 124, 145]	[]	[35136951, 35136972, 35136993, 35137014]
946_10491	chr1	39204422	39204822	+	1000	75.0	[]	[]	[7.083552]	[103]	[]	[39204605]
946_10498	chr1	111476708	111477108	+	1000	75.0	[7.6269035]	[86]	[]	[]	[111476883]	[]
946_1050	chr17	75267573	75267973	+	1000	239.0	[]	[]	[9.93833]	[103]	[]	[75267769]
946_10501	chr1	151013533	151013933	+	1000	75.0	[12.699877]	[167]	[]	[]	[151013766]	[]
946_10502	chr1	154384679	154385079	+	1000	75.0	[12.699877, 7.5779095]	[61, 86]	[]	[]	[154384830, 154384855]	[]
946_10504	chr1	168372984	168373384	+	1000	75.0	[]	[]	[8.250492, 9.93833]	[97, 129]	[]	[168373135, 168373167]
946_10508	chr1	206672015	206672415	+	1000	75.0	[7.6269035]	[127]	[9.387603]	[94]	[206672226]	[206672193]
946_10509	chr1	207302622	207303022	+	1000	75.0	[]	[]	[7.6269035, 12.699877]	[98, 107]	[]	[207302812, 207302821]
946_1051	chr18	22093931	22094331	+	1000	239.0	[]	[]	[12.699877]	[130]	[]	[22094151]
946_10510	chr1	207825868	207826268	+	1000	75.0	[]	[]	[12.699877]	[122]	[]	[207826080]
946_10512	chr1	227323453	227323853	+	1000	75.0	[12.699877]	[91]	[]	[]	[227323639]	[]
946_10514	chr1	248874736	248875136	+	1000	75.0	[]	[]	[7.6269035, 7.6269035]	[105, 185]	[]	[248874890, 248874970]
946_10515	chr10	7383509	7383909	+	1000	75.0	[7.000952]	[173]	[]	[]	[7383755]	[]
946_10517	chr10	30160603	30161003	+	1000	75.0	[9.722767, 9.387603, 12.699877]	[83, 113, 118]	[]	[]	[30160764, 30160794, 30160799]	[]
946_10518	chr10	35268776	35269176	+	1000	75.0	[9.387603]	[135]	[]	[]	[35268991]	[]
946_10519	chr10	49542380	49542780	+	1000	75.0	[8.174054]	[106]	[]	[]	[49542562]	[]
946_1052	chr20	5675469	5675869	+	1000	239.0	[7.7934723, 9.722767]	[85, 159]	[]	[]	[5675637, 5675711]	[]
946_10522	chr10	71241380	71241780	+	1000	75.0	[8.250492]	[133]	[]	[]	[71241570]	[]
946_10523	chr10	72171063	72171463	+	1000	75.0	[8.567237]	[80]	[]	[]	[72171228]	[]
946_10524	chr10	73529396	73529796	+	1000	75.0	[]	[]	[9.387603]	[89]	[]	[73529568]
946_1053	chr3	33097132	33097532	+	1000	239.0	[]	[]	[7.5779095]	[143]	[]	[33097372]
946_10531	chr11	67382584	67382984	+	1000	75.0	[12.699877]	[109]	[]	[]	[67382788]	[]
946_10532	chr11	70335516	70335916	+	1000	75.0	[]	[]	[12.699877, 9.722767]	[76, 90]	[]	[70335688, 70335702]
946_10534	chr11	110317462	110317862	+	1000	75.0	[7.7934723]	[156]	[9.387603]	[73]	[110317705]	[110317622]
946_10535	chr12	4190670	4191070	+	1000	75.0	[12.699877]	[151]	[]	[]	[4190895]	[]
946_10537	chr12	22899302	22899702	+	1000	75.0	[7.6269035]	[98]	[]	[]	[22899493]	[]
946_10538	chr12	42442951	42443351	+	1000	75.0	[8.250492]	[83]	[9.93833]	[122]	[42443125]	[42443164]
946_1054	chr7	12692834	12693234	+	1000	239.0	[]	[]	[10.555019]	[59]	[]	[12692989]
946_10541	chr12	71440795	71441195	+	1000	75.0	[9.722767]	[65]	[]	[]	[71440946]	[]
946_10542	chr12	110421090	110421490	+	1000	75.0	[]	[]	[9.387603]	[164]	[]	[110421307]
946_10543	chr12	110699518	110699918	+	1000	75.0	[]	[]	[9.722767]	[84]	[]	[110699679]
946_1055	chr1	192986084	192986484	+	1000	238.0	[]	[]	[7.5779095]	[87]	[]	[192986269]
946_10550	chr13	110509510	110509910	+	1000	75.0	[]	[]	[12.699877]	[122]	[]	[110509712]
946_10551	chr14	32020954	32021354	+	1000	75.0	[12.699877, 8.174054, 12.699877]	[87, 107, 144]	[]	[]	[32021128, 32021148, 32021185]	[]
946_10552	chr14	64891766	64892166	+	1000	75.0	[9.93833]	[93]	[]	[]	[64891951]	[]
946_10553	chr14	65107201	65107601	+	1000	75.0	[9.93833]	[146]	[]	[]	[65107430]	[]
946_10555	chr14	69701870	69702270	+	1000	75.0	[12.699877]	[103]	[]	[]	[69702067]	[]
946_10556	chr14	71751154	71751554	+	1000	75.0	[7.7934723]	[122]	[]	[]	[71751353]	[]
946_10557	chr14	74491864	74492264	+	1000	75.0	[9.93833]	[164]	[]	[]	[74492108]	[]
946_10559	chr14	104577836	104578236	+	1000	75.0	[12.699877]	[92]	[]	[]	[104578025]	[]
946_1056	chr17	8532007	8532407	+	1000	238.0	[7.373495]	[133]	[12.699877]	[115]	[8532238]	[8532220]
946_10560	chr15	20309413	20309813	+	1000	75.0	[]	[]	[9.93833]	[137]	[]	[20309641]
946_10562	chr15	44792739	44793139	+	1000	75.0	[12.699877]	[129]	[]	[]	[44792958]	[]
946_10563	chr15	63362295	63362695	+	1000	75.0	[]	[]	[12.699877]	[108]	[]	[63362492]
946_10566	chr15	78564950	78565350	+	1000	75.0	[9.722767]	[134]	[]	[]	[78565172]	[]
946_10568	chr15	101137609	101138009	+	1000	75.0	[9.722767]	[138]	[]	[]	[101137834]	[]
946_10569	chr16	40980	41380	+	1000	75.0	[12.699877]	[76]	[9.93833]	[149]	[41150]	[41223]
946_10570	chr16	3150507	3150907	+	1000	75.0	[]	[]	[8.567237]	[84]	[]	[3150690]
946_10572	chr16	55712221	55712621	+	1000	75.0	[]	[]	[7.242745]	[144]	[]	[55712446]
946_10573	chr16	57417051	57417451	+	1000	75.0	[]	[]	[7.7934723]	[202]	[]	[57417301]
946_10575	chr16	69089032	69089432	+	1000	75.0	[]	[]	[10.555019]	[137]	[]	[69089261]
946_10576	chr17	2383582	2383982	+	1000	75.0	[12.699877, 7.373495]	[99, 128]	[]	[]	[2383774, 2383803]	[]
946_10577	chr17	16273992	16274392	+	1000	75.0	[]	[]	[12.699877]	[165]	[]	[16274226]
946_10578	chr17	17417784	17418184	+	1000	75.0	[]	[]	[12.699877]	[118]	[]	[17417998]
946_1058	chr2	169415312	169415712	+	1000	238.0	[12.699877]	[81]	[]	[]	[169415478]	[]
946_10580	chr17	45382993	45383393	+	1000	75.0	[]	[]	[8.065871]	[123]	[]	[45383195]
946_10583	chr17	67563653	67564053	+	1000	75.0	[]	[]	[8.065871]	[153]	[]	[67563903]
946_10584	chr17	76161841	76162241	+	1000	75.0	[]	[]	[12.699877]	[172]	[]	[76162090]
946_10585	chr17	76697679	76698079	+	1000	75.0	[]	[]	[12.699877]	[158]	[]	[76697923]
946_10586	chr17	78784987	78785387	+	1000	75.0	[9.722767]	[107]	[]	[]	[78785175]	[]
946_10588	chr18	3187296	3187696	+	1000	75.0	[]	[]	[9.722767]	[92]	[]	[3187469]
946_1059	chr2	233091534	233091934	+	1000	238.0	[12.699877]	[63]	[8.567237]	[107]	[233091697]	[233091741]
946_10591	chr18	35507685	35508085	+	1000	75.0	[9.387603]	[95]	[]	[]	[35507880]	[]
946_10594	chr18	57666817	57667217	+	1000	75.0	[8.174054]	[96]	[]	[]	[57667010]	[]
946_10595	chr18	57819073	57819473	+	1000	75.0	[7.6269035]	[80]	[]	[]	[57819253]	[]
946_10596	chr18	59918301	59918701	+	1000	75.0	[9.93833]	[155]	[7.7934723]	[73]	[59918539]	[59918457]
946_10598	chr19	8504169	8504569	+	1000	75.0	[]	[]	[12.699877]	[91]	[]	[8504357]
946_10599	chr19	13079256	13079656	+	1000	75.0	[]	[]	[7.6269035]	[74]	[]	[13079408]
946_106	chr22	19643493	19643893	+	1000	535.0	[7.5779095, 12.699877]	[72, 124]	[]	[]	[19643650, 19643702]	[]
946_10602	chr19	19193044	19193444	+	1000	75.0	[]	[]	[8.250492]	[112]	[]	[19193244]
946_10605	chr2	8004208	8004608	+	1000	75.0	[7.7934723]	[82]	[]	[]	[8004380]	[]
946_10606	chr2	28584546	28584946	+	1000	75.0	[7.5779095]	[141]	[]	[]	[28584755]	[]
946_10607	chr2	39417323	39417723	+	1000	75.0	[]	[]	[9.93833]	[134]	[]	[39417555]
946_10608	chr2	43054308	43054708	+	1000	75.0	[10.555019]	[148]	[]	[]	[43054532]	[]
946_10609	chr2	68595233	68595633	+	1000	75.0	[9.93833]	[121]	[]	[]	[68595440]	[]
946_1061	chr4	83630115	83630515	+	1000	238.0	[7.7934723]	[67]	[]	[]	[83630280]	[]
946_10610	chr2	86808316	86808716	+	1000	75.0	[7.6269035]	[64]	[]	[]	[86808479]	[]
946_10611	chr2	170248829	170249229	+	1000	75.0	[12.699877]	[132]	[]	[]	[170249047]	[]
946_10612	chr2	190271736	190272136	+	1000	75.0	[12.699877, 9.387603]	[98, 121]	[]	[]	[190271916, 190271939]	[]
946_10614	chr2	208929372	208929772	+	1000	75.0	[8.250492]	[91]	[]	[]	[208929560]	[]
946_10615	chr20	1255630	1256030	+	1000	75.0	[10.555019]	[162]	[]	[]	[1255873]	[]
946_10618	chr21	31663389	31663789	+	1000	75.0	[]	[]	[7.083552]	[166]	[]	[31663618]
946_1062	chr7	7042465	7042865	+	1000	238.0	[]	[]	[9.93833]	[84]	[]	[7042648]
946_10620	chr21	37536793	37537193	+	1000	75.0	[]	[]	[12.699877]	[178]	[]	[37537022]
946_10623	chr22	19203851	19204251	+	1000	75.0	[9.93833]	[163]	[]	[]	[19204016]	[]
946_1063	chr7	91299914	91300314	+	1000	238.0	[]	[]	[12.699877]	[137]	[]	[91300137]
946_10638	chr22	19933364	19933764	+	1000	75.0	[12.699877]	[174]	[]	[]	[19933565]	[]
946_1064	chr11	59681332	59681732	+	1000	237.0	[]	[]	[8.174054]	[115]	[]	[59681523]
946_10644	chr22	20875214	20875614	+	1000	75.0	[]	[]	[8.174054]	[214]	[]	[20875444]
946_10648	chr22	21761172	21761572	+	1000	75.0	[7.169444]	[117]	[]	[]	[21761385]	[]
946_10650	chr22	21825595	21825995	+	1000	75.0	[9.387603]	[170]	[]	[]	[21825831]	[]
946_1066	chr19	6060936	6061336	+	1000	237.0	[7.6269035]	[159]	[]	[]	[6061177]	[]
946_10667	chr22	46193984	46194384	+	1000	75.0	[12.699877]	[74]	[]	[]	[46194154]	[]
946_10668	chr3	4900270	4900670	+	1000	75.0	[12.699877, 7.373495]	[82, 97]	[]	[]	[4900443, 4900458]	[]
946_10670	chr3	11604429	11604829	+	1000	75.0	[]	[]	[12.699877]	[118]	[]	[11604617]
946_10672	chr3	38222224	38222624	+	1000	75.0	[9.387603]	[166]	[10.555019]	[137]	[38222472]	[38222443]
946_10674	chr3	72744314	72744714	+	1000	75.0	[12.699877, 9.93833]	[69, 120]	[]	[]	[72744475, 72744526]	[]
946_10675	chr3	150451274	150451674	+	1000	75.0	[]	[]	[12.699877, 9.93833]	[96, 101]	[]	[150451434, 150451439]
946_10676	chr3	150733428	150733828	+	1000	75.0	[10.555019]	[105]	[]	[]	[150733628]	[]
946_10677	chr3	170703047	170703447	+	1000	75.0	[]	[]	[7.242745]	[116]	[]	[170703233]
946_10678	chr3	171156531	171156931	+	1000	75.0	[]	[]	[12.699877]	[111]	[]	[171156727]
946_10679	chr3	177358250	177358650	+	1000	75.0	[9.93833]	[91]	[]	[]	[177358441]	[]
946_1068	chr3	196108263	196108663	+	1000	237.0	[]	[]	[12.699877]	[130]	[]	[196108475]
946_10680	chr3	179615441	179615841	+	1000	75.0	[]	[]	[9.93833]	[82]	[]	[179615618]
946_10681	chr4	996057	996457	+	1000	75.0	[]	[]	[12.699877]	[116]	[]	[996268]
946_10682	chr4	15153560	15153960	+	1000	75.0	[12.699877]	[101]	[]	[]	[15153728]	[]
946_10683	chr4	78693862	78694262	+	1000	75.0	[]	[]	[7.7934723]	[112]	[]	[78694071]
946_10684	chr4	83757025	83757425	+	1000	75.0	[9.387603]	[107]	[]	[]	[83757221]	[]
946_10687	chr4	187422642	187423042	+	1000	75.0	[12.699877]	[77]	[9.722767]	[161]	[187422799]	[187422883]
946_10688	chr5	10504084	10504484	+	1000	75.0	[10.555019]	[107]	[]	[]	[10504276]	[]
946_10689	chr5	34553511	34553911	+	1000	75.0	[9.93833]	[155]	[]	[]	[34553743]	[]
946_10690	chr5	68316416	68316816	+	1000	75.0	[12.699877]	[90]	[]	[]	[68316597]	[]
946_10691	chr5	78245144	78245544	+	1000	75.0	[7.6269035, 10.555019, 7.083552]	[78, 89, 118]	[]	[]	[78245308, 78245319, 78245348]	[]
946_10692	chr5	96661723	96662123	+	1000	75.0	[12.699877]	[99]	[]	[]	[96661902]	[]
946_10693	chr5	96963236	96963636	+	1000	75.0	[8.174054]	[146]	[]	[]	[96963464]	[]
946_10694	chr5	138331481	138331881	+	1000	75.0	[]	[]	[7.6269035]	[61]	[]	[138331639]
946_10695	chr5	146111425	146111825	+	1000	75.0	[12.699877]	[99]	[]	[]	[146111610]	[]
946_10697	chr5	150435988	150436388	+	1000	75.0	[]	[]	[7.000952]	[60]	[]	[150436145]
946_10699	chr6	1702531	1702931	+	1000	75.0	[]	[]	[9.387603]	[231]	[]	[1702781]
946_107	chr1	26378441	26378841	+	1000	532.0	[12.699877]	[76]	[]	[]	[26378615]	[]
946_1070	chr1	180610532	180610932	+	1000	236.0	[7.6269035]	[121]	[]	[]	[180610739]	[]
946_10703	chr6	27834773	27835173	+	1000	75.0	[9.722767]	[140]	[]	[]	[27834987]	[]
946_10705	chr6	28742795	28743195	+	1000	75.0	[8.567237]	[107]	[]	[]	[28743002]	[]
946_10707	chr6	35699558	35699958	+	1000	75.0	[9.722767, 10.555019]	[135, 140]	[]	[]	[35699789, 35699794]	[]
946_10708	chr6	36680009	36680409	+	1000	75.0	[]	[]	[12.699877]	[170]	[]	[36680252]
946_10712	chr6	110965891	110966291	+	1000	75.0	[]	[]	[9.93833]	[139]	[]	[110966118]
946_10713	chr6	127343856	127344256	+	1000	75.0	[]	[]	[12.699877]	[141]	[]	[127344090]
946_10715	chr6	137165989	137166389	+	1000	75.0	[8.174054, 7.7934723]	[76, 88]	[]	[]	[137166147, 137166159]	[]
946_10717	chr6	161407718	161408118	+	1000	75.0	[7.6269035]	[179]	[9.722767]	[117]	[161407964]	[161407902]
946_10718	chr7	1461348	1461748	+	1000	75.0	[10.555019]	[141]	[]	[]	[1461585]	[]
946_10719	chr7	5418441	5418841	+	1000	75.0	[]	[]	[7.5779095]	[164]	[]	[5418672]
946_1072	chr10	4867529	4867929	+	1000	236.0	[]	[]	[10.555019]	[122]	[]	[4867744]
946_10720	chr7	13988641	13989041	+	1000	75.0	[8.567237]	[112]	[]	[]	[13988814]	[]
946_10724	chr7	67101078	67101478	+	1000	75.0	[12.699877]	[103]	[]	[]	[67101279]	[]
946_10728	chr7	104982377	104982777	+	1000	75.0	[]	[]	[9.722767]	[84]	[]	[104982553]
946_10729	chr7	108090723	108091123	+	1000	75.0	[]	[]	[12.699877]	[156]	[]	[108090957]
946_1073	chr10	69315532	69315932	+	1000	236.0	[12.699877]	[148]	[7.6269035]	[84]	[69315773]	[69315709]
946_10731	chr7	128827125	128827525	+	1000	75.0	[]	[]	[9.93833, 7.6269035]	[60, 152]	[]	[128827281, 128827373]
946_10733	chr7	139183846	139184246	+	1000	75.0	[]	[]	[10.555019]	[111]	[]	[139184050]
946_10734	chr7	139451601	139452001	+	1000	75.0	[]	[]	[12.699877]	[104]	[]	[139451781]
946_10736	chr7	148850517	148850917	+	1000	75.0	[12.699877]	[124]	[7.242745]	[101]	[148850739]	[148850716]
946_10737	chr8	9011970	9012370	+	1000	75.0	[]	[]	[7.5779095, 7.242745]	[111, 156]	[]	[9012163, 9012208]
946_10738	chr8	9108854	9109254	+	1000	75.0	[7.5779095, 9.722767]	[135, 178]	[]	[]	[9109060, 9109103]	[]
946_10739	chr8	26641697	26642097	+	1000	75.0	[]	[]	[10.555019]	[150]	[]	[26641936]
946_1074	chr11	1844588	1844988	+	1000	236.0	[]	[]	[9.722767]	[124]	[]	[1844810]
946_10740	chr8	27361682	27362082	+	1000	75.0	[]	[]	[7.5779095]	[88]	[]	[27361868]
946_10741	chr8	27440390	27440790	+	1000	75.0	[]	[]	[8.174054, 12.699877]	[108, 122]	[]	[27440587, 27440601]
946_10742	chr8	39535469	39535869	+	1000	75.0	[]	[]	[9.93833]	[112]	[]	[39535676]
946_10746	chr9	34150172	34150572	+	1000	75.0	[9.93833]	[141]	[]	[]	[34150382]	[]
946_10747	chr9	38038859	38039259	+	1000	75.0	[8.250492, 10.555019]	[93, 100]	[]	[]	[38039024, 38039031]	[]
946_10748	chr9	97363155	97363555	+	1000	75.0	[]	[]	[12.699877]	[150]	[]	[97363397]
946_1075	chr16	75043081	75043481	+	1000	236.0	[7.7934723, 7.242745, 9.93833]	[68, 112, 136]	[]	[]	[75043248, 75043292, 75043316]	[]
946_10753	chrUn_GL000219v1	42563	42963	+	1000	75.0	[]	[]	[8.065871]	[86]	[]	[42746]
946_10754	chrX	107577930	107578330	+	1000	75.0	[]	[]	[9.93833]	[135]	[]	[107578160]
946_10755	chrX	118614160	118614560	+	1000	75.0	[]	[]	[8.174054]	[140]	[]	[118614382]
946_10756	chrX	154784178	154784578	+	1000	75.0	[7.6269035]	[86]	[]	[]	[154784342]	[]
946_10757	chr1	842864	843264	+	1000	74.0	[8.567237]	[92]	[]	[]	[843056]	[]
946_1076	chr2	72901417	72901817	+	1000	236.0	[]	[]	[9.722767, 7.000952]	[117, 126]	[]	[72901631, 72901640]
946_10763	chr1	25695193	25695593	+	1000	74.0	[]	[]	[12.699877]	[130]	[]	[25695410]
946_10766	chr1	32933999	32934399	+	1000	74.0	[]	[]	[12.699877]	[122]	[]	[32934194]
946_1077	chr2	226835313	226835713	+	1000	236.0	[]	[]	[8.250492]	[75]	[]	[226835485]
946_10771	chr1	43002799	43003199	+	1000	74.0	[7.7934723]	[105]	[]	[]	[43002988]	[]
946_10773	chr1	52424265	52424665	+	1000	74.0	[7.5779095]	[91]	[]	[]	[52424451]	[]
946_10774	chr1	59055801	59056201	+	1000	74.0	[8.567237]	[62]	[12.699877]	[97]	[59055961]	[59055996]
946_10776	chr1	94648146	94648546	+	1000	74.0	[7.169444]	[114]	[7.373495]	[101]	[94648359]	[94648346]
946_10777	chr1	101119360	101119760	+	1000	74.0	[10.555019, 9.387603]	[101, 133]	[]	[]	[101119551, 101119583]	[]
946_10779	chr1	109282859	109283259	+	1000	74.0	[12.699877]	[185]	[]	[]	[109283097]	[]
946_10780	chr1	112893841	112894241	+	1000	74.0	[8.065871]	[177]	[]	[]	[112894081]	[]
946_10781	chr1	143246801	143247201	+	1000	74.0	[]	[]	[7.242745]	[198]	[]	[143247005]
946_10782	chr1	152071066	152071466	+	1000	74.0	[]	[]	[12.699877]	[139]	[]	[152071294]
946_10784	chr1	180581691	180582091	+	1000	74.0	[12.699877, 8.065871]	[90, 142]	[]	[]	[180581866, 180581918]	[]
946_10785	chr1	180644830	180645230	+	1000	74.0	[]	[]	[7.6269035, 7.242745]	[98, 141]	[]	[180645014, 180645057]
946_10786	chr1	180815240	180815640	+	1000	74.0	[7.373495, 9.93833]	[106, 110]	[9.722767]	[134]	[180815429, 180815433]	[180815457]
946_10789	chr1	202577292	202577692	+	1000	74.0	[]	[]	[9.722767]	[134]	[]	[202577522]
946_1079	chr6	20575178	20575578	+	1000	236.0	[]	[]	[10.555019, 8.567237]	[134, 141]	[]	[20575407, 20575414]
946_10790	chr1	202981898	202982298	+	1000	74.0	[9.93833]	[107]	[]	[]	[202982093]	[]
946_10791	chr1	205263554	205263954	+	1000	74.0	[]	[]	[7.5779095]	[134]	[]	[205263784]
946_10792	chr1	205267299	205267699	+	1000	74.0	[]	[]	[8.250492]	[175]	[]	[205267549]
946_10793	chr1	212109681	212110081	+	1000	74.0	[]	[]	[9.93833]	[166]	[]	[212109930]
946_10794	chr1	221723089	221723489	+	1000	74.0	[]	[]	[12.699877, 7.083552]	[186, 195]	[]	[221723327, 221723336]
946_108	chr19	13102652	13103052	+	1000	532.0	[]	[]	[12.699877, 10.555019]	[102, 131]	[]	[13102851, 13102880]
946_10800	chr10	22817381	22817781	+	1000	74.0	[7.6269035]	[170]	[7.083552]	[116]	[22817604]	[22817550]
946_10801	chr10	35399537	35399937	+	1000	74.0	[9.722767]	[93]	[12.699877]	[84]	[35399703]	[35399694]
946_10803	chr10	71234956	71235356	+	1000	74.0	[9.387603]	[163]	[12.699877]	[99]	[71235204]	[71235140]
946_10804	chr10	71631574	71631974	+	1000	74.0	[]	[]	[8.174054]	[111]	[]	[71631781]
946_10805	chr10	71633183	71633583	+	1000	74.0	[]	[]	[7.6269035]	[150]	[]	[71633432]
946_10808	chr10	72353466	72353866	+	1000	74.0	[]	[]	[9.387603]	[76]	[]	[72353640]
946_10809	chr10	74055977	74056377	+	1000	74.0	[9.722767]	[149]	[7.373495]	[71]	[74056220]	[74056142]
946_1081	chr7	138243489	138243889	+	1000	236.0	[]	[]	[7.7934723]	[128]	[]	[138243689]
946_10811	chr10	80443507	80443907	+	1000	74.0	[]	[]	[9.93833]	[134]	[]	[80443731]
946_10812	chr10	120145130	120145530	+	1000	74.0	[]	[]	[10.555019, 9.93833]	[82, 115]	[]	[120145311, 120145344]
946_10814	chr11	33320922	33321322	+	1000	74.0	[]	[]	[12.699877]	[93]	[]	[33321111]
946_10815	chr11	45995422	45995822	+	1000	74.0	[]	[]	[10.555019]	[143]	[]	[45995651]
946_10819	chr11	74205195	74205595	+	1000	74.0	[]	[]	[8.174054]	[155]	[]	[74205440]
946_1082	chr8	37673600	37674000	+	1000	236.0	[]	[]	[8.567237, 10.555019]	[129, 161]	[]	[37673807, 37673839]
946_10820	chr11	75366837	75367237	+	1000	74.0	[]	[]	[9.722767]	[101]	[]	[75367036]
946_10821	chr11	75422655	75423055	+	1000	74.0	[]	[]	[9.387603]	[89]	[]	[75422840]
946_10823	chr11	117087417	117087817	+	1000	74.0	[]	[]	[12.699877, 9.93833]	[114, 119]	[]	[117087630, 117087635]
946_10829	chr12	62232201	62232601	+	1000	74.0	[12.699877]	[89]	[]	[]	[62232380]	[]
946_1083	chr12	108855831	108856231	+	1000	235.0	[7.5779095]	[105]	[]	[]	[108856028]	[]
946_10830	chr12	64456995	64457395	+	1000	74.0	[]	[]	[12.699877]	[97]	[]	[64457190]
946_10831	chr12	92075362	92075762	+	1000	74.0	[]	[]	[9.722767]	[119]	[]	[92075580]
946_10835	chr12	111185321	111185721	+	1000	74.0	[8.250492]	[125]	[]	[]	[111185528]	[]
946_10837	chr12	126907912	126908312	+	1000	74.0	[12.699877]	[76]	[]	[]	[126908085]	[]
946_10838	chr13	40974646	40975046	+	1000	74.0	[]	[]	[12.699877]	[102]	[]	[40974820]
946_10839	chr13	50189399	50189799	+	1000	74.0	[7.7934723]	[77]	[]	[]	[50189574]	[]
946_1084	chr12	111405207	111405607	+	1000	235.0	[]	[]	[10.555019]	[159]	[]	[111405447]
946_10840	chr13	91308285	91308685	+	1000	74.0	[7.6269035, 7.7934723]	[75, 103]	[]	[]	[91308451, 91308479]	[]
946_10841	chr14	22700177	22700577	+	1000	74.0	[9.93833, 7.7934723]	[103, 175]	[]	[]	[22700343, 22700415]	[]
946_10843	chr14	68487742	68488142	+	1000	74.0	[8.567237, 12.699877]	[101, 123]	[]	[]	[68487941, 68487963]	[]
946_10844	chr15	29067957	29068357	+	1000	74.0	[]	[]	[7.7934723]	[150]	[]	[29068184]
946_10848	chr15	78244107	78244507	+	1000	74.0	[12.699877]	[123]	[]	[]	[78244316]	[]
946_10850	chr15	95559751	95560151	+	1000	74.0	[]	[]	[7.5779095]	[147]	[]	[95559988]
946_10852	chr16	2867955	2868355	+	1000	74.0	[]	[]	[12.699877]	[114]	[]	[2868121]
946_10853	chr16	30558586	30558986	+	1000	74.0	[9.722767]	[85]	[]	[]	[30558762]	[]
946_10855	chr16	68772052	68772452	+	1000	74.0	[8.567237]	[123]	[]	[]	[68772266]	[]
946_10856	chr16	74608893	74609293	+	1000	74.0	[12.699877]	[80]	[7.6269035]	[130]	[74609056]	[74609106]
946_10857	chr16	84884477	84884877	+	1000	74.0	[]	[]	[7.5779095]	[107]	[]	[84884678]
946_10859	chr16	87956170	87956570	+	1000	74.0	[]	[]	[9.93833]	[115]	[]	[87956364]
946_10860	chr17	4626840	4627240	+	1000	74.0	[12.699877, 10.555019]	[70, 147]	[]	[]	[4627002, 4627079]	[]
946_10862	chr17	31052508	31052908	+	1000	74.0	[]	[]	[8.567237]	[121]	[]	[31052720]
946_10863	chr17	32286468	32286868	+	1000	74.0	[9.93833]	[88]	[]	[]	[32286654]	[]
946_10864	chr17	40516839	40517239	+	1000	74.0	[12.699877]	[118]	[]	[]	[40517008]	[]
946_10865	chr17	42632937	42633337	+	1000	74.0	[7.7934723, 7.373495]	[117, 128]	[]	[]	[42633124, 42633135]	[]
946_10868	chr17	57342947	57343347	+	1000	74.0	[9.93833]	[98]	[]	[]	[57343141]	[]
946_10869	chr17	60669935	60670335	+	1000	74.0	[]	[]	[9.93833]	[90]	[]	[60670118]
946_1087	chr2	54589536	54589936	+	1000	235.0	[7.5779095]	[120]	[8.065871, 9.722767]	[71, 100]	[54589755]	[54589706, 54589735]
946_10870	chr17	75018386	75018786	+	1000	74.0	[7.6269035]	[142]	[]	[]	[75018573]	[]
946_10872	chr17	81398978	81399378	+	1000	74.0	[7.7934723]	[128]	[]	[]	[81399187]	[]
