#PeakID(python identify_motif.py ./ENCODE_processed_files/NFATC3_idr.fa NFATC3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
28_10992	chr5	79611746	79612146	+	1000	36.5	[7.408826]	[206]	[]	[]	[79611994]	[]
28_10998	chr5	140221302	140221702	+	954	36.5	[7.408826]	[220]	[7.657809]	[129]	[140221548]	[140221457]
28_10999	chr5	141960862	141961262	+	1000	36.5	[]	[]	[10.276439, 7.657809]	[114, 153]	[]	[141961070, 141961109]
28_11	chr1	125180001	125180401	+	1000	786.0	[7.657809, 9.601446, 7.657809, 7.657809]	[82, 105, 131, 147]	[]	[]	[125180175, 125180198, 125180224, 125180240]	[]
28_110	chr4	8303565	8303965	+	1000	174.0	[7.0441737, 7.657809]	[88, 114]	[]	[]	[8303726, 8303752]	[]
28_11008	chr6	14129569	14129969	+	1000	36.5	[9.601446]	[171]	[]	[]	[14129780]	[]
28_11022	chr6	37840911	37841311	+	778	36.5	[]	[]	[7.408826]	[114]	[]	[37841103]
28_11031	chr6	107980335	107980735	+	1000	36.5	[10.276439]	[159]	[7.408826]	[164]	[107980574]	[107980579]
28_11033	chr6	119261348	119261748	+	1000	36.5	[]	[]	[10.276439, 7.408826]	[112, 130]	[]	[119261529, 119261547]
28_11036	chr6	147253053	147253453	+	1000	36.5	[]	[]	[7.0441737]	[219]	[]	[147253297]
28_11041	chr6	157862662	157863062	+	1000	36.5	[7.408826]	[158]	[]	[]	[157862826]	[]
28_11045	chr7	2399845	2400245	+	1000	36.5	[7.408826, 7.408826]	[164, 205]	[]	[]	[2400018, 2400059]	[]
28_11046	chr7	2409664	2410064	+	1000	36.5	[7.408826, 7.408826]	[148, 162]	[]	[]	[2409859, 2409873]	[]
28_11047	chr7	30470255	30470655	+	1000	36.5	[10.276439]	[191]	[]	[]	[30470504]	[]
28_1105	chr11	95542823	95543223	+	1000	70.0	[7.657809]	[159]	[]	[]	[95543057]	[]
28_11051	chr7	65216563	65216963	+	1000	36.5	[7.408826, 7.408826]	[54, 88]	[]	[]	[65216715, 65216749]	[]
28_11053	chr7	75739713	75740113	+	1000	36.5	[9.601446]	[150]	[]	[]	[75739949]	[]
28_11056	chr7	77693902	77694302	+	1000	36.5	[10.276439]	[124]	[]	[]	[77694092]	[]
28_11057	chr7	77873393	77873793	+	1000	36.5	[]	[]	[10.276439]	[198]	[]	[77873630]
28_1106	chr13	91359353	91359753	+	1000	70.0	[7.0441737]	[142]	[]	[]	[91359588]	[]
28_11063	chr7	106481017	106481417	+	934	36.5	[10.276439]	[147]	[]	[]	[106481173]	[]
28_11065	chr7	108460013	108460413	+	948	36.5	[7.408826, 7.408826]	[95, 149]	[]	[]	[108460196, 108460250]	[]
28_11067	chr7	121254599	121254999	+	1000	36.5	[]	[]	[7.408826]	[182]	[]	[121254804]
28_11069	chr7	127366101	127366501	+	1000	36.5	[]	[]	[10.276439]	[188]	[]	[127366299]
28_1107	chr19	40209269	40209669	+	1000	70.0	[7.0441737]	[179]	[]	[]	[40209508]	[]
28_11074	chr7	131134824	131135224	+	1000	36.5	[]	[]	[7.0441737]	[136]	[]	[131134990]
28_11078	chr7	142956970	142957370	+	1000	36.5	[10.276439]	[239]	[]	[]	[142957210]	[]
28_11081	chr7	150898493	150898893	+	1000	36.5	[]	[]	[10.276439]	[160]	[]	[150898733]
28_11082	chr7	153405500	153405900	+	915	36.5	[7.408826]	[165]	[]	[]	[153405690]	[]
28_11084	chr8	8807015	8807415	+	1000	36.5	[]	[]	[7.0441737, 7.657809]	[87, 152]	[]	[8807184, 8807249]
28_11086	chr8	26266563	26266963	+	1000	36.5	[7.408826]	[145]	[]	[]	[26266735]	[]
28_11088	chr8	30141557	30141957	+	1000	36.5	[]	[]	[7.408826]	[172]	[]	[30141765]
28_11090	chr8	38031458	38031858	+	1000	36.5	[10.276439]	[123]	[]	[]	[38031615]	[]
28_11095	chr8	124440388	124440788	+	1000	36.5	[7.408826]	[157]	[]	[]	[124440617]	[]
28_11097	chr8	129569725	129570125	+	1000	36.5	[]	[]	[10.276439]	[201]	[]	[129569947]
28_111	chr6	31862983	31863383	+	1000	173.5	[]	[]	[9.601446]	[78]	[]	[31863145]
28_11106	chr9	123338893	123339293	+	1000	36.5	[7.408826]	[148]	[7.0441737]	[71]	[123339123]	[123339046]
28_1111	chr22	22552457	22552857	+	1000	70.0	[]	[]	[7.408826]	[173]	[]	[22552699]
28_11112	chr9	130755087	130755487	+	1000	36.5	[7.657809]	[168]	[]	[]	[130755318]	[]
28_1112	chr22	23183909	23184309	+	1000	70.0	[]	[]	[7.657809]	[206]	[]	[23184136]
28_11127	chr1	21232068	21232468	+	1000	36.0	[]	[]	[7.0441737]	[128]	[]	[21232248]
28_11129	chr1	23776837	23777237	+	1000	36.0	[]	[]	[7.408826]	[88]	[]	[23776988]
28_11132	chr1	26307046	26307446	+	1000	36.0	[]	[]	[7.657809]	[212]	[]	[26307281]
28_11136	chr1	31124038	31124438	+	906	36.0	[]	[]	[7.0441737]	[84]	[]	[31124211]
28_11139	chr1	40476774	40477174	+	860	36.0	[7.0441737]	[132]	[]	[]	[40476932]	[]
28_11143	chr1	44090695	44091095	+	1000	36.0	[]	[]	[7.408826]	[78]	[]	[44090850]
28_11145	chr1	46197974	46198374	+	570	36.0	[7.0441737]	[120]	[]	[]	[46198152]	[]
28_11146	chr1	47229320	47229720	+	1000	36.0	[9.601446, 7.408826]	[156, 188]	[]	[]	[47229497, 47229529]	[]
28_11148	chr1	51449075	51449475	+	1000	36.0	[]	[]	[7.657809]	[134]	[]	[51449241]
28_11149	chr1	61053379	61053779	+	1000	36.0	[]	[]	[7.408826]	[142]	[]	[61053582]
28_11152	chr1	92804619	92805019	+	1000	36.0	[7.0441737]	[225]	[]	[]	[92804852]	[]
28_11154	chr1	95169059	95169459	+	1000	36.0	[]	[]	[7.657809]	[115]	[]	[95169223]
28_11155	chr1	109213419	109213819	+	1000	36.0	[]	[]	[7.408826]	[175]	[]	[109213618]
28_11156	chr1	115641395	115641795	+	1000	36.0	[7.657809]	[137]	[]	[]	[115641570]	[]
28_11171	chr1	179045974	179046374	+	1000	36.0	[]	[]	[7.657809]	[127]	[]	[179046190]
28_11177	chr1	202462178	202462578	+	1000	36.0	[10.276439]	[102]	[]	[]	[202462364]	[]
28_11178	chr1	203039314	203039714	+	1000	36.0	[]	[]	[10.276439]	[145]	[]	[203039521]
28_11180	chr1	206001343	206001743	+	1000	36.0	[7.657809]	[74]	[]	[]	[206001516]	[]
28_11181	chr1	206912437	206912837	+	1000	36.0	[9.601446]	[83]	[]	[]	[206912617]	[]
28_11184	chr1	213070332	213070732	+	1000	36.0	[]	[]	[7.408826]	[169]	[]	[213070577]
28_11186	chr1	223827007	223827407	+	1000	36.0	[]	[]	[7.408826]	[156]	[]	[223827218]
28_11187	chr1	224013732	224014132	+	1000	36.0	[]	[]	[7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.0441737, 7.657809, 7.0441737, 7.0441737, 7.0441737]	[151, 156, 161, 166, 171, 176, 201, 206, 226, 241]	[]	[224013888, 224013893, 224013898, 224013903, 224013908, 224013913, 224013938, 224013943, 224013963, 224013978]
28_11198	chr1	246492588	246492988	+	1000	36.0	[7.408826]	[164]	[]	[]	[246492795]	[]
28_11199	chr10	5629736	5630136	+	1000	36.0	[7.657809]	[143]	[]	[]	[5629955]	[]
28_11214	chr10	68900267	68900667	+	1000	36.0	[7.408826]	[136]	[]	[]	[68900457]	[]
28_11215	chr10	72282725	72283125	+	965	36.0	[]	[]	[10.276439]	[187]	[]	[72282960]
28_11217	chr10	74011115	74011515	+	1000	36.0	[]	[]	[7.408826]	[93]	[]	[74011302]
28_11218	chr10	74189594	74189994	+	1000	36.0	[7.408826]	[156]	[7.657809]	[165]	[74189824]	[74189833]
28_11219	chr10	77641740	77642140	+	1000	36.0	[7.408826, 7.0441737]	[64, 84]	[]	[]	[77641900, 77641920]	[]
28_1122	chr7	106774358	106774758	+	1000	70.0	[7.657809]	[185]	[]	[]	[106774578]	[]
28_11226	chr10	102455799	102456199	+	1000	36.0	[]	[]	[7.657809]	[154]	[]	[102456033]
28_11227	chr11	1844682	1845082	+	762	36.0	[7.657809]	[128]	[7.408826, 7.408826]	[134, 160]	[1844873]	[1844879, 1844905]
28_1123	chr7	107009341	107009741	+	1000	70.0	[10.276439]	[169]	[10.276439]	[96]	[107009581]	[107009508]
28_11231	chr11	5235302	5235702	+	1000	36.0	[]	[]	[7.408826]	[144]	[]	[5235494]
28_11234	chr11	9384286	9384686	+	1000	36.0	[]	[]	[7.0441737]	[107]	[]	[9384448]
28_11235	chr11	9506745	9507145	+	1000	36.0	[10.276439]	[195]	[]	[]	[9506980]	[]
28_11249	chr11	62857657	62858057	+	967	36.0	[7.657809]	[147]	[]	[]	[62857862]	[]
28_1125	chr7	139124266	139124666	+	1000	70.0	[]	[]	[7.0441737]	[164]	[]	[139124500]
28_11251	chr11	65492108	65492508	+	1000	36.0	[]	[]	[7.657809, 7.657809]	[132, 150]	[]	[65492302, 65492320]
28_11254	chr11	74948621	74949021	+	970	36.0	[]	[]	[10.276439]	[217]	[]	[74948867]
28_11257	chr11	93783839	93784239	+	644	36.0	[7.408826, 7.408826]	[118, 124]	[]	[]	[93784053, 93784059]	[]
28_11263	chr12	7241501	7241901	+	1000	36.0	[10.276439]	[210]	[]	[]	[7241730]	[]
28_11272	chr12	54297496	54297896	+	1000	36.0	[]	[]	[9.601446]	[138]	[]	[54297665]
28_11276	chr12	56316215	56316615	+	1000	36.0	[]	[]	[9.601446]	[215]	[]	[56316457]
28_11282	chr12	100266787	100267187	+	1000	36.0	[]	[]	[7.0441737]	[116]	[]	[100266959]
28_11283	chr12	104600799	104601199	+	1000	36.0	[7.408826, 7.408826, 7.408826]	[57, 108, 119]	[]	[]	[104600951, 104601002, 104601013]	[]
28_1129	chr1	44213210	44213610	+	1000	69.5	[7.408826]	[99]	[]	[]	[44213403]	[]
28_11299	chr14	58239641	58240041	+	932	36.0	[]	[]	[7.408826]	[202]	[]	[58239875]
28_1130	chr1	109918069	109918469	+	1000	69.5	[]	[]	[7.408826]	[111]	[]	[109918226]
28_11300	chr14	90801263	90801663	+	1000	36.0	[]	[]	[7.408826, 7.408826]	[172, 193]	[]	[90801455, 90801476]
28_11307	chr15	80988354	80988754	+	1000	36.0	[10.276439]	[181]	[]	[]	[80988560]	[]
28_11312	chr15	95041294	95041694	+	824	36.0	[10.276439]	[124]	[]	[]	[95041501]	[]
28_11318	chr16	8798217	8798617	+	1000	36.0	[7.0441737]	[160]	[]	[]	[8798466]	[]
28_11321	chr16	15704533	15704933	+	1000	36.0	[]	[]	[7.0441737]	[169]	[]	[15704767]
28_11333	chr16	75559882	75560282	+	1000	36.0	[10.276439]	[158]	[]	[]	[75560051]	[]
28_11334	chr16	79841838	79842238	+	1000	36.0	[7.657809]	[119]	[]	[]	[79842035]	[]
28_11336	chr16	87765911	87766311	+	1000	36.0	[]	[]	[9.601446]	[151]	[]	[87766121]
28_11343	chr17	39366094	39366494	+	1000	36.0	[10.276439]	[221]	[]	[]	[39366344]	[]
28_11346	chr17	42561870	42562270	+	1000	36.0	[9.601446]	[202]	[10.276439]	[144]	[42562119]	[42562061]
28_11349	chr17	47114134	47114534	+	1000	36.0	[7.408826]	[129]	[]	[]	[47114329]	[]
28_11358	chr17	66273150	66273550	+	1000	36.0	[10.276439]	[171]	[]	[]	[66273386]	[]
28_11370	chr19	8580805	8581205	+	1000	36.0	[]	[]	[7.408826]	[168]	[]	[8581023]
28_11373	chr19	10740861	10741261	+	1000	36.0	[7.0441737, 7.408826]	[81, 173]	[]	[]	[10741016, 10741108]	[]
28_11377	chr19	18385496	18385896	+	1000	36.0	[7.408826]	[117]	[7.408826]	[127]	[18385689]	[18385699]
28_11378	chr19	19138450	19138850	+	857	36.0	[7.408826]	[186]	[]	[]	[19138699]	[]
28_11387	chr19	48645819	48646219	+	1000	36.0	[10.276439]	[177]	[]	[]	[48646050]	[]
28_11395	chr2	8872786	8873186	+	1000	36.0	[10.276439]	[162]	[]	[]	[8872998]	[]
28_11397	chr2	11466078	11466478	+	921	36.0	[7.657809]	[167]	[7.408826]	[143]	[11466297]	[11466273]
28_11409	chr2	73385224	73385624	+	1000	36.0	[10.276439]	[166]	[]	[]	[73385394]	[]
28_1141	chr22	21570468	21570868	+	1000	69.5	[]	[]	[10.276439]	[63]	[]	[21570623]
28_11413	chr2	112936328	112936728	+	809	36.0	[]	[]	[7.657809]	[142]	[]	[112936565]
28_11415	chr2	151657749	151658149	+	1000	36.0	[10.276439, 7.408826]	[134, 192]	[]	[]	[151657909, 151657967]	[]
28_11417	chr2	158754000	158754400	+	1000	36.0	[10.276439]	[142]	[]	[]	[158754242]	[]
28_11419	chr2	166384632	166385032	+	1000	36.0	[]	[]	[7.408826]	[142]	[]	[166384787]
28_11424	chr2	177250412	177250812	+	1000	36.0	[]	[]	[7.408826]	[159]	[]	[177250609]
28_11427	chr2	239318398	239318798	+	1000	36.0	[10.276439]	[100]	[]	[]	[239318568]	[]
28_11428	chr20	29085507	29085907	+	1000	36.0	[]	[]	[7.408826]	[145]	[]	[29085749]
28_11429	chr20	43459024	43459424	+	1000	36.0	[7.408826, 10.276439]	[156, 176]	[]	[]	[43459200, 43459220]	[]
28_1143	chr22	23210529	23210929	+	1000	69.5	[9.601446]	[165]	[]	[]	[23210707]	[]
28_11432	chr20	50509606	50510006	+	1000	36.0	[7.657809]	[130]	[10.276439]	[167]	[50509797]	[50509834]
28_11433	chr20	50739297	50739697	+	781	36.0	[]	[]	[7.657809]	[245]	[]	[50739548]
28_11437	chr21	37356748	37357148	+	1000	36.0	[]	[]	[10.276439]	[192]	[]	[37356978]
28_11443	chr22	20398936	20399336	+	1000	36.0	[7.0441737]	[74]	[]	[]	[20399109]	[]
28_11444	chr22	20542119	20542519	+	1000	36.0	[]	[]	[10.276439]	[148]	[]	[20542309]
28_11448	chr22	20927656	20928056	+	1000	36.0	[]	[]	[7.408826]	[138]	[]	[20927866]
28_11449	chr22	21101207	21101607	+	1000	36.0	[]	[]	[7.408826, 7.408826]	[108, 149]	[]	[21101409, 21101450]
28_11457	chr22	22994956	22995356	+	1000	36.0	[]	[]	[10.276439]	[120]	[]	[22995142]
28_1146	chr6	2989569	2989969	+	1000	69.5	[7.408826]	[155]	[]	[]	[2989792]	[]
28_11472	chr3	149273132	149273532	+	1000	36.0	[10.276439]	[166]	[10.276439]	[180]	[149273362]	[149273376]
28_11476	chr3	156555258	156555658	+	1000	36.0	[7.657809, 7.657809]	[52, 101]	[]	[]	[156555409, 156555458]	[]
28_1148	chr6	37232522	37232922	+	1000	69.5	[7.408826, 7.0441737]	[117, 145]	[]	[]	[37232704, 37232732]	[]
28_11480	chr3	171961525	171961925	+	809	36.0	[]	[]	[7.408826]	[128]	[]	[171961732]
28_11490	chr4	1872802	1873202	+	759	36.0	[7.408826]	[112]	[]	[]	[1872985]	[]
28_11496	chr4	139189991	139190391	+	1000	36.0	[]	[]	[9.601446]	[99]	[]	[139190168]
28_115	chr22	21712923	21713323	+	1000	170.0	[]	[]	[9.601446]	[105]	[]	[21713106]
28_11500	chr4	159382411	159382811	+	1000	36.0	[7.657809]	[86]	[]	[]	[159382567]	[]
28_11504	chr5	65076507	65076907	+	1000	36.0	[]	[]	[7.657809]	[123]	[]	[65076663]
28_11518	chr6	3158169	3158569	+	887	36.0	[]	[]	[7.408826]	[127]	[]	[3158361]
28_1152	chr7	139339954	139340354	+	1000	69.5	[]	[]	[9.601446]	[140]	[]	[139340185]
28_11523	chr6	11655614	11656014	+	1000	36.0	[]	[]	[7.408826]	[132]	[]	[11655828]
28_11525	chr6	13708659	13709059	+	1000	36.0	[]	[]	[9.601446]	[53]	[]	[13708811]
28_11549	chr7	12690093	12690493	+	949	36.0	[]	[]	[7.0441737]	[239]	[]	[12690333]
28_11553	chr7	44747757	44748157	+	1000	36.0	[]	[]	[10.276439]	[115]	[]	[44747950]
28_11554	chr7	73123567	73123967	+	878	36.0	[7.408826]	[100]	[]	[]	[73123759]	[]
28_1156	chr1	40057289	40057689	+	1000	69.0	[]	[]	[10.276439]	[108]	[]	[40057489]
28_11560	chr7	106480418	106480818	+	1000	36.0	[10.276439]	[127]	[]	[]	[106480620]	[]
28_11563	chr7	107560737	107561137	+	1000	36.0	[]	[]	[7.408826, 7.408826, 7.408826]	[96, 129, 146]	[]	[107560922, 107560955, 107560972]
28_11566	chr7	121071174	121071574	+	1000	36.0	[7.408826]	[92]	[]	[]	[121071330]	[]
28_11567	chr7	121071803	121072203	+	1000	36.0	[]	[]	[10.276439]	[100]	[]	[121071984]
28_11569	chr7	134933040	134933440	+	1000	36.0	[]	[]	[7.408826]	[118]	[]	[134933257]
28_11571	chr7	136115161	136115561	+	1000	36.0	[]	[]	[10.276439]	[231]	[]	[136115399]
28_11574	chr7	144391792	144392192	+	1000	36.0	[]	[]	[10.276439]	[91]	[]	[144391977]
28_11577	chr7	151248428	151248828	+	1000	36.0	[7.408826]	[113]	[]	[]	[151248633]	[]
28_11579	chr7	156639506	156639906	+	1000	36.0	[7.0441737]	[73]	[]	[]	[156639669]	[]
28_11581	chr8	10649961	10650361	+	1000	36.0	[]	[]	[10.276439]	[132]	[]	[10650137]
28_11585	chr8	55913816	55914216	+	1000	36.0	[]	[]	[7.408826, 10.276439]	[138, 173]	[]	[55914005, 55914040]
28_11586	chr8	67109896	67110296	+	1000	36.0	[7.408826]	[108]	[10.276439]	[99]	[67110084]	[67110075]
28_1159	chr1	230127000	230127400	+	1000	69.0	[]	[]	[9.601446]	[106]	[]	[230127160]
28_11594	chr8	128047509	128047909	+	1000	36.0	[]	[]	[7.0441737]	[179]	[]	[128047733]
28_11597	chr9	37295768	37296168	+	1000	36.0	[]	[]	[7.408826]	[104]	[]	[37295935]
28_11598	chr9	37421758	37422158	+	953	36.0	[10.276439]	[146]	[]	[]	[37421934]	[]
28_116	chr17	62172720	62173120	+	1000	168.5	[7.408826]	[123]	[]	[]	[62172933]	[]
28_11608	chrUn_KI270438v1	106580	106980	+	1000	36.0	[]	[]	[7.657809, 7.657809, 7.657809, 7.657809, 7.657809]	[156, 161, 171, 196, 201]	[]	[106758, 106763, 106773, 106798, 106803]
28_1161	chr15	50765086	50765486	+	1000	69.0	[]	[]	[10.276439, 7.408826, 10.276439, 7.408826]	[109, 128, 145, 160]	[]	[50765278, 50765297, 50765314, 50765329]
28_11610	chrX	136867728	136868128	+	1000	36.0	[10.276439]	[178]	[]	[]	[136867948]	[]
28_11615	chr1	8788702	8789102	+	1000	35.5	[10.276439]	[220]	[]	[]	[8788937]	[]
28_11619	chr1	23148067	23148467	+	979	35.5	[7.657809]	[106]	[]	[]	[23148248]	[]
28_11622	chr1	25420060	25420460	+	1000	35.5	[]	[]	[7.408826]	[78]	[]	[25420217]
28_11632	chr1	35642735	35643135	+	1000	35.5	[]	[]	[7.408826]	[132]	[]	[35642939]
28_11633	chr1	38785843	38786243	+	1000	35.5	[]	[]	[7.408826]	[108]	[]	[38786008]
28_11647	chr1	109547020	109547420	+	1000	35.5	[7.408826]	[235]	[]	[]	[109547262]	[]
28_11650	chr1	117655412	117655812	+	1000	35.5	[7.657809]	[205]	[]	[]	[117655657]	[]
28_11652	chr1	122912567	122912967	+	1000	35.5	[]	[]	[10.276439]	[70]	[]	[122912733]
28_11653	chr1	123692108	123692508	+	865	35.5	[]	[]	[7.408826]	[229]	[]	[123692356]
28_11654	chr1	124420829	124421229	+	1000	35.5	[]	[]	[7.408826, 10.276439]	[143, 203]	[]	[124420986, 124421046]
28_11667	chr1	174023543	174023943	+	1000	35.5	[7.408826]	[65]	[]	[]	[174023694]	[]
28_11678	chr1	207671102	207671502	+	1000	35.5	[]	[]	[7.408826]	[178]	[]	[207671326]
28_11679	chr1	212291507	212291907	+	1000	35.5	[7.408826]	[151]	[]	[]	[212291716]	[]
28_1168	chr22	23218897	23219297	+	1000	69.0	[]	[]	[7.408826]	[160]	[]	[23219117]
28_11681	chr1	223838486	223838886	+	1000	35.5	[7.408826]	[52]	[]	[]	[223838637]	[]
28_11683	chr1	228109087	228109487	+	1000	35.5	[7.0441737]	[147]	[]	[]	[228109329]	[]
28_11684	chr1	229514531	229514931	+	1000	35.5	[]	[]	[7.0441737]	[152]	[]	[229514716]
28_11686	chr1	232949841	232950241	+	1000	35.5	[]	[]	[7.0441737]	[115]	[]	[232950014]
28_1169	chr4	25861426	25861826	+	1000	69.0	[7.408826]	[140]	[]	[]	[25861661]	[]
28_11694	chr1	246579113	246579513	+	1000	35.5	[7.408826]	[91]	[]	[]	[246579287]	[]
28_11695	chr1	247906634	247907034	+	1000	35.5	[10.276439]	[119]	[]	[]	[247906834]	[]
28_11697	chr10	17435107	17435507	+	1000	35.5	[7.408826]	[154]	[]	[]	[17435328]	[]
28_11698	chr10	28812472	28812872	+	1000	35.5	[7.0441737]	[93]	[]	[]	[28812625]	[]
28_11699	chr10	31951931	31952331	+	1000	35.5	[]	[]	[7.408826, 10.276439]	[103, 116]	[]	[31952115, 31952128]
28_117	chr7	138257527	138257927	+	1000	168.5	[]	[]	[7.408826]	[99]	[]	[138257723]
28_11702	chr10	41133724	41134124	+	1000	35.5	[]	[]	[10.276439]	[109]	[]	[41133930]
28_11703	chr10	45001437	45001837	+	1000	35.5	[7.408826]	[175]	[]	[]	[45001678]	[]
28_11705	chr10	50224478	50224878	+	859	35.5	[10.276439]	[119]	[10.276439, 7.657809]	[129, 160]	[50224656]	[50224666, 50224697]
28_11709	chr10	70387454	70387854	+	1000	35.5	[]	[]	[10.276439]	[104]	[]	[70387639]
28_11710	chr10	70595669	70596069	+	1000	35.5	[]	[]	[10.276439]	[184]	[]	[70595915]
28_11712	chr10	71769327	71769727	+	1000	35.5	[]	[]	[7.657809]	[160]	[]	[71769576]
28_11716	chr10	101818625	101819025	+	821	35.5	[]	[]	[7.408826]	[84]	[]	[101818792]
28_11719	chr11	14249404	14249804	+	738	35.5	[]	[]	[7.408826]	[158]	[]	[14249620]
28_1172	chr6	27235332	27235732	+	1000	69.0	[9.601446]	[106]	[]	[]	[27235510]	[]
28_11729	chr11	65439733	65440133	+	1000	35.5	[10.276439]	[164]	[]	[]	[65439936]	[]
28_1173	chr6	27773871	27774271	+	1000	69.0	[10.276439]	[160]	[10.276439]	[175]	[27774082]	[27774097]
28_11731	chr11	65909177	65909577	+	1000	35.5	[7.0441737, 10.276439]	[152, 174]	[]	[]	[65909403, 65909425]	[]
28_11734	chr11	74071192	74071592	+	1000	35.5	[10.276439]	[70]	[]	[]	[74071346]	[]
28_11736	chr11	75813554	75813954	+	1000	35.5	[]	[]	[10.276439]	[111]	[]	[75813712]
28_11737	chr11	76782779	76783179	+	931	35.5	[10.276439]	[128]	[]	[]	[76782954]	[]
28_11742	chr11	112097711	112098111	+	1000	35.5	[7.408826]	[125]	[]	[]	[112097925]	[]
28_11749	chr12	28172376	28172776	+	1000	35.5	[10.276439]	[194]	[]	[]	[28172571]	[]
28_11750	chr12	32040065	32040465	+	1000	35.5	[]	[]	[7.408826]	[181]	[]	[32040287]
28_11757	chr12	50314669	50315069	+	1000	35.5	[7.408826]	[110]	[]	[]	[50314850]	[]
28_11759	chr12	54399267	54399667	+	1000	35.5	[]	[]	[7.408826]	[111]	[]	[54399441]
28_11760	chr12	56464125	56464525	+	1000	35.5	[]	[]	[7.0441737]	[183]	[]	[56464371]
28_11762	chr12	65666922	65667322	+	993	35.5	[10.276439]	[114]	[]	[]	[65667125]	[]
28_11763	chr12	69254023	69254423	+	812	35.5	[7.408826]	[155]	[]	[]	[69254220]	[]
28_11770	chr12	104408485	104408885	+	1000	35.5	[]	[]	[7.657809]	[170]	[]	[104408730]
28_11773	chr12	113773202	113773602	+	1000	35.5	[]	[]	[7.408826]	[196]	[]	[113773431]
28_1178	chr1	12433769	12434169	+	1000	68.5	[10.276439]	[167]	[7.408826]	[137]	[12434014]	[12433984]
28_11781	chr12	122793553	122793953	+	1000	35.5	[]	[]	[7.657809]	[192]	[]	[122793774]
28_11786	chr13	107929153	107929553	+	1000	35.5	[]	[]	[7.408826]	[231]	[]	[107929392]
28_11790	chr14	60989590	60989990	+	1000	35.5	[10.276439]	[125]	[]	[]	[60989790]	[]
28_11794	chr15	40106350	40106750	+	925	35.5	[]	[]	[7.408826]	[137]	[]	[40106571]
28_11797	chr15	75112296	75112696	+	1000	35.5	[10.276439]	[130]	[7.408826, 7.408826]	[155, 169]	[75112505]	[75112530, 75112544]
28_118	chr22	21938424	21938824	+	1000	168.0	[]	[]	[7.408826, 7.408826, 7.408826, 7.408826]	[70, 75, 97, 111]	[]	[21938586, 21938591, 21938613, 21938627]
28_11805	chr16	8567652	8568052	+	849	35.5	[10.276439]	[178]	[]	[]	[8567900]	[]
28_11808	chr16	11160680	11161080	+	1000	35.5	[7.0441737, 10.276439, 7.408826, 10.276439]	[118, 138, 173, 189]	[]	[]	[11160857, 11160877, 11160912, 11160928]	[]
28_11810	chr16	22680632	22681032	+	1000	35.5	[7.408826]	[169]	[10.276439]	[147]	[22680834]	[22680812]
28_11827	chr17	28763712	28764112	+	1000	35.5	[10.276439]	[70]	[]	[]	[28763879]	[]
28_11832	chr17	33868846	33869246	+	1000	35.5	[7.657809]	[93]	[]	[]	[33869030]	[]
28_11834	chr17	35062557	35062957	+	1000	35.5	[]	[]	[7.657809]	[124]	[]	[35062731]
28_11838	chr17	49779659	49780059	+	981	35.5	[7.408826]	[111]	[10.276439]	[131]	[49779835]	[49779855]
28_11839	chr17	50719038	50719438	+	1000	35.5	[7.408826]	[232]	[7.408826]	[200]	[50719283]	[50719251]
28_11840	chr17	57010057	57010457	+	1000	35.5	[]	[]	[7.408826]	[123]	[]	[57010245]
28_11845	chr17	64418721	64419121	+	1000	35.5	[7.408826]	[53]	[]	[]	[64418874]	[]
28_11854	chr18	3420224	3420624	+	965	35.5	[]	[]	[10.276439, 7.408826]	[116, 128]	[]	[3420428, 3420440]
28_11857	chr18	45670207	45670607	+	1000	35.5	[9.601446]	[152]	[]	[]	[45670427]	[]
28_11861	chr19	8371412	8371812	+	1000	35.5	[7.408826]	[116]	[]	[]	[8371615]	[]
28_11868	chr19	34427783	34428183	+	1000	35.5	[7.408826]	[184]	[]	[]	[34428029]	[]
28_11876	chr19	49420723	49421123	+	913	35.5	[7.657809, 7.657809]	[97, 157]	[9.601446]	[120]	[49420886, 49420946]	[49420909]
28_11880	chr19	54674129	54674529	+	1000	35.5	[]	[]	[7.408826]	[150]	[]	[54674355]
28_11881	chr2	6866228	6866628	+	652	35.5	[]	[]	[7.657809]	[157]	[]	[6866451]
28_11882	chr2	9201221	9201621	+	1000	35.5	[]	[]	[9.601446]	[108]	[]	[9201385]
28_11890	chr2	68595236	68595636	+	996	35.5	[]	[]	[10.276439]	[150]	[]	[68595446]
28_11895	chr2	70141119	70141519	+	1000	35.5	[7.408826]	[197]	[]	[]	[70141337]	[]
28_11897	chr2	86217236	86217636	+	1000	35.5	[7.408826]	[153]	[]	[]	[86217471]	[]
28_1190	chr22	20919057	20919457	+	1000	68.5	[]	[]	[10.276439]	[147]	[]	[20919264]
28_11900	chr2	111702122	111702522	+	1000	35.5	[]	[]	[7.408826]	[126]	[]	[111702344]
28_11903	chr2	152573273	152573673	+	1000	35.5	[]	[]	[10.276439]	[65]	[]	[152573434]
28_11904	chr2	158010360	158010760	+	1000	35.5	[7.408826]	[164]	[7.657809, 7.408826]	[145, 192]	[158010551]	[158010532, 158010579]
