#PeakID(python scan_motif.py ./ENCODE_processed_files/E2F1_idr.fa E2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
562_1319	chr3	196337472	196337872	+	1000	75.5	[10.378438, 9.187896]	[112, 123]	[]	[]	[196337675, 196337686]	[]
562_132	chr5	37370884	37371284	+	1000	300.5	[9.187896]	[102]	[9.187896, 5.570742]	[118, 139]	[37371078]	[37371094, 37371115]
562_1321	chr9	128724201	128724601	+	1000	75.5	[]	[]	[10.704447]	[143]	[]	[128724432]
562_1323	chr1	121080807	121081207	+	1000	75.0	[11.665144, 5.552912]	[105, 140]	[]	[]	[121080974, 121081009]	[]
562_1324	chr1	246931877	246932277	+	1000	75.0	[11.665144]	[125]	[5.552912]	[90]	[246932075]	[246932040]
562_1325	chr10	101060547	101060947	+	1000	75.0	[]	[]	[5.552912]	[152]	[]	[101060775]
562_1326	chr11	65911730	65912130	+	1000	75.0	[11.665144]	[121]	[]	[]	[65911932]	[]
562_1327	chr17	42798613	42799013	+	1000	75.0	[11.7800665]	[113]	[]	[]	[42798824]	[]
562_1328	chr19	3366091	3366491	+	1000	75.0	[]	[]	[5.552912, 10.704447]	[93, 99]	[]	[3366280, 3366286]
562_1332	chr2	55617581	55617981	+	1000	75.0	[11.7800665]	[100]	[5.667835, 9.187896]	[73, 166]	[55617761]	[55617734, 55617827]
562_1334	chr2	119544037	119544437	+	1000	75.0	[]	[]	[11.7800665]	[101]	[]	[119544197]
562_1335	chr3	157088767	157089167	+	1000	75.0	[11.665144, 11.665144]	[66, 110]	[]	[]	[157088933, 157088977]	[]
562_1336	chr4	132344320	132344720	+	1000	75.0	[11.665144]	[120]	[]	[]	[132344533]	[]
562_1338	chr5	43043087	43043487	+	1000	75.0	[]	[]	[10.2635145]	[102]	[]	[43043268]
562_1339	chr5	95646746	95647146	+	1000	75.0	[]	[]	[5.570742]	[178]	[]	[95646985]
562_134	chr17	43125201	43125601	+	1000	296.5	[]	[]	[5.667835, 11.665144, 5.570742]	[71, 108, 144]	[]	[43125368, 43125405, 43125441]
562_1341	chr7	87875975	87876375	+	1000	75.0	[11.665144, 9.187896]	[110, 187]	[]	[]	[87876145, 87876222]	[]
562_1342	chr7	139360305	139360705	+	1000	75.0	[11.665144]	[125]	[]	[]	[139360518]	[]
562_1343	chr7	149127457	149127857	+	1000	75.0	[5.552912]	[81]	[]	[]	[149127632]	[]
562_1344	chr1	75796686	75797086	+	1000	74.5	[]	[]	[11.7800665]	[114]	[]	[75796890]
562_1345	chr1	150507857	150508257	+	1000	74.5	[11.7800665]	[105]	[]	[]	[150508057]	[]
562_1346	chr10	17643929	17644329	+	1000	74.5	[9.187896]	[71]	[10.2635145, 10.378438]	[132, 150]	[17644098]	[17644159, 17644177]
562_1347	chr10	43455610	43456010	+	1000	74.5	[9.302818]	[107]	[9.187896]	[88]	[43455791]	[43455772]
562_1349	chr11	105515828	105516228	+	1000	74.5	[5.552912]	[92]	[]	[]	[105515999]	[]
562_135	chr17	40287664	40288064	+	1000	293.0	[11.7800665, 10.704447]	[98, 133]	[9.187896]	[130]	[40287855, 40287890]	[40287887]
562_1351	chr15	65869349	65869749	+	1000	74.5	[]	[]	[11.7800665]	[136]	[]	[65869557]
562_1352	chr17	7484066	7484466	+	1000	74.5	[11.665144]	[152]	[]	[]	[7484301]	[]
562_1356	chr22	19291898	19292298	+	1000	74.5	[]	[]	[10.378438]	[114]	[]	[19292086]
562_1357	chr3	43286030	43286430	+	1000	74.5	[11.665144]	[64]	[10.378438]	[104]	[43286187]	[43286227]
562_1358	chr3	152268313	152268713	+	1000	74.5	[11.7800665]	[146]	[]	[]	[152268550]	[]
562_1359	chr5	27220263	27220663	+	1000	74.5	[]	[]	[11.665144]	[96]	[]	[27220456]
562_136	chr1	23980329	23980729	+	1000	290.5	[]	[]	[9.302818, 11.665144]	[104, 200]	[]	[23980482, 23980578]
562_1360	chr6	30721128	30721528	+	1000	74.5	[11.7800665]	[147]	[]	[]	[30721375]	[]
562_1364	chr1	235161037	235161437	+	1000	74.0	[9.302818]	[134]	[]	[]	[235161259]	[]
562_1366	chr11	116772363	116772763	+	1000	74.0	[11.665144]	[103]	[]	[]	[116772565]	[]
562_137	chr1	33036873	33037273	+	1000	290.0	[6.051324, 11.665144]	[86, 143]	[]	[]	[33037049, 33037106]	[]
562_1370	chr6	13575044	13575444	+	1000	74.0	[]	[]	[9.302818]	[71]	[]	[13575213]
562_1372	chr7	92134421	92134821	+	1000	74.0	[6.051324]	[133]	[]	[]	[92134596]	[]
562_1377	chr1	211675629	211676029	+	1000	73.5	[11.7800665, 10.378438]	[94, 108]	[9.302818]	[115]	[211675801, 211675815]	[211675822]
562_1379	chr11	61267399	61267799	+	1000	73.5	[]	[]	[11.665144]	[108]	[]	[61267598]
562_1381	chr11	78257011	78257411	+	1000	73.5	[11.7800665]	[132]	[]	[]	[78257236]	[]
562_1383	chr12	132687194	132687594	+	1000	73.5	[5.667835]	[88]	[9.187896]	[65]	[132687377]	[132687354]
562_1385	chr17	18314855	18315255	+	1000	73.5	[]	[]	[5.570742, 6.051324, 11.665144]	[100, 151, 191]	[]	[18315013, 18315064, 18315104]
562_1387	chr2	67397095	67397495	+	1000	73.5	[5.570742]	[72]	[]	[]	[67397246]	[]
562_1389	chr5	123423277	123423677	+	1000	73.5	[]	[]	[11.7800665]	[91]	[]	[123423456]
562_1390	chr7	43729318	43729718	+	1000	73.5	[9.302818]	[99]	[]	[]	[43729516]	[]
562_1391	chr7	159030494	159030894	+	1000	73.5	[11.7800665, 11.7800665]	[80, 122]	[]	[]	[159030655, 159030697]	[]
562_1393	chr1	28518545	28518945	+	1000	73.0	[]	[]	[11.7800665]	[167]	[]	[28518776]
562_1394	chr1	179882493	179882893	+	1000	73.0	[9.302818, 11.665144]	[136, 148]	[]	[]	[179882652, 179882664]	[]
562_1395	chr14	20961175	20961575	+	1000	73.0	[]	[]	[10.589524, 5.570742]	[86, 140]	[]	[20961360, 20961414]
562_1396	chr14	41597618	41598018	+	1000	73.0	[]	[]	[11.665144, 11.665144, 11.665144]	[59, 112, 125]	[]	[41597772, 41597825, 41597838]
562_1397	chr14	96797103	96797503	+	1000	73.0	[]	[]	[6.051324]	[111]	[]	[96797302]
562_1399	chr17	81222827	81223227	+	1000	73.0	[]	[]	[5.552912, 11.7800665]	[145, 151]	[]	[81223044, 81223050]
562_14	chr6	26103657	26104057	+	1000	713.5	[9.187896]	[112]	[]	[]	[26103860]	[]
562_140	chr19	40750470	40750870	+	1000	289.5	[10.704447]	[88]	[]	[]	[40750635]	[]
562_1400	chr19	12722478	12722878	+	1000	73.0	[]	[]	[6.051324]	[90]	[]	[12722660]
562_1401	chr19	49453289	49453689	+	1000	73.0	[5.570742]	[125]	[]	[]	[49453506]	[]
562_1405	chr1	144546486	144546886	+	1000	72.5	[11.665144]	[138]	[]	[]	[144546712]	[]
562_1407	chr12	6944466	6944866	+	1000	72.5	[11.665144, 11.665144, 11.7800665]	[108, 127, 135]	[]	[]	[6944664, 6944683, 6944691]	[]
562_1409	chr16	2603086	2603486	+	1000	72.5	[]	[]	[9.187896]	[99]	[]	[2603275]
562_141	chr5	122113145	122113545	+	1000	289.5	[11.665144]	[111]	[]	[]	[122113353]	[]
562_1412	chr18	5296779	5297179	+	1000	72.5	[]	[]	[11.7800665, 11.7800665]	[139, 145]	[]	[5296986, 5296992]
562_1413	chr19	4815607	4816007	+	1000	72.5	[11.7800665]	[155]	[11.665144]	[133]	[4815858]	[4815836]
562_1414	chr19	47112946	47113346	+	1000	72.5	[11.7800665]	[116]	[]	[]	[47113150]	[]
562_1415	chr4	82430255	82430655	+	1000	72.5	[]	[]	[5.667835, 10.704447, 11.7800665, 11.665144]	[93, 95, 108, 128]	[]	[82430426, 82430428, 82430441, 82430461]
562_1416	chr6	37048410	37048810	+	1000	72.5	[11.7800665]	[114]	[]	[]	[37048615]	[]
562_1417	chr7	43750419	43750819	+	1000	72.5	[11.665144]	[133]	[]	[]	[43750631]	[]
562_1419	chr12	53324761	53325161	+	1000	72.0	[11.665144]	[126]	[]	[]	[53324976]	[]
562_142	chr2	135876306	135876706	+	1000	289.0	[9.187896]	[124]	[5.570742, 10.589524]	[56, 121]	[135876526]	[135876458, 135876523]
562_1421	chr13	36814522	36814922	+	1000	72.0	[]	[]	[11.7800665]	[159]	[]	[36814746]
562_1423	chr15	74461070	74461470	+	1000	72.0	[]	[]	[5.570742]	[180]	[]	[74461300]
562_1425	chr19	6424826	6425226	+	1000	72.0	[11.7800665]	[62]	[]	[]	[6424978]	[]
562_1430	chr6	14706375	14706775	+	1000	72.0	[]	[]	[11.665144]	[108]	[]	[14706573]
562_1435	chr1	174999333	174999733	+	1000	71.5	[]	[]	[5.552912]	[167]	[]	[174999570]
562_1437	chr10	94545630	94546030	+	1000	71.5	[]	[]	[11.665144]	[65]	[]	[94545781]
562_1438	chr12	92145797	92146197	+	1000	71.5	[11.665144]	[118]	[]	[]	[92145981]	[]
562_1440	chr17	28854765	28855165	+	1000	71.5	[]	[]	[11.665144]	[168]	[]	[28855011]
562_1441	chr2	37231322	37231722	+	1000	71.5	[9.187896]	[135]	[]	[]	[37231517]	[]
562_1442	chr2	121596279	121596679	+	1000	71.5	[11.665144]	[102]	[]	[]	[121596459]	[]
562_1444	chr3	9646102	9646502	+	1000	71.5	[]	[]	[5.552912]	[80]	[]	[9646276]
562_1445	chr3	194312828	194313228	+	1000	71.5	[]	[]	[11.7800665]	[122]	[]	[194313044]
562_1446	chr6	39114779	39115179	+	1000	71.5	[]	[]	[5.570742]	[179]	[]	[39114981]
562_1447	chr8	144785823	144786223	+	1000	71.5	[6.051324]	[124]	[]	[]	[144786044]	[]
562_1448	chr9	37784845	37785245	+	1000	71.5	[5.667835]	[67]	[5.570742, 5.570742]	[140, 146]	[37785007]	[37785080, 37785086]
562_1449	chr1	93079093	93079493	+	1000	71.0	[11.665144]	[109]	[]	[]	[93079288]	[]
562_145	chr15	64381283	64381683	+	1000	279.5	[]	[]	[6.051324, 11.665144]	[73, 100]	[]	[64381453, 64381480]
562_1450	chr1	223992457	223992857	+	1000	71.0	[]	[]	[5.667835]	[165]	[]	[223992690]
562_1451	chr11	86301980	86302380	+	1000	71.0	[]	[]	[9.302818, 9.302818]	[55, 102]	[]	[86302131, 86302178]
562_1453	chr16	396555	396955	+	1000	71.0	[]	[]	[11.7800665]	[91]	[]	[396732]
562_1454	chr16	90022343	90022743	+	1000	71.0	[]	[]	[11.7800665]	[143]	[]	[90022570]
562_1455	chr19	19174987	19175387	+	1000	71.0	[]	[]	[11.665144]	[117]	[]	[19175192]
562_1456	chr19	19385426	19385826	+	1000	71.0	[]	[]	[6.051324]	[63]	[]	[19385589]
562_1459	chr21	14383254	14383654	+	1000	71.0	[]	[]	[6.051324]	[125]	[]	[14383421]
562_146	chr16	31180660	31181060	+	1000	278.0	[]	[]	[11.665144]	[176]	[]	[31180899]
562_1460	chr3	15601508	15601908	+	1000	71.0	[9.302818, 6.051324]	[124, 145]	[10.589524]	[119]	[15601713, 15601734]	[15601708]
562_1461	chr4	169757650	169758050	+	1000	71.0	[9.302818]	[147]	[11.665144]	[115]	[169757890]	[169757858]
562_1463	chr5	160119358	160119758	+	1000	71.0	[]	[]	[11.7800665]	[120]	[]	[160119550]
562_1465	chr6	43014038	43014438	+	1000	71.0	[]	[]	[9.187896]	[183]	[]	[43014278]
562_1467	chr1	45750531	45750931	+	1000	70.5	[11.7800665]	[94]	[]	[]	[45750699]	[]
562_1468	chr11	67277450	67277850	+	1000	70.5	[]	[]	[9.187896]	[109]	[]	[67277638]
562_147	chr7	148884553	148884953	+	1000	277.5	[11.665144]	[62]	[]	[]	[148884708]	[]
562_1470	chr14	49688034	49688434	+	1000	70.5	[]	[]	[9.187896]	[101]	[]	[49688213]
562_1472	chr19	39390874	39391274	+	1000	70.5	[]	[]	[10.378438]	[141]	[]	[39391091]
562_1475	chr22	20080987	20081387	+	1000	70.5	[6.051324, 11.7800665, 11.7800665]	[63, 129, 142]	[10.378438]	[114]	[20081144, 20081210, 20081223]	[20081195]
562_1476	chr7	5428848	5429248	+	1000	70.5	[11.665144]	[105]	[10.589524]	[118]	[5429049]	[5429062]
562_1477	chr8	73008500	73008900	+	1000	70.5	[10.2635145]	[126]	[]	[]	[73008681]	[]
562_148	chr4	184734086	184734486	+	1000	277.0	[9.302818]	[191]	[10.589524]	[161]	[184734331]	[184734301]
562_1482	chr1	229508152	229508552	+	1000	70.0	[]	[]	[11.7800665]	[148]	[]	[229508374]
562_1483	chr19	49640364	49640764	+	1000	70.0	[]	[]	[10.704447]	[166]	[]	[49640544]
562_1484	chr2	28870240	28870640	+	1000	70.0	[11.7800665]	[122]	[]	[]	[28870452]	[]
562_1485	chr2	126673996	126674396	+	1000	70.0	[11.7800665]	[105]	[]	[]	[126674200]	[]
562_1486	chr20	50475887	50476287	+	1000	70.0	[]	[]	[11.665144]	[98]	[]	[50476059]
562_1488	chr3	51499843	51500243	+	1000	70.0	[10.704447, 11.665144]	[132, 154]	[10.704447, 10.704447, 9.187896]	[88, 118, 129]	[51500066, 51500088]	[51500022, 51500052, 51500063]
562_1489	chr4	189940548	189940948	+	1000	70.0	[10.589524, 9.302818]	[117, 146]	[]	[]	[189940726, 189940755]	[]
562_149	chr17	59565243	59565643	+	1000	276.5	[11.665144]	[150]	[]	[]	[59565473]	[]
562_1490	chr5	43514873	43515273	+	1000	70.0	[9.187896]	[121]	[]	[]	[43515058]	[]
562_1491	chr5	177022414	177022814	+	1000	70.0	[]	[]	[6.051324]	[108]	[]	[177022608]
562_1492	chr7	157401535	157401935	+	1000	70.0	[]	[]	[11.665144]	[124]	[]	[157401742]
562_1493	chr8	41792411	41792811	+	1000	70.0	[]	[]	[11.7800665]	[107]	[]	[41792607]
562_1494	chr9	96854467	96854867	+	1000	70.0	[]	[]	[11.7800665]	[120]	[]	[96854680]
562_1497	chr14	23237787	23238187	+	1000	69.5	[]	[]	[11.665144]	[134]	[]	[23237972]
562_15	chr1	202341892	202342292	+	1000	697.0	[]	[]	[5.667835]	[86]	[]	[202342076]
562_1500	chr18	22933572	22933972	+	1000	69.5	[11.7800665]	[69]	[11.7800665]	[107]	[22933737]	[22933775]
562_1501	chr19	19134665	19135065	+	1000	69.5	[9.302818]	[71]	[]	[]	[19134824]	[]
562_1503	chr19	55259225	55259625	+	1000	69.5	[]	[]	[5.667835, 10.704447]	[117, 119]	[]	[55259431, 55259433]
562_1504	chr2	19901806	19902206	+	1000	69.5	[]	[]	[9.187896]	[102]	[]	[19901964]
562_1505	chr2	84459406	84459806	+	1000	69.5	[11.665144, 10.378438]	[93, 115]	[]	[]	[84459591, 84459613]	[]
562_1509	chr5	75511750	75512150	+	1000	69.5	[]	[]	[6.051324]	[78]	[]	[75511921]
562_151	chr19	17337215	17337615	+	1000	276.0	[]	[]	[11.7800665, 11.7800665]	[108, 114]	[]	[17337412, 17337418]
562_1513	chr9	128159771	128160171	+	1000	69.5	[]	[]	[11.7800665]	[130]	[]	[128159994]
562_1515	chr1	15833376	15833776	+	1000	69.0	[]	[]	[10.589524]	[133]	[]	[15833590]
562_1518	chr11	75814628	75815028	+	1000	69.0	[5.570742]	[88]	[11.7800665]	[131]	[75814789]	[75814832]
562_1519	chr12	49323003	49323403	+	1000	69.0	[11.7800665]	[132]	[]	[]	[49323221]	[]
562_152	chr19	14418070	14418470	+	1000	275.5	[9.302818]	[139]	[]	[]	[14418303]	[]
562_1520	chr12	56224087	56224487	+	1000	69.0	[6.051324]	[99]	[]	[]	[56224267]	[]
562_1521	chr13	25301464	25301864	+	1000	69.0	[5.667835]	[150]	[11.665144]	[129]	[25301678]	[25301657]
562_1522	chr15	42273229	42273629	+	1000	69.0	[6.051324]	[157]	[6.051324]	[127]	[42273479]	[42273449]
562_1523	chr16	18790176	18790576	+	1000	69.0	[11.7800665]	[124]	[]	[]	[18790368]	[]
562_1524	chr16	56451138	56451538	+	1000	69.0	[10.378438]	[144]	[]	[]	[56451368]	[]
562_1526	chr19	35380500	35380900	+	1000	69.0	[10.2635145]	[102]	[]	[]	[35380698]	[]
562_1527	chr20	62875492	62875892	+	1000	69.0	[10.378438]	[109]	[]	[]	[62875684]	[]
562_153	chr1	27914681	27915081	+	1000	274.5	[9.187896]	[111]	[10.589524]	[108]	[27914888]	[27914885]
562_1531	chr3	172129955	172130355	+	1000	69.0	[]	[]	[10.2635145]	[64]	[]	[172130112]
562_1533	chr6	2858017	2858417	+	1000	69.0	[]	[]	[10.378438]	[107]	[]	[2858188]
562_1534	chr6	170554198	170554598	+	1000	69.0	[9.302818]	[100]	[5.570742]	[171]	[170554356]	[170554427]
562_1535	chr7	100586153	100586553	+	1000	69.0	[]	[]	[6.051324]	[115]	[]	[100586360]
562_1536	chr7	143902094	143902494	+	1000	69.0	[6.051324, 9.187896, 9.302818]	[56, 115, 141]	[]	[]	[143902246, 143902305, 143902331]	[]
562_1537	chr7	149128003	149128403	+	1000	69.0	[6.051324]	[193]	[]	[]	[149128253]	[]
562_154	chr1	35769772	35770172	+	1000	274.5	[]	[]	[11.7800665, 11.665144]	[78, 115]	[]	[35769940, 35769977]
562_1541	chr1	70354662	70355062	+	1000	68.5	[]	[]	[11.7800665]	[165]	[]	[70354898]
562_1542	chr10	5813771	5814171	+	1000	68.5	[]	[]	[11.665144]	[120]	[]	[5813959]
562_1543	chr10	72260617	72261017	+	1000	68.5	[9.187896]	[106]	[]	[]	[72260823]	[]
562_1544	chr10	77712839	77713239	+	1000	68.5	[11.665144]	[182]	[]	[]	[77713070]	[]
562_1545	chr10	77846659	77847059	+	1000	68.5	[]	[]	[11.665144]	[134]	[]	[77846871]
562_1546	chr11	119107003	119107403	+	1000	68.5	[]	[]	[6.051324, 11.7800665]	[115, 162]	[]	[119107201, 119107248]
562_1548	chr15	56465014	56465414	+	1000	68.5	[11.665144]	[189]	[]	[]	[56465245]	[]
562_155	chr7	7640242	7640642	+	1000	274.5	[11.665144]	[103]	[]	[]	[7640443]	[]
562_1550	chr16	66880227	66880627	+	1000	68.5	[]	[]	[6.051324]	[106]	[]	[66880404]
562_1551	chr17	4704240	4704640	+	1000	68.5	[9.187896]	[77]	[]	[]	[4704393]	[]
562_1553	chr18	1508768	1509168	+	1000	68.5	[]	[]	[5.570742]	[116]	[]	[1508959]
562_1554	chr18	2655162	2655562	+	1000	68.5	[]	[]	[11.665144]	[106]	[]	[2655354]
562_1556	chr2	70190825	70191225	+	1000	68.5	[10.2635145]	[180]	[10.378438]	[105]	[70191063]	[70190988]
562_1557	chr2	135530307	135530707	+	1000	68.5	[]	[]	[11.7800665]	[166]	[]	[135530553]
562_1559	chr5	34929180	34929580	+	1000	68.5	[]	[]	[6.051324, 11.7800665]	[84, 158]	[]	[34929346, 34929420]
562_156	chr3	10026231	10026631	+	1000	274.0	[11.665144]	[113]	[]	[]	[10026435]	[]
562_1560	chr5	80654292	80654692	+	1000	68.5	[11.7800665]	[132]	[]	[]	[80654497]	[]
562_1561	chr6	147202466	147202866	+	1000	68.5	[10.704447]	[172]	[]	[]	[147202699]	[]
562_1562	chr7	39949390	39949790	+	1000	68.5	[5.552912]	[144]	[11.665144]	[96]	[39949618]	[39949570]
562_1566	chr1	28736580	28736980	+	1000	68.0	[]	[]	[10.589524, 5.570742]	[134, 148]	[]	[28736785, 28736799]
562_1567	chr1	40979620	40980020	+	1000	68.0	[]	[]	[11.7800665]	[174]	[]	[40979866]
562_1568	chr1	53460145	53460545	+	1000	68.0	[]	[]	[11.665144]	[138]	[]	[53460377]
562_1569	chr1	153634344	153634744	+	1000	68.0	[6.051324]	[107]	[]	[]	[153634526]	[]
562_157	chr3	36993347	36993747	+	1000	272.5	[9.187896]	[99]	[9.302818]	[96]	[36993540]	[36993537]
562_1571	chr12	50111825	50112225	+	1000	68.0	[]	[]	[11.7800665]	[138]	[]	[50112024]
562_1572	chr13	52455235	52455635	+	1000	68.0	[]	[]	[5.552912]	[109]	[]	[52455418]
562_1573	chr14	52552427	52552827	+	1000	68.0	[5.667835, 10.589524]	[90, 126]	[11.7800665]	[117]	[52552610, 52552646]	[52552637]
562_1574	chr14	104752580	104752980	+	1000	68.0	[]	[]	[11.665144]	[185]	[]	[104752795]
562_1575	chr15	89334706	89335106	+	1000	68.0	[11.7800665]	[101]	[]	[]	[89334859]	[]
562_1576	chr16	89489022	89489422	+	1000	68.0	[]	[]	[5.570742]	[167]	[]	[89489270]
562_158	chr4	17810683	17811083	+	1000	272.5	[6.051324]	[142]	[11.665144, 5.667835]	[104, 155]	[17810916]	[17810878, 17810929]
562_1581	chr2	55050362	55050762	+	1000	68.0	[11.7800665]	[166]	[9.302818]	[161]	[55050602]	[55050597]
562_1584	chr2	191020229	191020629	+	1000	68.0	[5.552912, 11.7800665]	[97, 147]	[]	[]	[191020418, 191020468]	[]
562_1585	chr20	33690037	33690437	+	1000	68.0	[]	[]	[11.665144]	[102]	[]	[33690223]
562_1586	chr22	19627604	19628004	+	1000	68.0	[]	[]	[5.552912]	[121]	[]	[19627785]
562_1587	chr3	169147263	169147663	+	1000	68.0	[]	[]	[11.7800665]	[111]	[]	[169147450]
562_1588	chr4	76147979	76148379	+	1000	68.0	[11.7800665]	[167]	[10.378438]	[121]	[76148207]	[76148161]
562_1589	chr5	40835218	40835618	+	1000	68.0	[6.051324]	[91]	[]	[]	[40835387]	[]
562_159	chr6	34757151	34757551	+	1000	271.0	[]	[]	[11.665144]	[115]	[]	[34757363]
562_1590	chr5	176578294	176578694	+	1000	68.0	[11.665144]	[101]	[]	[]	[176578478]	[]
562_1591	chr7	25862583	25862983	+	1000	68.0	[]	[]	[6.051324]	[154]	[]	[25862805]
562_1593	chrX	130339588	130339988	+	1000	68.0	[]	[]	[10.378438, 5.570742, 10.589524]	[107, 113, 127]	[]	[130339784, 130339790, 130339804]
562_1595	chr1	151165841	151166241	+	1000	67.5	[]	[]	[6.051324]	[183]	[]	[151166073]
562_1596	chr1	156767179	156767579	+	1000	67.5	[]	[]	[11.7800665]	[143]	[]	[156767417]
562_1597	chr1	235328591	235328991	+	1000	67.5	[5.552912, 10.378438]	[62, 96]	[]	[]	[235328749, 235328783]	[]
562_1598	chr12	56117883	56118283	+	1000	67.5	[]	[]	[5.570742]	[113]	[]	[56118081]
562_1599	chr14	55026872	55027272	+	1000	67.5	[]	[]	[11.665144]	[101]	[]	[55027071]
562_160	chr3	48188264	48188664	+	1000	270.0	[9.187896]	[103]	[9.187896]	[100]	[48188454]	[48188451]
562_1600	chr15	28831969	28832369	+	1000	67.5	[]	[]	[6.051324, 9.302818]	[92, 102]	[]	[28832140, 28832150]
562_1602	chr19	48492833	48493233	+	1000	67.5	[]	[]	[11.665144]	[107]	[]	[48493036]
562_1603	chr19	52689978	52690378	+	1000	67.5	[11.7800665]	[107]	[]	[]	[52690155]	[]
562_1604	chr2	9843167	9843567	+	1000	67.5	[]	[]	[10.378438]	[167]	[]	[9843409]
562_1605	chr2	206159389	206159789	+	1000	67.5	[11.665144]	[108]	[]	[]	[206159564]	[]
562_1606	chr20	35541700	35542100	+	1000	67.5	[]	[]	[6.051324]	[79]	[]	[35541864]
562_1608	chr6	155314577	155314977	+	1000	67.5	[6.051324]	[68]	[11.7800665]	[139]	[155314736]	[155314807]
562_1609	chr7	73572761	73573161	+	1000	67.5	[11.665144]	[121]	[]	[]	[73572975]	[]
562_161	chr1	155227540	155227940	+	1000	268.0	[5.552912]	[70]	[11.665144]	[98]	[155227710]	[155227738]
562_1610	chr9	37120014	37120414	+	1000	67.5	[9.302818]	[122]	[]	[]	[37120179]	[]
562_1614	chr16	75432828	75433228	+	1000	67.0	[]	[]	[11.665144]	[146]	[]	[75433044]
562_1618	chr2	177212429	177212829	+	1000	67.0	[]	[]	[11.7800665, 10.589524]	[124, 182]	[]	[177212590, 177212648]
562_1619	chr6	28398668	28399068	+	1000	67.0	[5.552912]	[112]	[]	[]	[28398848]	[]
562_162	chr2	677199	677599	+	1000	267.5	[9.187896]	[116]	[]	[]	[677411]	[]
562_1620	chr6	53064810	53065210	+	1000	67.0	[9.187896]	[77]	[]	[]	[53064972]	[]
562_1621	chr7	73738646	73739046	+	1000	67.0	[]	[]	[11.7800665]	[107]	[]	[73738828]
562_1622	chr7	157307902	157308302	+	1000	67.0	[11.7800665]	[106]	[]	[]	[157308101]	[]
562_1623	chr8	132792360	132792760	+	1000	67.0	[]	[]	[11.665144]	[177]	[]	[132792607]
562_1626	chr10	70403740	70404140	+	1000	66.5	[]	[]	[10.704447, 11.7800665]	[149, 170]	[]	[70403960, 70403981]
562_1627	chr10	86755614	86756014	+	1000	66.5	[]	[]	[9.302818]	[144]	[]	[86755839]
562_1629	chr12	56468331	56468731	+	1000	66.5	[11.7800665]	[128]	[10.704447]	[77]	[56468558]	[56468507]
562_163	chr16	58392256	58392656	+	1000	266.0	[11.665144]	[110]	[]	[]	[58392466]	[]
562_1631	chr15	34224692	34225092	+	1000	66.5	[5.570742]	[84]	[]	[]	[34224876]	[]
562_1632	chr16	9078885	9079285	+	1000	66.5	[11.665144]	[120]	[]	[]	[9079100]	[]
562_1633	chr16	30092463	30092863	+	1000	66.5	[11.665144]	[91]	[]	[]	[30092642]	[]
562_1634	chr16	89004086	89004486	+	1000	66.5	[11.665144, 11.7800665]	[54, 64]	[]	[]	[89004238, 89004248]	[]
562_1635	chr17	44138131	44138531	+	1000	66.5	[]	[]	[11.665144]	[120]	[]	[44138337]
562_1636	chr19	55476081	55476481	+	1000	66.5	[]	[]	[11.665144]	[85]	[]	[55476265]
562_1637	chr19	55653682	55654082	+	1000	66.5	[11.665144]	[197]	[10.378438]	[181]	[55653887]	[55653871]
562_1638	chr2	241149352	241149752	+	1000	66.5	[6.051324]	[99]	[]	[]	[241149551]	[]
562_1640	chr20	50931737	50932137	+	1000	66.5	[11.665144]	[126]	[]	[]	[50931949]	[]
562_1641	chr3	98593560	98593960	+	1000	66.5	[11.7800665]	[93]	[]	[]	[98593726]	[]
562_1644	chr9	112717895	112718295	+	1000	66.5	[]	[]	[11.665144, 5.570742]	[111, 128]	[]	[112718089, 112718106]
562_1645	chrX	48356519	48356919	+	1000	66.5	[11.665144]	[173]	[]	[]	[48356765]	[]
562_1648	chr10	73785295	73785695	+	1000	66.0	[10.704447, 5.570742]	[174, 182]	[]	[]	[73785534, 73785542]	[]
562_165	chr12	71839487	71839887	+	1000	264.0	[]	[]	[11.665144, 11.665144]	[80, 101]	[]	[71839663, 71839684]
562_1654	chr16	88812630	88813030	+	1000	66.0	[]	[]	[11.7800665]	[136]	[]	[88812833]
562_1655	chr19	16542348	16542748	+	1000	66.0	[11.7800665, 11.665144, 11.7800665]	[97, 108, 137]	[9.302818]	[130]	[16542541, 16542552, 16542581]	[16542574]
562_1656	chr19	16628338	16628738	+	1000	66.0	[11.665144]	[113]	[]	[]	[16628540]	[]
562_1658	chr3	23944811	23945211	+	1000	66.0	[11.665144]	[107]	[]	[]	[23944992]	[]
562_1659	chr5	68415478	68415878	+	1000	66.0	[11.665144]	[109]	[]	[]	[68415681]	[]
562_166	chr19	50804467	50804867	+	1000	264.0	[9.302818]	[89]	[]	[]	[50804655]	[]
562_1663	chr8	92965441	92965841	+	1000	66.0	[6.051324, 9.302818, 11.665144]	[103, 135, 155]	[9.302818]	[132]	[92965633, 92965665, 92965685]	[92965662]
562_1665	chr1	30717959	30718359	+	1000	65.5	[]	[]	[11.665144, 5.570742]	[106, 124]	[]	[30718152, 30718170]
562_1666	chr1	187072306	187072706	+	1000	65.5	[]	[]	[11.665144]	[96]	[]	[187072499]
