#PeakID(python identify_motif.py ./ENCODE_processed_files/CREB1_idr.fa CREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
789_10674	chr18	21489917	21490317	+	1000	61.0	[7.6658115, 7.587105]	[88, 137]	[7.302018, 11.325602]	[88, 137]	[21490095, 21490144]	[21490095, 21490144]
789_10675	chr18	56651106	56651506	+	1000	61.0	[9.614517]	[156]	[]	[]	[56651352]	[]
789_10682	chr19	13158112	13158512	+	1000	61.0	[14.340561, 14.340561]	[144, 156]	[7.304901, 6.6892962, 7.304901]	[144, 147, 156]	[13158322, 13158334]	[13158322, 13158325, 13158334]
789_1069	chr2	24971922	24972322	+	1000	292.0	[12.391855]	[111]	[12.391855]	[111]	[24972125]	[24972125]
789_10694	chr2	27771558	27771958	+	1000	61.0	[6.730626]	[128]	[]	[]	[27771768]	[]
789_10695	chr2	28392628	28393028	+	1000	61.0	[7.778084]	[67]	[7.8243337]	[67]	[28392792]	[28392792]
789_10698	chr2	48265091	48265491	+	1000	61.0	[11.507445]	[139]	[]	[]	[48265327]	[]
789_107	chr1	27914637	27915037	+	1000	633.0	[7.5233374]	[120]	[7.2848296]	[120]	[27914853]	[27914853]
789_10701	chr2	142873322	142873722	+	1000	61.0	[6.939924, 7.304901, 6.730626, 14.340561]	[92, 95, 115, 124]	[14.340561, 7.304901]	[95, 124]	[142873506, 142873509, 142873529, 142873538]	[142873509, 142873538]
789_10702	chr2	156343841	156344241	+	1000	61.0	[14.340561]	[111]	[7.304901]	[111]	[156344036]	[156344036]
789_10706	chr2	208571813	208572213	+	1000	61.0	[]	[]	[9.614517]	[191]	[]	[208572059]
789_10714	chr20	57709809	57710209	+	1000	61.0	[12.391855]	[119]	[12.391855]	[119]	[57710012]	[57710012]
789_10718	chr22	21659814	21660214	+	1000	61.0	[6.6389275, 7.304901]	[149, 204]	[10.053962, 9.745586, 14.340561]	[152, 190, 204]	[21660006, 21660061]	[21660009, 21660047, 21660061]
789_10719	chr22	22001797	22002197	+	1000	61.0	[7.2336946]	[194]	[6.599558]	[154]	[22002014]	[22001974]
789_10725	chr3	33902143	33902543	+	1000	61.0	[9.522412]	[183]	[]	[]	[33902381]	[]
789_1073	chr9	127715508	127715908	+	1000	292.0	[12.391855]	[66]	[12.391855]	[66]	[127715670]	[127715670]
789_10730	chr3	49500956	49501356	+	1000	61.0	[7.7968802]	[118]	[9.55874]	[118]	[49501173]	[49501173]
789_10731	chr3	98538511	98538911	+	1000	61.0	[10.053962]	[131]	[6.7118297]	[96]	[98538725]	[98538690]
789_10737	chr4	2433074	2433474	+	1000	61.0	[7.573706, 6.893674]	[85, 94]	[7.3216233, 6.6389275]	[85, 144]	[2433252, 2433261]	[2433252, 2433311]
789_10738	chr4	7031983	7032383	+	1000	61.0	[7.304901]	[137]	[7.2336946, 14.340561]	[91, 137]	[7032195]	[7032149, 7032195]
789_10743	chr5	10303633	10304033	+	1000	61.0	[9.253607]	[118]	[9.253607]	[118]	[10303825]	[10303825]
789_10746	chr5	132666466	132666866	+	1000	61.0	[11.325602]	[92]	[7.587105]	[92]	[132666656]	[132666656]
789_10747	chr5	134739128	134739528	+	1000	61.0	[7.5233374]	[117]	[7.2848296]	[117]	[134739341]	[134739341]
789_1075	chr1	35193055	35193455	+	1000	291.0	[11.507445]	[108]	[]	[]	[35193244]	[]
789_10752	chr5	173851576	173851976	+	1000	61.0	[9.522412, 11.325602]	[71, 89]	[6.6461034, 7.587105]	[74, 89]	[173851746, 173851764]	[173851749, 173851764]
789_10754	chr5	179302481	179302881	+	1000	61.0	[8.492485]	[130]	[]	[]	[179302698]	[]
789_10756	chr6	13486620	13487020	+	1000	61.0	[11.507445]	[136]	[]	[]	[13486839]	[]
789_10758	chr6	28104503	28104903	+	1000	61.0	[]	[]	[6.599558]	[145]	[]	[28104668]
789_1076	chr10	97687280	97687680	+	1000	291.0	[12.391855]	[97]	[12.391855]	[97]	[97687476]	[97687476]
789_10767	chr6	133957889	133958289	+	854	61.0	[9.233536]	[136]	[]	[]	[133958080]	[]
789_10769	chr6	167100159	167100559	+	1000	61.0	[6.7814016, 9.233536]	[131, 161]	[]	[]	[167100312, 167100342]	[]
789_10773	chr7	11181576	11181976	+	1000	61.0	[]	[]	[6.939924]	[117]	[]	[11181783]
789_1078	chr6	32130191	32130591	+	1000	291.0	[7.304901]	[91]	[14.340561]	[91]	[32130377]	[32130377]
789_10780	chr7	87110773	87111173	+	1000	61.0	[10.066811]	[97]	[7.5523715]	[97]	[87110957]	[87110957]
789_10788	chr7	139699926	139700326	+	1000	61.0	[7.778084]	[125]	[7.8243337, 9.501078]	[125, 139]	[139700142]	[139700142, 139700156]
789_10789	chr7	149872613	149873013	+	1000	61.0	[9.501078]	[198]	[]	[]	[149872821]	[]
789_10794	chr8	55880453	55880853	+	1000	61.0	[7.144837]	[113]	[6.9573374]	[113]	[55880663]	[55880663]
789_10796	chr8	90187668	90188068	+	1000	61.0	[7.304901]	[67]	[14.340561]	[67]	[90187827]	[90187827]
789_10798	chr8	123274680	123275080	+	1000	61.0	[]	[]	[11.507445]	[170]	[]	[123274861]
789_10799	chr8	143454576	143454976	+	1000	61.0	[7.435873]	[85]	[]	[]	[143454753]	[]
789_10804	chr9	127425788	127426188	+	1000	61.0	[9.472043]	[159]	[]	[]	[127426037]	[]
789_10806	chr9	130926261	130926661	+	1000	61.0	[9.614517]	[114]	[]	[]	[130926431]	[]
789_10809	chr1	1906160	1906560	+	1000	60.0	[6.599558]	[100]	[]	[]	[1906341]	[]
789_1081	chr11	108664792	108665192	+	1000	290.0	[12.391855]	[107]	[12.391855]	[107]	[108664997]	[108664997]
789_10814	chr1	22053445	22053845	+	1000	60.0	[8.105255]	[98]	[8.320283]	[98]	[22053634]	[22053634]
789_10816	chr1	26094233	26094633	+	1000	60.0	[7.3216233]	[110]	[7.573706]	[110]	[26094439]	[26094439]
789_10817	chr1	28105046	28105446	+	1000	60.0	[7.8243337]	[99]	[7.778084]	[99]	[28105230]	[28105230]
789_10819	chr1	29388811	29389211	+	1000	60.0	[7.2540293, 7.7968802]	[57, 120]	[6.9124703, 9.55874]	[93, 120]	[29388968, 29389031]	[29389004, 29389031]
789_10820	chr1	40338699	40339099	+	1000	60.0	[11.507445]	[117]	[]	[]	[40338915]	[]
789_10821	chr1	40866357	40866757	+	1000	60.0	[7.5305133]	[117]	[7.611034]	[117]	[40866567]	[40866567]
789_10823	chr1	45913320	45913720	+	1000	60.0	[14.340561]	[151]	[7.304901]	[151]	[45913560]	[45913560]
789_10827	chr1	62621935	62622335	+	1000	60.0	[6.6892962]	[119]	[]	[]	[62622152]	[]
789_10828	chr1	89902233	89902633	+	1000	60.0	[]	[]	[7.2336946]	[80]	[]	[89902400]
789_10829	chr1	90811562	90811962	+	1000	60.0	[6.726624]	[68]	[]	[]	[90811716]	[]
789_10831	chr1	151057698	151058098	+	1000	60.0	[6.730626, 7.0666766]	[127, 138]	[6.9910398]	[138]	[151057913, 151057924]	[151057924]
789_10832	chr1	153059280	153059680	+	1000	60.0	[]	[]	[9.535811]	[67]	[]	[153059433]
789_10833	chr1	154431454	154431854	+	1000	60.0	[6.726624, 6.7118297]	[99, 141]	[]	[]	[154431623, 154431665]	[]
789_10843	chr10	42768807	42769207	+	1000	60.0	[]	[]	[9.522412]	[84]	[]	[42768975]
789_10845	chr10	64508032	64508432	+	1000	60.0	[7.435873]	[170]	[]	[]	[64508237]	[]
789_10848	chr10	102775929	102776329	+	1000	60.0	[14.340561]	[87]	[7.304901]	[87]	[102776106]	[102776106]
789_10849	chr10	133313832	133314232	+	1000	60.0	[7.302018, 7.5305133]	[93, 146]	[7.6658115, 7.611034]	[93, 146]	[133314019, 133314072]	[133314019, 133314072]
789_10852	chr11	31512117	31512517	+	1000	60.0	[12.391855]	[125]	[12.391855]	[125]	[31512330]	[31512330]
789_1086	chr2	202265505	202265905	+	1000	289.0	[7.2848296]	[74]	[7.5233374]	[74]	[202265677]	[202265677]
789_10860	chr11	76445628	76446028	+	1000	60.0	[10.053962]	[204]	[]	[]	[76445853]	[]
789_10875	chr14	58427471	58427871	+	1000	60.0	[9.745586]	[225]	[]	[]	[58427721]	[]
789_1088	chr3	142225425	142225825	+	1000	289.0	[7.302018]	[99]	[7.6658115]	[99]	[142225617]	[142225617]
789_10886	chr16	18983732	18984132	+	1000	60.0	[14.340561]	[133]	[7.304901]	[133]	[18983947]	[18983947]
789_10889	chr16	46387066	46387466	+	1000	60.0	[]	[]	[6.6679616]	[148]	[]	[46387306]
789_10895	chr17	7177405	7177805	+	1000	60.0	[6.6389275]	[76]	[]	[]	[7177567]	[]
789_10896	chr17	10807571	10807971	+	1000	60.0	[14.340561, 6.6892962]	[137, 147]	[7.304901, 6.7814016]	[137, 140]	[10807798, 10807808]	[10807798, 10807801]
789_10913	chr17	81387223	81387623	+	1000	60.0	[9.479219]	[92]	[]	[]	[81387393]	[]
789_10918	chr19	2035070	2035470	+	1000	60.0	[6.9573374]	[97]	[7.144837]	[97]	[2035256]	[2035256]
789_1092	chr2	142930946	142931346	+	1000	288.0	[8.320283]	[104]	[8.105255]	[104]	[142931150]	[142931150]
789_10921	chr19	6767795	6768195	+	1000	60.0	[8.320283]	[140]	[8.105255]	[140]	[6768008]	[6768008]
789_10922	chr19	8423883	8424283	+	1000	60.0	[7.587105]	[112]	[11.325602]	[112]	[8424072]	[8424072]
789_10932	chr19	54473417	54473817	+	1000	60.0	[11.507445]	[134]	[]	[]	[54473640]	[]
789_10937	chr2	15562563	15562963	+	1000	60.0	[7.587105]	[90]	[11.325602]	[90]	[15562753]	[15562753]
789_10938	chr2	20579220	20579620	+	1000	60.0	[6.893674]	[84]	[9.535811]	[87]	[20579396]	[20579399]
789_10946	chr2	127000946	127001346	+	1000	60.0	[7.304901]	[87]	[14.340561]	[87]	[127001131]	[127001131]
789_1095	chr9	129777068	129777468	+	1000	288.0	[12.391855]	[106]	[12.391855]	[106]	[129777266]	[129777266]
789_10958	chr20	32581227	32581627	+	1000	60.0	[9.614517]	[133]	[6.730626]	[181]	[32581414]	[32581462]
789_10960	chr20	43459073	43459473	+	1000	60.0	[9.55874]	[112]	[7.7968802]	[112]	[43459279]	[43459279]
789_10969	chr22	22102942	22103342	+	1000	60.0	[9.55974]	[108]	[]	[]	[22103120]	[]
789_1097	chr1	230978826	230979226	+	1000	287.0	[7.3216233]	[130]	[7.573706]	[130]	[230979054]	[230979054]
789_10971	chr22	36480044	36480444	+	1000	60.0	[]	[]	[9.55974]	[91]	[]	[36480234]
789_10978	chr3	50246680	50247080	+	1000	60.0	[9.55874]	[83]	[7.7968802]	[83]	[50246862]	[50246862]
789_10979	chr3	53891035	53891435	+	1000	60.0	[12.391855]	[123]	[12.391855]	[123]	[53891243]	[53891243]
789_1098	chr19	9788222	9788622	+	1000	287.0	[7.778084]	[113]	[7.8243337]	[113]	[9788432]	[9788432]
789_10983	chr3	134486781	134487181	+	1000	60.0	[14.340561]	[113]	[9.093543, 7.304901]	[87, 113]	[134486985]	[134486959, 134486985]
789_10984	chr3	142618802	142619202	+	1000	60.0	[6.9124703]	[119]	[]	[]	[142619000]	[]
789_10985	chr3	183357580	183357980	+	1000	60.0	[10.268989]	[241]	[]	[]	[183357822]	[]
789_10987	chr4	8146142	8146542	+	1000	60.0	[12.391855, 7.573706]	[113, 141]	[12.391855, 7.3216233]	[113, 141]	[8146351, 8146379]	[8146351, 8146379]
789_1099	chr19	47514855	47515255	+	1000	287.0	[7.144837]	[104]	[6.9573374]	[104]	[47515045]	[47515045]
789_10991	chr4	98861066	98861466	+	1000	60.0	[7.587105]	[88]	[11.325602]	[88]	[98861249]	[98861249]
789_10999	chr5	96930055	96930455	+	1000	60.0	[14.340561]	[171]	[7.304901]	[171]	[96930304]	[96930304]
789_11001	chr5	108531396	108531796	+	820	60.0	[]	[]	[6.6679616]	[116]	[]	[108531567]
789_11005	chr6	6008529	6008929	+	1000	60.0	[10.053962]	[89]	[]	[]	[6008713]	[]
789_11006	chr6	20444705	20445105	+	1000	60.0	[6.726624]	[98]	[]	[]	[20444896]	[]
789_11012	chr6	27250914	27251314	+	1000	60.0	[8.320283]	[116]	[8.105255]	[116]	[27251116]	[27251116]
789_11016	chr6	37051415	37051815	+	1000	60.0	[9.250724]	[123]	[]	[]	[37051629]	[]
789_1102	chr5	62538574	62538974	+	1000	287.0	[6.6461034]	[117]	[]	[]	[62538786]	[]
789_11020	chr6	137351854	137352254	+	1000	60.0	[8.320283, 11.325602]	[116, 134]	[8.105255, 7.587105]	[116, 134]	[137352070, 137352088]	[137352070, 137352088]
789_11023	chr6	151167024	151167424	+	1000	60.0	[6.9910398, 6.702695]	[107, 143]	[7.0666766]	[107]	[151167229, 151167265]	[151167229]
789_11030	chr7	5528070	5528470	+	1000	60.0	[9.77304]	[125]	[]	[]	[5528244]	[]
789_11031	chr7	5529451	5529851	+	1000	60.0	[]	[]	[6.726624]	[178]	[]	[5529645]
789_11032	chr7	12475228	12475628	+	1000	60.0	[6.9124703]	[146]	[7.435873, 9.015383]	[72, 149]	[12475468]	[12475394, 12475471]
789_11039	chr7	106775519	106775919	+	1000	60.0	[9.250724]	[150]	[]	[]	[106775691]	[]
789_1104	chr7	67302370	67302770	+	1000	287.0	[12.391855]	[113]	[12.391855]	[113]	[67302582]	[67302582]
789_11040	chr7	113087637	113088037	+	1000	60.0	[14.340561]	[163]	[7.304901]	[163]	[113087877]	[113087877]
789_11041	chr7	128209744	128210144	+	1000	60.0	[6.730626]	[119]	[]	[]	[128209958]	[]
789_11043	chr7	130207632	130208032	+	1000	60.0	[]	[]	[7.2208457]	[78]	[]	[130207801]
789_11047	chr7	140517870	140518270	+	1000	60.0	[]	[]	[9.250724]	[135]	[]	[140518094]
789_11053	chr8	26385493	26385893	+	1000	60.0	[9.270329, 7.304901]	[89, 121]	[14.340561]	[121]	[26385682, 26385714]	[26385714]
789_11054	chr8	65633993	65634393	+	1000	60.0	[]	[]	[6.7580795]	[112]	[]	[65634194]
789_11057	chr8	125192652	125193052	+	1000	60.0	[6.726624]	[102]	[]	[]	[125192845]	[]
789_11058	chr8	144347615	144348015	+	1000	60.0	[7.6658115, 7.304901, 7.587105]	[107, 118, 136]	[10.268989, 7.302018, 14.340561, 11.325602]	[85, 107, 118, 136]	[144347817, 144347828, 144347846]	[144347795, 144347817, 144347828, 144347846]
789_11062	chr9	4799739	4800139	+	1000	60.0	[]	[]	[6.726624]	[73]	[]	[4799910]
789_11066	chr9	112224769	112225169	+	1000	60.0	[6.6679616, 7.2208457]	[118, 129]	[6.730626]	[94]	[112224981, 112224992]	[112224957]
789_11067	chr9	130854006	130854406	+	1000	60.0	[]	[]	[6.599558]	[91]	[]	[130854167]
789_11069	chr9	131197598	131197998	+	1000	60.0	[6.599558]	[155]	[]	[]	[131197760]	[]
789_11071	chr9	136726646	136727046	+	1000	60.0	[6.6461034]	[84]	[]	[]	[136726827]	[]
789_11074	chrX	2451730	2452130	+	1000	60.0	[7.2336946]	[147]	[]	[]	[2451949]	[]
789_11075	chrX	49037865	49038265	+	1000	60.0	[9.535811, 7.304901]	[151, 163]	[7.435873, 6.893674, 14.340561]	[121, 154, 163]	[49038090, 49038102]	[49038060, 49038093, 49038102]
789_11077	chrX	109733226	109733626	+	1000	60.0	[7.0666766]	[120]	[6.9910398]	[120]	[109733441]	[109733441]
789_11082	chr1	19479294	19479694	+	1000	59.0	[]	[]	[6.7580795]	[95]	[]	[19479468]
789_11083	chr1	21022210	21022610	+	1000	59.0	[]	[]	[9.270329]	[135]	[]	[21022424]
789_11084	chr1	21453887	21454287	+	1000	59.0	[11.507445]	[132]	[]	[]	[21454104]	[]
789_111	chr2	68062834	68063234	+	1000	632.0	[9.55874, 9.535811]	[74, 125]	[7.7968802]	[74]	[68063004, 68063055]	[68063004]
789_1110	chr19	29213001	29213401	+	1000	286.0	[9.55874]	[102]	[7.7968802]	[102]	[29213201]	[29213201]
789_11101	chr1	150552263	150552663	+	1000	59.0	[6.9910398]	[175]	[7.0666766]	[175]	[150552512]	[150552512]
789_11107	chr1	205255848	205256248	+	1000	59.0	[9.535811]	[110]	[]	[]	[205256046]	[]
789_11109	chr1	206579898	206580298	+	1000	59.0	[11.325602]	[83]	[7.587105]	[83]	[206580059]	[206580059]
789_11110	chr1	207746408	207746808	+	1000	59.0	[6.730626]	[66]	[]	[]	[207746559]	[]
789_11111	chr1	212635599	212635999	+	1000	59.0	[6.7118297]	[71]	[]	[]	[212635759]	[]
789_11112	chr1	227234917	227235317	+	1000	59.0	[]	[]	[9.614517]	[157]	[]	[227235146]
789_11116	chr10	34758364	34758764	+	1000	59.0	[7.8243337]	[102]	[7.778084]	[102]	[34758557]	[34758557]
789_11117	chr10	69630051	69630451	+	1000	59.0	[11.325602]	[99]	[7.587105]	[99]	[69630240]	[69630240]
789_1112	chr7	138002065	138002465	+	1000	286.0	[12.391855]	[94]	[12.391855]	[94]	[138002258]	[138002258]
789_11121	chr10	100009905	100010305	+	1000	59.0	[6.9573374]	[103]	[7.144837]	[103]	[100010108]	[100010108]
789_11122	chr10	101032155	101032555	+	1000	59.0	[6.9910398]	[154]	[7.0666766]	[154]	[101032391]	[101032391]
789_11123	chr10	110192549	110192949	+	1000	59.0	[6.730626, 7.304901]	[70, 153]	[14.340561]	[153]	[110192709, 110192792]	[110192792]
789_11127	chr11	34916425	34916825	+	1000	59.0	[]	[]	[8.939746]	[92]	[]	[34916611]
789_11128	chr11	47004655	47005055	+	1000	59.0	[11.325602]	[80]	[7.587105]	[80]	[47004819]	[47004819]
789_1113	chr1	212558884	212559284	+	1000	285.0	[12.391855, 8.320283]	[82, 107]	[12.391855, 8.105255]	[82, 107]	[212559064, 212559089]	[212559064, 212559089]
789_11137	chr12	49945487	49945887	+	1000	59.0	[7.8243337]	[102]	[7.778084]	[102]	[49945679]	[49945679]
789_11140	chr12	57457788	57458188	+	1000	59.0	[6.6679616, 7.304901]	[93, 110]	[10.268989, 14.340561]	[96, 110]	[57457977, 57457994]	[57457980, 57457994]
789_11149	chr13	75326520	75326920	+	1000	59.0	[7.435873]	[151]	[]	[]	[75326748]	[]
789_1115	chr16	81007282	81007682	+	1000	285.0	[12.391855]	[93]	[12.391855]	[93]	[81007475]	[81007475]
789_1116	chr3	101686618	101687018	+	1000	285.0	[8.320283]	[100]	[8.105255]	[100]	[101686814]	[101686814]
789_11165	chr16	3191272	3191672	+	1000	59.0	[8.105255]	[67]	[8.320283]	[67]	[3191431]	[3191431]
789_11169	chr16	66525818	66526218	+	1000	59.0	[]	[]	[6.6892962]	[63]	[]	[66525978]
789_1117	chr7	30134484	30134884	+	1000	285.0	[12.391855, 12.391855]	[90, 152]	[12.391855, 12.391855]	[90, 152]	[30134669, 30134731]	[30134669, 30134731]
789_11173	chr16	89240767	89241167	+	1000	59.0	[9.726789]	[74]	[]	[]	[89240925]	[]
789_11174	chr17	17028068	17028468	+	1000	59.0	[8.320283]	[119]	[8.105255]	[119]	[17028267]	[17028267]
789_11177	chr17	37849119	37849519	+	1000	59.0	[6.7814016, 7.304901]	[136, 139]	[9.472043, 14.340561]	[88, 139]	[37849327, 37849330]	[37849279, 37849330]
789_11179	chr17	43398744	43399144	+	1000	59.0	[12.391855]	[117]	[12.391855]	[117]	[43398946]	[43398946]
789_11181	chr17	45490560	45490960	+	1000	59.0	[7.302018]	[110]	[9.745586, 7.6658115]	[82, 110]	[45490766]	[45490738, 45490766]
789_11183	chr17	49926920	49927320	+	1000	59.0	[7.144837]	[93]	[6.9573374, 8.492485]	[93, 152]	[49927109]	[49927109, 49927168]
789_11184	chr17	55496372	55496772	+	1000	59.0	[9.535811, 8.320283]	[97, 144]	[7.2336946, 8.105255]	[129, 144]	[55496558, 55496605]	[55496590, 55496605]
789_11194	chr19	10420083	10420483	+	1000	59.0	[7.2336946]	[141]	[]	[]	[10420314]	[]
789_11196	chr19	12881319	12881719	+	1000	59.0	[]	[]	[8.939746]	[119]	[]	[12881499]
789_11197	chr19	14425733	14426133	+	1000	59.0	[7.144837]	[111]	[6.9573374]	[111]	[14425917]	[14425917]
789_112	chr22	19171469	19171869	+	1000	630.0	[7.302018]	[92]	[7.6658115]	[92]	[19171661]	[19171661]
789_11201	chr19	39258273	39258673	+	1000	59.0	[9.77304]	[108]	[]	[]	[39258460]	[]
789_11204	chr19	45817100	45817500	+	1000	59.0	[6.939924]	[64]	[]	[]	[45817259]	[]
789_11206	chr19	47497310	47497710	+	1000	59.0	[6.7580795]	[120]	[]	[]	[47497526]	[]
789_11210	chr19	54209930	54210330	+	1000	59.0	[6.6461034]	[180]	[]	[]	[54210180]	[]
789_11212	chr2	74036473	74036873	+	1000	59.0	[]	[]	[7.2208457]	[159]	[]	[74036718]
789_11214	chr2	88021967	88022367	+	1000	59.0	[10.053962]	[173]	[6.939924]	[176]	[88022208]	[88022211]
789_11215	chr2	88250349	88250749	+	1000	59.0	[6.6892962]	[179]	[9.472043]	[182]	[88250576]	[88250579]
789_11224	chr2	187547336	187547736	+	1000	59.0	[6.6892962]	[114]	[8.906043]	[117]	[187547542]	[187547545]
789_11227	chr20	4661177	4661577	+	1000	59.0	[]	[]	[10.268989]	[134]	[]	[4661401]
789_11229	chr20	36573382	36573782	+	1000	59.0	[12.391855]	[125]	[12.391855]	[125]	[36573590]	[36573590]
789_1123	chr3	150408029	150408429	+	1000	283.0	[12.391855]	[97]	[12.391855]	[97]	[150408221]	[150408221]
789_11231	chr20	62652020	62652420	+	1000	59.0	[11.325602]	[85]	[7.587105]	[85]	[62652192]	[62652192]
789_11233	chr22	20010557	20010957	+	1000	59.0	[7.3216233]	[160]	[6.6389275, 7.573706]	[93, 160]	[20010795]	[20010728, 20010795]
789_11236	chr22	20921845	20922245	+	1000	59.0	[7.3216233]	[151]	[7.573706]	[151]	[20922036]	[20922036]
789_1124	chrX	103554765	103555165	+	1000	283.0	[12.391855]	[118]	[12.391855]	[118]	[103554980]	[103554980]
789_11241	chr22	40711554	40711954	+	1000	59.0	[11.507445]	[104]	[]	[]	[40711748]	[]
789_11242	chr3	4225051	4225451	+	1000	59.0	[6.6389275]	[101]	[]	[]	[4225213]	[]
789_11246	chr3	9976989	9977389	+	1000	59.0	[11.325602]	[159]	[7.587105]	[159]	[9977237]	[9977237]
789_11251	chr3	58998474	58998874	+	1000	59.0	[]	[]	[6.893674]	[178]	[]	[58998710]
789_11256	chr3	171428258	171428658	+	1000	59.0	[6.730626]	[122]	[]	[]	[171428465]	[]
789_11257	chr3	186790153	186790553	+	619	59.0	[]	[]	[6.730626]	[107]	[]	[186790328]
789_11261	chr4	48126662	48127062	+	1000	59.0	[7.587105]	[139]	[11.325602]	[139]	[48126889]	[48126889]
789_11267	chr4	81786353	81786753	+	1000	59.0	[]	[]	[6.730626]	[137]	[]	[81786575]
789_1127	chr15	66356464	66356864	+	1000	282.0	[]	[]	[6.7118297]	[75]	[]	[66356635]
789_11270	chr5	10627819	10628219	+	1000	59.0	[14.340561]	[136]	[7.304901]	[136]	[10628047]	[10628047]
789_11271	chr5	42583251	42583651	+	1000	59.0	[6.6389275]	[117]	[9.522412]	[80]	[42583465]	[42583428]
789_11274	chr5	116032248	116032648	+	1000	59.0	[]	[]	[10.268989]	[140]	[]	[116032487]
789_11280	chr6	20409700	20410100	+	1000	59.0	[6.893674]	[145]	[]	[]	[20409924]	[]
789_11284	chr6	41767127	41767527	+	1000	59.0	[8.105255]	[133]	[8.320283]	[133]	[41767343]	[41767343]
789_11289	chr6	79869575	79869975	+	1000	59.0	[]	[]	[8.939746]	[111]	[]	[79869785]
789_11291	chr6	106888236	106888636	+	1000	59.0	[9.535811]	[119]	[]	[]	[106888446]	[]
789_11294	chr6	157221249	157221649	+	1000	59.0	[]	[]	[9.233536]	[152]	[]	[157221497]
789_11297	chr6	163671374	163671774	+	1000	59.0	[12.391855]	[93]	[12.391855]	[93]	[163671553]	[163671553]
789_11298	chr6	167855833	167856233	+	1000	59.0	[7.435873]	[96]	[6.6892962]	[155]	[167856021]	[167856080]
789_11299	chr7	610879	611279	+	1000	59.0	[11.325602]	[108]	[7.587105]	[108]	[611067]	[611067]
789_11304	chr7	27677956	27678356	+	1000	59.0	[11.507445]	[109]	[]	[]	[27678129]	[]
789_11306	chr7	75937928	75938328	+	961	59.0	[7.8243337]	[121]	[7.778084]	[121]	[75938148]	[75938148]
789_1131	chr7	38178032	38178432	+	1000	282.0	[6.9573374, 12.391855]	[98, 112]	[7.144837, 12.391855]	[98, 112]	[38178230, 38178244]	[38178230, 38178244]
789_11310	chr7	108568159	108568559	+	1000	59.0	[]	[]	[9.535811]	[93]	[]	[108568338]
789_11311	chr7	128135915	128136315	+	1000	59.0	[6.6389275]	[106]	[]	[]	[128136114]	[]
789_1132	chr7	100015371	100015771	+	1000	282.0	[6.7814016]	[103]	[]	[]	[100015574]	[]
789_11323	chr8	22188606	22189006	+	1000	59.0	[12.391855]	[136]	[12.391855]	[136]	[22188818]	[22188818]
789_11325	chr8	60284849	60285249	+	1000	59.0	[6.6892962, 7.304901]	[95, 98]	[14.340561]	[98]	[60285033, 60285036]	[60285036]
789_11327	chr8	104617776	104618176	+	1000	59.0	[7.304901]	[150]	[14.340561]	[150]	[104617968]	[104617968]
789_11328	chr8	141265327	141265727	+	1000	59.0	[11.325602]	[150]	[7.587105]	[150]	[141265489]	[141265489]
789_11346	chrX	48715098	48715498	+	1000	59.0	[9.745586]	[146]	[]	[]	[48715340]	[]
789_11348	chrX	65998125	65998525	+	1000	59.0	[]	[]	[10.268989]	[160]	[]	[65998372]
789_11350	chrX	120575662	120576062	+	1000	59.0	[12.391855, 7.3216233]	[78, 121]	[12.391855, 7.573706]	[78, 121]	[120575832, 120575875]	[120575832, 120575875]
789_11351	chr1	1647879	1648279	+	1000	58.0	[7.6658115]	[109]	[7.302018]	[109]	[1648083]	[1648083]
789_11352	chr1	7827376	7827776	+	1000	58.0	[7.7968802]	[139]	[9.55874]	[139]	[7827601]	[7827601]
789_1136	chr19	3505902	3506302	+	1000	281.0	[7.573706]	[97]	[7.3216233]	[97]	[3506098]	[3506098]
789_11364	chr1	41493024	41493424	+	1000	58.0	[6.7118297]	[116]	[]	[]	[41493196]	[]
789_11365	chr1	43958870	43959270	+	1000	58.0	[]	[]	[6.6461034]	[112]	[]	[43959081]
789_1137	chr19	3762471	3762871	+	1000	281.0	[7.3216233]	[94]	[7.573706]	[94]	[3762655]	[3762655]
789_11372	chr1	109620766	109621166	+	1000	58.0	[7.8243337]	[67]	[7.778084]	[67]	[109620930]	[109620930]
789_11375	chr1	167620028	167620428	+	1000	58.0	[7.611034, 14.340561]	[76, 117]	[7.5305133, 7.304901]	[76, 117]	[167620199, 167620240]	[167620199, 167620240]
