#PeakID(python identify_motif.py ./ENCODE_processed_files/GABPA_idr.fa GABPA --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
0_10642	chr7	40551649	40552049	+	1000	75.0	[]	[]	[11.196773]	[98]	[]	[40551807]
0_10645	chr7	149239400	149239800	+	1000	75.0	[]	[]	[7.710163]	[104]	[]	[149239601]
0_10647	chr8	53945116	53945516	+	1000	75.0	[]	[]	[8.309912]	[95]	[]	[53945282]
0_1065	chr17	74203479	74203879	+	1000	621.0	[]	[]	[7.6414027]	[87]	[]	[74203663]
0_10653	chr9	132372775	132373175	+	1000	75.0	[]	[]	[9.032381, 13.864238, 14.022644]	[98, 109, 123]	[]	[132372929, 132372940, 132372954]
0_10655	chrX	69165333	69165733	+	1000	75.0	[]	[]	[8.705017]	[93]	[]	[69165507]
0_10664	chr1	112819074	112819474	+	1000	74.0	[12.187773]	[131]	[]	[]	[112819289]	[]
0_10666	chr1	154866514	154866914	+	1000	74.0	[]	[]	[16.797768]	[89]	[]	[154866702]
0_10667	chr1	155226548	155226948	+	1000	74.0	[9.076296]	[178]	[]	[]	[155226769]	[]
0_10668	chr1	168171121	168171521	+	1000	74.0	[14.455669]	[99]	[]	[]	[168171307]	[]
0_10669	chr1	175188892	175189292	+	1000	74.0	[11.828538]	[144]	[6.827925]	[103]	[175189126]	[175189085]
0_10671	chr1	198633773	198634173	+	1000	74.0	[]	[]	[6.71829, 11.110148]	[166, 221]	[]	[198633962, 198634017]
0_10673	chr1	207309874	207310274	+	1000	74.0	[]	[]	[12.067523, 13.397782]	[92, 151]	[]	[207310045, 207310104]
0_10675	chr10	5297412	5297812	+	1000	74.0	[]	[]	[6.5993977, 13.077335]	[83, 126]	[]	[5297577, 5297620]
0_10677	chr10	17425745	17426145	+	1000	74.0	[]	[]	[7.1642256]	[145]	[]	[17425988]
0_10679	chr10	69215398	69215798	+	1000	74.0	[11.196773]	[140]	[]	[]	[69215629]	[]
0_10683	chr10	95480042	95480442	+	1000	74.0	[]	[]	[6.8708754]	[130]	[]	[95480256]
0_10685	chr11	2100394	2100794	+	1000	74.0	[9.773781]	[127]	[9.38153]	[143]	[2100601]	[2100617]
0_10687	chr11	47863357	47863757	+	1000	74.0	[16.797768]	[128]	[]	[]	[47863549]	[]
0_10688	chr11	47917961	47918361	+	1000	74.0	[]	[]	[11.570496]	[97]	[]	[47918129]
0_1069	chr9	95426761	95427161	+	1000	621.0	[13.538871]	[75]	[]	[]	[95426934]	[]
0_10694	chr12	75933743	75934143	+	1000	74.0	[]	[]	[13.864238]	[133]	[]	[75933947]
0_10696	chr12	124259663	124260063	+	1000	74.0	[11.700283, 11.230427]	[105, 177]	[]	[]	[124259835, 124259907]	[]
0_10697	chr12	127991548	127991948	+	1000	74.0	[]	[]	[8.679172]	[130]	[]	[127991770]
0_10698	chr13	77025548	77025948	+	1000	74.0	[]	[]	[13.315012]	[97]	[]	[77025743]
0_10699	chr14	81427337	81427737	+	1000	74.0	[]	[]	[7.9993815]	[70]	[]	[81427501]
0_107	chr16	89720759	89721159	+	1000	780.0	[11.617513]	[132]	[11.589661]	[113]	[89720986]	[89720967]
0_1070	chr1	224434639	224435039	+	1000	620.0	[13.315012]	[111]	[13.864238]	[81]	[224434848]	[224434818]
0_10703	chr16	9068283	9068683	+	1000	74.0	[10.650471]	[128]	[]	[]	[9068497]	[]
0_10704	chr16	27235314	27235714	+	1000	74.0	[11.07903]	[201]	[]	[]	[27235564]	[]
0_10706	chr16	31128789	31129189	+	1000	74.0	[11.110148]	[135]	[]	[]	[31129023]	[]
0_10707	chr16	84618058	84618458	+	1000	74.0	[]	[]	[7.344563]	[77]	[]	[84618223]
0_10708	chr17	8247072	8247472	+	1000	74.0	[8.106905]	[140]	[]	[]	[8247294]	[]
0_10709	chr17	16380758	16381158	+	1000	74.0	[6.773451]	[176]	[]	[]	[16380966]	[]
0_10710	chr17	30825768	30826168	+	1000	74.0	[]	[]	[7.4623065]	[99]	[]	[30825948]
0_10712	chr17	42288226	42288626	+	1000	74.0	[]	[]	[6.540387, 6.794401]	[74, 160]	[]	[42288380, 42288466]
0_10716	chr17	58331258	58331658	+	1000	74.0	[13.885272]	[165]	[]	[]	[58331508]	[]
0_10718	chr17	74418659	74419059	+	1000	74.0	[]	[]	[7.6212845]	[130]	[]	[74418878]
0_10719	chr18	3660707	3661107	+	1000	74.0	[]	[]	[8.263244, 7.5106263]	[115, 148]	[]	[3660921, 3660954]
0_10721	chr19	8681314	8681714	+	1000	74.0	[]	[]	[11.110148, 10.945063, 13.397782]	[117, 164, 189]	[]	[8681492, 8681539, 8681564]
0_10724	chr19	35869999	35870399	+	1000	74.0	[]	[]	[8.556916, 7.551757]	[130, 161]	[]	[35870193, 35870224]
0_10727	chr19	45639192	45639592	+	1000	74.0	[8.358616]	[149]	[]	[]	[45639430]	[]
0_10728	chr19	46736782	46737182	+	1000	74.0	[7.3535852, 7.2726054, 14.022644]	[85, 133, 148]	[]	[]	[46736957, 46737005, 46737020]	[]
0_10729	chr19	47608656	47609056	+	1000	74.0	[]	[]	[8.677165]	[171]	[]	[47608854]
0_10731	chr19	48872141	48872541	+	1000	74.0	[7.2119107]	[79]	[]	[]	[48872310]	[]
0_10732	chr19	50722993	50723393	+	1000	74.0	[10.622659]	[84]	[]	[]	[50723144]	[]
0_10733	chr19	53158834	53159234	+	1000	74.0	[7.280992]	[119]	[]	[]	[53159041]	[]
0_10741	chr2	100417385	100417785	+	1000	74.0	[]	[]	[8.345782]	[96]	[]	[100417562]
0_10744	chr2	159226113	159226513	+	1000	74.0	[14.337926]	[115]	[]	[]	[159226324]	[]
0_10753	chr22	23218847	23219247	+	1000	74.0	[7.224745]	[88]	[]	[]	[23219022]	[]
0_10754	chr22	35074526	35074926	+	1000	74.0	[16.797768]	[130]	[7.0231366]	[111]	[35074743]	[35074724]
0_10755	chr22	36123762	36124162	+	1000	74.0	[8.488816]	[142]	[]	[]	[36123977]	[]
0_10756	chr22	50539632	50540032	+	1000	74.0	[]	[]	[8.76805]	[103]	[]	[50539832]
0_10764	chr3	152241109	152241509	+	1000	74.0	[11.570496]	[119]	[12.187773]	[130]	[152241307]	[152241318]
0_10769	chr4	40200076	40200476	+	1000	74.0	[]	[]	[9.059215, 7.300838]	[138, 160]	[]	[40200272, 40200294]
0_10774	chr5	65966578	65966978	+	1000	74.0	[8.9971]	[124]	[11.96591]	[80]	[65966785]	[65966741]
0_10775	chr5	96808169	96808569	+	1000	74.0	[]	[]	[8.656132]	[132]	[]	[96808328]
0_10781	chr6	26286294	26286694	+	1000	74.0	[9.030051]	[100]	[7.1436195]	[164]	[26286475]	[26286539]
0_10782	chr6	27672336	27672736	+	1000	74.0	[6.592336]	[108]	[11.42543]	[121]	[27672540]	[27672553]
0_10783	chr6	28729650	28730050	+	1000	74.0	[]	[]	[9.784637]	[83]	[]	[28729827]
0_10792	chr6	156423859	156424259	+	1000	74.0	[]	[]	[15.100268]	[167]	[]	[156424077]
0_10793	chr7	15407867	15408267	+	1000	74.0	[]	[]	[13.885272]	[83]	[]	[15408044]
0_10795	chr7	22675956	22676356	+	1000	74.0	[]	[]	[14.455669, 13.077335]	[101, 113]	[]	[22676145, 22676157]
0_10797	chr7	33789871	33790271	+	1000	74.0	[12.640427]	[146]	[13.864238]	[109]	[33790103]	[33790066]
0_108	chr6	31547308	31547708	+	1000	780.0	[7.1347384, 8.403745]	[113, 139]	[]	[]	[31547520, 31547546]	[]
0_10802	chr7	140769864	140770264	+	1000	74.0	[8.7331085, 7.028977]	[101, 154]	[9.1883955]	[93]	[140770041, 140770094]	[140770033]
0_10803	chr8	17898403	17898803	+	1000	74.0	[8.853755]	[164]	[13.584]	[77]	[17898647]	[17898560]
0_10805	chr9	37903578	37903978	+	1000	74.0	[9.22096]	[80]	[]	[]	[37903740]	[]
0_10813	chr1	12019117	12019517	+	1000	73.0	[7.5106626]	[180]	[]	[]	[12019303]	[]
0_10815	chr1	28172656	28173056	+	1000	73.0	[]	[]	[13.584]	[145]	[]	[28172893]
0_10817	chr1	46065422	46065822	+	1000	73.0	[7.7312946, 7.0370817, 14.741034]	[132, 143, 156]	[7.9685826]	[106]	[46065630, 46065641, 46065654]	[46065604]
0_10819	chr1	47229040	47229440	+	1000	73.0	[]	[]	[8.191545]	[136]	[]	[47229264]
0_10825	chr1	156863109	156863509	+	1000	73.0	[13.397782]	[112]	[]	[]	[156863312]	[]
0_10826	chr1	204647523	204647923	+	1000	73.0	[]	[]	[9.532927]	[103]	[]	[204647719]
0_10830	chr1	234851547	234851947	+	1000	73.0	[]	[]	[11.700283]	[152]	[]	[234851779]
0_10831	chr1	246113522	246113922	+	1000	73.0	[6.8788614, 9.784637, 6.7438207]	[85, 108, 117]	[]	[]	[246113695, 246113718, 246113727]	[]
0_10833	chr10	49606830	49607230	+	1000	73.0	[]	[]	[14.455669, 8.166533]	[78, 155]	[]	[49606990, 49607067]
0_10834	chr10	58264725	58265125	+	1000	73.0	[]	[]	[14.741034]	[117]	[]	[58264925]
0_10840	chr12	4435528	4435928	+	1000	73.0	[14.337926, 14.337926, 14.337926]	[101, 124, 147]	[]	[]	[4435726, 4435749, 4435772]	[]
0_10846	chr12	93316013	93316413	+	1000	73.0	[13.885272]	[75]	[]	[]	[93316184]	[]
0_10850	chr12	131605399	131605799	+	1000	73.0	[7.156256]	[139]	[]	[]	[131605636]	[]
0_10860	chr16	15988337	15988737	+	1000	73.0	[]	[]	[13.885272]	[119]	[]	[15988550]
0_10861	chr16	49884015	49884415	+	1000	73.0	[6.6610503]	[112]	[]	[]	[49884226]	[]
0_10862	chr16	66660691	66661091	+	1000	73.0	[]	[]	[11.110148]	[106]	[]	[66660884]
0_10866	chr17	39003028	39003428	+	1000	73.0	[8.016659]	[81]	[]	[]	[39003209]	[]
0_10867	chr17	43753474	43753874	+	1000	73.0	[9.863568]	[153]	[]	[]	[43753725]	[]
0_10871	chr17	68591639	68592039	+	1000	73.0	[9.07987]	[81]	[]	[]	[68591799]	[]
0_10873	chr17	82231895	82232295	+	1000	73.0	[8.031362]	[123]	[8.936685]	[155]	[82232113]	[82232145]
0_10879	chr19	11137659	11138059	+	1000	73.0	[6.5993977, 11.8865, 9.532927]	[98, 121, 125]	[]	[]	[11137850, 11137873, 11137877]	[]
0_1088	chr6	32130193	32130593	+	1000	617.0	[9.254243]	[91]	[]	[]	[32130383]	[]
0_10882	chr19	42028227	42028627	+	1000	73.0	[11.230427]	[161]	[]	[]	[42028460]	[]
0_10883	chr19	42480801	42481201	+	1000	73.0	[8.936685, 11.52214]	[96, 184]	[]	[]	[42480958, 42481046]	[]
0_10889	chr2	46097792	46098192	+	1000	73.0	[]	[]	[6.4690347, 14.455669]	[75, 150]	[]	[46097963, 46098038]
0_10892	chr2	74440229	74440629	+	1000	73.0	[]	[]	[7.914823, 8.1455]	[58, 126]	[]	[74440384, 74440452]
0_10894	chr2	119455282	119455682	+	1000	73.0	[]	[]	[6.8062468, 11.482137]	[68, 94]	[]	[119455439, 119455465]
0_10896	chr2	177784011	177784411	+	1000	73.0	[]	[]	[13.077335]	[134]	[]	[177784216]
0_10898	chr20	3420325	3420725	+	1000	73.0	[11.241901]	[103]	[]	[]	[3420517]	[]
0_10899	chr20	35312403	35312803	+	1000	73.0	[]	[]	[14.455669]	[83]	[]	[35312579]
0_109	chr6	170554110	170554510	+	1000	780.0	[]	[]	[8.705017]	[124]	[]	[170554333]
0_10903	chr22	26573198	26573598	+	1000	73.0	[]	[]	[7.6808805]	[146]	[]	[26573425]
0_10904	chr22	29195682	29196082	+	1000	73.0	[10.184014]	[124]	[]	[]	[29195885]	[]
0_10905	chr22	29201704	29202104	+	1000	73.0	[6.6204314, 6.973034]	[142, 159]	[10.827319]	[97]	[29201931, 29201948]	[29201886]
0_10907	chr22	38982200	38982600	+	1000	73.0	[]	[]	[15.100268]	[92]	[]	[38982385]
0_10909	chr3	13262665	13263065	+	1000	73.0	[]	[]	[16.797768]	[119]	[]	[13262873]
0_10910	chr3	43117301	43117701	+	1000	73.0	[]	[]	[15.100268]	[83]	[]	[43117465]
0_10911	chr3	45640016	45640416	+	1000	73.0	[16.797768, 6.6736307]	[88, 131]	[]	[]	[45640194, 45640237]	[]
0_10915	chr4	48629479	48629879	+	1000	73.0	[]	[]	[14.455669, 7.156256]	[58, 131]	[]	[48629635, 48629708]
0_10916	chr4	71406418	71406818	+	1000	73.0	[8.253947]	[125]	[]	[]	[71406608]	[]
0_10918	chr4	140095574	140095974	+	1000	73.0	[9.499273, 11.482137]	[143, 150]	[11.196773]	[137]	[140095781, 140095788]	[140095775]
0_10919	chr4	164734474	164734874	+	1000	73.0	[8.46734, 13.315012, 8.466779]	[94, 107, 121]	[]	[]	[164734664, 164734677, 164734691]	[]
0_10921	chr5	20972400	20972800	+	1000	73.0	[7.8582926]	[101]	[]	[]	[20972590]	[]
0_10925	chr5	139687149	139687549	+	1000	73.0	[7.0982933]	[165]	[9.643549]	[88]	[139687396]	[139687319]
0_10927	chr6	15555229	15555629	+	1000	73.0	[]	[]	[9.67735, 10.144581, 11.020601]	[133, 143, 202]	[]	[15555407, 15555417, 15555476]
0_10929	chr6	26304736	26305136	+	1000	73.0	[]	[]	[11.8865]	[130]	[]	[26304943]
0_1093	chr9	128160124	128160524	+	1000	616.0	[8.106905]	[76]	[]	[]	[128160295]	[]
0_10931	chr6	27544184	27544584	+	1000	73.0	[]	[]	[7.7476707]	[106]	[]	[27544383]
0_10938	chr6	110389660	110390060	+	1000	73.0	[9.38153, 11.07903]	[73, 110]	[]	[]	[110389830, 110389867]	[]
0_10939	chr6	137914582	137914982	+	1000	73.0	[11.543174]	[117]	[]	[]	[137914763]	[]
0_1094	chr19	51460431	51460831	+	1000	615.0	[9.1883955]	[107]	[]	[]	[51460635]	[]
0_10940	chr6	143964690	143965090	+	1000	73.0	[]	[]	[7.6414027]	[137]	[]	[143964911]
0_10944	chr7	24778834	24779234	+	1000	73.0	[8.141542]	[156]	[]	[]	[24779074]	[]
0_10946	chr7	106542564	106542964	+	1000	73.0	[]	[]	[8.548608]	[154]	[]	[106542791]
0_10947	chr7	149884021	149884421	+	1000	73.0	[]	[]	[10.483641]	[66]	[]	[149884177]
0_10949	chr8	73880111	73880511	+	1000	73.0	[6.6610503]	[109]	[]	[]	[73880294]	[]
0_1095	chr19	55580757	55581157	+	1000	615.0	[]	[]	[8.358616]	[130]	[]	[55580984]
0_10950	chr8	85410417	85410817	+	1000	73.0	[]	[]	[8.286511]	[132]	[]	[85410648]
0_10954	chrX	40647479	40647879	+	1000	73.0	[8.561428]	[103]	[]	[]	[40647677]	[]
0_10965	chr1	32816462	32816862	+	1000	72.0	[8.428553]	[131]	[]	[]	[32816638]	[]
0_10970	chr1	93909311	93909711	+	1000	72.0	[]	[]	[6.7825537]	[125]	[]	[93909477]
0_10975	chr1	154970767	154971167	+	1000	72.0	[]	[]	[8.016659]	[193]	[]	[154971001]
0_10977	chr1	157367097	157367497	+	1000	72.0	[12.044184]	[139]	[]	[]	[157367318]	[]
0_10978	chr1	161214977	161215377	+	1000	72.0	[7.5106626]	[103]	[11.589661]	[131]	[161215168]	[161215196]
0_10979	chr1	205327067	205327467	+	1000	72.0	[]	[]	[10.310681]	[161]	[]	[205327312]
0_10980	chr1	206472470	206472870	+	1000	72.0	[]	[]	[15.100268]	[136]	[]	[206472670]
0_10981	chr1	206673159	206673559	+	1000	72.0	[9.829766, 7.3771515]	[72, 84]	[]	[]	[206673319, 206673331]	[]
0_10983	chr1	223777037	223777437	+	1000	72.0	[6.6204314]	[111]	[]	[]	[223777235]	[]
0_10988	chr10	22228151	22228551	+	1000	72.0	[9.157671]	[89]	[]	[]	[22228324]	[]
0_10990	chr10	61830782	61831182	+	1000	72.0	[]	[]	[8.268359]	[105]	[]	[61830965]
0_10998	chr11	44574579	44574979	+	1000	72.0	[15.100268]	[90]	[7.0589156]	[162]	[44574752]	[44574824]
0_11003	chr12	45990615	45991015	+	1000	72.0	[]	[]	[8.677165]	[141]	[]	[45990830]
0_11005	chr12	52835895	52836295	+	1000	72.0	[]	[]	[10.783594]	[142]	[]	[52836127]
0_11008	chr12	57522023	57522423	+	1000	72.0	[10.951742]	[113]	[]	[]	[57522208]	[]
0_11009	chr12	70695441	70695841	+	1000	72.0	[]	[]	[12.1667385]	[88]	[]	[70695592]
0_1101	chr2	32356934	32357334	+	1000	614.0	[11.617513]	[91]	[]	[]	[32357122]	[]
0_11011	chr12	110456527	110456927	+	1000	72.0	[11.828538]	[124]	[]	[]	[110456683]	[]
0_11019	chr14	64363235	64363635	+	1000	72.0	[]	[]	[6.846359]	[79]	[]	[64363414]
0_11022	chr14	92846414	92846814	+	1000	72.0	[9.115549, 8.480525, 14.741034]	[89, 95, 115]	[]	[]	[92846594, 92846600, 92846620]	[]
0_11024	chr15	63895243	63895643	+	1000	72.0	[11.828538]	[90]	[]	[]	[63895431]	[]
0_11035	chr17	27529298	27529698	+	1000	72.0	[7.3352523]	[100]	[]	[]	[27529481]	[]
0_11038	chr17	66302109	66302509	+	1000	72.0	[6.5682387]	[83]	[]	[]	[66302284]	[]
0_1105	chr1	3649917	3650317	+	1000	613.0	[]	[]	[9.157671, 8.705017]	[82, 96]	[]	[3650094, 3650108]
0_11051	chr2	73007234	73007634	+	1000	72.0	[12.187773]	[141]	[8.323752]	[149]	[73007450]	[73007458]
0_11053	chr2	119402684	119403084	+	1000	72.0	[]	[]	[8.679172]	[93]	[]	[119402873]
0_1106	chr1	150926152	150926552	+	1000	613.0	[8.928876]	[144]	[]	[]	[150926392]	[]
0_11061	chr20	46694507	46694907	+	1000	72.0	[9.268644]	[154]	[]	[]	[46694743]	[]
0_11065	chr22	36741340	36741740	+	1000	72.0	[6.725526, 12.187773]	[70, 140]	[]	[]	[36741504, 36741574]	[]
0_1107	chr13	114234641	114235041	+	1000	613.0	[8.561428]	[117]	[7.0025306]	[142]	[114234855]	[114234880]
0_11071	chr3	141410416	141410816	+	1000	72.0	[7.7140174]	[158]	[]	[]	[141410648]	[]
0_11073	chr3	170531051	170531451	+	1000	72.0	[11.258278]	[91]	[7.397016]	[146]	[170531236]	[170531291]
0_11074	chr3	173238059	173238459	+	1000	72.0	[9.727931, 7.326121]	[113, 161]	[]	[]	[173238249, 173238297]	[]
0_11076	chr3	184085437	184085837	+	1000	72.0	[13.864238, 11.42543]	[105, 131]	[]	[]	[184085633, 184085659]	[]
0_11078	chr4	8754704	8755104	+	1000	72.0	[]	[]	[8.679172, 12.161927]	[84, 126]	[]	[8754882, 8754924]
0_1108	chr16	57185857	57186257	+	1000	613.0	[11.07903, 11.617513, 8.787787]	[66, 104, 135]	[]	[]	[57186014, 57186052, 57186083]	[]
0_11080	chr4	80492797	80493197	+	1000	72.0	[]	[]	[14.504025]	[110]	[]	[80493006]
0_11083	chr4	190111288	190111688	+	1000	72.0	[]	[]	[11.196773]	[194]	[]	[190111536]
0_11084	chr5	56816718	56817118	+	1000	72.0	[]	[]	[9.59458]	[98]	[]	[56816912]
0_11086	chr5	79959332	79959732	+	1000	72.0	[9.121667]	[180]	[]	[]	[79959564]	[]
0_11087	chr5	133052664	133053064	+	1000	72.0	[]	[]	[7.6212845]	[109]	[]	[133052860]
0_11089	chr5	172321987	172322387	+	1000	72.0	[8.080047]	[97]	[16.797768]	[152]	[172322181]	[172322236]
0_11093	chr6	26233615	26234015	+	1000	72.0	[]	[]	[8.347091, 11.562802]	[171, 182]	[]	[26233832, 26233843]
0_11094	chr6	26327752	26328152	+	1000	72.0	[6.691822]	[145]	[]	[]	[26327956]	[]
0_11096	chr6	30162951	30163351	+	1000	72.0	[11.617513]	[119]	[]	[]	[30163158]	[]
0_11099	chr6	83974519	83974919	+	1000	72.0	[7.506938]	[95]	[]	[]	[83974675]	[]
0_11100	chr6	109876129	109876529	+	1000	72.0	[11.10404]	[87]	[7.156256]	[122]	[109876310]	[109876345]
0_11101	chr6	129775077	129775477	+	1000	72.0	[]	[]	[11.10404]	[108]	[]	[129775278]
0_11103	chr6	155642649	155643049	+	1000	72.0	[15.100268]	[141]	[]	[]	[155642878]	[]
0_11104	chr6	168035858	168036258	+	1000	72.0	[13.864238]	[184]	[6.761118]	[125]	[168036105]	[168036046]
0_11105	chr7	2019970	2020370	+	1000	72.0	[]	[]	[7.41805]	[211]	[]	[2020196]
0_11106	chr7	5555022	5555422	+	1000	72.0	[7.1075187]	[191]	[]	[]	[5555250]	[]
0_11107	chr7	43758386	43758786	+	1000	72.0	[6.837227]	[121]	[]	[]	[43758576]	[]
0_11109	chr7	72805822	72806222	+	1000	72.0	[]	[]	[6.5708704]	[111]	[]	[72805979]
0_11113	chr7	127822991	127823391	+	1000	72.0	[]	[]	[8.428553]	[170]	[]	[127823181]
0_11118	chr8	65842378	65842778	+	1000	72.0	[7.4114175]	[151]	[]	[]	[65842613]	[]
0_1112	chr5	442960	443360	+	1000	613.0	[11.617513]	[116]	[8.358616, 10.402516]	[87, 93]	[443175]	[443146, 443152]
0_11120	chr8	133081631	133082031	+	1000	72.0	[16.797768, 9.12982]	[110, 138]	[]	[]	[133081837, 133081865]	[]
0_11121	chr8	144685745	144686145	+	1000	72.0	[6.821807]	[122]	[]	[]	[144685932]	[]
0_11126	chr9	100527224	100527624	+	1000	72.0	[]	[]	[9.292399]	[119]	[]	[100527424]
0_11129	chr9	129167072	129167472	+	1000	72.0	[]	[]	[8.31793, 9.544402, 9.240441]	[65, 69, 132]	[]	[129167232, 129167236, 129167299]
0_11130	chr9	137073276	137073676	+	1000	72.0	[11.230427, 12.187773]	[62, 85]	[]	[]	[137073435, 137073458]	[]
0_11132	chrX	129603926	129604326	+	1000	72.0	[11.10404]	[100]	[]	[]	[129604114]	[]
0_11136	chr1	18452590	18452990	+	1000	71.0	[]	[]	[11.230427]	[124]	[]	[18452811]
0_11139	chr1	37423725	37424125	+	1000	71.0	[7.759146]	[73]	[]	[]	[37423887]	[]
0_1114	chr7	100158521	100158921	+	1000	613.0	[]	[]	[13.538871, 6.891909]	[106, 112]	[]	[100158715, 100158721]
0_11141	chr1	41872056	41872456	+	1000	71.0	[]	[]	[10.101244]	[123]	[]	[41872273]
0_11150	chr1	183702793	183703193	+	1000	71.0	[11.700283]	[156]	[]	[]	[183703035]	[]
0_11151	chr1	211613245	211613645	+	1000	71.0	[]	[]	[11.10404]	[118]	[]	[211613439]
0_11157	chr10	3810180	3810580	+	1000	71.0	[]	[]	[11.748494]	[76]	[]	[3810354]
0_11161	chr10	49300381	49300781	+	1000	71.0	[]	[]	[13.864238]	[131]	[]	[49300597]
0_11163	chr10	73366869	73367269	+	1000	71.0	[7.362634]	[96]	[11.07903]	[158]	[73367035]	[73367097]
0_11165	chr10	87094693	87095093	+	1000	71.0	[9.499273]	[104]	[]	[]	[87094878]	[]
0_11168	chr10	126236496	126236896	+	1000	71.0	[]	[]	[7.0370817, 7.0370817, 11.230427, 9.532927, 11.230427]	[61, 77, 109, 125, 141]	[]	[126236652, 126236668, 126236700, 126236716, 126236732]
0_11169	chr10	132329836	132330236	+	1000	71.0	[6.6124125]	[142]	[13.864238]	[74]	[132330076]	[132330008]
0_11172	chr11	12124709	12125109	+	1000	71.0	[6.812929, 12.479856]	[72, 128]	[13.864238]	[103]	[12124861, 12124917]	[12124892]
0_11174	chr11	36271935	36272335	+	1000	71.0	[11.241901]	[131]	[6.6315894]	[113]	[36272158]	[36272140]
0_11177	chr11	68267305	68267705	+	1000	71.0	[9.566729]	[148]	[]	[]	[68267518]	[]
0_11179	chr11	75714185	75714585	+	1000	71.0	[]	[]	[9.252921, 6.5372586]	[75, 102]	[]	[75714345, 75714372]
0_1118	chr6	692927	693327	+	1000	612.0	[8.705017]	[84]	[]	[]	[693109]	[]
0_11186	chr12	76697773	76698173	+	1000	71.0	[6.8715696]	[111]	[11.124158, 12.1667385, 11.07903]	[74, 89, 134]	[76697983]	[76697946, 76697961, 76698006]
0_11188	chr13	46125535	46125935	+	1000	71.0	[7.710133]	[150]	[]	[]	[46125771]	[]
0_11189	chr13	46182010	46182410	+	1000	71.0	[]	[]	[15.100268]	[133]	[]	[46182215]
0_11191	chr14	73728598	73728998	+	1000	71.0	[11.42543, 7.506938]	[130, 136]	[]	[]	[73728814, 73728820]	[]
0_11192	chr14	93955090	93955490	+	1000	71.0	[12.187773, 12.187773]	[119, 140]	[]	[]	[93955309, 93955330]	[]
0_11196	chr15	75647560	75647960	+	1000	71.0	[]	[]	[7.8075023]	[138]	[]	[75647789]
0_11197	chr15	80563613	80564013	+	1000	71.0	[14.504025, 13.885272]	[115, 145]	[]	[]	[80563828, 80563858]	[]
0_112	chr1	1273677	1274077	+	1000	779.0	[7.9993815]	[91]	[]	[]	[1273866]	[]
0_1120	chr8	109539906	109540306	+	1000	612.0	[7.7312946]	[52]	[]	[]	[109540058]	[]
0_11204	chr16	58284462	58284862	+	1000	71.0	[11.404396]	[177]	[]	[]	[58284712]	[]
0_11205	chr17	16416505	16416905	+	1000	71.0	[]	[]	[6.7012587]	[105]	[]	[16416693]
0_11207	chr17	34981782	34982182	+	1000	71.0	[8.29477]	[184]	[]	[]	[34982027]	[]
0_1121	chr9	136399996	136400396	+	1000	612.0	[8.358616]	[83]	[9.157671]	[117]	[136400179]	[136400213]
0_11215	chr18	25240115	25240515	+	1000	71.0	[]	[]	[16.797768]	[150]	[]	[25240337]
0_11219	chr19	14776706	14777106	+	1000	71.0	[]	[]	[6.703358]	[151]	[]	[14776909]
0_11222	chr19	44943790	44944190	+	1000	71.0	[10.266081]	[169]	[9.56736, 7.8314505]	[117, 160]	[44944040]	[44943988, 44944031]
0_11229	chr2	28621580	28621980	+	1000	71.0	[6.792237]	[94]	[13.538871, 9.643549]	[80, 113]	[28621765]	[28621751, 28621784]
0_11232	chr2	74049054	74049454	+	1000	71.0	[]	[]	[16.797768]	[132]	[]	[74049238]
0_11233	chr2	100793956	100794356	+	1000	71.0	[]	[]	[11.02127]	[77]	[]	[100794120]
0_11236	chr2	127637714	127638114	+	1000	71.0	[6.7806845, 6.5708704, 6.6204314, 8.375894, 11.230427]	[83, 90, 94, 108, 116]	[]	[]	[127637888, 127637895, 127637899, 127637913, 127637921]	[]
0_11243	chr2	231198280	231198680	+	1000	71.0	[8.705017]	[172]	[12.161927]	[183]	[231198509]	[231198520]
0_11245	chr20	2525657	2526057	+	1000	71.0	[10.186114]	[76]	[8.059889]	[60]	[2525829]	[2525813]
0_11246	chr20	32539732	32540132	+	1000	71.0	[9.499273]	[157]	[]	[]	[32539964]	[]
0_11247	chr20	32752434	32752834	+	1000	71.0	[]	[]	[12.447291]	[223]	[]	[32752667]
0_11248	chr20	48921018	48921418	+	1000	71.0	[8.677165, 6.6204314]	[138, 145]	[]	[]	[48921233, 48921240]	[]
0_11251	chr22	22464073	22464473	+	1000	71.0	[]	[]	[7.724173]	[137]	[]	[22464307]
0_11252	chr22	22721932	22722332	+	1000	71.0	[]	[]	[7.441135]	[154]	[]	[22722178]
0_11257	chr3	10186002	10186402	+	1000	71.0	[10.266081]	[142]	[]	[]	[10186227]	[]
0_11259	chr3	38151105	38151505	+	1000	71.0	[8.1455]	[155]	[]	[]	[38151344]	[]
0_1126	chr19	633435	633835	+	1000	611.0	[]	[]	[9.560779]	[89]	[]	[633623]
0_11260	chr3	43179997	43180397	+	1000	71.0	[]	[]	[10.485287, 10.951742, 11.404396]	[111, 148, 171]	[]	[43180173, 43180210, 43180233]
0_11261	chr3	49238439	49238839	+	1000	71.0	[]	[]	[10.137757]	[138]	[]	[49238665]
