#PeakID(python identify_motif.py ./ENCODE_processed_files/MYC_idr.fa MYC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
640_1102	chr6	110958394	110958794	+	1000	251.0	[12.820818]	[101]	[7.4328523, 12.820818]	[87, 102]	[110958563]	[110958549, 110958564]
640_11029	chr11	95790891	95791291	+	1000	77.0	[9.3206]	[93]	[12.820818]	[94]	[95791075]	[95791076]
640_1103	chr9	4792763	4793163	+	1000	251.0	[12.820818]	[88]	[12.820818]	[89]	[4792947]	[4792948]
640_1104	chr9	37485748	37486148	+	1000	251.0	[8.415534]	[131]	[8.415534]	[58]	[37485978]	[37485905]
640_11043	chr13	113947230	113947630	+	1000	77.0	[12.820818]	[133]	[12.820818]	[134]	[113947445]	[113947446]
640_11044	chr14	20343132	20343532	+	1000	77.0	[]	[]	[7.3805842]	[205]	[]	[20343376]
640_11045	chr14	23285291	23285691	+	1000	77.0	[9.957076]	[127]	[9.859796]	[128]	[23285491]	[23285492]
640_1105	chr19	18589414	18589814	+	1000	250.0	[12.820818]	[142]	[9.957076]	[143]	[18589638]	[18589639]
640_11063	chr16	75062761	75063161	+	1000	77.0	[]	[]	[7.5613456]	[89]	[]	[75062931]
640_11064	chr16	84730406	84730806	+	1000	77.0	[]	[]	[7.3538165]	[100]	[]	[84730601]
640_11067	chr17	1628314	1628714	+	1000	77.0	[8.344066]	[95]	[]	[]	[1628507]	[]
640_11070	chr17	22517724	22518124	+	1000	77.0	[9.957076]	[85]	[9.957076]	[86]	[22517908]	[22517909]
640_11072	chr17	29710874	29711274	+	1000	77.0	[8.415787]	[119]	[]	[]	[29711089]	[]
640_11079	chr17	75153709	75154109	+	1000	77.0	[7.4328523]	[86]	[7.3984704, 8.344066]	[87, 106]	[75153887]	[75153888, 75153907]
640_11084	chr18	79068832	79069232	+	1000	77.0	[12.820818]	[61]	[9.957076, 7.981569]	[62, 150]	[79068992]	[79068993, 79069081]
640_11085	chr19	530883	531283	+	1000	77.0	[8.415787]	[107]	[9.081068]	[108]	[531051]	[531052]
640_11086	chr19	2051166	2051566	+	1000	77.0	[]	[]	[7.2921777]	[86]	[]	[2051337]
640_11089	chr19	11089294	11089694	+	1000	77.0	[]	[]	[7.2921777]	[111]	[]	[11089449]
640_1109	chr3	128123817	128124217	+	1000	250.0	[]	[]	[7.981569]	[137]	[]	[128124046]
640_11091	chr19	12886986	12887386	+	1000	77.0	[7.981569]	[112]	[]	[]	[12887189]	[]
640_11092	chr19	13104428	13104828	+	1000	77.0	[]	[]	[12.820818, 7.4328523]	[59, 101]	[]	[13104579, 13104621]
640_11110	chr2	69741824	69742224	+	1000	77.0	[7.5613456]	[77]	[7.3805842]	[112]	[69741998]	[69742033]
640_1112	chr7	76392965	76393365	+	1000	250.0	[8.344066]	[103]	[8.415534]	[104]	[76393167]	[76393168]
640_11120	chr20	32764706	32765106	+	1000	77.0	[12.820818]	[105]	[12.820818]	[106]	[32764904]	[32764905]
640_11123	chr20	48828076	48828476	+	1000	77.0	[]	[]	[8.344066]	[205]	[]	[48828312]
640_11128	chr21	45292447	45292847	+	1000	77.0	[7.3805842, 7.4328523]	[93, 132]	[7.3984704]	[133]	[45292637, 45292676]	[45292677]
640_11133	chr22	42443988	42444388	+	1000	77.0	[]	[]	[7.3805842]	[88]	[]	[42444168]
640_11138	chr3	57756023	57756423	+	1000	77.0	[9.3206]	[103]	[9.3206]	[104]	[57756217]	[57756218]
640_1114	chr10	79347962	79348362	+	1000	249.0	[9.3206]	[79]	[12.820818]	[80]	[79348130]	[79348131]
640_11143	chr3	184811939	184812339	+	1000	77.0	[9.3206]	[190]	[12.820818]	[191]	[184812182]	[184812183]
640_11146	chr4	55853444	55853844	+	1000	77.0	[9.3206]	[139]	[9.957076]	[140]	[55853655]	[55853656]
640_11153	chr5	80654622	80655022	+	1000	77.0	[7.5613456]	[152]	[8.334265]	[153]	[80654862]	[80654863]
640_11154	chr5	126998050	126998450	+	1000	77.0	[7.3538165, 9.081068]	[78, 87]	[8.415787]	[88]	[126998217, 126998226]	[126998227]
640_11158	chr5	142110047	142110447	+	1000	77.0	[]	[]	[9.081068]	[138]	[]	[142110269]
640_1116	chr17	59565257	59565657	+	1000	249.0	[9.957076]	[102]	[12.820818]	[103]	[59565459]	[59565460]
640_11162	chr6	6858584	6858984	+	1000	77.0	[9.3206]	[112]	[12.820818]	[113]	[6858796]	[6858797]
640_11168	chr6	30877680	30878080	+	1000	77.0	[7.3538165]	[115]	[]	[]	[30877894]	[]
640_11169	chr6	32967454	32967854	+	1000	77.0	[]	[]	[8.334265]	[128]	[]	[32967681]
640_1117	chr2	85538499	85538899	+	1000	249.0	[]	[]	[9.081068]	[79]	[]	[85538669]
640_1118	chr20	44210791	44211191	+	1000	249.0	[9.957076]	[90]	[9.957076]	[91]	[44210967]	[44210968]
640_11189	chr8	11347317	11347717	+	1000	77.0	[8.344066]	[154]	[8.415534]	[155]	[11347566]	[11347567]
640_1119	chr21	37563670	37564070	+	1000	249.0	[12.820818, 12.820818]	[116, 149]	[9.3206, 9.3206]	[117, 150]	[37563867, 37563900]	[37563868, 37563901]
640_112	chr8	144508500	144508900	+	1000	469.0	[9.957076]	[77]	[12.820818]	[78]	[144508677]	[144508678]
640_11200	chr9	19127344	19127744	+	1000	77.0	[9.957076]	[112]	[9.3206]	[113]	[19127555]	[19127556]
640_11205	chrX	21940350	21940750	+	1000	77.0	[7.1483927]	[134]	[]	[]	[21940569]	[]
640_11209	chr1	18854627	18855027	+	1000	76.0	[8.344066]	[80]	[]	[]	[18854788]	[]
640_1121	chr10	1159666	1160066	+	1000	248.0	[8.344066]	[99]	[]	[]	[1159865]	[]
640_11221	chr1	150010642	150011042	+	1000	76.0	[7.3984704]	[200]	[]	[]	[150010892]	[]
640_11226	chr10	22226594	22226994	+	1000	76.0	[9.081068]	[132]	[8.415787]	[133]	[22226819]	[22226820]
640_11230	chr10	48523807	48524207	+	1000	76.0	[7.3984704, 9.957076]	[80, 142]	[7.4328523, 9.957076]	[81, 143]	[48523970, 48524032]	[48523971, 48524033]
640_11235	chr10	87817970	87818370	+	1000	76.0	[7.4328523]	[84]	[]	[]	[87818146]	[]
640_11237	chr10	98461084	98461484	+	1000	76.0	[8.415787]	[113]	[9.081068]	[114]	[98461262]	[98461263]
640_11245	chr11	33997012	33997412	+	1000	76.0	[]	[]	[8.334265, 8.415534]	[80, 160]	[]	[33997175, 33997255]
640_11248	chr11	64181510	64181910	+	1000	76.0	[9.3206]	[128]	[9.3206]	[129]	[64181718]	[64181719]
640_11251	chr11	67374279	67374679	+	1000	76.0	[]	[]	[7.981569]	[125]	[]	[67374480]
640_11253	chr11	102451695	102452095	+	1000	76.0	[]	[]	[7.981569]	[132]	[]	[102451895]
640_11255	chr12	7439913	7440313	+	1000	76.0	[7.2921777]	[123]	[]	[]	[7440134]	[]
640_11256	chr12	8026937	8027337	+	1000	76.0	[7.1483927]	[123]	[7.3984704]	[146]	[8027144]	[8027167]
640_11259	chr12	57459067	57459467	+	1000	76.0	[]	[]	[7.2921777]	[152]	[]	[57459310]
640_1126	chr19	984116	984516	+	1000	248.0	[8.415534]	[84]	[8.344066]	[85]	[984288]	[984289]
640_11267	chr12	120086845	120087245	+	1000	76.0	[8.334265]	[136]	[]	[]	[120087063]	[]
640_1127	chr2	32627903	32628303	+	1000	248.0	[]	[]	[9.081068]	[143]	[]	[32628144]
640_11271	chr13	98492643	98493043	+	1000	76.0	[]	[]	[9.081068]	[96]	[]	[98492837]
640_11272	chr14	37171978	37172378	+	1000	76.0	[]	[]	[8.415534]	[173]	[]	[37172227]
640_11279	chr15	65791431	65791831	+	1000	76.0	[]	[]	[8.334265]	[111]	[]	[65791623]
640_11285	chr16	29961747	29962147	+	1000	76.0	[8.415534]	[151]	[8.344066]	[152]	[29961982]	[29961983]
640_11297	chr17	40417642	40418042	+	1000	76.0	[7.3805842]	[122]	[]	[]	[40417847]	[]
640_113	chr19	17932520	17932920	+	1000	467.0	[12.820818]	[111]	[9.859796]	[112]	[17932720]	[17932721]
640_11305	chr18	9798068	9798468	+	1000	76.0	[9.081068]	[77]	[8.415787]	[78]	[9798225]	[9798226]
640_1131	chr5	139560675	139561075	+	1000	248.0	[7.981569, 8.344066]	[84, 110]	[7.3805842, 8.415534]	[85, 111]	[139560858, 139560884]	[139560859, 139560885]
640_11317	chr2	43221869	43222269	+	1000	76.0	[8.415787]	[90]	[]	[]	[43222059]	[]
640_1132	chr5	179819356	179819756	+	1000	248.0	[12.820818]	[103]	[12.820818]	[104]	[179819559]	[179819560]
640_11321	chr2	156399944	156400344	+	1000	76.0	[9.859796]	[143]	[12.820818]	[144]	[156400168]	[156400169]
640_11335	chr22	22111299	22111699	+	1000	76.0	[7.3984704]	[148]	[]	[]	[22111512]	[]
640_11337	chr22	29603375	29603775	+	1000	76.0	[8.344066]	[129]	[]	[]	[29603595]	[]
640_1134	chr7	130896966	130897366	+	1000	248.0	[7.3805842, 12.820818]	[72, 140]	[7.981569, 12.820818]	[73, 141]	[130897133, 130897201]	[130897134, 130897202]
640_11349	chr4	1346803	1347203	+	1000	76.0	[9.957076]	[122]	[9.957076]	[123]	[1347016]	[1347017]
640_11354	chr4	184843895	184844295	+	1000	76.0	[]	[]	[7.1483927]	[140]	[]	[184844130]
640_11359	chr5	110738770	110739170	+	1000	76.0	[9.3206]	[94]	[9.957076]	[95]	[110738959]	[110738960]
640_11364	chr5	141638120	141638520	+	1000	76.0	[12.820818]	[137]	[9.957076]	[138]	[141638333]	[141638334]
640_11379	chr6	44134181	44134581	+	1000	76.0	[9.081068]	[140]	[]	[]	[44134392]	[]
640_1138	chr17	50719109	50719509	+	1000	247.0	[9.081068, 12.820818]	[101, 110]	[12.820818]	[111]	[50719304, 50719313]	[50719314]
640_11382	chr6	108559597	108559997	+	1000	76.0	[]	[]	[7.3805842]	[135]	[]	[108559826]
640_11388	chr7	13991393	13991793	+	1000	76.0	[9.3206]	[131]	[12.820818]	[132]	[13991572]	[13991573]
640_11399	chr8	129571781	129572181	+	1000	76.0	[9.3206]	[140]	[9.859796]	[141]	[129572005]	[129572006]
640_11415	chr1	8880043	8880443	+	1000	75.0	[]	[]	[7.3538165]	[144]	[]	[8880251]
640_11419	chr1	25905666	25906066	+	1000	75.0	[7.981569]	[199]	[7.3805842]	[200]	[25905901]	[25905902]
640_11422	chr1	32200569	32200969	+	1000	75.0	[]	[]	[9.081068]	[174]	[]	[32200807]
640_1143	chr5	271475	271875	+	1000	247.0	[8.415534]	[131]	[]	[]	[271705]	[]
640_11436	chr1	150234521	150234921	+	1000	75.0	[]	[]	[7.3984704]	[92]	[]	[150234690]
640_11439	chr1	156281196	156281596	+	1000	75.0	[9.859796]	[124]	[9.957076]	[125]	[156281414]	[156281415]
640_11440	chr1	197675706	197676106	+	1000	75.0	[9.859796]	[149]	[9.957076]	[150]	[197675937]	[197675938]
640_11441	chr1	207963520	207963920	+	1000	75.0	[]	[]	[7.3805842]	[108]	[]	[207963716]
640_11451	chr10	77836261	77836661	+	1000	75.0	[7.3538165]	[141]	[]	[]	[77836502]	[]
640_11455	chr10	128149943	128150343	+	1000	75.0	[8.344066, 8.334265]	[89, 127]	[8.415534, 7.5613456]	[90, 128]	[128150123, 128150161]	[128150124, 128150162]
640_11456	chr11	15650031	15650431	+	1000	75.0	[]	[]	[7.1483927]	[136]	[]	[15650245]
640_11464	chr11	68212681	68213081	+	1000	75.0	[7.981569]	[80]	[]	[]	[68212858]	[]
640_1147	chr9	110256735	110257135	+	1000	247.0	[12.820818]	[94]	[9.3206]	[95]	[110256926]	[110256927]
640_11476	chr12	128317082	128317482	+	1000	75.0	[9.081068]	[127]	[8.415787]	[128]	[128317269]	[128317270]
640_11477	chr13	41995933	41996333	+	1000	75.0	[]	[]	[7.4328523]	[155]	[]	[41996183]
640_11478	chr13	113154269	113154669	+	1000	75.0	[8.344066]	[87]	[8.415534]	[88]	[113154441]	[113154442]
640_1148	chr9	137276896	137277296	+	1000	247.0	[9.957076]	[131]	[12.820818]	[132]	[137277117]	[137277118]
640_11487	chr15	63487270	63487670	+	1000	75.0	[8.334265]	[112]	[]	[]	[63487475]	[]
640_11494	chr16	2008026	2008426	+	1000	75.0	[9.3206]	[121]	[9.957076]	[122]	[2008239]	[2008240]
640_11503	chr17	2711095	2711495	+	1000	75.0	[8.415534, 9.957076]	[125, 137]	[9.859796]	[138]	[2711281, 2711293]	[2711294]
640_1152	chr1	153510925	153511325	+	1000	246.0	[12.820818]	[128]	[12.820818]	[129]	[153511146]	[153511147]
640_11524	chr19	18202935	18203335	+	1000	75.0	[12.820818, 8.415534]	[122, 131]	[9.957076]	[123]	[18203112, 18203121]	[18203113]
640_11526	chr19	35899662	35900062	+	1000	75.0	[7.5613456]	[142]	[7.3805842]	[186]	[35899868]	[35899912]
640_11528	chr19	40466096	40466496	+	1000	75.0	[9.859796]	[160]	[9.957076]	[161]	[40466338]	[40466339]
640_1153	chr1	226940092	226940492	+	1000	246.0	[]	[]	[8.344066]	[118]	[]	[226940308]
640_11548	chr2	174395556	174395956	+	1000	75.0	[8.334265]	[144]	[]	[]	[174395786]	[]
640_11549	chr2	188292580	188292980	+	1000	75.0	[8.415787]	[148]	[9.081068]	[149]	[188292789]	[188292790]
640_11551	chr2	219230180	219230580	+	1000	75.0	[8.344066]	[83]	[]	[]	[219230356]	[]
640_11563	chr21	42975329	42975729	+	1000	75.0	[7.981569]	[156]	[7.3805842]	[157]	[42975575]	[42975576]
640_11568	chr22	41523493	41523893	+	1000	75.0	[]	[]	[8.344066]	[88]	[]	[41523671]
640_11569	chr22	45672141	45672541	+	1000	75.0	[7.981569]	[130]	[7.3805842]	[137]	[45672348]	[45672355]
640_1157	chr16	88785405	88785805	+	1000	246.0	[8.344066, 8.415534]	[61, 78]	[]	[]	[88785556, 88785573]	[]
640_11570	chr3	5023298	5023698	+	1000	75.0	[]	[]	[7.2921777]	[90]	[]	[5023478]
640_11577	chr3	196279354	196279754	+	1000	75.0	[7.1483927]	[163]	[]	[]	[196279596]	[]
640_1158	chr17	73092514	73092914	+	1000	246.0	[9.859796]	[112]	[12.820818]	[113]	[73092709]	[73092710]
640_11582	chr4	128461234	128461634	+	1000	75.0	[12.820818]	[157]	[9.859796]	[158]	[128461475]	[128461476]
640_11584	chr4	139266681	139267081	+	1000	75.0	[12.820818]	[116]	[9.3206]	[117]	[139266892]	[139266893]
640_11589	chr5	149632413	149632813	+	1000	75.0	[]	[]	[9.081068]	[145]	[]	[149632638]
640_1159	chr18	9073597	9073997	+	1000	246.0	[9.859796]	[130]	[12.820818]	[131]	[9073825]	[9073826]
640_116	chr17	36534795	36535195	+	1000	463.0	[9.957076]	[117]	[12.820818]	[118]	[36535005]	[36535006]
640_1160	chr6	28923765	28924165	+	1000	246.0	[]	[]	[7.1483927]	[105]	[]	[28923949]
640_11601	chr6	53539563	53539963	+	1000	75.0	[12.820818]	[85]	[12.820818]	[86]	[53539748]	[53539749]
640_11602	chr6	106629493	106629893	+	1000	75.0	[]	[]	[7.981569]	[92]	[]	[106629672]
640_11604	chr6	157518666	157519066	+	1000	75.0	[]	[]	[8.415787]	[138]	[]	[157518871]
640_11605	chr6	159692514	159692914	+	1000	75.0	[8.415534]	[110]	[8.344066]	[111]	[159692718]	[159692719]
640_1161	chr1	93567482	93567882	+	1000	245.0	[12.820818]	[150]	[9.957076]	[151]	[93567728]	[93567729]
640_11617	chr7	129698925	129699325	+	1000	75.0	[]	[]	[7.4328523]	[100]	[]	[129699120]
640_11623	chr8	67062446	67062846	+	1000	75.0	[]	[]	[7.3805842]	[108]	[]	[67062643]
640_11629	chr9	110255487	110255887	+	1000	75.0	[9.957076]	[148]	[7.4328523, 7.5613456, 9.957076]	[79, 115, 149]	[110255731]	[110255662, 110255698, 110255732]
640_1163	chr11	64166008	64166408	+	1000	245.0	[9.859796]	[126]	[9.957076]	[127]	[64166212]	[64166213]
640_11632	chr9	130043701	130044101	+	1000	75.0	[9.957076]	[104]	[9.957076]	[105]	[130043902]	[130043903]
640_11635	chr9	136093997	136094397	+	1000	75.0	[9.957076]	[124]	[12.820818]	[125]	[136094206]	[136094207]
640_11636	chrX	40107352	40107752	+	1000	75.0	[]	[]	[9.081068]	[134]	[]	[40107554]
640_11643	chr1	26862726	26863126	+	1000	74.0	[9.081068]	[51]	[8.334265]	[110]	[26862877]	[26862936]
640_11647	chr1	45491083	45491483	+	1000	74.0	[12.820818]	[131]	[12.820818]	[132]	[45491313]	[45491314]
640_11648	chr1	58755478	58755878	+	1000	74.0	[12.820818]	[123]	[9.957076]	[124]	[58755683]	[58755684]
640_1165	chr16	30407098	30407498	+	1000	245.0	[9.957076]	[91]	[12.820818]	[92]	[30407285]	[30407286]
640_11658	chr1	156958284	156958684	+	1000	74.0	[]	[]	[7.4328523]	[151]	[]	[156958505]
640_11662	chr1	226637614	226638014	+	1000	74.0	[8.415534]	[71]	[8.344066]	[72]	[226637784]	[226637785]
640_11672	chr10	77405663	77406063	+	1000	74.0	[9.957076]	[86]	[12.820818, 8.334265]	[87, 98]	[77405843]	[77405844, 77405855]
640_11682	chr11	64489773	64490173	+	1000	74.0	[12.820818]	[113]	[12.820818]	[114]	[64489983]	[64489984]
640_11689	chr12	6827334	6827734	+	1000	74.0	[]	[]	[9.081068]	[117]	[]	[6827522]
640_11698	chr13	98796728	98797128	+	1000	74.0	[7.3805842]	[71]	[7.981569]	[72]	[98796883]	[98796884]
640_117	chr1	26336666	26337066	+	1000	462.0	[9.957076]	[88]	[12.820818]	[89]	[26336851]	[26336852]
640_11710	chr16	2023099	2023499	+	1000	74.0	[7.5613456]	[94]	[8.334265]	[95]	[2023284]	[2023285]
640_11711	chr16	5097392	5097792	+	1000	74.0	[8.334265]	[159]	[12.820818]	[62]	[5097640]	[5097543]
640_11715	chr16	90046827	90047227	+	1000	74.0	[9.957076]	[127]	[12.820818]	[128]	[90047051]	[90047052]
640_1172	chr7	128135621	128136021	+	1000	245.0	[12.820818, 7.3805842]	[77, 122]	[9.957076, 7.981569]	[78, 123]	[128135795, 128135840]	[128135796, 128135841]
640_11726	chr17	62065778	62066178	+	1000	74.0	[9.3206]	[125]	[12.820818]	[126]	[62065994]	[62065995]
640_1173	chrX	154019738	154020138	+	1000	245.0	[7.981569]	[85]	[]	[]	[154019921]	[]
640_11734	chr18	56563596	56563996	+	1000	74.0	[9.081068]	[99]	[8.415787]	[100]	[56563785]	[56563786]
640_11738	chr19	14031828	14032228	+	1000	74.0	[8.344066]	[121]	[]	[]	[14032049]	[]
640_11742	chr19	48741413	48741813	+	1000	74.0	[7.3984704]	[201]	[]	[]	[48741664]	[]
640_11754	chr2	144645417	144645817	+	1000	74.0	[]	[]	[8.415787]	[133]	[]	[144645630]
640_11758	chr2	172103781	172104181	+	1000	74.0	[8.334265]	[147]	[7.5613456]	[148]	[172104026]	[172104027]
640_1176	chr11	34053277	34053677	+	1000	244.0	[]	[]	[9.081068]	[85]	[]	[34053452]
640_11762	chr20	25623083	25623483	+	1000	74.0	[9.3206]	[96]	[9.859796]	[97]	[25623278]	[25623279]
640_11764	chr20	38646130	38646530	+	1000	74.0	[]	[]	[7.3984704]	[107]	[]	[38646334]
640_11770	chr21	45255351	45255751	+	1000	74.0	[12.820818, 12.820818, 8.334265]	[83, 98, 142]	[8.334265, 9.859796, 9.3206]	[67, 84, 99]	[45255528, 45255543, 45255587]	[45255512, 45255529, 45255544]
640_11774	chr22	22579076	22579476	+	1000	74.0	[12.820818]	[99]	[9.859796]	[100]	[22579256]	[22579257]
640_11780	chr3	67653863	67654263	+	1000	74.0	[9.3206]	[132]	[12.820818]	[133]	[67654087]	[67654088]
640_11783	chr3	173007046	173007446	+	1000	74.0	[]	[]	[9.081068]	[102]	[]	[173007240]
640_11795	chr5	134004832	134005232	+	1000	74.0	[]	[]	[8.415534]	[99]	[]	[134005030]
640_118	chr16	56931774	56932174	+	1000	461.0	[12.820818]	[112]	[9.957076]	[113]	[56931982]	[56931983]
640_1180	chr3	101686431	101686831	+	1000	244.0	[7.4328523]	[130]	[]	[]	[101686655]	[]
640_11801	chr6	10837617	10838017	+	1000	74.0	[8.415534]	[175]	[8.344066]	[176]	[10837865]	[10837866]
640_11803	chr6	18155935	18156335	+	1000	74.0	[8.344066]	[155]	[]	[]	[18156165]	[]
640_11809	chr6	41936162	41936562	+	1000	74.0	[]	[]	[7.3538165]	[81]	[]	[41936337]
640_11817	chr6	137705284	137705684	+	1000	74.0	[7.1483927]	[75]	[]	[]	[137705452]	[]
640_11821	chr7	1138173	1138573	+	1000	74.0	[]	[]	[7.3984704]	[115]	[]	[1138367]
640_11829	chr7	100801857	100802257	+	1000	74.0	[9.859796]	[126]	[12.820818]	[127]	[100802069]	[100802070]
640_1183	chr7	102464697	102465097	+	1000	244.0	[]	[]	[7.981569]	[122]	[]	[102464912]
640_11830	chr7	103919329	103919729	+	1000	74.0	[]	[]	[9.081068]	[169]	[]	[103919558]
640_11835	chr7	151085530	151085930	+	1000	74.0	[12.820818]	[98]	[12.820818]	[99]	[151085724]	[151085725]
640_11842	chr8	72005111	72005511	+	1000	74.0	[]	[]	[7.981569, 8.334265]	[84, 100]	[]	[72005279, 72005295]
640_11851	chrX	71103620	71104020	+	1000	74.0	[9.081068]	[113]	[]	[]	[71103826]	[]
640_11852	chrX	120251425	120251825	+	1000	74.0	[8.415534]	[95]	[]	[]	[120251619]	[]
640_11859	chr1	25361163	25361563	+	1000	73.0	[9.859796]	[135]	[12.820818]	[136]	[25361367]	[25361368]
640_1187	chr1	228457379	228457779	+	1000	243.0	[]	[]	[8.334265]	[88]	[]	[228457566]
640_11871	chr1	201895888	201896288	+	1000	73.0	[7.5613456]	[89]	[8.334265]	[90]	[201896075]	[201896076]
640_11873	chr1	206559643	206560043	+	1000	73.0	[]	[]	[7.981569]	[75]	[]	[206559809]
640_11885	chr10	69319385	69319785	+	1000	73.0	[7.981569]	[135]	[]	[]	[69319601]	[]
640_11888	chr10	113060702	113061102	+	1000	73.0	[9.081068]	[115]	[8.415787]	[116]	[113060897]	[113060898]
640_11893	chr11	61129741	61130141	+	1000	73.0	[7.981569]	[134]	[8.334265, 7.3805842]	[84, 135]	[61129960]	[61129910, 61129961]
640_11895	chr11	62791744	62792144	+	1000	73.0	[7.3984704]	[151]	[7.4328523]	[152]	[62791962]	[62791963]
640_11896	chr11	66868669	66869069	+	1000	73.0	[8.334265]	[128]	[]	[]	[66868874]	[]
640_11897	chr11	75814657	75815057	+	1000	73.0	[9.957076]	[96]	[9.3206]	[97]	[75814844]	[75814845]
640_119	chr1	209827772	209828172	+	1000	460.0	[12.820818]	[118]	[9.957076]	[119]	[209827985]	[209827986]
640_1190	chr19	46786702	46787102	+	1000	243.0	[9.859796]	[129]	[12.820818]	[130]	[46786918]	[46786919]
640_11909	chr12	121467438	121467838	+	1000	73.0	[]	[]	[9.081068]	[127]	[]	[121467645]
640_1191	chr2	69914095	69914495	+	1000	243.0	[12.820818]	[89]	[12.820818]	[90]	[69914284]	[69914285]
640_11911	chr12	125183131	125183531	+	1000	73.0	[7.3805842]	[112]	[8.344066]	[154]	[125183326]	[125183368]
640_11915	chr13	51921988	51922388	+	1000	73.0	[]	[]	[7.3984704]	[150]	[]	[51922225]
640_11916	chr13	97109883	97110283	+	1000	73.0	[]	[]	[8.415534]	[82]	[]	[97110053]
640_11920	chr14	31420419	31420819	+	1000	73.0	[]	[]	[8.344066]	[113]	[]	[31420598]
640_11923	chr14	100285517	100285917	+	1000	73.0	[8.334265]	[136]	[7.3984704]	[190]	[100285670]	[100285724]
640_11925	chr14	102046383	102046783	+	1000	73.0	[8.415787]	[106]	[9.081068]	[107]	[102046582]	[102046583]
640_11928	chr15	45456568	45456968	+	1000	73.0	[8.415787]	[89]	[]	[]	[45456751]	[]
640_11929	chr15	62059695	62060095	+	1000	73.0	[8.344066]	[144]	[]	[]	[62059905]	[]
640_1193	chr22	19891574	19891974	+	1000	243.0	[]	[]	[7.5613456]	[103]	[]	[19891758]
640_11930	chr15	74438671	74439071	+	1000	73.0	[8.334265]	[135]	[7.1483927, 7.5613456]	[106, 136]	[74438894]	[74438865, 74438895]
640_11933	chr16	14302801	14303201	+	1000	73.0	[12.820818]	[90]	[9.957076]	[91]	[14302989]	[14302990]
640_11937	chr16	56275077	56275477	+	1000	73.0	[12.820818]	[119]	[12.820818]	[120]	[56275291]	[56275292]
640_1194	chr3	47781309	47781709	+	1000	243.0	[7.981569]	[96]	[7.3805842]	[97]	[47781497]	[47781498]
640_11943	chr17	29617939	29618339	+	1000	73.0	[7.981569]	[125]	[]	[]	[29618146]	[]
640_11946	chr17	55452402	55452802	+	1000	73.0	[12.820818]	[114]	[9.957076]	[115]	[55452613]	[55452614]
640_11947	chr17	59154320	59154720	+	1000	73.0	[]	[]	[7.3805842]	[109]	[]	[59154517]
640_11955	chr19	4007066	4007466	+	1000	73.0	[]	[]	[7.4328523]	[99]	[]	[4007261]
640_11959	chr19	12887432	12887832	+	1000	73.0	[]	[]	[8.334265]	[153]	[]	[12887663]
640_1196	chr6	117675143	117675543	+	1000	243.0	[8.344066]	[108]	[]	[]	[117675329]	[]
640_11962	chr19	14363554	14363954	+	1000	73.0	[]	[]	[7.4328523]	[142]	[]	[14363775]
640_11965	chr19	18596772	18597172	+	1000	73.0	[9.3206]	[152]	[9.957076]	[153]	[18597017]	[18597018]
640_11970	chr19	42252636	42253036	+	1000	73.0	[12.820818]	[136]	[9.957076]	[137]	[42252851]	[42252852]
640_11984	chr2	172556409	172556809	+	1000	73.0	[9.957076]	[136]	[9.859796]	[137]	[172556616]	[172556617]
640_11989	chr20	41316955	41317355	+	1000	73.0	[]	[]	[8.415534]	[151]	[]	[41317194]
640_11992	chr20	54207640	54208040	+	1000	73.0	[7.3984704, 7.4328523]	[120, 138]	[7.3984704]	[139]	[54207851, 54207869]	[54207870]
640_12	chrM	11675	12075	+	1000	705.0	[7.1483927]	[172]	[]	[]	[11910]	[]
640_12002	chr22	50149072	50149472	+	1000	73.0	[]	[]	[8.334265]	[115]	[]	[50149274]
640_12009	chr3	123585514	123585914	+	1000	73.0	[8.415534]	[122]	[8.344066]	[123]	[123585727]	[123585728]
640_12013	chr3	150384817	150385217	+	1000	73.0	[9.3206]	[140]	[12.820818]	[141]	[150385028]	[150385029]
640_12017	chr4	1167093	1167493	+	1000	73.0	[]	[]	[7.3984704]	[66]	[]	[1167246]
640_12021	chr4	108166446	108166846	+	1000	73.0	[12.820818]	[117]	[9.859796]	[118]	[108166626]	[108166627]
640_12023	chr5	5340281	5340681	+	1000	73.0	[8.415787, 7.981569]	[83, 116]	[]	[]	[5340463, 5340496]	[]
640_12026	chr5	96807307	96807707	+	1000	73.0	[8.344066]	[200]	[]	[]	[96807549]	[]
