#PeakID(python identify_motif.py ./ENCODE_processed_files/IRF9_idr.fa IRF9 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
432_11373	chr19	21135021	21135421	+	550	28.5	[]	[]	[0.0070966557]	[160]	[]	[21135234]
432_11374	chr19	27355508	27355908	+	593	28.5	[]	[]	[4.352321]	[123]	[]	[27355728]
432_11375	chr19	34734409	34734809	+	559	28.5	[]	[]	[0.49108884, 7.808143, 2.2245047]	[127, 143, 149]	[]	[34734632, 34734648, 34734654]
432_11377	chr19	38689089	38689489	+	688	28.5	[1.0464022]	[203]	[]	[]	[38689306]	[]
432_11380	chr19	43675145	43675545	+	613	28.5	[]	[]	[-1.0893289, -0.50979936]	[77, 83]	[]	[43675321, 43675327]
432_11383	chr19	48860660	48861060	+	631	28.5	[0.793214]	[108]	[]	[]	[48860820]	[]
432_1140	chr6	161210880	161211280	+	1000	70.0	[]	[]	[-0.8541854, -0.050111305]	[92, 120]	[]	[161211067, 161211095]
432_11404	chr2	167945536	167945936	+	678	28.5	[4.9682503, 0.031466376]	[78, 84]	[]	[]	[167945711, 167945717]	[]
432_1141	chr7	134195289	134195689	+	1000	70.0	[]	[]	[-1.8644774]	[64]	[]	[134195450]
432_11410	chr20	49776365	49776765	+	689	28.5	[]	[]	[7.921348]	[93]	[]	[49776517]
432_11421	chr21	46457646	46458046	+	636	28.5	[]	[]	[-0.93798536]	[180]	[]	[46457848]
432_11424	chr22	16790258	16790658	+	657	28.5	[1.5386066]	[169]	[]	[]	[16790443]	[]
432_11428	chr22	19585801	19586201	+	580	28.5	[]	[]	[2.2245047]	[158]	[]	[19586003]
432_11433	chr22	19927462	19927862	+	633	28.5	[-0.19367513]	[176]	[]	[]	[19927695]	[]
432_11439	chr22	20900156	20900556	+	693	28.5	[]	[]	[-1.5246123]	[168]	[]	[20900341]
432_1145	chr1	15866866	15867266	+	1000	69.5	[-1.797903, 2.0818512]	[142, 148]	[]	[]	[15867105, 15867111]	[]
432_11453	chr22	22695533	22695933	+	636	28.5	[-0.7494497]	[137]	[]	[]	[22695691]	[]
432_11454	chr22	22962510	22962910	+	698	28.5	[0.3382536]	[137]	[]	[]	[22962671]	[]
432_11455	chr22	22991054	22991454	+	674	28.5	[0.793214, 4.4621987]	[75, 149]	[]	[]	[22991221, 22991295]	[]
432_11461	chr22_KI270738v1_random	27508	27908	+	722	28.5	[4.035427]	[108]	[]	[]	[27673]	[]
432_11468	chr3	37104658	37105058	+	680	28.5	[]	[]	[-1.961465]	[118]	[]	[37104870]
432_11473	chr3	177198577	177198977	+	730	28.5	[]	[]	[-0.87422967]	[126]	[]	[177198762]
432_11480	chr4	25160244	25160644	+	550	28.5	[0.21056268, -1.8515567, -0.6779089, -0.6779089, -0.6779089]	[90, 136, 141, 146, 151]	[]	[]	[25160434, 25160480, 25160485, 25160490, 25160495]	[]
432_11481	chr4	40525854	40526254	+	583	28.5	[-1.2441632]	[99]	[]	[]	[40526025]	[]
432_11489	chr4	169617599	169617999	+	667	28.5	[]	[]	[4.789967]	[97]	[]	[169617763]
432_11493	chr5	54738549	54738949	+	693	28.5	[]	[]	[-1.649422]	[178]	[]	[54738746]
432_11496	chr5	90395043	90395443	+	640	28.5	[7.03179, 3.882358]	[128, 164]	[]	[]	[90395252, 90395288]	[]
432_115	chr22	19109439	19109839	+	1000	201.0	[]	[]	[11.864441]	[138]	[]	[19109657]
432_1150	chr12	31749167	31749567	+	1000	69.5	[]	[]	[-0.75659055]	[142]	[]	[31749381]
432_11502	chr5	172806931	172807331	+	696	28.5	[]	[]	[-0.17479385]	[170]	[]	[172807152]
432_11519	chr6	33488845	33489245	+	710	28.5	[-0.6779089, -0.6779089, -0.6779089, -0.6779089, -0.6779089, 2.7087386]	[64, 69, 74, 79, 84, 90]	[]	[]	[33488997, 33489002, 33489007, 33489012, 33489017, 33489023]	[]
432_11529	chr6	87727929	87728329	+	649	28.5	[]	[]	[2.57435]	[218]	[]	[87728159]
432_11531	chr6	129852291	129852691	+	668	28.5	[-2.0205083]	[74]	[]	[]	[129852459]	[]
432_11536	chr6	156686454	156686854	+	585	28.5	[]	[]	[-1.3558514]	[174]	[]	[156686678]
432_1154	chr16	9073024	9073424	+	1000	69.5	[1.5414999]	[132]	[]	[]	[9073251]	[]
432_11544	chr7	1579782	1580182	+	678	28.5	[]	[]	[-1.0054724, 2.7612395]	[168, 193]	[]	[1580000, 1580025]
432_11552	chr7	107036560	107036960	+	660	28.5	[]	[]	[1.0091852]	[145]	[]	[107036785]
432_11557	chr7	127392909	127393309	+	734	28.5	[10.8558]	[87]	[]	[]	[127393065]	[]
432_1156	chr17	77220831	77221231	+	1000	69.5	[-1.3981458]	[62]	[]	[]	[77220985]	[]
432_11564	chr7	143504587	143504987	+	702	28.5	[]	[]	[-1.458678]	[111]	[]	[143504747]
432_11567	chr7	151007873	151008273	+	724	28.5	[2.028489, -1.1571959]	[99, 105]	[]	[]	[151008044, 151008050]	[]
432_11571	chr8	30744438	30744838	+	720	28.5	[]	[]	[1.7591181]	[132]	[]	[30744602]
432_11572	chr8	33471089	33471489	+	666	28.5	[]	[]	[-1.4192581]	[74]	[]	[33471251]
432_11580	chr9	98181703	98182103	+	722	28.5	[-0.2125542]	[156]	[-1.1192458, -1.7373904]	[224, 230]	[98181865]	[98181933, 98181939]
432_11586	chr9	131393342	131393742	+	725	28.5	[]	[]	[-1.690464]	[164]	[]	[131393561]
432_11605	chr1	42823025	42823425	+	561	28.0	[5.4229784]	[59]	[]	[]	[42823176]	[]
432_11606	chr1	42964304	42964704	+	609	28.0	[]	[]	[-1.5246123]	[113]	[]	[42964494]
432_11611	chr1	50978990	50979390	+	654	28.0	[-1.393164, -0.7468332]	[131, 136]	[]	[]	[50979200, 50979205]	[]
432_11614	chr1	54307362	54307762	+	670	28.0	[1.0761943]	[127]	[]	[]	[54307582]	[]
432_11637	chr1	181084467	181084867	+	651	28.0	[]	[]	[7.8145814]	[203]	[]	[181084707]
432_11649	chr1	206466699	206467099	+	569	28.0	[-0.32613933]	[165]	[]	[]	[206466897]	[]
432_11663	chr10	17662664	17663064	+	687	28.0	[]	[]	[0.43487152]	[114]	[]	[17662863]
432_1167	chr10	70302335	70302735	+	1000	69.0	[]	[]	[1.6333447]	[74]	[]	[70302491]
432_11683	chr10	133305505	133305905	+	543	28.0	[1.1388906]	[101]	[]	[]	[133305667]	[]
432_11693	chr11	59939487	59939887	+	687	28.0	[]	[]	[0.793214]	[142]	[]	[59939713]
432_11694	chr11	62015485	62015885	+	593	28.0	[4.7057834, 1.8280424]	[76, 103]	[]	[]	[62015658, 62015685]	[]
432_11697	chr11	66835907	66836307	+	582	28.0	[]	[]	[0.19584931]	[126]	[]	[66836102]
432_11698	chr11	69401685	69402085	+	648	28.0	[-1.480827, -1.603812, 2.4581132]	[86, 139, 145]	[]	[]	[69401849, 69401902, 69401908]	[]
432_11703	chr11	86930709	86931109	+	556	28.0	[1.8007798]	[144]	[]	[]	[86930948]	[]
432_11704	chr11	88357214	88357614	+	653	28.0	[3.1312616]	[123]	[]	[]	[88357430]	[]
432_11705	chr11	94526568	94526968	+	670	28.0	[]	[]	[-1.7775673]	[78]	[]	[94526737]
432_11709	chr12	796179	796579	+	676	28.0	[-1.559485]	[106]	[]	[]	[796385]	[]
432_11714	chr12	52121000	52121400	+	680	28.0	[]	[]	[-0.048248388]	[166]	[]	[52121235]
432_11722	chr12	93847951	93848351	+	707	28.0	[]	[]	[1.9725984]	[152]	[]	[93848136]
432_11727	chr12	116276098	116276498	+	687	28.0	[]	[]	[0.14853671]	[174]	[]	[116276348]
432_11728	chr12	118330509	118330909	+	692	28.0	[3.885682, -1.7662239, 2.57435]	[156, 162, 212]	[]	[]	[118330670, 118330676, 118330726]	[]
432_11732	chr13	46315425	46315825	+	599	28.0	[]	[]	[-1.9091183]	[112]	[]	[46315633]
432_11734	chr13	80799231	80799631	+	582	28.0	[0.22733115, -0.6779089, -0.6779089, -0.6779089, -0.6779089, -0.6779089, 5.658015]	[178, 183, 188, 193, 198, 203, 214]	[]	[]	[80799437, 80799442, 80799447, 80799452, 80799457, 80799462, 80799473]	[]
432_11737	chr13	91546859	91547259	+	663	28.0	[1.6294395]	[99]	[]	[]	[91547026]	[]
432_11738	chr13	93265590	93265990	+	677	28.0	[]	[]	[0.41311166]	[204]	[]	[93265813]
432_11744	chr15	41286845	41287245	+	705	28.0	[]	[]	[-0.041529942]	[151]	[]	[41287067]
432_1175	chr17	33908307	33908707	+	1000	69.0	[-0.41298455]	[118]	[]	[]	[33908503]	[]
432_11754	chr15	84955193	84955593	+	608	28.0	[2.5280964]	[170]	[]	[]	[84955406]	[]
432_11765	chr17	16922363	16922763	+	681	28.0	[]	[]	[-1.8644774]	[123]	[]	[16922565]
432_11773	chr17	77124155	77124555	+	680	28.0	[-1.343374, 2.3583596, 0.6543946, 0.20237687]	[137, 142, 143, 149]	[-1.5189531]	[171]	[77124361, 77124366, 77124367, 77124373]	[77124395]
432_11777	chr17	79058761	79059161	+	648	28.0	[-0.9077453]	[78]	[]	[]	[79058925]	[]
432_1178	chr2	24508874	24509274	+	1000	69.0	[]	[]	[-1.4102952]	[81]	[]	[24509045]
432_11784	chr19	4724464	4724864	+	690	28.0	[-1.1671096]	[98]	[]	[]	[4724649]	[]
432_11794	chr19	32909299	32909699	+	555	28.0	[2.9753203, 0.6231698]	[127, 169]	[]	[]	[32909505, 32909547]	[]
432_11801	chr19	45876124	45876524	+	679	28.0	[]	[]	[-1.6214782]	[123]	[]	[45876317]
432_1181	chr22	20059436	20059836	+	1000	69.0	[]	[]	[7.779355, 4.3625774]	[118, 123]	[]	[20059605, 20059610]
432_11813	chr2	62501717	62502117	+	668	28.0	[1.6933813]	[176]	[]	[]	[62501911]	[]
432_11815	chr2	68440811	68441211	+	624	28.0	[]	[]	[-1.1642699]	[118]	[]	[68440988]
432_11823	chr2	144581509	144581909	+	692	28.0	[]	[]	[1.227753]	[202]	[]	[144581727]
432_11835	chr2	219294245	219294645	+	607	28.0	[-1.3181179]	[132]	[]	[]	[219294468]	[]
432_1184	chr4	153537588	153537988	+	1000	69.0	[]	[]	[11.042735]	[91]	[]	[153537772]
432_11846	chr21	39319709	39320109	+	687	28.0	[-0.34683424]	[157]	[1.476185]	[94]	[39319937]	[39319874]
432_1185	chr6	3392947	3393347	+	1000	69.0	[2.052045]	[98]	[]	[]	[3393109]	[]
432_11851	chr22	16709169	16709569	+	657	28.0	[-1.4839766]	[104]	[]	[]	[16709336]	[]
432_11852	chr22	19045202	19045602	+	668	28.0	[-1.2771505]	[145]	[]	[]	[19045366]	[]
432_11853	chr22	19073100	19073500	+	544	28.0	[0.48652515]	[83]	[]	[]	[19073269]	[]
432_11865	chr22	20472049	20472449	+	548	28.0	[-0.97707176, 1.7591181]	[126, 132]	[]	[]	[20472248, 20472254]	[]
432_11872	chr22	20942947	20943347	+	661	28.0	[]	[]	[0.19584931, 0.67021877]	[94, 171]	[]	[20943102, 20943179]
432_11878	chr22	22072878	22073278	+	604	28.0	[-1.6325747]	[130]	[]	[]	[22073079]	[]
432_11882	chr22	22761608	22762008	+	660	28.0	[-1.4572908]	[128]	[]	[]	[22761770]	[]
432_11897	chr3	31543398	31543798	+	618	28.0	[]	[]	[-0.07074349]	[167]	[]	[31543633]
432_11901	chr3	39260921	39261321	+	562	28.0	[-1.0624042]	[87]	[]	[]	[39261107]	[]
432_11908	chr3	101938292	101938692	+	633	28.0	[]	[]	[0.41603106]	[94]	[]	[101938475]
432_11914	chr3	196302517	196302917	+	675	28.0	[-1.9507049]	[126]	[]	[]	[196302742]	[]
432_11922	chr4	25861460	25861860	+	675	28.0	[]	[]	[3.461164]	[138]	[]	[25861691]
432_11931	chr5	34193366	34193766	+	687	28.0	[]	[]	[-1.0639112, 7.884407, 0.1941392]	[137, 163, 168]	[]	[34193559, 34193585, 34193590]
432_11933	chr5	42986903	42987303	+	662	28.0	[]	[]	[-1.7582588]	[198]	[]	[42987106]
432_11934	chr5	43482199	43482599	+	665	28.0	[]	[]	[-0.9090639]	[181]	[]	[43482416]
432_11936	chr5	78678969	78679369	+	600	28.0	[-0.74815655]	[78]	[]	[]	[78679131]	[]
432_11937	chr5	112913053	112913453	+	663	28.0	[4.712872]	[152]	[]	[]	[112913272]	[]
432_11938	chr5	119428093	119428493	+	624	28.0	[]	[]	[-0.5935628, 2.2455096]	[63, 69]	[]	[119428246, 119428252]
432_11945	chr5	181206675	181207075	+	648	28.0	[]	[]	[-1.1671096]	[173]	[]	[181206911]
432_11948	chr6	14618662	14619062	+	672	28.0	[]	[]	[-1.0908812]	[143]	[]	[14618867]
432_11951	chr6	15331102	15331502	+	604	28.0	[-0.26685846, 2.3583596, -0.7468332]	[143, 148, 154]	[]	[]	[15331337, 15331342, 15331348]	[]
432_11955	chr6	27138340	27138740	+	644	28.0	[]	[]	[0.1941392]	[145]	[]	[27138566]
432_11958	chr6	30786612	30787012	+	634	28.0	[]	[]	[7.6392946]	[147]	[]	[30786774]
432_1196	chr14	24123859	24124259	+	1000	68.5	[]	[]	[-0.63373154]	[144]	[]	[24124034]
432_11962	chr6	31858704	31859104	+	541	28.0	[]	[]	[-0.10208861]	[147]	[]	[31858951]
432_11965	chr6	33318056	33318456	+	666	28.0	[3.385075]	[121]	[]	[]	[33318270]	[]
432_11981	chr6	139545579	139545979	+	665	28.0	[0.25984]	[70]	[]	[]	[139545735]	[]
432_11984	chr6	154513802	154514202	+	680	28.0	[-1.8831866]	[64]	[]	[]	[154513963]	[]
432_11987	chr7	12373556	12373956	+	574	28.0	[]	[]	[2.6746178]	[68]	[]	[12373723]
432_11992	chr7	73572192	73572592	+	678	28.0	[-1.6640918]	[170]	[]	[]	[73572425]	[]
432_11994	chr7	87148339	87148739	+	672	28.0	[2.3583596, -0.7468332]	[91, 97]	[]	[]	[87148507, 87148513]	[]
432_11999	chr7	105429706	105430106	+	609	28.0	[-1.8681402]	[93]	[]	[]	[105429859]	[]
432_12000	chr7	106474981	106475381	+	606	28.0	[]	[]	[1.1507446]	[228]	[]	[106475222]
432_1203	chr6	83867434	83867834	+	1000	68.5	[7.7199454]	[132]	[]	[]	[83867664]	[]
432_12031	chr9	133124079	133124479	+	593	28.0	[-1.7015412]	[158]	[]	[]	[133124320]	[]
432_12036	chrX	77527030	77527430	+	688	28.0	[2.7384515]	[179]	[]	[]	[77527273]	[]
432_12040	chr1	11933805	11934205	+	606	27.5	[0.5728649]	[151]	[]	[]	[11934007]	[]
432_12049	chr1	34650032	34650432	+	571	27.5	[4.1295204, -1.8343383, 4.1295204]	[79, 89, 158]	[]	[]	[34650199, 34650209, 34650278]	[]
432_12055	chr1	46338562	46338962	+	610	27.5	[-1.5977956]	[90]	[]	[]	[46338719]	[]
432_12057	chr1	51879387	51879787	+	564	27.5	[1.7294545, 0.38698733, -0.51382005]	[118, 130, 154]	[]	[]	[51879540, 51879552, 51879576]	[]
432_12064	chr1	114512199	114512599	+	630	27.5	[]	[]	[-1.2688986]	[109]	[]	[114512363]
432_12069	chr1	150922464	150922864	+	553	27.5	[]	[]	[-0.11231193]	[130]	[]	[150922672]
432_12075	chr1	168499153	168499553	+	623	27.5	[]	[]	[-1.2686571]	[217]	[]	[168499379]
432_12077	chr1	172976054	172976454	+	622	27.5	[]	[]	[1.93714]	[142]	[]	[172976286]
432_12087	chr1	206574776	206575176	+	541	27.5	[]	[]	[-0.7468332, 2.3583596]	[145, 151]	[]	[206575016, 206575022]
432_12088	chr1	206816699	206817099	+	643	27.5	[-0.08064094]	[154]	[]	[]	[206816946]	[]
432_12089	chr1	206914198	206914598	+	616	27.5	[]	[]	[2.57435, -0.27916813]	[93, 128]	[]	[206914357, 206914392]
432_12094	chr1	213724598	213724998	+	622	27.5	[-1.7202263]	[148]	[]	[]	[213724752]	[]
432_121	chr5	5523034	5523434	+	1000	197.0	[4.1644783]	[155]	[]	[]	[5523282]	[]
432_12101	chr1	244370218	244370618	+	655	27.5	[]	[]	[2.1312227]	[103]	[]	[244370416]
432_12102	chr1	246139907	246140307	+	610	27.5	[-0.9044913]	[144]	[]	[]	[246140077]	[]
432_12113	chr11	20363191	20363591	+	571	27.5	[-1.8191403]	[119]	[]	[]	[20363363]	[]
432_12124	chr11	75406272	75406672	+	571	27.5	[]	[]	[-0.97707176]	[184]	[]	[75406502]
432_12125	chr11	75689802	75690202	+	555	27.5	[]	[]	[-1.5980258]	[98]	[]	[75689998]
432_1213	chr1	247374647	247375047	+	1000	68.0	[1.0222831, 6.811237]	[126, 132]	[]	[]	[247374863, 247374869]	[]
432_12130	chr12	32047421	32047821	+	609	27.5	[-0.9351281]	[97]	[]	[]	[32047604]	[]
432_12142	chr12	121590047	121590447	+	596	27.5	[-0.2987271]	[143]	[]	[]	[121590237]	[]
432_12146	chr13	28575289	28575689	+	626	27.5	[4.0055547]	[140]	[]	[]	[28575527]	[]
432_12153	chr13	93352907	93353307	+	591	27.5	[0.9737621]	[228]	[]	[]	[93353143]	[]
432_12162	chr14	100621053	100621453	+	579	27.5	[]	[]	[9.286218]	[167]	[]	[100621295]
432_12196	chr18	9742732	9743132	+	605	27.5	[-1.2405858]	[222]	[]	[]	[9742970]	[]
432_122	chr9	137074923	137075323	+	1000	197.0	[]	[]	[3.660379]	[92]	[]	[137075078]
432_12205	chr19	32891617	32892017	+	595	27.5	[-1.8863988]	[137]	[]	[]	[32891832]	[]
432_12209	chr19	44677436	44677836	+	662	27.5	[]	[]	[2.5762272]	[182]	[]	[44677674]
432_12211	chr19	49451921	49452321	+	635	27.5	[2.1187913]	[166]	[]	[]	[49452166]	[]
432_12232	chr2	170139239	170139639	+	612	27.5	[]	[]	[-1.9316559]	[106]	[]	[170139403]
432_12236	chr2	204472316	204472716	+	661	27.5	[-1.6698444, 1.6367967]	[80, 84]	[]	[]	[204472469, 204472473]	[]
432_12239	chr20	46971282	46971682	+	559	27.5	[]	[]	[-1.9026837]	[83]	[]	[46971462]
432_1224	chr6	37203976	37204376	+	1000	68.0	[2.523902]	[152]	[]	[]	[37204134]	[]
432_12242	chr21	32614029	32614429	+	659	27.5	[]	[]	[0.030557843, 5.949912]	[100, 148]	[]	[32614229, 32614277]
432_12259	chr22	20686055	20686455	+	585	27.5	[11.30016]	[217]	[]	[]	[20686302]	[]
432_12261	chr22	20842023	20842423	+	630	27.5	[-1.6083757]	[170]	[]	[]	[20842243]	[]
432_12266	chr22	22445308	22445708	+	551	27.5	[]	[]	[-0.6959973]	[210]	[]	[22445543]
432_1227	chr6	137371248	137371648	+	1000	68.0	[]	[]	[7.757001]	[98]	[]	[137371443]
432_12272	chr22_KI270737v1_random	85989	86389	+	623	27.5	[]	[]	[7.798505, 4.1295204]	[188, 198]	[]	[86180, 86190]
432_12295	chr4	85743337	85743737	+	620	27.5	[-0.7441324, -0.6779089, 5.090935]	[140, 145, 151]	[]	[]	[85743565, 85743570, 85743576]	[]
432_1230	chr9	131057914	131058314	+	1000	68.0	[]	[]	[-1.7558945]	[151]	[]	[131058104]
432_12300	chr4	159151114	159151514	+	594	27.5	[8.696172]	[210]	[]	[]	[159151340]	[]
432_12311	chr5	55732886	55733286	+	640	27.5	[]	[]	[1.7499862, 1.7499862]	[112, 134]	[]	[55733042, 55733064]
432_12313	chr5	95647760	95648160	+	615	27.5	[5.5805387]	[95]	[]	[]	[95647926]	[]
432_12316	chr5	122864833	122865233	+	666	27.5	[]	[]	[-1.7931048]	[97]	[]	[122865012]
432_12317	chr5	132412294	132412694	+	658	27.5	[4.7519345]	[204]	[]	[]	[132412529]	[]
432_12336	chr6	35973557	35973957	+	646	27.5	[]	[]	[0.24867195]	[135]	[]	[35973760]
432_12337	chr6	36848667	36849067	+	628	27.5	[-0.019574037]	[166]	[]	[]	[36848867]	[]
432_12344	chr6	106180943	106181343	+	568	27.5	[-1.7627324]	[164]	[]	[]	[106181185]	[]
432_12349	chr6	140149414	140149814	+	552	27.5	[]	[]	[-1.5977956]	[125]	[]	[140149628]
432_12351	chr6	146902382	146902782	+	618	27.5	[]	[]	[0.041502252]	[165]	[]	[146902604]
432_1236	chr17	28268254	28268654	+	1000	67.5	[9.803449, 3.4803538]	[100, 106]	[]	[]	[28268431, 28268437]	[]
432_12360	chr7	30445777	30446177	+	603	27.5	[]	[]	[-0.21824601, 16.300571]	[110, 116]	[]	[30445976, 30445982]
432_12365	chr7	72038369	72038769	+	560	27.5	[1.0761943]	[139]	[]	[]	[72038563]	[]
432_12366	chr7	76507834	76508234	+	607	27.5	[0.5809637]	[153]	[]	[]	[76508080]	[]
432_12377	chr7	128710475	128710875	+	613	27.5	[]	[]	[8.697642]	[224]	[]	[128710709]
432_12393	chr9	33515629	33516029	+	590	27.5	[]	[]	[-1.1870873]	[156]	[]	[33515879]
432_1242	chr6	33377598	33377998	+	1000	67.5	[]	[]	[1.7931838]	[148]	[]	[33377814]
432_12424	chr1	32919939	32920339	+	560	27.0	[]	[]	[-0.34395346, 4.1295204, 2.3021426]	[97, 101, 107]	[]	[32920105, 32920109, 32920115]
432_12430	chr1	44740605	44741005	+	620	27.0	[]	[]	[-1.5977956]	[140]	[]	[44740778]
432_12432	chr1	52296257	52296657	+	616	27.0	[-0.8088713]	[149]	[]	[]	[52296474]	[]
432_12441	chr1	150165619	150166019	+	617	27.0	[2.7136197]	[128]	[]	[]	[150165821]	[]
432_1245	chr7	121138273	121138673	+	1000	67.5	[4.3442254]	[161]	[]	[]	[121138515]	[]
432_12482	chr10	60303779	60304179	+	604	27.0	[-0.89562804]	[152]	[]	[]	[60304010]	[]
432_12497	chr11	64484655	64485055	+	573	27.0	[]	[]	[-1.4308943]	[199]	[]	[64484889]
432_1251	chr1	110365975	110366375	+	1000	67.0	[]	[]	[0.09101324]	[85]	[]	[110366158]
432_12510	chr12	123582186	123582586	+	578	27.0	[0.1662492, 7.399721]	[140, 146]	[]	[]	[123582379, 123582385]	[]
432_12512	chr13	80554724	80555124	+	584	27.0	[]	[]	[-0.35596415, 3.8767028]	[136, 176]	[]	[80554930, 80554970]
432_12523	chr14	31237261	31237661	+	593	27.0	[]	[]	[0.028846601]	[133]	[]	[31237478]
432_12528	chr15	90571229	90571629	+	626	27.0	[0.8698714]	[117]	[]	[]	[90571427]	[]
432_12530	chr16	1645972	1646372	+	604	27.0	[]	[]	[1.4254863]	[181]	[]	[1646199]
432_12541	chr17	72977457	72977857	+	602	27.0	[4.841359]	[114]	[]	[]	[72977616]	[]
432_12546	chr17	82457571	82457971	+	632	27.0	[]	[]	[2.097281, 7.7405777]	[168, 174]	[]	[82457759, 82457765]
432_12548	chr17_GL000205v2_random	152224	152624	+	613	27.0	[11.864441]	[89]	[]	[]	[152411]	[]
432_12553	chr18	32091406	32091806	+	587	27.0	[-1.085352]	[117]	[]	[]	[32091617]	[]
432_12575	chr19	55152056	55152456	+	562	27.0	[]	[]	[-1.3046353]	[151]	[]	[55152229]
432_12577	chr2	15251682	15252082	+	606	27.0	[]	[]	[2.1029098]	[133]	[]	[15251879]
432_1258	chr14	24016580	24016980	+	1000	67.0	[-0.11976192]	[155]	[]	[]	[24016791]	[]
432_12582	chr2	57516668	57517068	+	565	27.0	[-0.9595755]	[111]	[]	[]	[57516868]	[]
432_1259	chr16	89806558	89806958	+	1000	67.0	[-1.240154, -0.47004804]	[90, 128]	[]	[]	[89806719, 89806757]	[]
432_1260	chr19	10879039	10879439	+	1000	67.0	[]	[]	[1.0153843]	[189]	[]	[10879278]
432_12609	chr21	32520844	32521244	+	605	27.0	[]	[]	[-0.21517685]	[114]	[]	[32521034]
432_1261	chr19	35845053	35845453	+	1000	67.0	[-1.0242902, -1.6036699]	[124, 130]	[]	[]	[35845250, 35845256]	[]
432_12619	chr22	19541361	19541761	+	641	27.0	[8.056423, -1.0168313]	[73, 79]	[]	[]	[19541513, 19541519]	[]
432_12621	chr22	19867416	19867816	+	571	27.0	[]	[]	[-1.1019439]	[178]	[]	[19867642]
432_12624	chr22	20462625	20463025	+	601	27.0	[2.215593]	[95]	[]	[]	[20462812]	[]
432_12625	chr22	20648206	20648606	+	628	27.0	[]	[]	[1.122701]	[174]	[]	[20648381]
432_12635	chr22	22151364	22151764	+	631	27.0	[-0.5798778]	[144]	[]	[]	[22151515]	[]
432_12638	chr22	22448643	22449043	+	600	27.0	[2.0434859]	[101]	[2.9536176]	[127]	[22448809]	[22448835]
432_12644	chr22	23063170	23063570	+	622	27.0	[]	[]	[1.7202753]	[93]	[]	[23063333]
432_12651	chr3	33718400	33718800	+	593	27.0	[-0.6779089, 3.4539995]	[191, 196]	[]	[]	[33718617, 33718622]	[]
432_12656	chr3	128691238	128691638	+	563	27.0	[12.436171, 7.43482]	[172, 178]	[]	[]	[128691480, 128691486]	[]
432_12670	chr4	128307190	128307590	+	543	27.0	[]	[]	[-1.8103139]	[128]	[]	[128307365]
432_12671	chr4	139163793	139164193	+	604	27.0	[0.793214]	[151]	[]	[]	[139164015]	[]
432_12672	chr4	139607452	139607852	+	574	27.0	[3.6964653]	[137]	[]	[]	[139607680]	[]
432_12674	chr5	1799920	1800320	+	604	27.0	[-0.42968005]	[68]	[]	[]	[1800074]	[]
432_12675	chr5	21496100	21496500	+	595	27.0	[1.0218173]	[145]	[]	[]	[21496313]	[]
432_12677	chr5	43486343	43486743	+	626	27.0	[-1.1888964, -0.79462314]	[122, 128]	[]	[]	[43486555, 43486561]	[]
432_12680	chr5	53481934	53482334	+	624	27.0	[]	[]	[-0.60302377, 1.767487]	[210, 216]	[]	[53482167, 53482173]
432_12703	chr6	30532570	30532970	+	543	27.0	[1.9822611]	[177]	[-0.6779089, -0.6779089, -0.9691457]	[101, 106, 111]	[30532800]	[30532724, 30532729, 30532734]
432_12716	chr6	137708034	137708434	+	626	27.0	[5.613152, -0.9974585, -0.6779089, -0.6779089, -0.6779089]	[160, 166, 171, 176, 181]	[]	[]	[137708263, 137708269, 137708274, 137708279, 137708284]	[]
432_12731	chr7	100630072	100630472	+	601	27.0	[]	[]	[0.793214, -1.3333253]	[125, 147]	[]	[100630261, 100630283]
432_12733	chr7	103150266	103150666	+	587	27.0	[-1.194334]	[189]	[]	[]	[103150477]	[]
432_12734	chr7	105531259	105531659	+	553	27.0	[]	[]	[3.5865192]	[165]	[]	[105531502]
432_12743	chr8	17928196	17928596	+	553	27.0	[]	[]	[0.25411218]	[152]	[]	[17928410]
432_12754	chr8	129692783	129693183	+	592	27.0	[1.158038]	[138]	[]	[]	[129692992]	[]
432_12756	chr9	35923592	35923992	+	623	27.0	[1.6546202]	[125]	[]	[]	[35923802]	[]
432_12757	chr9	37593400	37593800	+	570	27.0	[]	[]	[-1.1847333]	[173]	[]	[37593650]
432_12765	chrUn_KI270751v1	146381	146781	+	612	27.0	[4.563871, -0.6779089, -0.6779089]	[103, 108, 113]	[]	[]	[146574, 146579, 146584]	[]
432_12771	chr1	9538846	9539246	+	583	26.5	[]	[]	[1.560518]	[158]	[]	[9539072]
432_12777	chr1	22451423	22451823	+	591	26.5	[4.8270226]	[128]	[]	[]	[22451624]	[]
432_1279	chr1	47231732	47232132	+	1000	66.5	[-0.015056439]	[65]	[]	[]	[47231887]	[]
432_12802	chr1	153671246	153671646	+	542	26.5	[0.34711832]	[64]	[]	[]	[153671403]	[]
432_12806	chr1	161021796	161022196	+	568	26.5	[-0.16442144]	[164]	[]	[]	[161022029]	[]
432_12811	chr1	175022834	175023234	+	574	26.5	[]	[]	[0.22192018]	[163]	[]	[175023032]
432_12813	chr1	182235818	182236218	+	574	26.5	[-1.8837187]	[154]	[]	[]	[182236000]	[]
