#PeakID(python identify_motif.py ./ENCODE_processed_files/SP1_idr.fa SP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
328_10538	chr1	201946414	201946814	+	610	30.5	[5.0395474]	[134]	[12.740425]	[151]	[201946607]	[201946624]
328_1054	chr17	81860742	81861142	+	1000	174.5	[]	[]	[9.738484]	[217]	[]	[81860986]
328_10545	chr11	33258310	33258710	+	594	30.5	[]	[]	[5.496332, 4.6902905]	[179, 195]	[]	[33258536, 33258552]
328_10546	chr11	46295573	46295973	+	613	30.5	[3.02681]	[158]	[]	[]	[46295816]	[]
328_10547	chr11	119320932	119321332	+	580	30.5	[2.6535702]	[177]	[]	[]	[119321167]	[]
328_1055	chr20	63641932	63642332	+	1000	174.5	[5.552889, 15.4701605]	[80, 86]	[]	[]	[63642085, 63642091]	[]
328_10550	chr12	109995954	109996354	+	565	30.5	[]	[]	[5.320395]	[99]	[]	[109996121]
328_10554	chr14	24094006	24094406	+	556	30.5	[8.253144]	[225]	[2.8052588]	[136]	[24094253]	[24094164]
328_10555	chr14	35292122	35292522	+	605	30.5	[]	[]	[19.063852]	[76]	[]	[35292293]
328_10556	chr14	103521025	103521425	+	606	30.5	[9.736316]	[64]	[]	[]	[103521176]	[]
328_10558	chr15	43826716	43827116	+	579	30.5	[5.547369, 2.777649, 8.637538]	[146, 151, 162]	[]	[]	[43826948, 43826953, 43826964]	[]
328_1056	chr3	43621888	43622288	+	1000	174.5	[]	[]	[7.726952, 15.4701605, 12.639638, 3.4527128]	[111, 142, 162, 195]	[]	[43622046, 43622077, 43622097, 43622130]
328_10560	chr15	84734983	84735383	+	597	30.5	[8.772704]	[154]	[]	[]	[84735205]	[]
328_10566	chr16	85137178	85137578	+	603	30.5	[6.800705]	[133]	[11.894755]	[126]	[85137342]	[85137335]
328_10567	chr16	88993349	88993749	+	586	30.5	[6.6193967]	[160]	[]	[]	[88993550]	[]
328_1057	chr10	132280049	132280449	+	1000	174.0	[17.164932, 17.164932, 17.164932]	[109, 130, 151]	[]	[]	[132280244, 132280265, 132280286]	[]
328_10572	chr19	4597588	4597988	+	604	30.5	[]	[]	[4.5702863]	[154]	[]	[4597827]
328_10574	chr19	44002486	44002886	+	611	30.5	[]	[]	[2.7547555]	[138]	[]	[44002691]
328_10575	chr19	44847783	44848183	+	601	30.5	[16.804495]	[87]	[]	[]	[44847970]	[]
328_10576	chr2	53970844	53971244	+	606	30.5	[]	[]	[7.4380927, 7.4380927, 6.01126]	[145, 150, 155]	[]	[53971071, 53971076, 53971081]
328_10580	chr20	44651744	44652144	+	595	30.5	[]	[]	[3.18132]	[162]	[]	[44651929]
328_1059	chr17	48830749	48831149	+	1000	174.0	[]	[]	[19.620882, 11.935774]	[107, 137]	[]	[48830948, 48830978]
328_10591	chr22	22916357	22916757	+	589	30.5	[3.2238247]	[113]	[]	[]	[22916556]	[]
328_106	chr22	19178678	19179078	+	1000	427.5	[]	[]	[6.806243, 16.804495]	[126, 153]	[]	[19178869, 19178896]
328_1060	chr19	44587754	44588154	+	1000	174.0	[]	[]	[5.210326]	[165]	[]	[44587995]
328_10603	chr6	40378104	40378504	+	613	30.5	[]	[]	[4.721755, 19.083261]	[133, 145]	[]	[40378279, 40378291]
328_10605	chr6	157978235	157978635	+	592	30.5	[]	[]	[9.328602]	[173]	[]	[157978483]
328_10606	chr7	32891415	32891815	+	606	30.5	[12.018858]	[74]	[2.6470556, 16.50567]	[105, 111]	[32891578]	[32891609, 32891615]
328_10614	chr7	149662548	149662948	+	593	30.5	[]	[]	[5.2728496, 2.6246607, 15.164234]	[122, 123, 159]	[]	[149662747, 149662748, 149662784]
328_10622	chr9	129684418	129684818	+	549	30.5	[]	[]	[3.2876964, 9.505209]	[260, 281]	[]	[129684641, 129684662]
328_10623	chr9	130748456	130748856	+	575	30.5	[]	[]	[4.7766657]	[100]	[]	[130748631]
328_10630	chr1	11786013	11786413	+	581	30.0	[3.6312728]	[125]	[]	[]	[11786232]	[]
328_10632	chr1	23554272	23554672	+	590	30.0	[]	[]	[3.5134628]	[155]	[]	[23554484]
328_10638	chr1	47230741	47231141	+	602	30.0	[]	[]	[2.8752625]	[84]	[]	[47230917]
328_10639	chr1	99969653	99970053	+	594	30.0	[]	[]	[5.769706]	[190]	[]	[99969869]
328_1064	chr5	127030456	127030856	+	1000	174.0	[]	[]	[12.279558]	[121]	[]	[127030616]
328_10640	chr1	148038631	148039031	+	560	30.0	[6.471896]	[168]	[]	[]	[148038857]	[]
328_10642	chr1	244833891	244834291	+	575	30.0	[5.8640203]	[144]	[]	[]	[244834117]	[]
328_10645	chr10	101030983	101031383	+	584	30.0	[13.239154]	[77]	[]	[]	[101031142]	[]
328_10649	chr11	75559085	75559485	+	583	30.0	[]	[]	[6.861562, 4.0326757]	[169, 190]	[]	[75559282, 75559303]
328_1065	chr5	145835196	145835596	+	1000	174.0	[17.191898, 9.175918]	[128, 134]	[19.02182]	[57]	[145835424, 145835430]	[145835353]
328_10651	chr12	2004344	2004744	+	589	30.0	[4.8596673]	[200]	[]	[]	[2004558]	[]
328_10653	chr12	8697364	8697764	+	585	30.0	[13.591285]	[145]	[2.6165726]	[88]	[8697583]	[8697526]
328_10654	chr12	69239313	69239713	+	583	30.0	[13.218197]	[79]	[]	[]	[69239487]	[]
328_10656	chr15	63344822	63345222	+	567	30.0	[3.8402772]	[183]	[]	[]	[63345030]	[]
328_10657	chr15	75347493	75347893	+	591	30.0	[]	[]	[2.5905163]	[152]	[]	[75347666]
328_10658	chr15	95929409	95929809	+	583	30.0	[2.9482865]	[131]	[]	[]	[95929631]	[]
328_10659	chr16	400799	401199	+	584	30.0	[5.5535927]	[103]	[3.2251234]	[130]	[400964]	[400991]
328_1066	chr7	100148581	100148981	+	1000	174.0	[]	[]	[3.3734522]	[204]	[]	[100148816]
328_10660	chr16	675095	675495	+	567	30.0	[]	[]	[4.633971, 7.5780797]	[123, 129]	[]	[675251, 675257]
328_10661	chr16	3005825	3006225	+	597	30.0	[]	[]	[2.5647662]	[104]	[]	[3005988]
328_10663	chr16	88461926	88462326	+	593	30.0	[4.7132454, 12.131885]	[127, 132]	[]	[]	[88462128, 88462133]	[]
328_1067	chr8	18084110	18084510	+	1000	174.0	[4.1090574]	[257]	[6.357407]	[239]	[18084332]	[18084314]
328_10675	chr2	46340137	46340537	+	557	30.0	[4.574216, 3.4312308]	[143, 198]	[]	[]	[46340322, 46340377]	[]
328_10678	chr20	53642696	53643096	+	579	30.0	[4.9999456]	[168]	[]	[]	[53642942]	[]
328_10680	chr21	43768175	43768575	+	591	30.0	[]	[]	[9.14116]	[136]	[]	[43768397]
328_10687	chr22	22876202	22876602	+	547	30.0	[]	[]	[4.070229]	[181]	[]	[22876444]
328_1069	chr11	9314526	9314926	+	1000	173.5	[6.51073]	[136]	[]	[]	[9314721]	[]
328_10693	chr3	132722785	132723185	+	546	30.0	[]	[]	[13.646842, 11.801364]	[119, 144]	[]	[132722939, 132722964]
328_107	chr6	145964247	145964647	+	1000	427.0	[3.578016]	[195]	[]	[]	[145964483]	[]
328_1070	chr11	83156803	83157203	+	1000	173.5	[]	[]	[3.7177207, 15.368152]	[155, 188]	[]	[83156998, 83157031]
328_10700	chr6	15906949	15907349	+	592	30.0	[]	[]	[10.923823]	[180]	[]	[15907174]
328_10709	chr6	63635812	63636212	+	547	30.0	[4.5273128]	[139]	[]	[]	[63636018]	[]
328_10712	chr7	5530486	5530886	+	593	30.0	[7.2055416]	[134]	[]	[]	[5530690]	[]
328_10713	chr7	75734658	75735058	+	602	30.0	[3.8508751]	[93]	[]	[]	[75734809]	[]
328_10714	chr7	106959953	106960353	+	581	30.0	[2.7710404, 4.7534103]	[161, 166]	[]	[]	[106960179, 106960184]	[]
328_10720	chr8	41818668	41819068	+	562	30.0	[16.273766]	[129]	[3.0723093]	[117]	[41818879]	[41818867]
328_10721	chr8	42896223	42896623	+	570	30.0	[4.32093, 7.4169765]	[107, 112]	[17.191898]	[149]	[42896412, 42896417]	[42896454]
328_10722	chr8	43093777	43094177	+	594	30.0	[5.5477076]	[78]	[8.870924]	[139]	[43093943]	[43094004]
328_10726	chr9	130923415	130923815	+	599	30.0	[]	[]	[10.395577, 3.576261]	[80, 111]	[]	[130923582, 130923613]
328_10728	chr1	8423998	8424398	+	547	29.5	[5.34616]	[122]	[3.2783332, 4.7485304]	[115, 162]	[8424164]	[8424157, 8424204]
328_10731	chr1	20185591	20185991	+	569	29.5	[4.1666284]	[191]	[4.137557]	[124]	[20185811]	[20185744]
328_10733	chr1	31954398	31954798	+	566	29.5	[7.5568285]	[201]	[]	[]	[31954623]	[]
328_10736	chr1	46517157	46517557	+	549	29.5	[]	[]	[6.1473646]	[163]	[]	[46517331]
328_10738	chr1	77683446	77683846	+	554	29.5	[4.915923]	[120]	[4.3547206]	[131]	[77683614]	[77683625]
328_1074	chr1	159780622	159781022	+	1000	173.0	[4.5637884, 7.8089986]	[95, 97]	[3.1114619]	[148]	[159780788, 159780790]	[159780841]
328_10740	chr1	113042760	113043160	+	548	29.5	[]	[]	[3.7156522]	[172]	[]	[113042997]
328_1075	chr1	160284998	160285398	+	1000	173.0	[5.087923]	[78]	[]	[]	[160285169]	[]
328_10757	chr12	27014214	27014614	+	552	29.5	[]	[]	[3.8437386, 4.2347054]	[236, 247]	[]	[27014453, 27014464]
328_1076	chr2	19347935	19348335	+	1000	173.0	[]	[]	[13.899966, 2.607514]	[111, 138]	[]	[19348090, 19348117]
328_10760	chr13	79480960	79481360	+	574	29.5	[3.0697773]	[169]	[]	[]	[79481180]	[]
328_10763	chr15	44663595	44663995	+	556	29.5	[5.7002926]	[159]	[]	[]	[44663837]	[]
328_10764	chr15	72228648	72229048	+	571	29.5	[11.473325]	[79]	[]	[]	[72228801]	[]
328_10766	chr16	137358	137758	+	559	29.5	[]	[]	[5.386121]	[155]	[]	[137514]
328_10768	chr16	77212835	77213235	+	581	29.5	[8.336002]	[184]	[11.031784, 9.664592]	[143, 166]	[77213084]	[77213043, 77213066]
328_10769	chr17	43791652	43792052	+	587	29.5	[]	[]	[6.321381]	[120]	[]	[43791859]
328_10771	chr17	47850930	47851330	+	548	29.5	[4.1785645]	[124]	[]	[]	[47851133]	[]
328_10779	chr19	4866744	4867144	+	571	29.5	[4.348119]	[127]	[]	[]	[4866909]	[]
328_1078	chrX	154478842	154479242	+	1000	173.0	[9.638303]	[82]	[7.8209596]	[127]	[154479011]	[154479056]
328_10780	chr19	6481751	6482151	+	565	29.5	[3.2319076, 4.9256587]	[74, 86]	[]	[]	[6481916, 6481928]	[]
328_10783	chr19	39397641	39398041	+	557	29.5	[5.980747]	[116]	[]	[]	[39397856]	[]
328_10784	chr19	42433495	42433895	+	563	29.5	[]	[]	[5.7272797]	[110]	[]	[42433668]
328_10785	chr19	45091451	45091851	+	562	29.5	[6.2662396, 11.366746]	[115, 145]	[]	[]	[45091647, 45091677]	[]
328_10787	chr19	58513814	58514214	+	572	29.5	[9.650716]	[217]	[11.60479, 13.899966]	[171, 210]	[58514035]	[58513989, 58514028]
328_1079	chr10	102152027	102152427	+	1000	172.5	[4.8077335]	[140]	[2.6086752]	[226]	[102152185]	[102152271]
328_10790	chr2	27371270	27371670	+	555	29.5	[]	[]	[4.9696817]	[177]	[]	[27371471]
328_10792	chr2	48146003	48146403	+	575	29.5	[8.287493]	[194]	[]	[]	[48146202]	[]
328_108	chr4	2963231	2963631	+	1000	426.0	[5.1874485, 4.1810837]	[145, 147]	[]	[]	[2963456, 2963458]	[]
328_1080	chr16	18801512	18801912	+	1000	172.5	[]	[]	[7.5544114]	[130]	[]	[18801724]
328_10800	chr20	5785090	5785490	+	567	29.5	[8.190285]	[114]	[]	[]	[5785304]	[]
328_10803	chr22	19663044	19663444	+	561	29.5	[4.2101307]	[169]	[]	[]	[19663268]	[]
328_10812	chr22	22734345	22734745	+	552	29.5	[15.34917]	[166]	[3.7715569]	[202]	[22734522]	[22734558]
328_10815	chr4	49161165	49161565	+	577	29.5	[]	[]	[4.6209044, 5.658644]	[162, 234]	[]	[49161332, 49161404]
328_10816	chr4	56544451	56544851	+	566	29.5	[3.0057003]	[142]	[]	[]	[56544670]	[]
328_10818	chr5	177591815	177592215	+	570	29.5	[10.441558]	[238]	[]	[]	[177592060]	[]
328_10819	chr6	14108914	14109314	+	565	29.5	[5.020735]	[129]	[]	[]	[14109107]	[]
328_1082	chr19	35248535	35248935	+	1000	172.5	[9.2823515]	[103]	[]	[]	[35248710]	[]
328_10821	chr6	16236674	16237074	+	575	29.5	[]	[]	[4.2623334]	[173]	[]	[16236852]
328_10824	chr6	35343436	35343836	+	545	29.5	[]	[]	[5.673791]	[150]	[]	[35343616]
328_10825	chr6	42044014	42044414	+	566	29.5	[]	[]	[3.2032676, 4.6224737]	[144, 183]	[]	[42044188, 42044227]
328_10826	chr6	87155203	87155603	+	580	29.5	[9.214628, 4.354552]	[100, 158]	[]	[]	[87155392, 87155450]	[]
328_10829	chr7	2304441	2304841	+	578	29.5	[7.6071405]	[141]	[]	[]	[2304625]	[]
328_1083	chr19	40613778	40614178	+	1000	172.5	[4.1210804]	[241]	[]	[]	[40614019]	[]
328_1084	chr2	174248500	174248900	+	1000	172.5	[3.4955182]	[68]	[5.8042154]	[128]	[174248668]	[174248728]
328_10840	chr8	66954648	66955048	+	542	29.5	[]	[]	[5.0788903]	[123]	[]	[66954838]
328_10841	chr9	34126585	34126985	+	577	29.5	[]	[]	[9.707389]	[115]	[]	[34126789]
328_10842	chr9	35604960	35605360	+	583	29.5	[]	[]	[5.141725, 17.16471, 4.7428985]	[175, 197, 216]	[]	[35605160, 35605182, 35605201]
328_10844	chrX	30652969	30653369	+	572	29.5	[3.9556777, 19.063852]	[93, 145]	[]	[]	[30653152, 30653204]	[]
328_10849	chr1	43119868	43120268	+	544	29.0	[6.349673]	[196]	[]	[]	[43120092]	[]
328_1085	chr7	123534668	123535068	+	1000	172.5	[]	[]	[4.1454654, 5.896863]	[106, 126]	[]	[123534840, 123534860]
328_10851	chr1	109620955	109621355	+	545	29.0	[5.955015]	[101]	[]	[]	[109621116]	[]
328_10853	chr1	156705733	156706133	+	546	29.0	[3.5013242]	[188]	[]	[]	[156705972]	[]
328_10855	chr1	226125047	226125447	+	552	29.0	[]	[]	[5.2879004]	[135]	[]	[226125227]
328_10859	chr10	5479448	5479848	+	541	29.0	[6.0145693, 6.481151]	[103, 169]	[]	[]	[5479611, 5479677]	[]
328_1086	chr7	149028608	149029008	+	1000	172.5	[6.3386164]	[153]	[2.8805823]	[146]	[149028841]	[149028834]
328_10860	chr10	15169072	15169472	+	549	29.0	[]	[]	[6.2057104]	[150]	[]	[15169310]
328_10862	chr10	69334165	69334565	+	563	29.0	[]	[]	[3.5714374]	[198]	[]	[69334395]
328_10863	chr10	133305235	133305635	+	552	29.0	[5.370304]	[79]	[3.9635603]	[160]	[133305391]	[133305472]
328_10868	chr12	120469707	120470107	+	557	29.0	[]	[]	[4.3624754, 2.7617116]	[113, 114]	[]	[120469866, 120469867]
328_1087	chr12	112125204	112125604	+	1000	172.0	[11.436817]	[81]	[6.458357, 6.435996]	[65, 124]	[112125375]	[112125359, 112125418]
328_10870	chr13	99087656	99088056	+	558	29.0	[2.5526543]	[186]	[]	[]	[99087897]	[]
328_10873	chr15	37101589	37101989	+	557	29.0	[3.8419628, 2.8603487]	[101, 110]	[14.043327]	[94]	[37101790, 37101799]	[37101783]
328_10875	chr15	89760449	89760849	+	548	29.0	[]	[]	[4.331524]	[152]	[]	[89760664]
328_10876	chr16	15094164	15094564	+	557	29.0	[]	[]	[2.6557965]	[135]	[]	[15094352]
328_10877	chr17	81871791	81872191	+	544	29.0	[]	[]	[5.5379133]	[131]	[]	[81871983]
328_10885	chr2	168797194	168797594	+	542	29.0	[3.8167002]	[164]	[]	[]	[168797382]	[]
328_10886	chr2	219387546	219387946	+	542	29.0	[4.6206684]	[177]	[]	[]	[219387764]	[]
328_10887	chr20	35284076	35284476	+	552	29.0	[2.934704]	[104]	[5.3105016]	[145]	[35284242]	[35284283]
328_10889	chr20	56412004	56412404	+	562	29.0	[]	[]	[9.643908]	[155]	[]	[56412215]
328_1089	chr16	2513508	2513908	+	1000	172.0	[14.325035, 4.45815, 7.4380927]	[59, 88, 96]	[]	[]	[2513663, 2513692, 2513700]	[]
328_10893	chr22	20891968	20892368	+	555	29.0	[5.9876313]	[146]	[]	[]	[20892134]	[]
328_10899	chr3	158644305	158644705	+	554	29.0	[]	[]	[2.871656]	[185]	[]	[158644545]
328_109	chr9	128067322	128067722	+	1000	426.0	[2.8190582, 14.83831]	[92, 155]	[]	[]	[128067480, 128067543]	[]
328_1090	chr16	67968533	67968933	+	1000	172.0	[]	[]	[4.6400337]	[118]	[]	[67968715]
328_10902	chr5	139637488	139637888	+	545	29.0	[4.8728695]	[222]	[6.192905]	[172]	[139637723]	[139637673]
328_1091	chr19	17511923	17512323	+	1000	172.0	[3.6043193, 10.142823]	[201, 258]	[5.490154]	[200]	[17512112, 17512169]	[17512111]
328_10919	chr8	101126705	101127105	+	565	29.0	[4.768914, 5.187553]	[125, 145]	[]	[]	[101126918, 101126938]	[]
328_1092	chr19	40444267	40444667	+	1000	172.0	[5.90356]	[91]	[9.3317, 11.908585]	[57, 147]	[40444455]	[40444421, 40444511]
328_10925	chr1	235012136	235012536	+	544	28.5	[8.563986]	[182]	[]	[]	[235012337]	[]
328_10926	chr10	87095595	87095995	+	541	28.5	[3.1760786]	[111]	[]	[]	[87095777]	[]
328_10927	chr13	46796959	46797359	+	542	28.5	[14.290609, 13.738506]	[158, 174]	[5.2292557, 2.7722044]	[121, 145]	[46797181, 46797197]	[46797144, 46797168]
328_10928	chr15	34343028	34343428	+	551	28.5	[]	[]	[2.7437897, 6.238084]	[151, 156]	[]	[34343252, 34343257]
328_10929	chr16	24729326	24729726	+	544	28.5	[2.9998465]	[161]	[]	[]	[24729555]	[]
328_10934	chr22	19863576	19863976	+	542	28.5	[2.580923]	[121]	[]	[]	[19863778]	[]
328_10936	chr22	22895998	22896398	+	550	28.5	[4.9050364]	[159]	[]	[]	[22896217]	[]
328_1094	chr5	173056994	173057394	+	1000	172.0	[]	[]	[5.909856, 4.334299]	[142, 153]	[]	[173057218, 173057229]
328_10941	chr6	146915003	146915403	+	556	28.5	[4.138152]	[135]	[]	[]	[146915177]	[]
328_1096	chr7	66493446	66493846	+	1000	172.0	[2.524026, 7.8785515]	[96, 120]	[]	[]	[66493617, 66493641]	[]
328_1097	chr7	155297574	155297974	+	1000	172.0	[18.99463]	[98]	[6.6169896, 10.267872]	[76, 81]	[155297772]	[155297750, 155297755]
328_1098	chr9	34989432	34989832	+	1000	172.0	[]	[]	[3.8167968, 6.2847805]	[138, 149]	[]	[34989669, 34989680]
328_1099	chr1	29181877	29182277	+	1000	171.5	[7.5840707, 10.106815]	[242, 247]	[]	[]	[29182119, 29182124]	[]
328_110	chr22	21641974	21642374	+	1000	425.5	[8.50657]	[122]	[12.678984]	[153]	[21642146]	[21642177]
328_1100	chr11	75768385	75768785	+	1000	171.5	[2.626035, 2.779264]	[133, 214]	[]	[]	[75768547, 75768628]	[]
328_1101	chr14	96797059	96797459	+	1000	171.5	[3.5750778, 3.789234, 7.2254715]	[137, 142, 166]	[10.737618]	[120]	[96797271, 96797276, 96797300]	[96797254]
328_1104	chr5	139403827	139404227	+	1000	171.5	[8.859028]	[101]	[11.875511]	[123]	[139404025]	[139404047]
328_1105	chr7	135662268	135662668	+	1000	171.5	[4.000414]	[123]	[3.789234, 11.031784, 12.726333]	[82, 87, 92]	[135662484]	[135662443, 135662448, 135662453]
328_1109	chr1	203026181	203026581	+	1000	171.0	[4.6645255, 6.655119]	[145, 150]	[3.2606223, 16.097958]	[62, 123]	[203026425, 203026430]	[203026342, 203026403]
328_111	chr3	194583726	194584126	+	1000	423.0	[]	[]	[5.578826, 10.731344]	[108, 113]	[]	[194583909, 194583914]
328_1110	chr10	99620370	99620770	+	1000	171.0	[]	[]	[5.2001443]	[161]	[]	[99620582]
328_1112	chr2	171922166	171922566	+	1000	171.0	[12.70108, 10.533516]	[78, 116]	[9.188223]	[155]	[171922325, 171922363]	[171922402]
328_1113	chr3	44761452	44761852	+	1000	171.0	[16.50567]	[131]	[3.7495856]	[149]	[44761682]	[44761700]
328_1116	chr12	108731564	108731964	+	1000	170.5	[3.4096942, 5.432013, 16.53286, 10.614471]	[94, 99, 131, 154]	[2.6713188]	[181]	[108731727, 108731732, 108731764, 108731787]	[108731814]
328_1117	chr15	101277360	101277760	+	1000	170.5	[9.397233]	[85]	[17.16471, 12.107688]	[116, 129]	[101277537]	[101277568, 101277581]
328_1118	chr16	67561974	67562374	+	1000	170.5	[11.145439, 4.2831154]	[116, 199]	[]	[]	[67562140, 67562223]	[]
328_1120	chr19	17539684	17540084	+	1000	170.5	[]	[]	[18.928701, 16.804495, 16.804495]	[158, 174, 218]	[]	[17539866, 17539882, 17539926]
328_1121	chr2	119543992	119544392	+	1000	170.5	[19.648071, 6.2064075]	[66, 88]	[]	[]	[119544152, 119544174]	[]
328_1122	chr10	123008661	123009061	+	1000	170.0	[]	[]	[4.4963937, 2.9311576, 7.2367225]	[105, 110, 149]	[]	[123008863, 123008868, 123008907]
328_1123	chr15	31326427	31326827	+	1000	170.0	[10.878938]	[182]	[]	[]	[31326635]	[]
328_1124	chr16	3457706	3458106	+	1000	170.0	[]	[]	[9.979955, 18.568264]	[105, 179]	[]	[3457882, 3457956]
328_1125	chr19	11536042	11536442	+	1000	170.0	[12.77808, 7.481369]	[68, 74]	[]	[]	[11536206, 11536212]	[]
328_1126	chr2	86105923	86106323	+	1000	170.0	[5.6994047]	[179]	[]	[]	[86106172]	[]
328_1127	chr3	49021398	49021798	+	1000	170.0	[15.400939]	[134]	[7.572082]	[190]	[49021588]	[49021644]
328_1128	chr5	150357326	150357726	+	1000	170.0	[8.693261]	[181]	[9.742269, 13.70639]	[120, 203]	[150357553]	[150357492, 150357575]
328_1129	chr1	46303338	46303738	+	1000	169.5	[3.0601332]	[127]	[6.331261]	[96]	[46303544]	[46303513]
328_1130	chr1	223992454	223992854	+	1000	169.5	[9.073577]	[109]	[]	[]	[223992630]	[]
328_1132	chr16	970874	971274	+	1000	169.5	[12.639638, 8.958845, 14.016234, 12.467135, 12.588434]	[114, 134, 153, 174, 195]	[]	[]	[971042, 971062, 971081, 971102, 971123]	[]
328_1133	chr16	74985014	74985414	+	1000	169.5	[12.775146, 7.6221886]	[149, 204]	[]	[]	[74985175, 74985230]	[]
328_1134	chr5	112160588	112160988	+	1000	169.5	[2.9751458]	[130]	[]	[]	[112160789]	[]
328_1135	chr1	99849861	99850261	+	1000	169.0	[3.6992037]	[79]	[4.6462398]	[110]	[99850036]	[99850067]
328_1136	chr17	14300734	14301134	+	1000	169.0	[5.7807765]	[136]	[]	[]	[14300923]	[]
328_1137	chr17	64975426	64975826	+	1000	169.0	[17.492338, 11.448649, 10.327285]	[113, 128, 181]	[]	[]	[64975604, 64975619, 64975672]	[]
328_114	chr16	87560703	87561103	+	1000	418.5	[2.7970018]	[137]	[3.5868213, 2.6165476, 12.286717]	[73, 109, 151]	[87560930]	[87560866, 87560902, 87560944]
328_1140	chr9	127735160	127735560	+	1000	169.0	[15.985158, 4.768914, 5.9123235]	[102, 137, 150]	[]	[]	[127735352, 127735387, 127735400]	[]
328_1141	chr11	62831879	62832279	+	1000	168.5	[3.9900305, 12.716377]	[82, 101]	[5.707978]	[122]	[62832057, 62832076]	[62832097]
328_1142	chr15	42273020	42273420	+	1000	168.5	[12.286717]	[116]	[]	[]	[42273202]	[]
328_1144	chr16	30957510	30957910	+	1000	168.5	[10.413139]	[90]	[]	[]	[30957700]	[]
328_1145	chr19	35740512	35740912	+	1000	168.5	[15.123135]	[182]	[]	[]	[35740751]	[]
328_1146	chr19	42302395	42302795	+	1000	168.5	[7.7669716]	[117]	[]	[]	[42302590]	[]
328_1148	chr8	144827213	144827613	+	1000	168.5	[7.5708647, 9.567933, 5.870641]	[129, 161, 183]	[11.366746]	[209]	[144827382, 144827414, 144827436]	[144827462]
328_115	chr17	4263802	4264202	+	1000	417.0	[]	[]	[5.650758]	[150]	[]	[4264034]
328_1152	chr17	39730344	39730744	+	1000	168.0	[]	[]	[14.325035, 5.563146]	[119, 138]	[]	[39730555, 39730574]
328_1154	chr19	11479440	11479840	+	1000	168.0	[7.744517]	[95]	[19.063852, 9.04326, 9.964076, 5.1496353]	[116, 131, 141, 156]	[11479629]	[11479650, 11479665, 11479675, 11479690]
328_1155	chr6	110179919	110180319	+	1000	168.0	[11.436817]	[77]	[]	[]	[110180072]	[]
328_1156	chr16	31142236	31142636	+	1000	167.5	[15.34917, 14.811122]	[91, 135]	[]	[]	[31142415, 31142459]	[]
328_1157	chr17	3636173	3636573	+	1000	167.5	[8.190285]	[118]	[]	[]	[3636326]	[]
328_1158	chr17	63550228	63550628	+	1000	167.5	[]	[]	[8.462228]	[266]	[]	[63550442]
328_1159	chr19	47428091	47428491	+	1000	167.5	[]	[]	[19.485731, 6.6163816, 2.7102153, 19.485731]	[127, 163, 180, 199]	[]	[47428251, 47428287, 47428304, 47428323]
328_116	chr12	131682141	131682541	+	1000	416.5	[]	[]	[5.600314, 3.3121018]	[85, 101]	[]	[131682321, 131682337]
328_1160	chr1	223143079	223143479	+	1000	167.0	[4.587181, 15.49735, 12.706172, 20.7584]	[94, 129, 145, 163]	[]	[]	[223143251, 223143286, 223143302, 223143320]	[]
328_1161	chr11	119334279	119334679	+	1000	167.0	[4.2595763, 7.204752]	[123, 135]	[]	[]	[119334498, 119334510]	[]
328_1162	chr14	28829986	28830386	+	1000	167.0	[10.435502]	[131]	[]	[]	[28830210]	[]
328_1163	chr15	78299447	78299847	+	1000	167.0	[11.755479]	[144]	[13.738506]	[126]	[78299651]	[78299633]
328_1164	chr19	50909269	50909669	+	1000	167.0	[]	[]	[7.5229516, 3.2182627, 6.3315086, 17.164932]	[106, 125, 127, 146]	[]	[50909448, 50909467, 50909469, 50909488]
328_1166	chr7	127585421	127585821	+	1000	167.0	[14.538916]	[131]	[13.935009]	[156]	[127585640]	[127585665]
328_1167	chr8	11802463	11802863	+	1000	167.0	[2.827042, 6.2019205]	[69, 156]	[7.679162, 10.210681, 5.802361]	[123, 135, 140]	[11802624, 11802711]	[11802678, 11802690, 11802695]
328_1168	chr9	136482867	136483267	+	1000	167.0	[9.754101, 16.804495]	[188, 200]	[]	[]	[136483098, 136483110]	[]
328_1170	chr19	1905095	1905495	+	1000	166.5	[9.680201, 4.579748]	[204, 218]	[]	[]	[1905307, 1905321]	[]
328_1172	chr1	226407932	226408332	+	1000	166.0	[4.331612]	[79]	[10.731344, 13.761835]	[106, 145]	[226408106]	[226408133, 226408172]
328_1173	chr12	95217472	95217872	+	1000	166.0	[]	[]	[4.6539164]	[222]	[]	[95217714]
328_1174	chr16	2911617	2912017	+	1000	166.0	[8.429368, 9.624506, 3.914189]	[81, 105, 128]	[]	[]	[2911792, 2911816, 2911839]	[]
328_1176	chr19	888894	889294	+	1000	166.0	[15.629558, 15.629558, 15.629558]	[100, 132, 165]	[]	[]	[889064, 889096, 889129]	[]
328_1177	chr1	28088573	28088973	+	1000	165.5	[14.566105, 15.326119, 18.499043]	[68, 95, 107]	[]	[]	[28088738, 28088765, 28088777]	[]
