#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2F1_idr.fa NR2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
504_10498	chr11	8934764	8935164	+	1000	70.5	[7.441646]	[113]	[]	[]	[8934953]	[]
504_10499	chr11	86486236	86486636	+	1000	70.5	[12.247973, 10.737563, 12.247973]	[95, 119, 126]	[]	[]	[86486392, 86486416, 86486423]	[]
504_105	chr4	78732551	78732951	+	1000	599.0	[12.247973]	[146]	[]	[]	[78732774]	[]
504_1050	chr3	97910892	97911292	+	1000	283.0	[12.247973]	[138]	[]	[]	[97911123]	[]
504_10503	chr12	75758015	75758415	+	1000	70.5	[11.876825]	[133]	[]	[]	[75758238]	[]
504_10506	chr14	102551035	102551435	+	1000	70.5	[]	[]	[11.876825]	[124]	[]	[102551258]
504_10509	chr15	88467530	88467930	+	914	70.5	[10.737563]	[112]	[]	[]	[88467702]	[]
504_1051	chr4	1632030	1632430	+	1000	283.0	[12.247973]	[117]	[8.580908]	[147]	[1632230]	[1632260]
504_10510	chr16	4802033	4802433	+	1000	70.5	[6.0331016]	[287]	[]	[]	[4802225]	[]
504_10513	chr16	84537577	84537977	+	580	70.5	[]	[]	[11.108711]	[181]	[]	[84537751]
504_10514	chr16	85001039	85001439	+	992	70.5	[11.876825]	[260]	[]	[]	[85001255]	[]
504_10516	chr16	89489425	89489825	+	992	70.5	[7.441646, 6.0331016]	[134, 141]	[]	[]	[89489632, 89489639]	[]
504_10518	chr19	3500442	3500842	+	1000	70.5	[]	[]	[6.0948906]	[233]	[]	[3500682]
504_10519	chr19	40718698	40719098	+	1000	70.5	[]	[]	[10.737563]	[251]	[]	[40718900]
504_1052	chr4	163187490	163187890	+	1000	283.0	[12.247973]	[148]	[]	[]	[163187727]	[]
504_10520	chr19	50728269	50728669	+	1000	70.5	[7.441646]	[203]	[]	[]	[50728501]	[]
504_10527	chr2	100013853	100014253	+	1000	70.5	[]	[]	[11.876825]	[135]	[]	[100014060]
504_10532	chr20	62208563	62208963	+	1000	70.5	[]	[]	[11.108711, 10.737563, 7.6574984]	[107, 139, 161]	[]	[62208750, 62208782, 62208804]
504_10536	chr22	23182833	23183233	+	1000	70.5	[]	[]	[11.108711]	[95]	[]	[23183011]
504_10538	chr3	14391288	14391688	+	999	70.5	[12.247973, 11.876825]	[123, 144]	[]	[]	[14391485, 14391506]	[]
504_1054	chr2	97740498	97740898	+	1000	282.5	[10.737563]	[137]	[]	[]	[97740720]	[]
504_10542	chr3	171808808	171809208	+	1000	70.5	[]	[]	[11.876825]	[278]	[]	[171809052]
504_10544	chr4	124589840	124590240	+	943	70.5	[10.737563]	[97]	[]	[]	[124590032]	[]
504_10545	chr4	144021563	144021963	+	1000	70.5	[11.876825]	[81]	[]	[]	[144021732]	[]
504_10546	chr4	184625643	184626043	+	980	70.5	[7.6574984, 12.247973]	[106, 156]	[]	[]	[184625829, 184625879]	[]
504_10547	chr5	54387732	54388132	+	1000	70.5	[]	[]	[12.247973]	[214]	[]	[54387949]
504_10549	chr5	112913277	112913677	+	1000	70.5	[11.876825]	[123]	[11.108711]	[184]	[112913465]	[112913526]
504_1055	chr2	170115785	170116185	+	1000	282.5	[]	[]	[11.108711]	[96]	[]	[170115962]
504_10550	chr5	119328054	119328454	+	1000	70.5	[]	[]	[11.108711]	[168]	[]	[119328226]
504_10551	chr5	122099005	122099405	+	771	70.5	[11.876825]	[86]	[]	[]	[122099190]	[]
504_10552	chr5	142236602	142237002	+	815	70.5	[8.79676]	[150]	[]	[]	[142236845]	[]
504_10554	chr5	150777601	150778001	+	1000	70.5	[11.876825]	[142]	[11.876825]	[156]	[150777817]	[150777831]
504_10557	chr6	108462885	108463285	+	1000	70.5	[11.876825]	[123]	[]	[]	[108463074]	[]
504_10559	chr6	135164391	135164791	+	1000	70.5	[]	[]	[11.876825]	[110]	[]	[135164548]
504_1056	chr3	67011723	67012123	+	1000	282.5	[]	[]	[10.737563]	[140]	[]	[67011940]
504_10563	chr7	44979878	44980278	+	1000	70.5	[12.247973]	[234]	[]	[]	[44980051]	[]
504_10564	chr7	67190987	67191387	+	1000	70.5	[]	[]	[7.6574984]	[113]	[]	[67191190]
504_10565	chr7	100082133	100082533	+	1000	70.5	[11.876825]	[168]	[]	[]	[100082368]	[]
504_10566	chr7	124941530	124941930	+	1000	70.5	[11.108711]	[307]	[]	[]	[124941737]	[]
504_10568	chr7	131075466	131075866	+	1000	70.5	[8.580908]	[179]	[]	[]	[131075627]	[]
504_10569	chr8	1784161	1784561	+	805	70.5	[12.247973]	[188]	[]	[]	[1784406]	[]
504_10570	chr8	49172009	49172409	+	1000	70.5	[12.247973]	[85]	[]	[]	[49172169]	[]
504_10574	chr8	130641703	130642103	+	1000	70.5	[]	[]	[12.247973]	[126]	[]	[130641897]
504_10576	chr9	86282097	86282497	+	1000	70.5	[]	[]	[11.876825]	[247]	[]	[86282310]
504_10577	chr9	107375888	107376288	+	1000	70.5	[11.876825]	[139]	[]	[]	[107376108]	[]
504_10578	chr9	130073240	130073640	+	1000	70.5	[]	[]	[7.6574984, 11.876825]	[141, 168]	[]	[130073454, 130073481]
504_10579	chrX	137914751	137915151	+	1000	70.5	[]	[]	[8.79676, 12.247973]	[142, 150]	[]	[137914959, 137914967]
504_10580	chrX	139085367	139085767	+	1000	70.5	[12.247973]	[169]	[]	[]	[139085616]	[]
504_10581	chr1	2193409	2193809	+	947	70.0	[]	[]	[12.247973]	[103]	[]	[2193567]
504_10583	chr1	8962956	8963356	+	1000	70.0	[11.108711]	[120]	[]	[]	[8963126]	[]
504_10585	chr1	21902509	21902909	+	1000	70.0	[8.580908]	[164]	[]	[]	[21902743]	[]
504_10586	chr1	26500719	26501119	+	1000	70.0	[]	[]	[5.7237425]	[165]	[]	[26500907]
504_10587	chr1	38246834	38247234	+	1000	70.0	[11.108711]	[130]	[]	[]	[38247050]	[]
504_10588	chr1	84524568	84524968	+	1000	70.0	[]	[]	[12.247973]	[113]	[]	[84524757]
504_10589	chr1	110964099	110964499	+	1000	70.0	[10.737563]	[290]	[]	[]	[110964300]	[]
504_1059	chr10	5975802	5976202	+	1000	281.5	[12.247973]	[83]	[]	[]	[5975974]	[]
504_10590	chr1	112323248	112323648	+	593	70.0	[12.247973]	[133]	[]	[]	[112323475]	[]
504_10591	chr1	114043130	114043530	+	1000	70.0	[12.247973, 12.247973]	[77, 95]	[]	[]	[114043303, 114043321]	[]
504_10594	chr1	247360021	247360421	+	636	70.0	[12.247973, 5.7237425]	[200, 232]	[]	[]	[247360216, 247360248]	[]
504_10597	chr11	34599800	34600200	+	1000	70.0	[8.79676]	[187]	[]	[]	[34599996]	[]
504_106	chr6	34560493	34560893	+	1000	597.5	[]	[]	[12.247973]	[125]	[]	[34560711]
504_1060	chr1	11797653	11798053	+	1000	281.0	[]	[]	[10.737563, 6.0948906]	[93, 152]	[]	[11797835, 11797894]
504_10601	chr11	120124881	120125281	+	1000	70.0	[]	[]	[11.876825]	[140]	[]	[120125092]
504_10602	chr11	129611865	129612265	+	1000	70.0	[12.247973, 11.876825]	[153, 164]	[]	[]	[129612047, 129612058]	[]
504_10603	chr12	47883990	47884390	+	1000	70.0	[11.876825]	[120]	[]	[]	[47884206]	[]
504_10604	chr12	48886934	48887334	+	1000	70.0	[]	[]	[12.247973]	[107]	[]	[48887114]
504_10605	chr12	57460682	57461082	+	1000	70.0	[]	[]	[11.108711, 11.876825]	[125, 133]	[]	[57460895, 57460903]
504_10606	chr12	64619141	64619541	+	619	70.0	[]	[]	[8.79676]	[150]	[]	[64619364]
504_10607	chr12	89645402	89645802	+	1000	70.0	[10.737563]	[138]	[]	[]	[89645586]	[]
504_10608	chr12	92505927	92506327	+	947	70.0	[7.6574984, 7.441646]	[125, 132]	[]	[]	[92506134, 92506141]	[]
504_10609	chr12	102425219	102425619	+	1000	70.0	[12.247973]	[99]	[]	[]	[102425394]	[]
504_1061	chr17	28173061	28173461	+	1000	281.0	[]	[]	[7.6574984]	[228]	[]	[28173310]
504_10612	chr13	97249111	97249511	+	693	70.0	[]	[]	[8.79676]	[245]	[]	[97249304]
504_10614	chr14	102873558	102873958	+	1000	70.0	[]	[]	[12.247973]	[106]	[]	[102873755]
504_10616	chr15	52717931	52718331	+	1000	70.0	[]	[]	[12.247973]	[90]	[]	[52718115]
504_10618	chr15	84929934	84930334	+	1000	70.0	[7.6574984]	[84]	[5.7237425]	[74]	[84930100]	[84930090]
504_10619	chr16	22298318	22298718	+	944	70.0	[7.6574984]	[168]	[]	[]	[22298530]	[]
504_1062	chr18	1002606	1003006	+	1000	281.0	[]	[]	[11.876825]	[101]	[]	[1002805]
504_10624	chr16	88423345	88423745	+	1000	70.0	[12.247973]	[174]	[]	[]	[88423569]	[]
504_10625	chr17	43170735	43171135	+	1000	70.0	[12.247973]	[117]	[]	[]	[43170941]	[]
504_10629	chr17	79905895	79906295	+	1000	70.0	[]	[]	[5.7237425]	[256]	[]	[79906120]
504_1063	chr22	22559123	22559523	+	1000	281.0	[6.0948906]	[277]	[]	[]	[22559368]	[]
504_10633	chr18	22432525	22432925	+	1000	70.0	[]	[]	[7.441646]	[136]	[]	[22432753]
504_10637	chr19	10416054	10416454	+	1000	70.0	[]	[]	[7.6574984]	[79]	[]	[10416214]
504_10639	chr19	48859698	48860098	+	1000	70.0	[]	[]	[8.580908]	[107]	[]	[48859851]
504_10641	chr19	51800105	51800505	+	1000	70.0	[7.441646]	[75]	[]	[]	[51800256]	[]
504_10642	chr2	3515252	3515652	+	1000	70.0	[5.7237425]	[158]	[]	[]	[3515423]	[]
504_10645	chr2	197938512	197938912	+	997	70.0	[12.247973]	[137]	[]	[]	[197938706]	[]
504_10646	chr2	215288672	215289072	+	1000	70.0	[11.876825]	[247]	[]	[]	[215288920]	[]
504_10648	chr2	233857106	233857506	+	1000	70.0	[8.79676]	[124]	[]	[]	[233857269]	[]
504_1065	chr7	129769069	129769469	+	1000	281.0	[7.6574984]	[150]	[11.108711]	[169]	[129769286]	[129769305]
504_10652	chr20	35689128	35689528	+	1000	70.0	[12.247973]	[96]	[]	[]	[35689280]	[]
504_10654	chr20	53422051	53422451	+	1000	70.0	[]	[]	[11.108711, 7.6574984]	[115, 136]	[]	[53422243, 53422264]
504_10655	chr22	23716722	23717122	+	1000	70.0	[]	[]	[12.247973]	[269]	[]	[23716957]
504_10659	chr3	40477125	40477525	+	738	70.0	[]	[]	[6.4042497]	[205]	[]	[40477313]
504_1066	chr1	244302933	244303333	+	1000	280.5	[6.0948906]	[182]	[8.580908]	[152]	[244303175]	[244303145]
504_10665	chr4	128720238	128720638	+	752	70.0	[]	[]	[8.580908]	[182]	[]	[128720478]
504_10666	chr4	143774069	143774469	+	1000	70.0	[]	[]	[11.876825]	[164]	[]	[143774238]
504_10672	chr6	111250784	111251184	+	1000	70.0	[]	[]	[11.108711]	[132]	[]	[111251015]
504_10674	chr6	166286933	166287333	+	1000	70.0	[]	[]	[11.876825]	[175]	[]	[166287176]
504_10678	chr8	27335081	27335481	+	1000	70.0	[]	[]	[11.108711]	[187]	[]	[27335284]
504_10679	chr8	29150504	29150904	+	567	70.0	[]	[]	[11.876825]	[142]	[]	[29150734]
504_1068	chr19	45873758	45874158	+	1000	280.5	[]	[]	[12.247973, 10.737563]	[104, 128]	[]	[45873931, 45873955]
504_10683	chr8	124830639	124831039	+	1000	70.0	[]	[]	[11.876825]	[166]	[]	[124830865]
504_10685	chr9	37592083	37592483	+	1000	70.0	[]	[]	[7.441646]	[103]	[]	[37592241]
504_10687	chrX	10582346	10582746	+	1000	70.0	[]	[]	[11.108711]	[141]	[]	[10582548]
504_10688	chrX	70475345	70475745	+	1000	70.0	[]	[]	[11.876825]	[133]	[]	[70475577]
504_10690	chr1	1758888	1759288	+	1000	69.5	[]	[]	[7.6574984]	[217]	[]	[1759097]
504_10691	chr1	6357217	6357617	+	1000	69.5	[8.580908, 11.876825]	[82, 155]	[]	[]	[6357389, 6357462]	[]
504_10694	chr1	20507836	20508236	+	929	69.5	[]	[]	[10.737563]	[221]	[]	[20508074]
504_107	chr22	20916834	20917234	+	1000	595.0	[]	[]	[11.876825]	[160]	[]	[20917044]
504_1070	chr1	5993628	5994028	+	1000	280.0	[]	[]	[11.108711]	[151]	[]	[5993870]
504_10701	chr1	59055902	59056302	+	764	69.5	[8.580908]	[107]	[]	[]	[59056080]	[]
504_10703	chr1	160558308	160558708	+	1000	69.5	[12.247973]	[78]	[11.876825]	[86]	[160558480]	[160558488]
504_10706	chr10	6921111	6921511	+	1000	69.5	[7.6574984]	[105]	[]	[]	[6921303]	[]
504_10707	chr10	60134913	60135313	+	1000	69.5	[]	[]	[11.876825]	[139]	[]	[60135100]
504_10709	chr10	117404849	117405249	+	1000	69.5	[11.108711, 12.247973]	[75, 95]	[]	[]	[117405008, 117405028]	[]
504_1071	chr1	38990714	38991114	+	1000	280.0	[]	[]	[12.247973]	[121]	[]	[38990867]
504_10712	chr11	33723202	33723602	+	1000	69.5	[12.247973]	[193]	[]	[]	[33723401]	[]
504_10713	chr11	34600462	34600862	+	1000	69.5	[]	[]	[7.6574984]	[152]	[]	[34600704]
504_10715	chr11	58790092	58790492	+	1000	69.5	[]	[]	[12.247973]	[212]	[]	[58790341]
504_10716	chr11	76735882	76736282	+	764	69.5	[]	[]	[6.4042497]	[95]	[]	[76736047]
504_1072	chr10	80266474	80266874	+	1000	280.0	[12.247973]	[150]	[12.247973, 5.7237425]	[70, 143]	[80266718]	[80266638, 80266711]
504_10720	chr12	110098642	110099042	+	1000	69.5	[11.876825]	[129]	[]	[]	[110098822]	[]
504_10724	chr13	112761892	112762292	+	1000	69.5	[12.247973]	[118]	[]	[]	[112762092]	[]
504_10728	chr15	66624071	66624471	+	956	69.5	[]	[]	[11.876825]	[231]	[]	[66624241]
504_10732	chr16	16207469	16207869	+	1000	69.5	[12.247973]	[145]	[]	[]	[16207710]	[]
504_10734	chr16	68782716	68783116	+	1000	69.5	[11.876825]	[137]	[]	[]	[68782898]	[]
504_10735	chr16	75075160	75075560	+	1000	69.5	[]	[]	[5.7237425]	[171]	[]	[75075394]
504_10736	chr16	78796241	78796641	+	1000	69.5	[11.876825]	[68]	[]	[]	[78796407]	[]
504_10739	chr18	12997337	12997737	+	1000	69.5	[]	[]	[12.247973]	[89]	[]	[12997508]
504_1074	chr21	15742046	15742446	+	1000	280.0	[11.876825, 8.79676]	[122, 130]	[]	[]	[15742242, 15742250]	[]
504_10742	chr2	27092859	27093259	+	1000	69.5	[]	[]	[10.737563]	[135]	[]	[27093063]
504_10744	chr2	28508409	28508809	+	905	69.5	[8.79676]	[104]	[]	[]	[28508564]	[]
504_10746	chr2	38751276	38751676	+	1000	69.5	[7.441646]	[164]	[]	[]	[38751501]	[]
504_1075	chr9	111482807	111483207	+	1000	280.0	[11.108711]	[116]	[12.247973]	[134]	[111483009]	[111483027]
504_10751	chr2	159030941	159031341	+	1000	69.5	[12.247973]	[239]	[]	[]	[159031178]	[]
504_10752	chr2	197435928	197436328	+	1000	69.5	[7.6574984]	[170]	[]	[]	[197436093]	[]
504_10756	chr22	23227759	23228159	+	1000	69.5	[10.737563, 5.7237425]	[76, 89]	[]	[]	[23227933, 23227946]	[]
504_10759	chr3	194572392	194572792	+	1000	69.5	[5.7237425]	[177]	[]	[]	[194572579]	[]
504_10760	chr4	53584682	53585082	+	934	69.5	[]	[]	[12.247973]	[113]	[]	[53584860]
504_10761	chr4	103230921	103231321	+	1000	69.5	[]	[]	[8.79676]	[121]	[]	[103231136]
504_10762	chr4	184746916	184747316	+	946	69.5	[]	[]	[8.580908, 12.247973, 11.876825]	[111, 140, 162]	[]	[184747078, 184747107, 184747129]
504_10767	chr5	134873955	134874355	+	1000	69.5	[10.737563]	[144]	[]	[]	[134874178]	[]
504_1077	chr19	15321362	15321762	+	1000	279.5	[11.876825]	[109]	[12.247973]	[102]	[15321552]	[15321545]
504_10770	chr6	35699616	35700016	+	1000	69.5	[11.876825]	[162]	[]	[]	[35699831]	[]
504_10772	chr6	52995075	52995475	+	1000	69.5	[8.580908]	[139]	[]	[]	[52995287]	[]
504_10773	chr7	343136	343536	+	1000	69.5	[]	[]	[10.737563]	[120]	[]	[343354]
504_1078	chr4	48623422	48623822	+	1000	279.5	[]	[]	[11.876825, 6.0948906]	[113, 143]	[]	[48623610, 48623640]
504_10780	chr7	157490335	157490735	+	661	69.5	[]	[]	[11.876825]	[75]	[]	[157490510]
504_10781	chr7	159015578	159015978	+	979	69.5	[]	[]	[11.876825]	[154]	[]	[159015750]
504_10786	chr9	37987452	37987852	+	1000	69.5	[11.108711]	[108]	[5.7237425]	[160]	[37987627]	[37987679]
504_1079	chr1	27943237	27943637	+	1000	279.0	[11.108711]	[90]	[]	[]	[27943412]	[]
504_10792	chr1	17452716	17453116	+	610	69.0	[12.247973]	[97]	[]	[]	[17452905]	[]
504_10794	chr1	37532543	37532943	+	1000	69.0	[11.876825]	[129]	[]	[]	[37532753]	[]
504_10795	chr1	46096528	46096928	+	1000	69.0	[11.876825]	[122]	[]	[]	[46096681]	[]
504_10796	chr1	56511284	56511684	+	1000	69.0	[12.247973]	[174]	[]	[]	[56511470]	[]
504_108	chr17	63843023	63843423	+	1000	594.5	[10.737563, 12.247973]	[74, 88]	[]	[]	[63843191, 63843205]	[]
504_1080	chr10	73366904	73367304	+	1000	279.0	[]	[]	[6.0948906]	[63]	[]	[73367058]
504_10802	chr1	225999206	225999606	+	1000	69.0	[7.441646]	[190]	[]	[]	[225999446]	[]
504_10803	chr10	77722896	77723296	+	1000	69.0	[11.876825]	[79]	[]	[]	[77723052]	[]
504_10804	chr11	12125204	12125604	+	1000	69.0	[]	[]	[6.0331016]	[75]	[]	[12125370]
504_10806	chr11	70116751	70117151	+	1000	69.0	[5.7237425]	[220]	[8.580908]	[250]	[70116966]	[70116996]
504_10807	chr11	116832233	116832633	+	1000	69.0	[]	[]	[12.247973]	[134]	[]	[116832463]
504_10808	chr11	120182805	120183205	+	1000	69.0	[]	[]	[12.247973]	[96]	[]	[120182990]
504_10809	chr12	6424912	6425312	+	1000	69.0	[]	[]	[7.6574984, 11.876825]	[121, 131]	[]	[6425097, 6425107]
504_1081	chr19	14530047	14530447	+	1000	279.0	[11.876825]	[120]	[]	[]	[14530257]	[]
504_10810	chr12	7241436	7241836	+	709	69.0	[]	[]	[5.7237425]	[216]	[]	[7241609]
504_10811	chr12	51901366	51901766	+	1000	69.0	[]	[]	[5.7237425]	[114]	[]	[51901562]
504_10813	chr12	62860421	62860821	+	1000	69.0	[12.247973]	[158]	[]	[]	[62860610]	[]
504_10816	chr13	107868025	107868425	+	1000	69.0	[10.737563]	[109]	[]	[]	[107868189]	[]
504_10817	chr14	34425438	34425838	+	1000	69.0	[]	[]	[8.580908]	[132]	[]	[34425648]
504_1082	chr3	193598125	193598525	+	1000	279.0	[12.247973, 11.876825]	[121, 144]	[]	[]	[193598329, 193598352]	[]
504_10820	chr16	28491370	28491770	+	1000	69.0	[]	[]	[10.737563]	[120]	[]	[28491583]
504_10826	chr17	78746616	78747016	+	986	69.0	[]	[]	[6.0948906]	[238]	[]	[78746854]
504_10829	chr19	5800611	5801011	+	1000	69.0	[]	[]	[12.247973, 11.876825]	[155, 174]	[]	[5800784, 5800803]
504_1083	chr5	160260923	160261323	+	1000	279.0	[]	[]	[7.6574984]	[128]	[]	[160261104]
504_10830	chr19	8154502	8154902	+	1000	69.0	[12.247973]	[308]	[]	[]	[8154701]	[]
504_10833	chr19	20233113	20233513	+	1000	69.0	[]	[]	[12.247973]	[114]	[]	[20233281]
504_10834	chr19	34124887	34125287	+	1000	69.0	[]	[]	[12.247973, 8.580908]	[123, 130]	[]	[34125102, 34125109]
504_10835	chr19	40609858	40610258	+	1000	69.0	[]	[]	[7.441646, 10.737563]	[194, 226]	[]	[40610018, 40610050]
504_1084	chr11	75468684	75469084	+	1000	278.5	[]	[]	[11.876825]	[111]	[]	[75468890]
504_10843	chr2	74572172	74572572	+	1000	69.0	[7.6574984]	[132]	[]	[]	[74572389]	[]
504_10844	chr2	74696826	74697226	+	1000	69.0	[12.247973]	[137]	[]	[]	[74697021]	[]
504_10845	chr2	96412688	96413088	+	1000	69.0	[5.7237425, 8.580908]	[175, 192]	[]	[]	[96412869, 96412886]	[]
504_10847	chr2	227503524	227503924	+	704	69.0	[]	[]	[5.7237425]	[206]	[]	[227503728]
504_1085	chr3	72448901	72449301	+	1000	278.5	[12.247973, 10.737563]	[106, 119]	[]	[]	[72449072, 72449085]	[]
504_10852	chr20	63628140	63628540	+	1000	69.0	[]	[]	[11.108711]	[279]	[]	[63628391]
504_10853	chr3	38136244	38136644	+	1000	69.0	[12.247973]	[145]	[]	[]	[38136476]	[]
504_10854	chr3	65344888	65345288	+	1000	69.0	[11.876825]	[115]	[]	[]	[65345095]	[]
504_10856	chr3	136180743	136181143	+	1000	69.0	[11.876825]	[114]	[]	[]	[136180936]	[]
504_10857	chr3	156760354	156760754	+	1000	69.0	[]	[]	[11.876825]	[142]	[]	[156760582]
504_10858	chr3	171460398	171460798	+	1000	69.0	[]	[]	[7.441646]	[67]	[]	[171460556]
504_1086	chr8	119832634	119833034	+	1000	278.5	[]	[]	[11.876825]	[127]	[]	[119832841]
504_10861	chr4	8181748	8182148	+	1000	69.0	[12.247973]	[115]	[]	[]	[8181953]	[]
504_10867	chr6	20291666	20292066	+	963	69.0	[5.7237425, 12.247973]	[119, 136]	[]	[]	[20291874, 20291891]	[]
504_1087	chr1	205294542	205294942	+	1000	278.0	[]	[]	[7.6574984]	[141]	[]	[205294773]
504_10870	chr6	159969811	159970211	+	1000	69.0	[]	[]	[11.108711]	[126]	[]	[159970032]
504_10871	chr7	5486613	5487013	+	1000	69.0	[8.580908, 8.580908]	[62, 76]	[]	[]	[5486774, 5486788]	[]
504_10872	chr7	23181602	23182002	+	1000	69.0	[10.737563]	[135]	[]	[]	[23181802]	[]
504_10874	chr7	87238676	87239076	+	858	69.0	[]	[]	[10.737563, 10.737563]	[75, 82]	[]	[87238835, 87238842]
504_10875	chr7	101576955	101577355	+	1000	69.0	[]	[]	[10.737563]	[93]	[]	[101577138]
504_1088	chr10	5472488	5472888	+	1000	278.0	[]	[]	[6.0331016]	[139]	[]	[5472652]
504_10882	chr8	38247766	38248166	+	1000	69.0	[12.247973]	[241]	[12.247973]	[217]	[38248014]	[38247990]
504_10883	chr8	98944654	98945054	+	680	69.0	[]	[]	[12.247973]	[126]	[]	[98944807]
504_10886	chr8	141036023	141036423	+	1000	69.0	[]	[]	[5.7237425]	[129]	[]	[141036230]
504_10890	chr9	131373646	131374046	+	880	69.0	[12.247973]	[174]	[]	[]	[131373842]	[]
504_10893	chrX	115449804	115450204	+	1000	69.0	[6.4042497]	[152]	[12.247973]	[102]	[115450015]	[115449965]
504_10895	chr1	35810457	35810857	+	1000	68.5	[11.108711]	[191]	[]	[]	[35810682]	[]
504_10896	chr1	40078497	40078897	+	1000	68.5	[12.247973]	[108]	[11.108711]	[168]	[40078683]	[40078743]
504_109	chr12	31757072	31757472	+	1000	591.5	[]	[]	[11.876825]	[114]	[]	[31757281]
504_1090	chr7	64999416	64999816	+	1000	278.0	[]	[]	[11.108711, 12.247973]	[141, 169]	[]	[64999599, 64999627]
504_10903	chr1	201423654	201424054	+	1000	68.5	[]	[]	[12.247973, 10.737563]	[135, 142]	[]	[201423871, 201423878]
504_10904	chr1	228072458	228072858	+	1000	68.5	[11.108711]	[223]	[]	[]	[228072707]	[]
504_10908	chr11	2898777	2899177	+	1000	68.5	[5.7237425]	[166]	[]	[]	[2898958]	[]
504_10909	chr11	18775596	18775996	+	1000	68.5	[11.876825]	[104]	[11.876825]	[81]	[18775798]	[18775775]
504_1091	chr10	122861729	122862129	+	1000	277.5	[]	[]	[8.79676, 8.79676, 6.0948906]	[87, 111, 135]	[]	[122861902, 122861926, 122861950]
504_10910	chr11	22832637	22833037	+	1000	68.5	[]	[]	[11.876825]	[113]	[]	[22832824]
504_10911	chr11	32379623	32380023	+	961	68.5	[]	[]	[10.737563]	[133]	[]	[32379834]
504_10912	chr11	61347949	61348349	+	1000	68.5	[]	[]	[11.876825, 11.876825]	[123, 174]	[]	[61348143, 61348194]
504_10913	chr11	66935086	66935486	+	1000	68.5	[8.580908]	[349]	[]	[]	[66935308]	[]
504_10914	chr11	94676733	94677133	+	1000	68.5	[11.876825]	[125]	[]	[]	[94676911]	[]
504_10918	chr12	131335593	131335993	+	1000	68.5	[]	[]	[11.108711]	[114]	[]	[131335799]
504_10919	chr14	22336937	22337337	+	1000	68.5	[]	[]	[11.108711]	[122]	[]	[22337149]
504_1092	chr4	48804890	48805290	+	1000	277.5	[8.79676]	[139]	[11.876825]	[126]	[48805112]	[48805099]
504_10921	chr14	69606242	69606642	+	1000	68.5	[]	[]	[11.876825]	[212]	[]	[69606429]
504_10923	chr14	90557148	90557548	+	971	68.5	[]	[]	[11.876825]	[166]	[]	[90557350]
504_10929	chr15	95531220	95531620	+	1000	68.5	[]	[]	[12.247973]	[208]	[]	[95531416]
504_1093	chr19	28546191	28546591	+	1000	277.0	[]	[]	[12.247973]	[132]	[]	[28546410]
504_10932	chr16	79400830	79401230	+	988	68.5	[6.0331016]	[166]	[]	[]	[79401062]	[]
504_10934	chr17	37609183	37609583	+	817	68.5	[7.441646]	[184]	[]	[]	[37609428]	[]
504_10935	chr17	75172066	75172466	+	1000	68.5	[]	[]	[11.876825]	[288]	[]	[75172253]
504_10936	chr18	3616971	3617371	+	1000	68.5	[]	[]	[10.737563]	[130]	[]	[3617128]
504_10937	chr19	348523	348923	+	1000	68.5	[]	[]	[10.737563]	[137]	[]	[348719]
504_10938	chr19	1101970	1102370	+	1000	68.5	[11.108711]	[149]	[]	[]	[1102184]	[]
504_1094	chr19	40897186	40897586	+	1000	277.0	[]	[]	[12.247973]	[90]	[]	[40897344]
504_10940	chr19	4557702	4558102	+	1000	68.5	[7.441646]	[180]	[]	[]	[4557885]	[]
504_10941	chr19	6357108	6357508	+	1000	68.5	[]	[]	[11.876825]	[170]	[]	[6357274]
504_10944	chr19	43701500	43701900	+	648	68.5	[7.6574984]	[149]	[]	[]	[43701678]	[]
504_10945	chr2	30511099	30511499	+	997	68.5	[]	[]	[5.7237425]	[78]	[]	[30511257]
504_10948	chr2	70565387	70565787	+	1000	68.5	[]	[]	[12.247973, 12.247973]	[190, 197]	[]	[70565587, 70565594]
504_10949	chr2	86199376	86199776	+	1000	68.5	[8.580908]	[120]	[]	[]	[86199531]	[]
504_10950	chr20	32570481	32570881	+	1000	68.5	[]	[]	[11.108711]	[109]	[]	[32570677]
504_10954	chr3	25687458	25687858	+	1000	68.5	[]	[]	[10.737563]	[123]	[]	[25687674]
504_10958	chr3	122510975	122511375	+	1000	68.5	[]	[]	[7.6574984, 10.737563, 10.737563]	[248, 301, 321]	[]	[122511143, 122511196, 122511216]
504_1096	chr8	89729129	89729529	+	1000	277.0	[]	[]	[8.79676]	[68]	[]	[89729284]
504_10960	chr3	172024674	172025074	+	1000	68.5	[]	[]	[11.876825]	[181]	[]	[172024919]
504_10962	chr4	7648111	7648511	+	1000	68.5	[10.737563]	[171]	[6.0948906]	[143]	[7648332]	[7648304]
504_10963	chr5	177494272	177494672	+	1000	68.5	[12.247973]	[107]	[]	[]	[177494431]	[]
504_1097	chrX	41442294	41442694	+	1000	276.5	[]	[]	[12.247973]	[97]	[]	[41442481]
504_10971	chr7	23525652	23526052	+	1000	68.5	[]	[]	[11.876825]	[127]	[]	[23525823]
504_10974	chr7	99472251	99472651	+	1000	68.5	[]	[]	[8.580908]	[196]	[]	[99472500]
