#PeakID(python scan_motif.py ./ENCODE_processed_files/E2F7_idr.fa E2F7 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
103_11298	chr2	170299037	170299437	+	562	26.5	[]	[]	[8.3977785]	[94]	[]	[170299200]
103_113	chr5	40755883	40756283	+	1000	222.5	[]	[]	[13.948019]	[104]	[]	[40756076]
103_11303	chr20	818728	819128	+	704	26.5	[8.468314, 7.2898073]	[78, 87]	[]	[]	[818888, 818897]	[]
103_11315	chr20	63864002	63864402	+	567	26.5	[4.3509426]	[130]	[]	[]	[63864165]	[]
103_11325	chr21	42878681	42879081	+	705	26.5	[]	[]	[8.3977785]	[149]	[]	[42878902]
103_11326	chr21	42942246	42942646	+	656	26.5	[15.05599]	[120]	[]	[]	[42942453]	[]
103_11328	chr21	46153351	46153751	+	672	26.5	[8.3977785]	[220]	[]	[]	[46153588]	[]
103_11329	chr21	46635744	46636144	+	711	26.5	[8.3977785, 8.3977785]	[202, 212]	[]	[]	[46635977, 46635987]	[]
103_11336	chr22	19378966	19379366	+	655	26.5	[8.468314, 8.3977785]	[107, 140]	[]	[]	[19379124, 19379157]	[]
103_1136	chr19	3435036	3435436	+	1000	56.0	[]	[]	[15.05599]	[126]	[]	[3435257]
103_11379	chr3	47522042	47522442	+	676	26.5	[]	[]	[8.933427]	[140]	[]	[47522237]
103_11383	chr3	80733468	80733868	+	587	26.5	[]	[]	[15.05599]	[135]	[]	[80733666]
103_11384	chr3	128549141	128549541	+	597	26.5	[15.05599]	[95]	[]	[]	[128549334]	[]
103_1139	chr21	44854746	44855146	+	1000	56.0	[8.3977785]	[101]	[]	[]	[44854935]	[]
103_11390	chr3	170181330	170181730	+	694	26.5	[4.3509426]	[107]	[]	[]	[170181533]	[]
103_11419	chr5	54738573	54738973	+	668	26.5	[7.2898073]	[128]	[]	[]	[54738792]	[]
103_11422	chr5	80204837	80205237	+	694	26.5	[]	[]	[7.2898073]	[126]	[]	[80204995]
103_11427	chr5	138450013	138450413	+	609	26.5	[7.2898073]	[152]	[]	[]	[138450191]	[]
103_11434	chr6	2848863	2849263	+	595	26.5	[4.3509426]	[103]	[]	[]	[2849042]	[]
103_11447	chr6	26314004	26314404	+	677	26.5	[]	[]	[8.3977785]	[128]	[]	[26314220]
103_11454	chr6	28923765	28924165	+	693	26.5	[]	[]	[8.3977785]	[144]	[]	[28923928]
103_11460	chr6	41682151	41682551	+	703	26.5	[]	[]	[8.3977785]	[104]	[]	[41682307]
103_11464	chr6	49662137	49662537	+	608	26.5	[]	[]	[8.3977785]	[177]	[]	[49662322]
103_1147	chr22	41205013	41205413	+	1000	56.0	[8.3977785]	[83]	[8.3977785]	[105]	[41205187]	[41205209]
103_1148	chr3	8963306	8963706	+	1000	56.0	[]	[]	[4.3509426]	[119]	[]	[8963501]
103_11484	chr6	159988254	159988654	+	688	26.5	[]	[]	[8.468314]	[117]	[]	[159988427]
103_115	chr16	74666723	74667123	+	1000	217.0	[8.3977785]	[81]	[]	[]	[74666897]	[]
103_1151	chr4	82430249	82430649	+	1000	56.0	[7.2898073, 15.05599]	[107, 127]	[]	[]	[82430441, 82430461]	[]
103_11526	chr7	139387784	139388184	+	685	26.5	[7.2898073]	[88]	[]	[]	[139387971]	[]
103_1153	chr5	82969211	82969611	+	1000	56.0	[]	[]	[15.05599]	[104]	[]	[82969389]
103_11530	chr7	148262834	148263234	+	676	26.5	[8.3977785]	[83]	[]	[]	[148263017]	[]
103_11538	chr8	22366805	22367205	+	633	26.5	[13.948019]	[160]	[]	[]	[22367017]	[]
103_11539	chr8	22604427	22604827	+	708	26.5	[7.2898073]	[163]	[4.3509426, 7.2898073]	[109, 167]	[22604649]	[22604595, 22604653]
103_11545	chr8	101098418	101098818	+	620	26.5	[8.933427]	[124]	[]	[]	[101098641]	[]
103_11551	chr9	93668546	93668946	+	626	26.5	[8.3977785]	[126]	[]	[]	[93668750]	[]
103_11552	chr9	97980250	97980650	+	542	26.5	[]	[]	[8.3977785]	[98]	[]	[97980428]
103_11557	chr9	126491232	126491632	+	618	26.5	[]	[]	[11.009154]	[150]	[]	[126491437]
103_11561	chr9	128246494	128246894	+	604	26.5	[8.3977785, 8.3977785]	[111, 122]	[]	[]	[128246697, 128246708]	[]
103_11563	chr9	128783545	128783945	+	710	26.5	[8.3977785]	[180]	[]	[]	[128783730]	[]
103_11564	chr9	129698295	129698695	+	619	26.5	[15.05599]	[115]	[]	[]	[129698502]	[]
103_11565	chr9	129726633	129727033	+	680	26.5	[13.948019]	[133]	[]	[]	[129726820]	[]
103_1157	chr6	33322481	33322881	+	1000	56.0	[15.05599]	[165]	[]	[]	[33322694]	[]
103_11573	chrX	101932062	101932462	+	681	26.5	[]	[]	[7.2898073]	[96]	[]	[101932258]
103_11575	chrX	130121059	130121459	+	549	26.5	[]	[]	[4.3509426]	[156]	[]	[130121303]
103_11578	chrX	153226409	153226809	+	715	26.5	[]	[]	[8.468314]	[92]	[]	[153226590]
103_11579	chrX	153928257	153928657	+	677	26.5	[8.3977785]	[199]	[8.3977785]	[159]	[153928488]	[153928448]
103_11582	chr1	3771876	3772276	+	657	26.0	[15.05599]	[221]	[]	[]	[3772116]	[]
103_11583	chr1	8374796	8375196	+	632	26.0	[15.05599]	[202]	[]	[]	[8375031]	[]
103_1159	chr6	157667252	157667652	+	1000	56.0	[]	[]	[8.3977785]	[65]	[]	[157667412]
103_11592	chr1	16194441	16194841	+	634	26.0	[]	[]	[8.3977785]	[123]	[]	[16194663]
103_1160	chr8	119855646	119856046	+	1000	56.0	[8.3977785]	[73]	[8.3977785]	[103]	[119855815]	[119855845]
103_11606	chr1	27857978	27858378	+	661	26.0	[8.3977785]	[141]	[8.3977785]	[90]	[27858203]	[27858152]
103_11607	chr1	28249892	28250292	+	641	26.0	[8.3977785]	[114]	[]	[]	[28250106]	[]
103_11614	chr1	37860013	37860413	+	673	26.0	[]	[]	[8.3977785]	[142]	[]	[37860244]
103_11626	chr1	61141681	61142081	+	661	26.0	[]	[]	[8.3977785]	[71]	[]	[61141850]
103_11629	chr1	70411262	70411662	+	657	26.0	[8.3977785]	[139]	[]	[]	[70411446]	[]
103_1163	chr1	236604335	236604735	+	1000	55.5	[]	[]	[8.3977785]	[148]	[]	[236604579]
103_11631	chr1	99808877	99809277	+	644	26.0	[]	[]	[8.3977785]	[137]	[]	[99809088]
103_11634	chr1	109198112	109198512	+	554	26.0	[8.3977785]	[137]	[]	[]	[109198318]	[]
103_11643	chr1	119859617	119860017	+	612	26.0	[]	[]	[7.2898073]	[114]	[]	[119859827]
103_11650	chr1	155562096	155562496	+	585	26.0	[]	[]	[8.3977785]	[182]	[]	[155562298]
103_11651	chr1	156123320	156123720	+	634	26.0	[8.3977785]	[165]	[]	[]	[156123562]	[]
103_11652	chr1	156125147	156125547	+	604	26.0	[]	[]	[15.05599]	[183]	[]	[156125364]
103_11660	chr1	168224528	168224928	+	674	26.0	[8.3977785, 8.3977785]	[148, 169]	[]	[]	[168224707, 168224728]	[]
103_11662	chr1	172443897	172444297	+	662	26.0	[]	[]	[8.3977785]	[192]	[]	[172444123]
103_11665	chr1	185316790	185317190	+	637	26.0	[]	[]	[15.05599]	[144]	[]	[185317019]
103_1167	chr14	21383964	21384364	+	1000	55.5	[]	[]	[7.2898073, 7.2898073]	[110, 133]	[]	[21384138, 21384161]
103_1168	chr15	40104831	40105231	+	1000	55.5	[8.3977785, 8.3977785, 8.3977785]	[96, 104, 129]	[]	[]	[40105005, 40105013, 40105038]	[]
103_11687	chr1	234700101	234700501	+	603	26.0	[]	[]	[8.3977785]	[149]	[]	[234700297]
103_11689	chr1	234894005	234894405	+	625	26.0	[8.3977785]	[78]	[]	[]	[234894181]	[]
103_11693	chr10	3809620	3810020	+	558	26.0	[8.468314]	[126]	[4.3509426]	[88]	[3809830]	[3809792]
103_11720	chr11	47153133	47153533	+	641	26.0	[15.05599]	[132]	[]	[]	[47153304]	[]
103_11721	chr11	47177120	47177520	+	651	26.0	[]	[]	[4.3509426]	[64]	[]	[47177279]
103_11725	chr11	65638337	65638737	+	661	26.0	[4.3509426]	[156]	[]	[]	[65638580]	[]
103_11726	chr11	66371998	66372398	+	677	26.0	[8.3977785]	[71]	[7.2898073]	[106]	[66372159]	[66372194]
103_11728	chr11	72223304	72223704	+	653	26.0	[]	[]	[4.3509426]	[80]	[]	[72223481]
103_11730	chr11	73875880	73876280	+	610	26.0	[4.3509426, 8.3977785]	[80, 128]	[8.3977785]	[67]	[73876045, 73876093]	[73876032]
103_11739	chr12	25386157	25386557	+	621	26.0	[]	[]	[8.3977785]	[215]	[]	[25386399]
103_11749	chr12	56634464	56634864	+	666	26.0	[]	[]	[7.2898073]	[136]	[]	[56634654]
103_1175	chr19	55653692	55654092	+	1000	55.5	[]	[]	[15.05599]	[156]	[]	[55653886]
103_11752	chr12	109845319	109845719	+	675	26.0	[]	[]	[8.468314, 7.2898073]	[154, 162]	[]	[109845551, 109845559]
103_11758	chr13	46281665	46282065	+	634	26.0	[8.3977785]	[166]	[]	[]	[46281872]	[]
103_11777	chr15	42575689	42576089	+	642	26.0	[]	[]	[4.3509426, 8.3977785]	[67, 129]	[]	[42575847, 42575909]
103_11781	chr15	57706407	57706807	+	680	26.0	[]	[]	[4.3509426]	[81]	[]	[57706581]
103_11787	chr15	96327294	96327694	+	694	26.0	[8.3977785]	[115]	[]	[]	[96327457]	[]
103_11789	chr16	2682179	2682579	+	684	26.0	[8.3977785]	[132]	[7.2898073]	[136]	[2682371]	[2682375]
103_1179	chr22	20206080	20206480	+	1000	55.5	[]	[]	[8.3977785]	[173]	[]	[20206266]
103_11791	chr16	10743614	10744014	+	658	26.0	[9.901183]	[82]	[8.3977785, 8.3977785]	[116, 154]	[10743774]	[10743808, 10743846]
103_11799	chr16	57712489	57712889	+	614	26.0	[]	[]	[4.3509426]	[155]	[]	[57712726]
103_118	chr22	20496195	20496595	+	1000	210.5	[8.3977785, 8.3977785]	[122, 167]	[]	[]	[20496400, 20496445]	[]
103_11802	chr16	87915940	87916340	+	573	26.0	[4.3509426]	[125]	[]	[]	[87916120]	[]
103_11803	chr16	89816723	89817123	+	630	26.0	[8.3977785]	[85]	[8.3977785, 7.2898073]	[90, 159]	[89816877]	[89816882, 89816951]
103_11807	chr17	7280677	7281077	+	548	26.0	[7.360343]	[157]	[]	[]	[7280899]	[]
103_11812	chr17	42624210	42624610	+	652	26.0	[]	[]	[8.3977785]	[92]	[]	[42624377]
103_11814	chr17	44533422	44533822	+	638	26.0	[8.933427]	[198]	[]	[]	[44533635]	[]
103_11822	chr17	59707139	59707539	+	621	26.0	[]	[]	[8.468314]	[75]	[]	[59707311]
103_11824	chr17	60389765	60390165	+	595	26.0	[4.3509426]	[174]	[8.468314]	[136]	[60389969]	[60389931]
103_11828	chr17	78140046	78140446	+	662	26.0	[]	[]	[8.3977785]	[97]	[]	[78140227]
103_11835	chr18	9912002	9912402	+	594	26.0	[]	[]	[8.468314]	[175]	[]	[9912180]
103_11841	chr19	2974437	2974837	+	664	26.0	[8.3977785]	[78]	[]	[]	[2974615]	[]
103_11843	chr19	6771634	6772034	+	546	26.0	[]	[]	[8.3977785]	[149]	[]	[6771836]
103_11844	chr19	7637592	7637992	+	648	26.0	[8.3977785]	[128]	[]	[]	[7637763]	[]
103_11847	chr19	11528730	11529130	+	560	26.0	[8.3977785]	[153]	[]	[]	[11528922]	[]
103_11851	chr19	17226200	17226600	+	602	26.0	[4.3509426]	[129]	[]	[]	[17226404]	[]
103_11852	chr19	18291796	18292196	+	614	26.0	[]	[]	[8.3977785]	[133]	[]	[18292024]
103_11855	chr19	35748142	35748542	+	653	26.0	[8.3977785]	[103]	[7.2898073]	[70]	[35748328]	[35748295]
103_1186	chr8	41528982	41529382	+	1000	55.5	[8.3977785]	[96]	[8.3977785]	[151]	[41529158]	[41529213]
103_11860	chr19	47013069	47013469	+	685	26.0	[]	[]	[8.3977785]	[141]	[]	[47013284]
103_11868	chr19	58278311	58278711	+	633	26.0	[8.3977785]	[101]	[]	[]	[58278484]	[]
103_11874	chr2	38947658	38948058	+	662	26.0	[]	[]	[15.05599]	[146]	[]	[38947873]
103_1188	chr1	156572321	156572721	+	1000	55.0	[8.3977785]	[140]	[]	[]	[156572555]	[]
103_11888	chr2	70190087	70190487	+	674	26.0	[]	[]	[8.3977785]	[142]	[]	[70190238]
103_1189	chr1	205157155	205157555	+	1000	55.0	[8.3977785]	[154]	[]	[]	[205157332]	[]
103_119	chr1	23558340	23558740	+	1000	209.5	[4.3509426, 4.3509426]	[103, 130]	[4.3509426]	[132]	[23558539, 23558566]	[23558568]
103_11902	chr2	216114729	216115129	+	613	26.0	[]	[]	[7.2898073]	[187]	[]	[216114977]
103_11904	chr20	3045671	3046071	+	555	26.0	[]	[]	[8.3977785, 15.05599, 8.3977785]	[97, 130, 157]	[]	[3045845, 3045878, 3045905]
103_11905	chr20	32665290	32665690	+	680	26.0	[]	[]	[8.3977785]	[144]	[]	[32665487]
103_11926	chr22	16601841	16602241	+	662	26.0	[]	[]	[8.3977785]	[136]	[]	[16602009]
103_1193	chr12	55972988	55973388	+	1000	55.0	[]	[]	[8.3977785]	[132]	[]	[55973215]
103_1194	chr12	118016473	118016873	+	1000	55.0	[]	[]	[8.3977785, 9.901183]	[94, 153]	[]	[118016658, 118016717]
103_11956	chr22	37255512	37255912	+	603	26.0	[]	[]	[8.3977785]	[182]	[]	[37255749]
103_11978	chr3	129161043	129161443	+	627	26.0	[]	[]	[7.2898073]	[217]	[]	[129161279]
103_11982	chr3	157572539	157572939	+	616	26.0	[]	[]	[8.3977785]	[200]	[]	[157572772]
103_11984	chr3	184298567	184298967	+	626	26.0	[]	[]	[8.3977785]	[157]	[]	[184298788]
103_11988	chr3	197298242	197298642	+	660	26.0	[]	[]	[8.3977785]	[158]	[]	[197298468]
103_11997	chr4	152536448	152536848	+	624	26.0	[7.2898073]	[111]	[]	[]	[152536641]	[]
103_11998	chr4	154550529	154550929	+	667	26.0	[]	[]	[8.468314]	[210]	[]	[154550777]
103_1200	chr20	63864956	63865356	+	1000	55.0	[]	[]	[15.05599]	[169]	[]	[63865191]
103_12008	chr5	141591942	141592342	+	594	26.0	[]	[]	[7.2898073]	[189]	[]	[141592171]
103_1201	chr22	22109689	22110089	+	1000	55.0	[8.3977785, 8.3977785]	[109, 197]	[]	[]	[22109850, 22109938]	[]
103_12011	chr5	169583580	169583980	+	622	26.0	[7.360343]	[114]	[13.948019]	[118]	[169583736]	[169583740]
103_12012	chr5	177591718	177592118	+	686	26.0	[4.3509426]	[156]	[]	[]	[177591926]	[]
103_12016	chr6	13712052	13712452	+	666	26.0	[7.2898073]	[162]	[]	[]	[13712275]	[]
103_12019	chr6	15977247	15977647	+	684	26.0	[4.3509426]	[131]	[]	[]	[15977432]	[]
103_12039	chr6	135052966	135053366	+	622	26.0	[8.3977785]	[207]	[]	[]	[135053200]	[]
103_1204	chr22	23069820	23070220	+	1000	55.0	[7.2898073]	[95]	[]	[]	[23070014]	[]
103_12040	chr6	135321299	135321699	+	624	26.0	[]	[]	[7.2898073]	[184]	[]	[135321521]
103_12042	chr6	137218986	137219386	+	601	26.0	[8.3977785]	[167]	[4.3509426]	[222]	[137219171]	[137219226]
103_12051	chr7	13990906	13991306	+	645	26.0	[]	[]	[8.933427]	[147]	[]	[13991136]
103_12054	chr7	40134512	40134912	+	653	26.0	[7.2898073]	[123]	[8.3977785]	[153]	[40134699]	[40134729]
103_12059	chr7	88220043	88220443	+	601	26.0	[]	[]	[4.3509426]	[95]	[]	[88220229]
103_12067	chr7	123719208	123719608	+	598	26.0	[]	[]	[8.3977785]	[144]	[]	[123719448]
103_1208	chr5	173055993	173056393	+	1000	55.0	[8.3977785]	[127]	[]	[]	[173056197]	[]
103_12095	chr8	124526321	124526721	+	614	26.0	[]	[]	[8.3977785]	[144]	[]	[124526496]
103_12097	chr8	127749922	127750322	+	691	26.0	[8.3977785]	[137]	[]	[]	[127750137]	[]
103_12101	chr8	144019918	144020318	+	562	26.0	[8.933427]	[164]	[]	[]	[144020122]	[]
103_1212	chr9	130835531	130835931	+	1000	55.0	[7.360343]	[160]	[]	[]	[130835777]	[]
103_12120	chr9	130980120	130980520	+	562	26.0	[8.3977785]	[129]	[]	[]	[130980303]	[]
103_12128	chrX	154370932	154371332	+	621	26.0	[7.2898073]	[222]	[7.360343]	[145]	[154371171]	[154371094]
103_12143	chr1	24705233	24705633	+	613	25.5	[4.3509426]	[215]	[]	[]	[24705454]	[]
103_12145	chr1	26112447	26112847	+	629	25.5	[]	[]	[8.3977785]	[143]	[]	[26112608]
103_12147	chr1	27479679	27480079	+	552	25.5	[8.3977785]	[60]	[]	[]	[27479831]	[]
103_12153	chr1	28887753	28888153	+	631	25.5	[8.3977785]	[221]	[]	[]	[28887991]	[]
103_12159	chr1	40948829	40949229	+	601	25.5	[]	[]	[8.3977785]	[97]	[]	[40949015]
103_12165	chr1	51234190	51234590	+	641	25.5	[8.3977785]	[85]	[]	[]	[51234375]	[]
103_12167	chr1	66934225	66934625	+	628	25.5	[]	[]	[4.3509426]	[176]	[]	[66934462]
103_12169	chr1	84506191	84506591	+	601	25.5	[]	[]	[4.3509426]	[235]	[]	[84506441]
103_1217	chr15	90901745	90902145	+	1000	54.5	[]	[]	[8.3977785]	[76]	[]	[90901906]
103_12182	chr1	150578399	150578799	+	648	25.5	[]	[]	[15.05599]	[160]	[]	[150578566]
103_1219	chr16	30092452	30092852	+	1000	54.5	[]	[]	[15.05599]	[98]	[]	[30092641]
103_12197	chr1	185316166	185316566	+	583	25.5	[8.3977785, 7.2898073]	[89, 103]	[8.933427]	[137]	[185316329, 185316343]	[185316377]
103_122	chr12	122527064	122527464	+	1000	205.0	[8.3977785]	[81]	[]	[]	[122527241]	[]
103_1220	chr17	62653249	62653649	+	1000	54.5	[]	[]	[13.948019]	[82]	[]	[62653413]
103_1221	chr18	31738920	31739320	+	1000	54.5	[15.05599]	[119]	[]	[]	[31739112]	[]
103_12218	chr10	24897289	24897689	+	637	25.5	[]	[]	[8.3977785]	[182]	[]	[24897507]
103_12227	chr10	50323391	50323791	+	577	25.5	[8.3977785]	[153]	[]	[]	[50323575]	[]
103_1224	chr19	48637477	48637877	+	1000	54.5	[]	[]	[7.360343, 8.3977785]	[184, 214]	[]	[48637673, 48637703]
103_12243	chr11	4072727	4073127	+	553	25.5	[]	[]	[8.933427]	[147]	[]	[4072950]
103_12249	chr11	61360762	61361162	+	639	25.5	[8.3977785]	[134]	[]	[]	[61360944]	[]
103_1225	chr19	48899918	48900318	+	1000	54.5	[]	[]	[15.05599]	[108]	[]	[48900123]
103_12254	chr11	67390990	67391390	+	630	25.5	[11.009154]	[122]	[]	[]	[67391161]	[]
103_12255	chr11	67428130	67428530	+	600	25.5	[7.2898073]	[206]	[]	[]	[67428354]	[]
103_12258	chr11	75399325	75399725	+	645	25.5	[4.3509426]	[63]	[8.3977785]	[123]	[75399479]	[75399539]
103_1226	chr19	48963718	48964118	+	1000	54.5	[7.2898073, 13.948019]	[100, 116]	[]	[]	[48963906, 48963922]	[]
103_12263	chr11	108497356	108497756	+	656	25.5	[]	[]	[8.3977785]	[137]	[]	[108497590]
103_12274	chr12	92929416	92929816	+	546	25.5	[]	[]	[8.3977785]	[188]	[]	[92929644]
103_12276	chr12	100200415	100200815	+	580	25.5	[]	[]	[4.886591]	[66]	[]	[100200574]
103_1228	chr2	71882918	71883318	+	1000	54.5	[]	[]	[8.3977785]	[89]	[]	[71883077]
103_12282	chr12	116533345	116533745	+	546	25.5	[]	[]	[8.3977785]	[86]	[]	[116533509]
103_12284	chr12	120438013	120438413	+	592	25.5	[8.3977785]	[95]	[]	[]	[120438171]	[]
103_12285	chr12	124992835	124993235	+	609	25.5	[4.3509426, 8.3977785]	[205, 234]	[8.3977785]	[191]	[124993056, 124993085]	[124993042]
103_123	chr17	36948596	36948996	+	1000	203.0	[13.948019]	[133]	[]	[]	[36948828]	[]
103_12305	chr15	64841414	64841814	+	617	25.5	[4.3509426, 8.3977785]	[76, 85]	[8.3977785]	[112]	[64841586, 64841595]	[64841622]
103_12306	chr15	76335681	76336081	+	614	25.5	[]	[]	[8.3977785]	[101]	[]	[76335871]
103_12313	chr16	2008708	2009108	+	629	25.5	[15.05599]	[173]	[]	[]	[2008949]	[]
103_12315	chr16	2970172	2970572	+	540	25.5	[7.2898073]	[231]	[8.3977785]	[187]	[2970412]	[2970368]
103_12336	chr17	41549134	41549534	+	552	25.5	[8.3977785]	[220]	[]	[]	[41549355]	[]
103_12337	chr17	48545883	48546283	+	623	25.5	[8.3977785]	[78]	[]	[]	[48546036]	[]
103_1234	chr6	27472978	27473378	+	1000	54.5	[]	[]	[8.3977785]	[178]	[]	[27473168]
103_12351	chr19	544771	545171	+	618	25.5	[8.3977785, 8.3977785]	[106, 125]	[]	[]	[544971, 544990]	[]
103_12352	chr19	551413	551813	+	670	25.5	[8.3977785, 8.3977785]	[133, 157]	[]	[]	[551628, 551652]	[]
103_12354	chr19	1864074	1864474	+	654	25.5	[8.3977785]	[177]	[]	[]	[1864283]	[]
103_12355	chr19	2019646	2020046	+	558	25.5	[8.3977785]	[216]	[]	[]	[2019871]	[]
103_12357	chr19	4723923	4724323	+	657	25.5	[8.3977785]	[121]	[]	[]	[4724127]	[]
103_12359	chr19	8445543	8445943	+	635	25.5	[8.933427]	[119]	[]	[]	[8445755]	[]
103_1236	chr6	152982112	152982512	+	1000	54.5	[7.2898073]	[118]	[7.2898073, 8.3977785]	[75, 93]	[152982317]	[152982274, 152982292]
103_12362	chr19	11203437	11203837	+	636	25.5	[]	[]	[8.3977785]	[161]	[]	[11203663]
103_12363	chr19	11535652	11536052	+	658	25.5	[]	[]	[4.3509426]	[106]	[]	[11535831]
103_1237	chr7	130205067	130205467	+	1000	54.5	[]	[]	[4.3509426]	[179]	[]	[130205305]
103_12382	chr19	48588876	48589276	+	629	25.5	[]	[]	[8.3977785]	[191]	[]	[48589107]
103_1239	chr7	143902135	143902535	+	1000	54.5	[]	[]	[4.3509426]	[74]	[]	[143902304]
103_12395	chr2	64988161	64988561	+	631	25.5	[8.468314]	[153]	[]	[]	[64988334]	[]
103_12396	chr2	65006368	65006768	+	584	25.5	[]	[]	[8.468314]	[106]	[]	[65006570]
103_124	chr18	658205	658605	+	1000	200.5	[]	[]	[4.3509426, 15.05599, 13.948019]	[88, 119, 147]	[]	[658386, 658417, 658445]
103_12402	chr2	112056123	112056523	+	646	25.5	[]	[]	[8.3977785]	[197]	[]	[112056368]
103_12414	chr20	49935668	49936068	+	657	25.5	[8.3977785]	[156]	[]	[]	[49935885]	[]
103_12418	chr20	57524887	57525287	+	610	25.5	[]	[]	[8.3977785, 4.3509426]	[78, 168]	[]	[57525040, 57525130]
103_12453	chr22	22804682	22805082	+	641	25.5	[]	[]	[8.3977785]	[90]	[]	[22804855]
103_12458	chr22	32572323	32572723	+	602	25.5	[8.3977785]	[141]	[]	[]	[32572475]	[]
103_12461	chr3	12796642	12797042	+	574	25.5	[8.933427]	[116]	[]	[]	[12796819]	[]
103_12469	chr3	45210534	45210934	+	635	25.5	[]	[]	[8.3977785]	[122]	[]	[45210743]
103_12471	chr3	46629841	46630241	+	618	25.5	[]	[]	[8.3977785]	[150]	[]	[46630000]
103_12481	chr3	184363295	184363695	+	603	25.5	[]	[]	[8.3977785]	[110]	[]	[184363495]
103_12485	chr3	196444491	196444891	+	576	25.5	[]	[]	[7.2898073]	[73]	[]	[196444656]
103_1250	chr1	16895976	16896376	+	1000	54.0	[4.886591]	[56]	[]	[]	[16896128]	[]
103_12501	chr5	1633906	1634306	+	638	25.5	[]	[]	[8.3977785]	[158]	[]	[1634068]
103_12505	chr5	60699902	60700302	+	543	25.5	[8.3977785]	[159]	[4.3509426]	[119]	[60700134]	[60700094]
103_12511	chr5	112860925	112861325	+	638	25.5	[8.3977785]	[132]	[7.360343]	[174]	[112861111]	[112861153]
103_12517	chr5	149551608	149552008	+	595	25.5	[7.2898073]	[171]	[]	[]	[149551836]	[]
103_12519	chr5	181247348	181247748	+	643	25.5	[]	[]	[8.468314]	[159]	[]	[181247597]
103_12543	chr6	37125769	37126169	+	635	25.5	[7.2898073, 4.3509426]	[105, 139]	[7.2898073]	[141]	[37125941, 37125975]	[37125977]
103_1256	chr12	55966628	55967028	+	1000	54.0	[]	[]	[8.3977785, 8.3977785]	[109, 127]	[]	[55966803, 55966821]
103_12568	chr7	5555396	5555796	+	592	25.5	[]	[]	[8.3977785]	[91]	[]	[5555569]
103_12577	chr7	76599245	76599645	+	556	25.5	[]	[]	[4.3509426]	[145]	[]	[76599444]
103_12578	chr7	92997725	92998125	+	591	25.5	[8.3977785, 8.3977785]	[134, 211]	[]	[]	[92997882, 92997959]	[]
103_12579	chr7	100604485	100604885	+	582	25.5	[]	[]	[8.3977785]	[145]	[]	[100604683]
103_126	chr7	153413879	153414279	+	1000	195.5	[]	[]	[8.3977785]	[87]	[]	[153414063]
103_1260	chr14	68763010	68763410	+	1000	54.0	[15.05599]	[115]	[]	[]	[68763224]	[]
103_12601	chr7	149065293	149065693	+	658	25.5	[8.3977785]	[199]	[]	[]	[149065499]	[]
103_12602	chr7	152759943	152760343	+	586	25.5	[]	[]	[8.3977785]	[135]	[]	[152760117]
103_12624	chr9	94164864	94165264	+	615	25.5	[8.3977785]	[184]	[]	[]	[94165061]	[]
103_12628	chr9	98575709	98576109	+	654	25.5	[8.3977785]	[133]	[]	[]	[98575887]	[]
103_1263	chr17	45148298	45148698	+	1000	54.0	[]	[]	[8.3977785]	[130]	[]	[45148510]
103_12634	chr9	135893108	135893508	+	651	25.5	[]	[]	[8.3977785, 8.3977785, 8.3977785]	[113, 122, 177]	[]	[135893290, 135893299, 135893354]
103_12636	chr9	136791587	136791987	+	624	25.5	[8.3977785]	[186]	[]	[]	[136791821]	[]
103_12637	chr9	137227650	137228050	+	648	25.5	[]	[]	[8.3977785, 8.3977785]	[69, 120]	[]	[137227810, 137227861]
103_12638	chrUn_GL000219v1	49226	49626	+	590	25.5	[]	[]	[8.3977785]	[177]	[]	[49476]
103_12639	chrX	38801098	38801498	+	646	25.5	[4.3509426]	[86]	[]	[]	[38801254]	[]
103_1264	chr2	215619016	215619416	+	1000	54.0	[]	[]	[8.3977785, 8.3977785]	[113, 158]	[]	[215619213, 215619258]
103_12640	chrX	47116454	47116854	+	607	25.5	[]	[]	[8.3977785]	[148]	[]	[47116679]
103_12644	chr1	966642	967042	+	573	25.0	[7.2898073]	[178]	[]	[]	[966848]	[]
103_12649	chr1	15423972	15424372	+	597	25.0	[4.3509426]	[89]	[]	[]	[15424144]	[]
103_1265	chr20	266606	267006	+	1000	54.0	[]	[]	[8.3977785, 11.009154]	[141, 161]	[]	[266837, 266857]
103_12656	chr1	24415473	24415873	+	598	25.0	[8.3977785]	[182]	[4.886591]	[217]	[24415672]	[24415707]
103_1266	chr20	44966208	44966608	+	1000	54.0	[4.3509426, 7.2898073]	[77, 143]	[]	[]	[44966376, 44966442]	[]
103_12662	chr1	27660158	27660558	+	555	25.0	[8.3977785]	[153]	[]	[]	[27660362]	[]
103_12665	chr1	28770775	28771175	+	634	25.0	[8.3977785, 8.3977785]	[133, 164]	[]	[]	[28770934, 28770965]	[]
103_12666	chr1	30801747	30802147	+	606	25.0	[]	[]	[7.2898073]	[171]	[]	[30801973]
103_12669	chr1	40073198	40073598	+	645	25.0	[4.3509426, 8.3977785]	[126, 189]	[]	[]	[40073358, 40073421]	[]
