#PeakID(python identify_motif.py ./ENCODE_processed_files/MYC_idr.fa MYC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
640_1093	chr2	167940944	167941344	+	1000	252.0	[8.415787]	[71]	[9.081068]	[72]	[167941113]	[167941114]
640_10930	chr3	38649640	38650040	+	1000	78.0	[9.957076]	[104]	[12.820818]	[105]	[38649833]	[38649834]
640_10931	chr3	123642313	123642713	+	1000	78.0	[12.820818]	[58]	[9.3206]	[59]	[123642469]	[123642470]
640_10933	chr3	142225435	142225835	+	1000	78.0	[7.4328523]	[100]	[]	[]	[142225622]	[]
640_10935	chr3	169966544	169966944	+	1000	78.0	[7.2921777]	[168]	[]	[]	[169966790]	[]
640_10936	chr3	170765396	170765796	+	1000	78.0	[]	[]	[9.081068]	[99]	[]	[170765593]
640_10938	chr3	178271693	178272093	+	1000	78.0	[8.334265]	[141]	[7.5613456]	[142]	[178271922]	[178271923]
640_10946	chr4	139666969	139667369	+	1000	78.0	[12.820818]	[108]	[12.820818]	[109]	[139667163]	[139667164]
640_10948	chr5	1174378	1174778	+	1000	78.0	[7.3984704]	[99]	[7.4328523]	[100]	[1174572]	[1174573]
640_10956	chr5	136087925	136088325	+	1000	78.0	[9.957076, 7.3538165]	[104, 142]	[12.820818]	[105]	[136088129, 136088167]	[136088130]
640_10962	chr6	8435354	8435754	+	1000	78.0	[]	[]	[8.344066]	[157]	[]	[8435567]
640_10965	chr6	42086298	42086698	+	1000	78.0	[12.820818]	[99]	[9.859796]	[100]	[42086482]	[42086483]
640_10968	chr6	125957839	125958239	+	1000	78.0	[7.981569]	[102]	[]	[]	[125958038]	[]
640_1097	chr11	68903577	68903977	+	1000	251.0	[]	[]	[8.415534]	[99]	[]	[68903761]
640_10975	chr7	107010139	107010539	+	1000	78.0	[7.4328523]	[114]	[]	[]	[107010349]	[]
640_10987	chr9	99104650	99105050	+	1000	78.0	[8.344066]	[121]	[8.415534]	[122]	[99104855]	[99104856]
640_10988	chr9	108963453	108963853	+	1000	78.0	[9.957076]	[59]	[12.820818]	[60]	[108963605]	[108963606]
640_10990	chr9	128208965	128209365	+	1000	78.0	[12.820818, 8.415787]	[81, 110]	[9.957076, 8.415787]	[82, 113]	[128209145, 128209174]	[128209146, 128209177]
640_10991	chr9	129684509	129684909	+	1000	78.0	[12.820818]	[117]	[12.820818]	[118]	[129684716]	[129684717]
640_10996	chrX	153411157	153411557	+	1000	78.0	[]	[]	[8.344066]	[95]	[]	[153411343]
640_10998	chr1	8542144	8542544	+	1000	77.0	[]	[]	[7.2921777]	[84]	[]	[8542318]
640_11001	chr1	18597411	18597811	+	1000	77.0	[8.344066]	[123]	[]	[]	[18597619]	[]
640_11003	chr1	65147308	65147708	+	1000	77.0	[]	[]	[12.820818]	[97]	[]	[65147459]
640_11006	chr1	101291692	101292092	+	1000	77.0	[12.820818]	[118]	[9.957076]	[119]	[101291901]	[101291902]
640_11015	chr1	226870291	226870691	+	1000	77.0	[8.344066, 7.5613456]	[109, 150]	[8.415534, 8.334265]	[110, 151]	[226870461, 226870502]	[226870462, 226870503]
640_11016	chr1	241944731	241945131	+	1000	77.0	[7.1483927]	[134]	[]	[]	[241944948]	[]
640_11018	chr10	70600806	70601206	+	1000	77.0	[]	[]	[9.081068]	[101]	[]	[70601001]
640_11019	chr10	73991841	73992241	+	1000	77.0	[9.3206]	[119]	[12.820818]	[120]	[73992051]	[73992052]
640_11023	chr10	103368478	103368878	+	1000	77.0	[8.415787]	[100]	[]	[]	[103368670]	[]
640_11025	chr11	4636865	4637265	+	1000	77.0	[7.3805842]	[83]	[7.981569]	[84]	[4637044]	[4637045]
640_11026	chr11	27362881	27363281	+	1000	77.0	[12.820818]	[113]	[9.957076]	[114]	[27363070]	[27363071]
640_11027	chr11	75406293	75406693	+	1000	77.0	[]	[]	[9.081068]	[144]	[]	[75406535]
640_11034	chr12	1804462	1804862	+	1000	77.0	[9.081068]	[67]	[]	[]	[1804617]	[]
640_11036	chr12	50936841	50937241	+	1000	77.0	[9.957076]	[130]	[9.957076]	[131]	[50937071]	[50937072]
640_11037	chr12	54360844	54361244	+	1000	77.0	[]	[]	[7.5613456]	[95]	[]	[54361031]
640_11048	chr14	92739672	92740072	+	1000	77.0	[12.820818]	[130]	[9.957076]	[131]	[92739899]	[92739900]
640_11052	chr15	67878658	67879058	+	1000	77.0	[8.415787]	[151]	[9.081068]	[152]	[67878895]	[67878896]
640_11053	chr15	77493264	77493664	+	1000	77.0	[9.081068]	[92]	[]	[]	[77493446]	[]
640_11054	chr15	92143737	92144137	+	1000	77.0	[12.820818]	[118]	[12.820818]	[119]	[92143942]	[92143943]
640_11056	chr16	695293	695693	+	1000	77.0	[7.3805842, 7.3805842]	[123, 164]	[]	[]	[695492, 695533]	[]
640_11059	chr16	11797285	11797685	+	1000	77.0	[7.1483927]	[95]	[]	[]	[11797459]	[]
640_1106	chr19	45994916	45995316	+	1000	250.0	[12.820818]	[108]	[12.820818]	[109]	[45995122]	[45995123]
640_11061	chr16	24838696	24839096	+	1000	77.0	[]	[]	[7.3538165]	[68]	[]	[24838854]
640_11065	chr16	88993225	88993625	+	1000	77.0	[9.859796]	[116]	[12.820818]	[117]	[88993421]	[88993422]
640_11069	chr17	17305413	17305813	+	1000	77.0	[9.081068]	[110]	[]	[]	[17305610]	[]
640_11075	chr17	40443584	40443984	+	1000	77.0	[7.981569]	[73]	[7.3805842]	[74]	[40443750]	[40443751]
640_11090	chr19	12696452	12696852	+	1000	77.0	[]	[]	[7.981569]	[88]	[]	[12696629]
640_11093	chr19	13335078	13335478	+	1000	77.0	[7.3805842]	[151]	[]	[]	[13335318]	[]
640_11095	chr19	18239304	18239704	+	1000	77.0	[12.820818]	[138]	[9.957076]	[139]	[18239521]	[18239522]
640_11096	chr19	18282724	18283124	+	1000	77.0	[9.957076]	[103]	[9.957076]	[104]	[18282921]	[18282922]
640_11097	chr19	29690912	29691312	+	1000	77.0	[]	[]	[9.081068]	[104]	[]	[29691110]
640_11098	chr19	29887495	29887895	+	1000	77.0	[9.859796]	[130]	[9.859796]	[131]	[29887719]	[29887720]
640_11099	chr19	35040861	35041261	+	1000	77.0	[]	[]	[7.2921777, 7.3538165]	[81, 143]	[]	[35041028, 35041090]
640_111	chr9	98833294	98833694	+	1000	470.0	[9.081068]	[118]	[8.415787]	[119]	[98833507]	[98833508]
640_1110	chr3	195556385	195556785	+	1000	250.0	[9.859796]	[116]	[12.820818]	[117]	[195556600]	[195556601]
640_11100	chr19	38134560	38134960	+	1000	77.0	[9.957076]	[77]	[12.820818]	[78]	[38134734]	[38134735]
640_11101	chr19	40798051	40798451	+	1000	77.0	[]	[]	[8.334265]	[107]	[]	[40798246]
640_11108	chr2	65294698	65295098	+	1000	77.0	[]	[]	[7.981569]	[97]	[]	[65294889]
640_11113	chr2	88627224	88627624	+	1000	77.0	[7.2921777, 8.334265]	[111, 139]	[]	[]	[88627419, 88627447]	[]
640_11115	chr2	112482981	112483381	+	1000	77.0	[8.415787]	[153]	[7.981569, 9.081068]	[94, 154]	[112483222]	[112483163, 112483223]
640_11116	chr2	151669745	151670145	+	1000	77.0	[]	[]	[8.415787]	[149]	[]	[151669969]
640_11117	chr2	201907093	201907493	+	1000	77.0	[9.859796]	[104]	[9.957076]	[105]	[201907284]	[201907285]
640_11119	chr20	1392814	1393214	+	1000	77.0	[8.334265]	[85]	[]	[]	[1392983]	[]
640_11121	chr20	34825599	34825999	+	1000	77.0	[]	[]	[7.3805842]	[132]	[]	[34825824]
640_11126	chr21	37700707	37701107	+	1000	77.0	[9.957076]	[169]	[12.820818]	[170]	[37700923]	[37700924]
640_1113	chr1	12657411	12657811	+	1000	249.0	[9.859796]	[109]	[9.957076]	[110]	[12657613]	[12657614]
640_11134	chr3	12995545	12995945	+	1000	77.0	[7.981569]	[95]	[7.3805842]	[96]	[12995738]	[12995739]
640_11135	chr3	14391020	14391420	+	1000	77.0	[]	[]	[9.081068]	[114]	[]	[14391229]
640_11145	chr4	2389673	2390073	+	1000	77.0	[12.820818]	[80]	[9.957076]	[81]	[2389852]	[2389853]
640_11148	chr4	77820195	77820595	+	1000	77.0	[7.3984704]	[66]	[]	[]	[77820359]	[]
640_11149	chr4	162727305	162727705	+	1000	77.0	[9.859796]	[141]	[12.820818]	[142]	[162727529]	[162727530]
640_1115	chr15	70097694	70098094	+	1000	249.0	[]	[]	[7.981569]	[105]	[]	[70097875]
640_11150	chr4	165476690	165477090	+	1000	77.0	[7.5613456]	[133]	[]	[]	[165476912]	[]
640_11157	chr5	132227728	132228128	+	1000	77.0	[7.2921777]	[125]	[]	[]	[132227914]	[]
640_11160	chr5	151022966	151023366	+	1000	77.0	[12.820818]	[170]	[9.957076]	[171]	[151023201]	[151023202]
640_11173	chr6	107116243	107116643	+	1000	77.0	[9.081068]	[97]	[8.415787]	[98]	[107116435]	[107116436]
640_11174	chr6	111565817	111566217	+	1000	77.0	[8.415787, 8.334265]	[92, 128]	[]	[]	[111566006, 111566042]	[]
640_11187	chr7	150992709	150993109	+	1000	77.0	[8.334265]	[121]	[]	[]	[150992918]	[]
640_11193	chr8	39114227	39114627	+	1000	77.0	[7.981569]	[114]	[7.3805842]	[115]	[39114435]	[39114436]
640_11195	chr8	56993625	56994025	+	1000	77.0	[7.1483927]	[137]	[]	[]	[56993843]	[]
640_11199	chr8	143684253	143684653	+	1000	77.0	[]	[]	[7.2921777]	[73]	[]	[143684420]
640_1120	chr1	223233407	223233807	+	1000	248.0	[8.415787]	[118]	[9.081068, 9.081068]	[89, 119]	[223233623]	[223233594, 223233624]
640_11204	chrX	12965498	12965898	+	1000	77.0	[]	[]	[9.081068]	[79]	[]	[12965672]
640_11206	chrX	153970451	153970851	+	1000	77.0	[9.859796]	[116]	[9.957076]	[117]	[153970657]	[153970658]
640_11207	chrX	153972726	153973126	+	1000	77.0	[7.1483927, 8.344066]	[135, 205]	[]	[]	[153972906, 153972976]	[]
640_11212	chr1	21749793	21750193	+	1000	76.0	[7.3984704]	[105]	[7.4328523]	[106]	[21749976]	[21749977]
640_1122	chr12	6336087	6336487	+	1000	248.0	[12.820818]	[83]	[9.859796]	[84]	[6336261]	[6336262]
640_11228	chr10	28948980	28949380	+	1000	76.0	[]	[]	[8.334265]	[103]	[]	[28949182]
640_11234	chr10	84525073	84525473	+	1000	76.0	[9.859796]	[131]	[9.957076]	[132]	[84525300]	[84525301]
640_1124	chr15	45548727	45549127	+	1000	248.0	[12.820818]	[76]	[9.859796]	[77]	[45548900]	[45548901]
640_11243	chr11	4182086	4182486	+	1000	76.0	[8.415787]	[112]	[]	[]	[4182292]	[]
640_11249	chr11	65873611	65874011	+	1000	76.0	[12.820818]	[95]	[9.3206]	[96]	[65873802]	[65873803]
640_1125	chr15	75864470	75864870	+	1000	248.0	[]	[]	[8.415787]	[99]	[]	[75864667]
640_11254	chr11	123742194	123742594	+	1000	76.0	[12.820818, 9.081068]	[105, 112]	[9.957076]	[106]	[123742398, 123742405]	[123742399]
640_11262	chr12	64737537	64737937	+	1000	76.0	[7.4328523]	[101]	[]	[]	[64737728]	[]
640_11264	chr12	110266325	110266725	+	1000	76.0	[12.820818]	[101]	[9.957076]	[102]	[110266506]	[110266507]
640_11274	chr14_GL000225v1_random	50687	51087	+	1000	76.0	[]	[]	[7.5613456, 7.5613456]	[60, 129]	[]	[50846, 50915]
640_11278	chr15	63093561	63093961	+	1000	76.0	[8.334265]	[107]	[]	[]	[63093766]	[]
640_11282	chr16	351825	352225	+	1000	76.0	[]	[]	[8.415534, 8.415534]	[78, 116]	[]	[351984, 352022]
640_11283	chr16	10944285	10944685	+	1000	76.0	[8.344066, 8.344066]	[99, 129]	[8.415534, 8.415534]	[100, 130]	[10944477, 10944507]	[10944478, 10944508]
640_1129	chr20	4074958	4075358	+	1000	248.0	[9.3206]	[110]	[9.859796]	[111]	[4075164]	[4075165]
640_11290	chr16	85316410	85316810	+	1000	76.0	[8.334265]	[132]	[7.4328523]	[78]	[85316639]	[85316585]
640_11311	chr19	18291620	18292020	+	1000	76.0	[7.5613456]	[134]	[]	[]	[18291850]	[]
640_11315	chr19	45179367	45179767	+	1000	76.0	[]	[]	[7.3805842]	[103]	[]	[45179543]
640_11319	chr2	127003425	127003825	+	1000	76.0	[9.081068]	[87]	[]	[]	[127003610]	[]
640_11320	chr2	135797501	135797901	+	1000	76.0	[8.334265, 7.3538165, 9.859796]	[65, 76, 127]	[9.957076]	[128]	[135797665, 135797676, 135797727]	[135797728]
640_11322	chr2	169734154	169734554	+	1000	76.0	[]	[]	[8.415534, 7.1483927]	[116, 178]	[]	[169734341, 169734403]
640_11325	chr20	25237779	25238179	+	1000	76.0	[9.081068]	[108]	[8.415787]	[109]	[25237945]	[25237946]
640_11326	chr20	44747401	44747801	+	1000	76.0	[9.081068]	[119]	[8.415787]	[120]	[44747581]	[44747582]
640_11331	chr21	21149453	21149853	+	1000	76.0	[9.081068, 9.957076]	[69, 107]	[9.859796]	[108]	[21149617, 21149655]	[21149656]
640_11340	chr3	9987342	9987742	+	1000	76.0	[9.957076]	[123]	[9.859796]	[124]	[9987548]	[9987549]
640_11341	chr3	11774297	11774697	+	1000	76.0	[8.415787]	[102]	[]	[]	[11774498]	[]
640_11343	chr3	47266679	47267079	+	1000	76.0	[8.415787]	[69]	[]	[]	[47266841]	[]
640_11345	chr3	58305996	58306396	+	1000	76.0	[8.415534]	[134]	[8.344066]	[135]	[58306230]	[58306231]
640_11346	chr3	100335539	100335939	+	1000	76.0	[9.957076]	[114]	[12.820818, 7.981569]	[115, 159]	[100335729]	[100335730, 100335774]
640_11348	chr3	171789044	171789444	+	1000	76.0	[]	[]	[9.081068]	[88]	[]	[171789226]
640_11350	chr4	2059045	2059445	+	1000	76.0	[]	[]	[9.081068]	[73]	[]	[2059211]
640_11355	chr5	10317769	10318169	+	1000	76.0	[]	[]	[8.415787]	[113]	[]	[10317966]
640_1136	chr16	3282733	3283133	+	1000	247.0	[8.344066]	[105]	[8.415534]	[106]	[3282934]	[3282935]
640_11365	chr5	150477365	150477765	+	1000	76.0	[9.3206]	[129]	[8.415787, 12.820818]	[75, 130]	[150477589]	[150477535, 150477590]
640_11369	chr5	178074577	178074977	+	1000	76.0	[]	[]	[9.081068]	[81]	[]	[178074742]
640_1137	chr16	89721023	89721423	+	1000	247.0	[8.334265, 8.415534]	[98, 109]	[8.344066]	[110]	[89721216, 89721227]	[89721228]
640_11381	chr6	85680386	85680786	+	1000	76.0	[9.081068]	[126]	[8.415787]	[127]	[85680606]	[85680607]
640_11390	chr7	32658000	32658400	+	1000	76.0	[7.981569]	[139]	[]	[]	[32658233]	[]
640_114	chr7	2354632	2355032	+	1000	467.0	[]	[]	[9.081068]	[93]	[]	[2354824]
640_11400	chr8	144476854	144477254	+	1000	76.0	[7.3984704]	[103]	[]	[]	[144477054]	[]
640_11402	chr9	70607973	70608373	+	1000	76.0	[12.820818]	[106]	[12.820818]	[107]	[70608176]	[70608177]
640_11404	chr9	99105272	99105672	+	1000	76.0	[]	[]	[7.3805842]	[107]	[]	[99105437]
640_11407	chr9	131361285	131361685	+	1000	76.0	[9.957076]	[117]	[7.3538165, 9.859796]	[75, 118]	[131361489]	[131361447, 131361490]
640_11409	chrX	70433795	70434195	+	1000	76.0	[8.334265]	[142]	[]	[]	[70434026]	[]
640_11410	chrX	129972850	129973250	+	1000	76.0	[12.820818]	[103]	[12.820818, 7.1483927]	[104, 123]	[129973046]	[129973047, 129973066]
640_11417	chr1	15833161	15833561	+	1000	75.0	[]	[]	[7.3538165]	[200]	[]	[15833366]
640_11418	chr1	25080534	25080934	+	1000	75.0	[]	[]	[9.081068]	[134]	[]	[25080748]
640_1142	chr3	10143021	10143421	+	1000	247.0	[8.334265]	[102]	[7.5613456]	[103]	[10143218]	[10143219]
640_11420	chr1	27650603	27651003	+	1000	75.0	[12.820818, 9.081068]	[85, 128]	[12.820818, 8.415787, 9.081068]	[86, 129, 137]	[27650785, 27650828]	[27650786, 27650829, 27650837]
640_11428	chr1	61082888	61083288	+	1000	75.0	[]	[]	[9.081068]	[99]	[]	[61083068]
640_11434	chr1	116556633	116557033	+	1000	75.0	[7.3538165, 9.081068]	[63, 128]	[8.415787]	[129]	[116556791, 116556856]	[116556857]
640_11435	chr1	146038055	146038455	+	1000	75.0	[]	[]	[7.2921777]	[124]	[]	[146038265]
640_11448	chr10	22320761	22321161	+	1000	75.0	[7.4328523]	[110]	[]	[]	[22320971]	[]
640_1145	chr6	41545973	41546373	+	1000	247.0	[7.1483927, 9.957076]	[62, 96]	[12.820818]	[97]	[41546124, 41546158]	[41546159]
640_11462	chr11	67276809	67277209	+	1000	75.0	[8.334265]	[130]	[]	[]	[67277034]	[]
640_11466	chr12	3752717	3753117	+	1000	75.0	[9.081068]	[104]	[]	[]	[3752909]	[]
640_11468	chr12	7958625	7959025	+	1000	75.0	[]	[]	[9.081068]	[139]	[]	[7958850]
640_11484	chr14	100068495	100068895	+	1000	75.0	[]	[]	[9.081068]	[100]	[]	[100068685]
640_1149	chr1	36321124	36321524	+	1000	246.0	[]	[]	[8.415787]	[114]	[]	[36321326]
640_11491	chr15	97875353	97875753	+	1000	75.0	[7.3538165]	[142]	[]	[]	[97875556]	[]
640_11493	chr16	727485	727885	+	1000	75.0	[12.820818]	[113]	[9.957076]	[114]	[727694]	[727695]
640_11496	chr16	18212345	18212745	+	1000	75.0	[8.415787]	[121]	[9.081068]	[122]	[18212561]	[18212562]
640_11497	chr16	67017888	67018288	+	1000	75.0	[9.859796]	[146]	[9.957076]	[147]	[67018127]	[67018128]
640_11498	chr16	67248748	67249148	+	1000	75.0	[12.820818]	[72]	[9.957076]	[73]	[67248918]	[67248919]
640_11499	chr16	76634890	76635290	+	1000	75.0	[8.334265]	[144]	[]	[]	[76635127]	[]
640_115	chr6	31739863	31740263	+	1000	465.0	[8.334265]	[94]	[7.3805842]	[64]	[31740045]	[31740015]
640_11505	chr17	7688084	7688484	+	1000	75.0	[7.3805842]	[122]	[7.981569]	[123]	[7688297]	[7688298]
640_11506	chr17	8220698	8221098	+	1000	75.0	[7.3805842]	[152]	[7.981569]	[153]	[8220931]	[8220932]
640_11509	chr17	28034347	28034747	+	1000	75.0	[12.820818]	[91]	[12.820818, 7.3538165]	[92, 153]	[28034533]	[28034534, 28034595]
640_1151	chr1	61076968	61077368	+	1000	246.0	[7.981569]	[100]	[]	[]	[61077168]	[]
640_11513	chr17	44266579	44266979	+	1000	75.0	[]	[]	[7.5613456]	[97]	[]	[44266771]
640_11514	chr17	49515148	49515548	+	1000	75.0	[12.820818]	[118]	[12.820818]	[119]	[49515359]	[49515360]
640_11516	chr17	58184161	58184561	+	1000	75.0	[12.820818]	[117]	[12.820818]	[118]	[58184373]	[58184374]
640_11517	chr17	67217417	67217817	+	1000	75.0	[8.415534]	[130]	[]	[]	[67217623]	[]
640_11518	chr17	75290052	75290452	+	1000	75.0	[9.3206]	[151]	[9.859796]	[152]	[75290300]	[75290301]
640_11520	chr18	35110617	35111017	+	1000	75.0	[]	[]	[8.415787]	[77]	[]	[35110791]
640_11529	chr19	41883435	41883835	+	1000	75.0	[9.957076]	[134]	[9.957076]	[135]	[41883664]	[41883665]
640_11531	chr19	42229791	42230191	+	1000	75.0	[9.859796]	[138]	[9.957076]	[139]	[42230029]	[42230030]
640_11534	chr19	45876206	45876606	+	1000	75.0	[8.334265]	[163]	[7.5613456]	[164]	[45876448]	[45876449]
640_11535	chr19	49213808	49214208	+	1000	75.0	[7.1483927]	[73]	[]	[]	[49213974]	[]
640_11539	chr19	53193088	53193488	+	1000	75.0	[]	[]	[8.415534]	[138]	[]	[53193309]
640_1154	chr10	73252515	73252915	+	1000	246.0	[]	[]	[7.3805842]	[157]	[]	[73252744]
640_11540	chr19	55383634	55384034	+	1000	75.0	[]	[]	[8.415534]	[127]	[]	[55383789]
640_11541	chr19	55503988	55504388	+	1000	75.0	[7.981569, 9.957076]	[118, 135]	[7.3805842, 9.957076]	[119, 136]	[55504199, 55504216]	[55504200, 55504217]
640_1155	chr12	113221679	113222079	+	1000	246.0	[9.3206, 9.957076]	[71, 100]	[12.820818, 12.820818]	[72, 101]	[113221848, 113221877]	[113221849, 113221878]
640_11550	chr2	216013419	216013819	+	1000	75.0	[7.3805842]	[93]	[]	[]	[216013609]	[]
640_11552	chr2	219387682	219388082	+	1000	75.0	[8.415534]	[90]	[]	[]	[219387863]	[]
640_11558	chr20	38860300	38860700	+	1000	75.0	[8.415787]	[106]	[9.081068, 9.081068]	[89, 107]	[38860497]	[38860480, 38860498]
640_1156	chr15	63524332	63524732	+	1000	246.0	[]	[]	[8.334265, 7.1483927]	[107, 116]	[]	[63524537, 63524546]
640_11562	chr21	35652870	35653270	+	1000	75.0	[7.981569]	[116]	[7.3805842]	[117]	[35653084]	[35653085]
640_11565	chr22	24894458	24894858	+	1000	75.0	[12.820818]	[99]	[12.820818]	[100]	[24894657]	[24894658]
640_11571	chr3	23938598	23938998	+	1000	75.0	[8.415787]	[90]	[]	[]	[23938751]	[]
640_11576	chr3	153023890	153024290	+	1000	75.0	[9.081068]	[64]	[]	[]	[153024049]	[]
640_11578	chr3	197031383	197031783	+	1000	75.0	[12.820818]	[101]	[9.3206]	[102]	[197031573]	[197031574]
640_11583	chr4	128723425	128723825	+	1000	75.0	[12.820818]	[152]	[9.859796]	[153]	[128723675]	[128723676]
640_11585	chr5	10335710	10336110	+	1000	75.0	[9.859796]	[99]	[9.957076]	[100]	[10335891]	[10335892]
640_11590	chr5	151447309	151447709	+	1000	75.0	[7.5613456, 9.957076]	[96, 161]	[8.334265, 9.3206]	[97, 162]	[151447494, 151447559]	[151447495, 151447560]
640_11593	chr5	179807249	179807649	+	1000	75.0	[]	[]	[7.3805842]	[142]	[]	[179807456]
640_11595	chr6	10726641	10727041	+	1000	75.0	[9.081068, 7.3984704]	[88, 138]	[]	[]	[10726825, 10726875]	[]
640_11598	chr6	35453245	35453645	+	1000	75.0	[12.820818]	[108]	[9.957076]	[109]	[35453443]	[35453444]
640_11599	chr6	43917857	43918257	+	1000	75.0	[8.415787]	[90]	[9.081068]	[91]	[43918033]	[43918034]
640_11608	chr7	24778901	24779301	+	1000	75.0	[7.3538165]	[82]	[]	[]	[24779062]	[]
640_11609	chr7	44082770	44083170	+	1000	75.0	[]	[]	[8.415534]	[158]	[]	[44083017]
640_11611	chr7	76235051	76235451	+	1000	75.0	[7.3805842]	[89]	[]	[]	[76235234]	[]
640_11613	chr7	105876599	105876999	+	1000	75.0	[8.415534]	[178]	[]	[]	[105876810]	[]
640_11619	chr7	157299723	157300123	+	1000	75.0	[12.820818, 12.820818]	[131, 147]	[12.820818, 12.820818]	[132, 148]	[157299938, 157299954]	[157299939, 157299955]
640_1162	chr1	166489963	166490363	+	1000	245.0	[12.820818]	[113]	[12.820818]	[114]	[166490165]	[166490166]
640_11621	chr8	26382738	26383138	+	1000	75.0	[7.2921777, 9.3206]	[111, 171]	[12.820818]	[172]	[26382923, 26382983]	[26382984]
640_11625	chr8	98085561	98085961	+	1000	75.0	[8.334265, 12.820818]	[64, 144]	[9.859796]	[145]	[98085721, 98085801]	[98085802]
640_11626	chr8	101158862	101159262	+	1000	75.0	[9.081068]	[90]	[]	[]	[101159030]	[]
640_11639	chr1	16545812	16546212	+	1000	74.0	[8.415534]	[62]	[8.344066]	[63]	[16545969]	[16545970]
640_1164	chr12	49264824	49265224	+	1000	245.0	[9.859796]	[122]	[7.3984704, 12.820818]	[91, 123]	[49265029]	[49264998, 49265030]
640_11642	chr1	26306451	26306851	+	1000	74.0	[]	[]	[8.415534]	[96]	[]	[26306636]
640_11645	chr1	31957756	31958156	+	1000	74.0	[8.334265]	[102]	[]	[]	[31957957]	[]
640_11649	chr1	62423758	62424158	+	1000	74.0	[8.415787]	[70]	[9.081068]	[71]	[62423924]	[62423925]
640_11651	chr1	109901715	109902115	+	1000	74.0	[7.3538165]	[74]	[]	[]	[109901885]	[]
640_11655	chr1	150515609	150516009	+	1000	74.0	[12.820818]	[140]	[9.859796]	[141]	[150515842]	[150515843]
640_11656	chr1	155003759	155004159	+	1000	74.0	[9.859796]	[80]	[9.957076]	[81]	[155003937]	[155003938]
640_11657	chr1	156161295	156161695	+	1000	74.0	[8.344066]	[62]	[8.415534]	[63]	[156161450]	[156161451]
640_11659	chr1	157312323	157312723	+	1000	74.0	[7.3538165, 9.081068]	[88, 144]	[]	[]	[157312505, 157312561]	[]
640_11660	chr1	181022639	181023039	+	1000	74.0	[7.5613456]	[174]	[]	[]	[181022815]	[]
640_11666	chr10	24727849	24728249	+	1000	74.0	[]	[]	[8.415534]	[153]	[]	[24728093]
640_11667	chr10	24958679	24959079	+	1000	74.0	[9.081068]	[115]	[]	[]	[24958891]	[]
640_1167	chr19	18161185	18161585	+	1000	245.0	[8.415534]	[102]	[7.5613456, 8.344066]	[94, 103]	[18161370]	[18161362, 18161371]
640_11670	chr10	43293222	43293622	+	1000	74.0	[7.981569]	[141]	[7.3805842]	[142]	[43293453]	[43293454]
640_11671	chr10	70759832	70760232	+	1000	74.0	[9.859796]	[61]	[12.820818]	[62]	[70759984]	[70759985]
640_11673	chr10	93702452	93702852	+	1000	74.0	[12.820818]	[67]	[9.859796]	[68]	[93702605]	[93702606]
640_11676	chr11	33015553	33015953	+	1000	74.0	[]	[]	[8.344066]	[125]	[]	[33015760]
640_11681	chr11	63505897	63506297	+	1000	74.0	[9.081068]	[152]	[]	[]	[63506137]	[]
640_11685	chr11	88484740	88485140	+	1000	74.0	[9.957076]	[87]	[9.859796]	[88]	[88484916]	[88484917]
640_11686	chr11	94639830	94640230	+	1000	74.0	[]	[]	[8.344066]	[134]	[]	[94640040]
640_11688	chr12	4269241	4269641	+	1000	74.0	[12.820818, 8.415534]	[75, 110]	[9.859796, 8.344066]	[76, 111]	[4269408, 4269443]	[4269409, 4269444]
640_1169	chr21	39183227	39183627	+	1000	245.0	[7.3984704]	[75]	[]	[]	[39183391]	[]
640_11695	chr13	37000490	37000890	+	1000	74.0	[]	[]	[7.4328523]	[145]	[]	[37000707]
640_11707	chr15	67178839	67179239	+	1000	74.0	[9.081068]	[95]	[]	[]	[67179030]	[]
640_11709	chr15	90716616	90717016	+	1000	74.0	[8.415534, 9.3206]	[78, 117]	[9.859796]	[118]	[90716790, 90716829]	[90716830]
640_1171	chr5	177390434	177390834	+	1000	245.0	[7.5613456, 12.820818, 7.5613456]	[80, 94, 157]	[12.820818, 8.334265]	[95, 158]	[177390599, 177390613, 177390676]	[177390614, 177390677]
640_11713	chr16	72111667	72112067	+	1000	74.0	[9.957076]	[131]	[8.415787, 12.820818]	[76, 132]	[72111887]	[72111832, 72111888]
640_11721	chr17	34412561	34412961	+	1000	74.0	[12.820818]	[122]	[12.820818]	[123]	[34412771]	[34412772]
640_11725	chr17	50345693	50346093	+	1000	74.0	[9.859796]	[74]	[12.820818]	[75]	[50345854]	[50345855]
