#PeakID(python identify_motif.py ./ENCODE_processed_files/NFE2_idr.fa NFE2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
314_11184	chr1	234729581	234729981	+	1000	86.0	[3.9093606]	[78]	[]	[]	[234729756]	[]
314_11192	chr11	18616051	18616451	+	1000	86.0	[8.706215]	[91]	[10.310684]	[91]	[18616237]	[18616237]
314_11200	chr11	118608433	118608833	+	1000	86.0	[10.376464]	[98]	[8.742208]	[98]	[118608615]	[118608615]
314_11201	chr11	129611950	129612350	+	1000	86.0	[3.7885947]	[118]	[]	[]	[129612163]	[]
314_11209	chr12	75722656	75723056	+	1000	86.0	[15.292928]	[99]	[16.93431]	[99]	[75722851]	[75722851]
314_1121	chr16	19118870	19119270	+	1000	312.0	[10.383591]	[95]	[8.735081]	[95]	[19119063]	[19119063]
314_11217	chr13	51921975	51922375	+	1000	86.0	[14.211601]	[150]	[11.627113]	[150]	[51922219]	[51922219]
314_1122	chr17	82358934	82359334	+	1000	312.0	[6.7177763]	[104]	[6.01237]	[104]	[82359135]	[82359135]
314_11229	chr15	70195753	70196153	+	1000	86.0	[6.01237]	[114]	[6.7177763]	[114]	[70195960]	[70195960]
314_1123	chr19	38543984	38544384	+	1000	312.0	[4.195397, 15.292928]	[75, 101]	[4.326686, 16.93431]	[75, 101]	[38544153, 38544179]	[38544153, 38544179]
314_11232	chr15	97993272	97993672	+	1000	86.0	[12.570218]	[97]	[13.2684965]	[97]	[97993464]	[97993464]
314_11239	chr17	13491148	13491548	+	1000	86.0	[4.326686]	[91]	[4.3377013]	[91]	[13491337]	[13491337]
314_11241	chr17	28818685	28819085	+	1000	86.0	[]	[]	[3.7824428]	[70]	[]	[28818854]
314_11252	chr2	9234734	9235134	+	1000	86.0	[14.211601, 3.8180497]	[84, 152]	[11.627113]	[84]	[9234914, 9234982]	[9234914]
314_11253	chr2	33478180	33478580	+	1000	86.0	[8.735081]	[120]	[10.383591]	[120]	[33478397]	[33478397]
314_11263	chr20	2316851	2317251	+	1000	86.0	[10.376464]	[99]	[8.742208]	[99]	[2317035]	[2317035]
314_11264	chr20	3911914	3912314	+	1000	86.0	[10.383591]	[102]	[8.735081]	[102]	[3912115]	[3912115]
314_11265	chr20	13922207	13922607	+	1000	86.0	[8.735081]	[87]	[10.383591]	[87]	[13922387]	[13922387]
314_1127	chr3	126911387	126911787	+	1000	312.0	[8.735081]	[101]	[10.383591]	[101]	[126911587]	[126911587]
314_11281	chr3	60053512	60053912	+	1000	86.0	[8.735081]	[104]	[10.383591]	[104]	[60053710]	[60053710]
314_11287	chr4	74451139	74451539	+	1000	86.0	[16.93431, 6.64487]	[119, 154]	[15.292928, 6.0406694]	[119, 154]	[74451346, 74451381]	[74451346, 74451381]
314_11294	chr5	76623219	76623619	+	1000	86.0	[10.383591]	[138]	[8.735081]	[138]	[76623433]	[76623433]
314_11296	chr5	154369628	154370028	+	1000	86.0	[10.376464]	[93]	[8.742208]	[93]	[154369817]	[154369817]
314_11300	chr5	181246904	181247304	+	1000	86.0	[6.01237]	[94]	[6.7177763]	[94]	[181247093]	[181247093]
314_11309	chr6	87498044	87498444	+	1000	86.0	[8.742208]	[123]	[10.376464]	[123]	[87498255]	[87498255]
314_11310	chr6	87706645	87707045	+	1000	86.0	[15.292928]	[81]	[16.93431]	[81]	[87706824]	[87706824]
314_11311	chr6	111848266	111848666	+	1000	86.0	[7.6537538]	[99]	[5.076393]	[99]	[111848465]	[111848465]
314_11313	chr6	125889205	125889605	+	1000	86.0	[6.01237]	[102]	[6.7177763]	[102]	[125889403]	[125889403]
314_11315	chr6	150229774	150230174	+	1000	86.0	[4.261176]	[73]	[4.399592]	[73]	[150229947]	[150229947]
314_11325	chr8	124626722	124627122	+	1000	86.0	[5.076393]	[119]	[7.6537538]	[119]	[124626935]	[124626935]
314_11327	chr8	141242467	141242867	+	1000	86.0	[]	[]	[3.7968774]	[99]	[]	[141242666]
314_1133	chr3	4351263	4351663	+	1000	311.0	[3.7822251]	[96]	[]	[]	[4351457]	[]
314_11330	chr9	95157846	95158246	+	1000	86.0	[8.742208, 8.669301]	[96, 138]	[10.376464, 10.310684]	[96, 138]	[95158041, 95158083]	[95158041, 95158083]
314_11331	chr9	112061263	112061663	+	1000	86.0	[14.211601]	[87]	[11.627113]	[87]	[112061446]	[112061446]
314_11335	chr9	131347355	131347755	+	1000	86.0	[3.825743]	[94]	[]	[]	[131347548]	[]
314_11340	chrX	123803456	123803856	+	1000	86.0	[8.735081]	[114]	[10.383591]	[114]	[123803664]	[123803664]
314_1136	chr6	57174151	57174551	+	1000	311.0	[8.735081, 7.6679726]	[106, 134]	[10.383591, 5.0257483]	[106, 134]	[57174354, 57174382]	[57174354, 57174382]
314_11361	chr1	221035858	221036258	+	1000	85.0	[10.383591]	[111]	[8.735081, 3.8368208]	[111, 134]	[221036051]	[221036051, 221036074]
314_11363	chr1	232810877	232811277	+	1000	85.0	[8.735081]	[97]	[10.383591]	[97]	[232811051]	[232811051]
314_1137	chr6	146876250	146876650	+	1000	311.0	[8.735081]	[96]	[10.383591]	[96]	[146876432]	[146876432]
314_11370	chr10	35195646	35196046	+	1000	85.0	[]	[]	[3.8185804]	[124]	[]	[35195863]
314_11371	chr10	63269107	63269507	+	1000	85.0	[6.005208, 10.325563]	[127, 146]	[6.703487, 8.67676]	[127, 146]	[63269320, 63269339]	[63269320, 63269339]
314_11376	chr11	12724312	12724712	+	1000	85.0	[16.93431]	[121]	[15.292928]	[121]	[12724528]	[12724528]
314_11381	chr11	59786954	59787354	+	1000	85.0	[8.735081]	[110]	[10.383591]	[110]	[59787155]	[59787155]
314_11402	chr13	44259061	44259461	+	1000	85.0	[4.392465, 16.93431]	[99, 148]	[4.268303, 15.292928]	[99, 148]	[44259247, 44259296]	[44259247, 44259296]
314_11411	chr15	67076168	67076568	+	1000	85.0	[4.399592, 10.545787]	[64, 118]	[4.261176, 8.904404]	[64, 118]	[67076323, 67076377]	[67076323, 67076377]
314_11416	chr16	31404304	31404704	+	1000	85.0	[6.7177763]	[100]	[6.01237]	[100]	[31404498]	[31404498]
314_11418	chr16	82070936	82071336	+	1000	85.0	[5.076393, 10.310684]	[93, 140]	[7.6537538, 8.811605]	[93, 140]	[82071128, 82071175]	[82071128, 82071175]
314_11421	chr17	76276904	76277304	+	1000	85.0	[10.383591]	[100]	[8.735081]	[100]	[76277098]	[76277098]
314_11423	chr18	36012912	36013312	+	1000	85.0	[3.825743]	[83]	[]	[]	[36013092]	[]
314_11428	chr19	18522204	18522604	+	1000	85.0	[3.825743]	[124]	[]	[]	[18522425]	[]
314_11431	chr2	3377645	3378045	+	1000	85.0	[8.698907]	[130]	[10.310684]	[130]	[3377873]	[3377873]
314_11440	chr2	205025031	205025431	+	1000	85.0	[13.2684965, 4.430499]	[148, 164]	[12.570218, 4.561788]	[148, 164]	[205025262, 205025278]	[205025262, 205025278]
314_11443	chr20	49280124	49280524	+	1000	85.0	[3.7822251]	[114]	[]	[]	[49280332]	[]
314_11451	chr22	22074760	22075160	+	1000	85.0	[3.825743]	[85]	[]	[]	[22074942]	[]
314_11455	chr3	5013154	5013554	+	1000	85.0	[10.376464]	[150]	[8.742208]	[150]	[5013395]	[5013395]
314_11459	chr3	45644825	45645225	+	1000	85.0	[8.742208]	[100]	[10.376464]	[100]	[45645022]	[45645022]
314_1146	chr20	35901969	35902369	+	1000	310.0	[8.706215, 5.983505]	[99, 109]	[10.310684, 6.64487]	[99, 109]	[35902163, 35902173]	[35902163, 35902173]
314_11460	chr3	69719272	69719672	+	1000	85.0	[10.383591]	[74]	[8.735081]	[74]	[69719441]	[69719441]
314_11466	chr3	171835114	171835514	+	1000	85.0	[]	[]	[3.7968774]	[103]	[]	[171835316]
314_11470	chr4	80006959	80007359	+	1000	85.0	[3.8039694]	[140]	[]	[]	[80007145]	[]
314_11473	chr4	183508681	183509081	+	1000	85.0	[6.7177763]	[109]	[6.01237]	[109]	[183508884]	[183508884]
314_11480	chr6	10268150	10268550	+	1000	85.0	[5.0034866]	[116]	[7.6102357]	[116]	[10268366]	[10268366]
314_11484	chr6	33320321	33320721	+	1000	85.0	[3.8114533]	[99]	[]	[]	[33320518]	[]
314_11485	chr6	35794730	35795130	+	1000	85.0	[]	[]	[3.825743]	[124]	[]	[35794951]
314_11487	chr6	84825464	84825864	+	1000	85.0	[3.825743, 10.545787]	[96, 115]	[8.904404]	[115]	[84825654, 84825673]	[84825673]
314_1149	chr5	171494786	171495186	+	1000	310.0	[8.735081]	[100]	[10.383591]	[100]	[171494979]	[171494979]
314_11491	chr7	38929579	38929979	+	1000	85.0	[6.7177763]	[117]	[6.01237]	[117]	[38929795]	[38929795]
314_11497	chr7	111339060	111339460	+	1000	85.0	[4.268303]	[95]	[4.392465]	[95]	[111339254]	[111339254]
314_11500	chr7	128099175	128099575	+	1000	85.0	[8.669301]	[151]	[10.404763]	[151]	[128099421]	[128099421]
314_11505	chr7	158498421	158498821	+	1000	85.0	[8.735081]	[111]	[10.383591]	[111]	[158498631]	[158498631]
314_11506	chr8	630121	630521	+	1000	85.0	[10.545787, 7.6537538, 7.6537538]	[91, 130, 169]	[8.904404, 5.076393, 5.076393]	[91, 130, 169]	[630281, 630320, 630359]	[630281, 630320, 630359]
314_11508	chr9	108040777	108041177	+	1000	85.0	[7.6537538]	[117]	[5.076393]	[117]	[108040978]	[108040978]
314_1151	chr7	1044032	1044432	+	1000	310.0	[3.825743]	[107]	[]	[]	[1044233]	[]
314_11516	chr1	7608868	7609268	+	1000	84.0	[6.01237]	[109]	[6.7177763]	[109]	[7609073]	[7609073]
314_1153	chrX	74291922	74292322	+	1000	310.0	[]	[]	[3.7968774]	[115]	[]	[74292130]
314_11533	chr1	167617006	167617406	+	1000	84.0	[]	[]	[3.7893171]	[92]	[]	[167617190]
314_11542	chr1	228275074	228275474	+	1000	84.0	[5.0034866]	[80]	[7.682053]	[80]	[228275248]	[228275248]
314_11547	chr10	97278580	97278980	+	1000	84.0	[]	[]	[3.839962]	[96]	[]	[97278768]
314_1155	chr1	78003275	78003675	+	1000	309.0	[4.392465]	[106]	[4.268303]	[106]	[78003477]	[78003477]
314_11550	chr11	17405615	17406015	+	1000	84.0	[3.825743]	[112]	[]	[]	[17405820]	[]
314_11552	chr11	47393380	47393780	+	1000	84.0	[3.8185804]	[87]	[]	[]	[47393560]	[]
314_11556	chr11	111923496	111923896	+	1000	84.0	[6.01237, 3.92216]	[94, 98]	[6.7177763]	[94]	[111923690, 111923694]	[111923690]
314_11558	chr12	25839443	25839843	+	1000	84.0	[8.706215, 10.332946]	[90, 123]	[10.310684, 8.749299]	[90, 123]	[25839628, 25839661]	[25839628, 25839661]
314_11561	chr12	49268538	49268938	+	1000	84.0	[15.292928]	[115]	[16.93431]	[115]	[49268736]	[49268736]
314_11567	chr12	71011297	71011697	+	1000	84.0	[7.587974, 6.7177763]	[60, 114]	[5.0034866, 6.01237]	[60, 114]	[71011457, 71011511]	[71011457, 71011511]
314_11568	chr12	89856412	89856812	+	1000	84.0	[10.819023, 3.8293622]	[91, 146]	[10.950313]	[91]	[89856583, 89856638]	[89856583]
314_1157	chr1	173479666	173480066	+	1000	309.0	[4.268303]	[101]	[4.392465]	[101]	[173479864]	[173479864]
314_11571	chr13	41194255	41194655	+	1000	84.0	[7.6537538]	[94]	[5.076393]	[94]	[41194440]	[41194440]
314_11577	chr15	41233469	41233869	+	1000	84.0	[5.033093]	[149]	[7.587974]	[149]	[41233711]	[41233711]
314_11581	chr15	62896949	62897349	+	1000	84.0	[10.383591]	[97]	[8.735081]	[97]	[62897143]	[62897143]
314_11583	chr15	92617486	92617886	+	1000	84.0	[8.904404]	[139]	[10.545787]	[139]	[92617708]	[92617708]
314_11584	chr15	94972250	94972650	+	1000	84.0	[4.392465]	[105]	[4.268303]	[105]	[94972446]	[94972446]
314_11586	chr16	3022250	3022650	+	1000	84.0	[5.076393, 7.6537538]	[91, 126]	[7.6537538, 5.076393]	[91, 126]	[3022437, 3022472]	[3022437, 3022472]
314_11587	chr16	11977581	11977981	+	1000	84.0	[6.7177763]	[135]	[3.796015, 3.7822251, 6.01237]	[75, 99, 135]	[11977816]	[11977756, 11977780, 11977816]
314_11590	chr16	24116998	24117398	+	1000	84.0	[10.383591]	[96]	[8.735081]	[96]	[24117188]	[24117188]
314_11606	chr17	81094799	81095199	+	1000	84.0	[6.01237]	[101]	[6.7177763]	[101]	[81094993]	[81094993]
314_11609	chr18	35458909	35459309	+	1000	84.0	[6.01237]	[111]	[6.7177763]	[111]	[35459115]	[35459115]
314_1161	chr19	3671031	3671431	+	1000	309.0	[6.7177763]	[96]	[6.01237]	[96]	[3671226]	[3671226]
314_11627	chr2	151766529	151766929	+	1000	84.0	[3.825743]	[96]	[]	[]	[151766723]	[]
314_11628	chr2	157809165	157809565	+	1000	84.0	[10.310684]	[111]	[8.706215]	[111]	[157809376]	[157809376]
314_1163	chr2	218422459	218422859	+	1000	309.0	[6.64487]	[98]	[5.983505]	[98]	[218422655]	[218422655]
314_11639	chr22	30996502	30996902	+	1000	84.0	[3.9444213]	[102]	[]	[]	[30996695]	[]
314_11645	chr3	141331648	141332048	+	1000	84.0	[5.076393]	[125]	[7.6537538]	[125]	[141331873]	[141331873]
314_11648	chr3	177834983	177835383	+	1000	84.0	[6.01237]	[109]	[6.7177763]	[109]	[177835191]	[177835191]
314_11649	chr3	179615439	179615839	+	1000	84.0	[4.392465]	[89]	[4.268303]	[89]	[179615628]	[179615628]
314_11654	chr3	195911842	195912242	+	1000	84.0	[3.8185804]	[119]	[]	[]	[195912059]	[]
314_11656	chr4	38857558	38857958	+	1000	84.0	[7.153209]	[115]	[8.227603]	[115]	[38857766]	[38857766]
314_1166	chr6	52417599	52417999	+	1000	309.0	[10.383591]	[98]	[8.735081]	[98]	[52417796]	[52417796]
314_11660	chr4	139266512	139266912	+	1000	84.0	[3.825743]	[69]	[]	[]	[139266670]	[]
314_11661	chr4	143359752	143360152	+	1000	84.0	[12.570218]	[96]	[13.2684965]	[96]	[143359944]	[143359944]
314_11662	chr4	150570859	150571259	+	1000	84.0	[8.68418]	[81]	[10.318143]	[81]	[150571039]	[150571039]
314_11667	chr5	39158127	39158527	+	1000	84.0	[8.742208]	[112]	[10.376464]	[112]	[39158333]	[39158333]
314_11675	chr6	20327142	20327542	+	1000	84.0	[3.825743]	[100]	[]	[]	[20327341]	[]
314_11678	chr6	36678217	36678617	+	1000	84.0	[3.92216]	[136]	[]	[]	[36678438]	[]
314_11686	chr6	134250133	134250533	+	1000	84.0	[6.01237]	[109]	[6.7177763]	[109]	[134250338]	[134250338]
314_11688	chr6	146991113	146991513	+	1000	84.0	[10.383591]	[103]	[8.735081]	[103]	[146991306]	[146991306]
314_11697	chr7	55546796	55547196	+	1000	84.0	[10.383591]	[93]	[8.735081]	[93]	[55546989]	[55546989]
314_1170	chr10	17643827	17644227	+	1000	308.0	[6.6523285]	[83]	[5.96147, 3.8469152]	[83, 98]	[17644009]	[17644009, 17644024]
314_11704	chr7	142412516	142412916	+	1000	84.0	[10.310684]	[84]	[8.706215]	[84]	[142412682]	[142412682]
314_11722	chr1	1201361	1201761	+	1000	83.0	[]	[]	[3.825743]	[131]	[]	[1201583]
314_11725	chr1	31931639	31932039	+	1000	83.0	[13.2684965]	[104]	[12.570218]	[104]	[31931839]	[31931839]
314_1173	chr15	39455418	39455818	+	1000	308.0	[7.6537538]	[99]	[5.076393]	[99]	[39455616]	[39455616]
314_11733	chr1	125169920	125170320	+	1000	83.0	[3.923441]	[146]	[]	[]	[125170133]	[]
314_11745	chr10	18610498	18610898	+	1000	83.0	[16.93431]	[93]	[15.292928]	[93]	[18610689]	[18610689]
314_11761	chr12	68745697	68746097	+	1000	83.0	[7.587974]	[137]	[5.033093]	[137]	[68745930]	[68745930]
314_11769	chr13	109773274	109773674	+	1000	83.0	[10.376464]	[95]	[8.742208]	[95]	[109773468]	[109773468]
314_1177	chr4	122412560	122412960	+	1000	308.0	[8.735081]	[105]	[10.383591]	[105]	[122412764]	[122412764]
314_11770	chr14	20482409	20482809	+	1000	83.0	[8.735081]	[126]	[10.383591]	[126]	[20482621]	[20482621]
314_11773	chr14	96627033	96627433	+	1000	83.0	[5.033093]	[125]	[7.587974]	[125]	[96627253]	[96627253]
314_11774	chr14	101454172	101454572	+	1000	83.0	[8.669301]	[108]	[10.332946]	[108]	[101454378]	[101454378]
314_11786	chr16	79484227	79484627	+	1000	83.0	[6.7177763]	[106]	[6.01237]	[106]	[79484428]	[79484428]
314_11787	chr17	13531710	13532110	+	1000	83.0	[4.268303]	[100]	[4.392465]	[100]	[13531907]	[13531907]
314_11788	chr17	16815838	16816238	+	1000	83.0	[6.01237, 8.811605]	[112, 142]	[3.825743, 6.7177763, 10.310684]	[70, 112, 142]	[16816050, 16816080]	[16816008, 16816050, 16816080]
314_11797	chr17	78592197	78592597	+	1000	83.0	[8.742208]	[127]	[10.376464]	[127]	[78592405]	[78592405]
314_11802	chr19	1811443	1811843	+	1000	83.0	[6.01237, 6.01237]	[90, 101]	[6.7177763, 6.7177763]	[90, 101]	[1811632, 1811643]	[1811632, 1811643]
314_11807	chr19	38683306	38683706	+	1000	83.0	[]	[]	[3.7824428]	[112]	[]	[38683512]
314_11808	chr19	39401338	39401738	+	1000	83.0	[3.825743]	[118]	[]	[]	[39401548]	[]
314_11827	chr2	201780729	201781129	+	1000	83.0	[4.261176]	[136]	[4.399592]	[136]	[201780950]	[201780950]
314_1184	chr8	122694140	122694540	+	1000	308.0	[4.348947, 7.6537538]	[104, 141]	[4.275395, 5.076393]	[104, 141]	[122694341, 122694378]	[122694341, 122694378]
314_11846	chr4	4659961	4660361	+	1000	83.0	[5.076393]	[149]	[7.6537538]	[149]	[4660200]	[4660200]
314_11851	chr4	94523594	94523994	+	1000	83.0	[16.93431]	[117]	[15.292928]	[117]	[94523808]	[94523808]
314_11857	chr5	96921503	96921903	+	1000	83.0	[10.383591]	[105]	[8.735081]	[105]	[96921705]	[96921705]
314_11861	chr6	1637010	1637410	+	1000	83.0	[6.7177763]	[87]	[6.01237]	[87]	[1637184]	[1637184]
314_11872	chr6	57210112	57210512	+	1000	83.0	[4.392465]	[100]	[4.268303]	[100]	[57210300]	[57210300]
314_11875	chr6	116796345	116796745	+	1000	83.0	[8.706215]	[152]	[10.325563]	[152]	[116796594]	[116796594]
314_1188	chr10	62769546	62769946	+	1000	307.0	[8.735081]	[98]	[10.383591]	[98]	[62769743]	[62769743]
314_11881	chr7	103119747	103120147	+	1000	83.0	[6.64487]	[135]	[5.946591]	[135]	[103119963]	[103119963]
314_11885	chr7	125173543	125173943	+	1000	83.0	[7.6537538]	[104]	[5.076393]	[104]	[125173746]	[125173746]
314_11888	chr8	71591145	71591545	+	1000	83.0	[6.7177763, 3.937039]	[98, 144]	[6.01237]	[98]	[71591338, 71591384]	[71591338]
314_11908	chr1	37561834	37562234	+	1000	82.0	[3.8589683]	[77]	[]	[]	[37561998]	[]
314_1191	chr17	37488177	37488577	+	1000	307.0	[8.735081]	[107]	[10.383591]	[107]	[37488382]	[37488382]
314_11915	chr1	151988407	151988807	+	1000	82.0	[15.292928]	[110]	[16.93431]	[110]	[151988611]	[151988611]
314_11919	chr1	154616872	154617272	+	1000	82.0	[10.376464]	[110]	[8.742208]	[110]	[154617078]	[154617078]
314_11921	chr1	159882509	159882909	+	1000	82.0	[10.376464]	[117]	[8.742208]	[117]	[159882714]	[159882714]
314_11923	chr1	173507096	173507496	+	1000	82.0	[10.383591]	[113]	[8.735081]	[113]	[173507305]	[173507305]
314_11927	chr1	225508525	225508925	+	1000	82.0	[7.6537538]	[88]	[5.076393]	[88]	[225508712]	[225508712]
314_11937	chr10	73537314	73537714	+	1000	82.0	[3.7893171]	[143]	[]	[]	[73537551]	[]
314_11942	chr11	64245738	64246138	+	1000	82.0	[6.01237, 5.0034866]	[98, 121]	[6.7177763, 7.682053]	[98, 121]	[64245910, 64245933]	[64245910, 64245933]
314_1195	chr6	148530647	148531047	+	1000	307.0	[6.01237]	[99]	[6.7177763]	[99]	[148530846]	[148530846]
314_11953	chr12	54200416	54200816	+	1000	82.0	[10.383591]	[107]	[8.735081]	[107]	[54200623]	[54200623]
314_11954	chr12	57546034	57546434	+	1000	82.0	[5.0034866]	[114]	[7.624888]	[114]	[57546234]	[57546234]
314_11955	chr12	57552827	57553227	+	1000	82.0	[8.735081]	[112]	[10.383591]	[112]	[57553035]	[57553035]
314_11956	chr12	58310772	58311172	+	1000	82.0	[8.706215, 8.735081]	[69, 106]	[10.310684, 10.383591]	[69, 106]	[58310939, 58310976]	[58310939, 58310976]
314_11965	chr13	99322179	99322579	+	1000	82.0	[10.950313, 8.735081]	[104, 117]	[10.819023, 10.383591]	[104, 117]	[99322365, 99322378]	[99322365, 99322378]
314_11973	chr15	91491298	91491698	+	1000	82.0	[]	[]	[3.825743]	[106]	[]	[91491498]
314_11982	chr17	57541821	57542221	+	1000	82.0	[10.819023, 3.7968774]	[105, 112]	[10.950313]	[105]	[57542024, 57542031]	[57542024]
314_11983	chr18	8730349	8730749	+	1000	82.0	[11.627113]	[79]	[14.211601]	[79]	[8730523]	[8730523]
314_1199	chr15	74642757	74643157	+	1000	306.0	[]	[]	[3.937039]	[54]	[]	[74642909]
314_11999	chr19	51137163	51137563	+	1000	82.0	[8.742208]	[87]	[10.376464]	[87]	[51137342]	[51137342]
314_12	chr7	101100095	101100495	+	1000	664.0	[10.383591, 8.742208]	[92, 137]	[8.735081, 10.376464]	[92, 137]	[101100282, 101100327]	[101100282, 101100327]
314_12016	chr21	37207992	37208392	+	1000	82.0	[3.7819347]	[59]	[]	[]	[37208151]	[]
314_12017	chr21	37659046	37659446	+	1000	82.0	[5.9761972, 8.669301]	[101, 147]	[6.64487, 10.332946]	[101, 147]	[37659245, 37659291]	[37659245, 37659291]
314_12028	chr3	11289062	11289462	+	1000	82.0	[6.64487, 14.211601]	[129, 152]	[5.9761972, 11.627113]	[129, 152]	[11289259, 11289282]	[11289259, 11289282]
314_12031	chr3	43690516	43690916	+	1000	82.0	[]	[]	[3.937039]	[104]	[]	[43690711]
314_12034	chr3	130462112	130462512	+	1000	82.0	[4.326686]	[97]	[4.195397]	[97]	[130462290]	[130462290]
314_12037	chr4	3106622	3107022	+	1000	82.0	[10.545787]	[150]	[8.904404]	[150]	[3106864]	[3106864]
314_1204	chr3	69724703	69725103	+	1000	306.0	[10.383591]	[85]	[8.735081]	[85]	[69724886]	[69724886]
314_12042	chr5	38462965	38463365	+	1000	82.0	[10.376464]	[101]	[8.742208]	[101]	[38463164]	[38463164]
314_1205	chr3	171806408	171806808	+	1000	306.0	[10.383591]	[95]	[8.735081]	[95]	[171806597]	[171806597]
314_12058	chr6	43744585	43744985	+	1000	82.0	[3.825743]	[95]	[]	[]	[43744779]	[]
314_12060	chr6	111265868	111266268	+	1000	82.0	[3.825743]	[108]	[]	[]	[111266065]	[]
314_12064	chr6	139764644	139765044	+	1000	82.0	[10.383591]	[124]	[8.735081]	[124]	[139764860]	[139764860]
314_12065	chr6	148191771	148192171	+	1000	82.0	[6.7177763]	[94]	[6.01237, 3.832835]	[94, 139]	[148191960]	[148191960, 148192005]
314_12066	chr6	152329639	152330039	+	1000	82.0	[6.7177763]	[113]	[6.01237]	[113]	[152329847]	[152329847]
314_12070	chr7	87110772	87111172	+	1000	82.0	[8.904404]	[107]	[10.545787]	[107]	[87110978]	[87110978]
314_12075	chr7	129903024	129903424	+	1000	82.0	[10.383591]	[96]	[8.735081]	[96]	[129903208]	[129903208]
314_12093	chrX	68571734	68572134	+	1000	82.0	[10.383591, 12.570218]	[112, 128]	[8.735081, 13.2684965]	[112, 128]	[68571931, 68571947]	[68571931, 68571947]
314_12100	chr1	43373279	43373679	+	1000	81.0	[5.076393]	[96]	[7.6537538]	[96]	[43373473]	[43373473]
314_1211	chr21	37087162	37087562	+	1000	305.0	[6.7177763]	[116]	[6.01237]	[116]	[37087375]	[37087375]
314_12113	chr1	183604157	183604557	+	1000	81.0	[3.825743]	[121]	[]	[]	[183604369]	[]
314_12118	chr1	211548485	211548885	+	1000	81.0	[]	[]	[3.8442411, 3.825743]	[86, 108]	[]	[211548667, 211548689]
314_12127	chr10	126148145	126148545	+	1000	81.0	[8.742208]	[105]	[10.376464]	[105]	[126148326]	[126148326]
314_1213	chr3	48465623	48466023	+	1000	305.0	[8.735081]	[107]	[10.383591]	[107]	[48465826]	[48465826]
314_12133	chr11	35305785	35306185	+	1000	81.0	[8.735081]	[107]	[10.383591]	[107]	[35305988]	[35305988]
314_12137	chr11	83034257	83034657	+	1000	81.0	[5.0257483]	[126]	[3.7968774, 7.6679726]	[106, 126]	[83034480]	[83034460, 83034480]
314_12145	chr12	62867050	62867450	+	1000	81.0	[8.669301, 5.946591]	[133, 149]	[3.7822251, 10.310684, 6.64487]	[84, 133, 149]	[62867279, 62867295]	[62867230, 62867279, 62867295]
314_12151	chr14	21987943	21988343	+	1000	81.0	[3.825743]	[108]	[]	[]	[21988145]	[]
314_12156	chr15	39942356	39942756	+	1000	81.0	[15.292928]	[115]	[16.93431]	[115]	[39942558]	[39942558]
314_1216	chr1	1305544	1305944	+	1000	304.0	[10.383591]	[102]	[8.735081]	[102]	[1305743]	[1305743]
314_12179	chr17	80704501	80704901	+	1000	81.0	[10.383591]	[93]	[8.735081]	[93]	[80704688]	[80704688]
314_12180	chr17	81480156	81480556	+	1000	81.0	[13.2684965]	[120]	[12.570218]	[120]	[81480361]	[81480361]
314_12181	chr18	3595428	3595828	+	1000	81.0	[4.3415647, 11.627113]	[62, 87]	[4.2323103, 14.211601]	[62, 87]	[3595587, 3595612]	[3595587, 3595612]
314_12184	chr18	55983015	55983415	+	1000	81.0	[15.292928]	[80]	[16.93431]	[80]	[55983189]	[55983189]
314_12185	chr19	4455192	4455592	+	1000	81.0	[16.93431]	[105]	[15.292928]	[105]	[4455395]	[4455395]
314_12186	chr19	44304765	44305165	+	1000	81.0	[7.6537538]	[97]	[5.076393]	[97]	[44304962]	[44304962]
