#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXA3_idr.fa FOXA3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
876_11324	chr3	40524183	40524583	+	1000	39.5	[8.361351, 7.677661]	[81, 123]	[7.677661]	[122]	[40524347, 40524389]	[40524388]
876_1133	chrX	68252647	68253047	+	1000	130.5	[10.2047415]	[112]	[]	[]	[68252852]	[]
876_11332	chr3	194194717	194195117	+	972	39.5	[]	[]	[12.570299]	[99]	[]	[194194900]
876_11341	chr4	108166472	108166872	+	563	39.5	[]	[]	[10.2047415]	[94]	[]	[108166637]
876_1135	chr11	111988800	111989200	+	1000	130.0	[12.570299]	[128]	[]	[]	[111989021]	[]
876_11351	chr5	78293604	78294004	+	692	39.5	[]	[]	[7.7748694, 8.84223]	[121, 144]	[]	[78293763, 78293786]
876_11357	chr5	180861321	180861721	+	962	39.5	[10.2047415]	[135]	[]	[]	[180861524]	[]
876_11374	chr6	111888961	111889361	+	1000	39.5	[8.361351]	[114]	[]	[]	[111889157]	[]
876_11375	chr6	125843643	125844043	+	926	39.5	[]	[]	[9.252844]	[132]	[]	[125843854]
876_11378	chr6	146741651	146742051	+	951	39.5	[]	[]	[9.53014, 7.677661]	[82, 150]	[]	[146741817, 146741885]
876_11400	chr8	122689568	122689968	+	984	39.5	[12.570299]	[64]	[]	[]	[122689723]	[]
876_11405	chr9	73137254	73137654	+	882	39.5	[9.53014]	[126]	[]	[]	[73137477]	[]
876_11418	chrUn_KI270742v1	17760	18160	+	983	39.5	[]	[]	[9.53014]	[153]	[]	[17981]
876_11421	chrX	13647705	13648105	+	792	39.5	[]	[]	[8.84223]	[208]	[]	[13647926]
876_11422	chrX	44484254	44484654	+	1000	39.5	[]	[]	[9.252844]	[91]	[]	[44484438]
876_11423	chrX	136910929	136911329	+	816	39.5	[]	[]	[12.570299]	[104]	[]	[136911120]
876_1143	chr5	95825529	95825929	+	1000	130.0	[9.252844]	[84]	[9.252844, 7.7748694]	[81, 139]	[95825712]	[95825709, 95825767]
876_11434	chr1	35556118	35556518	+	990	39.0	[9.252844]	[131]	[]	[]	[35556332]	[]
876_1144	chr7	121046791	121047191	+	1000	130.0	[10.2047415]	[109]	[7.553737]	[94]	[121046994]	[121046979]
876_11440	chr1	50967930	50968330	+	998	39.0	[]	[]	[8.264141]	[175]	[]	[50968173]
876_11442	chr1	110407062	110407462	+	976	39.0	[8.009179]	[149]	[12.570299]	[57]	[110407305]	[110407213]
876_11450	chr1	165821645	165822045	+	992	39.0	[12.570299]	[98]	[]	[]	[165821837]	[]
876_11452	chr1	183978191	183978591	+	964	39.0	[10.2047415]	[159]	[8.264141]	[169]	[183978371]	[183978381]
876_11454	chr1	194860599	194860999	+	833	39.0	[]	[]	[7.5891633, 8.361351, 8.84223]	[116, 129, 156]	[]	[194860784, 194860797, 194860824]
876_11464	chr10	25493608	25494008	+	957	39.0	[]	[]	[8.84223]	[134]	[]	[25493821]
876_1147	chr11	47130509	47130909	+	1000	129.5	[]	[]	[10.2047415]	[101]	[]	[47130701]
876_11471	chr10	50653126	50653526	+	912	39.0	[12.570299]	[93]	[]	[]	[50653319]	[]
876_1148	chr15	85047229	85047629	+	1000	129.5	[7.676677]	[212]	[]	[]	[85047475]	[]
876_11480	chr10	110864649	110865049	+	922	39.0	[]	[]	[12.570299]	[109]	[]	[110864858]
876_11483	chr11	9461652	9462052	+	947	39.0	[]	[]	[8.84223]	[166]	[]	[9461882]
876_11492	chr12	53949644	53950044	+	991	39.0	[]	[]	[12.570299]	[174]	[]	[53949875]
876_11517	chr13	107967991	107968391	+	977	39.0	[7.578352]	[182]	[]	[]	[107968202]	[]
876_11518	chr14	20331024	20331424	+	926	39.0	[12.570299]	[104]	[]	[]	[20331215]	[]
876_11526	chr15	67414040	67414440	+	921	39.0	[]	[]	[12.570299]	[102]	[]	[67414224]
876_11527	chr15	71242135	71242535	+	995	39.0	[]	[]	[8.264141]	[156]	[]	[71242368]
876_11537	chr17	43983751	43984151	+	940	39.0	[]	[]	[9.252844]	[107]	[]	[43983944]
876_11542	chr17	79826202	79826602	+	911	39.0	[9.53014]	[167]	[]	[]	[79826439]	[]
876_11546	chr19	6730141	6730541	+	781	39.0	[]	[]	[8.361351]	[126]	[]	[6730341]
876_1155	chr3	5428888	5429288	+	1000	129.0	[9.252844]	[106]	[]	[]	[5429081]	[]
876_11561	chr2	100891906	100892306	+	910	39.0	[]	[]	[7.553737]	[94]	[]	[100892088]
876_11566	chr2	157899392	157899792	+	944	39.0	[8.182752]	[136]	[]	[]	[157899565]	[]
876_11567	chr2	174325741	174326141	+	1000	39.0	[]	[]	[7.578352]	[196]	[]	[174325974]
876_1157	chr6	44237502	44237902	+	1000	129.0	[]	[]	[8.361351]	[114]	[]	[44237711]
876_11570	chr2	190469094	190469494	+	975	39.0	[]	[]	[12.570299]	[189]	[]	[190469306]
876_11575	chr20	53652506	53652906	+	846	39.0	[8.264141]	[197]	[]	[]	[53652722]	[]
876_1158	chr6	151087787	151088187	+	1000	129.0	[8.361351]	[98]	[]	[]	[151087984]	[]
876_11588	chr22	20952028	20952428	+	988	39.0	[]	[]	[7.676677]	[167]	[]	[20952269]
876_1159	chr1	21022207	21022607	+	1000	128.5	[9.53014, 9.53014]	[76, 132]	[]	[]	[21022362, 21022418]	[]
876_11592	chr22	21799133	21799533	+	998	39.0	[]	[]	[8.009179]	[138]	[]	[21799332]
876_11612	chr22	46649491	46649891	+	1000	39.0	[12.570299]	[118]	[8.361351]	[98]	[46649708]	[46649688]
876_11618	chr3	43185540	43185940	+	682	39.0	[8.84223, 9.53014]	[131, 152]	[]	[]	[43185713, 43185734]	[]
876_11620	chr3	124513160	124513560	+	581	39.0	[]	[]	[12.570299]	[108]	[]	[124513359]
876_11622	chr3	141386646	141387046	+	876	39.0	[8.182752]	[57]	[8.182752]	[65]	[141386797]	[141386805]
876_11624	chr3	168116143	168116543	+	988	39.0	[8.009179]	[110]	[]	[]	[168116345]	[]
876_11625	chr3	170154495	170154895	+	996	39.0	[]	[]	[12.570299]	[146]	[]	[170154712]
876_1163	chr11	61800667	61801067	+	1000	128.5	[]	[]	[9.53014]	[141]	[]	[61800891]
876_11630	chr4	71198871	71199271	+	879	39.0	[]	[]	[8.009179]	[105]	[]	[71199041]
876_11633	chr4	124329162	124329562	+	971	39.0	[]	[]	[8.009179, 12.570299]	[93, 122]	[]	[124329350, 124329379]
876_11638	chr5	75716338	75716738	+	994	39.0	[8.361351]	[110]	[]	[]	[75716532]	[]
876_11659	chr6	32152979	32153379	+	564	39.0	[12.570299]	[174]	[]	[]	[32153225]	[]
876_11667	chr6	49662971	49663371	+	901	39.0	[12.570299]	[164]	[8.84223]	[106]	[49663208]	[49663150]
876_11674	chr6	131640253	131640653	+	991	39.0	[12.570299]	[186]	[]	[]	[131640494]	[]
876_11689	chr7	106243875	106244275	+	943	39.0	[8.361351]	[188]	[]	[]	[106244120]	[]
876_11690	chr7	108497059	108497459	+	939	39.0	[8.84223, 8.84223]	[108, 139]	[]	[]	[108497227, 108497258]	[]
876_11694	chr7	113118581	113118981	+	897	39.0	[]	[]	[9.53014]	[70]	[]	[113118749]
876_11697	chr7	134985878	134986278	+	959	39.0	[7.7748694]	[189]	[]	[]	[134986094]	[]
876_11700	chr7	149029122	149029522	+	668	39.0	[]	[]	[7.553737]	[198]	[]	[149029358]
876_11708	chr8	70152447	70152847	+	817	39.0	[10.2047415, 12.570299]	[98, 125]	[]	[]	[70152627, 70152654]	[]
876_1171	chr1	172473299	172473699	+	1000	128.0	[8.361351]	[107]	[]	[]	[172473505]	[]
876_11715	chr9	33415547	33415947	+	935	39.0	[]	[]	[8.361351]	[136]	[]	[33415760]
876_11734	chr1	3774172	3774572	+	721	38.5	[10.2047415]	[101]	[]	[]	[3774366]	[]
876_11750	chr1	117590330	117590730	+	975	38.5	[]	[]	[8.361351]	[108]	[]	[117590498]
876_1176	chr5	91219057	91219457	+	1000	128.0	[10.2047415]	[77]	[]	[]	[91219223]	[]
876_11762	chr1	207043233	207043633	+	845	38.5	[]	[]	[8.84223, 8.361351]	[167, 175]	[]	[207043456, 207043464]
876_11768	chr1	243507390	243507790	+	759	38.5	[9.252844]	[110]	[]	[]	[243507587]	[]
876_11769	chr1	244299461	244299861	+	924	38.5	[]	[]	[8.264141]	[131]	[]	[244299667]
876_11771	chr10	3783869	3784269	+	969	38.5	[7.553737]	[162]	[]	[]	[3784111]	[]
876_11772	chr10	4663030	4663430	+	853	38.5	[12.570299]	[104]	[]	[]	[4663225]	[]
876_11773	chr10	30817913	30818313	+	971	38.5	[8.361351]	[123]	[]	[]	[30818123]	[]
876_11786	chr11	59967968	59968368	+	712	38.5	[]	[]	[7.578352]	[189]	[]	[59968215]
876_11799	chr12	88037762	88038162	+	979	38.5	[12.570299]	[109]	[]	[]	[88037967]	[]
876_118	chr6	132964126	132964526	+	1000	385.0	[]	[]	[10.2047415]	[103]	[]	[132964324]
876_11801	chr12	96489348	96489748	+	966	38.5	[9.252844]	[147]	[]	[]	[96489575]	[]
876_1181	chr21	34092412	34092812	+	1000	127.5	[]	[]	[10.2047415]	[116]	[]	[34092605]
876_1183	chr3	24351902	24352302	+	1000	127.5	[8.361351]	[133]	[]	[]	[24352119]	[]
876_11830	chr13	93220112	93220512	+	929	38.5	[]	[]	[9.53014]	[160]	[]	[93220274]
876_1184	chr3	141294749	141295149	+	1000	127.5	[10.2047415, 8.361351]	[105, 124]	[]	[]	[141294947, 141294966]	[]
876_11843	chr15	63157141	63157541	+	743	38.5	[8.009179, 12.570299]	[145, 178]	[]	[]	[63157354, 63157387]	[]
876_11844	chr15	72784234	72784634	+	605	38.5	[9.252844]	[158]	[]	[]	[72784407]	[]
876_11845	chr15	75452080	75452480	+	843	38.5	[]	[]	[12.570299]	[185]	[]	[75452309]
876_1185	chr3	152202942	152203342	+	1000	127.5	[9.252844]	[112]	[9.252844]	[109]	[152203150]	[152203147]
876_11859	chr19	1871312	1871712	+	938	38.5	[]	[]	[10.2047415]	[132]	[]	[1871529]
876_11863	chr19	40831835	40832235	+	931	38.5	[8.361351]	[171]	[]	[]	[40832073]	[]
876_11874	chr2	101763906	101764306	+	747	38.5	[]	[]	[12.570299]	[125]	[]	[101764119]
876_11879	chr2	177166131	177166531	+	915	38.5	[8.009179]	[131]	[]	[]	[177166330]	[]
876_1188	chrX	11352135	11352535	+	1000	127.5	[9.252844]	[117]	[7.764176]	[125]	[11352346]	[11352354]
876_11889	chr21	39452504	39452904	+	975	38.5	[9.53014]	[140]	[]	[]	[39452694]	[]
876_11928	chr3	152328802	152329202	+	989	38.5	[12.570299]	[107]	[]	[]	[152328995]	[]
876_11930	chr3	183262993	183263393	+	934	38.5	[12.570299, 7.677661]	[126, 186]	[]	[]	[183263158, 183263218]	[]
876_11932	chr4	24551936	24552336	+	832	38.5	[8.361351, 9.53014]	[125, 177]	[]	[]	[24552104, 24552156]	[]
876_11941	chr5	10307151	10307551	+	913	38.5	[12.570299]	[165]	[]	[]	[10307401]	[]
876_11948	chr5	132086047	132086447	+	622	38.5	[9.252844]	[165]	[]	[]	[132086265]	[]
876_11966	chr6	34363181	34363581	+	936	38.5	[10.2047415]	[147]	[]	[]	[34363402]	[]
876_11968	chr6	37391096	37391496	+	937	38.5	[12.570299]	[127]	[10.2047415]	[85]	[37391299]	[37391257]
876_11971	chr6	107113882	107114282	+	828	38.5	[7.7748694]	[199]	[8.84223]	[211]	[107114103]	[107114115]
876_11978	chr6	151014280	151014680	+	913	38.5	[10.2047415]	[105]	[]	[]	[151014478]	[]
876_11991	chr7	99694373	99694773	+	950	38.5	[]	[]	[9.53014]	[130]	[]	[99694576]
876_11992	chr7	100247376	100247776	+	815	38.5	[]	[]	[12.570299]	[108]	[]	[100247562]
876_12001	chr7	152314091	152314491	+	962	38.5	[]	[]	[7.5891633]	[161]	[]	[152314302]
876_12003	chr8	2102000	2102400	+	616	38.5	[10.2047415]	[140]	[9.53014]	[155]	[2102212]	[2102227]
876_12008	chr8	125491334	125491734	+	898	38.5	[]	[]	[12.570299]	[104]	[]	[125491530]
876_12012	chr9	96680769	96681169	+	632	38.5	[]	[]	[7.7748694]	[82]	[]	[96680922]
876_12015	chr9	114502223	114502623	+	918	38.5	[12.570299]	[107]	[]	[]	[114502418]	[]
876_1203	chr12	14952312	14952712	+	1000	126.5	[9.53014]	[115]	[]	[]	[14952516]	[]
876_12031	chrX	49079684	49080084	+	905	38.5	[]	[]	[12.570299]	[164]	[]	[49079883]
876_12058	chr1	161500638	161501038	+	925	38.0	[9.252844]	[121]	[9.252844]	[118]	[161500853]	[161500850]
876_1206	chr18	12336855	12337255	+	1000	126.5	[]	[]	[12.570299, 7.578352]	[116, 127]	[]	[12337071, 12337082]
876_12067	chr1	197441914	197442314	+	927	38.0	[]	[]	[9.53014]	[191]	[]	[197442152]
876_1207	chr2	172046148	172046548	+	1000	126.5	[]	[]	[8.361351]	[76]	[]	[172046319]
876_12071	chr1	225813414	225813814	+	869	38.0	[]	[]	[10.2047415]	[113]	[]	[225813622]
876_12076	chr10	11612256	11612656	+	933	38.0	[8.264141]	[169]	[]	[]	[11612455]	[]
876_12078	chr10	15325739	15326139	+	920	38.0	[8.84223, 7.553737, 8.84223]	[141, 164, 202]	[]	[]	[15325913, 15325936, 15325974]	[]
876_12082	chr10	62049112	62049512	+	913	38.0	[]	[]	[12.570299]	[89]	[]	[62049290]
876_12096	chr11	69442705	69443105	+	958	38.0	[12.570299]	[102]	[]	[]	[69442867]	[]
876_12099	chr11	94767577	94767977	+	936	38.0	[]	[]	[8.009179]	[68]	[]	[94767744]
876_121	chr2	68121041	68121441	+	1000	380.5	[]	[]	[9.53014]	[68]	[]	[68121208]
876_12108	chr12	68514954	68515354	+	893	38.0	[12.570299]	[155]	[]	[]	[68515188]	[]
876_12111	chr12	93740785	93741185	+	921	38.0	[9.53014]	[143]	[]	[]	[93740991]	[]
876_12124	chr13	91666095	91666495	+	726	38.0	[7.764176]	[117]	[]	[]	[91666255]	[]
876_12139	chr14	95531398	95531798	+	870	38.0	[9.53014]	[100]	[12.570299]	[145]	[95531554]	[95531599]
876_12147	chr16	15521856	15522256	+	841	38.0	[]	[]	[9.53014]	[136]	[]	[15522064]
876_12151	chr17	30381069	30381469	+	825	38.0	[]	[]	[8.84223]	[167]	[]	[30381294]
876_12156	chr17	49408028	49408428	+	862	38.0	[8.84223]	[146]	[8.84223]	[143]	[49408262]	[49408259]
876_12158	chr17	67963202	67963602	+	704	38.0	[]	[]	[9.252844]	[117]	[]	[67963417]
876_1216	chr5	56494325	56494725	+	1000	126.0	[9.53014]	[85]	[]	[]	[56494506]	[]
876_12178	chr2	39511731	39512131	+	738	38.0	[]	[]	[8.182752]	[78]	[]	[39511886]
876_12180	chr2	43228505	43228905	+	783	38.0	[8.361351]	[68]	[9.252844]	[144]	[43228658]	[43228734]
876_12184	chr2	83971554	83971954	+	682	38.0	[]	[]	[10.2047415]	[104]	[]	[83971724]
876_12221	chr22	20938069	20938469	+	805	38.0	[8.009179]	[187]	[8.182752]	[214]	[20938289]	[20938316]
876_12249	chr4	73776369	73776769	+	865	38.0	[]	[]	[8.361351]	[119]	[]	[73776560]
876_12250	chr4	80471666	80472066	+	947	38.0	[]	[]	[12.570299]	[137]	[]	[80471861]
876_12251	chr4	85474923	85475323	+	909	38.0	[]	[]	[10.2047415]	[116]	[]	[85475124]
876_12252	chr4	98674407	98674807	+	859	38.0	[12.570299]	[165]	[]	[]	[98674604]	[]
876_12256	chr5	39077287	39077687	+	922	38.0	[7.7748694]	[168]	[]	[]	[39077511]	[]
876_12257	chr5	39137848	39138248	+	953	38.0	[9.252844]	[206]	[]	[]	[39138064]	[]
876_12258	chr5	55344366	55344766	+	846	38.0	[]	[]	[10.2047415]	[71]	[]	[55344533]
876_12289	chr6	42048467	42048867	+	754	38.0	[]	[]	[12.570299]	[129]	[]	[42048684]
876_12292	chr6	52285161	52285561	+	930	38.0	[]	[]	[12.570299]	[195]	[]	[52285409]
876_12296	chr6	125236465	125236865	+	885	38.0	[]	[]	[10.2047415]	[141]	[]	[125236693]
876_12300	chr6	136887916	136888316	+	892	38.0	[12.570299]	[99]	[]	[]	[136888103]	[]
876_1231	chr2	32277603	32278003	+	1000	125.5	[8.264141]	[118]	[]	[]	[32277807]	[]
876_12322	chr7	128099359	128099759	+	636	38.0	[7.764176]	[89]	[7.764176]	[88]	[128099527]	[128099526]
876_12327	chr7	133683036	133683436	+	936	38.0	[8.361351]	[207]	[]	[]	[133683260]	[]
876_12332	chr8	28386741	28387141	+	821	38.0	[12.570299]	[164]	[]	[]	[28386930]	[]
876_12333	chr8	58832961	58833361	+	775	38.0	[12.570299]	[143]	[9.53014]	[96]	[58833173]	[58833126]
876_12337	chr8	94895624	94896024	+	942	38.0	[12.570299]	[69]	[]	[]	[94895793]	[]
876_1234	chrX	2457353	2457753	+	1000	125.5	[12.570299, 9.252844]	[104, 154]	[]	[]	[2457548, 2457598]	[]
876_12340	chr8	102108055	102108455	+	931	38.0	[10.2047415]	[70]	[]	[]	[102108208]	[]
876_12345	chr9	108963307	108963707	+	926	38.0	[8.009179]	[168]	[]	[]	[108963523]	[]
876_12348	chr9	126673677	126674077	+	819	38.0	[12.570299, 9.252844]	[105, 146]	[]	[]	[126673877, 126673918]	[]
876_12352	chrX	44872087	44872487	+	936	38.0	[12.570299]	[146]	[]	[]	[44872302]	[]
876_12362	chr1	14926081	14926481	+	901	37.5	[12.570299]	[124]	[12.570299]	[162]	[14926272]	[14926310]
876_12366	chr1	26541738	26542138	+	683	37.5	[10.2047415]	[96]	[]	[]	[26541931]	[]
876_12370	chr1	37479627	37480027	+	686	37.5	[]	[]	[9.252844]	[123]	[]	[37479841]
876_1238	chr1	147612373	147612773	+	1000	125.0	[]	[]	[12.570299]	[98]	[]	[147612551]
876_12383	chr1	151056455	151056855	+	758	37.5	[]	[]	[9.252844, 9.53014]	[125, 136]	[]	[151056677, 151056688]
876_12388	chr1	172717628	172718028	+	894	37.5	[]	[]	[9.53014]	[93]	[]	[172717788]
876_12390	chr1	174983163	174983563	+	688	37.5	[]	[]	[12.570299]	[163]	[]	[174983396]
876_124	chr2	174074774	174075174	+	1000	376.5	[7.5891633]	[59]	[]	[]	[174074926]	[]
876_12400	chr1	207749376	207749776	+	824	37.5	[]	[]	[10.2047415]	[142]	[]	[207749615]
876_12401	chr1	208236154	208236554	+	727	37.5	[]	[]	[10.2047415]	[97]	[]	[208236331]
876_12409	chr1	231618849	231619249	+	789	37.5	[]	[]	[10.2047415]	[150]	[]	[231619070]
876_12410	chr1	234730246	234730646	+	833	37.5	[10.2047415]	[145]	[]	[]	[234730480]	[]
876_12413	chr10	11589167	11589567	+	920	37.5	[12.570299]	[89]	[]	[]	[11589344]	[]
876_1242	chr2	223059227	223059627	+	1000	125.0	[12.570299]	[89]	[]	[]	[223059416]	[]
876_12420	chr10	60032733	60033133	+	832	37.5	[]	[]	[9.252844]	[93]	[]	[60032914]
876_12422	chr10	61753354	61753754	+	885	37.5	[7.5891633]	[183]	[8.009179]	[136]	[61753589]	[61753542]
876_12440	chr11	96155787	96156187	+	757	37.5	[9.53014]	[75]	[8.009179]	[111]	[96155939]	[96155975]
876_12443	chr11	130003387	130003787	+	828	37.5	[]	[]	[7.578352]	[152]	[]	[130003603]
876_12445	chr12	15592886	15593286	+	664	37.5	[]	[]	[8.361351]	[113]	[]	[15593090]
876_12446	chr12	25255958	25256358	+	915	37.5	[12.570299]	[138]	[]	[]	[25256173]	[]
876_12450	chr12	93758949	93759349	+	794	37.5	[]	[]	[12.570299]	[176]	[]	[93759156]
876_12468	chr13	92310477	92310877	+	920	37.5	[]	[]	[8.84223]	[186]	[]	[92310666]
876_12478	chr14	58427245	58427645	+	828	37.5	[8.361351, 12.570299]	[147, 161]	[]	[]	[58427432, 58427446]	[]
876_1248	chr1	229148178	229148578	+	1000	124.5	[]	[]	[10.2047415]	[99]	[]	[229148376]
876_12480	chr14	77302888	77303288	+	551	37.5	[8.361351]	[99]	[]	[]	[77303077]	[]
876_12492	chr16	18805293	18805693	+	934	37.5	[10.2047415]	[173]	[]	[]	[18805522]	[]
876_12504	chr18	9856489	9856889	+	819	37.5	[12.570299]	[90]	[]	[]	[9856664]	[]
876_12505	chr18	22470560	22470960	+	922	37.5	[]	[]	[9.53014]	[158]	[]	[22470786]
876_12506	chr18	26255708	26256108	+	872	37.5	[]	[]	[7.578352]	[141]	[]	[26255942]
876_12507	chr18	48179004	48179404	+	894	37.5	[12.570299]	[130]	[]	[]	[48179215]	[]
876_12511	chr19	17332673	17333073	+	894	37.5	[]	[]	[8.361351]	[185]	[]	[17332909]
876_12527	chr2	145690332	145690732	+	883	37.5	[]	[]	[9.53014, 10.2047415]	[150, 154]	[]	[145690537, 145690541]
876_12531	chr2	172061011	172061411	+	898	37.5	[]	[]	[7.7748694]	[161]	[]	[172061208]
876_12540	chr20	53828252	53828652	+	737	37.5	[12.570299, 8.009179]	[78, 145]	[]	[]	[53828427, 53828494]	[]
876_1255	chr1	174964467	174964867	+	1000	124.0	[12.570299]	[133]	[]	[]	[174964692]	[]
876_12552	chr22	19615142	19615542	+	919	37.5	[]	[]	[10.2047415, 9.252844]	[98, 107]	[]	[19615329, 19615338]
876_12563	chr22	22347485	22347885	+	568	37.5	[]	[]	[9.252844]	[131]	[]	[22347694]
876_12584	chr3	94929025	94929425	+	767	37.5	[]	[]	[9.53014]	[92]	[]	[94929215]
876_12598	chr4	17811599	17811999	+	921	37.5	[12.570299]	[100]	[]	[]	[17811794]	[]
876_12599	chr4	40672813	40673213	+	886	37.5	[10.2047415]	[131]	[]	[]	[40673030]	[]
876_12601	chr4	55637499	55637899	+	810	37.5	[12.570299]	[94]	[]	[]	[55637688]	[]
876_12602	chr4	80266369	80266769	+	911	37.5	[9.252844]	[105]	[]	[]	[80266568]	[]
876_1261	chr4	78721029	78721429	+	1000	124.0	[9.252844]	[111]	[9.252844]	[108]	[78721230]	[78721227]
876_12615	chr5	76542869	76543269	+	919	37.5	[]	[]	[8.182752]	[145]	[]	[76543032]
876_1262	chr4	87849649	87850049	+	1000	124.0	[9.53014]	[118]	[]	[]	[87849855]	[]
876_12623	chr6	2799931	2800331	+	760	37.5	[7.578352]	[136]	[]	[]	[2800148]	[]
876_12629	chr6	15362702	15363102	+	929	37.5	[8.361351]	[123]	[]	[]	[15362900]	[]
876_12631	chr6	18153412	18153812	+	920	37.5	[]	[]	[8.361351]	[136]	[]	[18153623]
876_12650	chr6	137865180	137865580	+	906	37.5	[]	[]	[12.570299]	[170]	[]	[137865374]
876_12678	chr8	39978217	39978617	+	863	37.5	[]	[]	[12.570299]	[147]	[]	[39978446]
876_127	chr3	138686751	138687151	+	1000	374.0	[]	[]	[7.7748694]	[150]	[]	[138686996]
876_12705	chrX	130377995	130378395	+	855	37.5	[8.361351]	[111]	[]	[]	[130378198]	[]
876_12714	chr1	19208987	19209387	+	907	37.0	[7.764176]	[200]	[]	[]	[19209193]	[]
876_12723	chr1	54125716	54126116	+	882	37.0	[]	[]	[8.361351]	[102]	[]	[54125905]
876_1273	chr1	221715445	221715845	+	1000	123.0	[10.2047415]	[92]	[10.2047415]	[130]	[221715620]	[221715658]
876_12747	chr1	203795111	203795511	+	875	37.0	[7.677661]	[134]	[7.677661]	[133]	[203795306]	[203795305]
876_12749	chr1	212290613	212291013	+	646	37.0	[12.570299]	[119]	[]	[]	[212290794]	[]
876_12750	chr1	221709323	221709723	+	879	37.0	[8.84223, 12.570299]	[99, 112]	[]	[]	[221709502, 221709515]	[]
876_12758	chr1	244841230	244841630	+	891	37.0	[]	[]	[9.53014, 7.764176]	[116, 160]	[]	[244841414, 244841458]
876_12759	chr1	246492500	246492900	+	852	37.0	[]	[]	[7.764176, 9.252844]	[157, 164]	[]	[246492742, 246492749]
876_12760	chr10	5971105	5971505	+	890	37.0	[8.264141]	[154]	[]	[]	[5971278]	[]
876_12773	chr10	110137151	110137551	+	859	37.0	[]	[]	[9.53014]	[116]	[]	[110137356]
876_12775	chr11	3642563	3642963	+	861	37.0	[12.570299]	[154]	[]	[]	[3642786]	[]
876_12776	chr11	10665629	10666029	+	698	37.0	[9.252844]	[117]	[9.252844]	[114]	[10665823]	[10665820]
876_12787	chr11	119087721	119088121	+	910	37.0	[]	[]	[8.009179]	[125]	[]	[119087917]
876_12792	chr12	46661104	46661504	+	812	37.0	[10.2047415]	[146]	[]	[]	[46661325]	[]
876_128	chr7	130494548	130494948	+	1000	373.5	[]	[]	[12.570299]	[100]	[]	[130494738]
876_12828	chr13	108272312	108272712	+	848	37.0	[]	[]	[9.53014]	[110]	[]	[108272512]
876_12837	chr15	95760539	95760939	+	862	37.0	[]	[]	[8.361351, 12.570299]	[175, 225]	[]	[95760720, 95760770]
876_12843	chr16	84116662	84117062	+	653	37.0	[]	[]	[12.570299]	[57]	[]	[84116818]
876_12848	chr17	43169724	43170124	+	568	37.0	[]	[]	[8.361351, 10.2047415]	[132, 183]	[]	[43169912, 43169963]
876_12859	chr18	48896808	48897208	+	764	37.0	[7.676677]	[119]	[]	[]	[48897012]	[]
876_12872	chr2	33104004	33104404	+	876	37.0	[12.570299]	[98]	[]	[]	[33104195]	[]
876_12879	chr2	149799280	149799680	+	896	37.0	[8.182752, 12.570299]	[118, 154]	[]	[]	[149799474, 149799510]	[]
876_1288	chr1	101128327	101128727	+	1000	122.0	[]	[]	[8.361351]	[85]	[]	[101128502]
876_12884	chr2	181805668	181806068	+	846	37.0	[]	[]	[7.5891633]	[132]	[]	[181805863]
876_12895	chr21	29256138	29256538	+	798	37.0	[]	[]	[12.570299]	[85]	[]	[29256321]
876_12896	chr21	29300111	29300511	+	874	37.0	[7.764176]	[156]	[]	[]	[29300279]	[]
876_12900	chr21	42011131	42011531	+	683	37.0	[8.361351]	[98]	[]	[]	[42011301]	[]
876_12934	chr3	47016886	47017286	+	638	37.0	[12.570299]	[156]	[]	[]	[47017123]	[]
876_1294	chr2	28753290	28753690	+	1000	122.0	[]	[]	[10.2047415]	[117]	[]	[28753500]
876_12943	chr3	172065574	172065974	+	861	37.0	[]	[]	[9.53014]	[125]	[]	[172065795]
876_1295	chr20	62686125	62686525	+	1000	122.0	[]	[]	[12.570299]	[99]	[]	[62686322]
876_12954	chr5	7676429	7676829	+	893	37.0	[7.676677]	[112]	[]	[]	[7676602]	[]
876_12959	chr5	67033857	67034257	+	707	37.0	[8.84223]	[215]	[]	[]	[67034103]	[]
876_12967	chr5	176537731	176538131	+	898	37.0	[]	[]	[9.53014]	[109]	[]	[176537933]
876_12990	chr6	106617834	106618234	+	867	37.0	[8.84223, 12.570299]	[66, 127]	[8.361351, 10.2047415]	[76, 154]	[106617991, 106618052]	[106618001, 106618079]
876_12992	chr6	131572974	131573374	+	883	37.0	[]	[]	[9.53014]	[119]	[]	[131573180]
876_12996	chr6	143678364	143678764	+	844	37.0	[]	[]	[10.2047415]	[137]	[]	[143678572]
876_12998	chr6	146893699	146894099	+	717	37.0	[7.676677]	[145]	[]	[]	[146893927]	[]
876_13	chrM	5191	5591	+	1000	1221.0	[7.7748694]	[109]	[]	[]	[5400]	[]
876_130	chr3	157107775	157108175	+	1000	371.5	[]	[]	[8.361351]	[106]	[]	[157107980]
876_13006	chr7	77796796	77797196	+	880	37.0	[]	[]	[12.570299]	[96]	[]	[77796983]
876_1301	chr12	27843612	27844012	+	1000	121.5	[9.252844]	[118]	[9.252844]	[115]	[27843820]	[27843817]
