#PeakID(python identify_motif.py ./ENCODE_processed_files/CTCF_idr.fa CTCF --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
322_10376	chr1	89519776	89520176	+	1000	231.0	[7.5382757, 6.545671]	[103, 140]	[]	[]	[89519978, 89520015]	[]
322_10377	chr1	147172500	147172900	+	1000	231.0	[16.388405]	[98]	[]	[]	[147172691]	[]
322_10378	chr1	161139783	161140183	+	1000	231.0	[]	[]	[7.240259]	[97]	[]	[161139977]
322_1038	chr1	23637405	23637805	+	1000	417.0	[]	[]	[21.956516]	[97]	[]	[23637601]
322_10380	chr1	202237090	202237490	+	1000	231.0	[5.7019525, 4.74805]	[87, 144]	[5.377627]	[86]	[202237277, 202237334]	[202237276]
322_10381	chr1	206725549	206725949	+	1000	231.0	[13.938661]	[102]	[]	[]	[206725750]	[]
322_10382	chr1	210374333	210374733	+	1000	231.0	[18.655378]	[107]	[]	[]	[210374539]	[]
322_10385	chr1	223175014	223175414	+	1000	231.0	[10.460327]	[91]	[]	[]	[223175202]	[]
322_10387	chr10	95363293	95363693	+	1000	231.0	[]	[]	[21.609333]	[108]	[]	[95363491]
322_10388	chr10	97072834	97073234	+	1000	231.0	[16.863281]	[94]	[]	[]	[97073024]	[]
322_1039	chr1	26321526	26321926	+	1000	417.0	[]	[]	[16.66486]	[98]	[]	[26321719]
322_10390	chr11	3849227	3849627	+	1000	231.0	[14.856357]	[95]	[]	[]	[3849417]	[]
322_10392	chr11	32792859	32793259	+	1000	231.0	[]	[]	[16.549261]	[106]	[]	[32793056]
322_10394	chr11	67345822	67346222	+	1000	231.0	[6.8234186, 12.5057745]	[74, 101]	[]	[]	[67345993, 67346020]	[]
322_10395	chr11	73989146	73989546	+	1000	231.0	[14.299778]	[108]	[]	[]	[73989348]	[]
322_10396	chr11	102495403	102495803	+	1000	231.0	[5.690965]	[146]	[14.343709]	[95]	[102495640]	[102495589]
322_10398	chr11	125355188	125355588	+	1000	231.0	[]	[]	[5.746792, 7.82099, 14.915691]	[62, 65, 107]	[]	[125355347, 125355350, 125355392]
322_104	chr19	45883338	45883738	+	1000	666.0	[5.6646194, 5.241687, 9.471577]	[59, 77, 128]	[19.176668]	[77]	[45883492, 45883510, 45883561]	[45883510]
322_10400	chr12	30847163	30847563	+	1000	231.0	[16.191853]	[104]	[8.263729]	[103]	[30847361]	[30847360]
322_10401	chr12	69570801	69571201	+	1000	231.0	[]	[]	[15.139738]	[102]	[]	[69570988]
322_10402	chr12	115917176	115917576	+	1000	231.0	[]	[]	[18.773603, 4.9076886]	[89, 132]	[]	[115917362, 115917405]
322_10403	chr14	55089534	55089934	+	1000	231.0	[20.141628]	[108]	[8.055166]	[124]	[55089741]	[55089757]
322_10406	chr15	84587959	84588359	+	1000	231.0	[17.025171]	[77]	[]	[]	[84588133]	[]
322_10408	chr16	27605499	27605899	+	1000	231.0	[17.101387]	[105]	[6.242424, 6.6989675]	[104, 151]	[27605696]	[27605695, 27605742]
322_10409	chr16	27690621	27691021	+	1000	231.0	[9.263544]	[98]	[]	[]	[27690818]	[]
322_1041	chr17	29148831	29149231	+	1000	417.0	[14.966857, 7.8117948]	[92, 95]	[]	[]	[29149023, 29149026]	[]
322_10410	chr16	69396012	69396412	+	1000	231.0	[18.755018]	[91]	[]	[]	[69396202]	[]
322_10411	chr16	85330789	85331189	+	1000	231.0	[]	[]	[10.790665]	[98]	[]	[85330986]
322_10412	chr16	87769178	87769578	+	1000	231.0	[]	[]	[14.211563, 4.497173]	[110, 120]	[]	[87769376, 87769386]
322_10413	chr17	3863672	3864072	+	1000	231.0	[17.45259]	[101]	[8.892421]	[154]	[3863863]	[3863916]
322_10416	chr17	51461499	51461899	+	1000	231.0	[17.261377]	[109]	[]	[]	[51461708]	[]
322_10417	chr17	64306860	64307260	+	1000	231.0	[21.601725]	[96]	[13.375498]	[96]	[64307053]	[64307053]
322_10418	chr17	79916162	79916562	+	1000	231.0	[]	[]	[9.542135]	[87]	[]	[79916348]
322_10419	chr18	23622222	23622622	+	1000	231.0	[19.383308]	[93]	[]	[]	[23622412]	[]
322_10424	chr19	1000058	1000458	+	1000	231.0	[11.201833, 13.082973]	[56, 89]	[]	[]	[1000209, 1000242]	[]
322_10425	chr19	4523258	4523658	+	1000	231.0	[22.830801, 6.7113476]	[106, 116]	[4.5495214]	[106]	[4523457, 4523467]	[4523457]
322_10426	chr19	6633191	6633591	+	1000	231.0	[]	[]	[15.981931]	[111]	[]	[6633402]
322_10427	chr19	7799549	7799949	+	1000	231.0	[]	[]	[14.648887]	[104]	[]	[7799751]
322_10429	chr19	38887469	38887869	+	1000	231.0	[]	[]	[7.6450486, 14.799569]	[80, 83]	[]	[38887648, 38887651]
322_10430	chr19	42028204	42028604	+	1000	231.0	[18.293758]	[99]	[]	[]	[42028403]	[]
322_10431	chr19	55638998	55639398	+	1000	231.0	[]	[]	[16.645344]	[119]	[]	[55639214]
322_10432	chr2	27169822	27170222	+	1000	231.0	[13.252201]	[106]	[]	[]	[27170020]	[]
322_10433	chr2	43612451	43612851	+	1000	231.0	[16.68578]	[91]	[]	[]	[43612641]	[]
322_10436	chr2	108607710	108608110	+	1000	231.0	[11.639133]	[108]	[4.507632, 11.062483]	[95, 108]	[108607911]	[108607898, 108607911]
322_10439	chr20	36836667	36837067	+	1000	231.0	[8.179156]	[97]	[]	[]	[36836856]	[]
322_10440	chr20	41135191	41135591	+	1000	231.0	[20.120243]	[106]	[9.527229]	[106]	[41135387]	[41135387]
322_10442	chr3	10783360	10783760	+	1000	231.0	[]	[]	[13.529942]	[99]	[]	[10783555]
322_10443	chr3	48987805	48988205	+	1000	231.0	[14.606021]	[99]	[6.63303]	[120]	[48988003]	[48988024]
322_10444	chr3	58187699	58188099	+	1000	231.0	[10.965848]	[82]	[7.8606167]	[82]	[58187881]	[58187881]
322_10445	chr3	101573543	101573943	+	1000	231.0	[9.028472]	[93]	[]	[]	[101573736]	[]
322_10446	chr3	129053338	129053738	+	1000	231.0	[12.901529]	[104]	[5.2291813]	[104]	[129053540]	[129053540]
322_10448	chr4	87270140	87270540	+	1000	231.0	[5.730878]	[97]	[]	[]	[87270334]	[]
322_10449	chr4	95362791	95363191	+	1000	231.0	[11.436251]	[84]	[7.4138107]	[127]	[95362974]	[95363017]
322_1045	chr1	52002285	52002685	+	1000	416.0	[]	[]	[10.822346]	[93]	[]	[52002469]
322_10452	chr5	134905602	134906002	+	1000	231.0	[]	[]	[16.870726]	[90]	[]	[134905786]
322_10454	chr5	148733573	148733973	+	1000	231.0	[15.754193]	[91]	[]	[]	[148733759]	[]
322_10455	chr5	149834230	149834630	+	1000	231.0	[16.335527]	[94]	[]	[]	[149834423]	[]
322_10456	chr5	173573067	173573467	+	1000	231.0	[]	[]	[19.61052]	[90]	[]	[173573253]
322_10457	chr5	180209038	180209438	+	1000	231.0	[5.453764]	[143]	[17.382639]	[83]	[180209278]	[180209218]
322_10459	chr6	99520764	99521164	+	1000	231.0	[5.3234534]	[138]	[4.654718]	[72]	[99520999]	[99520933]
322_10460	chr6	106334995	106335395	+	1000	231.0	[10.89896, 6.2446446]	[103, 120]	[]	[]	[106335191, 106335208]	[]
322_10463	chr7	39519882	39520282	+	1000	231.0	[]	[]	[16.836155]	[112]	[]	[39520093]
322_10464	chr7	51430453	51430853	+	1000	231.0	[19.223019]	[102]	[6.6867404, 5.4086366]	[102, 141]	[51430647]	[51430647, 51430686]
322_10467	chr8	21812212	21812612	+	1000	231.0	[]	[]	[4.7203293, 8.815445, 10.606049]	[68, 75, 85]	[]	[21812374, 21812381, 21812391]
322_1047	chr19	29716518	29716918	+	1000	416.0	[4.785123]	[64]	[13.526857]	[100]	[29716679]	[29716715]
322_10470	chr8	28363366	28363766	+	1000	231.0	[6.4793015]	[103]	[]	[]	[28363569]	[]
322_10471	chr8	29722980	29723380	+	1000	231.0	[]	[]	[20.066236]	[98]	[]	[29723177]
322_10472	chr8	65706037	65706437	+	1000	231.0	[]	[]	[15.323735]	[91]	[]	[65706226]
322_10474	chr8	93565409	93565809	+	1000	231.0	[15.7496605]	[108]	[]	[]	[93565615]	[]
322_10477	chr8	126824382	126824782	+	1000	231.0	[20.73953]	[90]	[]	[]	[126824571]	[]
322_10479	chr9	113682189	113682589	+	1000	231.0	[14.834111]	[100]	[]	[]	[113682385]	[]
322_10480	chrX	49915622	49916022	+	1000	231.0	[19.138325]	[91]	[]	[]	[49915808]	[]
322_10483	chr1	40592171	40592571	+	1000	230.0	[12.60468]	[83]	[]	[]	[40592348]	[]
322_10484	chr1	68120151	68120551	+	1000	230.0	[16.594793]	[97]	[]	[]	[68120341]	[]
322_10485	chr1	92818353	92818753	+	1000	230.0	[]	[]	[11.973055, 10.062447, 8.373816]	[67, 96, 99]	[]	[92818512, 92818541, 92818544]
322_10487	chr1	152654007	152654407	+	1000	230.0	[18.221434, 7.3598156]	[98, 144]	[]	[]	[152654197, 152654243]	[]
322_10488	chr1	161374369	161374769	+	1000	230.0	[]	[]	[7.5564933]	[96]	[]	[161374559]
322_1049	chr3	15378216	15378616	+	1000	416.0	[]	[]	[15.318542]	[113]	[]	[15378429]
322_10490	chr1	179251698	179252098	+	1000	230.0	[6.770531]	[96]	[]	[]	[179251892]	[]
322_10492	chr10	68212724	68213124	+	1000	230.0	[13.795291]	[93]	[]	[]	[68212914]	[]
322_10493	chr10	70379571	70379971	+	1000	230.0	[12.046525]	[98]	[4.8317876]	[98]	[70379764]	[70379764]
322_10496	chr11	10323001	10323401	+	1000	230.0	[]	[]	[13.614493]	[105]	[]	[10323202]
322_1050	chr4	190111184	190111584	+	1000	416.0	[]	[]	[7.648395]	[105]	[]	[190111385]
322_10501	chr11	78564399	78564799	+	1000	230.0	[]	[]	[19.023006]	[115]	[]	[78564601]
322_10502	chr12	50765248	50765648	+	1000	230.0	[5.9254036, 19.516672]	[98, 101]	[5.329509]	[101]	[50765441, 50765444]	[50765444]
322_10508	chr14	21040070	21040470	+	1000	230.0	[]	[]	[15.933482]	[104]	[]	[21040269]
322_1051	chr6	30672944	30673344	+	1000	416.0	[]	[]	[15.093069]	[99]	[]	[30673141]
322_10513	chr15	75732788	75733188	+	1000	230.0	[7.902498]	[113]	[6.9109993]	[90]	[75732999]	[75732976]
322_10514	chr15	82047077	82047477	+	1000	230.0	[]	[]	[11.557326]	[109]	[]	[82047276]
322_10515	chr16	3152204	3152604	+	1000	230.0	[5.6095557, 12.767755]	[55, 101]	[]	[]	[3152358, 3152404]	[]
322_10518	chr16	24070877	24071277	+	1000	230.0	[14.294924]	[84]	[]	[]	[24071058]	[]
322_10519	chr16	57720246	57720646	+	1000	230.0	[]	[]	[6.224548, 20.535833]	[61, 94]	[]	[57720405, 57720438]
322_1052	chr6	42901446	42901846	+	1000	416.0	[17.980078]	[87]	[]	[]	[42901632]	[]
322_10521	chr16	77971547	77971947	+	1000	230.0	[]	[]	[22.495424]	[100]	[]	[77971746]
322_10524	chr17	37397670	37398070	+	1000	230.0	[]	[]	[12.616541]	[103]	[]	[37397870]
322_10525	chr17	45021936	45022336	+	1000	230.0	[]	[]	[17.64641]	[106]	[]	[45022137]
322_10526	chr17	47776579	47776979	+	1000	230.0	[13.336421]	[100]	[]	[]	[47776772]	[]
322_10527	chr19	17946281	17946681	+	1000	230.0	[16.324224, 7.3907933]	[96, 153]	[5.4574046]	[93]	[17946472, 17946529]	[17946469]
322_10528	chr19	19361051	19361451	+	1000	230.0	[]	[]	[16.731016]	[76]	[]	[19361227]
322_10529	chr19	34121018	34121418	+	1000	230.0	[15.11654]	[106]	[5.1727104]	[91]	[34121217]	[34121202]
322_10530	chr19	54390978	54391378	+	1000	230.0	[]	[]	[18.511774]	[100]	[]	[54391174]
322_10531	chr2	55175562	55175962	+	1000	230.0	[]	[]	[12.883074]	[103]	[]	[55175763]
322_10532	chr2	68909795	68910195	+	1000	230.0	[]	[]	[10.766721]	[98]	[]	[68909988]
322_10533	chr2	76599737	76600137	+	1000	230.0	[]	[]	[14.973633]	[128]	[]	[76599958]
322_10534	chr2	95345510	95345910	+	1000	230.0	[10.321063, 8.501137]	[94, 104]	[12.444825]	[93]	[95345698, 95345708]	[95345697]
322_10536	chr2	96116979	96117379	+	1000	230.0	[]	[]	[14.593072, 5.6452203]	[89, 99]	[]	[96117166, 96117176]
322_10537	chr2	119517441	119517841	+	1000	230.0	[22.830801]	[88]	[4.5495214]	[88]	[119517626]	[119517626]
322_10538	chr2	130182012	130182412	+	1000	230.0	[4.4960403, 4.8027472, 18.244545]	[88, 104, 127]	[]	[]	[130182191, 130182207, 130182230]	[]
322_1054	chr9	129737541	129737941	+	1000	416.0	[21.06236]	[109]	[5.3712997]	[109]	[129737748]	[129737748]
322_10540	chr2	231900447	231900847	+	1000	230.0	[15.296747, 6.7646194]	[102, 145]	[]	[]	[231900643, 231900686]	[]
322_10542	chr22	22519981	22520381	+	1000	230.0	[4.45446]	[77]	[8.128576]	[112]	[22520149]	[22520184]
322_10543	chr22	30391079	30391479	+	1000	230.0	[20.528645, 4.494827]	[97, 132]	[15.541233]	[97]	[30391265, 30391300]	[30391265]
322_10545	chr3	43544179	43544579	+	1000	230.0	[12.910749]	[108]	[]	[]	[43544377]	[]
322_10546	chr3	123723564	123723964	+	1000	230.0	[]	[]	[15.243862]	[77]	[]	[123723741]
322_10548	chr3	138594655	138595055	+	1000	230.0	[11.880668]	[103]	[]	[]	[138594845]	[]
322_10550	chr3	155870418	155870818	+	1000	230.0	[5.198259]	[128]	[12.730201, 7.6834035]	[105, 152]	[155870629]	[155870606, 155870653]
322_10551	chr3	160032206	160032606	+	1000	230.0	[17.572998]	[83]	[]	[]	[160032388]	[]
322_10552	chr4	10537967	10538367	+	1000	230.0	[]	[]	[6.4587936, 6.422817]	[90, 100]	[]	[10538153, 10538163]
322_10553	chr4	15805593	15805993	+	1000	230.0	[15.621023]	[98]	[]	[]	[15805790]	[]
322_10555	chr4	74376875	74377275	+	1000	230.0	[15.933966]	[91]	[]	[]	[74377064]	[]
322_10556	chr4	103032493	103032893	+	1000	230.0	[]	[]	[14.140815]	[97]	[]	[103032689]
322_10557	chr5	6780773	6781173	+	1000	230.0	[13.695377, 5.8416314]	[98, 146]	[]	[]	[6780971, 6781019]	[]
322_10558	chr5	91101776	91102176	+	1000	230.0	[14.384821]	[89]	[]	[]	[91101959]	[]
322_10561	chr5	136062553	136062953	+	1000	230.0	[]	[]	[14.3050585]	[103]	[]	[136062755]
322_10562	chr5	140575372	140575772	+	1000	230.0	[12.359287]	[92]	[7.0613275, 8.327994]	[135, 138]	[140575557]	[140575600, 140575603]
322_10566	chr6	30411416	30411816	+	1000	230.0	[15.981931]	[99]	[]	[]	[30411604]	[]
322_10568	chr6	39092169	39092569	+	1000	230.0	[7.6157827]	[118]	[8.668647, 4.446747]	[118, 142]	[39092385]	[39092385, 39092409]
322_10569	chr6	41367674	41368074	+	1000	230.0	[11.747389, 7.130624]	[81, 91]	[]	[]	[41367855, 41367865]	[]
322_10570	chr6	44096701	44097101	+	1000	230.0	[18.77844]	[92]	[5.6125364]	[147]	[44096887]	[44096942]
322_10572	chr6	136608159	136608559	+	1000	230.0	[15.081323]	[108]	[]	[]	[136608358]	[]
322_10581	chr8	11411459	11411859	+	1000	230.0	[16.776705]	[106]	[]	[]	[11411656]	[]
322_10583	chr8	33424605	33425005	+	1000	230.0	[4.8186297]	[111]	[8.875545, 8.864238]	[101, 103]	[33424804]	[33424794, 33424796]
322_10585	chr9	137068182	137068582	+	1000	230.0	[4.403841, 13.680758]	[55, 93]	[]	[]	[137068336, 137068374]	[]
322_10587	chr1	2132201	2132601	+	1000	229.0	[10.302608]	[99]	[]	[]	[2132396]	[]
322_10589	chr1	29340887	29341287	+	1000	229.0	[12.306615]	[106]	[]	[]	[29341092]	[]
322_10593	chr1	65235878	65236278	+	1000	229.0	[10.459516]	[94]	[]	[]	[65236069]	[]
322_10596	chr1	226182001	226182401	+	1000	229.0	[]	[]	[5.0689654]	[91]	[]	[226182192]
322_10597	chr1	230773106	230773506	+	1000	229.0	[]	[]	[14.455294]	[114]	[]	[230773320]
322_10598	chr10	15209830	15210230	+	1000	229.0	[20.743732]	[85]	[]	[]	[15210012]	[]
322_106	chr5	1641558	1641958	+	1000	664.0	[]	[]	[11.522265]	[127]	[]	[1641785]
322_1060	chr12	55646140	55646540	+	1000	415.0	[14.557341, 7.3739896]	[68, 146]	[]	[]	[55646308, 55646386]	[]
322_10600	chr10	31836806	31837206	+	1000	229.0	[14.692691]	[94]	[8.619266]	[83]	[31836994]	[31836983]
322_10601	chr10	48444309	48444709	+	1000	229.0	[17.563791]	[81]	[4.8905506, 6.3605103]	[81, 122]	[48444486]	[48444486, 48444527]
322_10604	chr11	304912	305312	+	1000	229.0	[17.084084]	[111]	[6.1850934]	[111]	[305116]	[305116]
322_10607	chr11	59537191	59537591	+	1000	229.0	[15.372015]	[96]	[4.784575]	[130]	[59537380]	[59537414]
322_10608	chr11	62680783	62681183	+	1000	229.0	[8.848029]	[82]	[]	[]	[62680965]	[]
322_10609	chr11	67053814	67054214	+	1000	229.0	[13.864708]	[108]	[]	[]	[67054020]	[]
322_10610	chr11	82701843	82702243	+	1000	229.0	[]	[]	[13.678145]	[97]	[]	[82702032]
322_10611	chr11	113690969	113691369	+	1000	229.0	[]	[]	[11.447778]	[99]	[]	[113691167]
322_10612	chr12	1652793	1653193	+	1000	229.0	[6.041279]	[106]	[]	[]	[1652997]	[]
322_10613	chr12	49636879	49637279	+	1000	229.0	[14.499174]	[93]	[6.5242887]	[104]	[49637072]	[49637083]
322_10615	chr12	121061816	121062216	+	1000	229.0	[10.369511]	[113]	[]	[]	[121062016]	[]
322_10616	chr12	131452586	131452986	+	1000	229.0	[]	[]	[7.625806]	[108]	[]	[131452794]
322_10617	chr13	49976635	49977035	+	1000	229.0	[19.596748]	[104]	[]	[]	[49976834]	[]
322_10623	chr14	73472089	73472489	+	1000	229.0	[]	[]	[16.697811]	[92]	[]	[73472281]
322_10624	chr14	74946329	74946729	+	1000	229.0	[6.0601573, 16.852955]	[83, 102]	[]	[]	[74946508, 74946527]	[]
322_10625	chr14	103292784	103293184	+	1000	229.0	[4.379781]	[95]	[19.738297, 5.592965]	[94, 113]	[103292976]	[103292975, 103292994]
322_10629	chr15	64046382	64046782	+	1000	229.0	[]	[]	[17.662363, 4.9948297]	[82, 95]	[]	[64046557, 64046570]
322_1063	chr17	74203375	74203775	+	1000	415.0	[19.60149]	[77]	[]	[]	[74203549]	[]
322_10634	chr16	15777785	15778185	+	1000	229.0	[11.022338]	[90]	[]	[]	[15777973]	[]
322_10638	chr17	36602911	36603311	+	1000	229.0	[14.243381]	[113]	[9.260914]	[102]	[36603117]	[36603106]
322_10644	chr18	47754522	47754922	+	1000	229.0	[]	[]	[19.750486]	[106]	[]	[47754723]
322_10646	chr19	39052235	39052635	+	1000	229.0	[20.558834]	[103]	[9.575593]	[116]	[39052424]	[39052437]
322_10648	chr2	26771055	26771455	+	1000	229.0	[16.302902]	[88]	[13.5905905]	[158]	[26771232]	[26771302]
322_10649	chr2	36780221	36780621	+	1000	229.0	[5.01837, 17.751038]	[96, 99]	[]	[]	[36780407, 36780410]	[]
322_1065	chr7	108146218	108146618	+	1000	415.0	[]	[]	[17.081284]	[98]	[]	[108146414]
322_10652	chr20	1466802	1467202	+	1000	229.0	[]	[]	[15.003421]	[115]	[]	[1467010]
322_10656	chr22	19085100	19085500	+	1000	229.0	[]	[]	[12.83571]	[103]	[]	[19085301]
322_10657	chr22	30445174	30445574	+	1000	229.0	[13.261873]	[91]	[7.809999]	[54]	[30445362]	[30445325]
322_10659	chr22	45553740	45554140	+	1000	229.0	[]	[]	[18.541195]	[98]	[]	[45553932]
322_1066	chr7	143240559	143240959	+	1000	415.0	[17.835115]	[100]	[]	[]	[143240757]	[]
322_10663	chr3	133423549	133423949	+	1000	229.0	[]	[]	[20.800001]	[101]	[]	[133423750]
322_10665	chr3	171328686	171329086	+	1000	229.0	[6.8899536]	[98]	[]	[]	[171328882]	[]
322_10666	chr4	17324378	17324778	+	1000	229.0	[]	[]	[12.673035]	[92]	[]	[17324563]
322_10668	chr4	81375725	81376125	+	1000	229.0	[10.812497]	[80]	[9.142318]	[127]	[81375901]	[81375948]
322_10669	chr4	98745359	98745759	+	1000	229.0	[10.716178]	[97]	[]	[]	[98745555]	[]
322_1067	chr1	12124766	12125166	+	1000	414.0	[13.940845]	[89]	[5.60533, 4.813956]	[89, 153]	[12124953]	[12124953, 12125017]
322_10671	chr4	154618709	154619109	+	1000	229.0	[4.6701336]	[106]	[14.467495]	[106]	[154618902]	[154618902]
322_10677	chr6	43817173	43817573	+	1000	229.0	[8.19727]	[142]	[8.397555]	[104]	[43817412]	[43817374]
322_10680	chr6	135423638	135424038	+	1000	229.0	[]	[]	[9.778611]	[108]	[]	[135423843]
322_10681	chr7	16982606	16983006	+	1000	229.0	[17.821396]	[98]	[]	[]	[16982801]	[]
322_10682	chr7	30062598	30062998	+	1000	229.0	[]	[]	[9.211595]	[96]	[]	[30062791]
322_10683	chr7	34823640	34824040	+	1000	229.0	[13.100807]	[104]	[7.206245]	[103]	[34823841]	[34823840]
322_10687	chr8	95237147	95237547	+	1000	229.0	[]	[]	[6.026124]	[103]	[]	[95237342]
322_10689	chr9	135602671	135603071	+	1000	229.0	[17.104103]	[96]	[6.9530635]	[95]	[135602861]	[135602860]
322_1069	chr1	205657538	205657938	+	1000	414.0	[5.0979724, 5.074806, 4.9574704]	[95, 98, 109]	[16.598928, 11.390532]	[95, 98]	[205657727, 205657730, 205657741]	[205657727, 205657730]
322_10692	chr1	7808246	7808646	+	1000	228.0	[6.534891]	[89]	[]	[]	[7808434]	[]
322_10693	chr1	14113822	14114222	+	1000	228.0	[6.483341, 12.411292]	[84, 105]	[]	[]	[14113995, 14114016]	[]
322_10695	chr1	63691906	63692306	+	1000	228.0	[14.529878]	[98]	[]	[]	[63692100]	[]
322_10697	chr1	94463698	94464098	+	1000	228.0	[]	[]	[8.403963]	[105]	[]	[94463900]
322_107	chr8	22574341	22574741	+	1000	664.0	[17.326649, 17.08851]	[61, 145]	[]	[]	[22574499, 22574583]	[]
322_1070	chr12	54201310	54201710	+	1000	414.0	[]	[]	[17.02887]	[79]	[]	[54201489]
322_10700	chr1	156609081	156609481	+	1000	228.0	[]	[]	[13.265531]	[86]	[]	[156609265]
322_10706	chr10	16891280	16891680	+	1000	228.0	[10.331741]	[93]	[]	[]	[16891469]	[]
322_10707	chr10	28393945	28394345	+	1000	228.0	[]	[]	[20.995405]	[105]	[]	[28394143]
322_1071	chr16	3003671	3004071	+	1000	414.0	[11.768853, 8.242157]	[101, 147]	[]	[]	[3003868, 3003914]	[]
322_10710	chr10	96642946	96643346	+	1000	228.0	[5.294638]	[103]	[]	[]	[96643148]	[]
322_10711	chr10	131874874	131875274	+	1000	228.0	[]	[]	[8.273298]	[114]	[]	[131875084]
322_10712	chr11	11028080	11028480	+	1000	228.0	[17.724123, 6.710881]	[91, 101]	[13.582647]	[84]	[11028266, 11028276]	[11028259]
322_10713	chr11	19557664	19558064	+	1000	228.0	[14.89089]	[96]	[]	[]	[19557854]	[]
322_10716	chr11	86939093	86939493	+	1000	228.0	[13.68671]	[101]	[]	[]	[86939293]	[]
322_10717	chr11	119321599	119321999	+	1000	228.0	[6.002846]	[101]	[]	[]	[119321793]	[]
322_10718	chr12	6937985	6938385	+	1000	228.0	[4.5182853, 5.013365]	[104, 135]	[10.349111]	[104]	[6938184, 6938215]	[6938184]
322_10719	chr12	95117099	95117499	+	1000	228.0	[19.502182]	[101]	[7.9966593]	[101]	[95117294]	[95117294]
322_1072	chr16	69754819	69755219	+	1000	414.0	[]	[]	[5.371778, 16.89424]	[103, 106]	[]	[69755012, 69755015]
322_10720	chr12	111945221	111945621	+	1000	228.0	[15.328144]	[78]	[]	[]	[111945396]	[]
322_10723	chr14	90758393	90758793	+	1000	228.0	[]	[]	[15.169501]	[90]	[]	[90758575]
322_10724	chr14	100900851	100901251	+	1000	228.0	[]	[]	[5.3090863]	[112]	[]	[100901061]
322_10726	chr15	38627892	38628292	+	1000	228.0	[]	[]	[9.631682]	[103]	[]	[38628087]
322_10727	chr15	48352451	48352851	+	1000	228.0	[15.541233]	[92]	[20.528645]	[92]	[48352642]	[48352642]
322_10728	chr15	52078876	52079276	+	1000	228.0	[]	[]	[18.545763]	[88]	[]	[52079062]
322_10729	chr15	58221611	58222011	+	1000	228.0	[]	[]	[11.335569, 7.038731]	[114, 134]	[]	[58221816, 58221836]
322_1073	chr2	74391937	74392337	+	1000	414.0	[]	[]	[12.331171]	[98]	[]	[74392135]
322_10732	chr16	11407465	11407865	+	1000	228.0	[16.643076]	[82]	[]	[]	[11407644]	[]
322_10733	chr17	4889049	4889449	+	1000	228.0	[]	[]	[5.6224875, 20.788168]	[100, 110]	[]	[4889237, 4889247]
322_10735	chr17	18217375	18217775	+	1000	228.0	[8.050655, 4.8634214]	[107, 144]	[]	[]	[18217580, 18217617]	[]
322_10737	chr17	50117183	50117583	+	1000	228.0	[15.648255]	[88]	[]	[]	[50117371]	[]
322_10738	chr17	78134323	78134723	+	1000	228.0	[7.0884447]	[132]	[7.6175966, 14.764854]	[72, 98]	[78134555]	[78134495, 78134521]
322_10739	chr17	79708612	79709012	+	1000	228.0	[]	[]	[18.388481]	[85]	[]	[79708797]
322_10740	chr17	81023762	81024162	+	1000	228.0	[20.600805]	[110]	[6.925488]	[110]	[81023972]	[81023972]
322_10741	chr18	8478648	8479048	+	1000	228.0	[18.091875, 5.501124, 4.692256]	[105, 131, 134]	[]	[]	[8478851, 8478877, 8478880]	[]
322_10742	chr19	480168	480568	+	1000	228.0	[9.228902]	[124]	[15.596425, 8.793312]	[85, 137]	[480389]	[480350, 480402]
322_10743	chr19	5029673	5030073	+	1000	228.0	[16.660685]	[87]	[6.1164207]	[86]	[5029860]	[5029859]
322_10744	chr19	35549171	35549571	+	1000	228.0	[18.143852]	[99]	[]	[]	[35549365]	[]
322_10745	chr19	49224832	49225232	+	1000	228.0	[]	[]	[11.508875]	[110]	[]	[49225042]
322_10746	chr19	56171874	56172274	+	1000	228.0	[]	[]	[15.435016, 5.2681503]	[90, 93]	[]	[56172064, 56172067]
322_10747	chr2	16613431	16613831	+	1000	228.0	[10.688153]	[105]	[]	[]	[16613633]	[]
322_10748	chr2	24421629	24422029	+	1000	228.0	[12.739866]	[89]	[6.7637687]	[132]	[24421816]	[24421859]
322_10750	chr2	39513636	39514036	+	1000	228.0	[15.480625]	[91]	[]	[]	[39513826]	[]
322_10751	chr2	84302896	84303296	+	1000	228.0	[4.9077086]	[99]	[18.549267]	[99]	[84303094]	[84303094]
322_10752	chr2	86396427	86396827	+	1000	228.0	[9.529278]	[88]	[]	[]	[86396614]	[]
322_10753	chr2	95992773	95993173	+	1000	228.0	[12.783376, 18.963593]	[64, 132]	[]	[]	[95992936, 95993004]	[]
322_10756	chr2	127197782	127198182	+	1000	228.0	[14.418296]	[100]	[]	[]	[127197979]	[]
322_10757	chr20	2172518	2172918	+	1000	228.0	[]	[]	[16.881334]	[109]	[]	[2172724]
322_10758	chr20	34538639	34539039	+	1000	228.0	[15.040823]	[89]	[]	[]	[34538828]	[]
