#PeakID(python scan_motif.py ./ENCODE_processed_files/MAFK_idr.fa MAFK --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
420_1025	chr6	29964820	29965220	+	1000	301.0	[]	[]	[11.476549]	[98]	[]	[29965018]
420_10250	chrX	2576781	2577181	+	1000	84.0	[]	[]	[7.312882, 8.216044]	[116, 128]	[]	[2576979, 2576991]
420_10251	chrX	25070031	25070431	+	1000	84.0	[]	[]	[11.476549, 7.312882]	[93, 110]	[]	[25070224, 25070241]
420_10252	chrX	30712928	30713328	+	1000	84.0	[11.476549]	[96]	[]	[]	[30713121]	[]
420_10253	chrX	44570515	44570915	+	1000	84.0	[7.2262077]	[137]	[11.476549]	[107]	[44570747]	[44570717]
420_10254	chrX	71432718	71433118	+	1000	84.0	[]	[]	[11.476549]	[108]	[]	[71432924]
420_10255	chrX	114800726	114801126	+	1000	84.0	[5.659805]	[109]	[7.312882]	[120]	[114800926]	[114800937]
420_10256	chrX	131923605	131924005	+	1000	84.0	[11.476549]	[103]	[]	[]	[131923808]	[]
420_10257	chrX	150902722	150903122	+	1000	84.0	[]	[]	[7.312882]	[90]	[]	[150902905]
420_10258	chr1	5983433	5983833	+	1000	83.0	[]	[]	[11.476549, 7.2262077, 11.476549]	[78, 117, 136]	[]	[5983595, 5983634, 5983653]
420_10259	chr1	7516894	7517294	+	1000	83.0	[]	[]	[11.476549, 7.2262077]	[90, 112]	[]	[7517084, 7517106]
420_1026	chr7	121043611	121044011	+	1000	301.0	[]	[]	[5.659805, 11.476549]	[69, 99]	[]	[121043774, 121043804]
420_10260	chr1	16145579	16145979	+	1000	83.0	[]	[]	[7.2262077]	[102]	[]	[16145739]
420_10261	chr1	17494122	17494522	+	1000	83.0	[11.476549]	[107]	[8.216044]	[91]	[17494319]	[17494303]
420_10262	chr1	31944742	31945142	+	1000	83.0	[5.659805]	[119]	[]	[]	[31944950]	[]
420_10263	chr1	47244445	47244845	+	1000	83.0	[]	[]	[11.476549]	[114]	[]	[47244656]
420_10265	chr1	93463995	93464395	+	1000	83.0	[11.476549]	[109]	[]	[]	[93464200]	[]
420_10266	chr1	112263387	112263787	+	1000	83.0	[7.2262077, 7.2262077]	[100, 128]	[]	[]	[112263578, 112263606]	[]
420_10267	chr1	117656051	117656451	+	1000	83.0	[7.2262077, 7.2262077, 8.216044]	[58, 103, 140]	[11.476549]	[132]	[117656208, 117656253, 117656290]	[117656282]
420_1027	chr8	101138495	101138895	+	1000	301.0	[]	[]	[5.659805, 11.476549]	[91, 106]	[]	[101138685, 101138700]
420_10270	chr1	153343755	153344155	+	1000	83.0	[7.312882]	[125]	[]	[]	[153343946]	[]
420_10271	chr1	157181911	157182311	+	1000	83.0	[5.659805, 11.476549]	[62, 91]	[]	[]	[157182072, 157182101]	[]
420_10273	chr1	161953330	161953730	+	1000	83.0	[]	[]	[7.2262077]	[125]	[]	[161953541]
420_10274	chr1	179448744	179449144	+	1000	83.0	[5.659805, 7.312882]	[130, 145]	[]	[]	[179448970, 179448985]	[]
420_10275	chr1	181151522	181151922	+	1000	83.0	[]	[]	[11.476549]	[127]	[]	[181151730]
420_10276	chr1	206000867	206001267	+	1000	83.0	[]	[]	[11.476549]	[106]	[]	[206001072]
420_10277	chr10	4848586	4848986	+	1000	83.0	[]	[]	[7.2262077]	[102]	[]	[4848765]
420_10278	chr10	5033341	5033741	+	822	83.0	[]	[]	[8.216044]	[86]	[]	[5033525]
420_10279	chr10	31194896	31195296	+	1000	83.0	[11.476549]	[117]	[]	[]	[31195112]	[]
420_1028	chr11	28343825	28344225	+	1000	300.0	[8.216044]	[112]	[11.476549]	[105]	[28344031]	[28344024]
420_10280	chr10	59089175	59089575	+	1000	83.0	[11.476549]	[101]	[]	[]	[59089375]	[]
420_10281	chr10	71204715	71205115	+	1000	83.0	[11.476549, 7.2262077]	[104, 178]	[11.476549]	[171]	[71204878, 71204952]	[71204945]
420_10282	chr10	73956457	73956857	+	1000	83.0	[8.216044]	[115]	[11.476549, 7.2262077]	[65, 146]	[73956661]	[73956611, 73956692]
420_10283	chr10	118504540	118504940	+	1000	83.0	[8.216044]	[99]	[5.659805]	[92]	[118504735]	[118504728]
420_10284	chr10	124420334	124420734	+	1000	83.0	[7.312882]	[92]	[]	[]	[124420515]	[]
420_10285	chr11	5258584	5258984	+	1000	83.0	[]	[]	[8.216044]	[93]	[]	[5258770]
420_10288	chr11	116776373	116776773	+	1000	83.0	[8.216044]	[112]	[]	[]	[116776570]	[]
420_10289	chr11	120344391	120344791	+	1000	83.0	[5.659805]	[112]	[]	[]	[120344597]	[]
420_1029	chr12	96015063	96015463	+	1000	300.0	[11.476549]	[105]	[]	[]	[96015265]	[]
420_10290	chr11	125933722	125934122	+	1000	83.0	[11.476549]	[118]	[]	[]	[125933929]	[]
420_10291	chr12	1256275	1256675	+	1000	83.0	[]	[]	[8.216044]	[109]	[]	[1256478]
420_10292	chr12	20003258	20003658	+	1000	83.0	[8.216044]	[107]	[]	[]	[20003455]	[]
420_10294	chr12	69019897	69020297	+	1000	83.0	[]	[]	[11.476549]	[109]	[]	[69020104]
420_10297	chr12	106080772	106081172	+	1000	83.0	[11.476549]	[92]	[11.476549, 7.2262077]	[101, 152]	[106080962]	[106080971, 106081022]
420_103	chr16	79064238	79064638	+	1000	558.0	[11.476549, 8.216044, 8.216044]	[107, 133, 136]	[11.476549]	[100]	[79064444, 79064470, 79064473]	[79064437]
420_1030	chr14	36976495	36976895	+	1000	300.0	[]	[]	[5.659805, 11.476549]	[70, 99]	[]	[36976664, 36976693]
420_10300	chr13	29402324	29402724	+	1000	83.0	[]	[]	[7.2262077]	[107]	[]	[29402531]
420_10301	chr13	40672399	40672799	+	1000	83.0	[]	[]	[5.659805]	[92]	[]	[40672590]
420_10302	chr13	43985598	43985998	+	1000	83.0	[]	[]	[11.476549, 8.216044]	[104, 149]	[]	[43985793, 43985838]
420_10303	chr13	62094937	62095337	+	1000	83.0	[7.312882]	[128]	[11.476549]	[92]	[62095163]	[62095127]
420_10304	chr13	79328521	79328921	+	1000	83.0	[11.476549]	[103]	[]	[]	[79328714]	[]
420_10306	chr14	24226477	24226877	+	1000	83.0	[11.476549]	[108]	[]	[]	[24226676]	[]
420_10307	chr14	64194433	64194833	+	1000	83.0	[11.476549]	[98]	[]	[]	[64194631]	[]
420_10308	chr14	105434665	105435065	+	1000	83.0	[11.476549]	[91]	[]	[]	[105434853]	[]
420_10309	chr15	17022055	17022455	+	1000	83.0	[11.476549]	[114]	[]	[]	[17022250]	[]
420_1031	chr14	53849546	53849946	+	1000	300.0	[11.476549]	[102]	[11.476549]	[95]	[53849747]	[53849740]
420_10312	chr15	56934299	56934699	+	1000	83.0	[]	[]	[11.476549, 8.216044]	[113, 116]	[]	[56934508, 56934511]
420_10313	chr15	58521454	58521854	+	1000	83.0	[]	[]	[11.476549]	[139]	[]	[58521653]
420_10314	chr15	70150075	70150475	+	1000	83.0	[]	[]	[11.476549, 11.476549]	[80, 107]	[]	[70150247, 70150274]
420_10315	chr15	101733530	101733930	+	1000	83.0	[]	[]	[5.659805]	[142]	[]	[101733772]
420_10316	chr16	20280249	20280649	+	1000	83.0	[11.476549]	[111]	[]	[]	[20280456]	[]
420_10319	chr16	81413244	81413644	+	1000	83.0	[11.476549]	[114]	[]	[]	[81413454]	[]
420_1032	chr19	51586325	51586725	+	1000	300.0	[11.476549, 11.476549, 7.2262077]	[76, 106, 134]	[]	[]	[51586501, 51586531, 51586559]	[]
420_10320	chr16	82157901	82158301	+	1000	83.0	[]	[]	[8.216044]	[111]	[]	[82158106]
420_10322	chr17	19000642	19001042	+	1000	83.0	[11.476549]	[120]	[]	[]	[19000858]	[]
420_10323	chr17	48326303	48326703	+	1000	83.0	[11.476549]	[107]	[]	[]	[48326510]	[]
420_10324	chr17	48626367	48626767	+	1000	83.0	[]	[]	[11.476549]	[142]	[]	[48626601]
420_10325	chr17	63189092	63189492	+	1000	83.0	[]	[]	[11.476549]	[112]	[]	[63189293]
420_10326	chr17	63976721	63977121	+	1000	83.0	[7.2262077]	[145]	[]	[]	[63976964]	[]
420_10327	chr17	68391596	68391996	+	1000	83.0	[]	[]	[11.476549]	[83]	[]	[68391777]
420_10329	chr18	28163392	28163792	+	1000	83.0	[]	[]	[11.476549]	[82]	[]	[28163574]
420_1033	chr2	49788313	49788713	+	1000	300.0	[11.476549]	[93]	[]	[]	[49788505]	[]
420_10331	chr18	49166337	49166737	+	1000	83.0	[]	[]	[11.476549]	[89]	[]	[49166518]
420_10332	chr18	74139853	74140253	+	1000	83.0	[8.216044]	[108]	[]	[]	[74140051]	[]
420_10333	chr19	8418126	8418526	+	1000	83.0	[]	[]	[7.312882]	[106]	[]	[8418319]
420_10334	chr19	42286804	42287204	+	1000	83.0	[]	[]	[11.476549]	[108]	[]	[42287010]
420_10335	chr19	48615096	48615496	+	1000	83.0	[11.476549]	[141]	[]	[]	[48615333]	[]
420_10337	chr2	20182417	20182817	+	1000	83.0	[]	[]	[5.659805]	[107]	[]	[20182619]
420_10338	chr2	27655533	27655933	+	1000	83.0	[]	[]	[11.476549]	[117]	[]	[27655748]
420_10339	chr2	54149793	54150193	+	1000	83.0	[7.2262077]	[129]	[11.476549, 7.312882, 7.2262077]	[112, 121, 131]	[54150013]	[54149996, 54150005, 54150015]
420_1034	chr5	140710997	140711397	+	1000	300.0	[]	[]	[11.476549]	[97]	[]	[140711190]
420_10340	chr2	70691501	70691901	+	1000	83.0	[5.659805, 11.476549]	[66, 95]	[]	[]	[70691667, 70691696]	[]
420_10342	chr2	129646077	129646477	+	1000	83.0	[11.476549, 11.476549]	[65, 95]	[]	[]	[129646241, 129646271]	[]
420_10343	chr2	135422887	135423287	+	1000	83.0	[]	[]	[7.312882]	[120]	[]	[135423100]
420_10344	chr2	157480074	157480474	+	927	83.0	[11.476549]	[102]	[]	[]	[157480262]	[]
420_10345	chr2	175525994	175526394	+	1000	83.0	[]	[]	[7.2262077]	[80]	[]	[175526169]
420_10346	chr2	177688841	177689241	+	1000	83.0	[8.216044]	[123]	[11.476549]	[108]	[177689053]	[177689038]
420_10347	chr2	177753917	177754317	+	1000	83.0	[]	[]	[11.476549]	[147]	[]	[177754143]
420_10348	chr2	178365094	178365494	+	1000	83.0	[11.476549]	[121]	[]	[]	[178365313]	[]
420_10349	chr2	185823772	185824172	+	1000	83.0	[11.476549]	[115]	[]	[]	[185823976]	[]
420_10350	chr2	191729194	191729594	+	1000	83.0	[]	[]	[11.476549]	[83]	[]	[191729377]
420_10351	chr2	238053183	238053583	+	1000	83.0	[]	[]	[7.2262077, 11.476549]	[58, 106]	[]	[238053337, 238053385]
420_10352	chr20	32504925	32505325	+	1000	83.0	[11.476549]	[128]	[]	[]	[32505147]	[]
420_10353	chr20	35977998	35978398	+	1000	83.0	[]	[]	[5.659805]	[132]	[]	[35978220]
420_10354	chr20	41003608	41004008	+	1000	83.0	[]	[]	[11.476549]	[135]	[]	[41003839]
420_10355	chr20	46368878	46369278	+	1000	83.0	[8.216044, 8.216044]	[79, 110]	[11.476549]	[92]	[46369056, 46369087]	[46369069]
420_10356	chr20	51033716	51034116	+	1000	83.0	[8.216044]	[119]	[]	[]	[51033924]	[]
420_10357	chr20	58640496	58640896	+	1000	83.0	[11.476549, 11.476549]	[112, 120]	[]	[]	[58640692, 58640700]	[]
420_10360	chr21	29580897	29581297	+	1000	83.0	[]	[]	[11.476549, 5.659805]	[95, 114]	[]	[29581086, 29581105]
420_10365	chr22	23261202	23261602	+	1000	83.0	[5.659805, 11.476549]	[95, 113]	[11.476549]	[103]	[23261390, 23261408]	[23261398]
420_10366	chr22	34931036	34931436	+	1000	83.0	[11.476549]	[94]	[]	[]	[34931226]	[]
420_10368	chr22	41603741	41604141	+	1000	83.0	[11.476549]	[81]	[11.476549]	[107]	[41603917]	[41603943]
420_10369	chr3	11329748	11330148	+	1000	83.0	[]	[]	[8.216044]	[148]	[]	[11329971]
420_1037	chr1	166616216	166616616	+	1000	299.0	[]	[]	[11.476549]	[93]	[]	[166616404]
420_10371	chr3	97409607	97410007	+	1000	83.0	[11.476549, 8.216044]	[118, 145]	[]	[]	[97409813, 97409840]	[]
420_10372	chr3	112770054	112770454	+	1000	83.0	[7.2262077, 11.476549]	[98, 128]	[]	[]	[112770252, 112770282]	[]
420_10373	chr3	124411718	124412118	+	1000	83.0	[11.476549]	[115]	[11.476549]	[107]	[124411928]	[124411920]
420_10374	chr3	124513205	124513605	+	1000	83.0	[11.476549]	[107]	[]	[]	[124513403]	[]
420_10375	chr3	129229175	129229575	+	1000	83.0	[11.476549]	[105]	[]	[]	[129229377]	[]
420_10376	chr3	133573099	133573499	+	1000	83.0	[8.216044]	[126]	[]	[]	[133573316]	[]
420_10377	chr3	143216755	143217155	+	1000	83.0	[7.312882]	[111]	[]	[]	[143216953]	[]
420_10379	chr3	192639985	192640385	+	1000	83.0	[]	[]	[11.476549]	[98]	[]	[192640178]
420_1038	chr11	46427365	46427765	+	1000	299.0	[8.216044, 11.476549]	[65, 123]	[5.659805]	[141]	[46427527, 46427585]	[46427603]
420_10380	chr4	4782362	4782762	+	1000	83.0	[]	[]	[11.476549]	[103]	[]	[4782562]
420_10381	chr4	12124154	12124554	+	1000	83.0	[11.476549]	[101]	[]	[]	[12124343]	[]
420_10382	chr4	22313969	22314369	+	1000	83.0	[7.312882]	[64]	[11.476549]	[103]	[22314129]	[22314168]
420_10383	chr4	75003965	75004365	+	1000	83.0	[11.476549]	[104]	[]	[]	[75004168]	[]
420_10384	chr4	78645897	78646297	+	1000	83.0	[]	[]	[11.476549]	[105]	[]	[78646101]
420_10385	chr4	81725030	81725430	+	1000	83.0	[5.659805]	[111]	[11.476549, 7.2262077, 7.2262077]	[103, 127, 149]	[81725231]	[81725223, 81725247, 81725269]
420_10386	chr4	109123948	109124348	+	1000	83.0	[11.476549]	[117]	[]	[]	[109124148]	[]
420_10387	chr4	130333234	130333634	+	1000	83.0	[]	[]	[11.476549]	[99]	[]	[130333431]
420_10388	chr4	139606999	139607399	+	1000	83.0	[11.476549]	[113]	[]	[]	[139607209]	[]
420_10389	chr4	139721782	139722182	+	1000	83.0	[]	[]	[11.476549]	[105]	[]	[139721982]
420_1039	chr17	39132126	39132526	+	1000	299.0	[11.476549, 11.476549, 11.476549]	[75, 99, 124]	[]	[]	[39132299, 39132323, 39132348]	[]
420_10390	chr4	150557809	150558209	+	1000	83.0	[11.476549]	[107]	[]	[]	[150558013]	[]
420_10391	chr4	165254769	165255169	+	1000	83.0	[]	[]	[7.2262077]	[100]	[]	[165254965]
420_10392	chr4	168421680	168422080	+	1000	83.0	[]	[]	[11.476549]	[97]	[]	[168421871]
420_10393	chr5	3466402	3466802	+	1000	83.0	[]	[]	[7.2262077]	[84]	[]	[3466584]
420_10394	chr5	8012637	8013037	+	1000	83.0	[11.476549]	[85]	[7.312882]	[139]	[8012808]	[8012862]
420_10396	chr5	36759105	36759505	+	1000	83.0	[]	[]	[11.476549]	[116]	[]	[36759309]
420_10397	chr5	43075388	43075788	+	1000	83.0	[]	[]	[11.476549]	[85]	[]	[43075566]
420_10398	chr5	69092973	69093373	+	1000	83.0	[]	[]	[11.476549]	[96]	[]	[69093157]
420_104	chr8	125942043	125942443	+	1000	558.0	[]	[]	[11.476549, 11.476549, 7.2262077, 7.2262077]	[85, 98, 141, 149]	[]	[125942227, 125942240, 125942283, 125942291]
420_1040	chr21	18248162	18248562	+	1000	299.0	[5.659805, 8.216044]	[62, 88]	[8.216044]	[105]	[18248324, 18248350]	[18248367]
420_10400	chr5	77775462	77775862	+	1000	83.0	[]	[]	[11.476549]	[98]	[]	[77775652]
420_10401	chr5	81235346	81235746	+	1000	83.0	[11.476549]	[109]	[]	[]	[81235546]	[]
420_10402	chr5	90480682	90481082	+	1000	83.0	[11.476549, 11.476549, 11.476549]	[99, 139, 159]	[]	[]	[90480859, 90480899, 90480919]	[]
420_10405	chr5	135966821	135967221	+	1000	83.0	[]	[]	[11.476549]	[98]	[]	[135967013]
420_10406	chr5	142012917	142013317	+	1000	83.0	[7.2262077]	[95]	[5.659805]	[88]	[142013103]	[142013096]
420_10407	chr5	143166746	143167146	+	1000	83.0	[]	[]	[11.476549, 8.216044]	[102, 105]	[]	[143166940, 143166943]
420_1041	chr22	20807381	20807781	+	1000	299.0	[8.216044, 7.312882]	[114, 148]	[]	[]	[20807592, 20807626]	[]
420_10410	chr6	13979881	13980281	+	1000	83.0	[7.2262077]	[130]	[]	[]	[13980109]	[]
420_10411	chr6	14757426	14757826	+	1000	83.0	[11.476549]	[102]	[]	[]	[14757627]	[]
420_10412	chr6	27592691	27593091	+	1000	83.0	[7.2262077]	[116]	[]	[]	[27592900]	[]
420_10413	chr6	30590918	30591318	+	1000	83.0	[]	[]	[11.476549]	[122]	[]	[30591117]
420_10415	chr6	35152323	35152723	+	1000	83.0	[11.476549]	[83]	[11.476549]	[144]	[35152502]	[35152563]
420_10416	chr6	42440056	42440456	+	1000	83.0	[]	[]	[11.476549]	[91]	[]	[42440233]
420_10417	chr6	44116601	44117001	+	1000	83.0	[]	[]	[11.476549]	[114]	[]	[44116807]
420_10418	chr6	44311301	44311701	+	1000	83.0	[11.476549]	[107]	[]	[]	[44311502]	[]
420_10419	chr6	46758961	46759361	+	1000	83.0	[8.216044, 11.476549]	[98, 117]	[]	[]	[46759143, 46759162]	[]
420_1042	chr8	79999233	79999633	+	1000	299.0	[]	[]	[11.476549]	[102]	[]	[79999433]
420_10420	chr6	51025062	51025462	+	1000	83.0	[5.659805]	[66]	[7.2262077]	[118]	[51025222]	[51025274]
420_10421	chr6	52763523	52763923	+	1000	83.0	[11.476549]	[106]	[]	[]	[52763727]	[]
420_10422	chr6	78031237	78031637	+	1000	83.0	[7.2262077]	[112]	[11.476549]	[86]	[78031443]	[78031417]
420_10423	chr6	85443695	85444095	+	1000	83.0	[7.312882]	[120]	[7.312882]	[166]	[85443874]	[85443920]
420_10424	chr6	88868006	88868406	+	1000	83.0	[11.476549]	[104]	[]	[]	[88868206]	[]
420_10425	chr6	100599088	100599488	+	1000	83.0	[11.476549]	[128]	[11.476549, 8.216044]	[90, 117]	[100599311]	[100599273, 100599300]
420_10427	chr6	122693182	122693582	+	1000	83.0	[7.2262077, 7.2262077]	[106, 126]	[7.2262077]	[99]	[122693379, 122693399]	[122693372]
420_10428	chr6	130870459	130870859	+	1000	83.0	[8.216044]	[125]	[7.2262077]	[118]	[130870675]	[130870668]
420_10429	chr6	163485318	163485718	+	1000	83.0	[7.2262077]	[150]	[]	[]	[163485557]	[]
420_1043	chr1	247852606	247853006	+	1000	298.0	[]	[]	[11.476549]	[100]	[]	[247852804]
420_10430	chr7	2821100	2821500	+	1000	83.0	[]	[]	[11.476549]	[138]	[]	[2821321]
420_10431	chr7	91864052	91864452	+	1000	83.0	[]	[]	[11.476549]	[120]	[]	[91864268]
420_10432	chr7	112629726	112630126	+	1000	83.0	[11.476549]	[91]	[]	[]	[112629915]	[]
420_10433	chr7	128859473	128859873	+	1000	83.0	[11.476549]	[115]	[]	[]	[128859684]	[]
420_10434	chr7	129150269	129150669	+	1000	83.0	[]	[]	[5.659805]	[97]	[]	[129150455]
420_10435	chr7	134834905	134835305	+	1000	83.0	[7.2262077]	[113]	[7.2262077, 11.476549]	[115, 161]	[134835085]	[134835087, 134835133]
420_10437	chr8	58524741	58525141	+	1000	83.0	[11.476549, 11.476549]	[135, 170]	[]	[]	[58524954, 58524989]	[]
420_10438	chr9	8019632	8020032	+	1000	83.0	[]	[]	[11.476549]	[101]	[]	[8019829]
420_10439	chr9	34150199	34150599	+	1000	83.0	[11.476549, 8.216044]	[99, 130]	[5.659805]	[123]	[34150393, 34150424]	[34150417]
420_1044	chr11	107778740	107779140	+	1000	298.0	[11.476549, 7.2262077]	[110, 151]	[]	[]	[107778941, 107778982]	[]
420_10441	chr9	36913385	36913785	+	1000	83.0	[]	[]	[11.476549]	[102]	[]	[36913580]
420_10442	chr9	37259911	37260311	+	1000	83.0	[]	[]	[11.476549]	[92]	[]	[37260099]
420_10443	chr9	114484909	114485309	+	1000	83.0	[]	[]	[8.216044]	[122]	[]	[114485113]
420_10444	chr9	124202524	124202924	+	1000	83.0	[5.659805]	[101]	[]	[]	[124202722]	[]
420_10445	chrX	29862259	29862659	+	1000	83.0	[7.2262077, 7.312882]	[83, 90]	[11.476549]	[101]	[29862439, 29862446]	[29862457]
420_10446	chrX	63679435	63679835	+	1000	83.0	[7.312882, 11.476549]	[100, 135]	[11.476549]	[93]	[63679632, 63679667]	[63679625]
420_10447	chrX	110087646	110088046	+	1000	83.0	[]	[]	[11.476549]	[97]	[]	[110087833]
420_10448	chrX	125422973	125423373	+	1000	83.0	[11.476549]	[110]	[]	[]	[125423177]	[]
420_10449	chrX	139892536	139892936	+	1000	83.0	[]	[]	[11.476549, 11.476549]	[129, 137]	[]	[139892742, 139892750]
420_1045	chr17	34161574	34161974	+	1000	298.0	[11.476549]	[111]	[11.476549, 11.476549]	[80, 104]	[34161785]	[34161754, 34161778]
420_10450	chrX	150913461	150913861	+	1000	83.0	[11.476549]	[108]	[]	[]	[150913663]	[]
420_10451	chr1	3796779	3797179	+	1000	82.0	[5.659805]	[111]	[]	[]	[3796975]	[]
420_10452	chr1	14514750	14515150	+	1000	82.0	[8.216044]	[123]	[11.476549]	[115]	[14514966]	[14514958]
420_10453	chr1	30191061	30191461	+	1000	82.0	[5.659805]	[86]	[7.312882, 7.312882, 8.216044]	[69, 127, 147]	[30191230]	[30191213, 30191271, 30191291]
420_10456	chr1	39638961	39639361	+	1000	82.0	[11.476549]	[107]	[]	[]	[39639162]	[]
420_10457	chr1	41493084	41493484	+	1000	82.0	[]	[]	[5.659805]	[136]	[]	[41493317]
420_10458	chr1	47331934	47332334	+	1000	82.0	[]	[]	[11.476549]	[91]	[]	[47332106]
420_1046	chr20	41511069	41511469	+	1000	298.0	[11.476549]	[114]	[]	[]	[41511282]	[]
420_10461	chr1	70864278	70864678	+	1000	82.0	[11.476549]	[124]	[]	[]	[70864485]	[]
420_10462	chr1	101000459	101000859	+	1000	82.0	[8.216044]	[99]	[]	[]	[101000654]	[]
420_10464	chr1	146387344	146387744	+	1000	82.0	[7.2262077]	[113]	[]	[]	[146387555]	[]
420_10465	chr1	163128263	163128663	+	1000	82.0	[11.476549]	[116]	[]	[]	[163128477]	[]
420_10466	chr1	173478268	173478668	+	1000	82.0	[]	[]	[11.476549, 8.216044, 8.216044]	[98, 101, 116]	[]	[173478432, 173478435, 173478450]
420_10467	chr1	198408713	198409113	+	1000	82.0	[]	[]	[11.476549]	[104]	[]	[198408908]
420_10468	chr1	203268986	203269386	+	1000	82.0	[]	[]	[8.216044]	[119]	[]	[203269195]
420_1047	chr21	29316186	29316586	+	1000	298.0	[11.476549, 11.476549]	[93, 128]	[7.312882]	[76]	[29316378, 29316413]	[29316361]
420_10471	chr1	218257378	218257778	+	1000	82.0	[11.476549]	[92]	[]	[]	[218257568]	[]
420_10474	chr1	236144765	236145165	+	1000	82.0	[]	[]	[11.476549]	[101]	[]	[236144959]
420_10475	chr10	6581730	6582130	+	1000	82.0	[8.216044]	[123]	[]	[]	[6581939]	[]
420_10476	chr10	7111086	7111486	+	1000	82.0	[8.216044, 11.476549]	[76, 98]	[]	[]	[7111261, 7111283]	[]
420_10477	chr10	37839233	37839633	+	1000	82.0	[]	[]	[11.476549]	[104]	[]	[37839434]
420_10478	chr10	66192154	66192554	+	1000	82.0	[11.476549]	[117]	[]	[]	[66192363]	[]
420_10479	chr10	71112119	71112519	+	1000	82.0	[]	[]	[11.476549]	[123]	[]	[71112331]
420_1048	chr6	14463944	14464344	+	1000	298.0	[8.216044]	[83]	[11.476549]	[76]	[14464126]	[14464119]
420_10481	chr11	11929894	11930294	+	1000	82.0	[7.312882]	[133]	[]	[]	[11930122]	[]
420_10482	chr11	14895025	14895425	+	1000	82.0	[8.216044]	[148]	[]	[]	[14895261]	[]
420_10483	chr11	16306346	16306746	+	1000	82.0	[11.476549]	[110]	[11.476549]	[119]	[16306549]	[16306558]
420_10485	chr11	47861784	47862184	+	1000	82.0	[]	[]	[7.2262077]	[126]	[]	[47862002]
420_10487	chr11	83223451	83223851	+	1000	82.0	[7.312882]	[110]	[7.312882, 8.216044]	[78, 103]	[83223660]	[83223628, 83223653]
420_10488	chr11	85299259	85299659	+	1000	82.0	[11.476549]	[101]	[]	[]	[85299444]	[]
420_10489	chr11	124394445	124394845	+	1000	82.0	[]	[]	[11.476549]	[86]	[]	[124394629]
420_1049	chr7	5198738	5199138	+	1000	298.0	[11.476549]	[113]	[]	[]	[5198944]	[]
420_10490	chr12	863269	863669	+	1000	82.0	[11.476549]	[117]	[]	[]	[863484]	[]
420_10491	chr12	28292747	28293147	+	1000	82.0	[7.2262077]	[109]	[11.476549]	[102]	[28292952]	[28292945]
420_10492	chr12	70443302	70443702	+	1000	82.0	[7.312882]	[143]	[11.476549]	[97]	[70443529]	[70443483]
420_10493	chr12	84309800	84310200	+	1000	82.0	[11.476549]	[118]	[]	[]	[84310015]	[]
420_10494	chr12	100790545	100790945	+	1000	82.0	[]	[]	[8.216044, 11.476549]	[72, 105]	[]	[100790709, 100790742]
420_10495	chr12	108854437	108854837	+	1000	82.0	[]	[]	[8.216044]	[109]	[]	[108854637]
420_10498	chr12	121888335	121888735	+	1000	82.0	[7.2262077]	[154]	[]	[]	[121888567]	[]
420_10499	chr13	33771295	33771695	+	1000	82.0	[]	[]	[5.659805]	[117]	[]	[33771497]
420_105	chr16	65975083	65975483	+	1000	554.0	[11.476549, 11.476549, 11.476549]	[93, 113, 133]	[]	[]	[65975272, 65975292, 65975312]	[]
420_1050	chr7	135994441	135994841	+	1000	298.0	[11.476549]	[77]	[11.476549]	[102]	[135994618]	[135994643]
420_10501	chr13	95285848	95286248	+	1000	82.0	[5.659805, 5.659805]	[123, 152]	[5.659805]	[135]	[95286053, 95286082]	[95286065]
420_10502	chr13	107926593	107926993	+	1000	82.0	[7.2262077, 11.476549]	[89, 96]	[]	[]	[107926774, 107926781]	[]
420_10503	chr14	37083544	37083944	+	1000	82.0	[]	[]	[11.476549]	[96]	[]	[37083729]
420_10504	chr14	68320501	68320901	+	1000	82.0	[11.476549]	[96]	[]	[]	[68320697]	[]
420_10506	chr15	38905629	38906029	+	1000	82.0	[11.476549]	[111]	[]	[]	[38905839]	[]
420_10507	chr15	40744212	40744612	+	1000	82.0	[]	[]	[11.476549]	[164]	[]	[40744451]
420_10508	chr15	51144145	51144545	+	1000	82.0	[11.476549]	[104]	[7.312882]	[94]	[51144340]	[51144330]
420_10509	chr15	71572464	71572864	+	1000	82.0	[8.216044, 11.476549]	[99, 119]	[11.476549]	[92]	[71572662, 71572682]	[71572655]
420_1051	chr7	148831288	148831688	+	1000	298.0	[11.476549]	[109]	[]	[]	[148831495]	[]
420_10510	chr15	90947394	90947794	+	1000	82.0	[]	[]	[7.2262077]	[125]	[]	[90947617]
420_10511	chr16	4616122	4616522	+	1000	82.0	[7.2262077]	[116]	[7.2262077]	[118]	[4616332]	[4616334]
420_10512	chr16	15819050	15819450	+	1000	82.0	[]	[]	[7.2262077]	[95]	[]	[15819238]
420_10513	chr16	18804099	18804499	+	1000	82.0	[7.312882]	[127]	[]	[]	[18804314]	[]
