#PeakID(python identify_motif.py ./ENCODE_processed_files/JUNB_idr.fa JUNB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
771_10996	chr2	61167592	61167992	+	770	30.0	[11.066511]	[158]	[8.646172]	[158]	[61167823]	[61167823]
771_1100	chr7	50534840	50535240	+	1000	80.0	[12.491025, 9.743723, 10.770802]	[149, 161, 172]	[12.4798975, 9.625255, 13.061545]	[149, 161, 172]	[50535046, 50535058, 50535069]	[50535046, 50535058, 50535069]
771_11000	chr2	70868921	70869321	+	703	30.0	[9.885598, 13.061545]	[63, 151]	[12.183796, 10.770802]	[63, 151]	[70869082, 70869170]	[70869082, 70869170]
771_11001	chr2	73063824	73064224	+	549	30.0	[10.641206, 8.426227]	[75, 119]	[13.191141, 10.545317]	[75, 119]	[73063988, 73064032]	[73063988, 73064032]
771_11004	chr2	105510940	105511340	+	947	30.0	[10.641206]	[107]	[13.191141]	[107]	[105511139]	[105511139]
771_1101	chr8	101098462	101098862	+	1000	80.0	[15.927315, 7.091337, 13.506975]	[142, 151, 158]	[13.506975, 15.927315]	[142, 158]	[101098685, 101098694, 101098701]	[101098685, 101098701]
771_11019	chr2	219217755	219218155	+	887	30.0	[10.846566, 6.91942]	[113, 160]	[8.124977]	[113]	[219217948, 219217995]	[219217948]
771_11022	chr20	31502994	31503394	+	691	30.0	[]	[]	[7.3206153]	[194]	[]	[31503203]
771_11026	chr20	39047987	39048387	+	880	30.0	[]	[]	[6.91942]	[106]	[]	[39048165]
771_11041	chr21	35342978	35343378	+	936	30.0	[10.846566]	[109]	[8.124977]	[109]	[35343176]	[35343176]
771_1105	chr9	38170860	38171260	+	1000	80.0	[10.641206, 10.846566, 10.641206]	[88, 142, 152]	[13.191141, 8.124977, 13.191141]	[88, 142, 152]	[38171027, 38171081, 38171091]	[38171027, 38171081, 38171091]
771_11054	chr22	19955482	19955882	+	922	30.0	[]	[]	[7.812632]	[169]	[]	[19955711]
771_11055	chr22	20102181	20102581	+	887	30.0	[8.212388]	[141]	[]	[]	[20102363]	[]
771_1106	chr1	1064200	1064600	+	1000	79.0	[13.28149]	[111]	[11.291996]	[111]	[1064387]	[1064387]
771_11066	chr22	20900056	20900456	+	971	30.0	[7.4109645]	[88]	[]	[]	[20900242]	[]
771_11074	chr22	21590821	21591221	+	939	30.0	[7.789663]	[238]	[10.0394945]	[238]	[21591067]	[21591067]
771_11086	chr22	22091097	22091497	+	959	30.0	[7.5734572]	[184]	[]	[]	[22091343]	[]
771_11095	chr22	22678871	22679271	+	847	30.0	[10.325372]	[226]	[7.9050317]	[226]	[22679117]	[22679117]
771_1112	chr11	96212538	96212938	+	1000	79.0	[10.33729, 13.506975]	[89, 100]	[7.9716325, 15.927315]	[89, 100]	[96212724, 96212735]	[96212724, 96212735]
771_11122	chr22	47328853	47329253	+	979	30.0	[10.846566]	[109]	[8.124977]	[109]	[47329050]	[47329050]
771_1114	chr14	71751156	71751556	+	1000	79.0	[11.291996]	[135]	[13.28149]	[135]	[71751384]	[71751384]
771_11140	chr3	47522065	47522465	+	901	30.0	[6.725914]	[168]	[9.447061]	[168]	[47522303]	[47522303]
771_11145	chr3	133159511	133159911	+	803	30.0	[8.124977, 10.391972]	[112, 132]	[10.846566, 7.91695]	[112, 132]	[133159694, 133159714]	[133159694, 133159714]
771_11149	chr3	155252478	155252878	+	543	30.0	[15.927315]	[136]	[13.506975]	[136]	[155252688]	[155252688]
771_11156	chr3	183370826	183371226	+	786	30.0	[10.641206, 7.2397733]	[128, 163]	[13.191141, 9.968816]	[128, 163]	[183371012, 183371047]	[183371012, 183371047]
771_11169	chr4	38620985	38621385	+	938	30.0	[8.26105]	[167]	[]	[]	[38621228]	[]
771_1117	chr16	10738796	10739196	+	1000	79.0	[13.506975]	[135]	[15.927315]	[135]	[10739006]	[10739006]
771_11178	chr4	99561076	99561476	+	846	30.0	[7.619093]	[123]	[7.6302204]	[123]	[99561245]	[99561245]
771_1118	chr19	32373740	32374140	+	1000	79.0	[6.991077]	[141]	[7.232081, 6.580194]	[127, 141]	[32373980]	[32373966, 32373980]
771_11184	chr4	128608021	128608421	+	907	30.0	[10.325372]	[142]	[7.9050317]	[142]	[128608240]	[128608240]
771_11185	chr4	128809449	128809849	+	825	30.0	[]	[]	[6.5213985]	[138]	[]	[128809681]
771_11186	chr4	151012831	151013231	+	823	30.0	[8.646172]	[124]	[11.066511]	[124]	[151013045]	[151013045]
771_1119	chr2	26355500	26355900	+	1000	79.0	[13.506975]	[96]	[15.927315]	[96]	[26355693]	[26355693]
771_11191	chr5	43120560	43120960	+	894	30.0	[]	[]	[7.8418097]	[118]	[]	[43120716]
771_11200	chr5	122121978	122122378	+	756	30.0	[]	[]	[7.232081]	[167]	[]	[122122206]
771_11201	chr5	124583763	124584163	+	913	30.0	[8.736378, 15.927315]	[76, 92]	[8.869647, 13.506975]	[76, 92]	[124583928, 124583944]	[124583928, 124583944]
771_11202	chr5	131629001	131629401	+	676	30.0	[12.491025, 11.066511]	[74, 123]	[12.4798975, 8.646172]	[74, 123]	[131629160, 131629209]	[131629160, 131629209]
771_11209	chr5	134503262	134503662	+	932	30.0	[8.85852]	[179]	[8.747505]	[179]	[134503494]	[134503494]
771_1121	chr3	139339360	139339760	+	1000	79.0	[13.191141]	[81]	[10.641206]	[81]	[139339536]	[139339536]
771_11216	chr5	141683007	141683407	+	901	30.0	[8.426227]	[135]	[10.545317]	[135]	[141683225]	[141683225]
771_11217	chr5	146201743	146202143	+	751	30.0	[10.861151]	[127]	[13.712336]	[127]	[146201944]	[146201944]
771_11229	chr6	5287674	5288074	+	932	30.0	[15.927315]	[93]	[13.506975]	[93]	[5287845]	[5287845]
771_1123	chr5	95710854	95711254	+	1000	79.0	[13.712336]	[117]	[10.861151]	[117]	[95711058]	[95711058]
771_11235	chr6	14474854	14475254	+	937	30.0	[]	[]	[7.473444]	[89]	[]	[14475020]
771_11239	chr6	26052692	26053092	+	646	30.0	[10.325372]	[110]	[7.9050317]	[110]	[26052902]	[26052902]
771_1125	chr6	13992580	13992980	+	1000	79.0	[13.712336]	[152]	[10.861151]	[152]	[13992801]	[13992801]
771_1126	chr6	16277306	16277706	+	1000	79.0	[13.712336]	[144]	[10.861151]	[144]	[16277540]	[16277540]
771_11288	chr6	135262207	135262607	+	673	30.0	[9.576656]	[113]	[6.5963187]	[113]	[135262395]	[135262395]
771_11289	chr6	137223584	137223984	+	906	30.0	[]	[]	[7.381787]	[179]	[]	[137223771]
771_1129	chr6	158869798	158870198	+	1000	79.0	[8.646172, 10.33729]	[88, 124]	[11.066511, 7.381787, 7.9716325]	[88, 117, 124]	[158869978, 158870014]	[158869978, 158870007, 158870014]
771_11293	chr6	150333331	150333731	+	639	30.0	[10.641206]	[120]	[13.191141]	[120]	[150333494]	[150333494]
771_11299	chr6	163536743	163537143	+	591	30.0	[13.712336]	[108]	[10.861151]	[108]	[163536938]	[163536938]
771_113	chr22	21791686	21792086	+	1000	223.0	[13.061545]	[85]	[10.770802]	[85]	[21791867]	[21791867]
771_11303	chr7	2845797	2846197	+	799	30.0	[11.066511]	[118]	[7.232081, 8.646172]	[79, 118]	[2846004]	[2845965, 2846004]
771_11318	chr7	73734506	73734906	+	915	30.0	[7.4109645]	[174]	[]	[]	[73734747]	[]
771_1132	chr7	116501410	116501810	+	1000	79.0	[6.500429]	[152]	[]	[]	[116501621]	[]
771_11321	chr7	77944489	77944889	+	721	30.0	[]	[]	[6.4833126]	[141]	[]	[77944667]
771_11322	chr7	77990072	77990472	+	893	30.0	[10.770802]	[175]	[13.061545]	[175]	[77990303]	[77990303]
771_11323	chr7	84910317	84910717	+	738	30.0	[15.927315]	[113]	[13.506975]	[113]	[84910508]	[84910508]
771_11329	chr7	102978203	102978603	+	874	30.0	[8.426227]	[135]	[10.545317]	[135]	[102978419]	[102978419]
771_1133	chr7	126701068	126701468	+	1000	79.0	[10.770802]	[173]	[13.061545]	[173]	[126701318]	[126701318]
771_11330	chr7	105006233	105006633	+	950	30.0	[]	[]	[6.475763]	[165]	[]	[105006405]
771_11336	chr7	106590459	106590859	+	875	30.0	[6.5979047]	[156]	[]	[]	[106590682]	[]
771_11344	chr7	131013226	131013626	+	929	30.0	[6.603204]	[151]	[8.212388, 6.7625847]	[116, 151]	[131013475]	[131013440, 131013475]
771_11346	chr7	135772236	135772636	+	891	30.0	[13.712336]	[79]	[10.861151]	[79]	[135772397]	[135772397]
771_11356	chr7	150378539	150378939	+	905	30.0	[]	[]	[7.1910195]	[160]	[]	[150378728]
771_11357	chr7	152383980	152384380	+	822	30.0	[10.861151]	[90]	[13.712336]	[90]	[152384152]	[152384152]
771_1136	chr8	124848061	124848461	+	1000	79.0	[9.763456, 7.52174]	[119, 136]	[12.305938]	[119]	[124848271, 124848288]	[124848271]
771_11364	chr8	6747156	6747556	+	621	30.0	[7.2397733]	[108]	[9.968816]	[108]	[6747313]	[6747313]
771_11369	chr8	22959348	22959748	+	676	30.0	[10.861151]	[92]	[13.712336]	[92]	[22959534]	[22959534]
771_11373	chr8	37905482	37905882	+	851	30.0	[7.473444]	[178]	[]	[]	[37905723]	[]
771_11374	chr8	38928338	38928738	+	816	30.0	[9.834072]	[100]	[10.276045]	[100]	[38928529]	[38928529]
771_1138	chr1	12051994	12052394	+	1000	78.0	[15.927315]	[124]	[13.506975]	[124]	[12052168]	[12052168]
771_11384	chr8	124196776	124197176	+	937	30.0	[11.066511]	[102]	[8.646172, 7.8418097]	[102, 146]	[124196950]	[124196950, 124196994]
771_11388	chr8	129692330	129692730	+	651	30.0	[]	[]	[7.5734572]	[123]	[]	[129692514]
771_11389	chr8	140653377	140653777	+	947	30.0	[6.5937705]	[142]	[]	[]	[140653598]	[]
771_11394	chr9	33290851	33291251	+	587	30.0	[10.846566]	[104]	[8.124977]	[104]	[33291047]	[33291047]
771_11398	chr9	75071791	75072191	+	941	30.0	[11.066511]	[105]	[8.646172]	[105]	[75071973]	[75071973]
771_11402	chr9	111601607	111602007	+	851	30.0	[13.061545]	[156]	[10.770802]	[156]	[111601822]	[111601822]
771_11403	chr9	116551028	116551428	+	797	30.0	[9.834072]	[113]	[10.276045]	[113]	[116551240]	[116551240]
771_1141	chr1	54464633	54465033	+	1000	78.0	[7.0216236]	[121]	[]	[]	[54464830]	[]
771_11411	chr9	128027771	128028171	+	854	30.0	[11.066511]	[106]	[8.646172]	[106]	[128027961]	[128027961]
771_11415	chr9	128371212	128371612	+	966	30.0	[8.646172]	[115]	[11.066511]	[115]	[128371416]	[128371416]
771_1143	chr10	4848530	4848930	+	1000	78.0	[7.9050317]	[165]	[10.325372]	[165]	[4848767]	[4848767]
771_11435	chr9	137482193	137482593	+	647	30.0	[13.061545]	[149]	[10.770802]	[149]	[137482387]	[137482387]
771_1144	chr10	73262103	73262503	+	1000	78.0	[11.291996]	[83]	[13.28149, 7.452026]	[83, 133]	[73262286]	[73262286, 73262336]
771_11440	chrX	49043154	49043554	+	580	30.0	[11.291996]	[149]	[13.28149]	[149]	[49043392]	[49043392]
771_11454	chr1	12159812	12160212	+	729	29.0	[11.291996]	[83]	[13.28149]	[83]	[12159984]	[12159984]
771_11457	chr1	15515014	15515414	+	839	29.0	[13.28149]	[93]	[11.291996]	[93]	[15515171]	[15515171]
771_11458	chr1	16608285	16608685	+	806	29.0	[10.770802]	[87]	[13.061545]	[87]	[16608444]	[16608444]
771_11464	chr1	21942018	21942418	+	682	29.0	[7.812632]	[220]	[]	[]	[21942263]	[]
771_1147	chr12	28130661	28131061	+	1000	78.0	[9.885598]	[141]	[12.183796]	[141]	[28130890]	[28130890]
771_11474	chr1	26408496	26408896	+	904	29.0	[9.968816]	[106]	[7.2397733]	[106]	[26408688]	[26408688]
771_11475	chr1	27388339	27388739	+	835	29.0	[]	[]	[7.1393647]	[178]	[]	[27388567]
771_11477	chr1	30772070	30772470	+	869	29.0	[10.861151, 7.52174]	[118, 172]	[13.712336]	[118]	[30772240, 30772294]	[30772240]
771_11478	chr1	31866269	31866669	+	719	29.0	[6.9308314]	[131]	[]	[]	[31866497]	[]
771_11479	chr1	31889319	31889719	+	885	29.0	[9.667448]	[149]	[7.246666]	[149]	[31889549]	[31889549]
771_11482	chr1	35451050	35451450	+	853	29.0	[]	[]	[7.889711]	[122]	[]	[35451263]
771_11488	chr1	40076826	40077226	+	700	29.0	[10.770802]	[138]	[13.061545]	[138]	[40077058]	[40077058]
771_11491	chr1	41333291	41333691	+	862	29.0	[13.061545]	[95]	[10.770802]	[95]	[41333454]	[41333454]
771_11495	chr1	42730932	42731332	+	894	29.0	[7.0978985, 8.124977]	[136, 172]	[7.4102755, 10.846566]	[136, 172]	[42731142, 42731178]	[42731142, 42731178]
771_11503	chr1	44609537	44609937	+	878	29.0	[]	[]	[8.004303]	[247]	[]	[44609786]
771_11504	chr1	44629260	44629660	+	626	29.0	[13.191141]	[133]	[10.641206]	[133]	[44629445]	[44629445]
771_11514	chr1	61453357	61453757	+	855	29.0	[10.545317]	[136]	[8.426227]	[136]	[61453564]	[61453564]
771_11516	chr1	93716974	93717374	+	868	29.0	[13.506975]	[129]	[15.927315, 6.8016787]	[129, 143]	[93717180]	[93717180, 93717194]
771_1152	chr19	44911176	44911576	+	1000	78.0	[13.28149]	[140]	[11.291996]	[140]	[44911398]	[44911398]
771_11521	chr1	113783479	113783879	+	782	29.0	[]	[]	[7.4553385]	[124]	[]	[113783633]
771_11524	chr1	119002008	119002408	+	855	29.0	[7.1393647, 10.545317]	[92, 108]	[8.426227]	[108]	[119002194, 119002210]	[119002210]
771_1153	chr2	26749884	26750284	+	1000	78.0	[7.6191545]	[129]	[10.210002]	[129]	[26750104]	[26750104]
771_11530	chr1	154484330	154484730	+	754	29.0	[13.506975]	[148]	[15.927315]	[148]	[154484551]	[154484551]
771_11547	chr1	176880272	176880672	+	903	29.0	[8.646172]	[134]	[11.066511]	[134]	[176880479]	[176880479]
771_11557	chr1	201882733	201883133	+	752	29.0	[6.435412, 10.545317, 10.846566]	[155, 169, 189]	[8.426227, 8.124977]	[169, 189]	[201882916, 201882930, 201882950]	[201882930, 201882950]
771_1157	chr20	5719871	5720271	+	1000	78.0	[13.506975]	[126]	[15.927315]	[126]	[5720042]	[5720042]
771_11579	chr1	227431827	227432227	+	762	29.0	[10.846566]	[110]	[8.124977]	[110]	[227432020]	[227432020]
771_11587	chr1	241596576	241596976	+	919	29.0	[15.927315]	[96]	[13.506975]	[96]	[241596772]	[241596772]
771_11588	chr1	244599889	244600289	+	750	29.0	[7.2397733]	[81]	[9.968816]	[81]	[244600062]	[244600062]
771_11589	chr1	246155940	246156340	+	768	29.0	[12.4798975]	[153]	[12.491025]	[153]	[246156176]	[246156176]
771_11595	chr10	13161159	13161559	+	892	29.0	[6.6484528]	[115]	[]	[]	[13161334]	[]
771_11596	chr10	13270870	13271270	+	894	29.0	[11.291996]	[112]	[13.28149]	[112]	[13271075]	[13271075]
771_11602	chr10	45374637	45375037	+	912	29.0	[13.506975]	[126]	[15.927315]	[126]	[45374856]	[45374856]
771_11603	chr10	45410771	45411171	+	742	29.0	[8.446137]	[148]	[8.865413]	[148]	[45411013]	[45411013]
771_11611	chr10	70660748	70661148	+	872	29.0	[7.47152, 9.576656, 6.682978]	[68, 88, 138]	[6.5963187, 6.7718644]	[88, 138]	[70660910, 70660930, 70660980]	[70660930, 70660980]
771_11613	chr10	71318854	71319254	+	813	29.0	[11.066511]	[141]	[8.646172]	[141]	[71319072]	[71319072]
771_11615	chr10	71364683	71365083	+	871	29.0	[13.712336]	[157]	[10.861151]	[157]	[71364904]	[71364904]
771_11617	chr10	71863166	71863566	+	653	29.0	[8.124977]	[144]	[10.846566]	[144]	[71863370]	[71863370]
771_11625	chr10	133438171	133438571	+	832	29.0	[13.712336, 6.671851, 11.066511]	[96, 113, 127]	[10.861151, 6.782992, 8.646172]	[96, 113, 127]	[133438357, 133438374, 133438388]	[133438357, 133438374, 133438388]
771_1163	chr22	36467961	36468361	+	1000	78.0	[10.545317]	[105]	[8.426227]	[105]	[36468165]	[36468165]
771_1164	chr3	5767249	5767649	+	1000	78.0	[13.506975]	[82]	[15.927315]	[82]	[5767430]	[5767430]
771_11642	chr11	62804348	62804748	+	919	29.0	[9.75485]	[105]	[9.614127]	[105]	[62804543]	[62804543]
771_11645	chr11	65428172	65428572	+	864	29.0	[9.440167]	[145]	[7.027282]	[145]	[65428372]	[65428372]
771_1165	chr3	143168482	143168882	+	1000	78.0	[12.4798975]	[120]	[12.491025]	[120]	[143168695]	[143168695]
771_1166	chr3	150738362	150738762	+	1000	78.0	[13.28149]	[84]	[11.291996]	[84]	[150738545]	[150738545]
771_11663	chr11	93591306	93591706	+	904	29.0	[11.291996]	[113]	[13.28149]	[113]	[93591499]	[93591499]
771_11666	chr11	110481519	110481919	+	873	29.0	[6.4423046, 13.061545]	[105, 149]	[10.770802]	[149]	[110481696, 110481740]	[110481740]
771_11677	chr12	52993034	52993434	+	898	29.0	[7.399148, 13.061545, 7.3442326]	[109, 149, 180]	[7.109026, 10.770802]	[109, 149]	[52993206, 52993246, 52993277]	[52993206, 52993246]
771_11682	chr12	57101845	57102245	+	893	29.0	[11.291996]	[113]	[13.28149]	[113]	[57102028]	[57102028]
771_11696	chr12	104959345	104959745	+	742	29.0	[15.927315]	[148]	[13.506975]	[148]	[104959581]	[104959581]
771_11701	chr12	116091707	116092107	+	616	29.0	[6.5886245]	[91]	[]	[]	[116091876]	[]
771_11708	chr13	21637334	21637734	+	895	29.0	[7.771173]	[151]	[11.136225]	[151]	[21637512]	[21637512]
771_11709	chr13	30577317	30577717	+	870	29.0	[13.191141]	[94]	[10.641206]	[94]	[30577501]	[30577501]
771_11710	chr13	45236010	45236410	+	743	29.0	[10.770802]	[105]	[13.061545]	[105]	[45236213]	[45236213]
771_11717	chr14	21107413	21107813	+	793	29.0	[8.124977]	[196]	[10.846566]	[196]	[21107612]	[21107612]
771_11724	chr14	103427722	103428122	+	671	29.0	[7.232081]	[133]	[]	[]	[103427928]	[]
771_11727	chr15	34655324	34655724	+	829	29.0	[11.291996]	[53]	[13.28149]	[53]	[34655475]	[34655475]
771_1173	chr6	35694410	35694810	+	1000	78.0	[10.770802, 13.061545]	[157, 169]	[13.061545, 10.770802]	[157, 169]	[35694644, 35694656]	[35694644, 35694656]
771_11735	chr15	52010880	52011280	+	748	29.0	[7.2397733]	[147]	[6.490206, 9.968816]	[94, 147]	[52011112]	[52011059, 52011112]
771_11737	chr15	60397911	60398311	+	864	29.0	[11.066511]	[108]	[8.646172]	[108]	[60398106]	[60398106]
771_1174	chr6	37029377	37029777	+	1000	78.0	[10.861151]	[118]	[13.712336]	[118]	[37029558]	[37029558]
771_11742	chr15	66650551	66650951	+	905	29.0	[6.9073806, 10.104691]	[123, 171]	[7.36485]	[171]	[66650726, 66650774]	[66650774]
771_11748	chr15	89090717	89091117	+	853	29.0	[6.725914]	[107]	[7.514847, 9.447061]	[80, 107]	[89090910]	[89090883, 89090910]
771_1175	chr6	143804822	143805222	+	1000	78.0	[11.066511]	[107]	[8.646172]	[107]	[143805018]	[143805018]
771_11752	chr15	96264938	96265338	+	905	29.0	[7.5734572, 7.0369763]	[134, 138]	[]	[]	[96265166, 96265170]	[]
771_1176	chr7	30470179	30470579	+	1000	78.0	[8.646172]	[130]	[11.066511]	[130]	[30470388]	[30470388]
771_11768	chr16	16083749	16084149	+	640	29.0	[12.491025]	[160]	[12.4798975]	[160]	[16083997]	[16083997]
771_1177	chr7	101902891	101903291	+	1000	78.0	[8.646172]	[75]	[11.066511]	[75]	[101903050]	[101903050]
771_11778	chr16	30628640	30629040	+	835	29.0	[]	[]	[7.812632]	[170]	[]	[30628847]
771_11790	chr16	71492060	71492460	+	883	29.0	[10.770802]	[88]	[13.061545]	[88]	[71492242]	[71492242]
771_11810	chr16	89473807	89474207	+	788	29.0	[]	[]	[6.5886245]	[189]	[]	[89474044]
771_11811	chr17	2136131	2136531	+	621	29.0	[10.861151]	[95]	[13.712336, 6.5979047]	[95, 152]	[2136323]	[2136323, 2136380]
771_11814	chr17	27458600	27459000	+	554	29.0	[10.861151]	[187]	[13.712336]	[187]	[27458833]	[27458833]
771_11818	chr17	38414666	38415066	+	770	29.0	[11.291996]	[137]	[13.28149]	[137]	[38414869]	[38414869]
771_11826	chr17	45948983	45949383	+	881	29.0	[8.124977]	[117]	[10.846566]	[117]	[45949184]	[45949184]
771_11828	chr17	47850901	47851301	+	927	29.0	[11.066511]	[184]	[8.646172]	[184]	[47851144]	[47851144]
771_11832	chr17	50338022	50338422	+	845	29.0	[10.097851]	[170]	[6.8162637]	[170]	[50338257]	[50338257]
771_1184	chr1	155224627	155225027	+	1000	77.0	[10.770802]	[142]	[13.061545]	[142]	[155224844]	[155224844]
771_11843	chr17	75983585	75983985	+	542	29.0	[8.124977]	[133]	[10.846566]	[133]	[75983804]	[75983804]
771_11847	chr17	78308854	78309254	+	898	29.0	[8.646172]	[156]	[11.066511]	[156]	[78309089]	[78309089]
771_1185	chr1	212793590	212793990	+	1000	77.0	[13.061545]	[89]	[6.4833126, 10.770802]	[78, 89]	[212793754]	[212793743, 212793754]
771_11855	chr18	3585191	3585591	+	883	29.0	[7.4102755]	[167]	[7.0978985]	[167]	[3585369]	[3585369]
771_11861	chr18	9953095	9953495	+	866	29.0	[]	[]	[7.5262027]	[70]	[]	[9953252]
771_11869	chr19	3450876	3451276	+	791	29.0	[13.061545]	[216]	[10.770802]	[216]	[3451119]	[3451119]
771_1187	chr11	3340022	3340422	+	1000	77.0	[10.861151]	[130]	[13.712336]	[130]	[3340248]	[3340248]
771_11879	chr19	12883666	12884066	+	803	29.0	[6.3611712, 10.325372]	[108, 152]	[7.9050317]	[152]	[12883859, 12883903]	[12883903]
771_11880	chr19	13621398	13621798	+	894	29.0	[7.3206153, 13.28149]	[176, 183]	[11.291996]	[183]	[13621638, 13621645]	[13621645]
771_1189	chr11	75031225	75031625	+	1000	77.0	[10.846566]	[100]	[8.124977]	[100]	[75031416]	[75031416]
771_11900	chr19	45478899	45479299	+	563	29.0	[7.109026]	[111]	[7.399148]	[111]	[45479091]	[45479091]
771_11909	chr19	49675466	49675866	+	795	29.0	[8.646172]	[167]	[11.066511]	[167]	[49675710]	[49675710]
771_11914	chr19	56162253	56162653	+	868	29.0	[7.232081]	[127]	[]	[]	[56162456]	[]
771_11925	chr2	43726946	43727346	+	675	29.0	[11.066511]	[103]	[8.646172]	[103]	[43727143]	[43727143]
771_11927	chr2	46698308	46698708	+	765	29.0	[11.291996]	[118]	[13.28149]	[118]	[46698500]	[46698500]
771_11931	chr2	54904011	54904411	+	549	29.0	[8.646172]	[119]	[6.500429, 11.066511]	[105, 119]	[54904213]	[54904199, 54904213]
771_11940	chr2	96342074	96342474	+	847	29.0	[11.291996]	[118]	[13.28149]	[118]	[96342248]	[96342248]
771_11962	chr2	223059218	223059618	+	827	29.0	[10.276045, 7.9050317]	[85, 135]	[9.834072, 10.325372]	[85, 135]	[223059402, 223059452]	[223059402, 223059452]
771_11964	chr20	3843497	3843897	+	798	29.0	[10.770802]	[100]	[13.061545]	[100]	[3843686]	[3843686]
771_11977	chr20	38863149	38863549	+	899	29.0	[9.968816]	[165]	[7.2397733]	[165]	[38863342]	[38863342]
771_1198	chr18	45059682	45060082	+	1000	77.0	[11.291996, 9.660112]	[119, 139]	[13.28149, 7.5484767]	[119, 139]	[45059885, 45059905]	[45059885, 45059905]
771_11980	chr20	41008341	41008741	+	639	29.0	[]	[]	[7.232081]	[97]	[]	[41008533]
771_11989	chr20	53642377	53642777	+	885	29.0	[8.646172]	[62]	[11.066511]	[62]	[53642536]	[53642536]
771_1199	chr19	9788087	9788487	+	1000	77.0	[10.861151]	[150]	[13.712336]	[150]	[9788309]	[9788309]
771_11995	chr21	33386383	33386783	+	899	29.0	[6.7552223]	[158]	[7.6888065]	[158]	[33386626]	[33386626]
771_11996	chr21	35336521	35336921	+	885	29.0	[13.191141]	[91]	[10.641206]	[91]	[35336690]	[35336690]
771_1200	chr2	8312914	8313314	+	1000	77.0	[15.927315]	[119]	[13.506975]	[119]	[8313130]	[8313130]
771_12002	chr22	16810246	16810646	+	937	29.0	[8.43501]	[54]	[8.87654]	[54]	[16810397]	[16810397]
771_1201	chr2	70686819	70687219	+	1000	77.0	[13.191141]	[124]	[10.641206]	[124]	[70687038]	[70687038]
771_12010	chr22	19426563	19426963	+	915	29.0	[7.4738283]	[181]	[7.655798]	[237]	[19426758]	[19426814]
771_12017	chr22	19922096	19922496	+	925	29.0	[7.381787]	[101]	[]	[]	[19922285]	[]
771_12019	chr22	20459389	20459789	+	873	29.0	[6.5920763, 6.6093717, 6.620499]	[145, 198, 205]	[6.773712]	[145]	[20459549, 20459602, 20459609]	[20459549]
771_12021	chr22	20782977	20783377	+	913	29.0	[7.0216236]	[121]	[]	[]	[20783148]	[]
771_12030	chr22	21087247	21087647	+	794	29.0	[]	[]	[7.655798, 7.161842]	[135, 184]	[]	[21087433, 21087482]
771_12034	chr22	21743593	21743993	+	862	29.0	[9.576656]	[224]	[6.5963187]	[224]	[21743823]	[21743823]
771_12038	chr22	21895153	21895553	+	847	29.0	[8.446137]	[152]	[8.865413]	[152]	[21895357]	[21895357]
771_12051	chr22	22573761	22574161	+	735	29.0	[7.026721]	[152]	[9.146254]	[152]	[22573977]	[22573977]
771_12067	chr22	23031565	23031965	+	907	29.0	[6.5913215]	[143]	[6.9799495]	[143]	[23031793]	[23031793]
