#PeakID(python identify_motif.py ./ENCODE_processed_files/CEBPB_idr.fa CEBPB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
878_10848	chr15	79467866	79468266	+	1000	103.0	[11.381051]	[93]	[8.646096]	[92]	[79468059]	[79468058]
878_10854	chr17	21522972	21523372	+	1000	103.0	[9.546091]	[97]	[9.555131]	[96]	[21523169]	[21523168]
878_10857	chr17	48576603	48577003	+	1000	103.0	[8.908765]	[104]	[9.684778]	[103]	[48576804]	[48576803]
878_10858	chr18	59911630	59912030	+	1000	103.0	[]	[]	[8.194376]	[103]	[]	[59911828]
878_10866	chr2	54589839	54590239	+	1000	103.0	[9.025176]	[131]	[6.576071, 9.0522785]	[67, 130]	[54590063]	[54589999, 54590062]
878_10876	chr20	49747733	49748133	+	1000	103.0	[11.14578]	[99]	[7.9525285]	[98]	[49747930]	[49747929]
878_10878	chr21	35106089	35106489	+	1000	103.0	[11.993677]	[102]	[6.368457]	[92]	[35106282]	[35106272]
878_10882	chr3	64917938	64918338	+	1000	103.0	[6.4962]	[111]	[7.277224]	[110]	[64918143]	[64918142]
878_10883	chr3	71579775	71580175	+	1000	103.0	[11.9157095]	[101]	[8.109833]	[100]	[71579972]	[71579971]
878_10884	chr3	129119532	129119932	+	1000	103.0	[8.646096]	[88]	[11.381051]	[87]	[129119719]	[129119718]
878_10886	chr3	141389710	141390110	+	1000	103.0	[6.740297]	[98]	[11.228718]	[97]	[141389901]	[141389900]
878_10888	chr3	150547358	150547758	+	1000	103.0	[7.9525285]	[104]	[11.332239]	[103]	[150547559]	[150547558]
878_1089	chr19	11346463	11346863	+	1000	388.0	[9.637802]	[106]	[8.439652]	[105]	[11346668]	[11346667]
878_10890	chr3	177843330	177843730	+	1000	103.0	[11.9157095]	[104]	[11.489543]	[103]	[177843531]	[177843530]
878_10895	chr4	174674287	174674687	+	1000	103.0	[8.194376]	[99]	[]	[]	[174674479]	[]
878_109	chr9	87714804	87715204	+	1000	646.0	[11.489543]	[98]	[12.102169]	[97]	[87715001]	[87715000]
878_1090	chr20	18272431	18272831	+	1000	388.0	[9.555131]	[97]	[9.359631]	[96]	[18272627]	[18272626]
878_10900	chr5	39217808	39218208	+	1000	103.0	[]	[]	[8.302869]	[117]	[]	[39218015]
878_10904	chr6	1321704	1322104	+	1000	103.0	[11.489543]	[94]	[11.9157095]	[93]	[1321887]	[1321886]
878_10906	chr6	15887797	15888197	+	1000	103.0	[12.102169]	[109]	[11.489543]	[108]	[15887999]	[15887998]
878_10909	chr6	50843845	50844245	+	1000	103.0	[8.832556]	[102]	[8.00134]	[101]	[50844046]	[50844045]
878_10914	chr6	152208059	152208459	+	1000	103.0	[14.601852]	[101]	[11.2542715]	[100]	[152208258]	[152208257]
878_10922	chr7	106284765	106285165	+	1000	103.0	[]	[]	[9.251139]	[120]	[]	[106284969]
878_10925	chr7	116501864	116502264	+	1000	103.0	[6.587911, 8.439652]	[89, 127]	[9.824262]	[126]	[116502034, 116502072]	[116502071]
878_10932	chr9	93491592	93491992	+	1000	103.0	[9.245763]	[109]	[6.960019]	[108]	[93491793]	[93491792]
878_10933	chr9	108612490	108612890	+	1000	103.0	[11.489543]	[90]	[12.102169]	[89]	[108612679]	[108612678]
878_10936	chrX	2464683	2465083	+	1000	103.0	[8.143959]	[95]	[9.82345]	[94]	[2464875]	[2464874]
878_10940	chrX	52934889	52935289	+	1000	103.0	[8.361012]	[127]	[8.175548]	[126]	[52935100]	[52935099]
878_10943	chr1	23585575	23585975	+	1000	102.0	[8.439652]	[99]	[9.824262]	[98]	[23585762]	[23585761]
878_10946	chr1	70041194	70041594	+	1000	102.0	[7.463684, 9.0522785]	[67, 94]	[6.30974]	[66]	[70041356, 70041383]	[70041355]
878_10954	chr1	193086333	193086733	+	1000	102.0	[11.332239]	[142]	[11.332239, 6.8294234]	[141, 160]	[193086550]	[193086549, 193086568]
878_10959	chr1	236568469	236568869	+	1000	102.0	[8.194376]	[94]	[]	[]	[236568658]	[]
878_10961	chr10	7933248	7933648	+	1000	102.0	[8.007916]	[83]	[]	[]	[7933429]	[]
878_10962	chr10	25085900	25086300	+	1000	102.0	[11.489543]	[104]	[11.9157095]	[103]	[25086103]	[25086102]
878_10964	chr10	89086752	89087152	+	1000	102.0	[8.194376]	[94]	[]	[]	[89086942]	[]
878_10965	chr10	92693142	92693542	+	1000	102.0	[12.432437]	[111]	[11.473993]	[110]	[92693345]	[92693344]
878_10966	chr10	122300946	122301346	+	1000	102.0	[14.710344, 6.368189]	[106, 151]	[14.523885]	[105]	[122301150, 122301195]	[122301149]
878_10967	chr10	128115392	128115792	+	1000	102.0	[11.440731]	[113]	[14.415392]	[112]	[128115594]	[128115593]
878_10969	chr11	129455775	129456175	+	1000	102.0	[14.415392]	[107]	[11.2542715]	[106]	[129455975]	[129455974]
878_10977	chr14	35045496	35045896	+	1000	102.0	[8.280743]	[119]	[12.432437]	[118]	[35045702]	[35045701]
878_10981	chr14	102779671	102780071	+	1000	102.0	[11.381051]	[96]	[8.832556]	[95]	[102779862]	[102779861]
878_10984	chr15	48868030	48868430	+	1000	102.0	[11.381051]	[93]	[8.832556, 6.30059]	[92, 144]	[48868222]	[48868221, 48868273]
878_10985	chr15	63472886	63473286	+	1000	102.0	[11.9157095]	[93]	[11.489543, 6.5549164]	[92, 123]	[63473075]	[63473074, 63473105]
878_11003	chr16	82183033	82183433	+	1000	102.0	[12.102169]	[103]	[11.489543]	[102]	[82183224]	[82183223]
878_11005	chr17	5629156	5629556	+	1000	102.0	[12.102169]	[100]	[11.489543]	[99]	[5629345]	[5629344]
878_11008	chr17	48546895	48547295	+	1000	102.0	[7.0817237]	[75]	[6.5052404]	[74]	[48547070]	[48547069]
878_1101	chr16	20918808	20919208	+	1000	386.0	[8.194376]	[99]	[]	[]	[20919006]	[]
878_11017	chr19	38664665	38665065	+	1000	102.0	[]	[]	[6.250924]	[115]	[]	[38664877]
878_11025	chr2	189698027	189698427	+	1000	102.0	[8.832556]	[108]	[8.007916, 11.1945915]	[94, 107]	[189698220]	[189698206, 189698219]
878_11026	chr2	197869646	197870046	+	1000	102.0	[11.332239]	[117]	[7.9525285]	[116]	[197869862]	[197869861]
878_11027	chr2	207784972	207785372	+	1000	102.0	[8.109833]	[108]	[12.102169]	[107]	[207785175]	[207785174]
878_11031	chr20	50919589	50919989	+	1000	102.0	[9.555131]	[96]	[]	[]	[50919785]	[]
878_11032	chr20	63890198	63890598	+	1000	102.0	[14.601852]	[102]	[11.2542715]	[101]	[63890391]	[63890390]
878_11033	chr21	14585105	14585505	+	1000	102.0	[11.9157095]	[102]	[11.489543]	[101]	[14585304]	[14585303]
878_11035	chr21	39114762	39115162	+	1000	102.0	[]	[]	[6.250924]	[96]	[]	[39114957]
878_11037	chr21	46324043	46324443	+	1000	102.0	[]	[]	[9.555131]	[96]	[]	[46324235]
878_11042	chr3	15052718	15053118	+	1000	102.0	[]	[]	[6.30974]	[147]	[]	[15052952]
878_11044	chr3	99696503	99696903	+	1000	102.0	[14.601852]	[94]	[11.2542715]	[93]	[99696697]	[99696696]
878_11046	chr4	56513074	56513474	+	1000	102.0	[8.03347]	[99]	[11.807217, 8.772876]	[98, 147]	[56513269]	[56513268, 56513317]
878_11047	chr4	183448430	183448830	+	1000	102.0	[9.546091]	[102]	[9.741591]	[101]	[183448630]	[183448629]
878_11064	chr7	86953638	86954038	+	1000	102.0	[9.824262]	[109]	[8.439652]	[108]	[86953846]	[86953845]
878_11067	chr7	134835425	134835825	+	1000	102.0	[12.102169]	[103]	[11.489543]	[102]	[134835628]	[134835627]
878_1107	chr14	77043369	77043769	+	1000	385.0	[8.109833]	[104]	[11.9157095]	[103]	[77043570]	[77043569]
878_1108	chr3	40623480	40623880	+	1000	385.0	[6.250924]	[100]	[]	[]	[40623677]	[]
878_11081	chr1	12511022	12511422	+	1000	101.0	[11.9157095]	[94]	[11.489543]	[93]	[12511215]	[12511214]
878_11082	chr1	12580139	12580539	+	1000	101.0	[11.332239]	[97]	[11.14578]	[96]	[12580333]	[12580332]
878_11084	chr1	22185190	22185590	+	1000	101.0	[11.660454, 8.145564]	[93, 101]	[12.245977, 6.6318045]	[92, 100]	[22185376, 22185384]	[22185375, 22185383]
878_11090	chr1	101026111	101026511	+	1000	101.0	[7.4068704]	[102]	[]	[]	[101026300]	[]
878_11095	chr1	206653726	206654126	+	1000	101.0	[8.832556]	[110]	[11.381051]	[109]	[206653930]	[206653929]
878_11100	chr1	226287520	226287920	+	1000	101.0	[11.332239]	[122]	[11.332239]	[121]	[226287730]	[226287729]
878_11106	chr1	244450941	244451341	+	1000	101.0	[9.196087]	[128]	[9.196087]	[127]	[244451153]	[244451152]
878_11109	chr10	84293642	84294042	+	1000	101.0	[6.4931326]	[113]	[]	[]	[84293836]	[]
878_11110	chr10	87093185	87093585	+	1000	101.0	[8.194376]	[105]	[]	[]	[87093387]	[]
878_11119	chr12	116003128	116003528	+	1000	101.0	[10.00991, 9.437598]	[97, 126]	[11.523669]	[96]	[116003323, 116003352]	[116003322]
878_11120	chr12	120890890	120891290	+	1000	101.0	[9.741591]	[133]	[9.546091]	[132]	[120891107]	[120891106]
878_11122	chr13	91329706	91330106	+	1000	101.0	[11.2542715]	[98]	[14.601852]	[97]	[91329897]	[91329896]
878_11124	chr14	22520285	22520685	+	1000	101.0	[9.437598]	[121]	[6.471978]	[120]	[22520504]	[22520503]
878_11126	chr15	40470278	40470678	+	1000	101.0	[6.5052404]	[102]	[7.2681837]	[101]	[40470480]	[40470479]
878_11134	chr17	51257678	51258078	+	1000	101.0	[11.228718]	[93]	[8.111438, 6.740297]	[57, 92]	[51257870]	[51257834, 51257869]
878_11139	chr19	48741098	48741498	+	1000	101.0	[9.662087]	[100]	[8.061021]	[99]	[48741297]	[48741296]
878_11143	chr2	10254010	10254410	+	1000	101.0	[]	[]	[7.4068704]	[94]	[]	[10254201]
878_11152	chr20	41998463	41998863	+	1000	101.0	[14.523885]	[123]	[14.523885]	[122]	[41998676]	[41998675]
878_11156	chr21	37490091	37490491	+	1000	101.0	[14.523885]	[124]	[9.770579]	[123]	[37490304]	[37490303]
878_1117	chr15	31365778	31366178	+	1000	384.0	[]	[]	[6.491527]	[67]	[]	[31365941]
878_11173	chr4	109729238	109729638	+	1000	101.0	[9.741591]	[99]	[]	[]	[109729437]	[]
878_11177	chr4	186449945	186450345	+	1000	101.0	[14.415392]	[106]	[11.440731]	[105]	[186450150]	[186450149]
878_11178	chr5	10880925	10881325	+	1000	101.0	[11.2542715]	[108]	[14.415392]	[107]	[10881124]	[10881123]
878_11179	chr5	94888659	94889059	+	1000	101.0	[]	[]	[8.194376]	[109]	[]	[94888862]
878_11182	chr5	149733088	149733488	+	1000	101.0	[8.280743]	[107]	[12.432437]	[106]	[149733290]	[149733289]
878_11190	chr6	82521385	82521785	+	1000	101.0	[8.194376]	[104]	[]	[]	[82521577]	[]
878_11195	chr6	116254025	116254425	+	1000	101.0	[6.3924747]	[147]	[8.365287, 7.9525285]	[118, 146]	[116254263]	[116254234, 116254262]
878_1120	chr6	105400507	105400907	+	1000	384.0	[9.437598, 8.722458]	[96, 116]	[11.489543]	[115]	[105400694, 105400714]	[105400713]
878_11205	chr7	140454049	140454449	+	1000	101.0	[11.228718]	[95]	[6.740297]	[94]	[140454241]	[140454240]
878_11207	chr8	9324533	9324933	+	1000	101.0	[11.1945915]	[95]	[8.646096]	[94]	[9324728]	[9324727]
878_11212	chr9	87793316	87793716	+	1000	101.0	[9.382546]	[128]	[9.196087]	[127]	[87793543]	[87793542]
878_11224	chr1	31575477	31575877	+	1000	100.0	[12.102169]	[117]	[11.303083]	[116]	[31575688]	[31575687]
878_11233	chr1	144494146	144494546	+	1000	100.0	[]	[]	[8.007916]	[94]	[]	[144494339]
878_11234	chr1	153633813	153634213	+	1000	100.0	[8.145564]	[104]	[8.252521]	[111]	[153634017]	[153634024]
878_11241	chr10	13450106	13450506	+	1000	100.0	[11.489543]	[101]	[12.102169]	[100]	[13450303]	[13450302]
878_11250	chr11	95790644	95791044	+	1000	100.0	[11.415177]	[96]	[]	[]	[95790835]	[]
878_11252	chr12	31714725	31715125	+	1000	100.0	[11.489543]	[113]	[12.102169]	[112]	[31714915]	[31714914]
878_11260	chr12	112419259	112419659	+	1000	100.0	[6.242357]	[126]	[]	[]	[112419481]	[]
878_11266	chr14	56608645	56609045	+	1000	100.0	[8.194376]	[88]	[]	[]	[56608833]	[]
878_11273	chr15	55288960	55289360	+	1000	100.0	[6.817318]	[118]	[]	[]	[55289167]	[]
878_11274	chr15	58248211	58248611	+	1000	100.0	[11.489543]	[106]	[11.9157095]	[105]	[58248409]	[58248408]
878_1128	chr7	135662684	135663084	+	1000	383.0	[11.489543]	[98]	[12.102169]	[97]	[135662881]	[135662880]
878_11283	chr17	76370287	76370687	+	1000	100.0	[]	[]	[7.5933304]	[94]	[]	[76370480]
878_11290	chr19	15828058	15828458	+	1000	100.0	[6.553837]	[104]	[6.475413]	[103]	[15828261]	[15828260]
878_11296	chr2	3492882	3493282	+	1000	100.0	[11.2542715]	[105]	[14.415392]	[104]	[3493086]	[3493085]
878_1130	chr9	93115984	93116384	+	1000	383.0	[12.102169]	[97]	[8.109833]	[96]	[93116180]	[93116179]
878_11300	chr2	105655267	105655667	+	1000	100.0	[8.646096]	[98]	[11.381051]	[97]	[105655462]	[105655461]
878_11301	chr2	167964635	167965035	+	1000	100.0	[8.194376]	[88]	[]	[]	[167964815]	[]
878_11308	chr20	5737200	5737600	+	1000	100.0	[9.025176]	[81]	[]	[]	[5737379]	[]
878_11309	chr20	53642705	53643105	+	1000	100.0	[6.630858]	[83]	[6.8213468]	[82]	[53642875]	[53642874]
878_11317	chr3	20154078	20154478	+	1000	100.0	[11.489543]	[95]	[12.102169]	[94]	[20154271]	[20154270]
878_11321	chr3	70000488	70000888	+	1000	100.0	[11.993677]	[111]	[8.219931]	[110]	[70000692]	[70000691]
878_11322	chr3	101850419	101850819	+	1000	100.0	[8.832556]	[101]	[11.1945915]	[100]	[101850619]	[101850618]
878_11324	chr3	150798010	150798410	+	1000	100.0	[12.102169]	[105]	[11.303083]	[104]	[150798210]	[150798209]
878_1133	chr14	101927815	101928215	+	1000	382.0	[]	[]	[9.555131]	[96]	[]	[101928010]
878_11330	chr4	38605707	38606107	+	1000	100.0	[11.993677]	[96]	[8.219931]	[95]	[38605903]	[38605902]
878_11331	chr4	73741057	73741457	+	1000	100.0	[11.381051]	[105]	[8.832556, 8.881368]	[104, 148]	[73741257]	[73741256, 73741300]
878_11332	chr4	76779748	76780148	+	1000	100.0	[]	[]	[8.194376]	[101]	[]	[76779948]
878_11335	chr4	95283255	95283655	+	1000	100.0	[8.219931]	[93]	[11.993677]	[92]	[95283448]	[95283447]
878_11341	chr5	143309970	143310370	+	1000	100.0	[8.194376]	[105]	[]	[]	[143310172]	[]
878_1135	chr6	157607737	157608137	+	1000	382.0	[12.102169]	[99]	[11.489543]	[98]	[157607934]	[157607933]
878_11352	chr6	11950088	11950488	+	1000	100.0	[9.546091]	[109]	[9.741591]	[108]	[11950290]	[11950289]
878_11353	chr6	26205123	26205523	+	1000	100.0	[]	[]	[8.067056]	[105]	[]	[26205316]
878_11354	chr6	32938551	32938951	+	1000	100.0	[8.915494, 11.330633]	[82, 102]	[6.6026487, 14.710344]	[81, 101]	[32938726, 32938746]	[32938725, 32938745]
878_11355	chr6	33583792	33584192	+	1000	100.0	[8.908765]	[120]	[9.684778]	[119]	[33583997]	[33583996]
878_11358	chr6	57346682	57347082	+	1000	100.0	[11.2542715]	[102]	[14.415392]	[101]	[57346877]	[57346876]
878_1136	chr8	125513054	125513454	+	1000	382.0	[8.061021]	[98]	[14.601852]	[97]	[125513249]	[125513248]
878_11361	chr6	118260821	118261221	+	1000	100.0	[8.194376, 12.102169]	[109, 141]	[11.489543]	[140]	[118261022, 118261054]	[118261053]
878_11362	chr6	150902410	150902810	+	1000	100.0	[8.194376]	[100]	[]	[]	[150902607]	[]
878_11374	chr8	1374253	1374653	+	1000	100.0	[9.770579]	[97]	[14.710344]	[96]	[1374450]	[1374449]
878_11380	chr8	105315862	105316262	+	1000	100.0	[9.211636, 7.463684, 6.554649]	[101, 126, 141]	[8.865818]	[100]	[105316056, 105316081, 105316096]	[105316055]
878_11384	chr9	37465272	37465672	+	1000	100.0	[8.145564]	[85]	[6.445345]	[84]	[37465447]	[37465446]
878_11386	chr9	122159630	122160030	+	1000	100.0	[8.22138]	[107]	[]	[]	[122159834]	[]
878_11394	chr1	39852175	39852575	+	1000	99.0	[8.832556, 8.1447]	[99, 111]	[11.381051, 6.368189]	[98, 110]	[39852371, 39852383]	[39852370, 39852382]
878_11399	chr1	67688124	67688524	+	1000	99.0	[]	[]	[8.194376]	[108]	[]	[67688326]
878_11401	chr1	117267213	117267613	+	1000	99.0	[11.489543]	[102]	[12.102169]	[101]	[117267415]	[117267414]
878_11406	chr1	240649732	240650132	+	1000	99.0	[9.762746, 8.061021]	[77, 115]	[14.601852]	[114]	[240649904, 240649942]	[240649941]
878_11408	chr10	5589459	5589859	+	1000	99.0	[11.473993]	[98]	[12.245977]	[97]	[5589651]	[5589650]
878_11410	chr10	14602115	14602515	+	1000	99.0	[]	[]	[8.194376]	[101]	[]	[14602314]
878_11412	chr10	45224575	45224975	+	1000	99.0	[8.280743]	[112]	[8.175548, 12.245977]	[77, 111]	[45224785]	[45224750, 45224784]
878_11414	chr10	63630962	63631362	+	1000	99.0	[9.770579]	[97]	[14.523885]	[96]	[63631158]	[63631157]
878_11417	chr10	112677303	112677703	+	1000	99.0	[11.303083]	[121]	[12.102169]	[120]	[112677515]	[112677514]
878_11419	chr11	34641459	34641859	+	1000	99.0	[9.871238]	[88]	[9.095225]	[87]	[34641647]	[34641646]
878_1142	chr14	70073896	70074296	+	1000	381.0	[11.9157095]	[92]	[11.303083]	[91]	[70074085]	[70074084]
878_11421	chr11	74171005	74171405	+	1000	99.0	[8.227008]	[116]	[8.03492]	[115]	[74171220]	[74171219]
878_11427	chr12	2812455	2812855	+	1000	99.0	[7.9591045]	[99]	[6.445345]	[98]	[2812654]	[2812653]
878_11428	chr12	25130613	25131013	+	1000	99.0	[9.762746]	[106]	[]	[]	[25130816]	[]
878_11429	chr12	49268650	49269050	+	1000	99.0	[11.993677]	[101]	[8.03347]	[100]	[49268845]	[49268844]
878_1143	chr17	17063415	17063815	+	1000	381.0	[14.710344]	[98]	[14.710344]	[97]	[17063613]	[17063612]
878_11430	chr12	53309693	53310093	+	1000	99.0	[]	[]	[9.824262]	[99]	[]	[53309863]
878_11445	chr15	49061083	49061483	+	1000	99.0	[11.489543]	[104]	[12.102169]	[103]	[49061280]	[49061279]
878_11455	chr17	38926626	38927026	+	1000	99.0	[8.253193]	[74]	[6.444551]	[73]	[38926787]	[38926786]
878_11456	chr17	40549337	40549737	+	1000	99.0	[]	[]	[8.194376]	[109]	[]	[40549530]
878_11457	chr17	45946931	45947331	+	1000	99.0	[8.194376]	[99]	[]	[]	[45947126]	[]
878_1146	chr5	39223539	39223939	+	1000	381.0	[11.489543]	[97]	[11.9157095]	[96]	[39223736]	[39223735]
878_11460	chr17	58534796	58535196	+	1000	99.0	[8.143959]	[102]	[9.82345]	[101]	[58534998]	[58534997]
878_11469	chr19	50358821	50359221	+	1000	99.0	[8.145564]	[99]	[6.714743, 6.6318045]	[68, 98]	[50359016]	[50358985, 50359015]
878_11476	chr2	200871121	200871521	+	1000	99.0	[8.194376]	[101]	[]	[]	[200871305]	[]
878_11479	chr20	36663019	36663419	+	1000	99.0	[9.637802]	[105]	[8.439652]	[104]	[36663218]	[36663217]
878_11481	chr21	14690889	14691289	+	1000	99.0	[9.741591]	[106]	[]	[]	[14691089]	[]
878_11482	chr21	29642831	29643231	+	1000	99.0	[8.832556]	[100]	[8.00134]	[99]	[29643027]	[29643026]
878_11484	chr21	37300349	37300749	+	1000	99.0	[8.194376]	[98]	[]	[]	[37300546]	[]
878_11485	chr3	28348991	28349391	+	1000	99.0	[]	[]	[6.3066726]	[121]	[]	[28349199]
878_11499	chr4	94517080	94517480	+	1000	99.0	[6.475413]	[103]	[8.865818, 6.553837]	[86, 102]	[94517279]	[94517262, 94517278]
878_115	chr4	74099178	74099578	+	1000	644.0	[11.2542715]	[98]	[11.222141]	[97]	[74099376]	[74099375]
878_11501	chr4	174418639	174419039	+	1000	99.0	[8.194376]	[99]	[]	[]	[174418814]	[]
878_11502	chr4	184348481	184348881	+	1000	99.0	[9.824262]	[100]	[8.253193]	[99]	[184348678]	[184348677]
878_11504	chr5	78235298	78235698	+	1000	99.0	[11.473993]	[102]	[12.245977]	[101]	[78235498]	[78235497]
878_11506	chr5	87074058	87074458	+	1000	99.0	[]	[]	[6.6806164, 8.007916]	[95, 108]	[]	[87074244, 87074257]
878_11508	chr5	95734139	95734539	+	1000	99.0	[8.646096]	[116]	[11.1945915]	[115]	[95734347]	[95734346]
878_11509	chr5	111278837	111279237	+	1000	99.0	[9.025176]	[133]	[9.0522785]	[132]	[111279068]	[111279067]
878_11511	chr5	146446975	146447375	+	1000	99.0	[9.871238]	[109]	[]	[]	[146447183]	[]
878_11515	chr6	32188489	32188889	+	1000	99.0	[9.546091]	[106]	[9.555131]	[105]	[32188695]	[32188694]
878_11522	chr6	161074502	161074902	+	1000	99.0	[11.332239]	[100]	[11.332239]	[99]	[161074693]	[161074692]
878_11527	chr7	77696151	77696551	+	1000	99.0	[9.871238, 6.359416]	[95, 103]	[]	[]	[77696346, 77696354]	[]
878_11541	chr8	140175211	140175611	+	1000	99.0	[14.601852]	[94]	[11.440731, 6.471978]	[93, 101]	[140175400]	[140175399, 140175407]
878_11545	chr9	124658500	124658900	+	1000	99.0	[11.14578]	[111]	[7.9525285]	[110]	[124658703]	[124658702]
878_11546	chr9	124659181	124659581	+	1000	99.0	[11.489543]	[98]	[7.1624045]	[97]	[124659379]	[124659378]
878_1155	chr15	51003972	51004372	+	1000	380.0	[8.832556]	[67]	[8.00134]	[66]	[51004126]	[51004125]
878_1156	chr17	49968347	49968747	+	1000	380.0	[9.059302]	[102]	[6.773559]	[101]	[49968545]	[49968544]
878_11563	chr1	165147802	165148202	+	1000	98.0	[8.832556]	[98]	[11.1945915]	[97]	[165147996]	[165147995]
878_11566	chr1	200510178	200510578	+	1000	98.0	[6.5497785]	[111]	[12.102169]	[110]	[200510383]	[200510382]
878_11573	chr10	33114675	33115075	+	1000	98.0	[11.489543]	[99]	[12.102169]	[98]	[33114865]	[33114864]
878_11579	chr11	40186436	40186836	+	1000	98.0	[14.601852]	[109]	[11.440731]	[108]	[40186638]	[40186637]
878_1158	chr18	9073648	9074048	+	1000	380.0	[9.382546]	[114]	[9.382546]	[113]	[9073854]	[9073853]
878_11589	chr12	14394610	14395010	+	1000	98.0	[]	[]	[9.762746]	[114]	[]	[14394819]
878_11590	chr12	24697811	24698211	+	1000	98.0	[]	[]	[6.250924]	[102]	[]	[24698009]
878_11595	chr12	71440984	71441384	+	1000	98.0	[11.440731]	[97]	[14.601852]	[96]	[71441180]	[71441179]
878_1160	chr2	170236045	170236445	+	1000	380.0	[8.439652]	[106]	[9.824262]	[105]	[170236247]	[170236246]
878_11601	chr14	73462150	73462550	+	1000	98.0	[8.832556]	[103]	[11.1945915]	[102]	[73462347]	[73462346]
878_11602	chr14	100405763	100406163	+	1000	98.0	[8.194376]	[85]	[]	[]	[100405946]	[]
878_11610	chr16	23667120	23667520	+	1000	98.0	[7.463684]	[96]	[6.4962]	[95]	[23667281]	[23667280]
878_11616	chr17	40099162	40099562	+	1000	98.0	[7.9249783]	[105]	[8.724064]	[104]	[40099365]	[40099364]
878_11617	chr17	42407463	42407863	+	1000	98.0	[9.576285]	[102]	[]	[]	[42407660]	[]
878_11620	chr17	59804725	59805125	+	1000	98.0	[]	[]	[9.824262]	[107]	[]	[59804927]
878_11622	chr17	75849828	75850228	+	1000	98.0	[]	[]	[8.800273]	[99]	[]	[75850027]
878_11624	chr18	59837454	59837854	+	1000	98.0	[7.1624045]	[107]	[11.489543]	[106]	[59837654]	[59837653]
878_11626	chr19	7292548	7292948	+	1000	98.0	[10.00991]	[98]	[11.523669]	[97]	[7292740]	[7292739]
878_11634	chr2	69196244	69196644	+	1000	98.0	[8.613966]	[101]	[8.03347]	[100]	[69196437]	[69196436]
878_11643	chr2	218272659	218273059	+	1000	98.0	[6.634887]	[117]	[6.630858]	[116]	[218272870]	[218272869]
878_1165	chr4	150316263	150316663	+	1000	380.0	[8.007916, 6.5497785]	[94, 104]	[8.722458]	[103]	[150316453, 150316463]	[150316462]
878_11650	chr22	17562841	17563241	+	1000	98.0	[8.00134]	[106]	[8.646096]	[105]	[17563042]	[17563041]
878_11669	chr4	138967358	138967758	+	1000	98.0	[9.382546]	[103]	[9.196087]	[102]	[138967561]	[138967560]
878_1167	chr10	110857545	110857945	+	1000	379.0	[12.102169]	[98]	[6.937916, 11.303083]	[56, 97]	[110857743]	[110857701, 110857742]
878_11670	chr4	147617044	147617444	+	1000	98.0	[8.112887]	[123]	[]	[]	[147617253]	[]
878_11671	chr5	73496951	73497351	+	1000	98.0	[]	[]	[8.943787]	[132]	[]	[73497165]
878_11673	chr5	119397513	119397913	+	1000	98.0	[8.007916]	[111]	[]	[]	[119397713]	[]
878_11678	chr6	1626063	1626463	+	1000	98.0	[12.432437]	[103]	[11.660454]	[102]	[1626263]	[1626262]
878_11688	chr6	159854987	159855387	+	1000	98.0	[11.303083]	[104]	[11.9157095]	[103]	[159855190]	[159855189]
878_11689	chr7	657706	658106	+	1000	98.0	[11.440731]	[95]	[11.222141]	[94]	[657900]	[657899]
878_11694	chr7	77799481	77799881	+	1000	98.0	[8.03347]	[142]	[8.613966]	[141]	[77799697]	[77799696]
