#PeakID(python identify_motif.py ./ENCODE_processed_files/IKZF1_idr.fa IKZF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
758_10964	chr13	20993518	20993918	+	1000	100.5	[]	[]	[7.037342]	[106]	[]	[20993720]
758_10965	chr13	27425818	27426218	+	1000	100.5	[]	[]	[6.873926, 6.8930507]	[76, 114]	[]	[27425983, 27426021]
758_1097	chr3	106130772	106131172	+	1000	327.5	[11.127567, 7.220394]	[112, 122]	[]	[]	[106130979, 106130989]	[]
758_10970	chr15	40847324	40847724	+	1000	100.5	[]	[]	[7.652416, 11.575829]	[110, 141]	[]	[40847488, 40847519]
758_10978	chr19	1493004	1493404	+	1000	100.5	[7.652416]	[107]	[]	[]	[1493181]	[]
758_1098	chr1	111172455	111172855	+	1000	327.0	[]	[]	[6.8930507, 7.5565295]	[77, 103]	[]	[111172630, 111172656]
758_10980	chr19	40578474	40578874	+	1000	100.5	[7.87297]	[121]	[]	[]	[40578690]	[]
758_10981	chr19	50820558	50820958	+	1000	100.5	[6.7035384, 6.6800203, 6.8930507, 6.8930507]	[84, 108, 137, 147]	[]	[]	[50820733, 50820757, 50820786, 50820796]	[]
758_10983	chr2	6885992	6886392	+	1000	100.5	[8.87635]	[115]	[]	[]	[6886205]	[]
758_10989	chr2	215787770	215788170	+	1000	100.5	[]	[]	[6.738754, 8.690641]	[125, 157]	[]	[215787973, 215788005]
758_10991	chr21	36929606	36930006	+	1000	100.5	[]	[]	[11.362798]	[145]	[]	[36929816]
758_10994	chr22	29799146	29799546	+	1000	100.5	[]	[]	[11.362798]	[158]	[]	[29799390]
758_10997	chr3	171970455	171970855	+	1000	100.5	[]	[]	[9.56255, 8.458068]	[128, 140]	[]	[171970679, 171970691]
758_110	chr16	23901279	23901679	+	1000	637.0	[11.127567, 6.7687325, 8.458068]	[83, 145, 148]	[]	[]	[23901460, 23901522, 23901525]	[]
758_1100	chr15	66803045	66803445	+	1000	327.0	[8.734424, 11.127567]	[73, 93]	[]	[]	[66803206, 66803226]	[]
758_11002	chr5	1799828	1800228	+	1000	100.5	[10.256007]	[156]	[]	[]	[1800043]	[]
758_11007	chr6	4177133	4177533	+	1000	100.5	[]	[]	[8.458068]	[101]	[]	[4177297]
758_11008	chr6	17869721	17870121	+	1000	100.5	[]	[]	[6.7416005]	[134]	[]	[17869929]
758_11012	chr6	32183455	32183855	+	1000	100.5	[6.8930507]	[104]	[]	[]	[32183656]	[]
758_11014	chr7	44979706	44980106	+	1000	100.5	[]	[]	[7.037342]	[97]	[]	[44979903]
758_11018	chr8	23346419	23346819	+	987	100.5	[7.250373]	[100]	[]	[]	[23346616]	[]
758_1102	chr10	15451263	15451663	+	1000	326.5	[7.6377397]	[135]	[7.220394]	[174]	[15451462]	[15451501]
758_11020	chr9	34126424	34126824	+	1000	100.5	[7.87297, 8.693299, 6.7416005]	[82, 93, 121]	[]	[]	[34126595, 34126606, 34126634]	[]
758_11028	chrX	11375618	11376018	+	1000	100.5	[11.575829, 7.0754085, 8.056022]	[107, 124, 177]	[]	[]	[11375795, 11375812, 11375865]	[]
758_11029	chrX	38841744	38842144	+	1000	100.5	[6.773207]	[100]	[9.081597, 8.693299]	[76, 141]	[38841942]	[38841918, 38841983]
758_11031	chrX	129726328	129726728	+	1000	100.5	[]	[]	[7.280349]	[66]	[]	[129726486]
758_11032	chrX	152154083	152154483	+	1000	100.5	[6.873926]	[55]	[]	[]	[152154235]	[]
758_11034	chr1	11967174	11967574	+	1000	100.0	[]	[]	[10.256007]	[95]	[]	[11967345]
758_11035	chr1	16443872	16444272	+	1000	100.0	[]	[]	[6.685237]	[119]	[]	[16444089]
758_11044	chr1	109298789	109299189	+	1000	100.0	[11.362798]	[142]	[]	[]	[109298995]	[]
758_11050	chr10	25493116	25493516	+	1000	100.0	[]	[]	[8.693299]	[123]	[]	[25493304]
758_11055	chr11	124762532	124762932	+	1000	100.0	[8.458068]	[110]	[]	[]	[124762724]	[]
758_11058	chr13	44918333	44918733	+	1000	100.0	[6.673559, 14.245327]	[65, 111]	[8.87635]	[99]	[44918489, 44918535]	[44918523]
758_11059	chr13	46052705	46053105	+	1000	100.0	[7.87297]	[109]	[]	[]	[46052911]	[]
758_11064	chr16	53083158	53083558	+	1000	100.0	[]	[]	[6.7687325, 10.770176]	[78, 114]	[]	[53083332, 53083368]
758_11066	chr17	42459133	42459533	+	1000	100.0	[11.362798]	[98]	[11.127567]	[81]	[42459330]	[42459313]
758_11088	chr3	171182264	171182664	+	1000	100.0	[7.250373]	[89]	[]	[]	[171182445]	[]
758_1109	chr5	72166357	72166757	+	1000	326.0	[]	[]	[9.919872]	[94]	[]	[72166551]
758_11090	chr6	31899277	31899677	+	1000	100.0	[]	[]	[10.7555, 6.7416005, 9.56255]	[74, 100, 166]	[]	[31899429, 31899455, 31899521]
758_11092	chr6	87336373	87336773	+	1000	100.0	[8.056022]	[120]	[]	[]	[87336577]	[]
758_11095	chr7	141738122	141738522	+	1000	100.0	[]	[]	[9.957938, 10.7555, 8.87635, 6.863072]	[171, 178, 185, 206]	[]	[141738318, 141738325, 141738332, 141738353]
758_11096	chr8	23223644	23224044	+	1000	100.0	[11.54585]	[80]	[8.220124]	[160]	[23223812]	[23223892]
758_111	chr1	39892704	39893104	+	1000	635.5	[]	[]	[6.873926, 6.7416005]	[136, 145]	[]	[39892929, 39892938]
758_11100	chr9	135958377	135958777	+	1000	100.0	[11.575829]	[112]	[]	[]	[135958586]	[]
758_11102	chr1	12480696	12481096	+	1000	99.5	[]	[]	[8.245038]	[122]	[]	[12480917]
758_11106	chr1	54886336	54886736	+	1000	99.5	[]	[]	[7.6377397]	[148]	[]	[54886581]
758_11109	chr1	95043598	95043998	+	1000	99.5	[7.6377397, 8.693299]	[65, 130]	[]	[]	[95043754, 95043819]	[]
758_11110	chr1	111620525	111620925	+	1000	99.5	[]	[]	[8.734424]	[181]	[]	[111620756]
758_11120	chr12	122399822	122400222	+	1000	99.5	[]	[]	[7.5565295, 6.660896]	[60, 92]	[]	[122399981, 122400013]
758_1114	chr20	56418963	56419363	+	1000	325.5	[6.7416005, 8.458068]	[111, 129]	[]	[]	[56419169, 56419187]	[]
758_11146	chr20	49747769	49748169	+	1000	99.5	[9.957938]	[153]	[6.780856]	[177]	[49747980]	[49748004]
758_11150	chr3	12405703	12406103	+	1000	99.5	[]	[]	[6.660896, 11.575829, 8.1006775]	[56, 65, 71]	[]	[12405856, 12405865, 12405871]
758_11153	chr4	6917771	6918171	+	1000	99.5	[6.5722647, 9.442706]	[125, 199]	[10.7555]	[140]	[6917944, 6918018]	[6917959]
758_11154	chr4	10186591	10186991	+	1000	99.5	[8.693299]	[81]	[]	[]	[10186770]	[]
758_11156	chr4	128561060	128561460	+	1000	99.5	[]	[]	[7.87297, 8.734424]	[172, 177]	[]	[128561287, 128561292]
758_11159	chr5	79845949	79846349	+	1000	99.5	[]	[]	[6.863072]	[129]	[]	[79846163]
758_11160	chr5	95667239	95667639	+	1000	99.5	[6.780856]	[151]	[7.3734775]	[129]	[95667485]	[95667463]
758_11161	chr5	95841886	95842286	+	1000	99.5	[6.673559]	[121]	[8.245038, 9.543426, 11.575829, 9.442706]	[90, 103, 109, 141]	[95842086]	[95842055, 95842068, 95842074, 95842106]
758_11163	chr5	149550010	149550410	+	1000	99.5	[]	[]	[7.652416]	[75]	[]	[149550179]
758_11164	chr6	13912945	13913345	+	1000	99.5	[11.127567]	[133]	[]	[]	[13913168]	[]
758_11167	chr7	32879438	32879838	+	1000	99.5	[6.780856]	[108]	[]	[]	[32879625]	[]
758_11169	chr7	106283918	106284318	+	1000	99.5	[7.25846]	[96]	[7.280349, 10.7555]	[63, 88]	[106284103]	[106284070, 106284095]
758_1117	chr1	207032614	207033014	+	1000	324.0	[]	[]	[6.8930507]	[135]	[]	[207032849]
758_11170	chr7	107743783	107744183	+	1000	99.5	[6.738754, 7.6377397]	[132, 158]	[]	[]	[107743998, 107744024]	[]
758_11175	chr8	10776698	10777098	+	1000	99.5	[7.6377397]	[120]	[14.245327, 6.8401775, 7.3734775]	[99, 147, 155]	[10776900]	[10776879, 10776927, 10776935]
758_1118	chr12	53379578	53379978	+	1000	324.0	[]	[]	[8.245038]	[96]	[]	[53379765]
758_11183	chr9	128494309	128494709	+	1000	99.5	[]	[]	[11.54585, 14.245327]	[76, 93]	[]	[128494481, 128494498]
758_11184	chr9	135524218	135524618	+	1000	99.5	[]	[]	[6.6800203]	[146]	[]	[135524440]
758_11185	chrX	44484313	44484713	+	1000	99.5	[]	[]	[6.738754]	[108]	[]	[44484472]
758_11191	chr1	46622449	46622849	+	1000	99.0	[7.5565295]	[67]	[]	[]	[46622609]	[]
758_11197	chr1	205238148	205238548	+	1000	99.0	[]	[]	[9.081597]	[115]	[]	[205238337]
758_11199	chr1	213051596	213051996	+	1000	99.0	[6.780856]	[153]	[7.2884393]	[110]	[213051843]	[213051800]
758_11205	chr11	5297704	5298104	+	1000	99.0	[11.575829]	[66]	[7.220394]	[115]	[5297869]	[5297918]
758_11208	chr11	75328688	75329088	+	1000	99.0	[8.87635, 9.411099]	[83, 144]	[]	[]	[75328859, 75328920]	[]
758_11218	chr16	23679362	23679762	+	1000	99.0	[]	[]	[6.743228]	[118]	[]	[23679541]
758_11221	chr16	88768201	88768601	+	1000	99.0	[]	[]	[6.863072, 6.780856]	[94, 155]	[]	[88768385, 88768446]
758_11227	chr17	49390451	49390851	+	1000	99.0	[10.256007]	[82]	[]	[]	[49390622]	[]
758_11234	chr19	40603244	40603644	+	1000	99.0	[6.780856]	[83]	[6.773207, 8.708212]	[91, 158]	[40603409]	[40603417, 40603484]
758_11238	chr19	50377500	50377900	+	1000	99.0	[6.780856]	[143]	[]	[]	[50377728]	[]
758_11243	chr20	4217455	4217855	+	1000	99.0	[6.780856]	[105]	[]	[]	[4217654]	[]
758_1125	chr2	27015856	27016256	+	1000	323.5	[]	[]	[9.919872]	[118]	[]	[27016073]
758_11254	chr5	273059	273459	+	1000	99.0	[10.770176]	[83]	[7.5565295]	[111]	[273220]	[273248]
758_11256	chr5	78294640	78295040	+	1000	99.0	[]	[]	[11.127567]	[72]	[]	[78294805]
758_11257	chr5	179763090	179763490	+	1000	99.0	[6.7661796]	[78]	[]	[]	[179763252]	[]
758_11264	chr6	33579930	33580330	+	1000	99.0	[6.780856]	[102]	[6.863072]	[154]	[33580127]	[33580179]
758_11271	chr9	130713641	130714041	+	1000	99.0	[8.245038]	[103]	[]	[]	[130713841]	[]
758_1128	chr3	141331751	141332151	+	1000	323.5	[6.773207]	[109]	[]	[]	[141331947]	[]
758_11282	chr1	26471823	26472223	+	1000	98.5	[]	[]	[8.458068]	[151]	[]	[26472038]
758_11286	chr1	42846351	42846751	+	1000	98.5	[]	[]	[7.5565295]	[201]	[]	[42846577]
758_11287	chr1	74732894	74733294	+	1000	98.5	[11.575829]	[146]	[]	[]	[74733136]	[]
758_11290	chr1	182257458	182257858	+	1000	98.5	[7.2884393]	[182]	[]	[]	[182257700]	[]
758_11296	chr11	88420256	88420656	+	1000	98.5	[6.660896]	[76]	[]	[]	[88420432]	[]
758_113	chr2	85585231	85585631	+	1000	633.5	[8.245038, 11.575829, 8.245038]	[135, 141, 153]	[]	[]	[85585457, 85585463, 85585475]	[]
758_11301	chr16	528693	529093	+	1000	98.5	[]	[]	[8.87635]	[71]	[]	[528856]
758_11303	chr16	27470823	27471223	+	1000	98.5	[8.458068]	[146]	[]	[]	[27471049]	[]
758_11305	chr16	79972069	79972469	+	1000	98.5	[14.245327]	[109]	[]	[]	[79972267]	[]
758_11306	chr17	1253728	1254128	+	1000	98.5	[]	[]	[6.780856]	[95]	[]	[1253917]
758_11312	chr19	14054091	14054491	+	1000	98.5	[]	[]	[8.87635]	[163]	[]	[14054312]
758_11318	chr19	55146064	55146464	+	1000	98.5	[7.6377397]	[81]	[]	[]	[55146218]	[]
758_1132	chr10	31278558	31278958	+	1000	322.5	[]	[]	[6.6800203]	[131]	[]	[31278785]
758_11321	chr2	47237486	47237886	+	1000	98.5	[6.7035384]	[76]	[]	[]	[47237651]	[]
758_11324	chr2	157875083	157875483	+	1000	98.5	[6.8401775]	[164]	[7.3734775]	[78]	[157875328]	[157875242]
758_11332	chr3	72938437	72938837	+	1000	98.5	[6.7661796, 6.7687325, 8.458068]	[83, 131, 134]	[]	[]	[72938596, 72938644, 72938647]	[]
758_1135	chr1	167819929	167820329	+	1000	322.0	[]	[]	[10.7555, 8.245038]	[116, 156]	[]	[167820110, 167820150]
758_11353	chr6	53061573	53061973	+	1000	98.5	[11.127567, 8.245038]	[132, 161]	[]	[]	[53061781, 53061810]	[]
758_11354	chr6	110179783	110180183	+	1000	98.5	[]	[]	[7.220394]	[71]	[]	[110179940]
758_11355	chr6	116156368	116156768	+	1000	98.5	[6.7687325]	[86]	[]	[]	[116156536]	[]
758_11356	chr6	139219386	139219786	+	1000	98.5	[7.037342]	[126]	[]	[]	[139219595]	[]
758_11360	chr7	50308489	50308889	+	1000	98.5	[7.2884393, 8.87635]	[66, 150]	[]	[]	[50308650, 50308734]	[]
758_11377	chr1	2212719	2213119	+	1000	98.0	[]	[]	[8.056022]	[136]	[]	[2212903]
758_11387	chr1	93816933	93817333	+	1000	98.0	[14.245327]	[97]	[9.543426, 11.362798]	[70, 137]	[93817123]	[93817096, 93817163]
758_11391	chr1	154974720	154975120	+	1000	98.0	[14.245327]	[83]	[]	[]	[154974873]	[]
758_11399	chr12	7092347	7092747	+	1000	98.0	[]	[]	[6.773207, 9.56255]	[134, 164]	[]	[7092567, 7092597]
758_1140	chr11	65492881	65493281	+	1000	321.5	[]	[]	[6.7035384]	[96]	[]	[65493073]
758_11400	chr12	22625839	22626239	+	1000	98.0	[]	[]	[8.693299]	[83]	[]	[22625997]
758_11403	chr12	49706529	49706929	+	1000	98.0	[9.411099]	[150]	[]	[]	[49706750]	[]
758_11409	chr16	34584551	34584951	+	1000	98.0	[6.773207]	[88]	[]	[]	[34584727]	[]
758_11411	chr16	69566769	69567169	+	1000	98.0	[]	[]	[7.87297, 7.5865083]	[97, 102]	[]	[69566962, 69566967]
758_11418	chr18	55731457	55731857	+	1000	98.0	[]	[]	[11.54585]	[108]	[]	[55731657]
758_11423	chr2	186589792	186590192	+	1000	98.0	[]	[]	[8.458068]	[68]	[]	[186589948]
758_11424	chr21	32428127	32428527	+	1000	98.0	[14.245327]	[143]	[]	[]	[32428319]	[]
758_11425	chr22	19975317	19975717	+	1000	98.0	[6.780856]	[132]	[]	[]	[19975539]	[]
758_11427	chr22	20933759	20934159	+	1000	98.0	[]	[]	[11.362798]	[201]	[]	[20933985]
758_11430	chr3	157088747	157089147	+	1000	98.0	[]	[]	[6.738754]	[158]	[]	[157088990]
758_11431	chr3	187745639	187746039	+	1000	98.0	[]	[]	[7.6377397]	[150]	[]	[187745880]
758_11434	chr5	56415473	56415873	+	1000	98.0	[7.220394]	[107]	[]	[]	[56415677]	[]
758_11439	chr6	109296897	109297297	+	1000	98.0	[]	[]	[10.256007]	[86]	[]	[109297081]
758_11440	chr6	147000529	147000929	+	1000	98.0	[8.458068]	[92]	[]	[]	[147000716]	[]
758_11441	chr6	149717322	149717722	+	1000	98.0	[]	[]	[9.411099]	[93]	[]	[149717504]
758_11445	chr7	36092449	36092849	+	1000	98.0	[]	[]	[8.245038]	[114]	[]	[36092649]
758_11454	chr9	127422386	127422786	+	1000	98.0	[]	[]	[11.575829]	[113]	[]	[127422595]
758_11464	chr1	156657687	156658087	+	1000	97.5	[]	[]	[6.7035384]	[116]	[]	[156657885]
758_11465	chr1	219121063	219121463	+	1000	97.5	[]	[]	[8.056022]	[162]	[]	[219121303]
758_11486	chr17	27323461	27323861	+	1000	97.5	[]	[]	[11.54585]	[107]	[]	[27323646]
758_11490	chr17	48582532	48582932	+	1000	97.5	[6.8401775]	[102]	[]	[]	[48582693]	[]
758_11493	chr19	12791312	12791712	+	1000	97.5	[7.3734775]	[159]	[]	[]	[12791551]	[]
758_11500	chr2	177240023	177240423	+	1000	97.5	[8.458068, 7.25846]	[71, 117]	[]	[]	[177240188, 177240234]	[]
758_11501	chr2	177255091	177255491	+	1000	97.5	[]	[]	[9.919872]	[105]	[]	[177255284]
758_11507	chr22	21988337	21988737	+	1000	97.5	[]	[]	[8.1006775, 6.7687325, 7.652416, 8.693299]	[81, 144, 151, 160]	[]	[21988505, 21988568, 21988575, 21988584]
758_11514	chr4	9152808	9153208	+	1000	97.5	[7.5565295]	[123]	[]	[]	[9153005]	[]
758_11519	chr4	124713123	124713523	+	1000	97.5	[7.6377397]	[89]	[]	[]	[124713310]	[]
758_1152	chr20	50691134	50691534	+	1000	320.5	[]	[]	[7.6377397]	[134]	[]	[50691337]
758_11526	chr6	15441208	15441608	+	1000	97.5	[]	[]	[10.7555, 6.7416005]	[82, 91]	[]	[15441390, 15441399]
758_11533	chr7	26513958	26514358	+	1000	97.5	[]	[]	[11.575829, 6.780856]	[109, 132]	[]	[26514161, 26514184]
758_11538	chr7	107045230	107045630	+	1000	97.5	[]	[]	[6.685237, 8.1006775, 6.8930507]	[73, 106, 141]	[]	[107045397, 107045430, 107045465]
758_11539	chr7	116863017	116863417	+	1000	97.5	[]	[]	[10.7555, 7.87297]	[69, 144]	[]	[116863182, 116863257]
758_11540	chr8	11853880	11854280	+	1000	97.5	[7.6377397]	[108]	[]	[]	[11854069]	[]
758_11542	chr8	101376026	101376426	+	1000	97.5	[]	[]	[6.685237]	[123]	[]	[101376248]
758_11551	chr1	26350726	26351126	+	1000	97.0	[]	[]	[7.220394, 6.863072]	[114, 151]	[]	[26350907, 26350944]
758_11554	chr1	65420966	65421366	+	1000	97.0	[]	[]	[6.873926]	[107]	[]	[65421168]
758_11558	chr1	117611056	117611456	+	1000	97.0	[6.8401775]	[68]	[]	[]	[117611218]	[]
758_11559	chr1	151977612	151978012	+	1000	97.0	[]	[]	[8.87635, 9.56255]	[77, 122]	[]	[151977769, 151977814]
758_11574	chr12	30695780	30696180	+	1000	97.0	[7.87297]	[162]	[]	[]	[30696015]	[]
758_11581	chr15	42588322	42588722	+	1000	97.0	[6.9204674, 7.6377397]	[99, 109]	[]	[]	[42588518, 42588528]	[]
758_11587	chr17	40322485	40322885	+	1000	97.0	[7.5565295, 6.7416005, 8.245038, 6.773207]	[82, 102, 143, 149]	[]	[]	[40322648, 40322668, 40322709, 40322715]	[]
758_11601	chr2	26033994	26034394	+	1000	97.0	[]	[]	[7.5565295]	[110]	[]	[26034154]
758_11605	chr2	71748226	71748626	+	1000	97.0	[11.127567]	[74]	[]	[]	[71748397]	[]
758_11608	chr2	144152804	144153204	+	1000	97.0	[10.256007]	[98]	[]	[]	[144152989]	[]
758_11610	chr20	3173673	3174073	+	1000	97.0	[6.7687325]	[114]	[8.87635]	[60]	[3173884]	[3173830]
758_11613	chr22	22550303	22550703	+	1000	97.0	[8.458068]	[135]	[10.256007]	[108]	[22550534]	[22550507]
758_1162	chr11	118319411	118319811	+	1000	319.0	[]	[]	[7.250373]	[134]	[]	[118319639]
758_11620	chr4	38967221	38967621	+	1000	97.0	[]	[]	[9.081597]	[88]	[]	[38967392]
758_11631	chr6	28615990	28616390	+	1000	97.0	[7.6377397]	[66]	[]	[]	[28616143]	[]
758_11639	chr7	93232130	93232530	+	1000	97.0	[6.660896]	[123]	[]	[]	[93232337]	[]
758_11642	chr7	127798028	127798428	+	1000	97.0	[]	[]	[6.8930507]	[72]	[]	[127798197]
758_11647	chr9	112179563	112179963	+	1000	97.0	[]	[]	[7.220394]	[57]	[]	[112179720]
758_11656	chr1	150153978	150154378	+	1000	96.5	[]	[]	[8.693299]	[136]	[]	[150154180]
758_11669	chr11	34599665	34600065	+	1000	96.5	[]	[]	[11.127567]	[101]	[]	[34599862]
758_11670	chr11	61816838	61817238	+	1000	96.5	[]	[]	[7.037342]	[138]	[]	[61817054]
758_11672	chr11	86924063	86924463	+	1000	96.5	[7.25846, 7.87297, 9.56255]	[72, 132, 138]	[8.693299]	[113]	[86924225, 86924285, 86924291]	[86924266]
758_11674	chr12	122422993	122423393	+	1000	96.5	[7.87297]	[140]	[]	[]	[122423195]	[]
758_11680	chr14	101710033	101710433	+	1000	96.5	[6.863072, 6.780856]	[109, 117]	[6.8930507, 14.245327]	[89, 95]	[101710239, 101710247]	[101710219, 101710225]
758_11684	chr15	88911789	88912189	+	1000	96.5	[]	[]	[8.87635]	[76]	[]	[88911955]
758_11687	chr16	30054920	30055320	+	1000	96.5	[]	[]	[7.87297]	[116]	[]	[30055096]
758_11691	chr17	1617786	1618186	+	1000	96.5	[9.438231]	[87]	[]	[]	[1617965]	[]
758_11695	chr18	23452709	23453109	+	1000	96.5	[6.780856]	[114]	[7.0754085]	[79]	[23452921]	[23452886]
758_11697	chr19	9768137	9768537	+	1000	96.5	[]	[]	[7.6377397]	[137]	[]	[9768362]
758_1170	chr1	67479273	67479673	+	1000	318.0	[6.7687325]	[100]	[7.6377397]	[84]	[67479462]	[67479446]
758_11705	chr2	73981034	73981434	+	1000	96.5	[]	[]	[11.362798]	[86]	[]	[73981217]
758_11717	chr3	153164168	153164568	+	1000	96.5	[]	[]	[7.87297]	[116]	[]	[153164380]
758_11718	chr3	156579327	156579727	+	1000	96.5	[11.575829]	[77]	[]	[]	[156579499]	[]
758_1172	chr20	23147958	23148358	+	1000	318.0	[11.127567]	[133]	[9.438231]	[106]	[23148185]	[23148158]
758_11728	chr6	135230654	135231054	+	1000	96.5	[]	[]	[6.873926, 8.1006775, 8.87635]	[94, 106, 120]	[]	[135230824, 135230836, 135230850]
758_11730	chr7	2070174	2070574	+	1000	96.5	[7.5565295]	[148]	[]	[]	[2070411]	[]
758_11735	chr7	64914609	64915009	+	1000	96.5	[]	[]	[6.673559]	[98]	[]	[64914781]
758_11742	chr8	79820021	79820421	+	1000	96.5	[]	[]	[7.220394]	[62]	[]	[79820174]
758_11750	chrX	48940500	48940900	+	1000	96.5	[9.56255]	[153]	[6.8401775]	[69]	[48940736]	[48940652]
758_11756	chr1	156498801	156499201	+	1000	96.0	[]	[]	[14.245327]	[213]	[]	[156499051]
758_11758	chr1	202159463	202159863	+	1000	96.0	[6.9204674, 8.458068]	[165, 183]	[]	[]	[202159685, 202159703]	[]
758_11761	chr1	224509944	224510344	+	1000	96.0	[]	[]	[6.8930507, 6.7416005]	[98, 132]	[]	[224510135, 224510169]
758_11762	chr1	225881687	225882087	+	1000	96.0	[7.652416, 7.5565295]	[75, 90]	[7.3734775]	[121]	[225881853, 225881868]	[225881899]
758_11769	chr11	63871979	63872379	+	1000	96.0	[]	[]	[7.0754085, 8.693299]	[110, 174]	[]	[63872161, 63872225]
758_1178	chr6	30496450	30496850	+	1000	317.5	[9.543426]	[133]	[]	[]	[30496660]	[]
758_11782	chr16	75317139	75317539	+	1000	96.0	[]	[]	[7.6377397]	[128]	[]	[75317362]
758_11792	chr2	54589543	54589943	+	1000	96.0	[]	[]	[14.245327, 9.373037, 11.127567]	[79, 134, 148]	[]	[54589718, 54589773, 54589787]
758_11793	chr2	128305073	128305473	+	1000	96.0	[6.780856]	[115]	[]	[]	[128305272]	[]
758_11794	chr2	144938398	144938798	+	1000	96.0	[11.362798]	[140]	[8.693299]	[77]	[144938634]	[144938571]
758_118	chr2	237965049	237965449	+	1000	630.5	[7.6377397, 6.7687325]	[132, 138]	[]	[]	[237965277, 237965283]	[]
758_1180	chr1	224503532	224503932	+	1000	317.0	[11.362798]	[128]	[]	[]	[224503754]	[]
758_11801	chr3	17771175	17771575	+	1000	96.0	[8.693299]	[88]	[]	[]	[17771343]	[]
758_11802	chr3	194489629	194490029	+	1000	96.0	[8.1006775, 10.256007]	[79, 97]	[]	[]	[194489800, 194489818]	[]
758_11804	chr4	2416778	2417178	+	1000	96.0	[]	[]	[6.780856]	[151]	[]	[2416992]
758_11806	chr4	74109504	74109904	+	1000	96.0	[14.245327]	[115]	[7.87297]	[143]	[74109708]	[74109736]
758_11815	chr6	44264078	44264478	+	1000	96.0	[8.458068]	[185]	[]	[]	[44264311]	[]
758_11817	chr6	133952850	133953250	+	1000	96.0	[10.256007, 8.458068]	[92, 99]	[]	[]	[133953038, 133953045]	[]
758_11818	chr6	167896713	167897113	+	1000	96.0	[7.0754085]	[165]	[]	[]	[167896942]	[]
758_11824	chr7	105136238	105136638	+	1000	96.0	[]	[]	[7.6377397]	[73]	[]	[105136408]
758_11826	chr8	70592338	70592738	+	1000	96.0	[8.245038]	[164]	[]	[]	[70592568]	[]
758_11827	chr8	107305215	107305615	+	1000	96.0	[]	[]	[6.773207]	[133]	[]	[107305444]
758_11830	chr9	114493537	114493937	+	1000	96.0	[8.693299, 10.7555, 10.7555]	[120, 127, 142]	[]	[]	[114493708, 114493715, 114493730]	[]
758_11832	chrX	152136306	152136706	+	1000	96.0	[11.575829]	[125]	[]	[]	[152136520]	[]
758_11839	chr1	111733397	111733797	+	1000	95.5	[6.8930507, 11.575829]	[90, 97]	[]	[]	[111733580, 111733587]	[]
758_11841	chr1	153627204	153627604	+	1000	95.5	[7.5565295]	[129]	[11.362798]	[91]	[153627428]	[153627390]
758_11844	chr11	5249965	5250365	+	1000	95.5	[]	[]	[9.442706, 7.6377397]	[84, 123]	[]	[5250119, 5250158]
758_11845	chr11	10490477	10490877	+	1000	95.5	[]	[]	[6.780856, 7.250373]	[75, 96]	[]	[10490641, 10490662]
758_11848	chr11	59616545	59616945	+	1000	95.5	[]	[]	[6.780856, 9.56255]	[88, 118]	[]	[59616699, 59616729]
758_1186	chr12	75892779	75893179	+	1000	316.5	[]	[]	[7.280349]	[74]	[]	[75892948]
758_11860	chr15	66630960	66631360	+	1000	95.5	[6.7416005]	[176]	[]	[]	[66631141]	[]
758_11865	chr16	66524829	66525229	+	1000	95.5	[9.919872]	[88]	[6.738754, 8.245038]	[65, 78]	[66525013]	[66524990, 66525003]
758_11874	chr17	58082725	58083125	+	1000	95.5	[]	[]	[8.87635]	[164]	[]	[58082955]
758_11875	chr17	68759760	68760160	+	1000	95.5	[]	[]	[7.2884393]	[88]	[]	[68759941]
758_11877	chr19	862573	862973	+	1000	95.5	[11.127567]	[126]	[]	[]	[862782]	[]
758_119	chr3	33901036	33901436	+	1000	628.5	[]	[]	[11.127567]	[152]	[]	[33901280]
758_1190	chr11	77994550	77994950	+	1000	316.0	[]	[]	[14.245327]	[156]	[]	[77994789]
758_11902	chr3	156460188	156460588	+	1000	95.5	[7.5565295]	[83]	[6.738754]	[73]	[156460355]	[156460345]
758_11903	chr3	172063254	172063654	+	1000	95.5	[7.5865083]	[158]	[6.7416005, 11.54585]	[104, 150]	[172063505]	[172063451, 172063497]
758_11904	chr3	195269785	195270185	+	1000	95.5	[6.7416005]	[155]	[11.575829, 7.2884393, 7.250373]	[82, 94, 100]	[195270018]	[195269945, 195269957, 195269963]
758_11907	chr4	67700616	67701016	+	1000	95.5	[7.220394]	[152]	[]	[]	[67700850]	[]
758_11909	chr4	186844175	186844575	+	1000	95.5	[]	[]	[6.8930507, 7.25846]	[103, 157]	[]	[186844360, 186844414]
758_1191	chr12	93570704	93571104	+	1000	316.0	[]	[]	[6.780856, 6.780856]	[96, 107]	[]	[93570896, 93570907]
758_11918	chr6	108562578	108562978	+	1000	95.5	[]	[]	[6.873926, 7.652416]	[62, 126]	[]	[108562735, 108562799]
758_11919	chr6	119257001	119257401	+	1000	95.5	[11.575829]	[109]	[]	[]	[119257192]	[]
758_1192	chr17	4101214	4101614	+	1000	316.0	[]	[]	[6.773207, 8.1006775]	[66, 72]	[]	[4101376, 4101382]
