#PeakID(python identify_motif.py ./ENCODE_processed_files/PBX2_idr.fa PBX2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
919_1056	chr7	70568774	70569174	+	1000	102.0	[11.98683]	[69]	[]	[]	[70568940]	[]
919_10561	chr6	5672580	5672980	+	855	27.0	[6.7459693]	[121]	[7.1035852]	[119]	[5672796]	[5672794]
919_10562	chr6	6735077	6735477	+	775	27.0	[]	[]	[11.995326]	[104]	[]	[6735263]
919_10565	chr6	15905892	15906292	+	937	27.0	[]	[]	[7.6186666]	[158]	[]	[15906126]
919_1057	chr8	11879256	11879656	+	1000	102.0	[]	[]	[11.019517]	[101]	[]	[11879453]
919_10570	chr6	28566159	28566559	+	663	27.0	[6.9172416, 8.787421]	[86, 90]	[]	[]	[28566317, 28566321]	[]
919_10576	chr6	31662388	31662788	+	839	27.0	[8.655526]	[217]	[]	[]	[31662616]	[]
919_1058	chr8	79767745	79768145	+	1000	102.0	[11.995326]	[100]	[]	[]	[79767944]	[]
919_10589	chr6	37244791	37245191	+	969	27.0	[8.655526]	[135]	[7.597396]	[147]	[37245018]	[37245030]
919_1059	chrX	64205599	64205999	+	1000	102.0	[11.995326]	[97]	[]	[]	[64205793]	[]
919_10590	chr6	41325630	41326030	+	930	27.0	[]	[]	[10.01349]	[149]	[]	[41325821]
919_10591	chr6	42563860	42564260	+	950	27.0	[6.671917]	[84]	[]	[]	[42564042]	[]
919_10593	chr6	45831260	45831660	+	846	27.0	[12.843303]	[120]	[]	[]	[45831465]	[]
919_10597	chr6	87551817	87552217	+	760	27.0	[11.295278]	[121]	[]	[]	[87551994]	[]
919_106	chr7	149873696	149874096	+	1000	280.0	[13.767965]	[93]	[7.597396]	[60]	[149873888]	[149873855]
919_1060	chr1	23368194	23368594	+	1000	101.0	[]	[]	[7.597396, 11.995326]	[110, 143]	[]	[23368396, 23368429]
919_10600	chr6	116229268	116229668	+	779	27.0	[]	[]	[13.096307]	[147]	[]	[116229489]
919_10602	chr6	125943784	125944184	+	690	27.0	[8.069627, 10.393465, 10.668542]	[110, 122, 157]	[]	[]	[125943967, 125943979, 125944014]	[]
919_10603	chr6	132822982	132823382	+	795	27.0	[9.734841]	[98]	[]	[]	[132823180]	[]
919_10604	chr6	136287818	136288218	+	846	27.0	[]	[]	[10.930472]	[126]	[]	[136288027]
919_1061	chr1	236532820	236533220	+	1000	101.0	[]	[]	[8.698377]	[105]	[]	[236533022]
919_10612	chr6	163717161	163717561	+	930	27.0	[6.9863925]	[215]	[15.3284025]	[185]	[163717400]	[163717370]
919_10613	chr6	166383744	166384144	+	854	27.0	[8.787421]	[100]	[]	[]	[166383934]	[]
919_10619	chr7	8387504	8387904	+	855	27.0	[]	[]	[15.3284025]	[104]	[]	[8387699]
919_1062	chr15	56923143	56923543	+	1000	101.0	[]	[]	[7.5889]	[128]	[]	[56923364]
919_10620	chr7	23055588	23055988	+	819	27.0	[8.655526, 10.25316]	[99, 147]	[]	[]	[23055775, 23055823]	[]
919_10621	chr7	24290278	24290678	+	714	27.0	[8.787421]	[101]	[]	[]	[24290476]	[]
919_10622	chr7	24909479	24909879	+	904	27.0	[]	[]	[11.995326]	[111]	[]	[24909669]
919_10623	chr7	32490057	32490457	+	814	27.0	[6.719383]	[148]	[]	[]	[32490275]	[]
919_10625	chr7	35004677	35005077	+	894	27.0	[]	[]	[13.096307, 8.077128]	[98, 102]	[]	[35004862, 35004866]
919_10627	chr7	44257901	44258301	+	855	27.0	[7.990104]	[54]	[]	[]	[44258055]	[]
919_1063	chr16	46748218	46748618	+	1000	101.0	[13.767965]	[100]	[]	[]	[46748413]	[]
919_10630	chr7	66606777	66607177	+	629	27.0	[]	[]	[8.833028]	[148]	[]	[66606999]
919_10632	chr7	76076448	76076848	+	763	27.0	[]	[]	[13.767965]	[124]	[]	[76076649]
919_10635	chr7	104923049	104923449	+	937	27.0	[7.457406]	[208]	[]	[]	[104923291]	[]
919_10638	chr7	105487762	105488162	+	702	27.0	[]	[]	[7.636366]	[98]	[]	[105487923]
919_10639	chr7	105677818	105678218	+	637	27.0	[7.94979]	[94]	[]	[]	[105678006]	[]
919_1064	chr17	21272976	21273376	+	1000	101.0	[11.995326]	[93]	[]	[]	[21273169]	[]
919_10643	chr7	107779734	107780134	+	732	27.0	[7.636366, 8.655526]	[190, 210]	[]	[]	[107779948, 107779968]	[]
919_10644	chr7	111525085	111525485	+	614	27.0	[11.295278]	[138]	[]	[]	[111525280]	[]
919_10646	chr7	123576393	123576793	+	937	27.0	[]	[]	[13.767965]	[96]	[]	[123576580]
919_10648	chr7	127654609	127655009	+	873	27.0	[9.108106, 11.98683]	[87, 131]	[]	[]	[127654770, 127654814]	[]
919_10650	chr7	128052389	128052789	+	903	27.0	[11.98683]	[142]	[]	[]	[128052631]	[]
919_10657	chr7	133372386	133372786	+	823	27.0	[13.096307]	[124]	[8.143421]	[150]	[133372600]	[133372626]
919_10659	chr7	138354099	138354499	+	838	27.0	[]	[]	[13.767965]	[84]	[]	[138354260]
919_1066	chr20	63894802	63895202	+	1000	101.0	[]	[]	[10.748932]	[94]	[]	[63894992]
919_10662	chr7	140397730	140398130	+	885	27.0	[]	[]	[9.370035]	[132]	[]	[140397960]
919_10664	chr7	143836487	143836887	+	546	27.0	[9.063183]	[88]	[]	[]	[143836667]	[]
919_10666	chr7	149146865	149147265	+	891	27.0	[]	[]	[9.45908]	[86]	[]	[149147050]
919_10668	chr7	150321922	150322322	+	896	27.0	[7.94979]	[111]	[]	[]	[150322114]	[]
919_10669	chr7	150823265	150823665	+	759	27.0	[]	[]	[11.295278]	[108]	[]	[150823462]
919_1067	chr6	43631334	43631734	+	1000	101.0	[]	[]	[13.767965]	[89]	[]	[43631519]
919_10673	chr7	151745362	151745762	+	763	27.0	[13.767965]	[115]	[]	[]	[151745566]	[]
919_10675	chr7	152403726	152404126	+	764	27.0	[8.385908]	[166]	[]	[]	[152403939]	[]
919_10678	chr7	158147493	158147893	+	902	27.0	[9.765003, 9.765003]	[81, 119]	[]	[]	[158147673, 158147711]	[]
919_10679	chr7	158858883	158859283	+	681	27.0	[7.9515624]	[74]	[]	[]	[158859049]	[]
919_10680	chr7	158914997	158915397	+	868	27.0	[10.245942, 10.245942, 10.245942]	[98, 132, 170]	[]	[]	[158915169, 158915203, 158915241]	[]
919_10681	chr7	159197411	159197811	+	929	27.0	[8.155379]	[178]	[]	[]	[159197621]	[]
919_10684	chr8	37891681	37892081	+	893	27.0	[8.580075]	[62]	[]	[]	[37891835]	[]
919_10689	chr8	80487152	80487552	+	895	27.0	[8.138656]	[109]	[]	[]	[80487349]	[]
919_10690	chr8	99013048	99013448	+	840	27.0	[8.653753, 7.249742]	[106, 120]	[]	[]	[99013206, 99013220]	[]
919_10694	chr8	129557679	129558079	+	786	27.0	[]	[]	[9.942505, 6.6969604]	[97, 131]	[]	[129557865, 129557899]
919_10695	chr8	129697924	129698324	+	912	27.0	[6.7459693, 6.7459693]	[125, 157]	[]	[]	[129698120, 129698152]	[]
919_10696	chr8	138698866	138699266	+	874	27.0	[10.245942, 10.436662]	[117, 128]	[]	[]	[138699051, 138699062]	[]
919_10699	chr9	5879448	5879848	+	752	27.0	[9.942505]	[109]	[]	[]	[5879650]	[]
919_107	chr6	32178171	32178571	+	1000	279.0	[9.76323]	[94]	[]	[]	[32178364]	[]
919_10700	chr9	33001269	33001669	+	887	27.0	[]	[]	[7.72541]	[103]	[]	[33001462]
919_10704	chr9	96242772	96243172	+	579	27.0	[6.682185]	[130]	[]	[]	[96243001]	[]
919_10713	chr9	122402378	122402778	+	931	27.0	[9.45908, 7.990104]	[81, 149]	[]	[]	[122402533, 122402601]	[]
919_10716	chr9	126854701	126855101	+	876	27.0	[9.063183]	[141]	[]	[]	[126854910]	[]
919_10717	chr9	127918365	127918765	+	766	27.0	[]	[]	[7.9515624, 7.94979]	[74, 80]	[]	[127918531, 127918537]
919_10718	chr9	127965318	127965718	+	856	27.0	[]	[]	[6.897348]	[156]	[]	[127965537]
919_10719	chr9	127968759	127969159	+	814	27.0	[]	[]	[12.034296]	[85]	[]	[127968944]
919_1072	chr1	192977377	192977777	+	1000	100.0	[10.434889, 7.59513]	[110, 117]	[]	[]	[192977585, 192977592]	[]
919_10724	chr9	130149665	130150065	+	832	27.0	[11.995326]	[119]	[]	[]	[130149875]	[]
919_10725	chr9	130775391	130775791	+	873	27.0	[7.1611385]	[97]	[]	[]	[130775581]	[]
919_1073	chr1	233112926	233113326	+	1000	100.0	[8.685505, 8.887406]	[101, 131]	[]	[]	[233113117, 233113147]	[]
919_10732	chr9	136484979	136485379	+	855	27.0	[]	[]	[10.222199]	[118]	[]	[136485174]
919_10737	chrX	31837415	31837815	+	898	27.0	[]	[]	[6.7512255, 7.6186666]	[84, 98]	[]	[31837592, 31837606]
919_10739	chrX	124764381	124764781	+	863	27.0	[11.2828665]	[114]	[7.419928, 8.978065]	[62, 107]	[124764594]	[124764542, 124764587]
919_10740	chrX	155147574	155147974	+	868	27.0	[]	[]	[10.668542]	[97]	[]	[155147768]
919_10742	chr1	6075756	6076156	+	874	26.0	[7.3372383]	[162]	[]	[]	[6075981]	[]
919_10748	chr1	12553681	12554081	+	767	26.0	[]	[]	[13.767965]	[101]	[]	[12553882]
919_10756	chr1	21963898	21964298	+	826	26.0	[]	[]	[9.734841]	[84]	[]	[21964069]
919_10757	chr1	25230487	25230887	+	786	26.0	[13.767965]	[129]	[]	[]	[25230691]	[]
919_10758	chr1	25369089	25369489	+	834	26.0	[]	[]	[10.434889]	[166]	[]	[25369320]
919_10759	chr1	25832230	25832630	+	593	26.0	[]	[]	[13.767965]	[76]	[]	[25832401]
919_10763	chr1	28580350	28580750	+	738	26.0	[]	[]	[6.6958528]	[160]	[]	[28580582]
919_10766	chr1	30782325	30782725	+	824	26.0	[7.2820473]	[148]	[]	[]	[30782551]	[]
919_10767	chr1	31222187	31222587	+	817	26.0	[]	[]	[13.767965]	[119]	[]	[31222405]
919_1077	chr17	40322559	40322959	+	1000	100.0	[10.434889]	[92]	[10.611208]	[119]	[40322749]	[40322776]
919_10770	chr1	38009212	38009612	+	825	26.0	[]	[]	[9.734841]	[108]	[]	[38009365]
919_10771	chr1	39204512	39204912	+	712	26.0	[8.069627]	[183]	[]	[]	[39204708]	[]
919_10772	chr1	39832235	39832635	+	696	26.0	[]	[]	[8.129065]	[144]	[]	[39832438]
919_10773	chr1	44693879	44694279	+	840	26.0	[]	[]	[11.995326]	[113]	[]	[44694085]
919_10776	chr1	47237583	47237983	+	815	26.0	[]	[]	[9.370035]	[182]	[]	[47237818]
919_10777	chr1	51236983	51237383	+	791	26.0	[11.2828665]	[180]	[]	[]	[51237168]	[]
919_10780	chr1	67535365	67535765	+	702	26.0	[9.370035]	[109]	[]	[]	[67535543]	[]
919_10781	chr1	67647388	67647788	+	651	26.0	[]	[]	[13.547267]	[99]	[]	[67647574]
919_10783	chr1	91711518	91711918	+	620	26.0	[11.98683]	[128]	[]	[]	[91711734]	[]
919_10786	chr1	113874514	113874914	+	838	26.0	[11.2828665]	[113]	[]	[]	[113874718]	[]
919_10787	chr1	116336198	116336598	+	730	26.0	[7.2810874]	[84]	[]	[]	[116336375]	[]
919_10789	chr1	119714590	119714990	+	825	26.0	[]	[]	[11.98683]	[109]	[]	[119714794]
919_1079	chr3	72339036	72339436	+	1000	100.0	[8.698377]	[99]	[]	[]	[72339230]	[]
919_10794	chr1	149885102	149885502	+	820	26.0	[]	[]	[8.441935]	[93]	[]	[149885276]
919_10795	chr1	149885554	149885954	+	778	26.0	[]	[]	[8.787421, 8.290325]	[165, 182]	[]	[149885787, 149885804]
919_1080	chr6	119349611	119350011	+	1000	100.0	[7.677944]	[116]	[]	[]	[119349815]	[]
919_10802	chr1	174078100	174078500	+	834	26.0	[15.3284025]	[126]	[]	[]	[174078313]	[]
919_10803	chr1	178361833	178362233	+	741	26.0	[]	[]	[10.434889]	[115]	[]	[178362041]
919_10805	chr1	181112529	181112929	+	785	26.0	[7.6186666]	[91]	[]	[]	[181112696]	[]
919_10806	chr1	184491508	184491908	+	612	26.0	[8.7029915]	[132]	[]	[]	[184491724]	[]
919_1081	chr7	128861055	128861455	+	1000	100.0	[13.767965]	[100]	[]	[]	[128861249]	[]
919_10810	chr1	201554151	201554551	+	830	26.0	[8.129065]	[79]	[]	[]	[201554302]	[]
919_10816	chr1	206114979	206115379	+	782	26.0	[]	[]	[9.905027]	[111]	[]	[206115186]
919_10817	chr1	210208705	210209105	+	584	26.0	[]	[]	[13.767965]	[119]	[]	[210208912]
919_10822	chr1	226062550	226062950	+	835	26.0	[]	[]	[8.013846]	[123]	[]	[226062706]
919_10824	chr1	228479368	228479768	+	833	26.0	[7.3372383]	[108]	[8.880494]	[106]	[228479569]	[228479567]
919_10825	chr1	231065575	231065975	+	829	26.0	[8.013846]	[171]	[]	[]	[231065805]	[]
919_10826	chr1	232951217	232951617	+	644	26.0	[]	[]	[8.270616]	[71]	[]	[232951379]
919_10827	chr1	233972819	233973219	+	638	26.0	[]	[]	[6.8505144]	[131]	[]	[233973045]
919_10829	chr1	234730558	234730958	+	838	26.0	[10.614163]	[191]	[]	[]	[234730803]	[]
919_10832	chr1	235056805	235057205	+	738	26.0	[]	[]	[13.767965]	[141]	[]	[235057024]
919_10840	chr10	11699063	11699463	+	606	26.0	[]	[]	[15.3284025]	[104]	[]	[11699267]
919_10841	chr10	13268741	13269141	+	835	26.0	[10.668542]	[136]	[]	[]	[13268949]	[]
919_10848	chr10	45725558	45725958	+	768	26.0	[6.9944553]	[209]	[6.6607985]	[125]	[45725806]	[45725722]
919_10849	chr10	46527145	46527545	+	856	26.0	[]	[]	[11.295278]	[101]	[]	[46527329]
919_10850	chr10	49187057	49187457	+	790	26.0	[7.6186666, 7.9084163]	[72, 148]	[]	[]	[49187212, 49187288]	[]
919_10852	chr10	61780056	61780456	+	666	26.0	[]	[]	[8.161369]	[145]	[]	[61780280]
919_10853	chr10	69390063	69390463	+	755	26.0	[11.98683]	[142]	[]	[]	[69390282]	[]
919_10858	chr10	72737359	72737759	+	773	26.0	[12.843303]	[123]	[]	[]	[72737568]	[]
919_10862	chr10	75235785	75236185	+	880	26.0	[7.9515624]	[80]	[]	[]	[75235953]	[]
919_10866	chr10	92688773	92689173	+	672	26.0	[]	[]	[11.019517]	[110]	[]	[92688971]
919_10871	chr11	35594688	35595088	+	723	26.0	[]	[]	[9.715816, 7.9346805]	[89, 151]	[]	[35594848, 35594910]
919_10872	chr11	44178393	44178793	+	890	26.0	[]	[]	[8.34459]	[96]	[]	[44178561]
919_10874	chr11	47400884	47401284	+	700	26.0	[]	[]	[8.001171]	[87]	[]	[47401050]
919_10876	chr11	62124386	62124786	+	822	26.0	[]	[]	[11.2828665]	[125]	[]	[62124602]
919_1088	chr15	82849572	82849972	+	1000	99.0	[]	[]	[9.238381]	[111]	[]	[82849765]
919_10882	chr11	65027238	65027638	+	676	26.0	[]	[]	[7.59513]	[70]	[]	[65027398]
919_10884	chr11	72736591	72736991	+	823	26.0	[]	[]	[12.034296]	[98]	[]	[72736783]
919_10886	chr11	74321761	74322161	+	744	26.0	[11.98683]	[146]	[]	[]	[74321980]	[]
919_10887	chr11	75096821	75097221	+	692	26.0	[]	[]	[9.76323]	[89]	[]	[75096998]
919_10890	chr11	77302809	77303209	+	741	26.0	[8.880494]	[143]	[]	[]	[77303046]	[]
919_10893	chr11	107858763	107859163	+	609	26.0	[]	[]	[7.365663]	[91]	[]	[107858946]
919_10895	chr11	113663568	113663968	+	609	26.0	[]	[]	[7.6186666]	[58]	[]	[113663725]
919_10899	chr11	134525187	134525587	+	563	26.0	[9.905027]	[120]	[]	[]	[134525392]	[]
919_109	chr1	200409935	200410335	+	1000	278.0	[]	[]	[15.3284025]	[105]	[]	[200410138]
919_10901	chr12	12612006	12612406	+	699	26.0	[6.951835]	[95]	[8.138656]	[144]	[12612174]	[12612223]
919_10903	chr12	51337306	51337706	+	695	26.0	[13.767965]	[160]	[]	[]	[51337511]	[]
919_10907	chr12	57756709	57757109	+	811	26.0	[8.013846]	[108]	[]	[]	[57756895]	[]
919_10908	chr12	64665374	64665774	+	868	26.0	[]	[]	[8.161369]	[108]	[]	[64665578]
919_10911	chr12	95173610	95174010	+	856	26.0	[]	[]	[8.231745]	[124]	[]	[95173832]
919_10912	chr12	103960618	103961018	+	808	26.0	[]	[]	[10.1405115, 9.76323]	[72, 120]	[]	[103960776, 103960824]
919_10913	chr12	104106961	104107361	+	744	26.0	[]	[]	[10.502711, 9.514142]	[87, 108]	[]	[104107144, 104107165]
919_10914	chr12	104728034	104728434	+	739	26.0	[11.995326]	[104]	[]	[]	[104728234]	[]
919_10915	chr12	106288354	106288754	+	826	26.0	[9.370035, 7.990104]	[128, 132]	[9.149337]	[109]	[106288562, 106288566]	[106288543]
919_1092	chr2	12074344	12074744	+	1000	99.0	[]	[]	[8.698377]	[100]	[]	[12074538]
919_10923	chr12	130952437	130952837	+	834	26.0	[]	[]	[7.5147405]	[120]	[]	[130952631]
919_10924	chr13	49443878	49444278	+	744	26.0	[]	[]	[7.9114385]	[118]	[]	[49444089]
919_1093	chr22	21701315	21701715	+	1000	99.0	[]	[]	[13.767965]	[91]	[]	[21701506]
919_10930	chr13	80572896	80573296	+	783	26.0	[7.3688555]	[139]	[]	[]	[80573134]	[]
919_10933	chr13	80757791	80758191	+	727	26.0	[]	[]	[7.9515624]	[137]	[]	[80757993]
919_10934	chr13	80776523	80776923	+	781	26.0	[]	[]	[9.905027]	[97]	[]	[80776714]
919_10936	chr13	80873579	80873979	+	851	26.0	[]	[]	[6.7459693]	[167]	[]	[80873753]
919_10938	chr13	89905917	89906317	+	769	26.0	[6.9172416]	[142]	[8.698377]	[119]	[89906146]	[89906123]
919_1094	chr22	38984238	38984638	+	1000	99.0	[8.655526]	[96]	[]	[]	[38984433]	[]
919_10943	chr13	90201721	90202121	+	897	26.0	[]	[]	[9.946344]	[157]	[]	[90201940]
919_10946	chr13	90414163	90414563	+	753	26.0	[7.287168]	[148]	[]	[]	[90414399]	[]
919_10951	chr13	90660649	90661049	+	772	26.0	[]	[]	[6.7925434]	[166]	[]	[90660867]
919_10955	chr13	90903349	90903749	+	789	26.0	[6.862472, 8.942274]	[203, 207]	[]	[]	[90903561, 90903565]	[]
919_10956	chr13	90996268	90996668	+	734	26.0	[]	[]	[8.70122]	[161]	[]	[90996437]
919_10957	chr13	91088040	91088440	+	809	26.0	[]	[]	[7.2086043]	[80]	[]	[91088205]
919_1096	chr6	32971778	32972178	+	1000	99.0	[13.096307]	[98]	[]	[]	[32971970]	[]
919_10960	chr13	91128446	91128846	+	804	26.0	[7.2810874, 7.218759]	[80, 128]	[]	[]	[91128599, 91128647]	[]
919_10966	chr13	91284470	91284870	+	569	26.0	[6.897348]	[173]	[]	[]	[91284690]	[]
919_10968	chr13	91362902	91363302	+	718	26.0	[7.9515624]	[71]	[6.719383]	[75]	[91363057]	[91363061]
919_1097	chr1	59427146	59427546	+	1000	98.0	[7.6186666]	[100]	[]	[]	[59427328]	[]
919_10981	chr13	92421682	92422082	+	862	26.0	[]	[]	[7.1611385]	[153]	[]	[92421908]
919_10987	chr13	93225052	93225452	+	834	26.0	[]	[]	[6.98671]	[136]	[]	[93225249]
919_10990	chr13	93295589	93295989	+	794	26.0	[]	[]	[6.951835]	[57]	[]	[93295743]
919_10992	chr13	93340464	93340864	+	771	26.0	[6.920084]	[119]	[]	[]	[93340678]	[]
919_10994	chr13	107854442	107854842	+	756	26.0	[8.123892]	[138]	[]	[]	[107854664]	[]
919_10999	chr14	20413766	20414166	+	827	26.0	[]	[]	[10.930472]	[87]	[]	[20413948]
919_11	chrM	4764	5164	+	1000	650.0	[]	[]	[7.9346805]	[76]	[]	[4939]
919_11000	chr14	71592361	71592761	+	670	26.0	[]	[]	[13.767965]	[93]	[]	[71592551]
919_11004	chr15	42508160	42508560	+	776	26.0	[8.138656]	[201]	[]	[]	[42508407]	[]
919_11006	chr15	45587210	45587610	+	794	26.0	[7.249742]	[128]	[]	[]	[45587436]	[]
919_11008	chr15	55239373	55239773	+	807	26.0	[13.767965]	[118]	[]	[]	[55239586]	[]
919_1101	chr14	20343149	20343549	+	1000	98.0	[11.2828665]	[116]	[]	[]	[20343355]	[]
919_11011	chr15	63510533	63510933	+	663	26.0	[15.3284025]	[93]	[]	[]	[63510714]	[]
919_11013	chr15	67098351	67098751	+	826	26.0	[]	[]	[11.2828665]	[110]	[]	[67098556]
919_11014	chr15	72231480	72231880	+	798	26.0	[]	[]	[7.94979]	[89]	[]	[72231653]
919_11020	chr16	2333982	2334382	+	796	26.0	[7.636366]	[161]	[]	[]	[2334187]	[]
919_11021	chr16	2403977	2404377	+	722	26.0	[]	[]	[11.995326]	[141]	[]	[2404206]
919_11024	chr16	16189883	16190283	+	688	26.0	[6.9863925]	[169]	[]	[]	[16190057]	[]
919_11025	chr16	19375511	19375911	+	814	26.0	[8.077128]	[144]	[13.547267]	[109]	[19375748]	[19375713]
919_11029	chr16	31033002	31033402	+	633	26.0	[]	[]	[7.781394]	[237]	[]	[31033244]
919_11030	chr16	34576504	34576904	+	757	26.0	[]	[]	[9.703858]	[118]	[]	[34576719]
919_11034	chr16	75087619	75088019	+	768	26.0	[8.161369, 9.765003]	[99, 115]	[]	[]	[75087811, 75087827]	[]
919_11035	chr16	79815996	79816396	+	589	26.0	[11.2828665]	[74]	[7.636366]	[152]	[79816151]	[79816229]
919_11036	chr16	83356237	83356637	+	677	26.0	[8.123892]	[150]	[]	[]	[83356484]	[]
919_1104	chr17	27529120	27529520	+	1000	98.0	[15.3284025]	[98]	[]	[]	[27529315]	[]
919_11044	chr16	89442685	89443085	+	738	26.0	[]	[]	[13.767965]	[107]	[]	[89442885]
919_11047	chr17	11908654	11909054	+	772	26.0	[]	[]	[8.270616]	[134]	[]	[11908864]
919_11050	chr17	30731324	30731724	+	753	26.0	[8.787421]	[130]	[]	[]	[30731553]	[]
919_11052	chr17	38742641	38743041	+	890	26.0	[]	[]	[13.096307]	[105]	[]	[38742840]
919_11054	chr17	42980238	42980638	+	704	26.0	[10.222199]	[134]	[]	[]	[42980396]	[]
919_11056	chr17	45490580	45490980	+	720	26.0	[6.7459693]	[58]	[8.976292]	[138]	[45490734]	[45490814]
919_11058	chr17	47287666	47288066	+	801	26.0	[13.767965]	[119]	[]	[]	[47287884]	[]
919_1106	chr3	143118846	143119246	+	1000	98.0	[]	[]	[11.019517]	[99]	[]	[143119044]
919_11060	chr17	48107292	48107692	+	599	26.0	[7.597396]	[160]	[]	[]	[48107498]	[]
919_11063	chr17	50448148	50448548	+	750	26.0	[]	[]	[7.0993586]	[107]	[]	[50448346]
919_11066	chr17	64217160	64217560	+	724	26.0	[13.096307, 7.279904]	[133, 176]	[]	[]	[64217359, 64217402]	[]
919_11078	chr18	48963781	48964181	+	797	26.0	[8.655526]	[101]	[]	[]	[48963974]	[]
919_1108	chr5	137754546	137754946	+	1000	98.0	[8.942274]	[94]	[7.597396]	[112]	[137754735]	[137754753]
919_11081	chr19	3275757	3276157	+	840	26.0	[7.6882124]	[95]	[]	[]	[3275937]	[]
919_11082	chr19	4145714	4146114	+	757	26.0	[8.661762]	[97]	[7.457406]	[61]	[4145909]	[4145873]
919_11086	chr19	10478964	10479364	+	803	26.0	[6.859688]	[113]	[]	[]	[10479152]	[]
919_11087	chr19	11384119	11384519	+	755	26.0	[7.2810874]	[134]	[]	[]	[11384339]	[]
919_11097	chr19	36054351	36054751	+	648	26.0	[]	[]	[9.149337]	[111]	[]	[36054552]
919_11098	chr19	37551173	37551573	+	750	26.0	[8.655526]	[124]	[]	[]	[37551377]	[]
919_11099	chr19	38402691	38403091	+	687	26.0	[8.655526]	[84]	[]	[]	[38402865]	[]
919_111	chr5	96808224	96808624	+	1000	277.0	[]	[]	[9.063183]	[105]	[]	[96808427]
919_11101	chr19	40702575	40702975	+	737	26.0	[]	[]	[9.734841, 7.953706]	[130, 170]	[]	[40702786, 40702826]
919_11102	chr19	41439354	41439754	+	671	26.0	[]	[]	[8.141477]	[140]	[]	[41439561]
919_11107	chr19	46296744	46297144	+	736	26.0	[11.2828665]	[87]	[]	[]	[46296929]	[]
919_11108	chr19	47231504	47231904	+	845	26.0	[7.2820473, 6.9218564]	[168, 176]	[]	[]	[47231739, 47231747]	[]
919_1111	chr11	86202826	86203226	+	1000	97.0	[]	[]	[13.767965]	[106]	[]	[86203027]
919_11114	chr19	50573710	50574110	+	614	26.0	[6.798939, 11.315171]	[82, 152]	[]	[]	[50573877, 50573947]	[]
919_11115	chr19	52269276	52269676	+	820	26.0	[9.76323]	[109]	[]	[]	[52269429]	[]
919_1112	chr12	49842644	49843044	+	1000	97.0	[]	[]	[13.767965]	[104]	[]	[49842844]
919_11120	chr2	16635965	16636365	+	805	26.0	[8.653753]	[135]	[]	[]	[16636185]	[]
919_11125	chr2	25991611	25992011	+	784	26.0	[]	[]	[6.8859935]	[72]	[]	[25991771]
919_11126	chr2	27010617	27011017	+	613	26.0	[]	[]	[9.370035]	[98]	[]	[27010805]
919_11129	chr2	68440395	68440795	+	792	26.0	[]	[]	[8.655526, 7.249742]	[121, 129]	[]	[68440605, 68440613]
919_11133	chr2	105851514	105851914	+	812	26.0	[7.597396, 7.597396]	[88, 135]	[8.7029915, 7.953706]	[82, 96]	[105851685, 105851732]	[105851679, 105851693]
919_11136	chr2	151569095	151569495	+	648	26.0	[6.8074355, 11.019517, 9.063183]	[104, 113, 117]	[]	[]	[151569290, 151569299, 151569303]	[]
919_11137	chr2	156366715	156367115	+	796	26.0	[7.597396]	[146]	[]	[]	[156366930]	[]
919_11138	chr2	159595714	159596114	+	734	26.0	[]	[]	[8.129065, 8.441935]	[96, 112]	[]	[159595896, 159595912]
919_1114	chr16	77190553	77190953	+	1000	97.0	[]	[]	[11.019517]	[95]	[]	[77190748]
919_11144	chr2	200306406	200306806	+	819	26.0	[13.767965]	[106]	[]	[]	[200306603]	[]
919_11145	chr2	201233206	201233606	+	755	26.0	[7.94979]	[124]	[]	[]	[201233399]	[]
919_11146	chr2	215435480	215435880	+	880	26.0	[13.096307]	[97]	[]	[]	[215435663]	[]
919_11147	chr2	216217453	216217853	+	790	26.0	[6.682185]	[103]	[9.549196, 6.9218564]	[84, 101]	[216217651]	[216217632, 216217649]
919_11148	chr2	241665691	241666091	+	655	26.0	[]	[]	[8.270616, 13.096307, 8.655526, 8.655526, 8.655526, 9.514142]	[93, 104, 121, 127, 140, 146]	[]	[241665872, 241665883, 241665900, 241665906, 241665919, 241665925]
919_1115	chr19	38315950	38316350	+	1000	97.0	[10.434889]	[101]	[]	[]	[38316151]	[]
919_11150	chr20	4767007	4767407	+	785	26.0	[11.995326]	[110]	[]	[]	[4767208]	[]
919_11152	chr20	34085482	34085882	+	637	26.0	[7.560086]	[137]	[]	[]	[34085702]	[]
919_11154	chr20	34153169	34153569	+	842	26.0	[]	[]	[8.685505, 7.9084163]	[82, 150]	[]	[34153336, 34153404]
919_11155	chr20	35757038	35757438	+	784	26.0	[]	[]	[15.3284025]	[104]	[]	[35757235]
919_11159	chr20	47321496	47321896	+	713	26.0	[]	[]	[8.698377]	[84]	[]	[47321665]
919_1116	chr21	32393436	32393836	+	1000	97.0	[]	[]	[11.2828665]	[96]	[]	[32393629]
919_11160	chr20	49868948	49869348	+	797	26.0	[11.98683, 8.661762]	[85, 105]	[6.671917]	[89]	[49869127, 49869147]	[49869131]
