#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIX_idr.fa NFIX --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
642_1749	chr1	203610030	203610430	+	1000	65.5	[7.4974093, 7.4974093, 8.844542]	[78, 153, 160]	[7.4974093]	[150]	[203610188, 203610263, 203610270]	[203610260]
642_1752	chr20	9837635	9838035	+	1000	65.5	[8.844542]	[114]	[7.4974093, 7.4974093]	[104, 140]	[9837843]	[9837833, 9837869]
642_1753	chr22	22168430	22168830	+	1000	65.5	[8.844542]	[150]	[]	[]	[22168665]	[]
642_1757	chr7	121079414	121079814	+	1000	65.5	[8.844542, 7.4974093]	[65, 124]	[8.844542, 8.844542]	[114, 156]	[121079567, 121079626]	[121079616, 121079658]
642_1758	chr9	130866337	130866737	+	1000	65.5	[7.4974093, 7.4974093]	[133, 149]	[7.4974093]	[113]	[130866538, 130866554]	[130866518]
642_176	chr6	111430980	111431380	+	1000	244.5	[8.844542]	[98]	[8.844542]	[88]	[111431177]	[111431167]
642_1762	chr1	235067796	235068196	+	1000	65.0	[8.844542]	[189]	[7.4974093]	[179]	[235068034]	[235068024]
642_1765	chr13	40318358	40318758	+	1000	65.0	[8.844542, 7.4974093, 7.4974093]	[79, 146, 150]	[8.844542]	[136]	[40318527, 40318594, 40318598]	[40318584]
642_1766	chr15	89383602	89384002	+	1000	65.0	[7.4974093, 8.844542]	[97, 137]	[8.844542, 7.4974093]	[87, 127]	[89383799, 89383839]	[89383789, 89383829]
642_177	chr1	90557674	90558074	+	1000	242.5	[8.844542]	[113]	[7.4974093]	[103]	[90557885]	[90557875]
642_1770	chr17	76414541	76414941	+	1000	65.0	[7.4974093]	[121]	[8.844542, 7.4974093]	[106, 111]	[76414752]	[76414737, 76414742]
642_1771	chr19	10037852	10038252	+	1000	65.0	[7.4974093]	[101]	[8.844542]	[91]	[10038028]	[10038018]
642_1772	chr2	104050661	104051061	+	1000	65.0	[8.844542]	[129]	[8.844542]	[119]	[104050879]	[104050869]
642_1774	chr2	205197734	205198134	+	1000	65.0	[7.4974093]	[142]	[8.844542, 8.844542, 8.844542]	[90, 97, 132]	[205197956]	[205197904, 205197911, 205197946]
642_1777	chr21	31397452	31397852	+	1000	65.0	[8.844542]	[110]	[7.4974093]	[100]	[31397658]	[31397648]
642_178	chr19	57642404	57642804	+	1000	242.0	[7.4974093, 8.844542]	[98, 133]	[8.844542]	[123]	[57642586, 57642621]	[57642611]
642_1780	chr5	74641147	74641547	+	1000	65.0	[7.4974093, 8.844542]	[82, 114]	[7.4974093]	[104]	[74641309, 74641341]	[74641331]
642_1781	chr5	140252497	140252897	+	1000	65.0	[8.844542]	[141]	[8.844542]	[131]	[140252678]	[140252668]
642_1782	chr6	43629969	43630369	+	1000	65.0	[]	[]	[8.844542, 8.844542]	[111, 135]	[]	[43630163, 43630187]
642_1786	chr1	211643752	211644152	+	1000	64.5	[7.4974093]	[95]	[7.4974093]	[85]	[211643930]	[211643920]
642_1798	chr6	36874528	36874928	+	1000	64.5	[7.4974093, 7.4974093]	[75, 132]	[]	[]	[36874688, 36874745]	[]
642_1799	chr6	168514244	168514644	+	1000	64.5	[7.4974093]	[120]	[8.844542]	[110]	[168514453]	[168514443]
642_1800	chr7	137996309	137996709	+	1000	64.5	[8.844542, 8.844542]	[96, 137]	[7.4974093]	[127]	[137996480, 137996521]	[137996511]
642_1812	chr22	22022838	22023238	+	1000	64.0	[7.4974093]	[93]	[]	[]	[22023003]	[]
642_1820	chr7	128741045	128741445	+	1000	64.0	[7.4974093]	[111]	[7.4974093]	[101]	[128741251]	[128741241]
642_1823	chr9	37242090	37242490	+	1000	64.0	[8.844542]	[98]	[8.844542]	[88]	[37242284]	[37242274]
642_1825	chrUn_KI270744v1	108025	108425	+	1000	64.0	[7.4974093, 7.4974093]	[112, 187]	[]	[]	[108199, 108274]	[]
642_1827	chr1	1915020	1915420	+	1000	63.5	[8.844542, 7.4974093]	[100, 132]	[7.4974093]	[90]	[1915213, 1915245]	[1915203]
642_1829	chr1	61184299	61184699	+	1000	63.5	[7.4974093]	[155]	[7.4974093, 8.844542]	[61, 152]	[61184544]	[61184450, 61184541]
642_1831	chr1	112625706	112626106	+	1000	63.5	[]	[]	[8.844542, 8.844542, 7.4974093]	[71, 104, 123]	[]	[112625870, 112625903, 112625922]
642_1834	chr10	33732262	33732662	+	1000	63.5	[8.844542]	[123]	[7.4974093]	[113]	[33732476]	[33732466]
642_1838	chr19	48333217	48333617	+	1000	63.5	[7.4974093]	[96]	[8.844542]	[86]	[48333395]	[48333385]
642_1840	chr2	45459959	45460359	+	1000	63.5	[8.844542]	[87]	[7.4974093]	[77]	[45460125]	[45460115]
642_1848	chr22	22755315	22755715	+	1000	63.5	[7.4974093]	[98]	[7.4974093]	[88]	[22755479]	[22755469]
642_1849	chr3	171116345	171116745	+	1000	63.5	[8.844542, 8.844542, 8.844542]	[104, 124, 131]	[7.4974093]	[121]	[171116541, 171116561, 171116568]	[171116558]
642_1852	chr9	90804970	90805370	+	1000	63.5	[8.844542]	[124]	[7.4974093, 7.4974093]	[114, 121]	[90805169]	[90805159, 90805166]
642_186	chr6	80132956	80133356	+	1000	239.5	[7.4974093]	[129]	[8.844542]	[119]	[80133178]	[80133168]
642_1862	chr12	44389024	44389424	+	1000	63.0	[8.844542]	[122]	[8.844542]	[112]	[44389230]	[44389220]
642_1863	chr17	76405958	76406358	+	1000	63.0	[8.844542]	[146]	[8.844542]	[129]	[76406185]	[76406168]
642_1864	chr19	57506188	57506588	+	1000	63.0	[8.844542]	[119]	[8.844542]	[109]	[57506372]	[57506362]
642_1865	chr2	8525537	8525937	+	1000	63.0	[8.844542]	[172]	[8.844542]	[128]	[8525751]	[8525707]
642_1872	chr6	43251422	43251822	+	1000	63.0	[7.4974093]	[119]	[8.844542]	[109]	[43251631]	[43251621]
642_1873	chr7	143046306	143046706	+	1000	63.0	[8.844542]	[126]	[8.844542]	[116]	[143046526]	[143046516]
642_1876	chr1	26500512	26500912	+	1000	62.5	[7.4974093]	[63]	[]	[]	[26500667]	[]
642_1877	chr1	154937284	154937684	+	1000	62.5	[7.4974093]	[168]	[7.4974093]	[158]	[154937531]	[154937521]
642_1878	chr10	57679922	57680322	+	1000	62.5	[7.4974093]	[130]	[8.844542]	[120]	[57680138]	[57680128]
642_1882	chr15	63322543	63322943	+	1000	62.5	[7.4974093]	[155]	[7.4974093, 7.4974093]	[102, 145]	[63322775]	[63322722, 63322765]
642_1886	chr2	150224328	150224728	+	1000	62.5	[8.844542]	[110]	[8.844542, 7.4974093, 8.844542]	[88, 94, 100]	[150224518]	[150224496, 150224502, 150224508]
642_1890	chr4	89001003	89001403	+	1000	62.5	[8.844542]	[164]	[]	[]	[89001238]	[]
642_190	chr1	98221937	98222337	+	1000	237.5	[7.4974093, 8.844542]	[59, 107]	[8.844542]	[97]	[98222093, 98222141]	[98222131]
642_1903	chr12	54307063	54307463	+	1000	62.0	[7.4974093]	[93]	[]	[]	[54307248]	[]
642_1908	chr22	19965769	19966169	+	1000	62.0	[7.4974093]	[83]	[7.4974093]	[73]	[19965935]	[19965925]
642_1916	chr1	231970668	231971068	+	1000	61.5	[]	[]	[8.844542, 8.844542]	[104, 153]	[]	[231970845, 231970894]
642_1919	chr12	49869126	49869526	+	1000	61.5	[]	[]	[7.4974093, 7.4974093]	[64, 70]	[]	[49869283, 49869289]
642_1920	chr13	41061085	41061485	+	1000	61.5	[7.4974093]	[117]	[8.844542]	[107]	[41061262]	[41061252]
642_1924	chr22	22959239	22959639	+	1000	61.5	[7.4974093]	[105]	[]	[]	[22959428]	[]
642_1929	chr6	43627245	43627645	+	1000	61.5	[8.844542]	[90]	[]	[]	[43627428]	[]
642_1930	chr7	88092603	88093003	+	1000	61.5	[7.4974093]	[115]	[8.844542]	[105]	[88092808]	[88092798]
642_1933	chr8	71906986	71907386	+	1000	61.5	[8.844542, 8.844542]	[109, 183]	[7.4974093]	[173]	[71907146, 71907220]	[71907210]
642_1936	chr12	68807760	68808160	+	1000	61.0	[8.844542, 7.4974093, 8.844542]	[85, 106, 137]	[7.4974093]	[96]	[68807942, 68807963, 68807994]	[68807953]
642_1939	chr15	73990589	73990989	+	1000	61.0	[7.4974093]	[145]	[7.4974093]	[135]	[73990825]	[73990815]
642_1944	chr19	33689881	33690281	+	1000	61.0	[8.844542]	[134]	[7.4974093]	[124]	[33690103]	[33690093]
642_1948	chr5	119484870	119485270	+	1000	61.0	[8.844542]	[128]	[]	[]	[119485084]	[]
642_1957	chr1	16124649	16125049	+	1000	60.5	[8.844542]	[111]	[8.844542]	[101]	[16124847]	[16124837]
642_1960	chr11	130188975	130189375	+	1000	60.5	[7.4974093]	[112]	[8.844542]	[102]	[130189186]	[130189176]
642_1961	chr12	14193558	14193958	+	1000	60.5	[8.844542]	[126]	[7.4974093, 8.844542]	[108, 116]	[14193781]	[14193763, 14193771]
642_1964	chr16	168374	168774	+	1000	60.5	[7.4974093, 7.4974093, 8.844542]	[96, 118, 122]	[7.4974093]	[108]	[168565, 168587, 168591]	[168577]
642_1965	chr16	20221210	20221610	+	1000	60.5	[7.4974093]	[118]	[8.844542]	[108]	[20221420]	[20221410]
642_1968	chr2	71505461	71505861	+	1000	60.5	[8.844542]	[71]	[7.4974093]	[61]	[71505629]	[71505619]
642_1973	chr4	174116016	174116416	+	1000	60.5	[8.844542]	[100]	[7.4974093, 7.4974093]	[90, 94]	[174116215]	[174116205, 174116209]
642_1978	chr9	97922079	97922479	+	1000	60.5	[8.844542]	[72]	[]	[]	[97922247]	[]
642_1981	chr11	63737633	63738033	+	1000	60.0	[7.4974093, 8.844542]	[120, 136]	[7.4974093]	[110]	[63737850, 63737866]	[63737840]
642_1985	chr15	42364504	42364904	+	1000	60.0	[7.4974093]	[102]	[8.844542, 8.844542, 8.844542]	[135, 148, 167]	[42364683]	[42364716, 42364729, 42364748]
642_1989	chr2	147911190	147911590	+	1000	60.0	[8.844542]	[140]	[]	[]	[147911415]	[]
642_199	chr5	26582662	26583062	+	1000	232.5	[7.4974093]	[106]	[8.844542]	[96]	[26582867]	[26582857]
642_1992	chr22	19687685	19688085	+	1000	60.0	[7.4974093, 8.844542, 7.4974093]	[66, 90, 157]	[7.4974093]	[147]	[19687840, 19687864, 19687931]	[19687921]
642_1997	chr6	10747034	10747434	+	1000	60.0	[]	[]	[8.844542]	[115]	[]	[10747247]
642_1999	chr7	129423689	129424089	+	1000	60.0	[8.844542]	[130]	[]	[]	[129423903]	[]
642_2010	chr12	10722023	10722423	+	1000	59.5	[8.844542]	[156]	[7.4974093]	[146]	[10722259]	[10722249]
642_2013	chr14	89215203	89215603	+	1000	59.5	[8.844542]	[94]	[8.844542]	[84]	[89215369]	[89215359]
642_2015	chr22	23128308	23128708	+	1000	59.5	[7.4974093]	[103]	[]	[]	[23128496]	[]
642_2016	chr3	95277674	95278074	+	1000	59.5	[8.844542]	[121]	[8.844542]	[111]	[95277885]	[95277875]
642_2018	chr5	88952375	88952775	+	1000	59.5	[7.4974093]	[144]	[8.844542, 8.844542]	[112, 134]	[88952586]	[88952554, 88952576]
642_2028	chr1	47797508	47797908	+	1000	59.0	[8.844542]	[106]	[8.844542]	[96]	[47797703]	[47797693]
642_203	chr2	178865528	178865928	+	1000	231.5	[7.4974093]	[114]	[8.844542]	[104]	[178865740]	[178865730]
642_2034	chr12	91356416	91356816	+	1000	59.0	[7.4974093]	[89]	[8.844542]	[79]	[91356596]	[91356586]
642_2035	chr15	42575795	42576195	+	1000	59.0	[7.4974093]	[143]	[7.4974093]	[133]	[42576011]	[42576001]
642_2036	chr15	63539502	63539902	+	1000	59.0	[7.4974093]	[100]	[8.844542]	[90]	[63539694]	[63539684]
642_2040	chr17	81044638	81045038	+	1000	59.0	[7.4974093]	[107]	[7.4974093, 7.4974093]	[97, 119]	[81044840]	[81044830, 81044852]
642_2046	chr22	21865176	21865576	+	1000	59.0	[]	[]	[7.4974093, 7.4974093]	[68, 127]	[]	[21865342, 21865401]
642_205	chr10	104256677	104257077	+	1000	230.5	[8.844542]	[102]	[8.844542]	[92]	[104256878]	[104256868]
642_2062	chr1	241266145	241266545	+	1000	58.5	[7.4974093]	[96]	[7.4974093]	[86]	[241266340]	[241266330]
642_2063	chr10	43821113	43821513	+	1000	58.5	[7.4974093, 8.844542]	[72, 105]	[7.4974093]	[95]	[43821278, 43821311]	[43821301]
642_2064	chr10	125199250	125199650	+	1000	58.5	[8.844542]	[138]	[7.4974093]	[128]	[125199472]	[125199462]
642_2065	chr11	71764953	71765353	+	1000	58.5	[7.4974093]	[136]	[7.4974093, 8.844542]	[91, 126]	[71765177]	[71765132, 71765167]
642_2069	chr13	92572191	92572591	+	1000	58.5	[8.844542]	[145]	[8.844542]	[135]	[92572401]	[92572391]
642_2073	chr19	6219614	6220014	+	1000	58.5	[7.4974093, 7.4974093]	[145, 160]	[7.4974093]	[135]	[6219843, 6219858]	[6219833]
642_2080	chr3	45665150	45665550	+	1000	58.5	[]	[]	[7.4974093]	[127]	[]	[45665353]
642_2081	chr5	61408521	61408921	+	1000	58.5	[7.4974093, 8.844542]	[125, 129]	[7.4974093]	[119]	[61408740, 61408744]	[61408734]
642_2082	chr5	109484967	109485367	+	1000	58.5	[8.844542]	[114]	[7.4974093, 7.4974093]	[104, 178]	[109485148]	[109485138, 109485212]
642_2083	chr5	126138382	126138782	+	1000	58.5	[8.844542]	[146]	[7.4974093]	[136]	[126138615]	[126138605]
642_2087	chr7	108282422	108282822	+	1000	58.5	[8.844542]	[120]	[7.4974093, 7.4974093, 7.4974093]	[110, 117, 161]	[108282611]	[108282601, 108282608, 108282652]
642_2090	chr9	34254383	34254783	+	1000	58.5	[7.4974093]	[101]	[7.4974093, 7.4974093]	[91, 128]	[34254571]	[34254561, 34254598]
642_2096	chr10	115483313	115483713	+	1000	58.0	[8.844542]	[103]	[8.844542]	[93]	[115483513]	[115483503]
642_2099	chr14	24040671	24041071	+	1000	58.0	[8.844542, 7.4974093]	[132, 157]	[8.844542]	[147]	[24040882, 24040907]	[24040897]
642_2104	chr21	45421456	45421856	+	1000	58.0	[7.4974093]	[101]	[7.4974093, 8.844542]	[91, 131]	[45421657]	[45421647, 45421687]
642_2105	chr22	20981904	20982304	+	1000	58.0	[7.4974093]	[152]	[]	[]	[20982116]	[]
642_2106	chr22	23218246	23218646	+	1000	58.0	[]	[]	[8.844542]	[186]	[]	[23218474]
642_2111	chr8	22125453	22125853	+	1000	58.0	[7.4974093, 7.4974093]	[106, 124]	[8.844542]	[96]	[22125654, 22125672]	[22125644]
642_2117	chr11	1260523	1260923	+	1000	57.5	[8.844542]	[159]	[7.4974093]	[149]	[1260751]	[1260741]
642_2118	chr11	85596861	85597261	+	1000	57.5	[8.844542]	[133]	[8.844542]	[123]	[85597087]	[85597077]
642_212	chr3	99868327	99868727	+	1000	229.0	[8.844542]	[108]	[8.844542]	[98]	[99868528]	[99868518]
642_2122	chr17	42566728	42567128	+	1000	57.5	[7.4974093, 8.844542]	[110, 115]	[7.4974093]	[105]	[42566935, 42566940]	[42566930]
642_2123	chr2	207726201	207726601	+	1000	57.5	[7.4974093]	[142]	[8.844542]	[132]	[207726427]	[207726417]
642_2127	chr3	4999676	5000076	+	1000	57.5	[7.4974093, 8.844542, 8.844542]	[78, 111, 135]	[8.844542]	[108]	[4999848, 4999881, 4999905]	[4999878]
642_2128	chr3	72245213	72245613	+	1000	57.5	[7.4974093, 7.4974093]	[148, 166]	[7.4974093]	[156]	[72245441, 72245459]	[72245449]
642_213	chr17	21040228	21040628	+	1000	228.5	[8.844542]	[120]	[7.4974093, 7.4974093]	[110, 125]	[21040435]	[21040425, 21040440]
642_2132	chr6	28336404	28336804	+	1000	57.5	[]	[]	[7.4974093]	[90]	[]	[28336568]
642_214	chr2	32825228	32825628	+	1000	227.0	[8.844542, 8.844542]	[99, 131]	[8.844542]	[89]	[32825427, 32825459]	[32825417]
642_2141	chr1	174955241	174955641	+	1000	57.0	[7.4974093, 7.4974093]	[162, 169]	[7.4974093]	[159]	[174955468, 174955475]	[174955465]
642_2142	chr1	198676237	198676637	+	1000	57.0	[8.844542]	[136]	[]	[]	[198676465]	[]
642_2145	chr10	31479716	31480116	+	1000	57.0	[]	[]	[8.844542]	[116]	[]	[31479919]
642_2147	chr18	26003415	26003815	+	1000	57.0	[8.844542]	[109]	[7.4974093]	[99]	[26003577]	[26003567]
642_2150	chr20	46330366	46330766	+	1000	57.0	[8.844542]	[139]	[8.844542]	[129]	[46330580]	[46330570]
642_2152	chr21	42444652	42445052	+	1000	57.0	[8.844542]	[121]	[8.844542]	[111]	[42444864]	[42444854]
642_2157	chr3	42815203	42815603	+	1000	57.0	[7.4974093]	[136]	[8.844542]	[126]	[42815409]	[42815399]
642_2163	chr8	144476343	144476743	+	1000	57.0	[8.844542]	[96]	[7.4974093]	[86]	[144476536]	[144476526]
642_2164	chrX	77450416	77450816	+	1000	57.0	[8.844542]	[110]	[8.844542]	[100]	[77450610]	[77450600]
642_217	chr2	188449989	188450389	+	1000	223.5	[7.4974093]	[99]	[7.4974093]	[89]	[188450187]	[188450177]
642_2171	chr13	32840113	32840513	+	1000	56.5	[8.844542, 8.844542]	[77, 103]	[7.4974093]	[93]	[32840290, 32840316]	[32840306]
642_2173	chr15	75047060	75047460	+	1000	56.5	[8.844542]	[118]	[]	[]	[75047257]	[]
642_2177	chr2	43318749	43319149	+	1000	56.5	[8.844542, 7.4974093]	[113, 165]	[]	[]	[43318942, 43318994]	[]
642_2178	chr2	124289052	124289452	+	1000	56.5	[8.844542]	[103]	[8.844542]	[93]	[124289251]	[124289241]
642_2179	chr20	47242483	47242883	+	1000	56.5	[7.4974093, 8.844542]	[93, 144]	[7.4974093]	[134]	[47242652, 47242703]	[47242693]
642_218	chr9	127979620	127980020	+	1000	223.0	[8.844542]	[109]	[8.844542, 7.4974093, 7.4974093]	[84, 88, 99]	[127979827]	[127979802, 127979806, 127979817]
642_2182	chr3	43769373	43769773	+	1000	56.5	[]	[]	[8.844542]	[130]	[]	[43769560]
642_2186	chr5	139517917	139518317	+	1000	56.5	[8.844542, 7.4974093]	[75, 139]	[]	[]	[139518084, 139518148]	[]
642_2189	chr8	22210807	22211207	+	1000	56.5	[7.4974093, 7.4974093]	[149, 156]	[8.844542]	[146]	[22211034, 22211041]	[22211031]
642_2192	chr1	151706380	151706780	+	1000	56.0	[8.844542]	[103]	[8.844542]	[93]	[151706582]	[151706572]
642_2193	chr1	211332025	211332425	+	1000	56.0	[8.844542]	[113]	[8.844542]	[103]	[211332229]	[211332219]
642_2197	chr11	95145666	95146066	+	1000	56.0	[8.844542]	[98]	[]	[]	[95145863]	[]
642_2199	chr14	33565259	33565659	+	1000	56.0	[8.844542]	[120]	[8.844542]	[110]	[33565439]	[33565429]
642_2200	chr14	103122066	103122466	+	1000	56.0	[7.4974093]	[133]	[7.4974093, 8.844542, 7.4974093]	[123, 130, 200]	[103122250]	[103122240, 103122247, 103122317]
642_2203	chr18	41954653	41955053	+	1000	56.0	[]	[]	[7.4974093]	[115]	[]	[41954861]
642_2205	chr2	11968046	11968446	+	1000	56.0	[7.4974093]	[111]	[]	[]	[11968247]	[]
642_2207	chr2	50480509	50480909	+	1000	56.0	[]	[]	[8.844542]	[106]	[]	[50480709]
642_2212	chr5	102961639	102962039	+	1000	56.0	[7.4974093]	[130]	[8.844542]	[120]	[102961869]	[102961859]
642_2213	chr6	31971779	31972179	+	1000	56.0	[7.4974093]	[125]	[]	[]	[31971982]	[]
642_2218	chr7	152180572	152180972	+	1000	56.0	[]	[]	[8.844542, 7.4974093]	[109, 149]	[]	[152180779, 152180819]
642_2220	chr8	123024175	123024575	+	1000	56.0	[8.844542]	[101]	[7.4974093]	[91]	[123024359]	[123024349]
642_2226	chr1	154553058	154553458	+	1000	55.5	[8.844542]	[123]	[8.844542]	[113]	[154553268]	[154553258]
642_2230	chr11	78046142	78046542	+	1000	55.5	[7.4974093]	[106]	[8.844542, 7.4974093]	[96, 156]	[78046326]	[78046316, 78046376]
642_2231	chr11	79287960	79288360	+	1000	55.5	[7.4974093]	[103]	[8.844542, 7.4974093, 7.4974093]	[93, 100, 113]	[79288162]	[79288152, 79288159, 79288172]
642_2232	chr13	24893883	24894283	+	1000	55.5	[7.4974093]	[107]	[7.4974093, 7.4974093]	[97, 156]	[24894083]	[24894073, 24894132]
642_2240	chr2	203080474	203080874	+	1000	55.5	[7.4974093]	[96]	[8.844542]	[86]	[203080647]	[203080637]
642_2241	chr21	39730678	39731078	+	1000	55.5	[8.844542]	[145]	[7.4974093]	[135]	[39730906]	[39730896]
642_2246	chr5	139482112	139482512	+	1000	55.5	[8.844542]	[126]	[7.4974093]	[202]	[139482276]	[139482352]
642_2248	chr7	20514358	20514758	+	1000	55.5	[7.4974093]	[175]	[8.844542, 8.844542]	[140, 165]	[20514590]	[20514555, 20514580]
642_2258	chr1	156338295	156338695	+	1000	55.0	[8.844542, 7.4974093]	[143, 162]	[7.4974093, 8.844542]	[152, 159]	[156338512, 156338531]	[156338521, 156338528]
642_2259	chr1	172054134	172054534	+	1000	55.0	[7.4974093]	[169]	[8.844542]	[159]	[172054373]	[172054363]
642_2260	chr1	204812831	204813231	+	1000	55.0	[8.844542, 7.4974093]	[148, 185]	[8.844542]	[138]	[204813026, 204813063]	[204813016]
642_2264	chr14	23957907	23958307	+	1000	55.0	[8.844542, 7.4974093]	[103, 128]	[8.844542]	[118]	[23958100, 23958125]	[23958115]
642_2265	chr14	64531528	64531928	+	1000	55.0	[8.844542, 8.844542]	[164, 170]	[8.844542]	[154]	[64531759, 64531765]	[64531749]
642_2268	chr19	1811470	1811870	+	1000	55.0	[7.4974093]	[139]	[8.844542]	[129]	[1811692]	[1811682]
642_227	chr1	212737569	212737969	+	1000	219.5	[8.844542]	[105]	[8.844542]	[95]	[212737767]	[212737757]
642_2273	chr22	22508874	22509274	+	1000	55.0	[7.4974093]	[162]	[]	[]	[22509110]	[]
642_2278	chr6	113643160	113643560	+	1000	55.0	[7.4974093, 7.4974093]	[60, 127]	[]	[]	[113643313, 113643380]	[]
642_2282	chr8	85479523	85479923	+	1000	55.0	[7.4974093]	[103]	[8.844542]	[93]	[85479724]	[85479714]
642_2287	chr1	58649520	58649920	+	1000	54.5	[]	[]	[8.844542]	[145]	[]	[58649746]
642_2289	chr1	205438690	205439090	+	1000	54.5	[8.844542, 8.844542]	[97, 123]	[]	[]	[205438854, 205438880]	[]
642_2291	chr12	89875801	89876201	+	1000	54.5	[8.844542]	[136]	[8.844542]	[126]	[89876026]	[89876016]
642_2292	chr12	103800152	103800552	+	1000	54.5	[7.4974093]	[168]	[7.4974093]	[158]	[103800359]	[103800349]
642_230	chr1	61808920	61809320	+	1000	218.0	[7.4974093]	[109]	[8.844542]	[99]	[61809129]	[61809119]
642_2302	chr3	177611322	177611722	+	1000	54.5	[7.4974093, 7.4974093]	[80, 96]	[8.844542]	[86]	[177611499, 177611515]	[177611505]
642_2303	chr6	21095497	21095897	+	1000	54.5	[8.844542]	[80]	[7.4974093]	[104]	[21095648]	[21095672]
642_2305	chr6	107585909	107586309	+	1000	54.5	[7.4974093]	[147]	[7.4974093]	[137]	[107586132]	[107586122]
642_2306	chr6	118320584	118320984	+	1000	54.5	[8.844542]	[110]	[8.844542]	[100]	[118320783]	[118320773]
642_2309	chrX	39755705	39756105	+	1000	54.5	[7.4974093, 7.4974093]	[90, 154]	[7.4974093]	[80]	[39755885, 39755949]	[39755875]
642_2311	chr1	22117935	22118335	+	1000	54.0	[8.844542, 8.844542]	[99, 131]	[8.844542]	[89]	[22118125, 22118157]	[22118115]
642_2318	chr11	65860265	65860665	+	1000	54.0	[8.844542]	[160]	[7.4974093]	[146]	[65860502]	[65860488]
642_232	chr10	17230113	17230513	+	1000	217.0	[7.4974093, 8.844542]	[88, 136]	[7.4974093]	[126]	[17230289, 17230337]	[17230327]
642_2320	chr12	252655	253055	+	1000	54.0	[8.844542, 8.844542]	[55, 132]	[8.844542]	[122]	[252808, 252885]	[252875]
642_2321	chr12	70359453	70359853	+	1000	54.0	[8.844542]	[125]	[7.4974093]	[115]	[70359673]	[70359663]
642_2324	chr16	1565083	1565483	+	1000	54.0	[8.844542]	[101]	[7.4974093, 8.844542]	[91, 98]	[1565280]	[1565270, 1565277]
642_2325	chr17	16408313	16408713	+	1000	54.0	[7.4974093, 8.844542]	[93, 126]	[7.4974093, 7.4974093]	[90, 116]	[16408482, 16408515]	[16408479, 16408505]
642_2328	chr2	65021805	65022205	+	1000	54.0	[7.4974093]	[109]	[8.844542, 8.844542]	[73, 99]	[65022012]	[65021976, 65022002]
642_233	chr7	79714102	79714502	+	1000	217.0	[7.4974093]	[95]	[8.844542]	[85]	[79714297]	[79714287]
642_2334	chr22	21866434	21866834	+	1000	54.0	[7.4974093]	[145]	[]	[]	[21866669]	[]
642_2338	chr5	75574772	75575172	+	1000	54.0	[7.4974093]	[114]	[7.4974093]	[104]	[75574980]	[75574970]
642_2342	chr6	152049507	152049907	+	1000	54.0	[7.4974093]	[141]	[8.844542]	[131]	[152049737]	[152049727]
642_2343	chr7	16398632	16399032	+	1000	54.0	[]	[]	[7.4974093]	[128]	[]	[16398854]
642_2350	chr1	16612428	16612828	+	1000	53.5	[7.4974093, 7.4974093, 8.844542]	[89, 149, 154]	[]	[]	[16612579, 16612639, 16612644]	[]
642_2351	chr1	38814497	38814897	+	1000	53.5	[8.844542]	[93]	[7.4974093]	[83]	[38814684]	[38814674]
642_2358	chr2	85181065	85181465	+	1000	53.5	[7.4974093, 8.844542]	[91, 158]	[8.844542]	[148]	[85181235, 85181302]	[85181292]
642_2364	chr3	24137976	24138376	+	1000	53.5	[7.4974093, 8.844542]	[64, 97]	[8.844542, 8.844542]	[87, 109]	[24138139, 24138172]	[24138162, 24138184]
642_2365	chr3	123618692	123619092	+	1000	53.5	[8.844542]	[160]	[8.844542]	[150]	[123618938]	[123618928]
642_2367	chr4	25926504	25926904	+	1000	53.5	[7.4974093]	[86]	[8.844542]	[76]	[25926675]	[25926665]
642_2374	chr1	168112909	168113309	+	1000	53.0	[7.4974093, 7.4974093, 7.4974093]	[108, 133, 157]	[7.4974093]	[123]	[168113096, 168113121, 168113145]	[168113111]
642_2377	chr11	14578450	14578850	+	1000	53.0	[]	[]	[8.844542, 7.4974093]	[105, 132]	[]	[14578614, 14578641]
642_2378	chr11	69297364	69297764	+	1000	53.0	[7.4974093]	[115]	[7.4974093, 7.4974093]	[105, 112]	[69297574]	[69297564, 69297571]
