#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF12_idr.fa TCF12 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
368_3144	chr20	44394721	44395121	+	1000	242.5	[]	[]	[8.891774]	[61]	[]	[44394875]
368_3149	chr8	105321979	105322379	+	1000	242.5	[8.891774, 8.182954, 8.069409]	[94, 126, 129]	[]	[]	[105322158, 105322190, 105322193]	[]
368_3151	chr1	200226170	200226570	+	1000	242.0	[8.891774]	[108]	[]	[]	[200226361]	[]
368_3158	chr13	112711698	112712098	+	1000	241.5	[]	[]	[8.968127]	[133]	[]	[112711919]
368_3159	chr14	72823254	72823654	+	1000	241.5	[]	[]	[7.7957826]	[151]	[]	[72823483]
368_316	chr19	48873467	48873867	+	1000	619.5	[]	[]	[8.001244]	[69]	[]	[48873636]
368_3162	chr2	201907183	201907583	+	1000	241.5	[8.182954]	[123]	[]	[]	[201907359]	[]
368_317	chr6	37302044	37302444	+	1000	619.5	[8.891774]	[90]	[]	[]	[37302231]	[]
368_3185	chr6	142400553	142400953	+	1000	240.5	[8.090539]	[165]	[]	[]	[142400797]	[]
368_3193	chr6	88378220	88378620	+	1000	240.0	[8.891774]	[156]	[8.891774]	[155]	[88378409]	[88378408]
368_321	chr21	34908387	34908787	+	1000	617.5	[]	[]	[8.182954]	[122]	[]	[34908588]
368_3221	chr5	177508804	177509204	+	1000	238.5	[8.891774]	[120]	[8.891774, 8.891774]	[119, 125]	[177509017]	[177509016, 177509022]
368_3225	chr7	139118223	139118623	+	1000	238.5	[]	[]	[8.779576]	[138]	[]	[139118433]
368_3229	chr1	181129813	181130213	+	1000	238.0	[8.001244]	[85]	[]	[]	[181129977]	[]
368_3230	chr1	203303330	203303730	+	1000	238.0	[]	[]	[8.228404]	[147]	[]	[203303570]
368_3240	chr11	3231741	3232141	+	1000	237.5	[]	[]	[8.320784]	[128]	[]	[3231960]
368_3246	chr8	105732151	105732551	+	1000	237.5	[]	[]	[12.567606]	[136]	[]	[105732374]
368_3259	chr6	22025624	22026024	+	1000	236.5	[]	[]	[8.182954]	[104]	[]	[22025822]
368_3265	chr3	5023243	5023643	+	1000	236.0	[]	[]	[7.7957826]	[104]	[]	[5023440]
368_327	chr7	5457869	5458269	+	1000	615.5	[]	[]	[12.567606]	[155]	[]	[5458119]
368_329	chr1	182300020	182300420	+	1000	615.0	[7.7957826]	[81]	[8.891774]	[143]	[182300191]	[182300253]
368_3339	chr3	194572351	194572751	+	1000	231.5	[]	[]	[8.805163]	[83]	[]	[194572528]
368_334	chr5	16418510	16418910	+	1000	614.0	[8.228404]	[61]	[]	[]	[16418671]	[]
368_3343	chrX	15549612	15550012	+	1000	231.5	[]	[]	[8.182954]	[172]	[]	[15549853]
368_3349	chr14	73771937	73772337	+	1000	231.0	[8.228404]	[119]	[]	[]	[73772147]	[]
368_3379	chr12	13061371	13061771	+	1000	229.0	[8.891774]	[122]	[]	[]	[13061587]	[]
368_338	chr12	92403715	92404115	+	1000	610.5	[8.090539]	[67]	[]	[]	[92403880]	[]
368_3380	chr16	78993280	78993680	+	1000	229.0	[]	[]	[8.320784, 8.069409]	[129, 157]	[]	[78993480, 78993508]
368_3392	chr20	41034265	41034665	+	1000	228.5	[12.567606]	[82]	[]	[]	[41034425]	[]
368_3410	chr2	215571648	215572048	+	1000	227.5	[]	[]	[12.567606, 8.891774]	[57, 110]	[]	[215571801, 215571854]
368_3419	chr16	85613302	85613702	+	1000	227.0	[8.069409]	[83]	[9.473919]	[177]	[85613458]	[85613552]
368_3429	chr2	152620944	152621344	+	1000	226.5	[8.320784]	[90]	[]	[]	[152621130]	[]
368_343	chr1	224503449	224503849	+	1000	608.5	[]	[]	[8.182954]	[138]	[]	[224503675]
368_3449	chr6	158817253	158817653	+	1000	225.5	[8.494345]	[133]	[]	[]	[158817465]	[]
368_345	chr6	13380703	13381103	+	1000	608.5	[8.069409]	[148]	[]	[]	[13380933]	[]
368_3451	chrX	15515910	15516310	+	1000	225.5	[12.567606]	[123]	[]	[]	[15516129]	[]
368_3458	chr16	88978904	88979304	+	1000	225.0	[8.320784, 8.182954]	[78, 104]	[]	[]	[88979059, 88979085]	[]
368_3467	chr11	12193137	12193537	+	1000	224.5	[8.891774]	[99]	[]	[]	[12193327]	[]
368_3471	chr18	79507010	79507410	+	1000	224.5	[8.891774]	[98]	[]	[]	[79507202]	[]
368_3472	chr2	215505476	215505876	+	1000	224.5	[]	[]	[8.182954]	[122]	[]	[215505686]
368_3491	chr19	54518853	54519253	+	1000	223.0	[8.069409]	[81]	[]	[]	[54519030]	[]
368_3494	chr1	201566966	201567366	+	1000	222.5	[8.891774]	[166]	[8.228404]	[171]	[201567210]	[201567215]
368_350	chr17	42699045	42699445	+	1000	606.5	[8.891774]	[74]	[]	[]	[42699213]	[]
368_3506	chr4	6826755	6827155	+	1000	222.5	[]	[]	[8.891774]	[137]	[]	[6826974]
368_354	chr7	25495341	25495741	+	1000	606.0	[]	[]	[8.069409]	[85]	[]	[25495505]
368_3551	chr14	59187728	59188128	+	1000	220.0	[]	[]	[9.473919]	[91]	[]	[59187908]
368_3556	chr8	68152785	68153185	+	1000	220.0	[]	[]	[8.182954]	[68]	[]	[68152945]
368_356	chr6	160101454	160101854	+	1000	605.5	[7.7957826]	[77]	[]	[]	[160101630]	[]
368_3587	chr2	189581882	189582282	+	1000	218.5	[]	[]	[8.891774]	[97]	[]	[189582076]
368_3591	chr1	16146241	16146641	+	1000	218.0	[7.7957826, 8.891774]	[130, 151]	[]	[]	[16146420, 16146441]	[]
368_3603	chr10	132571939	132572339	+	1000	217.5	[]	[]	[8.320784]	[145]	[]	[132572172]
368_3610	chr1	235113387	235113787	+	1000	217.0	[8.182954]	[76]	[]	[]	[235113560]	[]
368_363	chr1	206673213	206673613	+	1000	604.0	[8.090539]	[100]	[]	[]	[206673407]	[]
368_3634	chr1	182257351	182257751	+	1000	216.0	[7.7957826]	[63]	[]	[]	[182257506]	[]
368_3635	chr10	124946903	124947303	+	1000	216.0	[]	[]	[8.001244]	[64]	[]	[124947062]
368_3643	chr9	128067278	128067678	+	1000	216.0	[9.473919]	[119]	[]	[]	[128067486]	[]
368_3646	chr1	51517964	51518364	+	1000	215.5	[]	[]	[12.567606]	[140]	[]	[51518161]
368_3648	chr1	206380959	206381359	+	1000	215.5	[8.001244]	[114]	[]	[]	[206381161]	[]
368_3667	chr2	64649031	64649431	+	1000	215.0	[7.7957826]	[112]	[]	[]	[64649240]	[]
368_3672	chr4	145954851	145955251	+	1000	214.5	[8.891774]	[65]	[8.891774]	[64]	[145955007]	[145955006]
368_3688	chr11	46075147	46075547	+	1000	213.0	[8.228404]	[114]	[]	[]	[46075354]	[]
368_3693	chr22	25726213	25726613	+	1000	213.0	[]	[]	[7.7957826]	[82]	[]	[25726381]
368_3696	chr6	13355421	13355821	+	1000	213.0	[]	[]	[8.001244]	[139]	[]	[13355646]
368_3710	chr3	124586201	124586601	+	1000	212.5	[8.891774]	[104]	[]	[]	[124586403]	[]
368_3734	chr2	28516960	28517360	+	1000	211.0	[]	[]	[8.001244]	[93]	[]	[28517150]
368_3737	chr20	3930783	3931183	+	1000	211.0	[]	[]	[8.001244]	[143]	[]	[3931016]
368_3753	chr21	35547957	35548357	+	1000	210.0	[8.320784]	[143]	[]	[]	[35548151]	[]
368_376	chr1	226804817	226805217	+	1000	600.0	[8.001244]	[91]	[]	[]	[226805004]	[]
368_3788	chr1	61271104	61271504	+	1000	208.5	[]	[]	[8.527855]	[85]	[]	[61271280]
368_379	chr9	37197061	37197461	+	1000	599.5	[8.891774]	[58]	[8.891774]	[57]	[37197215]	[37197214]
368_3807	chr10	72244866	72245266	+	1000	208.0	[8.779576]	[110]	[]	[]	[72245070]	[]
368_3808	chr13	44143191	44143591	+	1000	208.0	[8.182954, 8.182954]	[141, 164]	[8.001244]	[150]	[44143419, 44143442]	[44143428]
368_3809	chr17	56985766	56986166	+	1000	208.0	[12.567606]	[157]	[]	[]	[56986007]	[]
368_381	chr22	23220142	23220542	+	1000	598.5	[8.891774, 8.182954, 8.069409]	[64, 155, 158]	[8.320784]	[124]	[23220298, 23220389, 23220392]	[23220358]
368_3814	chr7	20238610	20239010	+	1000	208.0	[]	[]	[8.891774]	[161]	[]	[20238833]
368_3817	chr1	67479334	67479734	+	1000	207.5	[8.182954]	[116]	[]	[]	[67479506]	[]
368_384	chr20	38947936	38948336	+	1000	597.0	[]	[]	[8.891774]	[99]	[]	[38948135]
368_3845	chr8	90646307	90646707	+	1000	207.0	[]	[]	[8.891774]	[123]	[]	[90646512]
368_3850	chr5	88836522	88836922	+	1000	206.5	[]	[]	[8.069409]	[66]	[]	[88836673]
368_3872	chr12	95173922	95174322	+	1000	205.5	[]	[]	[8.069409]	[113]	[]	[95174126]
368_3875	chr3	170520934	170521334	+	1000	205.5	[8.779576]	[135]	[]	[]	[170521152]	[]
368_3888	chr1	67686668	67687068	+	1000	204.5	[8.001244]	[127]	[]	[]	[67686858]	[]
368_389	chr2	11968058	11968458	+	1000	596.0	[8.001244]	[145]	[]	[]	[11968286]	[]
368_3890	chr11	12812842	12813242	+	1000	204.5	[]	[]	[7.7957826]	[103]	[]	[12813022]
368_3912	chr2	41922176	41922576	+	1000	203.5	[]	[]	[8.090539]	[58]	[]	[41922328]
368_3918	chr13	51921962	51922362	+	1000	203.0	[8.090539]	[152]	[8.069409]	[100]	[51922202]	[51922150]
368_3924	chr5	132323187	132323587	+	1000	202.5	[8.779576]	[126]	[8.891774, 7.549868]	[89, 146]	[132323390]	[132323353, 132323410]
368_393	chr12	113649247	113649647	+	1000	594.0	[8.069409]	[91]	[]	[]	[113649438]	[]
368_3934	chr14	69701865	69702265	+	1000	202.0	[8.891774]	[60]	[]	[]	[69702020]	[]
368_394	chr1	92544769	92545169	+	1000	593.5	[12.567606]	[153]	[]	[]	[92545017]	[]
368_3943	chr1	16717935	16718335	+	1000	201.5	[8.182954]	[115]	[]	[]	[16718113]	[]
368_3946	chr14	65044538	65044938	+	1000	201.5	[8.182954]	[141]	[]	[]	[65044776]	[]
368_3970	chr12	49983869	49984269	+	1000	200.5	[]	[]	[8.891774, 8.891774]	[121, 153]	[]	[49984067, 49984099]
368_3973	chr2	20579247	20579647	+	1000	200.5	[8.001244]	[68]	[]	[]	[20579405]	[]
368_3990	chr7	93004880	93005280	+	1000	200.0	[]	[]	[8.527855]	[122]	[]	[93005097]
368_40	chr5	56123721	56124121	+	1000	800.0	[]	[]	[8.228404]	[108]	[]	[56123923]
368_4005	chr3	49171258	49171658	+	1000	199.0	[8.891774]	[122]	[8.090539]	[130]	[49171478]	[49171486]
368_4019	chr4	38094300	38094700	+	1000	198.5	[8.001244]	[118]	[]	[]	[38094517]	[]
368_4033	chr10	110258488	110258888	+	1000	198.0	[8.779576]	[84]	[]	[]	[110258660]	[]
368_4036	chr17	42459403	42459803	+	1000	198.0	[]	[]	[8.069409]	[97]	[]	[42459560]
368_4045	chr1	169193438	169193838	+	1000	197.5	[]	[]	[7.7957826]	[150]	[]	[169193686]
368_4061	chr15	36428309	36428709	+	1000	197.0	[8.228404]	[165]	[]	[]	[36428558]	[]
368_4070	chr1	223772027	223772427	+	1000	196.5	[]	[]	[8.891774]	[79]	[]	[223772191]
368_4101	chr16	47448845	47449245	+	1000	195.5	[8.001244]	[116]	[]	[]	[47449046]	[]
368_4112	chr11	74459563	74459963	+	1000	195.0	[8.090539]	[134]	[]	[]	[74459779]	[]
368_4114	chr16	67460222	67460622	+	1000	195.0	[]	[]	[8.001244]	[97]	[]	[67460415]
368_4120	chr7	98133123	98133523	+	1000	195.0	[8.891774]	[115]	[]	[]	[98133321]	[]
368_4140	chr17	15490639	15491039	+	1000	194.0	[]	[]	[7.7957826]	[113]	[]	[15490831]
368_4147	chr5	126531650	126532050	+	1000	194.0	[]	[]	[8.001244]	[95]	[]	[126531845]
368_4156	chr2	138019290	138019690	+	1000	193.5	[]	[]	[8.069409]	[70]	[]	[138019457]
368_4162	chr12	131229980	131230380	+	1000	193.0	[]	[]	[12.567606]	[136]	[]	[131230210]
368_4176	chr11	72653347	72653747	+	1000	192.5	[]	[]	[8.228404, 8.069409]	[74, 127]	[]	[72653521, 72653574]
368_4194	chr19	41220065	41220465	+	1000	192.0	[7.7957826, 7.7957826]	[148, 154]	[]	[]	[41220299, 41220305]	[]
368_420	chr3	15052668	15053068	+	1000	588.5	[8.090539]	[139]	[8.779576]	[118]	[15052907]	[15052886]
368_4226	chr9	135992634	135993034	+	1000	191.0	[8.891774]	[129]	[8.891774]	[128]	[135992856]	[135992855]
368_4233	chr19	36035685	36036085	+	1000	190.5	[]	[]	[8.182954]	[143]	[]	[36035926]
368_4246	chr14	100871577	100871977	+	1000	190.0	[8.779576]	[82]	[]	[]	[100871748]	[]
368_4258	chr2	190459932	190460332	+	1000	189.5	[]	[]	[8.090539]	[117]	[]	[190460134]
368_4261	chr5	14326478	14326878	+	1000	189.5	[]	[]	[8.182954, 8.891774]	[137, 143]	[]	[14326703, 14326709]
368_4273	chr8	109362957	109363357	+	1000	189.0	[8.891774]	[61]	[8.891774]	[60]	[109363115]	[109363114]
368_4276	chr1	222711987	222712387	+	1000	188.5	[7.7957826]	[149]	[]	[]	[222712231]	[]
368_4291	chr10	49161425	49161825	+	1000	187.5	[9.473919]	[101]	[]	[]	[49161620]	[]
368_4297	chr2	27441190	27441590	+	1000	187.5	[]	[]	[8.182954]	[116]	[]	[27441404]
368_4311	chr17	77571502	77571902	+	1000	187.0	[]	[]	[8.891774]	[86]	[]	[77571682]
368_4312	chr19	10334280	10334680	+	1000	187.0	[]	[]	[8.228404]	[127]	[]	[10334488]
368_4330	chr20	62357270	62357670	+	1000	186.5	[8.069409]	[80]	[8.228404]	[139]	[62357436]	[62357495]
368_4331	chr3	184185668	184186068	+	1000	186.5	[9.473919, 8.968127]	[68, 90]	[]	[]	[184185829, 184185851]	[]
368_4354	chr4	173252249	173252649	+	1000	185.5	[]	[]	[8.069409]	[158]	[]	[173252492]
368_4371	chr16	119844	120244	+	1000	184.5	[8.069409, 12.567606]	[98, 131]	[8.228404]	[136]	[120026, 120059]	[120064]
368_4378	chr5	33475112	33475512	+	1000	184.5	[8.891774]	[66]	[]	[]	[33475278]	[]
368_4381	chr7	96199390	96199790	+	1000	184.5	[]	[]	[8.069409]	[118]	[]	[96199581]
368_4387	chr11	59786710	59787110	+	1000	184.0	[7.7957826]	[195]	[8.891774]	[137]	[59786951]	[59786893]
368_4388	chr15	64430242	64430642	+	1000	184.0	[]	[]	[8.001244]	[81]	[]	[64430408]
368_4394	chr4	7032034	7032434	+	1000	184.0	[]	[]	[8.001244]	[181]	[]	[7032276]
368_4395	chr4	79678536	79678936	+	1000	184.0	[8.228404]	[193]	[]	[]	[79678786]	[]
368_4398	chr9	91164733	91165133	+	1000	184.0	[8.891774]	[148]	[8.891774]	[147]	[91164942]	[91164941]
368_4415	chr17	78854040	78854440	+	1000	183.0	[]	[]	[8.779576]	[158]	[]	[78854247]
368_4417	chr20	23311961	23312361	+	1000	183.0	[]	[]	[8.182954]	[150]	[]	[23312197]
368_4428	chr14	64844961	64845361	+	1000	182.5	[]	[]	[8.090539]	[150]	[]	[64845211]
368_4439	chr9	137236322	137236722	+	1000	182.5	[12.567606]	[93]	[8.891774]	[77]	[137236511]	[137236495]
368_4440	chr1	20187871	20188271	+	1000	182.0	[8.069409]	[135]	[]	[]	[20188085]	[]
368_4445	chr17	7585647	7586047	+	1000	182.0	[]	[]	[8.182954]	[97]	[]	[7585838]
368_4446	chr2	15302160	15302560	+	1000	182.0	[]	[]	[8.891774]	[122]	[]	[15302376]
368_4455	chr1	36224356	36224756	+	1000	181.5	[8.891774]	[157]	[]	[]	[36224580]	[]
368_4462	chr13	75326430	75326830	+	1000	181.5	[]	[]	[8.891774, 8.891774]	[96, 140]	[]	[75326616, 75326660]
368_4465	chr19	14507634	14508034	+	1000	181.5	[]	[]	[7.549868]	[124]	[]	[14507837]
368_4479	chr2	230907564	230907964	+	1000	181.0	[8.320784]	[107]	[]	[]	[230907751]	[]
368_4486	chr1	154883959	154884359	+	1000	180.5	[8.494345]	[102]	[]	[]	[154884149]	[]
368_4494	chr7	127809410	127809810	+	1000	180.5	[]	[]	[8.891774, 8.090539]	[77, 124]	[]	[127809571, 127809618]
368_4503	chr20	5782129	5782529	+	1000	180.0	[12.567606]	[150]	[]	[]	[5782376]	[]
368_4515	chr17	45135670	45136070	+	1000	179.5	[8.779576, 12.567606, 8.320784]	[59, 137, 149]	[]	[]	[45135828, 45135906, 45135918]	[]
368_453	chr14	68295348	68295748	+	1000	577.5	[]	[]	[8.001244, 8.228404, 8.891774]	[94, 139, 160]	[]	[68295528, 68295573, 68295594]
368_4531	chr18	48605312	48605712	+	1000	179.0	[8.069409]	[120]	[]	[]	[48605511]	[]
368_454	chr17	47866966	47867366	+	1000	577.5	[8.228404]	[101]	[]	[]	[47867159]	[]
368_4540	chr13	41463870	41464270	+	1000	178.5	[8.891774]	[128]	[8.182954]	[153]	[41464089]	[41464114]
368_4548	chr1	15627996	15628396	+	1000	178.0	[7.549868]	[153]	[]	[]	[15628221]	[]
368_4551	chr5	37668548	37668948	+	1000	178.0	[8.891774, 8.320784]	[95, 152]	[8.891774]	[94]	[37668710, 37668767]	[37668709]
368_4552	chr8	124017491	124017891	+	1000	178.0	[]	[]	[8.069409]	[132]	[]	[124017709]
368_4555	chr10	133245672	133246072	+	1000	177.5	[8.891774]	[93]	[8.182954, 8.182954]	[110, 117]	[133245841]	[133245858, 133245865]
368_457	chr4	99842322	99842722	+	1000	577.5	[7.7957826]	[63]	[]	[]	[99842484]	[]
368_4592	chr7	100586370	100586770	+	1000	176.5	[7.549868]	[115]	[]	[]	[100586584]	[]
368_46	chr21	44854757	44855157	+	1000	790.5	[8.891774]	[68]	[]	[]	[44854924]	[]
368_4605	chr20	23152331	23152731	+	1000	176.0	[9.473919, 8.891774, 7.549868]	[74, 80, 148]	[8.891774]	[79]	[23152494, 23152500, 23152568]	[23152499]
368_4606	chr22	39965728	39966128	+	1000	176.0	[8.069409]	[69]	[8.182954]	[113]	[39965889]	[39965933]
368_4609	chr5	39424791	39425191	+	1000	176.0	[]	[]	[8.891774]	[90]	[]	[39424968]
368_4618	chr15	58014005	58014405	+	1000	175.5	[8.779576]	[119]	[]	[]	[58014201]	[]
368_4625	chr6	41939481	41939881	+	1000	175.5	[8.182954]	[106]	[8.001244]	[94]	[41939673]	[41939661]
368_4630	chr9	129881860	129882260	+	1000	175.5	[8.891774]	[77]	[]	[]	[129882025]	[]
368_4632	chr1	220119079	220119479	+	1000	175.0	[]	[]	[8.090539]	[83]	[]	[220119254]
368_4638	chr5	29568000	29568400	+	1000	175.0	[8.182954]	[76]	[]	[]	[29568172]	[]
368_464	chr22	44676681	44677081	+	1000	575.0	[]	[]	[9.473919, 8.891774]	[64, 119]	[]	[44676839, 44676894]
368_4651	chr3	124576790	124577190	+	1000	174.5	[8.891774, 8.001244]	[110, 144]	[]	[]	[124576968, 124577002]	[]
368_4656	chr7	2735244	2735644	+	1000	174.5	[8.805163]	[132]	[]	[]	[2735458]	[]
368_4658	chr8	101051681	101052081	+	1000	174.5	[]	[]	[8.090539]	[153]	[]	[101051905]
368_4661	chr1	207084755	207085155	+	1000	174.0	[8.779576]	[90]	[]	[]	[207084909]	[]
368_4669	chr2	201433474	201433874	+	1000	174.0	[12.567606]	[145]	[]	[]	[201433704]	[]
368_4688	chr13	21987774	21988174	+	1000	173.5	[]	[]	[8.090539]	[65]	[]	[21987928]
368_4697	chr10	11898510	11898910	+	1000	173.0	[]	[]	[8.182954]	[200]	[]	[11898698]
368_4712	chrX	107152995	107153395	+	1000	173.0	[8.090539, 8.001244]	[87, 98]	[]	[]	[107153177, 107153188]	[]
368_4728	chr10	14182743	14183143	+	1000	172.0	[8.320784]	[71]	[]	[]	[14182899]	[]
368_4729	chr11	60056330	60056730	+	1000	172.0	[]	[]	[8.001244]	[144]	[]	[60056533]
368_473	chr15	74610451	74610851	+	1000	573.0	[8.891774]	[145]	[]	[]	[74610693]	[]
368_4730	chr12	54390566	54390966	+	1000	172.0	[8.182954]	[62]	[]	[]	[54390723]	[]
368_4749	chr6	14108678	14109078	+	1000	171.5	[]	[]	[8.182954]	[75]	[]	[14108844]
368_4752	chr6	39187514	39187914	+	1000	171.5	[8.182954]	[95]	[]	[]	[39187691]	[]
368_477	chr1	206652047	206652447	+	1000	572.0	[8.069409]	[58]	[]	[]	[206652201]	[]
368_4782	chr19	6425068	6425468	+	1000	170.5	[]	[]	[8.805163]	[107]	[]	[6425233]
368_4787	chr9	87516282	87516682	+	1000	170.5	[8.228404]	[101]	[]	[]	[87516473]	[]
368_4789	chrX	48940540	48940940	+	1000	170.5	[8.182954]	[142]	[]	[]	[48940782]	[]
368_48	chr17	33905320	33905720	+	1000	788.0	[]	[]	[8.090539]	[89]	[]	[33905497]
368_4800	chrX	40273276	40273676	+	1000	170.0	[8.891774]	[84]	[8.891774]	[83]	[40273455]	[40273454]
368_4801	chr1	3625599	3625999	+	1000	169.5	[]	[]	[12.567606]	[124]	[]	[3625809]
368_4818	chr12	118345299	118345699	+	1000	169.0	[]	[]	[7.7957826, 8.069409, 8.001244]	[82, 111, 128]	[]	[118345455, 118345484, 118345501]
368_482	chr20	47360582	47360982	+	1000	571.0	[]	[]	[8.069409]	[58]	[]	[47360738]
368_4822	chr17	76414571	76414971	+	1000	169.0	[]	[]	[8.228404, 8.001244, 8.069409]	[105, 130, 172]	[]	[76414745, 76414770, 76414812]
368_4826	chr2	223059309	223059709	+	1000	169.0	[12.567606]	[127]	[]	[]	[223059497]	[]
368_4831	chr6	136427070	136427470	+	1000	169.0	[]	[]	[8.891774]	[100]	[]	[136427258]
368_4838	chr14	72480415	72480815	+	1000	168.5	[]	[]	[8.891774]	[139]	[]	[72480646]
368_4854	chr13	41995881	41996281	+	1000	168.0	[8.090539]	[120]	[]	[]	[41996067]	[]
368_4867	chr8	105575199	105575599	+	1000	168.0	[]	[]	[7.549868]	[89]	[]	[105575383]
368_4872	chr16	75087216	75087616	+	1000	167.5	[]	[]	[8.891774]	[150]	[]	[75087445]
368_4881	chr7	877418	877818	+	1000	167.5	[8.182954, 12.567606]	[126, 193]	[]	[]	[877594, 877661]	[]
368_4897	chr16	56414304	56414704	+	1000	166.5	[7.7957826, 7.7957826]	[145, 153]	[]	[]	[56414545, 56414553]	[]
368_49	chr11	76700457	76700857	+	1000	787.0	[]	[]	[8.001244]	[99]	[]	[76700637]
368_490	chr15	75694564	75694964	+	1000	569.5	[8.001244]	[110]	[]	[]	[75694774]	[]
368_4908	chr8	125664424	125664824	+	1000	166.5	[8.779576]	[86]	[]	[]	[125664589]	[]
368_4917	chr3	124876548	124876948	+	1000	166.0	[]	[]	[8.069409]	[113]	[]	[124876754]
368_4918	chr4	81808219	81808619	+	1000	166.0	[7.7957826]	[128]	[]	[]	[81808443]	[]
368_4928	chr10	129033861	129034261	+	1000	165.5	[]	[]	[8.494345]	[141]	[]	[129034092]
368_4944	chr6	27940765	27941165	+	1000	165.5	[]	[]	[8.001244]	[86]	[]	[27940951]
368_4951	chr1	225428167	225428567	+	1000	165.0	[]	[]	[8.320784]	[179]	[]	[225428412]
368_4983	chr14	75832898	75833298	+	1000	164.0	[]	[]	[8.320784]	[104]	[]	[75833066]
368_4987	chr19	6060952	6061352	+	1000	164.0	[8.069409, 8.228404]	[102, 127]	[]	[]	[6061142, 6061167]	[]
368_4994	chr3	171829848	171830248	+	1000	164.0	[8.001244, 8.891774]	[119, 157]	[8.891774]	[156]	[171830052, 171830090]	[171830089]
368_4998	chr6	36347670	36348070	+	1000	164.0	[]	[]	[12.567606]	[87]	[]	[36347822]
368_5017	chr12	50641553	50641953	+	1000	163.0	[8.320784]	[88]	[8.320784, 8.805163]	[104, 153]	[50641714]	[50641730, 50641779]
368_502	chr2	178273718	178274118	+	1000	566.0	[7.7957826]	[134]	[8.320784]	[84]	[178273942]	[178273892]
368_5037	chr7	128827185	128827585	+	1000	162.5	[]	[]	[8.320784, 12.567606]	[72, 114]	[]	[128827341, 128827383]
368_5038	chr9	130854039	130854439	+	1000	162.5	[]	[]	[8.069409]	[157]	[]	[130854269]
368_504	chr15	28911233	28911633	+	1000	565.5	[]	[]	[8.891774]	[102]	[]	[28911435]
368_5043	chr11	119319682	119320082	+	1000	162.0	[8.891774]	[91]	[8.891774]	[90]	[119319854]	[119319853]
368_5055	chr8	10760899	10761299	+	1000	162.0	[8.891774, 8.891774]	[78, 141]	[8.891774]	[77]	[10761072, 10761135]	[10761071]
368_5057	chr9	87551720	87552120	+	1000	162.0	[]	[]	[8.001244]	[102]	[]	[87551902]
368_5062	chr1	182338049	182338449	+	1000	161.5	[]	[]	[8.228404, 8.001244]	[117, 141]	[]	[182338235, 182338259]
368_5073	chr7	45001199	45001599	+	1000	161.5	[]	[]	[12.567606]	[128]	[]	[45001419]
368_5093	chr6	40165000	40165400	+	1000	161.0	[8.182954]	[156]	[]	[]	[40165185]	[]
368_5097	chr1	212261491	212261891	+	1000	160.5	[8.182954]	[92]	[]	[]	[212261658]	[]
368_510	chr2	8615790	8616190	+	1000	563.5	[8.001244]	[90]	[]	[]	[8615979]	[]
368_5107	chr2	62966948	62967348	+	1000	160.5	[]	[]	[8.090539]	[81]	[]	[62967116]
368_511	chr2	121596332	121596732	+	1000	563.5	[8.069409]	[118]	[]	[]	[121596549]	[]
368_5116	chr5	139637713	139638113	+	1000	160.5	[]	[]	[8.494345]	[155]	[]	[139637945]
368_5117	chr6	135304891	135305291	+	1000	160.5	[]	[]	[8.02331]	[79]	[]	[135305051]
368_5125	chr3	119418217	119418617	+	1000	160.0	[8.069409]	[130]	[]	[]	[119418430]	[]
368_5129	chr7	134676800	134677200	+	1000	160.0	[]	[]	[8.891774]	[121]	[]	[134677014]
368_5136	chr17	29060983	29061383	+	1000	159.5	[]	[]	[8.891774, 8.228404]	[104, 126]	[]	[29061168, 29061190]
368_515	chr22	17980598	17980998	+	1000	562.5	[8.891774]	[92]	[]	[]	[17980787]	[]
368_5165	chr6	15908136	15908536	+	1000	159.0	[8.779576]	[118]	[]	[]	[15908339]	[]
368_5192	chr7	131586248	131586648	+	1000	158.5	[]	[]	[8.001244, 8.069409]	[87, 124]	[]	[131586422, 131586459]
368_520	chr1	85225076	85225476	+	1000	561.0	[]	[]	[8.891774]	[69]	[]	[85225241]
368_5206	chr2	128309269	128309669	+	1000	158.0	[8.228404, 8.228404]	[157, 163]	[8.069409]	[126]	[128309513, 128309519]	[128309482]
368_5210	chr5	43197562	43197962	+	1000	158.0	[8.320784]	[85]	[]	[]	[43197726]	[]
368_5212	chr8	85903094	85903494	+	1000	158.0	[]	[]	[12.567606]	[127]	[]	[85903302]
368_5215	chr1	172821599	172821999	+	1000	157.5	[]	[]	[8.090539]	[76]	[]	[172821770]
368_5227	chr5	88884505	88884905	+	1000	157.5	[8.891774]	[154]	[]	[]	[88884717]	[]
368_5228	chr5	135476623	135477023	+	1000	157.5	[]	[]	[8.228404]	[158]	[]	[135476873]
368_523	chr17	12438801	12439201	+	1000	560.5	[12.567606]	[118]	[]	[]	[12439005]	[]
368_5231	chr6	81938326	81938726	+	1000	157.5	[]	[]	[8.779576]	[122]	[]	[81938543]
368_5232	chr6	107653091	107653491	+	1000	157.5	[]	[]	[9.473919]	[94]	[]	[107653284]
368_5235	chr9	127168705	127169105	+	1000	157.5	[12.567606]	[74]	[]	[]	[127168877]	[]
