#PeakID(python identify_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_12013	chr1	58883349	58883749	+	1000	38.0	[]	[]	[9.276331]	[168]	[]	[58883569]
503_12017	chr1	85576947	85577347	+	1000	38.0	[8.620302]	[137]	[]	[]	[85577159]	[]
503_12034	chr1	219155040	219155440	+	1000	38.0	[]	[]	[12.327155, 6.9674606]	[146, 158]	[]	[219155262, 219155274]
503_12059	chr11	46127158	46127558	+	1000	38.0	[]	[]	[12.863676]	[108]	[]	[46127362]
503_12067	chr11	72815588	72815988	+	1000	38.0	[6.6215615]	[159]	[]	[]	[72815769]	[]
503_12072	chr11	96155907	96156307	+	1000	38.0	[11.819135]	[92]	[]	[]	[96156083]	[]
503_12074	chr11	118415684	118416084	+	1000	38.0	[]	[]	[9.005733]	[86]	[]	[118415866]
503_12075	chr11	125074729	125075129	+	1000	38.0	[8.423885]	[140]	[]	[]	[125074954]	[]
503_12078	chr12	44948653	44949053	+	1000	38.0	[]	[]	[6.824492]	[92]	[]	[44948829]
503_1208	chr1	110034339	110034739	+	1000	114.0	[]	[]	[8.322755]	[128]	[]	[110034560]
503_12080	chr12	53079184	53079584	+	1000	38.0	[]	[]	[9.875317]	[116]	[]	[53079385]
503_12084	chr12	57111160	57111560	+	1000	38.0	[]	[]	[10.947011]	[128]	[]	[57111371]
503_12086	chr12	57816684	57817084	+	1000	38.0	[]	[]	[7.208534]	[112]	[]	[57816888]
503_12090	chr12	124512649	124513049	+	1000	38.0	[10.389162]	[75]	[]	[]	[124512822]	[]
503_12112	chr14	77606635	77607035	+	1000	38.0	[11.354753]	[128]	[]	[]	[77606843]	[]
503_12131	chr16	25015180	25015580	+	1000	38.0	[]	[]	[8.423885]	[164]	[]	[25015401]
503_12138	chr16	85563505	85563905	+	1000	38.0	[10.897183, 9.005733]	[64, 139]	[]	[]	[85563663, 85563738]	[]
503_12149	chr17	31488001	31488401	+	1000	38.0	[]	[]	[6.924771]	[165]	[]	[31488210]
503_12155	chr17	40371248	40371648	+	1000	38.0	[8.830775]	[99]	[]	[]	[40371413]	[]
503_12158	chr17	48442868	48443268	+	1000	38.0	[]	[]	[11.2133]	[85]	[]	[48443050]
503_1216	chr22	23141815	23142215	+	1000	114.0	[]	[]	[6.993913]	[60]	[]	[23141969]
503_12184	chr19	8371411	8371811	+	1000	38.0	[]	[]	[8.372218]	[108]	[]	[8371614]
503_12186	chr19	11095054	11095454	+	1000	38.0	[]	[]	[6.751365]	[76]	[]	[11095219]
503_12190	chr19	13717309	13717709	+	1000	38.0	[6.406941]	[110]	[]	[]	[13717515]	[]
503_12195	chr19	18174260	18174660	+	1000	38.0	[12.885004]	[133]	[]	[]	[18174465]	[]
503_1221	chr7	66920877	66921277	+	1000	114.0	[9.975595]	[132]	[]	[]	[66921102]	[]
503_12211	chr19	51547714	51548114	+	1000	38.0	[8.681774]	[134]	[]	[]	[51547910]	[]
503_12248	chr20	62875454	62875854	+	1000	38.0	[6.780644]	[137]	[]	[]	[62875655]	[]
503_12268	chr22	20969062	20969462	+	1000	38.0	[]	[]	[8.423885]	[155]	[]	[20969246]
503_12271	chr22	21566579	21566979	+	1000	38.0	[]	[]	[7.8463583]	[130]	[]	[21566781]
503_1228	chr1	19869982	19870382	+	1000	113.0	[]	[]	[10.310211]	[131]	[]	[19870210]
503_12281	chr22	21932992	21933392	+	1000	38.0	[]	[]	[9.783327]	[143]	[]	[21933220]
503_12282	chr22	21978460	21978860	+	1000	38.0	[8.123926]	[78]	[]	[]	[21978632]	[]
503_12291	chr22	23156747	23157147	+	1000	38.0	[7.8463583]	[219]	[]	[]	[23156989]	[]
503_12304	chr3	39166066	39166466	+	1000	38.0	[8.880239]	[91]	[9.80219]	[140]	[39166253]	[39166302]
503_1231	chr1	46544813	46545213	+	1000	113.0	[7.3005238]	[123]	[]	[]	[46545020]	[]
503_12314	chr3	101513130	101513530	+	1000	38.0	[14.393928, 14.393928]	[114, 144]	[8.830775]	[154]	[101513296, 101513326]	[101513336]
503_12317	chr3	138946022	138946422	+	1000	38.0	[6.406941, 9.1897955]	[142, 163]	[]	[]	[138946239, 138946260]	[]
503_12329	chr4	109730360	109730760	+	1000	38.0	[]	[]	[10.947011]	[170]	[]	[109730536]
503_12334	chr5	14871759	14872159	+	1000	38.0	[]	[]	[8.123926]	[71]	[]	[14871929]
503_12341	chr5	122774891	122775291	+	1000	38.0	[7.2925353]	[157]	[]	[]	[122775138]	[]
503_12345	chr5	151100136	151100536	+	1000	38.0	[8.423885]	[62]	[]	[]	[151100293]	[]
503_12349	chr6	4059138	4059538	+	1000	38.0	[]	[]	[11.819135]	[125]	[]	[4059347]
503_1235	chr17	38751661	38752061	+	1000	113.0	[]	[]	[6.406941]	[105]	[]	[38751862]
503_1236	chr17	40516750	40517150	+	1000	113.0	[]	[]	[12.327155, 9.80219]	[96, 167]	[]	[40516917, 40516988]
503_12361	chr6	35469680	35470080	+	1000	38.0	[]	[]	[8.253076]	[168]	[]	[35469920]
503_12370	chr6	90403725	90404125	+	1000	38.0	[]	[]	[7.8463583]	[117]	[]	[90403938]
503_12376	chr6	129852265	129852665	+	1000	38.0	[12.327155]	[82]	[]	[]	[129852426]	[]
503_1238	chr17	47067336	47067736	+	1000	113.0	[12.327155]	[98]	[]	[]	[47067522]	[]
503_12383	chr7	30671879	30672279	+	1000	38.0	[7.1425576]	[140]	[]	[]	[30672111]	[]
503_1239	chr19	6361325	6361725	+	1000	113.0	[11.455031, 7.766382]	[98, 123]	[]	[]	[6361521, 6361546]	[]
503_12391	chr7	92904281	92904681	+	1000	38.0	[8.77996]	[94]	[]	[]	[92904451]	[]
503_12393	chr7	100640468	100640868	+	1000	38.0	[7.1016955]	[188]	[]	[]	[100640660]	[]
503_1240	chr19	16572348	16572748	+	1000	113.0	[11.455031, 7.7851515]	[129, 135]	[11.455031]	[111]	[16572574, 16572580]	[16572556]
503_12410	chr8	79793619	79794019	+	1000	38.0	[7.3005238]	[73]	[]	[]	[79793783]	[]
503_12417	chr8	141021779	141022179	+	1000	38.0	[6.751365]	[61]	[7.4008026]	[85]	[141021936]	[141021960]
503_12424	chr9	34652151	34652551	+	1000	38.0	[6.406941]	[76]	[]	[]	[34652303]	[]
503_12433	chr9	108015655	108016055	+	1000	38.0	[]	[]	[7.8463583]	[188]	[]	[108015895]
503_12437	chr9	124853109	124853509	+	1000	38.0	[6.7055626]	[95]	[]	[]	[124853286]	[]
503_1244	chr6	35731816	35732216	+	1000	113.0	[9.92478]	[127]	[10.796905]	[111]	[35732037]	[35732021]
503_12456	chr9	133030084	133030484	+	1000	38.0	[9.92478]	[108]	[]	[]	[133030237]	[]
503_1246	chr7	5513618	5514018	+	1000	113.0	[]	[]	[12.885004, 11.2133]	[106, 129]	[]	[5513804, 5513827]
503_12482	chr1	17487855	17488255	+	1000	37.0	[]	[]	[8.830775]	[100]	[]	[17488051]
503_12487	chr1	39788931	39789331	+	1000	37.0	[]	[]	[8.404206, 11.206739]	[105, 150]	[]	[39789094, 39789139]
503_12502	chr1	186082130	186082530	+	1000	37.0	[10.050274]	[97]	[7.5145535]	[94]	[186082314]	[186082311]
503_12503	chr1	205229507	205229907	+	1000	37.0	[6.993913]	[190]	[]	[]	[205229751]	[]
503_12505	chr1	207205003	207205403	+	1000	37.0	[]	[]	[7.8463583]	[78]	[]	[207205158]
503_12509	chr1	229447758	229448158	+	1000	37.0	[10.796905]	[102]	[]	[]	[229447942]	[]
503_12510	chr1	235012026	235012426	+	1000	37.0	[]	[]	[7.7460794]	[119]	[]	[235012207]
503_12514	chr10	5933949	5934349	+	1000	37.0	[]	[]	[8.880239]	[145]	[]	[5934155]
503_12521	chr10	73956476	73956876	+	1000	37.0	[10.897183]	[99]	[]	[]	[73956674]	[]
503_12527	chr10	100267469	100267869	+	1000	37.0	[6.8315754]	[111]	[]	[]	[100267653]	[]
503_12528	chr10	101818167	101818567	+	1000	37.0	[]	[]	[7.7851515]	[154]	[]	[101818369]
503_12534	chr11	615758	616158	+	1000	37.0	[8.722507]	[133]	[9.467575]	[194]	[615934]	[615995]
503_12565	chr12	56751152	56751552	+	1000	37.0	[]	[]	[8.880239]	[86]	[]	[56751304]
503_12566	chr12	70243727	70244127	+	1000	37.0	[]	[]	[7.4008026]	[65]	[]	[70243882]
503_12569	chr12	125065457	125065857	+	1000	37.0	[]	[]	[9.975595]	[144]	[]	[125065676]
503_1257	chr11	5280519	5280919	+	1000	112.0	[]	[]	[7.349987]	[58]	[]	[5280677]
503_12574	chr13	30673857	30674257	+	1000	37.0	[]	[]	[7.8467226]	[120]	[]	[30674071]
503_12578	chr13	97976800	97977200	+	1000	37.0	[]	[]	[8.311011]	[92]	[]	[97976963]
503_12582	chr14	34873957	34874357	+	1000	37.0	[6.4371176]	[105]	[7.896186]	[162]	[34874125]	[34874182]
503_12601	chr16	4313777	4314177	+	1000	37.0	[]	[]	[7.885317]	[150]	[]	[4314026]
503_12606	chr16	34582901	34583301	+	1000	37.0	[8.130486]	[66]	[]	[]	[34583067]	[]
503_12607	chr16	50245641	50246041	+	1000	37.0	[]	[]	[6.615002]	[146]	[]	[50245880]
503_1262	chr2	10689751	10690151	+	1000	112.0	[]	[]	[8.830775]	[139]	[]	[10689984]
503_12627	chr17	25920003	25920403	+	1000	37.0	[8.130486]	[70]	[6.633814]	[80]	[25920173]	[25920183]
503_12632	chr17	36722108	36722508	+	1000	37.0	[]	[]	[9.875317]	[139]	[]	[36722316]
503_12638	chr17	43006551	43006951	+	737	37.0	[7.2088985]	[123]	[]	[]	[43006764]	[]
503_1264	chr20	48921554	48921954	+	1000	112.0	[]	[]	[7.57576]	[124]	[]	[48921763]
503_12643	chr17	48478331	48478731	+	1000	37.0	[11.580525, 7.915865]	[72, 113]	[9.642532]	[69]	[48478485, 48478526]	[48478482]
503_12654	chr17	77320889	77321289	+	1000	37.0	[]	[]	[6.8936343]	[118]	[]	[77321058]
503_12665	chr19	1018393	1018793	+	1000	37.0	[8.880239]	[82]	[]	[]	[1018544]	[]
503_12669	chr19	1748037	1748437	+	1000	37.0	[]	[]	[9.005733]	[121]	[]	[1748250]
503_12673	chr19	3608726	3609126	+	1000	37.0	[7.57576]	[136]	[10.947011]	[79]	[3608954]	[3608897]
503_12677	chr19	6110234	6110634	+	1000	37.0	[6.406941]	[96]	[]	[]	[6110404]	[]
503_12679	chr19	10813025	10813425	+	1000	37.0	[6.6215615]	[76]	[]	[]	[10813196]	[]
503_12680	chr19	11268958	11269358	+	1000	37.0	[]	[]	[10.897183]	[165]	[]	[11269187]
503_12695	chr19	40231501	40231901	+	1000	37.0	[8.722507]	[133]	[7.659544]	[91]	[40231714]	[40231672]
503_127	chr9	120897142	120897542	+	1000	245.0	[7.259386]	[96]	[]	[]	[120897334]	[]
503_1270	chr6	42929262	42929662	+	1000	112.0	[9.975595]	[136]	[]	[]	[42929485]	[]
503_12700	chr19	44259683	44260083	+	1000	37.0	[]	[]	[9.913131, 11.851124]	[102, 157]	[]	[44259835, 44259890]
503_12702	chr19	44943782	44944182	+	1000	37.0	[7.2023387]	[135]	[]	[]	[44943981]	[]
503_12710	chr19	55383785	55384185	+	1000	37.0	[]	[]	[6.4858923]	[140]	[]	[55383981]
503_12724	chr2	100417340	100417740	+	1000	37.0	[11.851124]	[203]	[]	[]	[100417562]	[]
503_12725	chr2	102050756	102051156	+	1000	37.0	[]	[]	[14.901949]	[175]	[]	[102051005]
503_12729	chr2	230713698	230714098	+	1000	37.0	[6.8315754]	[162]	[]	[]	[230713938]	[]
503_1273	chr7	12686497	12686897	+	1000	112.0	[12.885004]	[165]	[]	[]	[12686724]	[]
503_12733	chr20	5719854	5720254	+	1000	37.0	[6.6215615]	[107]	[11.941725]	[138]	[5720022]	[5720053]
503_12737	chr20	44736186	44736586	+	1000	37.0	[8.830775]	[224]	[]	[]	[44736418]	[]
503_12739	chr20	45881118	45881518	+	1000	37.0	[]	[]	[7.2887807]	[164]	[]	[45881357]
503_12741	chr20	50012601	50013001	+	1000	37.0	[6.8936343, 7.8463583]	[103, 133]	[]	[]	[50012803, 50012833]	[]
503_12742	chr20	50478176	50478576	+	1000	37.0	[7.753163]	[155]	[]	[]	[50478349]	[]
503_12745	chr20	63739910	63740310	+	1000	37.0	[]	[]	[7.1638846]	[127]	[]	[63740111]
503_12760	chr22	21055860	21056260	+	1000	37.0	[]	[]	[9.276331]	[139]	[]	[21056064]
503_12783	chr22	21995844	21996244	+	1000	37.0	[]	[]	[6.862329]	[78]	[]	[21996014]
503_12795	chr22	23170141	23170541	+	1000	37.0	[6.406941]	[77]	[]	[]	[23170316]	[]
503_12804	chr22	43969575	43969975	+	1000	37.0	[8.423885]	[124]	[]	[]	[43969776]	[]
503_12806	chr3	9715760	9716160	+	1000	37.0	[]	[]	[6.6215615]	[66]	[]	[9715911]
503_1281	chr11	75399257	75399657	+	1000	111.0	[]	[]	[9.834179]	[148]	[]	[75399497]
503_12818	chr3	195990523	195990923	+	1000	37.0	[]	[]	[11.455031]	[112]	[]	[195990731]
503_12824	chr4	74682712	74683112	+	1000	37.0	[6.993913]	[107]	[]	[]	[74682899]	[]
503_12825	chr4	122700186	122700586	+	1000	37.0	[10.796905]	[101]	[]	[]	[122700364]	[]
503_12832	chr5	95723543	95723943	+	1000	37.0	[]	[]	[12.327155]	[97]	[]	[95723723]
503_12838	chr5	141691405	141691805	+	1000	37.0	[]	[]	[9.276331]	[141]	[]	[141691581]
503_12860	chr6	57961293	57961693	+	1000	37.0	[]	[]	[8.880239]	[111]	[]	[57961502]
503_12865	chr6	147204440	147204840	+	1000	37.0	[6.993913, 6.9121566, 6.892782]	[100, 107, 116]	[6.8739552]	[86]	[147204627, 147204634, 147204643]	[147204613]
503_12869	chr7	1176033	1176433	+	1000	37.0	[]	[]	[9.975595]	[136]	[]	[1176245]
503_12875	chr7	26291614	26292014	+	1000	37.0	[7.57576, 8.404206]	[116, 178]	[6.751365]	[96]	[26291791, 26291853]	[26291771]
503_1288	chr16	85402991	85403391	+	1000	111.0	[9.92478]	[61]	[]	[]	[85403142]	[]
503_12884	chr7	106774719	106775119	+	1000	37.0	[]	[]	[9.005733]	[197]	[]	[106774937]
503_12899	chr7	150949476	150949876	+	1000	37.0	[7.259386]	[112]	[]	[]	[150949677]	[]
503_1290	chr17	49192376	49192776	+	1000	111.0	[]	[]	[7.081232]	[181]	[]	[49192621]
503_12900	chr7	151007982	151008382	+	1000	37.0	[6.993913, 6.615002]	[105, 112]	[]	[]	[151008168, 151008175]	[]
503_12915	chr8	124956058	124956458	+	1000	37.0	[]	[]	[9.683048]	[103]	[]	[124956237]
503_12925	chr9	37984850	37985250	+	1000	37.0	[]	[]	[9.642532]	[139]	[]	[37985014]
503_12927	chr9	98575671	98576071	+	1000	37.0	[]	[]	[7.3383374]	[165]	[]	[98575914]
503_12930	chr9	124202435	124202835	+	1000	37.0	[9.276331]	[91]	[]	[]	[124202611]	[]
503_12955	chrUn_KI270438v1	108563	108963	+	1000	37.0	[6.7005134]	[111]	[]	[]	[108774]	[]
503_12958	chrX	24054192	24054592	+	1000	37.0	[]	[]	[8.354743]	[142]	[]	[24054396]
503_12961	chrX	134990752	134991152	+	1000	37.0	[]	[]	[8.404206]	[192]	[]	[134990987]
503_12965	chrX	154411271	154411671	+	1000	37.0	[]	[]	[6.7055626]	[79]	[]	[154411447]
503_12973	chr1	21916776	21917176	+	1000	36.0	[10.705278]	[117]	[]	[]	[21916978]	[]
503_12975	chr1	27122631	27123031	+	1000	36.0	[8.423885]	[187]	[]	[]	[27122879]	[]
503_12976	chr1	27365299	27365699	+	1000	36.0	[7.4008026]	[163]	[]	[]	[27365502]	[]
503_1298	chr21	44801602	44802002	+	1000	111.0	[]	[]	[9.975595, 7.3395963]	[127, 158]	[]	[44801821, 44801852]
503_13009	chr10	6239209	6239609	+	1000	36.0	[8.123926]	[145]	[]	[]	[6239436]	[]
503_13011	chr10	17216261	17216661	+	1000	36.0	[]	[]	[8.130486]	[136]	[]	[17216476]
503_13015	chr10	44310910	44311310	+	1000	36.0	[]	[]	[8.880239]	[163]	[]	[44311118]
503_13019	chr10	70132688	70133088	+	1000	36.0	[9.467575]	[164]	[]	[]	[70132891]	[]
503_13022	chr10	91798383	91798783	+	1000	36.0	[]	[]	[6.973274]	[151]	[]	[91798552]
503_13025	chr10	101588118	101588518	+	1000	36.0	[12.885004]	[72]	[]	[]	[101588271]	[]
503_13027	chr10	104121590	104121990	+	1000	36.0	[9.783327]	[141]	[]	[]	[104121802]	[]
503_13029	chr10	110498014	110498414	+	1000	36.0	[]	[]	[6.406941]	[96]	[]	[110498201]
503_13037	chr11	34034043	34034443	+	1000	36.0	[9.80219]	[64]	[]	[]	[34034202]	[]
503_13067	chr12	91633836	91634236	+	1000	36.0	[]	[]	[6.4371176]	[118]	[]	[91633997]
503_13069	chr12	119229777	119230177	+	1000	36.0	[6.886412]	[59]	[]	[]	[119229935]	[]
503_13075	chr13	25352279	25352679	+	1000	36.0	[10.796905]	[167]	[]	[]	[25352515]	[]
503_1308	chr9	96417234	96417634	+	1000	111.0	[]	[]	[9.366932]	[164]	[]	[96417483]
503_131	chr8	28890097	28890497	+	1000	243.0	[12.885004]	[94]	[]	[]	[28890280]	[]
503_13102	chr15	65212106	65212506	+	1000	36.0	[]	[]	[6.406941]	[96]	[]	[65212297]
503_13111	chr16	2148673	2149073	+	1000	36.0	[]	[]	[8.681774]	[128]	[]	[2148886]
503_1312	chr1	107056450	107056850	+	1000	110.0	[10.310211]	[62]	[6.892782]	[110]	[107056607]	[107056655]
503_13125	chr16	58024766	58025166	+	1000	36.0	[]	[]	[10.150553]	[130]	[]	[58024927]
503_13128	chr16	85321809	85322209	+	1000	36.0	[]	[]	[7.57576]	[87]	[]	[85321962]
503_13133	chr16	89586815	89587215	+	1000	36.0	[12.885004]	[142]	[]	[]	[89587035]	[]
503_13149	chr17	39197404	39197804	+	1000	36.0	[]	[]	[6.615002]	[136]	[]	[39197632]
503_13152	chr17	40342145	40342545	+	1000	36.0	[7.259386]	[121]	[]	[]	[40342300]	[]
503_13154	chr17	41679159	41679559	+	1000	36.0	[]	[]	[9.366932]	[149]	[]	[41679387]
503_13159	chr17	49556263	49556663	+	1000	36.0	[11.941725]	[78]	[]	[]	[49556415]	[]
503_13167	chr17	68291922	68292322	+	1000	36.0	[6.993913]	[161]	[]	[]	[68292145]	[]
503_13180	chr18	47931228	47931628	+	1000	36.0	[]	[]	[7.915865]	[99]	[]	[47931398]
503_13187	chr19	4064330	4064730	+	1000	36.0	[6.633814]	[152]	[]	[]	[4064559]	[]
503_13191	chr19	6551936	6552336	+	1000	36.0	[]	[]	[9.875317]	[139]	[]	[6552112]
503_1320	chr11	59566179	59566579	+	1000	110.0	[9.783327]	[107]	[]	[]	[59566369]	[]
503_13213	chr19	18731550	18731950	+	1000	36.0	[]	[]	[8.880239]	[201]	[]	[18731773]
503_13219	chr19	38370225	38370625	+	1000	36.0	[]	[]	[6.751365]	[111]	[]	[38370411]
503_13250	chr2	189784196	189784596	+	1000	36.0	[7.099728]	[127]	[]	[]	[189784362]	[]
503_13259	chr20	1434857	1435257	+	1000	36.0	[10.796905]	[96]	[]	[]	[1435040]	[]
503_13265	chr20	45293703	45294103	+	1000	36.0	[6.6002345]	[135]	[]	[]	[45293899]	[]
503_13268	chr20	63552672	63553072	+	1000	36.0	[]	[]	[10.310211]	[153]	[]	[63552889]
503_13270	chr21	36321716	36322116	+	1000	36.0	[7.208534]	[134]	[]	[]	[36321888]	[]
503_13271	chr21	38121045	38121445	+	1000	36.0	[7.6478944]	[192]	[9.367296]	[126]	[38121279]	[38121213]
503_13287	chr22	20909347	20909747	+	1000	36.0	[8.830775]	[152]	[]	[]	[20909575]	[]
503_13295	chr22	21907631	21908031	+	1000	36.0	[]	[]	[11.354753]	[125]	[]	[21907855]
503_1330	chr17	7239504	7239904	+	1000	110.0	[11.851124]	[149]	[]	[]	[7239737]	[]
503_13302	chr22	22506696	22507096	+	1000	36.0	[]	[]	[8.830775]	[106]	[]	[22506898]
503_13310	chr22	23026838	23027238	+	1000	36.0	[]	[]	[10.835977]	[153]	[]	[23027018]
503_13323	chr22	31082615	31083015	+	1000	36.0	[8.372218]	[109]	[]	[]	[31082803]	[]
503_13337	chr3	43678320	43678720	+	1000	36.0	[]	[]	[7.1016955, 7.915865]	[93, 116]	[]	[43678513, 43678536]
503_13338	chr3	46971707	46972107	+	1000	36.0	[]	[]	[7.8463583]	[97]	[]	[46971893]
503_1334	chr19	633374	633774	+	1000	110.0	[6.406941, 12.885004]	[111, 161]	[]	[]	[633573, 633623]	[]
503_13352	chr4	3079642	3080042	+	1000	36.0	[6.8936343]	[125]	[]	[]	[3079850]	[]
503_13375	chr5	149400455	149400855	+	1000	36.0	[6.6842356]	[160]	[]	[]	[149400643]	[]
503_13391	chr6	26336764	26337164	+	1000	36.0	[10.897183]	[116]	[]	[]	[26336956]	[]
503_13394	chr6	31598534	31598934	+	1000	36.0	[7.7460794]	[95]	[]	[]	[31598710]	[]
503_13401	chr6	33161486	33161886	+	1000	36.0	[]	[]	[8.880239]	[215]	[]	[33161730]
503_13437	chr8	79853828	79854228	+	1000	36.0	[11.851124]	[150]	[]	[]	[79854048]	[]
503_13440	chr8	99893297	99893697	+	1000	36.0	[10.421151]	[100]	[]	[]	[99893482]	[]
503_13442	chr8	130016226	130016626	+	1000	36.0	[]	[]	[8.00715, 9.467575]	[116, 140]	[]	[130016424, 130016448]
503_13450	chr9	33239874	33240274	+	1000	36.0	[10.050274]	[112]	[7.377296]	[109]	[33240061]	[33240058]
503_13458	chr9	109143906	109144306	+	1000	36.0	[12.327155]	[79]	[]	[]	[109144078]	[]
503_13484	chr9	131252576	131252976	+	1000	36.0	[]	[]	[6.406941]	[138]	[]	[131252809]
503_13486	chr9	133992758	133993158	+	1000	36.0	[]	[]	[10.310211]	[64]	[]	[133992920]
503_13495	chrX	135521769	135522169	+	1000	36.0	[]	[]	[6.615002]	[66]	[]	[135521935]
503_13496	chrX	151974421	151974821	+	1000	36.0	[]	[]	[7.8467226]	[142]	[]	[151974624]
503_13508	chr1	26409232	26409632	+	1000	35.0	[14.901949]	[176]	[]	[]	[26409480]	[]
503_13510	chr1	28346124	28346524	+	1000	35.0	[10.796905]	[172]	[]	[]	[28346372]	[]
503_13523	chr1	61057689	61058089	+	1000	35.0	[12.885004]	[144]	[]	[]	[61057912]	[]
503_13535	chr1	167617656	167618056	+	1000	35.0	[10.796905]	[128]	[]	[]	[167617844]	[]
503_1354	chr1	108079648	108080048	+	1000	109.0	[]	[]	[8.631947, 9.80219]	[66, 144]	[]	[108079813, 108079891]
503_13544	chr1	223775958	223776358	+	1000	35.0	[9.005733]	[60]	[]	[]	[223776116]	[]
503_13555	chr10	48468201	48468601	+	1000	35.0	[6.6215615]	[114]	[]	[]	[48468381]	[]
503_13557	chr10	70693625	70694025	+	1000	35.0	[]	[]	[7.4008026]	[220]	[]	[70693855]
503_13568	chr10	124290392	124290792	+	1000	35.0	[]	[]	[6.751365]	[139]	[]	[124290609]
503_13569	chr10	125896275	125896675	+	1000	35.0	[]	[]	[10.310211]	[185]	[]	[125896489]
503_13575	chr11	19116976	19117376	+	1000	35.0	[10.310211]	[86]	[]	[]	[19117153]	[]
503_13577	chr11	45771887	45772287	+	1000	35.0	[8.503526]	[82]	[]	[]	[45772057]	[]
503_1358	chr12	31749147	31749547	+	1000	109.0	[]	[]	[9.80219]	[90]	[]	[31749335]
503_1359	chr12	53251958	53252358	+	1000	109.0	[9.975595]	[92]	[]	[]	[53252139]	[]
503_13596	chr12	7109054	7109454	+	1000	35.0	[7.259386]	[108]	[]	[]	[7109255]	[]
503_13597	chr12	34022258	34022658	+	1000	35.0	[]	[]	[7.377296, 11.206739]	[114, 147]	[]	[34022436, 34022469]
503_1360	chr14	76812739	76813139	+	1000	109.0	[10.310211]	[155]	[]	[]	[76812979]	[]
503_13602	chr12	109264125	109264525	+	1000	35.0	[9.92478]	[181]	[]	[]	[109264358]	[]
503_13607	chr12	122835618	122836018	+	756	35.0	[13.471976]	[165]	[]	[]	[122835860]	[]
503_13610	chr12	132268634	132269034	+	1000	35.0	[10.698719]	[145]	[]	[]	[132268844]	[]
503_13611	chr13	37959376	37959776	+	1000	35.0	[7.4008026]	[184]	[]	[]	[37959624]	[]
503_13648	chr15	90665461	90665861	+	1000	35.0	[]	[]	[11.455031]	[71]	[]	[90665612]
503_13658	chr16	11613741	11614141	+	1000	35.0	[]	[]	[7.4008026]	[130]	[]	[11613963]
503_13659	chr16	19521843	19522243	+	1000	35.0	[6.993913]	[148]	[]	[]	[19522054]	[]
503_1366	chr19	2949945	2950345	+	1000	109.0	[]	[]	[9.642532]	[119]	[]	[2950142]
503_13661	chr16	28936360	28936760	+	1000	35.0	[7.4008026]	[107]	[]	[]	[28936534]	[]
503_13664	chr16	30573357	30573757	+	1000	35.0	[9.366932]	[71]	[]	[]	[30573510]	[]
503_1367	chr19	12945682	12946082	+	1000	109.0	[11.405568]	[69]	[]	[]	[12945839]	[]
503_13704	chr17	75858666	75859066	+	1000	35.0	[9.276331]	[100]	[]	[]	[75858861]	[]
503_13711	chr17	81722497	81722897	+	1000	35.0	[]	[]	[7.2088985]	[142]	[]	[81722714]
503_13717	chr18	24426406	24426806	+	1000	35.0	[9.975595]	[186]	[]	[]	[24426607]	[]
503_1372	chr2	169824719	169825119	+	1000	109.0	[11.455031]	[85]	[]	[]	[169824897]	[]
503_13720	chr18	54269275	54269675	+	1000	35.0	[8.404206, 12.885004]	[217, 227]	[]	[]	[54269504, 54269514]	[]
503_13736	chr19	13794816	13795216	+	1000	35.0	[9.975595]	[155]	[]	[]	[13795050]	[]
503_13738	chr19	14089742	14090142	+	1000	35.0	[]	[]	[6.7055626]	[151]	[]	[14089978]
503_13747	chr19	35828613	35829013	+	1000	35.0	[]	[]	[7.151523]	[133]	[]	[35828792]
503_13759	chr19	49937669	49938069	+	1000	35.0	[6.406941]	[91]	[]	[]	[49937847]	[]
503_13765	chr2	16609029	16609429	+	1000	35.0	[6.591707]	[118]	[]	[]	[16609196]	[]
503_13768	chr2	61177932	61178332	+	1000	35.0	[7.885317]	[170]	[]	[]	[61178148]	[]
503_1377	chr21	44012096	44012496	+	1000	109.0	[10.897548, 12.885004]	[121, 150]	[]	[]	[44012289, 44012318]	[]
503_13771	chr2	71001024	71001424	+	1000	35.0	[12.885004]	[116]	[]	[]	[71001232]	[]
503_13774	chr2	85421602	85422002	+	1000	35.0	[7.3005238]	[89]	[]	[]	[85421788]	[]
503_13779	chr2	197929235	197929635	+	1000	35.0	[6.615002]	[101]	[8.123926]	[72]	[197929424]	[197929395]
503_1379	chr22	22520002	22520402	+	1000	109.0	[6.993913]	[135]	[7.099728]	[147]	[22520214]	[22520226]
503_13790	chr20	53608408	53608808	+	1000	35.0	[6.9121566]	[75]	[]	[]	[53608566]	[]
503_13796	chr21	33380517	33380917	+	1000	35.0	[7.1016955, 10.897183]	[148, 172]	[]	[]	[33380721, 33380745]	[]
503_13801	chr22	19110114	19110514	+	1000	35.0	[]	[]	[7.4008026]	[167]	[]	[19110339]
503_1381	chr22	46604370	46604770	+	1000	109.0	[]	[]	[12.327155]	[117]	[]	[46604587]
503_13815	chr22	20506473	20506873	+	1000	35.0	[]	[]	[6.862329]	[102]	[]	[20506670]
503_13825	chr22	21604175	21604575	+	1000	35.0	[6.780644]	[87]	[]	[]	[21604353]	[]
