#PeakID(python identify_motif.py ./ENCODE_processed_files/IKZF1_idr.fa IKZF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
758_10595	chr1	8858237	8858637	+	1000	102.5	[7.037342]	[170]	[]	[]	[8858430]	[]
758_10597	chr1	12076393	12076793	+	1000	102.5	[7.652416]	[183]	[]	[]	[12076635]	[]
758_10601	chr1	58896923	58897323	+	1000	102.5	[9.957938]	[113]	[8.87635]	[102]	[58897097]	[58897086]
758_10602	chr1	151486544	151486944	+	1000	102.5	[7.6377397]	[107]	[]	[]	[151486751]	[]
758_10603	chr1	157325821	157326221	+	1000	102.5	[]	[]	[11.127567]	[90]	[]	[157325987]
758_10612	chr11	13207786	13208186	+	1000	102.5	[]	[]	[8.693299, 11.127567]	[96, 138]	[]	[13207976, 13208018]
758_10613	chr11	44569192	44569592	+	1000	102.5	[]	[]	[6.7416005, 11.362798]	[56, 75]	[]	[44569344, 44569363]
758_10614	chr11	60841639	60842039	+	1000	102.5	[7.5565295, 7.5565295]	[136, 170]	[]	[]	[60841847, 60841881]	[]
758_10618	chr12	50625961	50626361	+	1000	102.5	[8.458068]	[138]	[14.245327]	[82]	[50626187]	[50626131]
758_1062	chr1	108505092	108505492	+	1000	331.0	[]	[]	[8.458068]	[60]	[]	[108505247]
758_10624	chr14	22685506	22685906	+	1000	102.5	[9.802997]	[152]	[]	[]	[22685742]	[]
758_10625	chr14	23441049	23441449	+	1000	102.5	[9.919872, 6.673559, 6.863072, 7.250373]	[71, 129, 146, 158]	[]	[]	[23441200, 23441258, 23441275, 23441287]	[]
758_10628	chr15	75651259	75651659	+	1000	102.5	[6.660896]	[113]	[9.373037]	[128]	[75651453]	[75651468]
758_10629	chr15	96392275	96392675	+	1000	102.5	[]	[]	[8.87635, 7.280349]	[78, 106]	[]	[96392453, 96392481]
758_1063	chr10	35399665	35400065	+	1000	331.0	[6.8439474]	[141]	[10.770176]	[111]	[35399890]	[35399860]
758_10630	chr16	27109175	27109575	+	1000	102.5	[6.8930507]	[142]	[]	[]	[27109404]	[]
758_10631	chr16	31404632	31405032	+	1000	102.5	[]	[]	[7.87297, 6.8930507, 7.87297, 8.693299]	[69, 85, 100, 113]	[]	[31404799, 31404815, 31404830, 31404843]
758_10632	chr16	88790333	88790733	+	1000	102.5	[]	[]	[7.037342, 8.734424, 6.780856]	[83, 121, 172]	[]	[88790488, 88790526, 88790577]
758_10633	chr16	89816929	89817329	+	1000	102.5	[7.5565295]	[120]	[]	[]	[89817119]	[]
758_1064	chr15	84961054	84961454	+	1000	331.0	[]	[]	[6.7035384]	[56]	[]	[84961206]
758_10645	chr2	27032084	27032484	+	1000	102.5	[8.859356, 7.6377397]	[70, 93]	[]	[]	[27032254, 27032277]	[]
758_1065	chr3	45660069	45660469	+	1000	331.0	[7.6377397]	[128]	[8.693299]	[88]	[45660291]	[45660251]
758_10650	chr21	42893897	42894297	+	1000	102.5	[]	[]	[10.770176]	[93]	[]	[42894087]
758_10651	chr21	42992355	42992755	+	1000	102.5	[8.693299]	[69]	[]	[]	[42992508]	[]
758_10652	chr21	46320386	46320786	+	1000	102.5	[9.56255]	[78]	[7.250373]	[94]	[46320550]	[46320566]
758_10653	chr22	19478009	19478409	+	1000	102.5	[]	[]	[10.7555]	[81]	[]	[19478188]
758_10654	chr22	22122663	22123063	+	1000	102.5	[]	[]	[11.127567]	[120]	[]	[22122827]
758_10655	chr22	29152596	29152996	+	1000	102.5	[11.127567]	[179]	[7.3734775]	[167]	[29152832]	[29152820]
758_1066	chr6	31395793	31396193	+	1000	331.0	[]	[]	[6.8401775]	[109]	[]	[31395990]
758_10661	chr3	129820560	129820960	+	1000	102.5	[8.245038]	[113]	[]	[]	[129820761]	[]
758_10667	chr5	109743042	109743442	+	1000	102.5	[]	[]	[14.245327]	[87]	[]	[109743215]
758_10669	chr5	140611973	140612373	+	1000	102.5	[10.7555]	[84]	[]	[]	[140612137]	[]
758_10671	chr5	172959133	172959533	+	1000	102.5	[7.3734775]	[114]	[]	[]	[172959311]	[]
758_10683	chr8	79853265	79853665	+	1000	102.5	[]	[]	[8.693299]	[139]	[]	[79853504]
758_10689	chr9	125200940	125201340	+	1000	102.5	[7.6377397, 7.2884393]	[117, 144]	[7.652416]	[71]	[125201150, 125201177]	[125201104]
758_10691	chrX	11351294	11351694	+	1000	102.5	[6.7416005]	[153]	[8.1006775]	[89]	[11351538]	[11351474]
758_10693	chrX	49167319	49167719	+	1000	102.5	[8.693299]	[175]	[]	[]	[49167570]	[]
758_10695	chr1	17285915	17286315	+	1000	102.0	[]	[]	[7.250373]	[71]	[]	[17286083]
758_10699	chr1	34845436	34845836	+	1000	102.0	[6.863072]	[166]	[]	[]	[34845671]	[]
758_1070	chr19	29893719	29894119	+	1000	330.5	[]	[]	[6.780856, 6.780856]	[97, 125]	[]	[29893915, 29893943]
758_10701	chr1	53163386	53163786	+	1000	102.0	[]	[]	[6.5722647]	[134]	[]	[53163614]
758_10704	chr1	110413117	110413517	+	1000	102.0	[]	[]	[7.0754085]	[64]	[]	[110413279]
758_10705	chr1	116679714	116680114	+	1000	102.0	[7.25846]	[142]	[6.7416005, 8.458068]	[72, 84]	[116679955]	[116679885, 116679897]
758_10708	chr1	208221138	208221538	+	1000	102.0	[]	[]	[6.780856, 9.957938]	[61, 144]	[]	[208221293, 208221376]
758_10711	chr10	78936419	78936819	+	1000	102.0	[11.575829]	[96]	[7.5565295]	[136]	[78936598]	[78936638]
758_10715	chr11	108498515	108498915	+	1000	102.0	[]	[]	[6.743228, 7.87297, 7.6377397]	[133, 164, 169]	[]	[108498724, 108498755, 108498760]
758_10717	chr14	23059159	23059559	+	1000	102.0	[]	[]	[7.6377397]	[161]	[]	[23059376]
758_10719	chr16	53433978	53434378	+	1000	102.0	[7.250373]	[100]	[]	[]	[53434165]	[]
758_10720	chr17	11908622	11909022	+	1000	102.0	[6.7661796, 9.081597]	[108, 169]	[]	[]	[11908789, 11908850]	[]
758_10725	chr18	47999766	48000166	+	1000	102.0	[]	[]	[8.458068]	[84]	[]	[47999946]
758_10726	chr18	70296367	70296767	+	1000	102.0	[]	[]	[11.575829]	[129]	[]	[70296594]
758_10727	chr19	14551241	14551641	+	1000	102.0	[7.652416]	[92]	[6.863072]	[119]	[14551423]	[14551450]
758_10728	chr19	44590483	44590883	+	1000	102.0	[]	[]	[6.6800203, 8.708212]	[125, 130]	[]	[44590683, 44590688]
758_10732	chr2	167844864	167845264	+	1000	102.0	[]	[]	[6.873926]	[75]	[]	[167845020]
758_10736	chr20	33743827	33744227	+	1000	102.0	[7.037342]	[149]	[6.780856]	[71]	[33744069]	[33743991]
758_10739	chr3	12984438	12984838	+	1000	102.0	[]	[]	[7.5565295]	[117]	[]	[12984643]
758_1074	chr3	4533742	4534142	+	1000	330.0	[8.458068]	[114]	[6.743228]	[93]	[4533946]	[4533925]
758_10741	chr3	124772353	124772753	+	1000	102.0	[]	[]	[8.458068]	[134]	[]	[124772575]
758_10744	chr3	194133504	194133904	+	1000	102.0	[7.87297, 7.280349]	[90, 101]	[]	[]	[194133692, 194133703]	[]
758_1075	chr4	153773211	153773611	+	1000	330.0	[6.7416005]	[104]	[]	[]	[153773410]	[]
758_10750	chr5	81779356	81779756	+	1000	102.0	[]	[]	[7.037342]	[99]	[]	[81779538]
758_10751	chr5	133938365	133938765	+	1000	102.0	[]	[]	[6.780856]	[89]	[]	[133938551]
758_10752	chr6	15018491	15018891	+	1000	102.0	[8.6123495]	[98]	[]	[]	[15018676]	[]
758_10757	chr6	44265575	44265975	+	1000	102.0	[]	[]	[8.458068]	[136]	[]	[44265802]
758_10758	chr6	69758212	69758612	+	1000	102.0	[]	[]	[7.87297, 6.685237]	[113, 151]	[]	[69758424, 69758462]
758_1076	chr5	56288947	56289347	+	1000	330.0	[]	[]	[11.362798]	[134]	[]	[56289177]
758_10761	chr7	92997664	92998064	+	1000	102.0	[]	[]	[8.458068]	[150]	[]	[92997875]
758_10762	chr7	106102427	106102827	+	1000	102.0	[9.081597]	[86]	[]	[]	[106102608]	[]
758_10763	chr7	129824814	129825214	+	1000	102.0	[11.362798, 6.8930507]	[105, 111]	[]	[]	[129825019, 129825025]	[]
758_10764	chr7	135519052	135519452	+	1000	102.0	[]	[]	[6.738754, 10.256007]	[139, 209]	[]	[135519213, 135519283]
758_10773	chrX	48790444	48790844	+	1000	102.0	[10.7555, 7.6377397]	[91, 128]	[]	[]	[48790604, 48790641]	[]
758_10775	chrX	153853599	153853999	+	1000	102.0	[]	[]	[7.87297]	[106]	[]	[153853800]
758_10776	chr1	12013431	12013831	+	1000	101.5	[9.919872]	[160]	[]	[]	[12013678]	[]
758_10777	chr1	21392781	21393181	+	1000	101.5	[9.438231]	[93]	[7.2884393]	[67]	[21392971]	[21392945]
758_10779	chr1	44485665	44486065	+	1000	101.5	[]	[]	[6.7416005]	[142]	[]	[44485905]
758_10780	chr1	45097966	45098366	+	1000	101.5	[7.2884393, 14.245327]	[105, 135]	[]	[]	[45098168, 45098198]	[]
758_10782	chr1	51331300	51331700	+	1000	101.5	[11.575829]	[153]	[]	[]	[51331527]	[]
758_10783	chr1	91569605	91570005	+	1000	101.5	[11.54585, 8.693299, 6.8930507, 11.575829, 7.6377397]	[78, 106, 118, 133, 145]	[]	[]	[91569775, 91569803, 91569815, 91569830, 91569842]	[]
758_10788	chr10	61764510	61764910	+	1000	101.5	[7.87297]	[110]	[]	[]	[61764717]	[]
758_10791	chr10	80497101	80497501	+	1000	101.5	[]	[]	[8.693299]	[119]	[]	[80497298]
758_10793	chr10	92830691	92831091	+	1000	101.5	[]	[]	[6.773207, 8.458068, 7.250373]	[135, 141, 155]	[]	[92830919, 92830925, 92830939]
758_10794	chr10	110225556	110225956	+	1000	101.5	[11.362798, 7.87297]	[143, 148]	[]	[]	[110225787, 110225792]	[]
758_10795	chr11	10865873	10866273	+	1000	101.5	[]	[]	[7.6377397, 7.2884393, 7.87297, 7.87297, 7.87297, 10.7555, 7.87297, 7.87297, 7.87297, 10.7555, 8.056022, 7.87297, 7.87297, 7.87297, 7.87297, 7.87297]	[80, 93, 100, 105, 110, 115, 121, 126, 131, 136, 142, 152, 157, 162, 167, 172]	[]	[10866030, 10866043, 10866050, 10866055, 10866060, 10866065, 10866071, 10866076, 10866081, 10866086, 10866092, 10866102, 10866107, 10866112, 10866117, 10866122]
758_10796	chr11	75516843	75517243	+	1000	101.5	[7.250373]	[90]	[]	[]	[75517021]	[]
758_10799	chr12	31732900	31733300	+	1000	101.5	[9.438231]	[119]	[]	[]	[31733114]	[]
758_1080	chr8	42033891	42034291	+	1000	329.5	[9.957938, 7.250373]	[71, 122]	[]	[]	[42034049, 42034100]	[]
758_10803	chr12	120389590	120389990	+	1000	101.5	[8.458068, 7.6377397]	[87, 135]	[]	[]	[120389746, 120389794]	[]
758_10804	chr14	22653082	22653482	+	1000	101.5	[6.780856]	[112]	[]	[]	[22653286]	[]
758_10807	chr15	64842990	64843390	+	1000	101.5	[]	[]	[7.25846, 11.575829]	[107, 152]	[]	[64843189, 64843234]
758_10808	chr15	90857517	90857917	+	1000	101.5	[11.127567]	[114]	[]	[]	[90857708]	[]
758_10810	chr16	19136081	19136481	+	1000	101.5	[]	[]	[9.411099, 6.6800203]	[163, 175]	[]	[19136301, 19136313]
758_10813	chr17	48990921	48991321	+	1000	101.5	[8.458068, 7.87297]	[122, 127]	[]	[]	[48991137, 48991142]	[]
758_10816	chr19	4815616	4816016	+	1000	101.5	[]	[]	[14.245327]	[128]	[]	[4815843]
758_10817	chr19	17603147	17603547	+	1000	101.5	[]	[]	[6.7416005]	[152]	[]	[17603373]
758_1082	chr17	72906937	72907337	+	1000	329.0	[6.7661796]	[137]	[11.54585, 11.362798]	[75, 117]	[72907173]	[72907111, 72907153]
758_10820	chr19	41548857	41549257	+	1000	101.5	[]	[]	[11.575829, 6.7416005]	[59, 89]	[]	[41549011, 41549041]
758_10821	chr19	47351973	47352373	+	1000	101.5	[8.458068]	[122]	[]	[]	[47352185]	[]
758_10825	chr20	4673600	4674000	+	1000	101.5	[8.87635]	[115]	[7.220394]	[129]	[4673808]	[4673822]
758_10828	chr20	38826006	38826406	+	1000	101.5	[]	[]	[6.863072]	[96]	[]	[38826199]
758_10832	chr20	63970641	63971041	+	1000	101.5	[]	[]	[7.87297, 7.6377397, 10.7555, 7.2884393, 7.6377397, 7.6377397]	[67, 76, 91, 96, 107, 142]	[]	[63970807, 63970816, 63970831, 63970836, 63970847, 63970882]
758_10835	chr22	21784610	21785010	+	1000	101.5	[9.438231, 8.693299]	[64, 69]	[]	[]	[21784773, 21784778]	[]
758_10836	chr22	32474365	32474765	+	1000	101.5	[6.863072]	[125]	[]	[]	[32474584]	[]
758_10845	chr5	109743733	109744133	+	1000	101.5	[]	[]	[11.127567]	[102]	[]	[109743929]
758_10850	chr6	42182104	42182504	+	1000	101.5	[7.3734775]	[76]	[6.8401775]	[101]	[42182274]	[42182299]
758_10851	chr6	79536805	79537205	+	1000	101.5	[]	[]	[7.6377397]	[81]	[]	[79536983]
758_10853	chr6	134175689	134176089	+	1000	101.5	[6.7687325, 8.458068, 6.8930507, 7.037342]	[91, 94, 113, 137]	[]	[]	[134175876, 134175879, 134175898, 134175922]	[]
758_10855	chr6	157789979	157790379	+	1000	101.5	[6.863072, 6.7416005]	[91, 103]	[10.770176]	[157]	[157790150, 157790162]	[157790216]
758_10858	chr7	98400314	98400714	+	1000	101.5	[6.6800203, 6.863072]	[141, 154]	[]	[]	[98400533, 98400546]	[]
758_10859	chr7	99133838	99134238	+	1000	101.5	[9.919872]	[149]	[]	[]	[99134072]	[]
758_10860	chr7	106736629	106737029	+	1000	101.5	[]	[]	[7.87297]	[103]	[]	[106736800]
758_10864	chr9	38039927	38040327	+	1000	101.5	[7.652416]	[125]	[]	[]	[38040129]	[]
758_10865	chr9	123823529	123823929	+	1000	101.5	[7.6377397]	[142]	[]	[]	[123823750]	[]
758_10868	chr1	25442141	25442541	+	1000	101.0	[11.362798]	[138]	[]	[]	[25442362]	[]
758_10869	chr1	32981079	32981479	+	1000	101.0	[]	[]	[8.458068]	[116]	[]	[32981266]
758_10875	chr1	167821312	167821712	+	1000	101.0	[9.56255]	[86]	[]	[]	[167821479]	[]
758_10876	chr1	206717394	206717794	+	1000	101.0	[]	[]	[8.458068, 6.738754]	[166, 169]	[]	[206717642, 206717645]
758_10880	chr11	32386739	32387139	+	1000	101.0	[8.245038]	[109]	[]	[]	[32386939]	[]
758_10881	chr11	74016291	74016691	+	1000	101.0	[7.5565295]	[126]	[]	[]	[74016516]	[]
758_10883	chr12	24946961	24947361	+	1000	101.0	[]	[]	[6.8439474]	[70]	[]	[24947113]
758_10885	chr12	104219467	104219867	+	1000	101.0	[9.919872]	[130]	[11.127567]	[110]	[104219681]	[104219661]
758_10897	chr19	3370413	3370813	+	1000	101.0	[]	[]	[6.8930507, 7.87297]	[67, 73]	[]	[3370580, 3370586]
758_10899	chr19	48584002	48584402	+	1000	101.0	[]	[]	[8.1006775]	[95]	[]	[48584163]
758_1090	chr3	5081882	5082282	+	1000	328.5	[9.438231]	[85]	[11.575829, 11.575829]	[102, 134]	[5082059]	[5082076, 5082108]
758_10906	chr20	3446827	3447227	+	1000	101.0	[]	[]	[6.673559]	[137]	[]	[3447056]
758_10909	chr22	21074171	21074571	+	1000	101.0	[6.8401775]	[159]	[8.693299]	[102]	[21074417]	[21074360]
758_1091	chr9	98848448	98848848	+	1000	328.5	[6.7687325]	[78]	[9.919872]	[112]	[98848621]	[98848655]
758_10911	chr3	155785885	155786285	+	1000	101.0	[7.87297, 10.7555, 10.7555, 7.87297, 7.87297, 7.87297, 6.7416005]	[54, 61, 67, 72, 89, 106, 120]	[]	[]	[155786038, 155786045, 155786051, 155786056, 155786073, 155786090, 155786104]	[]
758_10917	chr6	24389268	24389668	+	1000	101.0	[]	[]	[6.738754]	[76]	[]	[24389434]
758_10918	chr6	32244858	32245258	+	1000	101.0	[]	[]	[11.127567, 7.0754085]	[108, 127]	[]	[32245063, 32245082]
758_10919	chr6	36224929	36225329	+	1000	101.0	[10.7555]	[116]	[7.5565295]	[148]	[36225135]	[36225167]
758_10926	chr9	100088196	100088596	+	1000	101.0	[6.780856]	[119]	[]	[]	[100088411]	[]
758_10927	chr9	112421852	112422252	+	1000	101.0	[9.373037]	[99]	[6.9204674]	[117]	[112422035]	[112422053]
758_10928	chr9	113330770	113331170	+	1000	101.0	[]	[]	[7.87297]	[70]	[]	[113330933]
758_10929	chr9	120536852	120537252	+	1000	101.0	[7.5865083]	[102]	[]	[]	[120537031]	[]
758_1093	chr19	51467948	51468348	+	1000	328.0	[11.362798]	[96]	[8.458068]	[152]	[51468139]	[51468195]
758_10932	chrX	71450719	71451119	+	1000	101.0	[11.575829]	[117]	[]	[]	[71450932]	[]
758_10937	chr1	30847392	30847792	+	1000	100.5	[]	[]	[7.652416, 14.245327]	[68, 105]	[]	[30847551, 30847588]
758_10938	chr1	32062235	32062635	+	1000	100.5	[]	[]	[8.458068, 9.438231]	[77, 143]	[]	[32062412, 32062478]
758_10939	chr1	32612549	32612949	+	1000	100.5	[11.54585]	[116]	[]	[]	[32612749]	[]
758_10941	chr1	51551127	51551527	+	1000	100.5	[]	[]	[7.652416, 6.6800203, 7.3734775, 6.8930507, 10.7555]	[83, 93, 103, 134, 164]	[]	[51551292, 51551302, 51551312, 51551343, 51551373]
758_10953	chr11	43686325	43686725	+	1000	100.5	[6.8930507]	[107]	[7.5565295]	[118]	[43686496]	[43686507]
758_10954	chr11	47986174	47986574	+	1000	100.5	[10.7555]	[152]	[11.127567]	[111]	[47986412]	[47986371]
758_10957	chr11	118126605	118127005	+	1000	100.5	[9.56255, 9.957938]	[76, 105]	[]	[]	[118126781, 118126810]	[]
758_10958	chr12	28122325	28122725	+	1000	100.5	[6.7416005, 7.6377397, 7.0754085, 11.362798]	[86, 120, 129, 152]	[]	[]	[28122503, 28122537, 28122546, 28122569]	[]
758_1096	chr19	51366745	51367145	+	1000	327.5	[]	[]	[9.56255, 6.6800203]	[101, 151]	[]	[51366937, 51366987]
758_10960	chr12	54387783	54388183	+	1000	100.5	[8.245038, 6.685237]	[65, 76]	[]	[]	[54387944, 54387955]	[]
758_10962	chr12	57127244	57127644	+	1000	100.5	[]	[]	[6.7116218]	[114]	[]	[57127452]
758_10966	chr14	50347433	50347833	+	1000	100.5	[8.056022]	[156]	[]	[]	[50347662]	[]
758_10968	chr14	73753441	73753841	+	1000	100.5	[]	[]	[9.442706]	[118]	[]	[73753655]
758_10969	chr14	100068508	100068908	+	1000	100.5	[]	[]	[7.87297]	[156]	[]	[100068736]
758_10971	chr16	75002572	75002972	+	1000	100.5	[8.693299]	[119]	[7.037342, 6.863072]	[156, 165]	[75002749]	[75002786, 75002795]
758_10973	chr17	38467581	38467981	+	1000	100.5	[]	[]	[8.056022]	[131]	[]	[38467799]
758_10979	chr19	17553259	17553659	+	1000	100.5	[6.863072]	[168]	[6.7116218]	[176]	[17553453]	[17553461]
758_10982	chr19	51687769	51688169	+	1000	100.5	[]	[]	[8.245038, 8.693299]	[64, 79]	[]	[51687931, 51687946]
758_10985	chr2	54081637	54082037	+	1000	100.5	[6.8439474]	[115]	[]	[]	[54081833]	[]
758_10988	chr2	169736706	169737106	+	1000	100.5	[]	[]	[9.957938]	[204]	[]	[169736925]
758_1099	chr15	28968604	28969004	+	1000	327.0	[11.575829]	[99]	[]	[]	[28968799]	[]
758_10993	chr22	26500609	26501009	+	1000	100.5	[9.373037]	[132]	[]	[]	[26500826]	[]
758_10999	chr4	10172365	10172765	+	1000	100.5	[]	[]	[10.7555]	[118]	[]	[10172563]
758_11001	chr4	17670468	17670868	+	1000	100.5	[7.3734775]	[153]	[]	[]	[17670696]	[]
758_11004	chr5	138476301	138476701	+	1000	100.5	[14.245327]	[96]	[]	[]	[138476497]	[]
758_11005	chr5	149942804	149943204	+	1000	100.5	[]	[]	[11.575829, 11.575829]	[81, 109]	[]	[149942978, 149943006]
758_1101	chr20	38158770	38159170	+	1000	327.0	[6.6800203]	[99]	[]	[]	[38158949]	[]
758_11010	chr6	28742648	28743048	+	1000	100.5	[]	[]	[8.734424]	[67]	[]	[28742806]
758_11016	chr7	98218209	98218609	+	1000	100.5	[7.2884393, 11.575829]	[80, 113]	[]	[]	[98218382, 98218415]	[]
758_11019	chr8	58656855	58657255	+	1000	100.5	[]	[]	[7.280349]	[92]	[]	[58657045]
758_11022	chr9	124759351	124759751	+	1000	100.5	[]	[]	[7.037342, 6.7035384]	[164, 173]	[]	[124759559, 124759568]
758_11023	chr9	128285036	128285436	+	1000	100.5	[8.693299, 10.7555, 7.87297, 7.6377397, 7.87297]	[85, 96, 113, 126, 163]	[]	[]	[128285199, 128285210, 128285227, 128285240, 128285277]	[]
758_11030	chrX	119041251	119041651	+	1000	100.5	[]	[]	[6.5722647, 7.250373]	[102, 120]	[]	[119041449, 119041467]
758_1104	chr12	55742681	55743081	+	1000	326.5	[]	[]	[6.9204674]	[61]	[]	[55742834]
758_11043	chr1	59296862	59297262	+	1000	100.0	[]	[]	[6.7416005, 8.458068]	[58, 108]	[]	[59297019, 59297069]
758_11047	chr1	214362496	214362896	+	1000	100.0	[6.7416005, 6.863072]	[98, 119]	[]	[]	[214362681, 214362702]	[]
758_11048	chr1	233721772	233722172	+	1000	100.0	[]	[]	[7.2884393]	[77]	[]	[233721948]
758_1105	chr20	63846030	63846430	+	1000	326.5	[]	[]	[8.458068]	[95]	[]	[63846214]
758_11053	chr11	15968853	15969253	+	1000	100.0	[]	[]	[6.685237, 7.87297, 7.6377397]	[85, 96, 104]	[]	[15969016, 15969027, 15969035]
758_11054	chr11	33870924	33871324	+	1000	100.0	[]	[]	[9.957938, 6.863072]	[158, 223]	[]	[33871091, 33871156]
758_1106	chr6	136610300	136610700	+	1000	326.5	[8.859356, 6.8930507]	[107, 115]	[]	[]	[136610507, 136610515]	[]
758_11065	chr16	87950164	87950564	+	1000	100.0	[10.256007]	[65]	[11.54585]	[111]	[87950329]	[87950375]
758_11069	chr19	11139791	11140191	+	1000	100.0	[]	[]	[6.7687325, 7.87297, 6.7416005]	[82, 101, 122]	[]	[11139973, 11139992, 11140013]
758_11070	chr19	16315909	16316309	+	1000	100.0	[]	[]	[6.9204674]	[131]	[]	[16316119]
758_11071	chr19	18328484	18328884	+	1000	100.0	[]	[]	[7.5565295]	[107]	[]	[18328682]
758_11072	chr19	48601581	48601981	+	1000	100.0	[10.7555]	[105]	[]	[]	[48601774]	[]
758_11075	chr2	16614145	16614545	+	1000	100.0	[]	[]	[9.56255]	[93]	[]	[16614331]
758_11076	chr2	43174668	43175068	+	1000	100.0	[11.575829]	[161]	[]	[]	[43174916]	[]
758_11077	chr2	65024488	65024888	+	913	100.0	[6.7687325]	[137]	[]	[]	[65024704]	[]
758_11078	chr2	85993706	85994106	+	1000	100.0	[8.245038]	[129]	[]	[]	[85993908]	[]
758_11081	chr22	21098298	21098698	+	1000	100.0	[11.362798, 11.127567, 10.256007]	[118, 125, 136]	[]	[]	[21098502, 21098509, 21098520]	[]
758_11083	chr3	6508082	6508482	+	1000	100.0	[]	[]	[7.6377397, 6.7416005, 7.87297, 7.87297, 10.7555, 7.2884393]	[79, 102, 113, 118, 148, 153]	[]	[6508240, 6508263, 6508274, 6508279, 6508309, 6508314]
758_11086	chr3	124878760	124879160	+	1000	100.0	[]	[]	[9.081597]	[88]	[]	[124878920]
758_11087	chr3	155889045	155889445	+	1000	100.0	[]	[]	[7.3734775, 6.863072, 7.6377397, 11.362798, 8.708212]	[61, 73, 96, 110, 115]	[]	[155889202, 155889214, 155889237, 155889251, 155889256]
758_11094	chr6	159999055	159999455	+	1000	100.0	[6.7661796, 9.442706]	[133, 150]	[]	[]	[159999278, 159999295]	[]
758_11099	chr9	99001982	99002382	+	1000	100.0	[]	[]	[8.693299, 6.7687325, 7.2884393]	[62, 102, 124]	[]	[99002141, 99002181, 99002203]
758_11104	chr1	26685368	26685768	+	1000	99.5	[]	[]	[6.673559]	[80]	[]	[26685541]
758_11112	chr1	234986838	234987238	+	1000	99.5	[]	[]	[14.245327]	[135]	[]	[234987063]
758_11115	chr10	119517346	119517746	+	1000	99.5	[7.037342]	[83]	[14.245327]	[112]	[119517522]	[119517551]
758_11121	chr14	68863096	68863496	+	1000	99.5	[7.5565295]	[89]	[]	[]	[68863278]	[]
758_11127	chr16	30087651	30088051	+	1000	99.5	[]	[]	[6.9204674, 10.256007, 7.2884393]	[111, 121, 132]	[]	[30087851, 30087861, 30087872]
758_11128	chr16	56424356	56424756	+	1000	99.5	[]	[]	[6.7687325]	[85]	[]	[56424535]
758_11130	chr17	38752389	38752789	+	1000	99.5	[]	[]	[6.5722647]	[138]	[]	[38752614]
758_11132	chr18	57659563	57659963	+	1000	99.5	[]	[]	[9.438231]	[94]	[]	[57659756]
758_11135	chr19	18380221	18380621	+	1000	99.5	[6.8439474]	[159]	[]	[]	[18380465]	[]
758_11136	chr19	43702961	43703361	+	1000	99.5	[]	[]	[7.87297, 8.458068, 7.87297, 6.8930507]	[76, 92, 137, 170]	[]	[43703113, 43703129, 43703174, 43703207]
758_11138	chr2	24791057	24791457	+	1000	99.5	[]	[]	[6.773207]	[103]	[]	[24791257]
758_11140	chr2	39120914	39121314	+	1000	99.5	[8.458068, 6.6800203]	[104, 137]	[]	[]	[39121110, 39121143]	[]
758_11141	chr2	39513583	39513983	+	1000	99.5	[8.245038]	[110]	[]	[]	[39513757]	[]
758_11142	chr2	43168756	43169156	+	1000	99.5	[]	[]	[8.693299]	[107]	[]	[43168957]
758_11143	chr2	226772569	226772969	+	1000	99.5	[9.919872, 11.54585]	[86, 139]	[]	[]	[226772744, 226772797]	[]
758_11148	chr22	19780406	19780806	+	1000	99.5	[11.575829]	[220]	[]	[]	[19780634]	[]
758_11149	chr22	31911748	31912148	+	1000	99.5	[7.5565295]	[118]	[]	[]	[31911961]	[]
758_1115	chr2	32721353	32721753	+	1000	325.0	[11.575829]	[86]	[]	[]	[32721533]	[]
758_11152	chr3	139344258	139344658	+	1000	99.5	[]	[]	[6.863072]	[118]	[]	[139344470]
758_11157	chr5	10440955	10441355	+	1000	99.5	[]	[]	[14.245327]	[104]	[]	[10441141]
758_11165	chr6	27902187	27902587	+	1000	99.5	[]	[]	[9.919872, 8.056022]	[85, 136]	[]	[27902359, 27902410]
758_11171	chr7	129860753	129861153	+	1000	99.5	[11.575829]	[56]	[]	[]	[129860907]	[]
758_11174	chr8	2623445	2623845	+	1000	99.5	[]	[]	[8.693299]	[131]	[]	[2623664]
758_11178	chr8	116706209	116706609	+	1000	99.5	[]	[]	[7.5865083]	[76]	[]	[116706361]
758_11182	chr9	116477867	116478267	+	1000	99.5	[8.693299, 14.245327]	[114, 129]	[]	[]	[116478076, 116478091]	[]
758_11186	chr1	888366	888766	+	1000	99.0	[11.575829, 8.693299, 6.8930507, 7.6377397, 6.7661796, 11.575829]	[83, 93, 116, 131, 147, 170]	[]	[]	[888525, 888535, 888558, 888573, 888589, 888612]	[]
758_11187	chr1	23869043	23869443	+	1000	99.0	[7.87297, 8.458068, 8.458068]	[86, 109, 128]	[]	[]	[23869226, 23869249, 23869268]	[]
758_11193	chr1	146036867	146037267	+	1000	99.0	[7.280349]	[138]	[]	[]	[146037036]	[]
758_11195	chr1	151739533	151739933	+	1000	99.0	[]	[]	[10.256007]	[128]	[]	[151739757]
758_112	chr6	26571617	26572017	+	1000	634.5	[8.693299]	[132]	[]	[]	[26571844]	[]
