#PeakID(python identify_motif.py ./ENCODE_processed_files/SOX6_idr.fa SOX6 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
986_10641	chr2	170084906	170085306	+	1000	90.5	[]	[]	[8.908878]	[192]	[]	[170085149]
986_10642	chr2	208371078	208371478	+	1000	90.5	[]	[]	[6.5548015]	[76]	[]	[208371246]
986_1065	chr1	230984737	230985137	+	1000	292.5	[7.2768254]	[73]	[]	[]	[230984890]	[]
986_10651	chr3	9792682	9793082	+	1000	90.5	[]	[]	[7.8125415]	[108]	[]	[9792861]
986_10653	chr3	141368190	141368590	+	1000	90.5	[8.910168]	[171]	[]	[]	[141368389]	[]
986_10654	chr3	141735163	141735563	+	1000	90.5	[7.6431108]	[84]	[]	[]	[141735342]	[]
986_10658	chr4	78642855	78643255	+	1000	90.5	[12.637342]	[122]	[]	[]	[78643054]	[]
986_1066	chr3	151877265	151877665	+	1000	292.5	[]	[]	[10.006505]	[79]	[]	[151877436]
986_10660	chr5	56316268	56316668	+	1000	90.5	[12.026935]	[149]	[10.006505, 6.2220955, 7.8125415]	[61, 78, 92]	[56316516]	[56316428, 56316445, 56316459]
986_10672	chr6	44452732	44453132	+	1000	90.5	[12.637342]	[94]	[]	[]	[44452905]	[]
986_10679	chr7	106980288	106980688	+	1000	90.5	[6.2220955, 7.3200583]	[128, 163]	[7.2768254, 6.2220955]	[67, 160]	[106980501, 106980536]	[106980440, 106980533]
986_10680	chr7	107016318	107016718	+	1000	90.5	[6.3923864]	[91]	[]	[]	[107016492]	[]
986_1069	chr1	92317840	92318240	+	1000	292.0	[9.315548]	[155]	[]	[]	[92318089]	[]
986_10690	chr9	38047772	38048172	+	1000	90.5	[]	[]	[7.805526, 8.908878]	[95, 145]	[]	[38047956, 38048006]
986_10696	chr1	26784111	26784511	+	1000	90.0	[6.2220955]	[57]	[]	[]	[26784265]	[]
986_1070	chr2	169415358	169415758	+	1000	292.0	[6.2220955]	[161]	[]	[]	[169415591]	[]
986_10700	chr1	54377183	54377583	+	1000	90.0	[7.2768254]	[199]	[]	[]	[54377425]	[]
986_10702	chr1	99768514	99768914	+	1000	90.0	[]	[]	[9.315548]	[130]	[]	[99768693]
986_10704	chr1	108842495	108842895	+	1000	90.0	[]	[]	[9.76354]	[106]	[]	[108842694]
986_10706	chr1	197146723	197147123	+	1000	90.0	[]	[]	[6.3118367]	[198]	[]	[197146962]
986_10707	chr1	207463537	207463937	+	1000	90.0	[12.026935]	[123]	[10.006505]	[177]	[207463729]	[207463783]
986_10709	chr1	234369827	234370227	+	1000	90.0	[6.3845105]	[123]	[6.2220955]	[112]	[234370027]	[234370016]
986_10710	chr1	234607054	234607454	+	1000	90.0	[12.026935]	[151]	[9.76354]	[112]	[234607291]	[234607252]
986_10711	chr1	241774019	241774419	+	1000	90.0	[]	[]	[6.2220955]	[106]	[]	[241774212]
986_10712	chr10	35386718	35387118	+	1000	90.0	[7.8125415]	[154]	[]	[]	[35386943]	[]
986_10713	chr10	73118012	73118412	+	1000	90.0	[9.153132]	[136]	[]	[]	[73118244]	[]
986_10718	chr11	90243069	90243469	+	1000	90.0	[12.880307]	[136]	[]	[]	[90243302]	[]
986_10722	chr11	130359420	130359820	+	675	90.0	[9.315548, 12.026935]	[80, 162]	[]	[]	[130359577, 130359659]	[]
986_10724	chr12	96040702	96041102	+	1000	90.0	[6.3845105]	[147]	[]	[]	[96040949]	[]
986_10725	chr12	113237783	113238183	+	1000	90.0	[11.946385]	[136]	[]	[]	[113237996]	[]
986_1073	chr9	37936998	37937398	+	1000	291.5	[12.026935]	[79]	[]	[]	[37937174]	[]
986_10732	chr15	58988179	58988579	+	1000	90.0	[]	[]	[8.496483]	[121]	[]	[58988387]
986_10735	chr16	2752034	2752434	+	1000	90.0	[]	[]	[9.153132]	[153]	[]	[2752257]
986_10736	chr16	3223874	3224274	+	1000	90.0	[6.3845105]	[62]	[]	[]	[3224035]	[]
986_1074	chr18	8913617	8914017	+	1000	291.0	[7.3200583]	[125]	[6.2220955]	[122]	[8913828]	[8913825]
986_10740	chr16	66516827	66517227	+	1000	90.0	[]	[]	[7.0058093, 8.665914]	[127, 135]	[]	[66517030, 66517038]
986_10746	chr17	28719761	28720161	+	1000	90.0	[]	[]	[6.2237215]	[164]	[]	[28719927]
986_10749	chr17	42531666	42532066	+	1000	90.0	[]	[]	[9.153132]	[106]	[]	[42531846]
986_10753	chr18	35344334	35344734	+	1000	90.0	[]	[]	[7.1144104]	[189]	[]	[35344551]
986_10754	chr18	45560835	45561235	+	1000	90.0	[12.637342]	[72]	[6.4666862, 9.153132]	[58, 125]	[45561000]	[45560986, 45561053]
986_10755	chr18	58160563	58160963	+	1000	90.0	[]	[]	[6.3845105, 12.18935]	[59, 108]	[]	[58160721, 58160770]
986_10768	chr2	80247371	80247771	+	1000	90.0	[9.315548]	[165]	[]	[]	[80247605]	[]
986_10769	chr2	156580527	156580927	+	1000	90.0	[6.3923864, 7.2768254]	[108, 142]	[]	[]	[156580715, 156580749]	[]
986_10770	chr2	168796608	168797008	+	1000	90.0	[6.3845105]	[138]	[]	[]	[168796827]	[]
986_10776	chr21	33434843	33435243	+	1000	90.0	[9.072583, 10.006505]	[124, 158]	[]	[]	[33435047, 33435081]	[]
986_10778	chr22	17633128	17633528	+	1000	90.0	[]	[]	[6.3845105]	[108]	[]	[17633318]
986_1078	chr2	15556302	15556702	+	1000	290.5	[]	[]	[9.072583]	[61]	[]	[15556460]
986_10784	chr3	150731837	150732237	+	1000	90.0	[13.042722]	[93]	[]	[]	[150732016]	[]
986_10786	chr4	18022108	18022508	+	1000	90.0	[9.315548]	[103]	[]	[]	[18022268]	[]
986_10787	chr4	48340912	48341312	+	1000	90.0	[]	[]	[6.7628446]	[99]	[]	[48341107]
986_1079	chr6	26502196	26502596	+	1000	290.5	[12.18935]	[144]	[]	[]	[26502425]	[]
986_10790	chr5	65981552	65981952	+	1000	90.0	[7.3200583]	[167]	[]	[]	[65981790]	[]
986_10794	chr5	160341451	160341851	+	1000	90.0	[]	[]	[10.006505]	[153]	[]	[160341677]
986_10795	chr6	29016893	29017293	+	1000	90.0	[]	[]	[12.18935]	[174]	[]	[29017102]
986_10797	chr6	87731750	87732150	+	1000	90.0	[]	[]	[6.2220955, 9.925955]	[104, 121]	[]	[87731936, 87731953]
986_108	chr11	110317431	110317831	+	1000	702.0	[12.799757]	[108]	[6.2220955]	[94]	[110317636]	[110317622]
986_10801	chr6	163572607	163573007	+	1000	90.0	[13.042722]	[131]	[]	[]	[163572836]	[]
986_10804	chr7	35015446	35015846	+	1000	90.0	[]	[]	[6.5548015]	[142]	[]	[35015679]
986_10809	chr8	9073007	9073407	+	1000	90.0	[11.78397, 6.3845105]	[72, 106]	[]	[]	[9073178, 9073212]	[]
986_1081	chr7	131595673	131596073	+	1000	290.5	[]	[]	[9.072583]	[129]	[]	[131595898]
986_10815	chr8	141340350	141340750	+	1000	90.0	[]	[]	[6.2220955, 6.2220955]	[83, 148]	[]	[141340528, 141340593]
986_10816	chr9	87803933	87804333	+	1000	90.0	[]	[]	[6.2220955]	[159]	[]	[87804177]
986_10817	chr9	124569877	124570277	+	1000	90.0	[9.072583]	[93]	[]	[]	[124570061]	[]
986_10818	chr9	130746309	130746709	+	1000	90.0	[10.16892, 8.910168]	[123, 128]	[]	[]	[130746485, 130746490]	[]
986_1082	chr1	33050088	33050488	+	1000	290.0	[]	[]	[11.78397]	[128]	[]	[33050311]
986_10821	chrX	148619057	148619457	+	1000	90.0	[]	[]	[12.18935]	[125]	[]	[148619282]
986_10822	chr1	23830102	23830502	+	1000	89.5	[]	[]	[9.072583]	[95]	[]	[23830291]
986_10830	chr1	116679784	116680184	+	1000	89.5	[]	[]	[8.055507]	[111]	[]	[116679982]
986_10836	chr1	180291254	180291654	+	1000	89.5	[]	[]	[8.658898]	[117]	[]	[180291465]
986_10841	chr10	97689655	97690055	+	1000	89.5	[]	[]	[8.908878]	[108]	[]	[97689855]
986_10843	chr11	20035646	20036046	+	1000	89.5	[11.78397]	[99]	[]	[]	[20035834]	[]
986_10844	chr11	46554157	46554557	+	1000	89.5	[]	[]	[9.925955]	[71]	[]	[46554321]
986_10847	chr11	83088937	83089337	+	1000	89.5	[]	[]	[12.799757]	[157]	[]	[83089173]
986_10856	chr14	67641886	67642286	+	1000	89.5	[7.6431108]	[128]	[]	[]	[67642096]	[]
986_10859	chr15	56783573	56783973	+	1000	89.5	[7.0058093]	[103]	[]	[]	[56783759]	[]
986_10862	chr16	10385830	10386230	+	1000	89.5	[8.658898]	[157]	[]	[]	[10386057]	[]
986_10869	chr18	3713186	3713586	+	1000	89.5	[]	[]	[6.6004295]	[80]	[]	[3713353]
986_10870	chr19	6125384	6125784	+	1000	89.5	[7.2768254]	[92]	[]	[]	[6125569]	[]
986_10872	chr19	12610688	12611088	+	1000	89.5	[]	[]	[8.910168]	[106]	[]	[12610845]
986_10879	chr2	65056821	65057221	+	1000	89.5	[6.3845105]	[187]	[]	[]	[65057058]	[]
986_1088	chr8	104585806	104586206	+	1000	290.0	[]	[]	[12.637342]	[103]	[]	[104585988]
986_10880	chr2	76170911	76171311	+	1000	89.5	[9.072583]	[129]	[]	[]	[76171128]	[]
986_10886	chr20	50197377	50197777	+	1000	89.5	[]	[]	[12.880307]	[166]	[]	[50197611]
986_10887	chr21	14584747	14585147	+	1000	89.5	[11.946385]	[86]	[]	[]	[14584926]	[]
986_10890	chr22	45192896	45193296	+	1000	89.5	[]	[]	[9.315548]	[154]	[]	[45193125]
986_10893	chr3	43062443	43062843	+	1000	89.5	[11.946385]	[156]	[6.8433943]	[167]	[43062680]	[43062691]
986_10894	chr3	45062011	45062411	+	1000	89.5	[7.0058093]	[139]	[]	[]	[45062242]	[]
986_10895	chr3	48555222	48555622	+	1000	89.5	[]	[]	[7.8125415]	[110]	[]	[48555413]
986_10897	chr3	153032893	153033293	+	1000	89.5	[]	[]	[7.6431108, 6.2220955]	[138, 144]	[]	[153033125, 153033131]
986_10898	chr3	158408186	158408586	+	1000	89.5	[6.2220955]	[198]	[]	[]	[158408426]	[]
986_10899	chr3	170703043	170703443	+	1000	89.5	[]	[]	[6.3118367, 6.2220955]	[86, 128]	[]	[170703222, 170703264]
986_109	chr6	26295892	26296292	+	1000	700.0	[11.946385]	[70]	[]	[]	[26296058]	[]
986_10900	chr4	94534770	94535170	+	1000	89.5	[]	[]	[6.2220955]	[174]	[]	[94535018]
986_10903	chr5	38614957	38615357	+	945	89.5	[9.925955]	[99]	[]	[]	[38615138]	[]
986_10905	chr5	82434760	82435160	+	1000	89.5	[12.18935]	[88]	[]	[]	[82434945]	[]
986_10909	chr6	6858608	6859008	+	1000	89.5	[]	[]	[6.3845105]	[193]	[]	[6858806]
986_10910	chr6	27195554	27195954	+	1000	89.5	[]	[]	[10.006505]	[147]	[]	[27195774]
986_10911	chr6	36649850	36650250	+	1000	89.5	[]	[]	[8.496483, 7.8125415]	[98, 173]	[]	[36650006, 36650081]
986_10912	chr6	37204355	37204755	+	1000	89.5	[]	[]	[6.2220955]	[96]	[]	[37204536]
986_10916	chr6	137829716	137830116	+	1000	89.5	[7.3200583]	[169]	[]	[]	[137829963]	[]
986_10918	chr6	146913180	146913580	+	1000	89.5	[]	[]	[6.2220955]	[161]	[]	[146913400]
986_1092	chr1	92804770	92805170	+	1000	289.0	[]	[]	[6.3845105]	[93]	[]	[92804955]
986_10929	chr8	11004976	11005376	+	1000	89.5	[7.3200583]	[65]	[11.946385]	[105]	[11005130]	[11005170]
986_1093	chr11	114147954	114148354	+	1000	289.0	[7.6431108, 8.908878]	[83, 98]	[]	[]	[114148132, 114148147]	[]
986_10930	chr8	30931029	30931429	+	1000	89.5	[10.16892]	[125]	[]	[]	[30931231]	[]
986_10934	chr9	130869098	130869498	+	1000	89.5	[12.18935]	[81]	[]	[]	[130869259]	[]
986_10937	chrX	48531618	48532018	+	1000	89.5	[6.5548015, 12.026935]	[134, 151]	[]	[]	[48531821, 48531838]	[]
986_10938	chr1	8822697	8823097	+	1000	89.0	[12.880307]	[104]	[]	[]	[8822876]	[]
986_10939	chr1	9910562	9910962	+	1000	89.0	[]	[]	[6.3845105]	[110]	[]	[9910769]
986_10943	chr1	45739778	45740178	+	1000	89.0	[6.3845105]	[112]	[11.946385]	[65]	[45739977]	[45739930]
986_10945	chr1	65289489	65289889	+	1000	89.0	[10.16892]	[139]	[]	[]	[65289693]	[]
986_10949	chr1	181112453	181112853	+	1000	89.0	[6.2220955]	[106]	[6.3845105]	[128]	[181112646]	[181112668]
986_1095	chr4	139154531	139154931	+	1000	288.5	[]	[]	[8.910168]	[89]	[]	[139154717]
986_10951	chr1	201154477	201154877	+	1000	89.0	[8.055507]	[97]	[]	[]	[201154673]	[]
986_10953	chr1	247054907	247055307	+	1000	89.0	[11.78397, 7.8125415]	[118, 125]	[6.7628446]	[94]	[247055098, 247055105]	[247055074]
986_10959	chr11	75369047	75369447	+	1000	89.0	[6.3845105]	[194]	[]	[]	[75369295]	[]
986_10960	chr11	90240307	90240707	+	1000	89.0	[]	[]	[12.18935]	[158]	[]	[90240537]
986_10966	chr12	122421369	122421769	+	1000	89.0	[12.18935]	[116]	[]	[]	[122421567]	[]
986_10982	chr17	35587061	35587461	+	1000	89.0	[11.78397]	[206]	[]	[]	[35587285]	[]
986_10985	chr18	9683996	9684396	+	1000	89.0	[12.637342]	[193]	[]	[]	[9684240]	[]
986_10986	chr18	50918153	50918553	+	1000	89.0	[11.946385, 6.2220955]	[93, 149]	[]	[]	[50918345, 50918401]	[]
986_1099	chr1	161494369	161494769	+	1000	287.5	[12.880307]	[143]	[]	[]	[161494605]	[]
986_10990	chr19	15281385	15281785	+	1000	89.0	[8.658898]	[119]	[]	[]	[15281599]	[]
986_10997	chr2	223044089	223044489	+	1000	89.0	[6.2220955]	[168]	[]	[]	[223044318]	[]
986_10998	chr2	231662132	231662532	+	1000	89.0	[8.055507]	[107]	[]	[]	[231662332]	[]
986_110	chr8	128044911	128045311	+	1000	697.5	[12.799757]	[102]	[6.6004295]	[82]	[128045100]	[128045080]
986_1100	chr4	73832599	73832999	+	1000	287.5	[9.153132, 9.153132]	[68, 99]	[]	[]	[73832760, 73832791]	[]
986_11002	chr21	19433606	19434006	+	1000	89.0	[7.805526]	[140]	[]	[]	[19433815]	[]
986_11006	chr22	21630690	21631090	+	1000	89.0	[6.2220955]	[163]	[6.2220955]	[212]	[21630856]	[21630905]
986_11012	chr3	25604221	25604621	+	1000	89.0	[]	[]	[9.153132]	[156]	[]	[25604464]
986_11013	chr3	32664523	32664923	+	1000	89.0	[]	[]	[6.3845105]	[115]	[]	[32664729]
986_11014	chr3	33789123	33789523	+	1000	89.0	[]	[]	[12.026935, 11.946385]	[121, 128]	[]	[33789336, 33789343]
986_11015	chr3	129796176	129796576	+	1000	89.0	[]	[]	[8.658898]	[88]	[]	[129796347]
986_11018	chr3	196047625	196048025	+	1000	89.0	[6.3845105]	[126]	[]	[]	[196047832]	[]
986_11022	chr4	94557605	94558005	+	1000	89.0	[]	[]	[6.2220955]	[110]	[]	[94557810]
986_11023	chr4	139082770	139083170	+	1000	89.0	[8.496483]	[177]	[]	[]	[139083008]	[]
986_11027	chr5	120512028	120512428	+	1000	89.0	[9.76354]	[122]	[]	[]	[120512236]	[]
986_11038	chr7	43824454	43824854	+	1000	89.0	[7.3200583]	[173]	[6.2220955]	[170]	[43824694]	[43824691]
986_11041	chr7	129835658	129836058	+	1000	89.0	[12.18935]	[104]	[]	[]	[129835858]	[]
986_11042	chr8	42196340	42196740	+	1000	89.0	[7.0058093]	[147]	[]	[]	[42196541]	[]
986_11044	chr8	128167399	128167799	+	1000	89.0	[]	[]	[9.072583]	[86]	[]	[128167585]
986_11048	chr1	5949320	5949720	+	1000	88.5	[]	[]	[9.315548, 12.18935]	[77, 82]	[]	[5949485, 5949490]
986_1105	chr15	82093767	82094167	+	1000	286.5	[8.910168]	[94]	[]	[]	[82093957]	[]
986_11059	chr1	116476342	116476742	+	1000	88.5	[8.055507]	[126]	[6.3845105]	[163]	[116476555]	[116476592]
986_1106	chr17	49294615	49295015	+	1000	286.5	[6.4234533]	[106]	[]	[]	[49294810]	[]
986_11061	chr1	151715367	151715767	+	1000	88.5	[6.3845105]	[129]	[]	[]	[151715582]	[]
986_11063	chr1	155308339	155308739	+	1000	88.5	[]	[]	[6.2220955]	[161]	[]	[155308575]
986_11065	chr1	176241310	176241710	+	1000	88.5	[]	[]	[12.880307]	[152]	[]	[176241549]
986_11069	chr1	230332678	230333078	+	1000	88.5	[6.4234533]	[151]	[]	[]	[230332889]	[]
986_11073	chr10	80741272	80741672	+	1000	88.5	[]	[]	[9.315548, 9.315548, 9.153132]	[83, 89, 96]	[]	[80741429, 80741435, 80741442]
986_11074	chr10	95266702	95267102	+	1000	88.5	[6.5548015, 6.4666862]	[73, 84]	[]	[]	[95266870, 95266881]	[]
986_11079	chr11	59961754	59962154	+	1000	88.5	[]	[]	[13.042722, 6.6004295]	[68, 143]	[]	[59961913, 59961988]
986_1108	chr7	72684000	72684400	+	1000	286.5	[]	[]	[6.3845105]	[89]	[]	[72684169]
986_11084	chr12	23049200	23049600	+	1000	88.5	[12.026935]	[121]	[]	[]	[23049404]	[]
986_11087	chr12	62270862	62271262	+	1000	88.5	[]	[]	[13.042722]	[119]	[]	[62271052]
986_11090	chr12	116172172	116172572	+	1000	88.5	[12.799757]	[98]	[]	[]	[116172367]	[]
986_1110	chr3	80733612	80734012	+	1000	285.5	[]	[]	[11.946385, 6.3845105]	[130, 134]	[]	[80733837, 80733841]
986_11102	chr16	29157024	29157424	+	1000	88.5	[6.3845105]	[109]	[12.880307]	[73]	[29157219]	[29157183]
986_11106	chr17	40854231	40854631	+	1000	88.5	[]	[]	[6.2220955]	[99]	[]	[40854419]
986_11107	chr17	43024358	43024758	+	1000	88.5	[6.6004295]	[101]	[]	[]	[43024553]	[]
986_11109	chr17	43546195	43546595	+	1000	88.5	[12.18935, 6.2220955]	[152, 160]	[]	[]	[43546424, 43546432]	[]
986_11112	chr18	49527952	49528352	+	1000	88.5	[9.072583]	[95]	[]	[]	[49528134]	[]
986_11114	chr19	6863474	6863874	+	1000	88.5	[12.637342]	[95]	[]	[]	[6863665]	[]
986_11122	chr2	28952843	28953243	+	1000	88.5	[9.153132]	[138]	[]	[]	[28953076]	[]
986_11124	chr2	100193372	100193772	+	1000	88.5	[]	[]	[7.0058093]	[110]	[]	[100193545]
986_11125	chr2	169717266	169717666	+	1000	88.5	[]	[]	[10.006505]	[69]	[]	[169717428]
986_11128	chr20	31605163	31605563	+	1000	88.5	[6.3845105]	[82]	[]	[]	[31605341]	[]
986_1113	chr6	20034348	20034748	+	1000	285.5	[]	[]	[6.4234533]	[110]	[]	[20034550]
986_11130	chr20	36571629	36572029	+	1000	88.5	[7.805526]	[92]	[]	[]	[36571810]	[]
986_11131	chr20	50434545	50434945	+	1000	88.5	[6.3845105]	[130]	[13.042722]	[153]	[50434767]	[50434790]
986_1114	chr10	3835714	3836114	+	1000	285.0	[]	[]	[12.637342]	[108]	[]	[3835914]
986_11140	chr3	195178012	195178412	+	1000	88.5	[]	[]	[6.3845105]	[157]	[]	[195178254]
986_11144	chr5	36242068	36242468	+	1000	88.5	[6.2220955]	[108]	[]	[]	[36242236]	[]
986_11145	chr5	112878745	112879145	+	1000	88.5	[7.8125415]	[58]	[]	[]	[112878903]	[]
986_11147	chr6	7698159	7698559	+	1000	88.5	[7.0058093]	[117]	[]	[]	[7698370]	[]
986_11149	chr6	30879684	30880084	+	1000	88.5	[6.2220955, 6.2220955]	[62, 95]	[]	[]	[30879844, 30879877]	[]
986_1115	chr2	37562246	37562646	+	1000	285.0	[]	[]	[11.946385]	[124]	[]	[37562469]
986_11151	chr6	42050458	42050858	+	1000	88.5	[]	[]	[6.2220955]	[117]	[]	[42050661]
986_11156	chr6	136251324	136251724	+	1000	88.5	[6.6004295]	[141]	[6.7628446]	[88]	[136251550]	[136251497]
986_11160	chr7	16719738	16720138	+	1000	88.5	[6.3845105]	[125]	[]	[]	[16719951]	[]
986_11161	chr7	24821322	24821722	+	1000	88.5	[6.3845105]	[151]	[]	[]	[24821502]	[]
986_11162	chr7	36301936	36302336	+	1000	88.5	[6.5548015]	[190]	[]	[]	[36302180]	[]
986_11166	chr7	106986516	106986916	+	1000	88.5	[6.2220955]	[92]	[]	[]	[106986701]	[]
986_11169	chr8	6559668	6560068	+	1000	88.5	[7.0058093, 9.925955]	[127, 164]	[]	[]	[6559873, 6559910]	[]
986_1117	chr6	10853946	10854346	+	1000	285.0	[12.026935, 6.4234533, 8.910168]	[97, 111, 147]	[]	[]	[10854132, 10854146, 10854182]	[]
986_11177	chr9	121278749	121279149	+	1000	88.5	[6.3845105]	[157]	[]	[]	[121278987]	[]
986_11181	chr1	1013153	1013553	+	1000	88.0	[9.315548]	[154]	[]	[]	[1013348]	[]
986_11187	chr1	25091009	25091409	+	1000	88.0	[]	[]	[11.946385]	[124]	[]	[25091233]
986_11191	chr1	91308538	91308938	+	1000	88.0	[]	[]	[6.2220955]	[146]	[]	[91308779]
986_11192	chr1	92515903	92516303	+	1000	88.0	[8.658898]	[82]	[]	[]	[92516078]	[]
986_11193	chr1	92951075	92951475	+	1000	88.0	[]	[]	[12.18935]	[73]	[]	[92951228]
986_11195	chr1	116682545	116682945	+	1000	88.0	[8.658898]	[117]	[]	[]	[116682747]	[]
986_11197	chr1	197939042	197939442	+	1000	88.0	[8.908878]	[104]	[6.5548015]	[132]	[197939244]	[197939272]
986_112	chr8	93501843	93502243	+	1000	694.0	[7.2768254]	[85]	[]	[]	[93502026]	[]
986_11201	chr10	79317653	79318053	+	1000	88.0	[6.2220955]	[173]	[9.315548]	[154]	[79317903]	[79317884]
986_11203	chr10	104121578	104121978	+	1000	88.0	[]	[]	[7.0058093]	[93]	[]	[104121749]
986_1121	chr12	132471123	132471523	+	1000	284.0	[]	[]	[11.946385]	[121]	[]	[132471334]
986_11210	chr11	46380559	46380959	+	1000	88.0	[]	[]	[7.2768254]	[136]	[]	[46380780]
986_11211	chr11	75714241	75714641	+	1000	88.0	[]	[]	[6.3845105]	[99]	[]	[75714404]
986_11219	chr12	71594310	71594710	+	1000	88.0	[9.072583]	[127]	[]	[]	[71594507]	[]
986_11221	chr12	94089896	94090296	+	1000	88.0	[6.3845105]	[74]	[]	[]	[94090048]	[]
986_11223	chr12	121743040	121743440	+	1000	88.0	[8.496483]	[77]	[]	[]	[121743212]	[]
986_11226	chr15	64163189	64163589	+	1000	88.0	[6.3845105]	[141]	[6.6004295]	[117]	[64163429]	[64163405]
986_11229	chr16	70165039	70165439	+	1000	88.0	[6.5548015]	[95]	[]	[]	[70165203]	[]
986_1123	chr3	194561432	194561832	+	1000	284.0	[8.055507]	[127]	[]	[]	[194561657]	[]
986_11231	chr17	19063513	19063913	+	1000	88.0	[]	[]	[10.006505]	[165]	[]	[19063716]
986_11237	chr18	8882911	8883311	+	1000	88.0	[]	[]	[6.3845105]	[95]	[]	[8883072]
986_11238	chr18	54805975	54806375	+	1000	88.0	[9.072583]	[102]	[]	[]	[54806133]	[]
986_11240	chr19	1040917	1041317	+	1000	88.0	[6.3845105]	[197]	[]	[]	[1041152]	[]
986_11242	chr19	36572959	36573359	+	1000	88.0	[]	[]	[10.16892]	[74]	[]	[36573124]
986_11245	chr19	50804611	50805011	+	1000	88.0	[6.3923864]	[132]	[]	[]	[50804823]	[]
986_11248	chr2	25833646	25834046	+	1000	88.0	[6.2220955]	[148]	[12.880307, 6.2220955]	[122, 161]	[25833874]	[25833848, 25833887]
986_1125	chr19	53842193	53842593	+	1000	283.5	[]	[]	[12.799757]	[120]	[]	[53842407]
986_11256	chr2	177753901	177754301	+	1000	88.0	[6.2220955]	[176]	[]	[]	[177754116]	[]
986_11258	chr2	189608805	189609205	+	1000	88.0	[]	[]	[6.2220955]	[123]	[]	[189609015]
986_1126	chr2	218361386	218361786	+	1000	283.5	[]	[]	[10.16892]	[81]	[]	[218361563]
986_11262	chr20	46368364	46368764	+	1000	88.0	[]	[]	[6.5548015]	[163]	[]	[46368595]
986_11263	chr20	49182267	49182667	+	1000	88.0	[]	[]	[12.799757]	[115]	[]	[49182479]
986_11266	chr22	22579023	22579423	+	1000	88.0	[7.0058093]	[139]	[]	[]	[22579232]	[]
986_11268	chr3	6769792	6770192	+	1000	88.0	[6.2220955]	[145]	[]	[]	[6770029]	[]
986_11269	chr3	9890533	9890933	+	1000	88.0	[]	[]	[8.665914]	[91]	[]	[9890718]
986_1127	chr6	37983715	37984115	+	1000	283.5	[12.799757]	[109]	[7.2768254]	[75]	[37983918]	[37983884]
986_11271	chr3	72182128	72182528	+	1000	88.0	[10.006505]	[90]	[]	[]	[72182308]	[]
986_11278	chr5	88784939	88785339	+	1000	88.0	[9.153132]	[61]	[8.658898]	[108]	[88785096]	[88785143]
986_1128	chr6	133973056	133973456	+	1000	283.5	[]	[]	[6.2220955]	[97]	[]	[133973232]
986_11283	chr5	176448797	176449197	+	1000	88.0	[]	[]	[13.042722]	[142]	[]	[176449021]
986_11288	chr6	30615876	30616276	+	1000	88.0	[]	[]	[8.055507]	[80]	[]	[30616048]
986_1129	chr7	140488236	140488636	+	1000	283.5	[]	[]	[6.3845105]	[118]	[]	[140488444]
986_11296	chr6	110819672	110820072	+	1000	88.0	[]	[]	[9.153132]	[111]	[]	[110819830]
986_113	chr6	155080004	155080404	+	1000	693.0	[12.799757]	[92]	[]	[]	[155080189]	[]
986_11302	chr7	30026636	30027036	+	1000	88.0	[]	[]	[6.2220955]	[67]	[]	[30026795]
986_1131	chr1	212488574	212488974	+	1000	283.0	[6.3845105]	[105]	[6.3845105]	[138]	[212488774]	[212488807]
986_11312	chr8	11820248	11820648	+	1000	88.0	[9.315548]	[93]	[]	[]	[11820427]	[]
986_11317	chr9	91500471	91500871	+	1000	88.0	[6.5548015, 7.0058093]	[95, 128]	[]	[]	[91500653, 91500686]	[]
986_11318	chr9	98541821	98542221	+	1000	88.0	[]	[]	[6.8433943]	[145]	[]	[98542060]
986_11322	chrX	37380832	37381232	+	1000	88.0	[]	[]	[9.925955]	[122]	[]	[37381020]
986_11323	chrX	38066945	38067345	+	1000	88.0	[6.2220955]	[114]	[]	[]	[38067135]	[]
986_11327	chr1	19436623	19437023	+	1000	87.5	[]	[]	[6.4234533]	[141]	[]	[19436852]
986_11329	chr1	38789758	38790158	+	1000	87.5	[]	[]	[11.946385]	[144]	[]	[38789958]
986_1133	chr3	160331091	160331491	+	1000	283.0	[]	[]	[11.78397, 12.18935]	[116, 144]	[]	[160331287, 160331315]
986_11331	chr1	54272956	54273356	+	1000	87.5	[7.805526, 6.3845105]	[93, 155]	[6.2220955]	[152]	[54273134, 54273196]	[54273193]
986_11336	chr1	99757988	99758388	+	1000	87.5	[]	[]	[9.315548]	[156]	[]	[99758227]
986_1134	chr5	58013875	58014275	+	1000	283.0	[]	[]	[11.946385]	[141]	[]	[58014114]
986_11341	chr10	96669571	96669971	+	1000	87.5	[]	[]	[9.315548]	[130]	[]	[96669777]
986_11345	chr11	36193197	36193597	+	1000	87.5	[]	[]	[6.3118367]	[118]	[]	[36193412]
986_1135	chr1	173269405	173269805	+	1000	282.5	[]	[]	[11.78397]	[140]	[]	[173269640]
986_11350	chr11	112285994	112286394	+	1000	87.5	[]	[]	[8.658898, 6.2220955]	[90, 143]	[]	[112286182, 112286235]
986_11353	chr12	53051118	53051518	+	1000	87.5	[]	[]	[8.665914]	[96]	[]	[53051303]
