#PeakID(python identify_motif.py ./ENCODE_processed_files/PKNOX1_idr.fa PKNOX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
36_10542	chr6	43183460	43183860	+	804	125.5	[]	[]	[12.799472]	[154]	[]	[43183632]
36_10549	chr7	150891194	150891594	+	1000	125.5	[14.959101]	[132]	[]	[]	[150891402]	[]
36_10551	chr8	73240834	73241234	+	1000	125.5	[]	[]	[12.638885]	[105]	[]	[73241031]
36_10554	chr9	125632603	125633003	+	1000	125.5	[]	[]	[7.4914546]	[133]	[]	[125632814]
36_10556	chrX	152027506	152027906	+	1000	125.5	[]	[]	[14.959101]	[88]	[]	[152027684]
36_10559	chr1	21963878	21964278	+	1000	125.0	[]	[]	[11.964068]	[99]	[]	[21964068]
36_10563	chr1	116099383	116099783	+	1000	125.0	[12.213435]	[97]	[]	[]	[116099576]	[]
36_10565	chr1	206847491	206847891	+	1000	125.0	[9.031418]	[108]	[]	[]	[206847699]	[]
36_10567	chr10	80772052	80772452	+	1000	125.0	[8.702305]	[93]	[8.301034]	[127]	[80772206]	[80772240]
36_10569	chr12	83156814	83157214	+	1000	125.0	[13.044986]	[109]	[]	[]	[83157014]	[]
36_1057	chr3	48555277	48555677	+	1000	679.0	[]	[]	[11.747158, 8.301034]	[102, 132]	[]	[48555478, 48555508]
36_10571	chr13	110471763	110472163	+	1000	125.0	[9.113638]	[134]	[]	[]	[110471951]	[]
36_10573	chr14	25007095	25007495	+	580	125.0	[]	[]	[12.91743]	[80]	[]	[25007273]
36_10575	chr14	34324392	34324792	+	1000	125.0	[]	[]	[11.350836]	[114]	[]	[34324595]
36_10576	chr15	75032396	75032796	+	1000	125.0	[7.2228217]	[103]	[]	[]	[75032592]	[]
36_10577	chr16	20303023	20303423	+	1000	125.0	[7.601489]	[110]	[]	[]	[20303231]	[]
36_10578	chr17	4660529	4660929	+	1000	125.0	[]	[]	[8.470927]	[79]	[]	[4660698]
36_10581	chr17	76787880	76788280	+	1000	125.0	[]	[]	[9.145273]	[93]	[]	[76788049]
36_10584	chr19	50743040	50743440	+	1000	125.0	[10.838625]	[163]	[]	[]	[50743218]	[]
36_10585	chr22	16639050	16639450	+	1000	125.0	[14.492824]	[107]	[]	[]	[16639247]	[]
36_10587	chr3	88034806	88035206	+	1000	125.0	[]	[]	[7.448997]	[96]	[]	[88034995]
36_1059	chr1	46489550	46489950	+	1000	678.5	[13.296596]	[91]	[]	[]	[46489741]	[]
36_10590	chr5	57066944	57067344	+	1000	125.0	[]	[]	[7.2228217]	[84]	[]	[57067112]
36_10594	chr7	65925112	65925512	+	1000	125.0	[]	[]	[9.815247, 8.876314, 12.91743]	[81, 85, 121]	[]	[65925286, 65925290, 65925326]
36_10596	chr7	127884203	127884603	+	1000	125.0	[12.91743]	[91]	[7.0489435]	[119]	[127884389]	[127884417]
36_10598	chr8	130032720	130033120	+	1000	125.0	[9.574439]	[100]	[]	[]	[130032912]	[]
36_106	chr1	23368189	23368589	+	1000	900.5	[]	[]	[10.821276, 13.296596]	[107, 140]	[]	[23368395, 23368428]
36_1060	chr1	219904926	219905326	+	1000	678.0	[14.492824]	[95]	[]	[]	[219905119]	[]
36_10600	chr1	16509076	16509476	+	1000	124.5	[7.220449, 9.336362]	[93, 97]	[]	[]	[16509265, 16509269]	[]
36_10602	chr1	43044798	43045198	+	1000	124.5	[7.082794]	[125]	[]	[]	[43044999]	[]
36_10608	chr1	248851460	248851860	+	1000	124.5	[]	[]	[10.956583, 14.959101]	[79, 98]	[]	[248851633, 248851652]
36_10610	chr11	62099580	62099980	+	1000	124.5	[]	[]	[12.082027, 10.838625]	[93, 97]	[]	[62099766, 62099770]
36_10613	chr11	125355053	125355453	+	1000	124.5	[14.492824]	[95]	[]	[]	[125355241]	[]
36_10614	chr12	33644289	33644689	+	1000	124.5	[]	[]	[14.959101]	[96]	[]	[33644477]
36_10617	chr14	90006224	90006624	+	1000	124.5	[]	[]	[14.492824]	[92]	[]	[90006413]
36_1062	chr2	66435276	66435676	+	1000	677.5	[14.959101, 10.123138]	[98, 110]	[]	[]	[66435471, 66435483]	[]
36_10625	chr19	14142438	14142838	+	1000	124.5	[]	[]	[7.522055]	[135]	[]	[14142621]
36_10629	chr2	68440402	68440802	+	1000	124.5	[]	[]	[8.668286]	[126]	[]	[68440604]
36_10631	chr21	45360370	45360770	+	1000	124.5	[]	[]	[9.640319]	[109]	[]	[45360579]
36_10632	chr21	45371657	45372057	+	1000	124.5	[]	[]	[9.039978]	[116]	[]	[45371872]
36_10633	chr22	22095764	22096164	+	1000	124.5	[]	[]	[10.55093]	[90]	[]	[22095935]
36_10635	chr22	37563126	37563526	+	1000	124.5	[]	[]	[10.711831, 10.419522]	[75, 122]	[]	[37563282, 37563329]
36_10639	chr4	13481566	13481966	+	1000	124.5	[]	[]	[8.489747, 8.786245]	[99, 131]	[]	[13481749, 13481781]
36_10642	chr5	131528577	131528977	+	1000	124.5	[7.654458]	[79]	[]	[]	[131528750]	[]
36_10646	chr6	150277982	150278382	+	1000	124.5	[]	[]	[14.492824]	[115]	[]	[150278184]
36_10648	chr7	22885954	22886354	+	1000	124.5	[7.8810873, 8.470927]	[76, 119]	[]	[]	[22886124, 22886167]	[]
36_10649	chr7	54961335	54961735	+	1000	124.5	[]	[]	[7.2228217]	[110]	[]	[54961540]
36_10653	chr7	158696096	158696496	+	805	124.5	[]	[]	[10.643184]	[202]	[]	[158696346]
36_10655	chr8	69644529	69644929	+	1000	124.5	[14.492824]	[116]	[]	[]	[69644735]	[]
36_10656	chr9	37210020	37210420	+	1000	124.5	[9.136437, 8.605968]	[111, 153]	[]	[]	[37210228, 37210270]	[]
36_10659	chr1	28417338	28417738	+	1000	124.0	[8.838065]	[96]	[]	[]	[28417501]	[]
36_10668	chr11	44547962	44548362	+	866	124.0	[]	[]	[9.145273]	[94]	[]	[44548140]
36_10669	chr11	65521855	65522255	+	1000	124.0	[11.925329]	[92]	[]	[]	[65522046]	[]
36_1067	chr20	45322973	45323373	+	1000	676.5	[]	[]	[14.959101]	[112]	[]	[45323180]
36_10670	chr11	75181150	75181550	+	1000	124.0	[14.492824]	[99]	[]	[]	[75181347]	[]
36_10671	chr11	130300466	130300866	+	1000	124.0	[14.959101]	[95]	[]	[]	[130300661]	[]
36_10673	chr12	7677506	7677906	+	1000	124.0	[]	[]	[10.838625]	[163]	[]	[7677750]
36_10675	chr12	130832839	130833239	+	1000	124.0	[]	[]	[10.736993]	[104]	[]	[130833034]
36_10677	chr15	61038325	61038725	+	1000	124.0	[]	[]	[7.118459, 9.794609, 10.821276, 9.446291, 11.865117, 12.135462]	[67, 71, 98, 102, 114, 118]	[]	[61038484, 61038488, 61038515, 61038519, 61038531, 61038535]
36_10678	chr15	92804306	92804706	+	1000	124.0	[]	[]	[12.91743]	[149]	[]	[92804530]
36_1068	chr4	76058837	76059237	+	1000	676.5	[10.821276, 10.97638]	[100, 118]	[]	[]	[76059030, 76059048]	[]
36_10680	chr17	67818093	67818493	+	1000	124.0	[7.6003904, 7.2542233]	[76, 162]	[]	[]	[67818247, 67818333]	[]
36_10682	chr18	47999904	48000304	+	1000	124.0	[11.785644]	[96]	[]	[]	[48000098]	[]
36_10683	chr18	75226551	75226951	+	1000	124.0	[8.605968]	[93]	[]	[]	[75226729]	[]
36_10684	chr19	13583022	13583422	+	937	124.0	[8.661665]	[123]	[]	[]	[13583198]	[]
36_10689	chr2	69779315	69779715	+	1000	124.0	[]	[]	[11.964068]	[161]	[]	[69779552]
36_1069	chr11	72118488	72118888	+	1000	676.0	[12.269929]	[117]	[]	[]	[72118696]	[]
36_10690	chr2	111630003	111630403	+	1000	124.0	[]	[]	[14.959101]	[106]	[]	[111630208]
36_10691	chr2	173953004	173953404	+	1000	124.0	[]	[]	[7.654458]	[131]	[]	[173953219]
36_10695	chr22	21791919	21792319	+	687	124.0	[7.3310385]	[133]	[]	[]	[21792134]	[]
36_107	chr22	23069953	23070353	+	1000	900.5	[]	[]	[9.374846, 10.643184]	[88, 114]	[]	[23070139, 23070165]
36_1070	chr17	35242785	35243185	+	1000	675.5	[]	[]	[10.388675]	[108]	[]	[35242987]
36_10701	chr6	11814121	11814521	+	1000	124.0	[14.610782]	[110]	[7.4202857]	[113]	[11814303]	[11814306]
36_10705	chr6	135464666	135465066	+	1000	124.0	[14.959101]	[106]	[7.578486]	[128]	[135464867]	[135464889]
36_10709	chr7	139205826	139206226	+	1000	124.0	[]	[]	[10.55093, 9.794609]	[116, 120]	[]	[139206038, 139206042]
36_10714	chr9	134936310	134936710	+	867	124.0	[7.7875047]	[107]	[12.948277]	[122]	[134936497]	[134936512]
36_10715	chrX	10882461	10882861	+	1000	124.0	[8.5077]	[170]	[]	[]	[10882700]	[]
36_10716	chrX	71068441	71068841	+	1000	124.0	[]	[]	[9.949714]	[138]	[]	[71068666]
36_10717	chr1	9444447	9444847	+	1000	123.5	[]	[]	[7.2093596]	[217]	[]	[9444681]
36_10720	chr1	180970752	180971152	+	1000	123.5	[]	[]	[8.99568]	[248]	[]	[180970991]
36_10723	chr11	9347167	9347567	+	1000	123.5	[]	[]	[7.159479]	[111]	[]	[9347350]
36_10724	chr11	108563104	108563504	+	1000	123.5	[]	[]	[14.959101]	[96]	[]	[108563294]
36_10729	chr16	11835917	11836317	+	1000	123.5	[]	[]	[11.350836]	[83]	[]	[11836094]
36_10730	chr16	77225152	77225552	+	819	123.5	[10.270717]	[95]	[14.959101]	[134]	[77225336]	[77225375]
36_10731	chr17	27547276	27547676	+	1000	123.5	[7.7004805]	[71]	[]	[]	[27547431]	[]
36_10736	chr19	53877343	53877743	+	1000	123.5	[11.925329]	[111]	[]	[]	[53877538]	[]
36_10741	chr22	19259635	19260035	+	1000	123.5	[]	[]	[7.77956]	[119]	[]	[19259807]
36_10742	chr22	25017228	25017628	+	1000	123.5	[10.171764, 7.1136417]	[116, 133]	[]	[]	[25017435, 25017452]	[]
36_10745	chr6	5230644	5231044	+	1000	123.5	[]	[]	[9.601395]	[120]	[]	[5230835]
36_10746	chr6	109896313	109896713	+	1000	123.5	[]	[]	[10.97638]	[69]	[]	[109896477]
36_10748	chr6	119566804	119567204	+	1000	123.5	[]	[]	[9.127924, 8.138894, 7.38059]	[60, 79, 107]	[]	[119566962, 119566981, 119567009]
36_10749	chr6	139839787	139840187	+	1000	123.5	[]	[]	[12.430346]	[131]	[]	[139840008]
36_10750	chr7	94338998	94339398	+	1000	123.5	[7.313423]	[164]	[]	[]	[94339240]	[]
36_10754	chr8	23279893	23280293	+	1000	123.5	[]	[]	[13.265748, 12.830319]	[84, 106]	[]	[23280065, 23280087]
36_10755	chr8	102541660	102542060	+	1000	123.5	[7.615973]	[113]	[8.159381]	[110]	[102541854]	[102541851]
36_10757	chr1	16867352	16867752	+	1000	123.0	[]	[]	[12.91743]	[167]	[]	[16867539]
36_10759	chr1	48019887	48020287	+	1000	123.0	[]	[]	[9.218403, 7.2138095]	[116, 139]	[]	[48020103, 48020126]
36_10761	chr1	67053265	67053665	+	1000	123.0	[10.106595]	[125]	[]	[]	[67053468]	[]
36_10763	chr1	205754840	205755240	+	1000	123.0	[]	[]	[7.8328834, 7.7004805]	[94, 148]	[]	[205755015, 205755069]
36_10765	chr12	24836384	24836784	+	1000	123.0	[]	[]	[8.751872, 14.959101]	[61, 115]	[]	[24836543, 24836597]
36_10768	chr12	105954771	105955171	+	1000	123.0	[11.925329]	[113]	[]	[]	[105954975]	[]
36_1077	chr1	173269432	173269832	+	1000	673.0	[8.489747]	[73]	[]	[]	[173269601]	[]
36_10770	chr15	77251546	77251946	+	1000	123.0	[]	[]	[7.8494177]	[93]	[]	[77251731]
36_10774	chr16	71890612	71891012	+	1000	123.0	[]	[]	[10.838625]	[144]	[]	[71890806]
36_10779	chr19	55341307	55341707	+	1000	123.0	[]	[]	[13.296596, 9.446291]	[107, 111]	[]	[55341508, 55341512]
36_1078	chr7	24923404	24923804	+	1000	672.5	[13.265748, 12.082027, 7.7004805, 8.726171, 10.388675]	[94, 98, 131, 141, 149]	[]	[]	[24923598, 24923602, 24923635, 24923645, 24923653]	[]
36_10781	chr2	10278552	10278952	+	1000	123.0	[8.363305, 12.948277]	[141, 145]	[]	[]	[10278771, 10278775]	[]
36_10783	chr2	170052211	170052611	+	1000	123.0	[]	[]	[9.761811]	[147]	[]	[170052454]
36_10786	chr20	51220177	51220577	+	1000	123.0	[11.577011]	[82]	[]	[]	[51220351]	[]
36_10789	chr22	35399764	35400164	+	1000	123.0	[]	[]	[10.821276]	[144]	[]	[35400004]
36_10790	chr3	44435105	44435505	+	1000	123.0	[7.0489435, 8.875516]	[137, 141]	[]	[]	[44435320, 44435324]	[]
36_10792	chr3	153226773	153227173	+	1000	123.0	[11.136967]	[109]	[]	[]	[153226976]	[]
36_10804	chr7	102465445	102465845	+	1000	123.0	[12.172607]	[124]	[]	[]	[102465654]	[]
36_10805	chr8	30726938	30727338	+	1000	123.0	[]	[]	[7.70643]	[171]	[]	[30727142]
36_10807	chr8	102528657	102529057	+	1000	123.0	[7.2478447]	[121]	[9.336362]	[169]	[102528846]	[102528894]
36_10808	chr9	33277457	33277857	+	1000	123.0	[14.959101]	[113]	[9.136437]	[155]	[33277658]	[33277700]
36_10809	chr9	34611968	34612368	+	1000	123.0	[8.8627205, 10.525226]	[107, 121]	[]	[]	[34612160, 34612174]	[]
36_10810	chr9	94413683	94414083	+	1000	123.0	[9.692398]	[88]	[]	[]	[94413866]	[]
36_10817	chr10	91978590	91978990	+	1000	122.5	[7.2228217]	[127]	[]	[]	[91978801]	[]
36_10819	chr11	74806144	74806544	+	1000	122.5	[8.99568]	[125]	[11.351634]	[150]	[74806336]	[74806361]
36_10826	chr16	66490668	66491068	+	1000	122.5	[9.7657]	[98]	[]	[]	[66490853]	[]
36_10827	chr17	66273159	66273559	+	925	122.5	[]	[]	[7.871874, 9.697288]	[113, 117]	[]	[66273321, 66273325]
36_10834	chr2	96924201	96924601	+	1000	122.5	[8.201934]	[132]	[]	[]	[96924426]	[]
36_10835	chr2	169134323	169134723	+	556	122.5	[]	[]	[8.357705]	[193]	[]	[169134552]
36_10837	chr20	17821940	17822340	+	1000	122.5	[8.132104, 10.97638]	[99, 117]	[]	[]	[17822137, 17822155]	[]
36_1084	chr12	94954159	94954559	+	1000	670.0	[]	[]	[12.213435]	[98]	[]	[94954353]
36_10841	chr5	31638837	31639237	+	1000	122.5	[]	[]	[9.640777]	[144]	[]	[31639063]
36_10843	chr7	8389852	8390252	+	1000	122.5	[8.6082115]	[81]	[9.446291]	[114]	[8390025]	[8390058]
36_10847	chr9	4799691	4800091	+	1000	122.5	[]	[]	[10.838625]	[97]	[]	[4799875]
36_10853	chr1	28779718	28780118	+	1000	122.0	[11.002518]	[162]	[14.492824]	[128]	[28779956]	[28779922]
36_10856	chr1	172425785	172426185	+	1000	122.0	[]	[]	[12.638885]	[79]	[]	[172425962]
36_10860	chr10	73997783	73998183	+	1000	122.0	[8.684296]	[180]	[]	[]	[73998013]	[]
36_10864	chr15	97688905	97689305	+	939	122.0	[13.296596, 12.638885]	[71, 89]	[]	[]	[97689074, 97689092]	[]
36_10865	chr16	27408006	27408406	+	1000	122.0	[13.265748]	[114]	[]	[]	[27408216]	[]
36_10867	chr16	71409416	71409816	+	1000	122.0	[]	[]	[14.492824]	[99]	[]	[71409614]
36_10869	chr17	31544107	31544507	+	1000	122.0	[7.6007266]	[123]	[]	[]	[31544327]	[]
36_10872	chr18	49111162	49111562	+	1000	122.0	[7.899369]	[108]	[]	[]	[49111347]	[]
36_10874	chr19	40840086	40840486	+	1000	122.0	[13.296596]	[105]	[]	[]	[40840281]	[]
36_10875	chr19	49897678	49898078	+	933	122.0	[]	[]	[8.875516]	[113]	[]	[49897877]
36_10878	chr2	207792400	207792800	+	1000	122.0	[7.8804946, 10.163565]	[107, 111]	[]	[]	[207792604, 207792608]	[]
36_1088	chr5	169746039	169746439	+	1000	669.0	[7.63498, 12.638885]	[100, 104]	[]	[]	[169746237, 169746241]	[]
36_10882	chr22	21771513	21771913	+	1000	122.0	[]	[]	[14.959101]	[108]	[]	[21771719]
36_10886	chr3	52697205	52697605	+	1000	122.0	[]	[]	[8.317065]	[196]	[]	[52697413]
36_1089	chr19	44906390	44906790	+	1000	668.5	[7.3782496, 14.959101]	[79, 90]	[]	[]	[44906566, 44906577]	[]
36_10890	chr4	6951850	6952250	+	1000	122.0	[8.2925205, 9.310323]	[61, 94]	[]	[]	[6952001, 6952034]	[]
36_10891	chr4	38911173	38911573	+	1000	122.0	[14.959101]	[100]	[]	[]	[38911371]	[]
36_10893	chr4	144339546	144339946	+	1000	122.0	[]	[]	[10.29932]	[128]	[]	[144339767]
36_10894	chr4	186193860	186194260	+	1000	122.0	[12.638885, 9.218403]	[85, 145]	[]	[]	[186194042, 186194102]	[]
36_109	chr11	62123779	62124179	+	1000	899.5	[8.07561, 8.114096]	[142, 185]	[]	[]	[62123938, 62123981]	[]
36_10901	chr7	101772803	101773203	+	1000	122.0	[10.991502, 13.044986]	[84, 97]	[]	[]	[101772985, 101772998]	[]
36_10902	chr7	128236848	128237248	+	1000	122.0	[8.2925205]	[90]	[]	[]	[128237035]	[]
36_10906	chrX	16060247	16060647	+	1000	122.0	[7.2228217]	[102]	[8.004651]	[86]	[16060448]	[16060432]
36_10908	chr1	60978876	60979276	+	1000	121.5	[]	[]	[8.099306, 8.122609]	[139, 143]	[]	[60979095, 60979099]
36_10910	chr1	148522072	148522472	+	1000	121.5	[8.2925205]	[118]	[]	[]	[148522276]	[]
36_10911	chr11	33320003	33320403	+	1000	121.5	[10.053806]	[163]	[]	[]	[33320232]	[]
36_10915	chr11	125075173	125075573	+	1000	121.5	[8.099306]	[121]	[11.865117]	[108]	[125075377]	[125075364]
36_10916	chr13	23825150	23825550	+	1000	121.5	[7.6974354]	[107]	[]	[]	[23825347]	[]
36_10921	chr16	89957953	89958353	+	922	121.5	[8.481263]	[117]	[]	[]	[89958166]	[]
36_10924	chr17	62231288	62231688	+	1000	121.5	[13.296596]	[92]	[]	[]	[62231480]	[]
36_10925	chr18	3449804	3450204	+	708	121.5	[9.640777]	[129]	[]	[]	[3450024]	[]
36_10927	chr19	41934886	41935286	+	1000	121.5	[8.122609]	[97]	[]	[]	[41935079]	[]
36_1093	chr5	142280045	142280445	+	1000	666.5	[9.328332, 10.831086]	[96, 100]	[]	[]	[142280240, 142280244]	[]
36_10930	chr2	10055614	10056014	+	1000	121.5	[]	[]	[9.168581]	[131]	[]	[10055793]
36_10931	chr2	11968207	11968607	+	954	121.5	[10.419522]	[239]	[]	[]	[11968441]	[]
36_10932	chr2	47777230	47777630	+	1000	121.5	[8.317065]	[106]	[]	[]	[47777430]	[]
36_10933	chr2	54728823	54729223	+	1000	121.5	[]	[]	[14.610782]	[107]	[]	[54729009]
36_10935	chr2	169189108	169189508	+	1000	121.5	[11.350836]	[147]	[7.728283]	[115]	[169189335]	[169189303]
36_10937	chr21	32562488	32562888	+	1000	121.5	[10.97638]	[126]	[]	[]	[32562707]	[]
36_10938	chr22	20986218	20986618	+	1000	121.5	[9.741174, 8.047822, 8.047822, 8.047822, 8.047822, 8.047822, 8.047822, 8.047822, 8.047822, 8.047822, 9.741174, 8.07867]	[94, 98, 102, 106, 110, 114, 118, 122, 126, 142, 174, 185]	[]	[]	[20986376, 20986380, 20986384, 20986388, 20986392, 20986396, 20986400, 20986404, 20986408, 20986424, 20986456, 20986467]	[]
36_10939	chr3	27463572	27463972	+	1000	121.5	[9.074489]	[135]	[]	[]	[27463787]	[]
36_10940	chr3	196443838	196444238	+	1000	121.5	[9.794609]	[105]	[7.871874]	[88]	[196444035]	[196444018]
36_10941	chr4	6744895	6745295	+	957	121.5	[12.017504]	[136]	[]	[]	[6745112]	[]
36_10943	chr4	172042569	172042969	+	625	121.5	[]	[]	[8.822879, 11.747158]	[73, 106]	[]	[172042742, 172042775]
36_10945	chr6	15266633	15267033	+	1000	121.5	[]	[]	[8.930298]	[218]	[]	[15266870]
36_10947	chr6	20317413	20317813	+	1000	121.5	[7.160374, 14.959101]	[81, 116]	[]	[]	[20317588, 20317623]	[]
36_10948	chr6	73029770	73030170	+	1000	121.5	[7.2228217]	[73]	[]	[]	[73029936]	[]
36_10952	chr7	130072340	130072740	+	1000	121.5	[12.290566]	[91]	[]	[]	[130072512]	[]
36_10954	chr7	151187668	151188068	+	1000	121.5	[7.5943837]	[150]	[14.610782]	[121]	[151187908]	[151187879]
36_10957	chr9	4762497	4762897	+	1000	121.5	[10.337806]	[90]	[]	[]	[4762679]	[]
36_10958	chr9	19246847	19247247	+	1000	121.5	[]	[]	[10.419522]	[131]	[]	[19247059]
36_10959	chr9	112224863	112225263	+	1000	121.5	[10.347194]	[170]	[]	[]	[112225041]	[]
36_10960	chrX	149510506	149510906	+	919	121.5	[7.619144, 10.472958]	[100, 111]	[10.361639, 8.822879]	[93, 118]	[149510706, 149510717]	[149510699, 149510724]
36_10961	chr1	10965683	10966083	+	1000	121.0	[]	[]	[14.610782, 10.44211]	[152, 156]	[]	[10965924, 10965928]
36_10964	chr1	202029636	202030036	+	1000	121.0	[12.830319]	[160]	[]	[]	[202029856]	[]
36_10967	chr1	223233378	223233778	+	1000	121.0	[10.388675, 10.388675, 8.949832, 7.402949]	[116, 120, 124, 132]	[]	[]	[223233544, 223233548, 223233552, 223233560]	[]
36_10969	chr11	628448	628848	+	1000	121.0	[10.55093]	[111]	[]	[]	[628652]	[]
36_10972	chr11	72441907	72442307	+	1000	121.0	[]	[]	[10.419522]	[185]	[]	[72442136]
36_10974	chr12	79990539	79990939	+	1000	121.0	[7.7529383, 8.132104]	[169, 233]	[7.8507886]	[213]	[79990695, 79990759]	[79990739]
36_10975	chr12	105090427	105090827	+	581	121.0	[11.747158]	[113]	[]	[]	[105090614]	[]
36_10980	chr15	80990105	80990505	+	1000	121.0	[12.830319]	[97]	[]	[]	[80990299]	[]
36_10981	chr15	90061991	90062391	+	1000	121.0	[]	[]	[7.6886597]	[69]	[]	[90062155]
36_10982	chr17	28278895	28279295	+	1000	121.0	[14.492824]	[151]	[]	[]	[28279124]	[]
36_10988	chr19	44849839	44850239	+	842	121.0	[12.799472]	[124]	[]	[]	[44850042]	[]
36_10992	chr2	152200497	152200897	+	1000	121.0	[10.347194, 10.956583]	[77, 121]	[]	[]	[152200670, 152200714]	[]
36_10998	chr6	7235116	7235516	+	1000	121.0	[7.1136417]	[92]	[14.492824]	[107]	[7235307]	[7235322]
36_10999	chr6	137790260	137790660	+	806	121.0	[]	[]	[9.165411]	[89]	[]	[137790426]
36_11	chr7	25856880	25857280	+	1000	1246.5	[]	[]	[14.959101]	[105]	[]	[25857078]
36_11000	chr6	155174627	155175027	+	1000	121.0	[]	[]	[9.145273]	[128]	[]	[155174824]
36_11001	chr7	44486757	44487157	+	1000	121.0	[]	[]	[8.101256]	[96]	[]	[44486949]
36_11003	chr7	135853577	135853977	+	1000	121.0	[7.2228217]	[99]	[7.8029227]	[76]	[135853768]	[135853745]
36_11004	chr7	139976413	139976813	+	951	121.0	[]	[]	[9.112087]	[119]	[]	[139976604]
36_11005	chr8	47653757	47654157	+	1000	121.0	[7.4649982, 7.089368]	[134, 140]	[]	[]	[47653988, 47653994]	[]
36_11006	chr9	89049546	89049946	+	968	121.0	[]	[]	[10.97638]	[131]	[]	[89049739]
36_11007	chr9	132440779	132441179	+	952	121.0	[14.492824]	[98]	[]	[]	[132440972]	[]
36_11011	chr10	35251413	35251813	+	1000	120.5	[]	[]	[8.026925]	[121]	[]	[35251623]
36_11016	chr11	61659417	61659817	+	1000	120.5	[]	[]	[10.510103]	[104]	[]	[61659618]
36_1102	chr17	44511794	44512194	+	1000	664.0	[10.29932]	[94]	[]	[]	[44511975]	[]
36_11022	chr12	122822683	122823083	+	1000	120.5	[8.099306]	[96]	[]	[]	[122822878]	[]
36_11027	chr17	39736311	39736711	+	1000	120.5	[10.821276]	[142]	[7.601528]	[65]	[39736544]	[39736467]
36_11028	chr18	9450022	9450422	+	1000	120.5	[]	[]	[14.492824]	[109]	[]	[9450213]
36_11029	chr18	79412992	79413392	+	1000	120.5	[]	[]	[7.9577312]	[75]	[]	[79413147]
36_11030	chr19	10299792	10300192	+	1000	120.5	[]	[]	[8.2925205]	[193]	[]	[10299965]
36_11036	chr2	148832635	148833035	+	1000	120.5	[14.959101]	[90]	[]	[]	[148832824]	[]
36_11037	chr2	167292698	167293098	+	1000	120.5	[]	[]	[7.5943837]	[150]	[]	[167292869]
36_11040	chr20	34083112	34083512	+	1000	120.5	[7.765777, 7.167077]	[75, 114]	[8.9806795]	[102]	[34083280, 34083319]	[34083307]
36_11041	chr20	35447225	35447625	+	1000	120.5	[]	[]	[7.38059, 9.738114]	[127, 135]	[]	[35447438, 35447446]
36_11044	chr21	45815683	45816083	+	1000	120.5	[7.3310385, 7.3310385, 10.364809, 7.3310385]	[72, 119, 126, 144]	[]	[]	[45815840, 45815887, 45815894, 45815912]	[]
36_11045	chr22	35575287	35575687	+	1000	120.5	[]	[]	[14.610782]	[103]	[]	[35575487]
36_11047	chr22	49697056	49697456	+	1000	120.5	[]	[]	[14.959101]	[96]	[]	[49697241]
36_11053	chr5	10627898	10628298	+	1000	120.5	[]	[]	[9.815247, 10.790428]	[126, 130]	[]	[10628118, 10628122]
36_11054	chr5	39428649	39429049	+	1000	120.5	[8.876314]	[103]	[7.6738567]	[89]	[39428849]	[39428835]
36_11057	chr5	150050316	150050716	+	1000	120.5	[]	[]	[10.838625]	[116]	[]	[150050516]
36_11058	chr6	52687165	52687565	+	1000	120.5	[12.91743]	[126]	[]	[]	[52687389]	[]
36_1106	chr9	128192795	128193195	+	1000	662.5	[]	[]	[7.2228217]	[195]	[]	[128193030]
36_11064	chr7	72283304	72283704	+	1000	120.5	[14.492824]	[108]	[]	[]	[72283509]	[]
36_11069	chr8	123760682	123761082	+	1000	120.5	[9.574439]	[79]	[]	[]	[123760843]	[]
36_11071	chr9	96974036	96974436	+	1000	120.5	[]	[]	[9.692398]	[98]	[]	[96974231]
36_11073	chr9	136539659	136540059	+	1000	120.5	[]	[]	[7.818045]	[166]	[]	[136539842]
36_11076	chr1	65418513	65418913	+	1000	120.0	[9.263231]	[137]	[]	[]	[65418690]	[]
36_11082	chr10	21661105	21661505	+	1000	120.0	[12.269929]	[150]	[8.432443]	[132]	[21661319]	[21661301]
36_11085	chr11	114354145	114354545	+	1000	120.0	[13.296596]	[115]	[]	[]	[114354346]	[]
36_11086	chr12	115989192	115989592	+	1000	120.0	[7.251868]	[176]	[]	[]	[115989401]	[]
36_11089	chr12	131592213	131592613	+	1000	120.0	[9.374846, 10.821276]	[91, 117]	[8.114096]	[134]	[131592381, 131592407]	[131592424]
36_11092	chr15	57328459	57328859	+	779	120.0	[]	[]	[12.430346]	[81]	[]	[57328638]
36_11095	chr16	4433976	4434376	+	1000	120.0	[]	[]	[8.781398]	[118]	[]	[4434175]
36_11099	chr19	5575509	5575909	+	1000	120.0	[7.601528, 11.459053]	[84, 98]	[]	[]	[5575682, 5575696]	[]
36_1110	chr6	4180605	4181005	+	1000	661.5	[9.794609, 12.213435]	[90, 94]	[]	[]	[4180795, 4180799]	[]
36_11100	chr19	21603191	21603591	+	1000	120.0	[7.1821637]	[161]	[]	[]	[21603365]	[]
36_11101	chr19	34841770	34842170	+	1000	120.0	[12.830319]	[154]	[]	[]	[34841994]	[]
36_11102	chr19	40507865	40508265	+	1000	120.0	[]	[]	[10.821276]	[117]	[]	[40508071]
