#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXA3_idr.fa FOXA3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
876_10476	chr3	30606146	30606546	+	897	41.0	[10.2047415]	[118]	[]	[]	[30606364]	[]
876_10479	chr3	42349649	42350049	+	1000	41.0	[9.53014, 7.7748694]	[82, 114]	[]	[]	[42349831, 42349863]	[]
876_10482	chr3	45209654	45210054	+	904	41.0	[12.570299]	[179]	[]	[]	[45209896]	[]
876_10489	chr3	111545404	111545804	+	1000	41.0	[10.2047415, 8.264141]	[84, 94]	[]	[]	[111545566, 111545576]	[]
876_1049	chr19	20233163	20233563	+	1000	135.5	[10.2047415, 8.361351]	[90, 166]	[]	[]	[20233332, 20233408]	[]
876_10490	chr3	114362808	114363208	+	899	41.0	[10.2047415]	[111]	[]	[]	[114363006]	[]
876_10491	chr3	135518616	135519016	+	1000	41.0	[10.2047415]	[120]	[]	[]	[135518825]	[]
876_10494	chr3	154956214	154956614	+	1000	41.0	[7.553737]	[141]	[9.53014]	[92]	[154956455]	[154956406]
876_10496	chr3	160445924	160446324	+	1000	41.0	[10.2047415, 9.53014]	[119, 123]	[]	[]	[160446128, 160446132]	[]
876_10497	chr3	177103233	177103633	+	1000	41.0	[]	[]	[8.361351]	[190]	[]	[177103481]
876_10502	chr4	55949392	55949792	+	1000	41.0	[]	[]	[9.53014]	[114]	[]	[55949594]
876_10505	chr4	83262621	83263021	+	1000	41.0	[12.570299]	[133]	[]	[]	[83262845]	[]
876_10507	chr4	131352667	131353067	+	1000	41.0	[12.570299]	[105]	[]	[]	[131352863]	[]
876_10509	chr5	89271934	89272334	+	1000	41.0	[10.2047415, 7.5891633]	[102, 126]	[]	[]	[89272123, 89272147]	[]
876_1051	chr2	72757176	72757576	+	1000	135.5	[9.252844]	[133]	[]	[]	[72757386]	[]
876_10510	chr5	108259245	108259645	+	1000	41.0	[]	[]	[12.570299]	[135]	[]	[108259463]
876_10512	chr5	132907014	132907414	+	1000	41.0	[]	[]	[12.570299, 8.264141]	[75, 164]	[]	[132907175, 132907264]
876_10514	chr5	150143002	150143402	+	630	41.0	[]	[]	[9.53014]	[183]	[]	[150143201]
876_10515	chr5	154724050	154724450	+	1000	41.0	[]	[]	[10.2047415, 7.7748694]	[61, 115]	[]	[154724208, 154724262]
876_10518	chr6	13406841	13407241	+	1000	41.0	[8.264141]	[109]	[]	[]	[13407043]	[]
876_10519	chr6	21264430	21264830	+	1000	41.0	[8.361351]	[128]	[12.570299]	[160]	[21264640]	[21264672]
876_10520	chr6	27140013	27140413	+	800	41.0	[7.677661]	[157]	[]	[]	[27140199]	[]
876_10528	chr6	108361302	108361702	+	1000	41.0	[]	[]	[9.252844]	[113]	[]	[108361486]
876_10529	chr6	108752754	108753154	+	1000	41.0	[]	[]	[9.252844]	[136]	[]	[108752984]
876_1053	chr7	5426635	5427035	+	1000	135.5	[12.570299]	[103]	[]	[]	[5426833]	[]
876_10531	chr6	111239489	111239889	+	1000	41.0	[]	[]	[9.53014]	[140]	[]	[111239704]
876_10532	chr6	112951733	112952133	+	1000	41.0	[8.009179]	[59]	[8.361351]	[114]	[112951891]	[112951946]
876_10534	chr6	141917104	141917504	+	1000	41.0	[12.570299]	[137]	[]	[]	[141917326]	[]
876_10535	chr6	146451178	146451578	+	899	41.0	[7.553737, 12.570299]	[110, 123]	[]	[]	[146451380, 146451393]	[]
876_10537	chr6	157323262	157323662	+	928	41.0	[]	[]	[8.182752]	[158]	[]	[157323499]
876_10539	chr6	166959255	166959655	+	725	41.0	[]	[]	[9.53014]	[93]	[]	[166959440]
876_1054	chr7	106568939	106569339	+	1000	135.5	[12.570299]	[141]	[]	[]	[106569168]	[]
876_10541	chr6	170553607	170554007	+	1000	41.0	[12.570299]	[159]	[]	[]	[170553833]	[]
876_10542	chr7	7564234	7564634	+	1000	41.0	[8.009179]	[112]	[]	[]	[7564399]	[]
876_10543	chr7	13806512	13806912	+	1000	41.0	[12.570299]	[152]	[]	[]	[13806735]	[]
876_10544	chr7	23475414	23475814	+	855	41.0	[]	[]	[12.570299]	[115]	[]	[23475618]
876_10546	chr7	65988086	65988486	+	993	41.0	[9.53014]	[220]	[]	[]	[65988327]	[]
876_10547	chr7	91894794	91895194	+	1000	41.0	[12.570299]	[152]	[]	[]	[91895026]	[]
876_10549	chr7	106119332	106119732	+	1000	41.0	[10.2047415]	[126]	[12.570299]	[105]	[106119520]	[106119499]
876_1055	chr15	58037975	58038375	+	1000	135.0	[]	[]	[10.2047415]	[100]	[]	[58038171]
876_10551	chr7	133815907	133816307	+	1000	41.0	[]	[]	[10.2047415]	[112]	[]	[133816115]
876_10555	chr8	37867106	37867506	+	778	41.0	[9.252844]	[142]	[]	[]	[37867338]	[]
876_10556	chr8	49095807	49096207	+	937	41.0	[8.361351]	[138]	[]	[]	[49096036]	[]
876_10558	chr8	90696737	90697137	+	1000	41.0	[8.361351]	[154]	[]	[]	[90696945]	[]
876_10559	chr8	102352532	102352932	+	1000	41.0	[9.252844]	[101]	[]	[]	[102352716]	[]
876_1056	chr5	38672338	38672738	+	1000	135.0	[12.570299]	[122]	[]	[]	[38672549]	[]
876_10561	chr9	98225160	98225560	+	810	41.0	[9.252844]	[161]	[]	[]	[98225404]	[]
876_10562	chr9	104765987	104766387	+	671	41.0	[12.570299, 12.570299]	[92, 126]	[]	[]	[104766176, 104766210]	[]
876_10563	chr9	116421064	116421464	+	598	41.0	[8.182752]	[214]	[]	[]	[116421292]	[]
876_10566	chr9	130934652	130935052	+	1000	41.0	[8.182752]	[148]	[]	[]	[130934865]	[]
876_10569	chr9	131534884	131535284	+	946	41.0	[8.182752]	[170]	[]	[]	[131535108]	[]
876_1057	chr9	34158356	34158756	+	1000	135.0	[]	[]	[12.570299]	[101]	[]	[34158555]
876_10574	chrX	15744262	15744662	+	1000	41.0	[]	[]	[8.361351]	[152]	[]	[15744489]
876_10576	chrX	19640691	19641091	+	932	41.0	[7.578352]	[171]	[10.2047415, 9.252844]	[148, 161]	[19640939]	[19640916, 19640929]
876_10577	chrX	118496322	118496722	+	1000	41.0	[9.252844]	[129]	[9.252844]	[126]	[118496548]	[118496545]
876_10578	chr1	7827954	7828354	+	1000	40.5	[]	[]	[12.570299]	[119]	[]	[7828158]
876_1058	chr11	46243081	46243481	+	1000	134.5	[12.570299]	[94]	[]	[]	[46243273]	[]
876_10580	chr1	23790492	23790892	+	751	40.5	[]	[]	[12.570299]	[185]	[]	[23790685]
876_10583	chr1	29160867	29161267	+	1000	40.5	[]	[]	[12.570299]	[122]	[]	[29161054]
876_10584	chr1	29182091	29182491	+	836	40.5	[]	[]	[9.252844]	[103]	[]	[29182256]
876_10585	chr1	32072257	32072657	+	1000	40.5	[]	[]	[8.361351]	[103]	[]	[32072436]
876_10586	chr1	38875869	38876269	+	913	40.5	[]	[]	[9.53014]	[138]	[]	[38876098]
876_10587	chr1	39196014	39196414	+	996	40.5	[7.677661]	[67]	[7.677661, 7.677661]	[66, 146]	[39196180]	[39196179, 39196259]
876_10588	chr1	46277851	46278251	+	1000	40.5	[8.361351]	[199]	[]	[]	[46278091]	[]
876_10589	chr1	47313451	47313851	+	1000	40.5	[]	[]	[12.570299]	[116]	[]	[47313658]
876_1059	chr16	3646217	3646617	+	1000	134.5	[12.570299, 12.570299]	[103, 119]	[]	[]	[3646416, 3646432]	[]
876_10590	chr1	54577585	54577985	+	1000	40.5	[9.252844]	[111]	[]	[]	[54577783]	[]
876_10591	chr1	69928302	69928702	+	949	40.5	[]	[]	[12.570299]	[83]	[]	[69928484]
876_10592	chr1	70504367	70504767	+	873	40.5	[8.361351]	[75]	[]	[]	[70504537]	[]
876_10593	chr1	87754086	87754486	+	896	40.5	[8.84223]	[101]	[8.84223]	[98]	[87754263]	[87754260]
876_10596	chr1	108913226	108913626	+	976	40.5	[7.677661]	[204]	[]	[]	[108913449]	[]
876_10597	chr1	109219723	109220123	+	1000	40.5	[10.2047415]	[135]	[10.2047415]	[163]	[109219911]	[109219939]
876_10599	chr1	111225071	111225471	+	881	40.5	[]	[]	[8.009179]	[69]	[]	[111225230]
876_10600	chr1	114668860	114669260	+	1000	40.5	[8.84223]	[159]	[10.2047415]	[169]	[114669067]	[114669077]
876_10602	chr1	145846161	145846561	+	1000	40.5	[8.361351]	[103]	[]	[]	[145846363]	[]
876_10603	chr1	162634286	162634686	+	1000	40.5	[12.570299]	[85]	[]	[]	[162634470]	[]
876_10606	chr1	182289753	182290153	+	1000	40.5	[8.361351]	[146]	[]	[]	[182289991]	[]
876_10609	chr1	204319453	204319853	+	1000	40.5	[]	[]	[12.570299]	[146]	[]	[204319662]
876_1061	chr2	173532677	173533077	+	1000	134.5	[]	[]	[12.570299]	[105]	[]	[173532845]
876_10610	chr1	207963735	207964135	+	677	40.5	[8.361351, 10.2047415]	[102, 118]	[]	[]	[207963937, 207963953]	[]
876_10612	chr1	221306656	221307056	+	799	40.5	[]	[]	[9.53014]	[66]	[]	[221306822]
876_10613	chr1	224353940	224354340	+	1000	40.5	[7.553737]	[139]	[]	[]	[224354155]	[]
876_10614	chr1	226002037	226002437	+	1000	40.5	[]	[]	[7.676677]	[146]	[]	[226002255]
876_10619	chr10	3893961	3894361	+	797	40.5	[]	[]	[8.84223, 9.53014, 12.570299]	[85, 101, 122]	[]	[3894140, 3894156, 3894177]
876_1062	chr5	21834790	21835190	+	1000	134.5	[]	[]	[10.2047415]	[85]	[]	[21834961]
876_10623	chr10	102455063	102455463	+	1000	40.5	[]	[]	[7.676677]	[150]	[]	[102455277]
876_10624	chr10	117718943	117719343	+	849	40.5	[]	[]	[12.570299]	[147]	[]	[117719151]
876_10626	chr11	33937200	33937600	+	1000	40.5	[]	[]	[7.5891633]	[146]	[]	[33937430]
876_10627	chr11	62082056	62082456	+	918	40.5	[12.570299]	[115]	[]	[]	[62082261]	[]
876_1063	chr7	66439782	66440182	+	1000	134.5	[9.53014]	[74]	[]	[]	[66439952]	[]
876_10630	chr11	92002584	92002984	+	1000	40.5	[12.570299]	[166]	[]	[]	[92002802]	[]
876_10631	chr11	95733844	95734244	+	1000	40.5	[]	[]	[9.53014]	[73]	[]	[95734014]
876_10633	chr11	111983233	111983633	+	996	40.5	[12.570299]	[98]	[]	[]	[111983431]	[]
876_10635	chr12	26786996	26787396	+	1000	40.5	[9.53014]	[116]	[]	[]	[26787189]	[]
876_10636	chr12	28190182	28190582	+	1000	40.5	[]	[]	[12.570299]	[141]	[]	[28190393]
876_10637	chr12	45878638	45879038	+	906	40.5	[10.2047415]	[158]	[9.53014]	[185]	[45878855]	[45878882]
876_10638	chr12	47346584	47346984	+	1000	40.5	[]	[]	[12.570299]	[102]	[]	[47346768]
876_10639	chr12	48189483	48189883	+	1000	40.5	[10.2047415]	[95]	[]	[]	[48189675]	[]
876_1064	chr7	77944523	77944923	+	1000	134.5	[]	[]	[12.570299]	[132]	[]	[77944740]
876_10640	chr12	71301131	71301531	+	978	40.5	[]	[]	[12.570299]	[178]	[]	[71301379]
876_10641	chr12	88414271	88414671	+	1000	40.5	[9.252844, 12.570299]	[104, 119]	[8.361351]	[163]	[88414457, 88414472]	[88414516]
876_10643	chr12	93941786	93942186	+	920	40.5	[8.009179, 12.570299]	[111, 148]	[]	[]	[93941964, 93942001]	[]
876_10645	chr12	112333024	112333424	+	814	40.5	[10.2047415]	[90]	[7.764176, 12.570299]	[123, 134]	[112333206]	[112333239, 112333250]
876_10647	chr13	16017554	16017954	+	838	40.5	[9.53014]	[142]	[]	[]	[16017728]	[]
876_10648	chr13	17533307	17533707	+	900	40.5	[10.2047415]	[125]	[9.252844]	[182]	[17533500]	[17533557]
876_10649	chr13	50126278	50126678	+	1000	40.5	[12.570299, 12.570299]	[125, 141]	[]	[]	[50126500, 50126516]	[]
876_1065	chr8	9059597	9059997	+	1000	134.5	[12.570299]	[106]	[]	[]	[9059801]	[]
876_10653	chr13	92530473	92530873	+	1000	40.5	[8.361351]	[168]	[]	[]	[92530708]	[]
876_10655	chr13	95314415	95314815	+	1000	40.5	[12.570299]	[82]	[]	[]	[95314595]	[]
876_10659	chr15	49747256	49747656	+	1000	40.5	[12.570299]	[114]	[]	[]	[49747456]	[]
876_1066	chrX	130903156	130903556	+	1000	134.5	[]	[]	[8.361351]	[116]	[]	[130903360]
876_10660	chr15	88638510	88638910	+	575	40.5	[]	[]	[9.53014]	[86]	[]	[88638696]
876_10661	chr15	88930584	88930984	+	668	40.5	[]	[]	[7.578352]	[105]	[]	[88930772]
876_10662	chr15	89070522	89070922	+	554	40.5	[7.5891633]	[170]	[12.570299]	[103]	[89070756]	[89070689]
876_10663	chr16	324352	324752	+	729	40.5	[9.53014]	[82]	[]	[]	[324529]	[]
876_10664	chr16	1828774	1829174	+	687	40.5	[7.764176]	[179]	[7.764176]	[178]	[1829024]	[1829023]
876_10665	chr16	11345668	11346068	+	1000	40.5	[]	[]	[8.361351]	[79]	[]	[11345843]
876_10666	chr16	67892701	67893101	+	1000	40.5	[]	[]	[12.570299]	[177]	[]	[67892945]
876_10667	chr16	70251733	70252133	+	863	40.5	[]	[]	[8.84223]	[198]	[]	[70251964]
876_10668	chr16	75072524	75072924	+	956	40.5	[12.570299]	[213]	[]	[]	[75072771]	[]
876_10669	chr16	78705696	78706096	+	904	40.5	[]	[]	[9.53014, 10.2047415]	[125, 129]	[]	[78705915, 78705919]
876_1067	chr1	16866882	16867282	+	1000	134.0	[12.570299]	[103]	[]	[]	[16867080]	[]
876_10673	chr17	59453732	59454132	+	1000	40.5	[12.570299]	[90]	[]	[]	[59453907]	[]
876_10675	chr17	69093278	69093678	+	1000	40.5	[9.53014]	[164]	[]	[]	[69093515]	[]
876_10678	chr18	322531	322931	+	999	40.5	[9.53014]	[107]	[]	[]	[322729]	[]
876_10682	chr18	6741385	6741785	+	951	40.5	[8.182752]	[104]	[]	[]	[6741571]	[]
876_10683	chr18	22471840	22472240	+	1000	40.5	[9.252844]	[119]	[]	[]	[22472050]	[]
876_10684	chr18	51169198	51169598	+	1000	40.5	[8.361351]	[138]	[]	[]	[51169391]	[]
876_10685	chr18	61710116	61710516	+	852	40.5	[]	[]	[8.361351]	[104]	[]	[61710298]
876_10686	chr19	29811355	29811755	+	1000	40.5	[]	[]	[12.570299]	[167]	[]	[29811574]
876_10687	chr19	45646200	45646600	+	1000	40.5	[12.570299]	[114]	[]	[]	[45646362]	[]
876_10688	chr19	46784850	46785250	+	1000	40.5	[]	[]	[12.570299]	[103]	[]	[46785035]
876_10689	chr19	48891765	48892165	+	684	40.5	[9.53014, 8.009179]	[128, 145]	[8.84223]	[115]	[48891956, 48891973]	[48891943]
876_1069	chr1	202380150	202380550	+	1000	134.0	[]	[]	[10.2047415]	[116]	[]	[202380366]
876_10690	chr19	51808544	51808944	+	827	40.5	[]	[]	[9.252844]	[134]	[]	[51808756]
876_10691	chr19	53161181	53161581	+	1000	40.5	[9.53014]	[181]	[]	[]	[53161427]	[]
876_10695	chr2	12716477	12716877	+	1000	40.5	[]	[]	[12.570299]	[131]	[]	[12716687]
876_10697	chr2	30127528	30127928	+	989	40.5	[8.361351]	[123]	[]	[]	[30127749]	[]
876_10698	chr2	36664037	36664437	+	1000	40.5	[]	[]	[9.53014]	[146]	[]	[36664263]
876_10699	chr2	55141814	55142214	+	924	40.5	[7.553737]	[147]	[]	[]	[55142016]	[]
876_1070	chr12	50241226	50241626	+	1000	134.0	[10.2047415]	[123]	[10.2047415]	[101]	[50241431]	[50241409]
876_10701	chr2	71884314	71884714	+	950	40.5	[8.009179]	[155]	[]	[]	[71884537]	[]
876_10702	chr2	80247401	80247801	+	890	40.5	[]	[]	[12.570299]	[110]	[]	[80247608]
876_10704	chr2	148989928	148990328	+	967	40.5	[8.182752]	[157]	[]	[]	[148990100]	[]
876_10705	chr2	159614779	159615179	+	1000	40.5	[]	[]	[8.182752]	[204]	[]	[159615014]
876_10708	chr2	172066306	172066706	+	1000	40.5	[7.553737]	[82]	[9.53014]	[70]	[172066476]	[172066464]
876_10709	chr2	177241772	177242172	+	903	40.5	[]	[]	[10.2047415]	[157]	[]	[177242007]
876_1071	chr2	134598362	134598762	+	1000	134.0	[10.2047415, 9.53014]	[141, 160]	[]	[]	[134598582, 134598601]	[]
876_10710	chr2	178287792	178288192	+	997	40.5	[7.7748694]	[158]	[]	[]	[178288015]	[]
876_10711	chr2	181787637	181788037	+	1000	40.5	[]	[]	[9.53014]	[152]	[]	[181787832]
876_10712	chr2	204644972	204645372	+	962	40.5	[]	[]	[10.2047415]	[157]	[]	[204645207]
876_10714	chr20	22045958	22046358	+	911	40.5	[]	[]	[12.570299]	[106]	[]	[22046139]
876_10719	chr21	29640284	29640684	+	858	40.5	[]	[]	[8.361351]	[150]	[]	[29640456]
876_1072	chr8	47458368	47458768	+	1000	134.0	[]	[]	[8.009179]	[148]	[]	[47458603]
876_10723	chr22	16783063	16783463	+	861	40.5	[10.2047415]	[162]	[7.677661]	[200]	[16783274]	[16783312]
876_10725	chr22	19944728	19945128	+	673	40.5	[]	[]	[8.009179]	[165]	[]	[19944930]
876_10727	chr22	20477555	20477955	+	1000	40.5	[]	[]	[7.5891633]	[83]	[]	[20477736]
876_10728	chr22	20741729	20742129	+	1000	40.5	[7.764176]	[209]	[]	[]	[20741940]	[]
876_1073	chr1	23101448	23101848	+	1000	133.5	[12.570299]	[127]	[]	[]	[23101662]	[]
876_1074	chr4	48683808	48684208	+	1000	133.5	[]	[]	[7.764176]	[137]	[]	[48684040]
876_10740	chr22	22766212	22766612	+	1000	40.5	[7.7748694]	[123]	[]	[]	[22766415]	[]
876_10742	chr22	23137433	23137833	+	1000	40.5	[]	[]	[12.570299]	[130]	[]	[23137625]
876_10744	chr22	40593914	40594314	+	945	40.5	[]	[]	[7.578352]	[146]	[]	[40594146]
876_10745	chr3	11618772	11619172	+	820	40.5	[]	[]	[10.2047415]	[110]	[]	[11618982]
876_10747	chr3	32461616	32462016	+	1000	40.5	[8.264141, 12.570299]	[130, 143]	[]	[]	[32461830, 32461843]	[]
876_10748	chr3	39207692	39208092	+	864	40.5	[8.84223]	[170]	[8.264141]	[218]	[39207892]	[39207940]
876_1075	chr7	38264651	38265051	+	1000	133.5	[9.53014, 8.361351, 9.53014, 8.361351]	[85, 99, 110, 124]	[]	[]	[38264830, 38264844, 38264855, 38264869]	[]
876_10750	chr3	122498162	122498562	+	1000	40.5	[12.570299]	[134]	[]	[]	[122498375]	[]
876_10753	chr3	150449053	150449453	+	950	40.5	[]	[]	[8.264141]	[129]	[]	[150449276]
876_10754	chr3	160451517	160451917	+	966	40.5	[10.2047415, 8.84223]	[106, 141]	[]	[]	[160451703, 160451738]	[]
876_10757	chr3	195699775	195700175	+	876	40.5	[10.2047415]	[68]	[]	[]	[195699938]	[]
876_10758	chr4	70976303	70976703	+	1000	40.5	[]	[]	[10.2047415, 12.570299]	[102, 138]	[]	[70976476, 70976512]
876_10759	chr4	87112152	87112552	+	982	40.5	[7.677661]	[114]	[]	[]	[87112364]	[]
876_1076	chr7	73715703	73716103	+	1000	133.5	[]	[]	[9.252844]	[144]	[]	[73715927]
876_10760	chr4	99734723	99735123	+	772	40.5	[7.676677]	[138]	[]	[]	[99734947]	[]
876_10762	chr4	143849360	143849760	+	1000	40.5	[12.570299, 10.2047415]	[92, 141]	[]	[]	[143849548, 143849597]	[]
876_10763	chr4	154660069	154660469	+	906	40.5	[]	[]	[12.570299, 8.182752]	[145, 178]	[]	[154660283, 154660316]
876_10764	chr4	184266059	184266459	+	1000	40.5	[10.2047415]	[148]	[]	[]	[184266301]	[]
876_10765	chr5	10317798	10318198	+	1000	40.5	[]	[]	[12.570299]	[121]	[]	[10318012]
876_10766	chr5	12615027	12615427	+	1000	40.5	[7.764176]	[166]	[7.764176]	[165]	[12615215]	[12615214]
876_10769	chr5	78659637	78660037	+	668	40.5	[9.53014]	[106]	[]	[]	[78659832]	[]
876_1077	chr11	95222835	95223235	+	1000	133.0	[10.2047415]	[160]	[]	[]	[95223062]	[]
876_10771	chr5	139689956	139690356	+	667	40.5	[]	[]	[10.2047415]	[167]	[]	[139690183]
876_10772	chr5	149485717	149486117	+	1000	40.5	[]	[]	[9.53014]	[76]	[]	[149485875]
876_10775	chr6	20202622	20203022	+	1000	40.5	[]	[]	[12.570299]	[159]	[]	[20202847]
876_10777	chr6	28141776	28142176	+	614	40.5	[]	[]	[9.53014]	[151]	[]	[28141976]
876_10779	chr6	29424639	29425039	+	615	40.5	[12.570299]	[119]	[]	[]	[29424852]	[]
876_1078	chr1	182315194	182315594	+	1000	132.5	[]	[]	[12.570299]	[105]	[]	[182315386]
876_10780	chr6	36820447	36820847	+	1000	40.5	[10.2047415]	[112]	[]	[]	[36820648]	[]
876_10783	chr6	106405028	106405428	+	805	40.5	[12.570299]	[165]	[]	[]	[106405251]	[]
876_10785	chr6	119627295	119627695	+	949	40.5	[8.84223]	[100]	[]	[]	[119627478]	[]
876_10787	chr6	136415528	136415928	+	1000	40.5	[7.7748694, 10.2047415]	[145, 183]	[]	[]	[136415729, 136415767]	[]
876_10788	chr6	139695350	139695750	+	1000	40.5	[10.2047415, 8.361351]	[155, 169]	[]	[]	[139695575, 139695589]	[]
876_10789	chr6	151088730	151089130	+	924	40.5	[8.009179, 12.570299]	[90, 105]	[]	[]	[151088918, 151088933]	[]
876_1079	chr12	26256271	26256671	+	1000	132.5	[]	[]	[8.361351]	[99]	[]	[26256465]
876_10790	chr7	145368	145768	+	1000	40.5	[10.2047415]	[90]	[]	[]	[145534]	[]
876_10791	chr7	12622435	12622835	+	1000	40.5	[]	[]	[12.570299]	[71]	[]	[12622606]
876_10792	chr7	12728221	12728621	+	1000	40.5	[]	[]	[8.264141]	[88]	[]	[12728396]
876_10793	chr7	32779144	32779544	+	674	40.5	[8.361351]	[109]	[]	[]	[32779346]	[]
876_10795	chr7	65475699	65476099	+	852	40.5	[7.764176]	[147]	[8.361351]	[158]	[65475938]	[65475949]
876_10797	chr7	93046867	93047267	+	1000	40.5	[9.53014]	[168]	[10.2047415]	[161]	[93047114]	[93047107]
876_108	chr1	14422063	14422463	+	1000	394.0	[]	[]	[12.570299]	[116]	[]	[14422272]
876_1080	chr16	13957752	13958152	+	1000	132.5	[9.53014]	[111]	[]	[]	[13957949]	[]
876_10804	chr7	116984856	116985256	+	1000	40.5	[]	[]	[8.361351]	[162]	[]	[116985086]
876_10807	chr7	121133999	121134399	+	1000	40.5	[9.252844]	[143]	[]	[]	[121134223]	[]
876_1081	chr2	38440767	38441167	+	1000	132.5	[7.553737, 9.252844]	[98, 134]	[9.252844]	[131]	[38440945, 38440981]	[38440978]
876_10810	chr7	127652769	127653169	+	991	40.5	[]	[]	[9.252844]	[141]	[]	[127652983]
876_10815	chr7	150405163	150405563	+	883	40.5	[]	[]	[10.2047415]	[144]	[]	[150405364]
876_10816	chr7	150912919	150913319	+	802	40.5	[12.570299]	[109]	[]	[]	[150913107]	[]
876_10817	chr8	2178052	2178452	+	991	40.5	[]	[]	[9.252844]	[89]	[]	[2178231]
876_10818	chr8	21927669	21928069	+	950	40.5	[12.570299]	[121]	[]	[]	[21927889]	[]
876_10819	chr8	22556373	22556773	+	1000	40.5	[8.84223]	[87]	[]	[]	[22556549]	[]
876_1082	chr3	17420694	17421094	+	1000	132.5	[9.53014, 10.2047415, 9.53014]	[74, 120, 124]	[]	[]	[17420865, 17420911, 17420915]	[]
876_10821	chr8	38149410	38149810	+	963	40.5	[]	[]	[10.2047415, 9.252844]	[95, 127]	[]	[38149591, 38149623]
876_10822	chr8	55071242	55071642	+	796	40.5	[10.2047415]	[120]	[]	[]	[55071429]	[]
876_10823	chr8	60135982	60136382	+	1000	40.5	[8.182752]	[78]	[8.361351]	[124]	[60136148]	[60136194]
876_10824	chr8	72108008	72108408	+	972	40.5	[]	[]	[10.2047415]	[95]	[]	[72108203]
876_10825	chr8	98402818	98403218	+	944	40.5	[7.7748694]	[146]	[8.361351]	[109]	[98403026]	[98402989]
876_10830	chr9	98848394	98848794	+	926	40.5	[9.53014]	[188]	[8.84223]	[121]	[98848637]	[98848570]
876_10833	chr9	130807087	130807487	+	1000	40.5	[]	[]	[8.361351]	[143]	[]	[130807284]
876_1084	chr6	115960281	115960681	+	1000	132.5	[12.570299]	[151]	[]	[]	[115960500]	[]
876_10841	chrX	20374808	20375208	+	1000	40.5	[8.361351]	[130]	[]	[]	[20375025]	[]
876_10842	chrX	101642049	101642449	+	823	40.5	[]	[]	[9.252844]	[143]	[]	[101642263]
876_10845	chr1	14777856	14778256	+	961	40.0	[]	[]	[8.009179]	[61]	[]	[14778010]
876_10847	chr1	19436622	19437022	+	1000	40.0	[8.361351]	[78]	[]	[]	[19436796]	[]
876_1085	chr8	128341472	128341872	+	1000	132.5	[12.570299, 12.570299]	[110, 121]	[]	[]	[128341679, 128341690]	[]
876_10851	chr1	39170959	39171359	+	1000	40.0	[]	[]	[10.2047415]	[148]	[]	[39171171]
876_10853	chr1	39890350	39890750	+	879	40.0	[7.7748694]	[108]	[]	[]	[39890549]	[]
876_10854	chr1	46643385	46643785	+	1000	40.0	[]	[]	[12.570299]	[116]	[]	[46643540]
876_10857	chr1	87902780	87903180	+	1000	40.0	[]	[]	[12.570299]	[109]	[]	[87902976]
876_1086	chr9	137550243	137550643	+	1000	132.5	[12.570299]	[87]	[]	[]	[137550427]	[]
876_10860	chr1	116871835	116872235	+	686	40.0	[9.53014]	[132]	[]	[]	[116872045]	[]
876_10870	chr1	182909518	182909918	+	1000	40.0	[9.252844]	[94]	[]	[]	[182909700]	[]
876_10871	chr1	185345820	185346220	+	1000	40.0	[]	[]	[12.570299]	[97]	[]	[185345990]
876_10874	chr1	212567125	212567525	+	1000	40.0	[]	[]	[12.570299]	[112]	[]	[212567334]
876_10875	chr1	213017839	213018239	+	1000	40.0	[10.2047415]	[118]	[8.264141]	[84]	[213018045]	[213018011]
876_10877	chr1	220272475	220272875	+	697	40.0	[]	[]	[7.676677]	[119]	[]	[220272628]
876_10878	chr1	222642398	222642798	+	1000	40.0	[10.2047415]	[124]	[]	[]	[222642600]	[]
876_10879	chr1	230964999	230965399	+	951	40.0	[7.578352]	[212]	[]	[]	[230965242]	[]
876_10886	chr10	5692584	5692984	+	1000	40.0	[]	[]	[8.361351]	[89]	[]	[5692759]
876_10888	chr10	25466553	25466953	+	770	40.0	[]	[]	[12.570299]	[201]	[]	[25466783]
876_10891	chr10	60421600	60422000	+	1000	40.0	[12.570299, 9.53014]	[86, 131]	[]	[]	[60421779, 60421824]	[]
876_10895	chr10	92027109	92027509	+	1000	40.0	[8.009179]	[101]	[12.570299]	[84]	[92027301]	[92027284]
876_10896	chr10	110651477	110651877	+	706	40.0	[12.570299]	[99]	[]	[]	[110651628]	[]
876_10899	chr10	118769225	118769625	+	944	40.0	[12.570299]	[108]	[]	[]	[118769425]	[]
876_109	chr15	70091942	70092342	+	1000	393.0	[8.182752]	[87]	[]	[]	[70092126]	[]
876_1090	chr12	93922474	93922874	+	1000	132.0	[7.7748694]	[109]	[]	[]	[93922668]	[]
876_10900	chr11	10539336	10539736	+	834	40.0	[12.570299]	[129]	[10.2047415, 12.570299]	[88, 107]	[10539558]	[10539517, 10539536]
876_10901	chr11	13424693	13425093	+	977	40.0	[12.570299]	[100]	[]	[]	[13424886]	[]
876_10902	chr11	13776032	13776432	+	816	40.0	[]	[]	[12.570299, 8.361351]	[86, 126]	[]	[13776200, 13776240]
876_10904	chr11	27392698	27393098	+	848	40.0	[]	[]	[9.53014]	[87]	[]	[27392885]
