#PeakID(python identify_motif.py ./ENCODE_processed_files/TAL1_idr.fa TAL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
345_10348	chr13	39401751	39402151	+	1000	114.0	[9.465482]	[133]	[4.611834]	[133]	[39401961]	[39401961]
345_10350	chr15	63896755	63897155	+	1000	114.0	[4.611834, 4.611834, 9.465482, 4.611834]	[102, 138, 141, 147]	[8.356634, 4.611834, 4.611834, 4.611834]	[102, 138, 141, 147]	[63896953, 63896989, 63896992, 63896998]	[63896953, 63896989, 63896992, 63896998]
345_10352	chr16	70083951	70084351	+	1000	114.0	[9.465482]	[73]	[4.611834]	[73]	[70084121]	[70084121]
345_10354	chr17	29677810	29678210	+	1000	114.0	[4.611834, 9.465482, 4.611834]	[69, 116, 126]	[4.611834, 4.611834, 4.611834]	[69, 116, 126]	[29677976, 29678023, 29678033]	[29677976, 29678023, 29678033]
345_10356	chr17	76256320	76256720	+	1000	114.0	[5.088419]	[142]	[4.611834]	[142]	[76256553]	[76256553]
345_10359	chr18	36950251	36950651	+	1000	114.0	[4.611834, 5.088419]	[80, 145]	[4.611834, 4.611834]	[80, 145]	[36950425, 36950490]	[36950425, 36950490]
345_1036	chr6	26297034	26297434	+	1000	539.0	[11.270045]	[104]	[11.270045]	[104]	[26297233]	[26297233]
345_10362	chr2	8965559	8965959	+	1000	114.0	[4.611834]	[132]	[8.356634]	[132]	[8965791]	[8965791]
345_10363	chr2	16746824	16747224	+	1000	114.0	[4.611834]	[142]	[4.611834]	[142]	[16747063]	[16747063]
345_10368	chr2	171414625	171415025	+	1000	114.0	[4.611834]	[138]	[9.465482]	[138]	[171414851]	[171414851]
345_10369	chr20	41150691	41151091	+	1000	114.0	[4.611834]	[109]	[9.465482]	[109]	[41150892]	[41150892]
345_1037	chr1	52614045	52614445	+	1000	538.0	[9.465482]	[142]	[4.611834]	[142]	[52614287]	[52614287]
345_10370	chr20	46599226	46599626	+	1000	114.0	[5.088419]	[144]	[4.611834]	[144]	[46599461]	[46599461]
345_10371	chr21	38853622	38854022	+	1000	114.0	[4.611834]	[84]	[9.465482]	[84]	[38853804]	[38853804]
345_10372	chr22	20858675	20859075	+	1000	114.0	[8.356634, 4.611834]	[96, 139]	[4.611834, 4.611834]	[96, 139]	[20858835, 20858878]	[20858835, 20858878]
345_10377	chr3	97932408	97932808	+	1000	114.0	[4.611834, 8.356634]	[70, 106]	[4.611834, 4.611834]	[70, 106]	[97932569, 97932605]	[97932569, 97932605]
345_10379	chr3	126908695	126909095	+	1000	114.0	[4.611834]	[92]	[4.611834]	[92]	[126908872]	[126908872]
345_1038	chr11	63517179	63517579	+	1000	538.0	[4.611834]	[136]	[4.611834]	[136]	[63517413]	[63517413]
345_10388	chr5	78588501	78588901	+	1000	114.0	[4.611834]	[132]	[9.465482]	[132]	[78588729]	[78588729]
345_10390	chr5	170306405	170306805	+	1000	114.0	[4.611834]	[79]	[4.611834]	[79]	[170306568]	[170306568]
345_104	chr14	31059569	31059969	+	1000	735.0	[11.270045, 11.270045, 4.611834]	[99, 114, 119]	[11.270045, 11.270045, 4.611834]	[99, 114, 119]	[31059764, 31059779, 31059784]	[31059764, 31059779, 31059784]
345_10401	chr8	126002640	126003040	+	1000	114.0	[8.356634]	[149]	[4.611834]	[149]	[126002881]	[126002881]
345_10402	chr9	127939442	127939842	+	1000	114.0	[4.611834, 4.611834]	[82, 114]	[4.611834, 4.611834]	[82, 114]	[127939623, 127939655]	[127939623, 127939655]
345_10406	chr1	22042752	22043152	+	1000	113.0	[4.611834, 5.088419, 4.611834]	[108, 124, 143]	[4.611834, 4.611834, 4.611834]	[108, 124, 143]	[22042958, 22042974, 22042993]	[22042958, 22042974, 22042993]
345_10411	chr1	156973394	156973794	+	1000	113.0	[4.611834]	[147]	[4.611834]	[147]	[156973638]	[156973638]
345_10413	chr1	185267292	185267692	+	1000	113.0	[11.270045, 4.611834, 4.611834]	[105, 112, 138]	[11.270045, 4.611834, 9.465482]	[105, 112, 138]	[185267489, 185267496, 185267522]	[185267489, 185267496, 185267522]
345_10417	chr10	74641643	74642043	+	1000	113.0	[4.611834]	[139]	[4.611834]	[139]	[74641877]	[74641877]
345_10418	chr10	79127136	79127536	+	1000	113.0	[4.611834, 4.611834]	[74, 103]	[4.611834, 4.611834]	[74, 103]	[79127303, 79127332]	[79127303, 79127332]
345_1042	chr19	516569	516969	+	1000	538.0	[4.611834]	[79]	[4.611834]	[79]	[516747]	[516747]
345_10421	chr11	64207398	64207798	+	1000	113.0	[4.611834, 4.611834]	[123, 131]	[4.611834, 4.611834]	[123, 131]	[64207605, 64207613]	[64207605, 64207613]
345_10422	chr11	82989221	82989621	+	1000	113.0	[4.611834, 8.356634, 11.270045]	[70, 101, 107]	[4.611834, 4.611834, 11.270045]	[70, 101, 107]	[82989387, 82989418, 82989424]	[82989387, 82989418, 82989424]
345_10424	chr12	76781274	76781674	+	1000	113.0	[4.611834]	[83]	[4.611834]	[83]	[76781452]	[76781452]
345_1043	chr19	10543533	10543933	+	1000	538.0	[4.611834, 4.611834]	[74, 79]	[4.611834, 4.611834]	[74, 79]	[10543704, 10543709]	[10543704, 10543709]
345_10431	chr16	30590325	30590725	+	1000	113.0	[9.465482]	[83]	[4.611834]	[83]	[30590497]	[30590497]
345_10433	chr16	57700793	57701193	+	1000	113.0	[4.611834]	[105]	[4.611834]	[105]	[57700995]	[57700995]
345_10435	chr17	35801852	35802252	+	1000	113.0	[5.088419]	[81]	[4.611834]	[81]	[35802006]	[35802006]
345_10438	chr19	44573660	44574060	+	1000	113.0	[4.611834, 11.270045]	[119, 127]	[4.611834, 11.270045]	[119, 127]	[44573874, 44573882]	[44573874, 44573882]
345_10439	chr19	52872972	52873372	+	1000	113.0	[9.465482, 4.611834]	[62, 82]	[4.611834, 8.356634]	[62, 82]	[52873133, 52873153]	[52873133, 52873153]
345_10440	chr2	46972423	46972823	+	1000	113.0	[4.611834, 11.270045]	[70, 96]	[4.611834, 11.270045]	[70, 96]	[46972591, 46972617]	[46972591, 46972617]
345_10441	chr2	176272856	176273256	+	1000	113.0	[4.611834]	[65]	[4.611834]	[65]	[176273017]	[176273017]
345_10442	chr2	217158900	217159300	+	1000	113.0	[4.611834, 4.611834, 4.611834]	[139, 152, 155]	[4.611834, 9.465482, 4.611834]	[139, 152, 155]	[217159129, 217159142, 217159145]	[217159129, 217159142, 217159145]
345_10445	chr20	43579999	43580399	+	1000	113.0	[5.088419, 4.611834]	[135, 141]	[4.611834, 4.611834]	[135, 141]	[43580222, 43580228]	[43580222, 43580228]
345_10446	chr20	53937177	53937577	+	1000	113.0	[4.611834]	[105]	[8.356634]	[105]	[53937377]	[53937377]
345_10449	chr21	45278632	45279032	+	1000	113.0	[11.270045, 5.088419]	[71, 99]	[11.270045, 4.611834]	[71, 99]	[45278802, 45278830]	[45278802, 45278830]
345_10450	chr22	21014686	21015086	+	1000	113.0	[4.611834, 4.611834, 4.611834, 11.270045]	[71, 74, 77, 114]	[4.611834, 4.611834, 4.611834, 11.270045]	[71, 74, 77, 114]	[21014843, 21014846, 21014849, 21014886]	[21014843, 21014846, 21014849, 21014886]
345_10453	chr3	36958626	36959026	+	1000	113.0	[4.611834]	[148]	[4.611834]	[148]	[36958865]	[36958865]
345_10457	chr3	124831593	124831993	+	1000	113.0	[4.611834]	[146]	[4.611834]	[146]	[124831820]	[124831820]
345_10461	chr4	8252680	8253080	+	1000	113.0	[4.611834]	[91]	[4.611834]	[91]	[8252861]	[8252861]
345_10462	chr4	51851604	51852004	+	1000	113.0	[9.465482]	[129]	[4.611834]	[129]	[51851818]	[51851818]
345_10463	chr4	68954103	68954503	+	1000	113.0	[4.611834]	[96]	[4.611834]	[96]	[68954297]	[68954297]
345_10464	chr4	85577254	85577654	+	1000	113.0	[9.465482]	[90]	[4.611834]	[90]	[85577439]	[85577439]
345_10465	chr4	96472230	96472630	+	1000	113.0	[4.611834, 11.270045]	[59, 118]	[9.465482, 11.270045]	[59, 118]	[96472382, 96472441]	[96472382, 96472441]
345_10469	chr5	160436009	160436409	+	1000	113.0	[5.088419]	[105]	[4.611834]	[105]	[160436211]	[160436211]
345_1047	chrX	125404661	125405061	+	1000	538.0	[4.611834]	[77]	[4.611834]	[77]	[125404832]	[125404832]
345_10474	chr6	43267578	43267978	+	1000	113.0	[4.611834]	[124]	[4.611834]	[124]	[43267800]	[43267800]
345_10476	chr6	130993427	130993827	+	1000	113.0	[4.611834, 4.611834]	[133, 168]	[4.611834, 4.611834]	[133, 168]	[130993643, 130993678]	[130993643, 130993678]
345_10478	chr6	159977833	159978233	+	1000	113.0	[8.356634, 9.465482]	[76, 98]	[4.611834, 4.611834]	[76, 98]	[159978007, 159978029]	[159978007, 159978029]
345_1048	chr1	41160469	41160869	+	1000	537.0	[11.270045]	[138]	[11.270045]	[138]	[41160704]	[41160704]
345_10480	chr7	22696692	22697092	+	1000	113.0	[4.611834]	[121]	[4.611834]	[121]	[22696905]	[22696905]
345_10487	chr8	100501614	100502014	+	1000	113.0	[4.611834]	[80]	[8.356634]	[80]	[100501791]	[100501791]
345_10491	chrX	109672272	109672672	+	1000	113.0	[11.270045]	[157]	[11.270045]	[157]	[109672507]	[109672507]
345_10494	chr1	110477071	110477471	+	1000	112.0	[9.465482, 8.356634]	[153, 163]	[4.611834, 4.611834]	[153, 163]	[110477309, 110477319]	[110477309, 110477319]
345_10495	chr1	112955946	112956346	+	1000	112.0	[4.611834, 4.611834]	[136, 155]	[4.611834, 4.611834]	[136, 155]	[112956163, 112956182]	[112956163, 112956182]
345_10499	chr1	185245178	185245578	+	1000	112.0	[4.611834]	[126]	[4.611834]	[126]	[185245394]	[185245394]
345_105	chr9	131331284	131331684	+	1000	735.0	[4.611834, 4.611834]	[92, 137]	[4.611834, 4.611834]	[92, 137]	[131331475, 131331520]	[131331475, 131331520]
345_1050	chr2	10393049	10393449	+	1000	537.0	[4.611834]	[101]	[4.611834]	[101]	[10393248]	[10393248]
345_10500	chr1	204971943	204972343	+	1000	112.0	[4.611834, 4.611834]	[90, 93]	[9.465482, 4.611834]	[90, 93]	[204972128, 204972131]	[204972128, 204972131]
345_10501	chr1	247548093	247548493	+	1000	112.0	[11.270045, 4.611834, 4.611834, 4.611834]	[62, 69, 83, 119]	[11.270045, 4.611834, 4.611834, 4.611834]	[62, 69, 83, 119]	[247548254, 247548261, 247548275, 247548311]	[247548254, 247548261, 247548275, 247548311]
345_10502	chr10	113822132	113822532	+	1000	112.0	[4.611834]	[109]	[4.611834]	[109]	[113822332]	[113822332]
345_10505	chr11	60071644	60072044	+	1000	112.0	[4.611834, 4.611834]	[85, 93]	[5.088419, 4.611834]	[85, 93]	[60071828, 60071836]	[60071828, 60071836]
345_10506	chr11	67906932	67907332	+	1000	112.0	[4.611834, 4.611834]	[108, 118]	[4.611834, 4.611834]	[108, 118]	[67907136, 67907146]	[67907136, 67907146]
345_10507	chr11	69700460	69700860	+	1000	112.0	[4.611834, 4.611834]	[129, 153]	[4.611834, 4.611834]	[129, 153]	[69700668, 69700692]	[69700668, 69700692]
345_10508	chr11	71531327	71531727	+	1000	112.0	[4.611834]	[128]	[4.611834]	[128]	[71531554]	[71531554]
345_10510	chr12	56879763	56880163	+	1000	112.0	[9.465482]	[156]	[4.611834]	[156]	[56880002]	[56880002]
345_10511	chr12	93020688	93021088	+	1000	112.0	[4.611834]	[72]	[5.088419]	[72]	[93020843]	[93020843]
345_10515	chr13	50990066	50990466	+	1000	112.0	[5.088419]	[72]	[4.611834]	[72]	[50990228]	[50990228]
345_10519	chr16	11706036	11706436	+	1000	112.0	[4.611834, 11.270045, 5.088419]	[98, 134, 146]	[9.465482, 11.270045, 4.611834]	[98, 134, 146]	[11706224, 11706260, 11706272]	[11706224, 11706260, 11706272]
345_10520	chr17	29146581	29146981	+	1000	112.0	[4.611834]	[133]	[4.611834]	[133]	[29146808]	[29146808]
345_10523	chr18	11947056	11947456	+	1000	112.0	[4.611834, 4.611834]	[145, 148]	[4.611834, 4.611834]	[145, 148]	[11947281, 11947284]	[11947281, 11947284]
345_10525	chr19	6737878	6738278	+	1000	112.0	[4.611834, 4.611834, 4.611834]	[72, 98, 153]	[4.611834, 9.465482, 4.611834]	[72, 98, 153]	[6738033, 6738059, 6738114]	[6738033, 6738059, 6738114]
345_10529	chr2	11891068	11891468	+	1000	112.0	[4.611834, 4.611834]	[67, 125]	[9.465482, 4.611834]	[67, 125]	[11891221, 11891279]	[11891221, 11891279]
345_10531	chr2	25222782	25223182	+	1000	112.0	[4.611834]	[137]	[4.611834]	[137]	[25223017]	[25223017]
345_10537	chr2	112686553	112686953	+	1000	112.0	[4.611834]	[151]	[4.611834]	[151]	[112686797]	[112686797]
345_10540	chr2	202049844	202050244	+	1000	112.0	[4.611834, 4.611834]	[114, 117]	[4.611834, 4.611834]	[114, 117]	[202050056, 202050059]	[202050056, 202050059]
345_10541	chr20	36368449	36368849	+	1000	112.0	[4.611834, 5.088419, 4.611834]	[72, 86, 112]	[4.611834, 4.611834, 4.611834]	[72, 86, 112]	[36368618, 36368632, 36368658]	[36368618, 36368632, 36368658]
345_10545	chr22	40612220	40612620	+	1000	112.0	[4.611834]	[134]	[4.611834]	[134]	[40612446]	[40612446]
345_10546	chr3	43690786	43691186	+	1000	112.0	[4.611834]	[92]	[4.611834]	[92]	[43690949]	[43690949]
345_1055	chr6	52301320	52301720	+	1000	537.0	[4.611834]	[58]	[4.611834]	[58]	[52301475]	[52301475]
345_10556	chr5	93582895	93583295	+	1000	112.0	[8.356634, 4.611834]	[94, 101]	[4.611834, 4.611834]	[94, 101]	[93583088, 93583095]	[93583088, 93583095]
345_10557	chr5	112208682	112209082	+	1000	112.0	[9.465482, 4.611834, 4.611834]	[84, 90, 108]	[4.611834, 4.611834, 4.611834]	[84, 90, 108]	[112208857, 112208863, 112208881]	[112208857, 112208863, 112208881]
345_1056	chr8	48466522	48466922	+	1000	537.0	[9.465482, 9.465482]	[99, 158]	[4.611834, 4.611834]	[99, 158]	[48466710, 48466769]	[48466710, 48466769]
345_10560	chr6	29011195	29011595	+	1000	112.0	[4.611834, 4.611834]	[116, 134]	[4.611834, 4.611834]	[116, 134]	[29011407, 29011425]	[29011407, 29011425]
345_10562	chr6	116468272	116468672	+	1000	112.0	[4.611834]	[96]	[4.611834]	[96]	[116468463]	[116468463]
345_10564	chr7	12692829	12693229	+	1000	112.0	[4.611834]	[108]	[9.465482]	[108]	[12693021]	[12693021]
345_10566	chr7	156886013	156886413	+	1000	112.0	[4.611834]	[116]	[4.611834]	[116]	[156886220]	[156886220]
345_10567	chr8	30846649	30847049	+	1000	112.0	[4.611834]	[121]	[8.356634]	[121]	[30846862]	[30846862]
345_1057	chr1	27979569	27979969	+	1000	536.0	[4.611834, 4.611834, 4.611834]	[111, 142, 145]	[4.611834, 9.465482, 4.611834]	[111, 142, 145]	[27979779, 27979810, 27979813]	[27979779, 27979810, 27979813]
345_10571	chr9	34396754	34397154	+	1000	112.0	[4.611834]	[106]	[5.088419]	[106]	[34396958]	[34396958]
345_10573	chrUn_KI270442v1	390705	391105	+	1000	112.0	[4.611834]	[80]	[8.356634]	[80]	[390885]	[390885]
345_10574	chrUn_KI270744v1	142252	142652	+	1000	112.0	[9.465482, 5.088419]	[97, 108]	[4.611834, 4.611834]	[97, 108]	[142449, 142460]	[142449, 142460]
345_10576	chrX	108031331	108031731	+	1000	112.0	[9.465482, 4.611834]	[109, 138]	[4.611834, 4.611834]	[109, 138]	[108031539, 108031568]	[108031539, 108031568]
345_10580	chr1	61196505	61196905	+	1000	111.0	[4.611834, 4.611834, 4.611834]	[70, 106, 138]	[8.356634, 4.611834, 4.611834]	[70, 106, 138]	[61196673, 61196709, 61196741]	[61196673, 61196709, 61196741]
345_10581	chr1	65423863	65424263	+	1000	111.0	[9.465482]	[108]	[4.611834]	[108]	[65424063]	[65424063]
345_10583	chr1	114206463	114206863	+	1000	111.0	[4.611834, 4.611834, 11.270045]	[68, 98, 120]	[4.611834, 4.611834, 11.270045]	[68, 98, 120]	[114206631, 114206661, 114206683]	[114206631, 114206661, 114206683]
345_10584	chr1	148385607	148386007	+	1000	111.0	[11.270045]	[134]	[11.270045]	[134]	[148385840]	[148385840]
345_10585	chr1	162419307	162419707	+	1000	111.0	[4.611834]	[96]	[4.611834]	[96]	[162419495]	[162419495]
345_10586	chr1	164692434	164692834	+	1000	111.0	[5.088419]	[107]	[4.611834]	[107]	[164692638]	[164692638]
345_10587	chr1	181893919	181894319	+	1000	111.0	[4.611834]	[101]	[4.611834]	[101]	[181894119]	[181894119]
345_10588	chr1	182274612	182275012	+	1000	111.0	[4.611834]	[85]	[5.088419]	[85]	[182274797]	[182274797]
345_10589	chr1	218345149	218345549	+	1000	111.0	[4.611834, 4.611834]	[105, 112]	[4.611834, 4.611834]	[105, 112]	[218345344, 218345351]	[218345344, 218345351]
345_10591	chr10	43731489	43731889	+	1000	111.0	[4.611834, 4.611834]	[62, 104]	[4.611834, 9.465482]	[62, 104]	[43731649, 43731691]	[43731649, 43731691]
345_10594	chr10	102422107	102422507	+	1000	111.0	[4.611834, 5.088419, 4.611834]	[76, 106, 153]	[4.611834, 4.611834, 4.611834]	[76, 106, 153]	[102422260, 102422290, 102422337]	[102422260, 102422290, 102422337]
345_10595	chr10	102674058	102674458	+	1000	111.0	[11.270045, 4.611834]	[110, 133]	[11.270045, 4.611834]	[110, 133]	[102674263, 102674286]	[102674263, 102674286]
345_10597	chr11	62108858	62109258	+	1000	111.0	[4.611834]	[151]	[4.611834]	[151]	[62109092]	[62109092]
345_1060	chr6	136226626	136227026	+	1000	536.0	[4.611834]	[98]	[9.465482]	[98]	[136226821]	[136226821]
345_10601	chr12	45273764	45274164	+	1000	111.0	[4.611834, 4.611834]	[101, 116]	[4.611834, 8.356634]	[101, 116]	[45273964, 45273979]	[45273964, 45273979]
345_10605	chr14	100406501	100406901	+	1000	111.0	[11.270045]	[93]	[11.270045]	[93]	[100406693]	[100406693]
345_10607	chr17	1792566	1792966	+	1000	111.0	[11.270045]	[125]	[11.270045]	[125]	[1792791]	[1792791]
345_10608	chr17	6915484	6915884	+	1000	111.0	[4.611834]	[97]	[4.611834]	[97]	[6915677]	[6915677]
345_1061	chr7	73612675	73613075	+	1000	536.0	[4.611834]	[130]	[4.611834]	[130]	[73612898]	[73612898]
345_10611	chr18	9915044	9915444	+	1000	111.0	[4.611834, 4.611834]	[57, 145]	[4.611834, 4.611834]	[57, 145]	[9915199, 9915287]	[9915199, 9915287]
345_10613	chr19	11269000	11269400	+	1000	111.0	[9.465482, 9.465482]	[110, 126]	[4.611834, 4.611834]	[110, 126]	[11269207, 11269223]	[11269207, 11269223]
345_10615	chr2	61792361	61792761	+	1000	111.0	[8.356634]	[127]	[4.611834]	[127]	[61792585]	[61792585]
345_10619	chr20	2530196	2530596	+	1000	111.0	[4.611834, 4.611834]	[65, 101]	[4.611834, 9.465482]	[65, 101]	[2530357, 2530393]	[2530357, 2530393]
345_10623	chr22	28779860	28780260	+	1000	111.0	[4.611834, 4.611834]	[105, 108]	[4.611834, 4.611834]	[105, 108]	[28780058, 28780061]	[28780058, 28780061]
345_10627	chr4	38177696	38178096	+	1000	111.0	[4.611834, 4.611834, 4.611834]	[64, 67, 82]	[4.611834, 4.611834, 4.611834]	[64, 67, 82]	[38177859, 38177862, 38177877]	[38177859, 38177862, 38177877]
345_10629	chr4	49217514	49217914	+	1000	111.0	[4.611834]	[68]	[4.611834]	[68]	[49217678]	[49217678]
345_10631	chr4	94152335	94152735	+	1000	111.0	[5.088419]	[105]	[4.611834]	[105]	[94152539]	[94152539]
345_10634	chr5	10485158	10485558	+	1000	111.0	[9.465482, 9.465482]	[116, 145]	[4.611834, 4.611834]	[116, 145]	[10485364, 10485393]	[10485364, 10485393]
345_10635	chr5	96930014	96930414	+	1000	111.0	[4.611834]	[83]	[5.088419]	[83]	[96930191]	[96930191]
345_10636	chr5	124773774	124774174	+	1000	111.0	[11.270045]	[105]	[11.270045]	[105]	[124773975]	[124773975]
345_10639	chr6	15152726	15153126	+	1000	111.0	[4.611834, 4.611834]	[92, 137]	[4.611834, 9.465482]	[92, 137]	[15152907, 15152952]	[15152907, 15152952]
345_1064	chr12	51368667	51369067	+	1000	535.0	[4.611834]	[121]	[4.611834]	[121]	[51368885]	[51368885]
345_10640	chr6	16168798	16169198	+	1000	111.0	[5.088419]	[68]	[4.611834]	[68]	[16168956]	[16168956]
345_10649	chr8	38024695	38025095	+	1000	111.0	[4.611834]	[75]	[4.611834]	[75]	[38024865]	[38024865]
345_1065	chr2	38364179	38364579	+	1000	535.0	[4.611834]	[91]	[4.611834]	[91]	[38364368]	[38364368]
345_10650	chr8	89650212	89650612	+	1000	111.0	[11.270045]	[74]	[11.270045]	[74]	[89650373]	[89650373]
345_10651	chr8	105574029	105574429	+	1000	111.0	[4.611834]	[97]	[4.611834]	[97]	[105574217]	[105574217]
345_10652	chr9	19901550	19901950	+	1000	111.0	[4.611834]	[63]	[4.611834]	[63]	[19901704]	[19901704]
345_10654	chr9	111970724	111971124	+	1000	111.0	[4.611834, 4.611834, 4.611834]	[93, 118, 150]	[4.611834, 5.088419, 4.611834]	[93, 118, 150]	[111970913, 111970938, 111970970]	[111970913, 111970938, 111970970]
345_10655	chr1	22021104	22021504	+	1000	110.0	[9.465482]	[99]	[4.611834]	[99]	[22021301]	[22021301]
345_10657	chr1	43002762	43003162	+	1000	110.0	[4.611834, 5.088419]	[91, 107]	[4.611834, 4.611834]	[91, 107]	[43002950, 43002966]	[43002950, 43002966]
345_10658	chr1	99768988	99769388	+	1000	110.0	[4.611834, 8.356634]	[79, 143]	[4.611834, 4.611834]	[79, 143]	[99769156, 99769220]	[99769156, 99769220]
345_10663	chr1	176460946	176461346	+	1000	110.0	[9.465482]	[82]	[4.611834]	[82]	[176461122]	[176461122]
345_10665	chr1	236097123	236097523	+	1000	110.0	[5.088419, 5.088419, 5.088419]	[95, 124, 182]	[4.611834, 4.611834, 4.611834]	[95, 124, 182]	[236097280, 236097309, 236097367]	[236097280, 236097309, 236097367]
345_10669	chr10	80772538	80772938	+	1000	110.0	[4.611834]	[152]	[4.611834]	[152]	[80772780]	[80772780]
345_1067	chr4	48126671	48127071	+	1000	535.0	[4.611834, 4.611834, 4.611834]	[71, 111, 140]	[4.611834, 4.611834, 5.088419]	[71, 111, 140]	[48126841, 48126881, 48126910]	[48126841, 48126881, 48126910]
345_10670	chr10	95517517	95517917	+	1000	110.0	[11.270045, 11.270045]	[81, 110]	[11.270045, 11.270045]	[81, 110]	[95517693, 95517722]	[95517693, 95517722]
345_10671	chr10	96858634	96859034	+	1000	110.0	[9.465482, 4.611834]	[112, 134]	[4.611834, 9.465482]	[112, 134]	[96858844, 96858866]	[96858844, 96858866]
345_10674	chr11	13826902	13827302	+	1000	110.0	[9.465482, 9.465482, 11.270045]	[101, 108, 143]	[4.611834, 4.611834, 11.270045]	[101, 108, 143]	[13827093, 13827100, 13827135]	[13827093, 13827100, 13827135]
345_10679	chr12	76871017	76871417	+	1000	110.0	[4.611834, 4.611834]	[138, 145]	[4.611834, 4.611834]	[138, 145]	[76871252, 76871259]	[76871252, 76871259]
345_1068	chr4	78621404	78621804	+	1000	535.0	[4.611834, 9.465482]	[57, 128]	[4.611834, 4.611834]	[57, 128]	[78621561, 78621632]	[78621561, 78621632]
345_10681	chr13	86882792	86883192	+	1000	110.0	[5.088419]	[83]	[4.611834]	[83]	[86882958]	[86882958]
345_10683	chr14	54597723	54598123	+	1000	110.0	[4.611834]	[133]	[9.465482]	[133]	[54597935]	[54597935]
345_10686	chr15	67920817	67921217	+	1000	110.0	[4.611834]	[106]	[4.611834]	[106]	[67921018]	[67921018]
345_10688	chr16	18989001	18989401	+	1000	110.0	[4.611834]	[157]	[4.611834]	[157]	[18989251]	[18989251]
345_10689	chr17	5237466	5237866	+	1000	110.0	[4.611834, 4.611834, 4.611834, 4.611834]	[75, 87, 90, 136]	[9.465482, 5.088419, 4.611834, 4.611834]	[75, 87, 90, 136]	[5237628, 5237640, 5237643, 5237689]	[5237628, 5237640, 5237643, 5237689]
345_1069	chr5	65967278	65967678	+	1000	535.0	[9.465482, 4.611834]	[104, 111]	[4.611834, 4.611834]	[104, 111]	[65967482, 65967489]	[65967482, 65967489]
345_10690	chr17	15979023	15979423	+	1000	110.0	[4.611834]	[91]	[9.465482]	[91]	[15979214]	[15979214]
345_10691	chr17	42518467	42518867	+	1000	110.0	[5.088419, 4.611834, 4.611834]	[118, 141, 167]	[4.611834, 4.611834, 9.465482]	[118, 141, 167]	[42518669, 42518692, 42518718]	[42518669, 42518692, 42518718]
