#PeakID(python identify_motif.py ./ENCODE_processed_files/PBX2_idr.fa PBX2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
919_11510	chr9	130187122	130187522	+	831	26.0	[]	[]	[7.5889]	[126]	[]	[130187345]
919_11531	chrX	136779400	136779800	+	781	26.0	[]	[]	[12.843303]	[126]	[]	[136779615]
919_1154	chr10	5480539	5480939	+	1000	94.0	[13.767965]	[105]	[]	[]	[5480744]	[]
919_1155	chr11	67428288	67428688	+	1000	94.0	[]	[]	[13.096307]	[102]	[]	[67428490]
919_11568	chr1	27556278	27556678	+	805	25.0	[]	[]	[9.734841]	[186]	[]	[27556471]
919_11577	chr1	39117095	39117495	+	702	25.0	[6.8505144]	[179]	[]	[]	[39117341]	[]
919_1158	chr16	84190865	84191265	+	1000	94.0	[]	[]	[11.295278]	[102]	[]	[84191066]
919_11604	chr1	109483238	109483638	+	776	25.0	[10.222199]	[151]	[8.001171]	[109]	[109483447]	[109483405]
919_11606	chr1	110058005	110058405	+	603	25.0	[7.249742]	[98]	[]	[]	[110058190]	[]
919_11623	chr1	160743216	160743616	+	725	25.0	[10.434889]	[97]	[]	[]	[160743399]	[]
919_11625	chr1	167043979	167044379	+	690	25.0	[9.703858]	[150]	[]	[]	[167044134]	[]
919_11647	chr1	225922419	225922819	+	701	25.0	[]	[]	[10.2141905]	[140]	[]	[225922634]
919_11649	chr1	226779526	226779926	+	634	25.0	[13.767965]	[179]	[]	[]	[226779769]	[]
919_11664	chr10	21525348	21525748	+	748	25.0	[8.655526]	[129]	[]	[]	[21525557]	[]
919_1167	chr6	79233783	79234183	+	1000	94.0	[15.3284025]	[88]	[]	[]	[79233970]	[]
919_11680	chr10	73886891	73887291	+	602	25.0	[]	[]	[13.096307]	[124]	[]	[73887098]
919_11704	chr11	64877460	64877860	+	600	25.0	[9.456024]	[153]	[]	[]	[64877648]	[]
919_11719	chr11	107565156	107565556	+	603	25.0	[13.547267]	[134]	[]	[]	[107565355]	[]
919_11726	chr12	46431892	46432292	+	755	25.0	[]	[]	[10.434889]	[105]	[]	[46432095]
919_1173	chr12	57078850	57079250	+	1000	93.0	[7.8151984]	[78]	[]	[]	[57079028]	[]
919_11740	chr12	102879108	102879508	+	714	25.0	[]	[]	[7.750059]	[135]	[]	[102879321]
919_11749	chr12	123742933	123743333	+	685	25.0	[]	[]	[9.765003]	[100]	[]	[123743122]
919_11769	chr13	90188043	90188443	+	721	25.0	[13.767965]	[129]	[]	[]	[90188214]	[]
919_1177	chr20	58850758	58851158	+	1000	93.0	[11.995326]	[119]	[]	[]	[58850967]	[]
919_11785	chr13	91135936	91136336	+	760	25.0	[]	[]	[8.887406]	[161]	[]	[91136172]
919_11787	chr13	91187118	91187518	+	668	25.0	[]	[]	[6.719383]	[178]	[]	[91187361]
919_1180	chr6	157529248	157529648	+	1000	93.0	[15.3284025]	[94]	[8.069627]	[85]	[157529435]	[157529426]
919_1181	chr9	2014941	2015341	+	1000	93.0	[10.748932]	[111]	[]	[]	[2015146]	[]
919_11818	chr13	93288852	93289252	+	565	25.0	[11.98683]	[197]	[]	[]	[93289075]	[]
919_11825	chr13	110412268	110412668	+	795	25.0	[]	[]	[6.9739804]	[108]	[]	[110412449]
919_11826	chr13	112708504	112708904	+	713	25.0	[11.295278]	[61]	[13.767965]	[89]	[112708665]	[112708693]
919_1183	chr1	182257433	182257833	+	1000	92.0	[7.990104]	[76]	[12.034296]	[101]	[182257604]	[182257629]
919_1184	chr10	102245122	102245522	+	1000	92.0	[]	[]	[13.767965]	[105]	[]	[102245318]
919_11843	chr15	89673159	89673559	+	640	25.0	[]	[]	[10.434889]	[104]	[]	[89673363]
919_1185	chr11	16372396	16372796	+	1000	92.0	[13.767965]	[99]	[]	[]	[16372587]	[]
919_11851	chr16	2340926	2341326	+	694	25.0	[]	[]	[6.9739804]	[178]	[]	[2341170]
919_11853	chr16	4404455	4404855	+	818	25.0	[7.417628]	[114]	[]	[]	[4404666]	[]
919_11862	chr16	30557942	30558342	+	650	25.0	[]	[]	[7.760843]	[210]	[]	[30558189]
919_11866	chr16	57803255	57803655	+	644	25.0	[]	[]	[7.5889]	[85]	[]	[57803414]
919_1187	chr12	8026502	8026902	+	1000	92.0	[]	[]	[7.597396]	[139]	[]	[8026729]
919_11872	chr16	68374147	68374547	+	640	25.0	[]	[]	[11.98683]	[129]	[]	[68374370]
919_11876	chr16	85156407	85156807	+	726	25.0	[]	[]	[7.6186666]	[81]	[]	[85156568]
919_11888	chr17	30728595	30728995	+	705	25.0	[8.833028]	[90]	[]	[]	[30728779]	[]
919_11889	chr17	37488959	37489359	+	764	25.0	[6.880627]	[161]	[]	[]	[37489153]	[]
919_1189	chr13	110615249	110615649	+	1000	92.0	[]	[]	[15.3284025]	[111]	[]	[110615452]
919_11899	chr17	49190946	49191346	+	606	25.0	[]	[]	[13.767965]	[104]	[]	[49191133]
919_11907	chr17	75405677	75406077	+	703	25.0	[8.880494]	[180]	[]	[]	[75405910]	[]
919_11908	chr17	76613052	76613452	+	686	25.0	[]	[]	[11.019517]	[141]	[]	[76613266]
919_1193	chr17	49788913	49789313	+	1000	92.0	[7.597396]	[111]	[]	[]	[49789115]	[]
919_11936	chr19	14537289	14537689	+	674	25.0	[7.760843]	[91]	[]	[]	[14537458]	[]
919_11943	chr19	38652283	38652683	+	748	25.0	[7.94979]	[102]	[10.434889]	[113]	[38652468]	[38652479]
919_11953	chr19	49869550	49869950	+	570	25.0	[9.510227]	[128]	[]	[]	[49869770]	[]
919_11964	chr2	15591711	15592111	+	684	25.0	[]	[]	[10.077273]	[149]	[]	[15591880]
919_11970	chr2	43331282	43331682	+	799	25.0	[8.013846]	[180]	[8.013846]	[124]	[43331528]	[43331472]
919_11973	chr2	61575499	61575899	+	740	25.0	[]	[]	[8.942274]	[107]	[]	[61575694]
919_1198	chr22	35299955	35300355	+	1000	92.0	[15.3284025]	[86]	[]	[]	[35300138]	[]
919_11983	chr2	119759420	119759820	+	757	25.0	[]	[]	[7.953706]	[137]	[]	[119759637]
919_11995	chr2	226791517	226791917	+	761	25.0	[7.597396]	[97]	[]	[]	[226791713]	[]
919_11996	chr20	4192623	4193023	+	734	25.0	[15.3284025]	[92]	[]	[]	[4192805]	[]
919_11997	chr20	31822667	31823067	+	776	25.0	[11.98683]	[57]	[]	[]	[31822824]	[]
919_12	chrM	5192	5592	+	1000	620.0	[7.0993586]	[160]	[]	[]	[5408]	[]
919_120	chr6	110874476	110874876	+	1000	271.0	[15.3284025]	[101]	[]	[]	[110874675]	[]
919_12001	chr20	41116204	41116604	+	709	25.0	[7.457406]	[88]	[]	[]	[41116380]	[]
919_12004	chr20	63819615	63820015	+	716	25.0	[7.279904]	[116]	[13.096307]	[132]	[63819807]	[63819823]
919_12005	chr21	33542622	33543022	+	551	25.0	[10.611208]	[71]	[]	[]	[33542776]	[]
919_12013	chr22	19070735	19071135	+	676	25.0	[]	[]	[7.9084163]	[142]	[]	[19070915]
919_12038	chr22	19979537	19979937	+	689	25.0	[7.417628]	[196]	[]	[]	[19979742]	[]
919_1204	chr8	101051681	101052081	+	1000	92.0	[]	[]	[11.315171, 8.661762, 8.129065]	[102, 129, 146]	[]	[101051881, 101051908, 101051925]
919_12049	chr22	20424171	20424571	+	542	25.0	[7.760843]	[245]	[]	[]	[20424417]	[]
919_1205	chr9	127245147	127245547	+	1000	92.0	[7.6864405]	[98]	[]	[]	[127245336]	[]
919_1207	chr1	116420356	116420756	+	1000	91.0	[11.2828665]	[109]	[8.887406]	[156]	[116420559]	[116420606]
919_12076	chr3	4741563	4741963	+	739	25.0	[7.6554127]	[188]	[]	[]	[4741764]	[]
919_12083	chr3	12839529	12839929	+	691	25.0	[]	[]	[7.94979]	[190]	[]	[12839739]
919_12084	chr3	12862333	12862733	+	729	25.0	[10.1405115]	[141]	[]	[]	[12862522]	[]
919_1209	chr11	4094524	4094924	+	1000	91.0	[]	[]	[11.315171]	[111]	[]	[4094729]
919_1210	chr11	6568523	6568923	+	1000	91.0	[15.3284025]	[106]	[]	[]	[6568728]	[]
919_12104	chr3	56467089	56467489	+	758	25.0	[7.2810874]	[92]	[15.3284025]	[109]	[56467277]	[56467294]
919_1213	chr12	31073958	31074358	+	1000	91.0	[15.3284025]	[91]	[]	[]	[31074148]	[]
919_12149	chr5	132323174	132323574	+	774	25.0	[8.464807]	[103]	[]	[]	[132323374]	[]
919_12155	chr5	140180052	140180452	+	709	25.0	[]	[]	[13.767965]	[117]	[]	[140180238]
919_1216	chr16	2212500	2212900	+	1000	91.0	[13.096307]	[105]	[]	[]	[2212702]	[]
919_12189	chr6	30645978	30646378	+	696	25.0	[]	[]	[7.483721]	[97]	[]	[30646173]
919_12191	chr6	30914327	30914727	+	673	25.0	[]	[]	[7.9622016, 6.7459693]	[179, 220]	[]	[30914524, 30914565]
919_12193	chr6	31585429	31585829	+	772	25.0	[]	[]	[7.5815454]	[168]	[]	[31585618]
919_12202	chr6	34391654	34392054	+	561	25.0	[8.013846]	[143]	[8.664022]	[65]	[34391886]	[34391808]
919_12210	chr6	43744003	43744403	+	575	25.0	[13.767965]	[103]	[]	[]	[43744190]	[]
919_12216	chr6	56542820	56543220	+	576	25.0	[7.953706]	[110]	[]	[]	[56543021]	[]
919_12235	chr6	156780321	156780721	+	694	25.0	[7.597396]	[168]	[]	[]	[156780553]	[]
919_12237	chr6	157824033	157824433	+	709	25.0	[]	[]	[7.5889]	[100]	[]	[157824221]
919_12240	chr6	159048760	159049160	+	724	25.0	[8.4530525]	[191]	[9.765003]	[205]	[159048988]	[159049002]
919_12243	chr6	163640561	163640961	+	577	25.0	[]	[]	[8.810179]	[103]	[]	[163640735]
919_12245	chr6	164274579	164274979	+	726	25.0	[]	[]	[13.096307, 8.4295225]	[72, 102]	[]	[164274746, 164274776]
919_12256	chr7	66879322	66879722	+	786	25.0	[7.249742]	[156]	[7.59513]	[120]	[66879543]	[66879507]
919_12259	chr7	73738429	73738829	+	711	25.0	[7.560086]	[116]	[]	[]	[73738638]	[]
919_12263	chr7	99643444	99643844	+	765	25.0	[]	[]	[11.995326]	[82]	[]	[99643623]
919_12268	chr7	101411128	101411528	+	777	25.0	[7.249742]	[133]	[]	[]	[101411358]	[]
919_1227	chr1	24419194	24419594	+	1000	90.0	[7.060389]	[53]	[8.887406]	[90]	[24419346]	[24419383]
919_12275	chr7	112480617	112481017	+	690	25.0	[]	[]	[8.698377]	[201]	[]	[112480863]
919_12279	chr7	128267473	128267873	+	704	25.0	[]	[]	[7.2086043]	[170]	[]	[128267693]
919_1228	chr1	159177281	159177681	+	1000	90.0	[8.655526]	[101]	[]	[]	[159177475]	[]
919_12288	chr7	133947395	133947795	+	688	25.0	[]	[]	[15.3284025]	[124]	[]	[133947589]
919_1229	chr10	25766724	25767124	+	1000	90.0	[]	[]	[15.3284025]	[103]	[]	[25766926]
919_12298	chr7	142961980	142962380	+	772	25.0	[]	[]	[8.721576]	[151]	[]	[142962208]
919_1230	chr11	44899950	44900350	+	1000	90.0	[]	[]	[8.270616, 11.98683]	[97, 101]	[]	[44900145, 44900149]
919_12302	chr7	150369787	150370187	+	592	25.0	[8.231745]	[197]	[]	[]	[150370001]	[]
919_1231	chr12	55996894	55997294	+	1000	90.0	[11.98683]	[105]	[]	[]	[55997096]	[]
919_12328	chr8	130329849	130330249	+	687	25.0	[]	[]	[10.1405115]	[93]	[]	[130330042]
919_1233	chr17	30824572	30824972	+	1000	90.0	[11.019517]	[110]	[]	[]	[30824780]	[]
919_12337	chr9	112180332	112180732	+	720	25.0	[]	[]	[7.953706]	[142]	[]	[112180563]
919_12338	chr9	112379632	112380032	+	770	25.0	[10.01349]	[220]	[]	[]	[112379861]	[]
919_12340	chr9	120812418	120812818	+	735	25.0	[]	[]	[7.963974]	[113]	[]	[120812587]
919_12365	chr9	137618295	137618695	+	671	25.0	[6.8814974]	[59]	[]	[]	[137618446]	[]
919_12375	chrX	10178903	10179303	+	694	25.0	[6.6958528]	[159]	[]	[]	[10179104]	[]
919_12376	chrX	47144943	47145343	+	735	25.0	[]	[]	[11.995326]	[108]	[]	[47145144]
919_124	chr10	102502011	102502411	+	1000	268.0	[6.920084, 9.514142]	[68, 146]	[7.597396]	[85]	[102502177, 102502255]	[102502194]
919_1240	chr7	149028350	149028750	+	1000	90.0	[8.976292, 7.0062857]	[93, 135]	[]	[]	[149028542, 149028584]	[]
919_12421	chr1	28509843	28510243	+	733	24.0	[8.661762]	[109]	[7.365663]	[128]	[28510007]	[28510026]
919_12427	chr1	30184588	30184988	+	547	24.0	[7.0993586]	[151]	[]	[]	[30184809]	[]
919_12451	chr1	54376688	54377088	+	660	24.0	[7.990104]	[154]	[6.9043694, 6.682185]	[118, 145]	[54376918]	[54376882, 54376909]
919_12460	chr1	112804191	112804591	+	663	24.0	[]	[]	[6.8464055]	[162]	[]	[112804421]
919_12467	chr1	146021780	146022180	+	681	24.0	[8.270616]	[91]	[6.880627]	[124]	[146021959]	[146021992]
919_12475	chr1	156768269	156768669	+	627	24.0	[7.757864]	[114]	[]	[]	[156768483]	[]
919_12481	chr1	169421374	169421774	+	633	24.0	[13.767965]	[144]	[]	[]	[169421589]	[]
919_12492	chr1	183609308	183609708	+	708	24.0	[8.661762]	[144]	[]	[]	[183609490]	[]
919_125	chr1	150487133	150487533	+	1000	267.0	[8.653753]	[102]	[]	[]	[150487330]	[]
919_1252	chr18	9017329	9017729	+	1000	89.0	[]	[]	[11.995326]	[102]	[]	[9017529]
919_12527	chr1	234772298	234772698	+	543	24.0	[8.270616]	[109]	[]	[]	[234772503]	[]
919_12542	chr10	49278348	49278748	+	745	24.0	[]	[]	[8.069627]	[67]	[]	[49278509]
919_12550	chr10	73232864	73233264	+	625	24.0	[]	[]	[6.8464055]	[88]	[]	[73233037]
919_12560	chr11	7651165	7651565	+	615	24.0	[7.1035852, 8.942274]	[69, 134]	[6.7459693, 6.951835]	[67, 115]	[7651331, 7651396]	[7651329, 7651377]
919_12579	chr11	108593517	108593917	+	583	24.0	[10.693923, 9.180952]	[109, 123]	[]	[]	[108593710, 108593724]	[]
919_1258	chr4	185209307	185209707	+	1000	89.0	[]	[]	[13.767965]	[103]	[]	[185209508]
919_12581	chr11	119087772	119088172	+	746	24.0	[6.7459693]	[95]	[]	[]	[119087947]	[]
919_12582	chr12	6765578	6765978	+	699	24.0	[]	[]	[13.547267]	[96]	[]	[6765769]
919_1259	chr6	137867543	137867943	+	1000	89.0	[11.2828665]	[99]	[]	[]	[137867740]	[]
919_12595	chr12	113582412	113582812	+	640	24.0	[7.279904]	[131]	[]	[]	[113582634]	[]
919_126	chr2	112275285	112275685	+	1000	267.0	[11.019517]	[91]	[]	[]	[112275476]	[]
919_1260	chr7	135650793	135651193	+	1000	89.0	[8.34459, 11.98683]	[91, 118]	[7.750059]	[141]	[135650973, 135651000]	[135651023]
919_12602	chr13	30892883	30893283	+	578	24.0	[7.1035852]	[117]	[6.7459693]	[115]	[30893080]	[30893078]
919_12608	chr13	89858905	89859305	+	643	24.0	[7.09214]	[87]	[]	[]	[89859065]	[]
919_1262	chr1	150515395	150515795	+	1000	88.0	[]	[]	[9.063183]	[106]	[]	[150515598]
919_1263	chr1	151311531	151311931	+	1000	88.0	[11.997098]	[82]	[9.370035]	[147]	[151311692]	[151311757]
919_12632	chr13	90939985	90940385	+	583	24.0	[8.34459, 10.245942]	[58, 75]	[6.8505144]	[134]	[90940136, 90940153]	[90940212]
919_12637	chr13	91212218	91212618	+	640	24.0	[15.3284025]	[192]	[]	[]	[91212449]	[]
919_1264	chr1	153920440	153920840	+	1000	88.0	[]	[]	[7.09214]	[119]	[]	[153920655]
919_12647	chr13	91603216	91603616	+	685	24.0	[12.034296, 7.5815454]	[195, 226]	[]	[]	[91603418, 91603449]	[]
919_12656	chr13	92677344	92677744	+	697	24.0	[8.664022]	[184]	[]	[]	[92677559]	[]
919_1266	chr12	54280289	54280689	+	1000	88.0	[]	[]	[6.8908954]	[94]	[]	[54280478]
919_12662	chr13	93360111	93360511	+	693	24.0	[6.951835]	[185]	[10.2141905]	[164]	[93360308]	[93360287]
919_12668	chr14	24094446	24094846	+	667	24.0	[]	[]	[8.653753]	[163]	[]	[24094687]
919_12672	chr14	75254874	75255274	+	696	24.0	[10.614163]	[119]	[]	[]	[75255090]	[]
919_12674	chr14	96584116	96584516	+	659	24.0	[11.98683]	[142]	[8.655526]	[172]	[96584330]	[96584360]
919_1268	chr13	97222005	97222405	+	1000	88.0	[]	[]	[13.096307]	[120]	[]	[97222209]
919_12687	chr15	51830067	51830467	+	645	24.0	[9.531195]	[172]	[]	[]	[51830293]	[]
919_1269	chr14	21103548	21103948	+	1000	88.0	[9.45908]	[99]	[]	[]	[21103744]	[]
919_127	chr7	65373510	65373910	+	1000	266.0	[]	[]	[11.98683, 9.45908]	[90, 129]	[]	[65373689, 65373728]
919_1270	chr14	68792966	68793366	+	1000	88.0	[15.3284025]	[111]	[]	[]	[68793172]	[]
919_1271	chr14	103333917	103334317	+	1000	88.0	[8.000483]	[106]	[]	[]	[103334108]	[]
919_12710	chr16	31033815	31034215	+	628	24.0	[]	[]	[8.664022]	[77]	[]	[31033989]
919_12711	chr16	31073041	31073441	+	680	24.0	[9.734841]	[158]	[]	[]	[31073242]	[]
919_1272	chr16	53435328	53435728	+	1000	88.0	[8.4530525]	[126]	[]	[]	[53435553]	[]
919_12724	chr16	87720480	87720880	+	598	24.0	[7.0993586]	[197]	[]	[]	[87720704]	[]
919_12725	chr16	88452827	88453227	+	563	24.0	[7.2820473]	[97]	[]	[]	[88453018]	[]
919_12729	chr17	4833183	4833583	+	609	24.0	[]	[]	[10.077273]	[140]	[]	[4833412]
919_12742	chr17	55751273	55751673	+	621	24.0	[9.180952]	[183]	[]	[]	[55751508]	[]
919_12746	chr17	77873125	77873525	+	648	24.0	[]	[]	[7.2307167]	[117]	[]	[77873311]
919_12759	chr18	3603499	3603899	+	637	24.0	[]	[]	[7.2086043]	[214]	[]	[3603736]
919_12761	chr18	3655325	3655725	+	711	24.0	[9.765003]	[134]	[10.434889]	[128]	[3655520]	[3655514]
919_12765	chr18	23515905	23516305	+	642	24.0	[6.8814974]	[82]	[7.6186666]	[71]	[23516077]	[23516066]
919_12767	chr18	55477899	55478299	+	689	24.0	[]	[]	[7.2239294]	[158]	[]	[55478132]
919_12768	chr18	57820074	57820474	+	631	24.0	[8.787421]	[124]	[]	[]	[57820294]	[]
919_12784	chr19	9792587	9792987	+	705	24.0	[]	[]	[8.534417]	[96]	[]	[9792778]
919_12795	chr19	35716927	35717327	+	754	24.0	[8.810179]	[127]	[]	[]	[35717131]	[]
919_128	chr9	128067286	128067686	+	1000	266.0	[]	[]	[8.138656]	[87]	[]	[128067466]
919_1281	chr22	22770259	22770659	+	1000	88.0	[]	[]	[8.7029915]	[154]	[]	[22770508]
919_12828	chr2	62505776	62506176	+	647	24.0	[]	[]	[8.231745]	[187]	[]	[62506020]
919_12829	chr2	67650749	67651149	+	699	24.0	[6.6969604]	[72]	[]	[]	[67650913]	[]
919_12830	chr2	74120313	74120713	+	684	24.0	[7.3688555]	[107]	[]	[]	[74120492]	[]
919_12831	chr2	74439179	74439579	+	675	24.0	[7.9622016]	[154]	[7.953706]	[216]	[74439364]	[74439426]
919_12833	chr2	74503112	74503512	+	649	24.0	[8.270616]	[155]	[]	[]	[74503329]	[]
919_12840	chr2	167962420	167962820	+	674	24.0	[7.6186666]	[99]	[]	[]	[167962619]	[]
919_12843	chr2	171081492	171081892	+	619	24.0	[8.155379]	[159]	[]	[]	[171081729]	[]
919_12846	chr2	171999396	171999796	+	552	24.0	[8.653753]	[74]	[]	[]	[171999558]	[]
919_12847	chr2	173869228	173869628	+	668	24.0	[]	[]	[6.8849363]	[126]	[]	[173869428]
919_12853	chr2	217247477	217247877	+	666	24.0	[11.295278, 8.721576]	[108, 120]	[]	[]	[217247685, 217247697]	[]
919_12855	chr20	298245	298645	+	603	24.0	[7.4669967]	[104]	[]	[]	[298443]	[]
919_12856	chr20	13786056	13786456	+	642	24.0	[15.3284025]	[104]	[7.3489094]	[146]	[13786255]	[13786297]
919_1286	chr9	124392740	124393140	+	1000	88.0	[6.880627]	[77]	[7.7142496]	[151]	[124392915]	[124392989]
919_12866	chr20	53141640	53142040	+	641	24.0	[]	[]	[7.983867]	[59]	[]	[53141791]
919_12867	chr20	53677996	53678396	+	590	24.0	[]	[]	[9.703858]	[120]	[]	[53678151]
919_1287	chr1	38783527	38783927	+	1000	87.0	[]	[]	[7.1611385, 15.3284025]	[95, 114]	[]	[38783715, 38783734]
919_1288	chr10	72935370	72935770	+	1000	87.0	[]	[]	[13.767965]	[123]	[]	[72935583]
919_1291	chr17	58492563	58492963	+	1000	87.0	[]	[]	[12.034296]	[114]	[]	[58492768]
919_12933	chr3	4740285	4740685	+	639	24.0	[7.3998165]	[132]	[]	[]	[4740480]	[]
919_12947	chr3	37860697	37861097	+	643	24.0	[]	[]	[7.483721]	[165]	[]	[37860913]
919_12951	chr3	42749926	42750326	+	627	24.0	[]	[]	[8.70122]	[131]	[]	[42750128]
919_12954	chr3	122384039	122384439	+	618	24.0	[8.685505]	[134]	[]	[]	[122384192]	[]
919_12956	chr3	136675118	136675518	+	697	24.0	[13.767965]	[146]	[]	[]	[136675341]	[]
919_12959	chr3	183499407	183499807	+	653	24.0	[]	[]	[8.290325]	[126]	[]	[183499615]
919_12960	chr3	183785854	183786254	+	679	24.0	[]	[]	[10.242963, 7.3489094]	[101, 121]	[]	[183786054, 183786074]
919_12964	chr3	195804002	195804402	+	697	24.0	[]	[]	[7.365663]	[137]	[]	[195804183]
919_12980	chr4	99030375	99030775	+	643	24.0	[13.767965]	[118]	[]	[]	[99030578]	[]
919_12984	chr4	134327412	134327812	+	549	24.0	[]	[]	[11.295278]	[121]	[]	[134327613]
919_12987	chr4	159155119	159155519	+	655	24.0	[15.3284025]	[99]	[]	[]	[159155308]	[]
919_12993	chr5	14664251	14664651	+	575	24.0	[]	[]	[7.2781315]	[181]	[]	[14664484]
919_13003	chr5	94111118	94111518	+	678	24.0	[]	[]	[7.9622016]	[117]	[]	[94111330]
919_13004	chr5	96936631	96937031	+	605	24.0	[8.580075]	[172]	[7.299099]	[120]	[96936869]	[96936817]
919_13007	chr5	129051263	129051663	+	609	24.0	[]	[]	[7.5147405]	[64]	[]	[129051416]
919_1301	chr4	123396522	123396922	+	1000	87.0	[15.3284025]	[99]	[]	[]	[123396720]	[]
919_13013	chr5	148383704	148384104	+	665	24.0	[6.6607985]	[137]	[]	[]	[148383884]	[]
919_1304	chr7	135929714	135930114	+	1000	87.0	[]	[]	[6.7459693]	[141]	[]	[135929955]
919_13044	chr6	33583582	33583982	+	564	24.0	[7.953706]	[124]	[]	[]	[33583791]	[]
919_13054	chr6	39137301	39137701	+	552	24.0	[]	[]	[9.514142]	[94]	[]	[39137473]
919_1306	chr7	151709680	151710080	+	1000	87.0	[8.580075, 13.767965, 11.315171, 8.655526, 8.655526, 9.45908]	[58, 68, 92, 113, 119, 144]	[]	[]	[151709838, 151709848, 151709872, 151709893, 151709899, 151709924]	[]
919_1307	chr9	70413845	70414245	+	1000	87.0	[]	[]	[9.76323]	[106]	[]	[70414048]
919_13075	chr6	108261367	108261767	+	659	24.0	[7.419928]	[212]	[]	[]	[108261608]	[]
919_13084	chr6	149043414	149043814	+	573	24.0	[]	[]	[10.077273]	[144]	[]	[149043658]
919_13092	chr7	7989135	7989535	+	649	24.0	[6.8828864]	[83]	[9.511999]	[122]	[7989312]	[7989351]
919_13093	chr7	24477877	24478277	+	667	24.0	[13.096307]	[122]	[]	[]	[24478095]	[]
919_13098	chr7	67021214	67021614	+	624	24.0	[9.370035, 7.6729317]	[84, 88]	[]	[]	[67021376, 67021380]	[]
919_131	chr1	150629000	150629400	+	1000	264.0	[13.767965]	[132]	[]	[]	[150629224]	[]
919_13106	chr7	84847747	84848147	+	551	24.0	[]	[]	[13.096307]	[104]	[]	[84847943]
919_1311	chr1	24416800	24417200	+	1000	86.0	[15.3284025]	[90]	[]	[]	[24416990]	[]
919_13111	chr7	99831577	99831977	+	660	24.0	[9.76323]	[124]	[]	[]	[99831783]	[]
919_13115	chr7	100955266	100955666	+	631	24.0	[]	[]	[9.549196]	[148]	[]	[100955484]
919_13116	chr7	100956508	100956908	+	592	24.0	[7.417628]	[235]	[]	[]	[100956751]	[]
919_13117	chr7	102890423	102890823	+	646	24.0	[]	[]	[9.765003]	[150]	[]	[102890598]
919_13119	chr7	103657489	103657889	+	556	24.0	[6.920084]	[62]	[]	[]	[103657645]	[]
919_13123	chr7	106465088	106465488	+	694	24.0	[]	[]	[7.9820952]	[169]	[]	[106465291]
919_13139	chr7	120805864	120806264	+	583	24.0	[8.161369]	[101]	[]	[]	[120806060]	[]
919_13141	chr7	125062048	125062448	+	688	24.0	[9.76323]	[106]	[]	[]	[125062252]	[]
919_13160	chr7	142808674	142809074	+	571	24.0	[8.661762]	[206]	[]	[]	[142808885]	[]
919_13163	chr7	149735258	149735658	+	727	24.0	[7.2781315]	[138]	[]	[]	[149735431]	[]
919_1317	chr10	133278422	133278822	+	1000	86.0	[11.315171]	[102]	[]	[]	[133278619]	[]
919_13178	chr7	158821617	158822017	+	568	24.0	[]	[]	[7.1035852]	[147]	[]	[158821845]
919_13184	chr8	37763529	37763929	+	652	24.0	[]	[]	[11.019517]	[88]	[]	[37763716]
919_13185	chr8	42051767	42052167	+	543	24.0	[8.161369]	[103]	[]	[]	[42051957]	[]
919_13196	chr9	6630528	6630928	+	656	24.0	[12.034296]	[115]	[15.3284025]	[92]	[6630736]	[6630713]
919_13199	chr9	97954557	97954957	+	652	24.0	[]	[]	[7.09214]	[136]	[]	[97954769]
919_1320	chr15	40929077	40929477	+	1000	86.0	[13.767965]	[111]	[]	[]	[40929276]	[]
919_13212	chr9	128306026	128306426	+	660	24.0	[]	[]	[9.141982]	[158]	[]	[128306269]
919_13219	chr9	136399416	136399816	+	726	24.0	[]	[]	[7.953706]	[120]	[]	[136399578]
919_13235	chr1	9809013	9809413	+	593	23.0	[13.767965]	[120]	[7.5889]	[161]	[9809218]	[9809259]
919_13236	chr1	9874815	9875215	+	590	23.0	[8.942274]	[119]	[]	[]	[9875012]	[]
919_1324	chr17	42388293	42388693	+	1000	86.0	[7.3744354]	[118]	[]	[]	[42388498]	[]
919_13256	chr1	26276338	26276738	+	577	23.0	[9.715816]	[144]	[]	[]	[26276557]	[]
919_1327	chr2	20051581	20051981	+	1000	86.0	[12.843303]	[98]	[]	[]	[20051777]	[]
919_13277	chr1	47388665	47389065	+	547	23.0	[]	[]	[6.897348]	[121]	[]	[47388886]
919_13289	chr1	116570467	116570867	+	551	23.0	[9.734841]	[203]	[]	[]	[116570707]	[]
919_1329	chr22	22838670	22839070	+	1000	86.0	[8.655526]	[128]	[15.3284025]	[95]	[22838890]	[22838857]
919_13290	chr1	119886137	119886537	+	564	23.0	[8.580075]	[171]	[]	[]	[119886364]	[]
919_133	chr20	45881000	45881400	+	1000	264.0	[]	[]	[13.096307]	[103]	[]	[45881201]
919_13303	chr1	174998856	174999256	+	547	23.0	[7.392598]	[91]	[]	[]	[174999043]	[]
919_13313	chr1	204959359	204959759	+	571	23.0	[]	[]	[6.9974184]	[148]	[]	[204959557]
919_13314	chr1	205288194	205288594	+	557	23.0	[7.983867]	[131]	[8.129065]	[104]	[205288424]	[205288397]
919_13316	chr1	207805782	207806182	+	607	23.0	[8.661762]	[105]	[]	[]	[207805987]	[]
